pernicieux	ADJ	pernicieux
m'	PRON	me
mon	DET	mon
longtemps	ADV	longtemps
intervention	NOUN	intervention
devient	VERB	devenir
plus	ADV	plus
qu'	SCONJ	que
,	PUNCT	,
la	DET	le
je	PRON	je
ne	ADV	ne
plus	ADV	plus
je	PRON	je
pas	ADV	pas
,	PUNCT	,
Je	PRON	je
,	PUNCT	,
il	PRON	il
pente	NOUN	pente
sais	VERB	savoir
Je	PRON	je
,	PUNCT	,
et	CCONJ	et
maintenant	ADV	maintenant
sans	ADP	sans
continue	VERB	continue
pour	ADP	pour
.	PUNCT	.
quoi	PRON	quoi
sur	ADP	sur
que	SCONJ	que
j'	PRON	je
aujourd'hui	ADV	aujourd'hui
chemin	NOUN	chemin
asseoir	VERB	asseoir
bien	ADV	bien
présence	NOUN	présence
de	ADP	de
emporté	ADV	emporté
le	DET	le
à	ADP	à
sa	DET	son
un	DET	un
Je	PRON	je
le	DET	le
.	PUNCT	.
vais	VERB	aller
ai	AUX	avoir
regarder	VERB	regarder
tout	ADJ	tout
soiten	ADJ	soiten
saillie	NOUN	saillie
,	PUNCT	,
d'	ADP	de
pas	ADV	pas
faire	VERB	faire
ne	ADV	ne
,	PUNCT	,
je	PRON	je
ce	DET	ce
mur	NOUN	mur
Luger	PROPN	Luger
et	CCONJ	et
pierre	NOUN	pierre
que	SCONJ	que
que	PRON	que
.	PUNCT	.
ça	PRON	cela
n'	ADV	n'
réfléchir	ADJ	réfléchir
est	AUX	être
aie	VERB	avoir
pas	ADV	pas
gravi	VERB	gravir
une	DET	un
très	ADV	très
de	ADP	de
C'	PRON	ce
je	PRON	je
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
à	ADP	à
me	PRON	me
femme	NOUN	femme
chemin	NOUN	chemin
porterai	ADJ	porterai
redescends	VERB	redescendre
genre	NOUN	genre
?	PUNCT	?
devrais	VERB	devoir
mieux	ADV	mieux
,	PUNCT	,
bon	ADJ	bon
Je	PRON	je
conversation	NOUN	conversation
En	ADP	en
en	ADP	en
.	PUNCT	.
engager	VERB	engager
en	ADP	en
.	PUNCT	.
pente	NOUN	pente
Reposé	PROPN	Reposé
fait	NOUN	fait
,	PUNCT	,
?	PUNCT	?
,	PUNCT	,
un	DET	un
m'	PRON	me
je	PRON	je
Mais	CCONJ	mais
si	SCONJ	si
la	DET	le
ne	ADV	ne
demande	VERB	demande
quoi	PRON	quoi
la	DET	le
truc	NOUN	truc
je	PRON	je
Demander	VERB	demander
de	ADP	de
ce	DET	ce
descendant	NOUN	descendant
point	NOUN	point
mon	DET	mon
que	SCONJ	que
?	PUNCT	?
cela	PRON	cela
je	PRON	je
occasion	NOUN	occasion
horrible	ADJ	horrible
sympathique	ADJ	sympathique
que	ADV	que
si	SCONJ	si
l'	DET	le
seconde	ADJ	second
Ça	PRON	cela
de	ADP	de
le	PRON	le
lui	PRON	lui
.	PUNCT	.
pas	ADV	pas
Je	PRON	je
été	AUX	être
,	PUNCT	,
vais	VERB	aller
avec	ADP	avec
a	AUX	avoir
avoir	AUX	avoir
une	DET	un
lui	PRON	lui
en	PRON	en
parle	VERB	parle
pas	ADV	pas
laisser	VERB	laisser
ne	ADV	ne
Dynes	PROPN	Dynes
de	ADP	de
produire	VERB	produire
.	PUNCT	.
trouver	VERB	trouver
,	PUNCT	,
n'	ADV	n'
se	PRON	se
doublement	ADV	doublement
.	PUNCT	.
parlé	VERB	parler
le	PRON	le
de	ADP	de
avoir	AUX	avoir
connaître	VERB	connaître
,	PUNCT	,
Everett	PROPN	Everett
ne	ADV	ne
eu	VERB	avoir
fois	NOUN	fois
d'	ADP	de
traverse	VERB	traverse
travaillent	VERB	travailler
numéro	NOUN	numéro
Il	PRON	il
à	ADP	à
légumes	NOUN	légume
Ils	PRON	il
le	DET	le
parking	NOUN	parking
lutte	NOUN	lutte
Je	PRON	je
continue	VERB	continue
noire	ADJ	noir
et	CCONJ	et
à	ADP	à
Haven	PROPN	Haven
en	ADP	en
allée	NOUN	allée
,	PUNCT	,
y	PRON	y
autosuffisance	NOUN	autosuffisance
dans	ADP	dans
le	DET	le
,	PUNCT	,
l'	DET	le
attelés	VERB	atteler
que	SCONJ	que
je	PRON	je
Road	PROPN	Road
une	DET	un
de	ADP	de
rejoindre	VERB	rejoindre
leur	DET	leur
jusqu'	ADP	jusque
Honda	PROPN	Honda
pour	ADP	pour
pour	ADP	pour
.	PUNCT	.
New	PROPN	New
leur	DET	leur
la	DET	le
Accord	NOUN	accord
je	PRON	je
plaque	NOUN	plaque
.	PUNCT	.
a	VERB	avoir
toujours	ADV	toujours
mémorise	VERB	mémorise
,	PUNCT	,
;	PUNCT	;
est	VERB	être
vois	VERB	voir
dégâts	NOUN	dégât
approche	VERB	approche
me	PRON	me
je	PRON	je
je	PRON	je
les	DET	le
voiture	NOUN	voiture
derrière	ADP	derrière
la	DET	le
Voyager	PROPN	Voyager
regard	NOUN	regard
»	PUNCT	»
police	NOUN	police
.	PUNCT	.
Lorsque	SCONJ	lorsque
relève	VERB	relever
Monsieur	NOUN	Monsieur
,	PUNCT	,
.	PUNCT	.
froid	ADJ	froid
cette	DET	ce
voiture	NOUN	voiture
mienne	NOUN	mienne
de	ADP	de
?	PUNCT	?
Elle	PRON	lui
«	NOUN	«
jeune	ADJ	jeune
à	ADP	à
vous	PRON	vous
garée	ADJ	garer
et	CCONJ	et
flic	NOUN	flic
la	DET	le
à	ADP	à
m'	PRON	me
regarde	VERB	regarde
se	PRON	se
l'	DET	le
au	ADP	au
avoir	AUX	avoir
avant	NOUN	avant
de	ADP	de
un	DET	un
une	DET	un
inspecté	VERB	inspecter
?	PUNCT	?
après	ADP	après
posé	VERB	poser
ont	AUX	avoir
dire	VERB	dire
sûr	ADJ	sûr
cet	DET	ce
mais	CCONJ	mais
Ils	PRON	il
me	PRON	me
plus	ADV	plus
.	PUNCT	.
fait	AUX	faire
emboutir	VERB	emboutir
.	PUNCT	.
que	SCONJ	que
jusqu'	ADP	jusque
?	PUNCT	?
,	PUNCT	,
.	PUNCT	.
On	PRON	on
je	PRON	je
surpris	VERB	surprendre
«	NOUN	«
pas	ADV	pas
l'	DET	le
suis	AUX	être
alerte	NOUN	alerte
m'	PRON	me
a	AUX	avoir
-	PUNCT	-
le	DET	le
comment	ADV	comment
question	NOUN	question
ici	ADV	ici
à	ADP	à
montre	NOUN	montre
Je	PRON	je
cette	DET	ce
bien	ADV	bien
endroit	NOUN	endroit
Oui	NUM	Oui
vous	PRON	vous
pas	ADV	pas
Pourriez	PROPN	Pourriez
vous	PRON	vous
êtes	AUX	être
ne	ADV	ne
diffusé	VERB	diffuser
-vous	PRON	vous
tard	ADV	tard
-	PUNCT	-
.	PUNCT	.
semaine	NOUN	semaine
-	PUNCT	-
New	PROPN	New
vous	PRON	vous
Etat	NOUN	etat
la	DET	le
?	PUNCT	?
les	DET	le
A	NOUN	a
savoir	VERB	savoir
ce	PRON	ce
-ce	PRON	-ce
,	PUNCT	,
-je	PRON	je
arrivé	VERB	arriver
l'	DET	le
passe	VERB	passer
-	PUNCT	-
York	PROPN	York
dans	ADP	dans
qui	PRON	qui
hausse	VERB	hausse
,	PUNCT	,
,	PUNCT	,
dis	ADP	dis
D'	ADP	de
accord	NOUN	accord
.	PUNCT	.
Mais	CCONJ	mais
Monsieur	NOUN	Monsieur
Je	PRON	je
.	PUNCT	.
qui	PRON	qui
qu'	SCONJ	que
Kingston	PROPN	Kingston
»	PUNCT	»
de	ADP	de
est	AUX	être
se	PRON	se
,	PUNCT	,
est	AUX	être
bon	ADJ	bon
j'	PRON	je
aimerais	VERB	aimer
.	PUNCT	.
dernière	ADJ	dernier
sang	NOUN	sang
épaules	NOUN	épaule
,	PUNCT	,
,	PUNCT	,
lui	PRON	lui
tout	ADV	tout
bois	NOUN	bois
,	PUNCT	,
dépôt	NOUN	dépôt
et	CCONJ	et
,	PUNCT	,
votre	DET	votre
pick	NOUN	pick
de	ADP	de
mon	DET	mon
pluie	NOUN	pluie
et	CCONJ	et
:	PUNCT	:
il	PRON	il
du	ADP	de
inévitable	ADJ	inévitable
:	PUNCT	:
en	ADP	en
sort	NOUN	sort
,	PUNCT	,
voir	VERB	voir
l'	DET	le
up	DET	up
histoire	NOUN	histoire
«	NOUN	«
Monsieur	NOUN	Monsieur
dit	VERB	dire
arrière	ADJ	arrière
en	ADP	en
-je	PRON	je
le	DET	le
visage	NOUN	visage
sous	ADP	sous
-	NOUN	-
puis	CCONJ	puis
de	ADP	de
puis	CCONJ	puis
collision	NOUN	collision
regardant	VERB	regarder
la	DET	le
Il	PRON	il
différentes	DET	différents
parties	NOUN	party
marche	NOUN	marche
raconte	ADJ	racont
écoute	VERB	écoute
permis	NOUN	permis
.	PUNCT	.
la	DET	le
carte	NOUN	carte
»	PUNCT	»
dis	ADP	dis
part	NOUN	part
,	PUNCT	,
votre	DET	votre
.	PUNCT	.
mienne	NOUN	mienne
.	PUNCT	.
les	DET	le
papiers	NOUN	papier
aimerais	VERB	aimer
J'	PRON	je
Bien	ADV	bien
sa	DET	son
sortant	NOUN	sortant
ce	PRON	ce
,	PUNCT	,
:	PUNCT	:
les	DET	le
bien	ADV	bien
la	DET	le
?	PUNCT	?
En	ADP	en
-	PUNCT	-
qui	PRON	qui
barre	VERB	barre
voiture	NOUN	voiture
Vraiment	ADV	vraiment
Il	PRON	il
à	ADP	à
sûr	ADJ	sûr
et	CCONJ	et
,	PUNCT	,
»	PUNCT	»
route	NOUN	route
je	PRON	je
vers	ADP	vers
savoir	VERB	savoir
me	PRON	me
j'	PRON	je
se	PRON	se
remercie	VERB	remercier
pour	ADP	pour
«	NOUN	«
grise	ADJ	gris
passe	VERB	passer
.	PUNCT	.
qui	PRON	qui
écoute	VERB	écoute
mon	DET	mon
casquette	NOUN	casquette
jette	NOUN	jette
,	PUNCT	,
je	PRON	je
enlève	VERB	enlever
ma	DET	mon
l'	DET	le
réchauffé	VERB	réchauffer
assieds	NOUN	assied
au	ADP	au
,	PUNCT	,
dans	ADP	dans
m'	PRON	me
baisse	VERB	baisse
et	CCONJ	et
siège	NOUN	siège
vitre	NOUN	vitre
par	ADP	par
,	PUNCT	,
sur	ADP	sur
de	ADP	de
,	PUNCT	,
marcher	VERB	marcher
ça	PRON	cela
et	CCONJ	et
j'	PRON	je
ma	DET	mon
dessus	NOUN	dessus
.	PUNCT	.
glouglou	NOUN	glouglou
a	AUX	avoir
volant	NOUN	volant
le	DET	le
de	ADP	de
le	DET	le
le	DET	le
je	PRON	je
le	DET	le
Ensuite	ADV	ensuite
C.V.	NOUN	c.v.
,	PUNCT	,
je	PRON	je
m'	PRON	me
-	NOUN	-
coupe-vent	ADV	coupe-vent
avec	ADP	avec
eau	NOUN	eau
passager	ADJ	passager
,	PUNCT	,
tourbillon	NOUN	tourbillon
ici	ADV	ici
trop	ADV	trop
essayant	NOUN	essayant
,	PUNCT	,
le	DET	le
endormir	VERB	endormir
un	DET	un
et	CCONJ	et
policier	NOUN	policier
revient	VERB	revenir
en	ADP	en
à	ADP	à
apaisant	VERB	apaiser
être	AUX	être
doux	ADJ	doux
le	DET	le
froid	ADJ	froid
chaud	NOUN	chaud
est	AUX	être
fait	NOUN	fait
équivaut	VERB	équivaloir
C'	PRON	ce
air	NOUN	air
est	AUX	être
et	CCONJ	et
officiel	ADJ	officiel
moins	ADV	moins
et	CCONJ	et
même	ADV	même
qui	PRON	qui
,	PUNCT	,
en	ADP	en
je	PRON	je
l'	DET	le
ce	PRON	ce
pas	ADV	pas
d'	ADP	de
sur	ADP	sur
,	PUNCT	,
suis	AUX	être
de	ADP	de
quand	SCONJ	quand
le	DET	le
,	PUNCT	,
.	PUNCT	.
m'	PRON	me
peu	ADV	peu
point	NOUN	point
un	DET	un
une	DET	un
carte	NOUN	carte
,	PUNCT	,
de	ADP	de
«	NOUN	«
regarder	VERB	regarder
ma	DET	mon
je	PRON	je
de	ADP	de
sur	ADP	sur
le	DET	le
,	PUNCT	,
dis	ADP	dis
qui	PRON	qui
en	ADP	en
.	PUNCT	.
rendant	VERB	rendre
,	PUNCT	,
monsieur	NOUN	Monsieur
révérence	NOUN	révérence
en	ADP	en
quand	SCONJ	quand
d'	ADP	de
la	DET	le
acier	NOUN	acier
sans	ADP	sans
ajouter	VERB	ajouter
aller	VERB	aller
,	PUNCT	,
grise	ADJ	gris
,	PUNCT	,
tente	VERB	tente
point	NOUN	point
dit	VERB	dire
faire	VERB	faire
mot	NOUN	mot
Merci	NOUN	merci
s'	PRON	se
me	PRON	me
.	PUNCT	.
-il	PRON	il
permis	NOUN	permis
Il	PRON	il
est	VERB	être
»	PUNCT	»
poutrelle	NOUN	poutrelle
et	CCONJ	et
lui	VERB	luire
mon	DET	mon
laisser	VERB	laisser
«	NOUN	«
vraiment	ADV	vraiment
Ça	PRON	cela
savoir	VERB	savoir
passe	VERB	passer
:	PUNCT	:
est	AUX	être
Il	PRON	il
qu'	PRON	qu'
besoin	NOUN	besoin
de	ADP	de
.	PUNCT	.
a	VERB	avoir
gentil	ADJ	gentil
Mais	CCONJ	mais
se	PRON	se
m'	PRON	me
décide	VERB	décide
fait	VERB	faire
qui	PRON	qui
»	PUNCT	»
«	PUNCT	«
,	PUNCT	,
-ce	PRON	-ce
soyez	NOUN	soyez
de	ADP	de
se	PRON	se
il	PRON	il
fois	NOUN	fois
le	DET	le
.	PUNCT	.
,	PUNCT	,
tout	DET	tout
,	PUNCT	,
est	AUX	être
fléchir	ADJ	fléchir
?	PUNCT	?
.	PUNCT	.
Il	PRON	il
genre	NOUN	genre
maintenant	ADV	maintenant
.	PUNCT	.
qui	PRON	qui
a	VERB	avoir
deux	NUM	deux
Ecoutez	VERB	ecouter
C'	PRON	ce
y	PRON	y
examine	NOUN	examine
.	PUNCT	.
jours	NOUN	jour
Ce	DET	ce
délit	NOUN	délit
il	PRON	il
accident	NOUN	accident
quelques	DET	quelque
.	PUNCT	.
nord	NOUN	nord
il	PRON	il
Nous	PRON	nous
supposons	VERB	supposer
nord	NOUN	nord
Non	ADV	non
-il	PRON	il
abîmé	VERB	abîmer
un	DET	un
État	NOUN	état
l'	DET	le
de	ADP	de
eu	VERB	avoir
de	ADP	de
le	DET	le
me	PRON	me
a	AUX	avoir
dit	VERB	dire
avant	ADP	avant
gauche	NOUN	gauche
à	ADP	à
,	PUNCT	,
type	NOUN	type
Dans	ADP	dans
,	PUNCT	,
qu'	SCONJ	que
dans	ADP	dans
y	PRON	y
-	PUNCT	-
avec	ADP	avec
est	AUX	être
l'	DET	le
de	ADP	de
le	DET	le
New	PROPN	New
véhicule	NOUN	véhicule
.	PUNCT	.
fuite	NOUN	fuite
,	PUNCT	,
York	PROPN	York
.	PUNCT	.
de	ADP	de
,	PUNCT	,
j'	PRON	je
ajoute	VERB	ajoute
»	PUNCT	»
ça	PRON	cela
dit	VERB	dire
,	PUNCT	,
il	PRON	il
.	PUNCT	.
merci	NOUN	merci
de	ADP	de
faire	AUX	faire
vers	ADP	vers
.	PUNCT	.
.	PUNCT	.
-	PUNCT	-
avoir	AUX	avoir
de	ADP	de
l'	PRON	l'
Avec	ADP	avec
l'	PRON	l'
l'	DET	le
-je	PRON	je
à	ADP	à
me	PRON	me
Binghamton	PROPN	Binghamton
emmène	NOUN	emmène
demain	ADV	demain
Je	PRON	je
signe	NOUN	signe
:	PUNCT	:
promets	NOUN	promet
Mais	CCONJ	mais
réparer	VERB	réparer
de	ADP	de
de	ADP	de
lui	PRON	lui
.	PUNCT	.
.	PUNCT	.
avant	NOUN	avant
«	NOUN	«
tête	NOUN	tête
Voyager	PROPN	Voyager
Feriez	ADJ	feriez
bien	ADV	bien
un	DET	un
étais	VERB	être
,	PUNCT	,
Merci	NOUN	merci
la	DET	le
,	PUNCT	,
17	NUM	17
qui	PRON	qui
-là	PRON	-là
et	CCONJ	et
ces	DET	ce
»	PUNCT	»
Marjorie	NOUN	marjorie
cette	DET	ce
dirait	VERB	dire
le	DET	le
mercredi	NOUN	mercredi
l'	PRON	l'
que	SCONJ	que
,	PUNCT	,
seule	ADJ	seul
toujours	ADV	toujours
calculé	ADJ	calculer
pour	ADP	pour
le	DET	le
fais	VERB	faire
ai	AUX	avoir
de	ADP	de
savoir	VERB	savoir
je	PRON	je
pourquoi	ADV	pourquoi
la	DET	le
famille	NOUN	famille
voiture	NOUN	voiture
.	PUNCT	.
travaille	VERB	travaille
est	AUX	être
on	PRON	on
,	PUNCT	,
Je	PRON	je
que	SCONJ	que
c'	PRON	ce
choses	NOUN	chose
une	DET	un
pas	ADV	pas
le	DET	le
ne	ADV	ne
mais	CCONJ	mais
lundi	NOUN	lundi
et	CCONJ	et
jeudi	NOUN	jeudi
Allez	NOUN	allez
avec	ADP	avec
façon	NOUN	façon
,	PUNCT	,
de	ADP	de
se	PRON	se
suis	AUX	être
C.V.	NOUN	c.v.
s	ADP	s
trois	NUM	trois
ça	PRON	cela
je	PRON	je
Je	PRON	je
Je	PRON	je
route	NOUN	route
de	ADP	de
on	PRON	on
espère	NOUN	espère
présent	NOUN	présent
.	PUNCT	.
des	ADP	de
nouveau	ADJ	nouveau
-je	PRON	je
différents	ADJ	différent
occupé	VERB	occuper
est	AUX	être
?	PUNCT	?
jusqu'	ADP	jusque
suis	AUX	être
à	ADP	à
m'	PRON	me
occuper	VERB	occuper
Vais	VERB	aller
,	PUNCT	,
de	ADP	de
aujourd'hui	ADV	aujourd'hui
.	PUNCT	.
Dyer'	VERB	dyer'
et	CCONJ	et
me	PRON	me
KBA	NOUN	kba
premiers	ADJ	premier
Eddy	PROPN	Eddy
de	ADP	de
nouveau	ADJ	nouveau
maintenant	ADV	maintenant
,	PUNCT	,
sur	ADP	sur
la	DET	le
jeudis	ADJ	jeudi
passe	VERB	passer
et	CCONJ	et
l'	PRON	l'
jeudi	NOUN	jeudi
,	PUNCT	,
En	ADP	en
du	ADP	de
ça	PRON	cela
radio	NOUN	radio
Avant	ADV	avant
.	PUNCT	.
cabinet	NOUN	cabinet
musique	NOUN	musique
voiture	NOUN	voiture
ai	AUX	avoir
laissé	VERB	laisser
Lundi	NOUN	lundi
du	ADP	de
que	SCONJ	que
en	ADP	en
.	PUNCT	.
avoir	AUX	avoir
,	PUNCT	,
n'	ADV	n'
anonyme	ADJ	anonyme
,	PUNCT	,
de	ADP	de
.	PUNCT	.
redevenue	VERB	redevenir
Maintenant	ADV	maintenant
sur	ADP	sur
WQXR	PROPN	WQXR
voiture	NOUN	voiture
pas	ADV	pas
Dr	NOUN	dr
station	NOUN	station
la	DET	le
la	DET	le
possible	ADJ	possible
est	AUX	être
la	DET	le
,	PUNCT	,
allumée	VERB	allumer
après	ADP	après
Carney	PROPN	Carney
.	PUNCT	.
Marjorie	PROPN	Marjorie
(	PUNCT	(
j'	PRON	je
était	AUX	être
finir	VERB	finir
au	ADP	au
classique	ADJ	classique
emmené	VERB	emmener
tous	ADJ	tout
York	PROPN	York
,	PUNCT	,
,	PUNCT	,
l'	DET	le
nous	PRON	nous
New	PROPN	New
Voyager	PROPN	Voyager
,	PUNCT	,
silence	NOUN	silence
ans	NOUN	an
,	PUNCT	,
concessionnaire	NOUN	concessionnaire
j'	PRON	je
masquer	VERB	masquer
où	PRON	où
avec	ADP	avec
j'	PRON	je
changeais	VERB	changer
je	PRON	je
là	ADV	là
à	ADP	à
ans	NOUN	an
,	PUNCT	,
était	AUX	être
pour	ADP	pour
de	ADP	de
voiture	NOUN	voiture
je	PRON	je
allé	VERB	aller
il	PRON	il
trois	NUM	trois
le	DET	le
à	ADP	à
chez	ADP	chez
qui	PRON	qui
les	DET	le
)	PUNCT	)
époque	NOUN	époque
qui	PRON	qui
y	PRON	y
le	DET	le
acheté	VERB	acheter
a	VERB	avoir
cinq	NUM	cinq
suis	AUX	être
Times	PROPN	Times
la	DET	le
et	CCONJ	et
avais	VERB	avoir
temps	NOUN	temps
parlé	VERB	parler
qu'	SCONJ	que
fait	VERB	faire
état	NOUN	état
ai	AUX	avoir
ai	AUX	avoir
parce	SCONJ	parce
que	SCONJ	que
de	ADP	de
la	DET	le
garde	NOUN	garde
depuis	ADP	depuis
et	CCONJ	et
du	ADP	de
marche	NOUN	marche
J'	PRON	je
l'	PRON	l'
sait	VERB	savoir
réviser	VERB	réviser
.	PUNCT	.
que	SCONJ	que
sorte	NOUN	sorte
Jerry	PROPN	Jerry
entretien	NOUN	entretien
,	PUNCT	,
combien	ADV	combien
de	ADP	de
Dieu	PROPN	Dieu
voiture	NOUN	voiture
il	PRON	il
de	ADP	de
service	NOUN	service
en	ADP	en
ici	ADV	ici
l'	DET	le
,	PUNCT	,
toujours	ADV	toujours
de	ADP	de
je	PRON	je
faut	VERB	falloir
,	PUNCT	,
achetée	VERB	acheter
que	SCONJ	que
je	PRON	je
la	DET	le
à	ADP	à
,	PUNCT	,
Jerry	PROPN	Jerry
ai	AUX	avoir
est	AUX	être
nous	PRON	nous
il	PRON	il
financière	ADJ	financier
couvre	VERB	couvrir
ma	DET	mon
moi	PRON	moi
et	CCONJ	et
que	SCONJ	que
il	PRON	il
Votre	DET	votre
assurance	NOUN	assurance
voiture	NOUN	voiture
avons	VERB	avoir
et	CCONJ	et
-	AUX	-
de	ADP	de
m'	PRON	me
?	PUNCT	?
.	PUNCT	.
idée	NOUN	idée
,	PUNCT	,
fois	NOUN	fois
connaissons	VERB	connaître
une	DET	un
,	PUNCT	,
»	PUNCT	»
C'	PRON	ce
dessus	NOUN	dessus
a	AUX	avoir
a	AUX	avoir
première	ADJ	premier
qu'	SCONJ	que
vous	PRON	vous
regardé	VERB	regarder
a	VERB	avoir
la	DET	le
situation	NOUN	situation
là	ADV	là
il	PRON	il
dit	VERB	dire
la	DET	le
regardé	VERB	regarder
:	PUNCT	:
«	NOUN	«
Il	PRON	il
nous	PRON	nous
,	PUNCT	,
nous	PRON	nous
a	AUX	avoir
l'	PRON	l'
à	ADP	à
.	PUNCT	.
je	PRON	je
regardant	VERB	regarder
,	PUNCT	,
affaire	NOUN	affaire
franchise	NOUN	franchise
il	PRON	il
apporté	VERB	apporter
les	DET	le
sourcils	NOUN	sourcil
:	PUNCT	:
fait	VERB	faire
J'	PRON	je
contrat	NOUN	contrat
assurance	NOUN	assurance
cent	PRON	cent
Quand	SCONJ	quand
lui	PRON	lui
d'	ADP	de
«	NOUN	«
,	PUNCT	,
dégâts	NOUN	dégât
police	NOUN	police
.	PUNCT	.
il	PRON	il
me	PRON	me
.	PUNCT	.
tendue	VERB	tendre
»	PUNCT	»
rendu	VERB	rendre
avais	VERB	avoir
en	ADP	en
en	ADP	en
ma	DET	mon
a	AUX	avoir
que	SCONJ	que
le	DET	le
Deux	NUM	Deux
Il	PRON	il
disant	VERB	dire
dollars	NOUN	dollar
a	AUX	avoir
froncé	VERB	froncer
ai	AUX	avoir
des	DET	un
de	ADP	de
a	AUX	avoir
cinquante	NUM	cinquante
Mr	PROPN	Mr
«	NOUN	«
les	DET	le
,	PUNCT	,
.	PUNCT	.
«	NOUN	«
:	PUNCT	:
pas	ADV	pas
-t	PART	-t
Sans	ADP	sans
cent	PRON	cent
cinquante	NUM	cinquante
connaissez	VERB	connaître
répondu	NOUN	répondu
.	PUNCT	.
Les	DET	le
.	PUNCT	.
.	PUNCT	.
sont	AUX	être
ai	AUX	avoir
paraître	ADJ	paraîtr
ma	DET	mon
a	AUX	avoir
,	PUNCT	,
laisser	VERB	laisser
hein	NOUN	hein
durs	ADJ	dur
,	PUNCT	,
temps	NOUN	temps
dit	VERB	dire
moyens	NOUN	moyen
,	PUNCT	,
»	PUNCT	»
dollars	NOUN	dollar
,	PUNCT	,
rien	PRON	rien
Dévoré	PROPN	Dévoré
Jerry	PROPN	Jerry
-	PUNCT	-
situation	NOUN	situation
de	ADP	de
vous	PRON	vous
n'	ADV	n'
payer	VERB	payer
deux	NUM	deux
-je	PRON	je
Hein	PROPN	Hein
ai	VERB	avoir
-il	PRON	il
Je	PRON	je
.	PUNCT	.
et	CCONJ	et
:	PUNCT	:
porte	NOUN	porte
hôpital	NOUN	hôpital
à	ADP	à
,	PUNCT	,
dit	VERB	dire
.	PUNCT	.
viennent	VERB	venir
était	AUX	être
à	ADP	à
Je	PRON	je
faisait	VERB	faire
.	PUNCT	.
-	PUNCT	-
femme	NOUN	femme
pas	ADV	pas
travaillaità	VERB	travaillaità
de	ADP	de
ma	DET	mon
ne	ADV	ne
radiologie	NOUN	radiologie
semblait	VERB	sembler
mettre	VERB	mettre
compatir	VERB	compatir
l'	DET	le
hôpital	NOUN	hôpital
Elle	PRON	lui
hôpital	NOUN	hôpital
«	NOUN	«
en	ADP	en
Ils	PRON	il
l'	DET	le
.	PUNCT	.
de	ADP	de
Technicienne	NOUN	technicien
la	DET	le
?	PUNCT	?
suivais	ADJ	suivai
Quoi	PRON	quoi
»	PUNCT	»
J'	PRON	je
?	PUNCT	?
Elle	PRON	lui
l'	DET	le
il	PRON	il
ai	AUX	avoir
Ça	PRON	cela
.	PUNCT	.
savez	VERB	savoir
ans	NOUN	an
a	VERB	avoir
fait	AUX	faire
du	ADP	de
se	PRON	se
onze	NUM	onze
y	PRON	y
,	PUNCT	,
-	PUNCT	-
tous	ADJ	tout
les	DET	le
médicale	ADJ	médical
ne	ADV	ne
était	AUX	être
de	ADP	de
Ils	PRON	il
Ohio	PROPN	Ohio
santé	NOUN	santé
racheter	VERB	racheter
-	PUNCT	-
de	ADP	de
Marrant	NOUN	marrant
elle	PRON	lui
.	PUNCT	.
y	PRON	y
,	PUNCT	,
vous	PRON	vous
la	DET	le
une	DET	un
des	DET	un
»	PUNCT	»
.	PUNCT	.
problèmes	NOUN	problème
grosse	ADJ	gros
Ah	PROPN	Ah
?	PUNCT	?
sont	AUX	être
coût	NOUN	coût
l'	DET	le
compressions	NOUN	compression
compagnie	NOUN	compagnie
et	CCONJ	et
.	PUNCT	.
Avec	ADP	avec
par	ADP	par
qu'	SCONJ	que
il	PRON	il
je	PRON	je
,	PUNCT	,
casernes	NOUN	caserne
pas	ADV	pas
cas	NOUN	cas
qu'	SCONJ	que
eux	PRON	lui
achète	VERB	acheter
pense	VERB	pense
le	DET	le
mais	CCONJ	mais
institutions	NOUN	institution
Je	PRON	je
pense	VERB	pense
à	ADP	à
ne	ADV	ne
étant	AUX	être
à	ADP	à
on	PRON	on
.	PUNCT	.
églises	NOUN	église
on	PRON	on
qu'	SCONJ	que
des	DET	un
,	PUNCT	,
hôpitaux	NOUN	hôpital
,	PUNCT	,
comme	ADP	comme
ou	CCONJ	ou
des	ADP	de
des	DET	un
,	PUNCT	,
,	PUNCT	,
pompiers	NOUN	pompier
des	DET	un
à	ADP	à
qui	PRON	qui
commerciales	ADJ	commercial
de	ADP	de
et	CCONJ	et
comme	ADP	comme
sociétés	NOUN	société
bien	ADV	bien
appartiennent	VERB	appartenir
c'	PRON	ce
sûr	ADJ	sûr
.	PUNCT	.
vend	VERB	vendre
aux	ADP	à
est	AUX	être
ce	PRON	ce
Pourtant	ADV	pourtant
phalange	NOUN	phalange
que	ADV	que
,	PUNCT	,
«	NOUN	«
répondu	NOUN	répondu
dit	VERB	dire
sont	VERB	être
Boum	PROPN	Boum
moustache	NOUN	moustache
de	ADP	de
a	AUX	avoir
-t	PART	-t
dehors	ADP	dehors
«	PUNCT	«
en	ADP	en
et	CCONJ	et
ai	AUX	avoir
onze	NUM	onze
a	AUX	avoir
Alors	ADV	alors
J'	PRON	je
?	PUNCT	?
grosse	ADJ	gros
magasins	NOUN	magasin
.	PUNCT	.
,	PUNCT	,
cogné	VERB	cogner
une	DET	un
il	PRON	il
l'	PRON	l'
comme	ADP	comme
sa	DET	son
fin	NOUN	fin
-il	PRON	il
ont	AUX	avoir
compte	NOUN	compte
contre	ADP	contre
