commençait	VERB	commencer
se	PRON	se
livre	NOUN	livre
quatrième	ADJ	quatrième
,	PUNCT	,
attitude	NOUN	attitude
indifférente	ADJ	indifférent
par	ADP	par
Cela	PRON	cela
comme	ADP	comme
,	PUNCT	,
la	DET	le
Étonné	VERB	étonner
revenait	VERB	revenir
ou	CCONJ	ou
Catherine	NOUN	catherine
lever	VERB	lever
vaguement	ADV	vaguement
pour	ADP	pour
une	DET	un
,	PUNCT	,
peu	ADV	peu
petite	ADJ	petit
douleur	NOUN	douleur
.	PUNCT	.
son	DET	son
plus	ADV	plus
si	SCONJ	si
un	DET	un
avait	AUX	avoir
avait	VERB	avoir
sa	DET	son
Ou	CCONJ	ou
du	ADP	de
feuilleter	VERB	feuilleter
l'	PRON	l'
dans	ADP	dans
livre	NOUN	livre
n'	ADV	n'
se	PRON	se
sentait	VERB	sentir
avec	ADP	avec
,	PUNCT	,
si	SCONJ	si
la	DET	le
le	DET	le
ce	PRON	ce
tranquille	NOUN	tranquille
si	SCONJ	si
que	SCONJ	que
scène	NOUN	scène
nouveau	ADJ	nouveau
lu	PROPN	lire
fait	VERB	faire
ou	CCONJ	ou
.	PUNCT	.
Il	PRON	il
conscience	NOUN	conscience
couvait	VERB	couver
manière	NOUN	manière
un	DET	un
elle	PRON	lui
pas	ADV	pas
une	DET	un
avait	AUX	avoir
écrit	VERB	écrire
.	PUNCT	.
tout	ADJ	tout
,	PUNCT	,
.	PUNCT	.
explication	NOUN	explication
serait	AUX	être
Il	PRON	il
ne	ADV	ne
elle	PRON	lui
vraiment	ADV	vraiment
bien	ADV	bien
depuis	ADP	depuis
qui	PRON	qui
avait	AUX	avoir
c'	PRON	ce
enfin	ADV	enfin
avait	VERB	avoir
n'	ADV	n'
y	PRON	y
mais	CCONJ	mais
,	PUNCT	,
de	ADP	de
l'	PRON	l'
un	DET	un
homme	NOUN	homme
et	CCONJ	et
travail	NOUN	travail
-là	PRON	-là
jamais	ADV	jamais
Il	PRON	il
rapportait	VERB	rapporter
possédé	VERB	posséder
un	DET	un
.	PUNCT	.
tout	ADV	tout
strictement	ADV	strictement
vraiment	ADV	vraiment
lancé	VERB	lancer
celui	PRON	celui
et	CCONJ	et
qui	PRON	qui
rien	PRON	rien
en	ADP	en
,	PUNCT	,
vécu	VERB	vivre
qui	PRON	qui
qui	PRON	qui
préparation	NOUN	préparation
avait	AUX	avoir
toujours	ADV	toujours
en	PRON	en
avait	VERB	avoir
cela	PRON	cela
relativement	ADV	relativement
,	PUNCT	,
d'	ADP	de
,	PUNCT	,
pour	ADP	pour
troisième	ADJ	troisième
était	AUX	être
argent	NOUN	argent
son	DET	son
beaucoup	ADV	beaucoup
trop	ADV	trop
C'	PRON	ce
cinéastes	NOUN	cinéaste
,	PUNCT	,
difficile	ADJ	difficile
au	ADP	au
.	PUNCT	.
les	DET	le
idées	NOUN	idée
Victor	VERB	victor
était	AUX	être
pas	ADV	pas
sens	NOUN	sens
faites	NOUN	faite
écrire	NOUN	écrire
il	PRON	il
plairait	VERB	plaire
savait	VERB	savoir
de	ADP	de
et	CCONJ	et
qui	PRON	qui
.	PUNCT	.
des	ADP	de
amusant	VERB	amuser
ce	PRON	ce
d'	ADP	de
ne	ADV	ne
pas	ADV	pas
suffisait	VERB	suffire
écrivait	VERB	écrire
.	PUNCT	.
écarter	VERB	écarter
.	PUNCT	.
bien	ADV	bien
dans	ADP	dans
savait	VERB	savoir
s'	PRON	se
public	NOUN	public
,	PUNCT	,
Il	PRON	il
Tout	ADJ	tout
ce	DET	ce
comment	ADV	comment
cela	PRON	cela
n'	ADV	n'
il	PRON	il
était	AUX	être
séduire	ADJ	séduir
toutes	ADJ	tout
aussi	ADV	aussi
pour	ADP	pour
de	ADP	de
.	PUNCT	.
éviter	VERB	éviter
Il	PRON	il
et	CCONJ	et
,	PUNCT	,
risque	NOUN	risque
.	PUNCT	.
prenant	VERB	prendre
la	DET	le
putain	NOUN	putain
balisé	VERB	baliser
mépris	NOUN	mépris
tout	ADV	tout
une	DET	un
,	PUNCT	,
n'	ADV	n'
dose	NOUN	dose
certains	DET	certain
révolutionnaire	ADJ	révolutionnaire
,	PUNCT	,
faire	VERB	faire
les	DET	le
ton	NOUN	ton
dogmes	NOUN	dogme
de	ADP	de
mépris	NOUN	mépris
énorme	ADJ	énorme
.	PUNCT	.
Cela	PRON	cela
le	PRON	le
en	ADP	en
.	PUNCT	.
Tout	ADJ	tout
un	DET	un
pouvoir	VERB	pouvoir
d'	ADP	de
faut	VERB	falloir
il	PRON	il
s'	PRON	se
était	AUX	être
avait	VERB	avoir
appelle	VERB	appeler
faire	VERB	faire
sujets	NOUN	sujet
respecter	VERB	respecter
aucun	DET	aucun
Un	DET	un
y	PRON	y
.	PUNCT	.
ne	ADV	ne
Et	CCONJ	et
humanisme	NOUN	humanisme
à	ADP	à
et	CCONJ	et
qui	PRON	qui
.	PUNCT	.
deux	NUM	deux
sous	ADP	sous
de	ADP	de
sa	DET	son
s'	PRON	se
l'	PRON	l'
,	PUNCT	,
,	PUNCT	,
altruisme	NOUN	altruisme
,	PUNCT	,
lit	PRON	lit
à	ADP	à
d'	ADP	de
y	PRON	y
les	DET	le
jamais	ADV	jamais
couches	NOUN	couche
transparaître	ADJ	transparaîtr
autre	ADJ	autre
chose	NOUN	chose
on	PRON	on
épreuve	NOUN	épreuve
,	PUNCT	,
que	SCONJ	que
enfoui	NOUN	enfoui
chambre	NOUN	chambre
.	PUNCT	.
des	DET	un
Depuis	ADP	depuis
d'	ADP	de
coucher	VERB	coucher
fait	VERB	faire
dans	ADP	dans
On	PRON	on
à	ADP	à
le	DET	le
silence	NOUN	silence
toute	DET	tout
devait	VERB	devoir
tout	PRON	tout
filles	NOUN	fille
comme	ADP	comme
osait	VERB	oser
quitté	VERB	quitter
tout	ADV	tout
se	PRON	se
cause	NOUN	cause
,	PUNCT	,
avaient	AUX	avoir
,	PUNCT	,
dans	ADP	dans
peine	NOUN	peine
,	PUNCT	,
probablement	ADV	probablement
de	ADP	de
glace	NOUN	glace
avait	VERB	avoir
son	DET	son
heure	NOUN	heure
foule	NOUN	foule
.	PUNCT	.
sentait	VERB	sentir
d'	ADP	de
toute	ADJ	tout
regarder	VERB	regarder
il	PRON	il
quart	NOUN	quart
y	PRON	y
Il	PRON	il
n'	ADV	n'
accoutrement	NOUN	accoutrement
point	NOUN	point
le	DET	le
se	PRON	se
à	ADP	à
à	ADP	à
de	ADP	de
un	DET	un
pas	ADV	pas
Victor	PROPN	Victor
de	ADP	de
la	DET	le
monde	NOUN	monde
mire	NOUN	mire
et	CCONJ	et
l'	PRON	l'
observait	VERB	observer
le	DET	le
,	PUNCT	,
ici	ADV	ici
la	DET	le
,	PUNCT	,
saumon	NOUN	saumon
derrière	ADP	derrière
,	PUNCT	,
en	ADP	en
foie	NOUN	foie
aise	NOUN	aise
,	PUNCT	,
vertige	NOUN	vertige
peu	ADV	peu
Il	PRON	il
Il	PRON	il
choisit	VERB	choisir
Aina	PROPN	Aina
par	ADP	par
volailles	NOUN	volaille
,	PUNCT	,
l'	DET	le
,	PUNCT	,
caviar	NOUN	caviar
quelque	ADV	quelque
à	ADP	à
.	PUNCT	.
un	DET	un
foies	NOUN	foie
plus	ADV	plus
de	ADP	de
et	CCONJ	et
du	ADP	de
du	ADP	de
par	ADP	par
abandonné	VERB	abandonner
,	PUNCT	,
.	PUNCT	.
du	ADP	de
Catherine	NOUN	catherine
était	AUX	être
fumé	ADJ	fumé
étayé	VERB	étayer
gras	ADJ	gras
Seul	ADJ	seul
,	PUNCT	,
et	CCONJ	et
avait	VERB	avoir
délesté	ADJ	délester
.	PUNCT	.
sorte	NOUN	sorte
les	DET	le
le	DET	le
réconforté	VERB	réconforter
il	PRON	il
sale	NOUN	sale
richesse	NOUN	richesse
.	PUNCT	.
.	PUNCT	.
dans	ADP	dans
d'	ADP	de
la	DET	le
autrichien	ADJ	autrichien
lança	VERB	lancer
donnait	VERB	donner
Il	PRON	il
se	PRON	se
accent	NOUN	accent
mauvais	ADJ	mauvais
qui	PRON	qui
glace	NOUN	glace
rang	NOUN	rang
pour	ADP	pour
se	PRON	se
Il	PRON	il
au	ADP	au
,	PUNCT	,
se	PRON	se
ses	DET	son
accès	NOUN	accès
achats	NOUN	achat
trouva	VERB	trouver
une	DET	un
,	PUNCT	,
pris	VERB	prendre
Un	DET	un
et	CCONJ	et
lui	PRON	lui
vit	VERB	voir
un	DET	un
soudain	ADV	soudain
tête	NOUN	tête
original	NOUN	original
la	DET	le
allemand	ADJ	allemand
peu	ADV	peu
léger	NOUN	léger
.	PUNCT	.
raide	ADJ	raide
.	PUNCT	.
avait	AUX	avoir
de	ADP	de
Baron	NOUN	baron
un	DET	un
changer	VERB	changer
adorable	ADJ	adorable
.	PUNCT	.
son	DET	son
ronds	ADJ	rond
l'	PRON	l'
des	DET	un
regard	ADJ	regard
oublia	VERB	oublier
être	ADV	être
le	DET	le
sourit	VERB	sourire
.	PUNCT	.
cou	NOUN	cou
-elle	PRON	lui
avec	ADP	avec
volontiers	NOUN	volontier
avait	VERB	avoir
lui	PRON	lui
Elle	PRON	lui
du	ADP	de
elle	PRON	lui
.	PUNCT	.
-	ADV	-
vendeuse	NOUN	vendeur
,	PUNCT	,
coupait	VERB	couper
était	AUX	être
vraiment	ADV	vraiment
.	PUNCT	.
,	PUNCT	,
propre	ADJ	propre
Peut	ADV	peut
grâce	NOUN	grâce
Il	PRON	il
penchait	VERB	pencher
saumon	NOUN	saumon
.	PUNCT	.
gestes	NOUN	geste
épouserait	VERB	épouser
Elle	PRON	lui
reflet	ADJ	reflet
le	DET	le
,	PUNCT	,
et	CCONJ	et
lui	PRON	lui
bras	NOUN	bras
La	DET	le
il	PRON	il
serait	AUX	être
plaisait	VERB	plaire
à	ADP	à
d'	ADP	de
,	PUNCT	,
saumon	NOUN	saumon
.	PUNCT	.
vie	NOUN	vie
heureuse	NOUN	heureux
Bay	PROPN	Bay
vieillissait	VERB	vieillir
,	PUNCT	,
.	PUNCT	.
Puis	CCONJ	puis
l'	PRON	l'
il	PRON	il
comme	ADP	comme
devenait	VERB	devenir
à	ADP	à
jean	PROPN	jean
plus	ADV	plus
et	CCONJ	et
délivrerait	VERB	délivrer
imagina	VERB	imaginer
il	PRON	il
un	DET	un
la	DET	le
type	NOUN	type
sensuel	ADJ	sensuel
,	PUNCT	,
beaucoup	ADV	beaucoup
foies	NOUN	foie
chevauchant	VERB	chevaucher
qu'	SCONJ	que
lui	PRON	lui
nue	VERB	nue
.	PUNCT	.
qui	PRON	qui
mesure	NOUN	mesure
du	ADP	de
Il	PRON	il
en	ADP	en
à	ADP	à
Il	PRON	il
chemise	NOUN	chemise
ses	DET	son
côtés	NOUN	côté
des	ADP	de
épouser	VERB	épouser
Hudson	PROPN	Hudson
,	PUNCT	,
et	CCONJ	et
pris	VERB	prendre
arrivait	VERB	arriver
avec	ADP	avec
obsédé	VERB	obséder
avait	AUX	avoir
d'	ADP	de
lui	PRON	lui
Et	CCONJ	et
l'	PRON	l'
était	AUX	être
»	PUNCT	»
S'	SCONJ	s'
un	PRON	un
à	ADP	à
si	SCONJ	si
seul	ADJ	seul
craignait	VERB	craindre
vieux	ADJ	vieux
peut-être	ADV	peut-être
,	PUNCT	,
Il	PRON	il
de	ADP	de
de	ADP	de
se	PRON	se
.	PUNCT	.
demander	VERB	demander
aurait	AUX	avoir
-il	PRON	il
,	PUNCT	,
de	ADP	de
ça	PRON	cela
risque	NOUN	risque
c'	PRON	ce
il	PRON	il
priapisme	NOUN	priapisme
normal	ADJ	normal
le	DET	le
être	AUX	être
été	AUX	être
ces	DET	ce
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
monsieur	NOUN	Monsieur
?	PUNCT	?
atteint	VERB	atteindre
de	ADP	de
«	NOUN	«
inviter	VERB	inviter
insupportables	NOUN	insupportable
se	PRON	se
ou	CCONJ	ou
,	PUNCT	,
voix	NOUN	voix
croit	VERB	croire
élevant	VERB	élever
déjeuner	VERB	déjeuner
non	ADV	non
boutique	NOUN	boutique
la	DET	le
qu'	SCONJ	que
il	PRON	il
l'	PRON	l'
Refaisant	VERB	refaire
Il	PRON	il
etc.	ADV	etc.
fille	NOUN	fille
ce	DET	ce
lui	PRON	lui
,	PUNCT	,
la	DET	le
avez	AUX	avoir
la	DET	le
dîner	VERB	dîner
,	PUNCT	,
.	PUNCT	.
balbutiant	NOUN	balbutiant
,	PUNCT	,
Et	CCONJ	et
,	PUNCT	,
mais	CCONJ	mais
de	ADP	de
imagina	VERB	imaginer
se	PRON	se
mais	CCONJ	mais
scène	NOUN	scène
sauvant	VERB	sauver
la	DET	le
?	PUNCT	?
vu	VERB	voir
qu'	SCONJ	que
vous	PRON	vous
dégoûtant	ADJ	dégoûtant
est	AUX	être
-ce	PRON	-ce
non	ADV	non
à	ADP	à
,	PUNCT	,
.	PUNCT	.
vieux	ADJ	vieux
;	PUNCT	;
scène	NOUN	scène
l'	PRON	l'
Et	CCONJ	et
et	CCONJ	et
connaître	VERB	connaître
la	DET	le
qui	PRON	qui
pompe	NOUN	pompe
vous	PRON	vous
la	DET	le
nuque	NOUN	nuque
eut	VERB	avoir
,	PUNCT	,
parler	VERB	parler
sentit	ADJ	sentit
vous	PRON	vous
accès	NOUN	accès
visage	NOUN	visage
parler	VERB	parler
voudrais	VERB	vouloir
un	DET	un
de	ADP	de
j'	PRON	je
je	PRON	je
aimerais	VERB	aimer
se	PRON	se
creuser	VERB	creuser
son	DET	son
quoi	PRON	quoi
englua	NOUN	englua
coup	NOUN	coup
avec	ADP	avec
,	PUNCT	,
?	PUNCT	?
,	PUNCT	,
le	DET	le
.	PUNCT	.
il	PRON	il
brusque	NOUN	brusque
des	ADP	de
Il	PRON	il
transpiration	NOUN	transpiration
reins	NOUN	rein
à	ADP	à
de	ADP	de
;	PUNCT	;
,	PUNCT	,
soudain	ADV	soudain
de	ADP	de
aux	ADP	à
fallait	VERB	falloir
froids	ADJ	froid
disant	VERB	dire
autrichien	ADJ	autrichien
profondément	ADV	profondément
il	PRON	il
?	PUNCT	?
fille	NOUN	fille
nuit	NOUN	nuit
?	PUNCT	?
Le	DET	le
était	AUX	être
fixait	VERB	fixer
après	ADP	après
s'	PRON	se
respira	VERB	respirer
,	PUNCT	,
sur	ADP	sur
que	SCONJ	que
Il	PRON	il
pas	ADV	pas
la	DET	le
y	PRON	y
.	PUNCT	.
attendre	VERB	attendre
le	DET	le
pâté	NOUN	pâté
évanouir	VERB	évanouir
,	PUNCT	,
?	PUNCT	?
,	PUNCT	,
cette	DET	ce
baron	NOUN	baron
ça	PRON	cela
blanche	ADJ	blanc
morilles	NOUN	morille
en	ADP	en
va	VERB	aller
tout	ADV	tout
poulets	NOUN	poulet
n'	ADV	n'
poulets	NOUN	poulet
de	ADP	de
ferme	ADJ	ferme
non	ADV	non
s'	PRON	se
cuits	ADJ	cuit
le	DET	le
les	DET	le
de	ADP	de
une	DET	un
abominable	ADJ	abominable
mettait	VERB	mettre
retrouver	VERB	retrouver
Tout	ADJ	tout
avec	ADP	avec
panique	NOUN	panique
,	PUNCT	,
couteau	NOUN	couteau
scandale	NOUN	scandale
,	PUNCT	,
fuyait	VERB	fuir
le	DET	le
son	DET	son
terre	NOUN	terre
.	PUNCT	.
eut	VERB	avoir
les	DET	le
à	ADP	à
main	NOUN	main
,	PUNCT	,
ambulance	NOUN	ambulance
inquiétude	NOUN	inquiétude
la	DET	le
,	PUNCT	,
gens	NOUN	gens
autour	ADV	autour
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
grand	ADJ	grand
se	PRON	se
le	DET	le
à	ADP	à
lui	PRON	lui
se	PRON	se
par	ADP	par
il	PRON	il
angoisse	NOUN	angoisse
plancher	AUX	plancher
instant	NOUN	instant
,	PUNCT	,
du	ADP	de
tourner	VERB	tourner
vague	NOUN	vague
de	ADP	de
puis	CCONJ	puis
un	DET	un
bu	NOUN	bu
reprit	ADJ	reprit
Peut	ADV	peut
à	ADP	à
»	PUNCT	»
le	PRON	le
monde	NOUN	monde
«	NOUN	«
regardait	VERB	regarder
s'	PRON	se
rosbif	NOUN	rosbif
froid	ADJ	froid
câble	NOUN	câble
les	DET	le
et	CCONJ	et
quand	SCONJ	quand
qui	PRON	qui
s'	PRON	se
avait	VERB	avoir
la	DET	le
sourire	NOUN	sourire
.	PUNCT	.
se	PRON	se
stabilité	NOUN	stabilité
au	ADP	au
habituelle	ADJ	habituel
un	DET	un
peu	ADV	peu
il	PRON	il
comme	ADP	comme
-	ADV	-
il	PRON	il
il	PRON	il
.	PUNCT	.
à	ADP	à
accrocha	VERB	accrocher
,	PUNCT	,
liait	VERB	lier
Autrefois	PROPN	Autrefois
Il	PRON	il
être	AUX	être
un	DET	un
dire	VERB	dire
plutôt	ADV	plutôt
du	ADP	de
vendeuse	NOUN	vendeur
sa	DET	son
:	PUNCT	:
dans	ADP	dans
entendit	VERB	entendre
comme	ADP	comme
des	ADP	de
aussi	ADV	aussi
À	ADP	à
en	ADP	en
bonnes	ADJ	bon
glaces	NOUN	glace
vingt	NUM	vingt
de	ADP	de
:	PUNCT	:
sentait	VERB	sentir
protégé	VERB	protéger
comptait	VERB	compter
une	DET	un
se	PRON	se
,	PUNCT	,
années	NOUN	année
À	ADP	à
était	AUX	être
trente	NUM	trente
d'	ADP	de
vingt	NUM	vingt
venait	VERB	venir
et	CCONJ	et
combien	ADV	combien
il	PRON	il
riche	VERB	riche
,	PUNCT	,
il	PRON	il
,	PUNCT	,
.	PUNCT	.
il	PRON	il
disait	VERB	dire
,	PUNCT	,
il	PRON	il
encore	ADV	encore
s'	SCONJ	s'
?	PUNCT	?
liesse	NOUN	liesse
.	PUNCT	.
Alors	ADV	alors
en	PRON	en
ans	NOUN	an
il	PRON	il
se	PRON	se
ans	NOUN	an
lavabos	NOUN	lavabo
,	PUNCT	,
compter	VERB	compter
quarante	NUM	quarante
présent	NOUN	présent
,	PUNCT	,
ne	ADV	ne
,	PUNCT	,
Il	PRON	il
À	ADP	à
fortune	NOUN	fortune
!	PUNCT	!
qui	PRON	qui
invincible	ADJ	invincible
de	ADP	de
seigle	NOUN	seigle
trois	NUM	trois
fait	VERB	faire
boire	VERB	boire
besoin	NOUN	besoin
?	PUNCT	?
avenir	NOUN	avenir
une	DET	un
les	DET	le
maintenant	ADV	maintenant
ans	NOUN	an
remède	VERB	remède
il	PRON	il
Et	CCONJ	et
retournait	VERB	retourner
bière	NOUN	bière
à	ADP	à
d'	ADP	de
étaient	AUX	être
pas	ADV	pas
vieux	ADJ	vieux
,	PUNCT	,
.	PUNCT	.
tombées	VERB	tomber
.	PUNCT	.
,	PUNCT	,
cinquante	NOUN	cinquante
avait	VERB	avoir
d'	ADP	de
oublier	VERB	oublier
à	ADP	à
.	PUNCT	.
le	DET	le
pain	NOUN	pain
prévisions	NOUN	prévision
et	CCONJ	et
Ah	ADP	ah
a	AUX	avoir
solide	ADJ	solide
avoir	AUX	avoir
preuves	NOUN	preuve
,	PUNCT	,
ou	CCONJ	ou
...	PUNCT	...
.	PUNCT	.
ses	DET	son
morceau	NOUN	morceau
d'	ADP	de
le	DET	le
de	ADP	de
son	DET	son
aplomb	NOUN	aplomb
marchand	NOUN	marchand
de	ADP	de
Il	PRON	il
journée	NOUN	journée
échange	NOUN	échange
la	DET	le
deux	NUM	deux
cette	DET	ce
.	PUNCT	.
adresse	NOUN	adresse
Important	ADJ	important
toute	ADJ	tout
,	PUNCT	,
boutique	NOUN	boutique
après	ADP	après
quitta	VERB	quitter
le	DET	le
d'	ADP	de
l'	DET	le
tenir	VERB	tenir
foie	NOUN	foie
remettraient	NOUN	remettraient
coup	NOUN	coup
demandé	VERB	demander
Une	DET	un
?	PUNCT	?
En	ADP	en
une	DET	un
d'	ADP	de
un	DET	un
petite	ADJ	petit
cellule	NOUN	cellule
bières	NOUN	bière
.	PUNCT	.
petit	ADJ	petit
un	DET	un
d'	ADP	de
les	PRON	le
vin	NOUN	vin
Il	PRON	il
nourriture	NOUN	nourriture
situation	NOUN	situation
toute	ADJ	tout
de	ADP	de
.	PUNCT	.
une	DET	un
ici	ADV	ici
Aina	PROPN	Aina
dans	ADP	dans
lui	PRON	lui
,	PUNCT	,
près	ADV	près
à	ADP	à
de	ADP	de
peu	ADV	peu
normale	ADJ	normal
et	CCONJ	et
contemplation	NOUN	contemplation
avait	VERB	avoir
seules	ADJ	seul
.	PUNCT	.
La	DET	le
Tout	ADV	tout
,	PUNCT	,
après	ADP	après
fait	NOUN	fait
tous	ADJ	tout
souhaita	VERB	souhaiter
laissées	VERB	laisser
d'	ADP	de
une	DET	un
ces	DET	ce
.	PUNCT	.
avoir	AUX	avoir
cette	DET	ce
tout	ADV	tout
un	DET	un
retrouver	VERB	retrouver
bâfreurs	NOUN	bâfreur
le	DET	le
Catherine	NOUN	catherine
et	CCONJ	et
de	ADP	de
sérieux	ADJ	sérieux
cœur	NOUN	cœur
demi-heure	NOUN	demi-heure
soulevé	VERB	soulever
,	PUNCT	,
longtemps	ADV	longtemps
toujours	ADV	toujours
train	NOUN	train
fille	NOUN	fille
Nues	NOUN	nue
plus	ADV	plus
a	AUX	avoir
elle	PRON	lui
allait	VERB	aller
histoires	NOUN	histoire
,	PUNCT	,
?	PUNCT	?
pouvait	VERB	pouvoir
.	PUNCT	.
qui	PRON	qui
?	PUNCT	?
les	DET	le
arrive	VERB	arrive
de	ADP	de
retrouver	VERB	retrouver
Ou	CCONJ	ou
,	PUNCT	,
ce	DET	ce
les	PRON	le
matin	NOUN	matin
des	DET	un
choses	NOUN	chose
il	PRON	il
à	ADP	à
été	AUX	être
enfant	NOUN	enfant
Comment	ADV	comment
une	DET	un
la	DET	le
-il	PRON	il
même	ADV	même
en	ADP	en
à	ADP	à
invectivant	VERB	invectiver
une	DET	un
terrasse	NOUN	terrasse
?	PUNCT	?
fille	NOUN	fille
à	ADP	à
chanter	VERB	chanter
que	SCONJ	que
Catherine	NOUN	catherine
ne	ADV	ne
consommateurs	NOUN	consommateur
?	PUNCT	?
marcher	VERB	marcher
vous	PRON	vous
ne	ADV	ne
Cristal	PROPN	Cristal
une	DET	un
pas	ADV	pas
que	SCONJ	que
de	ADP	de
,	PUNCT	,
rosé	VERB	roser
,	PUNCT	,
d'	ADP	de
.	PUNCT	.
se	PRON	se
Krug	PROPN	Krug
qu'	SCONJ	que
«	NOUN	«
Castellane	PROPN	Castellane
se	PRON	se
sans	ADP	sans
elle	PRON	lui
bouteille	NOUN	bouteille
nus	VERB	nus
sortir	VERB	sortir
sans	ADP	sans
cuvée	VERB	cuver
spéciale	ADJ	spécial
,	PUNCT	,
quelque	DET	quelque
me	PRON	me
une	DET	un
couper	VERB	couper
Roederer	PROPN	Roederer
part	NOUN	part
ni	CCONJ	ni
Et	CCONJ	et
émeute	NOUN	émeute
,	PUNCT	,
...	PUNCT	...
conseillez	VERB	conseiller
autour	ADV	autour
est	AUX	être
?	PUNCT	?
Champagne	VERB	champagne
fomente	VERB	fomente
pieds	NOUN	pied
-ce	PRON	-ce
vodka	NOUN	vodka
Qu'	PRON	qu'
Nabokov	NOUN	nabokov
ne	ADV	ne
me	PRON	me
elles	PRON	lui
transparence	NOUN	transparence
bistrot	NOUN	bistrot
Ils	PRON	il
sans	ADP	sans
...	PUNCT	...
un	DET	un
!	PUNCT	!
cette	DET	ce
pouvais	AUX	pouvoir
commanderai	VERB	commander
me	PRON	me
La	DET	le
ce	DET	ce
un	DET	un
des	ADP	de
m'	PRON	me
dans	ADP	dans
me	PRON	me
russe	NOUN	russe
sûrement	VERB	sûremer
mary	VERB	mary
pas	ADV	pas
choses	NOUN	chose
...	PUNCT	...
transparence	NOUN	transparence
...	PUNCT	...
faire	AUX	faire
auteur	NOUN	auteur
faire	VERB	faire
magnifique	ADJ	magnifique
Si	SCONJ	si
bloody	NOUN	bloody
,	PUNCT	,
où	PRON	où
!	PUNCT	!
taper	VERB	taper
remarquer	VERB	remarquer
je	PRON	je
de	ADP	de
...	PUNCT	...
Oh	CCONJ	oh
attendent	VERB	attendre
sauront	AUX	savoir
vodka	NOUN	vodka
Je	PRON	je
coup	NOUN	coup
chemise	NOUN	chemise
bière	NOUN	bière
plus	ADV	plus
est	AUX	être
porter	VERB	porter
mais	CCONJ	mais
une	DET	un
a	VERB	avoir
il	PRON	il
prend	VERB	prendre
ne	ADV	ne
peut	VERB	pouvoir
grand-prêtre	NOUN	grand-prêtre
dû	VERB	devoir
vendeur	NOUN	vendeur
Et	CCONJ	et
,	PUNCT	,
alcoolisme	NOUN	alcoolisme
crève	VERB	crever
-il	PRON	il
alcoolique	NOUN	alcoolique
de	ADP	de
,	PUNCT	,
...	PUNCT	...
un	DET	un
le	DET	le
dans	ADP	dans
cette	DET	ce
il	PRON	il
une	DET	un
de	DET	de
laine	NOUN	laine
me	PRON	me
en	PRON	en
sorte	NOUN	sorte
pour	ADP	pour
de	ADP	de
n'	ADV	n'
.	PUNCT	.
l'	DET	le
paquets	NOUN	paquet
de	ADP	de
»	PUNCT	»
qu'	PRON	qu'
il	PRON	il
pas	ADV	pas
et	CCONJ	et
Il	PRON	il
aurait	AUX	avoir
?	PUNCT	?
ces	DET	ce
un	DET	un
,	PUNCT	,
Il	PRON	il
flanquer	VERB	flanquer
froid	ADJ	froid
acheter	VERB	acheter
glaciale	ADJ	glacial
de	ADP	de
lequel	PRON	lequel
un	DET	un
jour	NOUN	jour
un	DET	un
.	PUNCT	.
,	PUNCT	,
baffe	NOUN	baffe
probablement	ADV	probablement
regarde	NOUN	regarde
l'	DET	le
se	PRON	se
eu	VERB	avoir
môme	NOUN	môme
Avant	ADP	avant
-	ADJ	-
aurait	AUX	avoir
shirt	ADJ	shirt
un	PRON	un
de	ADP	de
à	ADP	à
la	DET	le
provocante	NOUN	provocante
.	PUNCT	.
avec	ADP	avec
pouvoir	VERB	pouvoir
cheville	NOUN	cheville
il	PRON	il
mômes	NOUN	môme
.	PUNCT	.
une	DET	un
le	DET	le
,	PUNCT	,
,	PUNCT	,
une	DET	un
il	PRON	il
aimerait	VERB	aimer
tord	VERB	tordre
tee	NOUN	tee
ironie	NOUN	ironie
mourir	VERB	mourir
avec	ADP	avec
un	DET	un
gifler	VERB	gifler
le	PRON	le
une	DET	un
de	ADP	de
se	PRON	se
En	ADP	en
médecins	NOUN	médecin
la	DET	le
pleine	NOUN	pleine
elle	PRON	lui
a	VERB	avoir
.	PUNCT	.
de	ADP	de
,	PUNCT	,
,	PUNCT	,
devait	VERB	devoir
de	DET	de
confiance	NOUN	confiance
scène	NOUN	scène
Catherine	NOUN	catherine
Surtout	ADV	surtout
à	ADP	à
sans	ADP	sans
.	PUNCT	.
raison	NOUN	raison
,	PUNCT	,
pour	ADP	pour
de	ADP	de
sujet	NOUN	sujet
lui	PRON	lui
progressif	ADJ	progressif
en	ADP	en
besoin	NOUN	besoin
du	ADP	de
rue	NOUN	rue
retour	NOUN	retour
réserver	VERB	réserver
calme	NOUN	calme
pas	ADV	pas
ont	AUX	avoir
livre	NOUN	livre
!	PUNCT	!
dit	VERB	dire
,	PUNCT	,
au	ADP	au
un	DET	un
Les	DET	le
vie	NOUN	vie
scène	NOUN	scène
de	ADP	de
le	DET	le
,	PUNCT	,
partie	VERB	partir
.	PUNCT	.
Aina	PROPN	Aina
tout	ADJ	tout
fille	NOUN	fille
trois	NUM	trois
.	PUNCT	.
de	ADP	de
son	DET	son
il	PRON	il
avec	ADP	avec
douce	VERB	douce
aurait	AUX	avoir
quand	SCONJ	quand
ce	DET	ce
proposer	VERB	proposer
?	PUNCT	?
-ce	PRON	-ce
redoute	VERB	redoute
ou	CCONJ	ou
.	PUNCT	.
