langage	NOUN	langage
,	PUNCT	,
chercher	VERB	chercher
j'	PRON	je
aurais	AUX	avoir
tenir	VERB	tenir
.	PUNCT	.
un	DET	un
de	ADP	de
à	ADP	à
le	DET	le
Puis	CCONJ	puis
achevé	VERB	achever
était	AUX	être
effort	NOUN	effort
amis	NOUN	ami
.	PUNCT	.
a	AUX	avoir
suis	AUX	être
appris	VERB	apprendre
devais	VERB	devoir
faire	VERB	faire
même	ADV	même
malade	ADJ	malade
j'	PRON	je
pour	ADP	pour
mes	DET	mon
ans	NOUN	an
à	ADP	à
pendu	VERB	pendre
de	ADP	de
pas	ADV	pas
Je	PRON	je
jour	NOUN	jour
un	PRON	un
,	PUNCT	,
me	PRON	me
lever	VERB	lever
réussir	VERB	réussir
il	PRON	il
.	PUNCT	.
.	PUNCT	.
ai	AUX	avoir
un	DET	un
n'	ADV	n'
qu'	SCONJ	que
matin	NOUN	matin
s'	PRON	se
surhumain	ADJ	surhumain
trente	NUM	trente
Brusquement	ADV	brusquement
avait	VERB	avoir
Ça	PRON	cela
,	PUNCT	,
je	PRON	je
;	PUNCT	;
un	DET	un
m'	PRON	me
tombé	VERB	tomber
.	PUNCT	.
un	DET	un
je	PRON	je
finir	VERB	finir
n'	ADV	n'
sou	NOUN	sou
.	PUNCT	.
,	PUNCT	,
Pour	ADP	pour
ai	AUX	avoir
exactement	ADV	exactement
retrouvé	VERB	retrouver
sans	ADP	sans
la	DET	le
ma	DET	mon
malade	ADJ	malade
en	ADP	en
échappait	VERB	échapper
chercher	VERB	chercher
à	ADP	à
avais	VERB	avoir
m'	PRON	me
volonté	NOUN	volonté
j'	PRON	je
suis	AUX	être
Tout	ADV	tout
rendu	VERB	rendre
l'	DET	le
hôtel	NOUN	hôtel
rentrant	VERB	rentrer
la	DET	le
,	PUNCT	,
,	PUNCT	,
plus	ADV	plus
un	DET	un
force	NOUN	force
.	PUNCT	.
jour	NOUN	jour
Je	PRON	je
;	PUNCT	;
de	ADP	de
je	PRON	je
ni	CCONJ	ni
travail	NOUN	travail
me	PRON	me
suis	AUX	être
plus	ADV	plus
me	PRON	me
.	PUNCT	.
trouvé	VERB	trouver
un	DET	un
était	AUX	être
fermée	ADJ	fermé
.	PUNCT	.
devais	VERB	devoir
ne	ADV	ne
;	PUNCT	;
chambre	NOUN	chambre
payer	VERB	payer
plus	ADV	plus
mes	DET	mon
ici	ADV	ici
.	PUNCT	.
et	CCONJ	et
un	DET	un
avec	ADP	avec
pas	ADV	pas
intérieur	NOUN	intérieur
avais	VERB	avoir
faire	VERB	faire
deux	NUM	deux
l'	DET	le
je	PRON	je
a	VERB	avoir
double	ADJ	double
à	ADP	à
tour	ADJ	tour
.	PUNCT	.
C'	PRON	ce
quoi	ADV	quoi
de	ADP	de
Alors	ADV	alors
y	PRON	y
toutes	ADJ	tout
Je	PRON	je
pension	NOUN	pension
affaires	NOUN	affaire
il	PRON	il
je	PRON	je
savais	VERB	savoir
n'	ADV	n'
j'	PRON	je
,	PUNCT	,
de	ADP	de
ai	AUX	avoir
atterri	VERB	atterrir
mois	NOUN	mois
à	ADP	à
quoi	PRON	quoi
d'	ADP	de
plus	ADV	plus
rempli	VERB	remplir
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
avoir	VERB	avoir
suis	AUX	être
an	NOUN	an
Oui	PROPN	Oui
retournaient	VERB	retourner
suis	AUX	être
me	PRON	me
souviens	VERB	souvenir
lui	PRON	lui
dans	ADP	dans
j'	PRON	je
un	DET	un
Je	PRON	je
sourire	ADJ	sourir
sur	ADP	sur
dit	VERB	dire
-	PUNCT	-
adressa	VERB	adresser
qui	PRON	qui
voilà	VERB	voilà
.	PUNCT	.
où	PRON	où
cet	DET	ce
avion	NOUN	avion
article	NOUN	article
.	PUNCT	.
moi	PRON	moi
Russes	PROPN	Russes
en	PRON	en
d'	ADP	de
L'	DET	le
aujourd'hui	ADV	aujourd'hui
de	ADP	de
désolé	ADJ	désolé
lu	PROPN	lire
un	DET	un
aussi	ADV	aussi
homme	NOUN	homme
.	PUNCT	.
.	PUNCT	.
Je	PRON	je
Bone	PROPN	Bone
Et	CCONJ	et
-	PUNCT	-
volontairement	ADV	volontairement
amer	ADJ	amer
on	PRON	on
pays	NOUN	pays
avec	ADP	avec
prétendaient	VERB	prétendre
an	NOUN	an
.	PUNCT	.
leur	DET	leur
,	PUNCT	,
son	DET	son
pendant	ADP	pendant
mille	NUM	mille
dollars	NOUN	dollar
à	ADP	à
gré	ADP	gré
ici	ADV	ici
je	PRON	je
certains	PRON	certains
de	ADP	de
comprenais	VERB	comprendre
ne	ADV	ne
pour	ADP	pour
notre	DET	notre
de	ADP	de
avoir	AUX	avoir
années	NOUN	année
vécu	VERB	vivre
pas	ADV	pas
comment	ADV	comment
ne	ADV	ne
pouvoir	VERB	pouvoir
mon	DET	mon
quitter	VERB	quitter
,	PUNCT	,
par	ADP	par
s'	PRON	se
plusieurs	DET	plusieurs
pouvait	VERB	pouvoir
Ils	PRON	il
,	PUNCT	,
mode	NOUN	mode
salaire	NOUN	salaire
habituer	VERB	habituer
.	PUNCT	.
de	ADP	de
cent	NUM	cent
pas	ADV	pas
après	ADP	après
Moi	PROPN	Moi
plein	NOUN	plein
vie	NOUN	vie
,	PUNCT	,
pays	NOUN	pays
faim	NOUN	faim
,	PUNCT	,
votre	DET	votre
libre	ADJ	libre
ce	DET	ce
avoir	VERB	avoir
laissera	VERB	laisser
je	PRON	je
,	PUNCT	,
de	ADP	de
vous	PRON	vous
mourir	VERB	mourir
.	PUNCT	.
.	PUNCT	.
êtes	AUX	être
de	ADP	de
!	PUNCT	!
mais	CCONJ	mais
Vous	PRON	vous
êtes	AUX	être
vous	PRON	vous
la	DET	le
.	PUNCT	.
liberté	NOUN	liberté
bien	ADV	bien
sûr	ADJ	sûr
Oh	CCONJ	oh
signifie	VERB	signifier
,	PUNCT	,
ne	ADV	ne
Maintenant	ADV	maintenant
perdre	VERB	perdre
également	ADV	également
comprends	VERB	comprendre
on	PRON	on
ici	ADV	ici
toit	NOUN	toit
libre	ADJ	libre
d'	ADP	de
que	SCONJ	que
;	PUNCT	;
être	AUX	être
malade	ADJ	malade
ça	PRON	cela
de	ADP	de
d'	ADP	de
pas	ADV	pas
dégringoler	NOUN	dégringoler
,	PUNCT	,
Mais	CCONJ	mais
on	PRON	on
bon	ADJ	bon
Cette	DET	ce
pour	ADP	pour
.	PUNCT	.
,	PUNCT	,
donne	VERB	donne
vous	PRON	vous
-	NOUN	-
propre	ADJ	propre
de	ADP	de
.	PUNCT	.
,	PUNCT	,
ne	ADV	ne
perdez	VERB	perdre
,	PUNCT	,
laisse	VERB	laisse
.	PUNCT	.
vous	PRON	vous
quoi	PRON	quoi
en	PRON	en
ce	DET	ce
,	PUNCT	,
pays	NOUN	pays
pas	ADV	pas
mourir	VERB	mourir
vous	PRON	vous
vous	PRON	vous
vous	PRON	vous
vous	PRON	vous
quand	SCONJ	quand
.	PUNCT	.
donne	VERB	donne
perdez	VERB	perdre
elle	PRON	lui
de	ADP	de
société	NOUN	société
survivre	NOUN	survivre
vole	VERB	vole
juste	ADV	juste
en	ADP	en
votre	DET	votre
amour	NOUN	amour
On	PRON	on
dans	ADP	dans
échange	NOUN	échange
envie	NOUN	envie
et	CCONJ	et
(	PUNCT	(
comprends	VERB	comprendre
échelle	NOUN	échelle
un	DET	un
jamais	ADV	jamais
Amérique	PROPN	Amérique
Je	PRON	je
l'	DET	le
un	DET	un
repartis	VERB	repartir
n'	ADV	n'
avez	VERB	avoir
,	PUNCT	,
triste	ADJ	triste
Russes	NOUN	russe
à	ADP	à
L'	DET	le
glissez	VERB	glisser
l'	DET	le
endroit	NOUN	endroit
.	PUNCT	.
si	SCONJ	si
d'	ADP	de
pourquoi	ADV	pourquoi
eux	PRON	lui
les	DET	le
échelle	NOUN	échelle
.	PUNCT	.
trouver	VERB	trouver
,	PUNCT	,
,	PUNCT	,
sourit	VERB	sourire
sont	AUX	être
même	ADV	même
vraiment	ADV	vraiment
chez	ADP	chez
Il	PRON	il
est	AUX	être
réussi	ADV	réussi
vous	PRON	vous
ou	CCONJ	ou
terrible	ADJ	terrible
barreau	NOUN	barreau
si	SCONJ	si
vous	PRON	vous
terrible	ADJ	terrible
maintenant	ADV	maintenant
de	ADP	de
air	NOUN	air
du	ADP	de
plus	ADV	plus
)	PUNCT	)
chercher	VERB	chercher
me	PRON	me
Mais	CCONJ	mais
.	PUNCT	.
.	PUNCT	.
pour	ADP	pour
publicité	NOUN	publicité
je	PRON	je
importe	VERB	importe
lequel	PRON	lequel
peut-être	ADV	peut-être
j'	PRON	je
vraiment	ADV	vraiment
crois	VERB	croire
redémarrer	VERB	redémarrer
je	PRON	je
je	PRON	je
sens	VERB	sentir
à	ADP	à
que	SCONJ	que
la	DET	le
je	PRON	je
prêt	ADJ	prêt
crois	VERB	croire
n'	ADV	n'
aimerais	VERB	aimer
que	SCONJ	que
mieux	ADV	mieux
un	DET	un
dans	ADP	dans
que	SCONJ	que
.	PUNCT	.
,	PUNCT	,
suis	AUX	être
travailler	VERB	travailler
Je	PRON	je
je	PRON	je
demain	ADV	demain
boulot	NOUN	boulot
et	CCONJ	et
d'	ADP	de
,	PUNCT	,
n'	ADV	n'
beaucoup	ADV	beaucoup
Mais	CCONJ	mais
ici	ADV	ici
,	PUNCT	,
sortirai	VERB	sortir
sur	ADP	sur
travailler	VERB	travailler
dans	ADP	dans
jardinier	NOUN	jardinier
que	SCONJ	que
un	DET	un
aimerais	AUX	aimerais
vivre	VERB	vivre
vous	PRON	vous
Je	PRON	je
,	PUNCT	,
c'	PRON	ce
donnait	VERB	donner
vouliez	NOUN	vouliez
libre	ADJ	libre
découvrez	VERB	découvrir
ferais	VERB	faire
.	PUNCT	.
tas	NOUN	tas
,	PUNCT	,
je	PRON	je
ma	DET	mon
que	SCONJ	que
l'	DET	le
que	SCONJ	que
air	NOUN	air
de	ADP	de
choses	NOUN	chose
un	DET	un
quelqu'	SCONJ	quelqu'
un	DET	un
,	PUNCT	,
.	PUNCT	.
est	VERB	être
un	DET	un
parie	VERB	parier
vous	PRON	vous
excellent	ADJ	excellent
vous	PRON	vous
chance	NOUN	chance
endroit	NOUN	endroit
me	PRON	me
intérêt	NOUN	intérêt
comme	ADP	comme
celui-ci	PRON	celui-ci
si	SCONJ	si
à	ADP	à
de	ADP	de
le	DET	le
L'	DET	le
de	ADP	de
non	ADV	non
plaque	NOUN	plaque
avec	ADP	avec
une	DET	un
retrouvez	VERB	retrouver
ou	CCONJ	ou
la	DET	le
vous	PRON	vous
perdu	VERB	perdre
véritable	ADJ	véritable
personnalité	NOUN	personnalité
découvrez	VERB	découvrir
à	ADP	à
avez	VERB	avoir
qu'	SCONJ	que
vous	PRON	vous
étiez	VERB	être
vous	PRON	vous
vous	PRON	vous
vous	PRON	vous
que	SCONJ	que
qui	PRON	qui
Quand	SCONJ	quand
quand	SCONJ	quand
vous	PRON	vous
a	AUX	avoir
dépouillé	VERB	dépouiller
on	PRON	on
même	ADV	même
;	PUNCT	;
ce	PRON	ce
tout	PRON	tout
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
tout	ADJ	tout
seul	ADJ	seul
fois	NOUN	fois
vous	PRON	vous
vous	PRON	vous
vous	PRON	vous
côté	NOUN	côté
découvrez	VERB	découvrir
votre	DET	votre
-	PROPN	-
.	PUNCT	.
de	ADP	de
servait	VERB	servir
à	ADP	à
cette	DET	ce
définir	VERB	définir
surpris	VERB	surprendre
vêtements	NOUN	vêtement
qu'	SCONJ	que
,	PUNCT	,
vous	PRON	vous
seriez	AUX	être
gens	NOUN	gens
,	PUNCT	,
types	NOUN	type
comme	ADP	comme
téléviseur	NOUN	téléviseur
ces	DET	ce
en	ADP	en
trouve	VERB	trouve
voiture	NOUN	voiture
chaîne	NOUN	chaîne
les	DET	le
,	PUNCT	,
votre	DET	votre
,	PUNCT	,
des	DET	un
votre	DET	votre
aussi	ADV	aussi
métier	NOUN	métier
refuges	NOUN	refuge
de	ADP	de
dans	ADP	dans
bateau	NOUN	bateau
par	ADP	par
,	PUNCT	,
particulier	ADJ	particulier
moi	PRON	moi
,	PUNCT	,
mais	CCONJ	mais
ville	NOUN	ville
vos	DET	votre
on	PRON	on
votre	DET	votre
le	DET	le
votre	DET	votre
.	PUNCT	.
nombre	NOUN	nombre
de	ADP	de
votre	DET	votre
,	PUNCT	,
Vous	PRON	vous
comme	ADP	comme
stéréo	ADJ	stéréo
D'	ADP	de
qui	PRON	qui
retourner	VERB	retourner
possibilités	NOUN	possibilité
qu'	SCONJ	que
toutes	ADJ	tout
Russes	NOUN	russe
pas	ADV	pas
avez	VERB	avoir
plus	ADV	plus
sommes	AUX	être
libres	ADJ	libre
paraît	VERB	paraître
drogués	NOUN	drogué
ne	ADV	ne
le	PRON	le
et	CCONJ	et
Mais	CCONJ	mais
ou	CCONJ	ou
qu'	PRON	qu'
liberté	NOUN	liberté
-il	PRON	il
vous	PRON	vous
brusquement	ADV	brusquement
cette	DET	ce
,	PUNCT	,
non	ADV	non
.	PUNCT	.
veuille	NOUN	veuille
nous	PRON	nous
en	ADP	en
,	PUNCT	,
peuvent	VERB	pouvoir
,	PUNCT	,
reste	VERB	reste
assumer	VERB	assumer
accord	NOUN	accord
les	DET	le
on	PRON	on
.	PUNCT	.
Russie	PROPN	Russie
,	PUNCT	,
ne	ADV	ne
,	PUNCT	,
nous	PRON	nous
il	PRON	il
,	PUNCT	,
pouvons	VERB	pouvoir
des	DET	un
nous	PRON	nous
,	PUNCT	,
des	ADP	de
,	PUNCT	,
chauffeurs	NOUN	chauffeur
la	DET	le
aussi	ADV	aussi
,	PUNCT	,
affaire	NOUN	affaire
J'	PRON	je
ici	ADV	ici
des	DET	un
cadres	NOUN	cadre
ont	AUX	avoir
juste	ADV	juste
vrais	ADJ	vrai
.	PUNCT	.
avez	VERB	avoir
leurs	DET	leur
je	PRON	je
routiers	ADJ	routier
vous	PRON	vous
englouti	ADJ	engloutir
.	PUNCT	.
et	CCONJ	et
mais	CCONJ	mais
de	DET	de
me	PRON	me
relèverai	VERB	relever
Mais	CCONJ	mais
des	DET	un
des	DET	un
verrez	VERB	voir
dingues	ADJ	dingue
dans	ADP	dans
commerçants	NOUN	commerçant
,	PUNCT	,
vous	PRON	vous
des	DET	un
publicité	NOUN	publicité
toutes	ADJ	tout
travailleurs	NOUN	travailleur
qui	PRON	qui
dans	ADP	dans
...	PUNCT	...
et	CCONJ	et
,	PUNCT	,
alcooliques	NOUN	alcoolique
leur	DET	leur
ai	VERB	avoir
économies	NOUN	économie
Berryman	PROPN	Berryman
d'	ADP	de
.	PUNCT	.
sûr	ADJ	sûr
main	NOUN	main
Je	PRON	je
besoin	NOUN	besoin
encouragement	VERB	encouragemer
,	PUNCT	,
rassembler	VERB	rassembler
lui	PRON	lui
tendit	VERB	tendre
,	PUNCT	,
-il	PRON	il
temps	NOUN	temps
-	PUNCT	-
-	PUNCT	-
avec	ADP	avec
m'	PRON	me
que	SCONJ	que
.	PUNCT	.
répondit	NOUN	répondit
Bone	PROPN	Bone
peu	ADV	peu
pensées	NOUN	pensée
de	ADP	de
appelle	VERB	appeler
Dave	PROPN	Dave
Je	PRON	je
vous	PRON	vous
L'	DET	le
-	PUNCT	-
pour	ADP	pour
la	DET	le
en	PRON	en
mes	DET	mon
.	PUNCT	.
suis	AUX	être
.	PUNCT	.
Bone	PROPN	Bone
homme	NOUN	homme
tirerez	ADV	tirerez
sourire	NOUN	sourire
sourit	ADJ	sourit
et	CCONJ	et
vous	PRON	vous
un	DET	un
d'	ADP	de
dit	VERB	dire
un	DET	un
Dave	PROPN	Dave
lui	PRON	lui
vos	DET	votre
C'	PRON	ce
été	AUX	être
?	PUNCT	?
en	ADP	en
à	ADP	à
tête	NOUN	tête
Bone	PROPN	Bone
qu'	SCONJ	que
elles	PRON	lui
,	PUNCT	,
un	DET	un
.	PUNCT	.
...	PUNCT	...
tout	ADV	tout
-ce	PRON	-ce
fois	NOUN	fois
est	AUX	être
est	AUX	être
qu'	PRON	qu'
la	DET	le
la	DET	le
C'	PRON	ce
main	NOUN	main
.	PUNCT	.
(	PUNCT	(
plusieurs	DET	plusieurs
.	PUNCT	.
mains	NOUN	main
hocha	ADJ	hocha
-	PUNCT	-
ont	AUX	avoir
-	PUNCT	-
?	PUNCT	?
Berryman	PROPN	Berryman
-	PUNCT	-
broyées	VERB	broyer
est	AUX	être
?	PUNCT	?
Eh	INTJ	Eh
est	AUX	être
On	PRON	on
dirait	VERB	dire
tout	ADV	tout
serrant	VERB	serrer
arrivé	VERB	arriver
d'	ADP	de
qui	PRON	qui
,	PUNCT	,
songeur	NOUN	songeur
attentif	ADJ	attentif
sais	VERB	savoir
ai	AUX	avoir
Je	PRON	je
air	NOUN	air
visage	NOUN	visage
me	PRON	me
une	DET	un
homme	NOUN	homme
.	PUNCT	.
passé	VERB	passer
a	AUX	avoir
vous	PRON	vous
la	DET	le
-	PUNCT	-
Bone	PROPN	Bone
.	PUNCT	.
pas	ADV	pas
.	PUNCT	.
,	PUNCT	,
on	PRON	on
)	PUNCT	)
poigne	ADJ	poign
Mais	CCONJ	mais
Je	PRON	je
sais	VERB	savoir
mémoire	NOUN	mémoire
qui	PRON	qui
presque	ADV	presque
qu'	SCONJ	que
avez	VERB	avoir
J'	PRON	je
s'	PRON	se
sacrée	NOUN	sacrée
parce	SCONJ	parce
ne	ADV	ne
perdu	VERB	perdre
répondit	NOUN	répondit
enfantin	PRON	enfantin
est	AUX	être
observant	VERB	observer
de	ADP	de
l'	DET	le
ce	PRON	ce
.	PUNCT	.
le	DET	le
l'	PRON	l'
en	ADP	en
suis	AUX	être
,	PUNCT	,
,	PUNCT	,
j'	PRON	je
.	PUNCT	.
,	PUNCT	,
dit	VERB	dire
faisais	ADJ	faisai
alors	ADV	alors
un	DET	un
je	PRON	je
faisais	VERB	faire
arrivé	VERB	arriver
fit	NOUN	fit
vécu	VERB	vivre
ne	ADV	ne
rue	NOUN	rue
ce	PRON	ce
pas	ADV	pas
ignore	VERB	ignore
la	DET	le
là	ADV	là
Merde	PROPN	Merde
j'	PRON	je
dans	ADP	dans
ai	AUX	avoir
qui	PRON	qui
je	PRON	je
sais	VERB	savoir
j'	PRON	je
et	CCONJ	et
-	PUNCT	-
pendant	ADP	pendant
avant	ADP	avant
en	PRON	en
an	NOUN	an
.	PUNCT	.
mais	CCONJ	mais
Je	PRON	je
,	PUNCT	,
même	ADV	même
suis	AUX	être
j'	PRON	je
ce	PRON	ce
que	PRON	que
comment	ADV	comment
que	SCONJ	que
y	PRON	y
,	PUNCT	,
que	PRON	que
qui	PRON	qui
.	PUNCT	.
qui	PRON	qui
vraiment	ADV	vraiment
ignore	VERB	ignore
c'	PRON	ce
Berryman	PROPN	Berryman
,	PUNCT	,
débattent	VERB	débattre
des	DET	un
choses	NOUN	chose
que	PRON	que
trouver	VERB	trouver
leurs	DET	leur
croyais	VERB	croire
-	PUNCT	-
,	PUNCT	,
un	PRON	un
plupart	NOUN	plupart
moche	ADJ	moche
Ça	CCONJ	ça
ici	ADV	ici
se	PRON	se
moi	PRON	moi
.	PUNCT	.
qui	PRON	qui
de	ADP	de
ceux	PRON	celui
La	DET	le
-	PUNCT	-
saurait	VERB	savoir
ici	ADV	ici
avoir	VERB	avoir
j'	PRON	je
J'	PRON	je
problèmes	NOUN	problème
sont	AUX	être
est	AUX	être
.	PUNCT	.
quelqu'	ADP	quelqu'
sur	ADP	sur
espérais	VERB	espérer
me	PRON	me
moi	PRON	moi
des	ADP	de
.	PUNCT	.
Et	CCONJ	et
reconnaîtrait	VERB	reconnaître
dans	ADP	dans
qui	PRON	qui
grave	ADJ	grave
problèmes	NOUN	problème
et	CCONJ	et
la	DET	le
répondre	VERB	répondre
pas	ADV	pas
propres	ADJ	propre
an	NOUN	an
types	NOUN	type
moi	PRON	moi
peine	NOUN	peine
de	ADP	de
ce	PRON	ce
regardent	ADV	regardent
.	PUNCT	.
Voilà	VERB	voilà
ai	AUX	avoir
ai	AUX	avoir
résultat	NOUN	résultat
mémoire	NOUN	mémoire
n'	ADV	n'
que	PRON	que
Les	DET	le
répondit	NOUN	répondit
Je	PRON	je
Berryman	PROPN	Berryman
d'	ADP	de
une	DET	un
le	DET	le
mais	CCONJ	mais
je	PRON	je
.	PUNCT	.
Comme	ADP	comme
vous	PRON	vous
demandez	VERB	demander
.	PUNCT	.
dépression	NOUN	dépression
perdu	VERB	perdre
.	PUNCT	.
j'	PRON	je
serais	AUX	être
-moi	PRON	moi
depuis	ADP	depuis
bien	ADV	bien
en	ADP	en
,	PUNCT	,
,	PUNCT	,
un	DET	un
ici	ADV	ici
fait	VERB	faire
êtes	AUX	être
mais	CCONJ	mais
,	PUNCT	,
parfois	ADV	parfois
Je	PRON	je
parlez	VERB	parler
,	PUNCT	,
dit	VERB	dire
train-train	NOUN	train-train
ils	PRON	il
mieux	ADV	mieux
.	PUNCT	.
pas	ADV	pas
?	PUNCT	?
pas	ADV	pas
en	PRON	en
vous	PRON	vous
je	PRON	je
.	PUNCT	.
,	PUNCT	,
quand	SCONJ	quand
.	PUNCT	.
du	ADP	de
ne	ADV	ne
regardent	VERB	regarder
voient	VERB	voir
-	PUNCT	-
Vous	PRON	vous
réjouis	NOUN	réjoui
ils	PRON	il
je	PRON	je
courant	NOUN	courant
;	PUNCT	;
-	PUNCT	-
n'	ADV	n'
vous	PRON	vous
au	ADP	au
,	PUNCT	,
m'	PRON	me
Comme	SCONJ	comme
commence	VERB	commencer
entendent	VERB	entendre
l'	PRON	l'
à	ADP	à
aller	VERB	aller
mais	CCONJ	mais
ils	PRON	il
ai	AUX	avoir
ici	ADV	ici
vous	PRON	vous
vous	PRON	vous
J'	PRON	je
,	PUNCT	,
repas	NOUN	repas
oubliez	VERB	oublier
heures	NOUN	heure
-	PUNCT	-
heures	NOUN	heure
.	PUNCT	.
la	DET	le
dehors	ADP	dehors
,	PUNCT	,
,	PUNCT	,
Il	PRON	il
Presque	ADV	presque
de	ADP	de
des	ADP	de
les	DET	le
à	ADP	à
.	PUNCT	.
autour	ADV	autour
ils	PRON	il
lit	NOUN	lit
.	PUNCT	.
tourne	ADJ	tourn
-	PUNCT	-
temps	NOUN	temps
si	SCONJ	si
rentrer	VERB	rentrer
dit	VERB	dire
alors	ADV	alors
un	DET	un
toute	ADJ	tout
n'	ADV	n'
en	ADP	en
vie	NOUN	vie
voulez	VERB	vouloir
de	ADP	de
pas	ADV	pas
ferment	VERB	fermer
si	SCONJ	si
passant	VERB	passer
à	ADP	à
vous	PRON	vous
êtes	AUX	être
Soit	PRON	soit
apprends	ADJ	apprend
dix	NUM	dix
(	PUNCT	(
portes	NOUN	porte
les	DET	le
sans	ADP	sans
.	PUNCT	.
votre	DET	votre
pour	ADP	pour
importantes	ADJ	important
sourit	VERB	sourire
dormir	NOUN	dormir
pensent	VERB	penser
les	DET	le
c'	PRON	ce
est	VERB	être
avoir	VERB	avoir
.	PUNCT	.
Ici	ADV	ici
le	DET	le
plus	ADV	plus
et	CCONJ	et
...	PUNCT	...
existence	NOUN	existence
les	DET	le
à	ADP	à
y	PRON	y
.	PUNCT	.
choses	NOUN	chose
)	PUNCT	)
même	ADV	même
si	SCONJ	si
monde	NOUN	monde
c'	PRON	ce
-	PUNCT	-
n'	ADV	n'
,	PUNCT	,
vrai	ADJ	vrai
est	AUX	être
deux	NUM	deux
gens	NOUN	gens
de	ADP	de
tout	ADJ	tout
manger	VERB	manger
Je	PRON	je
d'	ADP	de
endroit	NOUN	endroit
pense	VERB	pense
que	SCONJ	que
,	PUNCT	,
joie	NOUN	joie
pour	ADP	pour
pas	ADV	pas
un	DET	un
cinglés	NOUN	cinglé
Soyez	PROPN	Soyez
de	ADP	de
-	PUNCT	-
mauvaises	NOUN	mauvais
paraît	VERB	paraître
-	PUNCT	-
que	ADV	que
savent	VERB	savoir
être	AUX	être
ont	AUX	avoir
eu	VERB	avoir
gens	NOUN	gens
toujours	ADV	toujours
endroit	NOUN	endroit
.	PUNCT	.
Il	PRON	il
sur	ADP	sur
est	AUX	être
Voilà	VERB	voilà
-	PUNCT	-
préfèrent	VERB	préférer
ne	ADV	ne
.	PUNCT	.
.	PUNCT	.
Cet	DET	ce
plein	ADJ	plein
de	ADP	de
C'	PRON	ce
un	DET	un
venir	VERB	venir
qui	PRON	qui
peut	VERB	pouvoir
de	DET	de
tas	NOUN	tas
dangereux	ADJ	dangereux
ici	ADV	ici
.	PUNCT	.
expériences	NOUN	expérience
dormir	ADJ	dormir
ici	ADV	ici
de	ADP	de
trottoirs	NOUN	trottoir
;	PUNCT	;
ils	PRON	il
pourquoi	ADV	pourquoi
vigilant	VERB	vigiler
plutôt	ADV	plutôt
pas	ADV	pas
les	DET	le
Tenez	PROPN	Tenez
qu'	PRON	qu'
les	DET	le
Je	PRON	je
toujours	ADV	toujours
armés	VERB	armer
ce	PRON	ce
et	CCONJ	et
écart	NOUN	écart
y	PRON	y
ne	ADV	ne
fouillent	VERB	fouiller
les	DET	le
tous	ADJ	tout
Et	CCONJ	et
gens	NOUN	gens
sont	AUX	être
métal	ADJ	métal
ils	PRON	il
n'	ADV	n'
qui	PRON	qui
détecteurs	NOUN	détecteur
l'	DET	le
font	VERB	faire
a	X	avoir
.	PUNCT	.
devraient	VERB	devoir
.	PUNCT	.
comme	SCONJ	comme
jamais	ADV	jamais
types	NOUN	type
à	ADP	à
il	PRON	il
pas	ADV	pas
vu	VERB	voir
en	PRON	en
-vous	PRON	vous
.	PUNCT	.
les	DET	le
de	ADP	de
de	ADP	de
fonctionner	VERB	fonctionner
bas	NOUN	bas
la	DET	le
sécurité	NOUN	sécurité
ai	AUX	avoir
ils	PRON	il
,	PUNCT	,
de	ADP	de
en	ADP	en
semblez	VERB	sembler
qui	PRON	qui
ici	ADV	ici
on	PRON	on
,	PUNCT	,
évitez	VERB	éviter
ceux	PRON	celui
maladies	NOUN	maladie
vous	PRON	vous
bizarres	ADJ	bizarre
à	ADP	à
la	DET	le
vous	PRON	vous
,	PUNCT	,
un	DET	un
parler	VERB	parler
,	PUNCT	,
types	NOUN	type
sida	NOUN	sida
vous	PRON	vous
surtout	ADV	surtout
trouverez	VERB	trouver
à	ADP	à
l'	DET	le
Et	CCONJ	et
air	NOUN	air
.	PUNCT	.
Vous	PRON	vous
du	ADP	de
au	ADP	au
,	PUNCT	,
taille	NOUN	taille
peu	ADV	peu
tuberculose	NOUN	tuberculose
visage	NOUN	visage
.	PUNCT	.
de	ADP	de
qu'	SCONJ	que
sans	ADP	sans
des	DET	un
de	ADP	de
,	PUNCT	,
toutes	ADJ	tout
la	DET	le
pneumonie	NOUN	pneumonie
tousse	NOUN	tousse
ont	AUX	avoir
les	DET	le
défendre	VERB	défendre
avec	ADP	avec
matin	NOUN	matin
ça	PRON	cela
vos	DET	votre
vous	PRON	vous
être	AUX	être
pendant	ADP	pendant
alors	ADV	alors
coincer	VERB	coincer
vos	DET	votre
essaye	NOUN	essaye
du	ADP	de
lit	NOUN	lit
La	DET	le
de	ADP	de
quelqu'	DET	quelque
de	ADP	de
...	PUNCT	...
il	PRON	il
retrouver	VERB	retrouver
êtes	AUX	être
détrousser	VERB	détrousser
nuit	NOUN	nuit
tous	ADJ	tout
étonnerait	VERB	étonner
vous	PRON	vous
que	SCONJ	que
le	DET	le
lendemain	NOUN	lendemain
les	PRON	le
du	ADP	de
chaussures	NOUN	chaussure
Mettez	VERB	mettre
un	DET	un
pour	ADP	pour
moins	ADV	moins
de	ADP	de
.	PUNCT	.
que	SCONJ	que
sûr	ADJ	sûr
,	PUNCT	,
sous	ADP	sous
.	PUNCT	.
recommandé	VERB	recommander
les	DET	le
