radiophonique	NOUN	radiophonique
grande	ADJ	grand
trottoir	VERB	trottoir
prendre	VERB	prendre
sur	ADP	sur
.	PUNCT	.
par	ADP	par
son	DET	son
au	ADP	au
fenêtre	NOUN	fenêtre
elle	PRON	lui
.	PUNCT	.
sur	ADP	sur
tramway	NOUN	tramway
l'	DET	le
passage	NOUN	passage
du	ADP	de
esplanade	NOUN	esplanade
de	ADP	de
dû	VERB	devoir
.	PUNCT	.
Vellado	PROPN	Vellado
savais	VERB	savoir
descend	VERB	descendre
est	AUX	être
si	SCONJ	si
j'	PRON	je
chaleur	NOUN	chaleur
Terrace	PROPN	Terrace
efface	VERB	effacer
pas	ADV	pas
que	SCONJ	que
maillot	NOUN	maillot
maintenant	ADV	maintenant
venir	VERB	venir
habiter	VERB	habiter
ces	DET	ce
bain	NOUN	bain
.	PUNCT	.
Le	DET	le
océane	ADJ	océane
,	PUNCT	,
désagrément	NOUN	désagrément
de	ADP	de
brise	NOUN	brise
instants	NOUN	instant
en	ADP	en
la	DET	le
la	DET	le
reverrais	PROPN	revoir
,	PUNCT	,
c'	PRON	ce
seul	ADJ	seul
journée	NOUN	journée
ai	AUX	avoir
insecte	NOUN	insecte
Et	CCONJ	et
Mercedes	PROPN	Mercedes
.	PUNCT	.
,	PUNCT	,
l'	DET	le
la	DET	le
.	PUNCT	.
-là	PRON	-là
eu	VERB	avoir
A	ADP	à
me	PRON	me
raison	NOUN	raison
de	ADP	de
la	DET	le
je	PRON	je
dis	ADV	dis
de	ADP	de
je	PRON	je
fermerait	VERB	fermer
dont	PRON	dont
que	SCONJ	que
handicap	NOUN	handicap
dans	ADP	dans
ce	DET	ce
rouge	NOUN	rouge
répète	VERB	répète
cas	NOUN	cas
malaise	NOUN	malaise
poste	NOUN	poste
très	ADV	très
qui	PRON	qui
il	PRON	il
cause	VERB	cause
police	NOUN	police
surmonter	VERB	surmonter
parle	VERB	parle
la	DET	le
.	PUNCT	.
peux	VERB	pouvoir
j'	PRON	je
au	ADP	au
vue	NOUN	vue
je	PRON	je
me	PRON	me
ville	NOUN	ville
et	CCONJ	et
de	ADP	de
Sirvent	ADV	sirvent
son	DET	son
yeux	NOUN	oeil
un	DET	un
important	ADJ	important
,	PUNCT	,
mais	CCONJ	mais
les	DET	le
léger	ADJ	léger
la	DET	le
en	PRON	en
cousin	ADJ	cousin
à	ADP	à
,	PUNCT	,
occupe	VERB	occupe
un	DET	un
Carlos	VERB	carlos
la	DET	le
me	PRON	me
où	PRON	où
quelquefois	ADV	quelquefois
une	DET	un
un	DET	un
Mais	CCONJ	mais
Je	PRON	je
sur	ADP	sur
Bremer	PROPN	Bremer
arriverait	VERB	arriver
...	PUNCT	...
que	SCONJ	que
Chant	NOUN	chant
balles	NOUN	balle
ne	ADV	ne
arme	NOUN	arme
bois	NOUN	bois
auteur	NOUN	auteur
peau	NOUN	peau
Heinz	PROPN	Heinz
et	CCONJ	et
mon	DET	mon
ferais	VERB	faire
Karl	PROPN	Karl
à	ADP	à
dure	ADJ	dur
à	ADP	à
pour	ADP	pour
l'	DET	le
confrère	NOUN	confrère
,	PUNCT	,
de	ADP	de
de	ADP	de
je	PRON	je
aussi	ADV	aussi
du	ADP	de
ricochent	VERB	ricocher
nettoyer	VERB	nettoyer
funèbre	NOUN	funèbre
peau	NOUN	peau
.	PUNCT	.
la	DET	le
feu	NOUN	feu
crains	ADJ	crain
une	DET	un
coup	NOUN	coup
que	SCONJ	que
les	DET	le
semblant	VERB	sembler
accident	NOUN	accident
partirait	VERB	partir
le	DET	le
le	DET	le
un	DET	un
teck	VERB	teck
cheveux	ADJ	cheveux
,	PUNCT	,
front	NOUN	front
sa	DET	son
de	ADP	de
les	DET	le
confrère	NOUN	confrère
n'	ADV	n'
lui	PRON	lui
barrant	VERB	barrer
homme	NOUN	homme
lui	PRON	lui
,	PUNCT	,
la	DET	le
à	ADP	à
quarantaine	NOUN	quarantaine
très	ADV	très
mais	CCONJ	mais
seul	ADJ	seul
d'	ADP	de
Mon	DET	mon
Ce	DET	ce
pas	ADV	pas
soir	NOUN	soir
soignée	ADJ	soigner
d'	ADP	de
tenue	NOUN	tenue
compagnie	NOUN	compagnie
courts	NOUN	court
.	PUNCT	.
il	PRON	il
le	DET	le
d'	ADP	de
est	AUX	être
dandy	NOUN	dandy
table	NOUN	table
,	PUNCT	,
une	DET	un
,	PUNCT	,
un	DET	un
années	NOUN	année
une	DET	un
mèche	NOUN	mèche
en	ADP	en
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
d'	ADP	de
suppose	VERB	suppose
est	AUX	être
la	DET	le
cet	DET	ce
agit	VERB	agir
honneur	NOUN	honneur
,	PUNCT	,
sur	ADP	sur
on	PRON	on
,	PUNCT	,
.	PUNCT	.
Il	PRON	il
à	ADP	à
redécouvert	VERB	redécouvrir
djellaba	NOUN	djellaba
d'	ADP	de
l'	DET	le
et	CCONJ	et
interview	NOUN	interview
invité	NOUN	invité
en	ADP	en
la	DET	le
Paris	PROPN	Paris
d'	ADP	de
doute	NOUN	doute
une	DET	un
.	PUNCT	.
Je	PRON	je
une	DET	un
Je	PRON	je
table	NOUN	table
à	ADP	à
blanche	ADJ	blanc
s'	PRON	se
les	PRON	le
sans	ADP	sans
qu'	SCONJ	que
de	ADP	de
donc	ADV	donc
jumelle	NOUN	jumelle
,	PUNCT	,
observe	VERB	observe
remarque	ADJ	remarqu
un	DET	un
magnétophone	NOUN	magnétophone
.	PUNCT	.
enveloppé	VERB	envelopper
,	PUNCT	,
a	AUX	avoir
je	PRON	je
de	ADP	de
écrivain	ADJ	écrivain
sur	ADP	sur
secrète	ADJ	secret
d'	ADP	de
une	DET	un
cet	DET	ce
,	PUNCT	,
le	DET	le
croyait	VERB	croire
avenue	NOUN	avenue
Villadeval	NOUN	villadeval
pour	ADP	pour
fume	ADP	fume
l'	DET	le
il	PRON	il
vivait	VERB	vivre
cosmopolites	NOUN	cosmopolite
surveiller	VERB	surveiller
dans	ADP	dans
qui	PRON	qui
ses	DET	son
,	PUNCT	,
,	PUNCT	,
mais	CCONJ	mais
que	SCONJ	que
la	DET	le
sortie	NOUN	sortie
peut	VERB	pouvoir
port	NOUN	port
un	DET	un
immeuble	NOUN	immeuble
on	PRON	on
,	PUNCT	,
jadis	ADV	jadis
mort	NOUN	mort
l'	DET	le
vie	NOUN	vie
où	PRON	où
résidents	ADJ	résident
banc	NOUN	banc
célèbre	ADJ	célèbre
En	ADP	en
de	ADP	de
l'	DET	le
ce	DET	ce
oublié	VERB	oublier
bas	NOUN	bas
chauffeur	NOUN	chauffeur
.	PUNCT	.
soir	NOUN	soir
cigarette	NOUN	cigarette
,	PUNCT	,
moi	PRON	moi
sait	VERB	savoir
verre	NOUN	verre
une	DET	un
minuit	NOUN	minuit
ont	AUX	avoir
s'	SCONJ	s'
Et	CCONJ	et
pourtant	ADV	pourtant
Il	PRON	il
leur	DET	leur
ai	AUX	avoir
je	PRON	je
un	DET	un
en	ADP	en
sortirai	VERB	sortir
mais	CCONJ	mais
prendre	VERB	prendre
préfère	VERB	préférer
autres	ADJ	autre
Je	PRON	je
voulait	VERB	vouloir
lui	PRON	lui
pas	ADV	pas
ce	DET	ce
ne	ADV	ne
a	AUX	avoir
par	ADP	par
Les	DET	le
demandé	VERB	demander
il	PRON	il
refusé	VERB	refuser
il	PRON	il
.	PUNCT	.
chez	ADP	chez
que	SCONJ	que
rester	VERB	rester
conscience	NOUN	conscience
.	PUNCT	.
jusqu'	ADP	jusque
professionnelle	ADJ	professionnel
.	PUNCT	.
il	PRON	il
.	PUNCT	.
à	ADP	à
achevé	VERB	achever
faction	NOUN	faction
pousse	ADJ	pouss
.	PUNCT	.
camping	NOUN	camping
thermos	NOUN	thermos
et	CCONJ	et
un	DET	un
repas	NOUN	repas
de	ADP	de
mon	DET	mon
en	ADP	en
.	PUNCT	.
L'	DET	le
verres	NOUN	verre
et	CCONJ	et
de	ADP	de
jeune	ADJ	jeune
d'	ADP	de
deux	NOUN	deux
à	ADP	à
,	PUNCT	,
couvercle	NOUN	couvercle
à	ADP	à
vers	ADP	vers
insecte	NOUN	insecte
le	DET	le
dévissait	VERB	dévisser
la	DET	le
mèche	NOUN	mèche
homme	NOUN	homme
verser	VERB	verser
--	PRON	--
magnétophone	NOUN	magnétophone
temps	NOUN	temps
élégant	NOUN	élégant
dans	ADP	dans
temps	NOUN	temps
le	DET	le
grand	ADJ	grand
vieux	ADJ	vieux
tous	ADJ	tout
un	DET	un
leurs	DET	leur
des	ADP	de
liquide	NOUN	liquide
noir	ADJ	noir
pour	ADP	pour
L'	DET	le
gobelets	NOUN	gobelet
confrère	NOUN	confrère
--	PRON	--
L'	DET	le
se	PRON	se
autre	ADJ	autre
d'	ADP	de
du	ADP	de
buste	NOUN	buste
celui-ci	PRON	celui-ci
L'	DET	le
,	PUNCT	,
après	ADP	après
la	DET	le
bonne	ADJ	bon
,	PUNCT	,
une	DET	un
chaise	NOUN	chaise
et	CCONJ	et
son	DET	son
de	ADP	de
entretien	NOUN	entretien
un	DET	un
contre	ADP	contre
la	DET	le
évoquer	VERB	évoquer
sur	ADP	sur
ramené	VERB	ramener
sa	DET	son
commence	ADJ	commenc
.	PUNCT	.
l'	DET	le
de	ADP	de
vérifie	VERB	vérifier
doit	VERB	devoir
,	PUNCT	,
marche	NOUN	marche
proconsul	NOUN	proconsul
avoir	AUX	avoir
insecte	NOUN	insecte
,	PUNCT	,
magnétophone	NOUN	magnétophone
manche	NOUN	manche
une	DET	un
romain	ADJ	romain
djellaba	NOUN	djellaba
dernière	ADJ	dernier
fois	NOUN	fois
geste	NOUN	geste
cale	ADJ	cal
.	PUNCT	.
d'	ADP	de
sa	DET	son
J'	PRON	je
métallique	ADJ	métallique
la	DET	le
de	ADP	de
le	DET	le
au	ADP	au
voix	NOUN	voix
sur	ADP	sur
contre	ADP	contre
--	PUNCT	--
et	CCONJ	et
je	PRON	je
et	CCONJ	et
mains	NOUN	main
moindre	ADJ	moindre
et	CCONJ	et
faisait	NOUN	faisait
.	PUNCT	.
premières	ADJ	premier
Radio-Mundial	PROPN	Radio-Mundial
le	DET	le
ses	DET	son
nuque	NOUN	nuque
sans	ADP	sans
il	PRON	il
la	DET	le
étoiles	NOUN	étoile
.	PUNCT	.
les	DET	le
,	PUNCT	,
terrasse	NOUN	terrasse
la	DET	le
interruption	NOUN	interruption
contemple	VERB	contemple
ses	DET	son
comme	SCONJ	comme
appuie	VERB	appuyer
micro	NOUN	micro
ciel	NOUN	ciel
souvenirs	NOUN	souvenir
de	ADP	de
œuvres	NOUN	œuvre
m'	PRON	me
ma	DET	mon
chambre	NOUN	chambre
--	PUNCT	--
et	CCONJ	et
allonge	VERB	allonger
mes	DET	mon
Je	PRON	je
de	ADP	de
.	PUNCT	.
de	ADP	de
à	ADP	à
difficile	ADJ	difficile
.	PUNCT	.
croisées	ADJ	croisé
Aventures	NOUN	aventure
aventures	NOUN	aventure
le	DET	le
est	AUX	être
pas	ADV	pas
que	SCONJ	que
en	ADP	en
ai	AUX	avoir
J'	PRON	je
légèreté	NOUN	légèreté
un	DET	un
acheté	VERB	acheter
l'	DET	le
la	DET	le
j'	PRON	je
d'	ADP	de
,	PUNCT	,
et	CCONJ	et
j'	PRON	je
un	DET	un
lot	NOUN	lot
ai	AUX	avoir
,	PUNCT	,
Louis	PROPN	Louis
romans	NOUN	roman
retrouvé	VERB	retrouver
très	ADV	très
il	PRON	il
calme	NOUN	calme
vieux	ADJ	vieux
Tout	ADV	tout
.	PUNCT	.
écrive	VERB	écrire
XVIImais	ADP	xviimais
faudra	VERB	falloir
épisode	NOUN	épisode
cela	PRON	cela
n'	ADV	n'
heure	NOUN	heure
Voilà	VERB	voilà
des	ADP	de
français	ADJ	français
nouvel	ADJ	nouveau
les	DET	le
à	ADP	à
,	PUNCT	,
des	ADP	de
radio	NOUN	radio
en	PRON	en
solde	NOUN	solde
écrire	ADJ	écrir
émission	NOUN	émission
Edward'	CCONJ	edward'
ai	AUX	avoir
allumé	VERB	allumer
-je	PRON	je
variétés	NOUN	variété
l'	DET	le
je	PRON	je
j'	PRON	je
rêve	NOUN	rêve
laisse	VERB	laisse
chapitres	NOUN	chapitre
et	CCONJ	et
réalisé	VERB	réaliser
l'	DET	le
librairie	NOUN	librairie
Storès	PROPN	Storès
de	ADP	de
bercer	VERB	bercer
par	ADP	par
me	PRON	me
.	PUNCT	.
mais	CCONJ	mais
de	ADP	de
immeuble	NOUN	immeuble
la	DET	le
Ainsi	ADV	ainsi
s	NOUN	s
musiques	ADJ	musique
recopie	NOUN	recopie
et	CCONJ	et
ce	DET	ce
recopier	NOUN	recopier
ai	AUX	avoir
ne	ADV	ne
.	PUNCT	.
J'	PRON	je
entiers	NOUN	entier
la	DET	le
plus	ADV	plus
de	ADP	de
:	PUNCT	:
précision	NOUN	précision
entrecoupent	VERB	entrecouper
cette	DET	ce
tombe	VERB	tombe
ces	DET	ce
,	PUNCT	,
qu'	PRON	qu'
de	ADP	de
je	PRON	je
.	PUNCT	.
front	NOUN	front
et	CCONJ	et
dérive	VERB	dérive
avais	NOUN	avai
la	DET	le
qui	PRON	qui
temps	NOUN	temps
me	PRON	me
apparaissent	VERB	apparaître
dans	ADP	dans
en	ADP	en
et	CCONJ	et
si	SCONJ	si
Appels	NOUN	appel
temps	NOUN	temps
dans	ADP	dans
avec	ADP	avec
une	DET	un
m'	PRON	me
demi-sommeil	NOUN	demi-sommeil
fille	NOUN	fille
comme	ADP	comme
nuit	NOUN	nuit
à	ADP	à
.	PUNCT	.
De	ADP	de
étrange	VERB	étrange
je	PRON	je
yeux	NOUN	oeil
je	PRON	je
--	PROPN	--
Je	PRON	je
au	ADP	au
à	ADP	à
ce	DET	ce
un	DET	un
mes	DET	mon
visage	NOUN	visage
les	PRON	le
raccroche	VERB	raccroche
chevaux	NOUN	cheval
connus	VERB	connaître
je	PRON	je
et	CCONJ	et
voix	NOUN	voix
velours	NOUN	velours
toujours	ADV	toujours
si	SCONJ	si
de	ADP	de
maintenant	ADV	maintenant
J'	PRON	je
entends	VERB	entendre
je	PRON	je
Appels	NOUN	appel
se	PRON	se
Mercadié	PROPN	Mercadié
de	ADP	de
dans	ADP	dans
les	DET	le
je	PRON	je
fond	NOUN	fond
le	PRON	le
jockeys	NOUN	jockey
Le	DET	le
un	DET	un
visage	NOUN	visage
noms	NOUN	nom
des	ADP	de
citer	VERB	citer
sais	VERB	savoir
suis	AUX	être
des	ADP	de
détache	VERB	détache
la	DET	le
plus	ADV	plus
sur	ADP	sur
et	CCONJ	et
bleu	ADJ	bleu
de	ADP	de
vois	NOUN	voi
encore	ADV	encore
si	SCONJ	si
sommeil	NOUN	sommeil
éveillé	ADJ	éveillé
.	PUNCT	.
ne	ADV	ne
.	PUNCT	.
ou	CCONJ	ou
mes	DET	mon
mon	DET	mon
à	ADP	à
la	DET	le
nous	PRON	nous
personne	PRON	personne
dans	ADP	dans
«	NOUN	«
dans	ADP	dans
de	ADP	de
le	DET	le
répète	VERB	répète
plonge	VERB	plonger
à	ADP	à
autres	ADJ	autre
me	PRON	me
qu'	PRON	qu'
sommeil	NOUN	sommeil
:	PUNCT	:
ces	DET	ce
puis	CCONJ	puis
susceptible	ADJ	susceptible
intervalles	NOUN	intervalle
détails	NOUN	détail
et	CCONJ	et
la	DET	le
brefs	ADJ	bref
phrase	NOUN	phrase
je	PRON	je
remonte	VERB	remonte
et	CCONJ	et
nous	PRON	nous
écrire	ADJ	écrir
surface	NOUN	surface
il	PRON	il
nouveau	ADJ	nouveau
donner	VERB	donner
à	ADP	à
la	DET	le
Toute	DET	tout
le	DET	le
sur	ADP	sur
.	PUNCT	.
d'	DET	d'
est	AUX	être
»	PUNCT	»
Je	PRON	je
de	ADP	de
nuitet	NOUN	nuitet
priée	VERB	prier
courant	NOUN	courant
sujets	NOUN	sujet
il	PRON	il
doucement	ADV	doucement
le	DET	le
velours	NOUN	velours
d'	ADP	de
fond	NOUN	fond
porte	VERB	porte
dans	ADP	dans
.	PUNCT	.
toujours	ADV	toujours
visage	NOUN	visage
est	AUX	être
chose	NOUN	chose
prénom	NOUN	prénom
visage	NOUN	visage
enfant	NOUN	enfant
le	DET	le
dans	ADP	dans
j'	PRON	je
bleu	ADJ	bleu
sur	ADP	sur
d'	ADP	de
longtemps	ADV	longtemps
Et	CCONJ	et
,	PUNCT	,
ce	DET	ce
ai	AUX	avoir
connue	VERB	connaître
que	PRON	que
Oui	ADV	oui
regard	NOUN	regard
a	VERB	avoir
est	AUX	être
celui	VERB	celui
,	PUNCT	,
là	ADV	là
y	PRON	y
de	ADP	de
une	DET	un
identique	NOUN	identique
.	PUNCT	.
quelque	DET	quelque
front	NOUN	front
Mais	CCONJ	mais
ce	DET	ce
.	PUNCT	.
.	PUNCT	.
et	CCONJ	et
Son	DET	son
le	DET	le
juste	ADJ	juste
était	AUX	être
,	PUNCT	,
réveillé	VERB	réveiller
imaginé	VERB	imaginer
me	PRON	me
n'	ADV	n'
Villadeval	NOUN	villadeval
avoir	AUX	avoir
comme	ADP	comme
et	CCONJ	et
j'	PRON	je
.	PUNCT	.
un	DET	un
Marie	PROPN	Marie
chauffeur	NOUN	chauffeur
Je	PRON	je
,	PUNCT	,
levant	VERB	lever
vers	ADP	vers
?	PUNCT	?
En	ADP	en
après	ADP	après
pas	ADV	pas
autre	PRON	autre
:	PUNCT	:
à	ADP	à
minuit	NOUN	minuit
se	PRON	se
heures	NOUN	heure
le	DET	le
et	CCONJ	et
--	PROPN	--
ai	AUX	avoir
du	ADP	de
l'	DET	le
,	PUNCT	,
suis	AUX	être
le	DET	le
bas	NOUN	bas
banc	NOUN	banc
matin	NOUN	matin
l'	DET	le
était	AUX	être
vide	ADJ	vide
deux	NUM	deux
-il	PRON	il
avenue	NOUN	avenue
jeté	VERB	jeter
sur	ADP	sur
M.J.	PROPN	M.J.
regard	NOUN	regard
qu'	SCONJ	que
aux	ADP	à
:	PUNCT	:
la	DET	le
dernier	ADJ	dernier
plus	ADV	plus
la	DET	le
,	PUNCT	,
feuille	NOUN	feuille
de	ADP	de
devoir	NOUN	devoir
à	ADP	à
ma	DET	mon
soir	NOUN	soir
,	PUNCT	,
Il	PRON	il
17	NUM	17
lèvres	NOUN	lèvre
lui	PRON	lui
accompli	VERB	accomplir
passé	VERB	passer
direction	NOUN	direction
chez	ADP	chez
de	ADP	de
juin	NOUN	juin
,	PUNCT	,
,	PUNCT	,
la	DET	le
à	ADP	à
a	AUX	avoir
fenêtre	NOUN	fenêtre
papier	NOUN	papier
satisfaction	NOUN	satisfaction
rentrant	VERB	rentrer
Sarano	PROPN	Sarano
cigarette	PROPN	cigarette
ce	DET	ce
.	PUNCT	.
consigner	VERB	consigner
du	ADP	de
lui	PRON	lui
sur	ADP	sur
une	DET	un
et	CCONJ	et
en	ADP	en
restait	VERB	rester
soirée	NOUN	soirée
ne	ADV	ne
pétrole	NOUN	pétrole
domicile	NOUN	domicile
,	PUNCT	,
comme	ADP	comme
milieu	NOUN	milieu
,	PUNCT	,
son	DET	son
frais	NOUN	frais
sa	DET	son
toujours	ADV	toujours
avait	AUX	avoir
disposé	VERB	disposer
dans	ADP	dans
aux	ADP	à
autres	ADJ	autre
la	DET	le
terrasse	NOUN	terrasse
quand	SCONJ	quand
une	DET	un
à	ADP	à
la	DET	le
la	DET	le
entendais	VERB	entendre
Les	DET	le
sur	ADP	sur
deux	NUM	deux
lampe	NOUN	lampe
à	ADP	à
table	NOUN	table
habitude	NOUN	habitude
l'	DET	le
J'	PRON	je
étaient	AUX	être
au	ADP	au
,	PUNCT	,
assis	ADJ	assis
.	PUNCT	.
et	CCONJ	et
de	ADP	de
nuit	NOUN	nuit
insecte	NOUN	insecte
tard	ADV	tard
prenait	VERB	prendre
en	ADP	en
djellaba	NOUN	djellaba
son	DET	son
.	PUNCT	.
le	DET	le
voix	NOUN	voix
il	PRON	il
.	PUNCT	.
de	ADP	de
...	PUNCT	...
fort	ADV	fort
...	PUNCT	...
articulait	VERB	articuler
stridences	NOUN	stridence
Japon	PROPN	Japon
de	ADP	de
temps	NOUN	temps
Matador	NOUN	matador
de	ADP	de
:	PUNCT	:
enfant	NOUN	enfant
temps	NOUN	temps
mur	NOUN	mur
il	PRON	il
Karl	PROPN	Karl
de	ADP	de
résonnait	VERB	résonner
qu'	SCONJ	que
Espagne	PROPN	Espagne
visage	NOUN	visage
et	CCONJ	et
mot	NOUN	mot
de	ADP	de
velours	NOUN	velours
bleu	ADJ	bleu
tendu	VERB	tendre
à	ADP	à
Scarabées	PROPN	Scarabées
le	DET	le
en	ADP	en
toros	NOUN	toro
mon	DET	mon
un	DET	un
Et	CCONJ	et
plus	ADV	plus
Un	DET	un
...	PUNCT	...
...	PUNCT	...
balcon	NOUN	balcon
Bremer	PROPN	Bremer
Weimar	PROPN	Weimar
...	PUNCT	...
jusqu'	ADP	jusque
grillon	NOUN	grillon
...	PUNCT	...
cette	DET	ce
Heinz	PROPN	Heinz
plus	ADV	plus
si	SCONJ	si
est	AUX	être
le	DET	le
ou	CCONJ	ou
bien	ADV	bien
contraste	ADJ	contrast
c'	PRON	ce
était	AUX	être
...	PUNCT	...
music	NOUN	music
-	PUNCT	-
ombre	NOUN	ombre
appellation	NOUN	appellation
velours	NOUN	velours
théâtre	NOUN	théâtre
,	PUNCT	,
.	PUNCT	.
je	PRON	je
regard	NOUN	regard
radieux	ADJ	radieux
de	ADP	de
quelle	ADJ	quell
avec	ADP	avec
visage	NOUN	visage
le	DET	le
ne	ADV	ne
sais	VERB	savoir
--	PUNCT	--
traversé	VERB	traverser
dans	ADP	dans
bien	ADV	bien
usé	VERB	user
hall	NOUN	hall
par	ADP	par
Un	DET	un
très	ADV	très
que	SCONJ	que
de	ADP	de
tristesse	NOUN	tristesse
une	DET	un
une	DET	un
oui	NOUN	oui
loge	NOUN	loge
de	ADP	de
soit	AUX	être
fort	ADV	fort
,	PUNCT	,
l'	DET	le
Mais	CCONJ	mais
,	PUNCT	,
de	ADP	de
visage	NOUN	visage
sa	DET	son
velours	NOUN	velours
loge	NOUN	loge
exacte	ADJ	exact
son	DET	son
l'	DET	le
,	PUNCT	,
le	DET	le
fond	NOUN	fond
vue	VERB	voir
Alvear	PROPN	Alvear
spectacle	NOUN	spectacle
au	ADP	au
la	DET	le
première	ADJ	premier
de	ADP	de
mère	NOUN	mère
dans	ADP	dans
pour	ADP	pour
de	ADP	de
salle	NOUN	salle
est	VERB	être
de	ADP	de
l'	DET	le
autre	PRON	autre
visage	NOUN	visage
je	PRON	je
qui	PRON	qui
Marie	PROPN	Marie
--	PROPN	--
de	ADP	de
l'	PRON	l'
c'	PRON	ce
cette	DET	ce
de	ADP	de
ressemble	ADJ	ressembl
la	DET	le
se	PRON	se
ai	AUX	avoir
.	PUNCT	.
détache	VERB	détache
sur	ADP	sur
que	PRON	que
cette	DET	ce
Et	CCONJ	et
hôtel	NOUN	hôtel
fois	NOUN	fois
suis	AUX	être
Au	ADP	au
spectacle	NOUN	spectacle
prénom	NOUN	prénom
rue	NOUN	rue
le	DET	le
.	PUNCT	.
de	ADP	de
petite	ADJ	petit
si	SCONJ	si
velours	NOUN	velours
se	PRON	se
pas	ADV	pas
c'	PRON	ce
me	PRON	me
.	PUNCT	.
pas	ADV	pas
personne	NOUN	personne
,	PUNCT	,
et	CCONJ	et
portent	VERB	porter
la	DET	le
la	DET	le
que	PRON	que
ne	ADV	ne
je	PRON	je
quand	SCONJ	quand
je	PRON	je
Oui	ADV	oui
elles	PRON	lui
à	ADP	à
avec	ADP	avec
demande	VERB	demande
trouvait	VERB	trouver
ne	ADV	ne
elles	PRON	lui
sorti	VERB	sortir
même	ADJ	même
Fontaine	PROPN	Fontaine
même	ADJ	même
la	DET	le
sont	AUX	être
La	DET	le
loge	NOUN	loge
de	ADP	de
si	SCONJ	si
point	NOUN	point
salle	NOUN	salle
,	PUNCT	,
.	PUNCT	.
passé	VERB	passer
bien	ADV	bien
Pourquoi	ADV	pourquoi
Il	PRON	il
rôle	NOUN	rôle
échoué	VERB	échouer
est	AUX	être
.	PUNCT	.
la	DET	le
rue	NOUN	rue
-il	PRON	il
tenu	VERB	tenir
descendu	VERB	descendre
gauche	NOUN	gauche
de	ADP	de
ma	DET	mon
avons	AUX	avoir
jusqu'	ADP	jusque
?	PUNCT	?
faisait	VERB	faire
nous	PRON	nous
la	DET	le
sur	ADP	sur
le	DET	le
que	PRON	que
trottoir	NOUN	trottoir
J'	PRON	je
avais	VERB	avoir
vie	NOUN	vie
et	CCONJ	et
ce	DET	ce
enfance	NOUN	enfance
la	DET	le
un	DET	un
nous	PRON	nous
Fontaine	PROPN	Fontaine
mon	DET	mon
.	PUNCT	.
dans	ADP	dans
rue	NOUN	rue
quartier	NOUN	quartier
avons	AUX	avoir
café	NOUN	café
a	AUX	avoir
-t	PART	-t
nuit	NOUN	nuit
sur	ADP	sur
Gavarni	PROPN	Gavarni
rive	NOUN	rive
au	ADP	au
pas	ADV	pas
à	ADP	à
je	PRON	je
de	ADP	de
pour	ADP	pour
Du	ADP	de
,	PUNCT	,
et	CCONJ	et
imaginaire	ADJ	imaginaire
Saint-Germain-des-Prés	VERB	saint-germain-des-prer
à	ADP	à
voix	NOUN	voix
maintenant	ADV	maintenant
Ce	DET	ce
gauche	NOUN	gauche
convaincre	VERB	convaincre
...	PUNCT	...
noms	NOUN	nom
ils	PRON	il
Mercedes	NOUN	mercede
Fontaine	PROPN	Fontaine
,	PUNCT	,
ville	NOUN	ville
...	PUNCT	...
rue	NOUN	rue
Rive	NOUN	rive
n'	ADV	n'
appartiennent	VERB	appartenir
qu'	SCONJ	que
où	PRON	où
dois	VERB	devoir
une	DET	un
,	PUNCT	,
basse	ADJ	bas
je	PRON	je
,	PUNCT	,
à	ADP	à
haut	NOUN	haut
me	PRON	me
ces	DET	ce
me	PRON	me
suis	AUX	être
paraissent	VERB	paraître
les	PRON	le
répéter	VERB	répéter
Terrace	PROPN	Terrace
Saint-Germain-des-Prés	NOUN	saint-germain-des-pré
exotiques	ADJ	exotique
.	PUNCT	.
me	PRON	me
autre	ADJ	autre
-là	PROPN	-là
,	PUNCT	,
n'	ADV	n'
et	CCONJ	et
,	PUNCT	,
soir	NOUN	soir
rue	NOUN	rue
,	PUNCT	,
rue	NOUN	rue
café	NOUN	café
Gavarni	PROPN	Gavarni
ans	NOUN	an
peu	ADV	peu
descendais	VERB	descendre
je	PRON	je
petite	ADJ	petit
marchais	VERB	marcher
de	ADP	de
ai	AUX	avoir
la	DET	le
auparavant	ADV	auparavant
théâtre	NOUN	théâtre
quand	SCONJ	quand
avec	ADP	avec
je	PRON	je
quitter	VERB	quitter
une	DET	un
venais	VERB	venir
pensé	VERB	penser
en	ADP	en
de	ADP	de
la	DET	le
,	PUNCT	,
que	SCONJ	que
Fontaine	PROPN	Fontaine
loge	NOUN	loge
je	PRON	je
que	SCONJ	que
je	PRON	je
direction	NOUN	direction
cinq	NUM	cinq
la	DET	le
du	ADP	de
même	ADJ	même
pas	ADV	pas
,	PUNCT	,
même	ADJ	même
à	ADP	à
dans	ADP	dans
cinq	NUM	cinq
semblable	ADJ	semblable
du	ADP	de
la	DET	le
du	ADP	de
bleu	ADJ	bleu
près	ADV	près
une	PRON	un
n'	ADV	n'
était	AUX	être
et	CCONJ	et
l'	DET	le
Les	DET	le
fait	VERB	faire
elle	PRON	lui
des	ADP	de
velours	NOUN	velours
étaient	AUX	être
impairs	ADJ	impair
loge	NOUN	loge
de	ADP	de
deux	NUM	deux
je	PRON	je
sauf	ADP	sauf
tendue	VERB	tendre
qu'	SCONJ	que
.	PUNCT	.
En	ADP	en
numéros	NOUN	numéro
ma	DET	mon
