justifia	VERB	justifier
affaires	NOUN	affaire
l'	DET	le
hologramme	NOUN	hologramme
qualité	NOUN	qualité
est	AUX	être
?	PUNCT	?
présence	NOUN	présence
-	NUM	-
cet	DET	ce
Crass	PROPN	Crass
.	PUNCT	.
sa	DET	son
en	ADP	en
:	PUNCT	:
Tu	ADP	tu
(	PUNCT	(
,	PUNCT	,
part	NOUN	part
Tout	ADV	tout
s'	PRON	se
c'	PRON	ce
a	VERB	avoir
dans	ADP	dans
chambre	NOUN	chambre
quelque	DET	quelque
n'	ADV	n'
à	ADP	à
.	PUNCT	.
-elle	PRON	lui
ne	ADV	ne
a	AUX	avoir
grâce	NOUN	grâce
Océan	PROPN	Océan
:	PUNCT	:
—	PUNCT	—
tête	NOUN	tête
.	PUNCT	.
des	DET	un
devait	VERB	devoir
.	PUNCT	.
croyais	VERB	croire
,	PUNCT	,
années	NOUN	année
,	PUNCT	,
chuchoté	VERB	chuchoter
tout	ADV	tout
centaines	NOUN	centaine
insisté	VERB	insister
système	NOUN	système
du	ADP	de
dissimulé	NOUN	dissimulé
mais	CCONJ	mais
je	PRON	je
pas	ADV	pas
Je	PRON	je
J'	PRON	je
pas	ADV	pas
)	PUNCT	)
Je	PRON	je
suis	AUX	être
Pas	ADV	pas
ai	AUX	avoir
-t	PART	-t
la	DET	le
d'	ADP	de
ai	AUX	avoir
à	ADP	à
lumière	NOUN	lumière
hoché	VERB	hocher
la	DET	le
.	PUNCT	.
un	DET	un
d'	ADP	de
elle	PRON	lui
-	DET	-
m'	PRON	me
de	DET	de
toi	NOUN	toi
tout	ADV	tout
...	PUNCT	...
(	PUNCT	(
avoir	VERB	avoir
pour	ADP	pour
Je	PRON	je
endroit	NOUN	endroit
—	PUNCT	—
Me	NOUN	me
.	PUNCT	.
en	ADP	en
cacher	VERB	cacher
Joignant	VERB	joindre
trouvait	VERB	trouver
que	SCONJ	que
mains	NOUN	main
,	PUNCT	,
se	PRON	se
—	PUNCT	—
:)	PUNCT	:)
raisons	NOUN	raison
elle	PRON	lui
pour	ADP	pour
,	PUNCT	,
elle	PRON	lui
les	DET	le
était	AUX	être
,	PUNCT	,
supplié	NOUN	supplié
l'	DET	le
délivrer	VERB	délivrer
télépathe	ADJ	télépathe
où	PRON	où
a	VERB	avoir
après	ADP	après
(	PUNCT	(
Et	CCONJ	et
princesse	NOUN	princesse
)	PUNCT	)
-je	PRON	je
éplorée	ADJ	éploré
?	PUNCT	?
Crass	PROPN	Crass
bonnes	ADJ	bon
faire	VERB	faire
t'	PRON	te
puis	CCONJ	puis
lèvres	NOUN	lèvre
,	PUNCT	,
je	PRON	je
-moi	PRON	moi
dans	ADP	dans
...	PUNCT	...
prie	NOUN	prie
que	SCONJ	que
pulpeuse	ADJ	pulpeux
aux	ADP	à
enfouir	NOUN	enfouir
ma	DET	mon
était	AUX	être
—	PUNCT	—
Arrache	PROPN	Arrache
toison	NOUN	toison
démon	NOUN	démon
comédie	NOUN	comédie
,	PUNCT	,
à	ADP	à
ce	DET	ce
une	DET	un
bouche	NOUN	bouche
-moi	PRON	moi
de	ADP	de
...	PUNCT	...
coller	VERB	coller
mes	DET	mon
noire	ADJ	noir
vie	NOUN	vie
mourais	VERB	mourir
cette	DET	ce
-moi	NOUN	-moi
main	NOUN	main
...	PUNCT	...
griffes	NOUN	griffe
sur	ADP	sur
Ramène	NOUN	ramène
cette	DET	ce
belle	ADJ	bel
d'	ADP	de
C'	PRON	ce
n'	ADV	n'
envie	NOUN	envie
d'	ADP	de
la	DET	le
délivre	NOUN	délivre
empêche	VERB	empêche
.	PUNCT	.
,	PUNCT	,
j'	PRON	je
demande	VERB	demande
sais	VERB	savoir
même	ADV	même
Fleur	PROPN	Fleur
moi	PRON	moi
Je	PRON	je
Je	PRON	je
Les	DET	le
,	PUNCT	,
chercher	VERB	chercher
de	ADP	de
...	PUNCT	...
vont	VERB	aller
belle	ADJ	bel
—	PUNCT	—
trouve	VERB	trouve
est	AUX	être
sais	NOUN	sai
dans	ADP	dans
me	PRON	me
Elle	PRON	lui
.	PUNCT	.
mieux	ADV	mieux
je	PRON	je
,	PUNCT	,
ça	PRON	cela
?	PUNCT	?
Tu	PROPN	Tu
situation	NOUN	situation
.	PUNCT	.
tressailli	VERB	tressaillir
ingénue	NOUN	ingénue
la	DET	le
plutôt	ADV	plutôt
mais	CCONJ	mais
ai	AUX	avoir
-	PUNCT	-
.	PUNCT	.
s'	PRON	se
Tu	SCONJ	tu
délicate	NOUN	délicat
:	PUNCT	:
dois	NOUN	doi
aller	VERB	aller
une	DET	un
pas	ADV	pas
—	PUNCT	—
nouvelles	ADJ	nouveau
redressée	VERB	redresser
il	PRON	il
!	PUNCT	!
Pas	ADV	pas
Alors	ADV	alors
Le	DET	le
.	PUNCT	.
vite	ADV	vite
—	PUNCT	—
,	PUNCT	,
transpace	NOUN	transpace
Le	DET	le
monstre	NOUN	monstre
organisation	NOUN	organisation
abruti	NOUN	abruti
vitesse	NOUN	vitesse
qui	PRON	qui
instantané	ADJ	instantané
suis	AUX	être
séquestre	NOUN	séquestre
tu	VERB	taire
est	AUX	être
,	PUNCT	,
tout	ADV	tout
A	ADP	à
c'	PRON	ce
la	DET	le
.	PUNCT	.
Mais	CCONJ	mais
me	PRON	me
partie	NOUN	partie
moi	PRON	moi
dit	VERB	dire
du	ADP	de
.	PUNCT	.
de	ADP	de
—	VERB	—
me	PRON	me
—	PUNCT	—
tyran	NOUN	tyran
me	PRON	me
.	PUNCT	.
cette	DET	ce
méfié	VERB	méfier
Lui	NOUN	lui
.	PUNCT	.
fais	ADJ	fai
—	PUNCT	—
.	PUNCT	.
cet	DET	ce
-je	PRON	je
leur	DET	leur
(	PUNCT	(
.	PUNCT	.
es	NOUN	e
la	DET	le
qui	PRON	qui
.	PUNCT	.
toi	NOUN	toi
.	PUNCT	.
joie	NOUN	joie
aider	VERB	aider
à	ADP	à
.	PUNCT	.
toi	NOUN	toi
,	PUNCT	,
,	PUNCT	,
sais	VERB	savoir
qu'	SCONJ	que
aider	VERB	aider
,	PUNCT	,
Je	PRON	je
Je	PRON	je
ensuite	ADV	ensuite
a	AUX	avoir
)	PUNCT	)
ri	VERB	rire
même	ADV	même
à	ADP	à
t'	PRON	te
que	PRON	que
Mais	CCONJ	mais
—	NOUN	—
sans	ADP	sans
trouver	VERB	trouver
tu	SCONJ	tu
.	PUNCT	.
échapper	VERB	échapper
tu	ADP	tu
Fleur	PROPN	Fleur
sais	VERB	savoir
je	PRON	je
vaux	NOUN	val
compte	VERB	compte
peux	VERB	pouvoir
t'	PRON	te
ce	PRON	ce
Elle	PRON	lui
sur	ADP	sur
Et	CCONJ	et
il	PRON	il
toi	NOUN	toi
mon	DET	mon
parle	VERB	parle
-	PUNCT	-
que	SCONJ	que
comment	ADV	comment
,	PUNCT	,
te	VERB	te
beau	NOUN	beau
me	PRON	me
toi	NOUN	toi
...	PUNCT	...
tu	VERB	taire
.	PUNCT	.
tu	SCONJ	tu
ailles	NOUN	aille
Et	CCONJ	et
?	PUNCT	?
je	PRON	je
tu	SCONJ	tu
—	PUNCT	—
es	ADP	es
mon	DET	mon
chevalier	ADJ	chevalier
...	PUNCT	...
,	PUNCT	,
serai	VERB	être
avec	ADP	avec
,	PUNCT	,
aider	VERB	aider
,	PUNCT	,
,	PUNCT	,
viens	NOUN	vien
Où	ADV	où
,	PUNCT	,
délivrer	VERB	délivrer
...	PUNCT	...
peux	ADJ	peux
tu	SCONJ	tu
prisonnière	NOUN	prisonnier
je	PRON	je
si	SCONJ	si
Mais	CCONJ	mais
suis	AUX	être
avec	ADP	avec
m'	PRON	me
beau	NOUN	beau
je	PRON	je
chevalier	ADJ	chevalier
—	PUNCT	—
de	ADP	de
paroles	NOUN	parole
très	ADV	très
étaient	AUX	être
,	PUNCT	,
qu'	SCONJ	que
Ces	DET	ce
pas	ADV	pas
Un	DET	un
voilées	ADJ	voiler
onirique	ADJ	onirique
de	ADP	de
.	PUNCT	.
éveillé	ADJ	éveillé
les	DET	le
monstres	NOUN	monstre
sauf	ADP	sauf
ça	PRON	cela
d'	ADP	de
proférées	VERB	proférer
—	VERB	—
Cependant	ADV	cependant
...	PUNCT	...
ont	AUX	avoir
Crass	PROPN	Crass
rappelé	VERB	rappeler
amour	NOUN	amour
et	CCONJ	et
,	PUNCT	,
un	DET	un
réel	ADJ	réel
princesses	NOUN	princesse
menaces	NOUN	menace
Fleur	PROPN	Fleur
autre	ADJ	autre
de	ADP	de
belles	NOUN	beau
elles	PRON	lui
de	ADP	de
tout	ADJ	tout
—	VERB	—
ton	NOUN	ton
me	PRON	me
un	DET	un
mélange	NOUN	mélange
sur	ADP	sur
m'	PRON	me
semblait	VERB	sembler
rêve	NOUN	rêve
ne	ADV	ne
demandé	VERB	demander
quelque	DET	quelque
bizarre	NOUN	bizarre
avais	VERB	avoir
se	PRON	se
n'	ADV	n'
en	ADP	en
son	DET	son
hoché	VERB	hocher
Cros	PROPN	Cros
Tu	PROPN	Tu
sais	NOUN	sai
...	PUNCT	...
tête	NOUN	tête
-ce	PRON	-ce
la	DET	le
Je	PRON	je
était	AUX	être
?	PUNCT	?
pas	ADV	pas
?	PUNCT	?
Mais	CCONJ	mais
a	AUX	avoir
.	PUNCT	.
tiche	NOUN	tiche
Etait	VERB	eter
j'	PRON	je
ai	AUX	avoir
Fleur	PROPN	Fleur
tant	ADV	tant
arrière-goût	NOUN	arrière-goût
Elle	PRON	lui
le	DET	le
où	PRON	où
que	SCONJ	que
-	NOUN	-
.	PUNCT	.
en	PRON	en
trouve	VERB	trouve
celui-ci	PRON	celui-ci
artisanal	ADJ	artisanal
ça	PRON	cela
,	PUNCT	,
.	PUNCT	.
—	PUNCT	—
bu	PROPN	boire
sorte	NOUN	sorte
avec	ADP	avec
la	DET	le
spécial	ADJ	spécial
a	AUX	avoir
—	PUNCT	—
va	VERB	aller
Crass	PROPN	Crass
.	PUNCT	.
tu	VERB	taire
.	PUNCT	.
il	PRON	il
,	PUNCT	,
te	VERB	te
dans	ADP	dans
ma	DET	mon
pas	ADV	pas
petit	ADJ	petit
peux	VERB	pouvoir
Peu	ADV	peu
car	CCONJ	car
Exact	PROPN	Exact
.	PUNCT	.
demain	ADV	demain
,	PUNCT	,
?	PUNCT	?
nouveau	ADJ	nouveau
je	PRON	je
dire	VERB	dire
ne	ADV	ne
(	PUNCT	(
Elle	PRON	lui
importe	ADJ	import
n'	ADV	n'
certainement	ADV	certainement
de	ADP	de
pas	ADV	pas
mémoire	NOUN	mémoire
est	AUX	être
le	PRON	le
souri	VERB	sourire
verras	PROPN	voir
—	PUNCT	—
—	PUNCT	—
capter	VERB	capter
-ce	PRON	-ce
D'	ADP	de
cette	DET	ce
conversation	NOUN	conversation
,	PUNCT	,
Mais	CCONJ	mais
ailleurs	ADV	ailleurs
un	DET	un
.	PUNCT	.
j'	PRON	je
triste	ADJ	triste
auras	ADJ	aura
...	PUNCT	...
une	DET	un
toute	DET	tout
sourire	ADJ	sourir
tu	VERB	taire
Elle	PRON	lui
me	PRON	me
cette	DET	ce
visite	NOUN	visite
ai	AUX	avoir
est	AUX	être
)	PUNCT	)
de	ADP	de
de	ADP	de
d'	ADP	de
...	PUNCT	...
Et	CCONJ	et
,	PUNCT	,
rien	PRON	rien
(	PUNCT	(
fondant	VERB	fondre
folle	ADJ	fou
.	PUNCT	.
agréable	ADJ	agréable
,	PUNCT	,
rêve	NOUN	rêve
je	PRON	je
oublié	VERB	oublier
.	PUNCT	.
Il	PRON	il
comme	ADP	comme
ne	ADV	ne
croit	VERB	croire
espère	VERB	espérer
façon	NOUN	façon
sorte	NOUN	sorte
dit	VERB	dire
.	PUNCT	.
t'	PRON	te
.	PUNCT	.
Tu	SCONJ	tu
considéreras	NOUN	considérera
puis	CCONJ	puis
et	CCONJ	et
Demain	ADV	demain
s'	PRON	se
important	ADJ	important
ce	PRON	ce
du	ADP	de
.	PUNCT	.
nous	PRON	nous
parfumé	ADJ	parfumer
)	PUNCT	)
écartée	VERB	écarter
Cheshire	NOUN	cheshire
reste	VERB	reste
signe	NOUN	signe
dans	ADP	dans
l'	DET	le
effacée	VERB	effacer
son	DET	son
un	DET	un
la	DET	le
.	PUNCT	.
comme	ADP	comme
,	PUNCT	,
reverrons	VERB	revoir
main	NOUN	main
lentement	ADV	lentement
ne	ADV	ne
,	PUNCT	,
la	DET	le
avec	ADP	avec
jusqu'	ADP	jusque
à	ADP	à
chambre	NOUN	chambre
Elle	PRON	lui
Son	DET	son
il	PRON	il
petit	ADJ	petit
air	NOUN	air
s'	PRON	se
de	ADP	de
qu'	SCONJ	que
Nous	PRON	nous
de	ADP	de
,	PUNCT	,
corps	NOUN	corps
est	AUX	être
Chat	NOUN	chat
se	PRON	se
dissolvait	VERB	dissoudre
...	PUNCT	...
lit	NOUN	lit
du	ADP	de
que	SCONJ	que
un	DET	un
ont	AUX	avoir
rubis	NOUN	rubis
attends	ADJ	attend
,	PUNCT	,
sais	VERB	savoir
impressionnante	ADJ	impressionnant
sourire	ADJ	sourir
!	PUNCT	!
court	ADJ	court
sans	ADP	sans
écrié	VERB	écrier
.	PUNCT	.
des	ADP	de
,	PUNCT	,
yeux	NOUN	oeil
pas	ADV	pas
son	DET	son
étoiles	NOUN	étoile
nom	NOUN	nom
dans	ADP	dans
et	CCONJ	et
essaims	NOUN	essaim
un	DET	un
ses	DET	son
—	NOUN	—
grands	ADJ	grand
...	PUNCT	...
Seules	ADJ	seul
ton	NOUN	ton
les	DET	le
!	PUNCT	!
,	PUNCT	,
noirs	ADJ	noir
Je	PRON	je
étincelles	ADJ	étincelle
fond	NOUN	fond
subsisté	VERB	subsister
chevelure	NOUN	chevelure
même	ADV	même
d'	ADP	de
je	PRON	je
formaient	NOUN	formaient
—	PUNCT	—
me	PRON	me
suis	AUX	être
laquelle	PRON	lequel
,	PUNCT	,
Hé	PROPN	Hé
moment	NOUN	moment
...	PUNCT	...
le	DET	le
étoiles	NOUN	étoile
à	ADP	à
Coma	PROPN	Coma
surface	NOUN	surface
inconnue	NOUN	inconnue
les	DET	le
tout	ADV	tout
je	PRON	je
qui	PRON	qui
Retour	NOUN	retour
à	ADP	à
a	AUX	avoir
sentais	ADV	sentais
une	DET	un
Crass	PROPN	Crass
pas	ADV	pas
soufflé	VERB	souffler
a	AUX	avoir
Bérénices	PROPN	Bérénices
était	AUX	être
-t	PART	-t
,	PUNCT	,
groupées	VERB	grouper
m'	PRON	me
en	ADP	en
fait	AUX	faire
mander	VERB	mander
m'	PRON	me
—	CCONJ	—
fait	NOUN	fait
matin	NOUN	matin
constellation	NOUN	constellation
la	DET	le
Bérénice	PROPN	Bérénice
ne	ADV	ne
lendemain	NOUN	lendemain
:	PUNCT	:
Quand	SCONJ	quand
-elle	PRON	lui
.	PUNCT	.
,	PUNCT	,
de	ADP	de
CHAPITRE	NOUN	chapitre
VIII	ADJ	viii
...	PUNCT	...
,	PUNCT	,
disparaître	NOUN	disparaître
me	PRON	me
avant	ADP	avant
riche	NOUN	riche
vaseux	ADJ	vaseux
avoir	AUX	avoir
barre	ADJ	barr
supporte	VERB	supporte
une	DET	un
plutôt	ADV	plutôt
en	ADP	en
Un	DET	un
dans	ADP	dans
habitude	NOUN	habitude
je	PRON	je
de	ADP	de
de	ADP	de
du	ADP	de
problème	NOUN	problème
et	CCONJ	et
Je	PRON	je
Une	DET	un
dans	ADP	dans
,	PUNCT	,
Crostiche	PROPN	Crostiche
?	PUNCT	?
j'	PRON	je
estomac	NOUN	estomac
avais	VERB	avoir
nourriture	NOUN	nourriture
trop	ADV	trop
.	PUNCT	.
tête	NOUN	tête
abusé	VERB	abuser
copieuse	ADJ	copieux
plomb	NOUN	plomb
le	PRON	le
.	PUNCT	.
l'	DET	le
et	CCONJ	et
méchante	NOUN	méchant
sans	ADP	sans
?	PUNCT	?
,	PUNCT	,
Trop	ADV	trop
pensais	VERB	penser
et	CCONJ	et
d'	ADP	de
la	DET	le
:	PUNCT	:
pas	ADV	pas
peu	ADV	peu
ne	ADV	ne
pensées	NOUN	pensée
sans	ADP	sans
avantage	NOUN	avantage
food	ADJ	food
dévoiler	VERB	dévoiler
space	NOUN	space
ça	PRON	cela
L'	DET	le
un	DET	un
nourrissais	VERB	nourrir
risquais	VERB	risquer
guère	ADV	guère
de	ADP	de
glauque	ADJ	glauque
qui	PRON	qui
Crass	PROPN	Crass
de	ADP	de
autres	ADJ	autre
fond	NOUN	fond
pâteuse	ADJ	pâteux
mois	NOUN	mois
survie	ADJ	survi
dans	ADP	dans
,	PUNCT	,
des	ADP	de
moi	PRON	moi
de	ADP	de
mes	DET	mon
le	DET	le
insipide	VERB	insipide
était	AUX	être
noyées	VERB	noyer
me	PRON	me
de	ADP	de
,	PUNCT	,
depuis	ADP	depuis
,	PUNCT	,
-	PUNCT	-
à	ADP	à
et	CCONJ	et
que	SCONJ	que
rations	NOUN	ration
lyophilisées	VERB	lyophiliser
je	PRON	je
ne	ADV	ne
et	CCONJ	et
doute	NOUN	doute
.	PUNCT	.
marécage	NOUN	marécage
barquettes	NOUN	barquette
de	ADP	de
douloureux	ADJ	douloureux
comme	ADP	comme
le	DET	le
Un	DET	un
avachissais	VERB	avachir
et	CCONJ	et
,	PUNCT	,
Tay	PROPN	Tay
sondé	VERB	sonder
mon	DET	mon
crâne	NOUN	crâne
.	PUNCT	.
ma	DET	mon
a	AUX	avoir
lippu	NOUN	lippu
m'	PRON	me
scrutateur	ADJ	scrutateur
fendu	VERB	fendre
fauteuil	NOUN	fauteuil
je	PRON	je
Son	DET	son
—	PRON	—
Il	PRON	il
que	SCONJ	que
m'	PRON	me
sa	DET	son
tronche	NOUN	tronche
a	AUX	avoir
face	NOUN	face
une	DET	un
:	PUNCT	:
néanmoins	ADV	néanmoins
.	PUNCT	.
de	ADP	de
pendant	ADP	pendant
citrouille	NOUN	citrouille
dans	ADP	dans
sourire	ADJ	sourir
regard	NOUN	regard
pression	NOUN	pression
lui	PRON	lui
incommodait	VERB	incommoder
sourde	ADJ	sourd
sous	ADP	sous
en	ADP	en
.	PUNCT	.
physiquement	ADV	physiquement
,	PUNCT	,
m'	PRON	me
de	ADP	de
,	PUNCT	,
aux	ADP	à
réveil	NOUN	réveil
telle	ADJ	tel
dont	PRON	dont
chérie	NOUN	chéri
transparente	NOUN	transparente
Elle	PRON	lui
notre	DET	notre
dévoilaient	VERB	dévoiler
telle	ADJ	tel
était	AUX	être
maquillée	VERB	maquiller
ClairTonic	NOUN	clairtonic
de	ADP	de
,	PUNCT	,
matin	NOUN	matin
corps	NOUN	corps
semble	VERB	semble
Tâo	PROPN	Tâo
vêtue	X	vêtir
.	PUNCT	.
donc	ADV	donc
Oap	PROPN	Oap
un	DET	un
à	ADP	à
chacun	PRON	chacun
son	DET	son
difficile	NOUN	difficile
reflets	NOUN	reflet
mouvements	NOUN	mouvement
à	ADP	à
ou	CCONJ	ou
.	PUNCT	.
cher	ADJ	cher
ses	DET	son
le	DET	le
parcelle	NOUN	parcelle
ce	DET	ce
irisés	VERB	iriser
Tay	PROPN	Tay
une	DET	un
,	PUNCT	,
qui	PRON	qui
assez	ADV	assez
donne	VERB	donne
combi	NOUN	combinaison
était	AUX	être
d'	ADP	de
ou	CCONJ	ou
—	VERB	—
distant	VERB	dister
son	DET	son
m'	PRON	me
poupée	NOUN	poupée
aussi	ADV	aussi
geste	NOUN	geste
-ce	PRON	-ce
.	PUNCT	.
dédain	NOUN	dédain
.	PUNCT	.
tendu	VERB	tendre
une	DET	un
de	ADP	de
voulait	NOUN	voulait
une	DET	un
de	ADP	de
la	DET	le
emballage	NOUN	emballage
évoquait	VERB	évoquer
mon	DET	mon
Est	NOUN	est
vraies	NOUN	vraie
m'	PRON	me
peintures	ADJ	peinture
nuit	NOUN	nuit
dernière	ADJ	dernier
pour	ADP	pour
Ella	NOUN	ella
,	PUNCT	,
?	PUNCT	?
guerre	NOUN	guerre
Elle	PRON	lui
m'	PRON	me
Elle	PRON	lui
quoi	PRON	quoi
dans	ADP	dans
en	ADP	en
verre	NOUN	verre
me	PRON	me
a	AUX	avoir
d'	ADP	de
toisant	VERB	toiser
avec	ADP	avec
.	PUNCT	.
de	ADP	de
un	DET	un
qu'	ADV	qu'
ClairTonic	NOUN	clairtonic
cher	ADJ	cher
peut	VERB	pouvoir
sur	ADP	sur
pétillante	ADJ	pétillant
son	DET	son
cette	DET	ce
droïne	NOUN	droïne
,	PUNCT	,
que	SCONJ	que
je	PRON	je
du	ADP	de
résultat	NOUN	résultat
)	PUNCT	)
semblez	NOUN	semblez
Tandis	ADV	tandis
:	PUNCT	:
grimaces	ADJ	grimace
m'	PRON	me
Nous	PRON	nous
et	CCONJ	et
force	NOUN	force
,	PUNCT	,
,	PUNCT	,
frustrée	VERB	frustrer
avec	ADP	avec
?	PUNCT	?
constatons	VERB	constater
,	PUNCT	,
—	PUNCT	—
(	PUNCT	(
un	DET	un
Tâo	PROPN	Tâo
que	SCONJ	que
de	ADP	de
néanmoins	ADV	néanmoins
sirotais	VERB	siroter
Oap	PROPN	Oap
boisson	NOUN	boisson
sondage	NOUN	sondage
Crass	PROPN	Crass
ton	NOUN	ton
efficace	ADJ	efficace
fait	VERB	faire
suffisant	ADJ	suffisant
,	PUNCT	,
dégueulasse	NOUN	dégueulasse
être	AUX	être
part	NOUN	part
vous	PRON	vous
a	AUX	avoir
la	DET	le
à	ADP	à
.	PUNCT	.
Certains	PRON	certains
trop	ADV	trop
...	PUNCT	...
disposé	VERB	disposer
cas	NOUN	cas
cher	ADJ	cher
J'	PRON	je
fait	VERB	faire
une	DET	un
vie	NOUN	vie
Nous	PRON	nous
.	PUNCT	.
.	PUNCT	.
choix	NOUN	choix
C'	PRON	ce
Ne	ADV	ne
ne	ADV	ne
le	DET	le
.	PUNCT	.
mon	DET	mon
avec	ADP	avec
pas	ADV	pas
nous	PRON	nous
détournez	VERB	détourner
pas	ADV	pas
—	PUNCT	—
pas	ADV	pas
Ouch	PROPN	Ouch
,	PUNCT	,
—	PUNCT	—
bouffe	NOUN	bouffe
à	ADP	à
ai	VERB	avoir
conversation	NOUN	conversation
—	PUNCT	—
grasse	NOUN	grasse
—	PUNCT	—
!	PUNCT	!
la	DET	le
pas	ADV	pas
Votre	DET	votre
cuisinier	NOUN	cuisinier
tiennent	VERB	tenir
collaborer	VERB	collaborer
mon	DET	mon
.	PUNCT	.
est	AUX	être
second	ADJ	second
également	ADV	également
je	PRON	je
.	PUNCT	.
rêve	NOUN	rêve
cette	DET	ce
constatons	VERB	constater
que	SCONJ	que
nana	NOUN	nana
une	DET	un
:	PUNCT	:
comme	ADP	comme
sorte	NOUN	sorte
pouvait	VERB	pouvoir
reçu	VERB	recevoir
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
dans	ADP	dans
—	PUNCT	—
visite	NOUN	visite
de	ADP	de
telle	ADJ	tel
vous	PRON	vous
de	ADP	de
avez	AUX	avoir
un	DET	un
état	NOUN	état
vécu	VERB	vivre
...	PUNCT	...
me	PRON	me
Une	DET	un
...	PUNCT	...
un	DET	un
Plutôt	ADV	plutôt
sorte	NOUN	sorte
...	PUNCT	...
nuit	NOUN	nuit
bizarre	ADJ	bizarre
rêve	NOUN	rêve
remémorais	ADJ	remémorai
une	DET	un
était	AUX	être
l'	DET	le
événement	NOUN	événement
Hum	PROPN	Hum
que	SCONJ	que
ainsi	ADV	ainsi
ne	ADV	ne
C'	PRON	ce
cela	PRON	cela
en	ADP	en
avait	VERB	avoir
,	PUNCT	,
de	ADP	de
De	ADP	de
exister	VERB	exister
m'	PRON	me
Crass	PROPN	Crass
qu'	SCONJ	que
de	ADP	de
princesse	NOUN	princesse
me	PRON	me
Bérénice	PROPN	Bérénice
n'	ADV	n'
...	PUNCT	...
.	PUNCT	.
moindre	NOUN	moindre
Ne	ADV	ne
je	PRON	je
fantasme	NOUN	fantasme
rappeler	VERB	rappeler
dit	VERB	dire
:	PUNCT	:
pur	ADJ	pur
elle	PRON	lui
croyez	NOUN	croyez
pas	ADV	pas
—	PUNCT	—
arrivais	VERB	arriver
dit	NOUN	dit
a	AUX	avoir
était	VERB	être
,	PUNCT	,
pas	ADV	pas
un	DET	un
,	PUNCT	,
plus	ADV	plus
chevalier	NOUN	chevalier
le	DET	le
.	PUNCT	.
à	ADP	à
qu'	SCONJ	que
Une	DET	un
histoire	NOUN	histoire
n'	ADV	n'
réalité	NOUN	réalité
elle	PRON	lui
.	PUNCT	.
mot	ADJ	mot
...	PUNCT	...
réellement	ADV	réellement
Fleur	PROPN	Fleur
(	PUNCT	(
Elle	PRON	lui
hi	PROPN	hi
existe	VERB	existe
la	DET	le
quelque	DET	quelque
l'	PRON	l'
souviens	VERB	souvenir
pas	ADV	pas
)	PUNCT	)
?	PUNCT	?
comme	ADP	comme
avait	AUX	avoir
,	PUNCT	,
-t	PART	-t
,	PUNCT	,
Son	DET	son
hi	PROPN	hi
Vous	PRON	vous
révélé	VERB	révéler
mais	CCONJ	mais
,	PUNCT	,
pas	ADV	pas
en	ADP	en
effet	NOUN	effet
parlé	VERB	parler
était	AUX	être
?	PUNCT	?
-elle	PRON	lui
vous	PRON	vous
.	PUNCT	.
exécrable	ADJ	exécrable
imaginez	NOUN	imaginez
Avait	AUX	avoir
.	PUNCT	.
en	PRON	en
a	AUX	avoir
—	PUNCT	—
.	PUNCT	.
parlé	NOUN	parlé
Je	PRON	je
me	PRON	me
rire	NOUN	rire
...	PUNCT	...
de	ADP	de
chose	NOUN	chose
-elle	DET	-elle
savait	VERB	savoir
seule	ADJ	seul
de	ADP	de
visage	NOUN	visage
vous	PRON	vous
de	ADP	de
La	DET	le
vision	NOUN	vision
,	PUNCT	,
esprit	NOUN	esprit
Peut	PROPN	Peut
-	ADV	-
longue	ADJ	long
pouvait	VERB	pouvoir
dans	ADP	dans
-t	PART	-t
image	NOUN	image
chevelure	NOUN	chevelure
dit	VERB	dire
triangulaire	ADJ	triangulaire
l'	DET	le
et	CCONJ	et
trouver	VERB	trouver
qui	PRON	qui
était	AUX	être
surnageait	VERB	surnager
qu'	SCONJ	que
elle	PRON	lui
-elle	PRON	lui
encadré	VERB	encadrer
pur	ADJ	pur
en	ADP	en
mon	DET	mon
être	AUX	être
de	ADP	de
bourbeux	ADJ	bourbeux
où	VERB	où
son	DET	son
a	AUX	avoir
touffue	NOUN	touffue
bonheur	NOUN	bonheur
cette	DET	ce
...	PUNCT	...
.	PUNCT	.
—	PUNCT	—
,	PUNCT	,
pensée	NOUN	pensée
Une	DET	un
ou	CCONJ	ou
noire	ADJ	noir
folle	ADJ	fou
en	PRON	en
vous	PRON	vous
si	SCONJ	si
,	PUNCT	,
dise	VERB	dire
vous	PRON	vous
ne	ADV	ne
est	AUX	être
.	PUNCT	.
.	PUNCT	.
Vous	PRON	vous
,	PUNCT	,
,	PUNCT	,
suggéré	VERB	suggérer
cher	ADJ	cher
elle	PRON	lui
écoutez	VERB	écouter
cette	DET	ce
toutefois	ADV	toutefois
qu'	PRON	qu'
ne	ADV	ne
Elle	PRON	lui
,	PUNCT	,
quoi	PRON	quoi
a	AUX	avoir
fille	NOUN	fille
est	AUX	être
—	VERB	—
vous	PRON	vous
attirera	VERB	attirer
—	PUNCT	—
Crass	PROPN	Crass
comprenez	VERB	comprendre
poursuit	VERB	poursuivre
Mais	CCONJ	mais
.	PUNCT	.
—	PROPN	—
mon	DET	mon
l'	PRON	l'
que	SCONJ	que
—	VERB	—
.	PUNCT	.
des	DET	un
ennuis	NOUN	ennui
elle	PRON	lui
procurer	VERB	procurer
Elle	PRON	lui
ici	ADV	ici
pas	ADV	pas
un	DET	un
?	PUNCT	?
avons	VERB	avoir
trembler	VERB	trembler
frère	NOUN	frère
