plate	NOUN	plate
peau	NOUN	peau
.	PUNCT	.
sable	ADJ	sable
le	DET	le
main	NOUN	main
l'	DET	le
plutôt	ADV	plutôt
e	AUX	e
Mulé	VERB	muler
retira	VERB	retirer
atteint	VERB	atteindre
une	DET	un
phalange	NOUN	phalange
vingt	NUM	vingt
,	PUNCT	,
ils	PRON	il
de	ADP	de
Ou	CCONJ	ou
avant	ADP	avant
bâton	NOUN	bâton
,	PUNCT	,
.	PUNCT	.
pas	ADV	pas
le	PRON	le
.	PUNCT	.
squelette	NOUN	squelette
Et	CCONJ	et
de	ADP	de
commandement	NOUN	commandement
son	DET	son
à	ADP	à
premier	ADJ	premier
il	PRON	il
avaient	AUX	avoir
de	ADP	de
plus	ADV	plus
le	DET	le
Mais	CCONJ	mais
sa	DET	son
extrémité	NOUN	extrémité
en	ADP	en
en	ADP	en
de	ADP	de
buste	NOUN	buste
toucha	NOUN	toucha
prudemment	VERB	prudemmer
lancée	VERB	lancer
gris	ADJ	gris
.	PUNCT	.
vite	ADV	vite
du	ADP	de
la	DET	le
s'	SCONJ	s'
la	DET	le
,	PUNCT	,
,	PUNCT	,
De	ADP	de
comme	ADP	comme
de	ADP	de
ongle	NOUN	ongle
réaction	NOUN	réaction
nervurée	ADJ	nervurer
,	PUNCT	,
ressemblait	VERB	ressembler
la	DET	le
craindre	VERB	craindre
,	PUNCT	,
.	PUNCT	.
du	ADP	de
de	ADP	de
la	DET	le
gisant	VERB	gésir
plus	ADV	plus
un	DET	un
avait	AUX	avoir
colossal	NOUN	colossal
pu	VERB	pouvoir
trous	NOUN	trou
de	ADP	de
grêlée	NOUN	grêlée
osseuse	ADJ	osseux
pierre	NOUN	pierre
d'	ADP	de
une	DET	un
friable	ADJ	friable
du	ADP	de
du	ADP	de
taille	NOUN	taille
près	ADV	près
cassante	ADJ	cassant
à	ADP	à
.	PUNCT	.
squelette	NOUN	squelette
qu'	SCONJ	que
Elle	PRON	lui
était	AUX	être
surface	NOUN	surface
il	PRON	il
à	ADP	à
à	ADP	à
bois	NOUN	bois
un	DET	un
d'	ADP	de
elle-même	PRON	lui-même
une	DET	un
son	DET	son
circonférence	NOUN	circonférence
taille	NOUN	taille
pour	ADP	pour
en	ADP	en
hésitante	ADJ	hésitant
L'	DET	le
ongle	NOUN	ongle
-	PUNCT	-
,	PUNCT	,
Une	DET	un
attaqua	VERB	attaquer
la	DET	le
vieux	ADJ	vieux
surface	NOUN	surface
phalange	NOUN	phalange
parcourir	VERB	parcourir
C'	PRON	ce
s'	PRON	se
poing	NOUN	poing
à	ADP	à
.	PUNCT	.
osseuse	ADJ	osseux
,	PUNCT	,
la	DET	le
.	PUNCT	.
.	PUNCT	.
pointu	ADJ	pointu
main	NOUN	main
de	ADP	de
Liv	PROPN	Liv
commença	ADJ	commença
éclat	NOUN	éclat
d'	ADP	de
index	NOUN	index
est	AUX	être
Si	SCONJ	si
.	PUNCT	.
dit	VERB	dire
vieux	ADJ	vieux
!	PUNCT	!
horizontale	ADJ	horizontal
un	DET	un
-elle	PRON	lui
détacha	NOUN	détacha
...	PUNCT	...
était	AUX	être
elle	PRON	lui
Ses	DET	son
La	DET	le
la	DET	le
tomber	VERB	tomber
qu'	SCONJ	que
!	PUNCT	!
à	ADP	à
doigts	NOUN	doigt
bouche	NOUN	bouche
grimaçait	ADJ	grimaçait
-	PUNCT	-
ressemblance	NOUN	ressemblance
entre	ADP	entre
de	ADP	de
laisser	VERB	laisser
faut	VERB	falloir
dont	PRON	dont
voix	NOUN	voix
le	PRON	le
Il	PRON	il
grimaçait	ADJ	grimaçait
un	DET	un
de	ADP	de
moment	NOUN	moment
son	DET	son
crâne	NOUN	crâne
sauteuse	NOUN	sauteuse
Touré	PROPN	Touré
yeux	NOUN	oeil
orné	NOUN	orné
les	DET	le
,	PUNCT	,
tonna	VERB	tonner
avant	ADP	avant
toujours	ADV	toujours
.	PUNCT	.
tête	NOUN	tête
ne	ADV	ne
fulguraient	VERB	fulgurer
.	PUNCT	.
faire	VERB	faire
,	PUNCT	,
sa	DET	son
de	ADP	de
tourna	VERB	tourner
ça	PRON	cela
sa	DET	son
pas	ADV	pas
te	CCONJ	te
mandibules	ADJ	mandibule
qu'	SCONJ	que
son	DET	son
.	PUNCT	.
son	DET	son
,	PUNCT	,
adouci	ADJ	adouci
.	PUNCT	.
vite	ADV	vite
nouveau	ADJ	nouveau
à	ADP	à
Et	CCONJ	et
il	PRON	il
Touré	DET	touré
Je	PRON	je
et	CCONJ	et
d'	ADP	de
ai	AUX	avoir
expression	NOUN	expression
,	PUNCT	,
c'	PRON	ce
sœur	ADJ	sœur
.	PUNCT	.
calme	PROPN	calme
Mais	CCONJ	mais
pas	ADV	pas
voulu	VERB	vouloir
n'	ADV	n'
grandeur	NOUN	grandeur
il	PRON	il
,	PUNCT	,
reprit	VERB	reprendre
Liv	PROPN	Liv
lointaine	NOUN	lointaine
son	DET	son
blesser	VERB	blesser
visage	NOUN	visage
-	PUNCT	-
est	VERB	être
s'	PRON	se
.	PUNCT	.
ton	NOUN	ton
adressa	VERB	adresser
de	ADP	de
de	ADP	de
écartées	NOUN	écartée
très	ADV	très
Mais	CCONJ	mais
un	DET	un
qu'	SCONJ	que
agit	VERB	agir
doute	NOUN	doute
Touré	AUX	touré
au-dessus	ADV	au-dessus
honorer	VERB	honorer
s'	PRON	se
sans	ADP	sans
à	ADP	à
devons	VERB	devoir
il	PRON	il
voyait	VERB	voir
s'	PRON	se
,	PUNCT	,
.	PUNCT	.
l'	DET	le
l'	PRON	l'
à	ADP	à
d'	ADP	de
sourit	ADJ	sourit
et	CCONJ	et
adressait	VERB	adresser
ou	CCONJ	ou
un	DET	un
respecter	VERB	respecter
dieu	NOUN	dieu
os	NOUN	os
,	PUNCT	,
architecture	NOUN	architecture
mais	CCONJ	mais
à	ADP	à
Liv	PROPN	Liv
Nous	PRON	nous
planer	VERB	planer
ce	PRON	ce
le	PRON	le
à	ADP	à
...	PUNCT	...
de	ADP	de
plus	ADV	plus
l'	DET	le
sourire	ADJ	sourir
,	PUNCT	,
esprit	NOUN	esprit
qu'	PRON	qu'
,	PUNCT	,
d'	ADP	de
et	CCONJ	et
Batti	PROPN	Batti
lui-même	PRON	lui-même
,	PUNCT	,
était	AUX	être
ramifications	NOUN	ramification
éloigna	VERB	éloigner
-	PUNCT	-
sorcier	NOUN	sorcier
qui	PRON	qui
les	DET	le
il	PRON	il
sa	DET	son
s'	PRON	se
engagea	VERB	engager
vers	ADP	vers
,	PUNCT	,
épaule	NOUN	épaule
dieu	NOUN	dieu
le	DET	le
,	PUNCT	,
En	ADP	en
à	ADP	à
Puis	CCONJ	puis
le	DET	le
qu'	SCONJ	que
prendre	VERB	prendre
.	PUNCT	.
l'	DET	le
tout	DET	tout
cas	NOUN	cas
!	PUNCT	!
amples	ADJ	ample
osseuses	ADJ	osseux
grand	ADJ	grand
de	ADP	de
.	PUNCT	.
et	CCONJ	et
compagne	NOUN	compagne
si	SCONJ	si
s'	PRON	se
Un	DET	un
squelette	NOUN	squelette
entre	ADP	entre
lents	ADJ	lent
levée	VERB	lever
lesquelles	PRON	lequel
il	PRON	il
pas	ADV	pas
venu	VERB	venir
vers	ADP	vers
fût	ADJ	fût
tête	NOUN	tête
a	AUX	avoir
fourmilles	NOUN	fourmille
yeux	NOUN	oeil
Elles	PRON	lui
fourmilles	NOUN	fourmille
Arno	PROPN	Arno
les	DET	le
aux	ADP	à
ou	CCONJ	ou
qu'	PRON	qu'
.	PUNCT	.
-	PUNCT	-
était	AUX	être
,	PUNCT	,
lui	PRON	lui
Je	PRON	je
avec	ADP	avec
Syl	ADV	syl
demande	VERB	demande
l'	PRON	l'
fait	VERB	faire
Koreh	PROPN	Koreh
Dieu	PROPN	Dieu
fait	VERB	faire
ont	AUX	avoir
avec	ADP	avec
...	PUNCT	...
Liv	PROPN	Liv
me	PRON	me
nettoyé	VERB	nettoyer
bleus	NOUN	bleu
.	PUNCT	.
ce	PRON	ce
Les	DET	le
...	PUNCT	...
elles	PRON	lui
raison	NOUN	raison
.	PUNCT	.
?	PUNCT	?
.	PUNCT	.
secoua	VERB	secouer
C'	PRON	ce
sa	DET	son
la	DET	le
tête	NOUN	tête
ont	AUX	avoir
ont	AUX	avoir
compagne	NOUN	compagne
pas	ADV	pas
,	PUNCT	,
à	ADP	à
si	SCONJ	si
os	NOUN	os
est	AUX	être
temps	NOUN	temps
ce	DET	ce
et	CCONJ	et
ses	DET	son
un	DET	un
celui	PRON	celui
...	PUNCT	...
-	PUNCT	-
C'	PRON	ce
de	ADP	de
fût	ADJ	fût
oui	NOUN	oui
chair	NOUN	chair
temps	NOUN	temps
Le	DET	le
mort	VERB	mourir
de	ADP	de
est	AUX	être
d'	ADP	de
qu'	SCONJ	que
habillait	VERB	habiller
il	PRON	il
seul	ADJ	seul
ennemi	NOUN	ennemi
...	PUNCT	...
bien	ADV	bien
.	PUNCT	.
mesure	NOUN	mesure
,	PUNCT	,
Le	DET	le
longtemps	ADV	longtemps
qui	PRON	qui
la	DET	le
squelette	NOUN	squelette
,	PUNCT	,
le	DET	le
Beaucoup	PRON	beaucoup
...	PUNCT	...
a	AUX	avoir
de	ADP	de
temps	NOUN	temps
depuis	ADP	depuis
grand	ADJ	grand
nettoyé	VERB	nettoyer
être	NOUN	être
qui	PRON	qui
mémoire	NOUN	mémoire
taille	NOUN	taille
très	ADV	très
les	DET	le
un	DET	un
écoutez	VERB	écouter
cette	DET	ce
apparemment	ADV	apparemment
cligna	VERB	cligner
.	PUNCT	.
une	DET	un
fois	NOUN	fois
Il	PRON	il
l'	DET	le
bien	ADV	bien
nouveau	ADJ	nouveau
mais	CCONJ	mais
...	PUNCT	...
fond	NOUN	fond
philosopher	VERB	philosopher
!	PUNCT	!
répéta	VERB	répéter
il	PRON	il
Leng	PROPN	Leng
Oh	PROPN	Oh
,	PUNCT	,
de	ADP	de
sa	DET	son
au	ADP	au
ricana	VERB	ricaner
fier	ADJ	fier
Puis	CCONJ	puis
sûr	ADJ	sûr
pêché	VERB	pêcher
Koreh	PROPN	Koreh
-	PUNCT	-
.	PUNCT	.
-	PUNCT	-
mot	NOUN	mot
«	ADJ	«
d'	ADP	de
.	PUNCT	.
»	PUNCT	»
avoir	VERB	avoir
pour	ADP	pour
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
de	ADP	de
philosopher	VERB	philosopher
Vous	PRON	vous
,	PUNCT	,
du	ADP	de
la	DET	le
sa	DET	son
raidi	VERB	raidir
œil	NOUN	œil
doigt	NOUN	doigt
...	PUNCT	...
le	DET	le
fois	NOUN	fois
et	CCONJ	et
certes	ADV	certes
Mulé	PROPN	Mulé
s'	PRON	se
.	PUNCT	.
index	NOUN	index
grand	ADJ	grand
Les	DET	le
plaine	NOUN	plaine
l'	DET	le
pas	ADV	pas
Blancs	PROPN	Blancs
baissa	VERB	baisser
de	ADP	de
,	PUNCT	,
Blancs	PROPN	Blancs
...	PUNCT	...
-	PUNCT	-
Koreh	NOUN	koreh
squelette	NOUN	squelette
les	DET	le
allongea	VERB	allonger
demie	NOUN	demie
n'	ADV	n'
long	NOUN	long
,	PUNCT	,
vers	ADP	vers
taille	NOUN	taille
bien	ADV	bien
faisait	VERB	faire
était	AUX	être
mais	CCONJ	mais
environ	ADV	environ
une	DET	un
.	PUNCT	.
se	PRON	se
le	DET	le
grommela	NOUN	grommela
,	PUNCT	,
faire	VERB	faire
mi-sérieux	ADJ	mi-sérieux
Seule	ADJ	seul
le	DET	le
sur	ADP	sur
tour	NOUN	tour
,	PUNCT	,
.	PUNCT	.
mec	NOUN	mec
s'	PRON	se
,	PUNCT	,
se	PRON	se
de	ADP	de
comme	ADP	comme
Puis	CCONJ	puis
comme	ADP	comme
son	DET	son
de	ADP	de
seule	ADJ	seul
corps	NOUN	corps
à	ADP	à
Wana	PROPN	Wana
Un	DET	un
mi-rigolard	NOUN	mi-rigolard
fut	AUX	être
.	PUNCT	.
savait	VERB	savoir
le	PRON	le
elle	PRON	lui
gisant	NOUN	gisant
Ullé	NOUN	ullé
-	PUNCT	-
il	PRON	il
dandinant	VERB	dandiner
,	PUNCT	,
en	PRON	en
.	PUNCT	.
vers	ADP	vers
place	NOUN	place
et	CCONJ	et
resta	VERB	rester
suivi	VERB	suivre
les	DET	le
en	ADP	en
arrière	NOUN	arrière
du	ADP	de
,	PUNCT	,
Noirs	NOUN	noir
grand	ADJ	grand
tous	ADJ	tout
Tu	NOUN	tu
arbre	NOUN	arbre
,	PUNCT	,
ses	DET	son
de	ADP	de
un	PRON	un
un	DET	un
durcit	VERB	durcir
...	PUNCT	...
pouce	NOUN	pouce
capta	VERB	capter
le	DET	le
de	ADP	de
bite	NOUN	bite
refermé	VERB	refermer
fixé	VERB	fixer
sur	ADP	sur
.	PUNCT	.
elle	PRON	lui
tétons	NOUN	téton
index	NOUN	index
manière	NOUN	manière
compte	NOUN	compte
Elle	PRON	lui
son	DET	son
avait	AUX	avoir
.	PUNCT	.
-	PUNCT	-
sur	ADP	sur
qu'	PRON	qu'
s'	PRON	se
rends	ADJ	rend
son	DET	son
regard	NOUN	regard
elle	PRON	lui
et	CCONJ	et
te	DET	te
de	ADP	de
Batti	PROPN	Batti
provocante	ADJ	provocant
allongea	VERB	allonger
triturait	VERB	triturer
bouton	NOUN	bouton
.	PUNCT	.
Ullé	NOUN	ullé
,	PUNCT	,
!	PUNCT	!
noir	ADJ	noir
la	DET	le
Le	DET	le
d'	ADP	de
il	PRON	il
s'	PRON	se
Quand	SCONJ	quand
mais	CCONJ	mais
rire	NOUN	rire
qu'	PRON	qu'
ne	ADV	ne
qui	PRON	qui
la	DET	le
un	DET	un
homme	NOUN	homme
,	PUNCT	,
tressauter	VERB	tressauter
Liv	PROPN	Liv
une	DET	un
de	ADP	de
fit	VERB	faire
.	PUNCT	.
l'	DET	le
éclater	VERB	éclater
la	DET	le
rire	NOUN	rire
avoir	VERB	avoir
à	ADP	à
?	PUNCT	?
Ullé	NOUN	ullé
repartit	NOUN	repartit
femme	NOUN	femme
générale	ADJ	général
agissait	VERB	agir
grand	ADJ	grand
fut	AUX	être
,	PUNCT	,
fut	AUX	être
première	ADJ	premier
un	DET	un
.	PUNCT	.
d'	ADP	de
chasseresse	NOUN	chasseresse
peut-être	ADV	peut-être
calmée	VERB	calmer
qu'	SCONJ	que
pas	ADV	pas
d'	ADP	de
hilarité	NOUN	hilarité
devait	VERB	devoir
il	PRON	il
fit	VERB	faire
remarquer	VERB	remarquer
et	CCONJ	et
seins	NOUN	sein
Lui	PROPN	Lui
une	DET	un
squelette	NOUN	squelette
elle	PRON	lui
ses	DET	son
.	PUNCT	.
de	ADP	de
eut	AUX	avoir
attirer	VERB	attirer
par	ADP	par
sexe	NOUN	sexe
existence	NOUN	existence
Quand	SCONJ	quand
,	PUNCT	,
,	PUNCT	,
Fran	PROPN	Fran
ces	DET	ce
nouvelle	ADJ	nouveau
hoqueter	VERB	hoqueter
,	PUNCT	,
témoignaient	VERB	témoigner
jamais	ADV	jamais
de	ADP	de
.	PUNCT	.
vestiges	NOUN	vestige
harmonieux	ADJ	harmonieux
par	ADP	par
portant	VERB	porter
aussi	ADV	aussi
qui	PRON	qui
elle	PRON	lui
le	DET	le
sur	ADP	sur
fini	VERB	finir
énigmatiques	ADJ	énigmatique
lança	VERB	lancer
colossal	NOUN	colossal
que	SCONJ	que
s'	PRON	se
le	DET	le
entendit	VERB	entendre
était	AUX	être
laissé	VERB	laisser
réplique	NOUN	réplique
comme	ADP	comme
pas	ADV	pas
l'	DET	le
n'	ADV	n'
pas	ADV	pas
,	PUNCT	,
osselets	NOUN	osselet
le	DET	le
longs	ADJ	long
Géant	PROPN	Géant
ici	ADV	ici
des	ADP	de
La	DET	le
un	DET	un
les	DET	le
deux	NUM	deux
le	DET	le
des	ADP	de
,	PUNCT	,
l'	DET	le
.	PUNCT	.
Pour	ADP	pour
,	PUNCT	,
terme	NOUN	terme
géant	ADJ	géant
squelette	NOUN	squelette
.	PUNCT	.
longtemps	ADV	longtemps
humain	ADJ	humain
auparavant	ADV	auparavant
dix	NUM	dix
grands	ADJ	grand
avant-bras	NOUN	avant-bras
impropre	ADV	impropre
de	ADP	de
nécessaires	ADJ	nécessaire
d'	ADP	de
os	NOUN	os
pour	ADP	pour
êjtre	NOUN	êjtre
étaient	AUX	être
...	PUNCT	...
de	ADP	de
.	PUNCT	.
la	DET	le
définir	VERB	définir
l'	DET	le
main	NOUN	main
et	CCONJ	et
était	AUX	être
très	ADV	très
ensemble	NOUN	ensemble
totalité	NOUN	totalité
longer	VERB	longer
C'	PRON	ce
en	ADP	en
la	DET	le
avaient	AUX	avoir
parvenue	VERB	parvenir
du	ADP	de
jambes	NOUN	jambe
,	PUNCT	,
le	DET	le
Et	CCONJ	et
serait	AUX	être
tout	ADV	tout
en	ADP	en
que	SCONJ	que
vingtaine	NOUN	vingtaine
bassin	NOUN	bassin
humains	NOUN	humain
uns	NOUN	un
squelette	NOUN	squelette
pu	VERB	pouvoir
dix-neuf	NUM	dix-neuf
grimpant	VERB	grimper
moins	ADV	moins
une	DET	un
les	DET	le
bonne	ADJ	bon
debout	ADV	debout
.	PUNCT	.
du	ADP	de
une	DET	un
hauteur	NOUN	hauteur
du	ADP	de
.	PUNCT	.
juste	ADJ	juste
colonne	NOUN	colonne
si	SCONJ	si
est	AUX	être
groupe	NOUN	groupe
au	ADP	au
les	DET	le
de	ADP	de
verticale	ADJ	vertical
les	DET	le
cette	DET	ce
colonne	NOUN	colonne
former	VERB	former
faisait	VERB	faire
autres	ADJ	autre
calcul	NOUN	calcul
sur	ADP	sur
les	DET	le
était	AUX	être
l'	DET	le
Il	PRON	il
le	DET	le
blanchie	ADJ	blanchir
Fran	PROPN	Fran
de	ADP	de
deux	NUM	deux
rôdant	VERB	rôder
lui	PRON	lui
se	PRON	se
du	ADP	de
oreilles	NOUN	oreille
,	PUNCT	,
,	PUNCT	,
architecture	NOUN	architecture
par	ADP	par
partie	NOUN	partie
avait	AUX	avoir
l'	DET	le
bassin	NOUN	bassin
Les	DET	le
à	ADP	à
travers	NOUN	travers
faire	VERB	faire
enfoncé	VERB	enfoncer
dans	ADP	dans
en	ADP	en
à	ADP	à
épine	NOUN	épine
.	PUNCT	.
en	ADP	en
trouvait	VERB	trouver
l'	DET	le
à	ADP	à
éboulis	NOUN	éboulis
.	PUNCT	.
coccyx	NOUN	coccyx
,	PUNCT	,
pubienne	ADJ	pubien
intérieur	NOUN	intérieur
porte	NOUN	porte
.	PUNCT	.
Devant	ADP	devant
pénétré	VERB	pénétrer
parvenu	VERB	parvenir
ouverte	ADJ	ouvert
grandes	ADJ	grand
la	DET	le
amorçant	VERB	amorcer
crêtes	NOUN	crête
.	PUNCT	.
peut-être	ADV	peut-être
demi	NOUN	demi
,	PUNCT	,
des	ADP	de
coccyx	NOUN	coccyx
qui	PRON	qui
,	PUNCT	,
partait	VERB	partir
,	PUNCT	,
de	ADP	de
lançait	VERB	lancer
en	ADP	en
sur	ADP	sur
pluie	NOUN	pluie
.	PUNCT	.
pas	ADV	pas
les	DET	le
la	DET	le
la	DET	le
courbe	NOUN	courbe
se	PRON	se
par	ADP	par
rabattaient	VERB	rabattre
,	PUNCT	,
mais	CCONJ	mais
quelques	DET	quelque
de	ADP	de
La	DET	le
la	DET	le
surplomb	NOUN	surplomb
à	ADP	à
boue	NOUN	boue
veinulées	VERB	veinuler
vite	ADV	vite
ou	CCONJ	ou
enfouie	VERB	enfouir
montagne	NOUN	montagne
colonne	NOUN	colonne
venus	VERB	venir
contourna	VERB	contourner
vertébrale	ADJ	vertébral
en	ADP	en
torrents	NOUN	torrent
iliaques	ADJ	iliaque
le	DET	le
la	DET	le
Fran	NOUN	fran
au	ADP	au
l'	DET	le
au	ADP	au
crâne	NOUN	crâne
de	ADP	de
,	PUNCT	,
à	ADP	à
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
Là	ADV	là
main	NOUN	main
partir	VERB	partir
pour	ADP	pour
os	NOUN	os
haut	ADJ	haut
bosselée	NOUN	bosselée
était	AUX	être
.	PUNCT	.
-	ADV	-
la	DET	le
taille	NOUN	taille
du	ADP	de
là	ADV	là
thorax	NOUN	thorax
égale	ADJ	égal
à	ADP	à
emboîtés	VERB	emboîter
syiivit	VERB	syiivit
long	NOUN	long
sa	DET	son
atteindre	VERB	atteindre
circonférence	NOUN	circonférence
de	ADP	de
tout	ADV	tout
moins	ADV	moins
le	DET	le
ces	DET	ce
surface	NOUN	surface
de	ADP	de
la	DET	le
la	DET	le
plusieurs	DET	plusieurs
vertèbres	NOUN	vertèbre
Fran	NOUN	fran
assaut	NOUN	assaut
colonne	NOUN	colonne
À	ADP	à
de	ADP	de
comparable	ADJ	comparable
une	DET	un
surplomb	NOUN	surplomb
,	PUNCT	,
arches	NOUN	arche
la	DET	le
d'	ADP	de
Au	ADP	au
la	DET	le
développaient	VERB	développer
côtes	NOUN	côte
formaient	VERB	former
sec	ADJ	sec
de	ADP	de
côtes	NOUN	côte
,	PUNCT	,
de	ADP	de
la	DET	le
le	PRON	le
branches	NOUN	branche
axe	NOUN	axe
,	PUNCT	,
de	ADP	de
hauteur	NOUN	hauteur
l'	DET	le
les	DET	le
diamètre	VERB	diamètre
était	AUX	être
dont	PRON	dont
d'	ADP	de
du	ADP	de
celui	PRON	celui
se	PRON	se
des	ADP	de
un	DET	un
dans	ADP	dans
à	ADP	à
colonne	NOUN	colonne
empilées	VERB	empiler
à	ADP	à
regard	NOUN	regard
arbre	NOUN	arbre
étrange	ADJ	étrange
,	PUNCT	,
les	DET	le
régulières	ADJ	régulier
certaine	NOUN	certaine
.	PUNCT	.
place	NOUN	place
symétrie	NOUN	symétrie
à	ADP	à
ancien	ADJ	ancien
se	PRON	se
masse	NOUN	masse
qui	PRON	qui
dessous	NOUN	dessous
l'	DET	le
lointaines	ADJ	lointain
imprécise	NOUN	imprécise
côtes	NOUN	côte
du	ADP	de
ciel	NOUN	ciel
pan	NOUN	pan
où	PRON	où
travers	NOUN	travers
noyait	VERB	noyer
de	ADP	de
rouge	ADJ	rouge
sa	DET	son
confuse	ADJ	confus
voyait	VERB	voir
de	ADP	de
cette	DET	ce
.	PUNCT	.
Fran	PROPN	Fran
À	ADP	à
fulgurance	NOUN	fulgurance
cruelle	ADJ	cruel
dans	ADP	dans
crâne	NOUN	crâne
dressaient	VERB	dresser
de	ADP	de
les	DET	le
,	PUNCT	,
appuyée	ADJ	appuyé
,	PUNCT	,
partir	VERB	partir
la	DET	le
les	PRON	le
roche	NOUN	roche
à	ADP	à
au	ADP	au
Les	DET	le
l'	DET	le
assaut	NOUN	assaut
du	ADP	de
village	NOUN	village
montagnes	NOUN	montagne
frontière	ADJ	frontièr
.	PUNCT	.
les	DET	le
lumière	NOUN	lumière
à	ADP	à
arches	NOUN	arche
cerveau	NOUN	cerveau
par	ADP	par
la	DET	le
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
pénétrait	VERB	pénétrer
dans	ADP	dans
entrait	VERB	entrer
ne	ADV	ne
.	PUNCT	.
Les	DET	le
divergents	NOUN	divergent
yeux	NOUN	oeil
imbriqués	VERB	imbriquer
d'	ADP	de
rayons	NOUN	rayon
dans	ADP	dans
délayèrent	VERB	délayer
la	DET	le
en	ADP	en
matière	NOUN	matière
fondirent	ADV	fondirent
,	PUNCT	,
os	NOUN	os
,	PUNCT	,
travers	NOUN	travers
se	PRON	se
Diffractée	NOUN	diffractée
son	DET	son
la	DET	le
écartelée	VERB	écarteler
montagnes	NOUN	montagne
les	DET	le
.	PUNCT	.
les	DET	le
ses	DET	son
lumière	NOUN	lumière
Fran	PROPN	Fran
yeux	NOUN	oeil
,	PUNCT	,
os	NOUN	os
rencontrait	VERB	rencontrer
et	CCONJ	et
Fran	NOUN	fran
de	ADP	de
Ben	PROPN	Ben
plus	ADV	plus
Une	DET	un
,	PUNCT	,
voix	NOUN	voix
il	PRON	il
fut	AUX	être
.	PUNCT	.
,	PUNCT	,
cette	DET	ce
,	PUNCT	,
une	DET	un
se	PRON	se
planes	PROPN	planer
et	CCONJ	et
à	ADP	à
,	PUNCT	,
il	PRON	il
oreilles	NOUN	oreille
il	PRON	il
nageait	VERB	nager
dissolvait	VERB	dissoudre
mec	ADV	mec
lumière	NOUN	lumière
il	PRON	il
,	PUNCT	,
.	PUNCT	.
-	PUNCT	-
ses	DET	son
léger	ADJ	léger
poigne	NOUN	poigne
,	PUNCT	,
dans	ADP	dans
grosse	ADJ	gros
,	PUNCT	,
lumière	NOUN	lumière
alors	ADV	alors
volait	VERB	voler
gronda	ADJ	gronda
,	PUNCT	,
rude	ADJ	rude
il	PRON	il
sentait	VERB	sentir
le	DET	le
secoua	NOUN	secoua
était	AUX	être
que	SCONJ	que
bien	ADV	bien
tu	ADP	tu
se	PRON	se
.	PUNCT	.
La	DET	le
les	DET	le
venue	VERB	venir
J'	PRON	je
,	PUNCT	,
?	PUNCT	?
par	ADP	par
Fran	NOUN	fran
rehaussée	VERB	rehausser
ironiquement	ADV	ironiquement
.	PUNCT	.
Fran	PROPN	Fran
,	PUNCT	,
Mulé	PROPN	Mulé
cru	VERB	croire
hérissée	ADJ	hérissé
chef	NOUN	chef
tu	ADP	tu
cacher	VERB	cacher
coiffe	NOUN	coiffe
.	PUNCT	.
?	PUNCT	?
impressionnante	ADJ	impressionnant
la	DET	le
de	ADP	de
allais	PRON	allais
tomber	VERB	tomber
que	SCONJ	que
lumière	NOUN	lumière
épaules	NOUN	épaule
étourdissement	NOUN	étourdissement
,	PUNCT	,
-	PUNCT	-
qui	PRON	qui
par	ADP	par
Un	DET	un
était	AUX	être
ai	AUX	avoir
Le	DET	le
.	PUNCT	.
enrobait	VERB	enrober
le	DET	le
Mulé	PROPN	Mulé
souriait	AUX	souriait
la	DET	le
stature	NOUN	stature
tenait	NOUN	tenait
frissonna	AUX	frissonna
noir	ADJ	noir
vers	ADP	vers
secoua	VERB	secouer
incandescente	ADJ	incandescent
,	PUNCT	,
qui	PRON	qui
sur	ADP	sur
se	PRON	se
dissolution	NOUN	dissolution
et	CCONJ	et
étreinte	NOUN	étreinte
sais	VERB	savoir
pas	ADV	pas
ce	DET	ce
...	PUNCT	...
de	ADP	de
est	AUX	être
pied	NOUN	pied
apesanteur	NOUN	apesanteur
...	PUNCT	...
s'	PRON	se
reprenait	VERB	reprendre
vol	NOUN	vol
,	PUNCT	,
se	PRON	se
Il	PRON	il
dégagea	VERB	dégager
Je	PRON	je
regardais	VERB	regarder
arrivé	VERB	arriver
avec	ADP	avec
.	PUNCT	.
haut	NOUN	haut
l'	DET	le
ce	PRON	ce
peine	NOUN	peine
.	PUNCT	.
le	DET	le
terre	NOUN	terre
m'	PRON	me
en	ADP	en
-	PUNCT	-
de	ADP	de
de	ADP	de
Je	PRON	je
ne	ADV	ne
extrayant	VERB	extraire
,	PUNCT	,
cette	DET	ce
puis	CCONJ	puis
,	PUNCT	,
y	PRON	y
Ouais	PROPN	Ouais
Et	CCONJ	et
existait	VERB	exister
?	PUNCT	?
qu'	SCONJ	que
-	PUNCT	-
?	PUNCT	?
autres	ADJ	autre
?	PUNCT	?
avait	AUX	avoir
d'	DET	d'
...	PUNCT	...
mais	CCONJ	mais
pas	ADV	pas
veux	VERB	vouloir
croire	VERB	croire
à	ADP	à
...	PUNCT	...
des	DET	un
pu	VERB	pouvoir
Tu	VERB	taire
d'	DET	d'
Incroyable	ADJ	incroyable
aurait	AUX	avoir
,	PUNCT	,
S'	SCONJ	s'
il	PRON	il
dire	VERB	dire
aussi	ADV	aussi
s'	SCONJ	s'
avait	AUX	avoir
vrai	ADJ	vrai
autres	ADJ	autre
