lestée	VERB	lester
main	NOUN	main
levé	VERB	lever
toilettes	NOUN	toilette
fleuriste	NOUN	fleuriste
dirigeait	VERB	diriger
.	PUNCT	.
Georges	PROPN	Georges
...	PUNCT	...
,	PUNCT	,
vers	ADP	vers
ou	CCONJ	ou
se	PRON	se
.	PUNCT	.
Pendant	ADP	pendant
s'	PRON	se
devaient	VERB	devoir
ne	ADV	ne
deux	NUM	deux
.	PUNCT	.
Il	PRON	il
plus	ADV	plus
à	ADP	à
air	NOUN	air
naturel	ADJ	naturel
on	PRON	on
n'	ADV	n'
payer	VERB	payer
éveiller	VERB	éveiller
les	DET	le
à	ADP	à
soupçons	NOUN	soupçon
filer	VERB	filer
,	PUNCT	,
se	PRON	se
que	SCONJ	que
il	PRON	il
caisse	NOUN	caisse
irait	VERB	aller
des	ADP	de
serveurs	NOUN	serveur
les	DET	le
le	DET	le
agissait	VERB	agir
répondit	VERB	répondre
directement	ADV	directement
pour	ADP	pour
chien	NOUN	chien
la	DET	le
Nivea	NOUN	nivea
autres	ADJ	autre
pas	ADV	pas
retrouverait	VERB	retrouver
d'	ADP	de
et	CCONJ	et
voiture	NOUN	voiture
avoir	VERB	avoir
l'	DET	le
avec	ADP	avec
qu'	SCONJ	que
.	PUNCT	.
personne	ADJ	personn
la	DET	le
du	ADP	de
l'	DET	le
aimait	VERB	aimer
la	DET	le
la	DET	le
chien	NOUN	chien
avait	VERB	avoir
elle	PRON	lui
l'	DET	le
-là	PRON	-là
faufilèrent	VERB	faufiler
à	ADP	à
un	DET	un
,	PUNCT	,
cette	DET	ce
des	ADP	de
le	DET	le
flanelle	NOUN	flanelle
agglutinés	VERB	agglutiner
veste	NOUN	veste
dissimula	VERB	dissimuler
tailleur	NOUN	tailleur
Dans	ADP	dans
naturel	ADJ	naturel
Elle	PRON	lui
à	ADP	à
le	DET	le
long	NOUN	long
clients	NOUN	client
son	DET	son
beaucoup	ADV	beaucoup
.	PUNCT	.
heure	NOUN	heure
travers	NOUN	travers
tailleur	NOUN	tailleur
.	PUNCT	.
comptoir	NOUN	comptoir
sous	ADP	sous
masse	NOUN	masse
en	ADP	en
.	PUNCT	.
,	PUNCT	,
anthracite	PRON	anthracite
Ils	PRON	il
se	PRON	se
de	ADP	de
air	NOUN	air
qu'	SCONJ	que
auto	NOUN	auto
gris	ADJ	gris
la	DET	le
décidèrent	VERB	décider
endroit	NOUN	endroit
nom	NOUN	nom
de	ADP	de
serait	AUX	être
ils	PRON	il
un	DET	un
tranches	NOUN	tranche
Blue	PROPN	Blue
dans	ADP	dans
un	DET	un
au	ADP	au
citron	VERB	citron
s'	PRON	se
où	PRON	où
Lagoon	PROPN	Lagoon
l'	DET	le
leur	DET	leur
de	ADP	de
que	SCONJ	que
hasard	NOUN	hasard
des	DET	un
le	DET	le
et	CCONJ	et
chien	NOUN	chien
servit	NOUN	servit
de	ADP	de
on	PRON	on
.	PUNCT	.
ouvert	ADJ	ouvert
avec	ADP	avec
appellerait	VERB	appeler
club	NOUN	club
Ils	PRON	il
,	PUNCT	,
tequila	ADJ	tequila
son	DET	son
jazz	NOUN	jazz
dans	ADP	dans
.	PUNCT	.
roulèrent	VERB	rouler
de	ADP	de
Ils	PRON	il
échouèrent	VERB	échouer
famille	NOUN	famille
que	SCONJ	que
trouver	VERB	trouver
de	ADP	de
espoir	NOUN	espoir
:	PUNCT	:
du	ADP	de
leur	PRON	leur
firent	VERB	faire
ils	PRON	il
.	PUNCT	.
et	CCONJ	et
pour	ADP	pour
chien	ADV	chien
toute	ADJ	tout
leur	DET	leur
demanda	NOUN	demanda
et	CCONJ	et
te	VERB	te
Ils	PRON	il
la	DET	le
barman	NOUN	barman
qui	PRON	qui
de	ADP	de
marcher	VERB	marcher
au	ADP	au
une	DET	un
ton	ADJ	ton
sel	ADV	sel
histoire	NOUN	histoire
.	PUNCT	.
Nina	PROPN	Nina
Hagen	PROPN	Hagen
chanson	NOUN	chanson
sur	ADP	sur
faire	VERB	faire
suis	AUX	être
racontèrent	VERB	raconter
s'	SCONJ	s'
le	DET	le
l'	DET	le
J'	PRON	je
Ils	PRON	il
connaissaient	VERB	connaître
femme	NOUN	femme
de	ADP	de
comptoir	NOUN	comptoir
était	AUX	être
la	DET	le
place	NOUN	place
Blue	PROPN	Blue
gros	ADJ	gros
écartée	VERB	écarter
J'	PRON	je
s'	PRON	se
titre	NOUN	titre
les	DET	le
déchiffrèrent	VERB	déchiffrer
alcools	NOUN	alcool
trouvant	VERB	trouver
mélange	NOUN	mélange
mords	VERB	mordre
ils	PRON	il
.	PUNCT	.
whisky	NOUN	whisky
la	DET	le
pochette	NOUN	pochette
mit	VERB	mettre
aurait	AUX	avoir
commandèrent	VERB	commander
Blue	PROPN	Blue
le	DET	le
de	ADP	de
été	AUX	être
les	PRON	le
que	SCONJ	que
un	DET	un
Woogie	PROPN	Woogie
.	PUNCT	.
espérant	VERB	espérer
Ils	PRON	il
un	DET	un
meilleur	ADJ	meilleur
Lagoonaurait	PROPN	Lagoonaurait
.	PUNCT	.
les	DET	le
Wiggle	PROPN	Wiggle
du	ADP	de
,	PUNCT	,
Le	DET	le
,	PUNCT	,
que	SCONJ	que
d'	ADP	de
que	SCONJ	que
disque	NOUN	disque
titres	NOUN	titre
barman	NOUN	barman
Basie	PROPN	Basie
imprimés	ADJ	imprimé
sur	ADP	sur
ranimerait	VERB	ranimer
couilles	NOUN	couille
et	CCONJ	et
Nivea	PROPN	Nivea
Count	PROPN	Count
entières	NOUN	entière
entendre	VERB	entendre
sur	ADP	sur
dans	ADP	dans
yeux	NOUN	oeil
ans	NOUN	an
aimé	VERB	aimer
allongeait	VERB	allonger
opéras	NOUN	opéra
.	PUNCT	.
morte	NOUN	mort
,	PUNCT	,
,	PUNCT	,
Elle	PRON	lui
du	ADP	de
ouverts	VERB	ouvrir
quinze	NUM	quinze
les	DET	le
passant	VERB	passer
sa	DET	son
avait	VERB	avoir
elle	PRON	lui
des	DET	un
chose	NOUN	chose
elle	PRON	lui
que	SCONJ	que
des	DET	un
après-midi	NOUN	après-midi
,	PUNCT	,
aux	ADP	à
son	DET	son
écouter	VERB	écouter
jazz	NOUN	jazz
les	DET	le
murs	NOUN	mur
Quand	SCONJ	quand
à	ADP	à
,	PUNCT	,
grands	ADJ	grand
tirait	VERB	tirer
lit	NOUN	lit
parementés	ADJ	parementer
et	CCONJ	et
comme	ADP	comme
une	DET	un
chambre	NOUN	chambre
autre	ADJ	autre
s'	PRON	se
.	PUNCT	.
volets	NOUN	volet
découvrit	VERB	découvrir
une	DET	un
.	PUNCT	.
Elle	PRON	lui
subitement	NOUN	subitement
tailleur	NOUN	tailleur
alluma	VERB	allumer
gestes	NOUN	geste
le	DET	le
sur	ADP	sur
la	DET	le
fit	NOUN	fit
.	PUNCT	.
de	ADP	de
laissa	VERB	laisser
son	DET	son
son	DET	son
maîtrisait	VERB	maîtriser
.	PUNCT	.
ne	ADV	ne
de	ADP	de
Elle	PRON	lui
dans	ADP	dans
qu'	PRON	qu'
jupe	NOUN	jupe
elle	PRON	lui
Quand	SCONJ	quand
elle	PRON	lui
tabouret	NOUN	tabouret
en	PRON	en
Une	DET	un
trou	NOUN	trou
tomber	VERB	tomber
descendre	VERB	descendre
aperçut	VERB	apercevoir
la	DET	le
le	DET	le
.	PUNCT	.
de	ADP	de
ne	ADV	ne
odeur	NOUN	odeur
pas	ADV	pas
bien	ADV	bien
de	ADP	de
brûlé	VERB	brûler
s'	PRON	se
cigarette	NOUN	cigarette
ses	DET	son
bas	NOUN	bas
plus	ADV	plus
Blue	PROPN	Blue
jupe	NOUN	jupe
Dehors	ADV	dehors
comment	ADV	comment
Antoine	PROPN	Antoine
surent	VERB	savoir
sa	DET	son
.	PUNCT	.
assoupi	VERB	assoupir
.	PUNCT	.
faire	VERB	faire
jour	NOUN	jour
comme	ADP	comme
le	DET	le
en	ADP	en
dépêcha	VERB	dépêcher
ne	ADV	ne
.	PUNCT	.
payer	VERB	payer
la	PRON	le
Georges	PROPN	Georges
un	DET	un
était	AUX	être
elle	PRON	lui
et	CCONJ	et
fondit	VERB	fondre
,	PUNCT	,
ramassa	NOUN	ramassa
de	ADP	de
.	PUNCT	.
,	PUNCT	,
s'	PRON	se
larmes	NOUN	larme
.	PUNCT	.
Elle	PRON	lui
Antoine	PROPN	Antoine
qui	PRON	qui
pas	ADV	pas
se	PRON	se
bébé	NOUN	bébé
il	PRON	il
pleurait	VERB	pleurer
voulut	VERB	vouloir
commençait	VERB	commencer
à	ADP	à
consoler	VERB	consoler
,	PUNCT	,
partir	VERB	partir
sur	ADP	sur
Elle	PRON	lui
Antoine	PROPN	Antoine
et	CCONJ	et
à	ADP	à
de	ADP	de
sept	NUM	sept
mais	CCONJ	mais
comptoir	NOUN	comptoir
prenait	VERB	prendre
eux	PRON	lui
.	PUNCT	.
.	PUNCT	.
Il	PRON	il
s'	PRON	se
Antoine	NOUN	antoine
la	DET	le
du	ADP	de
,	PUNCT	,
à	ADP	à
.	PUNCT	.
pleurer	VERB	pleurer
calmée	VERB	calmer
adressant	VERB	adresser
chez	ADP	chez
Nivea	PROPN	Nivea
était	AUX	être
dans	ADP	dans
Georges	PROPN	Georges
raccompagna	NOUN	raccompagna
matin	NOUN	matin
la	DET	le
témoin	NOUN	témoin
Nivea	PROPN	Nivea
rue	NOUN	rue
était	AUX	être
voiture	NOUN	voiture
Elle	PRON	lui
et	CCONJ	et
recommença	ADJ	recommença
heures	NOUN	heure
surtout	ADV	surtout
de	ADP	de
,	PUNCT	,
qu'	SCONJ	que
son	DET	son
malheur	NOUN	malheur
dans	ADP	dans
rattrapa	ADV	rattrapa
elle	PRON	lui
.	PUNCT	.
Blue	PROPN	Blue
des	ADP	de
Georges	PROPN	Georges
amie	NOUN	amie
plus	ADV	plus
de	ADP	de
huit	NUM	huit
et	CCONJ	et
une	DET	un
,	PUNCT	,
s'	PRON	se
dans	ADP	dans
une	DET	un
qui	PRON	qui
l'	DET	le
.	PUNCT	.
.	PUNCT	.
ou	CCONJ	ou
dans	ADP	dans
avaient	AUX	avoir
tôt	ADV	tôt
sept	NUM	sept
avait	AUX	avoir
eux	PRON	lui
voyaient	VERB	voir
connus	VERB	connaître
rarement	ADV	rarement
immédiatement	ADV	immédiatement
pressenti	VERB	pressentir
Ils	PRON	il
à	ADP	à
commune	ADJ	commun
entre	ADP	entre
Ils	PRON	il
boîte	NOUN	boîte
une	DET	un
étaient	AUX	être
affinités	NOUN	affinité
ans	NOUN	an
nuit	NOUN	nuit
commencé	VERB	commencer
pour	ADP	pour
fête	NOUN	fête
appartement	NOUN	appartement
se	PRON	se
terminer	VERB	terminer
,	PUNCT	,
se	PRON	se
d'	ADP	de
critiquant	VERB	critiquer
l'	DET	le
sondages	NOUN	sondage
d'	ADP	de
,	PUNCT	,
moqués	VERB	moquer
un	DET	un
s'	PRON	se
espèce	NOUN	espèce
changement	NOUN	changement
de	ADP	de
installait	VERB	installer
»	PUNCT	»
Georges	PROPN	Georges
époque	NOUN	époque
.	PUNCT	.
la	DET	le
important	ADJ	important
Ils	PRON	il
déclaré	VERB	déclarer
une	DET	un
du	ADP	de
.	PUNCT	.
qui	PRON	qui
études	NOUN	étude
moral	ADJ	moral
France	PROPN	France
que	SCONJ	que
boîte	NOUN	boîte
de	ADP	de
dans	ADP	dans
ministre	NOUN	ministre
c'	PRON	ce
d'	ADP	de
droite	NOUN	droite
occupait	VERB	occuper
de	ADP	de
en	ADP	en
et	CCONJ	et
étaient	AUX	être
poste	NOUN	poste
avait	AUX	avoir
est	AUX	être
l'	DET	le
«	NOUN	«
nous	PRON	nous
.	PUNCT	.
Premier	ADJ	premier
ordre	NOUN	ordre
Le	DET	le
marché	NOUN	marché
:	PUNCT	:
,	PUNCT	,
qui	PRON	qui
et	CCONJ	et
«	VERB	«
les	PRON	le
danse	NOUN	danse
Ce	PRON	ce
mourir	VERB	mourir
se	PRON	se
était	AUX	être
mais	CCONJ	mais
autre	ADJ	autre
avait	AUX	avoir
,	PUNCT	,
,	PUNCT	,
réunis	VERB	réunir
la	DET	le
.	PUNCT	.
ils	PRON	il
surtout	ADV	surtout
et	CCONJ	et
-il	PRON	il
de	ADP	de
intéressait	VERB	intéresser
musique	NOUN	musique
vraiment	ADV	vraiment
avaient	AUX	avoir
découvert	VERB	découvrir
:	PUNCT	:
danseuses	NOUN	danseur
ils	PRON	il
moment	NOUN	moment
c'	PRON	ce
chose	NOUN	chose
»	PUNCT	»
la	DET	le
au	ADP	au
,	PUNCT	,
avait	AUX	avoir
précisé	VERB	préciser
en	PRON	en
,	PUNCT	,
venait	VERB	venir
avaient	AUX	avoir
parlé	VERB	parler
les	DET	le
l'	PRON	l'
de	ADP	de
quitter	VERB	quitter
Picasso	PROPN	Picasso
de	ADP	de
ils	PRON	il
perdus	VERB	perdre
reconnu	VERB	reconnaître
avait	AUX	avoir
Georges	PROPN	Georges
qu'	PRON	qu'
étaient	AUX	être
Londres	PROPN	Londres
une	DET	un
,	PUNCT	,
quand	SCONJ	quand
utile	ADJ	utile
Cette	DET	ce
deux	NUM	deux
chargé	VERB	charger
.	PUNCT	.
métier	NOUN	métier
ouvrir	VERB	ouvrir
que	SCONJ	que
psychanalyse	NOUN	psychanalyse
dans	ADP	dans
à	ADP	à
tous	ADJ	tout
de	ADP	de
les	DET	le
une	DET	un
antenne	NOUN	antenne
d'	ADP	de
lui	PRON	lui
de	ADP	de
société	NOUN	société
suivi	VERB	suivre
Georges	PROPN	Georges
était	AUX	être
cure	NOUN	cure
la	DET	le
avait	AUX	avoir
été	AUX	être
son	DET	son
vue	NOUN	vue
très	ADV	très
Ils	PRON	il
en	ADP	en
1977	NUM	1977
cela	PRON	cela
avaient	VERB	avoir
s'	PRON	se
.	PUNCT	.
.	PUNCT	.
pleurer	VERB	pleurer
,	PUNCT	,
plus	ADV	plus
.	PUNCT	.
de	ADP	de
leur	DET	leur
nuit	NOUN	nuit
était	AUX	être
jupe	NOUN	jupe
au	ADP	au
Dans	ADP	dans
la	DET	le
voyaient	VERB	voir
en	ADP	en
se	PRON	se
,	PUNCT	,
raconter	VERB	raconter
se	PRON	se
se	PRON	se
Chaque	DET	chaque
se	PRON	se
,	PUNCT	,
sa	DET	son
avaient	AUX	avoir
de	ADP	de
préféré	VERB	préférer
remit	VERB	remettre
à	ADP	à
Nivea	PROPN	Nivea
qu'	SCONJ	que
fort	ADV	fort
enlevant	VERB	enlever
saouler	VERB	saouler
salle	NOUN	salle
ils	PRON	il
lieu	NOUN	lieu
en	ADP	en
vie	NOUN	vie
bains	NOUN	bain
ils	PRON	il
qu'	SCONJ	que
se	PRON	se
,	PUNCT	,
eux	PRON	lui
.	PUNCT	.
fois	NOUN	fois
ils	PRON	il
c'	PRON	ce
et	CCONJ	et
saoulaient	VERB	saouler
fin	NOUN	fin
de	ADP	de
journée	NOUN	journée
coucha	VERB	coucher
endormit	VERB	endormir
Elle	PRON	lui
regardant	VERB	regarder
la	DET	le
Leur	DET	leur
elle	PRON	lui
téléphone	NOUN	téléphone
et	CCONJ	et
vêtements	NOUN	vêtement
sentait	VERB	sentir
trou	NOUN	trou
.	PUNCT	.
.	PUNCT	.
avait	VERB	avoir
se	PRON	se
en	ADP	en
fait	VERB	faire
.	PUNCT	.
.	PUNCT	.
près	ADV	près
avait	AUX	avoir
le	DET	le
réveillèrent	VERB	réveiller
en	ADP	en
Ils	PRON	il
tous	ADJ	tout
.	PUNCT	.
après-midi	NOUN	après-midi
qu'	PRON	qu'
s'	PRON	se
ses	DET	son
y	PRON	y
d'	ADP	de
se	PRON	se
aussi	ADV	aussi
Antoine	PROPN	Antoine
Il	PRON	il
autres	ADJ	autre
rendez-vous	NOUN	rendez-vous
débrancha	ADJ	débrancha
le	DET	le
gardant	VERB	garder
plus	ADV	plus
dans	ADP	dans
chambre	NOUN	chambre
des	DET	un
Il	PRON	il
.	PUNCT	.
.	PUNCT	.
arriva	VERB	arriver
,	PUNCT	,
.	PUNCT	.
mauvais	ADJ	mauvais
œil	NOUN	œil
malade	ADJ	malade
pissé	VERB	pisser
chien	NOUN	chien
de	ADP	de
Elle	PRON	lui
Elle	PRON	lui
Blue	PROPN	Blue
,	PUNCT	,
appartement	NOUN	appartement
au	ADP	au
yeux	NOUN	oeil
tout	ADV	tout
l'	DET	le
le	DET	le
air	NOUN	air
découvrit	ADJ	découvrit
dans	ADP	dans
que	SCONJ	que
globuleux	ADJ	globuleux
.	PUNCT	.
les	DET	le
vers	ADP	vers
C'	PRON	ce
l'	DET	le
avait	AUX	avoir
race	NOUN	race
elle	PRON	lui
partout	ADV	partout
avait	VERB	avoir
Il	PRON	il
horrible	ADJ	horrible
détesta	NOUN	détesta
était	AUX	être
.	PUNCT	.
coup	NOUN	coup
un	DET	un
petit	ADJ	petit
frétillant	NOUN	frétillant
Nivea	PRON	nivea
d'	ADP	de
.	PUNCT	.
premier	ADJ	premier
:	PUNCT	:
des	ADP	de
de	ADP	de
cuisine	NOUN	cuisine
un	DET	un
dans	ADP	dans
trouva	VERB	trouver
mine	ADJ	min
puces	NOUN	puce
Elle	PRON	lui
et	CCONJ	et
elle	PRON	lui
de	ADP	de
Il	PRON	il
lavabo	NOUN	lavabo
de	ADP	de
autres	ADJ	autre
Blue	PROPN	Blue
en	ADP	en
.	PUNCT	.
d'	ADP	de
pied	NOUN	pied
des	DET	un
sous	ADP	sous
trouva	NOUN	trouva
le	DET	le
l'	DET	le
examinant	NOUN	examinant
répulsion	NOUN	répulsion
donna	VERB	donner
lui	PRON	lui
avait	VERB	avoir
.	PUNCT	.
eut	VERB	avoir
un	DET	un
en	ADP	en
il	PRON	il
la	DET	le
mouvement	NOUN	mouvement
à	ADP	à
lécher	VERB	lécher
coup	NOUN	coup
il	PRON	il
les	DET	le
jambes	NOUN	jambe
Elle	PRON	lui
crottes	NOUN	crotte
fit	VERB	faire
.	PUNCT	.
quand	SCONJ	quand
se	PRON	se
hors	ADP	hors
retrouver	VERB	retrouver
téléphona	VERB	téléphoner
rendre	VERB	rendre
.	PUNCT	.
était	AUX	être
fallait	VERB	falloir
et	CCONJ	et
chien	NOUN	chien
même	ADV	même
et	CCONJ	et
que	SCONJ	que
se	PRON	se
garder	VERB	garder
,	PUNCT	,
plus	ADV	plus
était	AUX	être
horreur	NOUN	horreur
à	ADP	à
de	ADP	de
le	DET	le
Antoine	PROPN	Antoine
question	NOUN	question
heure	NOUN	heure
de	ADP	de
.	PUNCT	.
Qui	PRON	qui
cette	DET	ce
pour	ADP	pour
le	DET	le
?	PUNCT	?
ce	DET	ce
lui	PRON	lui
lui	PRON	lui
une	DET	un
dévouerait	VERB	dévouer
Antoine	PROPN	Antoine
Blue	PROPN	Blue
chien	NOUN	chien
fleuriste	NOUN	fleuriste
dire	VERB	dire
.	PUNCT	.
le	DET	le
soir	NOUN	soir
Georges	PROPN	Georges
de	ADP	de
Il	PRON	il
Nivea	PROPN	Nivea
affreux	ADJ	affreux
cabinets	NOUN	cabinet
trop	ADV	trop
décidèrent	ADV	décidèrent
devant	ADP	devant
vie	NOUN	vie
s'	PRON	se
sentaient	VERB	sentir
Ils	PRON	il
,	PUNCT	,
et	CCONJ	et
boire	VERB	boire
de	ADP	de
film	NOUN	film
onze	NUM	onze
se	PRON	se
Ils	PRON	il
ils	PRON	il
ne	ADV	ne
Blue	PROPN	Blue
la	DET	le
,	PUNCT	,
auquel	ADJ	auquel
lendemain	NOUN	lendemain
.	PUNCT	.
soir	NOUN	soir
Ils	PRON	il
dans	ADP	dans
les	DET	le
enfermèrent	VERB	enfermer
et	CCONJ	et
de	ADP	de
Le	DET	le
recouchèrent	VERB	recoucher
leur	DET	leur
regardèrent	ADV	regardèrent
le	DET	le
.	PUNCT	.
affalèrent	VERB	affaler
.	PUNCT	.
ils	PRON	il
ne	ADV	ne
un	DET	un
rien	PRON	rien
plus	ADV	plus
jamais	ADV	jamais
télévision	NOUN	télévision
fatigués	VERB	fatiguer
.	PUNCT	.
à	ADP	à
comprirent	VERB	comprendre
où	PRON	où
du	ADP	de
passage	NOUN	passage
,	PUNCT	,
serveurs	NOUN	serveur
le	DET	le
heures	NOUN	heure
le	DET	le
fait	VERB	faire
Georges	PROPN	Georges
repérés	VERB	repérer
par	ADP	par
entrée	NOUN	entrée
scandale	NOUN	scandale
avoir	AUX	avoir
la	DET	le
restituer	VERB	restituer
s	NOUN	s
,	PUNCT	,
ils	PRON	il
partaient	VERB	partir
du	ADP	de
aurait	AUX	avoir
,	PUNCT	,
ils	PRON	il
après	ADP	après
au	ADP	au
cas	NOUN	cas
salle	NOUN	salle
immobilisèrent	VERB	immobiliser
et	CCONJ	et
fleuriste	NOUN	fleuriste
averti	VERB	avertir
les	DET	le
dans	ADP	dans
qu'	PRON	qu'
le	DET	le
chien	NOUN	chien
de	ADP	de
Harry'	NOUN	harry'
redoutant	VERB	redouter
l'	DET	le
,	PUNCT	,
d'	ADP	de
être	AUX	être
s'	PRON	se
soir	NOUN	soir
gênant	VERB	gêner
un	DET	un
Bar	PROPN	Bar
Kala	PROPN	Kala
leur	DET	leur
les	DET	le
semblant	ADJ	semblant
Brown	PROPN	Brown
il	PRON	il
après	ADP	après
détaillant	VERB	détailler
.	PUNCT	.
reconnaissance	NOUN	reconnaissance
aux	ADP	à
murs	NOUN	mur
,	PUNCT	,
aimait	VERB	aimer
partit	ADJ	partit
McGill	PROPN	McGill
où	PRON	où
moulages	NOUN	moulage
Boston	PROPN	Boston
de	ADP	de
fond	NOUN	fond
observant	VERB	observer
College	ADV	college
.	PUNCT	.
le	DET	le
Antoine	NOUN	antoine
College	PROPN	College
,	PUNCT	,
,	PUNCT	,
intéresser	VERB	intéresser
fanions	NOUN	fanion
mazoo	VERB	mazoo
en	ADP	en
:	PUNCT	:
au	ADP	au
vers	ADP	vers
-	NOUN	-
fit	VERB	faire
,	PUNCT	,
les	DET	le
d'	ADP	de
décor	NOUN	décor
stuc	ADJ	stuc
université	NOUN	université
accrochés	VERB	accrocher
s'	PRON	se
départ	NOUN	départ
et	CCONJ	et
Il	PRON	il
en	ADP	en
à	ADP	à
couleur	NOUN	couleur
Blue	PROPN	Blue
n'	ADV	n'
avait	AUX	avoir
le	DET	le
la	DET	le
découvrant	VERB	découvrir
.	PUNCT	.
Il	PRON	il
d'	ADP	de
Antoine	PROPN	Antoine
être	AUX	être
couple	NOUN	couple
plafond	NOUN	plafond
une	DET	un
:	PUNCT	:
Des	DET	un
hors	ADP	hors
avait	VERB	avoir
Nivea	PROPN	Nivea
arrivé	VERB	arriver
puces	NOUN	puce
vieilli	VERB	vieillir
vers	ADP	vers
du	ADP	de
d'	ADP	de
usage	NOUN	usage
veste	NOUN	veste
l'	DET	le
pelotonné	VERB	pelotonner
des	DET	un
.	PUNCT	.
qui	PRON	qui
air	NOUN	air
revint	VERB	revenir
cause	NOUN	cause
fleuriste	NOUN	fleuriste
mis	VERB	mettre
.	PUNCT	.
dans	ADP	dans
d'	ADP	de
souriaient	VERB	sourire
les	DET	le
bras	NOUN	bras
pas	ADV	pas
caramel	VERB	caramel
en	ADP	en
Un	DET	un
clients	NOUN	client
fit	VERB	faire
homosexuels	NOUN	homosexuel
voulez	VERB	vouloir
du	ADP	de
ne	ADV	ne
les	DET	le
d'	ADP	de
en	PRON	en
sous	ADP	sous
Antoine	PROPN	Antoine
craignant	VERB	craindre
qu'	SCONJ	que
«	NOUN	«
lourd	NOUN	lourd
Blue	PROPN	Blue
pas	ADV	pas
dans	ADP	dans
à	ADP	à
proposition	NOUN	proposition
plus	ADV	plus
chien	NOUN	chien
Il	PRON	il
chien	NOUN	chien
amouracha	NOUN	amouracha
le	DET	le
de	ADP	de
,	PUNCT	,
il	PRON	il
sa	DET	son
des	ADP	de
.	PUNCT	.
le	DET	le
.	PUNCT	.
Antoine	PROPN	Antoine
deux	PRON	deux
mit	VERB	mettre
disparaître	NOUN	disparaître
bras	NOUN	bras
renouvelle	VERB	renouveler
est	VERB	être
»	PUNCT	»
:	PUNCT	:
si	SCONJ	si
Etonné	NOUN	etonné
et	CCONJ	et
maquillé	VERB	maquiller
s'	PRON	se
vous	PRON	vous
son	DET	son
vous	PRON	vous
qu'	PRON	qu'
de	ADP	de
et	CCONJ	et
.	PUNCT	.
toute	ADJ	tout
la	DET	le
manteau	ADJ	manteau
heures	NOUN	heure
d'	ADP	de
compagnon	NOUN	compagnon
des	DET	un
rendez-vous	NOUN	rendez-vous
métro	NOUN	métro
nouveau	ADJ	nouveau
entraînant	VERB	entraîner
journée	NOUN	journée
vers	ADP	vers
se	PRON	se
Il	PRON	il
Antoine	PROPN	Antoine
filèrent	VERB	filer
.	PUNCT	.
occupe	VERB	occupe
et	CCONJ	et
ils	PRON	il
,	PUNCT	,
était	AUX	être
question	NOUN	question
.	PUNCT	.
Nivea	PROPN	Nivea
demie	NOUN	demie
s'	PRON	se
son	DET	son
pendant	ADP	pendant
rentrèrent	VERB	rentrer
,	PUNCT	,
elle	PRON	lui
sortie	NOUN	sortie
la	DET	le
Nivea	PROPN	Nivea
.	PUNCT	.
en	ADP	en
à	ADP	à
Elle	PRON	lui
avait	VERB	avoir
et	CCONJ	et
fourrure	NOUN	fourrure
sept	NUM	sept
un	DET	un
leva	VERB	lever
soit	AUX	être
des	ADP	de
réveilla	VERB	réveiller
en	ADP	en
fallait	VERB	falloir
des	ADP	de
circuit	NOUN	circuit
se	PRON	se
s'	PRON	se
montrerait	VERB	montrer
heures	NOUN	heure
.	PUNCT	.
et	CCONJ	et
rendrait	NOUN	rendrait
On	PRON	on
que	SCONJ	que
fois	NOUN	fois
de	ADP	de
émission	NOUN	émission
couleurs	NOUN	couleur
centième	ADJ	centième
du	ADP	de
Qui	PRON	qui
italiens	ADJ	italien
la	DET	le
.	PUNCT	.
sur	ADP	sur
Géricault	PROPN	Géricault
son	DET	son
lac	NOUN	lac
en	ADP	en
.	PUNCT	.
lui	PRON	lui
Il	PRON	il
de	ADP	de
pour	ADP	pour
géniale	ADJ	génial
photos	NOUN	photo
absolument	ADV	absolument
lac	NOUN	lac
sursaut	NOUN	sursaut
Garde	PROPN	Garde
.	PUNCT	.
vers	ADP	vers
onze	NUM	onze
du	ADP	de
lacs	ADJ	lac
Antoine	PROPN	Antoine
en	PRON	en
Côme	PROPN	Côme
se	PRON	se
?	PUNCT	?
Courbet	NOUN	courbet
que	SCONJ	que
Il	PRON	il
?	PUNCT	?
compte	NOUN	compte
un	DET	un
les	DET	le
soit	AUX	être
un	DET	un
Gauguin	PROPN	Gauguin
se	PRON	se
pendant	ADP	pendant
elle	PRON	lui
leva	VERB	lever
festivals	NOUN	festival
:	PUNCT	:
s'	PRON	se
ce	PRON	ce
des	DET	un
dit	VERB	dire
tous	ADJ	tout
moins	ADV	moins
dans	ADP	dans
qu'	SCONJ	que
amusa	VERB	amuser
à	ADP	à
et	CCONJ	et
une	DET	un
,	PUNCT	,
de	ADP	de
ne	ADV	ne
.	PUNCT	.
réussite	NOUN	réussite
projetée	VERB	projeter
traiter	VERB	traiter
Admettons	NOUN	admetton
se	PRON	se
-il	PRON	il
un	DET	un
,	PUNCT	,
me	PRON	me
Delacroix	NOUN	delacroi
,	PUNCT	,
soit	AUX	être
A	ADP	à
commandera	VERB	commander
noms	NOUN	nom
on	PRON	on
sa	DET	son
il	PRON	il
la	DET	le
,	PUNCT	,
recoucher	VERB	recoucher
.	PUNCT	.
qu'	SCONJ	que
à	ADP	à
réservoir	NOUN	réservoir
à	ADP	à
envie	NOUN	envie
de	ADP	de
Remueur	NOUN	remueur
.	PUNCT	.
la	DET	le
de	ADP	de
joues	NOUN	joue
.	PUNCT	.
dans	ADP	dans
petit	ADJ	petit
les	DET	le
de	ADP	de
le	DET	le
