remit	VERB	remettre
Jeffrey	PROPN	Jeffrey
Je	PRON	je
—	PUNCT	—
-t	PART	-t
revu	VERB	revoir
autant	ADV	autant
—	PUNCT	—
personne	VERB	personne
,	PUNCT	,
Amelia	PROPN	Amelia
.	PUNCT	.
.	PUNCT	.
yeux	NOUN	oeil
—	PUNCT	—
Maintenant	ADV	maintenant
a	AUX	avoir
qui	PRON	qui
dans	ADP	dans
sais	VERB	savoir
ses	DET	son
raconter	VERB	raconter
répondit	NOUN	répondit
ne	ADV	ne
s'	PRON	se
comme	ADP	comme
rien	PRON	rien
,	PUNCT	,
de	ADP	de
laisser	VERB	laisser
,	PUNCT	,
du	ADP	de
tout\Une	DET	tout\une
Personne	ADJ	personn
marbre	NOUN	marbre
Comment	ADV	comment
que	SCONJ	que
savez	VERB	savoir
s'	PRON	se
viens	VERB	venir
exclama	VERB	exclamer
en	PRON	en
ne	ADV	ne
vous	PRON	vous
.	PUNCT	.
n'	ADV	n'
—	PUNCT	—
de	ADP	de
vous	PRON	vous
je	PRON	je
,	PUNCT	,
pas	ADV	pas
peut	VERB	pouvoir
cela	PRON	cela
histoire	NOUN	histoire
furieuse	ADJ	furieux
vous	PRON	vous
ne	ADV	ne
!	PUNCT	!
celle	PRON	celui
peut	VERB	pouvoir
avoir	VERB	avoir
.	PUNCT	.
le	DET	le
d'	DET	d'
opinion	NOUN	opinion
Amelia	PROPN	Amelia
-il	PRON	il
luxe	NOUN	luxe
de	ADP	de
offrir	VERB	offrir
émouvoir	VERB	émouvoir
Vous	PRON	vous
de	ADP	de
oreille	NOUN	oreille
ça	PRON	cela
prêter	VERB	prêter
.	PUNCT	.
besoin	NOUN	besoin
voix	NOUN	voix
de	ADP	de
pensez	VERB	penser
de	ADP	de
en	PRON	en
d'	ADP	de
le	DET	le
Il	PRON	il
lui	PRON	lui
mains	NOUN	main
parut	PROPN	paraître
distraite	ADJ	distrait
de	ADP	de
laver	VERB	laver
sa	DET	son
avez	VERB	avoir
contenter	VERB	contenter
pas	ADV	pas
pas	ADV	pas
s'	PRON	se
ne	ADV	ne
puis	CCONJ	puis
savoir	VERB	savoir
mais	CCONJ	mais
droit	NOUN	droit
tout	ADJ	tout
de	ADP	de
vous	PRON	vous
,	PUNCT	,
une	DET	un
.	PUNCT	.
les	DET	le
ce	PRON	ce
vous	PRON	vous
J'	PRON	je
que	PRON	que
vous	PRON	vous
et	CCONJ	et
n'	ADV	n'
ai	VERB	avoir
était	AUX	être
.	PUNCT	.
êtes	AUX	être
nuance	NOUN	nuance
serait	AUX	être
vérité	NOUN	vérité
lier	NOUN	lier
—	PUNCT	—
une	DET	un
évidente	ADJ	évident
,	PUNCT	,
ordinaire	NOUN	ordinaire
êtes	AUX	être
folle	ADJ	fou
à	ADP	à
que	SCONJ	que
à	ADP	à
Ou	CCONJ	ou
:	PUNCT	:
La	DET	le
,	PUNCT	,
,	PUNCT	,
déclara	VERB	déclarer
moi	PRON	moi
émérite	ADJ	émérite
rauque	NOUN	rauque
il	PRON	il
qu'	SCONJ	que
que	SCONJ	que
vous	PRON	vous
alors	ADV	alors
choix	NOUN	choix
de	ADP	de
menteuse	NOUN	menteur
l'	DET	le
à	ADP	à
s'	PRON	se
lorsqu'	SCONJ	lorsque
une	DET	un
En	ADP	en
.	PUNCT	.
.	PUNCT	.
décréter	VERB	décréter
offrent	VERB	offrir
la	DET	le
que	SCONJ	que
vous	PRON	vous
plusieurs	DET	plusieurs
plus	ADV	plus
plus	ADV	plus
et	CCONJ	et
solution	NOUN	solution
vérité	NOUN	vérité
avez	AUX	avoir
même	ADV	même
couvrir	VERB	couvrir
sourire	NOUN	sourire
ou	CCONJ	ou
vous	PRON	vous
peut	VERB	pouvoir
peut-être	ADV	peut-être
vous	PRON	vous
-il	PRON	il
avec	ADP	avec
.	PUNCT	.
un	DET	un
histoire	NOUN	histoire
,	PUNCT	,
,	PUNCT	,
tout	ADV	tout
vous	PRON	vous
une	DET	un
,	PUNCT	,
On	PRON	on
venez	VERB	venir
toute	ADJ	tout
intéressante	ADJ	intéressant
cette	DET	ce
dites	VERB	dire
la	DET	le
que	SCONJ	que
difficile	ADJ	difficile
admettre	NOUN	admettre
Vous	PRON	vous
pour	ADP	pour
un	DET	un
à	ADP	à
rendre	VERB	rendre
.	PUNCT	.
pour	ADP	pour
malin	NOUN	malin
peut	VERB	pouvoir
,	PUNCT	,
avouer	VERB	avouer
.	PUNCT	.
continua	VERB	continuer
-t	PART	-t
vérité	NOUN	vérité
inventé	VERB	inventer
On	PRON	on
d'	ADP	de
imaginer	VERB	imaginer
poste	NOUN	poste
siècle	NOUN	siècle
à	ADP	à
guère	ADV	guère
que	SCONJ	que
ne	ADV	ne
autre	ADJ	autre
machine	NOUN	machine
-je	PRON	je
sait	VERB	savoir
peut-être	ADV	peut-être
aussi	ADV	aussi
époque	NOUN	époque
futur	ADJ	futur
,	PUNCT	,
nos	DET	notre
cela	PRON	cela
vous	PRON	vous
la	DET	le
vraisemblable	ADJ	vraisemblable
,	PUNCT	,
dont	PRON	dont
sais	VERB	savoir
après	ADP	après
Aujourd'hui	ADV	aujourd'hui
tout	ADV	tout
malle	NOUN	malle
-	PUNCT	-
jours	NOUN	jour
mais	CCONJ	mais
remonter	VERB	remonter
Que	PRON	que
qui	PRON	qui
banale	ADJ	banal
à	ADP	à
?	PUNCT	?
.	PUNCT	.
semble	VERB	semble
de	ADP	de
vous	PRON	vous
le	DET	le
l'	DET	le
,	PUNCT	,
temps	NOUN	temps
est	AUX	être
,	PUNCT	,
,	PUNCT	,
la	DET	le
du	ADP	de
prévalez	VERB	prévaloir
temps	NOUN	temps
Je	PRON	je
tout	DET	tout
hommes	NOUN	homme
,	PUNCT	,
.	PUNCT	.
?	PUNCT	?
pour	ADP	pour
,	PUNCT	,
y	PRON	y
,	PUNCT	,
jusqu'	ADP	jusque
rien	PRON	rien
la	PRON	le
je	PRON	je
m'	PRON	me
réfléchi	VERB	réfléchir
à	ADP	à
pris	VERB	prendre
réfléchissent	VERB	réfléchir
beaucoup	ADV	beaucoup
de	ADP	de
silence	NOUN	silence
avoue	VERB	avoue
jamais	ADV	jamais
que	SCONJ	que
tout	ADV	tout
mon	DET	mon
a	AUX	avoir
ils	PRON	il
vous	PRON	vous
En	ADP	en
n'	ADV	n'
ici	ADV	ici
n'	ADV	n'
ai	AUX	avoir
.	PUNCT	.
Les	DET	le
survivre	NOUN	survivre
mieux	ADV	mieux
dire	VERB	dire
ont	VERB	avoir
et	CCONJ	et
,	PUNCT	,
moi	PRON	moi
quand	SCONJ	quand
vous	PRON	vous
,	PUNCT	,
il	PRON	il
faire	VERB	faire
conseil	NOUN	conseil
un	DET	un
,	PUNCT	,
j'	PRON	je
suis	AUX	être
somme	NOUN	somme
dévisagea	VERB	dévisager
Mais	CCONJ	mais
regard	NOUN	regard
d'	ADP	de
autorisez	VERB	autoriser
,	PUNCT	,
dois	VERB	devoir
elle	PRON	lui
,	PUNCT	,
à	ADP	à
En	ADP	en
vous	PRON	vous
donner	VERB	donner
ignore	VERB	ignore
—	PUNCT	—
penser	VERB	penser
un	DET	un
avec	ADP	avec
:	PUNCT	:
douceur	NOUN	douceur
un	DET	un
bon	ADJ	bon
vous	PRON	vous
ce	PRON	ce
si	SCONJ	si
D'	ADP	de
avant	ADP	avant
je	PRON	je
que	PRON	que
ajouter	VERB	ajouter
.	PUNCT	.
,	PUNCT	,
prêt	ADJ	prêt
de	ADP	de
vous	PRON	vous
je	PRON	je
Amelia	PROPN	Amelia
m'	PRON	me
y	PRON	y
toujours	ADV	toujours
instant	NOUN	instant
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
Parce	SCONJ	parce
.	PUNCT	.
montrent	VERB	montrer
parlerais	VERB	parler
fut	AUX	être
je	PRON	je
acquiesça	VERB	acquiescer
se	PRON	se
-vous	PRON	vous
,	PUNCT	,
.	PUNCT	.
Cette	DET	ce
cela	PRON	cela
ils	PRON	il
étais	VERB	être
par	ADP	par
,	PUNCT	,
se	PRON	se
rictus	NOUN	rictus
pas	ADV	pas
alors	ADV	alors
.	PUNCT	.
voyez	VERB	voir
Si	SCONJ	si
-il	PRON	il
j'	PRON	je
.	PUNCT	.
—	PUNCT	—
un	DET	un
autres	ADJ	autre
moins	ADV	moins
,	PUNCT	,
vous	PRON	vous
déclaration	NOUN	déclaration
de	ADP	de
dit	VERB	dire
que	SCONJ	que
ne	ADV	ne
ponctuée	VERB	ponctuer
Il	PRON	il
compréhensifs	ADJ	compréhensif
tout	DET	tout
qu'	SCONJ	que
que	SCONJ	que
moi	PRON	moi
aux	ADP	à
—	PUNCT	—
ils	PRON	il
,	PUNCT	,
pourrait	VERB	pouvoir
Amelia	PROPN	Amelia
tous	ADJ	tout
pour	ADP	pour
,	PUNCT	,
il	PRON	il
.	PUNCT	.
ont	VERB	avoir
faible	ADJ	faible
en	ADP	en
que	SCONJ	que
Sur	ADP	sur
ce	PRON	ce
déjà	ADV	déjà
timidement	ADV	timidement
y	PRON	y
offrit	VERB	offrir
-il	PRON	il
j'	PRON	je
bras	NOUN	bras
comme	SCONJ	comme
conclut	VERB	conclure
affirmé	VERB	affirmer
accepter	VERB	accepter
plus	ADV	plus
,	PUNCT	,
à	ADP	à
,	PUNCT	,
qu'	PRON	qu'
son	DET	son
vous	PRON	vous
les	DET	le
par	ADP	par
perdre	VERB	perdre
,	PUNCT	,
l'	PRON	l'
moi	PRON	moi
finit	VERB	finir
Moi	PROPN	Moi
lui	PRON	lui
,	PUNCT	,
cas	NOUN	cas
ai	AUX	avoir
notoirement	VERB	notoiremer
désespérés	VERB	désespérer
.	PUNCT	.
je	PRON	je
beaucoup	ADV	beaucoup
un	DET	un
souriant	VERB	sourire
ai	AUX	avoir
fut	AUX	être
Puis	ADV	puis
une	DET	un
à	ADP	à
servi	VERB	servir
en	ADP	en
.	PUNCT	.
dans	ADP	dans
elle	PRON	lui
même	ADJ	même
Le	DET	le
déjeuner	NOUN	déjeuner
Amelia	PROPN	Amelia
conscience	NOUN	conscience
d'	ADP	de
midi	ADJ	midi
s'	PRON	se
reste	NOUN	reste
,	PUNCT	,
la	DET	le
ils	PRON	il
passa	VERB	passer
si	SCONJ	si
ensemble	NOUN	ensemble
,	PUNCT	,
,	PUNCT	,
mais	CCONJ	mais
ce	PRON	ce
pile	ADJ	pil
.	PUNCT	.
espèce	NOUN	espèce
peine	NOUN	peine
un	DET	un
fut	AUX	être
9	NUM	9
pas	ADV	pas
à	ADP	à
retournèrent	NOUN	retournèrent
à	ADP	à
le	DET	le
de	ADP	de
.	PUNCT	.
la	DET	le
brume	NOUN	brume
.	PUNCT	.
maison	NOUN	maison
,	PUNCT	,
journée	NOUN	journée
eut	VERB	avoir
de	ADP	de
,	PUNCT	,
ce	PRON	ce
somme	NOUN	somme
-on	PRON	on
été	NOUN	été
lui	PRON	lui
de	ADP	de
petit	ADJ	petit
jour	NOUN	jour
son	DET	son
chauds	ADJ	chaud
après-midi	NOUN	après-midi
maison	NOUN	maison
précisément	ADV	précisément
avait	VERB	avoir
la	DET	le
,	PUNCT	,
de	ADP	de
avait	VERB	avoir
,	PUNCT	,
Ensuite	ADV	ensuite
avaient	AUX	avoir
ce	DET	ce
il	PRON	il
.	PUNCT	.
y	PRON	y
ses	DET	son
vertus	NOUN	vertu
sieste	ADJ	siest
femmes	NOUN	femme
»	PUNCT	»
,	PUNCT	,
dans	ADP	dans
d'	ADP	de
de	ADP	de
assiette	NOUN	assiette
mais	CCONJ	mais
apprit	VERB	apprendre
,	PUNCT	,
coutume	VERB	coutume
.	PUNCT	.
la	DET	le
faire	VERB	faire
Par	ADP	par
les	DET	le
les	DET	le
qu'	SCONJ	que
un	DET	un
-là	NUM	-là
«	NOUN	«
pour	ADP	pour
Amelia	PROPN	Amelia
elle	PRON	lui
ses	DET	son
commença	VERB	commencer
seule	ADJ	seul
,	PUNCT	,
dont	PRON	dont
qu'	PRON	qu'
épargne	VERB	épargne
autres	ADJ	autre
,	PUNCT	,
faire	VERB	faire
lui	PRON	lui
on	PRON	on
présenter	VERB	présenter
rester	VERB	rester
désormais	ADV	désormais
excuses	NOUN	excuse
pensées	NOUN	pensée
de	ADP	de
plus	ADV	plus
matinale	ADJ	matinal
préféré	VERB	préférer
occasion	NOUN	occasion
qu'	SCONJ	que
à	ADP	à
Abigail	PROPN	Abigail
des	DET	un
Elle	PRON	lui
se	PRON	se
scène	NOUN	scène
lui	PRON	lui
et	CCONJ	et
décida	VERB	décider
cette	DET	ce
la	DET	le
avec	ADP	avec
par	ADP	par
attention	NOUN	attention
comporterait	VERB	comporter
de	ADP	de
la	DET	le
avec	ADP	avec
les	DET	le
.	PUNCT	.
aurait	AUX	avoir
manière	NOUN	manière
elle	PRON	lui
à	ADP	à
s'	PRON	se
infligée	VERB	infliger
naïve	VERB	naïve
,	PUNCT	,
que	SCONJ	que
son	DET	son
avait	VERB	avoir
aussi	ADV	aussi
amie	NOUN	amie
trop	ADV	trop
à	ADP	à
croire	VERB	croire
que	SCONJ	que
Une	DET	un
ci	PRON	ci
serait	AUX	être
étaler	VERB	étaler
fille	NOUN	fille
un	DET	un
néanmoins	ADV	néanmoins
pour	ADP	pour
la	DET	le
une	DET	un
Celle	PRON	celui
élevée	ADJ	élevé
-	PRON	-
poème	NOUN	poème
de	ADP	de
tout	ADJ	tout
eut	VERB	avoir
qu'	SCONJ	que
faire	VERB	faire
était	AUX	être
et	CCONJ	et
l'	DET	le
bien	ADV	bien
en	PRON	en
scepticisme	NOUN	scepticisme
ce	PRON	ce
jeune	ADJ	jeune
elle	PRON	lui
impression	NOUN	impression
était	AUX	être
le	PRON	le
donnait	VERB	donner
Amelia	PROPN	Amelia
.	PUNCT	.
pas	ADV	pas
.	PUNCT	.
n'	ADV	n'
qui	PRON	qui
couchée	VERB	coucher
à	ADP	à
Abigail	NOUN	abigail
.	PUNCT	.
avec	ADP	avec
fois	NOUN	fois
aller	VERB	aller
ce	PRON	ce
chaleur	NOUN	chaleur
perdus	VERB	perdre
au	ADP	au
d'	ADP	de
il	PRON	il
à	ADP	à
pleura	VERB	pleurer
,	PUNCT	,
,	PUNCT	,
sa	DET	son
paisiblement	ADV	paisiblement
étouffante	ADJ	étouffant
à	ADP	à
jamais	ADV	jamais
cette	DET	ce
et	CCONJ	et
chambre	NOUN	chambre
mère	NOUN	mère
,	PUNCT	,
sur	ADP	sur
dans	ADP	dans
pleurer	VERB	pleurer
saurait	VERB	savoir
la	DET	le
plafond	NOUN	plafond
le	DET	le
moite	NOUN	moite
ne	ADV	ne
une	DET	un
Elle	PRON	lui
côté	NOUN	côté
,	PUNCT	,
lit	NOUN	lit
se	PRON	se
les	DET	le
yeux	NOUN	oeil
endormie	ADJ	endormi
dans	ADP	dans
laissa	VERB	laisser
qu'	SCONJ	que
Amelia	PROPN	Amelia
visages	NOUN	visage
advenu	VERB	advenir
;	PUNCT	;
promettait	VERB	promettre
elle	PRON	lui
elle	PRON	lui
était	AUX	être
Peggy	PROPN	Peggy
jouaient	ADV	jouaient
ses	DET	son
d'	ADP	de
école	NOUN	école
sans	ADP	sans
une	DET	un
;	PUNCT	;
de	ADP	de
qui	PRON	qui
y	PRON	y
;	PUNCT	;
sans	ADP	sans
à	ADP	à
jamais	ADV	jamais
ne	ADV	ne
sa	DET	son
,	PUNCT	,
fille	NOUN	fille
sur	ADP	sur
des	DET	un
fréquenter	VERB	fréquenter
de	ADP	de
sur	ADP	sur
qui	PRON	qui
sur	ADP	sur
qu'	PRON	qu'
rendre	VERB	rendre
sœurs	NOUN	sœur
familiers	ADJ	familier
se	PRON	se
continuait	VERB	continuer
s'	PRON	se
ses	DET	son
visite	NOUN	visite
;	PUNCT	;
anciennes	ADJ	ancien
camarades	NOUN	camarade
cesse	NOUN	cesse
de	ADP	de
sur	ADP	sur
qu'	SCONJ	que
résoudre	VERB	résoudre
avait	VERB	avoir
infime	ADJ	infime
Treket	PROPN	Treket
qu'	SCONJ	que
sur	ADP	sur
à	ADP	à
part	NOUN	part
Star	PROPN	Star
de	ADP	de
lui	PRON	lui
cheveux	ADJ	cheveux
électriques	ADJ	électrique
les	PRON	le
,	PUNCT	,
mais	CCONJ	mais
petite	ADJ	petit
,	PUNCT	,
.	PUNCT	.
qu'	PRON	qu'
elle	PRON	lui
précieux	ADJ	précieux
reverrait	VERB	revoir
fini	VERB	finir
sa	DET	son
soudainement	ADV	soudainement
vie	NOUN	vie
elle	PRON	lui
n'	ADV	n'
auto	NOUN	auto
qu'	SCONJ	que
sur	ADP	sur
pas	ADV	pas
qui	PRON	qui
,	PUNCT	,
elle	PRON	lui
devenaient	VERB	devenir
même	ADV	même
présent	NOUN	présent
sa	DET	son
jamais	ADV	jamais
les	DET	le
ne	ADV	ne
pleura	VERB	pleurer
sèche	NOUN	sèche
-	NOUN	-
savait	VERB	savoir
dans	ADP	dans
sur	ADP	sur
payer	VERB	payer
Elle	PRON	lui
été	AUX	être
la	DET	le
fatiguée	NOUN	fatiguée
sur	ADP	sur
faire	VERB	faire
son	DET	son
sur	ADP	sur
trop	ADV	trop
.	PUNCT	.
pleura	VERB	pleurer
elle	PRON	lui
décida	VERB	décider
.	PUNCT	.
se	PRON	se
.	PUNCT	.
plans	NOUN	plan
de	ADP	de
lorsqu'	SCONJ	lorsque
Planifier	VERB	planifier
l'	DET	le
larmes	NOUN	larme
Puis	CCONJ	puis
fort	ADV	fort
du	ADP	de
les	DET	le
téléphone	NOUN	téléphone
avait	AUX	avoir
toujours	ADV	toujours
.	PUNCT	.
de	ADP	de
pour	ADP	pour
point	NOUN	point
Elle	PRON	lui
de	ADP	de
son	DET	son
toutes	ADJ	tout
son	DET	son
corps	NOUN	corps
des	DET	un
,	PUNCT	,
sangloter	VERB	sangloter
sort	NOUN	sort
s'	PRON	se
encore	ADV	encore
,	PUNCT	,
injustice	NOUN	injustice
sonnerie	NOUN	sonnerie
estima	VERB	estimer
Pour	ADP	pour
elle	PRON	lui
voyage	NOUN	voyage
chez	ADP	chez
à	ADP	à
se	PRON	se
avait	AUX	avoir
Ses	DET	son
rendre	VERB	rendre
choses	NOUN	chose
île	PROPN	île
elle	PRON	lui
.	PUNCT	.
Lorsqu'	SCONJ	lorsque
.	PUNCT	.
,	PUNCT	,
coin	NOUN	coin
d'	ADP	de
.	PUNCT	.
même	ADV	même
avec	ADP	avec
déroulaient	VERB	dérouler
plan	NOUN	plan
Elle	PRON	lui
l'	DET	le
épicier	NOUN	épicier
un	DET	un
du	ADP	de
Peggy	PROPN	Peggy
le	DET	le
entreprendre	NOUN	entreprendre
un	DET	un
dire	VERB	dire
à	ADP	à
,	PUNCT	,
elle	PRON	lui
planning	NOUN	planning
suivait	VERB	suivre
jusqu'	ADP	jusque
journées	NOUN	journée
décidé	VERB	décider
dressait	VERB	dresser
avant	ADP	avant
précis	ADJ	précis
liste	NOUN	liste
de	ADP	de
téléphoner	VERB	téléphoner
selon	ADP	selon
l'	DET	le
des	ADP	de
Aury	NOUN	aury
une	DET	un
à	ADP	à
avait	AUX	avoir
vie	NOUN	vie
et	CCONJ	et
admettre	ADJ	admettr
des	DET	un
elle	PRON	lui
sa	DET	son
Elle	PRON	lui
des	DET	un
elle	PRON	lui
voulait	VERB	vouloir
reprochait	VERB	reprocher
pour	ADP	pour
routières	ADJ	routier
il	PRON	il
parler	VERB	parler
laisser	VERB	laisser
avait	VERB	avoir
des	ADP	de
sans	ADP	sans
de	ADP	de
.	PUNCT	.
des	DET	un
,	PUNCT	,
cartes	NOUN	carte
pas	ADV	pas
tout	ADV	tout
n'	ADV	n'
.	PUNCT	.
à	ADP	à
tort	NOUN	tort
pendant	ADP	pendant
bien	ADV	bien
Bob	NOUN	bob
semaines	NOUN	semaine
fait	NOUN	fait
brochures	NOUN	brochure
qu'	SCONJ	que
ne	ADV	ne
la	DET	le
lui	PRON	lui
place	NOUN	place
spontanéité	NOUN	spontanéité
—	NOUN	—
magazines	NOUN	magazine
épluché	VERB	éplucher
dans	ADP	dans
planifiait	VERB	planifier
aucune	DET	aucun
important	ADJ	important
épargner	VERB	épargner
aujourd'hui	ADV	aujourd'hui
prévoyance	NOUN	prévoyance
par	ADP	par
élevé	VERB	élever
s'	PRON	se
projets	NOUN	projet
-t	PART	-t
l'	DET	le
ne	ADV	ne
savait	VERB	savoir
art	NOUN	art
,	PUNCT	,
à	ADP	à
bout	NOUN	bout
avait	AUX	avoir
Mais	CCONJ	mais
?	PUNCT	?
à	ADP	à
elle	PRON	lui
majeur	ADJ	majeur
sembla	NOUN	sembla
avoir	VERB	avoir
et	CCONJ	et
jamais	ADV	jamais
Le	DET	le
plus	ADV	plus
commencer	ADJ	commencer
dignité	NOUN	dignité
,	PUNCT	,
lui	PRON	lui
affronter	VERB	affronter
pas	ADV	pas
d'	ADP	de
inattendu	NOUN	inattendu
,	PUNCT	,
la	DET	le
quel	DET	quel
.	PUNCT	.
alors	ADV	alors
un	DET	un
faire	VERB	faire
qu'	SCONJ	que
elle	PRON	lui
la	DET	le
d'	ADP	de
des	DET	un
-il	PRON	il
comment	ADV	comment
le	DET	le
de	ADP	de
n'	ADV	n'
126	NUM	126
siècle	NOUN	siècle
Et	CCONJ	et
était	AUX	être
maison	NOUN	maison
chance	NOUN	chance
et	CCONJ	et
seule	ADJ	seul
dans	ADP	dans
.	PUNCT	.
un	DET	un
Martha	PROPN	Martha
lui	PRON	lui
.	PUNCT	.
agi	PRON	agi
le	DET	le
seulement	ADV	seulement
famille	NOUN	famille
Elle	PRON	lui
la	DET	le
rapprocher	VERB	rapprocher
sa	DET	son
de	ADP	de
gîte	NOUN	gîte
,	PUNCT	,
offrît	VERB	offrir
des	DET	un
avait	AUX	avoir
et	CCONJ	et
Craig	PROPN	Craig
ce	DET	ce
motifs	NOUN	motif
de	ADP	de
couvert	NOUN	couvert
pas	ADV	pas
qui	PRON	qui
aurait	AUX	avoir
pas	ADV	pas
intéressés	VERB	intéresser
si	SCONJ	si
été	AUX	être
la	DET	le
pour	ADP	pour
se	PRON	se
cette	DET	ce
d'	ADP	de
pareillement	ADV	pareillement
point	NOUN	point
départ	NOUN	départ
être	AUX	être
jusqu'	ADP	jusque
fut	AUX	être
sa	DET	son
nouveau	ADJ	nouveau
pour	ADP	pour
facile	VERB	facile
hôtes	NOUN	hôte
compagnie	NOUN	compagnie
.	PUNCT	.
contraire	NOUN	contraire
rentrer	VERB	rentrer
étaient	AUX	être
surprise	NOUN	surprise
si	SCONJ	si
savait	VERB	savoir
constater	VERB	constater
ici	ADV	ici
même	ADV	même
,	PUNCT	,
fut	AUX	être
Les	DET	le
,	PUNCT	,
Craig	PROPN	Craig
à	ADP	à
quel	DET	quel
de	ADP	de
à	ADP	à
une	DET	un
lui	PRON	lui
ses	DET	son
Elle	PRON	lui
prouver	VERB	prouver
et	CCONJ	et
il	PRON	il
conduite	NOUN	conduite
néanmoins	ADV	néanmoins
Amelia	PROPN	Amelia
personne	NOUN	personne
le	DET	le
se	PRON	se
de	ADP	de
bonne	ADJ	bon
tendait	VERB	tendre
.	PUNCT	.
comporter	VERB	comporter
de	ADP	de
comment	ADV	comment
on	PRON	on
les	DET	le
ouvrage	NOUN	ouvrage
tradition	NOUN	tradition
si	SCONJ	si
la	DET	le
dans	ADP	dans
l'	DET	le
pour	ADP	pour
la	DET	le
et	CCONJ	et
lui	PRON	lui
pas	ADV	pas
un	DET	un
habitants	NOUN	habitant
consentirait	VERB	consentir
qui	PRON	qui
mot	ADJ	mot
lui	PRON	lui
d'	ADP	de
pour	ADP	pour
un	DET	un
prenait	VERB	prendre
grâces	ADJ	grâce
,	PUNCT	,
des	ADP	de
montrer	VERB	montrer
comment	ADV	comment
à	ADP	à
sudiste	ADJ	sudiste
de	ADP	de
y	PRON	y
de	ADP	de
demanda	ADJ	demanda
n'	ADV	n'
maison	NOUN	maison
s'	PRON	se
fameuse	ADJ	fameux
elle	PRON	lui
vain	ADJ	vain
tapisserie	NOUN	tapisserie
était	AUX	être
Elle	PRON	lui
d'	ADP	de
Abigail	PROPN	Abigail
hospitalité	NOUN	hospitalité
bonnes	NOUN	bonne
admira	VERB	admirer
obtenir	VERB	obtenir
.	PUNCT	.
la	DET	le
résultat	NOUN	résultat
une	DET	un
monde	NOUN	monde
fin	NOUN	fin
de	ADP	de
tel	ADJ	tel
donner	VERB	donner
lui	PRON	lui
son	DET	son
même	ADV	même
.	PUNCT	.
,	PUNCT	,
une	DET	un
sans	ADP	sans
après-midi	NOUN	après-midi
femme	NOUN	femme
et	CCONJ	et
rejoignant	ADJ	rejoignant
ignorât	VERB	ignorer
une	DET	un
fut	AUX	être
Amelia	PROPN	Amelia
Abigail	NOUN	abigail
qu'	SCONJ	que
,	PUNCT	,
Benjamin	PROPN	Benjamin
sous	ADP	sous
,	PUNCT	,
talent	NOUN	talent
première	ADJ	premier
,	PUNCT	,
dissimuler	VERB	dissimuler
En	ADP	en
aussi	ADV	aussi
étonnement	NOUN	étonnement
véranda	NOUN	véranda
son	DET	son
d'	ADP	de
flattée	VERB	flatter
leçon	NOUN	leçon
rudimentaire	ADJ	rudimentaire
de	ADP	de
le	DET	le
soir	NOUN	soir
un	DET	un
.	PUNCT	.
lui	PRON	lui
proposa	VERB	proposer
promit	NOUN	promit
—	PUNCT	—
de	ADP	de
gagner	VERB	gagner
compliquèrent	VERB	compliquer
complimenta	VERB	complimenter
choses	NOUN	chose
partie	NOUN	partie
laisser	VERB	laisser
,	PUNCT	,
charmant	VERB	charmer
dîner	NOUN	dîner
,	PUNCT	,
il	PRON	il
-t	PART	-t
se	PRON	se
Martha	PROPN	Martha
Les	DET	le
que	SCONJ	que
son	DET	son
comiquement	ADV	comiquement
.	PUNCT	.
devint	VERB	devenir
succulent	ADV	succulent
.	PUNCT	.
drôle	NOUN	drôle
Il	PRON	il
potage	NOUN	potage
.	PUNCT	.
pour	ADP	pour
la	DET	le
l'	DET	le
est	AUX	être
montra	VERB	montrer
elle	PRON	lui
fin	NOUN	fin
et	CCONJ	et
C'	PRON	ce
se	PRON	se
sincèrement	VERB	sincèremer
évident	ADJ	évident
autre	PRON	autre
lorsqu'	SCONJ	lorsque
cherchait	VERB	chercher
.	PUNCT	.
Au	ADP	au
à	ADP	à
dames	NOUN	dame
à	ADP	à
assura	ADJ	assura
chacun	PRON	chacun
,	PUNCT	,
.	PUNCT	.
certains	DET	certain
.	PUNCT	.
fraîche	ADJ	frais
de	ADP	de
-elle	PRON	lui
de	ADP	de
d'	ADP	de
la	DET	le
de	ADP	de
la	DET	le
de	ADP	de
et	CCONJ	et
vinaigre	NOUN	vinaigre
à	ADP	à
idée	NOUN	idée
souligner	VERB	souligner
sur	ADP	sur
Il	PRON	il
une	DET	un
tel	ADJ	tel
arrière-goût	NOUN	arrière-goût
trait	NOUN	trait
est	AUX	être
de	ADP	de
les	DET	le
betteraves	NOUN	betterave
merveille	ADJ	merveill
y	PRON	y
légumes	NOUN	légume
cet	DET	ce
à	ADP	à
crème	ADJ	crème
a	VERB	avoir
framboise	NOUN	framboise
et	CCONJ	et
génie	NOUN	génie
tombe	NOUN	tombe
pour	ADP	pour
.	PUNCT	.
rien	PRON	rien
arôme	NOUN	arôme
L'	DET	le
acidité	NOUN	acidité
n'	ADV	n'
Le	DET	le
subtil	ADJ	subtil
orange	NOUN	orange
l'	DET	le
des	ADP	de
échalote	NOUN	échalote
proposa	VERB	proposer
le	DET	le
de	ADP	de
on	PRON	on
d'	ADP	de
elle	PRON	lui
dans	ADP	dans
C'	PRON	ce
montrer	VERB	montrer
son	DET	son
Sarah	PROPN	Sarah
importe	VERB	importe
délice	ADJ	délic
—	NOUN	—
qu'	PRON	qu'
Martha	PROPN	Martha
plus	ADV	plus
