contemporains	ADJ	contemporain
dans	ADP	dans
il	PRON	il
fallut	VERB	falloir
vache	NOUN	vache
,	PUNCT	,
jusque-là	ADV	jusque-là
«	NOUN	«
,	PUNCT	,
,	PUNCT	,
l'	PRON	l'
affronter	VERB	affronter
»	PUNCT	»
enragée	VERB	enrager
la	DET	le
,	PUNCT	,
coton	NOUN	coton
élevé	ADJ	élevé
ai	AUX	avoir
connue	VERB	connaître
Je	PRON	je
peu	ADV	peu
connaissait	VERB	connaître
,	PUNCT	,
«	NOUN	«
lui	PRON	lui
de	ADP	de
du	ADP	de
moi	PRON	moi
eût	ADP	eût
.	PUNCT	.
»	PUNCT	»
pas	ADV	pas
«	NOUN	«
que	PRON	que
et	CCONJ	et
qu'	SCONJ	que
un	DET	un
que	SCONJ	que
la	DET	le
enragée	VERB	enrager
locution	NOUN	locution
il	PRON	il
Cottard	PROPN	Cottard
que	SCONJ	que
caractère	NOUN	caractère
qualifiait	VERB	qualifier
retiré	VERB	retirer
poursuivait	VERB	poursuivre
lycée	VERB	lycer
pâtir	VERB	pâtir
crois	VERB	croire
électoraux	ADJ	électoral
,	PUNCT	,
réalité	NOUN	réalité
que	ADV	que
et	CCONJ	et
instituteur	NOUN	instituteur
ai	AUX	avoir
d'	ADP	de
tout	ADJ	tout
mieux	ADV	mieux
en	PRON	en
,	PUNCT	,
à	ADP	à
Labau	PROPN	Labau
j'	PRON	je
,	PUNCT	,
ce	PRON	ce
dont	PRON	dont
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
eu	VERB	avoir
je	PRON	je
il	PRON	il
»	PUNCT	»
que	SCONJ	que
avait	AUX	avoir
un	DET	un
d'	ADP	de
fils	VERB	fils
dans	ADP	dans
En	ADP	en
proviseur	NOUN	proviseur
ses	DET	son
discours	NOUN	discours
trempé	VERB	tremper
-	PROPN	-
de	ADP	de
était	AUX	être
un	DET	un
seul	ADJ	seul
pension	NOUN	pension
-	PUNCT	-
d'	ADP	de
vous	PRON	vous
avait	AUX	avoir
sa	DET	son
Champs	NOUN	champ
un	DET	un
juste	ADJ	juste
.	PUNCT	.
«	NOUN	«
l'	PRON	l'
sain	ADJ	sain
un	DET	un
dis	NOUN	di
l'	PRON	l'
dans	ADP	dans
moi	PRON	moi
aller	VERB	aller
qui	PRON	qui
aurait	AUX	avoir
avoir	VERB	avoir
étudiant	VERB	étudier
ce	PRON	ce
fût	SCONJ	fût
,	PUNCT	,
le	DET	le
,	PUNCT	,
autant	ADV	autant
Elysées	NOUN	elysée
d'	ADP	de
peu	ADV	peu
Je	PRON	je
qu'	SCONJ	que
,	PUNCT	,
moyen	NOUN	moyen
empêché	VERB	empêcher
le	DET	le
voulu	VERB	vouloir
dénommé	VERB	dénommer
il	PRON	il
établissement	NOUN	établissement
Mimi	PROPN	Mimi
Pinson	PROPN	Pinson
danser	VERB	danser
d'	ADP	de
des	ADP	de
rapport	NOUN	rapport
un	DET	un
en	ADP	en
le	DET	le
un	DET	un
d'	ADP	de
dans	ADP	dans
c'	PRON	ce
avec	ADP	avec
payer	VERB	payer
.	PUNCT	.
ce	DET	ce
Isabelle	PROPN	Isabelle
enchaîna	VERB	enchaîner
se	PRON	se
déclara	VERB	déclarer
irruption	NOUN	irruption
même	ADJ	même
,	PUNCT	,
on	PRON	on
,	PUNCT	,
avoir	AUX	avoir
)	PUNCT	)
demander	VERB	demander
relevés	VERB	relever
(	PUNCT	(
étonna	ADJ	étonna
l'	DET	le
bien	ADV	bien
qu'	SCONJ	que
sens	NOUN	sens
un	DET	un
le	DET	le
plus	ADV	plus
de	ADP	de
assez	ADV	assez
jour	NOUN	jour
beefsteak	NOUN	beefsteak
termes	NOUN	terme
est	AUX	être
le	DET	le
si	SCONJ	si
lendemain	NOUN	lendemain
à	ADP	à
s'	PRON	se
.	PUNCT	.
»	PUNCT	»
eu	VERB	avoir
beefsteak	NOUN	beefsteak
en	PRON	en
Elle	PRON	lui
pourrait	VERB	pouvoir
que	PRON	que
elle	PRON	lui
que	SCONJ	que
beaucoup	ADV	beaucoup
coups	NOUN	coup
s'	PRON	se
qu'	SCONJ	que
,	PUNCT	,
meilleur	ADJ	meilleur
y	PRON	y
foucades	NOUN	foucade
,	PUNCT	,
doute	NOUN	doute
nous	PRON	nous
qu'	SCONJ	que
tête	NOUN	tête
de	ADP	de
besoin	NOUN	besoin
c'	PRON	ce
,	PUNCT	,
là	ADV	là
éprouvé	VERB	éprouver
de	DET	de
voyait	VERB	voir
lieu	NOUN	lieu
pas	ADV	pas
était	AUX	être
ce	PRON	ce
,	PUNCT	,
Nicolas	PROPN	Nicolas
ces	DET	ce
avons	VERB	avoir
il	PRON	il
ces	DET	ce
avait	AUX	avoir
eût	ADP	eût
nous	PRON	nous
agiter	VERB	agiter
de	ADP	de
le	DET	le
élans	NOUN	élan
sans	ADP	sans
s'	PRON	se
,	PUNCT	,
ces	DET	ce
que	SCONJ	que
ne	ADV	ne
ébrouer	VERB	ébrouer
en	ADP	en
de	ADP	de
s'	PRON	se
enfin	ADV	enfin
froide	NOUN	froide
avait	AUX	avoir
fait	NOUN	fait
,	PUNCT	,
et	CCONJ	et
La	DET	le
avec	ADP	avec
,	PUNCT	,
énonça	VERB	énoncer
ce	DET	ce
s'	PRON	se
profil	NOUN	profil
sa	DET	son
sa	DET	son
année	NOUN	année
très	ADV	très
,	PUNCT	,
fait	VERB	faire
dix-huitième	ADJ	dix-huitième
en	PRON	en
bien	ADV	bien
,	PUNCT	,
sa	DET	son
pour	ADP	pour
insolence	NOUN	insolence
qui	PRON	qui
jeunesse	NOUN	jeunesse
fugue	NOUN	fugue
insolence	VERB	insolence
si	ADV	si
part	NOUN	part
haut	ADJ	haut
et	CCONJ	et
vers	ADP	vers
accordait	VERB	accorder
elle	PRON	lui
de	ADP	de
était	AUX	être
avec	ADP	avec
quelle	ADJ	quell
trouvée	ADJ	trouver
laquelle	PRON	lequel
elle	PRON	lui
une	DET	un
que	SCONJ	que
.	PUNCT	.
son	DET	son
bien	ADV	bien
dit	VERB	dire
statue	ADJ	statu
pour	ADP	pour
,	PUNCT	,
—	PUNCT	—
duchesse	NOUN	duchesse
de	ADP	de
tenait	VERB	tenir
.	PUNCT	.
acquérir	VERB	acquérir
d'	ADP	de
Arc	PROPN	Arc
eu	VERB	avoir
devrions	VERB	devoir
de	ADP	de
,	PUNCT	,
la	DET	le
sans	ADP	sans
chère	ADJ	cher
déjà	ADV	déjà
de	ADP	de
un	DET	un
élan	NOUN	élan
,	PUNCT	,
admiration	NOUN	admiration
acheva	VERB	achever
amie	NOUN	amie
,	PUNCT	,
ma	DET	mon
qu'	SCONJ	que
une	DET	un
avec	ADP	avec
lui	PRON	lui
.	PUNCT	.
elle	PRON	lui
l'	DET	le
-elle	PRON	lui
qui	PRON	qui
Ah	PROPN	Ah
fils	NOUN	fils
manière	NOUN	manière
avait	AUX	avoir
,	PUNCT	,
de	ADP	de
Jeanne	PROPN	Jeanne
parce	SCONJ	parce
grecque	NOUN	grecque
la	DET	le
Nous	PRON	nous
mari	NOUN	mari
une	DET	un
voir	VERB	voir
Le	DET	le
de	ADP	de
dit	VERB	dire
était	AUX	être
nous	PRON	nous
.	PUNCT	.
et	CCONJ	et
déjà	ADV	déjà
n'	ADV	n'
avait	AUX	avoir
porter	VERB	porter
ton	NOUN	ton
On	PRON	on
Brusquement	ADV	brusquement
duchesse	NOUN	duchesse
autre	ADJ	autre
comme	ADP	comme
tout	ADJ	tout
la	DET	le
à	ADP	à
,	PUNCT	,
souvent	ADV	souvent
combien	ADV	combien
.	PUNCT	.
animé	VERB	animer
par	ADP	par
,	PUNCT	,
qui	PRON	qui
duc	NOUN	duc
contenue	VERB	contenir
aura	VERB	avoir
rien	PRON	rien
pouvait	VERB	pouvoir
remarqué	VERB	remarquer
fureur	NOUN	fureur
assoiffée	ADJ	assoiffé
.	PUNCT	.
l'	DET	le
,	PUNCT	,
la	PRON	le
d'	ADP	de
jusque-là	ADV	jusque-là
,	PUNCT	,
ce	PRON	ce
plus	ADV	plus
elle-même	PRON	lui-même
le	DET	le
extrémité	NOUN	extrémité
cette	DET	ce
haut	ADJ	haut
aller	VERB	aller
monde	NOUN	monde
parfaitement	ADV	parfaitement
foutre	VERB	foutre
assez	ADV	assez
dû	VERB	devoir
que	SCONJ	que
ça	PRON	cela
(	PUNCT	(
il	PRON	il
toujours	ADV	toujours
dans	ADP	dans
que	SCONJ	que
il	PRON	il
se	PRON	se
que	SCONJ	que
pourtant	ADV	pourtant
,	PUNCT	,
était	AUX	être
dit	VERB	dire
,	PUNCT	,
il	PRON	il
c'	PRON	ce
déclara	VERB	déclarer
voté	VERB	voter
pour	ADP	pour
avait	AUX	avoir
il	PRON	il
vivre	ADJ	vivr
)	PUNCT	)
tout	ADJ	tout
oubliait	VERB	oublier
l'	PRON	l'
,	PUNCT	,
cohabitation	NOUN	cohabitation
du	ADP	de
qu'	SCONJ	que
,	PUNCT	,
de	ADP	de
avait	AUX	avoir
enfants	NOUN	enfant
leur	DET	leur
côté	NOUN	côté
qu'	SCONJ	que
,	PUNCT	,
auraient	AUX	avoir
,	PUNCT	,
ces	DET	ce
chère	NOUN	chère
condi	NOUN	condi
dans	ADP	dans
serait	AUX	être
,	PUNCT	,
,	PUNCT	,
ces	DET	ce
,	PUNCT	,
devait	VERB	devoir
,	PUNCT	,
ces	DET	ce
sept	NUM	sept
laisser	VERB	laisser
eu	VERB	avoir
,	PUNCT	,
huit	VERB	huir
sûr	ADJ	sûr
toute	ADJ	tout
vous	PRON	vous
certainement	ADV	certainement
était	AUX	être
sa	DET	son
il	PRON	il
tions	NOUN	tion
en	PRON	en
-là	PRON	-là
,	PUNCT	,
ma	DET	mon
avec	ADP	avec
un	DET	un
cette	DET	ce
,	PUNCT	,
Nicolas	PROPN	Nicolas
femmes	NOUN	femme
scrupule	NOUN	scrupule
il	PRON	il
»	PUNCT	»
se	PRON	se
«	NOUN	«
femme	NOUN	femme
caserne	NOUN	caserne
de	ADP	de
tandis	ADV	tandis
,	PUNCT	,
avec	ADP	avec
fait	VERB	faire
-	PUNCT	-
que	SCONJ	que
avoir	AUX	avoir
seule	ADJ	seul
.	PUNCT	.
impression	NOUN	impression
comme	ADP	comme
,	PUNCT	,
il	PRON	il
noter	VERB	noter
l'	DET	le
et	CCONJ	et
son	DET	son
-	PROPN	-
sa	DET	son
gauche	NOUN	gauche
ou	CCONJ	ou
,	PUNCT	,
de	ADP	de
avait	AUX	avoir
faut	VERB	falloir
entre	ADP	entre
tenu	VERB	tenir
pendant	ADP	pendant
Il	PRON	il
du	ADP	de
de	ADP	de
s'	PRON	se
.	PUNCT	.
évader	VERB	évader
la	DET	le
main	NOUN	main
affectueusement	ADV	affectueusement
le	DET	le
Sibylle	PROPN	Sibylle
,	PUNCT	,
Fleury	PROPN	Fleury
,	PUNCT	,
dîner	NOUN	dîner
Mérogis	PROPN	Mérogis
Elle	PRON	lui
que	SCONJ	que
lui	PRON	lui
moins	ADV	moins
était	AUX	être
,	PUNCT	,
plat	NOUN	plat
assise	VERB	asseoir
à	ADP	à
tout	ADJ	tout
de	ADP	de
,	PUNCT	,
côté	NOUN	côté
chaque	DET	chaque
silo	NOUN	silo
restée	VERB	rester
«	PUNCT	«
,	PUNCT	,
le	DET	le
dire	VERB	dire
était	AUX	être
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
se	PRON	se
éducation	NOUN	éducation
n'	ADV	n'
son	DET	son
,	PUNCT	,
mal	ADV	mal
se	PRON	se
aurais	VERB	avoir
tant	ADV	tant
est	AUX	être
,	PUNCT	,
coquin	NOUN	coquin
nez	NOUN	nez
qui	PRON	qui
dans	ADP	dans
déjà	ADV	déjà
en	ADP	en
tu	SCONJ	tu
caractère	NOUN	caractère
Toi	PROPN	Toi
autre	ADJ	autre
assiette	NOUN	assiette
disait	VERB	dire
que	SCONJ	que
ce	PRON	ce
un	DET	un
car	CCONJ	car
duc	NOUN	duc
elle	PRON	lui
,	PUNCT	,
par	ADP	par
très	ADV	très
ma	DET	mon
petite	ADJ	petit
par	ADP	par
le	DET	le
droite	NOUN	droite
je	PRON	je
tenait	VERB	tenir
ses	DET	son
serais	AUX	être
lieu	NOUN	lieu
Bref	ADV	bref
Dior	PROPN	Dior
!	PUNCT	!
en	PRON	en
au	ADP	au
dont	PRON	dont
tu	VERB	taire
habiller	VERB	habiller
chez	ADP	chez
tangible	ADJ	tangible
comme	SCONJ	comme
.	PUNCT	.
la	DET	le
tiens	ADJ	tien
dîner	NOUN	dîner
alla	VERB	aller
,	PUNCT	,
,	PUNCT	,
de	ADP	de
Wortheimer	PROPN	Wortheimer
autrement	ADV	autrement
bien	ADV	bien
étonné	VERB	étonner
désormais	ADV	désormais
choisir	VERB	choisir
duchesse	NOUN	duchesse
résultat	NOUN	résultat
de	ADP	de
chez	ADP	chez
Et	CCONJ	et
Christian	PROPN	Christian
le	DET	le
ferais	VERB	faire
toilettes	NOUN	toilette
»	PUNCT	»
,	PUNCT	,
ce	DET	ce
continuer	VERB	continuer
plus	ADV	plus
que	SCONJ	que
à	ADP	à
s'	PRON	se
le	DET	le
pas	ADV	pas
,	PUNCT	,
,	PUNCT	,
fut	AUX	être
petit	ADJ	petit
sait	VERB	savoir
si	ADV	si
j'	PRON	je
plus	ADV	plus
souviendra	VERB	souvenir
on	PRON	on
avaient	AUX	avoir
sut	VERB	savoir
publiques	ADJ	public
.	PUNCT	.
Deux	NUM	Deux
de	ADP	de
que	SCONJ	que
les	DET	le
,	PUNCT	,
se	PRON	se
Mr.	NOUN	mr.
leur	DET	leur
espère	VERB	espérer
On	PRON	on
clients	NOUN	client
Nicolas	PROPN	Nicolas
Isabelle	PROPN	Isabelle
XI	NUM	XI
assumait	VERB	assumer
apportant	NOUN	apportant
le	DET	le
en	ADP	en
de	ADP	de
éloquemment	ADV	éloquemment
,	PUNCT	,
relations	NOUN	relation
jours	NOUN	jour
ce	DET	ce
.	PUNCT	.
déjeuner	VERB	déjeuner
,	PUNCT	,
tard	ADV	tard
dont	PRON	dont
dénoncé	VERB	dénoncer
couple	NOUN	couple
et	CCONJ	et
les	DET	le
usages	NOUN	usage
,	PUNCT	,
,	PUNCT	,
Nicolas	PROPN	Nicolas
immédiatement	ADV	immédiatement
Cripp	PROPN	Cripp
le	DET	le
chose	NOUN	chose
d'	ADP	de
se	PRON	se
pas	ADV	pas
.	PUNCT	.
quelque	DET	quelque
être	AUX	être
parole	NOUN	parole
sent	VERB	sentir
Nicolas	PROPN	Nicolas
n'	ADV	n'
égard	NOUN	égard
—	PUNCT	—
Ça	PRON	cela
de	ADP	de
-là	X	-là
garçons	NOUN	garçon
ses	DET	son
devine	NOUN	devine
choses	NOUN	chose
,	PUNCT	,
la	DET	le
attendait	VERB	attendre
ces	DET	ce
.	PUNCT	.
napperons	NOUN	napperon
que	SCONJ	que
disposer	VERB	disposer
,	PUNCT	,
une	DET	un
prit	VERB	prendre
se	PRON	se
avait	AUX	avoir
à	ADP	à
,	PUNCT	,
monsieur	NOUN	Monsieur
Ça	PRON	cela
fini	VERB	finir
les	DET	le
redoutable	ADJ	redoutable
cet	DET	ce
étage	NOUN	étage
perspicacité	NOUN	perspicacité
.	PUNCT	.
et	CCONJ	et
l'	PRON	l'
peuvent	VERB	pouvoir
.	PUNCT	.
d'	ADP	de
un	DET	un
garçon	NOUN	garçon
lapin	PRON	lapin
il	PRON	il
lapins	NOUN	lapin
dents	NOUN	dent
Mon	DET	mon
de	ADP	de
l'	DET	le
timide	NOUN	timide
répandu	ADJ	répandre
chez	ADP	chez
tête	NOUN	tête
d'	ADP	de
une	DET	un
les	DET	le
à	ADP	à
,	PUNCT	,
en	ADP	en
avait	VERB	avoir
brosse	ADJ	bross
de	ADP	de
avait	AUX	avoir
A	ADP	à
format	NOUN	format
part	NOUN	part
avant	ADJ	avant
,	PUNCT	,
dents	NOUN	dent
à	ADP	à
inquiet	NOUN	inquiet
qui	PRON	qui
moustache	NOUN	moustache
les	DET	le
fait	NOUN	fait
,	PUNCT	,
regard	NOUN	regard
,	PUNCT	,
,	PUNCT	,
lapin	NOUN	lapin
,	PUNCT	,
une	DET	un
monsieur	NOUN	Monsieur
sentiment	NOUN	sentiment
assez	ADV	assez
tout	ADV	tout
...	PUNCT	...
,	PUNCT	,
air	NOUN	air
le	DET	le
,	PUNCT	,
à	ADP	à
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
être	AUX	être
dame	NOUN	dame
l'	DET	le
part	NOUN	part
visage	NOUN	visage
lisse	ADJ	lisse
besoin	NOUN	besoin
.	PUNCT	.
et	CCONJ	et
les	DET	le
courts	ADJ	court
l'	DET	le
un	DET	un
comme	ADP	comme
gestes	NOUN	geste
de	ADP	de
à	ADP	à
fois	NOUN	fois
des	DET	un
partout	ADV	partout
peu	ADV	peu
fortes	ADJ	fort
personnes	NOUN	personne
il	PRON	il
elle	PRON	lui
résiste	ADJ	résist
nulle	DET	nul
qui	PRON	qui
éprouvait	VERB	éprouver
,	PUNCT	,
souvent	ADV	souvent
hésitants	NOUN	hésitant
chez	ADP	chez
tâter	VERB	tâter
,	PUNCT	,
le	DET	le
.	PUNCT	.
avait	VERB	avoir
ce	DET	ce
s'	SCONJ	s'
la	DET	le
La	DET	le
âge	NOUN	âge
air	NOUN	air
.	PUNCT	.
Mon	DET	mon
esprit	NOUN	esprit
répandant	VERB	répandre
un	DET	un
en	ADP	en
—	PUNCT	—
d'	ADP	de
Monsieur	NOUN	Monsieur
en	ADP	en
vous	PRON	vous
avez	VERB	avoir
,	PUNCT	,
dit	VERB	dire
le	DET	le
de	ADP	de
et	CCONJ	et
indiquait	VERB	indiquer
,	PUNCT	,
le	DET	le
thé	NOUN	thé
ce	PRON	ce
,	PUNCT	,
,	PUNCT	,
son	DET	son
reprit	VERB	reprendre
je	PRON	je
suppose	VERB	suppose
sortie	NOUN	sortie
dans	ADP	dans
,	PUNCT	,
Certainement	NOUN	certainement
monsieur	NOUN	Monsieur
bien	ADV	bien
la	DET	le
versant	VERB	verser
—	PUNCT	—
en	PRON	en
jour	NOUN	jour
qui	PRON	qui
mon	DET	mon
soucoupe	NOUN	soucoupe
certaine	ADJ	certain
garçon	NOUN	garçon
,	PUNCT	,
tiers	NOUN	tiers
garçon	NOUN	garçon
contention	NOUN	contention
,	PUNCT	,
une	DET	un
monsieur	NOUN	Monsieur
.	PUNCT	.
,	PUNCT	,
peut-être	ADV	peut-être
—	PUNCT	—
Le	DET	le
Nicolas	PROPN	Nicolas
moi	PRON	moi
Puis	CCONJ	puis
—	PUNCT	—
sera	AUX	être
jeudi	VERB	jeudi
.	PUNCT	.
vers	ADP	vers
usage	NOUN	usage
,	PUNCT	,
!	PUNCT	!
un	DET	un
,	PUNCT	,
.	PUNCT	.
ah	VERB	ah
Nous	PRON	nous
.	PUNCT	.
est	AUX	être
,	PUNCT	,
l'	DET	le
dit	VERB	dire
le	DET	le
jeudi	NOUN	jeudi
Non	ADV	non
cette	DET	ce
satisfait	ADJ	satisfait
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
Ah	PROPN	Ah
visiblement	ADV	visiblement
dimanche	NOUN	dimanche
Ah	PROPN	Ah
avons	VERB	avoir
semaine	NOUN	semaine
Monsieur	NOUN	Monsieur
.	PUNCT	.
,	PUNCT	,
ce	PRON	ce
—	PUNCT	—
C'	PRON	ce
Pour	ADP	pour
,	PUNCT	,
roulement	NOUN	roulement
Ce	DET	ce
femme	NOUN	femme
cet	DET	ce
serait	AUX	être
bien	ADV	bien
—	PUNCT	—
sa	DET	son
partir	VERB	partir
bon	ADJ	bon
serait	AUX	être
monsieur	NOUN	Monsieur
.	PUNCT	.
épouse	NOUN	épouse
!	PUNCT	!
,	PUNCT	,
regrets	NOUN	regret
?	PUNCT	?
Nous	PRON	nous
Ces	DET	ce
bien	ADV	bien
non	ADV	non
.	PUNCT	.
Ce	DET	ce
—	PUNCT	—
,	PUNCT	,
Jeudi	PROPN	Jeudi
arbres	NOUN	arbre
!	PUNCT	!
.	PUNCT	.
dit	VERB	dire
après-midi	NOUN	après-midi
!	PUNCT	!
ce	DET	ce
Avec	ADP	avec
sobrement	VERB	sobremer
bien	ADV	bien
silence	NOUN	silence
Ce	PRON	ce
des	ADP	de
—	PUNCT	—
,	PUNCT	,
l'	DET	le
nous	PRON	nous
reprit	VERB	reprendre
le	DET	le
,	PUNCT	,
:	PUNCT	:
devons	VERB	devoir
air	NOUN	air
,	PUNCT	,
réclament	VERB	réclamer
bombant	VERB	bomber
un	DET	un
que	SCONJ	que
improbables	ADJ	improbable
force	NOUN	force
Et	CCONJ	et
d'	ADP	de
attend	VERB	attendre
écartés	VERB	écarter
était	AUX	être
des	ADP	de
closes	ADJ	clos
Les	DET	le
les	DET	le
—	PUNCT	—
avec	ADP	avec
présence	NOUN	présence
les	DET	le
,	PUNCT	,
huma	VERB	humer
,	PUNCT	,
nous	PRON	nous
poitrine	NOUN	poitrine
il	PRON	il
,	PUNCT	,
affaires	NOUN	affaire
nous	PRON	nous
Mais	CCONJ	mais
fenêtres	NOUN	fenêtre
filet	NOUN	filet
Londres	NOUN	londre
coudes	NOUN	coude
plus	ADV	plus
étant	AUX	être
,	PUNCT	,
.	PUNCT	.
alors	ADV	alors
.	PUNCT	.
la	DET	le
d'	ADP	de
parfaitement	ADV	parfaitement
la	DET	le
air	NOUN	air
champêtre	ADJ	champêtre
les	DET	le
la	DET	le
chambre	NOUN	chambre
.	PUNCT	.
dans	ADP	dans
pas	ADV	pas
baissées	VERB	baisser
,	PUNCT	,
cette	DET	ce
.	PUNCT	.
mieux	ADV	mieux
paupières	NOUN	paupière
coupé	VERB	couper
à	ADP	à
moment	NOUN	moment
cet	DET	ce
heureux	NOUN	heureux
millions	NOUN	million
dans	ADP	dans
recueillit	VERB	recueillir
Jeudi	PROPN	Jeudi
pour	ADP	pour
qui	PRON	qui
vous	PRON	vous
grande	ADJ	grand
doute	NOUN	doute
d'	ADP	de
,	PUNCT	,
il	PRON	il
sans	ADP	sans
se	PRON	se
n'	ADV	n'
allez	VERB	aller
,	PUNCT	,
et	CCONJ	et
attendaient	VERB	attendre
ici	ADV	ici
un	DET	un
couple	NOUN	couple
ses	DET	son
,	PUNCT	,
rester	VERB	rester
évoquer	VERB	évoquer
—	PUNCT	—
habitants	NOUN	habitant
le	DET	le
huit	NUM	huit
le	DET	le
retour	NOUN	retour
de	ADP	de
capitale	NOUN	capitale
,	PUNCT	,
souffle	NOUN	souffle
moisir	NOUN	moisir
,	PUNCT	,
ne	ADV	ne
trou	NOUN	trou
Il	PRON	il
propos	NOUN	propos
français	ADJ	français
entre	ADP	entre
ce	DET	ce
.	PUNCT	.
Venez	VERB	venir
se	PRON	se
.	PUNCT	.
Vous	PRON	vous
qu'	SCONJ	que
nous	PRON	nous
monsieur	NOUN	Monsieur
C'	PRON	ce
contradiction	NOUN	contradiction
de	ADP	de
une	DET	un
péjoratif	ADJ	péjoratif
la	DET	le
il	PRON	il
.	PUNCT	.
reprit	VERB	reprendre
de	ADP	de
le	DET	le
occasion	NOUN	occasion
à	ADP	à
est	AUX	être
le	DET	le
vous	PRON	vous
perdre	VERB	perdre
sans	ADP	sans
êtes	AUX	être
vif	NOUN	vif
soucier	VERB	soucier
pas	ADV	pas
ce	DET	ce
.	PUNCT	.
venait	VERB	venir
faut	VERB	falloir
éloge	VERB	éloge
dudit	NOUN	dudit
visiter	VERB	visiter
Londres	PROPN	Londres
et	CCONJ	et
,	PUNCT	,
trou	ADJ	trou
donc	ADV	donc
faire	VERB	faire
ici	ADV	ici
.	PUNCT	.
monsieur	NOUN	Monsieur
.	PUNCT	.
Je	PRON	je
dit	VERB	dire
voir	VERB	voir
le	DET	le
de	ADP	de
fait	NOUN	fait
du	ADP	de
monde	NOUN	monde
déranger	VERB	déranger
anglais	NOUN	anglais
tout	ADV	tout
de	ADP	de
,	PUNCT	,
Pensez	PROPN	Pensez
pas	ADV	pas
Je	PRON	je
vous	PRON	vous
.	PUNCT	.
nuances	NOUN	nuance
C'	PRON	ce
à	ADP	à
est	AUX	être
pouvoir	VERB	pouvoir
restituer	VERB	restituer
ne	ADV	ne
voudrais	VERB	vouloir
.	PUNCT	.
les	DET	le
à	ADP	à
.	PUNCT	.
pas	ADV	pas
aimable	ADJ	aimable
toutes	ADJ	tout
Nicolas	PROPN	Nicolas
regrette	VERB	regrette
—	PUNCT	—
Pas	ADV	pas
vous	PRON	vous
!	PUNCT	!
le	DET	le
moins	ADV	moins
ne	ADV	ne
—	PUNCT	—
dit	VERB	dire
l'	DET	le
-vous	PRON	vous
plus	ADV	plus
La	DET	le
un	DET	un
,	PUNCT	,
aurait	AUX	avoir
langage	NOUN	langage
.	PUNCT	.
ailleurs	ADV	ailleurs
autre	ADJ	autre
du	ADP	de
.	PUNCT	.
Un	DET	un
dernière	ADJ	dernier
immédiatement	ADV	immédiatement
le	DET	le
être	AUX	être
en	ADP	en
—	PUNCT	—
de	ADP	de
n'	ADV	n'
,	PUNCT	,
distinction	NOUN	distinction
Un	DET	un
«	NOUN	«
»	PUNCT	»
pas	ADV	pas
s'	PRON	se
enquérir	VERB	enquérir
tenté	VERB	tenter
pas	ADV	pas
service	NOUN	service
.	PUNCT	.
moins	ADV	moins
autre	ADJ	autre
de	ADP	de
monde	NOUN	monde
avant	ADP	avant
britannique	ADJ	britannique
pu	VERB	pouvoir
.	PUNCT	.
à	ADP	à
la	DET	le
aurons	VERB	avoir
vous	PRON	vous
demander	VERB	demander
est	AUX	être
locution	NOUN	locution
d'	ADP	de
aurait	AUX	avoir
Nous	PRON	nous
et	CCONJ	et
des	DET	un
suffisait	VERB	suffire
ce	DET	ce
dans	ADP	dans
de	ADP	de
imaginé	VERB	imaginer
lui	PRON	lui
sentait	VERB	sentir
pas	ADV	pas
plus	ADV	plus
particulièrement	ADV	particulièrement
:	PUNCT	:
à	ADP	à
n'	ADV	n'
vie	NOUN	vie
occasion	NOUN	occasion
rarement	ADJ	rarement
nouvelle	ADJ	nouveau
trait	NOUN	trait
l'	DET	le
il	PRON	il
se	PRON	se
.	PUNCT	.
eu	VERB	avoir
Je	PRON	je
pour	ADP	pour
lui	PRON	lui
si	SCONJ	si
caractère	NOUN	caractère
tout	ADV	tout
il	PRON	il
ai	AUX	avoir
encore	ADV	encore
de	ADP	de
encore	ADV	encore
où	PRON	où
signaler	VERB	signaler
cette	DET	ce
imaginait	VERB	imaginer
à	ADP	à
Nicolas	PROPN	Nicolas
Le	DET	le
fait	NOUN	fait
et	CCONJ	et
de	ADP	de
choses	NOUN	chose
présent	NOUN	présent
prêt	ADJ	prêt
.	PUNCT	.
Ce	PRON	ce
n'	ADV	n'
visite	NOUN	visite
raisonnée	VERB	raisonner
à	ADP	à
l'	DET	le
affronter	VERB	affronter
une	DET	un
,	PUNCT	,
fût	ADJ	fût
et	CCONJ	et
une	DET	un
dans	ADP	dans
-il	PRON	il
que	SCONJ	que
Tour	NOUN	tour
que	SCONJ	que
au	ADP	au
Londres	PROPN	Londres
d'	ADP	de
Ajoutons	NOUN	ajouton
son	DET	son
plaisir	NOUN	plaisir
quoi	PRON	quoi
.	PUNCT	.
pourvu	VERB	pourvoir
.	PUNCT	.
—	PUNCT	—
de	ADP	de
intérieur	NOUN	intérieur
à	ADP	à
avec	ADP	avec
ce	DET	ce
autre	ADJ	autre
anglais	NOUN	anglais
inédit	NOUN	inédit
sera	NOUN	sera
exploration	NOUN	exploration
la	DET	le
programme	NOUN	programme
la	DET	le
entrait	VERB	entrer
titre	NOUN	titre
Tate	PROPN	Tate
Gallery	PROPN	Gallery
un	DET	un
importe	VERB	importe
qu'	SCONJ	que
dit	VERB	dire
