Quelle	ADJ	quell
!	PUNCT	!
usage	NOUN	usage
-	PUNCT	-
psychothérapeutique	ADJ	psychothérapeutique
contrat	NOUN	contrat
à	ADP	à
à	ADP	à
:	PUNCT	:
«	NOUN	«
plus	ADV	plus
complicité	NOUN	complicité
nerveuse	ADJ	nerveux
médicaments	NOUN	médicament
...	PUNCT	...
article	NOUN	article
prescrits	VERB	prescrire
Mais	CCONJ	mais
dépressif	ADJ	dépressif
,	PUNCT	,
grâce	NOUN	grâce
une	DET	un
état	NOUN	état
maladie	NOUN	maladie
médicalement	ADV	médicalement
»	PUNCT	»
non	ADV	non
-	PUNCT	-
également	ADV	également
,	PUNCT	,
consécutive	ADJ	consécutif
l'	DET	le
...	PUNCT	...
un	DET	un
Or	CCONJ	or
Mais	CCONJ	mais
de	ADP	de
l'	DET	le
de	ADP	de
De	ADP	de
de	ADP	de
la	DET	le
garantie	NOUN	garantie
!	PUNCT	!
d'	ADP	de
votre	DET	votre
la	DET	le
4	NUM	4
vôtre	NOUN	vôtre
un	DET	un
ma	DET	mon
-	PUNCT	-
pirogue	NOUN	pirogue
prescrits	VERB	prescrire
d'	ADP	de
veut	VERB	vouloir
Ledoux	PROPN	Ledoux
clandestin	NOUN	clandestin
Votre	DET	votre
histoire	NOUN	histoire
ordre	NOUN	ordre
et	CCONJ	et
êtes	AUX	être
qui	PRON	qui
non	ADV	non
-moi	PRON	moi
voulu	VERB	vouloir
Ledoux	PROPN	Ledoux
cérébraux	ADJ	cérébral
!	PUNCT	!
doucement	ADV	doucement
,	PUNCT	,
stimulants	NOUN	stimulant
vous	PRON	vous
éperonner	VERB	éperonner
la	DET	le
aurait	AUX	avoir
C'	PRON	ce
peau	NOUN	peau
reprit	ADJ	reprit
usager	AUX	usager
de	ADP	de
est	AUX	être
de	ADP	de
,	PUNCT	,
.	PUNCT	.
fantôme	VERB	fantôme
Rapatriez	PROPN	Rapatriez
!	PUNCT	!
un	DET	un
Ce	DET	ce
-	PUNCT	-
...	PUNCT	...
!	PUNCT	!
pharmacien	NOUN	pharmacien
chirurgien	NOUN	chirurgien
,	PUNCT	,
!	PUNCT	!
fausse	NOUN	faux
chirurgien	NOUN	chirurgien
souscrivant	VERB	souscrire
trahit	VERB	trahir
vous	PRON	vous
tout	ADV	tout
de	ADP	de
en	ADP	en
La	DET	le
qui	PRON	qui
qui	PRON	qui
,	PUNCT	,
dépression	NOUN	dépression
crépitait	VERB	crépiter
sorcier	NOUN	sorcier
,	PUNCT	,
,	PUNCT	,
avez	AUX	avoir
apparente	VERB	apparente
une	DET	un
peau	NOUN	peau
que	PRON	que
...	PUNCT	...
tête	NOUN	tête
votre	DET	votre
de	ADP	de
à	ADP	à
une	DET	un
s'	PRON	se
paranoïaque	ADJ	paranoïaque
votre	DET	votre
intentionnelle	ADJ	intentionnel
vaudou	ADJ	vaudou
comme	SCONJ	comme
de	ADP	de
voudrait	VERB	vouloir
déclaration	NOUN	déclaration
cela	PRON	cela
savez	VERB	savoir
vous	PRON	vous
contrat	NOUN	contrat
cette	DET	ce
de	ADP	de
,	PUNCT	,
réticence	NOUN	réticence
séquelle	NOUN	séquelle
à	ADP	à
mentionner	VERB	mentionner
ligne	NOUN	ligne
omis	VERB	omettre
soin	NOUN	soin
Dubignac	VERB	dubignac
n'	ADV	n'
?	PUNCT	?
Je	PRON	je
vous	PRON	vous
,	PUNCT	,
vous	PRON	vous
et	CCONJ	et
-	PUNCT	-
Mais	CCONJ	mais
non	ADV	non
va	VERB	aller
vous	PRON	vous
essayait	VERB	essayer
sûr	ADJ	sûr
que	SCONJ	que
crever	VERB	crever
on	PRON	on
Je	PRON	je
-ce	PRON	-ce
me	PRON	me
,	PUNCT	,
-	PRON	-
est	AUX	être
ou	CCONJ	ou
prendra	VERB	prendre
bien	ADV	bien
qu'	SCONJ	que
répète	VERB	répète
envoyez	VERB	envoyer
vous	PRON	vous
:	PUNCT	:
.	PUNCT	.
qu'	SCONJ	que
Qu'	PRON	qu'
de	ADP	de
racontez	VERB	raconter
suis	AUX	être
faire	AUX	faire
pas	ADV	pas
on	PRON	on
,	PUNCT	,
...	PUNCT	...
-	PUNCT	-
vous	PRON	vous
hurlait	VERB	hurler
si	SCONJ	si
que	SCONJ	que
ici	ADV	ici
remplacement	NOUN	remplacement
rétablirez	VERB	rétablir
presse	VERB	presse
...	PUNCT	...
pendant	ADP	pendant
prochain	ADJ	prochain
vous	PRON	vous
vous	PRON	vous
de	ADP	de
bananier	NOUN	bananier
de	ADP	de
rien	PRON	rien
un	DET	un
département	NOUN	département
le	DET	le
absence	NOUN	absence
Le	DET	le
,	PUNCT	,
j'	PRON	je
-	PUNCT	-
-	PUNCT	-
peu	ADV	peu
tête	NOUN	tête
en	ADP	en
x	NOUN	x
attendant	VERB	attendre
assure	VERB	assure
votre	DET	votre
,	PUNCT	,
sont	AUX	être
et	CCONJ	et
la	DET	le
prochain	ADJ	prochain
:	PUNCT	:
des	DET	un
...	PUNCT	...
à	ADP	à
banan	ADJ	banan
votre	DET	votre
lents	ADJ	lent
ne	ADV	ne
bâtiments	NOUN	bâtiment
rien	PRON	rien
vous	PRON	vous
inquiétez	VERB	inquiéter
Ce	PRON	ce
parfaitement	ADV	parfaitement
ne	ADV	ne
ce	DET	ce
mais	CCONJ	mais
gara	VERB	garer
le	DET	le
sera	NOUN	sera
n'	ADV	n'
autre	NOUN	autre
pas	ADV	pas
dans	ADP	dans
le	PRON	le
dans	ADP	dans
.	PUNCT	.
vôtre	NOUN	vôtre
qu'	SCONJ	que
je	PRON	je
chemin	NOUN	chemin
votre	DET	votre
monsieur	NOUN	Monsieur
,	PUNCT	,
assurer	VERB	assurer
directeur	NOUN	directeur
a	AUX	avoir
départ	NOUN	départ
peux	VERB	pouvoir
voiture	NOUN	voiture
fil	NOUN	fil
votre	DET	votre
de	ADP	de
!	PUNCT	!
Il	PRON	il
le	DET	le
réglé	VERB	régler
-	VERB	-
sa	DET	son
politique	NOUN	politique
un	DET	un
,	PUNCT	,
Depuis	ADP	depuis
discrètement	VERB	discrètemer
unsinistre	ADJ	unsinistr
,	PUNCT	,
vous	PRON	vous
pas	ADV	pas
et	CCONJ	et
pas	ADV	pas
plus	ADV	plus
le	DET	le
été	AUX	être
droit	NOUN	droit
unne	ADJ	unn
un	DET	un
que	SCONJ	que
appels	NOUN	appel
traverse	NOUN	traverse
ses	DET	son
pied	NOUN	pied
brosser	VERB	brosser
discrètement	VERB	discrètemer
de	ADP	de
brossant	NOUN	brossant
-	PUNCT	-
propriété	NOUN	propriété
elle	PRON	lui
continua	VERB	continuer
était	AUX	être
,	PUNCT	,
de	ADP	de
qu'	SCONJ	que
gagna	ADV	gagna
Revavae	PROPN	Revavae
lui	PRON	lui
.	PUNCT	.
il	PRON	il
entrouverte	ADJ	entrouvert
.	PUNCT	.
à	ADP	à
qu'	SCONJ	que
distance	NOUN	distance
relatait	VERB	relater
les	DET	le
il	PRON	il
porte	VERB	porte
longs	NOUN	long
Dubignac	PROPN	Dubignac
la	DET	le
à	ADP	à
du	ADP	de
,	PUNCT	,
de	ADP	de
à	ADP	à
tandis	ADV	tandis
...	PUNCT	...
cheveux	ADJ	cheveux
parc	NOUN	parc
attendait	VERB	attendre
-	PUNCT	-
qu'	PRON	qu'
La	DET	le
,	PUNCT	,
en	ADP	en
Bien	ADV	bien
l'	PRON	l'
mal	NOUN	mal
-elle	PRON	lui
très	ADV	très
,	PUNCT	,
pas	ADV	pas
la	DET	le
conclut	VERB	conclure
est	AUX	être
t'	PRON	te
pêcheurs	NOUN	pêcheur
Je	PRON	je
ne	ADV	ne
pas	ADV	pas
dit	VERB	dire
si	SCONJ	si
ils	PRON	il
avec	ADP	avec
opération	NOUN	opération
donneraient	VERB	donner
le	DET	le
loupé	VERB	louper
avec	ADP	avec
Je	PRON	je
paisiblement	NOUN	paisiblement
ont	AUX	avoir
;	PUNCT	;
tout	ADJ	tout
ce	DET	ce
se	PRON	se
ne	ADV	ne
gentil	ADJ	gentil
-	PUNCT	-
les	DET	le
croyais	VERB	croire
le	PRON	le
l'	PRON	l'
!	PUNCT	!
pirogue	NOUN	pirogue
qu'	SCONJ	que
l'	DET	le
à	ADP	à
loupera	VERB	louper
-	PUNCT	-
eux	PRON	lui
!	PUNCT	!
chirurgien	NOUN	chirurgien
,	PUNCT	,
C'	PRON	ce
avais	VERB	avoir
.	PUNCT	.
bras	NOUN	bras
on	PRON	on
quoi	PRON	quoi
,	PUNCT	,
d'	ADP	de
!	PUNCT	!
qu'	SCONJ	que
à	ADP	à
sa	DET	son
cousins	NOUN	cousin
Il	PRON	il
s'	PRON	se
demander	VERB	demander
à	ADP	à
ou	CCONJ	ou
et	CCONJ	et
bas	ADJ	bas
à	ADP	à
prit	NOUN	prit
si	SCONJ	si
-	ADJ	-
un	DET	un
posa	VERB	poser
tous	ADJ	tout
là	ADV	là
plus	ADV	plus
dans	ADP	dans
ses	DET	son
la	DET	le
ne	ADV	ne
sert	VERB	servir
Elle	PRON	lui
moins	ADV	moins
approcha	VERB	approcher
peut	VERB	pouvoir
,	PUNCT	,
.	PUNCT	.
Alors	ADV	alors
elle	PRON	lui
service	NOUN	service
la	DET	le
pas	ADV	pas
cousins	NOUN	cousin
famille	NOUN	famille
?	PUNCT	?
on	PRON	on
est	AUX	être
,	PUNCT	,
brosse	NOUN	brosse
des	DET	un
idée	NOUN	idée
et	CCONJ	et
service	NOUN	service
des	ADP	de
,	PUNCT	,
de	ADP	de
cheveux	NOUN	cheveu
le	DET	le
ai	AUX	avoir
en	ADP	en
C'	PRON	ce
est	AUX	être
,	PUNCT	,
dès	ADP	dès
se	PRON	se
!	PUNCT	!
propos	NOUN	propos
l'	DET	le
-elle	PRON	lui
deux	PRON	deux
à	ADP	à
avait	AUX	avoir
l'	PRON	l'
commencèrent	VERB	commencer
chamaillant	VERB	chamailler
à	ADP	à
;	PUNCT	;
l'	DET	le
dit	VERB	dire
,	PUNCT	,
aux	ADP	à
je	PRON	je
caresser	VERB	caresser
moi	PRON	moi
le	DET	le
se	PRON	se
,	PUNCT	,
celui	PRON	celui
évidemment	ADV	évidemment
eu	VERB	avoir
cousins	NOUN	cousin
premier	ADJ	premier
de	ADP	de
.	PUNCT	.
-	PUNCT	-
qui	PRON	qui
ils	PRON	il
demander	VERB	demander
eue	VERB	avoir
idée	NOUN	idée
,	PUNCT	,
tu	SCONJ	tu
!	PUNCT	!
l'	DET	le
de	ADP	de
-	PUNCT	-
que	SCONJ	que
donnée	VERB	donner
,	PUNCT	,
partait	VERB	partir
t'	PRON	te
avais	VERB	avoir
c'	PRON	ce
est	AUX	être
qu'	SCONJ	que
cousins	NOUN	cousin
!	PUNCT	!
qui	PRON	qui
-	PUNCT	-
idée	NOUN	idée
bas	NOUN	bas
est	AUX	être
-il	PRON	il
as	PRON	as
-	ADJ	-
dit	VERB	dire
En	ADP	en
fait	NOUN	fait
!	PUNCT	!
y	PRON	y
-	PUNCT	-
-t	PART	-t
il	PRON	il
parlé	VERB	parler
partir	VERB	partir
là	ADV	là
avoua	VERB	avouer
Mais	CCONJ	mais
mes	DET	mon
moi	PRON	moi
Parce	SCONJ	parce
,	PUNCT	,
lui	PRON	lui
que	SCONJ	que
je	PRON	je
d'	ADP	de
m'	PRON	me
ai	AUX	avoir
c'	PRON	ce
la	DET	le
quand	SCONJ	quand
la	DET	le
était	AUX	être
aller	VERB	aller
dans	ADP	dans
d'	ADP	de
surtout	ADV	surtout
C'	PRON	ce
sur	ADP	sur
lui	PRON	lui
Revavae	PROPN	Revavae
;	PUNCT	;
eu	VERB	avoir
en	ADP	en
mari	NOUN	mari
.	PUNCT	.
envie	NOUN	envie
pousser	VERB	pousser
Parce	SCONJ	parce
:	PUNCT	:
l'	DET	le
à	ADP	à
tombé	VERB	tomber
de	ADP	de
donné	VERB	donner
ton	NOUN	ton
que	SCONJ	que
,	PUNCT	,
-	PUNCT	-
n'	ADV	n'
la	DET	le
suis	AUX	être
qui	PRON	qui
comme	ADP	comme
ai	AUX	avoir
avait	AUX	avoir
je	PRON	je
y	PRON	y
tout	PRON	tout
le	PRON	le
fatalité	NOUN	fatalité
pas	ADV	pas
.	PUNCT	.
,	PUNCT	,
dit	VERB	dire
je	PRON	je
brochure	NOUN	brochure
-	PUNCT	-
toi	NOUN	toi
beaucoup	ADV	beaucoup
Mais	CCONJ	mais
de	ADP	de
que	SCONJ	que
Evidemment	PROPN	Evidemment
je	PRON	je
?	PUNCT	?
sortant	NOUN	sortant
pas	ADV	pas
sais	VERB	savoir
c'	PRON	ce
C'	PRON	ce
est	VERB	être
me	PRON	me
Elle	PRON	lui
»	PUNCT	»
savais	VERB	savoir
fatalité	NOUN	fatalité
-	PUNCT	-
quoi	ADV	quoi
!	PUNCT	!
la	DET	le
guettais	VERB	guetter
je	PRON	je
La	DET	le
aussi	ADV	aussi
Tutélaire	PROPN	Tutélaire
faire	VERB	faire
!	PUNCT	!
pas	ADV	pas
Menteuse	PROPN	Menteuse
je	PRON	je
,	PUNCT	,
,	PUNCT	,
que	SCONJ	que
!	PUNCT	!
était	AUX	être
maintenant	ADV	maintenant
-	PUNCT	-
ne	ADV	ne
!	PUNCT	!
te	VERB	te
Tu	ADP	tu
n'	ADV	n'
guettais	VERB	guetter
!	PUNCT	!
-	PUNCT	-
«	NOUN	«
est	AUX	être
!	PUNCT	!
Ce	PRON	ce
se	PRON	se
entraîna	NOUN	entraîna
?	PUNCT	?
!	PUNCT	!
tendit	VERB	tendre
-	PUNCT	-
l'	PRON	l'
dedans	PROPN	dedans
bien	ADV	bien
bains	NOUN	bain
.	PUNCT	.
Elle	PRON	lui
branchant	NOUN	branchant
au	ADP	au
salle	NOUN	salle
bras	NOUN	bras
.	PUNCT	.
.	PUNCT	.
(	PUNCT	(
murmura	PRON	murmura
mini-piscine	NOUN	mini-piscine
le	DET	le
et	CCONJ	et
la	DET	le
sa	DET	son
vaste	ADJ	vaste
Ses	DET	son
mamelons	NOUN	mamelon
.	PUNCT	.
-elle	PRON	lui
fit	VERB	faire
bel	VERB	bel
de	ADP	de
lui	PRON	lui
,	PUNCT	,
et	CCONJ	et
dressaient	VERB	dresser
Viens	PROPN	Viens
les	DET	le
jacuzzi	NOUN	jacuzzi
-il	PRON	il
en	ADP	en
Là	PROPN	Là
,	PUNCT	,
choqué	VERB	choquer
-t	PART	-t
dans	ADP	dans
-	PUNCT	-
éruptivement	ADV	éruptivement
-	PUNCT	-
le	DET	le
d'	ADP	de
tout	ADV	tout
enleva	VERB	enlever
:	PUNCT	:
!	PUNCT	!
centre	NOUN	centre
Après	ADP	après
département	NOUN	département
Allez	PROPN	Allez
le	DET	le
bon	ADJ	bon
dans	ADP	dans
Sinistres	PROPN	Sinistres
)	PUNCT	)
allait	VERB	aller
ça	PRON	cela
et	CCONJ	et
demander	VERB	demander
tout	ADJ	tout
tout	ADJ	tout
les	DET	le
du	ADP	de
volcaniques	ADJ	volcanique
Enlève	NOUN	enlève
.	PUNCT	.
d'	ADP	de
épouser	VERB	épouser
lui	PRON	lui
et	CCONJ	et
,	PUNCT	,
directeur	NOUN	directeur
-	PUNCT	-
motif	NOUN	motif
la	DET	le
!	PUNCT	!
nouveau	ADJ	nouveau
Il	PRON	il
il	PRON	il
vaguelettes	NOUN	vaguelette
c'	PRON	ce
rejoignit	NOUN	rejoignit
micro-bulles	NOUN	micro-bulle
était	AUX	être
pour	ADP	pour
ça	PRON	cela
aréoles	ADJ	aréole
.	PUNCT	.
«	NOUN	«
les	DET	le
beaucoup	ADV	beaucoup
de	ADP	de
longtemps	ADV	longtemps
PARLE	NOUN	parle
s'	PRON	se
N'	ADV	n'
»	PUNCT	»
pendant	ADP	pendant
qu'	SCONJ	que
»	PROPN	»
ensemble	ADJ	ensembl
et	CCONJ	et
,	PUNCT	,
m'	PRON	me
-	PROPN	-
bien	ADV	bien
ON	PROPN	ON
été	AUX	être
Je	PRON	je
PLUS	ADV	plus
QU'	SCONJ	que
j'	PRON	je
croyais	VERB	croire
La	DET	le
ET	CCONJ	et
Tutélaire	NOUN	tutélaire
l'	PRON	l'
aimais	VERB	aimer
.	PUNCT	.
Géant	PROPN	Géant
.	PUNCT	.
je	PRON	je
Vie	PROPN	Vie
on	PRON	on
-	PUNCT	-
.	PUNCT	.
et	CCONJ	et
EN	ADP	en
amusait	VERB	amuser
ai	AUX	avoir
On	PRON	on
Hardi	PROPN	Hardi
meilleur	ADJ	meilleur
allait	VERB	aller
partout	ADV	partout
!	PUNCT	!
«	NOUN	«
ami	NOUN	ami
il	PRON	il
son	DET	son
Tuer	VERB	tuer
beaucoup	ADV	beaucoup
je	PRON	je
ce	PRON	ce
.	PUNCT	.
compris	VERB	comprendre
aimait	VERB	aimer
que	SCONJ	que
,	PUNCT	,
à	ADP	à
il	PRON	il
aimait	VERB	aimer
n'	ADV	n'
trouvais	VERB	trouver
,	PUNCT	,
il	PRON	il
ai	AUX	avoir
moi	PRON	moi
aller	VERB	aller
qu'	PRON	qu'
j'	PRON	je
était	AUX	être
aussi	ADV	aussi
.	PUNCT	.
,	PUNCT	,
Mais	CCONJ	mais
tuer	VERB	tuer
.	PUNCT	.
aimait	VERB	aimer
aimait	VERB	aimer
le	DET	le
moi	PRON	moi
peu	ADV	peu
aller	VERB	aller
,	PUNCT	,
peu	ADV	peu
,	PUNCT	,
que	SCONJ	que
Et	CCONJ	et
pas	ADV	pas
suive	NOUN	suive
ce	PRON	ce
c'	PRON	ce
partout	ADV	partout
où	PRON	où
il	PRON	il
aussi	ADV	aussi
était	AUX	être
je	PRON	je
:	PUNCT	:
ceux	PRON	celui
amusant	NOUN	amusant
aussi	ADV	aussi
là	ADV	là
amusant	ADJ	amusant
aller	VERB	aller
ça	PRON	cela
tué	VERB	tuer
même	ADV	même
,	PUNCT	,
trouvé	VERB	trouver
ça	PRON	cela
dangereux	ADJ	dangereux
femmes	NOUN	femme
on	PRON	on
Quand	SCONJ	quand
voulu	VERB	vouloir
où	PRON	où
revenait	VERB	revenir
où	PRON	où
a	AUX	avoir
,	PUNCT	,
,	PUNCT	,
Mais	CCONJ	mais
il	PRON	il
plus	ADV	plus
,	PUNCT	,
tous	ADJ	tout
on	PRON	on
était	AUX	être
,	PUNCT	,
village	NOUN	village
tuait	VERB	tuer
moins	ADV	moins
le	DET	le
plus	ADV	plus
du	ADP	de
tuer	VERB	tuer
.	PUNCT	.
et	CCONJ	et
et	CCONJ	et
plus	ADV	plus
pouvait	VERB	pouvoir
j'	PRON	je
ai	AUX	avoir
c'	PRON	ce
.	PUNCT	.
être	AUX	être
les	DET	le
on	PRON	on
tous	PRON	tout
les	DET	le
le	PRON	le
cris	NOUN	cri
ça	PRON	cela
poussant	VERB	pousser
,	PUNCT	,
puissent	VERB	pouvoir
aussi	ADV	aussi
,	PUNCT	,
le	DET	le
portaient	NOUN	portaient
prenaient	VERB	prendre
Moi	PROPN	Moi
petits	ADJ	petit
les	DET	le
en	ADP	en
épaules	NOUN	épaule
voisins	ADJ	voisin
,	PUNCT	,
lui	PRON	lui
sur	ADP	sur
voir	VERB	voir
et	CCONJ	et
vers	ADP	vers
les	DET	le
pour	ADP	pour
que	SCONJ	que
villages	NOUN	village
des	ADP	de
voir	VERB	voir
le	PRON	le
enfants	NOUN	enfant
comme	ADP	comme
hommes	NOUN	homme
couraient	NOUN	couraient
puissent	VERB	pouvoir
des	DET	un
dans	ADP	dans
leurs	DET	leur
,	PUNCT	,
le	DET	le
que	SCONJ	que
et	CCONJ	et
ils	PRON	il
et	CCONJ	et
vieux	NOUN	vieux
tous	PRON	tout
.	PUNCT	.
pour	ADP	pour
sienne	VERB	sienne
qu'	PRON	qu'
été	AUX	être
tapent	VERB	taper
si	SCONJ	si
ils	PRON	il
,	PUNCT	,
pas	ADV	pas
me	PRON	me
sur	ADP	sur
lui	PRON	lui
,	PUNCT	,
riant	VERB	rire
rien	PRON	rien
portent	VERB	porter
peau	NOUN	peau
qu'	PRON	qu'
si	SCONJ	si
valait	VERB	valoir
seulement	ADV	seulement
,	PUNCT	,
,	PUNCT	,
ne	ADV	ne
ne	ADV	ne
épaules	NOUN	épaule
me	PRON	me
pas	ADV	pas
la	DET	le
ne	ADV	ne
le	DET	le
aussi	ADV	aussi
ça	PRON	cela
pas	ADV	pas
comme	ADP	comme
dos	NOUN	dos
leurs	DET	leur
,	PUNCT	,
me	PRON	me
ma	DET	mon
comme	ADP	comme
en	ADP	en
en	ADP	en
n'	ADV	n'
danger	VERB	danger
que	SCONJ	que
sur	ADP	sur
ils	PRON	il
avais	VERB	avoir
faisait	VERB	faire
je	PRON	je
parlent	NOUN	parlent
Mais	CCONJ	mais
d'	ADP	de
par	ADP	par
qu'	PRON	qu'
il	PRON	il
.	PUNCT	.
plus	ADV	plus
Que	SCONJ	que
à	ADP	à
et	CCONJ	et
d'	ADP	de
était	AUX	être
était	AUX	être
aperçu	VERB	apercevoir
pouvait	VERB	pouvoir
qu'	PRON	qu'
être	AUX	être
et	CCONJ	et
-	NOUN	-
ce	PRON	ce
ça	PRON	cela
.	PUNCT	.
me	PRON	me
que	SCONJ	que
suis	AUX	être
que	SCONJ	que
tous	PRON	tout
,	PUNCT	,
tout	ADV	tout
hommes	NOUN	homme
lui	PRON	lui
peu	ADV	peu
enfants	NOUN	enfant
,	PUNCT	,
peu	ADV	peu
de	ADP	de
voulait	VERB	vouloir
il	PRON	il
:	PUNCT	:
,	PUNCT	,
c'	PRON	ce
par	ADP	par
de	ADP	de
femmes	NOUN	femme
dessus	NOUN	dessus
je	PRON	je
le	DET	le
c'	PRON	ce
vu	VERB	voir
Alors	ADV	alors
ça	PRON	cela
chose	NOUN	chose
moi	PRON	moi
son	DET	son
et	CCONJ	et
pour	ADP	pour
de	ADP	de
a	AUX	avoir
à	ADP	à
tuer	VERB	tuer
,	PUNCT	,
son	DET	son
le	DET	le
notre	DET	notre
,	PUNCT	,
,	PUNCT	,
mais	CCONJ	mais
sa	DET	son
je	PRON	je
deux	PRON	deux
ami	NOUN	ami
m'	PRON	me
il	PRON	il
les	DET	le
risquait	VERB	risquer
hache	NOUN	hache
.	PUNCT	.
comme	ADP	comme
étais	VERB	être
qui	PRON	qui
ça	PRON	cela
peau	NOUN	peau
comme	ADP	comme
pas	ADV	pas
tous	ADJ	tout
,	PUNCT	,
que	SCONJ	que
couteau	NOUN	couteau
,	PUNCT	,
l'	PRON	l'
vraiment	ADV	vraiment
une	DET	un
aidait	VERB	aider
à	ADP	à
n'	ADV	n'
qu'	PRON	qu'
espèce	NOUN	espèce
hérissé	VERB	hérisser
seulement	ADV	seulement
devenir	VERB	devenir
et	CCONJ	et
ne	ADV	ne
lui	PRON	lui
il	PRON	il
aller	VERB	aller
poil	NOUN	poil
on	PRON	on
même	ADV	même
faire	AUX	faire
il	PRON	il
voulait	VERB	vouloir
voulait	VERB	vouloir
un	DET	un
à	ADP	à
mettait	VERB	mettre
pour	ADP	pour
vienne	VERB	venir
colère	NOUN	colère
.	PUNCT	.
oreille	NOUN	oreille
que	SCONJ	que
,	PUNCT	,
ai	AUX	avoir
l'	DET	le
commencé	VERB	commencer
et	CCONJ	et
pouvait	VERB	pouvoir
en	ADP	en
lui	PRON	lui
faisait	VERB	faire
mauvais	ADJ	mauvais
me	PRON	me
,	PUNCT	,
,	PUNCT	,
tirer	VERB	tirer
très	ADV	très
avec	ADP	avec
se	PRON	se
je	PRON	je
pas	ADV	pas
il	PRON	il
et	CCONJ	et
ce	PRON	ce
qu'	PRON	qu'
Mais	CCONJ	mais
j'	PRON	je
quand	SCONJ	quand
avec	ADP	avec
,	PUNCT	,
plus	ADV	plus
compagnon	NOUN	compagnon
dangereusement	ADV	dangereusement
pouvais	VERB	pouvoir
se	PRON	se
je	PRON	je
vieux	ADJ	vieux
plus	ADV	plus
et	CCONJ	et
je	PRON	je
revenait	VERB	revenir
,	PUNCT	,
a	AUX	avoir
parlaient	NOUN	parlaient
Alors	ADV	alors
voir	VERB	voir
que	SCONJ	que
tuer	VERB	tuer
de	ADP	de
plus	ADV	plus
caché	VERB	cacher
continué	VERB	continuer
,	PUNCT	,
moi	PRON	moi
ai	AUX	avoir
.	PUNCT	.
plus	ADV	plus
en	ADP	en
dans	ADP	dans
sentir	NOUN	sentir
.	PUNCT	.
villages	NOUN	village
,	PUNCT	,
il	PRON	il
et	CCONJ	et
lui	PRON	lui
de	ADP	de
ne	ADV	ne
faisait	VERB	faire
à	ADP	à
Et	CCONJ	et
on	PRON	on
plus	ADV	plus
quand	SCONJ	quand
on	PRON	on
le	PRON	le
comme	ADP	comme
en	ADP	en
tous	ADJ	tout
de	ADP	de
l'	PRON	l'
lui	PRON	lui
se	PRON	se
.	PUNCT	.
en	PRON	en
rendu	VERB	rendre
de	ADP	de
ne	ADV	ne
là	ADV	là
partout	ADV	partout
qu'	SCONJ	que
on	PRON	on
était	AUX	être
tout	ADV	tout
plus	ADV	plus
plus	ADV	plus
a	AUX	avoir
!	PUNCT	!
Mais	CCONJ	mais
C'	PRON	ce
m'	PRON	me
à	ADP	à
,	PUNCT	,
plus	ADV	plus
Ça	PRON	cela
en	ADP	en
si	SCONJ	si
je	PRON	je
!	PUNCT	!
lui	PRON	lui
fasse	VERB	faire
égorgé	ADJ	égorger
,	PUNCT	,
n'	ADV	n'
,	PUNCT	,
.	PUNCT	.
avais	VERB	avoir
enragé	VERB	enrager
parle	NOUN	parle
tuer	VERB	tuer
plus	ADV	plus
qui	PRON	qui
qu'	SCONJ	que
voir	VERB	voir
et	CCONJ	et
était	AUX	être
de	ADP	de
il	PRON	il
,	PUNCT	,
Pour	ADP	pour
,	PUNCT	,
suite	NOUN	suite
Alors	ADV	alors
dessus	ADJ	dessu
tête	NOUN	tête
tous	DET	tout
de	ADP	de
!	PUNCT	!
il	PRON	il
envie	VERB	envier
venu	VERB	venir
dans	ADP	dans
-	PUNCT	-
emmènerait	VERB	emmener
en	PRON	en
je	PRON	je
auraient	AUX	avoir
m'	PRON	me
le	PRON	le
,	PUNCT	,
m'	PRON	me
ou	CCONJ	ou
où	PRON	où
comme	SCONJ	comme
ils	PRON	il
j'	PRON	je
tuer	VERB	tuer
ailleurs	ADV	ailleurs
devais	VERB	devoir
m'	PRON	me
,	PUNCT	,
jour	NOUN	jour
avais	VERB	avoir
la	DET	le
auraient	AUX	avoir
,	PUNCT	,
un	DET	un
sauté	NOUN	sauté
que	SCONJ	que
ils	PRON	il
il	PRON	il
chassé	VERB	chasser
égorgé	VERB	égorger
m'	PRON	me
est	AUX	être
ils	PRON	il
,	PUNCT	,
aussi	ADV	aussi
m'	PRON	me
auraient	AUX	avoir
ça	PRON	cela
avec	ADP	avec
moi	PRON	moi
en	ADP	en
ai	AUX	avoir
était	AUX	être
seul	ADJ	seul
était	AUX	être
ça	PRON	cela
.	PUNCT	.
!	PUNCT	!
Et	CCONJ	et
mais	CCONJ	mais
s'	PRON	se
d'	ADP	de
très	ADV	très
il	PRON	il
croiraient	VERB	croire
d'	ADP	de
allant	VERB	aller
qu'	SCONJ	que
ils	PRON	il
que	SCONJ	que
,	PUNCT	,
croirait	VERB	croire
comme	ADP	comme
avoir	AUX	avoir
trouvé	VERB	trouver
fier	ADJ	fier
les	DET	le
,	PUNCT	,
parce	SCONJ	parce
habitude	NOUN	habitude
j'	PRON	je
autres	ADJ	autre
On	PRON	on
,	PUNCT	,
tombé	VERB	tomber
été	AUX	être
ne	ADV	ne
son	DET	son
,	PUNCT	,
que	SCONJ	que
compagnon	NOUN	compagnon
fidèle	ADV	fidèle
tuer	VERB	tuer
lui	PRON	lui
c'	PRON	ce
ne	ADV	ne
pas	ADV	pas
colère	ADJ	colèr
jamais	ADV	jamais
et	CCONJ	et
ça	PRON	cela
