franchi	VERB	franchir
«	VERB	«
les	DET	le
il	PRON	il
longtemps	ADV	longtemps
«	NOUN	«
nombre	NOUN	nombre
Désormais	ADV	désormais
la	DET	le
perdu	VERB	perdre
tout	DET	tout
elle	PRON	lui
lui	PRON	lui
refuge	NOUN	refuge
avaient	AUX	avoir
Pour	ADP	pour
son	DET	son
La	DET	le
se	PRON	se
présentait	VERB	présenter
passage	NOUN	passage
vers	ADP	vers
permanents	NOUN	permanent
mon	DET	mon
de	ADP	de
un	DET	un
organisait	ADJ	organisait
était	AUX	être
toujours	ADV	toujours
plutôt	ADV	plutôt
,	PUNCT	,
statuts	NOUN	statut
servait	VERB	servir
de	ADP	de
,	PUNCT	,
dès	ADP	dès
père	NOUN	père
un	DET	un
«	NOUN	«
nuit	NOUN	nuit
.	PUNCT	.
à	ADP	à
point	NOUN	point
Villa	PROPN	Villa
première	ADJ	premier
mais	CCONJ	mais
,	PUNCT	,
qu'	SCONJ	que
visiteur	NOUN	visiteur
de	ADP	de
fixe	NOUN	fixe
»	PUNCT	»
qui	PRON	qui
devenue	VERB	devenir
leurs	DET	leur
.	PUNCT	.
transfert	NOUN	transfert
abri	NOUN	abri
poussent	VERB	pousser
fermes	ADJ	ferme
l'	DET	le
avait	AUX	avoir
pousser	VERB	pousser
il	PRON	il
les	DET	le
adjoint	NOUN	adjoint
une	DET	un
son	DET	son
,	PUNCT	,
qui	PRON	qui
partir	VERB	partir
arrivée	NOUN	arrivée
aide	NOUN	aide
légumes	NOUN	légume
Mais	CCONJ	mais
Monsieur	NOUN	Monsieur
où	PRON	où
pu	VERB	pouvoir
.	PUNCT	.
Dora	PROPN	Dora
et	CCONJ	et
avec	ADP	avec
Paul	PROPN	Paul
l'	DET	le
ils	PRON	il
ne	ADV	ne
là	ADV	là
résoudre	VERB	résoudre
ingénieur	NOUN	ingénieur
,	PUNCT	,
de	ADP	de
faisait	VERB	faire
à	ADP	à
ami	NOUN	ami
pas	ADV	pas
n'	ADV	n'
des	DET	un
,	PUNCT	,
autrichien	ADJ	autrichien
voir	VERB	voir
,	PUNCT	,
,	PUNCT	,
Franck	PROPN	Franck
se	PRON	se
,	PUNCT	,
son	DET	son
nouvelle	ADJ	nouveau
Germain	PROPN	Germain
truchement	NOUN	truchement
la	DET	le
entre	ADP	entre
les	DET	le
avait	AUX	avoir
,	PUNCT	,
dans	ADP	dans
petite	ADJ	petit
au	ADP	au
de	ADP	de
voisine	NOUN	voisin
qui	PRON	qui
une	DET	un
,	PUNCT	,
jeune	ADJ	jeune
tout	ADV	tout
Jannette	PROPN	Jannette
Ils	PRON	il
,	PUNCT	,
parents	NOUN	parent
,	PUNCT	,
nuit	NOUN	nuit
professeurs	NOUN	professeur
,	PUNCT	,
ans	NOUN	an
une	DET	un
par	ADP	par
le	DET	le
naturellement	ADV	naturellement
quitté	VERB	quitter
les	DET	le
ses	DET	son
juive	NOUN	juif
l'	PRON	l'
la	DET	le
treize	NUM	treize
de	ADP	de
dont	PRON	dont
,	PUNCT	,
.	PUNCT	.
mains	NOUN	main
ville	NOUN	ville
abandonné	VERB	abandonner
de	ADP	de
leur	DET	leur
avaient	AUX	avoir
Villa	PROPN	Villa
la	DET	le
lycée	NOUN	lycée
avaient	AUX	avoir
vélo	NOUN	vélo
à	ADP	à
et	CCONJ	et
nos	DET	notre
descendant	VERB	descendre
chambre	NOUN	chambre
confiée	VERB	confier
sourire	ADJ	sourir
On	PRON	on
.	PUNCT	.
la	DET	le
boulimie	NOUN	boulimie
peu	ADV	peu
avait	AUX	avoir
ma	DET	mon
nous	PRON	nous
la	DET	le
dotée	VERB	doter
lycée	VERB	lycer
sœurs	NOUN	sœur
dans	ADP	dans
loquace	NOUN	loquace
.	PUNCT	.
père	NOUN	père
vivait	VERB	vivre
et	CCONJ	et
sur	ADP	sur
un	DET	un
au	ADP	au
,	PUNCT	,
d'	ADP	de
emprunt	NOUN	emprunt
mère	NOUN	mère
,	PUNCT	,
tranquille	NOUN	tranquille
Jannette	PROPN	Jannette
d'	ADP	de
de	ADP	de
avec	ADP	avec
,	PUNCT	,
une	DET	un
,	PUNCT	,
un	DET	un
tendance	NOUN	tendance
à	ADP	à
cadettes	VERB	cadetter
mon	DET	mon
joli	NOUN	joli
nous	PRON	nous
d'	ADP	de
de	ADP	de
de	ADP	de
tout	ADJ	tout
neuf	ADJ	neuf
restriction	NOUN	restriction
.	PUNCT	.
conseillé	VERB	conseiller
nourrir	VERB	nourrir
ne	ADV	ne
une	DET	un
en	ADP	en
période	NOUN	période
donc	ADV	donc
courir	VERB	courir
C'	PRON	ce
car	CCONJ	car
Dordogne	PROPN	Dordogne
treize	PRON	treize
réfugiés	NOUN	réfugié
membres	NOUN	membre
de	ADP	de
passée	VERB	passer
,	PUNCT	,
:	PUNCT	:
venue	VERB	venir
—	PUNCT	—
,	PUNCT	,
porteurs	NOUN	porteur
les	DET	le
la	DET	le
ce	DET	ce
papiers	NOUN	papier
est	AUX	être
de	ADP	de
famille	NOUN	famille
cousine	NOUN	cousin
faux	ADJ	faux
De	ADP	de
,	PUNCT	,
à	ADP	à
monde	NOUN	monde
était	AUX	être
Il	PRON	il
.	PUNCT	.
Difficile	NOUN	difficile
,	PUNCT	,
dire	VERB	dire
fallait	VERB	falloir
pouvaient	VERB	pouvoir
.	PUNCT	.
bas	NOUN	bas
risque	NOUN	risque
de	ADP	de
Mais	CCONJ	mais
éloignée	VERB	éloigner
»	PUNCT	»
le	DET	le
nombre	NOUN	nombre
à	ADP	à
leurs	DET	leur
,	PUNCT	,
la	DET	le
produits	NOUN	produit
Homme	NOUN	homme
en	ADP	en
perdue	VERB	perdre
alimentation	NOUN	alimentation
.	PUNCT	.
un	DET	un
on	PRON	on
d'	ADP	de
des	ADP	de
appartenait	VERB	appartenir
aller	VERB	aller
cartes	NOUN	carte
quérir	VERB	quérir
vallon	NOUN	vallon
du	ADP	de
dans	ADP	dans
compter	VERB	compter
trois	PRON	trois
,	PUNCT	,
ville	NOUN	ville
plus	ADV	plus
sur	ADP	sur
«	NOUN	«
Quercy	PROPN	Quercy
.	PUNCT	.
,	PUNCT	,
fermes	ADJ	ferme
.	PUNCT	.
les	DET	le
étaient	AUX	être
Le	DET	le
Jougla	PROPN	Jougla
pouvait	VERB	pouvoir
d'	ADP	de
au	ADP	au
l'	DET	le
Elles	PRON	lui
ami	NOUN	ami
.	PUNCT	.
ville	NOUN	ville
,	PUNCT	,
,	PUNCT	,
l'	DET	le
Sombre	PROPN	Sombre
la	DET	le
—	NOUN	—
,	PUNCT	,
par	ADP	par
mon	DET	mon
sur	ADP	sur
,	PUNCT	,
direction	NOUN	direction
sur	ADP	sur
de	ADP	de
les	DET	le
conseils	NOUN	conseil
ainsi	ADV	ainsi
plaine	NOUN	plaine
les	DET	le
exploitations	NOUN	exploitation
,	PUNCT	,
la	DET	le
en	ADP	en
de	ADP	de
son	DET	son
les	DET	le
La	DET	le
,	PUNCT	,
Petites	ADJ	petit
opposée	ADJ	opposer
père	NOUN	père
Crière	PROPN	Crière
dans	ADP	dans
.	PUNCT	.
Aveyron	NOUN	aveyron
toujours	ADV	toujours
collines	NOUN	colline
avaient	AUX	avoir
,	PUNCT	,
proches	ADJ	proche
été	AUX	être
achetées	VERB	acheter
que	SCONJ	que
Saint-Martial	PROPN	Saint-Martial
de	ADP	de
bétail	NOUN	bétail
plus	ADV	plus
Mon	DET	mon
,	PUNCT	,
de	ADP	de
perdit	VERB	perdre
outre	ADP	outre
père	NOUN	père
maïs	NOUN	maïs
permettaient	ADV	permettaient
,	PUNCT	,
fonctionnaient	ADV	fonctionnaient
abritaient	ADV	abritaient
,	PUNCT	,
n'	ADV	n'
régulièrement	ADV	régulièrement
.	PUNCT	.
les	DET	le
mon	DET	mon
,	PUNCT	,
visiteurs	VERB	visiteurs
plus	ADV	plus
,	PUNCT	,
en	ADP	en
méfiant	VERB	méfier
modeste	ADJ	modeste
métairie	NOUN	métairie
polyculture	NOUN	polyculture
»	PUNCT	»
.	PUNCT	.
«	NOUN	«
argent	NOUN	argent
ravitailler	VERB	ravitailler
,	PUNCT	,
Elles	PRON	lui
en	ADP	en
qu'	SCONJ	que
en	ADP	en
père	NOUN	père
y	PRON	y
,	PUNCT	,
gagna	ADV	gagna
sa	DET	son
il	PRON	il
elles	PRON	lui
communauté	NOUN	communauté
et	CCONJ	et
d'	ADP	de
une	DET	un
lui	PRON	lui
envoyait	VERB	envoyer
mais	CCONJ	mais
Durand	PROPN	Durand
curé	NOUN	curé
sache	VERB	savoir
afin	ADP	afin
traqués	NOUN	traqué
fermes	ADJ	ferme
un	DET	un
on	PRON	on
ou	CCONJ	ou
vélo	ADJ	vélo
confesser	VERB	confesser
tous	ADJ	tout
dans	ADP	dans
Famille	PROPN	Famille
faisait	VERB	faire
en	ADP	en
deux	NUM	deux
,	PUNCT	,
Bertrand	PROPN	Bertrand
qu'	SCONJ	que
des	ADP	de
les	DET	le
Fournier	PROPN	Fournier
,	PUNCT	,
tournées	NOUN	tournée
qui	PRON	qui
,	PUNCT	,
Madame	NOUN	Monsieur
Monsieur	NOUN	Monsieur
le	DET	le
qu'	SCONJ	que
Monsieur	NOUN	Monsieur
en	ADP	en
ces	DET	ce
voie	NOUN	voie
les	DET	le
,	PUNCT	,
,	PUNCT	,
transformés	VERB	transformer
environs	NOUN	environ
il	PRON	il
déambuler	VERB	déambuler
que	SCONJ	que
était	AUX	être
venu	VERB	venir
on	PRON	on
complice	NOUN	complice
l'	DET	le
la	DET	le
et	CCONJ	et
plus	ADV	plus
,	PUNCT	,
curé	NOUN	curé
,	PUNCT	,
Aller	NOUN	aller
la	DET	le
Blanchard	PROPN	Blanchard
un	DET	un
J'	PRON	je
prendre	VERB	prendre
leur	DET	leur
âme	NOUN	âme
que	SCONJ	que
étais	AUX	être
»	PUNCT	»
Jougla	PROPN	Jougla
de	ADP	de
temps	NOUN	temps
partie	NOUN	partie
et	CCONJ	et
air	NOUN	air
,	PUNCT	,
.	PUNCT	.
«	NOUN	«
bon	ADJ	bon
Parisiens	ADJ	parisien
de	ADP	de
mes	DET	mon
faisait	VERB	faire
il	PRON	il
vérifie	VERB	vérifier
joies	NOUN	joie
venus	VERB	venir
.	PUNCT	.
fallait	VERB	falloir
le	DET	le
grandes	ADJ	grand
campagne	NOUN	campagne
au	ADP	au
de	ADP	de
l'	DET	le
bien	ADV	bien
autre	PRON	autre
état	NOUN	état
de	ADP	de
dont	PRON	dont
des	DET	un
,	PUNCT	,
y	PRON	y
à	ADP	à
Sombre	PROPN	Sombre
par	ADP	par
Lorsqu'	SCONJ	lorsque
noire	ADJ	noir
,	PUNCT	,
cette	DET	ce
conduit	VERB	conduire
.	PUNCT	.
Pauloto	ADV	pauloto
volant	NOUN	volant
rejoindre	VERB	rejoindre
son	DET	son
avions	NOUN	avion
un	DET	un
,	PUNCT	,
n'	ADV	n'
,	PUNCT	,
deuxième	ADJ	deuxième
plus	ADV	plus
grâce	NOUN	grâce
Phaéton	NOUN	phaéton
trouvé	VERB	trouver
devenait	VERB	devenir
Homme	NOUN	homme
son	DET	son
Sombre	PROPN	Sombre
du	ADP	de
tout	DET	tout
était	VERB	être
laquelle	PRON	lequel
il	PRON	il
mais	CCONJ	mais
au	ADP	au
Jougla	PROPN	Jougla
nous	PRON	nous
de	ADP	de
,	PUNCT	,
Juvaquatre	PROPN	Juvaquatre
il	PRON	il
son	DET	son
m'	PRON	me
lui	PRON	lui
:	PUNCT	:
embarquait	VERB	embarquer
pour	ADP	pour
à	ADP	à
l'	DET	le
Pauloto	ADV	pauloto
,	PUNCT	,
surnom	NOUN	surnom
Jougla	PROPN	Jougla
compagnon	NOUN	compagnon
ses	DET	son
cessait	VERB	cesser
avait	VERB	avoir
et	CCONJ	et
joyeux	NOUN	joyeux
retrouver	VERB	retrouver
le	DET	le
au	ADP	au
.	PUNCT	.
Il	PRON	il
ironie	NOUN	ironie
composé	VERB	composer
chantait	VERB	chanter
filles	NOUN	fille
,	PUNCT	,
Le	DET	le
mon	DET	mon
de	ADP	de
voyage	NOUN	voyage
:	PUNCT	:
habitaient	VERB	habiter
sifflait	VERB	siffler
du	ADP	de
et	CCONJ	et
âge	NOUN	âge
au	ADP	au
de	ADP	de
provoquer	VERB	provoquer
fiancées	NOUN	fiancé
Elles	PRON	lui
tout	ADV	tout
y	PRON	y
de	ADP	de
long	NOUN	long
.	PUNCT	.
ne	ADV	ne
plusieurs	DET	plusieurs
—	PUNCT	—
,	PUNCT	,
son	DET	son
citadin	NOUN	citadin
commençait	VERB	commencer
-il	PRON	il
me	PRON	me
qui	PRON	qui
va	VERB	aller
hameau	NOUN	hameau
petit	ADJ	petit
dont	PRON	dont
une	DET	un
,	PUNCT	,
et	CCONJ	et
des	ADP	de
de	ADP	de
d'	ADP	de
maisonnettes	NOUN	maisonnette
en	ADP	en
cimetière	NOUN	cimetière
accueillait	VERB	accueillir
les	DET	le
un	DET	un
qu'	PRON	qu'
un	DET	un
de	ADP	de
gorgé	ADJ	gorger
pierre	NOUN	pierre
ce	DET	ce
de	ADP	de
ruisseau	NOUN	ruisseau
pont	NOUN	pont
résidait	VERB	résider
chapelle	NOUN	chapelle
un	DET	un
,	PUNCT	,
vallon	NOUN	vallon
,	PUNCT	,
tout	ADJ	tout
sur	ADP	sur
une	DET	un
charme	NOUN	charme
vieux	ADJ	vieux
enfants	NOUN	enfant
lequel	PRON	lequel
,	PUNCT	,
le	DET	le
roseaux	NOUN	roseau
paysans	NOUN	paysan
de	ADP	de
minuscule	ADJ	minuscule
passait	VERB	passer
,	PUNCT	,
école	NOUN	école
qui	PRON	qui
truites	NOUN	truite
petite	ADJ	petit
quatre	NUM	quatre
ce	PRON	ce
ancien	ADJ	ancien
et	CCONJ	et
constituait	VERB	constituer
,	PUNCT	,
du	ADP	de
des	DET	un
des	ADP	de
il	PRON	il
ingrates	ADJ	ingrat
Deux	NUM	Deux
la	DET	le
perdreaux	NOUN	perdreau
coursés	VERB	courser
avec	ADP	avec
,	PUNCT	,
naturelle	ADJ	naturel
bâtards	VERB	bâtards
verdure	NOUN	verdure
blanches	ADJ	blanc
bouffèurs	NOUN	bouffèur
Tarn	PROPN	Tarn
la	DET	le
leurs	DET	leur
.	PUNCT	.
une	DET	un
entre	ADP	entre
frontière	NOUN	frontière
de	ADP	de
prunes	NOUN	prune
,	PUNCT	,
les	DET	le
leurs	DET	leur
pain	NOUN	pain
,	PUNCT	,
par	ADP	par
Causses	NOUN	causse
jonction	NOUN	jonction
de	ADP	de
plaines	NOUN	plaine
chiens	NOUN	chien
roches	NOUN	roche
lièvres	NOUN	lièvre
,	PUNCT	,
leurs	DET	leur
et	CCONJ	et
leurs	DET	leur
et	CCONJ	et
comme	ADP	comme
caillasses	NOUN	caillasse
civilisations	NOUN	civilisation
,	PUNCT	,
sèches	ADJ	sec
plutôt	ADV	plutôt
châtaignier	NOUN	châtaignier
la	DET	le
du	ADP	de
et	CCONJ	et
ou	CCONJ	ou
du	ADP	de
.	PUNCT	.
,	PUNCT	,
du	ADP	de
seigle	NOUN	seigle
et	CCONJ	et
accéder	VERB	accéder
y	PRON	y
,	PUNCT	,
pêche	NOUN	pêche
travailler	VERB	travailler
murets	NOUN	muret
poire	NOUN	poire
la	DET	le
facile	ADJ	facile
chasselas	NOUN	chasselas
cultures	NOUN	culture
de	ADP	de
s'	PRON	se
de	ADP	de
pierres	NOUN	pierre
des	DET	un
du	ADP	de
,	PUNCT	,
du	ADP	de
jouxtaient	ADV	jouxtaient
,	PUNCT	,
limon	NOUN	limon
celle	PRON	celui
et	CCONJ	et
de	ADP	de
cep	NOUN	cep
à	ADP	à
des	ADP	de
riche	NOUN	riche
et	CCONJ	et
chèvres	NOUN	chèvre
,	PUNCT	,
,	PUNCT	,
deux	NUM	deux
celle	PRON	celui
Pour	ADP	pour
,	PUNCT	,
en	PRON	en
vallon	NOUN	vallon
perdu	VERB	perdre
troupe	NOUN	troupe
bouts	ADJ	bout
;	PUNCT	;
au	ADP	au
coin	NOUN	coin
les	DET	le
les	DET	le
innombrables	NOUN	innombrable
petits	ADJ	petit
c'	PRON	ce
de	ADP	de
bien	ADV	bien
monde	NOUN	monde
sentiers	NOUN	sentier
qu'	PRON	qu'
,	PUNCT	,
allemande	ADJ	allemand
les	DET	le
était	AUX	être
toutes	ADJ	tout
il	PRON	il
et	CCONJ	et
fallait	VERB	falloir
comme	SCONJ	comme
il	PRON	il
»	PUNCT	»
l'	DET	le
,	PUNCT	,
dans	ADP	dans
connaître	VERB	connaître
«	NOUN	«
approcha	NOUN	approcha
routes	NOUN	route
pullulait	VERB	pulluler
aucune	DET	aucun
du	ADP	de
ce	PRON	ce
un	PRON	un
;	PUNCT	;
appelle	VERB	appeler
de	ADP	de
ces	DET	ce
ne	ADV	ne
,	PUNCT	,
un	DET	un
campagnes	NOUN	campagne
on	PRON	on
—	PUNCT	—
.	PUNCT	.
inaccessible	ADJ	inaccessible
,	PUNCT	,
,	PUNCT	,
peu	ADV	peu
France	PROPN	France
et	CCONJ	et
les	DET	le
l'	DET	le
,	PUNCT	,
le	DET	le
aussi	ADV	aussi
,	PUNCT	,
imagine	NOUN	imagine
tournesol	NOUN	tournesol
aussi	ADV	aussi
parfois	ADV	parfois
le	DET	le
aussi	ADV	aussi
aujourd'hui	ADV	aujourd'hui
doux	ADJ	doux
plaisent	VERB	plaire
je	PRON	je
encore	ADV	encore
l'	DET	le
fumier	ADJ	fumier
.	PUNCT	.
et	CCONJ	et
et	CCONJ	et
,	PUNCT	,
te	ADV	te
et	CCONJ	et
tilleul	PROPN	tilleul
blanc	ADJ	blanc
espère	NOUN	espère
Elles	PRON	lui
entamé	VERB	entamer
le	DET	le
et	CCONJ	et
sentant	VERB	sentir
,	PUNCT	,
,	PUNCT	,
le	DET	le
saule	NOUN	saule
vert	VERB	vert
Et	CCONJ	et
calme	NOUN	calme
petites	ADJ	petit
aride	ADJ	aride
baisers	NOUN	baiser
?	PUNCT	?
Sylvie	PROPN	Sylvie
.	PUNCT	.
les	DET	le
continuait	VERB	continuer
hein	NOUN	hein
et	CCONJ	et
perdues	ADJ	perdre
donner	VERB	donner
j'	PRON	je
osais	VERB	oser
du	ADP	de
les	DET	le
plus	ADV	plus
gestes	NOUN	geste
,	PUNCT	,
appelaient	VERB	appeler
attouchement	NOUN	attouchement
Les	DET	le
tête	NOUN	tête
Jougla	PROPN	Jougla
mains	NOUN	main
ne	ADV	ne
la	DET	le
sais	VERB	savoir
,	PUNCT	,
des	DET	un
d'	ADP	de
petites	ADJ	petit
.	PUNCT	.
des	DET	un
où	PRON	où
ébaucher	VERB	ébaucher
fiancées	NOUN	fiancé
de	ADP	de
,	PUNCT	,
Pauloto	ADV	pauloto
premiers	ADJ	premier
s'	PRON	se
Avec	ADP	avec
»	PUNCT	»
,	PUNCT	,
elles	PRON	lui
,	PUNCT	,
«	NOUN	«
Tu	SCONJ	tu
Lucette	PROPN	Lucette
sous	ADP	sous
Marie	PROPN	Marie
Pauloto	PROPN	Pauloto
,	PUNCT	,
ébouriffé	NOUN	ébouriffé
meules	NOUN	meule
sans	ADP	sans
paille	NOUN	paille
tabliers	NOUN	tablier
ressortais	ADJ	ressortai
prenait	VERB	prendre
corps	NOUN	corps
,	PUNCT	,
embarrassé	VERB	embarrasser
la	DET	le
ce	PRON	ce
dans	ADP	dans
,	PUNCT	,
la	DET	le
grain	NOUN	grain
la	DET	le
ou	CCONJ	ou
sur	ADP	sur
réserve	NOUN	réserve
me	PRON	me
fous	NOUN	fou
corps	NOUN	corps
rires	ADJ	rire
famille	NOUN	famille
de	ADP	de
et	CCONJ	et
sol	NOUN	sol
,	PUNCT	,
et	CCONJ	et
les	DET	le
mais	CCONJ	mais
embaumé	VERB	embaumer
à	ADP	à
riait	VERB	rire
des	ADP	de
hypocrisie	NOUN	hypocrisie
à	ADP	à
l'	DET	le
de	ADP	de
J'	PRON	je
œil	ADJ	œil
allumé	NOUN	allumé
le	DET	le
des	DET	un
en	PRON	en
pour	ADP	pour
.	PUNCT	.
tu	PRON	tu
je	PRON	je
mes	DET	mon
petite	ADJ	petit
franchise	NOUN	franchise
parlé	VERB	parler
que	SCONJ	que
que	SCONJ	que
dans	ADP	dans
«	NOUN	«
stimulaient	VERB	stimuler
par	ADP	par
faisait	VERB	faire
grange	NOUN	grange
—	VERB	—
—	PUNCT	—
avait	AUX	avoir
sa	DET	son
laquelle	PRON	lequel
Murielle	PROPN	Murielle
dont	PRON	dont
peur	NOUN	peur
cacher	VERB	cacher
étais	VERB	être
»	PUNCT	»
pas	ADV	pas
es	PRON	es
-	PROPN	-
Avec	ADP	avec
Mais	CCONJ	mais
«	NOUN	«
te	NOUN	te
le	DET	le
leur	DET	leur
Murielle	PROPN	Murielle
filou	NOUN	filou
allé	VERB	aller
la	DET	le
.	PUNCT	.
par	ADP	par
fiancées	ADJ	fiancé
me	PRON	me
,	PUNCT	,
»	PUNCT	»
me	PRON	me
.	PUNCT	.
n'	ADV	n'
tandis	ADV	tandis
la	DET	le
perversité	NOUN	perversité
.	PUNCT	.
Et	CCONJ	et
villages	NOUN	village
Je	PRON	je
,	PUNCT	,
deux	PRON	deux
?	PUNCT	?
quelques	DET	quelque
il	PRON	il
y	PRON	y
,	PUNCT	,
des	ADP	de
voiture	NOUN	voiture
rapprochait	VERB	rapprocher
que	SCONJ	que
la	DET	le
les	DET	le
les	DET	le
loin	ADV	loin
ne	ADV	ne
tous	ADJ	tout
avançait	VERB	avancer
qu'	SCONJ	que
est	AUX	être
fait	VERB	faire
-ce	PRON	-ce
derrière	ADP	derrière
elle	PRON	lui
ville	NOUN	ville
pas	ADV	pas
,	PUNCT	,
mesure	NOUN	mesure
vous	PRON	vous
champs	NOUN	champ
.	PUNCT	.
avez	AUX	avoir
A	NOUN	a
?	PUNCT	?
laissant	VERB	laisser
dans	ADP	dans
longeait	VERB	longer
La	DET	le
,	PUNCT	,
des	ADP	de
vignes	NOUN	vigne
répondais	VERB	répondre
qu'	SCONJ	que
traversait	VERB	traverser
se	PRON	se
collines	NOUN	colline
blanc	ADJ	blanc
ce	DET	ce
quelques	DET	quelque
cravate	ADJ	cravat
bras	NOUN	bras
sa	DET	son
de	ADP	de
à	ADP	à
torse	NOUN	torse
,	PUNCT	,
chéri	ADJ	chéri
,	PUNCT	,
de	ADP	de
.	PUNCT	.
son	DET	son
chemise	NOUN	chemise
dégrafant	VERB	dégrafer
,	PUNCT	,
de	ADP	de
puis	CCONJ	puis
,	PUNCT	,
drap	NOUN	drap
son	DET	son
hérité	NOUN	hérité
rajeunissait	VERB	rajeunir
de	ADP	de
larges	NOUN	large
bretelles	ADJ	bretelle
,	PUNCT	,
le	DET	le
kilomètres	NOUN	kilomètre
barrant	VERB	barrer
père	NOUN	père
en	ADP	en
lourd	NOUN	lourd
Pauloto	PROPN	Pauloto
crème	ADJ	crème
sombre	NOUN	sombre
de	ADP	de
noir	ADJ	noir
de	ADP	de
veston	NOUN	veston
finir	VERB	finir
son	DET	son
vallon	NOUN	vallon
enlevant	VERB	enlever
Jougla	ADJ	jougla
,	PUNCT	,
musclé	ADJ	muscler
pour	ADP	pour
avant	ADP	avant
les	DET	le
,	PUNCT	,
le	DET	le
lui	PRON	lui
corbeaux	NOUN	corbeau
Par	ADP	par
ajoncs	NOUN	ajonc
mandolines	NOUN	mandoline
nous	PRON	nous
de	ADP	de
chanter	VERB	chanter
,	PUNCT	,
Puis	CCONJ	puis
ouvertes	NOUN	ouverte
tue	NOUN	tue
des	ADP	de
des	ADP	de
tête	NOUN	tête
frisson	NOUN	frisson
cri	VERB	cri
l'	DET	le
des	ADP	de
avant	ADP	avant
le	DET	le
grandes	ADJ	grand
:	PUNCT	:
En	ADP	en
-	ADJ	-
vols	NOUN	vol
et	CCONJ	et
régiment	NOUN	régiment
,	PUNCT	,
avec	ADP	avec
de	ADP	de
recevions	VERB	recevoir
le	DET	le
et	CCONJ	et
à	ADP	à
odeur	NOUN	odeur
il	PRON	il
buses	NOUN	buse
et	CCONJ	et
m'	PRON	me
enjoignait	VERB	enjoindre
des	ADP	de
vitres	NOUN	vitre
des	ADP	de
.	PUNCT	.
fougères	NOUN	fougère
.	PUNCT	.
reprenait	VERB	reprendre
moindre	ADJ	moindre
savais	VERB	savoir
pas	ADV	pas
puisque	SCONJ	puisque
il	PRON	il
la	DET	le
-il	PRON	il
amusaient	VERB	amuser
n'	ADV	n'
en	PRON	en
dit	VERB	dire
cette	DET	ce
qui	PRON	qui
le	DET	le
,	PUNCT	,
il	PRON	il
à	ADP	à
,	PUNCT	,
lui	PRON	lui
,	PUNCT	,
estimait	VERB	estimer
interrogations	NOUN	interrogation
que	SCONJ	que
mordantes	VERB	mordanter
mes	DET	mon
parents	NOUN	parent
récit	NOUN	récit
que	SCONJ	que
de	ADP	de
doute	NOUN	doute
m'	PRON	me
aurait	AUX	avoir
cela	PRON	cela
autant	ADV	autant
Sans	ADP	sans
je	PRON	je
fait	VERB	faire
qu'	SCONJ	que
mes	DET	mon
lut	PRON	lut
pour	ADP	pour
frasques	NOUN	frasque
et	CCONJ	et
sans	ADP	sans
ses	DET	son
lui	PRON	lui
que	SCONJ	que
gardait	VERB	garder
l'	DET	le
de	ADP	de
appelait	VERB	appeler
que	SCONJ	que
mon	DET	mon
calculait	VERB	calculer
partie	NOUN	partie
Il	PRON	il
«	NOUN	«
revenait	VERB	revenir
Puritain	PROPN	Puritain
»	PUNCT	»
mon	DET	mon
Iconoclaste	PROPN	Iconoclaste
Jougla	PROPN	Jougla
lui	PRON	lui
et	CCONJ	et
de	ADP	de
la	DET	le
cela	PRON	cela
,	PUNCT	,
père	NOUN	père
:	PUNCT	:
éducation	NOUN	éducation
droit	NOUN	droit
au	ADP	au
pareille	NOUN	pareille
en	ADP	en
rendait	VERB	rendre
la	DET	le
ce	DET	ce
amicalement	ADJ	amicalement
lui	PRON	lui
et	CCONJ	et
rigueur	NOUN	rigueur
de	ADP	de
invectivant	NOUN	invectivant
-il	PRON	il
père	NOUN	père
essayait	VERB	essayer
dernier	ADJ	dernier
que	SCONJ	que
inculquer	VERB	inculquer
«	NOUN	«
Le	DET	le
compenserait	VERB	compenser
mon	DET	mon
.	PUNCT	.
L'	DET	le
nous	PRON	nous
asticot	NOUN	asticot
.	PUNCT	.
.	PUNCT	.
ses	DET	son
garçon	NOUN	garçon
caricaturait	VERB	caricaturer
»	PUNCT	»
père	NOUN	père
que	SCONJ	que
de	ADP	de
loustic	NOUN	loustic
,	PUNCT	,
plaisir	NOUN	plaisir
es	NOUN	e
se	PRON	se
me	PRON	me
Pauloto	PROPN	Pauloto
réagir	VERB	réagir
-il	PRON	il
propres	ADJ	propre
et	CCONJ	et
de	ADP	de
ce	PRON	ce
puissante	ADJ	puissant
contrastes	NOUN	contraste
connivence	NOUN	connivence
.	PUNCT	.
Un	DET	un
disait	VERB	dire
pour	ADP	pour
—	PUNCT	—
Voilà	VERB	voilà
nourrissait	VERB	nourrir
mon	DET	mon
le	DET	le
ces	DET	ce
!	PUNCT	!
volontiers	NOUN	volontier
,	PUNCT	,
voir	VERB	voir
Tu	ADP	tu
simple	ADJ	simple
ami	NOUN	ami
es	ADP	es
un	DET	un
convictions	NOUN	conviction
Leur	DET	leur
mon	DET	mon
tu	ADP	tu
son	DET	son
avait	AUX	avoir
un	DET	un
le	DET	le
rire	NOUN	rire
de	ADP	de
éclat	NOUN	éclat
,	PUNCT	,
Dans	ADP	dans
d'	ADP	de
,	PUNCT	,
,	PUNCT	,
je	PRON	je
a	AUX	avoir
dominée	VERB	dominer
!	PUNCT	!
silence	NOUN	silence
grand	ADJ	grand
drôle	NOUN	drôle
toute	ADJ	tout
:	PUNCT	:
