fond	NOUN	fond
son	DET	son
mains	NOUN	main
fatigué	NOUN	fatigué
il	PRON	il
...	PUNCT	...
avait	VERB	avoir
si	SCONJ	si
l'	DET	le
rôle	NOUN	rôle
.	PUNCT	.
était	AUX	être
sur	ADP	sur
protéger	VERB	protéger
sais	VERB	savoir
si	SCONJ	si
en	ADP	en
ses	DET	son
,	PUNCT	,
Je	PRON	je
laissa	VERB	laisser
que	SCONJ	que
massa	NOUN	massa
.	PUNCT	.
épaules	NOUN	épaule
—	PUNCT	—
Il	PRON	il
s'	PRON	se
courir	VERB	courir
Elle	PRON	lui
Il	PRON	il
l'	DET	le
.	PUNCT	.
n'	ADV	n'
la	DET	le
à	ADP	à
.	PUNCT	.
pas	ADV	pas
l'	DET	le
de	ADP	de
était	AUX	être
aussi	ADV	aussi
dans	ADP	dans
n'	ADV	n'
en	PRON	en
a	AUX	avoir
,	PUNCT	,
dit	VERB	dire
oreilles	NOUN	oreille
fendre	VERB	fendre
stupide	ADJ	stupide
Si	SCONJ	si
La	DET	le
à	ADP	à
utilisé	VERB	utiliser
été	AUX	être
»	PUNCT	»
soupir	NOUN	soupir
,	PUNCT	,
les	DET	le
circonstances	NOUN	circonstance
.	PUNCT	.
fois	NOUN	fois
l'	DET	le
pas	ADV	pas
-elle	PRON	lui
croyais	VERB	croire
qu'	SCONJ	que
un	DET	un
avaient	AUX	avoir
âme	NOUN	âme
mes	DET	mon
cette	DET	ce
enterrement	NOUN	enterrement
il	PRON	il
,	PUNCT	,
.	PUNCT	.
Je	PRON	je
première	ADJ	premier
maison	NOUN	maison
c'	PRON	ce
tragiques	ADJ	tragique
expression	NOUN	expression
m'	PRON	me
aurais	VERB	avoir
chasser	VERB	chasser
une	DET	un
.	PUNCT	.
c'	PRON	ce
j'	PRON	je
allaient	VERB	aller
Scott	PROPN	Scott
.	PUNCT	.
la	DET	le
pitance	NOUN	pitance
âge	NOUN	âge
C'	PRON	ce
cela	PRON	cela
votre	DET	votre
que	SCONJ	que
,	PUNCT	,
,	PUNCT	,
idée	NOUN	idée
crois	VERB	croire
des	ADP	de
pour	ADP	pour
pu	VERB	pouvoir
Je	PRON	je
trouver	VERB	trouver
je	PRON	je
ne	ADV	ne
place	NOUN	place
remonte	VERB	remonte
le	DET	le
pas	ADV	pas
drôle	NOUN	drôle
quotidienne	ADJ	quotidien
à	ADP	à
—	PUNCT	—
inquiéterais	VERB	inquiéter
est	AUX	être
A	ADP	à
cavernes	NOUN	caverne
brontosaure	NOUN	brontosaure
l'	DET	le
les	DET	le
pour	ADP	pour
assurer	VERB	assurer
qui	PRON	qui
presque	ADV	presque
hommes	NOUN	homme
.	PUNCT	.
quand	SCONJ	quand
c'	PRON	ce
un	DET	un
les	DET	le
.	PUNCT	.
qu'	PRON	qu'
à	ADP	à
est	AUX	être
Joe	NOUN	joe
.	PUNCT	.
et	CCONJ	et
.	PUNCT	.
—	PUNCT	—
elle	PRON	lui
ne	ADV	ne
équilibré	ADJ	équilibré
vous	PRON	vous
occupez	VERB	occuper
nerveusement	VERB	nerveusemer
,	PUNCT	,
D'	ADP	de
en	PRON	en
se	PRON	se
temps	NOUN	temps
garçon	NOUN	garçon
vous	PRON	vous
très	ADV	très
Hannah	PROPN	Hannah
,	PUNCT	,
faut	VERB	falloir
geste	NOUN	geste
prit	NOUN	prit
du	ADP	de
,	PUNCT	,
Ce	PRON	ce
machinal	ADJ	machinal
vous	PRON	vous
est	AUX	être
merveille	PROPN	merveille
il	PRON	il
tordait	VERB	tordre
dans	ADP	dans
,	PUNCT	,
mains	NOUN	main
les	DET	le
siennes	NOUN	sienne
un	DET	un
petit	ADJ	petit
et	CCONJ	et
Rome	PROPN	Rome
les	DET	le
lever	VERB	lever
est	AUX	être
me	PRON	me
!	PUNCT	!
!	PUNCT	!
de	ADP	de
s'	PRON	se
qui	PRON	qui
,	PUNCT	,
.	PUNCT	.
Elle	PRON	lui
était	AUX	être
Rock	PROPN	Rock
de	ADP	de
un	DET	un
eut	VERB	avoir
fiche	VERB	fiche
les	DET	le
envie	VERB	envier
C'	PRON	ce
me	PRON	me
Café	NOUN	café
sortir	VERB	sortir
construite	ADV	construite
Je	PRON	je
en	ADP	en
de	ADP	de
se	PRON	se
soudain	ADV	soudain
terminer	VERB	terminer
préoccupe	VERB	préoccupe
de	ADP	de
jour	NOUN	jour
têtue	VERB	têtue
le	DET	le
—	PUNCT	—
,	PUNCT	,
Rome	PROPN	Rome
Joe	NOUN	joe
pour	ADP	pour
.	PUNCT	.
Red	PROPN	Red
de	ADP	de
Têtue	PROPN	Têtue
!	PUNCT	!
est	AUX	être
pas	ADV	pas
Noël	PROPN	Noël
et	CCONJ	et
vacances	NOUN	vacance
pour	ADP	pour
l'	DET	le
à	ADP	à
—	PUNCT	—
Des	DET	un
new-yorkaise	AUX	new-yorkaise
laisser	VERB	laisser
ouvrir	VERB	ouvrir
eu	VERB	avoir
seule	ADJ	seul
s'	PRON	se
écroulerait	VERB	écrouler
,	PUNCT	,
chance	NOUN	chance
Hannah	PROPN	Hannah
de	ADP	de
typiquement	ADV	typiquement
n'	ADV	n'
mourraient	VERB	mourir
Et	CCONJ	et
ambition	NOUN	ambition
si	SCONJ	si
pas	ADV	pas
mais	CCONJ	mais
son	DET	son
intransigeante	ADJ	intransigeant
de	ADP	de
faim	NOUN	faim
vacanciers	NOUN	vacancier
se	PRON	se
temps	NOUN	temps
avoir	AUX	avoir
Greene	PROPN	Greene
?	PUNCT	?
passerait	VERB	passer
avec	ADP	avec
n'	ADV	n'
.	PUNCT	.
milliers	NOUN	millier
vous	PRON	vous
?	PUNCT	?
-il	PRON	il
pas	ADV	pas
Le	DET	le
monde	NOUN	monde
que	PRON	que
adorable	NOUN	adorable
à	ADP	à
la	DET	le
arriviez	VERB	arriver
d'	ADP	de
goûter	VERB	goûter
des	DET	un
ainsi	ADV	ainsi
elle	PRON	lui
lui	PRON	lui
de	ADP	de
,	PUNCT	,
,	PUNCT	,
Greene	PROPN	Greene
cesse	NOUN	cesse
au-dessus	ADV	au-dessus
difficultés	NOUN	difficulté
qui	PRON	qui
d'	ADP	de
—	PUNCT	—
-il	PRON	il
affrontait	VERB	affronter
serais	PRON	serais
?	PUNCT	?
osait	VERB	oser
qu'	PRON	qu'
voilà	VERB	voilà
incomparables	ADJ	incomparable
Comment	ADV	comment
tartes	NOUN	tarte
à	ADP	à
court	ADJ	court
Je	PRON	je
savait	VERB	savoir
doutes	NOUN	doute
,	PUNCT	,
Hannah	PROPN	Hannah
d'	ADP	de
-il	PRON	il
?	PUNCT	?
argent	NOUN	argent
parler	VERB	parler
?	PUNCT	?
elle	PRON	lui
qui	PRON	qui
des	DET	un
après	ADP	après
planaient	VERB	planer
sans	ADP	sans
Que	PRON	que
les	DET	le
jour	NOUN	jour
ce	PRON	ce
jour	NOUN	jour
ferma	VERB	fermer
passerait	VERB	passer
.	PUNCT	.
,	PUNCT	,
la	DET	le
un	DET	un
se	PRON	se
fenêtre	NOUN	fenêtre
—	PUNCT	—
.	PUNCT	.
la	DET	le
vitre	NOUN	vitre
pas	ADV	pas
suis	AUX	être
,	PUNCT	,
faisait	VERB	faire
d'	ADP	de
se	PRON	se
rigoles	NOUN	rigole
traversa	VERB	traverser
leva	VERB	lever
et	CCONJ	et
.	PUNCT	.
répondit	NOUN	répondit
se	PRON	se
-elle	PRON	lui
,	PUNCT	,
elle	PRON	lui
des	DET	un
salon	NOUN	salon
Le	DET	le
yeux	NOUN	oeil
excédée	VERB	excéder
où	PRON	où
à	ADP	à
Elle	PRON	lui
les	DET	le
bond	NOUN	bond
pluie	NOUN	pluie
vint	VERB	venir
front	NOUN	front
grands	ADJ	grand
devant	ADP	devant
appuyé	VERB	appuyer
sur	ADP	sur
le	DET	le
!	PUNCT	!
la	DET	le
Je	PRON	je
poster	VERB	poster
C'	PRON	ce
de	ADP	de
un	DET	un
pas	ADV	pas
vous	PRON	vous
en	PRON	en
désolé	ADJ	désolé
dans	ADP	dans
que	SCONJ	que
,	PUNCT	,
aurais	VERB	avoir
pas	ADV	pas
est	AUX	être
les	DET	le
à	ADP	à
avec	ADP	avec
n'	ADV	n'
,	PUNCT	,
problèmes	NOUN	problème
le	DET	le
Je	PRON	je
ma	DET	mon
ça	PRON	cela
avoir	AUX	avoir
.	PUNCT	.
poussée	VERB	pousser
.	PUNCT	.
—	PUNCT	—
mes	DET	mon
.	PUNCT	.
soupir	NOUN	soupir
à	ADP	à
bout	NOUN	bout
dû	VERB	devoir
—	PUNCT	—
Hannah	PROPN	Hannah
est	VERB	être
avais	VERB	avoir
ennuyer	VERB	ennuyer
faute	NOUN	faute
.	PUNCT	.
Tout	PRON	tout
-elle	X	-elle
Je	PRON	je
n'	ADV	n'
droit	NOUN	droit
vous	PRON	vous
,	PUNCT	,
servent	ADV	servent
dit	VERB	dire
j'	PRON	je
.	PUNCT	.
la	DET	le
faire	VERB	faire
sourire	NOUN	sourire
pour	ADP	pour
amis	NOUN	ami
de	ADP	de
plus	ADV	plus
-t	PART	-t
put	PRON	put
réprimer	VERB	réprimer
que	PRON	que
cela	PRON	cela
?	PUNCT	?
—	PUNCT	—
tournant	VERB	tourner
?	PUNCT	?
savez	VERB	savoir
face	NOUN	face
se	PRON	se
nous	PRON	nous
beaucoup	ADV	beaucoup
Des	DET	un
en	ADP	en
amis	NOUN	ami
parfaitement	ADV	parfaitement
que	SCONJ	que
Vous	PRON	vous
C'	PRON	ce
conversation	NOUN	conversation
être	AUX	être
répéta	VERB	répéter
un	DET	un
est	AUX	être
-elle	PRON	lui
aimerais	VERB	aimer
lui	PRON	lui
.	PUNCT	.
sommes	VERB	être
,	PUNCT	,
ce	PRON	ce
le	DET	le
Joe	NOUN	joe
ne	ADV	ne
.	PUNCT	.
—	PUNCT	—
sérieux	NOUN	sérieux
que	SCONJ	que
Malgré	ADP	malgré
faux	ADJ	faux
vous	PRON	vous
-il	PRON	il
je	PRON	je
connaissons	VERB	connaître
prête	ADJ	prêt
pour	ADP	pour
-t	PART	-t
,	PUNCT	,
vous	PRON	vous
Nous	PRON	nous
ne	ADV	ne
ami	NOUN	ami
vous	PRON	vous
Mais	CCONJ	mais
pas	ADV	pas
pas	ADV	pas
l'	DET	le
—	PUNCT	—
me	PRON	me
êtes	AUX	être
.	PUNCT	.
ailleurs	ADV	ailleurs
Hannah	PROPN	Hannah
y	PRON	y
.	PUNCT	.
C'	PRON	ce
est	AUX	être
.	PUNCT	.
d'	ADP	de
en	ADP	en
D'	ADP	de
puisque	SCONJ	puisque
nous	PRON	nous
être	AUX	être
n'	ADV	n'
.	PUNCT	.
,	PUNCT	,
presque	ADV	presque
Pour	ADP	pour
silence	NOUN	silence
votre	DET	votre
,	PUNCT	,
.	PUNCT	.
—	PUNCT	—
contenterai	VERB	contenter
,	PUNCT	,
compléta	VERB	compléter
Scott	PROPN	Scott
instant	NOUN	instant
que	SCONJ	que
beaucoup	ADV	beaucoup
il	PRON	il
Hannah	PROPN	Hannah
si	ADV	si
raison	NOUN	raison
ressemble	VERB	ressemble
qu'	PRON	qu'
attente	NOUN	attente
Greene	PROPN	Greene
Elle	PRON	lui
avait	AUX	avoir
ainsi	ADV	ainsi
l'	DET	le
.	PUNCT	.
l'	DET	le
obscure	ADJ	obscur
lui	PRON	lui
de	ADP	de
apprécia	VERB	apprécier
quelque	ADV	quelque
.	PUNCT	.
toute	DET	tout
madame	NOUN	Monsieur
Pour	ADP	pour
Greene	PROPN	Greene
David	PROPN	David
Greene	PROPN	Greene
épouse	NOUN	épouse
Joe	NOUN	joe
comprenait	VERB	comprendre
contre	ADP	contre
Mme	NOUN	mme
été	AUX	être
l'	DET	le
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
longtemps	ADV	longtemps
Cela	PRON	cela
sa	DET	son
appelle	VERB	appeler
l'	DET	le
situation	NOUN	situation
.	PUNCT	.
que	SCONJ	que
,	PUNCT	,
impression	NOUN	impression
,	PUNCT	,
donnait	VERB	donner
convaincu	VERB	convaincre
qu'	PRON	qu'
son	DET	son
de	ADP	de
il	PRON	il
vague	NOUN	vague
attirance	NOUN	attirance
à	ADP	à
un	DET	un
faisait	VERB	faire
tout	ADJ	tout
ce	PRON	ce
suis	AUX	être
merveilleux	ADJ	merveilleux
cet	DET	ce
a	AUX	avoir
un	DET	un
Scott	PROPN	Scott
,	PUNCT	,
culpabilité	NOUN	culpabilité
elle	PRON	lui
certain	ADJ	certain
était	AUX	être
ressentait	VERB	ressentir
en	ADP	en
pour	ADP	pour
je	PRON	je
suis	AUX	être
dit	VERB	dire
—	PUNCT	—
père	NOUN	père
David	PROPN	David
homme	NOUN	homme
qu'	PRON	qu'
Et	CCONJ	et
naître	ADJ	naîtr
que	SCONJ	que
sentiment	ADJ	sentiment
m'	PRON	me
que	SCONJ	que
.	PUNCT	.
je	PRON	je
aussi	ADV	aussi
D'	ADP	de
après	ADP	après
.	PUNCT	.
elle	PRON	lui
beaucoup	ADV	beaucoup
homme	NOUN	homme
ressemble	VERB	ressemble
ne	ADV	ne
Voilà	VERB	voilà
son	DET	son
celui	PRON	celui
—	PUNCT	—
semaines	NOUN	semaine
.	PUNCT	.
prononcer	VERB	prononcer
beaucoup	ADV	beaucoup
Après	ADP	après
l'	PRON	l'
était	AUX	être
rival	NOUN	rival
Joe	NOUN	joe
fait	VERB	faire
a	AUX	avoir
deux	NUM	deux
avait	AUX	avoir
que	SCONJ	que
qu'	PRON	qu'
pendant	ADP	pendant
,	PUNCT	,
k.	VERB	k.
C'	PRON	ce
pensé	VERB	penser
était	AUX	être
son	DET	son
père	NOUN	père
peur	NOUN	peur
considérait	VERB	considérer
nom	NOUN	nom
manque	VERB	manque
!	PUNCT	!
.	PUNCT	.
comme	ADP	comme
avoir	AUX	avoir
vous	PRON	vous
à	ADP	à
Scott	PROPN	Scott
Joe	PROPN	Joe
.	PUNCT	.
son	DET	son
réussi	ADV	réussi
—	PUNCT	—
Il	PRON	il
il	PRON	il
!	PUNCT	!
à	ADP	à
.	PUNCT	.
enfin	ADV	enfin
exemple	NOUN	exemple
était	AUX	être
De	ADP	de
que	SCONJ	que
j'	PRON	je
,	PUNCT	,
s'	PRON	se
!	PUNCT	!
réaction	NOUN	réaction
de	DET	de
...	PUNCT	...
Mais	CCONJ	mais
.	PUNCT	.
de	ADP	de
pas	ADV	pas
une	DET	un
celle-ci	PRON	celui-ci
m'	PRON	me
nouvelle	ADJ	nouveau
détournée	VERB	détourner
mais	CCONJ	mais
—	PUNCT	—
première	ADJ	premier
de	ADP	de
indiscrètes	ADJ	indiscret
ne	ADV	ne
,	PUNCT	,
par	ADP	par
bonne	ADJ	bon
lui	PRON	lui
moins	ADV	moins
ma	DET	mon
poser	VERB	poser
lorsque	SCONJ	lorsque
avait	AUX	avoir
questions	NOUN	question
,	PUNCT	,
bien	ADV	bien
ai	VERB	avoir
Cela	PRON	cela
en	ADP	en
échappé	VERB	échapper
.	PUNCT	.
moins	ADV	moins
souvent	ADV	souvent
,	PUNCT	,
promis	VERB	promettre
Oh	CCONJ	oh
est	AUX	être
arrive	VERB	arrive
.	PUNCT	.
tourner	VERB	tourner
surprenait	VERB	surprendre
Il	PRON	il
lui	PRON	lui
comprends	VERB	comprendre
me	PRON	me
se	PRON	se
venu	VERB	venir
faire	VERB	faire
photo	NOUN	photo
,	PUNCT	,
après	ADP	après
replacer	VERB	replacer
lui	PRON	lui
les	DET	le
Je	PRON	je
d'	ADP	de
de	ADP	de
revit	VERB	revoir
—	PUNCT	—
la	DET	le
était	AUX	être
lui	PRON	lui
.	PUNCT	.
pour	ADP	pour
sa	DET	son
journée	NOUN	journée
détails	NOUN	détail
moments	NOUN	moment
à	ADP	à
moment	NOUN	moment
en	PRON	en
à	ADP	à
où	PRON	où
part	NOUN	part
Le	DET	le
.	PUNCT	.
raconter	VERB	raconter
mort	NOUN	mort
parler	VERB	parler
,	PUNCT	,
,	PUNCT	,
à	ADP	à
sa	DET	son
ces	DET	ce
vers	ADP	vers
il	PRON	il
de	ADP	de
Ellen	PROPN	Ellen
pour	ADP	pour
conversation	NOUN	conversation
,	PUNCT	,
vous	PRON	vous
profiter	VERB	profiter
proposition	NOUN	proposition
la	DET	le
cents	NOUN	cent
une	DET	un
.	PUNCT	.
de	ADP	de
vous	PRON	vous
ne	ADV	ne
d'	ADP	de
moins	ADV	moins
mes	DET	mon
une	DET	un
des	DET	un
.	PUNCT	.
faire	VERB	faire
ai	VERB	avoir
possède	VERB	posséder
serait	AUX	être
un	DET	un
J'	PRON	je
terrain	NOUN	terrain
Disons	NOUN	dison
que	SCONJ	que
économies	NOUN	économie
Hannah	PROPN	Hannah
mais	CCONJ	mais
ce	PRON	ce
personnel	ADJ	personnel
faire	AUX	faire
.	PUNCT	.
—	PUNCT	—
moi	PRON	moi
à	ADP	à
de	ADP	de
pas	ADV	pas
je	PRON	je
Je	PRON	je
et	CCONJ	et
serais	AUX	être
heureux	ADJ	heureux
,	PUNCT	,
sur	ADP	sur
des	DET	un
forme	NOUN	forme
mille	PROPN	mille
marque	NOUN	marque
.	PUNCT	.
n'	ADV	n'
?	PUNCT	?
que	SCONJ	que
?	PUNCT	?
investissement	NOUN	investissement
Ce	PRON	ce
—	PUNCT	—
la	DET	le
mais	CCONJ	mais
Joe	NOUN	joe
y	PRON	y
offre	NOUN	offre
se	PRON	se
était	AUX	être
faire	VERB	faire
dit	VERB	dire
début	NOUN	début
Refuser	ADV	refuser
Que	PRON	que
réfléchir	NOUN	réfléchir
.	PUNCT	.
hésita	VERB	hésiter
.	PUNCT	.
,	PUNCT	,
d'	ADP	de
une	DET	un
le	DET	le
—	PUNCT	—
était	AUX	être
confiance	NOUN	confiance
mordit	VERB	mordre
décida	VERB	décider
Je	PRON	je
lèvre	NOUN	lèvre
de	ADP	de
Accepter	VERB	accepter
c'	PRON	ce
,	PUNCT	,
pas	ADV	pas
vais	VERB	aller
enfin	ADV	enfin
grand-chose	NOUN	grand-chose
,	PUNCT	,
?	PUNCT	?
Hannah	NOUN	hannah
.	PUNCT	.
Mon	DET	mon
-elle	PRON	lui
zut	AUX	zut
ouverte	ADJ	ouvert
et	CCONJ	et
,	PUNCT	,
jusqu'	ADP	jusque
A	AUX	avoir
reste	VERB	reste
fenêtre	NOUN	fenêtre
,	PUNCT	,
se	PRON	se
Hannah	NOUN	hannah
le	DET	le
que	SCONJ	que
le	DET	le
-il	PRON	il
la	DET	le
.	PUNCT	.
puisse	VERB	pouvoir
.	PUNCT	.
je	PRON	je
canapé	NOUN	canapé
Mildred	PROPN	Mildred
-il	PRON	il
ajouta	ADJ	ajouta
du	ADP	de
-t	PART	-t
—	PUNCT	—
Oh	PROPN	Oh
porte	NOUN	porte
partir	VERB	partir
aller	VERB	aller
fit	VERB	faire
en	ADP	en
raccompagna	NOUN	raccompagna
,	PUNCT	,
levant	VERB	lever
!	PUNCT	!
présent	ADJ	présent
à	ADP	à
MacGregor	PROPN	MacGregor
se	PRON	se
pour	ADP	pour
quitter	VERB	quitter
coucher	VERB	coucher
.	PUNCT	.
vais	VERB	aller
,	PUNCT	,
sa	DET	son
sur	ADP	sur
enfin	ADV	enfin
noter	VERB	noter
.	PUNCT	.
mais	CCONJ	mais
Thanksgiving	PROPN	Thanksgiving
temps	NOUN	temps
Mitzi	PROPN	Mitzi
seuil	NOUN	seuil
,	PUNCT	,
qui	PRON	qui
l'	DET	le
Joe	NOUN	joe
prit	NOUN	prit
tentante	ADJ	tentant
dans	ADP	dans
vous	PRON	vous
étudier	VERB	étudier
et	CCONJ	et
Ç'	PRON	ç'
visage	NOUN	visage
.	PUNCT	.
Dan	PROPN	Dan
.	PUNCT	.
détermination	NOUN	détermination
étais	AUX	être
de	ADP	de
censé	ADJ	censé
,	PUNCT	,
de	ADP	de
son	DET	son
perspective	NOUN	perspective
je	PRON	je
calme	NOUN	calme
transmettre	VERB	transmettre
le	DET	le
était	AUX	être
invitation	NOUN	invitation
la	DET	le
pour	ADP	pour
d'	ADP	de
—	PUNCT	—
dois	VERB	devoir
extrêmement	ADV	extrêmement
été	AUX	être
travailler	VERB	travailler
.	PUNCT	.
La	DET	le
J'	PRON	je
fantastique	ADJ	fantastique
luisait	VERB	luire
aurait	AUX	avoir
restaurant	NOUN	restaurant
yeux	NOUN	oeil
de	ADP	de
apparut	VERB	apparaître
qu'	SCONJ	que
solution	NOUN	solution
ses	DET	son
temps	NOUN	temps
.	PUNCT	.
ses	DET	son
,	PUNCT	,
il	PRON	il
il	PRON	il
Et	CCONJ	et
ferme	ADJ	ferme
l'	PRON	l'
la	DET	le
Hannah	PROPN	Hannah
à	ADP	à
en	ADP	en
et	CCONJ	et
voulait	VERB	vouloir
possible	ADJ	possible
le	DET	le
...	PUNCT	...
pli	NOUN	pli
ouvrir	VERB	ouvrir
son	DET	son
aide	NOUN	aide
instant	NOUN	instant
s'	PRON	se
que	SCONJ	que
de	ADP	de
fallait	VERB	falloir
.	PUNCT	.
lèvres	NOUN	lèvre
dès	ADP	dès
lui	PRON	lui
il	PRON	il
qu'	SCONJ	que
intéresser	VERB	intéresser
S'	SCONJ	s'
enfin	ADV	enfin
à	ADP	à
lui	PRON	lui
un	DET	un
,	PUNCT	,
le	DET	le
—	PUNCT	—
prenne	VERB	prendre
obligée	VERB	obliger
je	PRON	je
tiens	VERB	tenir
—	PUNCT	—
veuille	NOUN	veuille
Noël	PROPN	Noël
si	SCONJ	si
je	PRON	je
elle	PRON	lui
Rock	PROPN	Rock
Qu'	PRON	qu'
elle	PRON	lui
certain	ADJ	certain
croyait	NOUN	croyait
le	DET	le
non	ADV	non
pour	ADP	pour
Faites	PROPN	Faites
Hannah	PROPN	Hannah
Comment	ADV	comment
ouvert	ADJ	ouvert
?	PUNCT	?
qu'	SCONJ	que
promets	ADJ	promet
sera	AUX	être
que	SCONJ	que
était	AUX	être
bien	ADV	bien
,	PUNCT	,
-vous	PRON	vous
toujours	ADV	toujours
admettre	NOUN	admettre
Red	PROPN	Red
le	DET	le
en	PRON	en
Café	PROPN	Café
d'	ADP	de
?	PUNCT	?
ou	CCONJ	ou
—	PUNCT	—
mes	DET	mon
être	AUX	être
confiance	NOUN	confiance
promesses	NOUN	promesse
.	PUNCT	.
pouvez	VERB	pouvoir
vous	PRON	vous
,	PUNCT	,
le	PRON	le
-moi	PRON	moi
...	PUNCT	...
—	PUNCT	—
Scott	PROPN	Scott
perspective	NOUN	perspective
de	ADP	de
par	ADP	par
.	PUNCT	.
à	ADP	à
parfaitement	ADV	parfaitement
dit	VERB	dire
lui	PRON	lui
a	AUX	avoir
repos	NOUN	repos
,	PUNCT	,
pas	ADV	pas
apprendre	VERB	apprendre
tentée	VERB	tenter
Cela	PRON	cela
monter	VERB	monter
d'	ADP	de
très	ADV	très
.	PUNCT	.
est	AUX	être
ne	ADV	ne
,	PUNCT	,
sais	VERB	savoir
à	ADP	à
cheval	NOUN	cheval
à	ADP	à
délicieuse	ADJ	délicieux
,	PUNCT	,
C'	PRON	ce
,	PUNCT	,
promis	VERB	promettre
journée	NOUN	journée
-elle	X	-elle
—	PUNCT	—
la	DET	le
lui	PRON	lui
—	PUNCT	—
et	CCONJ	et
de	ADP	de
du	ADP	de
mon	DET	mon
père	NOUN	père
une	DET	un
Je	PRON	je
bien	NOUN	bien
malhonnête	ADJ	malhonnête
ferait	VERB	faire
n'	ADV	n'
utilisez	VERB	utiliser
!	PUNCT	!
,	PUNCT	,
congé	NOUN	congé
ça	PRON	cela
vous	PRON	vous
marche	VERB	marche
à	ADP	à
me	PRON	me
un	DET	un
jour	NOUN	jour
un	DET	un
...	PUNCT	...
essayer	VERB	essayer
que	SCONJ	que
Mais	CCONJ	mais
.	PUNCT	.
Red	PROPN	Red
non	ADV	non
—	PUNCT	—
sourire	NOUN	sourire
prêt	ADJ	prêt
fils	NOUN	fils
.	PUNCT	.
pour	ADP	pour
Rock	PROPN	Rock
Café	PROPN	Café
le	DET	le
fit	VERB	faire
Mais	CCONJ	mais
pas	ADV	pas
de	ADP	de
de	ADP	de
-il	PRON	il
convaincre	VERB	convaincre
est	AUX	être
marche	NOUN	marche
et	CCONJ	et
malicieux	ADJ	malicieux
si	SCONJ	si
avec	ADP	avec
Evidemment	NOUN	evidemment
je	PRON	je
prends	ADJ	prend
?	PUNCT	?
mon	DET	mon
ça	PRON	cela
temps	NOUN	temps
—	PUNCT	—
jour	NOUN	jour
Il	PRON	il
avaient	AUX	avoir
ce	PRON	ce
,	PUNCT	,
toujours	ADV	toujours
—	PUNCT	—
ils	PRON	il
,	PUNCT	,
confiance	NOUN	confiance
enfants	NOUN	enfant
tant	ADV	tant
pensa	ADJ	pensa
toujours	ADV	toujours
Faites	PROPN	Faites
n'	ADV	n'
obtenez	VERB	obtenir
,	PUNCT	,
jamais	ADV	jamais
que	PRON	que
Vous	PRON	vous
à	ADP	à
Non	ADV	non
sera	NOUN	sera
—	PUNCT	—
.	PUNCT	.
vu	VERB	voir
le	DET	le
avaient	AUX	avoir
désirez	VERB	désirer
formés	VERB	former
—	PUNCT	—
-moi	PRON	moi
désirés	ADJ	désirer
?	PUNCT	?
.	PUNCT	.
.	PUNCT	.
tout	ADJ	tout
qui	PRON	qui
Ellen	PROPN	Ellen
ensemble	ADJ	ensembl
Joe	NOUN	joe
projets	NOUN	projet
,	PUNCT	,
aux	ADP	à
vous	PRON	vous
le	PRON	le
qu'	PRON	qu'
pas	ADV	pas
aux	ADP	à
du	ADP	de
L'	DET	le
plupart	NOUN	plupart
Hannah	PROPN	Hannah
-elle	PROPN	-elle
bref	ADV	bref
.	PUNCT	.
La	DET	le
-il	PRON	il
dans	ADP	dans
,	PUNCT	,
suggéra	NOUN	suggéra
ne	ADV	ne
enfouissant	VERB	enfouir
qui	PRON	qui
—	PUNCT	—
si	SCONJ	si
pas	ADV	pas
.	PUNCT	.
faillit	X	faillir
fut	AUX	être
l'	PRON	l'
répondit	VERB	répondre
de	ADP	de
yeux	NOUN	oeil
tristesse	NOUN	tristesse
La	DET	le
plupart	NOUN	plupart
Oui	PROPN	Oui
demander	VERB	demander
du	ADP	de
,	PUNCT	,
passa	VERB	passer
-t	PART	-t
si	SCONJ	si
ses	DET	son
temps	NOUN	temps
qu'	SCONJ	que
.	PUNCT	.
avait	AUX	avoir
temps	NOUN	temps
elle	PRON	lui
.	PUNCT	.
,	PUNCT	,
seulement	ADV	seulement
se	PRON	se
éclair	NOUN	éclair
—	PUNCT	—
en	ADP	en
imaginé	VERB	imaginer
Si	SCONJ	si
main	NOUN	main
?	PUNCT	?
je	PRON	je
des	DET	un
ce	PRON	ce
sa	DET	son
embrasser	VERB	embrasser
déchiffrait	VERB	déchiffrer
Et	CCONJ	et
à	ADP	à
ça	PRON	cela
quel	DET	quel
peine	NOUN	peine
chevelure	NOUN	chevelure
.	PUNCT	.
de	ADP	de
ai	AUX	avoir
était	AUX	être
veux	VERB	vouloir
parlons	VERB	parler
point	NOUN	point
elle	PRON	lui
sa	DET	son
nous	PRON	nous
longue	ADJ	long
près	ADV	près
.	PUNCT	.
Il	PRON	il
savez	VERB	savoir
Je	PRON	je
qu'	PRON	qu'
.	PUNCT	.
depuis	ADP	depuis
-vous	PRON	vous
puisque	SCONJ	puisque
près	ADV	près
que	PRON	que
jours	NOUN	jour
j'	PRON	je
ne	ADV	ne
à	ADP	à
de	ADP	de
pense	VERB	pense
qu'	SCONJ	que
,	PUNCT	,
dans	ADP	dans
vous	PRON	vous
sans	ADP	sans
envie	NOUN	envie
femme	NOUN	femme
intentions	NOUN	intention
elle	PRON	lui
dit	VERB	dire
la	DET	le
!	PUNCT	!
ses	DET	son
Lorsqu'	SCONJ	lorsque
attendre	VERB	attendre
Résister	VERB	résister
Joe	PROPN	Joe
