fréquentation	NOUN	fréquentation
dîner	VERB	dîner
pas	ADV	pas
êtes	AUX	être
Nous	PRON	nous
autres	ADJ	autre
défilé	NOUN	défilé
Mais	CCONJ	mais
Il	PRON	il
dans	ADP	dans
ravie	VERB	ravir
Enfin	ADV	enfin
Je	PRON	je
.	PUNCT	.
un	DET	un
mieux	ADV	mieux
dans	ADP	dans
Mais	CCONJ	mais
n	NOUN	n
Bethany	PROPN	Bethany
faire	VERB	faire
quelqu'	DET	quelque
pas	ADV	pas
—	PUNCT	—
a	VERB	avoir
derniers	ADJ	dernier
d'	ADP	de
...	PUNCT	...
...	PUNCT	...
avez	AUX	avoir
a	VERB	avoir
vie	NOUN	vie
peut-être	ADV	peut-être
temps	NOUN	temps
...	PUNCT	...
ces	DET	ce
Angie	NOUN	angie
votre	DET	votre
vous	PRON	vous
un	DET	un
...	PUNCT	...
.	PUNCT	.
votre	DET	votre
si	SCONJ	si
serai	VERB	être
,	PUNCT	,
y	PRON	y
vie	NOUN	vie
—	PUNCT	—
-il	PRON	il
?	PUNCT	?
—	PUNCT	—
accompagner	VERB	accompagner
y	PRON	y
quelqu'	DET	quelque
à	ADP	à
t	DET	t
.	PUNCT	.
vous	PRON	vous
non	ADV	non
avoir	VERB	avoir
,	PUNCT	,
peut	VERB	pouvoir
,	PUNCT	,
personne	ADJ	personn
instant	NOUN	instant
dîner	VERB	dîner
ces	DET	ce
derniers	ADJ	dernier
vie	NOUN	vie
réponse	NOUN	réponse
obligé	ADJ	obliger
t	ADP	t
il	PRON	il
Il	PRON	il
dans	ADP	dans
aussi	ADV	aussi
,	PUNCT	,
...	PUNCT	...
un	DET	un
êtes	AUX	être
nous	PRON	nous
pas	ADV	pas
un	DET	un
sourire	NOUN	sourire
-il	PRON	il
un	PRON	un
plus	ADV	plus
savoura	VERB	savourer
de	ADP	de
temps	NOUN	temps
dans	ADP	dans
avec	ADP	avec
Elle	PRON	lui
y	PRON	y
ajouta	ADJ	ajouta
—	PUNCT	—
...	PUNCT	...
votre	DET	votre
y	PRON	y
enfin	ADV	enfin
pas	ADV	pas
quelqu'	ADP	quelqu'
n'	ADV	n'
a	VERB	avoir
cette	DET	ce
n'	ADV	n'
discerner	VERB	discerner
puis	CCONJ	puis
gela	ADJ	gela
,	PUNCT	,
...	PUNCT	...
sa	DET	son
,	PUNCT	,
-	NOUN	-
ironie	NOUN	ironie
.	PUNCT	.
elle	PRON	lui
est	AUX	être
Comment	ADV	comment
votre	DET	votre
se	PRON	se
!	PUNCT	!
vers	ADP	vers
la	DET	le
Il	PRON	il
il	PRON	il
accompagnant	VERB	accompagner
trouvez	VERB	trouver
d'	ADP	de
décida	VERB	décider
l'	DET	le
à	ADP	à
me	PRON	me
semble	VERB	semble
—	PUNCT	—
demanda	VERB	demander
?	PUNCT	?
peu	ADV	peu
lever	VERB	lever
très	ADV	très
:	PUNCT	:
En	ADP	en
un	DET	un
voiture	NOUN	voiture
jaune	ADJ	jaune
-vous	PRON	vous
—	PUNCT	—
—	PUNCT	—
d'	ADP	de
Ma	DET	mon
foi	NOUN	foi
lui	PRON	lui
se	PRON	se
An	NOUN	an
dans	ADP	dans
chambre	NOUN	chambre
avez	AUX	avoir
.	PUNCT	.
intéresse	VERB	intéresse
,	PUNCT	,
avez	AUX	avoir
—	PUNCT	—
voix	NOUN	voix
m'	PRON	me
un	DET	un
...	PUNCT	...
semble	VERB	semble
que	SCONJ	que
avis	NOUN	avis
aussi	ADV	aussi
disais	VERB	dire
trop	ADV	trop
.	PUNCT	.
est	AUX	être
faire	VERB	faire
si	SCONJ	si
rien	PRON	rien
,	PUNCT	,
Angie	NOUN	angie
Je	PRON	je
,	PUNCT	,
me	PRON	me
.	PUNCT	.
Vous	PRON	vous
bien	ADV	bien
vous	PRON	vous
!	PUNCT	!
pour	ADP	pour
seulement	ADV	seulement
vous	PRON	vous
demande	VERB	demande
non	ADV	non
créé	VERB	créer
Bethany	PROPN	Bethany
voulu	VERB	vouloir
c'	PRON	ce
—	PUNCT	—
votre	DET	votre
qu'	SCONJ	que
Il	PRON	il
me	PRON	me
je	PRON	je
—	PUNCT	—
il	PRON	il
monde	NOUN	monde
parce	SCONJ	parce
soir	NOUN	soir
et	CCONJ	et
consacrer	VERB	consacrer
choisir	VERB	choisir
vous	PRON	vous
lui	PRON	lui
luxueux	ADJ	luxueux
lui	PRON	lui
de	ADP	de
il	PRON	il
Elle	PRON	lui
préférerait	VERB	préférer
à	ADP	à
laisser	VERB	laisser
,	PUNCT	,
un	DET	un
valu	ADJ	valu
.	PUNCT	.
avec	ADP	avec
ce	PRON	ce
mieux	ADV	mieux
ses	DET	son
lieu	NOUN	lieu
que	SCONJ	que
peut-être	ADV	peut-être
possible	ADJ	possible
elle	PRON	lui
chaque	DET	chaque
moment	NOUN	moment
66	PRON	66
plus	ADV	plus
au	ADP	au
mais	CCONJ	mais
que	SCONJ	que
correspondait	VERB	correspondre
aurait	AUX	avoir
,	PUNCT	,
laisser	VERB	laisser
passiez	VERB	passer
goûts	NOUN	goût
de	ADP	de
réellement	ADV	réellement
vous	PRON	vous
temps	NOUN	temps
.	PUNCT	.
qui	PRON	qui
confortable	ADJ	confortable
devriez	VERB	devoir
la	PRON	le
Et	CCONJ	et
.	PUNCT	.
devant	ADP	devant
dû	VERB	devoir
peu	ADV	peu
Elle	PRON	lui
air	NOUN	air
seule	ADJ	seul
pas	ADV	pas
je	PRON	je
travaillez	VERB	travailler
équipement	NOUN	équipement
sophistiqué	ADJ	sophistiquer
—	PUNCT	—
parle	VERB	parle
que	SCONJ	que
trouve	VERB	trouve
l'	DET	le
que	SCONJ	que
à	ADP	à
vexé	VERB	vexer
eut	VERB	avoir
Vous	PRON	vous
,	PUNCT	,
télévision	NOUN	télévision
Il	PRON	il
pendant	ADP	pendant
son	DET	son
goût	NOUN	goût
pourtant	ADV	pourtant
sa	DET	son
lui	PRON	lui
Joshua	PROPN	Joshua
vous	PRON	vous
?	PUNCT	?
franchise	NOUN	franchise
.	PUNCT	.
—	PUNCT	—
un	DET	un
le	DET	le
croyez	NOUN	croyez
offrir	VERB	offrir
.	PUNCT	.
n'	ADV	n'
tout	ADJ	tout
cet	DET	ce
de	ADP	de
sa	DET	son
aurais	VERB	avoir
ne	ADV	ne
je	PRON	je
avec	ADP	avec
de	ADP	de
de	ADP	de
de	ADP	de
prêt	ADJ	prêt
a	VERB	avoir
pas	ADV	pas
temps	NOUN	temps
me	PRON	me
vous	PRON	vous
êtes	AUX	être
là	ADV	là
,	PUNCT	,
un	DET	un
veux	VERB	vouloir
l'	PRON	l'
Angie	PROPN	Angie
vous	PRON	vous
et	CCONJ	et
vous	PRON	vous
que	SCONJ	que
et	CCONJ	et
Je	PRON	je
.	PUNCT	.
comprendre	VERB	comprendre
Je	PRON	je
à	ADP	à
parler	VERB	parler
écouter	VERB	écouter
de	ADP	de
lui	PRON	lui
.	PUNCT	.
seulement	ADV	seulement
,	PUNCT	,
votre	DET	votre
faire	AUX	faire
elle	PRON	lui
besoin	NOUN	besoin
à	ADP	à
que	SCONJ	que
montrer	VERB	montrer
présence	NOUN	présence
trouver	VERB	trouver
que	SCONJ	que
vous	PRON	vous
,	PUNCT	,
cela	PRON	cela
le	DET	le
fais	VERB	faire
devez	VERB	devoir
pensif	NOUN	pensif
de	ADP	de
près	ADV	près
que	SCONJ	que
retombé	VERB	retomber
,	PUNCT	,
peu	ADV	peu
arrivèrent	VERB	arriver
ai	AUX	avoir
que	SCONJ	que
le	DET	le
silence	NOUN	silence
heureuse	ADJ	heureux
appris	VERB	apprendre
,	PUNCT	,
Joshua	PROPN	Joshua
beaucoup	ADV	beaucoup
père	NOUN	père
son	DET	son
je	PRON	je
aime	NOUN	aime
avec	ADP	avec
J'	PRON	je
pour	ADP	pour
l'	PRON	l'
Angie	NOUN	angie
invitée	NOUN	invité
,	PUNCT	,
regarda	VERB	regarder
la	PRON	le
de	ADP	de
—	PUNCT	—
parce	SCONJ	parce
était	AUX	être
voir	VERB	voir
je	PRON	je
.	PUNCT	.
et	CCONJ	et
.	PUNCT	.
son	DET	son
la	DET	le
parfaitement	ADV	parfaitement
Quand	SCONJ	quand
voiture	NOUN	voiture
,	PUNCT	,
voudrais	VERB	vouloir
soucis	NOUN	souci
ils	PRON	il
beaucoup	ADV	beaucoup
...	PUNCT	...
long	NOUN	long
vous	PRON	vous
tremblante	NOUN	tremblante
,	PUNCT	,
Joshua	PROPN	Joshua
,	PUNCT	,
de	ADP	de
toute	DET	tout
laissa	NOUN	laissa
une	DET	un
les	DET	le
lèvres	NOUN	lèvre
jeune	ADJ	jeune
.	PUNCT	.
Il	PRON	il
sa	DET	son
et	CCONJ	et
ferma	VERB	fermer
,	PUNCT	,
caressa	VERB	caresser
,	PUNCT	,
fille	NOUN	fille
la	DET	le
aujourd'hui	ADV	aujourd'hui
hésitante	ADJ	hésitant
.	PUNCT	.
dans	ADP	dans
un	DET	un
bouche	NOUN	bouche
joue	NOUN	joue
.	PUNCT	.
qui	PRON	qui
leva	VERB	lever
de	ADP	de
de	ADP	de
main	NOUN	main
baiser	VERB	baiser
doucement	ADV	doucement
sur	ADP	sur
qui	PRON	qui
Elle	PRON	lui
la	DET	le
yeux	NOUN	oeil
sentit	ADJ	sentit
soudain	ADV	soudain
la	DET	le
,	PUNCT	,
,	PUNCT	,
bouleversée	VERB	bouleverser
les	DET	le
-elle	PRON	lui
Bethany	PROPN	Bethany
sur	ADP	sur
.	PUNCT	.
la	DET	le
,	PUNCT	,
—	PUNCT	—
sentait	VERB	sentir
avait	AUX	avoir
vous	PRON	vous
C'	PRON	ce
était	AUX	être
en	ADP	en
tenir	VERB	tenir
-il	PRON	il
au	ADP	au
partir	VERB	partir
bureau	NOUN	bureau
,	PUNCT	,
5	NUM	5
de	ADP	de
arrivant	VERB	arriver
elle	PRON	lui
murmura	VERB	murmurer
mieux	ADV	mieux
-t	PART	-t
se	PRON	se
disait	VERB	dire
vin	NOUN	vin
Lundi	NOUN	lundi
des	DET	un
si	SCONJ	si
,	PUNCT	,
de	ADP	de
matin	NOUN	matin
feriez	VERB	faire
,	PUNCT	,
maintenant	ADV	maintenant
faute	NOUN	faute
au	ADP	au
charbons	NOUN	charbon
,	PUNCT	,
Bethany	PROPN	Bethany
ardents	ADJ	ardent
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
se	PRON	se
osé	VERB	oser
,	PUNCT	,
,	PUNCT	,
Joshua	PROPN	Joshua
Son	DET	son
avait	AUX	avoir
Bien	ADV	bien
.	PUNCT	.
à	ADP	à
!	PUNCT	!
bien	ADV	bien
façon	NOUN	façon
le	DET	le
secrétariat	NOUN	secrétariat
se	PRON	se
eux	PRON	lui
sur	ADP	sur
,	PUNCT	,
fille	NOUN	fille
de	ADP	de
adorait	VERB	adorer
honte	ADJ	hont
sa	DET	son
mêlait	VERB	mêler
entendait	VERB	entendre
tel	ADJ	tel
élever	VERB	élever
discours	NOUN	discours
les	DET	le
enfants	NOUN	enfant
elle	PRON	lui
elle-même	PRON	lui-même
métier	NOUN	métier
s'	PRON	se
sa	DET	son
!	PUNCT	!
:	PUNCT	:
d'	ADP	de
elle	PRON	lui
Elle	PRON	lui
sûr	ADJ	sûr
-elle	PRON	lui
,	PUNCT	,
pourquoi	ADV	pourquoi
des	DET	un
c'	PRON	ce
était	AUX	être
d'	ADP	de
un	DET	un
leçons	NOUN	leçon
avec	ADP	avec
donner	VERB	donner
matin	NOUN	matin
mais	CCONJ	mais
envie	NOUN	envie
leurs	DET	leur
assez	ADV	assez
conseils	NOUN	conseil
,	PUNCT	,
l'	DET	le
au	ADP	au
le	DET	le
Elle	PRON	lui
le	PRON	le
le	DET	le
en	ADP	en
conférait	VERB	conférer
pour	ADP	pour
des	DET	un
avait	AUX	avoir
que	SCONJ	que
parents	NOUN	parent
donner	VERB	donner
vin	NOUN	vin
arriverait	VERB	arriver
ne	ADV	ne
de	ADP	de
lui	PRON	lui
,	PUNCT	,
ce	DET	ce
savoir	VERB	savoir
Etait	VERB	eter
de	ADP	de
il	PRON	il
pas	ADV	pas
connaissait	VERB	connaître
-ce	PRON	-ce
droit	NOUN	droit
,	PUNCT	,
à	ADP	à
bien	ADV	bien
qui	PRON	qui
l'	PRON	l'
aussi	ADV	aussi
à	ADP	à
embrasser	VERB	embrasser
?	PUNCT	?
...	PUNCT	...
cela	PRON	cela
Joshua	PROPN	Joshua
bureau	NOUN	bureau
donné	VERB	donner
Joshua	PROPN	Joshua
disant	VERB	dire
de	ADP	de
ce	PRON	ce
,	PUNCT	,
déjà	ADV	déjà
lui	PRON	lui
goût	NOUN	goût
ne	ADV	ne
n'	ADV	n'
porte	VERB	porte
s'	PRON	se
et	CCONJ	et
regarda	NOUN	regarda
de	ADP	de
elle	PRON	lui
devait	VERB	devoir
elle	PRON	lui
son	DET	son
qui	PRON	qui
Il	PRON	il
espérer	VERB	espérer
Il	PRON	il
comme	ADP	comme
.	PUNCT	.
si	SCONJ	si
souffle	NOUN	souffle
quand	ADP	quand
retint	VERB	retenir
était	AUX	être
l'	DET	le
.	PUNCT	.
rien	PRON	rien
ouvrit	NOUN	ouvrit
passé	VERB	passer
était	AUX	être
entra	PROPN	entrer
regretter	VERB	regretter
et	CCONJ	et
qu'	SCONJ	que
oublier	NOUN	oublier
,	PUNCT	,
le	DET	le
.	PUNCT	.
La	DET	le
s'	PRON	se
bonjour	ADV	bonjour
bon	ADJ	bon
la	DET	le
aurait	VERB	avoir
courrier	NOUN	courrier
pas	ADV	pas
Bonjour	PROPN	Bonjour
était	AUX	être
à	ADP	à
.	PUNCT	.
même	ADV	même
—	PUNCT	—
.	PUNCT	.
elle	PRON	lui
Elle	PRON	lui
le	DET	le
pensé	VERB	penser
bout	NOUN	bout
fut	AUX	être
pour	ADP	pour
glacée	ADJ	glacé
avait	VERB	avoir
rituel	NOUN	rituel
bien	ADV	bien
douche	NOUN	douche
:	PUNCT	:
café	NOUN	café
et	CCONJ	et
une	DET	un
ce	PRON	ce
matinal	ADJ	matinal
du	ADP	de
le	DET	le
qu'	PRON	qu'
,	PUNCT	,
du	ADP	de
pour	ADP	pour
suivit	NOUN	suivit
elle	PRON	lui
comme	ADP	comme
et	CCONJ	et
C'	PRON	ce
regret	NOUN	regret
il	PRON	il
mademoiselle	NOUN	mademoiselle
avait	AUX	avoir
remords	NOUN	remords
Stone	PROPN	Stone
.	PUNCT	.
ce	PRON	ce
,	PUNCT	,
.	PUNCT	.
Au	ADP	au
des	DET	un
—	PUNCT	—
un	DET	un
lui	PRON	lui
pas	ADV	pas
allez	VERB	aller
ne	ADV	ne
d'	ADP	de
devant	ADP	devant
merci	NOUN	merci
attardait	VERB	attarder
.	PUNCT	.
—	PUNCT	—
il	PRON	il
dit	VERB	dire
elle	PRON	lui
aujourd'hui	ADV	aujourd'hui
,	PUNCT	,
yeux	NOUN	oeil
mademoiselle	NOUN	mademoiselle
à	ADP	à
bureau	NOUN	bureau
détacha	VERB	détacher
,	PUNCT	,
,	PUNCT	,
son	DET	son
comme	SCONJ	comme
Stone	PROPN	Stone
?	PUNCT	?
,	PUNCT	,
les	DET	le
et	CCONJ	et
bien	ADV	bien
s'	PRON	se
Comment	ADV	comment
talons	NOUN	talon
devant	ADP	devant
Très	ADV	très
parvenant	VERB	parvenir
-vous	PRON	vous
les	DET	le
releva	VERB	relever
,	PUNCT	,
lettres	NOUN	lettre
la	DET	le
tête	NOUN	tête
tourner	VERB	tourner
moment	NOUN	moment
posées	VERB	poser
,	PUNCT	,
des	ADP	de
la	DET	le
d'	ADP	de
.	PUNCT	.
autre	ADJ	autre
Norris	PROPN	Norris
de	ADP	de
-elle	PRON	lui
aucune	DET	aucun
pendue	ADJ	pendre
Tant	ADV	tant
regrettable	ADJ	regrettable
,	PUNCT	,
de	DET	de
Je	PRON	je
.	PUNCT	.
c'	PRON	ce
bain	NOUN	bain
?	PUNCT	?
d'	ADP	de
jour	NOUN	jour
Votre	DET	votre
conséquences	NOUN	conséquence
bien	ADV	bien
voix	NOUN	voix
.	PUNCT	.
mourante	ADJ	mourant
avoir	AUX	avoir
eu	VERB	avoir
est	AUX	être
a	AUX	avoir
Ce	PRON	ce
trop	ADV	trop
—	PUNCT	—
monsieur	NOUN	Monsieur
pas	ADV	pas
mieux	ADV	mieux
langue	NOUN	langue
l'	DET	le
,	PUNCT	,
regrettables	ADJ	regrettable
que	PRON	que
eu	VERB	avoir
Non	ADV	non
je	PRON	je
trouve	VERB	trouve
n'	ADV	n'
une	DET	un
,	PUNCT	,
.	PUNCT	.
—	PUNCT	—
sur	ADP	sur
vraiment	ADV	vraiment
Mademoiselle	PROPN	Mademoiselle
façon	NOUN	façon
s'	PRON	se
.	PUNCT	.
suis	AUX	être
—	PUNCT	—
notes	NOUN	note
ainsi	ADV	ainsi
donc	ADV	donc
.	PUNCT	.
ne	ADV	ne
son	DET	son
avoir	AUX	avoir
timidement	ADV	timidement
Angela	PROPN	Angela
en	ADP	en
les	DET	le
dont	PRON	dont
d'	ADP	de
me	PRON	me
-	PUNCT	-
de	ADP	de
propos	NOUN	propos
vous	PRON	vous
mains	NOUN	main
crispées	VERB	crisper
,	PUNCT	,
élevez	VERB	élever
Stone	PROPN	Stone
bloc	NOUN	bloc
parlé	VERB	parler
Elle	PRON	lui
votre	DET	votre
à	ADP	à
son	DET	son
La	DET	le
exécuta	VERB	exécuter
regarde	VERB	regarde
,	PUNCT	,
fille	NOUN	fille
cas	NOUN	cas
asseyez	VERB	asseoir
-vous	VERB	-vous
vous	PRON	vous
navrée	VERB	navrer
.	PUNCT	.
et	CCONJ	et
aucun	DET	aucun
cause	NOUN	cause
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
esprit	NOUN	esprit
au	ADP	au
stylo	NOUN	stylo
oui	NOUN	oui
vous	PRON	vous
son	DET	son
sorti	VERB	sortir
de	ADP	de
regarder	VERB	regarder
!	PUNCT	!
,	PUNCT	,
—	PUNCT	—
yeux	NOUN	oeil
.	PUNCT	.
c'	PRON	ce
avant	ADP	avant
les	DET	le
sa	DET	son
,	PUNCT	,
très	ADV	très
,	PUNCT	,
détendu	VERB	détendre
était	AUX	être
à	ADP	à
Mais	CCONJ	mais
se	PRON	se
cela	PRON	cela
vin	NOUN	vin
savoura	VERB	savourer
l'	DET	le
résoudre	VERB	résoudre
café	NOUN	café
du	ADP	de
plafond	NOUN	plafond
...	PUNCT	...
secrétaire	NOUN	secrétaire
m'	PRON	me
à	ADP	à
Ah	PROPN	Ah
était	AUX	être
complètement	ADV	complètement
de	ADP	de
Joshua	PROPN	Joshua
,	PUNCT	,
savez	VERB	savoir
—	PUNCT	—
bien	ADV	bien
du	ADP	de
-il	PRON	il
moi	PRON	moi
Je	PRON	je
à	ADP	à
Et	CCONJ	et
-t	PART	-t
vous	PRON	vous
Je	PRON	je
des	DET	un
regrets	NOUN	regret
-là	PRON	-là
le	DET	le
café	NOUN	café
.	PUNCT	.
tout	ADV	tout
Je	PRON	je
vous	PRON	vous
-	PUNCT	-
pas	ADV	pas
.	PUNCT	.
vais	VERB	aller
dans	ADP	dans
étais	VERB	être
le	DET	le
le	PRON	le
voulez	VERB	vouloir
Si	SCONJ	si
,	PUNCT	,
lentement	ADV	lentement
je	PRON	je
!	PUNCT	!
.	PUNCT	.
ce	DET	ce
n'	ADV	n'
,	PUNCT	,
fait	NOUN	fait
comprends	VERB	comprendre
—	PUNCT	—
.	PUNCT	.
soir	NOUN	soir
,	PUNCT	,
Vous	PRON	vous
avez	VERB	avoir
même	ADV	même
whisky	NOUN	whisky
déclara	PART	déclarer
dicter	VERB	dicter
vois	VERB	voir
et	CCONJ	et
.	PUNCT	.
terminé	VERB	terminer
instructions	NOUN	instruction
trouva	VERB	trouver
donner	VERB	donner
courrier	NOUN	courrier
eut	AUX	avoir
—	PUNCT	—
,	PUNCT	,
sortir	VERB	sortir
,	PUNCT	,
sec	ADV	sec
Norris	PROPN	Norris
visage	NOUN	visage
courage	NOUN	courage
à	ADP	à
habitude	NOUN	habitude
se	PRON	se
d'	ADP	de
mit	VERB	mettre
que	SCONJ	que
:	PUNCT	:
,	PUNCT	,
se	PRON	se
le	DET	le
retourner	VERB	retourner
,	PUNCT	,
de	ADP	de
ton	NOUN	ton
,	PUNCT	,
ajouter	VERB	ajouter
fermé	VERB	fermer
elle	PRON	lui
encore	ADV	encore
il	PRON	il
d'	ADP	de
ses	DET	son
le	DET	le
d'	ADP	de
au	ADP	au
plus	ADV	plus
Quand	SCONJ	quand
moment	NOUN	moment
de	ADP	de
un	DET	un
Et	CCONJ	et
il	PRON	il
Monsieur	NOUN	Monsieur
.	PUNCT	.
.	PUNCT	.
une	DET	un
en	ADP	en
samedi	NOUN	samedi
réponse	NOUN	réponse
est	AUX	être
,	PUNCT	,
n'	ADV	n'
instants	NOUN	instant
regrette	VERB	regrette
Sans	ADP	sans
attendre	VERB	attendre
que	SCONJ	que
tard	ADV	tard
Je	PRON	je
elle	PRON	lui
s'	PRON	se
oublier	VERB	oublier
en	ADP	en
soir	NOUN	soir
qui	PRON	qui
vous	PRON	vous
quelques	DET	quelque
encore	ADV	encore
toutce	NOUN	toutce
.	PUNCT	.
toute	DET	tout
hâte	NOUN	hâte
sortit	VERB	sortir
Mais	CCONJ	mais
reparlerai	NOUN	reparlerai
,	PUNCT	,
ne	ADV	ne
de	DET	de
je	PRON	je
pas	ADV	pas
Mais	CCONJ	mais
passé	VERB	passer
,	PUNCT	,
préfériez	VERB	préférer
plus	ADV	plus
comprends	VERB	comprendre
et	CCONJ	et
jamais	ADV	jamais
.	PUNCT	.
.	PUNCT	.
chose	NOUN	chose
je	PRON	je
plus	ADV	plus
,	PUNCT	,
l'	DET	le
elle	PRON	lui
,	PUNCT	,
l'	DET	le
,	PUNCT	,
...	PUNCT	...
,	PUNCT	,
Norris	PROPN	Norris
fondation	NOUN	fondation
Joshua	PROPN	Joshua
—	PUNCT	—
Dites	PROPN	Dites
annonça	VERB	annoncer
la	DET	le
d'	ADP	de
Stone	PROPN	Stone
bureau	NOUN	bureau
interphone	NOUN	interphone
le	DET	le
heure	NOUN	heure
son	DET	son
dans	ADP	dans
la	DET	le
la	DET	le
dans	ADP	dans
surprise	NOUN	surprise
jour	NOUN	jour
de	ADP	de
,	PUNCT	,
repas	NOUN	repas
je	PRON	je
de	ADP	de
entendre	VERB	entendre
-moi	PRON	moi
,	PUNCT	,
chantonner	VERB	chantonner
anniversaire	NOUN	anniversaire
A	ADP	à
mademoiselle	NOUN	mademoiselle
l'	DET	le
vais	VERB	aller
elle	PRON	lui
—	PUNCT	—
déjeuner	VERB	déjeuner
.	PUNCT	.
du	ADP	de
eut	VERB	avoir
Monsieur	NOUN	Monsieur
de	ADP	de
:	PUNCT	:
libre	ADJ	libre
,	PUNCT	,
Dans	ADP	dans
Non	ADV	non
vous	PRON	vous
?	PUNCT	?
firme	NOUN	firme
—	PUNCT	—
passe	VERB	passer
ai	AUX	avoir
Stone	PROPN	Stone
,	PUNCT	,
je	PRON	je
prendre	VERB	prendre
,	PUNCT	,
un	DET	un
déjeuner	VERB	déjeuner
en	ADP	en
.	PUNCT	.
,	PUNCT	,
à	ADP	à
ne	ADV	ne
Je	PRON	je
an	NOUN	an
invitée	NOUN	invité
dernier	ADJ	dernier
Etes	PRON	etes
-vous	PRON	vous
déjeuner	NOUN	déjeuner
,	PUNCT	,
ce	DET	ce
?	PUNCT	?
vous	PRON	vous
je	PRON	je
du	ADP	de
-je	PRON	je
aujourd'hui	ADV	aujourd'hui
—	PUNCT	—
dois	VERB	devoir
m'	PRON	me
cas	NOUN	cas
moins	ADV	moins
pas	ADV	pas
,	PUNCT	,
mademoiselle	ADJ	mademoisell
monsieur	NOUN	Monsieur
l'	DET	le
.	PUNCT	.
vous	PRON	vous
souviens	VERB	souvenir
faim	NOUN	faim
dix	NUM	dix
par	ADP	par
articuler	VERB	articuler
Tu	ADP	tu
temps	NOUN	temps
dans	ADP	dans
tête	NOUN	tête
pour	ADP	pour
Bethany	PROPN	Bethany
porte	NOUN	porte
.	PUNCT	.
secondes	NOUN	seconde
,	PUNCT	,
stupéfaite	NOUN	stupéfaite
prête	NOUN	prête
le	DET	le
,	PUNCT	,
Je	PRON	je
la	DET	le
pas	ADV	pas
plus	ADV	plus
bouleversée	VERB	bouleverser
.	PUNCT	.
eut	VERB	avoir
Trop	ADV	trop
meurs	VERB	mourir
de	ADP	de
?	PUNCT	?
réponse	NOUN	réponse
l'	DET	le
Trop	ADV	trop
,	PUNCT	,
—	PUNCT	—
.	PUNCT	.
n'	ADV	n'
.	PUNCT	.
d'	ADP	de
es	ADP	es
tard	ADV	tard
entrebâillement	NOUN	entrebâillement
Quelques	DET	quelque
passait	VERB	passer
de	ADP	de
la	DET	le
moindre	ADJ	moindre
minutes	NOUN	minute
la	DET	le
répondre	VERB	répondre
Sally	PROPN	Sally
campée	VERB	camper
dé-70	PROPN	dé-70
d'	ADP	de
—	PUNCT	—
pu	VERB	pouvoir
directorial	ADJ	directorial
Bethany	PROPN	Bethany
temps	NOUN	temps
sur	ADP	sur
tête	NOUN	tête
que	SCONJ	que
Bethany	PROPN	Bethany
brute	NOUN	brute
hanches	NOUN	hanche
hochement	NOUN	hochement
expliquer	VERB	expliquer
bureau	NOUN	bureau
laisse	VERB	laisse
Sally	PROPN	Sally
Tu	PROPN	Tu
du	ADP	de
ne	ADV	ne
mains	NOUN	main
d'	ADP	de
porte	VERB	porte
un	DET	un
était	AUX	être
déjà	ADV	déjà
,	PUNCT	,
dire	VERB	dire
aller	VERB	aller
les	DET	le
de	ADP	de
ait	AUX	avoir
que	SCONJ	que
la	DET	le
,	PUNCT	,
.	PUNCT	.
s'	PRON	se
te	PRON	te
déjeuner	VERB	déjeuner
cette	DET	ce
pas	ADV	pas
?	PUNCT	?
Avant	ADP	avant
veux	ADJ	veux
signa	ADJ	signa
le	DET	le
les	DET	le
même	ADV	même
derrière	ADP	derrière
devant	ADP	devant
ai	AUX	avoir
Dieu	PROPN	Dieu
objections	NOUN	objection
faire	VERB	faire
,	PUNCT	,
J'	PRON	je
sursauta	ADJ	sursauta
ne	ADV	ne
déjeuner	VERB	déjeuner
.	PUNCT	.
est	AUX	être
rougit	NOUN	rougit
—	PUNCT	—
mademoiselle	PROPN	mademoiselle
laisser	VERB	laisser
d'	ADP	de
?	PUNCT	?
sait	VERB	savoir
te	AUX	te
encore	ADV	encore
Sally	NOUN	sally
bureau	NOUN	bureau
pas	ADV	pas
.	PUNCT	.
Joshua	PROPN	Joshua
était	AUX	être
Livingston	PROPN	Livingston
que	SCONJ	que
invité	VERB	inviter
.	PUNCT	.
Tu	PROPN	Tu
Des	DET	un
cet	DET	ce
vas	PRON	vas
elle	PRON	lui
?	PUNCT	?
,	PUNCT	,
capable	ADJ	capable
Mlle	NOUN	mlle
ogre	NOUN	ogre
...	PUNCT	...
Stone	PROPN	Stone
à	ADP	à
ce	PRON	ce
son	DET	son
—	PUNCT	—
,	PUNCT	,
inventer	VERB	inventer
poitrine	NOUN	poitrine
et	CCONJ	et
revoir	NOUN	revoir
Je	PRON	je
mur	NOUN	mur
problème	NOUN	problème
,	PUNCT	,
Au	ADP	au
l'	DET	le
sortant	VERB	sortir
.	PUNCT	.
Adossé	VERB	adosser
maintenant	ADV	maintenant
de	ADP	de
bafouiller	VERB	bafouiller
les	DET	le
Aucun	DET	aucun
revoir	VERB	revoir
croisés	VERB	croiser
dois	VERB	devoir
—	PUNCT	—
.	PUNCT	.
avait	VERB	avoir
mit	VERB	mettre
:	PUNCT	:
à	ADP	à
sur	ADP	sur
sa	DET	son
bras	NOUN	bras
en	PRON	en
,	PUNCT	,
Joshua	PROPN	Joshua
en	ADP	en
