classiques	ADJ	classique
prévue	VERB	prévoir
parce	SCONJ	parce
Je	PRON	je
affective	ADJ	affectif
.	PUNCT	.
avais	VERB	avoir
,	PUNCT	,
.	PUNCT	.
fille	NOUN	fille
à	ADP	à
une	DET	un
cette	DET	ce
ne	ADV	ne
cette	DET	ce
Les	DET	le
tant	ADV	tant
joute	NOUN	joute
griffent	VERB	griffer
ne	ADV	ne
intriguait	VERB	intriguer
sorte	NOUN	sorte
ensuite	ADV	ensuite
,	PUNCT	,
m'	PRON	me
de	ADP	de
d'	ADP	de
abord	ADV	abord
chats	NOUN	chat
suivrai	VERB	suivre
qu'	SCONJ	que
caressent	ADV	caressent
jeune	ADJ	jeune
implication	NOUN	implication
pas	ADV	pas
qui	PRON	qui
et	CCONJ	et
-	PUNCT	-
.	PUNCT	.
de	ADP	de
elle	PRON	lui
dans	ADP	dans
continua	VERB	continuer
mène	VERB	mener
invariablement	ADV	invariablement
vous	PRON	vous
délicate	NOUN	délicat
Elizabeth	PROPN	Elizabeth
Nous	PRON	nous
,	PUNCT	,
de	ADP	de
pas	ADV	pas
.	PUNCT	.
.	PUNCT	.
train	NOUN	train
est	VERB	être
sommes	AUX	être
-elle	PRON	lui
«	NOUN	«
,	PUNCT	,
dit	VERB	dire
dans	ADP	dans
d'	ADP	de
ne	ADV	ne
-	PUNCT	-
j'	PRON	je
C'	PRON	ce
-	PROPN	-
un	DET	un
-	PUNCT	-
.	PUNCT	.
accord	NOUN	accord
:	PUNCT	:
chats	NOUN	chat
-je	PRON	je
.	PUNCT	.
souvenir	NOUN	souvenir
précis	ADJ	précis
ai	VERB	avoir
sommes	AUX	être
Vous	PRON	vous
promesse	NOUN	promesse
Non	ADV	non
le	DET	le
au	ADP	au
dis	ADP	dis
votre	DET	votre
vrai	ADJ	vrai
,	PUNCT	,
là	ADV	là
me	PRON	me
moins	ADV	moins
,	PUNCT	,
l'	PRON	l'
avez	AUX	avoir
Nous	PRON	nous
des	DET	un
dit	VERB	dire
Je	PRON	je
dessus	ADV	dessus
la	DET	le
ferai	VERB	faire
d'	ADP	de
dis	ADP	dis
guéridon	NOUN	guéridon
sûr	ADJ	sûr
vous	PRON	vous
envie	NOUN	envie
.	PUNCT	.
-	PUNCT	-
travers	NOUN	travers
le	DET	le
très	ADV	très
tremblements	NOUN	tremblement
.	PUNCT	.
prendre	VERB	prendre
bien	ADV	bien
Mais	CCONJ	mais
sienne	NOUN	sienne
-je	PRON	je
,	PUNCT	,
bien	ADV	bien
vulnérable	ADJ	vulnérable
la	DET	le
oui	NOUN	oui
cour	NOUN	cour
.	PUNCT	.
Je	PRON	je
la	DET	le
Je	PRON	je
offrir	VERB	offrir
si	SCONJ	si
»	PUNCT	»
petit	ADJ	petit
me	PRON	me
Oui	PROPN	Oui
trouvais	NOUN	trouvai
,	PUNCT	,
pour	ADP	pour
.	PUNCT	.
ma	DET	mon
souviens	VERB	souvenir
avais	VERB	avoir
main	NOUN	main
à	ADP	à
.	PUNCT	.
pas	ADV	pas
déjà	ADV	déjà
Les	DET	le
j'	PRON	je
l'	DET	le
son	DET	son
ne	ADV	ne
,	PUNCT	,
peut-être	ADV	peut-être
à	ADP	à
de	ADP	de
je	PRON	je
fit	VERB	faire
témoin	NOUN	témoin
qui	PRON	qui
s'	PRON	se
train	NOUN	train
.	PUNCT	.
avais	VERB	avoir
tendresse	NOUN	tendresse
rencontre	NOUN	rencontre
éveillé	VERB	éveiller
-	PUNCT	-
puis	CCONJ	puis
notre	DET	notre
,	PUNCT	,
,	PUNCT	,
dont	PRON	dont
de	ADP	de
j'	PRON	je
Vous	PRON	vous
avez	VERB	avoir
.	PUNCT	.
nouveau	ADJ	nouveau
pouvais	VERB	pouvoir
déçu	ADJ	déçu
été	AUX	être
appelait	VERB	appeler
dans	ADP	dans
lors	ADV	lors
air	NOUN	air
Charlottesville	PROPN	Charlottesville
la	DET	le
avaient	AUX	avoir
soupçonner	VERB	soupçonner
le	DET	le
émotion	NOUN	émotion
,	PUNCT	,
et	CCONJ	et
à	ADP	à
corps	NOUN	corps
que	SCONJ	que
-elle	PRON	lui
une	DET	un
dis	ADP	dis
Pas	ADV	pas
,	PUNCT	,
suis	AUX	être
plus	ADV	plus
.	PUNCT	.
-	PUNCT	-
même	ADV	même
Non	ADV	non
.	PUNCT	.
.	PUNCT	.
-	PUNCT	-
.	PUNCT	.
dit	VERB	dire
dis	ADP	dis
vous	PRON	vous
bien	ADV	bien
est	AUX	être
pour	ADP	pour
très	ADV	très
très	ADV	très
-	PUNCT	-
-	PUNCT	-
tout	ADV	tout
va	VERB	aller
,	PUNCT	,
moi	PRON	moi
,	PUNCT	,
que	ADV	que
d'	ADP	de
non	ADV	non
.	PUNCT	.
-je	PRON	je
Pas	ADV	pas
être	AUX	être
Tout	DET	tout
-je	PROPN	-je
Je	PRON	je
pour	ADP	pour
C'	PRON	ce
?	PUNCT	?
ici	ADV	ici
tout	ADV	tout
dit	VERB	dire
-elle	PRON	lui
heureux	ADJ	heureux
du	ADP	de
de	ADP	de
,	PUNCT	,
difficile	ADJ	difficile
vous	PRON	vous
,	PUNCT	,
que	SCONJ	que
.	PUNCT	.
aurais	VERB	avoir
la	DET	le
-elle	X	-elle
vrai	ADJ	vrai
même	ADV	même
difficile	ADJ	difficile
sinon	ADV	sinon
je	PRON	je
des	DET	un
pourri	VERB	pourrir
c'	PRON	ce
accepté	VERB	accepter
jouer	VERB	jouer
,	PUNCT	,
vous	PRON	vous
Vous	PRON	vous
pas	ADV	pas
autres	ADJ	autre
de	ADP	de
voulais	VERB	vouloir
ne	ADV	ne
dire	VERB	dire
voir	VERB	voir
,	PUNCT	,
de	ADP	de
beau	NOUN	beau
vous	PRON	vous
tout	ADV	tout
est	AUX	être
n'	ADV	n'
être	AUX	être
de	ADP	de
avez	VERB	avoir
comédie	NOUN	comédie
jamais	ADV	jamais
garçons	NOUN	garçon
l'	PRON	l'
différent	ADV	différent
c'	PRON	ce
êtes	AUX	être
,	PUNCT	,
avez	AUX	avoir
je	PRON	je
est	VERB	être
été	AUX	être
et	CCONJ	et
à	ADP	à
la	DET	le
dis	ADP	dis
tout	PRON	tout
,	PUNCT	,
vous	PRON	vous
par	ADP	par
,	PUNCT	,
à	ADP	à
.	PUNCT	.
système	NOUN	système
des	ADP	de
êtes	AUX	être
appliquer	VERB	appliquer
deux	NUM	deux
ai	AUX	avoir
que	SCONJ	que
-	PUNCT	-
beaucoup	ADV	beaucoup
appris	VERB	apprendre
sûre	VERB	sûre
conforme	ADJ	conforme
et	CCONJ	et
entre	ADP	entre
suis	AUX	être
les	DET	le
de	ADP	de
mal	NOUN	mal
eu	VERB	avoir
que	SCONJ	que
-je	PRON	je
comprendre	NOUN	comprendre
sexes	NOUN	sexe
dates	NOUN	date
maintenant	ADV	maintenant
Je	PRON	je
le	DET	le
avez	AUX	avoir
j'	PRON	je
.	PUNCT	.
.	PUNCT	.
vous	PRON	vous
vous	PRON	vous
Tout	ADJ	tout
ce	DET	ce
et	CCONJ	et
comédie	NOUN	comédie
trompez	VERB	tromper
l'	DET	le
Vous	PRON	vous
C'	PRON	ce
-	PUNCT	-
dis	ADP	dis
rassurez	VERB	rassurer
«	VERB	«
Oh	CCONJ	oh
.	PUNCT	.
,	PUNCT	,
m'	PRON	me
conformé	VERB	conformer
n'	ADV	n'
avez	AUX	avoir
échappe	VERB	échappe
écrit	VERB	écrire
y	PRON	y
de	ADP	de
.	PUNCT	.
Pardon	PROPN	Pardon
revoir	VERB	revoir
-vous	PRON	vous
-elle	PRON	lui
.	PUNCT	.
qui	PRON	qui
vous	PRON	vous
dit	VERB	dire
vous	PRON	vous
»	PUNCT	»
.	PUNCT	.
me	PRON	me
personne	ADJ	personn
-je	PRON	je
vous	PRON	vous
êtes	AUX	être
pas	ADV	pas
n'	ADV	n'
,	PUNCT	,
est	AUX	être
!	PUNCT	!
accepté	VERB	accepter
-	PUNCT	-
,	PUNCT	,
y	PRON	y
vous	PRON	vous
mais	CCONJ	mais
vous	PRON	vous
,	PUNCT	,
Mais	CCONJ	mais
reprendre	VERB	reprendre
avez	AUX	avoir
de	ADP	de
serais	AUX	être
lettre	NOUN	lettre
.	PUNCT	.
plaisir	NOUN	plaisir
,	PUNCT	,
drôlement	ADV	drôlement
une	DET	un
pas	ADV	pas
vous	PRON	vous
surpris	VERB	surprendre
,	PUNCT	,
ajoutai	VERB	ajouter
hésitant	VERB	hésiter
Si	SCONJ	si
a	AUX	avoir
ou	CCONJ	ou
a	AUX	avoir
,	PUNCT	,
lettre	DET	lettre
.	PUNCT	.
m'	PRON	me
et	CCONJ	et
à	ADP	à
ça	PRON	cela
ça	PRON	cela
m'	PRON	me
,	PUNCT	,
je	PRON	je
sans	ADP	sans
eut	VERB	avoir
-	PUNCT	-
jusqu'	ADP	jusque
beaucoup	ADV	beaucoup
-je	PRON	je
un	DET	un
et	CCONJ	et
venu	VERB	venir
fait	VERB	faire
avec	ADP	avec
doux	NOUN	dou
De	ADP	de
sourire	NOUN	sourire
ne	ADV	ne
toute	DET	tout
façon	NOUN	façon
Elle	PRON	lui
,	PUNCT	,
répliqua	VERB	répliquer
.	PUNCT	.
et	CCONJ	et
Vous	PRON	vous
voulez	VERB	vouloir
vite	ADV	vite
acheté	VERB	acheter
Mais	CCONJ	mais
j'	PRON	je
vous	PRON	vous
trop	ADV	trop
une	DET	un
même	ADV	même
trop	ADV	trop
livré	VERB	livrer
peur	NOUN	peur
moins	ADV	moins
c'	PRON	ce
ne	ADV	ne
que	PRON	que
allé	ADP	allé
pas	ADV	pas
une	DET	un
but	NOUN	but
d'	ADP	de
choisir	VERB	choisir
savoir	VERB	savoir
ce	DET	ce
,	PUNCT	,
.	PUNCT	.
-	PUNCT	-
broncha	NOUN	broncha
.	PUNCT	.
,	PUNCT	,
pu	VERB	pouvoir
est	VERB	être
.	PUNCT	.
J'	PRON	je
dans	ADP	dans
auriez	VERB	avoir
ai	AUX	avoir
elle	PRON	lui
être	AUX	être
de	ADP	de
eus	VERB	avoir
loin	ADV	loin
m'	PRON	me
être	AUX	être
voiture	NOUN	voiture
tout	ADV	tout
,	PUNCT	,
couleur	NOUN	couleur
trop	ADV	trop
autres	ADJ	autre
,	PUNCT	,
ses	DET	son
est	AUX	être
utiliser	VERB	utiliser
.	PUNCT	.
criarde	ADJ	criard
dans	ADP	dans
son	DET	son
!	PUNCT	!
dialogue	NOUN	dialogue
,	PUNCT	,
définition	NOUN	définition
,	PUNCT	,
Vert	PROPN	Vert
mots	NOUN	mot
outré	VERB	outrer
Baldrid	PROPN	Baldrid
la	PRON	le
...	PUNCT	...
terriblement	ADV	terriblement
.	PUNCT	.
de	ADP	de
-elle	PRON	lui
est	AUX	être
.	PUNCT	.
séparaient	NOUN	séparaient
des	DET	un
qui	PRON	qui
chercha	ADP	chercha
lettres	NOUN	lettre
filles	ADJ	fille
vif	VERB	vif
savait	VERB	savoir
la	DET	le
c'	PRON	ce
jeunes	NOUN	jeune
C'	PRON	ce
les	DET	le
Elizabeth	NOUN	elizabeth
comme	ADP	comme
meilleure	ADJ	meilleur
ge	AUX	ge
dans	ADP	dans
son	DET	son
Elle	PRON	lui
dit	VERB	dire
,	PUNCT	,
âge	NOUN	âge
-	PUNCT	-
tabou	ADJ	tabou
langage	NOUN	langage
être	AUX	être
par	ADP	par
répondit	NOUN	répondit
finit	ADJ	finit
au	ADP	au
,	PUNCT	,
se	PRON	se
-	PUNCT	-
veut	VERB	vouloir
dire	VERB	dire
dis	ADP	dis
dans	ADP	dans
surprise	NOUN	surprise
,	PUNCT	,
,	PUNCT	,
Ça	PRON	cela
délivré	VERB	délivrer
dire	VERB	dire
californien	ADJ	californien
-je	PRON	je
de	ADP	de
et	CCONJ	et
est	AUX	être
sans	ADP	sans
de	ADP	de
tout	DET	tout
être	AUX	être
-	PUNCT	-
californien	ADJ	californien
point	NOUN	point
.	PUNCT	.
,	PUNCT	,
Ah	PROPN	Ah
C'	PRON	ce
au	ADP	au
-elle	PRON	lui
-elle	PRON	lui
.	PUNCT	.
?	PUNCT	?
,	PUNCT	,
dire	VERB	dire
-	PUNCT	-
Ça	PROPN	Ça
.	PUNCT	.
banal	ADJ	banal
quoi	PRON	quoi
vautrer	VERB	vautrer
veut	VERB	vouloir
-	PUNCT	-
vulgaire	NOUN	vulgaire
-je	PROPN	-je
n'	ADV	n'
Mais	CCONJ	mais
que	SCONJ	que
le	DET	le
dis	ADP	dis
-vous	PRON	vous
c'	PRON	ce
dit	VERB	dire
-elle	PRON	lui
Vous	PRON	vous
demandai	NOUN	demandai
sachant	VERB	savoir
connais	VERB	connaître
mais	CCONJ	mais
Californie	PROPN	Californie
contraire	NOUN	contraire
est	AUX	être
,	PUNCT	,
connaissez	VERB	connaître
êtes	AUX	être
tout	ADV	tout
vulgaire	ADJ	vulgaire
en	PRON	en
radical	VERB	radical
.	PUNCT	.
son	DET	son
grave	ADJ	grave
.	PUNCT	.
où	PRON	où
que	SCONJ	que
.	PUNCT	.
.	PUNCT	.
est	AUX	être
D'	ADP	de
ce	PRON	ce
je	PRON	je
la	DET	le
-	PUNCT	-
-	PUNCT	-
Elizabeth	PROPN	Elizabeth
Non	ADV	non
,	PUNCT	,
pas	ADV	pas
,	PUNCT	,
?	PUNCT	?
?	PUNCT	?
,	PUNCT	,
Est	NOUN	est
.	PUNCT	.
pas	ADV	pas
vous	PRON	vous
mon	DET	mon
là	ADV	là
-je	PROPN	-je
aviez	VERB	avoir
Nouvelle	PROPN	Nouvelle
avec	ADP	avec
aviez	VERB	avoir
pas	ADV	pas
que	SCONJ	que
Angleterre	PROPN	Angleterre
dit	VERB	dire
?	PUNCT	?
est	AUX	être
amusez	VERB	amuser
viens	VERB	venir
êtes	AUX	être
c'	PRON	ce
vous	PRON	vous
de	ADP	de
Ah	PROPN	Ah
,	PUNCT	,
,	PUNCT	,
de	ADP	de
l'	DET	le
Je	PRON	je
des	DET	un
deviné	VERB	deviner
,	PUNCT	,
-elle	PRON	lui
reconnu	VERB	reconnaître
autres	ADJ	autre
indulgence	NOUN	indulgence
voyons	VERB	voir
que	SCONJ	que
accent	NOUN	accent
m'	PRON	me
?	PUNCT	?
et	CCONJ	et
Vous	PRON	vous
Vous	PRON	vous
n'	ADV	n'
différent	ADV	différent
-	PUNCT	-
n'	ADV	n'
-	PUNCT	-
.	PUNCT	.
court	ADJ	court
de	ADP	de
.	PUNCT	.
Je	PRON	je
font	VERB	faire
.	PUNCT	.
,	PUNCT	,
-je	PRON	je
à	ADP	à
ai	AUX	avoir
?	PUNCT	?
Et	CCONJ	et
accent	NOUN	accent
que	PRON	que
où	PRON	où
parents	NOUN	parent
pourri	VERB	pourrir
jusqu'	ADP	jusque
Elle	PRON	lui
n'	ADV	n'
accent	NOUN	accent
de	ADP	de
comparable	ADJ	comparable
,	PUNCT	,
cet	DET	ce
d'	ADP	de
eut	VERB	avoir
un	DET	un
?	PUNCT	?
jamais	ADV	jamais
Comment	ADV	comment
,	PUNCT	,
j'	PRON	je
que	SCONJ	que
entendu	VERB	entendre
ramené	VERB	ramener
tremblement	ADV	tremblement
-	PUNCT	-
vos	DET	votre
Boston	PROPN	Boston
puis	CCONJ	puis
l'	DET	le
,	PUNCT	,
-je	PRON	je
savoir	VERB	savoir
avais	VERB	avoir
Boston	PROPN	Boston
dis	ADP	dis
ceux	PRON	celui
ici	ADV	ici
sorte	NOUN	sorte
avais	VERB	avoir
laquelle	PRON	lequel
début	NOUN	début
que	PRON	que
depuis	ADP	depuis
j'	PRON	je
avec	ADP	avec
à	ADP	à
n'	ADV	n'
et	CCONJ	et
mon	DET	mon
salon	NOUN	salon
question	NOUN	question
dont	PRON	dont
avions	AUX	avoir
victime	VERB	victime
.	PUNCT	.
d'	ADP	de
de	ADP	de
été	AUX	être
de	ADP	de
disparurent	ADV	disparurent
auparavant	ADV	auparavant
pas	ADV	pas
mais	CCONJ	mais
ébaucher	VERB	ébaucher
une	DET	un
commencé	VERB	commencer
entretien	NOUN	entretien
nous	PRON	nous
échange	NOUN	échange
elle	PRON	lui
sentiment	NOUN	sentiment
dans	ADP	dans
avait	AUX	avoir
d'	ADP	de
le	DET	le
nous	PRON	nous
thé	NOUN	thé
venions	VERB	venir
le	DET	le
facilité	NOUN	facilité
de	ADP	de
parler	VERB	parler
notre	DET	notre
observés	VERB	observer
apparente	ADJ	apparent
ma	DET	mon
La	DET	le
.	PUNCT	.
Elle	PRON	lui
-elle	PRON	lui
était	AUX	être
à	ADP	à
.	PUNCT	.
.	PUNCT	.
dit	VERB	dire
ne	ADV	ne
frémissement	NOUN	frémissement
corps	NOUN	corps
qui	PRON	qui
aucune	DET	aucun
pas	ADV	pas
contrôler	VERB	contrôler
guerre	NOUN	guerre
parcourue	VERB	parcourir
mes	DET	mon
je	PRON	je
pâle	ADJ	pâle
avait	AUX	avoir
attention	NOUN	attention
je	PRON	je
raidit	VERB	raidir
l'	PRON	l'
pour	ADP	pour
lui	PRON	lui
mène	VERB	mener
que	PRON	que
-	PUNCT	-
.	PUNCT	.
,	PUNCT	,
le	DET	le
résiste	VERB	résiste
Ne	ADV	ne
qui	PRON	qui
Parfois	ADV	parfois
Elle	PRON	lui
la	DET	le
à	ADP	à
C'	PRON	ce
prêtez	VERB	prêter
passagères	ADJ	passager
est	AUX	être
mon	DET	mon
.	PUNCT	.
se	PRON	se
,	PUNCT	,
sais	VERB	savoir
défaillances	NOUN	défaillance
-je	PROPN	-je
bien	ADV	bien
deux	NUM	deux
ajouta	ADJ	ajouta
contractuel	ADJ	contractuel
mais	CCONJ	mais
très	ADV	très
pour	ADP	pour
,	PUNCT	,
Je	PRON	je
est	AUX	être
d'	ADP	de
pas	ADV	pas
-elle	PRON	lui
tenir	VERB	tenir
-	PUNCT	-
,	PUNCT	,
question	NOUN	question
ça	PRON	cela
:	PUNCT	:
interrompre	VERB	interrompre
à	ADP	à
Oui	PROPN	Oui
il	PRON	il
l'	DET	le
va	VERB	aller
?	PUNCT	?
dis	ADP	dis
Comment	ADV	comment
Je	PRON	je
raisons	NOUN	raison
-	PUNCT	-
.	PUNCT	.
ordre	NOUN	ordre
ne	ADV	ne
voulus	VERB	vouloir
.	PUNCT	.
elle	PRON	lui
.	PUNCT	.
votre	DET	votre
.	PUNCT	.
répondrai	VERB	répondre
mes	DET	mon
La	DET	le
première	ADJ	premier
-	PUNCT	-
s'	SCONJ	s'
parents	NOUN	parent
dit	VERB	dire
sur	ADP	sur
venez	VERB	venir
accélérant	VERB	accélérer
,	PUNCT	,
pas	ADV	pas
habituelle	ADJ	habituel
deux	PRON	deux
en	ADP	en
gnagna	ADJ	gnagna
et	CCONJ	et
passé	VERB	passer
pourriture	NOUN	pourriture
d'	ADP	de
.	PUNCT	.
Qu'	PRON	qu'
Nous	PRON	nous
fastidieuse	ADJ	fastidieux
les	DET	le
les	DET	le
«	NOUN	«
de	ADP	de
tous	ADJ	tout
Alors	ADV	alors
»	PUNCT	»
débit	NOUN	débit
contrat	NOUN	contrat
.	PUNCT	.
D'	ADP	de
où	PRON	où
:	PUNCT	:
garçon	ADJ	garçon
mièvrasse	VERB	mièvrer
?	PUNCT	?
avons	AUX	avoir
approche	NOUN	approche
-	ADJ	-
un	DET	un
-vous	NOUN	-vou
:	PUNCT	:
et	CCONJ	et
,	PUNCT	,
,	PUNCT	,
fille	NOUN	fille
du	ADP	de
et	CCONJ	et
la	DET	le
comédie	NOUN	comédie
son	DET	son
genre	NOUN	genre
«	NOUN	«
questions	NOUN	question
raison	NOUN	raison
-ce	PRON	-ce
-	PUNCT	-
bannir	VERB	bannir
,	PUNCT	,
sont	AUX	être
est	AUX	être
?	PUNCT	?
,	PUNCT	,
vie	NOUN	vie
si	SCONJ	si
vous	PRON	vous
ne	ADV	ne
est	VERB	être
dans	ADP	dans
-je	NOUN	-je
»	PUNCT	»
au	ADP	au
-	PUNCT	-
de	ADP	de
?	PUNCT	?
figure	VERB	figure
-elle	PRON	lui
il	PRON	il
papa	NOUN	papa
fait	VERB	faire
La	DET	le
deuxième	ADJ	deuxième
.	PUNCT	.
dialogue	NOUN	dialogue
Oui	PROPN	Oui
dit	VERB	dire
la	DET	le
voulez	VERB	vouloir
.	PUNCT	.
votre	DET	votre
,	PUNCT	,
à	ADP	à
dis	ADP	dis
pas	ADV	pas
,	PUNCT	,
Ça	PUNCT	ça
.	PUNCT	.
oui	NOUN	oui
,	PUNCT	,
notre	DET	notre
qu'	SCONJ	que
Clair	ADJ	clair
c'	PRON	ce
contrat	NOUN	contrat
rendez	VERB	rendre
je	PRON	je
sur	ADP	sur
et	CCONJ	et
dire	VERB	dire
pourriture	NOUN	pourriture
que	SCONJ	que
renfermée	VERB	renfermer
qu'	SCONJ	que
cas	NOUN	cas
assez	ADV	assez
maladroit	NOUN	maladroit
environnement	NOUN	environnement
parle	VERB	parle
tous	ADJ	tout
-	PUNCT	-
la	DET	le
Elle	PRON	lui
,	PUNCT	,
putres	NOUN	putre
décrire	VERB	décrire
familial	ADJ	familial
depuis	ADP	depuis
,	PUNCT	,
de	ADP	de
dans	ADP	dans
vous	PRON	vous
vous	PRON	vous
Elizabeth	PROPN	Elizabeth
cente	ADJ	cent
elle-même	PRON	lui-même
que	SCONJ	que
les	DET	le
pour	ADP	pour
de	ADP	de
,	PUNCT	,
compte	NOUN	compte
putride	ADJ	putride
:	PUNCT	:
.	PUNCT	.
.	PUNCT	.
mon	DET	mon
tut	VERB	taire
Je	PRON	je
fus	VERB	être
-	PUNCT	-
refuse	VERB	refuse
,	PUNCT	,
on	PRON	on
se	PRON	se
murmura	VERB	murmurer
,	PUNCT	,
.	PUNCT	.
»	PUNCT	»
y	PRON	y
«	PUNCT	«
ici	ADV	ici
disloque	ADJ	disloqu
dents	NOUN	dent
moins	ADV	moins
,	PUNCT	,
il	PRON	il
comme	ADP	comme
-	PUNCT	-
employer	VERB	employer
plus	ADV	plus
adjectif	NOUN	adjectif
une	DET	un
construction	NOUN	construction
.	PUNCT	.
l'	DET	le
celui	PRON	celui
les	DET	le
avez	AUX	avoir
fois	NOUN	fois
dû	VERB	devoir
.	PUNCT	.
Elle	PRON	lui
de	DET	de
visage	NOUN	visage
Ça	CCONJ	ça
serrant	VERB	serrer
au	ADP	au
n'	ADV	n'
se	PRON	se
sept	NUM	sept
en	ADP	en
pourri	VERB	pourrir
a	VERB	avoir
d'	ADP	de
part	NOUN	part
défit	VERB	défaire
qu'	PRON	qu'
de	ADP	de
partout	ADV	partout
Son	DET	son
vous	PRON	vous
on	PRON	on
:	PUNCT	:
poupée	NOUN	poupée
thé	PRON	thé
c'	PRON	ce
théière	NOUN	théière
alors	ADV	alors
au	ADP	au
se	PRON	se
Mais	CCONJ	mais
la	DET	le
couple	NOUN	couple
pourri	VERB	pourrir
,	PUNCT	,
qui	PRON	qui
mouvement	NOUN	mouvement
consommateurs	NOUN	consommateur
tout	ADJ	tout
en	ADP	en
Elle	PRON	lui
sur	ADP	sur
brisant	VERB	briser
brusquement	ADV	brusquement
!	PUNCT	!
le	DET	le
le	DET	le
parce	SCONJ	parce
Tout	ADV	tout
que	SCONJ	que
.	PUNCT	.
Le	DET	le
se	PRON	se
entraînant	VERB	entraîner
et	CCONJ	et
,	PUNCT	,
est	AUX	être
tombèrent	VERB	tomber
dans	ADP	dans
.	PUNCT	.
coulait	NOUN	coulait
dressa	VERB	dresser
sol	NOUN	sol
napperon	ADV	napperon
nos	DET	notre
son	DET	son
étaient	AUX	être
deux	NUM	deux
tasses	NOUN	tasse
,	PUNCT	,
est	AUX	être
posées	VERB	poser
de	ADP	de
lequel	PRON	lequel
en	ADP	en
fit	VERB	faire
fis	VERB	faire
caisse	NOUN	caisse
pris	VERB	prendre
derrière	ADP	derrière
âgés	ADJ	âgé
Je	PRON	je
.	PUNCT	.
la	DET	le
table	NOUN	table
et	CCONJ	et
paraissait	VERB	paraître
chuchota	VERB	chuchoter
scandalisé	VERB	scandaliser
les	DET	le
de	ADP	de
point	NOUN	point
pour	ADP	pour
.	PUNCT	.
accourut	NOUN	accourut
sur	ADP	sur
toilettes	NOUN	toilette
un	DET	un
noire	ADJ	noir
murmure	NOUN	murmure
l'	PRON	l'
emmener	VERB	emmener
avant-bras	NOUN	avant-bras
,	PUNCT	,
le	DET	le
des	ADP	de
,	PUNCT	,
la	DET	le
debout	ADV	debout
serveuse	NOUN	serveuse
direction	NOUN	direction
la	DET	le
par	ADP	par
le	DET	le
tour	NOUN	tour
,	PUNCT	,
vaciller	NOUN	vaciller
de	ADP	de
la	DET	le
Elizabeth	NOUN	elizabeth
entendre	VERB	entendre
.	PUNCT	.
Elle	PRON	lui
de	ADP	de
pouf	NOUN	pouf
-	PUNCT	-
cas	NOUN	cas
Arrivée	NOUN	arrivée
salon	NOUN	salon
vomissements	NOUN	vomissement
:	PUNCT	:
le	DET	le
toilettes	NOUN	toilette
que	SCONJ	que
d'	ADP	de
un	DET	un
se	PRON	se
-	NUM	-
pas	ADV	pas
d'	ADP	de
de	ADP	de
comme	SCONJ	comme
coiffeuse	NOUN	coiffeuse
dans	ADP	dans
prise	NOUN	prise
constituait	VERB	constituer
des	DET	un
n'	ADV	n'
sois	AUX	être
est	AUX	être
avec	ADP	avec
son	DET	son
une	DET	un
ladies	NOUN	lady
dans	ADP	dans
et	CCONJ	et
impossible	ADJ	impossible
petit	ADJ	petit
-	PUNCT	-
je	PRON	je
,	PUNCT	,
.	PUNCT	.
meublé	VERB	meubler
,	PUNCT	,
cette	DET	ce
roomqui	PRON	roomqui
est	AUX	être
région	NOUN	région
,	PUNCT	,
la	DET	le
Il	PRON	il
souvent	ADV	souvent
elles	PROPN	lui
c'	PRON	ce
Puis	CCONJ	puis
séparées	NOUN	séparée
son	DET	son
asseoir	VERB	asseoir
.	PUNCT	.
put	ADJ	put
mêmes	ADJ	même
à	ADP	à
dit	VERB	dire
aux	ADP	à
à	ADP	à
plusieurs	DET	plusieurs
ferma	VERB	fermer
-	PUNCT	-
une	DET	un
dura	VERB	durer
Elizabeth	PROPN	Elizabeth
,	PUNCT	,
longue	ADJ	long
sans	ADP	sans
,	PUNCT	,
les	DET	le
me	PRON	me
boudoir	VERB	boudoir
fleuris	ADJ	fleuri
par	ADP	par
minute	NOUN	minute
.	PUNCT	.
une	DET	un
soutien	NOUN	soutien
cœur	NOUN	cœur
elle	PRON	lui
porte	NOUN	porte
reprises	NOUN	reprise
.	PUNCT	.
motifs	NOUN	motif
,	PUNCT	,
s'	PRON	se
Cela	PRON	cela
yeux	NOUN	oeil
,	PUNCT	,
Elle	PRON	lui
la	DET	le
respirant	VERB	respirer
profondément	ADV	profondément
mon	DET	mon
du	ADP	de
main	NOUN	main
:	PUNCT	:
portant	VERB	porter
.	PUNCT	.
-moi	PRON	moi
.	PUNCT	.
pour	ADP	pour
là	ADV	là
les	DET	le
Laissez	PROPN	Laissez
-je	PRON	je
aider	VERB	aider
sont	AUX	être
égal	ADJ	égal
d'	ADP	de
sûre	VERB	sûre
-	PUNCT	-
gentlemen	NOUN	gentleman
je	PRON	je
dans	ADP	dans
allez	VERB	aller
dois	VERB	devoir
dames	NOUN	dame
rester	VERB	rester
que	SCONJ	que
vous	PRON	vous
.	PUNCT	.
censés	ADJ	censé
Les	DET	le
pas	ADV	pas
être	AUX	être
ne	ADV	ne
-	PUNCT	-
Ça	PRON	cela
veux	VERB	vouloir
ne	ADV	ne
être	AUX	être
Vous	PRON	vous
pas	ADV	pas
Je	PRON	je
toilettes	NOUN	toilette
où	PRON	où
vous	PRON	vous
m'	PRON	me
êtes	AUX	être
?	PUNCT	?
est	AUX	être
complètement	ADV	complètement
.	PUNCT	.
seule	ADJ	seul
dis	ADP	dis
.	PUNCT	.
