bonnes	ADJ	bon
si	SCONJ	si
est	AUX	être
un	DET	un
Dr	NOUN	dr
répondit	NOUN	répondit
était	AUX	être
et	CCONJ	et
vous	PRON	vous
sûr	ADJ	sûr
Fellowes	PROPN	Fellowes
,	PUNCT	,
homme	ADJ	homm
-	PUNCT	-
mais	CCONJ	mais
-	PUNCT	-
de	ADP	de
en	ADP	en
-	PUNCT	-
l'	DET	le
enfantillage	NOUN	enfantillage
,	PUNCT	,
veut	VERB	vouloir
Dame	PROPN	Dame
-là	PRON	-là
?	PUNCT	?
Rien	PRON	rien
plus	ADV	plus
,	PUNCT	,
Fellowes	PROPN	Fellowes
intéressait	VERB	intéresser
attitude	NOUN	attitude
paraître	VERB	paraître
Thurston	PROPN	Thurston
bien	ADV	bien
sont	VERB	être
romanesque	NOUN	romanesque
,	PUNCT	,
ce	PRON	ce
.	PUNCT	.
ne	ADV	ne
à	ADP	à
l'	DET	le
était	AUX	être
beau	NOUN	beau
.	PUNCT	.
approuvais	VERB	approuver
qui	PRON	qui
,	PUNCT	,
qu'	SCONJ	que
J'	PRON	je
elles	PRON	lui
garçon	ADJ	garçon
.	PUNCT	.
ce	DET	ce
comprenais	VERB	comprendre
bienveillante	ADJ	bienveillant
sérieux	ADJ	sérieux
le	PRON	le
s'	PRON	se
très	ADV	très
...	PUNCT	...
de	ADP	de
de	ADP	de
puérilement	ADV	puérilement
s'	PRON	se
,	PUNCT	,
bien	ADV	bien
.	PUNCT	.
naïve	VERB	naïve
et	CCONJ	et
Je	PRON	je
sérieuses	NOUN	sérieux
Mary	PROPN	Mary
sûr	ADJ	sûr
passé	VERB	passer
petites	ADJ	petit
elle	PRON	lui
lui	PRON	lui
lui	PRON	lui
de	ADP	de
le	PRON	le
Mais	CCONJ	mais
Elle	PRON	lui
une	DET	un
d'	ADP	de
cadeaux	NOUN	cadeau
et	CCONJ	et
auto	NOUN	auto
se	PRON	se
s'	PRON	se
de	ADP	de
aimait	VERB	aimer
à	ADP	à
attentions	NOUN	attention
ouvrir	VERB	ouvrir
Elle	PRON	lui
et	CCONJ	et
Imaginez	PROPN	Imaginez
qu'	SCONJ	que
.	PUNCT	.
il	PRON	il
,	PUNCT	,
de	ADP	de
petites	ADJ	petit
portière	NOUN	portière
faisait	VERB	faire
.	PUNCT	.
occupât	VERB	occuper
attendait	VERB	attendre
de	ADP	de
elle	PRON	lui
flatteries	NOUN	flatterie
voir	VERB	voir
lui	PRON	lui
veiller	VERB	veiller
sans	ADP	sans
l'	DET	le
bien-être	NOUN	bien-être
doute	NOUN	doute
des	ADP	de
la	DET	le
désirait	VERB	désirer
.	PUNCT	.
fillette	NOUN	fillette
son	DET	son
lui	PRON	lui
innocemment	ADV	innocemment
autre	PRON	autre
incapable	ADJ	incapable
quand	SCONJ	quand
était	AUX	être
laissant	VERB	laisser
d'	ADP	de
/	SYM	/
Pauvre	PROPN	Pauvre
-	PUNCT	-
Si	SCONJ	si
même	ADV	même
rats	ADJ	rat
gamin	NOUN	gamin
voulait	VERB	vouloir
elle	PRON	lui
rêver	VERB	rêver
je	PRON	je
de	ADP	de
,	PUNCT	,
de	ADP	de
v	ADP	v
par	ADP	par
Thurston	PROPN	Thurston
un	DET	un
reste	VERB	reste
pour	ADP	pour
que	SCONJ	que
le	DET	le
ne	ADV	ne
.	PUNCT	.
...	PUNCT	...
...	PUNCT	...
mal	NOUN	mal
Mary	PROPN	Mary
parler	VERB	parler
bien	ADV	bien
elle	PRON	lui
le	PRON	le
vous	PRON	vous
et	CCONJ	et
-	PUNCT	-
ennuyait	VERB	ennuyer
?	PUNCT	?
faire	VERB	faire
courtiser	VERB	courtiser
Rien	PRON	rien
vuimv	ADP	vuimv
!	PUNCT	!
elle	PRON	lui
-	PUNCT	-
?	PUNCT	?
-	PUNCT	-
sa	DET	son
pièges	NOUN	piège
?	PUNCT	?
Pourquoi	ADV	pourquoi
seule	ADJ	seul
Et	CCONJ	et
en	ADP	en
arrivant	VERB	arriver
-vous	PRON	vous
-	PUNCT	-
.	PUNCT	.
,	PUNCT	,
ces	DET	ce
-	PUNCT	-
ai	AUX	avoir
Oui	PROPN	Oui
posé	VERB	poser
parlé	ADJ	parler
pas	ADV	pas
est	AUX	être
-vous	PRON	vous
exact	VERB	exact
entendu	VERB	entendre
qu'	SCONJ	que
j'	PRON	je
-	PUNCT	-
-	PUNCT	-
était	AUX	être
-	PUNCT	-
devant	ADP	devant
Lui	PROPN	Lui
avez	AUX	avoir
n'	ADV	n'
?	PUNCT	?
porte	NOUN	porte
?	PUNCT	?
Parce	SCONJ	parce
avez	VERB	avoir
.	PUNCT	.
que	SCONJ	que
...	PUNCT	...
.	PUNCT	.
C'	PRON	ce
-	PUNCT	-
.	PUNCT	.
Non	ADV	non
piège	NOUN	piège
était	AUX	être
pas	ADV	pas
Avez	AUX	avoir
au	ADP	au
.	PUNCT	.
Qui	PRON	qui
suis	AUX	être
heure	NOUN	heure
sais	VERB	savoir
Je	PRON	je
suis	AUX	être
disait	VERB	dire
-il	PRON	il
Je	PRON	je
et	CCONJ	et
homme	NOUN	homme
Non	ADV	non
ai	AUX	avoir
-vous	PRON	vous
Un	DET	un
?	PUNCT	?
Quelle	DET	quel
?	PUNCT	?
.	PUNCT	.
-	PUNCT	-
posé	VERB	poser
le	DET	le
j'	PRON	je
ce	PRON	ce
resté	VERB	rester
-	PUNCT	-
ne	ADV	ne
monté	VERB	monter
qu'	PRON	qu'
pas	ADV	pas
.	PUNCT	.
-	PUNCT	-
second	ADJ	second
-	PUNCT	-
à	ADP	à
il	PRON	il
Je	PRON	je
écouter	VERB	écouter
.	PUNCT	.
entendu	VERB	entendre
là	ADV	là
ne	ADV	ne
était	AUX	être
.	PUNCT	.
en	PRON	en
-	PUNCT	-
Avait	AUX	avoir
?	PUNCT	?
?	PUNCT	?
savez	VERB	savoir
?	PUNCT	?
.	PUNCT	.
mais	CCONJ	mais
heures	NOUN	heure
il	PRON	il
devait	VERB	devoir
heure	NOUN	heure
réponses	NOUN	réponse
de	ADP	de
-il	PRON	il
le	PRON	le
horloge	NOUN	horloge
?	PUNCT	?
-	PUNCT	-
Comment	ADV	comment
à	ADP	à
,	PUNCT	,
peu	ADV	peu
-	PUNCT	-
plus	ADV	plus
Je	PRON	je
n'	ADV	n'
habilement	ADV	habilement
avais	VERB	avoir
-il	PRON	il
rien	PRON	rien
11	NUM	11
dire	VERB	dire
regardé	VERB	regarder
.	PUNCT	.
sais	VERB	savoir
-vous	NOUN	-vou
Mentait	VERB	mentir
l'	DET	le
préparé	VERB	préparer
l'	DET	le
la	DET	le
ce	PRON	ce
qu'	PRON	qu'
J'	PRON	je
Un	DET	un
cuisine	NOUN	cuisine
ses	DET	son
de	ADP	de
Vous	PRON	vous
promptes	NOUN	prompte
j'	PRON	je
Je	PRON	je
avant	ADP	avant
?	PUNCT	?
étaient	AUX	être
Et	CCONJ	et
,	PUNCT	,
après	ADP	après
.	PUNCT	.
-	PUNCT	-
.	PUNCT	.
est	AUX	être
-	PUNCT	-
?	PUNCT	?
piège	NOUN	piège
enlevé	VERB	enlever
Non	ADV	non
suis	AUX	être
le	DET	le
J'	PRON	je
gymnaste	NOUN	gymnaste
claires	NOUN	claire
posé	VERB	poser
.	PUNCT	.
.	PUNCT	.
-	PUNCT	-
-	PUNCT	-
dans	ADP	dans
ai	AUX	avoir
bon	ADJ	bon
Et	CCONJ	et
Rien	PRON	rien
ma	DET	mon
avoir	AUX	avoir
êtes	AUX	être
-	PUNCT	-
cela	PRON	cela
ai	AUX	avoir
entendu	VERB	entendre
chambre	NOUN	chambre
veston	NOUN	veston
les	DET	le
cris	NOUN	cri
allé	VERB	aller
et	CCONJ	et
...	PUNCT	...
n'	ADV	n'
mon	DET	mon
Non	ADV	non
pas	ADV	pas
ne	ADV	ne
gymnase	NOUN	gymnase
deux	NUM	deux
entré	VERB	entrer
-ce	PRON	-ce
Vous	PRON	vous
fait	NOUN	fait
.	PUNCT	.
,	PUNCT	,
que	SCONJ	que
?	PUNCT	?
vous	PRON	vous
-	PUNCT	-
avaient	AUX	avoir
-vous	PRON	vous
semaine	NOUN	semaine
enlevées	VERB	enlever
pour	ADP	pour
êtes	AUX	être
-	PUNCT	-
En	ADP	en
Fellowes	PROPN	Fellowes
Quand	SCONJ	quand
?	PUNCT	?
?	PUNCT	?
-	PUNCT	-
été	AUX	être
der	NOUN	der
saviez	VERB	savoir
-	PUNCT	-
Oui	PROPN	Oui
les	DET	le
nière	ADV	nière
-	PUNCT	-
.	PUNCT	.
au	ADP	au
cordes	NOUN	corde
La	DET	le
pas	ADV	pas
fois	NOUN	fois
.	PUNCT	.
,	PUNCT	,
alors	ADV	alors
la	DET	le
,	PUNCT	,
-	PUNCT	-
,	PUNCT	,
dernière	ADJ	dernier
)	PUNCT	)
savez	VERB	savoir
(	PUNCT	(
Je	PRON	je
86	NUM	86
.	PUNCT	.
ne	ADV	ne
ami	NOUN	ami
nous	PRON	nous
que	PRON	que
qui	PRON	qui
intervenait	VERB	intervenir
je	PRON	je
rien	PRON	rien
moins	ADV	moins
de	ADP	de
dire	VERB	dire
-	PUNCT	-
contenir	VERB	contenir
vous	PRON	vous
nous	PRON	nous
sais	VERB	savoir
ne	ADV	ne
...	PUNCT	...
veuillez	VERB	vouloir
Du	ADP	de
plus	ADV	plus
longtemps	ADV	longtemps
se	PRON	se
dit	VERB	dire
c'	PRON	ce
vous	PRON	vous
rien	PRON	rien
,	PUNCT	,
ce	PRON	ce
vous	PRON	vous
,	PUNCT	,
-	PUNCT	-
incapable	ADJ	incapable
.	PUNCT	.
était	AUX	être
que	PRON	que
,	PUNCT	,
M.	NOUN	m.
Noirot	PROPN	Noirot
ai	AUX	avoir
rien	PRON	rien
mon	DET	mon
avez	VERB	avoir
Mais	CCONJ	mais
jeune	ADJ	jeune
...	PUNCT	...
,	PUNCT	,
points	NOUN	point
Thurston	PROPN	Thurston
bien	ADV	bien
dit	VERB	dire
fille	NOUN	fille
Allons	NOUN	allon
.	PUNCT	.
attentions	NOUN	attention
que	SCONJ	que
Par	ADP	par
mon	DET	mon
la	DET	le
pour	ADP	pour
pourtant	ADV	pourtant
que	PRON	que
?	PUNCT	?
que	PRON	que
a	VERB	avoir
exemple	NOUN	exemple
-	PUNCT	-
qui	PRON	qui
y	PRON	y
intéresse	VERB	intéresse
-	PUNCT	-
Quelle	ADJ	quell
vous	PRON	vous
pouvez	VERB	pouvoir
votre	DET	votre
?	PUNCT	?
question	NOUN	question
Mme	NOUN	mme
éclaircir	VERB	éclaircir
Il	PRON	il
fille	NOUN	fille
des	DET	un
avait	AUX	avoir
,	PUNCT	,
fiancée	NOUN	fiancée
.	PUNCT	.
la	DET	le
,	PUNCT	,
des	DET	un
vous	PRON	vous
rien	PRON	rien
jeune	ADJ	jeune
,	PUNCT	,
pensait	VERB	penser
en	PRON	en
,	PUNCT	,
cette	DET	ce
Enid	PROPN	Enid
la	DET	le
chambre	NOUN	chambre
ami	NOUN	ami
à	ADP	à
-	PUNCT	-
étonné	VERB	étonner
le	DET	le
monde	NOUN	monde
ne	ADV	ne
ne	ADV	ne
cet	DET	ce
y	PRON	y
de	ADP	de
pourquoi	ADV	pourquoi
mêlé	VERB	mêler
.	PUNCT	.
femme	NOUN	femme
vois	VERB	voir
?	PUNCT	?
prenez	VERB	prendre
La	DET	le
pas	ADV	pas
.	PUNCT	.
Qu'	PRON	qu'
est	AUX	être
Enid	NOUN	enid
affaire	NOUN	affaire
-elle	PRON	lui
air	NOUN	air
dans	ADP	dans
?	PUNCT	?
.	PUNCT	.
disait	VERB	dire
,	PUNCT	,
maison	NOUN	maison
pas	ADV	pas
.	PUNCT	.
Je	PRON	je
serait	AUX	être
-	PUNCT	-
Tout	ADJ	tout
-	PUNCT	-
ne	ADV	ne
mêlée	VERB	mêler
Ça	PROPN	Ça
elle	PRON	lui
jeune	ADJ	jeune
plaisait	VERB	plaire
La	DET	le
Des	DET	un
Dites	VERB	dire
importance	NOUN	importance
lui	PRON	lui
.	PUNCT	.
?	PUNCT	?
savait	VERB	savoir
mon	DET	mon
ami	NOUN	ami
le	DET	le
d'	ADP	de
Mais	CCONJ	mais
,	PUNCT	,
sans	ADP	sans
mais	CCONJ	mais
connaissiez	VERB	connaître
bêtises	NOUN	bêtise
était	AUX	être
savait	NOUN	savait
longtemps	ADV	longtemps
beaucoup	ADV	beaucoup
c'	PRON	ce
.	PUNCT	.
peut-être	ADV	peut-être
cette	DET	ce
vous	PRON	vous
-	PUNCT	-
femme	NOUN	femme
depuis	ADP	depuis
elle	PRON	lui
...	PUNCT	...
Sa	DET	son
que	SCONJ	que
fille	NOUN	fille
...	PUNCT	...
-moi	PRON	moi
,	PUNCT	,
est	AUX	être
raison	NOUN	raison
cœur	NOUN	cœur
ainsi	ADV	ainsi
,	PUNCT	,
...	PUNCT	...
pas	ADV	pas
doutait	VERB	douter
Avant	ADP	avant
son	DET	son
-	PUNCT	-
dans	ADP	dans
M.	NOUN	m.
toujours	ADV	toujours
.	PUNCT	.
J'	PRON	je
entrer	VERB	entrer
admirai	VERB	admirer
après	ADP	après
.	PUNCT	.
toutes	ADJ	tout
les	DET	le
connus	VERB	connaître
-	PUNCT	-
-	PUNCT	-
Avant	ADP	avant
.	PUNCT	.
des	ADP	de
connaître	VERB	connaître
cru	PRON	cru
surpris	VERB	surprendre
au	ADP	au
Peu	ADV	peu
maison	NOUN	maison
fus	AUX	être
?	PUNCT	?
Miles	PROPN	Miles
?	PUNCT	?
de	ADP	de
ils	PRON	il
Noirot	PROPN	Noirot
.	PUNCT	.
Oui	PROPN	Oui
possibilités	NOUN	possibilité
s'	PRON	se
Je	PRON	je
Non	ADV	non
avais	VERB	avoir
-	PUNCT	-
service	NOUN	service
d'	ADP	de
étaient	AUX	être
.	PUNCT	.
avoir	AUX	avoir
envisagé	VERB	envisager
qu'	SCONJ	que
cette	DET	ce
J'	PRON	je
.	PUNCT	.
Thurston	PROPN	Thurston
-ce	PRON	-ce
.	PUNCT	.
un	DET	un
.	PUNCT	.
à	ADP	à
répondit	VERB	répondre
Bien	ADV	bien
d'	ADP	de
le	DET	le
Je	PRON	je
Vous	PRON	vous
grimpez	VERB	grimper
d'	ADP	de
bien	ADV	bien
complices	NOUN	complice
corde	NOUN	corde
ne	ADV	ne
Samson	PROPN	Samson
,	PUNCT	,
Ce	DET	ce
Fellowes	NOUN	fellowe
irriter	VERB	irriter
Fellowes	NOUN	fellowe
trio	NOUN	trio
.	PUNCT	.
de	ADP	de
n'	ADV	n'
est	AUX	être
lisse	ADJ	lisse
eut	VERB	avoir
air	NOUN	air
?	PUNCT	?
.	PUNCT	.
bien	ADV	bien
le	DET	le
comprends	VERB	comprendre
pas	ADV	pas
pas	ADV	pas
la	DET	le
M.	NOUN	m.
menaçant	ADJ	menaçant
don	NOUN	don
qui	PRON	qui
:	PUNCT	:
-	PUNCT	-
silence	NOUN	silence
Un	DET	un
reprit	VERB	reprendre
regarda	NOUN	regarda
Noirot	PROPN	Noirot
à	ADP	à
face	NOUN	face
vous	PRON	vous
un	DET	un
votre	DET	votre
désirez	VERB	désirer
en	ADP	en
peut	VERB	pouvoir
soit	VERB	être
-il	PRON	il
besoin	NOUN	besoin
de	ADP	de
?	PUNCT	?
?	PUNCT	?
,	PUNCT	,
dans	ADP	dans
vous	PRON	vous
est	AUX	être
afaires	NOUN	afaire
petit	ADJ	petit
Et	CCONJ	et
-	PUNCT	-
ce	PRON	ce
-	PUNCT	-
-	PUNCT	-
Oui	PROPN	Oui
?	PUNCT	?
Et	CCONJ	et
mes	DET	mon
,	PUNCT	,
faire	VERB	faire
que	SCONJ	que
répondit	NOUN	répondit
fourrer	VERB	fourrer
je	PRON	je
.	PUNCT	.
supposer	VERB	supposer
acheter	VERB	acheter
nez	NOUN	nez
Qu'	PRON	qu'
?	PUNCT	?
crois	VERB	croire
que	SCONJ	que
Avez	VERB	avoir
-vous	NOUN	-vou
restaurant	ADJ	restaurant
.	PUNCT	.
ça	PRON	cela
vrai	ADJ	vrai
-ce	PRON	-ce
-	ADV	-
A	AUX	avoir
on	PRON	on
est	AUX	être
côté	NOUN	côté
où	PRON	où
-	PUNCT	-
qu'	SCONJ	que
-	ADV	-
,	PUNCT	,
quelques	DET	quelque
sous	ADP	sous
cette	DET	ce
.	PUNCT	.
soit	VERB	être
être	AUX	être
d'	ADP	de
.	PUNCT	.
?	PUNCT	?
venu	VERB	venir
savoir	VERB	savoir
intéressante	NOUN	intéressante
Peut	ADV	peut
que	SCONJ	que
aimerais	VERB	aimer
ce	PRON	ce
-	PUNCT	-
Peut	PROPN	Peut
soupçonné	VERB	soupçonner
argent	NOUN	argent
ne	ADV	ne
.	PUNCT	.
vrai	ADJ	vrai
de	ADP	de
nécessaire	ADJ	nécessaire
j'	PRON	je
être	ADV	être
vous	PRON	vous
sans	ADP	sans
entreprise	ADJ	entreprendre
peut	VERB	pouvoir
à	ADP	à
Est	NOUN	est
pas	ADV	pas
mettre	VERB	mettre
l'	DET	le
supposer	VERB	supposer
-ce	PRON	-ce
être	ADV	être
-	PUNCT	-
?	PUNCT	?
maintenant	ADV	maintenant
.	PUNCT	.
le	DET	le
a	AUX	avoir
est	AUX	être
Et	CCONJ	et
Elle	PRON	lui
dit	VERB	dire
un	DET	un
elle	PRON	lui
qui	PRON	qui
Thurston	PROPN	Thurston
Mrs	PROPN	Mrs
me	PRON	me
votre	DET	votre
Qui	PRON	qui
ou	CCONJ	ou
chez	ADP	chez
premier	ADJ	premier
?	PUNCT	?
,	PUNCT	,
a	AUX	avoir
voulez	VERB	vouloir
renseignement	NOUN	renseignement
-vous	PRON	vous
les	DET	le
Thurston	PROPN	Thurston
emploi	NOUN	emploi
service	NOUN	service
-	PUNCT	-
Elle	PRON	lui
donner	VERB	donner
vous	PRON	vous
de	ADP	de
autre	ADJ	autre
-	PUNCT	-
entré	VERB	entrer
procuré	VERB	procurer
vous	PRON	vous
Et	CCONJ	et
Mme	NOUN	mme
?	PUNCT	?
c'	PRON	ce
est	AUX	être
au	ADP	au
,	PUNCT	,
-	PUNCT	-
à	ADP	à
Enid	NOUN	enid
maison	NOUN	maison
que	PRON	que
Vous	PRON	vous
?	PUNCT	?
,	PUNCT	,
autre	ADJ	autre
Thurston	PROPN	Thurston
.	PUNCT	.
allé	VERB	aller
Avez	VERB	avoir
,	PUNCT	,
hier	ADV	hier
peut-être	ADV	peut-être
la	DET	le
chômage	NOUN	chômage
n'	ADV	n'
savoir	VERB	savoir
il	PRON	il
pas	ADV	pas
-	PUNCT	-
de	ADP	de
,	PUNCT	,
êtes	AUX	être
étais	VERB	être
besoin	NOUN	besoin
au	ADP	au
à	ADP	à
la	DET	le
étiez	VERB	être
.	PUNCT	.
nous	PRON	nous
Vous	PRON	vous
.	PUNCT	.
après-midi	NOUN	après-midi
Un	DET	un
-vous	NOUN	-vou
.	PUNCT	.
chose	NOUN	chose
vous	PRON	vous
mais	CCONJ	mais
avez	AUX	avoir
détail	NOUN	détail
son	DET	son
dit	VERB	dire
que	SCONJ	que
Oui	PROPN	Oui
j'	PRON	je
importance	NOUN	importance
essayer	VERB	essayer
a	VERB	avoir
à	ADP	à
qui	PRON	qui
à	ADP	à
.	PUNCT	.
Fellowes	NOUN	fellowe
-	PUNCT	-
voiture	NOUN	voiture
parlé	ADJ	parler
?	PUNCT	?
C'	PRON	ce
quelque	DET	quelque
chose	NOUN	chose
?	PUNCT	?
-il	PRON	il
révisée	VERB	réviser
la	DET	le
?	PUNCT	?
,	PUNCT	,
.	PUNCT	.
-	PUNCT	-
cela	PRON	cela
En	ADP	en
souvenirs	NOUN	souvenir
d'	ADP	de
bien	ADV	bien
être	AUX	être
Cherchait	VERB	chercher
-il	PRON	il
tête	NOUN	tête
-vous	PRON	vous
quelqu'	DET	quelque
ses	DET	son
.	PUNCT	.
?	PUNCT	?
le	PRON	le
est	AUX	être
rassembler	VERB	rassembler
Oui	PROPN	Oui
baissa	VERB	baisser
route	NOUN	route
un	PRON	un
prouver	VERB	prouver
avez	VERB	avoir
ou	CCONJ	ou
remarqué	VERB	remarquer
Pouvez	VERB	pouvoir
venait	VERB	venir
peut-être	ADV	peut-être
Tentait	PROPN	Tentait
vous	PRON	vous
Morton	PROPN	Morton
trouver	VERB	trouver
:	PUNCT	:
on	PRON	on
de	ADP	de
que	SCONJ	que
de	ADP	de
enfin	ADV	enfin
mi-mât	NOUN	mi-mât
silence	NOUN	silence
que	SCONJ	que
le	DET	le
grand	ADJ	grand
Samson	NOUN	samson
?	PUNCT	?
tour	NOUN	tour
indiquant	VERB	indiquer
Le	DET	le
l'	DET	le
attendait	VERB	attendre
,	PUNCT	,
intérêt	NOUN	intérêt
à	ADP	à
mensonge	NOUN	mensonge
régnait	VERB	régner
convaincant	ADJ	convaincant
église	NOUN	église
de	ADP	de
de	ADP	de
réponse	NOUN	réponse
-	PUNCT	-
était	AUX	être
Un	DET	un
drapeau	NOUN	drapeau
avec	ADP	avec
impressionnant	ADJ	impressionnant
Scone	PROPN	Scone
l'	DET	le
la	DET	le
.	PUNCT	.
J'	PRON	je
un	DET	un
se	PRON	se
ai	AUX	avoir
remarqué	VERB	remarquer
sa	DET	son
un	DET	un
décida	VERB	décider
.	PUNCT	.
chauffeur	NOUN	chauffeur
intéressant	ADJ	intéressant
sursauta	ADJ	sursauta
était	AUX	être
intervint	ADJ	intervint
matin	NOUN	matin
sergent	NOUN	sergent
Noirot	PROPN	Noirot
y	PRON	y
Et	CCONJ	et
est	AUX	être
est	AUX	être
mort	VERB	mourir
.	PUNCT	.
extraordinaire	NOUN	extraordinaire
!	PUNCT	!
-	PUNCT	-
Le	DET	le
de	ADP	de
est	AUX	être
:	PUNCT	:
!	PUNCT	!
Le	DET	le
.	PUNCT	.
-	PUNCT	-
intéressant	ADJ	intéressant
Vraiment	ADV	vraiment
encore	ADV	encore
plus	ADV	plus
C'	PRON	ce
C'	PRON	ce
installé	VERB	installer
Merci	NOUN	merci
C'	PRON	ce
hier	ADV	hier
est	VERB	être
très	ADV	très
.	PUNCT	.
Beef	PROPN	Beef
.	PUNCT	.
docteur	NOUN	docteur
depuis	ADP	depuis
vrai	ADJ	vrai
Scone	PROPN	Scone
vingt	NUM	vingt
ans	NOUN	an
-	PUNCT	-
:	PUNCT	:
qui	PRON	qui
l'	DET	le
Morton	PROPN	Morton
noir	NOUN	noir
détective	NOUN	détective
agissait	VERB	agir
désappointait	VERB	désappointer
habitué	VERB	habituer
Smith	PROPN	Smith
petit	ADJ	petit
s'	PRON	se
aux	ADP	à
était	AUX	être
auxquels	PRON	auxquels
il	PRON	il
à	ADP	à
bizarres	ADJ	bizarre
Son	DET	son
pas	ADV	pas
Mgr	PROPN	Mgr
Evidemment	ADV	evidemment
étrangers	NOUN	étranger
.	PUNCT	.
Cependant	ADV	cependant
écouter	VERB	écouter
noms	NOUN	nom
rassit	VERB	rassir
.	PUNCT	.
.	PUNCT	.
vêtus	NOUN	vêtu
de	ADP	de
d'	DET	d'
semblait	VERB	sembler
pas	ADV	pas
de	ADP	de
interrogatoire	NOUN	interrogatoire
était	AUX	être
avoir	AUX	avoir
terminé	VERB	terminer
ni	CCONJ	ni
me	PRON	me
:	PUNCT	:
.	PUNCT	.
ici	ADV	ici
renoncé	VERB	renoncer
il	PRON	il
des	ADP	de
phénomènes	NOUN	phénomène
Il	PRON	il
se	PRON	se
ne	ADV	ne
consonances	NOUN	consonance
,	PUNCT	,
paisible	NOUN	paisible
pas	ADV	pas
désintéressait	VERB	désintéresser
manquait	VERB	manquer
il	PRON	il
crime	NOUN	crime
,	PUNCT	,
en	PRON	en
mortifiant	VERB	mortifier
ruines	NOUN	ruine
Du	ADP	de
fauteuil	NOUN	fauteuil
ne	ADV	ne
nous	PRON	nous
ni	CCONJ	ni
enfoncé	VERB	enfoncer
ce	DET	ce
pourquoi	ADV	pourquoi
maintenant	ADV	maintenant
pas	ADV	pas
,	PUNCT	,
voyais	VERB	voir
et	CCONJ	et
lugubres	ADJ	lugubre
Pourtant	ADV	pourtant
apparitions	NOUN	apparition
un	DET	un
son	DET	son
provenait	VERB	provenir
mystère	ADJ	mystère
à	ADP	à
régulier	ADJ	régulier
de	ADP	de
où	PRON	où
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
ne	ADV	ne
était	AUX	être
pas	ADV	pas
ce	DET	ce
Je	PRON	je
Smith	PROPN	Smith
point	NOUN	point
...	PUNCT	...
de	DET	de
de	DET	de
s'	PRON	se
pour	ADP	pour
Mgr	X	Mgr
enquêteurs	NOUN	enquêteur
.	PUNCT	.
Elle	PRON	lui
mais	CCONJ	mais
se	PRON	se
communicatif	ADJ	communicatif
tous	ADJ	tout
.	PUNCT	.
informations	NOUN	information
Le	DET	le
dire	VERB	dire
et	CCONJ	et
même	ADJ	même
ou	CCONJ	ou
.	PUNCT	.
pas	ADV	pas
peu	ADV	peu
la	DET	le
pour	ADP	pour
on	PRON	on
été	AUX	être
reproche	NOUN	reproche
d'	ADP	de
Smith	PROPN	Smith
avait	AUX	avoir
ronflait	VERB	ronfler
donner	VERB	donner
aux	ADP	à
prier	ADJ	prier
put	PRON	put
semblait	VERB	sembler
foule	NOUN	foule
XV	ADJ	xv
ne	ADV	ne
faire	VERB	faire
chauffeur	NOUN	chauffeur
une	DET	un
,	PUNCT	,
fit	VERB	faire
à	ADP	à
avoir	VERB	avoir
le	DET	le
de	ADP	de
beaucoup	ADV	beaucoup
à	ADP	à
ne	ADV	ne
Mgr	PROPN	Mgr
chambre	NOUN	chambre
plus	ADV	plus
femme	NOUN	femme
,	PUNCT	,
utiles	ADJ	utile
rencontrais	ADJ	rencontrai
pas	ADV	pas
attention	NOUN	attention
de	ADP	de
moins	ADV	moins
la	DET	le
,	PUNCT	,
fille	ADJ	fille
avais	ADJ	avai
accordé	VERB	accorder
A	ADP	à
bouche	NOUN	bouche
une	DET	un
Pourtant	ADV	pourtant
étonnai	VERB	étonner
bonjour	NOUN	bonjour
épaisse	NOUN	épaisse
l'	PRON	l'
m'	PRON	me
part	NOUN	part
noisette	ADJ	noisette
C'	PRON	ce
je	PRON	je
était	AUX	être
chevelure	NOUN	chevelure
brune	ADJ	brun
son	DET	son
remarquée	VERB	remarquer
,	PUNCT	,
yeux	NOUN	oeil
jolie	NOUN	jolie
aucune	DET	aucun
auparavant	ADV	auparavant
et	CCONJ	et
ses	DET	son
ne	ADV	ne
.	PUNCT	.
un	DET	un
je	PRON	je
.	PUNCT	.
quand	SCONJ	quand
ne	ADV	ne
lui	PRON	lui
avoir	AUX	avoir
.	PUNCT	.
je	PRON	je
sa	DET	son
aimable	ADJ	aimable
j'	PRON	je
et	CCONJ	et
sous	NOUN	sou
d'	ADP	de
acte	NOUN	acte
physionomie	NOUN	physionomie
ferme	ADJ	ferme
deux	NUM	deux
.	PUNCT	.
nez	NOUN	nez
pas	ADV	pas
devant	ADP	devant
aussi	ADV	aussi
autre	ADJ	autre
son	DET	son
s'	SCONJ	s'
une	DET	un
.	PUNCT	.
était	AUX	être
intelligence	NOUN	intelligence
composaient	VERB	composer
de	ADP	de
sûr	ADJ	sûr
dessinée	NOUN	dessinée
lui	PRON	lui
,	PUNCT	,
nécessaire	ADJ	nécessaire
,	PUNCT	,
il	PRON	il
de	ADP	de
,	PUNCT	,
étais	VERB	être
petit	ADJ	petit
un	DET	un
charme	NOUN	charme
spirituel	ADJ	spirituel
en	PRON	en
pleine	ADJ	plein
désespéré	ADJ	désespéré
résolution	NOUN	résolution
elle	PRON	lui
et	CCONJ	et
timorée	VERB	timorer
ne	ADV	ne
reculerait	VERB	reculer
,	PUNCT	,
bien	ADV	bien
pour	ADP	pour
D'	ADP	de
Pas	ADV	pas
