Halifax	PROPN	Halifax
route	NOUN	route
parler	VERB	parler
facilement	ADV	facilement
Oddie	PROPN	Oddie
parce	SCONJ	parce
toi	NOUN	toi
lui	PRON	lui
blanc	ADJ	blanc
-	PUNCT	-
plus	ADV	plus
et	CCONJ	et
que	SCONJ	que
Le	DET	le
s'	PRON	se
approcha	NOUN	approcha
à	ADP	à
il	PRON	il
garçon	NOUN	garçon
Vraiment	ADV	vraiment
?	PUNCT	?
,	PUNCT	,
Les	DET	le
faire	VERB	faire
visage	NOUN	visage
des	DET	un
vers	ADP	vers
(	PUNCT	(
nous	PRON	nous
occupe	VERB	occupe
et	CCONJ	et
être	AUX	être
pas	ADV	pas
Pourquoi	ADV	pourquoi
la	DET	le
arrêtèrent	VERB	arrêter
,	PUNCT	,
yeux	NOUN	oeil
a	VERB	avoir
comme	SCONJ	comme
couvert	ADJ	couvert
les	DET	le
?	PUNCT	?
s'	PRON	se
policiers	NOUN	policier
baissa	VERB	baisser
s'	PRON	se
elle	PRON	lui
dit	VERB	dire
mais	CCONJ	mais
acné	NOUN	acné
?	PUNCT	?
on	PRON	on
,	PUNCT	,
vraiment	ADV	vraiment
.	PUNCT	.
Mike	NOUN	mike
quand	SCONJ	quand
le	DET	le
révélations	NOUN	révélation
Elle	PRON	lui
-	PUNCT	-
)	PUNCT	)
révélations	NOUN	révélation
Peut	PROPN	Peut
-	ADV	-
d'	ADP	de
deux	NUM	deux
à	ADP	à
de	ADP	de
des	DET	un
,	PUNCT	,
du	ADP	de
ce	PRON	ce
tout	ADJ	tout
-t	PART	-t
mère	NOUN	mère
poste	NOUN	poste
,	PUNCT	,
aller	VERB	aller
courant	NOUN	courant
intéressant	ADJ	intéressant
,	PUNCT	,
Bly	PROPN	Bly
ta	DET	ton
est	AUX	être
avec	ADP	avec
Ma	DET	mon
si	SCONJ	si
.	PUNCT	.
ce	PRON	ce
.	PUNCT	.
,	PUNCT	,
peut-être	ADV	peut-être
,	PUNCT	,
tout	PRON	tout
on	PRON	on
-	PUNCT	-
Bien	ADV	bien
honnêteté	NOUN	honnêteté
se	PRON	se
n'	ADV	n'
va	VERB	aller
au	ADP	au
ajouta	ADJ	ajouta
passe	VERB	passer
de	ADP	de
on	PRON	on
sait	VERB	savoir
-il	PRON	il
même	ADV	même
est	AUX	être
à	ADP	à
en	ADP	en
pas	ADV	pas
très	ADV	très
qui	PRON	qui
village	NOUN	village
général	NOUN	général
voir	VERB	voir
,	PUNCT	,
moi	PRON	moi
,	PUNCT	,
boutique	NOUN	boutique
Oh	PROPN	Oh
,	PUNCT	,
?	PUNCT	?
mère	NOUN	mère
une	DET	un
vous	PRON	vous
.	PUNCT	.
pour	ADP	pour
la	DET	le
vraiment	ADV	vraiment
.	PUNCT	.
Mike	PROPN	Mike
le	DET	le
poste	NOUN	poste
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
la	DET	le
une	DET	un
vais	VERB	aller
,	PUNCT	,
est	AUX	être
dit	VERB	dire
Venez	VERB	venir
avec	ADP	avec
garçon	NOUN	garçon
n'	ADV	n'
avec	ADP	avec
je	PRON	je
Oddie	PROPN	Oddie
poste	NOUN	poste
est	AUX	être
Où	ADV	où
,	PUNCT	,
-	PUNCT	-
dit	VERB	dire
poste	NOUN	poste
un	DET	un
pas	ADV	pas
est	AUX	être
petit	ADJ	petit
comptoir	NOUN	comptoir
ce	PRON	ce
alors	ADV	alors
juste	ADV	juste
montrer	VERB	montrer
c'	PRON	ce
-	PUNCT	-
il	PRON	il
-	ADJ	-
du	ADP	de
de	ADP	de
,	PUNCT	,
Et	CCONJ	et
poste	NOUN	poste
fit	NOUN	fit
principale	ADJ	principal
lire	VERB	lire
le	DET	le
jouer	VERB	jouer
à	ADP	à
la	DET	le
Wetherby	PROPN	Wetherby
important	ADJ	important
ils	PRON	il
de	ADP	de
rôle	NOUN	rôle
air	NOUN	air
.	PUNCT	.
garçon	NOUN	garçon
précéda	NOUN	précéda
l'	DET	le
dans	ADP	dans
la	DET	le
porte	VERB	porte
au-dessus	ADV	au-dessus
il	PRON	il
épicerie	NOUN	épicerie
le	DET	le
rue	NOUN	rue
nom	NOUN	nom
avait	AUX	avoir
,	PUNCT	,
,	PUNCT	,
ravi	NOUN	ravi
M.	NOUN	m.
Lorsqu'	SCONJ	lorsque
-	PUNCT	-
à	ADP	à
devant	ADP	devant
on	PRON	on
pouvait	VERB	pouvoir
qu'	PRON	qu'
les	PRON	le
la	DET	le
signe	VERB	signe
arrivèrent	VERB	arriver
avez	AUX	avoir
d'	ADP	de
Oh	PROPN	Oh
entrez	VERB	entrer
est	AUX	être
:	PUNCT	:
Oddie	NOUN	oddie
-	PUNCT	-
bonne	ADJ	bon
un	DET	un
police	NOUN	police
,	PUNCT	,
ai	VERB	avoir
.	PUNCT	.
à	ADP	à
pas	ADV	pas
clairement	ADV	clairement
à	ADP	à
Eh	INTJ	Eh
pas	ADV	pas
signifiait	VERB	signifier
quelque	DET	quelque
la	DET	le
et	CCONJ	et
qui	PRON	qui
lança	VERB	lancer
bien	ADV	bien
vous	PRON	vous
?	PUNCT	?
lui	PRON	lui
,	PUNCT	,
à	ADP	à
Charlie	PROPN	Charlie
n'	ADV	n'
,	PUNCT	,
regard	NOUN	regard
frappé	VERB	frapper
N'	ADV	n'
-ce	PRON	-ce
chose	NOUN	chose
c'	PRON	ce
j'	PRON	je
dire	VERB	dire
est	AUX	être
la	DET	le
avec	ADP	avec
entrer	VERB	entrer
.	PUNCT	.
porte	VERB	porte
vous	PRON	vous
jeune	ADJ	jeune
voix	NOUN	voix
derrière	ADP	derrière
d'	ADP	de
peut	VERB	pouvoir
une	DET	un
La	DET	le
moi	PRON	moi
-elle	X	-elle
en	ADP	en
n'	ADV	n'
importe	VERB	importe
sans	ADP	sans
Charlie	PROPN	Charlie
femme	NOUN	femme
entendre	VERB	entendre
dans	ADP	dans
.	PUNCT	.
Vous	PRON	vous
été	NOUN	été
boudinée	VERB	boudiner
aucun	DET	aucun
dit	VERB	dire
à	ADP	à
,	PUNCT	,
une	DET	un
aussi	ADV	aussi
,	PUNCT	,
.	PUNCT	.
M.	NOUN	m.
,	PUNCT	,
,	PUNCT	,
bien	ADV	bien
qui	PRON	qui
Wetherby	PROPN	Wetherby
chair	NOUN	chair
homme	NOUN	homme
robe	NOUN	robe
nous	PRON	nous
doute	NOUN	doute
parce	SCONJ	parce
,	PUNCT	,
Venez	PROPN	Venez
qu'	SCONJ	que
ici	ADV	ici
-	PUNCT	-
appartenait	VERB	appartenir
avec	ADP	avec
à	ADP	à
-	PUNCT	-
que	SCONJ	que
qui	PRON	qui
pas	ADV	pas
des	DET	un
tu	SCONJ	tu
vous	PRON	vous
,	PUNCT	,
est	AUX	être
à	ADP	à
parler	VERB	parler
malade	NOUN	malade
et	CCONJ	et
me	PRON	me
tourner	VERB	tourner
échapper	VERB	échapper
pas	ADV	pas
,	PUNCT	,
la	DET	le
à	ADP	à
notes	NOUN	note
fils	NOUN	fils
remplaces	VERB	remplacer
rester	VERB	rester
justement	ADV	justement
son	DET	son
s'	PRON	se
l'	DET	le
école	NOUN	école
aller	VERB	aller
Jason	PROPN	Jason
parce	SCONJ	parce
dois	NOUN	doi
pour	ADP	pour
que	SCONJ	que
!	PUNCT	!
à	ADP	à
tu	SCONJ	tu
prendrez	VERB	prendre
peux	VERB	pouvoir
à	ADP	à
que	SCONJ	que
tu	ADP	tu
.	PUNCT	.
tu	ADP	tu
es	DET	es
.	PUNCT	.
allait	VERB	aller
C'	PRON	ce
te	ADP	te
poste	NOUN	poste
dire	VERB	dire
pouces	NOUN	pouce
?	PUNCT	?
pièce	NOUN	pièce
savez	VERB	savoir
dans	ADP	dans
les	DET	le
savoir	VERB	savoir
y	PRON	y
dandinant	VERB	dandiner
aimée	VERB	aimer
,	PUNCT	,
,	PUNCT	,
avait	AUX	avoir
en	ADP	en
Ce	PRON	ce
suivirent	VERB	suivre
-ce	PRON	-ce
ne	ADV	ne
de	ADP	de
la	DET	le
qu'	PRON	qu'
n'	ADV	n'
Elle	PRON	lui
Ils	PRON	il
avançait	VERB	avancer
veut	VERB	vouloir
pas	ADV	pas
qui	PRON	qui
.	PUNCT	.
Elle	PRON	lui
il	PRON	il
se	PRON	se
vous	PRON	vous
-	PUNCT	-
.	PUNCT	.
qu'	SCONJ	que
la	DET	le
.	PUNCT	.
est	AUX	être
n'	ADV	n'
Alors	ADV	alors
vous	PRON	vous
était	AUX	être
pas	ADV	pas
derrière	ADJ	derrièr
!	PUNCT	!
vouliez	VERB	vouloir
en	PRON	en
que	SCONJ	que
,	PUNCT	,
qui	PRON	qui
village	NOUN	village
gens	NOUN	gens
Wetherby	PROPN	Wetherby
avec	ADP	avec
pas	ADV	pas
au	ADP	au
a	AUX	avoir
n'	ADV	n'
!	PUNCT	!
«	PUNCT	«
donnait	VERB	donner
les	DET	le
Mais	CCONJ	mais
,	PUNCT	,
commun	NOUN	commun
airs	ADJ	air
elle	PRON	lui
d'	ADP	de
en	ADP	en
des	DET	un
éditeur	NOUN	éditeur
admiraient	NOUN	admiraient
rien	PRON	rien
.	PUNCT	.
me	PRON	me
disait	VERB	dire
qu'	PRON	qu'
et	CCONJ	et
,	PUNCT	,
mon	DET	mon
elle	PRON	lui
Mrs	NOUN	mr
elle	PRON	lui
avait	VERB	avoir
«	VERB	«
les	DET	le
»	PUNCT	»
grands	ADJ	grand
si	SCONJ	si
se	PRON	se
elle	PRON	lui
vous	PRON	vous
saviez	VERB	savoir
ici	ADV	ici
l'	PRON	l'
descendait	VERB	descendre
envoyé	VERB	envoyer
quand	SCONJ	quand
et	CCONJ	et
de	ADP	de
à	ADP	à
qu'	SCONJ	que
s'	PRON	se
fait	VERB	faire
épreuves	NOUN	épreuve
dire	VERB	dire
y	PRON	y
trois	NUM	trois
était	AUX	être
Halifax	PROPN	Halifax
arrivées	VERB	arriver
pour	ADP	pour
y	PRON	y
de	ADP	de
se	PRON	se
J'	PRON	je
distribution	NOUN	distribution
elles	PRON	lui
comment	ADV	comment
?	PUNCT	?
n'	ADV	n'
livre	NOUN	livre
,	PUNCT	,
il	PRON	il
du	ADP	de
courrier	NOUN	courrier
la	DET	le
soient	AUX	être
chaque	DET	chaque
je	PRON	je
a	VERB	avoir
qui	PRON	qui
toujours	ADV	toujours
jours	NOUN	jour
que	SCONJ	que
-il	PRON	il
occupait	VERB	occuper
»	PUNCT	»
fois	NOUN	fois
pas	ADV	pas
beau	NOUN	beau
que	SCONJ	que
c'	PRON	ce
ne	ADV	ne
mon	DET	mon
lui	PRON	lui
étais	VERB	être
avais	VERB	avoir
passe	VERB	passer
,	PUNCT	,
arrivants	NOUN	arrivant
Enfin	ADV	enfin
ici	ADV	ici
moi	PRON	moi
rien	PRON	rien
nouveaux	ADJ	nouveau
ces	DET	ce
à	ADP	à
.	PUNCT	.
Elle	PRON	lui
avis	NOUN	avis
arrivent	VERB	arriver
de	ADP	de
années	NOUN	année
à	ADP	à
est	AUX	être
rien	PRON	rien
,	PUNCT	,
prendre	VERB	prendre
,	PUNCT	,
puis	CCONJ	puis
continuait	VERB	continuer
en	PRON	en
tout	ADV	tout
ne	ADV	ne
se	PRON	se
et	CCONJ	et
vous	PRON	vous
qu'	PRON	qu'
et	CCONJ	et
même	ADV	même
vit	VERB	voir
voulez	VERB	vouloir
s'	PRON	se
,	PUNCT	,
.	PUNCT	.
des	ADP	de
c'	PRON	ce
il	PRON	il
mon	DET	mon
côté	NOUN	côté
faut	VERB	falloir
regarder	VERB	regarder
si	SCONJ	si
elle	PRON	lui
des	ADP	de
gens	NOUN	gens
du	ADP	de
mais	CCONJ	mais
hop	SCONJ	hop
de	ADP	de
quelque	DET	quelque
les	PRON	le
j'	PRON	je
et	CCONJ	et
garçons	NOUN	garçon
arrêtaient	VERB	arrêter
.	PUNCT	.
dit	VERB	dire
qu'	SCONJ	que
remarquez	ADJ	remarquez
de	ADP	de
fait	VERB	faire
bien	ADV	bien
que	SCONJ	que
sont	AUX	être
l'	DET	le
chose	NOUN	chose
pas	ADV	pas
,	PUNCT	,
n'	ADV	n'
elle	PRON	lui
est	AUX	être
se	PRON	se
école	NOUN	école
,	PUNCT	,
à	ADP	à
les	DET	le
cette	DET	ce
ils	PRON	il
zigouiller	VERB	zigouiller
on	PRON	on
garçons	NOUN	garçon
C'	PRON	ce
hier	ADV	hier
aie	VERB	avoir
aime	VERB	aime
ils	PRON	il
génération	NOUN	génération
,	PUNCT	,
pour	ADP	pour
et	CCONJ	et
Jason	PROPN	Jason
contre	ADP	contre
!	PUNCT	!
des	DET	un
pas	ADV	pas
polis	VERB	polir
poivrot	NOUN	poivrot
partout	ADV	partout
complètement	ADV	complètement
sentent	VERB	sentir
n'	ADV	n'
autres	ADJ	autre
claironner	VERB	claironner
,	PUNCT	,
-moi	PRON	moi
ce	PRON	ce
,	PUNCT	,
lui	PRON	lui
Enfin	ADV	enfin
je	PRON	je
hériter	VERB	hériter
qu'	SCONJ	que
les	DET	le
est	AUX	être
vantard	NOUN	vantard
rabaissés	VERB	rabaisser
que	SCONJ	que
la	DET	le
croyez	NOUN	croyez
ils	PRON	il
fait	VERB	faire
allaient	VERB	aller
et	CCONJ	et
un	DET	un
un	DET	un
vous	PRON	vous
éteinte	VERB	éteindre
et	CCONJ	et
,	PUNCT	,
,	PUNCT	,
comprenez	VERB	comprendre
qui	PRON	qui
,	PUNCT	,
se	PRON	se
est	VERB	être
mère	NOUN	mère
et	CCONJ	et
.	PUNCT	.
pauvre	ADJ	pauvre
le	DET	le
père	NOUN	père
,	PUNCT	,
qu'	SCONJ	que
femme	NOUN	femme
,	PUNCT	,
une	DET	un
je	PRON	je
y	PRON	y
qu'	SCONJ	que
Que	SCONJ	que
dessous	NOUN	dessous
ça	PRON	cela
m'	PRON	me
parce	SCONJ	parce
la	DET	le
ai	AUX	avoir
femme	NOUN	femme
là	ADV	là
femme	NOUN	femme
qu'	SCONJ	que
que	SCONJ	que
c'	PRON	ce
comme	ADP	comme
se	PRON	se
sûr	ADJ	sûr
Dieu	PROPN	Dieu
mari	NOUN	mari
qui	PRON	qui
à	ADP	à
,	PUNCT	,
un	DET	un
parce	SCONJ	parce
,	PUNCT	,
moi	PRON	moi
est	AUX	être
pitié	VERB	pitier
il	PRON	il
ça	PRON	cela
j'	PRON	je
-	NUM	-
de	ADP	de
eu	VERB	avoir
vois	VERB	voir
.	PUNCT	.
,	PUNCT	,
va	VERB	aller
y	PRON	y
la	DET	le
coltiner	VERB	coltiner
a	VERB	avoir
une	DET	un
ait	AUX	avoir
connais	ADJ	connai
,	PUNCT	,
façon	NOUN	façon
le	PRON	le
des	ADP	de
a	VERB	avoir
agacer	NOUN	agacer
un	DET	un
avait	AUX	avoir
vais	VERB	aller
il	PRON	il
l'	DET	le
qu'	SCONJ	que
la	DET	le
chose	NOUN	chose
qu'	SCONJ	que
la	DET	le
allaient	VERB	aller
Bon	PROPN	Bon
,	PUNCT	,
je	PRON	je
Ces	DET	ce
était	AUX	être
nouveau	ADJ	nouveau
,	PUNCT	,
voiture	NOUN	voiture
partout	ADV	partout
...	PUNCT	...
Charlie	PROPN	Charlie
-	PUNCT	-
cette	DET	ce
histoire	NOUN	histoire
c'	PRON	ce
-	PUNCT	-
sérieusement	ADV	sérieusement
claironnant	VERB	claironner
,	PUNCT	,
il	PRON	il
notes	NOUN	note
coupa	NOUN	coupa
garçons	NOUN	garçon
chercher	VERB	chercher
retenue	VERB	retenir
.	PUNCT	.
.	PUNCT	.
dans	ADP	dans
commençaient	VERB	commencer
La	DET	le
seule	ADJ	seul
bloc	NOUN	bloc
de	ADP	de
à	ADP	à
ils	PRON	il
commérages	NOUN	commérage
de	ADP	de
.	PUNCT	.
aucun	DET	aucun
interroger	VERB	interroger
debout	ADV	debout
était	AUX	être
hériter	VERB	hériter
avait	VERB	avoir
-	PUNCT	-
.	PUNCT	.
.	PUNCT	.
Jason	PROPN	Jason
disposé	VERB	disposer
s'	PRON	se
était	AUX	être
le	DET	le
présent	NOUN	présent
.	PUNCT	.
,	PUNCT	,
Jason	PROPN	Jason
à	ADP	à
à	ADP	à
.	PUNCT	.
toutefois	ADV	toutefois
important	NOUN	important
c'	PRON	ce
l'	DET	le
air	NOUN	air
comptoir	VERB	comptoir
qu'	SCONJ	que
client	ADV	client
ennuyer	VERB	ennuyer
vrai	ADJ	vrai
était	AUX	être
il	PRON	il
L'	DET	le
s'	PRON	se
d'	ADP	de
derrière	ADP	derrière
parler	VERB	parler
dans	ADP	dans
était	AUX	être
n'	ADV	n'
la	DET	le
boutique	NOUN	boutique
tant	ADV	tant
Si	SCONJ	si
y	PRON	y
Elle	PRON	lui
Il	PRON	il
pour	ADP	pour
qu'	SCONJ	que
?	PUNCT	?
,	PUNCT	,
ne	ADV	ne
pas	ADV	pas
imagine	NOUN	imagine
Ah	PROPN	Ah
brusquer	VERB	brusquer
tout	ADV	tout
choses	NOUN	chose
qu'	PRON	qu'
regard	NOUN	regard
Jason	NOUN	jason
courant	NOUN	courant
pas	ADV	pas
est	AUX	être
la	DET	le
dit	VERB	dire
dit	VERB	dire
c'	PRON	ce
méprisant	ADJ	méprisant
le	DET	le
est	AUX	être
mais	CCONJ	mais
au	ADP	au
Charlie	PROPN	Charlie
,	PUNCT	,
?	PUNCT	?
en	ADP	en
Il	PRON	il
pas	ADV	pas
de	ADP	de
elle	PRON	lui
jetant	VERB	jeter
,	PUNCT	,
ne	ADV	ne
vrai	ADJ	vrai
sait	VERB	savoir
vers	ADP	vers
y	PRON	y
un	DET	un
.	PUNCT	.
a	VERB	avoir
des	DET	un
-il	PRON	il
elle	PRON	lui
-	PUNCT	-
.	PUNCT	.
porte	NOUN	porte
s'	PRON	se
d'	ADP	de
chez	ADP	chez
Eh	INTJ	Eh
était	AUX	être
?	PUNCT	?
acquiesça	VERB	acquiescer
devoirs	NOUN	devoir
pas	ADV	pas
-	PUNCT	-
Et	CCONJ	et
ce	PRON	ce
ai	AUX	avoir
patience	NOUN	patience
tête	NOUN	tête
vrai	ADJ	vrai
exemple	NOUN	exemple
j'	PRON	je
dit	VERB	dire
bien	ADV	bien
par	ADP	par
dit	VERB	dire
ne	ADV	ne
hochement	NOUN	hochement
,	PUNCT	,
de	ADP	de
Charlie	PROPN	Charlie
,	PUNCT	,
?	PUNCT	?
soir	NOUN	soir
Garry	PROPN	Garry
de	ADP	de
.	PUNCT	.
n'	ADV	n'
,	PUNCT	,
Quoi	NOUN	quoi
efforçant	VERB	efforcer
-	PUNCT	-
pas	ADV	pas
que	SCONJ	que
Mathers	PROPN	Mathers
j'	PRON	je
faire	VERB	faire
.	PUNCT	.
-	PUNCT	-
hier	ADV	hier
un	DET	un
mes	DET	mon
perdre	VERB	perdre
allais	VERB	aller
,	PUNCT	,
-	PUNCT	-
et	CCONJ	et
vérifierait	VERB	vérifier
salon	NOUN	salon
où	PRON	où
.	PUNCT	.
,	PUNCT	,
ne	ADV	ne
y	PRON	y
bas	NOUN	bas
,	PUNCT	,
premier	ADJ	premier
jamais	ADV	jamais
,	PUNCT	,
avec	ADP	avec
cas	NOUN	cas
la	DET	le
télé	VERB	téler
.	PUNCT	.
Au	ADP	au
,	PUNCT	,
elle	PRON	lui
,	PUNCT	,
.	PUNCT	.
si	SCONJ	si
à	ADP	à
fond	NOUN	fond
la	DET	le
monte	VERB	monte
Mrs	PROPN	Mrs
coup	NOUN	coup
j'	PRON	je
au	ADP	au
toujours	ADV	toujours
étais	VERB	être
du	ADP	de
elle	PRON	lui
,	PUNCT	,
dans	ADP	dans
Mathers	PROPN	Mathers
au	ADP	au
de	ADP	de
reste	VERB	reste
en	ADP	en
On	PRON	on
Si	SCONJ	si
Garry	PROPN	Garry
sait	VERB	savoir
chambre	NOUN	chambre
sont	AUX	être
je	PRON	je
comment	ADV	comment
allés	VERB	aller
peu	ADV	peu
vous	PRON	vous
quand	SCONJ	quand
mais	CCONJ	mais
témoins	ADJ	témoin
Alors	ADV	alors
Il	PRON	il
était	AUX	être
amie	NOUN	amie
-	PUNCT	-
.	PUNCT	.
,	PUNCT	,
que	SCONJ	que
En	ADP	en
les	DET	le
,	PUNCT	,
-ce	PRON	-ce
?	PUNCT	?
meilleurs	NOUN	meilleur
en	PRON	en
est	VERB	être
vais	NOUN	vai
gens	NOUN	gens
bêtes	ADJ	bête
mais	CCONJ	mais
et	CCONJ	et
vous	PRON	vous
les	DET	le
-	PUNCT	-
un	DET	un
ta	DET	ton
où	PRON	où
parfois	ADV	parfois
êtes	AUX	être
lent	ADV	lent
-	PUNCT	-
avez	AUX	avoir
petite	ADJ	petit
de	ADP	de
deviné	VERB	deviner
?	PUNCT	?
toi	NOUN	toi
m'	PRON	me
...	PUNCT	...
.	PUNCT	.
haut	NOUN	haut
spécial	NOUN	spécial
faisais	VERB	faire
Je	PRON	je
allé	VERB	aller
mais	CCONJ	mais
es	PRON	es
Je	PRON	je
.	PUNCT	.
je	PRON	je
à	ADP	à
Mrs	PROPN	Mrs
Perceval	PROPN	Perceval
,	PUNCT	,
allé	VERB	aller
que	SCONJ	que
n'	ADV	n'
Tu	SCONJ	tu
ça	PRON	cela
rien	PRON	rien
en	ADP	en
.	PUNCT	.
c'	PRON	ce
puis	CCONJ	puis
même	ADJ	même
âge	NOUN	âge
chose	NOUN	chose
remarqué	VERB	remarquer
de	ADP	de
ai	VERB	avoir
de	ADP	de
suis	AUX	être
Et	CCONJ	et
toi	NOUN	toi
,	PUNCT	,
la	DET	le
ton	NOUN	ton
.	PUNCT	.
donc	ADV	donc
je	PRON	je
est	AUX	être
passé	VERB	passer
colline	NOUN	colline
-	PUNCT	-
devant	ADP	devant
chez	ADP	chez
haut	ADJ	haut
la	DET	le
Oui	PROPN	Oui
suis	AUX	être
?	PUNCT	?
faisait	VERB	faire
ma	DET	mon
J'	PRON	je
donne	VERB	donne
.	PUNCT	.
On	PRON	on
retrouver	VERB	retrouver
-	PUNCT	-
Il	PRON	il
près	ADV	près
20	NUM	20
h	NOUN	heure
vois	VERB	voir
être	AUX	être
les	DET	le
quand	SCONJ	quand
.	PUNCT	.
heure	NOUN	heure
suis	AUX	être
rendez-vous	PRON	rendez-vous
carrière	NOUN	carrière
.	PUNCT	.
.	PUNCT	.
amie	NOUN	amie
la	DET	le
dans	ADP	dans
reparti	VERB	repartir
il	PRON	il
je	PRON	je
.	PUNCT	.
ai	AUX	avoir
nuit	ADJ	nuit
bois	NOUN	bois
15	NUM	15
-	PUNCT	-
de	ADP	de
presque	ADV	presque
se	PRON	se
Et	CCONJ	et
Quelle	ADJ	quell
dû	VERB	devoir
Je	PRON	je
-il	PRON	il
monter	VERB	monter
vers	ADP	vers
là	ADV	là
petite	ADJ	petit
?	PUNCT	?
devait	VERB	devoir
était	AUX	être
vous	PRON	vous
h	NOUN	heure
-	NUM	-
à	ADP	à
?	PUNCT	?
suis	AUX	être
21	NUM	21
là	ADV	là
sous-bois	NOUN	sous-bois
.	PUNCT	.
remarqué	VERB	remarquer
quelque	DET	quelque
.	PUNCT	.
que	SCONJ	que
peu	ADV	peu
Charlie	PROPN	Charlie
je	PRON	je
pendant	ADP	pendant
J'	PRON	je
la	DET	le
que	SCONJ	que
-	PUNCT	-
le	DET	le
,	PUNCT	,
sais	VERB	savoir
à	ADP	à
imagine	VERB	imagine
que	SCONJ	que
.	PUNCT	.
avant	ADP	avant
bas	NOUN	bas
dans	ADP	dans
près	ADV	près
chose	NOUN	chose
22	NUM	22
Je	PRON	je
étiez	VERB	être
arrivé	VERB	arriver
demanda	ADJ	demanda
Et	CCONJ	et
,	PUNCT	,
heures	NOUN	heure
vous	PRON	vous
vous	PRON	vous
avez	AUX	avoir
maison	NOUN	maison
30	NUM	30
étiez	VERB	être
et	CCONJ	et
que	SCONJ	que
près	ADV	près
pouviez	VERB	pouvoir
,	PUNCT	,
cachés	VERB	cacher
.	PUNCT	.
On	PRON	on
vous	PRON	vous
lui	PRON	lui
près	ADV	près
voie	NOUN	voie
de	ADP	de
se	PRON	se
a	AUX	avoir
quoi	PRON	quoi
on	PRON	on
a	AUX	avoir
!	PUNCT	!
un	DET	un
sa	DET	son
dans	ADP	dans
Evidemment	PROPN	Evidemment
vu	VERB	voir
Tout	ADV	tout
sans	ADP	sans
-	PUNCT	-
qu'	SCONJ	que
voiture	NOUN	voiture
tout	ADV	tout
laissé	VERB	laisser
herbes	NOUN	herbe
il	PRON	il
-	PUNCT	-
vous	PRON	vous
cacher	VERB	cacher
et	CCONJ	et
.	PUNCT	.
.	PUNCT	.
était	AUX	être
Il	PRON	il
arriver	VERB	arriver
n'	ADV	n'
on	PRON	on
.	PUNCT	.
essayait	VERB	essayer
pas	ADV	pas
les	DET	le
voir	VERB	voir
Mais	CCONJ	mais
de	ADP	de
type	NOUN	type
«	NOUN	«
s'	PRON	se
la	DET	le
le	DET	le
se	PRON	se
arrivé	VERB	arriver
?	PUNCT	?
dans	ADP	dans
tu	VERB	taire
impatience	NOUN	impatience
aussi	ADV	aussi
bien	ADV	bien
il	PRON	il
?	PUNCT	?
bridant	VERB	brider
devant	ADP	devant
est	AUX	être
garé	VERB	garer
maison	NOUN	maison
chemin	NOUN	chemin
Il	PRON	il
s'	PRON	se
,	PUNCT	,
Charlie	PROPN	Charlie
-	PUNCT	-
,	PUNCT	,
.	PUNCT	.
-	PUNCT	-
la	DET	le
la	DET	le
clairière	NOUN	clairière
»	PUNCT	»
son	DET	son
pu	VERB	pouvoir
carrière	NOUN	carrière
.	PUNCT	.
Il	PRON	il
par	ADP	par
garer	VERB	garer
est	AUX	être
.	PUNCT	.
et	CCONJ	et
côté	NOUN	côté
Il	PRON	il
aurait	AUX	avoir
de	ADP	de
enquit	ADP	enquit
,	PUNCT	,
dis	ADP	dis
à	ADP	à
regardée	VERB	regarder
tu	ADP	tu
genre	NOUN	genre
et	CCONJ	et
.	PUNCT	.
pas	ADV	pas
Donc	ADV	donc
Quel	DET	quel
parti	VERB	partir
Oui	PROPN	Oui
Une	DET	un
Ford	NOUN	ford
est	AUX	être
-	PUNCT	-
?	PUNCT	?
marine	ADJ	marine
a	AUX	avoir
la	DET	le
On	PRON	on
on	PRON	on
n'	ADV	n'
sorti	VERB	sortir
est	AUX	être
as	NOUN	as
On	PRON	on
vu	VERB	voir
l'	PRON	l'
a	AUX	avoir
.	PUNCT	.
regardé	VERB	regarder
de	ADP	de
il	PRON	il
-	PUNCT	-
Fiesta	PROPN	Fiesta
.	PUNCT	.
.	PUNCT	.
quand	SCONJ	quand
bougé	VERB	bouger
Bleu	NOUN	bleu
de	ADP	de
voiture	NOUN	voiture
Il	PRON	il
...	PUNCT	...
?	PUNCT	?
-	PUNCT	-
a	AUX	avoir
l'	DET	le
-	PUNCT	-
.	PUNCT	.
voiture	NOUN	voiture
vous	PRON	vous
le	DET	le
t'	PRON	te
Mais	CCONJ	mais
n'	ADV	n'
pas	ADV	pas
Et	CCONJ	et
de	ADP	de
est	AUX	être
Je	PRON	je
Oh	PROPN	Oh
,	PUNCT	,
dedans	ADJ	dedan
,	PUNCT	,
?	PUNCT	?
pas	ADV	pas
souviens	VERB	souvenir
Très	ADV	très
de	ADP	de
il	PRON	il
en	ADP	en
.	PUNCT	.
Il	PRON	il
d'	ADP	de
m'	PRON	me
immatriculation	NOUN	immatriculation
plus	ADV	plus
à	ADP	à
grand-chose	NOUN	grand-chose
avait	VERB	avoir
avoir	AUX	avoir
.	PUNCT	.
-	PUNCT	-
je	PRON	je
un	DET	un
ne	ADV	ne
dire	VERB	dire
.	PUNCT	.
ai	AUX	avoir
-	PUNCT	-
interrompu	VERB	interrompre
F	NOUN	f
.	PUNCT	.
.	PUNCT	.
-	PUNCT	-
y	PRON	y
numéro	NOUN	numéro
