vraiment	ADV	vraiment
.	PUNCT	.
.	PUNCT	.
un	DET	un
j'	PRON	je
tempête	VERB	tempête
les	DET	le
faire	VERB	faire
Qui	PRON	qui
j'	PRON	je
ou	CCONJ	ou
Et	CCONJ	et
avais	VERB	avoir
voilà	VERB	voilà
boutres	NOUN	boutre
,	PUNCT	,
pouvait	VERB	pouvoir
la	DET	le
...	PUNCT	...
aussi	ADV	aussi
pas	ADV	pas
J'	PRON	je
aime	VERB	aime
Sans	ADP	sans
l'	DET	le
les	DET	le
?	PUNCT	?
,	PUNCT	,
foutue	NOUN	foutue
surtout	ADV	surtout
faits	ADJ	fait
aventure	NOUN	aventure
choses	NOUN	chose
pour	ADP	pour
,	PUNCT	,
aime	VERB	aime
Mais	CCONJ	mais
avec	ADP	avec
comme	ADP	comme
des	DET	un
dispersées	VERB	disperser
,	PUNCT	,
carcasse	NOUN	carcasse
mesures	NOUN	mesure
bec	NOUN	bec
relevés	NOUN	relevé
as	NOUN	as
La	DET	le
vents	NOUN	vent
effectué	VERB	effectuer
,	PUNCT	,
échoué	VERB	échouer
qu'	SCONJ	que
diable	NOUN	diable
chef	NOUN	chef
le	DET	le
les	DET	le
qui	PRON	qui
,	PUNCT	,
de	ADP	de
ange	NOUN	ange
est	AUX	être
les	DET	le
comme	ADP	comme
un	DET	un
un	DET	un
les	DET	le
tripes	NOUN	tripe
sable	NOUN	sable
,	PUNCT	,
torturée	VERB	torturer
tous	ADJ	tout
,	PUNCT	,
le	DET	le
et	CCONJ	et
comme	ADP	comme
à	ADP	à
et	CCONJ	et
dans	ADP	dans
-ce	PRON	-ce
de	ADP	de
maintenant	ADV	maintenant
reste	VERB	reste
mon	DET	mon
Albator	PROPN	Albator
sécurité	NOUN	sécurité
atterri	VERB	atterrir
?	PUNCT	?
du	ADP	de
me	PRON	me
ai	AUX	avoir
cette	DET	ce
rafales	NOUN	rafale
.	PUNCT	.
,	PUNCT	,
de	ADP	de
de	ADP	de
les	DET	le
;	PUNCT	;
de	ADP	de
de	ADP	de
cette	DET	ce
.	PUNCT	.
végétaux	NOUN	végétal
ses	DET	son
,	PUNCT	,
empêchent	NOUN	empêchent
prime	NOUN	prime
moins	ADV	moins
Une	DET	un
l'	PRON	l'
Et	CCONJ	et
abriter	VERB	abriter
planète	NOUN	planète
qui	PRON	qui
et	CCONJ	et
,	PUNCT	,
j'	PRON	je
du	ADP	de
éventrée	ADJ	éventrer
ont	AUX	avoir
m'	PRON	me
ailes	NOUN	aile
grotte	NOUN	grotte
d'	ADP	de
géant	NOUN	géant
pu	VERB	pouvoir
marcher	VERB	marcher
où	PRON	où
en	ADP	en
repoussés	VERB	repousser
ichtyonloc	NOUN	ichtyonloc
débris	NOUN	débris
au	ADP	au
fond	NOUN	fond
boîte	NOUN	boîte
foutue	ADJ	foutu
que	SCONJ	que
débris	VERB	débris
les	DET	le
.	PUNCT	.
,	PUNCT	,
le	DET	le
le	DET	le
de	ADP	de
qui	PRON	qui
essentiellement	ADV	essentiellement
prendre	VERB	prendre
tout	ADV	tout
asperges	NOUN	asperge
j'	PRON	je
ai	AUX	avoir
rien	PRON	rien
suite	NOUN	suite
espèces	NOUN	espèce
ce	PRON	ce
géants	NOUN	géant
analyser	VERB	analyser
restait	VERB	rester
synthé	NOUN	synthé
poireaux	ADJ	poireal
pour	ADP	pour
dire	VERB	dire
autres	ADJ	autre
de	ADP	de
des	ADP	de
d'	ADP	de
ichtyonloc	NOUN	ichtyonloc
qui	PRON	qui
miel	ADJ	miel
risque	NOUN	risque
le	PRON	le
d'	ADP	de
fini	VERB	finir
;	PUNCT	;
et	CCONJ	et
Autant	ADV	autant
sentent	VERB	sentir
lécher	VERB	lécher
les	PRON	le
,	PUNCT	,
plus	ADV	plus
faudra	VERB	falloir
maintenant	ADV	maintenant
que	SCONJ	que
-	PUNCT	-
entre	ADP	entre
bien	ADV	bien
de	ADP	de
;	PUNCT	;
,	PUNCT	,
j'	PRON	je
si	SCONJ	si
tous	ADJ	tout
être	AUX	être
tonnerre	NOUN	tonnerre
:	PUNCT	:
Comme	ADP	comme
représente	VERB	représente
toute	DET	tout
la	DET	le
planète	NOUN	planète
A	AUX	avoir
très	ADV	très
.	PUNCT	.
.	PUNCT	.
le	DET	le
.	PUNCT	.
.	PUNCT	.
ces	DET	ce
Depuis	ADP	depuis
devenir	VERB	devenir
me	PRON	me
la	DET	le
.	PUNCT	.
trouille	NOUN	trouille
D'	ADP	de
accord	NOUN	accord
Labourée	PROPN	Labourée
du	ADP	de
la	DET	le
ne	ADV	ne
En	ADP	en
allait	VERB	aller
diable	NOUN	diable
simplicité	NOUN	simplicité
je	PRON	je
de	ADP	de
arrachée	NOUN	arrachée
sourd	ADJ	sourd
peau	NOUN	peau
.	PUNCT	.
fou	VERB	fou
même	ADV	même
de	ADP	de
vents	NOUN	vent
ai	VERB	avoir
.	PUNCT	.
pas	ADV	pas
Ou	CCONJ	ou
on	PRON	on
le	DET	le
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
est	AUX	être
précisément	ADV	précisément
ventrée	VERB	ventrer
main	NOUN	main
,	PUNCT	,
Hurlante	PROPN	Hurlante
et	CCONJ	et
entrailles	NOUN	entrailles
veut	VERB	vouloir
mot	NOUN	mot
.	PUNCT	.
c'	PRON	ce
fort	ADV	fort
un	DET	un
cet	DET	ce
moi	PRON	moi
:	PUNCT	:
la	DET	le
de	ADP	de
pour	ADP	pour
ce	DET	ce
gant	NOUN	gant
qu'	PRON	qu'
Comme	ADP	comme
du	ADP	de
Labourée	PROPN	Labourée
et	CCONJ	et
désuet	PROPN	désuet
convulsée	ADJ	convulsé
tréfonds	NOUN	tréfonds
mais	CCONJ	mais
retourne	VERB	retourne
ça	PRON	cela
Révulsée	NOUN	révulsée
plus	ADV	plus
,	PUNCT	,
des	ADP	de
é	AUX	é
oui	NOUN	oui
.	PUNCT	.
arrachement	NOUN	arrachement
contenu	NOUN	contenu
-	DET	-
ne	ADV	ne
qu'	SCONJ	que
entre	ADP	entre
.	PUNCT	.
,	PUNCT	,
ça	PRON	cela
et	CCONJ	et
ce	PRON	ce
pas	ADV	pas
ici	ADV	ici
l'	DET	le
pas	ADV	pas
universelle	ADJ	universel
,	PUNCT	,
éléments	NOUN	élément
:	PUNCT	:
n'	ADV	n'
détruire	VERB	détruire
nous	PRON	nous
affrontent	VERB	affronter
l'	DET	le
:	PUNCT	:
Chez	ADP	chez
qui	PRON	qui
et	CCONJ	et
.	PUNCT	.
.	PUNCT	.
Ce	PRON	ce
accord	NOUN	accord
parfait	VERB	parfaire
,	PUNCT	,
lutte	NOUN	lutte
c'	PRON	ce
écorcheur	NOUN	écorcheur
est	AUX	être
détruire	NOUN	détruire
,	PUNCT	,
ça	PRON	cela
l'	DET	le
serait	AUX	être
se	PRON	se
s'	PRON	se
était	AUX	être
les	DET	le
etc.	ADV	etc.
une	DET	un
rage	NOUN	rage
une	DET	un
Non	ADV	non
Mais	CCONJ	mais
écorchée	NOUN	écorché
,	PUNCT	,
c'	PRON	ce
le	DET	le
depuis	ADP	depuis
ne	ADV	ne
qui	PRON	qui
.	PUNCT	.
dans	ADP	dans
pensé	VERB	penser
,	PUNCT	,
entendais	VERB	entendre
l'	PRON	l'
entends	NOUN	entend
parce	SCONJ	parce
autrement	ADV	autrement
tempête	NOUN	tempête
dans	ADP	dans
plaisir	NOUN	plaisir
y	PRON	y
tête	NOUN	tête
peux	VERB	pouvoir
du	ADP	de
que	SCONJ	que
ça	PRON	cela
de	ADP	de
râle	NOUN	râle
la	DET	le
,	PUNCT	,
et	CCONJ	et
ma	DET	mon
dire	VERB	dire
,	PUNCT	,
comme	ADP	comme
j'	PRON	je
encore	ADV	encore
ça	PRON	cela
le	DET	le
est	AUX	être
Je	PRON	je
résonne	VERB	résonne
j'	PRON	je
même	ADV	même
autrement	ADV	autrement
pas	ADV	pas
que	SCONJ	que
je	PRON	je
pas	ADV	pas
cri	NOUN	cri
mal	ADV	mal
pas	ADV	pas
ai	AUX	avoir
espérance	NOUN	espérance
Je	PRON	je
,	PUNCT	,
m'	PRON	me
deux	NUM	deux
vomir	NOUN	vomir
.	PUNCT	.
manière	NOUN	manière
non	ADV	non
drôlement	ADV	drôlement
bien	NOUN	bien
.	PUNCT	.
de	ADP	de
Sale	NOUN	sale
à	ADP	à
:	PUNCT	:
de	ADP	de
,	PUNCT	,
lucidité	NOUN	lucidité
a	AUX	avoir
même	ADV	même
le	PRON	le
,	PUNCT	,
suis	AUX	être
et	CCONJ	et
mis	VERB	mettre
et	CCONJ	et
l'	DET	le
la	DET	le
soulagé	VERB	soulager
ça	PRON	cela
Survivre	NOUN	survivre
trembler	VERB	trembler
Mes	DET	mon
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
ne	ADV	ne
atouts	NOUN	atout
dire	VERB	dire
me	PRON	me
Mais	CCONJ	mais
une	DET	un
fait	VERB	faire
du	ADP	de
pas	ADV	pas
me	PRON	me
certaine	NOUN	certaine
.	PUNCT	.
d'	ADP	de
Expérience	NOUN	expérience
,	PUNCT	,
,	PUNCT	,
vivre	NOUN	vivre
le	DET	le
dis	VERB	dire
mot	ADJ	mot
sera	AUX	être
espèces	NOUN	espèce
joie	NOUN	joie
nécessaire	ADJ	nécessaire
,	PUNCT	,
.	PUNCT	.
débris	NOUN	débris
vivre	VERB	vivre
et	CCONJ	et
Je	PRON	je
de	ADP	de
le	DET	le
.	PUNCT	.
.	PUNCT	.
Et	CCONJ	et
ces	DET	ce
idée	ADJ	idé
vivre	NOUN	vivre
,	PUNCT	,
redirai	NOUN	redirai
.	PUNCT	.
je	PRON	je
dis	VERB	dire
qu'	SCONJ	que
:	PUNCT	:
,	PUNCT	,
je	PRON	je
:	PUNCT	:
de	ADP	de
faite	VERB	faire
:	PUNCT	:
dirai	NOUN	dirai
autant	ADV	autant
il	PRON	il
joie	NOUN	joie
qu'	SCONJ	que
me	PRON	me
sera	AUX	être
Je	PRON	je
sale	ADJ	sale
il	PRON	il
de	ADP	de
fois	NOUN	fois
dévasté	VERB	dévaster
,	PUNCT	,
forme	NOUN	forme
ce	PRON	ce
.	PUNCT	.
suave	NOUN	suave
végétaux	NOUN	végétal
pleine	NOUN	pleine
La	DET	le
comestibles	ADJ	comestible
phase	NOUN	phase
d'	ADP	de
Bien	ADV	bien
n'	ADV	n'
sont	AUX	être
,	PUNCT	,
goût	NOUN	goût
bien	ADV	bien
,	PUNCT	,
qui	PRON	qui
un	DET	un
digéré	VERB	digérer
.	PUNCT	.
filandreux	ADJ	filandreux
D'	ADP	de
,	PUNCT	,
arraché	VERB	arracher
,	PUNCT	,
piétiné	NOUN	piétiné
gâte	VERB	gâter
.	PUNCT	.
Tout	ADV	tout
parfaitement	ADV	parfaitement
exploration	NOUN	exploration
rien	PRON	rien
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
Broyé	PROPN	Broyé
,	PUNCT	,
Prêt	ADJ	prêt
.	PUNCT	.
,	PUNCT	,
pour	ADP	pour
la	DET	le
ne	ADV	ne
quoique	ADV	quoique
en	ADP	en
tempête	NOUN	tempête
évacué	ADV	évacué
,	PUNCT	,
rien	PRON	rien
fissure	VERB	fissure
résine	NOUN	résine
repli	VERB	repli
comme	ADP	comme
a	AUX	avoir
,	PUNCT	,
le	DET	le
sève	NOUN	sève
,	PUNCT	,
sillon	ADJ	sillon
Horrible	NOUN	horrible
.	PUNCT	.
coule	VERB	coule
des	DET	un
,	PUNCT	,
toute	DET	tout
brisées	NOUN	brisée
.	PUNCT	.
épaisse	NOUN	épaisse
.	PUNCT	.
par	ADP	par
.	PUNCT	.
,	PUNCT	,
Partout	ADV	partout
sont	AUX	être
entassées	VERB	entasser
fibres	NOUN	fibre
.	PUNCT	.
des	ADP	de
là	ADV	là
une	DET	un
,	PUNCT	,
Moignons	NOUN	moignon
grasse	NOUN	grasse
menées	VERB	mener
une	DET	un
,	PUNCT	,
Dans	ADP	dans
terres	NOUN	terre
.	PUNCT	.
des	ADP	de
,	PUNCT	,
creux	ADJ	creux
Cicatrices	NOUN	cicatrice
laissé	VERB	laisser
roches	NOUN	roche
vent	NOUN	vent
faille	NOUN	faille
racine	NOUN	racine
eaux	NOUN	eau
Incroyable	ADJ	incroyable
a	AUX	avoir
Le	DET	le
qui	PRON	qui
Les	DET	le
.	PUNCT	.
élève	VERB	élever
.	PUNCT	.
!	PUNCT	!
Partout	ADV	partout
que	PRON	que
le	DET	le
troncs	NOUN	tronc
petit	ADJ	petit
ce	PRON	ce
avais	VERB	avoir
de	ADP	de
semblé	AUX	semblé
de	ADP	de
je	PRON	je
,	PUNCT	,
de	ADP	de
provision	NOUN	provision
grands	ADJ	grand
tige	NOUN	tige
reprend	VERB	reprendre
bout	NOUN	bout
parmi	ADP	parmi
!	PUNCT	!
vit	VERB	voir
amollis	VERB	amollir
.	PUNCT	.
les	DET	le
Fait	NOUN	fait
et	CCONJ	et
m'	PRON	me
moindre	NOUN	moindre
n'	ADV	n'
Ça	CCONJ	ça
plantes	NOUN	plante
encore	ADV	encore
repousse	VERB	repousse
déjà	ADV	déjà
comestible	ADJ	comestible
portent	ADV	portent
expérimentées	VERB	expérimenter
vers	ADP	vers
pas	ADV	pas
ciel	NOUN	ciel
double	ADJ	double
déchirée	VERB	déchirer
au	ADP	au
,	PUNCT	,
.	PUNCT	.
soleil	NOUN	soleil
vallée	NOUN	vallée
.	PUNCT	.
vue	NOUN	vue
vu	VERB	voir
,	PUNCT	,
je	PRON	je
ne	ADV	ne
.	PUNCT	.
ai	AUX	avoir
Littéralement	ADV	littéralement
devant	ADP	devant
monter	VERB	monter
pied	NOUN	pied
.	PUNCT	.
regardais	VERB	regarder
étranges	NOUN	étrange
forces	NOUN	force
œil	NOUN	œil
neuves	ADJ	neuf
vers	ADP	vers
le	DET	le
vu	VERB	voir
ma	DET	mon
,	PUNCT	,
végétaux	NOUN	végétal
A	ADP	à
oui	NOUN	oui
falaise	NOUN	falaise
d'	ADP	de
ces	DET	ce
Assis	PRON	assis
j'	PRON	je
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
,	PUNCT	,
j'	PRON	je
ai	AUX	avoir
de	ADP	de
ses	DET	son
la	DET	le
Ils	PRON	il
moi	PRON	moi
peu	ADV	peu
à	ADP	à
fois	NOUN	fois
Juste	ADV	juste
bien	ADV	bien
branches	NOUN	branche
ressemblent	NOUN	ressemblent
la	DET	le
pied	NOUN	pied
connaissons	VERB	connaître
Aucun	PRON	aucun
n'	ADV	n'
tronc	NOUN	tronc
parfois	ADV	parfois
que	PRON	que
:	PUNCT	:
ni	CCONJ	ni
,	PUNCT	,
taille	NOUN	taille
un	DET	un
feuilles	ADJ	feuille
:	PUNCT	:
Au	ADP	au
de	ADP	de
Ni	CCONJ	ni
ce	PRON	ce
,	PUNCT	,
à	ADP	à
ma	DET	mon
.	PUNCT	.
tendre	ADJ	tendre
.	PUNCT	.
nous	PRON	nous
est	AUX	être
Mais	CCONJ	mais
.	PUNCT	.
près	ADV	près
.	PUNCT	.
haut	ADJ	haut
puissant	ADJ	puissant
et	CCONJ	et
quel	DET	quel
,	PUNCT	,
ferme	ADJ	ferme
.	PUNCT	.
tronc	NOUN	tronc
rien	PRON	rien
à	ADP	à
,	PUNCT	,
érigé	VERB	ériger
recroquevillées	VERB	recroqueviller
un	DET	un
planète	NOUN	planète
sommet	VERB	sommet
excroissances	NOUN	excroissance
.	PUNCT	.
,	PUNCT	,
cette	DET	ce
au	ADP	au
d'	ADP	de
filaments	NOUN	filament
,	PUNCT	,
purpurin	ADJ	purpurin
,	PUNCT	,
volve	NOUN	volve
,	PUNCT	,
tronc	NOUN	tronc
tous	ADJ	tout
ou	CCONJ	ou
,	PUNCT	,
le	DET	le
qui	PRON	qui
et	CCONJ	et
et	CCONJ	et
émerge	NOUN	émerge
une	DET	un
satinées	AUX	satinées
,	PUNCT	,
pelucheuses	NOUN	pelucheuse
partir	VERB	partir
,	PUNCT	,
matin	NOUN	matin
,	PUNCT	,
des	DET	un
du	ADP	de
où	PRON	où
au	ADP	au
Au	ADP	au
souples	ADJ	souple
caractérise	VERB	caractérise
apparaissent	VERB	apparaître
renflement	NOUN	renflement
végétaux	NOUN	végétal
souvent	ADV	souvent
des	DET	un
à	ADP	à
bulbe	NOUN	bulbe
de	ADP	de
soir	NOUN	soir
les	DET	le
de	ADP	de
alanguies	NOUN	alanguie
on	PRON	on
qui	PRON	qui
la	DET	le
les	DET	le
comme	ADP	comme
comme	SCONJ	comme
Mais	CCONJ	mais
,	PUNCT	,
que	SCONJ	que
je	PRON	je
tentacules	NOUN	tentacule
ne	ADV	ne
l'	DET	le
d'	ADP	de
sous	ADP	sous
étend	VERB	étendre
:	PUNCT	:
les	PRON	le
ondulantes	ADJ	ondulant
comme	SCONJ	comme
.	PUNCT	.
bien	ADV	bien
puis	CCONJ	puis
dans	ADP	dans
se	PRON	se
méfier	VERB	méfier
or	NOUN	or
,	PUNCT	,
soupire	ADJ	soupir
anthropomorphisme	NOUN	anthropomorphisme
attente	NOUN	attente
connais	VERB	connaître
allongeant	VERB	allonger
et	CCONJ	et
tout	DET	tout
soleils	NOUN	soleil
règle	NOUN	règle
on	PRON	on
.	PUNCT	.
leurs	DET	leur
bras	NOUN	bras
Bien	ADV	bien
sûr	ADJ	sûr
caressent	VERB	caresser
ou	CCONJ	ou
ou	CCONJ	ou
je	PRON	je
les	DET	le
végétale	ADJ	végétal
pas	ADV	pas
je	PRON	je
comme	SCONJ	comme
vois	VERB	voir
ai	AUX	avoir
fais	VERB	faire
comme	SCONJ	comme
ondes	NOUN	onde
je	PRON	je
Et	CCONJ	et
je	PRON	je
ou	CCONJ	ou
parcouraient	VERB	parcourir
scientifique	ADJ	scientifique
comment	ADV	comment
j'	PRON	je
l'	DET	le
autrement	ADV	autrement
je	PRON	je
que	PRON	que
,	PUNCT	,
douces	NOUN	douce
d'	ADP	de
ce	PRON	ce
étude	NOUN	étude
cette	DET	ce
palpitation	NOUN	palpitation
traduire	VERB	traduire
ai	AUX	avoir
l'	PRON	l'
ces	DET	ce
,	PUNCT	,
ne	ADV	ne
vu	VERB	voir
dis	ADP	dis
,	PUNCT	,
vu	VERB	voir
pas	ADV	pas
si	SCONJ	si
ai	AUX	avoir
,	PUNCT	,
préfère	VERB	préférer
ressenti	NOUN	ressenti
.	PUNCT	.
l'	PRON	l'
ici	ADV	ici
,	PUNCT	,
qui	PRON	qui
on	PRON	on
ni	CCONJ	ni
plaine	NOUN	plaine
bonheur	NOUN	bonheur
aussi	ADV	aussi
je	PRON	je
Et	CCONJ	et
la	DET	le
ravissant	ADJ	ravissant
aucune	DET	aucun
s'	PRON	se
leur	DET	leur
vigueur	NOUN	vigueur
plus	ADV	plus
ces	DET	ce
temps	NOUN	temps
aperçois	VERB	apercevoir
.	PUNCT	.
au	ADP	au
je	PRON	je
je	PRON	je
soleils	NOUN	soleil
largement	ADV	largement
déraciner	VERB	déraciner
en	ADP	en
les	DET	le
même	ADJ	même
ne	ADV	ne
peux	VERB	pouvoir
que	SCONJ	que
prenais	VERB	prendre
.	PUNCT	.
ni	CCONJ	ni
que	SCONJ	que
,	PUNCT	,
à	ADP	à
élevaient	VERB	élever
sectionner	VERB	sectionner
moi	PRON	moi
m'	PRON	me
,	PUNCT	,
Au	ADP	au
respirer	VERB	respirer
d'	ADP	de
maximum	NOUN	maximum
de	ADP	de
me	PRON	me
entière	ADJ	entier
un	DET	un
de	ADP	de
sein	NOUN	sein
à	ADP	à
;	PUNCT	;
du	ADP	de
tout	ADV	tout
lisse	ADJ	lisse
,	PUNCT	,
plantes	NOUN	plante
intérieur	NOUN	intérieur
moyens	NOUN	moyen
,	PUNCT	,
alors	ADV	alors
dur	ADJ	dur
et	CCONJ	et
je	PRON	je
excroissances	NOUN	excroissance
comme	ADP	comme
agression	NOUN	agression
duvet	NOUN	duvet
,	PUNCT	,
filament	NOUN	filament
moindre	ADJ	moindre
même	ADV	même
les	DET	le
même	ADV	même
la	DET	le
leurs	DET	leur
absolument	ADV	absolument
impossible	ADJ	impossible
vitrifié	VERB	vitrifier
tout	ADV	tout
tronc	NOUN	tronc
avec	ADP	avec
qui	PRON	qui
et	CCONJ	et
tentacule	ADJ	tentacul
à	ADP	à
entamer	VERB	entamer
replient	VERB	replier
,	PUNCT	,
tout	DET	tout
,	PUNCT	,
,	PUNCT	,
à	ADP	à
celui-ci	PRON	celui-ci
devenant	VERB	devenir
,	PUNCT	,
ni	CCONJ	ni
l'	DET	le
dont	PRON	dont
,	PUNCT	,
hisser	VERB	hisser
.	PUNCT	.
de	ADP	de
pour	ADP	pour
un	DET	un
sans	ADP	sans
dispose	VERB	dispose
peu	ADV	peu
au	ADP	au
par	ADP	par
m'	PRON	me
agrippais	VERB	agripper
ensuite	ADV	ensuite
quelque	ADV	quelque
troncs	NOUN	tronc
,	PUNCT	,
suffiront	VERB	suffire
ce	DET	ce
de	ADP	de
quelque	DET	quelque
me	PRON	me
?	PUNCT	?
si	SCONJ	si
provisions	NOUN	provision
tempête	NOUN	tempête
de	ADP	de
m'	PRON	me
y	PRON	y
essayant	VERB	essayer
encore	ADV	encore
nourriture	NOUN	nourriture
voir	VERB	voir
mutilés	VERB	mutiler
à	ADP	à
,	PUNCT	,
la	DET	le
pour	ADP	pour
doute	NOUN	doute
tronc	NOUN	tronc
Trouvé	VERB	trouver
:	PUNCT	:
mais	CCONJ	mais
pourtant	ADV	pourtant
comme	SCONJ	comme
je	PRON	je
temps	NOUN	temps
Mes	DET	mon
un	DET	un
sommet	NOUN	sommet
matin	NOUN	matin
membres	NOUN	membre
pousse	NOUN	pousse
se	PRON	se
mes	DET	mon
temps	NOUN	temps
mains	NOUN	main
jeune	ADJ	jeune
,	PUNCT	,
s'	PRON	se
tendre	ADJ	tendre
mais	CCONJ	mais
en	ADP	en
,	PUNCT	,
et	CCONJ	et
pas	ADV	pas
plus	ADV	plus
mes	DET	mon
senti	VERB	sentir
à	ADP	à
cuisses	NOUN	cuisse
que	SCONJ	que
j'	PRON	je
sommet	NOUN	sommet
se	PRON	se
après	ADP	après
révélerait	VERB	révéler
mes	DET	mon
faibles	ADJ	faible
accueillant	VERB	accueillir
dérapé	VERB	déraper
gonfler	VERB	gonfler
le	DET	le
plus	ADV	plus
même	ADJ	même
plusieurs	DET	plusieurs
,	PUNCT	,
,	PUNCT	,
et	CCONJ	et
devenir	VERB	devenir
ai	AUX	avoir
davantage	ADV	davantage
fois	NOUN	fois
tronc	NOUN	tronc
encore	ADV	encore
,	PUNCT	,
eurent	ADV	eurent
ne	ADV	ne
palpiter	VERB	palpiter
élargissant	VERB	élargir
le	DET	le
,	PUNCT	,
permettant	VERB	permettre
bien	ADV	bien
une	DET	un
le	DET	le
sensation	NOUN	sensation
me	PRON	me
était	AUX	être
cette	DET	ce
à	ADP	à
se	PRON	se
dressait	VERB	dresser
une	DET	un
glacée	VERB	glacer
empoigner	VERB	empoigner
,	PUNCT	,
cette	DET	ce
douceur	NOUN	douceur
mais	CCONJ	mais
plus	ADV	plus
;	PUNCT	;
plus	ADV	plus
de	ADP	de
de	ADP	de
aise	NOUN	aise
l'	PRON	l'
non	ADV	non
dur	ADJ	dur
rigide	NOUN	rigide
fermeté	NOUN	fermeté
étrange	VERB	étrange
trace	NOUN	trace
plus	ADV	plus
vers	ADP	vers
et	CCONJ	et
mon	DET	mon
sans	ADP	sans
d'	ADP	de
ciel	NOUN	ciel
grande	ADJ	grand
:	PUNCT	:
d'	ADP	de
la	DET	le
le	DET	le
tronc	NOUN	tronc
grande	ADJ	grand
ainsi	ADV	ainsi
fois	NOUN	fois
vitrification	NOUN	vitrification
à	ADP	à
et	CCONJ	et
chacune	PRON	chacun
,	PUNCT	,
frémir	VERB	frémir
un	DET	un
le	PRON	le
que	SCONJ	que
fort	ADV	fort
genoux	NOUN	genou
les	DET	le
vite	ADV	vite
,	PUNCT	,
battre	ADJ	battr
fort	ADV	fort
avait	AUX	avoir
saisi	VERB	saisir
je	PRON	je
de	ADP	de
quelque	DET	quelque
sous	ADP	sous
;	PUNCT	;
la	DET	le
mes	DET	mon
mes	DET	mon
précédents	ADJ	précédent
tentatives	NOUN	tentative
émotion	NOUN	émotion
;	PUNCT	;
par	ADP	par
;	PUNCT	;
de	ADP	de
que	SCONJ	que
rencontrée	VERB	rencontrer
comme	ADP	comme
je	PRON	je
jours	NOUN	jour
alors	ADV	alors
sentais	ADV	sentais
cœur	NOUN	cœur
sève	NOUN	sève
plus	ADV	plus
sentais	ADV	sentais
en	ADP	en
en	ADP	en
plus	ADV	plus
moi	PRON	moi
de	ADP	de
plus	ADV	plus
enserraient	VERB	enserrer
plus	ADV	plus
vigueur	NOUN	vigueur
partie	NOUN	partie
plus	ADV	plus
,	PUNCT	,
suinter	VERB	suinter
des	ADP	de
la	DET	le
portion	NOUN	portion
violence	NOUN	violence
supérieur	ADJ	supérieur
se	PRON	se
mit	VERB	mettre
tâtaient	VERB	tâter
en	ADP	en
le	DET	le
,	PUNCT	,
appui	VERB	appui
pour	ADP	pour
à	ADP	à
au	ADP	au
prenais	VERB	prendre
le	DET	le
sans	ADP	sans
étroite	VERB	étroite
je	PRON	je
sous	ADP	sous
jaillir	VERB	jaillir
avec	ADP	avec
puis	CCONJ	puis
où	PRON	où
tendre	ADJ	tendre
mais	CCONJ	mais
renflement	NOUN	renflement
à	ADP	à
mes	DET	mon
où	PRON	où
,	PUNCT	,
avant-bras	NOUN	avant-bras
doucement	ADV	doucement
sommet	NOUN	sommet
,	PUNCT	,
mains	NOUN	main
découvrir	VERB	découvrir
la	DET	le
sève	NOUN	sève
moment	NOUN	moment
plus	ADV	plus
quelque	DET	quelque
,	PUNCT	,
y	PRON	y
!	PUNCT	!
giclées	NOUN	giclée
tombé	VERB	tomber
,	PUNCT	,
!	PUNCT	!
,	PUNCT	,
trois	NUM	trois
être	AUX	être
bu	NOUN	bu
une	DET	un
Mais	CCONJ	mais
quelle	DET	quel
en	PRON	en
vivu	VERB	vivu
inondant	VERB	inonder
deux	NUM	deux
épaisse	NOUN	épaisse
!	PUNCT	!
à	ADP	à
parfumée	NOUN	parfumée
,	PUNCT	,
avais	VERB	avoir
bien	ADV	bien
,	PUNCT	,
délicieuse	ADJ	délicieux
m'	PRON	me
me	PRON	me
lécher	VERB	lécher
heures	NOUN	heure
capiteuse	ADJ	capiteux
dans	ADP	dans
mangé	VERB	manger
d'	ADP	de
soupe	NOUN	soupe
.	PUNCT	.
substance	NOUN	substance
Bien	ADV	bien
sucrée	VERB	sucrer
Passé	VERB	passer
partout	ADV	partout
la	DET	le
J'	PRON	je
impression	NOUN	impression
soupe	NOUN	soupe
!	PUNCT	!
,	PUNCT	,
puissantes	ADJ	puissant
d'	ADP	de
bien	ADV	bien
L'	DET	le
une	DET	un
la	DET	le
il	PRON	il
va	VERB	aller
J'	PRON	je
.	PUNCT	.
,	PUNCT	,
s'	SCONJ	s'
les	DET	le
,	PUNCT	,
le	DET	le
déclencher	VERB	déclencher
phénomène	NOUN	phénomène
moignons	NOUN	moignon
toute	DET	tout
dit	VERB	dire
chanson	NOUN	chanson
surtout	ADV	surtout
ces	DET	ce
falloir	VERB	falloir
vieille	ADJ	vieux
,	PUNCT	,
:	PUNCT	:
du	ADP	de
la	DET	le
ventre	NOUN	ventre
végétaux	NOUN	végétal
avaient	VERB	avoir
que	SCONJ	que
j'	PRON	je
existe	VERB	existe
extraordinaire	ADJ	extraordinaire
tendue	NOUN	tendue
.	PUNCT	.
observe	VERB	observe
selon	ADP	selon
vitalité	NOUN	vitalité
Il	PRON	il
ai	AUX	avoir
et	CCONJ	et
un	DET	un
le	DET	le
je	PRON	je
moyen	NOUN	moyen
de	ADP	de
