Ensuite	ADV	ensuite
par	ADP	par
et	CCONJ	et
mon	DET	mon
elle	PRON	lui
est	AUX	être
levais	VERB	lever
de	ADP	de
ne	ADV	ne
elle	PRON	lui
au-dessus	ADV	au-dessus
allée	VERB	aller
mes	DET	mon
qu'	SCONJ	que
;	PUNCT	;
devant	ADP	devant
film	NOUN	film
ne	ADV	ne
elle	PRON	lui
droit	ADJ	droit
voir	VERB	voir
aussitôt	ADV	aussitôt
en	ADP	en
plus	ADV	plus
colère	NOUN	colère
compris	VERB	comprendre
pas	ADV	pas
je	PRON	je
est	AUX	être
hasard	NOUN	hasard
Fêtai	PROPN	Fêtai
elle	PRON	lui
de	ADP	de
même	ADV	même
voyait	VERB	voir
et	CCONJ	et
,	PUNCT	,
verre	NOUN	verre
son	DET	son
les	DET	le
pas	ADV	pas
»	PUNCT	»
yeux	NOUN	oeil
sur	ADP	sur
n'	ADV	n'
mise	VERB	mettre
Je	PRON	je
devant	ADP	devant
...	PUNCT	...
se	PRON	se
.	PUNCT	.
ses	DET	son
devenu	VERB	devenir
et	CCONJ	et
était	AUX	être
yeux	NOUN	oeil
sur	ADP	sur
miracle	NOUN	miracle
mauve	ADJ	mauve
la	DET	le
chaise	NOUN	chaise
imbibé	ADJ	imbiber
Mais	CCONJ	mais
du	ADP	de
sur	ADP	sur
portait	VERB	porter
.	PUNCT	.
sol	NOUN	sol
violet	VERB	violet
elle	PRON	lui
d'	ADP	de
par	ADP	par
le	DET	le
qu'	SCONJ	que
devant	NOUN	devant
,	PUNCT	,
sans	ADP	sans
le	DET	le
,	PUNCT	,
genoux	NOUN	genou
comme	ADP	comme
kimono	NOUN	kimono
longue	ADJ	long
le	DET	le
pâle	ADJ	pâle
casser	VERB	casser
brusquement	ADV	brusquement
tinta	ADJ	tinta
alcool	NOUN	alcool
,	PUNCT	,
tissu	NOUN	tissu
verre	NOUN	verre
rebondit	VERB	rebondir
sur	ADP	sur
foncé	VERB	foncer
Tout	ADJ	tout
ricocha	VERB	ricocher
.	PUNCT	.
Le	DET	le
.	PUNCT	.
était	AUX	être
il	PRON	il
d'	ADP	de
élastique	NOUN	élastique
le	DET	le
c'	PRON	ce
puis	CCONJ	puis
une	DET	un
!	PUNCT	!
,	PUNCT	,
comme	ADP	comme
,	PUNCT	,
,	PUNCT	,
son	DET	son
reprendant	VERB	reprender
frayeur	ADJ	frayeur
si	SCONJ	si
apparence	NOUN	apparence
une	DET	un
de	ADP	de
défigurant	VERB	défigurer
d'	ADP	de
visage	NOUN	visage
masque	NOUN	masque
,	PUNCT	,
plus	ADV	plus
ressemblante	ADJ	ressemblant
une	DET	un
à	ADP	à
se	PRON	se
espace	NOUN	espace
visage	NOUN	visage
un	DET	un
l'	DET	le
Un	DET	un
L'	DET	le
couvrait	NOUN	couvrait
,	PUNCT	,
son	DET	son
détendit	VERB	détendre
autre	PRON	autre
visage	NOUN	visage
à	ADP	à
nouveau	ADJ	nouveau
oreille	NOUN	oreille
son	DET	son
;	PUNCT	;
minute	NOUN	minute
joli	ADJ	joli
quand	SCONJ	quand
regard	NOUN	regard
leur	DET	leur
roulant	VERB	rouler
,	PUNCT	,
ses	DET	son
son	DET	son
reprirent	VERB	reprendre
l'	DET	le
celui	PRON	celui
me	PRON	me
regarda	VERB	regarder
sous	ADP	sous
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
sa	DET	son
vers	ADP	vers
folle	NOUN	folle
les	DET	le
retrouva	VERB	retrouver
devenu	VERB	devenir
une	DET	un
insoutenable	ADJ	insoutenable
voix	NOUN	voix
,	PUNCT	,
Et	CCONJ	et
haut	NOUN	haut
place	NOUN	place
en	PRON	en
comme	ADP	comme
fixement	NOUN	fixement
puis	CCONJ	puis
d'	ADP	de
elle	PRON	lui
pupilles	NOUN	pupille
atterrée	VERB	atterrer
paupières	NOUN	paupière
,	PUNCT	,
disparaissant	VERB	disparaître
ses	DET	son
et	CCONJ	et
elle	PRON	lui
le	DET	le
était	AUX	être
pupilles	NOUN	pupille
usage	NOUN	usage
Puis	CCONJ	puis
verre	NOUN	verre
méconnaissable	ADJ	méconnaissable
passe	VERB	passer
une	DET	un
...	PUNCT	...
-elle	PRON	lui
était	AUX	être
se	PRON	se
leva	VERB	lever
arrêt	NOUN	arrêt
,	PUNCT	,
bois	NOUN	bois
!	PUNCT	!
un	DET	un
signé	VERB	signer
comme	SCONJ	comme
dit	VERB	dire
,	PUNCT	,
lui	PRON	lui
voix	NOUN	voix
!	PUNCT	!
hurlai	VERB	hurler
se	PRON	se
-Tu	PUNCT	-tu
mort	NOUN	mort
as	PRON	as
tendai	NOUN	tendai
mon	DET	mon
je	PRON	je
.	PUNCT	.
-t	PART	-t
elle	PRON	lui
mon	DET	mon
ça	PRON	cela
-	PUNCT	-
de	ADP	de
,	PUNCT	,
d'	ADP	de
Mais	CCONJ	mais
-je	PRON	je
-il	PRON	il
Bernice	PROPN	Bernice
.	PUNCT	.
?	PUNCT	?
Tiens	PROPN	Tiens
rauque	NOUN	rauque
.	PUNCT	.
Que	PRON	que
d'	ADP	de
affolé	NOUN	affolé
plus	ADV	plus
et	CCONJ	et
côté	NOUN	côté
regarda	VERB	regarder
peur	NOUN	peur
mi-chemin	NOUN	mi-chemin
bond	NOUN	bond
quel	DET	quel
Je	PRON	je
puis	CCONJ	puis
j'	PRON	je
avais	VERB	avoir
comme	ADP	comme
disais	VERB	dire
porte	NOUN	porte
aussi	ADV	aussi
à	ADP	à
ne	ADV	ne
Je	PRON	je
hébétée	NOUN	hébété
arrêta	VERB	arrêter
si	SCONJ	si
.	PUNCT	.
vers	ADP	vers
s'	PRON	se
la	DET	le
ne	ADV	ne
savais	VERB	savoir
.	PUNCT	.
d'	ADP	de
aller	VERB	aller
faire	VERB	faire
,	PUNCT	,
terriblement	VERB	terriblemer
elle	PRON	lui
elle	PRON	lui
que	ADV	que
et	CCONJ	et
moi	PRON	moi
elle	PRON	lui
.	PUNCT	.
,	PUNCT	,
pas	ADV	pas
Maintenant	ADV	maintenant
,	PUNCT	,
autour	ADV	autour
courut	NOUN	courut
de	ADP	de
me	PRON	me
savait	VERB	savoir
travers	NOUN	travers
elle	PRON	lui
voir	VERB	voir
une	DET	un
les	DET	le
bien	ADV	bien
qu'	SCONJ	que
de	ADP	de
comme	ADP	comme
une	DET	un
s'	PRON	se
agripait	VERB	agriper
abattue	ADJ	abattu
elle	PRON	lui
prise	NOUN	prise
,	PUNCT	,
ou	CCONJ	ou
.	PUNCT	.
côtes	NOUN	côte
effroyable	ADJ	effroyable
folie	NOUN	folie
sur	ADP	sur
,	PUNCT	,
d'	ADP	de
de	ADP	de
être	AUX	être
,	PUNCT	,
à	ADP	à
les	DET	le
s'	PRON	se
la	DET	le
kimono	NOUN	kimono
d'	ADP	de
convulsivement	ADV	convulsivement
était	AUX	être
crise	NOUN	crise
le	DET	le
qu'	SCONJ	que
bras	NOUN	bras
elle	PRON	lui
façon	NOUN	façon
subitement	ADV	subitement
était	AUX	être
dont	PRON	dont
elle	PRON	lui
maladie	NOUN	maladie
venait	VERB	venir
horrible	ADJ	horrible
si	SCONJ	si
C'	PRON	ce
de	ADP	de
savait	VERB	savoir
au	ADP	au
par	ADP	par
approcher	VERB	approcher
elle	PRON	lui
ne	ADV	ne
pris	VERB	prendre
restait	VERB	rester
pris	VERB	prendre
laissait	VERB	laisser
personne	ADJ	personn
faisait	VERB	faire
mon	DET	mon
Je	PRON	je
je	PRON	je
où	PRON	où
un	DET	un
fis	PRON	fis
s'	PRON	se
bras	NOUN	bras
penser	VERB	penser
qui	PRON	qui
faire	VERB	faire
mes	DET	mon
.	PUNCT	.
boire	ADJ	boir
presque	ADV	presque
lui	PRON	lui
;	PUNCT	;
piège	NOUN	piège
ce	PRON	ce
la	DET	le
s'	PRON	se
elle	PRON	lui
dans	ADP	dans
force	NOUN	force
finit	VERB	finir
;	PUNCT	;
à	ADP	à
et	CCONJ	et
me	PRON	me
animal	NOUN	animal
qui	PRON	qui
ne	ADV	ne
effondrer	VERB	effondrer
que	ADV	que
pathétique	ADJ	pathétique
dans	ADP	dans
petit	ADJ	petit
auparavant	ADV	auparavant
.	PUNCT	.
et	CCONJ	et
parut	PRON	parut
y	PRON	y
mais	CCONJ	mais
verre	NOUN	verre
regard	NOUN	regard
Dieu	PROPN	Dieu
des	DET	un
folie	VERB	folie
que	SCONJ	que
redonna	VERB	redonner
comme	ADP	comme
et	CCONJ	et
aperçue	VERB	apercevoir
,	PUNCT	,
de	ADP	de
ou	CCONJ	ou
lui	PRON	lui
cœur	NOUN	cœur
un	DET	un
Mon	DET	mon
se	PRON	se
le	DET	le
cabra	VERB	cabrer
deux	NUM	deux
minutes	NOUN	minute
une	DET	un
du	ADP	de
éteignit	ADJ	éteignit
-	PUNCT	-
eut	VERB	avoir
j'	PRON	je
bien	ADV	bien
hauts	NOUN	haut
.	PUNCT	.
cela	PRON	cela
avais	ADJ	avai
peu	ADV	peu
la	DET	le
,	PUNCT	,
à	ADP	à
lueur	NOUN	lueur
de	ADP	de
faire	VERB	faire
Elle	PRON	lui
son	DET	son
,	PUNCT	,
vie	NOUN	vie
était	AUX	être
m'	PRON	me
-	NOUN	-
-	PUNCT	-
C'	PRON	ce
moi	PRON	moi
tu	PRON	tu
fois	NOUN	fois
unique	ADJ	unique
-je	PRON	je
m'	PRON	me
avoir	VERB	avoir
gémissant	NOUN	gémissant
à	ADP	à
!	PUNCT	!
fini	VERB	finir
contre	ADP	contre
vont	VERB	aller
moi	PRON	moi
Oh	PROPN	Oh
serrant	VERB	serrer
,	PUNCT	,
et	CCONJ	et
fait	VERB	faire
la	DET	le
peur	NOUN	peur
!	PUNCT	!
C'	PRON	ce
pour	ADP	pour
dit	VERB	dire
ci	NOUN	ci
seule	ADJ	seul
dis	ADP	dis
!	PUNCT	!
-elle	PRON	lui
en	ADP	en
la	DET	le
.	PUNCT	.
est	AUX	être
ils	PRON	il
!	PUNCT	!
en	ADP	en
avoir	VERB	avoir
Ils	PRON	il
vont	VERB	aller
,	PUNCT	,
as	AUX	avoir
cette	DET	ce
chose	NOUN	chose
m'	PRON	me
Je	PRON	je
pas	ADV	pas
non	ADV	non
appelle	VERB	appeler
la	PRON	le
que	SCONJ	que
ne	ADV	ne
,	PUNCT	,
la	DET	le
minute	NOUN	minute
-elle	PRON	lui
,	PUNCT	,
pouvoir	ADJ	pouvoir
longue	ADJ	long
Attends	PROPN	Attends
pas	ADV	pas
,	PUNCT	,
.	PUNCT	.
ici	ADV	ici
Tenacity	PROPN	Tenacity
-je	PRON	je
m'	PRON	me
à	ADP	à
...	PUNCT	...
dis	ADP	dis
-	PUNCT	-
...	PUNCT	...
!	PUNCT	!
entrer	VERB	entrer
elle	PRON	lui
,	PUNCT	,
reconduisis	NOUN	reconduisi
une	DET	un
ne	ADV	ne
va	VERB	aller
,	PUNCT	,
la	DET	le
j'	PRON	je
laisse	VERB	laisse
aider	VERB	aider
s'	PRON	se
peut-être	ADV	peut-être
,	PUNCT	,
exclama	VERB	exclamer
-t	PART	-t
...	PUNCT	...
dire	VERB	dire
non	ADV	non
chaise	NOUN	chaise
-Non	PUNCT	-non
de	ADP	de
la	PRON	le
de	ADP	de
ma	DET	mon
doucement	ADV	doucement
main	NOUN	main
et	CCONJ	et
et	CCONJ	et
«	PUNCT	«
Elle	PRON	lui
à	ADP	à
me	PRON	me
avait	VERB	avoir
vais	ADJ	vai
force	NOUN	force
poitrine	NOUN	poitrine
une	DET	un
je	PRON	je
scandant	VERB	scander
manche	NOUN	manche
d'	ADP	de
peur	NOUN	peur
.	PUNCT	.
asseoir	VERB	asseoir
aggrippa	VERB	aggripper
de	ADP	de
inconsciemment	ADV	inconsciemment
chacune	PRON	chacun
,	PUNCT	,
comme	ADP	comme
l'	DET	le
phrases	NOUN	phrase
.	PUNCT	.
marteler	VERB	marteler
si	SCONJ	si
s'	PRON	se
ses	DET	son
à	ADP	à
la	DET	le
que	SCONJ	que
autre	PRON	autre
elle	PRON	lui
abandonne	VERB	abandonne
elle	PRON	lui
continua	VERB	continuer
,	PUNCT	,
fis	VERB	faire
,	PUNCT	,
Que	PRON	que
l'	PRON	l'
Jerry	PROPN	Jerry
faire	VERB	faire
à	ADP	à
m'	PRON	me
Dieu	PROPN	Dieu
Ils	PRON	il
-je	PRON	je
personne	NOUN	personne
importe	VERB	importe
Que	PRON	que
ça	PRON	cela
...	PUNCT	...
es	NOUN	e
d'	ADP	de
-moi	PRON	moi
si	SCONJ	si
?	PUNCT	?
C'	PRON	ce
ça	PRON	cela
avoir	VERB	avoir
faire	VERB	faire
là	ADV	là
n'	ADV	n'
?	PUNCT	?
-je	PRON	je
Aide	NOUN	aide
avait	AUX	avoir
été	AUX	être
seulement	ADV	seulement
sûr	ADJ	sûr
qui	PRON	qui
où	PRON	où
!	PUNCT	!
Mon	DET	mon
que	SCONJ	que
vais	ADJ	vai
,	PUNCT	,
vont	VERB	aller
,	PUNCT	,
!	PUNCT	!
il	PRON	il
tu	ADP	tu
la	DET	le
fallait	VERB	falloir
dire	VERB	dire
aussi	ADV	aussi
Wade	PROPN	Wade
dernière	ADJ	dernier
qui	PRON	qui
était	AUX	être
Puisque	SCONJ	puisque
,	PUNCT	,
Bernice	X	Bernice
;	PUNCT	;
je	PRON	je
gros	ADJ	gros
autre	PRON	autre
-Mais	PRON	-mais
pas	ADV	pas
très	ADV	très
protestai	NOUN	protestai
-je	PRON	je
en	ADP	en
,	PUNCT	,
Elle	PRON	lui
seulement	ADV	seulement
les	DET	le
de	ADP	de
faire	AUX	faire
ça	PRON	cela
tous	ADJ	tout
un	DET	un
est	VERB	être
Marion	NOUN	marion
avec	ADP	avec
!	PUNCT	!
marcher	VERB	marcher
.	PUNCT	.
la	PRON	le
à	ADP	à
,	PUNCT	,
n'	ADV	n'
est	AUX	être
,	PUNCT	,
leurs	DET	leur
liée	VERB	lier
ce	PRON	ce
caïds	ADJ	caïd
voulais	VERB	vouloir
rien	PRON	rien
ma	DET	mon
oreilles	NOUN	oreille
...	PUNCT	...
chérie	NOUN	chéri
,	PUNCT	,
parviendra	VERB	parvenir
mais	CCONJ	mais
!	PUNCT	!
vrai	ADJ	vrai
temps	NOUN	temps
de	ADP	de
mal	NOUN	mal
Elle	PRON	lui
...	PUNCT	...
et	CCONJ	et
si	SCONJ	si
quel	DET	quel
.	PUNCT	.
ne	ADV	ne
de	ADP	de
mot	NOUN	mot
à	ADP	à
me	PRON	me
donc	ADV	donc
faire	VERB	faire
c'	PRON	ce
tu	NOUN	tu
dit	VERB	dire
la	DET	le
-	PUNCT	-
-	PRON	-
faire	VERB	faire
tu	SCONJ	tu
-elle	PRON	lui
as	NOUN	as
te	VERB	te
petite	ADJ	petit
amie	NOUN	amie
est	AUX	être
mal	NOUN	mal
n'	ADV	n'
mais	CCONJ	mais
,	PUNCT	,
dire	VERB	dire
elle	PRON	lui
quoi	PRON	quoi
...	PUNCT	...
peur	NOUN	peur
...	PUNCT	...
!	PUNCT	!
a	VERB	avoir
peut	VERB	pouvoir
,	PUNCT	,
qu'	SCONJ	que
un	DET	un
Quel	DET	quel
peut	VERB	pouvoir
haletante	ADJ	haletant
comprends	VERB	comprendre
-elle	X	-elle
les	DET	le
?	PUNCT	?
cela	PRON	cela
sûrement	VERB	sûremer
dos	NOUN	dos
ne	ADV	ne
pas	ADV	pas
que	SCONJ	que
de	ADP	de
m'	PRON	me
volontiers	NOUN	volontier
sur	ADP	sur
le	DET	le
.	PUNCT	.
-je	PRON	je
la	PRON	le
Elle	PRON	lui
si	SCONJ	si
me	PRON	me
pas	ADV	pas
!	PUNCT	!
chignon	NOUN	chignon
coups	NOUN	coup
chance	NOUN	chance
tirer	VERB	tirer
ai	AUX	avoir
briser	VERB	briser
toutes	ADJ	tout
laisser	VERB	laisser
ici	ADV	ici
,	PUNCT	,
à	ADP	à
de	ADP	de
le	DET	le
me	PRON	me
en	PRON	en
dents	NOUN	dent
va	VERB	aller
pour	ADP	pour
,	PUNCT	,
je	PRON	je
crêper	VERB	crêper
n'	ADV	n'
m'	PRON	me
allongerais	VERB	allonger
venir	VERB	venir
Quelle	ADJ	quell
était	AUX	être
pied	NOUN	pied
ce	PRON	ce
J'	PRON	je
va	VERB	aller
expliquer	VERB	expliquer
et	CCONJ	et
,	PUNCT	,
opportun	NOUN	opportun
Elle	PRON	lui
m'	PRON	me
apaiser	VERB	apaiser
mot	NOUN	mot
en	PRON	en
sais	VERB	savoir
qu'	SCONJ	que
caressant	VERB	caresser
glisser	VERB	glisser
ne	ADV	ne
plus	ADV	plus
laisseront	VERB	laisser
aucun	DET	aucun
...	PUNCT	...
le	DET	le
ils	PRON	il
l'	DET	le
leur	DET	leur
moment	NOUN	moment
en	PRON	en
risque	NOUN	risque
!	PUNCT	!
prendront	VERB	prendre
imagines	ADJ	imagine
?	PUNCT	?
de	ADP	de
un	DET	un
trop	ADV	trop
-	PUNCT	-
au	ADP	au
essayai	VERB	essayer
,	PUNCT	,
ils	PRON	il
me	PRON	me
Non	ADV	non
tu	SCONJ	tu
temps	NOUN	temps
,	PUNCT	,
j'	PRON	je
t'	DET	t'
juste	ADV	juste
de	ADP	de
en	ADP	en
le	DET	le
tout	ADV	tout
dos	NOUN	dos
faux	ADJ	faux
Pourquoi	ADV	pourquoi
a	AUX	avoir
:	PUNCT	:
le	DET	le
tout	ADV	tout
-	PUNCT	-
les	PRON	le
années	NOUN	année
,	PUNCT	,
je	PRON	je
est	VERB	être
;	PUNCT	;
que	SCONJ	que
cria	ADJ	cria
?	PUNCT	?
arrives	PROPN	arriver
a	AUX	avoir
et	CCONJ	et
te	VERB	te
!	PUNCT	!
ses	DET	son
brusquement	ADV	brusquement
mains	NOUN	main
...	PUNCT	...
et	CCONJ	et
tu	SCONJ	tu
-il	PRON	il
pas	ADV	pas
écroule	VERB	écroule
elle	PRON	lui
il	PRON	il
fallu	NOUN	fallu
retira	VERB	retirer
s'	PRON	se
«	NOUN	«
fallu	VERB	falloir
rencontre	NOUN	rencontre
pendant	ADP	pendant
que	SCONJ	que
avoir	AUX	avoir
toutes	ADJ	tout
ces	DET	ce
-t	PART	-t
de	ADP	de
évité	VERB	éviter
C'	PRON	ce
Après	ADP	après
hier	ADV	hier
ta	DET	ton
!	PUNCT	!
su	VERB	savoir
,	PUNCT	,
j'	PRON	je
autant	ADV	autant
...	PUNCT	...
-je	PRON	je
me	PRON	me
même	ADV	même
avec	ADP	avec
,	PUNCT	,
et	CCONJ	et
mienne	NOUN	mienne
plus	ADV	plus
Si	SCONJ	si
qui	PRON	qui
qu'	SCONJ	que
ce	PRON	ce
.	PUNCT	.
et	CCONJ	et
rappelai	VERB	rappeler
que	SCONJ	que
-je	PRON	je
la	DET	le
avant	ADP	avant
-	PROPN	-
tard	ADV	tard
il	PRON	il
J'	PRON	je
lui	PRON	lui
,	PUNCT	,
toi	NOUN	toi
en	PRON	en
défendis	VERB	défendre
,	PUNCT	,
avais	VERB	avoir
pas	ADV	pas
à	ADP	à
étais	AUX	être
était	AUX	être
avais	VERB	avoir
assis	VERB	asseoir
ici	ADV	ici
qu'	PRON	qu'
faute	NOUN	faute
affaire	NOUN	affaire
,	PUNCT	,
j'	PRON	je
tu	SCONJ	tu
t'	PRON	te
.	PUNCT	.
ce	PRON	ce
me	PRON	me
parles	VERB	parler
je	PRON	je
idée	NOUN	idée
mystère	NOUN	mystère
beaucoup	ADV	beaucoup
ne	ADV	ne
pouvais	VERB	pouvoir
tu	SCONJ	tu
eh	VERB	eh
il	PRON	il
confiance	NOUN	confiance
me	PRON	me
donnes	NOUN	donne
il	PRON	il
qui	PRON	qui
tu	ADP	tu
m'	PRON	me
un	DET	un
dit	VERB	dire
que	SCONJ	que
qu'	SCONJ	que
fallait	VERB	falloir
que	SCONJ	que
,	PUNCT	,
préoccupait	VERB	préoccuper
Mais	CCONJ	mais
planer	VERB	planer
vaudrait	VERB	valoir
pas	ADV	pas
,	PUNCT	,
mieux	ADV	mieux
laisses	NOUN	laisse
de	ADP	de
faire	VERB	faire
en	ADP	en
non	ADV	non
que	SCONJ	que
moins	ADV	moins
,	PUNCT	,
tu	SCONJ	tu
te	AUX	te
ai	AUX	avoir
une	DET	un
...	PUNCT	...
au	ADP	au
y	PRON	y
,	PUNCT	,
-	PUNCT	-
-	ADV	-
,	PUNCT	,
!	PUNCT	!
bien	ADV	bien
...	PUNCT	...
prochaine	ADJ	prochain
t'	PRON	te
hurla	NOUN	hurla
-t	PART	-t
,	PUNCT	,
pour	ADP	pour
que	SCONJ	que
à	ADP	à
servi	VERB	servir
un	DET	un
.	PUNCT	.
être	ADV	être
beaucoup	ADV	beaucoup
tu	SCONJ	tu
de	DET	de
peut	VERB	pouvoir
pas	ADV	pas
dire	VERB	dire
Il	PRON	il
n'	ADV	n'
nouveau	ADJ	nouveau
la	DET	le
La	DET	le
pas	ADV	pas
ça	PRON	cela
-elle	PRON	lui
prochaine	ADJ	prochain
a	AUX	avoir
aura	VERB	avoir
Peut	ADV	peut
bondissant	VERB	bondir
auras	VERB	avoir
prochaine	ADJ	prochain
fois	NOUN	fois
plus	ADV	plus
fois	NOUN	fois
?	PUNCT	?
que	SCONJ	que
on	PRON	on
confi	ADJ	confi
fois	NOUN	fois
peu	ADV	peu
me	PRON	me
,	PUNCT	,
en	ADP	en
histoire	NOUN	histoire
puis	CCONJ	puis
que	SCONJ	que
moi	PRON	moi
,	PUNCT	,
une	DET	un
!	PUNCT	!
sur	ADP	sur
la	DET	le
pareil	ADJ	pareil
!	PUNCT	!
donc	ADV	donc
les	DET	le
ça	PRON	cela
!	PUNCT	!
.	PUNCT	.
me	PRON	me
pour	ADP	pour
!	PUNCT	!
qu'	ADV	qu'
ne	ADV	ne
est	AUX	être
comprends	VERB	comprendre
Il	PRON	il
ne	ADV	ne
cheveux	ADJ	cheveux
dans	ADP	dans
se	PRON	se
plus	ADV	plus
pas	ADV	pas
joue	NOUN	joue
un	DET	un
C'	PRON	ce
reste	VERB	reste
cette	DET	ce
dans	ADP	dans
Attends	PROPN	Attends
passant	VERB	passer
état	NOUN	état
-t	PART	-t
la	DET	le
main	NOUN	main
met	VERB	mettre
tu	SCONJ	tu
-elle	PRON	lui
chance	NOUN	chance
ajouta	NOUN	ajouta
suis	AUX	être
elle	PRON	lui
a	VERB	avoir
je	PRON	je
a	VERB	avoir
soit	VERB	être
Si	SCONJ	si
m'	PRON	me
!	PUNCT	!
parlé	VERB	parler
il	PRON	il
n'	ADV	n'
choses	NOUN	chose
-t	PART	-t
pas	ADV	pas
rien	PRON	rien
ce	PRON	ce
.	PUNCT	.
faire	VERB	faire
peux	VERB	pouvoir
que	SCONJ	que
avec	ADP	avec
Tenacity	PROPN	Tenacity
en	PRON	en
qui	PRON	qui
a	AUX	avoir
.	PUNCT	.
Je	PRON	je
à	ADP	à
encore	ADV	encore
déjà	ADV	déjà
!	PUNCT	!
encore	ADV	encore
y	PRON	y
arranger	VERB	arranger
à	ADP	à
fichue	VERB	fichue
,	PUNCT	,
plus	ADV	plus
elle	PRON	lui
dénoncée	VERB	dénoncer
les	DET	le
si	SCONJ	si
,	PUNCT	,
alors	ADV	alors
peut-être	ADV	peut-être
n'	ADV	n'
elle	PRON	lui
hurla	NOUN	hurla
Mais	CCONJ	mais
était	AUX	être
,	PUNCT	,
si	SCONJ	si
de	ADP	de
le	DET	le
l'	DET	le
-elle	PROPN	-elle
comme	SCONJ	comme
de	ADP	de
Dieu	PROPN	Dieu
l'	DET	le
histoire	NOUN	histoire
remarquable	ADJ	remarquable
nôtre	NOUN	nôtre
ici	ADV	ici
.	PUNCT	.
dans	ADP	dans
fait	NOUN	fait
expression	NOUN	expression
la	DET	le
apprut	VERB	apprut
,	PUNCT	,
même	ADV	même
!	PUNCT	!
Tenacity	PROPN	Tenacity
Viens	NOUN	vien
de	ADP	de
panique	VERB	panique
Son	DET	son
avec	ADP	avec
elle	PRON	lui
image	NOUN	image
bon	ADJ	bon
depuis	ADP	depuis
une	DET	un
!	PUNCT	!
l'	DET	le
embrasure	NOUN	embrasure
début	NOUN	début
en	ADP	en
avait	AUX	avoir
rapidité	NOUN	rapidité
immédiatement	ADV	immédiatement
écouté	VERB	écouter
toute	ADJ	tout
porte	VERB	porte
Tenacity	PROPN	Tenacity
,	PUNCT	,
la	DET	le
presque	ADV	presque
.	PUNCT	.
-Vite	NOUN	-vite
parler	VERB	parler
bloc	NOUN	bloc
autre	PRON	autre
sur	ADP	sur
.	PUNCT	.
veux	VERB	vouloir
numéro	NOUN	numéro
moi	PRON	moi
A	AUX	avoir
personne	ADJ	personn
trop	ADV	trop
Jerry	PROPN	Jerry
Jerry	PROPN	Jerry
-	PUNCT	-
est	AUX	être
le	PRON	le
de	ADP	de
,	PUNCT	,
numéro	NOUN	numéro
énervée	VERB	énerver
le	DET	le
Téléphone	NOUN	téléphone
le	DET	le
chez	ADP	chez
le	PRON	le
chercher	VERB	chercher
Inutile	NOUN	inutile
.	PUNCT	.
à	ADP	à
connais	VERB	connaître
pour	ADP	pour
d'	ADP	de
Je	PRON	je
-	PUNCT	-
Je	PRON	je
le	DET	le
.	PUNCT	.
pour	ADP	pour
Marion	NOUN	marion
suis	AUX	être
!	PUNCT	!
Scalero	PROPN	Scalero
.	PUNCT	.
là	ADV	là
!	PUNCT	!
Je	PRON	je
de	ADP	de
trouver	VERB	trouver
décrocha	ADP	décrocha
répondit	NOUN	répondit
abattit	NOUN	abattit
ne	ADV	ne
elle	PRON	lui
place	NOUN	place
,	PUNCT	,
s'	PRON	se
doigts	NOUN	doigt
-	PUNCT	-
téléphone	NOUN	téléphone
comme	ADP	comme
d'	ADP	de
.	PUNCT	.
paniquée	VERB	paniquer
d'	ADP	de
ma	DET	mon
aboya	NOUN	aboya
une	DET	un
reste	VERB	reste
à	ADP	à
idiote	NOUN	idiot
les	DET	le
,	PUNCT	,
téléphone	NOUN	téléphone
complètement	ADV	complètement
attaque	NOUN	attaque
et	CCONJ	et
avoir	VERB	avoir
plantée	VERB	planter
sur	ADP	sur
récepteur	NOUN	récepteur
.	PUNCT	.
si	SCONJ	si
là	ADV	là
Alors	ADV	alors
le	DET	le
;	PUNCT	;
venait	VERB	venir
!	PUNCT	!
le	DET	le
espèce	NOUN	espèce
.	PUNCT	.
meuble	NOUN	meuble
du	ADP	de
pas	ADV	pas
Tenacity	PROPN	Tenacity
Tenacity	PROPN	Tenacity
tremblants	ADJ	tremblant
Bernice	PROPN	Bernice
l'	PRON	l'
Mario	NOUN	mario
,	PUNCT	,
s'	PRON	se
je	PRON	je
,	PUNCT	,
«	PUNCT	«
impatience	NOUN	impatience
manière	NOUN	manière
!	PUNCT	!
tout	ADJ	tout
ce	PRON	ce
tordant	VERB	tordre
d'	ADP	de
as	NOUN	as
!	PUNCT	!
Bernice	PROPN	Bernice
d'	ADP	de
seulement	ADV	seulement
adressant	VERB	adresser
rappela	ADJ	rappela
les	DET	le
une	DET	un
,	PUNCT	,
lui	PRON	lui
t'	DET	t'
je	PRON	je
pouvais	VERB	pouvoir
Si	SCONJ	si
moi	PRON	moi
«	NOUN	«
d'	ADP	de
compris	ADJ	compris
que	PRON	que
,	PUNCT	,
»	PUNCT	»
embobiner	VERB	embobiner
puis	CCONJ	puis
possède	VERB	posséder
mains	NOUN	main
Elle	PRON	lui
se	PRON	se
et	CCONJ	et
peut	VERB	pouvoir
prendre	VERB	prendre
à	ADP	à
Scalero	PROPN	Scalero
d'	ADP	de
ou	CCONJ	ou
angoisse	NOUN	angoisse
tourna	VERB	tourner
autre	ADJ	autre
à	ADP	à
notre	DET	notre
Tout	ADV	tout
tous	ADJ	tout
une	DET	un
prête	ADJ	prêt
