attaques	NOUN	attaque
de	ADP	de
Tu	ADJ	taire
Et	CCONJ	et
au	ADP	au
a	AUX	avoir
veux	ADJ	veux
la	DET	le
moyen	ADJ	moyen
,	PUNCT	,
quoi	PRON	quoi
façade	NOUN	façade
façade	NOUN	façade
Colle	NOUN	colle
par	ADP	par
,	PUNCT	,
contre	ADP	contre
et	CCONJ	et
,	PUNCT	,
maintient	VERB	maintenir
notre	DET	notre
toi	NOUN	toi
marchepied	NOUN	marchepied
,	PUNCT	,
—	PUNCT	—
Sangsur	PROPN	Sangsur
qui	PRON	qui
néanmoins	ADV	néanmoins
doigts	NOUN	doigt
mur	NOUN	mur
équilibre	NOUN	équilibre
laisser	VERB	laisser
joint	VERB	joindre
sur	ADP	sur
grommelle	NOUN	grommelle
y	PRON	y
.	PUNCT	.
béton	NOUN	béton
putain	NOUN	putain
va	VERB	aller
de	ADP	de
ses	DET	son
épaules	NOUN	épaule
précaire	ADJ	précaire
,	PUNCT	,
se	PRON	se
le	DET	le
!	PUNCT	!
se	PRON	se
qui	PRON	qui
On	PRON	on
griffant	VERB	griffer
peau	NOUN	peau
en	ADP	en
Il	PRON	il
fait	AUX	faire
obéit	VERB	obéir
mains	NOUN	main
escalader	VERB	escalader
par	ADP	par
Pacner	PROPN	Pacner
ce	DET	ce
en	ADP	en
ses	DET	son
ses	DET	son
en	PRON	en
un	DET	un
,	PUNCT	,
court	ADJ	court
serrées	VERB	serrer
.	PUNCT	.
tendus	ADJ	tendre
trembler	VERB	trembler
—	PUNCT	—
la	DET	le
entre	ADP	entre
ses	DET	son
sur	ADP	sur
es	ADP	es
dessous	NOUN	dessous
enfin	ADV	enfin
étage	NOUN	étage
.	PUNCT	.
ce	PRON	ce
.	PUNCT	.
premier	ADJ	premier
ses	DET	son
.	PUNCT	.
mètre	NOUN	mètre
du	ADP	de
en	ADP	en
qu'	PRON	qu'
il	PRON	il
,	PUNCT	,
commence	VERB	commencer
putain	NOUN	putain
)	PUNCT	)
de	ADP	de
dents	NOUN	dent
à	ADP	à
rambarde	NOUN	rambarde
reste	VERB	reste
Trop	ADV	trop
(	PUNCT	(
jambes	NOUN	jambe
!	PUNCT	!
flageoler	VERB	flageoler
Arrête	NOUN	arrête
grince	NOUN	grince
Sangsur	PROPN	Sangsur
Pacner	VERB	pacner
bon	ADJ	bon
de	ADP	de
T'	NOUN	t'
—	PUNCT	—
.	PUNCT	.
lourd	ADJ	lourd
en	ADP	en
mouvement	NOUN	mouvement
vers	ADP	vers
un	DET	un
chiément	NOUN	chiément
relève	VERB	relever
y	PRON	y
les	DET	le
,	PUNCT	,
se	PRON	se
affale	ADJ	affal
.	PUNCT	.
me	PRON	me
qui	PRON	qui
fait	VERB	faire
pelouse	NOUN	pelouse
observe	VERB	observe
,	PUNCT	,
Pacner	VERB	pacner
sur	ADP	sur
-	ADJ	-
Tes	ADJ	te
!	PUNCT	!
pompes	NOUN	pompe
en	ADP	en
ricanant	NOUN	ricanant
les	DET	le
Sangsur	PROPN	Sangsur
fusillant	VERB	fusiller
Vas	PROPN	Vas
cassent	VERB	casser
tourne	VERB	tourne
qui	PRON	qui
épaules	NOUN	épaule
—	PUNCT	—
faux	ADJ	faux
Larveux	PROPN	Larveux
la	DET	le
Pacner	VERB	pacner
s'	PRON	se
Il	PRON	il
du	ADP	de
regard	NOUN	regard
déséquilibre	NOUN	déséquilibre
!	PUNCT	!
se	PRON	se
toi	NOUN	toi
.	PUNCT	.
Sangsur	PROPN	Sangsur
-moi	PRON	moi
tour	NOUN	tour
n'	ADV	n'
de	ADP	de
mais	CCONJ	mais
Fais	ADJ	fai
son	DET	son
la	DET	le
de	ADP	de
sous	ADP	sous
le	DET	le
foutre	VERB	foutre
,	PUNCT	,
Le	DET	le
outer	VERB	outer
,	PUNCT	,
se	PRON	se
Les	DET	le
ose	PRON	ose
étouffe	NOUN	étouffe
.	PUNCT	.
de	ADP	de
courte	ADJ	court
s'	PRON	se
.	PUNCT	.
doigts	NOUN	doigt
de	ADP	de
.	PUNCT	.
Sangsur	PROPN	Sangsur
,	PUNCT	,
rapprochent	VERB	rapprocher
rire	NOUN	rire
poids	NOUN	poids
se	PRON	se
Larveux	PROPN	Larveux
se	PRON	se
il	PRON	il
l'	PRON	l'
Il	PRON	il
soufflant	NOUN	soufflant
faire	VERB	faire
escalader	VERB	escalader
et	CCONJ	et
gémissant	VERB	gémir
envoyer	VERB	envoyer
la	DET	le
à	ADP	à
rambarde	PROPN	rambarde
fait	AUX	faire
,	PUNCT	,
ce	PRON	ce
doigts	NOUN	doigt
bondit	VERB	bondir
la	DET	le
!	PUNCT	!
mais	CCONJ	mais
Ses	DET	son
se	PRON	se
.	PUNCT	.
d'	ADP	de
acier	NOUN	acier
frêles	NOUN	frêle
à	ADP	à
encore	ADV	encore
.	PUNCT	.
toi	NOUN	toi
Larveux	PROPN	Larveux
sous	ADP	sous
juste	ADV	juste
-	PUNCT	-
jambes	NOUN	jambe
à	ADP	à
est	AUX	être
Accroche	PROPN	Accroche
pas	ADV	pas
l'	DET	le
effort	NOUN	effort
Grimaçant	VERB	grimacer
moment	NOUN	moment
noueux	ADJ	noueux
parvient	VERB	parvenir
assez	ADV	assez
de	ADP	de
où	PRON	où
—	PUNCT	—
il	PRON	il
Il	PRON	il
rambarde	PROPN	rambarde
de	ADP	de
agrippent	ADV	agrippent
les	DET	le
lâchent	NOUN	lâchent
un	DET	un
montant	NOUN	montant
au	ADP	au
n'	ADV	n'
.	PUNCT	.
hisser	VERB	hisser
le	DET	le
étouffée	ADJ	étouffé
force	NOUN	force
y	PRON	y
-t	PART	-t
!	PUNCT	!
!	PUNCT	!
la	DET	le
-	PRON	-
vont	VERB	aller
.	PUNCT	.
Arrête	NOUN	arrête
de	ADP	de
autres	ADJ	autre
entendre	VERB	entendre
la	DET	le
écrie	NOUN	écrie
bon	ADJ	bon
moins	ADV	moins
d'	ADP	de
-il	PRON	il
est	AUX	être
étages	NOUN	étage
câblés	NOUN	câblé
bras	NOUN	bras
C'	PRON	ce
sur	ADP	sur
une	DET	un
voix	NOUN	voix
Pacner	VERB	pacner
Pacner	PROPN	Pacner
,	PUNCT	,
Les	DET	le
terrasse	ADJ	terrass
gueuler	VERB	gueuler
.	PUNCT	.
—	PUNCT	—
.	PUNCT	.
crie	NOUN	crie
s'	PRON	se
sont	AUX	être
grimpe	NOUN	grimpe
Les	DET	le
.	PUNCT	.
!	PUNCT	!
—	PUNCT	—
à	ADP	à
des	ADP	de
Vas	PROPN	Vas
t'	PRON	te
hauts	ADJ	haut
viens	NOUN	vien
Sangsur	PROPN	Sangsur
!	PUNCT	!
sa	DET	son
-	ADJ	-
d'	ADP	de
!	PUNCT	!
étonnerait	VERB	étonner
merde	NOUN	merde
lui	PRON	lui
Ces	DET	ce
enculés	NOUN	enculé
.	PUNCT	.
Pacner	VERB	pacner
sombre	ADJ	sombre
ou	CCONJ	ou
risque	NOUN	risque
silence	NOUN	silence
connectés	VERB	connecter
torche	NOUN	torche
le	DET	le
Vide	NOUN	vide
ou	CCONJ	ou
la	DET	le
prend	VERB	prendre
vitre	NOUN	vitre
.	PUNCT	.
Tu	SCONJ	tu
sont	AUX	être
scruter	VERB	scruter
vocifère	VERB	vociférer
oui	NOUN	oui
derrière	ADP	derrière
pion	NOUN	pion
à	ADP	à
,	PUNCT	,
,	PUNCT	,
allumer	VERB	allumer
cent	PRON	cent
et	CCONJ	et
-t	PART	-t
travers	NOUN	travers
—	PUNCT	—
-il	PRON	il
.	PUNCT	.
pour	ADP	pour
examine	NOUN	examine
M'	PRON	me
?	PUNCT	?
.	PUNCT	.
moi	PRON	moi
s'	PRON	se
de	ADP	de
grognements	ADJ	grognement
qu'	SCONJ	que
avec	ADP	avec
doit	VERB	devoir
aide	NOUN	aide
?	PUNCT	?
pour	ADP	pour
,	PUNCT	,
plus	ADV	plus
Larveux	PROPN	Larveux
Larveux	PROPN	Larveux
trois	NUM	trois
ne	ADV	ne
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
et	CCONJ	et
terrasse	NOUN	terrasse
tout	ADV	tout
mecs	NOUN	mec
reprendre	VERB	reprendre
la	DET	le
à	ADP	à
—	PUNCT	—
Et	CCONJ	et
paraît	VERB	paraître
de	ADP	de
la	DET	le
les	DET	le
fois	NOUN	fois
solide	NOUN	solide
gueule	NOUN	gueule
atteindre	VERB	atteindre
,	PUNCT	,
force	NOUN	force
elle	PRON	lui
tremblant	VERB	trembler
poigne	ADJ	poign
contre	ADP	contre
avec	ADP	avec
de	ADP	de
Sangsur	PROPN	Sangsur
coups	NOUN	coup
y	PRON	y
l'	DET	le
appelle	VERB	appeler
et	CCONJ	et
!	PUNCT	!
au	ADP	au
,	PUNCT	,
,	PUNCT	,
siffler	VERB	siffler
montes	NOUN	monte
,	PUNCT	,
louche	NOUN	louche
casses	NOUN	casse
monte	VERB	monte
Je	PRON	je
sais	VERB	savoir
.	PUNCT	.
(	PUNCT	(
.	PUNCT	.
—	PUNCT	—
Tu	SCONJ	tu
repères	NOUN	repère
gueules	ADJ	gueule
tu	ADP	tu
—	PUNCT	—
Si	SCONJ	si
te	NOUN	te
du	ADP	de
?	PUNCT	?
mur	NOUN	mur
,	PUNCT	,
alors	ADV	alors
Tu	DET	tu
,	PUNCT	,
tu	SCONJ	tu
tu	ADP	tu
Je	PRON	je
pas	ADV	pas
ordonne	VERB	ordonne
comment	ADV	comment
Et	CCONJ	et
pas	ADV	pas
!	PUNCT	!
tu	NUM	tu
siffles	NOUN	siffle
Sangsur	PROPN	Sangsur
chose	NOUN	chose
.	PUNCT	.
—	PUNCT	—
mates	NOUN	mate
pied	NOUN	pied
de	ADP	de
!	PUNCT	!
quelque	DET	quelque
passer	VERB	passer
Pacner	PROPN	Pacner
?	PUNCT	?
toujours	ADV	toujours
la	DET	le
n'	ADV	n'
À	ADP	à
conapt	NOUN	conapt
soupire	NOUN	soupire
va	VERB	aller
.	PUNCT	.
Fais	ADJ	fai
on	PRON	on
.	PUNCT	.
on	PRON	on
.	PUNCT	.
ci	PROPN	ci
comment	ADV	comment
On	PRON	on
pas	ADV	pas
-	PROPN	-
le	PRON	le
,	PUNCT	,
Bon	PROPN	Bon
Celui	PROPN	Celui
,	PUNCT	,
va	VERB	aller
y	PRON	y
—	PUNCT	—
:	PUNCT	:
—	PUNCT	—
nuit	NOUN	nuit
y	PRON	y
-moi	PRON	moi
—	PUNCT	—
.	PUNCT	.
la	DET	le
est	AUX	être
courte	ADJ	court
trouve	VERB	trouve
On	PRON	on
Et	CCONJ	et
ce	DET	ce
le	PRON	le
trouvera	VERB	trouver
convaincu	VERB	convaincre
:)	PUNCT	:)
foutu	ADJ	foutu
Pacner	PROPN	Pacner
,	PUNCT	,
non	ADV	non
n'	ADV	n'
Pacner	PROPN	Pacner
s'	PRON	se
,	PUNCT	,
heure	NOUN	heure
Ils	PRON	il
surtout	ADV	surtout
La	DET	le
,	PUNCT	,
premier	ADJ	premier
conapt	NOUN	conapt
rugueux	ADJ	rugueux
des	ADP	de
la	DET	le
ou	CCONJ	ou
une	DET	un
à	ADP	à
,	PUNCT	,
écorcher	VERB	écorcher
d'	ADP	de
,	PUNCT	,
.	PUNCT	.
passent	VERB	passer
plus	ADV	plus
pas	ADV	pas
muni	NOUN	muni
ou	CCONJ	ou
occupé	VERB	occuper
doigts	NOUN	doigt
)	PUNCT	)
alarmes	NOUN	alarme
nuit	NOUN	nuit
venu	NOUN	venu
au	ADP	au
mais	CCONJ	mais
d'	ADP	de
à	ADP	à
vide	ADJ	vide
résistant	ADJ	résistant
de	ADP	de
crépi	NOUN	crépi
envie	NOUN	envie
dévaliser	VERB	dévaliser
le	DET	le
les	DET	le
y	PRON	y
(	PUNCT	(
plupart	NOUN	plupart
l'	DET	le
bacs	NOUN	bac
qu'	PRON	qu'
,	PUNCT	,
servent	ADV	servent
.	PUNCT	.
,	PUNCT	,
terrasses	NOUN	terrasse
butent	VERB	buter
qui	PRON	qui
vierges	NOUN	vierge
jouets	NOUN	jouet
de	ADP	de
Sur	ADP	sur
contiennent	VERB	contenir
immaculées	VERB	immaculer
autre	ADJ	autre
humaine	ADJ	humain
d'	ADP	de
ornée	VERB	orner
au	ADP	au
trace	NOUN	trace
l'	DET	le
,	PUNCT	,
franchissent	VERB	franchir
toute	DET	tout
sont	AUX	être
jadis	NOUN	jadi
de	ADP	de
fut	AUX	être
de	ADP	de
surpris	NOUN	surpri
fleurs	NOUN	fleur
,	PUNCT	,
gosse	NOUN	gosse
dépotoirs	NOUN	dépotoir
de	ADP	de
à	ADP	à
ou	CCONJ	ou
Une	DET	un
une	PRON	un
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
sur	ADP	sur
des	DET	un
contraire	NOUN	contraire
ils	PRON	il
ils	PRON	il
ne	ADV	ne
elles	PRON	lui
distingue	VERB	distingue
que	SCONJ	que
un	DET	un
,	PUNCT	,
travers	NOUN	travers
une	DET	un
plus	ADV	plus
doute	NOUN	doute
voués	VERB	vouer
une	DET	un
sa	DET	son
torche	NOUN	torche
desséchés	ADJ	dessécher
l'	DET	le
,	PUNCT	,
baies	NOUN	baie
Sur	ADP	sur
petit	ADJ	petit
,	PUNCT	,
ils	PRON	il
.	PUNCT	.
d'	ADP	de
conapts	NOUN	conapt
tiges	NOUN	tige
craquelée	ADJ	craquelé
flétries	NOUN	flétrie
Sangsur	PRON	sangsur
ne	ADV	ne
vitrées	ADJ	vitrer
sur	ADP	sur
chat	NOUN	chat
des	DET	un
dans	ADP	dans
au	ADP	au
les	DET	le
terre	NOUN	terre
que	SCONJ	que
troisième	ADJ	troisième
des	ADP	de
un	DET	un
.	PUNCT	.
ossements	NOUN	ossement
,	PUNCT	,
Braquant	NOUN	braquant
parfois	ADV	parfois
marchent	VERB	marcher
des	DET	un
sans	ADP	sans
à	ADP	à
animal	NOUN	animal
mais	CCONJ	mais
,	PUNCT	,
cri	VERB	cri
,	PUNCT	,
dans	ADP	dans
quatrième	ADJ	quatrième
entropie	NOUN	entropie
Ce	PRON	ce
réaction	NOUN	réaction
ils	PRON	il
agonie	NOUN	agonie
résonne	VERB	résonne
hurlement	NOUN	hurlement
Ils	PRON	il
nets	NOUN	net
tréfonds	NOUN	tréfonds
Au	ADP	au
cloue	VERB	cloue
la	DET	le
les	DET	le
.	PUNCT	.
qui	PRON	qui
aucune	DET	aucun
bien	ADV	bien
inhabités	VERB	inhabiter
si	SCONJ	si
pyramide	NOUN	pyramide
,	PUNCT	,
de	ADP	de
outers	NOUN	outer
de	ADP	de
suscite	VERB	suscite
qu'	PRON	qu'
longuement	VERB	longuemer
entendent	ADV	entendent
paraissent	VERB	paraître
ne	ADV	ne
étage	NOUN	étage
les	DET	le
les	PRON	le
bête	NOUN	bête
un	DET	un
place	NOUN	place
à	ADP	à
l'	DET	le
deux	NUM	deux
ou	CCONJ	ou
.	PUNCT	.
.	PUNCT	.
sur	ADP	sur
enfin	ADV	enfin
,	PUNCT	,
a	AUX	avoir
cœur	NOUN	cœur
terreur	NOUN	terreur
,	PUNCT	,
attendent	VERB	attendre
qui	PRON	qui
,	PUNCT	,
terrasse	NOUN	terrasse
étrange	NOUN	étrange
cri	VERB	cri
reprennent	VERB	reprendre
,	PUNCT	,
de	ADP	de
Sangsur	PROPN	Sangsur
sauter	VERB	sauter
progression	NOUN	progression
Pacner	VERB	pacner
battant	VERB	battre
à	ADP	à
leur	DET	leur
étage	NOUN	étage
au	ADP	au
prêts	ADJ	prêt
coin	NOUN	coin
se	PRON	se
hissent	VERB	hisser
et	CCONJ	et
chamade	NOUN	chamade
absorbé	VERB	absorber
septième	NOUN	septième
la	DET	le
de	ADP	de
...	PUNCT	...
,	PUNCT	,
au	ADP	au
le	DET	le
.	PUNCT	.
pénible	ADJ	pénible
sans	ADP	sans
puis	CCONJ	puis
le	DET	le
remous	PRON	remous
cet	DET	ce
la	DET	le
accroupis	NOUN	accroupi
silence	NOUN	silence
pantelants	NOUN	pantelant
dans	ADP	dans
nerveux	ADJ	nerveux
bras	NOUN	bras
outzone	VERB	outzone
pas	ADV	pas
requiert	VERB	requérir
ne	ADV	ne
les	DET	le
en	ADP	en
réflexes	ADJ	réflexe
de	ADP	de
force	NOUN	force
qu'	PRON	qu'
longue	ADJ	long
mobilité	NOUN	mobilité
au	ADP	au
plutôt	ADV	plutôt
ils	PRON	il
Bien	ADV	bien
ordre	NOUN	ordre
habitués	VERB	habituer
:	PUNCT	:
haleine	NOUN	haleine
,	PUNCT	,
compote	NOUN	compote
infarctus	NOUN	infarctus
,	PUNCT	,
mental	ADJ	mental
ou	CCONJ	ou
d'	ADP	de
efforts	NOUN	effort
soit	AUX	être
vigilance	NOUN	vigilance
bord	NOUN	bord
elle	PRON	lui
physiques	ADJ	physique
l'	DET	le
:	PUNCT	:
sont	AUX	être
est	AUX	être
.	PUNCT	.
sauvage	NOUN	sauvage
de	ADP	de
la	DET	le
,	PUNCT	,
la	DET	le
aux	ADP	à
en	ADP	en
vie	NOUN	vie
,	PUNCT	,
que	SCONJ	que
sportifs	ADJ	sportif
dextérité	VERB	dextériter
et	CCONJ	et
,	PUNCT	,
ne	ADV	ne
methéro	NOUN	methéro
,	PUNCT	,
microbes	NOUN	microbe
longues	ADJ	long
.	PUNCT	.
rongent	VERB	ronger
en	ADP	en
ingurgitent	VERB	ingurgiter
de	ADP	de
des	ADP	de
pas	ADV	pas
la	DET	le
en	PRON	en
outers	NOUN	outer
la	DET	le
,	PUNCT	,
quand	SCONJ	quand
de	DET	de
le	DET	le
plus	ADV	plus
maniement	NOUN	maniement
aux	ADP	à
exploits	NOUN	exploit
les	DET	le
douteuse	ADJ	douteux
parasites	ADJ	parasite
Après	ADP	après
armes	NOUN	arme
permanence	NOUN	permanence
qu'	SCONJ	que
De	ADP	de
.	PUNCT	.
frelatée	VERB	frelater
prédisposent	VERB	prédisposer
ils	PRON	il
variés	ADJ	varier
ils	PRON	il
,	PUNCT	,
qui	PRON	qui
les	PRON	le
bouffe	NOUN	bouffe
dans	ADP	dans
les	DET	le
minutes	NOUN	minute
trouvent	NOUN	trouvent
explore	ADV	explore
à	ADP	à
un	DET	un
à	ADP	à
inscrit	VERB	inscrire
du	ADP	de
récupération	NOUN	récupération
indiqué	VERB	indiquer
sa	DET	son
entreprennent	VERB	entreprendre
n'	ADV	n'
est	AUX	être
conapt	NOUN	conapt
,	PUNCT	,
,	PUNCT	,
les	DET	le
tour	NOUN	tour
(	PUNCT	(
...	PUNCT	...
la	DET	le
le	DET	le
vide	ADJ	vide
de	ADP	de
leurs	DET	leur
faire	VERB	faire
poumons	NOUN	poumon
)	PUNCT	)
Sangsur	ADP	sangsur
terrasses	NOUN	terrasse
de	ADP	de
numéro	NOUN	numéro
baie	NOUN	baie
ils	PRON	il
pas	ADV	pas
ce	DET	ce
de	ADP	de
chaque	DET	chaque
bâtiment	NOUN	bâtiment
sur	ADP	sur
.	PUNCT	.
,	PUNCT	,
fameux	ADJ	fameux
leur	PRON	leur
mais	CCONJ	mais
il	PRON	il
recherche	NOUN	recherche
cracher	VERB	cracher
a	AUX	avoir
torche	NOUN	torche
Mégabyte	PROPN	Mégabyte
Ils	PRON	il
de	ADP	de
consoles	NOUN	console
repère	NOUN	repère
aux	ADP	à
points	NOUN	point
tente	VERB	tente
des	ADP	de
le	DET	le
occupé	VERB	occuper
en	ADP	en
veille	NOUN	veille
,	PUNCT	,
du	ADP	de
conapt	NOUN	conapt
dans	ADP	dans
Les	DET	le
lueurs	NOUN	lueur
ténèbres	NOUN	ténèbre
infaillibles	ADJ	infaillible
.	PUNCT	.
sont	AUX	être
fait	VERB	faire
si	SCONJ	si
non	ADV	non
le	DET	le
électriques	ADJ	électrique
.	PUNCT	.
ces	DET	ce
découvre	VERB	découvrir
et	CCONJ	et
presque	ADV	presque
est	AUX	être
,	PUNCT	,
-t	PART	-t
ou	CCONJ	ou
ont	AUX	avoir
de	ADP	de
aguets	NOUN	aguets
les	DET	le
de	ADP	de
-il	PRON	il
et	CCONJ	et
la	DET	le
domotique	NOUN	domotique
,	PUNCT	,
discerner	VERB	discerner
colorées	VERB	colorer
tour	NOUN	tour
scintillantes	ADJ	scintillant
en	ADP	en
,	PUNCT	,
visage	NOUN	visage
un	DET	un
collé	VERB	coller
pas	ADV	pas
bâtiment	NOUN	bâtiment
un	DET	un
Pacner	PROPN	Pacner
si	SCONJ	si
gros	ADJ	gros
plan	NOUN	plan
torche	NOUN	torche
arrive	VERB	arrive
se	PRON	se
la	DET	le
a	AUX	avoir
se	PRON	se
.	PUNCT	.
tuyau	NOUN	tuyau
leur	PRON	leur
de	ADP	de
bouscule	NOUN	bouscule
commencent	ADV	commencent
ne	ADV	ne
à	ADP	à
Il	PRON	il
bondit	VERB	bondir
vitre	NOUN	vitre
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
demander	VERB	demander
,	PUNCT	,
quand	SCONJ	quand
Mégabyte	PROPN	Mégabyte
arrière	NOUN	arrière
refilé	VERB	refiler
contre	ADP	contre
Sangsur	PROPN	Sangsur
Blafard	PROPN	Blafard
la	DET	le
soudain	ADV	soudain
,	PUNCT	,
en	ADP	en
crevé	ADJ	crevé
et	CCONJ	et
sur	ADP	sur
qui	PRON	qui
braque	ADJ	braque
.	PUNCT	.
ses	DET	son
vitre	NOUN	vitre
flic	NOUN	flic
—	PUNCT	—
vu	VERB	voir
sur	ADP	sur
la	DET	le
ta	DET	ton
fais	ADJ	fai
a	AUX	avoir
vu	VERB	voir
câblé	NOUN	câblé
.	PUNCT	.
Merde	PROPN	Merde
pas	ADV	pas
as	NOUN	as
Sangsur	PROPN	Sangsur
J'	PRON	je
ou	CCONJ	ou
T'	DET	t'
,	PUNCT	,
-moi	PRON	moi
.	PUNCT	.
!	PUNCT	!
—	PUNCT	—
crois	VERB	croire
pas	ADV	pas
.	PUNCT	.
?	PUNCT	?
.	PUNCT	.
File	PROPN	File
,	PUNCT	,
?	PUNCT	?
—	PUNCT	—
gaffe	ADJ	gaff
—	PUNCT	—
un	DET	un
Sais	PROPN	Sais
chuchote	NOUN	chuchote
—	PUNCT	—
Un	DET	un
Scotché	PROPN	Scotché
Il	PRON	il
t'	PRON	te
quoi	PRON	quoi
talons	NOUN	talon
contre	ADP	contre
torche	NOUN	torche
.	PUNCT	.
à	ADP	à
Gaffe	PROPN	Gaffe
son	DET	son
de	ADP	de
fenêtre	NOUN	fenêtre
approche	VERB	approche
—	PUNCT	—
que	SCONJ	que
Pacner	VERB	pacner
des	ADP	de
immobile	ADJ	immobile
derrière	ADP	derrière
torche	NOUN	torche
lentement	ADV	lentement
sont	AUX	être
et	CCONJ	et
s'	PRON	se
impulsions	NOUN	impulsion
ne	ADV	ne
la	DET	le
Pacner	VERB	pacner
par	ADP	par
.	PUNCT	.
Ces	DET	ce
.	PUNCT	.
enculés	NOUN	enculé
réagit	VERB	réagir
pas	ADV	pas
qui	PRON	qui
,	PUNCT	,
faisceau	NOUN	faisceau
lumière	NOUN	lumière
armés	VERB	armer
la	DET	le
allume	ADV	allume
fois	NOUN	fois
la	DET	le
prudemment	VERB	prudemmer
—	NOUN	—
brèves	NOUN	brève
éclabousse	VERB	éclabousse
sa	DET	son
à	ADP	à
le	DET	le
type	NOUN	type
baie	NOUN	baie
!	PUNCT	!
ce	PRON	ce
promène	VERB	promener
jusqu'	ADP	jusque
yeux	NOUN	oeil
faisceau	NOUN	faisceau
Sa	DET	son
mauve	ADJ	mauve
cyglasses	NOUN	cyglasse
une	DET	un
le	DET	le
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
un	DET	un
bandeau	NOUN	bandeau
mains	NOUN	main
nez	NOUN	nez
bizarrement	ADV	bizarrement
,	PUNCT	,
d'	ADP	de
appuyées	VERB	appuyer
lui	PRON	lui
aux	ADP	à
vêtu	ADJ	vêtir
gantées	ADJ	ganter
oreilles	NOUN	oreille
le	DET	le
est	AUX	être
corps	NOUN	corps
couvre	VERB	couvrir
les	DET	le
qui	PRON	qui
violets	NOUN	violet
tête	NOUN	tête
les	DET	le
crispé	ADJ	crisper
-	PUNCT	-
.	PUNCT	.
Il	PRON	il
et	CCONJ	et
Manside	NOUN	manside
rectangulaire	ADJ	rectangulaire
sont	AUX	être
est	AUX	être
Ses	DET	son
la	DET	le
coiffée	VERB	coiffer
d'	ADP	de
capteurs	NOUN	capteur
sur	ADP	sur
vitre	NOUN	vitre
Son	DET	son
contre	ADP	contre
lui	PRON	lui
au	ADP	au
.	PUNCT	.
pend	VERB	pendre
,	PUNCT	,
de	ADP	de
adhère	ADJ	adhèr
verre	NOUN	verre
conapt	NOUN	conapt
Sa	DET	son
sa	DET	son
poitrine	NOUN	poitrine
mais	CCONJ	mais
,	PUNCT	,
ventouse	NOUN	ventouse
dans	ADP	dans
coin	NOUN	coin
aucune	DET	aucun
Manside	PROPN	Manside
un	DET	un
au	ADP	au
ne	ADV	ne
le	DET	le
telle	ADJ	tel
,	PUNCT	,
une	DET	un
.	PUNCT	.
Derrière	ADP	derrière
la	DET	le
,	PUNCT	,
Nul	ADJ	nul
dans	ADP	dans
.	PUNCT	.
creuse	ADJ	creux
est	AUX	être
bouche	NOUN	bouche
,	PUNCT	,
laquelle	PRON	lequel
moulée	NOUN	moulée
produit	VERB	produire
mouvement	NOUN	mouvement
entrouverte	ADJ	entrouvert
sur	ADP	sur
n'	ADV	n'
anime	VERB	anime
micro-pastille	ADJ	micro-pastill
carreau	NOUN	carreau
le	DET	le
obscur	NOUN	obscur
buée	NOUN	buée
des	ADP	de
console	NOUN	console
écarte	VERB	écarte
trop	ADV	trop
mort	NOUN	mort
c'	PRON	ce
sa	DET	son
s'	PRON	se
?	PUNCT	?
Pacner	VERB	pacner
Ce	DET	ce
câblé	NOUN	câblé
il	PRON	il
Je	PRON	je
rouge	NOUN	rouge
Sangsur	PROPN	Sangsur
:	PUNCT	:
pas	ADV	pas
T'	DET	t'
loin	ADV	loin
pas	ADV	pas
ne	ADV	ne
quoi	PRON	quoi
un	DET	un
déchiffre	VERB	déchiffre
mot	ADJ	mot
as	NOUN	as
peur	NOUN	peur
.	PUNCT	.
et	CCONJ	et
en	ADP	en
ou	CCONJ	ou
que	SCONJ	que
est	AUX	être
de	ADP	de
ne	ADV	ne
morts	NOUN	mort
est	AUX	être
,	PUNCT	,
sait	VERB	savoir
ricanant	NOUN	ricanant
plus	ADV	plus
.	PUNCT	.
.	PUNCT	.
—	PUNCT	—
,	PUNCT	,
flashe	NOUN	flashe
Il	PRON	il
—	PUNCT	—
lire	VERB	lire
cadavre	NOUN	cadavre
pas	ADV	pas
Il	PRON	il
.	PUNCT	.
a	AUX	avoir
une	DET	un
pouvais	VERB	pouvoir
—	PUNCT	—
,	PUNCT	,
s'	PRON	se
vide	ADJ	vide
.	PUNCT	.
ci	PRON	ci
est	AUX	être
Hé	PROPN	Hé
parlé	VERB	parler
d'	ADP	de
repéré	VERB	repérer
un	DET	un
Ce	PRON	ce
frappé	NOUN	frappé
le	DET	le
Bah	PROPN	Bah
...	PUNCT	...
Pacner	VERB	pacner
—	PUNCT	—
putain	NOUN	putain
de	ADP	de
d'	ADP	de
pas	ADV	pas
a	AUX	avoir
—	PUNCT	—
!	PUNCT	!
L'	PRON	l'
çui	ADJ	çui
écrie	VERB	écrier
!	PUNCT	!
idée	NOUN	idée
pas	ADV	pas
conapt	NOUN	conapt
dit	VERB	dire
-	NOUN	-
Mégabyte	PROPN	Mégabyte
un	DET	un
conapt	NOUN	conapt
serait	AUX	être
deviner	VERB	deviner
?	PUNCT	?
c'	PRON	ce
par	ADP	par
lumignon	ADV	lumignon
...	PUNCT	...
conapt	NOUN	conapt
jette	VERB	jeter
:	PUNCT	:
On	PRON	on
