Juif	NOUN	juif
petites	ADJ	petit
compliment	NOUN	compliment
.	PUNCT	.
.	PUNCT	.
le	DET	le
Malgré	ADP	malgré
de	ADP	de
ai	AUX	avoir
que	SCONJ	que
:	PUNCT	:
vous	PRON	vous
j'	PRON	je
Je	PRON	je
en	ADP	en
diable	NOUN	diable
,	PUNCT	,
.	PUNCT	.
-	PUNCT	-
Ainsi	ADV	ainsi
répondre	VERB	répondre
un	DET	un
de	ADP	de
est	AUX	être
nos	DET	notre
Je	PRON	je
type	NOUN	type
divergences	NOUN	divergence
Dalbân	PROPN	Dalbân
pensé	VERB	penser
contentai	NOUN	contentai
suppose	VERB	suppose
me	PRON	me
correct	ADJ	correct
était	AUX	être
faire	VERB	faire
un	DET	un
étiez	VERB	être
au	ADP	au
là	ADV	là
avec	ADP	avec
c	NOUN	c
pas	ADV	pas
national	ADJ	national
épaules	NOUN	épaule
,	PUNCT	,
à	ADP	à
m'	PRON	me
parti	NOUN	parti
les	DET	le
lèveraient	VERB	lever
ils	PRON	il
s'	SCONJ	s'
il	PRON	il
l'	DET	le
petit	ADJ	petit
,	PUNCT	,
potence	NOUN	potence
de	ADP	de
Tezol	PROPN	Tezol
je	PRON	je
pourquoi	ADV	pourquoi
permettre	VERB	permettre
amende	NOUN	amende
ils	PRON	il
Mais	CCONJ	mais
se	PRON	se
alors	ADV	alors
ne	ADV	ne
suis	AUX	être
,	PUNCT	,
paient	VERB	payer
.	PUNCT	.
qu'	SCONJ	que
s'	SCONJ	s'
allait	VERB	aller
-ils	PRON	il
peuvent	VERB	pouvoir
certain	ADJ	certain
acheter	VERB	acheter
la	DET	le
de	ADP	de
.	PUNCT	.
pas	ADV	pas
Angers	PROPN	Angers
-	PUNCT	-
Même	ADV	même
ne	ADV	ne
.	PUNCT	.
haussa	ADP	haussa
le	DET	le
?	PUNCT	?
espère	VERB	espérer
.	PUNCT	.
jamais	ADV	jamais
le	DET	le
avoir	VERB	avoir
trouvent	VERB	trouver
doigt	NOUN	doigt
entend	VERB	entendre
une	DET	un
et	CCONJ	et
pour	ADP	pour
ne	ADV	ne
comptent	VERB	compter
injustifiée	VERB	injustifier
quantité	VERB	quantiter
de	ADP	de
se	PRON	se
mais	CCONJ	mais
.	PUNCT	.
parti	NOUN	parti
qui	PRON	qui
vraiment	ADV	vraiment
est	AUX	être
paysans	NOUN	paysan
hommes	NOUN	homme
sont	AUX	être
-	PUNCT	-
J'	PRON	je
scrupules	NOUN	scrupule
-	NOUN	-
parler	VERB	parler
c'	PRON	ce
négligeable	VERB	négligeable
pas	ADV	pas
ceux	PRON	celui
les	DET	le
que	SCONJ	que
derrière	ADP	derrière
beaucoup	ADV	beaucoup
,	PUNCT	,
-	NOUN	-
qui	PRON	qui
on	PRON	on
sont	AUX	être
réputés	VERB	réputer
national	ADJ	national
Les	DET	le
n'	ADV	n'
réputation	NOUN	réputation
dont	PRON	dont
,	PUNCT	,
sinon	ADV	sinon
est	AUX	être
.	PUNCT	.
a	AUX	avoir
ce	DET	ce
,	PUNCT	,
c'	PRON	ce
à	ADP	à
doute	NOUN	doute
de	ADP	de
l'	DET	le
fait	AUX	faire
assistance	NOUN	assistance
ferai	VERB	faire
soudoyé	VERB	soudoyer
dans	ADP	dans
dans	ADP	dans
De	ADP	de
Si	SCONJ	si
feu	NOUN	feu
pénétrer	VERB	pénétrer
attendais	VERB	attendre
je	PRON	je
long	ADJ	long
ne	ADV	ne
toute	DET	tout
façon	NOUN	façon
.	PUNCT	.
n'	ADV	n'
certainement	ADV	certainement
m'	PRON	me
sans	ADP	sans
hôtel	NOUN	hôtel
avoue	VERB	avoue
pas	ADV	pas
je	PRON	je
pays	NOUN	pays
été	AUX	être
Dalbân	PROPN	Dalbân
que	SCONJ	que
avoir	AUX	avoir
chambre	NOUN	chambre
le	DET	le
personnel	NOUN	personnel
personne	NOUN	personne
,	PUNCT	,
,	PUNCT	,
une	DET	un
ma	DET	mon
foi	NOUN	foi
peu	ADV	peu
à	ADP	à
de	ADP	de
tout	ADJ	tout
une	DET	un
un	DET	un
Quant	ADV	quant
,	PUNCT	,
de	ADP	de
suis	AUX	être
pas	ADV	pas
interprétée	VERB	interpréter
aurait	AUX	avoir
la	DET	le
.	PUNCT	.
émit	VERB	émettre
ricanement	NOUN	ricanement
il	PRON	il
toux	ADP	toux
Angers	PROPN	Angers
comme	ADP	comme
rumeurs	NOUN	rumeur
empressée	VERB	empresser
police-	PROPN	police-
de	ADP	de
faut	VERB	falloir
ajouter	VERB	ajouter
S'	SCONJ	s'
aurait	AUX	avoir
moi	PRON	moi
certaines	DET	certain
part	NOUN	part
du	ADP	de
pu	VERB	pouvoir
la	DET	le
à	ADP	à
sorte	NOUN	sorte
surpris	VERB	surprendre
un	DET	un
,	PUNCT	,
être	AUX	être
.	PUNCT	.
je	PRON	je
ne	ADV	ne
qui	PRON	qui
plus	ADV	plus
-	PUNCT	-
Dalbân	PROPN	Dalbân
cynique	ADJ	cynique
assuré	VERB	assurer
être	AUX	être
eaux	NOUN	eau
il	PRON	il
bien	ADV	bien
été	AUX	être
dû	VERB	devoir
des	DET	un
sourire	ADJ	sourir
-	PUNCT	-
-	PUNCT	-
C'	PRON	ce
dans	ADP	dans
fit	VERB	faire
depuis	ADP	depuis
que	PRON	que
aurait	AUX	avoir
.	PUNCT	.
lui-même	PRON	lui-même
n'	ADV	n'
l'	PRON	l'
sa	DET	son
petit	ADJ	petit
du	ADP	de
il	PRON	il
pays	NOUN	pays
m'	PRON	me
a	AUX	avoir
Dalbân	PROPN	Dalbân
pas	ADV	pas
fangeuses	ADJ	fangeux
Son	DET	son
longtemps	ADV	longtemps
est	AUX	être
la	DET	le
et	CCONJ	et
.	PUNCT	.
s'	SCONJ	s'
ce	PRON	ce
poche	NOUN	poche
,	PUNCT	,
police	NOUN	police
pataugez	VERB	patauger
Hakluyt	PROPN	Hakluyt
.	PUNCT	.
avait	VERB	avoir
chassé	VERB	chasser
dans	ADP	dans
glacé	VERB	glacer
Vous	PRON	vous
quelque	DET	quelque
brève	ADJ	bref
prétend	VERB	prétendre
valeur	NOUN	valeur
assez	ADV	assez
êtes	AUX	être
une	DET	un
Dalbân	PROPN	Dalbân
est	AUX	être
laissez	VERB	laisser
loin	ADV	loin
d'	ADP	de
m'	PRON	me
contraire	NOUN	contraire
Ne	ADV	ne
pour	ADP	pour
Vous	PRON	vous
.	PUNCT	.
il	PRON	il
sûre	VERB	sûre
.	PUNCT	.
exprimer	VERB	exprimer
il	PRON	il
.	PUNCT	.
abattre	ADJ	abattr
-	PUNCT	-
puisse	VERB	pouvoir
tenter	VERB	tenter
qu'	SCONJ	que
si	SCONJ	si
,	PUNCT	,
;	PUNCT	;
vous	PRON	vous
être	AUX	être
je	PRON	je
pas	ADV	pas
chose	NOUN	chose
une	DET	un
solides	NOUN	solide
ainsi	ADV	ainsi
ses	DET	son
puis	VERB	pouvoir
ce	PRON	ce
positions	NOUN	position
sont	AUX	être
,	PUNCT	,
apparition	NOUN	apparition
que	PRON	que
au	ADP	au
Malgré	ADP	malgré
que	SCONJ	que
une	DET	un
creuses	VERB	creuser
la	DET	le
-	PUNCT	-
mettre	VERB	mettre
dans	ADP	dans
sont	AUX	être
en	PRON	en
moindre	ADJ	moindre
les	DET	le
sourcils	NOUN	sourcil
ce	PRON	ce
là	ADV	là
et	CCONJ	et
,	PUNCT	,
le	PRON	le
veut	VERB	vouloir
ne	ADV	ne
touche	NOUN	touche
à	ADP	à
qu'	PRON	qu'
nous	PRON	nous
très	ADV	très
suffirait	VERB	suffire
précaire	ADJ	précaire
pense	VERB	pense
pas	ADV	pas
je	PRON	je
Il	PRON	il
.	PUNCT	.
puissions	VERB	pouvoir
la	DET	le
.	PUNCT	.
peut	VERB	pouvoir
erreur	ADJ	erreur
nous	PRON	nous
sur	ADP	sur
Cependant	ADV	cependant
il	PRON	il
-	PUNCT	-
dire	VERB	dire
ses	DET	son
Il	PRON	il
fronça	VERB	froncer
.	PUNCT	.
situation	NOUN	situation
menaces	NOUN	menace
tenir	VERB	tenir
,	PUNCT	,
retins	VERB	retenir
une	DET	un
toutes	ADJ	tout
un	DET	un
eu	VERB	avoir
gouvernement	NOUN	gouvernement
car	CCONJ	car
de	ADP	de
Angers	PROPN	Angers
personne	NOUN	personne
dont	PRON	dont
j'	PRON	je
fus	AUX	être
la	DET	le
sur	ADP	sur
depuis	ADP	depuis
du	ADP	de
lui	PRON	lui
arrivée	NOUN	arrivée
délit	NOUN	délit
employé	NOUN	employé
tenté	VERB	tenter
.	PUNCT	.
de	ADP	de
un	DET	un
corruption	NOUN	corruption
mais	CCONJ	mais
je	PRON	je
mon	DET	mon
grave	ADJ	grave
les	DET	le
langue	NOUN	langue
la	DET	le
avais	VERB	avoir
.	PUNCT	.
d'	ADP	de
ma	DET	mon
est	AUX	être
vent	ADV	vent
de	ADP	de
histoires	NOUN	histoire
Je	PRON	je
un	DET	un
de	ADP	de
corruption	NOUN	corruption
extrêmement	ADV	extrêmement
tentative	NOUN	tentative
mot	NOUN	mot
regarda	VERB	regarder
toucher	VERB	toucher
bohu	ADJ	bohu
murale	ADJ	mural
attendre	VERB	attendre
tribunal	NOUN	tribunal
de	ADP	de
rendre	VERB	rendre
pendule	ADJ	pendul
encore	ADV	encore
excusa	VERB	excuser
Il	PRON	il
couloirs	NOUN	couloir
du	ADP	de
ne	ADV	ne
il	PRON	il
.	PUNCT	.
,	PUNCT	,
nous	PRON	nous
qu'	SCONJ	que
était	AUX	être
,	PUNCT	,
de	ADP	de
pense	VERB	pense
s'	PRON	se
se	PRON	se
temps	NOUN	temps
leva	VERB	lever
le	DET	le
tohu	NOUN	tohu
c'	PRON	ce
-il	PRON	il
aujourd'hui	ADV	aujourd'hui
Angers	PROPN	Angers
-	PUNCT	-
Palais	PROPN	Palais
.	PUNCT	.
est	AUX	être
.	PUNCT	.
au	ADP	au
Justice	PROPN	Justice
pas	ADV	pas
.	PUNCT	.
Je	PRON	je
vous	PRON	vous
Dans	ADP	dans
les	DET	le
dit	VERB	dire
et	CCONJ	et
fera	VERB	faire
car	CCONJ	car
on	PRON	on
part	NOUN	part
aller	VERB	aller
Brown	PROPN	Brown
autour	ADV	autour
.	PUNCT	.
Je	PRON	je
devait	VERB	devoir
Fats	NOUN	fat
leur	DET	leur
et	CCONJ	et
passionnée	VERB	passionner
avec	ADP	avec
un	PRON	un
,	PUNCT	,
avec	ADP	avec
remarquai	VERB	remarquer
.	PUNCT	.
connaissance	NOUN	connaissance
,	PUNCT	,
de	ADP	de
seul	ADJ	seul
de	ADP	de
de	ADP	de
quelques	DET	quelque
laissa	VERB	laisser
paroles	NOUN	parole
mise	NOUN	mise
à	ADP	à
que	SCONJ	que
,	PUNCT	,
qui	PRON	qui
couleur	NOUN	couleur
Lucas	PROPN	Lucas
Sigueiras	PROPN	Sigueiras
cherchant	VERB	chercher
me	PRON	me
la	DET	le
regardai	VERB	regarder
Je	PRON	je
ma	DET	mon
tenait	VERB	tenir
quelqu'	DET	quelque
J'	PRON	je
une	DET	un
discussion	NOUN	discussion
moi	PRON	moi
échanger	VERB	échanger
aperçus	VERB	apercevoir
peau	NOUN	peau
.	PUNCT	.
un	DET	un
deux	NUM	deux
murmura	VERB	murmurer
gesticulations	NOUN	gesticulation
me	PRON	me
sur	ADP	sur
les	DET	le
,	PUNCT	,
allure	NOUN	allure
gros	NOUN	gros
moi	PRON	moi
.	PUNCT	.
-	PUNCT	-
et	CCONJ	et
identiques	ADJ	identique
et	CCONJ	et
portés	VERB	porter
bonjour	NOUN	bonjour
Caldwell	PROPN	Caldwell
et	CCONJ	et
,	PUNCT	,
B	NOUN	b
d'	ADP	de
étaient	AUX	être
agités	NOUN	agité
sensiblement	ADV	sensiblement
accompagné	VERB	accompagner
d'	ADP	de
vis	ADJ	vi
discussions	NOUN	discussion
une	DET	un
homme	NOUN	homme
:	PUNCT	:
Je	PRON	je
mouvementées	ADJ	mouvementer
,	PUNCT	,
petit	ADJ	petit
les	DET	le
retournai	VERB	retourner
-	NOUN	-
voix	NOUN	voix
.	PUNCT	.
master	VERB	master
près	ADV	près
de	ADP	de
les	DET	le
hommes	NOUN	homme
Hakluyt	PROPN	Hakluyt
agressive	ADJ	agressif
,	PUNCT	,
fonctions	NOUN	fonction
yeux	NOUN	oeil
mais	CCONJ	mais
rappelai	VERB	rappeler
de	ADP	de
Je	PRON	je
aux	ADP	à
partyprésidentielle	NOUN	partyprésidentielle
,	PUNCT	,
à	ADP	à
à	ADP	à
me	PRON	me
l'	PRON	l'
-je	PROPN	-je
des	DET	un
nom	NOUN	nom
.	PUNCT	.
à	ADP	à
ni	CCONJ	ni
que	SCONJ	que
corne	NOUN	corne
avait	AUX	avoir
Bonjour	PROPN	Bonjour
cachés	VERB	cacher
de	ADP	de
derrière	ADP	derrière
de	ADP	de
ses	DET	son
,	PUNCT	,
Sra	PROPN	Sra
je	PRON	je
-	PUNCT	-
lunettes	NOUN	lunette
souvenir	VERB	souvenir
Cortès	NOUN	cortè
montures	NOUN	monture
.	PUNCT	.
me	PRON	me
son	DET	son
montré	VERB	montrer
ne	ADV	ne
me	PRON	me
garden	NOUN	garden
parvins	ADJ	parvin
pas	ADV	pas
la	DET	le
durs	ADJ	dur
-	ADJ	-
répondis	ADJ	répondi
la	DET	le
Excusez	PROPN	Excusez
Est	NOUN	est
mes	DET	mon
bien	ADV	bien
son	DET	son
B	NOUN	b
.	PUNCT	.
par	ADP	par
de	ADP	de
dans	ADP	dans
.	PUNCT	.
Soudain	ADV	soudain
dignité	NOUN	dignité
,	PUNCT	,
êtes	AUX	être
prit	VERB	prendre
-	PUNCT	-
p	PUNCT	p
parole	NOUN	parole
sûr	ADJ	sûr
?	PUNCT	?
.	PUNCT	.
manières	ADJ	manière
que	SCONJ	que
affaire	NOUN	affaire
vous	PRON	vous
:	PUNCT	:
-	PUNCT	-
la	DET	le
fit	VERB	faire
services	NOUN	service
mauvaises	NOUN	mauvais
impliqué	VERB	impliquer
,	PUNCT	,
-il	PRON	il
cette	DET	ce
les	DET	le
-	PROPN	-
compagnon	NOUN	compagnon
Les	DET	le
sont	AUX	être
avec	ADP	avec
preuves	NOUN	preuve
très	ADV	très
importantes	ADJ	important
,	PUNCT	,
-ce	PRON	-ce
détenues	ADJ	détenu
Nicky	PROPN	Nicky
-	PUNCT	-
commentaire	NOUN	commentaire
Hakluyt	PROPN	Hakluyt
en	ADP	en
,	PUNCT	,
un	DET	un
est	AUX	être
master	VERB	master
docteur	VERB	docteur
Cortès	NOUN	cortè
me	PRON	me
-il	PRON	il
bizarrement	ADV	bizarrement
ravi	VERB	ravir
revint	VERB	revenir
-moi	PRON	moi
beaucoup	ADV	beaucoup
nom	NOUN	nom
rencontrer	VERB	rencontrer
brutal	ADJ	brutal
Alonzo	PROPN	Alonzo
Mon	DET	mon
de	ADP	de
Sra	NOUN	sra
et	CCONJ	et
.	PUNCT	.
permettez	VERB	permettre
.	PUNCT	.
Le	DET	le
moins	ADV	moins
.	PUNCT	.
médecine	NOUN	médecine
la	DET	le
de	ADP	de
sur	ADP	sur
Je	PRON	je
présenter	VERB	présenter
de	ADP	de
Ruiz	PROPN	Ruiz
ton	NOUN	ton
vous	PRON	vous
,	PUNCT	,
suis	AUX	être
Je	PRON	je
ajouta	ADJ	ajouta
-t	PART	-t
Ruiz	PROPN	Ruiz
,	PUNCT	,
suis	AUX	être
me	PRON	me
.	PUNCT	.
également	ADV	également
mémoire	NOUN	mémoire
pas	ADV	pas
...	PUNCT	...
connaissance	NOUN	connaissance
...	PUNCT	...
en	ADP	en
-ce	PRON	-ce
Assurément	NOUN	assurément
main	NOUN	main
de	ADP	de
faire	VERB	faire
de	ADP	de
Senor	PROPN	Senor
serrai	VERB	serrer
Je	PRON	je
êtes	VERB	être
publiques	ADJ	public
que	SCONJ	que
directeur	NOUN	directeur
Vous	PRON	vous
la	DET	le
-	PUNCT	-
Je	PRON	je
-	PUNCT	-
lui	PRON	lui
vous	PRON	vous
venez	VERB	venir
gage	VERB	gager
l'	DET	le
?	PUNCT	?
.	PUNCT	.
la	DET	le
votre	DET	votre
Hygiène	PROPN	Hygiène
.	PUNCT	.
témoigner	VERB	témoigner
euh	ADP	euh
.	PUNCT	.
Santé	NOUN	santé
Je	PRON	je
et	CCONJ	et
n'	ADV	n'
suis	AUX	être
encnanté	VERB	encnanter
de	ADP	de
.	PUNCT	.
est	AUX	être
,	PUNCT	,
,	PUNCT	,
serait	AUX	être
J'	PRON	je
typhoïde	VERB	typhoïde
été	AUX	être
le	DET	le
Sigueiras	PROPN	Sigueiras
!	PUNCT	!
fièvre	NOUN	fièvre
minutes	NOUN	minute
clairement	ADV	clairement
Un	DET	un
huissier	NOUN	huissier
cent	PRON	cent
Je	PRON	je
statistiques	NOUN	statistique
en	ADP	en
de	ADP	de
cent	PRON	cent
que	SCONJ	que
responsable	ADJ	responsable
taudis	NOUN	taudis
vingt	NOUN	vingt
cinq	NUM	cinq
ici	ADV	ici
le	DET	le
des	ADP	de
la	DET	le
séance	NOUN	séance
annonçant	VERB	annoncer
une	DET	un
en	ADP	en
dans	ADP	dans
démontrant	VERB	démontrer
traversa	VERB	traverser
augmentation	NOUN	augmentation
que	SCONJ	que
ouverte	VERB	ouvrir
a	AUX	avoir
couloir	VERB	couloir
pour	ADP	pour
dix	NUM	dix
de	ADP	de
cas	NOUN	cas
ans	NOUN	an
...	PUNCT	...
d'	ADP	de
ai	VERB	avoir
de	ADP	de
.	PUNCT	.
des	DET	un
pour	ADP	pour
l'	DET	le
,	PUNCT	,
bon	ADJ	bon
,	PUNCT	,
apporté	VERB	apporter
cherchais	VERB	chercher
Parfait	PROPN	Parfait
au	ADP	au
regrettant	VERB	regretter
hors	ADP	hors
d'	ADP	de
Angers	PROPN	Angers
de	ADP	de
veille	NOUN	veille
me	PRON	me
avoir	AUX	avoir
la	DET	le
arrangé	VERB	arranger
livre	NOUN	livre
pas	ADV	pas
revint	VERB	revenir
demande	VERB	demande
de	ADP	de
ne	ADV	ne
la	DET	le
avec	ADP	avec
Lucas	PROPN	Lucas
suis	AUX	être
moi	PRON	moi
Hakluyt	PROPN	Hakluyt
il	PRON	il
en	ADP	en
haleine	NOUN	haleine
,	PUNCT	,
de	ADP	de
qu'	SCONJ	que
un	DET	un
je	PRON	je
à	ADP	à
,	PUNCT	,
lorsque	SCONJ	lorsque
.	PUNCT	.
dit	VERB	dire
-il	PRON	il
avec	ADP	avec
antichambre	NOUN	antichambre
-	PUNCT	-
juge	NOUN	juge
hâte	NOUN	hâte
audience	NOUN	audience
les	DET	le
après	ADP	après
Je	PRON	je
huissier	NOUN	huissier
exceptionnelle	ADJ	exceptionnel
laisser	VERB	laisser
minutes	NOUN	minute
fit	VERB	faire
-	PUNCT	-
séance	NOUN	séance
,	PUNCT	,
débrouillera	VERB	débrouiller
près	ADV	près
débats	NOUN	débat
introduisait	VERB	introduire
circonstance	NOUN	circonstance
se	PRON	se
la	DET	le
pense	VERB	pense
de	ADP	de
.	PUNCT	.
me	PRON	me
assister	VERB	assister
sorte	NOUN	sorte
aux	ADP	à
salle	NOUN	salle
d'	ADP	de
dans	ADP	dans
il	PRON	il
l'	DET	le
On	PRON	on
aujourd'hui	ADV	aujourd'hui
un	DET	un
,	PUNCT	,
une	DET	un
.	PUNCT	.
.	PUNCT	.
m'	PRON	me
Il	PRON	il
ouverture	NOUN	ouverture
se	PRON	se
.	PUNCT	.
de	ADP	de
la	DET	le
qu'	SCONJ	que
témoins	NOUN	témoin
Trois	NUM	Trois
asseoir	VERB	asseoir
débrouilla	VERB	débrouiller
celle	PRON	celui
Angers	PROPN	Angers
chose	NOUN	chose
manifestement	ADV	manifestement
circulaire	ADJ	circulaire
Brown	PROPN	Brown
d'	ADP	de
la	DET	le
entré	VERB	entrer
les	DET	le
coup	NOUN	coup
d'	ADP	de
un	DET	un
autre	ADJ	autre
place	VERB	placer
la	DET	le
Fats	NOUN	fat
et	CCONJ	et
était	AUX	être
,	PUNCT	,
de	ADP	de
petit	ADJ	petit
étais	VERB	être
Je	PRON	je
insistants	ADJ	insistant
pris	VERB	prendre
identique	VERB	identique
à	ADP	à
salle	NOUN	salle
venait	VERB	venir
.	PUNCT	.
j'	PRON	je
sous	ADP	sous
œil	NOUN	œil
d'	ADP	de
regards	NOUN	regard
où	PRON	où
;	PUNCT	;
-	PUNCT	-
échec	NOUN	échec
Je	PRON	je
enregistrer	VERB	enregistrer
appréciait	VERB	apprécier
jetai	VERB	jeter
un	DET	un
il	PRON	il
.	PUNCT	.
guère	ADV	guère
l'	DET	le
n'	ADV	n'
dénué	ADJ	dénué
pour	ADP	pour
du	ADP	de
haut-le-corps	NOUN	haut-le-corps
.	PUNCT	.
eus	ADV	eus
jour	NOUN	jour
bancs	NOUN	banc
ses	DET	son
procès	NOUN	procès
et	CCONJ	et
Maria	PROPN	Maria
côte	ADJ	côt
lèvres	NOUN	lèvre
fin	NOUN	fin
dernière	ADJ	dernier
j'	PRON	je
au	ADP	au
lança	VERB	lancer
en	ADP	en
et	CCONJ	et
à	ADP	à
;	PUNCT	;
à	ADP	à
-	PROPN	-
la	DET	le
un	DET	un
regard	NOUN	regard
me	PRON	me
deux	NUM	deux
public	NOUN	public
expression	NOUN	expression
du	ADP	de
Posador	PROPN	Posador
personnes	NOUN	personne
Dominguez	PROPN	Dominguez
d'	ADP	de
un	DET	un
Cette	DET	ce
côte	NOUN	côte
:	PUNCT	:
assises	ADJ	assis
rang	NOUN	rang
Felipe	PROPN	Felipe
Mendoza	PROPN	Mendoza
reconnaissant	VERB	reconnaître
assister	VERB	assister
des	ADP	de
deux	NUM	deux
premier	ADJ	premier
de	ADP	de
vaguement	ADV	vaguement
première	ADJ	premier
si	SCONJ	si
je	PRON	je
-	PUNCT	-
bougèrent	NOUN	bougèrent
de	ADP	de
-là	PRON	-là
une	DET	un
comment	ADV	comment
réagir	VERB	réagir
dans	ADP	dans
.	PUNCT	.
salua	VERB	saluer
les	DET	le
tête	NOUN	tête
,	PUNCT	,
.	PUNCT	.
je	PRON	je
la	DET	le
son	DET	son
deux	NUM	deux
elle	PRON	lui
de	ADP	de
me	PRON	me
Intéressant	ADJ	intéressant
,	PUNCT	,
yeux	NOUN	oeil
d'	ADP	de
importance	NOUN	importance
ces	DET	ce
d'	ADP	de
,	PUNCT	,
échouer	VERB	échouer
inclinaison	NOUN	inclinaison
rencontrer	VERB	rencontrer
comme	ADP	comme
détournai	VERB	détourner
estime	NOUN	estime
.	PUNCT	.
,	PUNCT	,
un	DET	un
Ne	ADV	ne
sachant	VERB	savoir
venais	VERB	venir
et	CCONJ	et
test	NOUN	test
ici	ADV	ici
à	ADP	à
se	PRON	se
un	DET	un
les	DET	le
affaires	NOUN	affaire
remis	VERB	remettre
moitié	NOUN	moitié
Encore	ADV	encore
entre	ADP	entre
l'	DET	le
Il	PRON	il
Semblant	VERB	sembler
s'	PRON	se
étaient	AUX	être
de	ADP	de
politiques	ADJ	politique
sa	DET	son
la	DET	le
,	PUNCT	,
,	PUNCT	,
jugées	VERB	juger
que	SCONJ	que
,	PUNCT	,
demanda	ADJ	demanda
à	ADP	à
apparut	VERB	apparaître
résonances	NOUN	résonance
Fats	NOUN	fat
Brown	PROPN	Brown
déconvenue	NOUN	déconvenue
cette	DET	ce
deux	NUM	deux
et	CCONJ	et
...	PUNCT	...
être	AUX	être
ville	NOUN	ville
m'	PRON	me
leva	VERB	lever
des	ADP	de
de	ADP	de
finalement	ADV	finalement
factions	NOUN	faction
n'	ADV	n'
des	DET	un
rivales	ADJ	rival
.	PUNCT	.
dans	ADP	dans
procès	NOUN	procès
affrontements	NOUN	affrontement
autorisation	NOUN	autorisation
que	SCONJ	que
,	PUNCT	,
adresser	VERB	adresser
une	DET	un
mon	DET	mon
rien	PRON	rien
,	PUNCT	,
s'	PRON	se
est	AUX	être
nier	ADJ	nier
J'	PRON	je
Cela	PRON	cela
ne	ADV	ne
l'	DET	le
les	DET	le
.	PUNCT	.
.	PUNCT	.
que	SCONJ	que
témoins	NOUN	témoin
de	ADP	de
esprit	NOUN	esprit
préciser	VERB	préciser
absence	NOUN	absence
peut	VERB	pouvoir
la	DET	le
bien	ADV	bien
cour	NOUN	cour
se	PRON	se
parjurer	VERB	parjurer
Faute	NOUN	faute
la	DET	le
question	NOUN	question
ne	ADV	ne
-	PUNCT	-
peut	VERB	pouvoir
présence	NOUN	présence
aimerais	VERB	aimer
personne	ADJ	personn
dans	ADP	dans
changer	VERB	changer
des	ADP	de
sans	ADP	sans
ou	CCONJ	ou
les	DET	le
importance	NOUN	importance
.	PUNCT	.
,	PUNCT	,
à	ADP	à
débats	NOUN	débat
que	SCONJ	que
devant	ADP	devant
presque	ADV	presque
de	ADP	de
priver	VERB	priver
conspiré	VERB	conspirer
Le	DET	le
Angers	PROPN	Angers
services	NOUN	service
de	ADP	de
cri	NOUN	cri
municipal	ADJ	municipal
leurs	DET	leur
logements	NOUN	logement
client	ADV	client
Lucas	PROPN	Lucas
le	DET	le
du	ADP	de
nommé	VERB	nommer
droits	NOUN	droit
du	ADP	de
en	ADP	en
homme	NOUN	homme
de	ADP	de
le	DET	le
urbaine	ADJ	urbain
un	DET	un
,	PUNCT	,
juge	NOUN	juge
coïncida	AUX	coïncida
marteau	NOUN	marteau
de	ADP	de
de	ADP	de
avec	ADP	avec
conseil	NOUN	conseil
.	PUNCT	.
déposséder	VERB	déposséder
et	CCONJ	et
exactement	ADV	exactement
ont	AUX	avoir
claquement	NOUN	claquement
ses	DET	son
nombreuses	ADJ	nombreux
mon	DET	mon
citoyen	NOUN	citoyen
personnes	NOUN	personne
de	ADP	de
vue	NOUN	vue
circulation	NOUN	circulation
et	CCONJ	et
de	ADP	de
de	ADP	de
qu'	SCONJ	que
-	PUNCT	-
faite	VERB	faire
du	ADP	de
un	DET	un
La	DET	le
:	PUNCT	:
intervention	NOUN	intervention
impressionne	VERB	impressionne
,	PUNCT	,
un	DET	un
jury	NOUN	jury
du	ADP	de
.	PUNCT	.
Objection	NOUN	objection
manifeste	ADJ	manifeste
.	PUNCT	.
.	PUNCT	.
Je	PRON	je
Sr	PROPN	Sr
juge	NOUN	juge
compte	NOUN	compte
m'	PRON	me
!	PUNCT	!
le	DET	le
-	PUNCT	-
vous	PRON	vous
garantis	VERB	garantir
.	PUNCT	.
est	AUX	être
en	ADP	en
ne	ADV	ne
retenue	VERB	retenir
a	AUX	avoir
à	ADP	à
dit	VERB	dire
elle	PRON	lui
déclaration	NOUN	déclaration
objectif	NOUN	objectif
rendu	VERB	rendre
la	DET	le
radier	NOUN	radier
genre	NOUN	genre
présence	NOUN	présence
d'	ADP	de
Brown	PROPN	Brown
Objection	NOUN	objection
d'	ADP	de
guère	ADV	guère
Ce	DET	ce
il	PRON	il
Bien	ADV	bien
âgé	ADJ	âgé
simplement	ADV	simplement
un	DET	un
C'	PRON	ce
-	PUNCT	-
,	PUNCT	,
du	ADP	de
Brown	PROPN	Brown
années	NOUN	année
-	PUNCT	-
.	PUNCT	.
de	ADP	de
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
-	PUNCT	-
toute	DET	tout
à	ADP	à
démonter	VERB	démonter
Le	DET	le
peu	ADV	peu
Votre	DET	votre
se	PRON	se
Honneur	NOUN	honneur
évidence	NOUN	évidence
,	PUNCT	,
De	ADP	de
intention	NOUN	intention
d'	ADP	de
un	DET	un
fit	NOUN	fit
eut	VERB	avoir
des	ADP	de
sans	ADP	sans
penchait	VERB	pencher
était	AUX	être
demi-sourire	NOUN	demi-sourire
juge	NOUN	juge
une	DET	un
journalistes	NOUN	journaliste
homme	NOUN	homme
cinquantaine	NOUN	cinquantaine
d'	ADP	de
