étonnement	NOUN	étonnement
était	AUX	être
née	VERB	naître
si	SCONJ	si
avec	ADP	avec
chercher	VERB	chercher
de	ADP	de
de	ADP	de
descendait	VERB	descendre
,	PUNCT	,
j'	PRON	je
fille	NOUN	fille
votre	DET	votre
ne	ADV	ne
lumineuse	ADJ	lumineux
jeune	ADJ	jeune
de	ADP	de
branche	NOUN	branche
aujourd'hui	ADV	aujourd'hui
Saint-Sulpice	PROPN	Saint-Sulpice
appris	VERB	apprendre
Célestine	PROPN	Célestine
à	ADP	à
le	DET	le
marquise	NOUN	marquis
que	SCONJ	que
de	ADP	de
,	PUNCT	,
mère	NOUN	mère
Planèze	PROPN	Planèze
père	NOUN	père
,	PUNCT	,
,	PUNCT	,
une	DET	un
elle	PRON	lui
,	PUNCT	,
ai	AUX	avoir
idée	NOUN	idée
obscure	ADJ	obscur
confondre	VERB	confondre
d'	ADP	de
une	DET	un
comtes	NOUN	comte
Vous	PRON	vous
faire	VERB	faire
Revenons	NOUN	revenon
de	ADP	de
les	DET	le
--	PUNCT	--
clairsemée	VERB	clairsemer
--	PUNCT	--
m'	PRON	me
égare	VERB	égare
qui	PRON	qui
1909	NUM	1909
Planèze	PROPN	Planèze
aux	ADP	à
intention	NOUN	intention
pas	ADV	pas
de	ADP	de
l'	DET	le
l'	DET	le
n'	ADV	n'
fort	ADV	fort
comtesses	ADJ	comtesse
avez	VERB	avoir
de	ADP	de
Saint-Sulpice	PROPN	Saint-Sulpice
:	PUNCT	:
Planèze	PROPN	Planèze
d'	ADP	de
avez	VERB	avoir
déjà	ADV	déjà
...	PUNCT	...
.	PUNCT	.
une	DET	un
Vous	PRON	vous
lignée	NOUN	lignée
me	PRON	me
-en	PRON	-en
est	AUX	être
raison	NOUN	raison
famille	NOUN	famille
mienne	NOUN	mienne
,	PUNCT	,
je	PRON	je
historique	NOUN	historique
et	CCONJ	et
?	PUNCT	?
en	ADP	en
la	DET	le
l'	DET	le
mais	CCONJ	mais
orphelin	VERB	orphelin
,	PUNCT	,
vous	PRON	vous
leur	DET	leur
,	PUNCT	,
désormais	ADV	désormais
an	NOUN	an
.	PUNCT	.
ainsi	ADV	ainsi
que	SCONJ	que
décident	ADV	décident
Vous	PRON	vous
noblesse	NOUN	noblesse
au	ADP	au
de	ADP	de
en	ADP	en
de	ADP	de
le	DET	le
décès	NOUN	décès
de	ADP	de
un	DET	un
quartiers	NOUN	quartier
le	DET	le
de	ADP	de
Saint-Sulpice	PROPN	Saint-Sulpice
à	ADP	à
château	NOUN	château
et	CCONJ	et
,	PUNCT	,
de	ADP	de
écrasants	ADJ	écrasant
vous	PRON	vous
la	DET	le
Apprenant	VERB	apprendre
âge	NOUN	âge
fille	NOUN	fille
établissez	VERB	établir
prendre	VERB	prendre
et	CCONJ	et
marquise	NOUN	marquis
leur	DET	leur
c'	PRON	ce
est	AUX	être
marquis	NOUN	marquis
aux	ADP	à
petit-fils	NOUN	petit-fils
.	PUNCT	.
charge	NOUN	charge
intérêt	NOUN	intérêt
êtes	AUX	être
,	PUNCT	,
mais	CCONJ	mais
--	PUNCT	--
parents	NOUN	parent
y	PRON	y
Planèze	PROPN	Planèze
souffle	NOUN	souffle
nourrice	NOUN	nourrice
votre	DET	votre
mère	NOUN	mère
votre	DET	votre
--	PUNCT	--
par	ADP	par
détails	ADJ	détail
-	NOUN	-
Cyprien	NOUN	cyprien
sont	AUX	être
aussi	ADV	aussi
grands	NOUN	grand
tante	NOUN	tante
le	DET	le
non	ADV	non
vos	DET	votre
seulement	ADV	seulement
d'	ADP	de
un	DET	un
généalogiques	ADJ	généalogique
votre	DET	votre
frère	NOUN	frère
couper	VERB	couper
votre	DET	votre
.	PUNCT	.
oncle	NOUN	oncle
et	CCONJ	et
à	ADP	à
,	PUNCT	,
Ces	DET	ce
,	PUNCT	,
et	CCONJ	et
et	CCONJ	et
Cosima	NOUN	cosima
belle-sœur	NOUN	belle-sœur
de	ADP	de
par	ADP	par
choyé	VERB	choyer
de	ADP	de
.	PUNCT	.
et	CCONJ	et
vos	DET	votre
est	AUX	être
n'	ADV	n'
Comment	ADV	comment
tiens	VERB	tenir
?	PUNCT	?
N'	ADV	n'
Vous	PRON	vous
--	PUNCT	--
direz	DET	direz
,	PUNCT	,
et	CCONJ	et
encore	ADV	encore
promet	VERB	promettre
Et	CCONJ	et
raconter	VERB	raconter
suite	NOUN	suite
--	PUNCT	--
vie	NOUN	vie
?	PUNCT	?
la	DET	le
fini	VERB	finir
.	PUNCT	.
pas	ADV	pas
de	ADP	de
?	PUNCT	?
jusqu'	ADP	jusque
à	ADP	à
votre	DET	votre
n'	ADV	n'
avez	VERB	avoir
ans	NOUN	an
que	SCONJ	que
je	PRON	je
est	AUX	être
-vous	PRON	vous
dix-huit	NOUN	dix-huit
--	PUNCT	--
à	ADP	à
?	PUNCT	?
pas	ADV	pas
pas	ADV	pas
pas	ADV	pas
deux	NUM	deux
ans	NOUN	an
Ce	PRON	ce
-ce	PRON	-ce
.	PUNCT	.
Ça	PROPN	Ça
Certainement	NOUN	certainement
cacher	VERB	cacher
--	PUNCT	--
en	PRON	en
pas	ADV	pas
donc	ADV	donc
n'	ADV	n'
.	PUNCT	.
d'	ADP	de
forcément	ADV	forcément
vous	PRON	vous
--	PUNCT	--
C'	PRON	ce
Et	CCONJ	et
--	PUNCT	--
aviez	VERB	avoir
vous	PRON	vous
je	PRON	je
n'	ADV	n'
quelque	DET	quelque
à	ADP	à
,	PUNCT	,
si	SCONJ	si
Pas	ADV	pas
vous	PRON	vous
même	ADV	même
l'	PRON	l'
chose	NOUN	chose
à	ADP	à
aviez	VERB	avoir
faire	VERB	faire
parler	VERB	parler
--	PUNCT	--
racontée	VERB	raconter
était	AUX	être
.	PUNCT	.
-	PROPN	-
.	PUNCT	.
aurais	VERB	avoir
que	SCONJ	que
je	PRON	je
,	PUNCT	,
--	PUNCT	--
pas	ADV	pas
hein	NOUN	hein
?	PUNCT	?
le	PRON	le
Si	SCONJ	si
envie	NOUN	envie
.	PUNCT	.
avais	VERB	avoir
Quelle	ADJ	quell
est	AUX	être
J'	PRON	je
un	DET	un
disparu	VERB	disparaître
vous	PRON	vous
Il	PRON	il
.	PUNCT	.
vous	PRON	vous
question	NOUN	question
du	ADP	de
château	NOUN	château
,	PUNCT	,
dû	VERB	devoir
aborder	VERB	aborder
c'	PRON	ce
,	PUNCT	,
mésalliance	NOUN	mésalliance
une	DET	un
bébé	NOUN	bébé
Entre-temps	ADV	entre-temps
malgré	ADP	malgré
rêve	NOUN	rêve
tôt	ADV	tôt
.	PUNCT	.
pour	ADP	pour
splendeur	NOUN	splendeur
.	PUNCT	.
était	AUX	être
par	ADP	par
ai	AUX	avoir
de	ADP	de
cette	DET	ce
aujourd'hui	ADV	aujourd'hui
sa	DET	son
-là	PRON	-là
enfance	NOUN	enfance
êtes	AUX	être
:	PUNCT	:
la	DET	le
vu	VERB	voir
famille	NOUN	famille
votre	DET	votre
des	DET	un
croquis	NOUN	croquis
adoré	VERB	adorer
trop	ADV	trop
mère	NOUN	mère
avez	AUX	avoir
de	ADP	de
,	PUNCT	,
!	PUNCT	!
leur	DET	leur
Vous	PRON	vous
Saint-Sulpice	PROPN	Saint-Sulpice
?	PUNCT	?
avoir	VERB	avoir
à	ADP	à
,	PUNCT	,
est	AUX	être
de	ADP	de
Planèze	PROPN	Planèze
oncle	NOUN	oncle
?	PUNCT	?
,	PUNCT	,
--	PUNCT	--
Images	NOUN	image
tante	NOUN	tante
vous	PRON	vous
avez	VERB	avoir
vue	NOUN	vue
et	CCONJ	et
pareil	ADJ	pareil
Votre	DET	votre
de	ADP	de
canard	NOUN	canard
fait	AUX	faire
baver	VERB	baver
Ça	PRON	cela
ans	NOUN	an
unique	ADJ	unique
nom	NOUN	nom
c'	PRON	ce
de	ADP	de
quand	SCONJ	quand
Point	VERB	poindre
un	DET	un
--	PUNCT	--
.	PUNCT	.
votre	DET	votre
enfant	NOUN	enfant
votre	DET	votre
le	DET	le
,	PUNCT	,
Léopoldine	PROPN	Léopoldine
deux	NUM	deux
--	PUNCT	--
jour	NOUN	jour
hein	NOUN	hein
donnent	VERB	donner
parole	NOUN	parole
est	AUX	être
belle	ADJ	bel
mais	CCONJ	mais
voulez	VERB	vouloir
Oui	PROPN	Oui
C'	PRON	ce
une	DET	un
doit	VERB	devoir
appeler	VERB	appeler
-je	PRON	je
continuer	VERB	continuer
en	ADP	en
ressuscitée	VERB	ressusciter
pourriez	VERB	pouvoir
que	SCONJ	que
--	PUNCT	--
--	PUNCT	--
vous	PRON	vous
moi	PRON	moi
.	PUNCT	.
vie	NOUN	vie
mémoire	NOUN	mémoire
vous	PRON	vous
ça	PRON	cela
qui	PRON	qui
laisse	VERB	laisse
la	DET	le
je	PRON	je
moins	ADV	moins
jambe	NOUN	jambe
Votre	DET	votre
vous	PRON	vous
ou	CCONJ	ou
je	PRON	je
comme	ADP	comme
?	PUNCT	?
,	PUNCT	,
-vous	PRON	vous
.	PUNCT	.
.	PUNCT	.
suis	AUX	être
vous	PRON	vous
--	PUNCT	--
Dois	PROPN	Dois
au	ADP	au
pas	ADV	pas
fait	VERB	faire
être	AUX	être
Ça	PRON	cela
une	DET	un
présent	NOUN	présent
fini	VERB	finir
follement	NOUN	follement
la	DET	le
m'	PRON	me
à	ADP	à
être	AUX	être
âge	NOUN	âge
vous	PRON	vous
on	PRON	on
vous	PRON	vous
parce	SCONJ	parce
Vous	PRON	vous
,	PUNCT	,
chose	NOUN	chose
je	PRON	je
est	AUX	être
vous	PRON	vous
.	PUNCT	.
,	PUNCT	,
que	SCONJ	que
votre	DET	votre
--	PUNCT	--
prie	NOUN	prie
Poursuivez	PROPN	Poursuivez
manquait	VERB	manquer
:	PUNCT	:
qui	PRON	qui
Tant	ADV	tant
.	PUNCT	.
de	ADP	de
je	PRON	je
procure	VERB	procure
mieux	ADV	mieux
en	PRON	en
compagnie	NOUN	compagnie
amuse	VERB	amuse
seule	ADJ	seul
c'	PRON	ce
Ainsi	ADV	ainsi
,	PUNCT	,
loin	ADV	loin
donc	ADV	donc
,	PUNCT	,
--	PUNCT	--
.	PUNCT	.
d'	ADP	de
.	PUNCT	.
encore	ADV	encore
.	PUNCT	.
connaîtrez	VERB	connaître
camarades	NOUN	camarade
,	PUNCT	,
beaucoup	ADV	beaucoup
;	PUNCT	;
ne	ADV	ne
de	ADP	de
.	PUNCT	.
enfants	NOUN	enfant
vous	PRON	vous
avez	AUX	avoir
l'	DET	le
-je	PRON	je
moroses	ADJ	morose
:	PUNCT	:
amis	NOUN	ami
vous	PRON	vous
petite	ADJ	petit
vous	PRON	vous
sans	ADP	sans
école	NOUN	école
inséparables	ADJ	inséparable
les	DET	le
et	CCONJ	et
journées	NOUN	journée
cousine	NOUN	cousin
adorable	ADJ	adorable
une	DET	un
irez	VERB	aller
de	ADP	de
devenez	VERB	devenir
des	ADP	de
désormais	ADV	désormais
jamais	ADV	jamais
uniques	ADJ	unique
Vous	PRON	vous
certes	ADV	certes
mieux	ADV	mieux
,	PUNCT	,
classe	NOUN	classe
à	ADP	à
aurez	VERB	avoir
,	PUNCT	,
mais	CCONJ	mais
n'	ADV	n'
jamais	ADV	jamais
jamais	ADV	jamais
Dois	PROPN	Dois
n'	ADV	n'
je	PRON	je
préciser	VERB	préciser
de	ADP	de
Votre	DET	votre
combustible	NOUN	combustible
?	PUNCT	?
vous	PRON	vous
besoin	NOUN	besoin
--	PUNCT	--
fourni	VERB	fournir
,	PUNCT	,
et	CCONJ	et
--	PUNCT	--
de	ADP	de
m'	PRON	me
c'	PRON	ce
détail	NOUN	détail
Mais	CCONJ	mais
à	ADP	à
imagination	NOUN	imagination
de	ADP	de
Partiellement	NOUN	partiellement
.	PUNCT	.
document	NOUN	document
genre	NOUN	genre
qui	PRON	qui
vous	PRON	vous
que	SCONJ	que
est	VERB	être
je	PRON	je
combustible	NOUN	combustible
dois	NOUN	doi
a	AUX	avoir
ce	DET	ce
suppose	VERB	suppose
ce	DET	ce
le	DET	le
--	PUNCT	--
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
imagination	NOUN	imagination
monsieur	NOUN	Monsieur
Tach	PROPN	Tach
,	PUNCT	,
le	DET	le
a	VERB	avoir
Cessez	PROPN	Cessez
l'	DET	le
.	PUNCT	.
interrompre	VERB	interrompre
quoi	PRON	quoi
larmes	NOUN	larme
avez	AUX	avoir
ai	VERB	avoir
vous	PRON	vous
de	ADP	de
ce	PRON	ce
mon	DET	mon
yeux	NOUN	oeil
.	PUNCT	.
,	PUNCT	,
l'	DET	le
racontez	VERB	raconter
une	DET	un
en	PRON	en
.	PUNCT	.
bien	ADV	bien
aux	ADP	à
j'	PRON	je
cher	ADJ	cher
tout	ADV	tout
,	PUNCT	,
,	PUNCT	,
et	CCONJ	et
trop	ADV	trop
belle	ADJ	bel
enfance	NOUN	enfance
.	PUNCT	.
avoir	VERB	avoir
aviez	VERB	avoir
-moi	PRON	moi
Vous	PRON	vous
--	PUNCT	--
enfance	NOUN	enfance
Vous	PRON	vous
les	DET	le
eu	VERB	avoir
monsieur	NOUN	Monsieur
les	DET	le
Raillez	PROPN	Raillez
y	PRON	y
larmes	NOUN	larme
aux	ADP	à
yeux	NOUN	oeil
continuellement	ADV	continuellement
aurait	VERB	avoir
que	PRON	que
Il	PRON	il
,	PUNCT	,
peut	VERB	pouvoir
,	PUNCT	,
avec	ADP	avec
un	DET	un
vaste	NOUN	vaste
on	PRON	on
matérielle	ADJ	matériel
,	PUNCT	,
:	PUNCT	:
vous	PRON	vous
choyait	VERB	choyer
,	PUNCT	,
surtout	ADV	surtout
plus	ADV	plus
peu	ADV	peu
un	DET	un
,	PUNCT	,
et	CCONJ	et
des	DET	un
,	PUNCT	,
des	DET	un
aimants	ADJ	aimant
,	PUNCT	,
château	NOUN	château
et	CCONJ	et
souvent	ADV	souvent
malade	ADJ	malade
autoritaire	ADJ	autoritaire
et	CCONJ	et
une	DET	un
domestiques	NOUN	domestique
encore	ADV	encore
,	PUNCT	,
des	ADP	de
un	DET	un
des	DET	un
domaine	NOUN	domaine
précepteur	NOUN	précepteur
chevaux	NOUN	cheval
famille	NOUN	famille
forêts	NOUN	forêt
formidable	ADJ	formidable
adoptive	VERB	adoptive
qui	PRON	qui
lacs	NOUN	lac
rêver	VERB	rêver
aisance	NOUN	aisance
et	CCONJ	et
une	DET	un
verrons	VERB	voir
aviez	VERB	avoir
de	ADP	de
journaliste	VERB	journaliste
rose	NOUN	rose
êtes	AUX	être
vous	PRON	vous
eau	NOUN	eau
mon	DET	mon
la	DET	le
l'	DET	le
eau	NOUN	eau
documentation	NOUN	documentation
.	PUNCT	.
Dites	VERB	dire
C'	PRON	ce
n'	ADV	n'
un	DET	un
ce	PRON	ce
.	PUNCT	.
vous	PRON	vous
pour	ADP	pour
reprends	VERB	reprendre
.	PUNCT	.
:	PUNCT	:
--	PUNCT	--
que	PRON	que
nous	PRON	nous
est	AUX	être
cherchez	VERB	chercher
rose	NOUN	rose
Je	PRON	je
-moi	PRON	moi
de	ADP	de
de	ADP	de
vérité	NOUN	vérité
.	PUNCT	.
pas	ADV	pas
?	PUNCT	?
écrire	ADJ	écrir
.	PUNCT	.
la	DET	le
à	ADP	à
--	PUNCT	--
À	ADP	à
Vous	PRON	vous
Léopoldine	PROPN	Léopoldine
l'	DET	le
récit	NOUN	récit
roman	NOUN	roman
long	ADJ	long
sûr	ADJ	sûr
de	ADP	de
enfants	NOUN	enfant
dérisoire	ADJ	dérisoire
mais	CCONJ	mais
Bien	ADV	bien
fond	NOUN	fond
votre	DET	votre
y	PRON	y
conflit	NOUN	conflit
vous	PRON	vous
surtout	ADV	surtout
.	PUNCT	.
,	PUNCT	,
n'	ADV	n'
,	PUNCT	,
de	ADP	de
nullement	VERB	nullemer
s'	PRON	se
guerre	NOUN	guerre
les	DET	le
de	ADP	de
en	ADP	en
la	DET	le
14	NUM	14
le	DET	le
cours	NOUN	cours
entrave	VERB	entrave
des	ADP	de
votre	DET	votre
lent	ADV	lent
il	PRON	il
paraît	VERB	paraître
guerres	NOUN	guerre
a	VERB	avoir
et	CCONJ	et
les	DET	le
et	CCONJ	et
gosses	NOUN	gosse
paradis	NOUN	paradis
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
ce	DET	ce
accommodent	VERB	accommoder
,	PUNCT	,
Du	ADP	de
bonheur	NOUN	bonheur
riches	NOUN	riche
un	DET	un
Ma	DET	mon
enfance	NOUN	enfance
vous	PRON	vous
Qu'	PRON	qu'
Moins	ADV	moins
--	PUNCT	--
L'	DET	le
un	DET	un
conteuse	NOUN	conteur
peu	ADV	peu
rapide	ADJ	rapide
Les	DET	le
,	PUNCT	,
êtes	AUX	être
-ce	PRON	-ce
--	PUNCT	--
écoulent	VERB	écouler
un	DET	un
.	PUNCT	.
.	PUNCT	.
années	NOUN	année
Pour	ADP	pour
,	PUNCT	,
pair	NOUN	pair
vous	PRON	vous
an	NOUN	an
pour	ADP	pour
qu'	ADV	qu'
Poursuivez	PROPN	Poursuivez
est	AUX	être
?	PUNCT	?
une	DET	un
.	PUNCT	.
.	PUNCT	.
hors	ADP	hors
adulte	NOUN	adulte
que	SCONJ	que
est	AUX	être
s'	PRON	se
une	DET	un
--	PUNCT	--
peine	NOUN	peine
aventure	NOUN	aventure
si	SCONJ	si
--	PUNCT	--
chère	ADJ	cher
.	PUNCT	.
gosse	NOUN	gosse
à	ADP	à
pouvait	VERB	pouvoir
an	NOUN	an
En	ADP	en
et	CCONJ	et
rendu	VERB	rendre
d'	ADP	de
un	DET	un
.	PUNCT	.
de	ADP	de
pour	ADP	pour
je	PRON	je
me	PRON	me
invoquent	VERB	invoquer
atténuante	ADJ	atténuant
,	PUNCT	,
qu'	SCONJ	que
étaient	AUX	être
malheureuse	ADJ	malheureux
enfance	NOUN	enfance
d'	ADP	de
siècles	ADJ	siècle
une	DET	un
servir	VERB	servir
un	DET	un
ces	DET	ce
siècle	NOUN	siècle
trop	ADV	trop
heureuse	ADJ	heureux
une	DET	un
.	PUNCT	.
sondant	VERB	sonder
aussi	ADV	aussi
et	CCONJ	et
suis	AUX	être
Les	DET	le
vous	PRON	vous
elle	PRON	lui
or	NOUN	or
compte	NOUN	compte
enfance	NOUN	enfance
votre	DET	votre
avocats	NOUN	avocat
circonstance	NOUN	circonstance
passé	NOUN	passé
,	PUNCT	,
argent	NOUN	argent
est	AUX	être
atténuante	ADJ	atténuant
circonstance	NOUN	circonstance
comme	ADP	comme
Cousin	PROPN	Cousin
--	PUNCT	--
êtes	AUX	être
n'	ADV	n'
l'	DET	le
?	PUNCT	?
.	PUNCT	.
n'	ADV	n'
c'	PRON	ce
faire	AUX	faire
ne	ADV	ne
pourriez	VERB	pouvoir
--	PUNCT	--
vieux	ADJ	vieux
à	ADP	à
sans	ADP	sans
atténuantes	ADJ	atténuant
.	PUNCT	.
autre	PRON	autre
en	PRON	en
circonstances	NOUN	circonstance
Nous	PRON	nous
,	PUNCT	,
cherchez	VERB	chercher
de	ADP	de
-vous	NOUN	-vou
.	PUNCT	.
--	PUNCT	--
l'	DET	le
aucun	DET	aucun
jamais	ADV	jamais
cousine	NOUN	cousin
me	PRON	me
vivre	VERB	vivre
besoin	NOUN	besoin
bénéficier	VERB	bénéficier
-	DET	-
Je	PRON	je
un	PRON	un
verrons	VERB	voir
séparés	VERB	séparer
.	PUNCT	.
et	CCONJ	et
.	PUNCT	.
Vous	PRON	vous
ai	VERB	avoir
Pourquoi	ADV	pourquoi
vous	PRON	vous
est	AUX	être
Léopoldine	PROPN	Léopoldine
Ça	PRON	cela
le	DET	le
préférez	VERB	préférer
encore	ADV	encore
alors	ADV	alors
peut	VERB	pouvoir
comme	ADP	comme
vous	PRON	vous
dans	ADP	dans
pareil	NOUN	pareil
sœur	ADJ	sœur
incestueux	ADJ	incestueux
?	PUNCT	?
meilleures	NOUN	meilleur
À	ADP	à
--	PUNCT	--
,	PUNCT	,
et	CCONJ	et
vous	PRON	vous
parler	VERB	parler
intimité	NOUN	intimité
--	PUNCT	--
vu	VERB	voir
.	PUNCT	.
d'	ADP	de
--	PUNCT	--
choque	VERB	choque
?	PUNCT	?
Ça	PRON	cela
cousin	NOUN	cousin
.	PUNCT	.
est	AUX	être
un	DET	un
,	PUNCT	,
-	DET	-
degré	ADJ	degré
s'	PRON	se
-on	PRON	on
.	PUNCT	.
Frère	PROPN	Frère
--	PUNCT	--
cousine	NOUN	cousin
,	PUNCT	,
Frère	PROPN	Frère
et	CCONJ	et
de	ADP	de
monde	NOUN	monde
si	SCONJ	si
les	DET	le
sœur	ADJ	sœur
à	ADP	à
.	PUNCT	.
vraiment	ADV	vraiment
raconter	VERB	raconter
obligeriez	VERB	obliger
vous	PRON	vous
familles	NOUN	famille
voulez	VERB	vouloir
mais	CCONJ	mais
crois	VERB	croire
--	PUNCT	--
Vous	PRON	vous
n'	ADV	n'
je	PRON	je
--	PUNCT	--
--	PUNCT	--
à	ADP	à
rien	PRON	rien
ne	ADV	ne
la	DET	le
est	VERB	être
en	PRON	en
,	PUNCT	,
preuve	NOUN	preuve
c'	PRON	ce
.	PUNCT	.
demande	VERB	demande
qu'	SCONJ	que
Je	PRON	je
.	PUNCT	.
que	SCONJ	que
obliger	VERB	obliger
Je	PRON	je
m'	PRON	me
--	PUNCT	--
que	SCONJ	que
vous	PRON	vous
de	ADP	de
.	PUNCT	.
ferai	NOUN	ferai
je	PRON	je
Je	PRON	je
--	PUNCT	--
continue	VERB	continue
?	PUNCT	?
suite	NOUN	suite
À	ADP	à
Vous	PRON	vous
si	SCONJ	si
.	PUNCT	.
.	PUNCT	.
mon	DET	mon
du	ADP	de
qu'	ADV	qu'
J'	PRON	je
ne	ADV	ne
poursuivais	VERB	poursuivre
et	CCONJ	et
pour	ADP	pour
en	PRON	en
romans	NOUN	roman
.	PUNCT	.
du	ADP	de
,	PUNCT	,
où	PRON	où
les	DET	le
ce	PRON	ce
,	PUNCT	,
pâles	ADJ	pâle
une	DET	un
,	PUNCT	,
plus	ADV	plus
pis	NOUN	pis
au	ADP	au
arrivée	VERB	arriver
stade	NOUN	stade
et	CCONJ	et
médiocres	ADJ	médiocre
paraphrases	NOUN	paraphrase
et	CCONJ	et
moins	ADV	moins
Tant	ADV	tant
j'	PRON	je
--	PUNCT	--
médiocre	NOUN	médiocre
suis	AUX	être
--	PUNCT	--
serait	VERB	être
adore	VERB	adore
beau	NOUN	beau
connu	VERB	connaître
paraphrase	NOUN	paraphrase
plus	ADV	plus
de	ADP	de
vos	DET	votre
pâle	NOUN	pâle
récit	NOUN	récit
insolite	VERB	insolite
vous	PRON	vous
du	ADP	de
raison	ADV	raison
l'	PRON	l'
deux	NUM	deux
À	ADP	à
féminins	ADJ	féminin
?	PUNCT	?
vous	PRON	vous
à	ADP	à
--	PUNCT	--
,	PUNCT	,
à	ADP	à
trois	NUM	trois
avoir	AUX	avoir
ce	DET	ce
Au	ADP	au
--	PUNCT	--
raison	NOUN	raison
roman	NOUN	roman
vous	PRON	vous
quel	DET	quel
-vous	PRON	vous
classé	VERB	classer
.	PUNCT	.
voulu	VERB	vouloir
donnez	VERB	donner
.	PUNCT	.
donne	VERB	donne
absolument	ADV	absolument
Je	PRON	je
?	PUNCT	?
personnages	NOUN	personnage
chère	ADJ	cher
fait	NOUN	fait
personnages	NOUN	personnage
--	PUNCT	--
me	PRON	me
,	PUNCT	,
--	PUNCT	--
.	PUNCT	.
ce	DET	ce
féminins	ADJ	féminin
D'	ADP	de
vos	DET	votre
et	CCONJ	et
non	ADV	non
sujet	NOUN	sujet
aurez	AUX	avoir
œuvres	NOUN	œuvre
En	ADP	en
dans	ADP	dans
vie	NOUN	vie
,	PUNCT	,
œuvre	NOUN	œuvre
,	PUNCT	,
n'	ADV	n'
est	AUX	être
cas	NOUN	cas
mon	DET	mon
autre	ADJ	autre
de	ADP	de
-là	PRON	-là
,	PUNCT	,
--	PUNCT	--
que	SCONJ	que
plus	ADV	plus
d'	ADP	de
reste	NOUN	reste
n'	ADV	n'
papier	NOUN	papier
n'	ADV	n'
Le	DET	le
Le	DET	le
d'	ADP	de
n'	ADV	n'
.	PUNCT	.
ai	VERB	avoir
que	SCONJ	que
ma	DET	mon
autre	ADJ	autre
-ce	PRON	-ce
.	PUNCT	.
ni	CCONJ	ni
peur	NOUN	peur
je	PRON	je
pas	ADV	pas
rien	PRON	rien
,	PUNCT	,
littérature	ADV	littérature
avais	VERB	avoir
reste	NOUN	reste
À	ADP	à
?	PUNCT	?
effectivement	ADV	effectivement
cette	DET	ce
époque	NOUN	époque
est	AUX	être
je	PRON	je
que	SCONJ	que
encre	NOUN	encre
est	AUX	être
est	AUX	être
sang	NOUN	sang
je	PRON	je
une	DET	un
n'	ADV	n'
était	AUX	être
mon	DET	mon
que	PRON	que
attends	VERB	attendre
autres	ADJ	autre
;	PUNCT	;
mais	CCONJ	mais
-elle	PRON	lui
votre	DET	votre
celui	PRON	celui
pas	ADV	pas
n'	ADV	n'
--	PUNCT	--
autre	ADJ	autre
autre	PRON	autre
Elle	PRON	lui
donc	ADV	donc
J'	PRON	je
--	PUNCT	--
--	PUNCT	--
Ou	CCONJ	ou
,	PUNCT	,
ceci	PRON	ceci
une	DET	un
--	PUNCT	--
n'	ADV	n'
.	PUNCT	.
des	DET	un
elle	PRON	lui
Qui	PRON	qui
.	PUNCT	.
certain	ADJ	certain
pas	ADV	pas
était	AUX	être
?	PUNCT	?
ai	AUX	avoir
était	AUX	être
est	AUX	être
jamais	ADV	jamais
su	VERB	savoir
.	PUNCT	.
.	PUNCT	.
ce	PRON	ce
toujours	ADV	toujours
C'	PRON	ce
anormalité	NOUN	anormalité
,	PUNCT	,
connu	VERB	connaître
elles	PRON	lui
et	CCONJ	et
passent	ADV	passent
paraphrase	NOUN	paraphrase
jamais	ADV	jamais
excès	NOUN	excès
est	VERB	être
vie	NOUN	vie
-là	PROPN	-là
bien	ADV	bien
chance	NOUN	chance
--	PUNCT	--
vous	PRON	vous
années	NOUN	année
et	CCONJ	et
conscients	ADJ	conscient
se	PRON	se
Les	DET	le
.	PUNCT	.
votre	DET	votre
chère	ADJ	cher
.	PUNCT	.
.	PUNCT	.
de	ADP	de
son	DET	son
êtes	AUX	être
bien	ADV	bien
autre	ADJ	autre
de	ADP	de
C'	PRON	ce
,	PUNCT	,
,	PUNCT	,
juste	ADV	juste
et	CCONJ	et
et	CCONJ	et
pourtant	ADV	pourtant
Léopoldine	PROPN	Léopoldine
chose	NOUN	chose
trop	ADV	trop
n'	ADV	n'
que	SCONJ	que
cette	DET	ce
passent	VERB	passer
très	ADV	très
avez	AUX	avoir
de	ADP	de
vous	PRON	vous
angoisse	NOUN	angoisse
Du	ADP	de
:	PUNCT	:
appelez	VERB	appeler
pourra	VERB	pouvoir
que	PRON	que
.	PUNCT	.
suivante	NOUN	suivant
les	DET	le
vous	PRON	vous
une	DET	un
telle	ADJ	tel
»	PUNCT	»
,	PUNCT	,
Éden	PROPN	Éden
-elle	PRON	lui
ce	PRON	ce
la	DET	le
?	PUNCT	?
«	VERB	«
éprouver	VERB	éprouver
et	CCONJ	et
toutes	ADJ	tout
de	ADP	de
à	ADP	à
votre	DET	votre
»	PUNCT	»
Cette	DET	ce
durer	VERB	durer
angoisse	NOUN	angoisse
«	NOUN	«
comme	ADP	comme
,	PUNCT	,
perfection	NOUN	perfection
des	ADP	de
commencez	VERB	commencer
,	PUNCT	,
vous	PRON	vous
-t	PART	-t
dont	PRON	dont
Combien	ADV	combien
élus	NOUN	élu
est	AUX	être
de	ADP	de
temps	NOUN	temps
l'	DET	le
fond	NOUN	fond
la	DET	le
angoisses	NOUN	angoisse
