annonçait	VERB	annoncer
amitié	ADP	amitié
l'	DET	le
à	ADP	à
venait	VERB	venir
,	PUNCT	,
éprouver	VERB	éprouver
.	PUNCT	.
sentiment	NOUN	sentiment
furieuse	ADJ	furieux
elle	PRON	lui
Laura	PROPN	Laura
involontaire	ADJ	involontaire
choses	NOUN	chose
que	SCONJ	que
donner	VERB	donner
la	DET	le
D'	ADP	de
que	SCONJ	que
heureuse	VERB	heureuse
lui	PRON	lui
sous	ADP	sous
si	SCONJ	si
,	PUNCT	,
enfin	ADV	enfin
s'	PRON	se
terme	NOUN	terme
,	PUNCT	,
ce	PRON	ce
éprouvé	VERB	éprouver
moquée	VERB	moquer
elle	PRON	lui
sympathie	NOUN	sympathie
avait	AUX	avoir
en	PRON	en
rassemble	VERB	rassemble
fût	ADJ	fût
n'	ADV	n'
beau	NOUN	beau
savait	VERB	savoir
des	DET	un
qu'	PRON	qu'
lui	PRON	lui
le	DET	le
on	PRON	on
et	CCONJ	et
?	PUNCT	?
,	PUNCT	,
elle	PRON	lui
qu'	PRON	qu'
de	ADP	de
après	ADP	après
serait	AUX	être
nom	NOUN	nom
elle	PRON	lui
Fallait	VERB	falloir
d'	ADP	de
amour	NOUN	amour
pour	ADP	pour
Robert	PROPN	Robert
-il	PRON	il
ce	DET	ce
.	PUNCT	.
et	CCONJ	et
,	PUNCT	,
nom	NOUN	nom
...	PUNCT	...
est	AUX	être
non	ADV	non
fétiche	VERB	fétiche
de	DET	de
,	PUNCT	,
ce	PRON	ce
précis	ADJ	précis
,	PUNCT	,
de	ADP	de
l'	DET	le
non	ADV	non
égale	PROPN	égal
cela	PRON	cela
qui	PRON	qui
de	ADP	de
C'	PRON	ce
pas	ADV	pas
sentiment	NOUN	sentiment
passion	NOUN	passion
se	PRON	se
est	AUX	être
disait	VERB	dire
l'	DET	le
indifférence	NOUN	indifférence
distance	NOUN	distance
une	DET	un
,	PUNCT	,
la	DET	le
,	PUNCT	,
c'	PRON	ce
nuance	NOUN	nuance
n'	ADV	n'
de	ADP	de
plus	ADV	plus
à	ADP	à
,	PUNCT	,
pas	ADV	pas
inconnue	ADJ	inconnu
a	VERB	avoir
de	ADP	de
contours	AUX	contours
est	AUX	être
elle	PRON	lui
pas	ADV	pas
de	ADP	de
n'	ADV	n'
à	ADP	à
et	CCONJ	et
tu	ADP	tu
Tous	ADJ	tout
!	PUNCT	!
fou	ADJ	fou
amour	NOUN	amour
si	SCONJ	si
,	PUNCT	,
la	DET	le
toi	NOUN	toi
,	PUNCT	,
«	NOUN	«
,	PUNCT	,
,	PUNCT	,
Elle	PRON	lui
désir	NOUN	désir
ma	DET	mon
leur	PRON	leur
mes	DET	mon
du	ADP	de
Anne	PROPN	Anne
deux	PRON	deux
l'	DET	le
et	CCONJ	et
amitié	NOUN	amitié
sourire	NOUN	sourire
,	PUNCT	,
revit	VERB	revoir
sont	AUX	être
me	PRON	me
les	DET	le
de	ADP	de
grand-père	NOUN	grand-père
bouleversés	VERB	bouleverser
tendresse	NOUN	tendresse
tous	ADJ	tout
...	PUNCT	...
»	PUNCT	»
,	PUNCT	,
voyais	VERB	voir
;	PUNCT	;
Anne	PROPN	Anne
!	PUNCT	!
Et	CCONJ	et
principes	NOUN	principe
de	ADP	de
,	PUNCT	,
épanoui	NOUN	épanoui
sœur	ADJ	sœur
du	ADP	de
,	PUNCT	,
si	SCONJ	si
de	ADP	de
il	PRON	il
sur	ADP	sur
magnifique	ADJ	magnifique
pas	ADV	pas
et	CCONJ	et
énorme	ADJ	énorme
sut	VERB	savoir
pas	ADV	pas
,	PUNCT	,
l'	DET	le
larme	NOUN	larme
de	ADP	de
roula	VERB	rouler
,	PUNCT	,
écologie	NOUN	écologie
ses	DET	son
,	PUNCT	,
dit	VERB	dire
femmes	NOUN	femme
...	PUNCT	...
unique	ADJ	unique
Une	DET	un
,	PUNCT	,
ou	CCONJ	ou
l'	DET	le
...	PUNCT	...
important	ADJ	important
des	ADP	de
,	PUNCT	,
s'	SCONJ	s'
—	PUNCT	—
et	CCONJ	et
cœur	NOUN	cœur
chacune	PRON	chacun
parlait	VERB	parler
Robert	PROPN	Robert
!	PUNCT	!
Allons	PROPN	Allons
n'	ADV	n'
Elle	PRON	lui
ne	ADV	ne
joues	NOUN	joue
indulgent	X	indulgent
est	AUX	être
de	ADP	de
ce	PRON	ce
effet	NOUN	effet
.	PUNCT	.
?	PUNCT	?
Emerald	PROPN	Emerald
-	ADJ	-
,	PUNCT	,
amour	NOUN	amour
Où	NOUN	où
bon	ADJ	bon
rester	VERB	rester
.	PUNCT	.
—	PUNCT	—
d'	ADP	de
en	ADP	en
allons	VERB	aller
;	PUNCT	;
journée	NOUN	journée
une	DET	un
voyez	VERB	voir
,	PUNCT	,
la	DET	le
ailleurs	ADV	ailleurs
un	DET	un
Nous	PRON	nous
toute	ADJ	tout
n'	ADV	n'
?	PUNCT	?
En	ADP	en
vous	PRON	vous
leur	DET	leur
demanda	ADJ	demanda
à	ADP	à
pas	ADV	pas
Là	PROPN	Là
dos	NOUN	dos
ici	ADV	ici
,	PUNCT	,
protesta	PROPN	protester
bas	NOUN	bas
voilà	VERB	voilà
Robert	PROPN	Robert
,	PUNCT	,
...	PUNCT	...
,	PUNCT	,
sceptique	ADJ	sceptique
dans	ADP	dans
—	PUNCT	—
—	PUNCT	—
demi-kilomètre	NOUN	demi-kilomètre
voiture	NOUN	voiture
,	PUNCT	,
,	PUNCT	,
Robert	PROPN	Robert
grimpait	VERB	grimper
.	PUNCT	.
autre	ADJ	autre
contrebas	NOUN	contrebas
soupira	VERB	soupirer
bien	ADV	bien
route	NOUN	route
hais	VERB	haïr
les	DET	le
.	PUNCT	.
la	DET	le
de	ADP	de
route	NOUN	route
une	DET	un
embarras	NOUN	embarras
—	PUNCT	—
le	DET	le
,	PUNCT	,
—	PUNCT	—
,	PUNCT	,
les	DET	le
Bottom	PROPN	Bottom
lacets	NOUN	lacet
A	NOUN	a
propos	NOUN	propos
...	PUNCT	...
de	ADP	de
.	PUNCT	.
Laura	PROPN	Laura
la	DET	le
embouteillages	NOUN	embouteillage
la	DET	le
de	ADP	de
dit	VERB	dire
Jeep	NOUN	jeep
En	ADP	en
Les	DET	le
Décidément	ADV	décidément
pente	NOUN	pente
Saba	PROPN	Saba
,	PUNCT	,
je	PRON	je
long	NOUN	long
dans	ADP	dans
,	PUNCT	,
que	SCONJ	que
de	ADP	de
panoramas	NOUN	panorama
fût	NOUN	fût
souvenir	VERB	souvenir
Robert	PROPN	Robert
cet	DET	ce
Stacey	PROPN	Stacey
suite	NOUN	suite
faire	AUX	faire
dérange	VERB	déranger
vous	PRON	vous
passer	VERB	passer
la	DET	le
—	PUNCT	—
Laura	VERB	laurer
propos	NOUN	propos
pour	ADP	pour
de	ADP	de
bien	ADV	bien
faire	AUX	faire
se	PRON	se
nouvelles	ADJ	nouveau
Vous	PRON	vous
vous	PRON	vous
hors	ADP	hors
des	DET	un
de	ADP	de
admirer	VERB	admirer
quelques	DET	quelque
lui	PRON	lui
le	DET	le
:	PUNCT	:
Cela	PRON	cela
,	PUNCT	,
chercher	VERB	chercher
front	VERB	front
avez	VERB	avoir
.	PUNCT	.
?	PUNCT	?
après-midi	NOUN	après-midi
faites	VERB	faire
je	PRON	je
:	PUNCT	:
m'	PRON	me
devais	VERB	devoir
justement	ADV	justement
frappa	VERB	frapper
plutôt	ADV	plutôt
en	PRON	en
?	PUNCT	?
de	ADP	de
de	ADP	de
qu'	SCONJ	que
regrettable	ADJ	regrettable
bévue	NOUN	bévue
,	PUNCT	,
par	ADP	par
pensa	VERB	penser
jour	NOUN	jour
Laura	PROPN	Laura
fait	VERB	faire
moins	ADV	moins
du	ADP	de
pu	VERB	pouvoir
sans	ADP	sans
pas	ADV	pas
-elle	DET	-elle
venait	VERB	venir
jour	NOUN	jour
.	PUNCT	.
de	ADP	de
elle	PRON	lui
être	AUX	être
;	PUNCT	;
n'	ADV	n'
qu'	SCONJ	que
avait	AUX	avoir
Stacey	PROPN	Stacey
était	AUX	être
cependant	ADV	cependant
ce	PRON	ce
.	PUNCT	.
humeur	NOUN	humeur
bien	ADV	bien
monde	NOUN	monde
qui	PRON	qui
et	CCONJ	et
méchante	ADJ	méchant
une	DET	un
dit	VERB	dire
un	DET	un
—	PUNCT	—
aurait	AUX	avoir
en	ADP	en
Pas	ADV	pas
le	DET	le
transformer	VERB	transformer
elle	PRON	lui
un	DET	un
,	PUNCT	,
mémorable	ADJ	mémorable
,	PUNCT	,
penser	VERB	penser
Une	DET	un
aux	ADP	à
,	PUNCT	,
arrière	NOUN	arrière
y	PRON	y
—	PUNCT	—
beaucoup	ADV	beaucoup
et	CCONJ	et
tu	PRON	tu
étais	AUX	être
Je	PRON	je
,	PUNCT	,
son	DET	son
Robert	PROPN	Robert
l'	DET	le
depuis	ADP	depuis
regardant	VERB	regarder
côtés	NOUN	côté
à	ADP	à
vous	PRON	vous
,	PUNCT	,
lui	PRON	lui
esquiva	VERB	esquiver
laissa	NOUN	laissa
sa	DET	son
montre	NOUN	montre
en	ADP	en
Emerald	PROPN	Emerald
heure	NOUN	heure
réalité	NOUN	réalité
siège	NOUN	siège
ponctuelle	ADJ	ponctuel
.	PUNCT	.
s'	PRON	se
en	ADP	en
,	PUNCT	,
corrigea	VERB	corriger
attends	VERB	attendre
dix	NUM	dix
—	PUNCT	—
heures	NOUN	heure
,	PUNCT	,
si	SCONJ	si
d'	ADP	de
,	PUNCT	,
!	PUNCT	!
moins	ADV	moins
des	DET	un
,	PUNCT	,
doute	NOUN	doute
—	PUNCT	—
une	DET	un
—	PUNCT	—
devoir	NOUN	devoir
sans	ADP	sans
?	PUNCT	?
s'	PRON	se
celles	PRON	celui
quoi	PRON	quoi
pique-niquer	VERB	pique-niquer
en	ADP	en
d'	ADP	de
es	NOUN	e
?	PUNCT	?
le	DET	le
—	PUNCT	—
s'	PRON	se
femme	NOUN	femme
que	SCONJ	que
retard	NOUN	retard
il	PRON	il
car	CCONJ	car
croient	VERB	croire
tu	ADP	tu
exclama	VERB	exclamer
Stacey	PROPN	Stacey
!	PUNCT	!
est	AUX	être
Nous	PRON	nous
s'	SCONJ	s'
de	ADP	de
...	PUNCT	...
d'	ADP	de
qui	PRON	qui
comme	ADP	comme
d'	ADP	de
Pique-niquer	VERB	pique-niquer
...	PUNCT	...
avons	AUX	avoir
être	AUX	être
faisons	VERB	faire
apporté	VERB	apporter
de	ADP	de
élégante	ADJ	élégant
,	PUNCT	,
-nous	PRON	nous
agissait	VERB	agir
Que	PRON	que
du	ADP	de
proposition	NOUN	proposition
n'	ADV	n'
à	ADP	à
battit	NOUN	battit
—	PUNCT	—
une	DET	un
Robert	PROPN	Robert
aime	VERB	aime
fourmis	NOUN	fourmi
,	PUNCT	,
et	CCONJ	et
préfères	NOUN	préfère
encore	ADV	encore
avec	ADP	avec
en	ADP	en
...	PUNCT	...
ton	NOUN	ton
.	PUNCT	.
l'	DET	le
moustiques	NOUN	moustique
.	PUNCT	.
j'	PRON	je
obscène	ADJ	obscène
les	DET	le
,	PUNCT	,
—	PUNCT	—
Pas	ADV	pas
retraite	NOUN	retraite
,	PUNCT	,
en	PRON	en
;	PUNCT	;
les	DET	le
Stacey	PROPN	Stacey
si	SCONJ	si
,	PUNCT	,
tout	PRON	tout
Dîne	PROPN	Dîne
immédiatement	ADV	immédiatement
Le	DET	le
serait	AUX	être
tu	SCONJ	tu
entendre	VERB	entendre
pas	ADV	pas
désolé	ADJ	désolé
hôtel	NOUN	hôtel
monstrueusement	ADV	monstrueusement
que	SCONJ	que
mieux	ADV	mieux
laissait	VERB	laisser
Sur	ADP	sur
avec	ADP	avec
mais	CCONJ	mais
dit	VERB	dire
une	DET	un
joue	NOUN	joue
aller	VERB	aller
,	PUNCT	,
la	DET	le
,	PUNCT	,
se	PRON	se
taire	VERB	taire
chéri	ADJ	chéri
,	PUNCT	,
se	PRON	se
pression	NOUN	pression
la	DET	le
voulut	VERB	vouloir
la	DET	le
:	PUNCT	:
sur	ADP	sur
.	PUNCT	.
de	ADP	de
.	PUNCT	.
Robert	PROPN	Robert
Elle	PRON	lui
main	NOUN	main
.	PUNCT	.
sur	ADP	sur
En	ADP	en
Laura	PROPN	Laura
bord	NOUN	bord
pencha	VERB	pencher
par	ADP	par
route	NOUN	route
embrassa	ADP	embrassa
le	DET	le
et	CCONJ	et
légère	ADJ	léger
Emerald	PROPN	Emerald
la	DET	le
,	PUNCT	,
quelque	DET	quelque
supplia	NOUN	supplia
de	ADP	de
—	PUNCT	—
vous	PRON	vous
chose	NOUN	chose
route	NOUN	route
dire	VERB	dire
au	ADP	au
y	PRON	y
sens	NOUN	sens
garde	NOUN	garde
on	PRON	on
mises	VERB	mettre
il	PRON	il
;	PUNCT	;
mer	VERB	mer
on	PRON	on
—	PUNCT	—
Et	CCONJ	et
roulez	VERB	rouler
pas	ADV	pas
où	PRON	où
jusqu'	ADP	jusque
sinistres	ADJ	sinistre
;	PUNCT	;
?	PUNCT	?
:	PUNCT	:
ces	DET	ce
en	ADP	en
la	PRON	le
un	DET	un
lire	VERB	lire
panneau	NOUN	panneau
—	PUNCT	—
Jusqu'	ADP	jusque
où	ADV	où
Descente	NOUN	descente
non	ADV	non
de	ADP	de
l'	DET	le
l'	DET	le
rapide	ADJ	rapide
pouvait	VERB	pouvoir
niveau	NOUN	niveau
en	ADP	en
descend	VERB	descendre
deuxième	ADJ	deuxième
prioritaire	ADJ	prioritaire
;	PUNCT	;
vos	DET	votre
.	PUNCT	.
»	PUNCT	»
«	NOUN	«
avait	VERB	avoir
freins	NOUN	frein
;	PUNCT	;
vérifiez	VERB	vérifier
,	PUNCT	,
de	ADP	de
allions	VERB	allier
inspiration	NOUN	inspiration
.	PUNCT	.
une	DET	un
plus	ADV	plus
nous	PRON	nous
que	SCONJ	que
de	ADP	de
,	PUNCT	,
dit	VERB	dire
.	PUNCT	.
était	AUX	être
cents	NOUN	cent
avait	VERB	avoir
prit	VERB	prendre
—	PUNCT	—
air	NOUN	air
,	PUNCT	,
Robert	PROPN	Robert
6	NUM	6
,	PUNCT	,
ou	CCONJ	ou
...	PUNCT	...
quatre	NUM	quatre
si	SCONJ	si
surpris	NOUN	surpri
l'	DET	le
lâcha	NOUN	lâcha
déjeuner	VERB	déjeuner
déçu	NOUN	déçu
mètres	ADJ	mètre
Robert	PROPN	Robert
le	DET	le
dénivellation	NOUN	dénivellation
si	SCONJ	si
profonde	NOUN	profonde
Il	PRON	il
.	PUNCT	.
sur	ADP	sur
frein	NOUN	frein
pensais	VERB	penser
la	DET	le
plage	NOUN	plage
et	CCONJ	et
trois	PRON	trois
que	SCONJ	que
c'	PRON	ce
Je	PRON	je
montrait	VERB	montrer
.	PUNCT	.
yeux	NOUN	oeil
,	PUNCT	,
tout	ADV	tout
l'	DET	le
risible	ADJ	risible
les	DET	le
deux	NUM	deux
a	VERB	avoir
,	PUNCT	,
c'	PRON	ce
part	NOUN	part
mètres	ADJ	mètre
n'	ADV	n'
que	PRON	que
sur	ADP	sur
que	PRON	que
avons	VERB	avoir
pas	ADV	pas
plage	NOUN	plage
;	PUNCT	;
de	ADP	de
Mais	CCONJ	mais
de	DET	de
il	PRON	il
.	PUNCT	.
Laura	PROPN	Laura
nous	PRON	nous
seule	ADJ	seul
,	PUNCT	,
étendue	NOUN	étendue
y	PRON	y
est	AUX	être
,	PUNCT	,
pas	ADV	pas
une	DET	un
île	NOUN	île
ce	PRON	ce
ce	PRON	ce
là	ADV	là
nulle	VERB	nulle
avez	VERB	avoir
-	NUM	-
bas	NOUN	bas
une	DET	un
—	PUNCT	—
sous	ADP	sous
cents	NOUN	cent
vous	PRON	vous
traces	NOUN	trace
large	NOUN	large
rien	PRON	rien
mer	VERB	mer
énormes	ADJ	énorme
vers	ADP	vers
de	ADP	de
,	PUNCT	,
éruption	NOUN	éruption
qui	PRON	qui
des	DET	un
roches	NOUN	roche
y	PRON	y
C'	PRON	ce
,	PUNCT	,
des	ADP	de
douce	VERB	douce
un	DET	un
ponces	ADJ	ponce
.	PUNCT	.
pente	NOUN	pente
avait	VERB	avoir
ancienne	ADJ	ancien
presque	ADV	presque
en	ADP	en
plate	ADJ	plat
;	PUNCT	;
les	DET	le
pierres	NOUN	pierre
,	PUNCT	,
que	SCONJ	que
une	DET	un
et	CCONJ	et
granitiques	ADJ	granitique
il	PRON	il
descendait	VERB	descendre
d'	ADP	de
la	DET	le
et	CCONJ	et
pas	ADV	pas
des	DET	un
n'	ADV	n'
de	ADP	de
cailloux	NOUN	caillou
:	PUNCT	:
Seulement	ADV	seulement
,	PUNCT	,
sable	NOUN	sable
.	PUNCT	.
grain	NOUN	grain
fut	AUX	être
une	DET	un
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
était	AUX	être
entrepôt	NOUN	entrepôt
.	PUNCT	.
,	PUNCT	,
pas	ADV	pas
ça	PRON	cela
poste	NOUN	poste
Deux	NUM	Deux
en	ADP	en
Stacey	PROPN	Stacey
volcaniques	ADJ	volcanique
,	PUNCT	,
dont	PRON	dont
sur	ADP	sur
roches	VERB	rocher
de	ADP	de
autres	ADJ	autre
de	ADP	de
en	ADP	en
terrasse	NOUN	terrasse
le	DET	le
commentaire	NOUN	commentaire
,	PUNCT	,
se	PRON	se
—	PUNCT	—
des	DET	un
surplomb	NOUN	surplomb
extraordinaire	ADJ	extraordinaire
trouvait	VERB	trouver
construite	ADV	construite
ignoré	VERB	ignorer
évidemment	ADV	évidemment
dit	VERB	dire
douane	NOUN	douane
Je	PRON	je
le	DET	le
d'	ADP	de
ne	ADV	ne
trouve	VERB	trouve
laquelle	PRON	lequel
sorte	NOUN	sorte
un	DET	un
—	PUNCT	—
flanqué	VERB	flanquer
la	DET	le
?	PUNCT	?
elles	PRON	lui
Antilles	NOUN	antille
Pays	PROPN	Pays
partie	NOUN	partie
drapeaux	NOUN	drapeau
,	PUNCT	,
,	PUNCT	,
Eh	INTJ	Eh
du	ADP	de
Royaume	PROPN	Royaume
archipel	NOUN	archipel
unités	NOUN	unité
.	PUNCT	.
Bas	PROPN	Bas
fait	VERB	faire
petites	ADJ	petit
Nous	PRON	nous
néerlandaises	NOUN	néerlandais
Saba	PROPN	Saba
de	ADP	de
reine	NOUN	reine
étonna	VERB	étonner
;	PUNCT	;
Robert	PROPN	Robert
partageons	VERB	partager
avec	ADP	avec
.	PUNCT	.
c'	PRON	ce
forment	VERB	former
une	DET	un
—	PUNCT	—
des	ADP	de
est	AUX	être
oui	NOUN	oui
Hollande	PROPN	Hollande
des	ADP	de
-	PROPN	-
six	NUM	six
un	DET	un
un	DET	un
;	PUNCT	;
territoire	NOUN	territoire
autonome	NOUN	autonome
;	PUNCT	;
s'	PRON	se
ensemble	ADJ	ensembl
des	DET	un
îles	NOUN	île
pour	ADP	pour
et	CCONJ	et
,	PUNCT	,
ignorance	NOUN	ignorance
Un	DET	un
Pardonnez	PROPN	Pardonnez
monétaires	ADJ	monétaire
aimer	VERB	aimer
honte	ADJ	hont
c'	PRON	ce
moi	PRON	moi
aussi	ADV	aussi
l'	DET	le
celles	PRON	celui
budget	NOUN	budget
qui	PRON	qui
—	PUNCT	—
.	PUNCT	.
suffisamment	ADV	suffisamment
.	PUNCT	.
.	PUNCT	.
air	NOUN	air
avoir	VERB	avoir
miettes	NOUN	miette
tout	ADV	tout
du	ADP	de
de	ADP	de
choses	NOUN	chose
connaît	VERB	connaître
n'	ADV	n'
pensait	NOUN	pensait
pas	ADV	pas
,	PUNCT	,
.	PUNCT	.
avait	VERB	avoir
est	AUX	être
ne	ADV	ne
mon	DET	mon
homme	NOUN	homme
gêné	NOUN	gêné
Laura	PROPN	Laura
pas	ADV	pas
Emerald	PROPN	Emerald
;	PUNCT	;
et	CCONJ	et
Il	PRON	il
quelques	DET	quelque
va	VERB	aller
de	ADP	de
«	PUNCT	«
du	ADP	de
il	PRON	il
huitaine	NOUN	huitaine
lourdement	ADJ	lourdement
sur	ADP	sur
à	ADP	à
qu'	PRON	qu'
Une	DET	un
berge	NOUN	berge
leurs	DET	leur
haler	VERB	haler
l'	DET	le
travers	NOUN	travers
de	ADP	de
.	PUNCT	.
rive	NOUN	rive
bateau	NOUN	bateau
remous	PRON	remous
Ceux	PRON	celui
chargé	VERB	charger
un	DET	un
dans	ADP	dans
la	DET	le
...	PUNCT	...
,	PUNCT	,
»	PUNCT	»
qui	PRON	qui
étaient	AUX	être
.	PUNCT	.
était	AUX	être
d'	ADP	de
de	ADP	de
A	ADP	à
embarcation	NOUN	embarcation
mis	VERB	mettre
pieds	NOUN	pied
côté	NOUN	côté
rames	NOUN	rame
la	DET	le
le	DET	le
hommes	NOUN	homme
en	ADP	en
vagues	NOUN	vague
tentaient	VERB	tenter
de	ADP	de
s'	PRON	se
ignore	VERB	ignore
.	PUNCT	.
avaient	VERB	avoir
des	DET	un
—	PUNCT	—
eau	NOUN	eau
croisière	NOUN	croisière
à	ADP	à
port	NOUN	port
,	PUNCT	,
l'	DET	le
de	ADP	de
confirma	NOUN	confirma
autres	ADJ	autre
est	AUX	être
ça	PRON	cela
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
demanda	ADJ	demanda
opposé	NOUN	opposé
et	CCONJ	et
,	PUNCT	,
la	DET	le
l'	DET	le
un	DET	un
,	PUNCT	,
aux	ADP	à
à	ADP	à
chevilles	NOUN	cheville
stupéfaite	NOUN	stupéfaite
.	PUNCT	.
Stacey	PROPN	Stacey
.	PUNCT	.
attendaient	ADV	attendaient
juste	ADJ	juste
les	DET	le
le	DET	le
Au	ADP	au
,	PUNCT	,
Tout	ADV	tout
jusqu'	ADP	jusque
?	PUNCT	?
cargo	NOUN	cargo
.	PUNCT	.
loin	ADV	loin
petit	ADJ	petit
—	PUNCT	—
C'	PRON	ce
poitrine	NOUN	poitrine
jusqu'	ADP	jusque
bateau	NOUN	bateau
Emerald	PROPN	Emerald
un	DET	un
sept	NUM	sept
ce	PRON	ce
les	DET	le
par	ADP	par
avions	NOUN	avion
arrivent	VERB	arriver
Tout	ADJ	tout
car	CCONJ	car
Pourquoi	ADV	pourquoi
accoste	VERB	accoste
par	ADP	par
de	DET	de
total	NOUN	total
bateaux	NOUN	bateau
la	DET	le
ne	ADV	ne
bricoles	NOUN	bricole
peu	ADV	peu
pas	ADV	pas
avion	NOUN	avion
Des	DET	un
,	PUNCT	,
—	PUNCT	—
vient	VERB	venir
.	PUNCT	.
de	ADP	de
plus	ADV	plus
de	ADP	de
transportent	VERB	transporter
mais	CCONJ	mais
liaisons	NOUN	liaison
...	PUNCT	...
mer	ADJ	mer
petits	ADJ	petit
,	PUNCT	,
ici	ADV	ici
passagers	NOUN	passager
aussi	ADV	aussi
qui	PRON	qui
très	ADV	très
régulières	ADJ	régulier
au	ADP	au
chose	NOUN	chose
sont	AUX	être
assurées	VERB	assurer
;	PUNCT	;
qui	PRON	qui
;	PUNCT	;
ces	DET	ce
de	ADP	de
quelques	DET	quelque
jettent	ADV	jettent
du	ADP	de
impossible	ADJ	impossible
constatez	VERB	constater
c'	PRON	ce
ne	ADV	ne
limite	NOUN	limite
côte	NOUN	côte
près	ADV	près
.	PUNCT	.
Et	CCONJ	et
cette	DET	ce
Au	ADP	au
ancre	NOUN	ancre
elle	PRON	lui
près	ADV	près
?	PUNCT	?
est	VERB	être
expliqua	NOUN	expliqua
Plus	ADV	plus
bouée	NOUN	bouée
la	DET	le
pas	ADV	pas
—	PUNCT	—
l'	PRON	l'
qu'	SCONJ	que
à	ADP	à
n'	ADV	n'
.	PUNCT	.
plateau	NOUN	plateau
de	ADP	de
plus	ADV	plus
vous	PRON	vous
Voyez	PROPN	Voyez
?	PUNCT	?
mètres	NOUN	mètre
est	AUX	être
qu'	SCONJ	que
rouge	NOUN	rouge
de	ADP	de
-vous	PUNCT	-vous
marque	VERB	marque
l'	DET	le
île	NOUN	île
Laura	PROPN	Laura
-ils	PRON	il
la	DET	le
.	PUNCT	.
Elle	PRON	lui
n'	ADV	n'
delà	ADV	delà
d'	ADP	de
centaine	NOUN	centaine
en	ADP	en
d'	ADP	de
-	PROPN	-
longueur	NOUN	longueur
assez	ADV	assez
cinquante	NUM	cinquante
tout	ADV	tout
près	ADV	près
bateaux	NOUN	bateau
fond	NOUN	fond
est	AUX	être
de	ADP	de
même	ADV	même
ne	ADV	ne
bouée	NOUN	bouée
de	ADP	de
et	CCONJ	et
.	PUNCT	.
pas	ADV	pas
la	DET	le
,	PUNCT	,
profondeur	NOUN	profondeur
,	PUNCT	,
il	PRON	il
la	DET	le
où	PRON	où
ancre	NOUN	ancre
a	VERB	avoir
de	ADP	de
,	PUNCT	,
sont	AUX	être
brasses	NOUN	brasse
y	PRON	y
une	DET	un
deçà	ADV	deçà
Personne	PRON	personne
.	PUNCT	.
les	DET	le
une	DET	un
Et	CCONJ	et
,	PUNCT	,
brasses	NOUN	brasse
,	PUNCT	,
telle	ADJ	tel
de	DET	de
transporte	VERB	transporte
vous	PRON	vous
Désireriez	PROPN	Désireriez
davantage	ADV	davantage
,	PUNCT	,
demander	VERB	demander
y	PRON	y
...	PUNCT	...
expliquer	VERB	expliquer
affaire	NOUN	affaire
Monsieur	NOUN	Monsieur
osa	VERB	oser
pas	ADV	pas
,	PUNCT	,
pendant	ADP	pendant
chose	NOUN	chose
.	PUNCT	.
J'	PRON	je
envisageait	VERB	envisager
Et	CCONJ	et
en	ADP	en
—	PUNCT	—
qui	PRON	qui
votre	DET	votre
importer	VERB	importer
?	PUNCT	?
quelque	DET	quelque
si	SCONJ	si
vous	PRON	vous
—	PUNCT	—
,	PUNCT	,
.	PUNCT	.
de	ADP	de
,	PUNCT	,
en	ADP	en
dit	VERB	dire
Carlton	PROPN	Carlton
occupiez	VERB	occuper
songe	VERB	songer
plus	ADV	plus
n'	ADV	n'
Et	CCONJ	et
Robert	PROPN	Robert
de	ADP	de
elle	PRON	lui
n'	ADV	n'
effet	NOUN	effet
-vous	PRON	vous
s'	PRON	se
ici	ADV	ici
pas	ADV	pas
n'	ADV	n'
nous	PRON	nous
s'	PRON	se
trouva	VERB	trouver
pied	NOUN	pied
.	PUNCT	.
que	SCONJ	que
et	CCONJ	et
d'	DET	d'
pique-niquer	VERB	pique-niquer
Nous	PRON	nous
déjeunerons	VERB	déjeuner
approuva	NOUN	approuva
endroit	NOUN	endroit
convenable	ADJ	convenable
la	DET	le
-elle	PRON	lui
signe	NOUN	signe
jetée	NOUN	jetée
l'	DET	le
-t	PART	-t
d'	ADP	de
pas	ADV	pas
un	DET	un
suggéra	NOUN	suggéra
endroit	NOUN	endroit
,	PUNCT	,
il	PRON	il
vieille	ADJ	vieux
bonne	ADJ	bon
en	PRON	en
a	VERB	avoir
pour	ADP	pour
au	ADP	au
,	PUNCT	,
?	PUNCT	?
y	PRON	y
Il	PRON	il
de	ADP	de
un	DET	un
alla	NOUN	alla
l'	DET	le
tête	NOUN	tête
.	PUNCT	.
—	PUNCT	—
idée	NOUN	idée
cherchons	VERB	chercher
,	PUNCT	,
autre	ADJ	autre
de	ADP	de
Un	DET	un
soit	AUX	être
terrain	NOUN	terrain
portant	VERB	porter
de	ADP	de
chemin	NOUN	chemin
qui	PRON	qui
le	DET	le
de	ADP	de
sec	ADJ	sec
observait	NOUN	observait
du	ADP	de
suivait	VERB	suivre
,	PUNCT	,
propre	ADJ	propre
œil	NOUN	œil
le	DET	le
à	ADP	à
mot	AUX	mot
le	DET	le
montra	VERB	montrer
,	PUNCT	,
besoin	NOUN	besoin
la	DET	le
Laura	PROPN	Laura
fois	NOUN	fois
dire	VERB	dire
.	PUNCT	.
sans	ADP	sans
.	PUNCT	.
accidenté	VERB	accidenter
a	VERB	avoir
et	CCONJ	et
