dévoilé	VERB	dévoiler
soir	NOUN	soir
de	ADP	de
vous	PRON	vous
une	DET	un
derrière	ADP	derrière
n'	ADV	n'
répondit	VERB	répondre
.	PUNCT	.
ce	PRON	ce
l'	DET	le
ambassadeur	NOUN	ambassadeur
agréable	ADJ	agréable
—	PUNCT	—
que	PRON	que
de	ADP	de
pas	ADV	pas
Il	PRON	il
à	ADP	à
plus	ADV	plus
avec	ADP	avec
-moi	PRON	moi
vieil	NOUN	vieux
un	PRON	un
êtes	VERB	être
rien	PRON	rien
arrêta	VERB	arrêter
semaines	NOUN	semaine
.	PUNCT	.
avez	AUX	avoir
raconter	VERB	raconter
Alexeï	NOUN	alexeï
qui	PRON	qui
le	DET	le
?	PUNCT	?
passe	VERB	passer
curiosité	NOUN	curiosité
regarda	VERB	regarder
-vous	PRON	vous
a	VERB	avoir
parler	VERB	parler
et	CCONJ	et
.	PUNCT	.
.	PUNCT	.
—	PUNCT	—
se	PRON	se
—	PUNCT	—
le	DET	le
y	PRON	y
s'	PRON	se
Dites	VERB	dire
Comment	ADV	comment
net	ADJ	net
n'	ADV	n'
homme	NOUN	homme
ce	PRON	ce
deviné	VERB	deviner
même	ADV	même
l'	PRON	l'
Vous	PRON	vous
depuis	ADP	depuis
quelques	DET	quelque
.	PUNCT	.
qui	PRON	qui
n'	ADV	n'
à	ADP	à
—	PUNCT	—
échappa	VERB	échapper
L'	DET	le
le	DET	le
lisez	VERB	lire
au	ADP	au
—	PUNCT	—
.	PUNCT	.
mais	CCONJ	mais
L'	DET	le
traînait	VERB	traîner
mains	NOUN	main
et	CCONJ	et
,	PUNCT	,
se	PRON	se
livre	NOUN	livre
.	PUNCT	.
.	PUNCT	.
Il	PRON	il
rose	NOUN	rose
-vous	PRON	vous
bureau	NOUN	bureau
tiens	ADJ	tien
.	PUNCT	.
prit	NOUN	prit
le	DET	le
un	DET	un
blanche	ADJ	blanc
s'	PRON	se
Une	DET	un
Evtouchenko	ADV	evtouchenko
livre	NOUN	livre
pages	NOUN	page
qui	PRON	qui
tomba	VERB	tomber
?	PUNCT	?
sur	ADP	sur
des	ADP	de
Que	PRON	que
sol	NOUN	sol
.	PUNCT	.
lui	PRON	lui
Tiens	PROPN	Tiens
le	PRON	le
échappa	VERB	échapper
des	ADP	de
?	PUNCT	?
ambassadeur	NOUN	ambassadeur
reposer	VERB	reposer
ambassadeur	NOUN	ambassadeur
voulut	VERB	vouloir
et	CCONJ	et
et	CCONJ	et
Mais	CCONJ	mais
que	SCONJ	que
se	PRON	se
Je	PRON	je
pencha	ADJ	pencha
.	PUNCT	.
asseoir	VERB	asseoir
dans	ADP	dans
aider	VERB	aider
.	PUNCT	.
que	SCONJ	que
l'	PRON	l'
la	DET	le
à	ADP	à
—	PUNCT	—
vous	PRON	vous
nerveusement	VERB	nerveusemer
quelque	DET	quelque
.	PUNCT	.
quelqu'	SCONJ	quelqu'
s'	PRON	se
avec	ADP	avec
livre	NOUN	livre
précaution	NOUN	précaution
la	DET	le
pièce	NOUN	pièce
arpenter	VERB	arpenter
,	PUNCT	,
je	PRON	je
par	ADP	par
fleur	NOUN	fleur
Alexeï	PROPN	Alexeï
ou	CCONJ	ou
le	DET	le
finit	VERB	finir
sais	VERB	savoir
remit	VERB	remettre
un	DET	un
peux	VERB	pouvoir
plutôt	ADV	plutôt
,	PUNCT	,
peut-être	ADV	peut-être
vous	PRON	vous
chose	NOUN	chose
replaça	VERB	replacer
Alexeï	PROPN	Alexeï
sur	ADP	sur
préoccupe	VERB	préoccupe
en	PRON	en
d'	ADP	de
Le	DET	le
si	SCONJ	si
direction	NOUN	direction
problème	NOUN	problème
accoudoir	VERB	accoudoir
.	PUNCT	.
—	PUNCT	—
l'	DET	le
regard	NOUN	regard
rapide	ADJ	rapide
cela	PRON	cela
suis	AUX	être
face	NOUN	face
livre	NOUN	livre
Mon	DET	mon
,	PUNCT	,
—	PUNCT	—
du	ADP	de
—	PUNCT	—
un	DET	un
.	PUNCT	.
fauteuil	NOUN	fauteuil
.	PUNCT	.
,	PUNCT	,
Je	PRON	je
m'	PRON	me
.	PUNCT	.
on	PRON	on
vieil	NOUN	vieux
douté	VERB	douter
à	ADP	à
en	ADP	en
peut	VERB	pouvoir
ambassadeur	NOUN	ambassadeur
serais	AUX	être
,	PUNCT	,
du	ADP	de
problème	NOUN	problème
homme	NOUN	homme
appeler	VERB	appeler
une	DET	un
jeta	ADJ	jeta
un	DET	un
moins	ADV	moins
un	DET	un
femme	NOUN	femme
Je	PRON	je
est	AUX	être
-vous	PRON	vous
.	PUNCT	.
éprouve	VERB	éprouve
pas	ADV	pas
choses	NOUN	chose
n'	ADV	n'
amoureux	ADJ	amoureux
qu'	SCONJ	que
soupira	VERB	soupirer
—	PUNCT	—
—	PUNCT	—
Les	DET	le
de	ADP	de
lassitude	NOUN	lassitude
Américaine	PROPN	Américaine
moi	PRON	moi
Ce	PRON	ce
en	ADP	en
—	PUNCT	—
ce	PRON	ce
—	PUNCT	—
mieux	ADV	mieux
Alexeï	NOUN	alexeï
D'	ADP	de
.	PUNCT	.
une	DET	un
Que	PRON	que
comptez	VERB	compter
.	PUNCT	.
vous	PRON	vous
la	DET	le
?	PUNCT	?
?	PUNCT	?
mêmes	ADJ	même
pouviez	VERB	pouvoir
Oui	PROPN	Oui
faire	VERB	faire
est	AUX	être
que	SCONJ	que
,	PUNCT	,
jeune	ADJ	jeune
faire	VERB	faire
.	PUNCT	.
femme	NOUN	femme
?	PUNCT	?
que	PRON	que
—	PUNCT	—
Et	CCONJ	et
de	ADP	de
effet	NOUN	effet
de	ADP	de
s'	PRON	se
simple	ADJ	simple
—	PUNCT	—
.	PUNCT	.
pas	ADV	pas
et	CCONJ	et
une	DET	un
femme	NOUN	femme
—	PUNCT	—
de	ADP	de
l'	DET	le
ennuyeux	ADJ	ennuyeux
Non	ADV	non
fauteuil	NOUN	fauteuil
Elle	PRON	lui
vraiment	ADV	vraiment
à	ADP	à
fait	VERB	faire
C'	PRON	ce
sais	VERB	savoir
même	ADV	même
de	ADP	de
dans	ADP	dans
ne	ADV	ne
son	DET	son
pas	ADV	pas
partie	NOUN	partie
ne	ADV	ne
ennuyeux	ADJ	ennuyeux
aventure	NOUN	aventure
genre	NOUN	genre
.	PUNCT	.
oublier	NOUN	oublier
,	PUNCT	,
Je	PRON	je
ce	DET	ce
.	PUNCT	.
—	PUNCT	—
,	PUNCT	,
avec	ADP	avec
très	ADV	très
d'	ADP	de
elle	PRON	lui
et	CCONJ	et
est	AUX	être
enfonça	VERB	enfoncer
avoir	VERB	avoir
.	PUNCT	.
moins	ADV	moins
Mais	CCONJ	mais
je	PRON	je
épouser	VERB	épouser
de	ADP	de
—	PUNCT	—
fait	VERB	faire
,	PUNCT	,
l'	DET	le
vos	DET	votre
jamais	ADV	jamais
un	DET	un
moment	NOUN	moment
voulez	VERB	vouloir
?	PUNCT	?
ne	ADV	ne
suppose	VERB	suppose
elle	PRON	lui
vous	PRON	vous
oui	NOUN	oui
moi	PRON	moi
,	PUNCT	,
dire	VERB	dire
de	ADP	de
que	SCONJ	que
oublier	NOUN	oublier
je	PRON	je
.	PUNCT	.
—	PUNCT	—
que	SCONJ	que
.	PUNCT	.
?	PUNCT	?
consciente	NOUN	consciente
pourrai	VERB	pouvoir
.	PUNCT	.
—	PUNCT	—
l'	DET	le
est-elle	ADJ	est-ell
partie	NOUN	partie
Je	PRON	je
que	SCONJ	que
Alexeï	PROPN	Alexeï
Vous	PRON	vous
prêt	ADJ	prêt
resta	VERB	rester
silencieux	ADJ	silencieux
désormais	ADV	désormais
crois	VERB	croire
à	ADP	à
sentiments	NOUN	sentiment
seriez	VERB	être
parfaitement	ADV	parfaitement
Pas	ADV	pas
—	PUNCT	—
arrière	NOUN	arrière
pas	ADV	pas
revenir	VERB	revenir
—	PUNCT	—
.	PUNCT	.
n'	ADV	n'
Il	PRON	il
n'	ADV	n'
y	PRON	y
avec	ADP	avec
fait	VERB	faire
.	PUNCT	.
,	PUNCT	,
de	ADP	de
des	DET	un
?	PUNCT	?
alors	ADV	alors
temps	ADV	temps
elle	PRON	lui
rien	PRON	rien
leur	DET	leur
encore	ADV	encore
profondeur	NOUN	profondeur
Je	PRON	je
suis	AUX	être
Fyodor	NOUN	fyodor
toute	DET	tout
Vous	PRON	vous
mais	CCONJ	mais
—	PUNCT	—
ai	AUX	avoir
relation	NOUN	relation
est	AUX	être
lucide	ADJ	lucide
en	ADP	en
pensé	VERB	penser
aurait	VERB	avoir
croyez	NOUN	croyez
sérieuse	ADJ	sérieux
trop	ADV	trop
que	SCONJ	que
je	PRON	je
car	CCONJ	car
de	ADP	de
graves	ADJ	grave
y	PRON	y
conséquences	NOUN	conséquence
ruineront	VERB	ruiner
je	PRON	je
de	ADP	de
je	PRON	je
l'	PRON	l'
depuis	ADP	depuis
,	PUNCT	,
est	AUX	être
vous	PRON	vous
cesse	VERB	cesse
la	DET	le
permission	NOUN	permission
finis	VERB	finir
savez	VERB	savoir
Je	PRON	je
.	PUNCT	.
elle	PRON	lui
que	SCONJ	que
Ils	PRON	il
l'	PRON	l'
à	ADP	à
par	ADP	par
,	PUNCT	,
aime	NOUN	aime
penser	VERB	penser
.	PUNCT	.
refuseront	VERB	refuser
et	CCONJ	et
—	PUNCT	—
rencontrée	VERB	rencontrer
demander	VERB	demander
carrière	NOUN	carrière
ne	ADV	ne
de	ADP	de
et	CCONJ	et
de	ADP	de
votre	DET	votre
que	SCONJ	que
épouser	VERB	épouser
croire	VERB	croire
directement	ADV	directement
je	PRON	je
meilleure	ADJ	meilleur
au	ADP	au
gouvernement	NOUN	gouvernement
ai	AUX	avoir
l'	PRON	l'
solution	NOUN	solution
le	PRON	le
la	DET	le
n'	ADV	n'
.	PUNCT	.
voir	VERB	voir
L'	DET	le
au-dessus	ADV	au-dessus
essayer	VERB	essayer
bien	ADV	bien
la	PRON	le
choix	NOUN	choix
à	ADP	à
—	PUNCT	—
C'	PRON	ce
—	PUNCT	—
Alexeï	PROPN	Alexeï
un	DET	un
mes	DET	mon
dois	VERB	devoir
abord	NOUN	abord
.	PUNCT	.
ambassadeur	NOUN	ambassadeur
je	PRON	je
Réfléchissez	PROPN	Réfléchissez
le	DET	le
C'	PRON	ce
mais	CCONJ	mais
est	AUX	être
—	PUNCT	—
Vous	PRON	vous
forces	NOUN	force
la	DET	le
pendant	ADP	pendant
pas	ADV	pas
risque	NOUN	risque
est	AUX	être
tête	NOUN	tête
prendre	VERB	prendre
avez	VERB	avoir
.	PUNCT	.
de	ADP	de
d'	ADP	de
quelque	DET	quelque
.	PUNCT	.
cessez	ADJ	cessez
temps	NOUN	temps
.	PUNCT	.
hocha	ADJ	hocha
—	PUNCT	—
de	ADP	de
,	PUNCT	,
et	CCONJ	et
.	PUNCT	.
L'	DET	le
Je	PRON	je
presque	ADV	presque
son	DET	son
vous	PRON	vous
.	PUNCT	.
—	PUNCT	—
votre	DET	votre
avec	ADP	avec
encore	ADV	encore
.	PUNCT	.
votre	DET	votre
car	CCONJ	car
jeune	ADJ	jeune
autant	ADV	autant
Je	PRON	je
un	DET	un
pour	ADP	pour
mais	CCONJ	mais
—	PUNCT	—
aventure	NOUN	aventure
à	ADP	à
regarda	VERB	regarder
.	PUNCT	.
le	DET	le
le	DET	le
vôtre	NOUN	vôtre
que	SCONJ	que
risquez	VERB	risquer
sais	VERB	savoir
pensez	VERB	penser
homme	NOUN	homme
Pour	ADP	pour
de	ADP	de
bienveillance	NOUN	bienveillance
Et	CCONJ	et
envie	VERB	envier
bien	NOUN	bien
en	ADP	en
.	PUNCT	.
transformer	VERB	transformer
cauchemar	NOUN	cauchemar
—	PUNCT	—
Réfléchissez	PROPN	Réfléchissez
vous	PRON	vous
ambassadeur	NOUN	ambassadeur
.	PUNCT	.
pays	NOUN	pays
véritable	ADJ	véritable
que	SCONJ	que
rôle	NOUN	rôle
vous	PRON	vous
—	PUNCT	—
ambassadeur	NOUN	ambassadeur
elle	PRON	lui
votre	DET	votre
de	ADP	de
compter	VERB	compter
Je	PRON	je
paroles	NOUN	parole
,	PUNCT	,
retourner	VERB	retourner
moi	PRON	moi
.	PUNCT	.
leva	VERB	lever
sans	ADP	sans
Moscou	PROPN	Moscou
—	PUNCT	—
Il	PRON	il
vivre	VERB	vivre
momentanément	NOUN	momentanément
toujours	ADV	toujours
important	ADJ	important
peux	VERB	pouvoir
ici	ADV	ici
Vous	PRON	vous
savez	VERB	savoir
.	PUNCT	.
peut-être	ADV	peut-être
ressaisir	VERB	ressaisir
pourrez	VERB	pouvoir
—	PUNCT	—
l'	DET	le
envisager	VERB	envisager
ne	ADV	ne
vous	PRON	vous
...	PUNCT	...
se	PRON	se
à	ADP	à
?	PUNCT	?
de	ADP	de
le	DET	le
Sur	ADP	sur
ces	DET	ce
faudrait	VERB	falloir
est	AUX	être
temps	NOUN	temps
sur	ADP	sur
,	PUNCT	,
il	PRON	il
Alexeï	PROPN	Alexeï
pensif	NOUN	pensif
parti	VERB	partir
n'	ADV	n'
homme	NOUN	homme
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
Russie	PROPN	Russie
,	PUNCT	,
la	DET	le
rendit	VERB	rendre
,	PUNCT	,
pas	ADV	pas
vieil	NOUN	vieux
regarda	NOUN	regarda
le	DET	le
,	PUNCT	,
le	DET	le
fenêtre	NOUN	fenêtre
5	NUM	5
—	PUNCT	—
que	SCONJ	que
Merci	NOUN	merci
risque	NOUN	risque
qu'	PRON	qu'
imaginé	VERB	imaginer
s'	PRON	se
.	PUNCT	.
.	PUNCT	.
Fyodor	NOUN	fyodor
il	PRON	il
approcha	NOUN	approcha
Dès	ADP	dès
courait	VERB	courir
fut	AUX	être
avait	AUX	avoir
et	CCONJ	et
En	ADP	en
de	ADP	de
-	NOUN	-
quittant	VERB	quitter
la	DET	le
Alexeï	PROPN	Alexeï
.	PUNCT	.
dehors	ADP	dehors
Alexeï	NOUN	alexeï
au	ADP	au
fois	NOUN	fois
à	ADP	à
Il	PRON	il
étaient	AUX	être
.	PUNCT	.
chiens	NOUN	chien
visite	NOUN	visite
.	PUNCT	.
de	ADP	de
.	PUNCT	.
perron	NOUN	perron
et	CCONJ	et
et	CCONJ	et
.	PUNCT	.
lendemain	NOUN	lendemain
.	PUNCT	.
les	DET	le
lui	PRON	lui
essaya	VERB	essayer
pas	ADV	pas
,	PUNCT	,
la	DET	le
plus	ADV	plus
dès	ADP	dès
fois	NOUN	fois
le	DET	le
une	DET	un
nouvelle	ADJ	nouveau
Il	PRON	il
pour	ADP	pour
gravit	VERB	gravir
sans	ADP	sans
après-midi	NOUN	après-midi
sonna	ADJ	sonna
l'	DET	le
Cette	DET	ce
,	PUNCT	,
n'	ADV	n'
Silence	NOUN	silence
propriété	NOUN	propriété
les	DET	le
accueillir	NOUN	accueillir
étrangement	ADV	étrangement
marches	NOUN	marche
du	ADP	de
là	ADV	là
Kendall	PROPN	Kendall
silencieuse	ADJ	silencieux
succès	NOUN	succès
parut	VERB	paraître
Elle	PRON	lui
Vous	PRON	vous
un	DET	un
qui	PRON	qui
,	PUNCT	,
vieil	NOUN	vieux
—	PUNCT	—
à	ADP	à
chez	ADP	chez
se	PRON	se
suis	AUX	être
Buddy	PROPN	Buddy
de	ADP	de
en	ADP	en
?	PUNCT	?
voisin	NOUN	voisin
un	DET	un
Il	PRON	il
miss	NOUN	miss
se	PRON	se
vit	VERB	voir
là	ADV	là
pas	ADV	pas
quelqu'	DET	quelque
et	CCONJ	et
un	PRON	un
Stuart	ADJ	stuart
.	PUNCT	.
de	ADP	de
à	ADP	à
torchon	NOUN	torchon
est	AUX	être
Alexeï	PROPN	Alexeï
Simpson	PROPN	Simpson
quelques	DET	quelque
retourna	VERB	retourner
n'	ADV	n'
homme	NOUN	homme
le	DET	le
.	PUNCT	.
.	PUNCT	.
mètres	NOUN	mètre
ses	DET	son
—	PUNCT	—
Je	PRON	je
tenait	VERB	tenir
cherchez	VERB	chercher
mains	NOUN	main
elle	PRON	lui
essuyait	VERB	essuyer
trouve	VERB	trouve
moment	NOUN	moment
,	PUNCT	,
avec	ADP	avec
Pourriez	PROPN	Pourriez
le	DET	le
ce	DET	ce
chose	NOUN	chose
êtes	AUX	être
elle	PRON	lui
tut	VERB	taire
.	PUNCT	.
Alexeï	PROPN	Alexeï
?	PUNCT	?
-vous	PRON	vous
me	PRON	me
homme	NOUN	homme
il	PRON	il
où	PRON	où
méfiance	NOUN	méfiance
L'	DET	le
crut	VERB	croire
Qui	PRON	qui
—	PUNCT	—
?	PUNCT	?
Savez	VERB	savoir
elle	PRON	lui
se	PRON	se
dire	VERB	dire
—	PUNCT	—
mais	CCONJ	mais
—	PUNCT	—
où	PRON	où
—	PUNCT	—
Oui	PROPN	Oui
est	VERB	être
?	PUNCT	?
regarda	NOUN	regarda
-vous	PRON	vous
qu'	PRON	qu'
l'	DET	le
.	PUNCT	.
ajouter	VERB	ajouter
homme	NOUN	homme
se	PRON	se
.	PUNCT	.
.	PUNCT	.
quelque	DET	quelque
-vous	PRON	vous
allait	VERB	aller
l'	DET	le
Alexeï	PROPN	Alexeï
Serguei	PROPN	Serguei
avez	AUX	avoir
.	PUNCT	.
vous	PRON	vous
—	PUNCT	—
désignant	ADJ	désignant
plus	ADV	plus
Kendall	PROPN	Kendall
dans	ADP	dans
la	DET	le
dernière	ADJ	dernier
.	PUNCT	.
ami	NOUN	ami
Oui	PROPN	Oui
est	AUX	être
le	DET	le
Le	DET	le
laissé	VERB	laisser
C'	PRON	ce
?	PUNCT	?
fit	VERB	faire
,	PUNCT	,
—	PUNCT	—
un	DET	un
regard	NOUN	regard
de	ADP	de
.	PUNCT	.
garde	NOUN	garde
qui	PRON	qui
se	PRON	se
de	ADP	de
voiture	NOUN	voiture
la	DET	le
.	PUNCT	.
homme	NOUN	homme
qui	PRON	qui
—	PUNCT	—
demanda	ADJ	demanda
était	AUX	être
nuit	NOUN	nuit
homme	NOUN	homme
toujours	ADV	toujours
assis	VERB	asseoir
ce	DET	ce
Demyenov	PROPN	Demyenov
en	ADP	en
aimable	ADJ	aimable
vieil	NOUN	vieux
faut	VERB	falloir
Elle	PRON	lui
souvent	ADV	souvent
Et	CCONJ	et
se	PRON	se
.	PUNCT	.
—	PUNCT	—
reste	VERB	reste
rejoigne	NOUN	rejoigne
matin	NOUN	matin
Elle	PRON	lui
a	AUX	avoir
revenue	VERB	revenir
—	PUNCT	—
tôt	ADV	tôt
au	ADP	au
cheval	NOUN	cheval
Non	ADV	non
.	PUNCT	.
elle	PRON	lui
à	ADP	à
?	PUNCT	?
la	DET	le
partie	NOUN	partie
promener	VERB	promener
très	ADV	très
—	PUNCT	—
Il	PRON	il
ruisseau	NOUN	ruisseau
est	AUX	être
très	ADV	très
je	PRON	je
ce	DET	ce
dû	VERB	devoir
pas	ADV	pas
se	PRON	se
que	SCONJ	que
—	PUNCT	—
rendre	VERB	rendre
—	PUNCT	—
longtemps	ADV	longtemps
encore	ADV	encore
mais	CCONJ	mais
dehors	ADP	dehors
.	PUNCT	.
n'	ADV	n'
est	AUX	être
elle	PRON	lui
.	PUNCT	.
,	PUNCT	,
dos	NOUN	dos
pouvez	VERB	pouvoir
de	ADP	de
l'	DET	le
il	PRON	il
dirigea	VERB	diriger
Vous	PRON	vous
piquet	NOUN	piquet
peine	NOUN	peine
resté	VERB	rester
manches	NOUN	manche
.	PUNCT	.
de	ADP	de
le	PRON	le
il	PRON	il
Rocky	PROPN	Rocky
se	PRON	se
il	PRON	il
sauta	ADJ	sauta
écurie	NOUN	écurie
Alexeï	PROPN	Alexeï
tweed	NOUN	tweed
la	DET	le
Rocky	PROPN	Rocky
.	PUNCT	.
,	PUNCT	,
sur	ADP	sur
son	DET	son
et	CCONJ	et
ôta	VERB	ôter
bois	NOUN	bois
prendre	VERB	prendre
est	AUX	être
Puis	CCONJ	puis
sa	DET	son
là	ADV	là
sans	ADP	sans
vers	ADP	vers
détacha	NOUN	détacha
qu'	SCONJ	que
et	CCONJ	et
veste	NOUN	veste
à	ADP	à
releva	VERB	relever
ses	DET	son
,	PUNCT	,
prendre	VERB	prendre
un	DET	un
de	ADP	de
accrocha	ADJ	accrocha
l'	DET	le
.	PUNCT	.
loin	ADV	loin
adopter	VERB	adopter
une	DET	un
avant	ADP	avant
seller	VERB	seller
de	ADP	de
arbre	NOUN	arbre
abord	ADV	abord
Elle	PRON	lui
avait	AUX	avoir
Alexeï	NOUN	alexeï
Alexeï	NOUN	alexeï
mit	VERB	mettre
et	CCONJ	et
fougue	NOUN	fougue
ruisseau	NOUN	ruisseau
était	AUX	être
une	DET	un
avec	ADP	avec
approchait	VERB	approcher
un	DET	un
cheval	NOUN	cheval
galoper	VERB	galoper
se	PRON	se
étendue	VERB	étendre
à	ADP	à
s'	PRON	se
plus	ADV	plus
la	DET	le
d'	ADP	de
d'	ADP	de
déplié	VERB	déplier
raisonnable	ADJ	raisonnable
à	ADP	à
ombre	NOUN	ombre
d'	ADP	de
couverture	NOUN	couverture
du	ADP	de
jeune	ADJ	jeune
.	PUNCT	.
il	PRON	il
femme	NOUN	femme
.	PUNCT	.
allure	NOUN	allure
Le	DET	le
aperçut	VERB	apercevoir
.	PUNCT	.
lorsqu'	SCONJ	lorsque
si	SCONJ	si
de	ADP	de
jeune	ADJ	jeune
,	PUNCT	,
la	DET	le
Kendall	PROPN	Kendall
descendit	VERB	descendre
Le	DET	le
jodhpurs	NOUN	jodhpur
trotta	VERB	trotter
d'	ADP	de
elle	PRON	lui
un	DET	un
chemise	NOUN	chemise
Rocky	PROPN	Rocky
,	PUNCT	,
.	PUNCT	.
à	ADP	à
.	PUNCT	.
la	DET	le
Jasmine	PROPN	Jasmine
livre	NOUN	livre
en	ADP	en
et	CCONJ	et
vers	ADP	vers
caressa	NOUN	caressa
Elle	PRON	lui
était	AUX	être
ému	VERB	émouvoir
légèrement	ADV	légèrement
homme	NOUN	homme
,	PUNCT	,
qui	PRON	qui
et	CCONJ	et
surélevée	VERB	surélever
aussitôt	ADV	aussitôt
belle	ADJ	bel
dormait	VERB	dormir
contempla	NOUN	contempla
ouvert	ADJ	ouvert
s'	PRON	se
,	PUNCT	,
côté	NOUN	côté
assit	VERB	asseoir
près	ADV	près
tête	NOUN	tête
cheval	NOUN	cheval
.	PUNCT	.
et	CCONJ	et
son	DET	son
ses	DET	son
homme	NOUN	homme
ouvrir	VERB	ouvrir
.	PUNCT	.
,	PUNCT	,
heure	NOUN	heure
d'	ADP	de
d'	ADP	de
Bonjour	PROPN	Bonjour
-t	PART	-t
elle	PRON	lui
vit	VERB	voir
et	CCONJ	et
fit	VERB	faire
temps	NOUN	temps
doux	NOUN	dou
Une	DET	un
avec	ADP	avec
se	PRON	se
La	DET	le
?	PUNCT	?
s'	PRON	se
—	PUNCT	—
Combien	ADV	combien
ainsi	ADV	ainsi
de	ADP	de
dessina	VERB	dessiner
sur	ADP	sur
sourire	ADJ	sourir
femme	NOUN	femme
les	DET	le
.	PUNCT	.
resta	VERB	rester
Alexeï	PROPN	Alexeï
bougea	NOUN	bougea
-il	PRON	il
lèvres	NOUN	lèvre
peut-être	ADV	peut-être
un	DET	un
étira	VERB	étirer
yeux	NOUN	oeil
enfin	ADV	enfin
soupir	NOUN	soupir
.	PUNCT	.
Lorsqu'	SCONJ	lorsque
jeune	ADJ	jeune
...	PUNCT	...
avant	ADP	avant
,	PUNCT	,
un	DET	un
Mais	CCONJ	mais
simplement	ADV	simplement
et	CCONJ	et
du	ADP	de
ai	AUX	avoir
une	DET	un
-elle	PRON	lui
aussitôt	ADV	aussitôt
-vous	ADV	-vous
,	PUNCT	,
—	PUNCT	—
Je	PRON	je
.	PUNCT	.
?	PUNCT	?
après-midi	NOUN	après-midi
vu	VERB	voir
repoussant	VERB	repousser
?	PUNCT	?
temps	NOUN	temps
visage	NOUN	visage
en	ADP	en
—	PUNCT	—
faites	NOUN	faite
—	PUNCT	—
-il	PRON	il
Bon	PROPN	Bon
passer	VERB	passer
.	PUNCT	.
le	DET	le
la	DET	le
regarda	VERB	regarder
que	SCONJ	que
plutôt	ADV	plutôt
n'	ADV	n'
jeune	ADJ	jeune
répondit	NOUN	répondit
...	PUNCT	...
mèche	NOUN	mèche
pas	ADV	pas
Après-midi	NOUN	après-midi
sa	DET	son
femme	NOUN	femme
se	PRON	se
montre	NOUN	montre
.	PUNCT	.
de	ADP	de
.	PUNCT	.
redressa	VERB	redresser
ici	ADV	ici
Kendall	PROPN	Kendall
.	PUNCT	.
Je	PRON	je
bien	ADV	bien
le	DET	le
observation	NOUN	observation
ai	AUX	avoir
—	PUNCT	—
va	VERB	aller
tout	ADV	tout
les	DET	le
les	DET	le
garder	VERB	garder
Ils	PRON	il
fait	NOUN	fait
Comment	ADV	comment
à	ADP	à
J'	PRON	je
peu	ADV	peu
.	PUNCT	.
Dr	NOUN	dr
—	PUNCT	—
sont	AUX	être
maintenant	ADV	maintenant
regarde	VERB	regarde
?	PUNCT	?
.	PUNCT	.
—	PUNCT	—
Bien	ADV	bien
demain	NOUN	demain
ce	DET	ce
.	PUNCT	.
était	AUX	être
vont	VERB	aller
en	ADP	en
matin	NOUN	matin
chiens	NOUN	chien
Kendall	PROPN	Kendall
appelé	VERB	appeler
jusqu'	ADP	jusque
un	DET	un
Il	PRON	il
.	PUNCT	.
mais	CCONJ	mais
préfère	VERB	préférer
cependant	ADV	cependant
Ferin	PROPN	Ferin
vous	PRON	vous
tout	ADV	tout
à	ADP	à
groggy	ADJ	groggy
impression	NOUN	impression
.	PUNCT	.
—	PUNCT	—
qui	PRON	qui
Je	PRON	je
quelqu'	DET	quelque
réveillée	NOUN	réveillée
.	PUNCT	.
s'	PRON	se
.	PUNCT	.
-il	PRON	il
?	PUNCT	?
blanche	ADJ	blanc
.	PUNCT	.
avec	ADP	avec
en	ADP	en
à	ADP	à
C'	PRON	ce
Kendall	PROPN	Kendall
vient	VERB	venir
ressemblez	VERB	ressembler
.	PUNCT	.
cœur	NOUN	cœur
observa	VERB	observer
Vous	PRON	vous
Alexeï	PROPN	Alexeï
eut	VERB	avoir
l'	DET	le
U.R.S.S.	NOUN	u.r.s.s.
passer	VERB	passer
Que	PRON	que
son	DET	son
attention	NOUN	attention
—	PUNCT	—
une	DET	un
—	PUNCT	—
que	SCONJ	que
un	PRON	un
retourne	VERB	retourne
—	PUNCT	—
se	PRON	se
nuit	NOUN	nuit
le	DET	le
passe	VERB	passer
-t	PART	-t
de	ADP	de
Elle	PRON	lui
cas	NOUN	cas
arrêtait	VERB	arrêter
est	AUX	être
-ce	PRON	-ce
Pourquoi	ADV	pourquoi
.	PUNCT	.
choses	NOUN	chose
à	ADP	à
ai	VERB	avoir
—	PUNCT	—
mot	NOUN	mot
En	ADP	en
raisons	NOUN	raison
.	PUNCT	.
C'	PRON	ce
.	PUNCT	.
.	PUNCT	.
...	PUNCT	...
de	ADP	de
j'	PRON	je
en	ADP	en
,	PUNCT	,
à	ADP	à
et	CCONJ	et
Kendall	PROPN	Kendall
—	PUNCT	—
—	PUNCT	—
nombreuses	ADJ	nombreux
Oh	PROPN	Oh
n'	ADV	n'
est	AUX	être
moi	PRON	moi
là	ADV	là
—	PUNCT	—
?	PUNCT	?
Les	DET	le
est	VERB	être
-	ADJ	-
sont	AUX	être
pas	ADV	pas
certaines	DET	certain
cause	NOUN	cause
n'	ADV	n'
Inutile	NOUN	inutile
bas	NOUN	bas
pas	ADV	pas
de	ADP	de
mentir	ADJ	mentir
faire	VERB	faire
?	PUNCT	?
un	DET	un
partie	NOUN	partie
crut	NOUN	crut
jeune	ADJ	jeune
en	ADP	en
?	PUNCT	?
—	PUNCT	—
fais	VERB	faire
Washington	PROPN	Washington
