encore	ADV	encore
près	ADV	près
dans	ADP	dans
avec	ADP	avec
une	DET	un
,	PUNCT	,
porte	NOUN	porte
l'	DET	le
le	DET	le
,	PUNCT	,
ici	ADV	ici
une	DET	un
d'	ADP	de
la	DET	le
pâtisserie	NOUN	pâtisserie
rond	NOUN	rond
Sourire	PROPN	Sourire
.	PUNCT	.
-	PUNCT	-
faïence	NOUN	faïence
moitié	NOUN	moitié
»	PUNCT	»
-ce	PRON	-ce
«	PUNCT	«
chaîne	NOUN	chaîne
demanda	ADJ	demanda
à	ADP	à
Pouvez	VERB	pouvoir
introduisit	VERB	introduire
rue	NOUN	rue
?	PUNCT	?
attendait	VERB	attendre
étagère	NOUN	étagère
,	PUNCT	,
Il	PRON	il
s'	PRON	se
cabine	ADJ	cabin
coin	NOUN	coin
Chez	ADP	chez
traîna	VERB	traîner
la	DET	le
verre	NOUN	verre
annuaire	NOUN	annuaire
pas	ADV	pas
de	ADP	de
téléphonique	ADJ	téléphonique
petite	ADJ	petit
.	PUNCT	.
coin	NOUN	coin
-	PUNCT	-
sur	ADP	sur
sa	DET	son
l'	DET	le
rater	VERB	rater
côté	NOUN	côté
la	DET	le
Lucky	PROPN	Lucky
y	PRON	y
.	PUNCT	.
au	ADP	au
de	ADP	de
.	PUNCT	.
,	PUNCT	,
de	ADP	de
des	ADP	de
Une	DET	un
d'	ADP	de
yuccas	NOUN	yucca
.	PUNCT	.
le	DET	le
Dave	PROPN	Dave
acier	NOUN	acier
de	ADP	de
et	CCONJ	et
il	PRON	il
feuilleta	VERB	feuilleter
sur	ADP	sur
cherchait	VERB	chercher
retomber	VERB	retomber
qu'	PRON	qu'
et	CCONJ	et
article	NOUN	article
Electra	NOUN	electra
jaunes	NOUN	jaune
Wendell	PROPN	Wendell
.	PUNCT	.
Encerclé	NOUN	encerclé
La	DET	le
.	PUNCT	.
annuaire	NOUN	annuaire
ce	PRON	ce
rouge	ADJ	rouge
sa	DET	son
.	PUNCT	.
trouva	VERB	trouver
de	ADP	de
l'	DET	le
pages	NOUN	page
Il	PRON	il
écornée	VERB	écorner
chaîne	NOUN	chaîne
,	PUNCT	,
sur	ADP	sur
Hong	NOUN	hong
la	DET	le
dans	ADP	dans
Les	DET	le
Laissant	VERB	laisser
Ten	PROPN	Ten
.	PUNCT	.
monta	VERB	monter
il	PRON	il
l'	DET	le
crayon	NOUN	crayon
mort	NOUN	mort
.	PUNCT	.
comme	ADP	comme
de	ADP	de
Rick	PROPN	Rick
Le	DET	le
les	DET	le
l'	DET	le
.	PUNCT	.
,	PUNCT	,
vers	ADP	vers
se	PRON	se
minute	NOUN	minute
un	PRON	un
le	DET	le
Beethoven	PROPN	Beethoven
radio	NOUN	radio
bonne	ADJ	bon
serrés	VERB	serrer
contact	NOUN	contact
avant	ADP	avant
de	ADP	de
pensa	VERB	penser
coin	NOUN	coin
avec	ADP	avec
à	ADP	à
de	ADP	de
.	PUNCT	.
et	CCONJ	et
des	ADP	de
quatuor	NOUN	quatuor
-t	PART	-t
solitaires	ADJ	solitaire
en	ADP	en
Un	DET	un
marche	NOUN	marche
de	ADP	de
rouler	VERB	rouler
main	NOUN	main
-	PROPN	-
à	ADP	à
immeubles	NOUN	immeuble
le	DET	le
lâcher	VERB	lâcher
movsky	NOUN	movsky
.	PUNCT	.
les	DET	le
,	PUNCT	,
frein	NOUN	frein
-il	PRON	il
l'	PRON	l'
,	PUNCT	,
resta	VERB	rester
écouter	VERB	écouter
,	PUNCT	,
Rasou	PROPN	Rasou
mit	VERB	mettre
une	DET	un
au	ADP	au
Il	PRON	il
,	PUNCT	,
le	DET	le
intérieur	NOUN	intérieur
par	ADP	par
,	PUNCT	,
pin	ADV	pin
sous	ADP	sous
l'	DET	le
sur	ADP	sur
désinfectant	VERB	désinfecter
petite	ADJ	petit
et	CCONJ	et
s	NOUN	s
sol	NOUN	sol
odeur	NOUN	odeur
dans	ADP	dans
de	ADP	de
les	DET	le
grand	ADJ	grand
la	DET	le
essence	NOUN	essence
et	CCONJ	et
serpillière	NOUN	serpillière
.	PUNCT	.
l'	DET	le
Une	DET	un
tablier	NOUN	tablier
blanc	ADJ	blanc
un	DET	un
ouverte	VERB	ouvrir
,	PUNCT	,
la	DET	le
de	ADP	de
grasse	NOUN	grasse
du	ADP	de
à	ADP	à
passait	VERB	passer
filtrait	VERB	filtrer
emmaillotée	VERB	emmailloter
piquait	VERB	piquer
une	DET	un
Lucky'	DET	lucky'
.	PUNCT	.
personne	NOUN	personne
,	PUNCT	,
porte	NOUN	porte
soleil	NOUN	soleil
A	ADP	à
un	DET	un
yeux	NOUN	oeil
rouleaux	NOUN	rouleau
vinyle	NOUN	vinyle
chaises	NOUN	chaise
odeur	NOUN	odeur
avait	VERB	avoir
par	ADP	par
de	ADP	de
des	DET	un
le	DET	le
gros	ADJ	gros
.	PUNCT	.
Il	PRON	il
pieds	NOUN	pied
.	PUNCT	.
Comme	ADP	comme
grand	ADJ	grand
assommés	VERB	assommer
sur	ADP	sur
métallique	ADJ	métallique
,	PUNCT	,
métal	ADJ	métal
au	ADP	au
sur	ADP	sur
usé	VERB	user
de	ADP	de
.	PUNCT	.
avec	ADP	avec
des	DET	un
seau	NOUN	seau
tabourets	NOUN	tabouret
sur	ADP	sur
caoutchouc	NOUN	caoutchouc
de	DET	de
y	PRON	y
dressaient	VERB	dresser
insectes	NOUN	insecte
de	ADP	de
l'	DET	le
un	DET	un
ciel	NOUN	ciel
de	DET	de
leurs	DET	leur
bar	NOUN	bar
petites	ADJ	petit
tables	NOUN	table
des	DET	un
noir	VERB	noir
.	PUNCT	.
dessus	NOUN	dessus
le	DET	le
,	PUNCT	,
l'	DET	le
toussa	VERB	tousser
,	PUNCT	,
.	PUNCT	.
entre	ADP	entre
Quand	SCONJ	quand
Dave	NOUN	dave
pomme	NOUN	pomme
grises	ADJ	gris
balai	NOUN	balai
se	PRON	se
il	PRON	il
dans	ADP	dans
les	DET	le
figure	NOUN	figure
balai	NOUN	balai
un	DET	un
ronde	ADJ	rond
les	DET	le
du	ADP	de
y	PRON	y
une	DET	un
trapu	VERB	trapu
ruisselantes	NOUN	ruisselante
plongeait	VERB	plonger
,	PUNCT	,
blanche	PROPN	blanche
était	AUX	être
et	CCONJ	et
.	PUNCT	.
comme	ADP	comme
franges	NOUN	frange
retourna	VERB	retourner
tirait	VERB	tirer
et	CCONJ	et
ridée	VERB	rider
eux	PRON	lui
La	DET	le
avait	VERB	avoir
La	DET	le
,	PUNCT	,
horrible	ADJ	horrible
personne	NOUN	personne
au	ADP	au
refermait	NOUN	refermait
être	AUX	être
.	PUNCT	.
oubliée	VERB	oublier
grincement	NOUN	grincement
Billy	PROPN	Billy
cave	NOUN	cave
et	CCONJ	et
Je	PRON	je
poser	VERB	poser
.	PUNCT	.
une	DET	un
assurances	NOUN	assurance
Assurances	PROPN	Assurances
en	ADP	en
deux	NUM	deux
questions	NOUN	question
dit	VERB	dire
»	PUNCT	»
un	DET	un
un	PRON	un
verre	NOUN	verre
Je	PRON	je
vos	DET	votre
ne	ADV	ne
un	DET	un
Dave	PROPN	Dave
-	PUNCT	-
-Vous	PRON	vous
pour	ADP	pour
êtes	AUX	être
habitués	NOUN	habitué
.	PUNCT	.
de	ADP	de
rien	PRON	rien
j'	PRON	je
.	PUNCT	.
peu	ADV	peu
à	ADP	à
boire	ADJ	boir
avance	NOUN	avance
Wendell	PROPN	Wendell
-	PUNCT	-
sur	ADP	sur
.	PUNCT	.
ai	VERB	avoir
,	PUNCT	,
enquêteur	NOUN	enquêteur
une	DET	un
ou	CCONJ	ou
veux	ADJ	veux
.	PUNCT	.
d'	ADP	de
?	PUNCT	?
suis	AUX	être
reprit	ADJ	reprit
éclatement	NOUN	éclatement
souvent	ADV	souvent
«	PUNCT	«
,	PUNCT	,
silence	NOUN	silence
L'	DET	le
meurent	VERB	mourir
s'	PRON	se
se	PRON	se
sont	AUX	être
pas	ADV	pas
est	AUX	être
d'	ADP	de
savon	NOUN	savon
plupart	NOUN	plupart
le	DET	le
»	PUNCT	»
»	PUNCT	»
Ça	PRON	cela
dans	ADP	dans
mort	ADJ	mort
mégots	NOUN	mégot
bulles	NOUN	bulle
entendre	VERB	entendre
de	ADP	de
L'	DET	le
épongeage	NOUN	épongeage
.	PUNCT	.
dire	VERB	dire
?	PUNCT	?
Des	DET	un
sales	ADJ	sale
jeunes	ADJ	jeune
qu'	SCONJ	que
fit	VERB	faire
.	PUNCT	.
.	PUNCT	.
la	DET	le
?	PUNCT	?
-	PUNCT	-
il	PRON	il
Vos	PROPN	Vos
Ils	PRON	il
ne	ADV	ne
veut	VERB	vouloir
des	DET	un
clients	NOUN	client
enfuirent	VERB	enfuir
-	PUNCT	-
gosse	NOUN	gosse
côté	NOUN	côté
»	PUNCT	»
n'	ADV	n'
-	PUNCT	-
qu'	SCONJ	que
un	DET	un
.	PUNCT	.
»	PUNCT	»
«	PUNCT	«
pas	ADV	pas
mort	ADJ	mort
c'	PRON	ce
balai	NOUN	balai
autre	PRON	autre
retrouver	VERB	retrouver
soirs	NOUN	soir
ça	PRON	cela
femme	NOUN	femme
a	AUX	avoir
deux	NUM	deux
est	AUX	être
.	PUNCT	.
de	ADP	de
fait	VERB	faire
l'	DET	le
et	CCONJ	et
son	DET	son
sa	DET	son
vu	VERB	voir
-	PUNCT	-
alors	ADV	alors
.	PUNCT	.
.	PUNCT	.
Billy	PROPN	Billy
Ça	PROPN	Ça
,	PUNCT	,
on	PRON	on
Parti	PROPN	Parti
pour	ADP	pour
Il	PRON	il
,	PUNCT	,
je	PRON	je
n'	ADV	n'
est	AUX	être
pas	ADV	pas
et	CCONJ	et
demandais	VERB	demander
Le	DET	le
que	PRON	que
J'	PRON	je
franges	NOUN	frange
gens	NOUN	gens
ne	ADV	ne
éveillés	NOUN	éveillé
«	NOUN	«
à	ADP	à
les	DET	le
qui	PRON	qui
Les	DET	le
.	PUNCT	.
Des	DET	un
le	DET	le
s'	PRON	se
seau	NOUN	seau
des	DET	un
.	PUNCT	.
Les	DET	le
d'	ADP	de
pensais	VERB	penser
noyés	VERB	noyer
courage	NOUN	courage
clients	NOUN	client
dans	ADP	dans
furent	AUX	être
le	DET	le
ivrognes	NOUN	ivrogne
.	PUNCT	.
rêves	NOUN	rêve
qu'	SCONJ	que
causent	VERB	causer
des	DET	un
.	PUNCT	.
rêves	NOUN	rêve
il	PRON	il
mégots	NOUN	mégot
ai	VERB	avoir
Je	PRON	je
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
aurait	AUX	avoir
causent	VERB	causer
vous	PRON	vous
savez	VERB	savoir
pas	ADV	pas
replongea	VERB	replonger
,	PUNCT	,
comptent	VERB	compter
gens	NOUN	gens
et	CCONJ	et
sortir	VERB	sortir
connais	VERB	connaître
.	PUNCT	.
:	PUNCT	:
font	VERB	faire
en	PRON	en
Je	PRON	je
il	PRON	il
depuis	ADP	depuis
dans	ADP	dans
cette	DET	ce
jamais	ADV	jamais
des	DET	un
vie	NOUN	vie
qui	PRON	qui
Le	DET	le
feront	VERB	faire
arriver	VERB	arriver
Vrai	PRON	vrai
.	PUNCT	.
rien	PRON	rien
qui	PRON	qui
changer	VERB	changer
années	NOUN	année
de	ADP	de
des	DET	un
choses	NOUN	chose
font	VERB	faire
vrai	ADJ	vrai
deux	NUM	deux
à	ADP	à
,	PUNCT	,
vie	NOUN	vie
.	PUNCT	.
des	DET	un
ceux	PRON	celui
jamais	ADV	jamais
ceux	PRON	celui
,	PUNCT	,
genres	NOUN	genre
Font	VERB	faire
rien	PRON	rien
de	ADP	de
personnes	NOUN	personne
de	ADP	de
,	PUNCT	,
.	PUNCT	.
arrive	VERB	arrive
jamais	ADV	jamais
.	PUNCT	.
.	PUNCT	.
lu	PROPN	lire
Wendell	PROPN	Wendell
,	PUNCT	,
-Et	PUNCT	-et
choses	NOUN	chose
avait	AUX	avoir
gras	NOUN	gras
se	PRON	se
dans	ADP	dans
le	DET	le
Il	PRON	il
pliaient	ADV	pliaient
à	ADP	à
il	PRON	il
.	PUNCT	.
son	DET	son
sa	DET	son
?	PUNCT	?
travail	NOUN	travail
parlait	VERB	parler
coudes	ADJ	coude
Le	DET	le
au	ADP	au
balai	NOUN	balai
propre	ADJ	propre
affaire	NOUN	affaire
avait	VERB	avoir
Dave	PROPN	Dave
un	DET	un
Les	DET	le
franges	NOUN	frange
journal	NOUN	journal
.	PUNCT	.
remit	VERB	remettre
»	PUNCT	»
Billy	PROPN	Billy
qu'	PRON	qu'
de	ADP	de
truc	NOUN	truc
-	PUNCT	-
.	PUNCT	.
sur	ADP	sur
lui	PRON	lui
demanda	ADJ	demanda
»	PUNCT	»
Il	PRON	il
se	PRON	se
fils	NOUN	fils
soleil	NOUN	soleil
se	PRON	se
de	ADP	de
il	PRON	il
la	DET	le
réussite	NOUN	réussite
et	CCONJ	et
recula	VERB	reculer
porte	NOUN	porte
fier	VERB	fier
balai	NOUN	balai
,	PUNCT	,
,	PUNCT	,
La	DET	le
Billy	PROPN	Billy
créature	NOUN	créature
La	DET	le
vieux	NOUN	vieux
pencha	VERB	pencher
disait	VERB	dire
.	PUNCT	.
comme	ADP	comme
la	DET	le
.	PUNCT	.
lui	PRON	lui
«	NOUN	«
dans	ADP	dans
le	DET	le
se	PRON	se
Pas	ADV	pas
la	DET	le
de	ADP	de
était	AUX	être
et	CCONJ	et
un	DET	un
de	ADP	de
venant	VERB	venir
,	PUNCT	,
petite	ADJ	petit
son	DET	son
trajectoire	NOUN	trajectoire
raté	NOUN	raté
»	PUNCT	»
mouillée	VERB	mouiller
du	ADP	de
.	PUNCT	.
redressaient	VERB	redresser
Dave	VERB	dave
.	PUNCT	.
.	PUNCT	.
est	AUX	être
ne	ADV	ne
habits	NOUN	habit
c'	PRON	ce
un	DET	un
maintenant	ADV	maintenant
voix	NOUN	voix
en	ADP	en
le	DET	le
certain	ADJ	certain
cheveux	PRON	cheveux
coupés	ADJ	coupé
grosse	ADJ	gros
de	ADP	de
révélé	VERB	révéler
.	PUNCT	.
voyait	VERB	voir
femme	NOUN	femme
Quand	SCONJ	quand
était	AUX	être
il	PRON	il
petite	ADJ	petit
par	ADP	par
avait	AUX	avoir
mais	CCONJ	mais
rien	PRON	rien
il	PRON	il
s'	PRON	se
«	PUNCT	«
femme	NOUN	femme
d'	ADP	de
virer	VERB	virer
de	ADP	de
comme	ADP	comme
,	PUNCT	,
,	PUNCT	,
fait	AUX	faire
que	SCONJ	que
homme	NOUN	homme
bonne	ADJ	bon
homme	NOUN	homme
une	DET	un
cinquante	NUM	cinquante
,	PUNCT	,
aux	ADP	à
une	DET	un
lui	PRON	lui
ans	NOUN	an
marchand	NOUN	marchand
de	ADP	de
ici	ADV	ici
d'	ADP	de
son	DET	son
Il	PRON	il
et	CCONJ	et
rien	PRON	rien
voitures	NOUN	voiture
,	PUNCT	,
?	PUNCT	?
que	SCONJ	que
son	DET	son
vieux	ADJ	vieux
,	PUNCT	,
A	AUX	avoir
a	AUX	avoir
.	PUNCT	.
faisait	VERB	faire
s'	PRON	se
-	PUNCT	-
pouvait	VERB	pouvoir
lui	PRON	lui
son	DET	son
soirs	NOUN	soir
,	PUNCT	,
ne	ADV	ne
Billy	PROPN	Billy
Billy	PROPN	Billy
était	AUX	être
»	PUNCT	»
chez	ADP	chez
fils	NOUN	fils
les	DET	le
dit	VERB	dire
dégringoler	NOUN	dégringoler
son	DET	son
ça	PRON	cela
tous	ADJ	tout
.	PUNCT	.
périr	VERB	périr
fils	NOUN	fils
ne	ADV	ne
fils	NOUN	fils
de	ADP	de
laisserait	VERB	laisser
pas	ADV	pas
retourner	VERB	retourner
occasion	NOUN	occasion
lui	PRON	lui
-	PUNCT	-
occuperait	VERB	occuper
appuya	NOUN	appuya
près	ADV	près
le	DET	le
.	PUNCT	.
le	DET	le
Scusez	VERB	scuser
peu	ADV	peu
que	SCONJ	que
,	PUNCT	,
des	DET	un
mousse	ADJ	mousse
sale	NOUN	sale
Dave	ADJ	dav
ses	DET	son
il	PRON	il
.	PUNCT	.
.	PUNCT	.
le	DET	le
grosse	ADJ	gros
Elle	PRON	lui
économie	NOUN	économie
sortit	NOUN	sortit
porte	NOUN	porte
Oh	CCONJ	oh
d'	ADP	de
,	PUNCT	,
femme	NOUN	femme
l'	DET	le
La	DET	le
la	DET	le
balai	NOUN	balai
la	DET	le
a	VERB	avoir
sur	ADP	sur
tête	NOUN	tête
crises	NOUN	crise
contre	ADP	contre
-moi	PRON	moi
seuil	NOUN	seuil
sur	ADP	sur
étalait	VERB	étaler
et	CCONJ	et
,	PUNCT	,
de	ADP	de
la	DET	le
hocha	VERB	hocher
.	PUNCT	.
pendant	ADP	pendant
essuya	VERB	essuyer
trottoir	NOUN	trottoir
en	PRON	en
mains	NOUN	main
sa	DET	son
.	PUNCT	.
court	ADJ	court
des	ADP	de
petites	ADJ	petit
dans	ADP	dans
l'	DET	le
sortit	NOUN	sortit
»	PUNCT	»
Un	DET	un
passait	VERB	passer
de	ADP	de
tablier	NOUN	tablier
retourna	VERB	retourner
clignant	VERB	cligner
ou	CCONJ	ou
direction	NOUN	direction
-	PUNCT	-
en	ADP	en
un	DET	un
sous	ADP	sous
le	DET	le
soleil	NOUN	soleil
vaste	ADJ	vaste
des	ADP	de
bungalows	NOUN	bungalow
en	ADP	en
fois	NOUN	fois
chambre	NOUN	chambre
,	PUNCT	,
et	CCONJ	et
pouce	NOUN	pouce
,	PUNCT	,
au	ADP	au
fibrociment	ADV	fibrociment
yeux	NOUN	oeil
se	PRON	se
soir	NOUN	soir
de	ADP	de
il	PRON	il
à	ADP	à
motel	NOUN	motel
.	PUNCT	.
Des	DET	un
sur	ADP	sur
boire	VERB	boire
ancre	NOUN	ancre
deux	NUM	deux
vous	PRON	vous
.	PUNCT	.
Alors	ADV	alors
Ça	CCONJ	ça
ça	PRON	cela
aussi	ADV	aussi
néon	VERB	néon
.	PUNCT	.
ne	ADV	ne
manquait	VERB	manquer
La	DET	le
télé	NOUN	télé
grande	ADJ	grand
rien	PRON	rien
compagnie	NOUN	compagnie
tient	VERB	tenir
manquait	VERB	manquer
une	DET	un
bien	ADV	bien
finit	VERB	finir
nous	PRON	nous
famille	NOUN	famille
Ça	PUNCT	ça
Mais	CCONJ	mais
Il	PRON	il
la	DET	le
compagnie	NOUN	compagnie
,	PUNCT	,
pas	ADV	pas
être	AUX	être
il	PRON	il
.	PUNCT	.
lui	PRON	lui
,	PUNCT	,
comme	ADP	comme
.	PUNCT	.
savez	VERB	savoir
.	PUNCT	.
ne	ADV	ne
,	PUNCT	,
revenait	VERB	revenir
une	DET	un
comme	ADP	comme
vite	ADV	vite
.	PUNCT	.
par	ADP	par
«	NOUN	«
ça	PRON	cela
vaut	VERB	valoir
boîte	NOUN	boîte
.	PUNCT	.
boire	VERB	boire
Elle	PRON	lui
que	SCONJ	que
comme	ADP	comme
Est	NOUN	est
de	ADP	de
»	PUNCT	»
Dave	PROPN	Dave
soir	NOUN	soir
bar	NOUN	bar
obscur	NOUN	obscur
soirs	NOUN	soir
un	DET	un
-	PUNCT	-
la	DET	le
.	PUNCT	.
?	PUNCT	?
allait	VERB	aller
c'	PRON	ce
Dave	PROPN	Dave
de	ADP	de
regarda	VERB	regarder
.	PUNCT	.
dit	VERB	dire
»	PUNCT	»
en	ADP	en
venir	VERB	venir
réponse	NOUN	réponse
un	PRON	un
se	PRON	se
elle	PRON	lui
Lundi	NOUN	lundi
,	PUNCT	,
de	ADP	de
,	PUNCT	,
Puis	CCONJ	puis
-ce	PRON	-ce
si	SCONJ	si
télé	VERB	téler
retourna	VERB	retourner
ses	DET	son
Lundi	NOUN	lundi
vers	ADP	vers
le	DET	le
était	AUX	être
seul	ADJ	seul
?	PUNCT	?
et	CCONJ	et
-	PUNCT	-
qu'	PRON	qu'
lui	PRON	lui
Liban	PROPN	Liban
!	PUNCT	!
faire	VERB	faire
Ah	ADP	ah
sourire	ADJ	sourir
.	PUNCT	.
.	PUNCT	.
Non	ADV	non
.	PUNCT	.
Ça	PRON	cela
lundi	NOUN	lundi
,	PUNCT	,
.	PUNCT	.
les	DET	le
.	PUNCT	.
anniversaire	NOUN	anniversaire
,	PUNCT	,
On	PRON	on
lundi	ADJ	lundi
.	PUNCT	.
ici	ADV	ici
la	DET	le
pas	ADV	pas
figure	NOUN	figure
six	NUM	six
ans	NOUN	an
cinq	NUM	cinq
une	DET	un
Drill	NOUN	drill
viennent	VERB	venir
«	PUNCT	«
doit	VERB	devoir
fête	NOUN	fête
,	PUNCT	,
ils	PRON	il
non	ADV	non
dans	ADP	dans
Un	DET	un
et	CCONJ	et
,	PUNCT	,
Pour	ADP	pour
son	DET	son
jules	NOUN	jules
avait	VERB	avoir
plissa	VERB	plisser
Liban	PROPN	Liban
Liban	PROPN	Liban
.	PUNCT	.
.	PUNCT	.
est	AUX	être
habitués	NOUN	habitué
était	AUX	être
font	VERB	faire
,	PUNCT	,
c'	PRON	ce
les	DET	le
?	PUNCT	?
monde	NOUN	monde
Billy	NOUN	billy
.	PUNCT	.
,	PUNCT	,
Dave	PROPN	Dave
Tout	ADJ	tout
paire	NOUN	paire
Non	ADV	non
la	DET	le
Liban	PROPN	Liban
là	ADV	là
.	PUNCT	.
jusqu'	ADP	jusque
ça	PRON	cela
marrante	NOUN	marrant
adore	NOUN	adore
.	PUNCT	.
et	CCONJ	et
lui	PRON	lui
,	PUNCT	,
à	ADP	à
étaient	AUX	être
Comment	ADV	comment
le	DET	le
Ils	PRON	il
deux	NUM	deux
l'	DET	le
-	PUNCT	-
Billy	PROPN	Billy
la	DET	le
à	ADP	à
là	ADV	là
heures	NOUN	heure
.	PUNCT	.
.	PUNCT	.
Surtout	ADV	surtout
jusqu'	ADP	jusque
une	DET	un
Tous	ADJ	tout
demanda	ADJ	demanda
fermeture	NOUN	fermeture
tout	ADJ	tout
-	PUNCT	-
le	DET	le
entendu	VERB	entendre
les	DET	le
Vous	PRON	vous
.	PUNCT	.
dans	ADP	dans
vu	VERB	voir
dit	VERB	dire
du	ADP	de
cinéma	NOUN	cinéma
je	PRON	je
photos	NOUN	photo
panier	NOUN	panier
trente	NUM	trente
.	PUNCT	.
pas	ADV	pas
et	CCONJ	et
cette	DET	ce
femme	NOUN	femme
ne	ADV	ne
a	AUX	avoir
dessus	NOUN	dessus
grosse	ADJ	gros
du	ADP	de
Billy	PROPN	Billy
...	PUNCT	...
,	PUNCT	,
.	PUNCT	.
temps	NOUN	temps
monde	NOUN	monde
,	PUNCT	,
dans	ADP	dans
Non	ADV	non
la	DET	le
le	DET	le
avez	AUX	avoir
années	NOUN	année
veux	ADJ	veux
.	PUNCT	.
,	PUNCT	,
maintenant	ADV	maintenant
Liban	PROPN	Liban
faisait	VERB	faire
expression	NOUN	expression
Le	DET	le
mais	CCONJ	mais
ses	DET	son
dire	VERB	dire
est	AUX	être
en	ADP	en
Ouais	NOUN	ouai
des	DET	un
la	DET	le
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
lundi	NOUN	lundi
,	PUNCT	,
.	PUNCT	.
Ils	PRON	il
.	PUNCT	.
Tard	ADV	tard
au	ADP	au
.	PUNCT	.
hippiques	ADJ	hippique
,	PUNCT	,
A	NOUN	a
yachts	NOUN	yacht
concours	NOUN	concours
L'	DET	le
,	PUNCT	,
de	ADP	de
des	DET	un
jouer	VERB	jouer
quelle	DET	quel
heure	NOUN	heure
-	PUNCT	-
Il	PRON	il
,	PUNCT	,
arrivé	VERB	arriver
polo	NOUN	polo
font	VERB	faire
était	AUX	être
dans	ADP	dans
-il	PRON	il
sur	ADP	sur
paire	NOUN	paire
argent	NOUN	argent
lui	PRON	lui
beau	ADJ	beau
grande	ADJ	grand
et	CCONJ	et
Liban	PROPN	Liban
.	PUNCT	.
train	NOUN	train
vie	NOUN	vie
?	PUNCT	?
la	DET	le
plus	ADV	plus
-A	PUNCT	-a
.	PUNCT	.
que	SCONJ	que
il	PRON	il
sandwiches	NOUN	sandwich
?	PUNCT	?
même	ADV	même
l'	DET	le
.	PUNCT	.
.	PUNCT	.
Avant	ADP	avant
Je	PRON	je
.	PUNCT	.
l'	DET	le
dise	VERB	dire
des	DET	un
le	DET	le
il	PRON	il
je	PRON	je
fait	VERB	faire
fais	VERB	faire
dans	ADP	dans
heures	NOUN	heure
a	AUX	avoir
de	ADP	de
y	PRON	y
avait	VERB	avoir
qu'	SCONJ	que
le	DET	le
Mon	DET	mon
argent	NOUN	argent
après-midi	NOUN	après-midi
qu'	SCONJ	que
gâteau	NOUN	gâteau
Il	PRON	il
d'	ADP	de
pendant	ADP	pendant
se	PRON	se
toujours	ADV	toujours
vieux	PROPN	vieux
.	PUNCT	.
moi	PRON	moi
était	AUX	être
pâtissier	ADV	pâtissier
décorais	VERB	décorer
cinq	NUM	cinq
-	PUNCT	-
alcool	NOUN	alcool
gâteau	NOUN	gâteau
Ce	PRON	ce
Elle	PRON	lui
fumée	NOUN	fumée
.	PUNCT	.
de	ADP	de
cigarettes	NOUN	cigarette
»	PUNCT	»
la	DET	le
pas	ADV	pas
en	ADP	en
Elle	PRON	lui
était	AUX	être
une	DET	un
mettre	VERB	mettre
tablier	NOUN	tablier
,	PUNCT	,
de	ADP	de
carton	NOUN	carton
enfantine	ADJ	enfantin
Elle	PRON	lui
paquet	NOUN	paquet
allumette	NOUN	allumette
pouvait	VERB	pouvoir
dans	ADP	dans
un	DET	un
le	DET	le
.	PUNCT	.
«	NOUN	«
taille	NOUN	taille
alluma	VERB	allumer
vers	ADP	vers
il	PRON	il
et	CCONJ	et
chaussée	VERB	chausser
une	DET	un
sortit	NOUN	sortit
qu'	PRON	qu'
écrasé	VERB	écraser
tennis	NOUN	tennis
en	ADP	en
le	DET	le
avec	ADP	avec
souffla	ADJ	souffla
trottoir	VERB	trottoir
.	PUNCT	.
en	PRON	en
fouilla	VERB	fouiller
de	ADP	de
se	PRON	se
et	CCONJ	et
Voilà	VERB	voilà
la	DET	le
gâteau	NOUN	gâteau
clients	NOUN	client
large	ADJ	large
pour	ADP	pour
dans	ADP	dans
le	DET	le
ai	AUX	avoir
l'	DET	le
faisant	VERB	faire
un	DET	un
.	PUNCT	.
dessus	ADJ	dessu
est	VERB	être
La	DET	le
était	AUX	être
,	PUNCT	,
de	ADP	de
.	PUNCT	.
c'	PRON	ce
Enfin	ADV	enfin
j'	PRON	je
,	PUNCT	,
,	PUNCT	,
c'	PRON	ce
Lucky'	ADJ	lucky'
s.	PROPN	s.
Star	PROPN	Star
l'	PRON	l'
,	PUNCT	,
que	PRON	que
que	SCONJ	que
geste	NOUN	geste
a	AUX	avoir
alcool	NOUN	alcool
ce	PRON	ce
les	DET	le
.	PUNCT	.
bref	ADV	bref
dit	VERB	dire
tué	VERB	tuer
ai	AUX	avoir
-elle	PRON	lui
en	ADP	en
Ça	CCONJ	ça
tête	NOUN	tête
décoré	VERB	décorer
écrit	VERB	écrire
j'	PRON	je
neuves	NOUN	neuve
Elle	PRON	lui
Dwayne	NOUN	dwayne
Liban	PROPN	Liban
portait	VERB	porter
.	PUNCT	.
.	PUNCT	.
déclara	ADJ	déclara
teintées	VERB	teinter
triste	ADJ	triste
avocat	ADJ	avocat
.	PUNCT	.
n'	ADV	n'
rouge	NOUN	rouge
petit	ADJ	petit
bottes	NOUN	botte
tête	NOUN	tête
besoin	NOUN	besoin
cow	NOUN	cow
a	AUX	avoir
la	DET	le
ai	VERB	avoir
ciselures	NOUN	ciselure
fuser	VERB	fuser
secoua	VERB	secouer
un	DET	un
-	PROPN	-
boy	NOUN	boy
de	ADP	de
.	PUNCT	.
Huncie	PROPN	Huncie
aux	ADP	à
rire	NOUN	rire
Il	PRON	il
XI	NUM	XI
et	CCONJ	et
