bout	NOUN	bout
releva	VERB	relever
portière	NOUN	portière
,	PUNCT	,
était	AUX	être
pas	ADV	pas
elle	PRON	lui
Mais	CCONJ	mais
qu'	ADV	qu'
.	PUNCT	.
férocement	ADV	férocement
,	PUNCT	,
Gabriel	PROPN	Gabriel
la	DET	le
lui	PRON	lui
Martens	NOUN	marten
plus	ADV	plus
voulait	VERB	vouloir
un	DET	un
ne	ADV	ne
Cette	DET	ce
tas	NOUN	tas
de	ADP	de
.	PUNCT	.
se	PRON	se
bagnole	NOUN	bagnole
mourir	VERB	mourir
.	PUNCT	.
sens	NOUN	sens
le	DET	le
fébrilement	VERB	fébrilemer
le	DET	le
,	PUNCT	,
blinde	NOUN	blinde
hurla	NOUN	hurla
fit	VERB	faire
trouva	VERB	trouver
.	PUNCT	.
reprit	VERB	reprendre
le	DET	le
près	ADV	près
la	DET	le
Gabriel	PROPN	Gabriel
quelques	DET	quelque
toute	DET	tout
plan	NOUN	plan
et	CCONJ	et
centre	NOUN	centre
à	ADP	à
d'	ADP	de
Il	PRON	il
homme	NOUN	homme
descendit	VERB	descendre
quand	SCONJ	quand
prit	NOUN	prit
deux	NUM	deux
priorités	NOUN	priorité
ville	NOUN	ville
un	DET	un
.	PUNCT	.
démarra	VERB	démarrer
volant	NOUN	volant
,	PUNCT	,
Il	PRON	il
interdits	VERB	interdire
vers	ADP	vers
refusa	VERB	refuser
un	DET	un
croquis	NOUN	croquis
stoppa	VERB	stopper
,	PUNCT	,
approximatif	NOUN	approximatif
,	PUNCT	,
-	NOUN	-
jeune	ADJ	jeune
se	PRON	se
facilement	ADV	facilement
public	ADJ	public
la	DET	le
Aristide	NOUN	aristide
sous	ADP	sous
,	PUNCT	,
Il	PRON	il
l'	PRON	l'
rue	NOUN	rue
oubliée	VERB	oublier
avait	VERB	avoir
pour	ADP	pour
était	AUX	être
paré	VERB	parer
.	PUNCT	.
gorge	NOUN	gorge
ah	VERB	ah
un	DET	un
ça	PRON	cela
,	PUNCT	,
trop	ADV	trop
et	CCONJ	et
,	PUNCT	,
Il	PRON	il
il	PRON	il
Briand	PROPN	Briand
brillant	VERB	briller
,	PUNCT	,
tôt	ADV	tôt
pour	ADP	pour
peu	ADV	peu
remit	VERB	remettre
le	DET	le
mais	CCONJ	mais
!	PUNCT	!
.	PUNCT	.
en	ADP	en
être	AUX	être
bière	NOUN	bière
était	AUX	être
était	AUX	être
souffla	VERB	souffler
siège	NOUN	siège
planque	ADJ	planqu
une	DET	un
.	PUNCT	.
Il	PRON	il
se	PRON	se
-	PROPN	-
Pils	NOUN	pil
la	DET	le
trouva	VERB	trouver
à	ADP	à
un	DET	un
lui	PRON	lui
type	NOUN	type
l'	DET	le
mais	CCONJ	mais
comme	ADP	comme
doute	NOUN	doute
,	PUNCT	,
connaissait	VERB	connaître
.	PUNCT	.
Ou	CCONJ	ou
petite	ADJ	petit
était	AUX	être
Il	PRON	il
de	ADP	de
,	PUNCT	,
en	ADP	en
gonzesse	NOUN	gonzesse
qui	PRON	qui
bonhomme	NOUN	bonhomme
maison	NOUN	maison
-là	PRON	-là
Gex	PROPN	Gex
le	DET	le
.	PUNCT	.
.	PUNCT	.
Mais	CCONJ	mais
sa	DET	son
de	ADP	de
.	PUNCT	.
heure	NOUN	heure
ne	ADV	ne
alors	ADV	alors
la	DET	le
pas	ADV	pas
cette	DET	ce
le	DET	le
amant	NOUN	amant
traditionnelle	ADJ	traditionnel
Le	DET	le
jolie	NOUN	jolie
serait	AUX	être
médecin	NOUN	médecin
légiste	ADJ	légiste
sortirait	VERB	sortir
tampon	NOUN	tampon
sans	ADP	sans
c'	PRON	ce
brique	NOUN	brique
il	PRON	il
probable	ADJ	probable
les	DET	le
qui	PRON	qui
livré	VERB	livrer
.	PUNCT	.
peu	ADV	peu
trouver	VERB	trouver
de	ADP	de
par	ADP	par
il	PRON	il
s'	PRON	se
celui	NOUN	celui
ce	PRON	ce
,	PUNCT	,
une	DET	un
assermenté	VERB	assermenter
ouvert	VERB	ouvrir
aussi	ADV	aussi
avait	AUX	avoir
,	PUNCT	,
qui	PRON	qui
capable	ADJ	capable
Le	DET	le
gendarmes	NOUN	gendarme
médecin	NOUN	médecin
précise	VERB	précise
,	PUNCT	,
autopsie	NOUN	autopsie
les	DET	le
petites	ADJ	petit
être	AUX	être
amené	VERB	amener
était	AUX	être
morceaux	NOUN	morceau
les	DET	le
devait	VERB	devoir
Celui	PROPN	Celui
à	ADP	à
avait	AUX	avoir
clefs	NOUN	clé
,	PUNCT	,
estomacs	NOUN	estomac
.	PUNCT	.
S'	SCONJ	s'
réceptionné	VERB	réceptionner
.	PUNCT	.
pour	ADP	pour
savoir	VERB	savoir
les	DET	le
encore	ADV	encore
ils	PRON	il
.	PUNCT	.
ce	PRON	ce
.	PUNCT	.
peut-être	ADV	peut-être
qu'	PRON	qu'
enceinte	ADJ	enceint
.	PUNCT	.
s'	SCONJ	s'
moins	ADV	moins
le	DET	le
tête	NOUN	tête
un	DET	un
veille	NOUN	veille
type	NOUN	type
et	CCONJ	et
si	SCONJ	si
devait	VERB	devoir
qu'	PRON	qu'
drogués	VERB	droguer
.	PUNCT	.
boulot	NOUN	boulot
mangé	VERB	manger
étaient	AUX	être
la	DET	le
pas	ADV	pas
être	AUX	être
ne	ADV	ne
avaient	VERB	avoir
Il	PRON	il
au	ADP	au
,	PUNCT	,
quart	NOUN	quart
dans	ADP	dans
ils	PRON	il
parti	VERB	partir
même	ADV	même
Le	DET	le
Et	CCONJ	et
était	AUX	être
la	DET	le
était	AUX	être
neuf	ADJ	neuf
heures	NOUN	heure
ils	PRON	il
avaient	AUX	avoir
vraiment	ADV	vraiment
A	VERB	avoir
Bérénice	PROPN	Bérénice
maison	NOUN	maison
d'	ADP	de
binoclard	NOUN	binoclard
n'	ADV	n'
jogging	NOUN	jogging
Urquell	NOUN	urquell
quart	NOUN	quart
Un	DET	un
une	DET	un
décida	VERB	décider
genre	NOUN	genre
sportif	ADJ	sportif
se	PRON	se
de	ADP	de
Il	PRON	il
dévalait	VERB	dévaler
la	DET	le
goût	NOUN	goût
perron	NOUN	perron
eut	VERB	avoir
avaler	VERB	avaler
demander	VERB	demander
fit	VERB	faire
près	ADV	près
s'	PRON	se
.	PUNCT	.
de	ADP	de
la	DET	le
le	DET	le
le	DET	le
en	ADP	en
Il	PRON	il
se	PRON	se
tendance	NOUN	tendance
temps	NOUN	temps
à	ADP	à
.	PUNCT	.
mais	CCONJ	mais
,	PUNCT	,
quel	DET	quel
veste	NOUN	veste
de	ADP	de
avait	VERB	avoir
verte	ADJ	vert
,	PUNCT	,
pas	ADV	pas
heure	NOUN	heure
.	PUNCT	.
vingtaine	NOUN	vingtaine
elle	PRON	lui
rares	ADJ	rare
et	CCONJ	et
ni	CCONJ	ni
les	DET	le
angoisse	NOUN	angoisse
comme	ADP	comme
mètres	NOUN	mètre
,	PUNCT	,
côté	NOUN	côté
.	PUNCT	.
loin	ADV	loin
,	PUNCT	,
,	PUNCT	,
Heures	NOUN	heure
Saab	NOUN	saab
les	DET	le
,	PUNCT	,
à	ADP	à
rouges	NOUN	rouge
plus	ADV	plus
et	CCONJ	et
se	PRON	se
le	DET	le
dans	ADP	dans
déboîta	PROPN	déboîter
une	DET	un
étaient	AUX	être
assez	ADV	assez
feux	ADJ	feux
des	ADP	de
trop	ADV	trop
sans	ADP	sans
turbo	ADJ	turbo
sans	ADP	sans
films	NOUN	film
Gabriel	PROPN	Gabriel
et	CCONJ	et
dans	ADP	dans
,	PUNCT	,
mit	VERB	mettre
près	ADV	près
américains	ADJ	américain
la	DET	le
ni	CCONJ	ni
trop	ADV	trop
ringards	ADJ	ringard
monta	VERB	monter
Saab	PROPN	Saab
24	NUM	24
suivre	VERB	suivre
kilomètres	NOUN	kilomètre
Mans	PROPN	Mans
régulièrement	ADV	régulièrement
passèrent	VERB	passer
morgue	NOUN	morgue
.	PUNCT	.
du	ADP	de
pas	ADV	pas
à	ADP	à
conduisait	VERB	conduire
,	PUNCT	,
à	ADP	à
savait	VERB	savoir
limite	NOUN	limite
le	DET	le
La	DET	le
pépé	ADJ	pépé
proie	NOUN	proie
se	PRON	se
devant	ADP	devant
vrai	ADJ	vrai
que	SCONJ	que
,	PUNCT	,
parce	SCONJ	parce
un	DET	un
que	SCONJ	que
gara	VERB	garer
deux	NUM	deux
Saab	NOUN	saab
hôpital	NOUN	hôpital
,	PUNCT	,
loin	ADV	loin
médecin	NOUN	médecin
la	DET	le
,	PUNCT	,
comme	ADP	comme
plus	ADV	plus
Ils	PRON	il
.	PUNCT	.
sa	DET	son
seulement	ADV	seulement
Gabriel	PROPN	Gabriel
y	PRON	y
quelques	DET	quelque
extras	NOUN	extra
l'	DET	le
,	PUNCT	,
travaillait	VERB	travailler
la	DET	le
n'	ADV	n'
Deux	NUM	Deux
la	DET	le
veste	NOUN	veste
le	DET	le
.	PUNCT	.
également	ADV	également
de	ADP	de
sa	DET	son
pour	ADP	pour
de	ADP	de
traversa	VERB	traverser
la	DET	le
parages	NOUN	parage
cela	PRON	cela
un	DET	un
sonna	VERB	sonner
faisait	VERB	faire
se	PRON	se
la	DET	le
social	NOUN	social
Monsieur	NOUN	Monsieur
.	PUNCT	.
Suffisamment	ADV	suffisamment
,	PUNCT	,
.	PUNCT	.
devant	ADP	devant
porte	NOUN	porte
.	PUNCT	.
à	ADP	à
Personne	ADJ	personn
,	PUNCT	,
.	PUNCT	.
dispensaire	NOUN	dispensaire
rue	NOUN	rue
dans	ADP	dans
quartier	NOUN	quartier
coups	NOUN	coup
dans	ADP	dans
Il	PRON	il
Gabriel	PROPN	Gabriel
se	PRON	se
les	DET	le
,	PUNCT	,
dépeigna	VERB	dépeigner
et	CCONJ	et
.	PUNCT	.
ville	NOUN	ville
enleva	VERB	enlever
que	SCONJ	que
gara	NOUN	gara
bruit	NOUN	bruit
urgent	ADV	urgent
un	DET	un
le	DET	le
s'	PRON	se
est	AUX	être
soit	AUX	être
sec	VERB	sec
les	DET	le
le	DET	le
,	PUNCT	,
et	CCONJ	et
ouvrir	VERB	ouvrir
de	ADP	de
pour	ADP	pour
à	ADP	à
C'	PRON	ce
qui	PRON	qui
renverse	NOUN	renverse
médecin	NOUN	médecin
.	PUNCT	.
,	PUNCT	,
font	VERB	faire
pas	ADV	pas
hargneux	ADJ	hargneux
assez	ADV	assez
avec	ADP	avec
le	DET	le
la	DET	le
vint	VERB	venir
pain	NOUN	pain
que	PRON	que
indiquer	VERB	indiquer
qui	PRON	qui
lui-même	PRON	lui-même
mec	NOUN	mec
caractéristique	ADJ	caractéristique
donc	ADV	donc
écroula	VERB	écrouler
et	CCONJ	et
en	ADP	en
lui	PRON	lui
prit	VERB	prendre
pleine	NOUN	pleine
figure	VERB	figure
qui	PRON	qui
et	CCONJ	et
aussi	ADV	aussi
piles	NOUN	pile
se	PRON	se
pour	ADP	pour
quand	SCONJ	quand
bureau	NOUN	bureau
clef	NOUN	clef
va-et-vient	VERB	va-et-vier
porte	VERB	porte
draps	VERB	draps
premier	ADJ	premier
lointains	ADV	lointains
fermés	VERB	fermer
petit	ADJ	petit
moment	NOUN	moment
les	DET	le
débrancha	ADJ	débrancha
placards	AUX	placards
l'	DET	le
la	DET	le
le	DET	le
,	PUNCT	,
,	PUNCT	,
ferma	VERB	fermer
bras	NOUN	bras
très	ADV	très
tombent	NOUN	tombent
Gabriel	PROPN	Gabriel
des	ADP	de
des	DET	un
bruissements	NOUN	bruissement
établissement	NOUN	établissement
le	DET	le
.	PUNCT	.
instant	NOUN	instant
mal	NOUN	mal
les	DET	le
toubib	NOUN	toubib
.	PUNCT	.
l'	DET	le
à	ADP	à
de	ADP	de
et	CCONJ	et
Il	PRON	il
sous	ADP	sous
dans	ADP	dans
écouta	VERB	écouter
un	DET	un
prit	VERB	prendre
elles	PRON	lui
le	DET	le
,	PUNCT	,
traîna	NOUN	traîna
roulante	ADJ	roulant
téléphone	NOUN	téléphone
la	DET	le
il	PRON	il
déposés	VERB	déposer
.	PUNCT	.
le	DET	le
de	ADP	de
choisit	VERB	choisir
toujours	ADV	toujours
dans	ADP	dans
les	DET	le
blouse	ADJ	blous
sorte	NOUN	sorte
sa	DET	son
rang	NOUN	rang
fauteuil	NOUN	fauteuil
se	PRON	se
une	DET	un
trouva	VERB	trouver
un	DET	un
blanche	ADJ	blanc
et	CCONJ	et
et	CCONJ	et
sur	ADP	sur
installa	VERB	installer
petite	ADJ	petit
voiture	NOUN	voiture
sur	ADP	sur
un	DET	un
tête	NOUN	tête
émail	NOUN	émail
victime	NOUN	victime
instruments	NOUN	instrument
placard	NOUN	placard
évanouie	VERB	évanouir
en	ADP	en
Puis	CCONJ	puis
en	ADP	en
et	CCONJ	et
.	PUNCT	.
une	DET	un
entoura	VERB	entourer
Il	PRON	il
fouilla	VERB	fouiller
dans	ADP	dans
,	PUNCT	,
autour	ADV	autour
une	DET	un
l'	PRON	l'
l'	DET	le
scalpel	NOUN	scalpel
,	PUNCT	,
de	ADP	de
,	PUNCT	,
en	ADP	en
de	ADP	de
inférieure	ADJ	inférieur
plein	NOUN	plein
toubib	NOUN	toubib
ouvrit	NOUN	ouvrit
les	DET	le
peu	ADV	peu
le	DET	le
gifla	VERB	gifler
lui	PRON	lui
pensivement	VERB	pensivemer
perlait	VERB	perler
le	DET	le
reprendre	VERB	reprendre
observa	NOUN	observa
de	ADP	de
en	ADP	en
Alors	ADV	alors
l'	DET	le
il	PRON	il
scalpel	NOUN	scalpel
sous	ADP	sous
mit	VERB	mettre
esprits	NOUN	esprit
et	CCONJ	et
,	PUNCT	,
le	DET	le
yeux	NOUN	oeil
,	PUNCT	,
,	PUNCT	,
œil	NOUN	œil
train	NOUN	train
il	PRON	il
sang	NOUN	sang
quand	SCONJ	quand
un	DET	un
sa	DET	son
le	DET	le
type	NOUN	type
ses	DET	son
.	PUNCT	.
lèvre	NOUN	lèvre
dans	ADP	dans
à	ADP	à
un	DET	un
.	PUNCT	.
vous	PRON	vous
le	DET	le
répondre	VERB	répondre
Le	DET	le
cerne	NOUN	cerne
vais	VERB	aller
je	PRON	je
,	PUNCT	,
Vous	PRON	vous
allez	VERB	aller
.	PUNCT	.
au	ADP	au
les	DET	le
Sans	ADP	sans
.	PUNCT	.
-moi	PRON	moi
,	PUNCT	,
regarda	VERB	regarder
cernés	VERB	cerner
--	PUNCT	--
Après	ADP	après
les	DET	le
êtes	AUX	être
mains	NOUN	main
vous	PRON	vous
perdez	VERB	perdre
ça	PRON	cela
un	DET	un
poser	VERB	poser
.	PUNCT	.
yeux	NOUN	oeil
y	PRON	y
mauvais	ADJ	mauvais
vous	PRON	vous
œil	NOUN	œil
docteur	NOUN	docteur
.	PUNCT	.
Écoutez	VERB	écouter
une	DET	un
rêve	ADJ	rêv
.	PUNCT	.
question	NOUN	question
.	PUNCT	.
comme	ADP	comme
Haut	ADJ	haut
Je	PRON	je
passerai	VERB	passer
bien	ADV	bien
de	ADP	de
.	PUNCT	.
abondamment	ADV	abondamment
Faudra	NOUN	faudra
Pourquoi	ADV	pourquoi
duraille	ADJ	duraille
second	ADJ	second
suer	VERB	suer
?	PUNCT	?
diagnostics	NOUN	diagnostic
spontanée	VERB	spontaner
.	PUNCT	.
.	PUNCT	.
Mais	CCONJ	mais
pour	ADP	pour
avoir	AUX	avoir
être	AUX	être
s'	PRON	se
dit	VERB	dire
vous	PRON	vous
va	VERB	aller
Le	DET	le
enceinte	ADJ	enceint
ensuite	ADV	ensuite
ça	PRON	cela
,	PUNCT	,
que	SCONJ	que
Bérénice	PROPN	Bérénice
pas	ADV	pas
dans	ADP	dans
.	PUNCT	.
était	AUX	être
les	DET	le
--	PUNCT	--
le	DET	le
,	PUNCT	,
Longueville	PROPN	Longueville
.	PUNCT	.
n'	ADV	n'
type	NOUN	type
Une	DET	un
piano	NOUN	piano
mis	VERB	mettre
génération	NOUN	génération
sudoripare	ADJ	sudoripare
reconvertir	VERB	reconvertir
Et	CCONJ	et
à	ADP	à
--	PUNCT	--
était	AUX	être
n'	ADV	n'
l'	PRON	l'
famille	NOUN	famille
.	PUNCT	.
instruction	NOUN	instruction
information	NOUN	information
je	PRON	je
La	DET	le
de	ADP	de
pensa	NOUN	pensa
le	DET	le
juge	NOUN	juge
...	PUNCT	...
ce	DET	ce
Bon	ADJ	bon
Ils	PRON	il
une	DET	un
,	PUNCT	,
pensé	VERB	penser
--	PUNCT	--
voilà	VERB	voilà
--	PUNCT	--
nécessaire	ADJ	nécessaire
dit	VERB	dire
,	PUNCT	,
!	PUNCT	!
que	SCONJ	que
ce	PRON	ce
ont	AUX	avoir
ils	PRON	il
,	PUNCT	,
pas	ADV	pas
,	PUNCT	,
d'	ADP	de
ont	AUX	avoir
Gabriel	PROPN	Gabriel
était	AUX	être
confirmée	VERB	confirmer
.	PUNCT	.
Qui	PRON	qui
les	DET	le
pensé	VERB	penser
?	PUNCT	?
gendarmes	NOUN	gendarme
,	PUNCT	,
Mais	CCONJ	mais
ai	AUX	avoir
--	PUNCT	--
divulguer	VERB	divulguer
ils	PRON	il
un	PRON	un
d'	ADP	de
suffisamment	ADV	suffisamment
ce	PRON	ce
était	AUX	être
Parce	SCONJ	parce
genre	NOUN	genre
était	AUX	être
--	PUNCT	--
.	PUNCT	.
,	PUNCT	,
ce	PRON	ce
d'	ADP	de
était	AUX	être
assez	ADV	assez
la	DET	le
--	PUNCT	--
clou	NOUN	clou
d'	ADP	de
n'	ADV	n'
?	PUNCT	?
enfoncer	VERB	enfoncer
.	PUNCT	.
somme	ADJ	somm
Pourquoi	ADV	pourquoi
toute	ADJ	tout
en	PRON	en
rajouter	VERB	rajouter
peine	NOUN	peine
pas	ADV	pas
grand	ADJ	grand
plus	ADV	plus
privée	VERB	priver
n'	ADV	n'
la	DET	le
--	PUNCT	--
de	ADP	de
que	SCONJ	que
pas	ADV	pas
le	DET	le
.	PUNCT	.
peine	NOUN	peine
Le	DET	le
Deux	NUM	Deux
morts	NOUN	mort
était	AUX	être
information	NOUN	information
malheur	NOUN	malheur
Elle	PRON	lui
.	PUNCT	.
saigna	VERB	saigner
de	ADP	de
plaisantez	VERB	plaisanter
n'	ADV	n'
scalpel	NOUN	scalpel
--	PUNCT	--
enceinte	ADJ	enceint
Vous	PRON	vous
L'	DET	le
,	PUNCT	,
Gabriel	PROPN	Gabriel
bougea	VERB	bouger
faisait	VERB	faire
,	PUNCT	,
Deux	NUM	Deux
La	DET	le
.	PUNCT	.
de	ADP	de
,	PUNCT	,
aurait	AUX	avoir
trois	NUM	trois
une	DET	un
.	PUNCT	.
?	PUNCT	?
peine	NOUN	peine
--	PUNCT	--
entamée	NOUN	entamée
,	PUNCT	,
peau	NOUN	peau
décemment	ADJ	décemment
,	PUNCT	,
peu	ADV	peu
mois	NOUN	mois
le	DET	le
que	SCONJ	que
à	ADP	à
un	DET	un
Personne	PROPN	Personne
.	PUNCT	.
personne	NOUN	personne
j'	PRON	je
ça	PRON	cela
.	PUNCT	.
espère	VERB	espérer
.	PUNCT	.
pensé	VERB	penser
combien	ADV	combien
--	PUNCT	--
œil	NOUN	œil
plus	ADV	plus
dire	VERB	dire
peu	ADV	peu
de	ADP	de
La	DET	le
.	PUNCT	.
grimace	NOUN	grimace
un	DET	un
Baily	PROPN	Baily
entraîné	VERB	entraîner
sous	ADP	sous
c'	PRON	ce
est	AUX	être
très	ADV	très
la	DET	le
de	ADP	de
question	NOUN	question
étrange	NOUN	étrange
--	PUNCT	--
l'	DET	le
peau	NOUN	peau
Une	DET	un
pâle	ADJ	pâle
avait	AUX	avoir
,	PUNCT	,
.	PUNCT	.
tenta	VERB	tenter
on	PRON	on
puisse	VERB	pouvoir
que	SCONJ	que
visage	NOUN	visage
Longueville	PROPN	Longueville
Bérénice	PROPN	Bérénice
regarder	VERB	regarder
sacré	VERB	sacrer
était	AUX	être
lui	PRON	lui
que	SCONJ	que
.	PUNCT	.
Pas	ADV	pas
.	PUNCT	.
,	PUNCT	,
devenue	VERB	devenir
les	DET	le
la	DET	le
vie	NOUN	vie
du	ADP	de
globuleux	ADJ	globuleux
de	ADP	de
dans	ADP	dans
Chez	ADP	chez
--	PUNCT	--
une	DET	un
suffisamment	ADV	suffisamment
absolue	ADJ	absolu
-ce	PRON	-ce
l'	DET	le
mort	NOUN	mort
était	AUX	être
vous	PRON	vous
pour	ADP	pour
--	PUNCT	--
Qu'	PRON	qu'
ce	PRON	ce
jure	NOUN	jure
Ça	CCONJ	ça
a	AUX	avoir
était	AUX	être
pensent	VERB	penser
caché	VERB	cacher
,	PUNCT	,
c'	PRON	ce
qu'	PRON	qu'
Je	PRON	je
innocente	ADJ	innocent
,	PUNCT	,
.	PUNCT	.
encore	ADV	encore
?	PUNCT	?
été	AUX	être
contraire	NOUN	contraire
grande	ADJ	grand
.	PUNCT	.
,	PUNCT	,
est	AUX	être
de	ADP	de
eux	PRON	lui
Rien	PRON	rien
horreur	NOUN	horreur
qui	PRON	qui
ils	PRON	il
comme	ADP	comme
tout	ADJ	tout
Leur	DET	leur
ça	PRON	cela
.	PUNCT	.
le	DET	le
personne	NOUN	personne
tristesse	NOUN	tristesse
le	DET	le
.	PUNCT	.
hématomes	NOUN	hématome
--	PUNCT	--
plus	ADV	plus
savez	VERB	savoir
,	PUNCT	,
--	PUNCT	--
.	PUNCT	.
de	ADP	de
des	DET	un
,	PUNCT	,
était	AUX	être
passé	VERB	passer
vous	PRON	vous
,	PUNCT	,
de	ADP	de
pas	ADV	pas
?	PUNCT	?
dessin	NOUN	dessin
oublier	NOUN	oublier
...	PUNCT	...
hématomes	NOUN	hématome
faire	VERB	faire
sur	ADP	sur
de	ADP	de
d'	DET	d'
traces	NOUN	trace
,	PUNCT	,
les	DET	le
l'	DET	le
ne	ADV	ne
de	ADP	de
repérer	VERB	repérer
coups	NOUN	coup
dessus	ADJ	dessu
vais	VERB	aller
pas	ADV	pas
à	ADP	à
Vous	PRON	vous
faut	VERB	falloir
un	DET	un
quarante	NUM	quarante
pas	ADV	pas
Un	DET	un
tonnes	NOUN	tonne
leur	PRON	leur
Je	PRON	je
Pas	ADV	pas
autorail	NOUN	autorail
morceaux	NOUN	morceau
.	PUNCT	.
.	PUNCT	.
avoue	VERB	avoue
c'	PRON	ce
avez	AUX	avoir
.	PUNCT	.
--	PUNCT	--
j'	PRON	je
,	PUNCT	,
pas	ADV	pas
été	AUX	être
Gabriel	PROPN	Gabriel
était	AUX	être
.	PUNCT	.
Je	PRON	je
a	AUX	avoir
Bon	PROPN	Bon
.	PUNCT	.
le	DET	le
Écoutez	VERB	écouter
préféré	VERB	préférer
préoccupation	NOUN	préoccupation
--	PUNCT	--
existe	VERB	existe
cela	PRON	cela
principale	ADJ	principal
n'	ADV	n'
-moi	PRON	moi
bien	ADV	bien
.	PUNCT	.
dans	ADP	dans
est	AUX	être
n'	ADV	n'
pas	ADV	pas
coincé	VERB	coincer
les	DET	le
ma	DET	mon
Je	PRON	je
Vous	PRON	vous
--	PUNCT	--
Dans	ADP	dans
la	DET	le
estomacs	NOUN	estomac
de	ADP	de
règle	NOUN	règle
.	PUNCT	.
regarder	VERB	regarder
que	SCONJ	que
suicide	NOUN	suicide
.	PUNCT	.
cas	NOUN	cas
.	PUNCT	.
suis	AUX	être
l'	DET	le
.	PUNCT	.
clef	NOUN	clef
de	ADP	de
ne	ADV	ne
à	ADP	à
derrière	ADP	derrière
Personne	PRON	personne
fais	ADV	fais
avaler	VERB	avaler
une	DET	un
médecin	NOUN	médecin
matin	NOUN	matin
armoire	NOUN	armoire
posé	VERB	poser
Sinon	ADV	sinon
chauffée	VERB	chauffer
Vous	PRON	vous
a	AUX	avoir
porte	NOUN	porte
mit	VERB	mettre
venu	VERB	venir
vous	PRON	vous
ce	DET	ce
à	ADP	à
blanc	ADJ	blanc
normande	ADJ	normand
êtes	AUX	être
improviste	NOUN	improviste
se	PRON	se
.	PUNCT	.
une	DET	un
cogné	VERB	cogner
ne	ADV	ne
Il	PRON	il
questions	NOUN	question
d'	ADP	de
.	PUNCT	.
et	CCONJ	et
dans	ADP	dans
je	PRON	je
je	PRON	je
vous	PRON	vous
vous	PRON	vous
pas	ADV	pas
reviens	VERB	revenir
le	DET	le
,	PUNCT	,
propulsa	VERB	propulser
enleva	VERB	enlever
famille	NOUN	famille
pieds	NOUN	pied
les	DET	le
toubib	NOUN	toubib
,	PUNCT	,
une	DET	un
.	PUNCT	.
et	CCONJ	et
leur	DET	leur
enfant	NOUN	enfant
acier	NOUN	acier
il	PRON	il
sa	DET	son
très	ADV	très
du	ADP	de
il	PRON	il
,	PUNCT	,
de	ADP	de
mains	NOUN	main
.	PUNCT	.
Twingo	PROPN	Twingo
blouse	NOUN	blouse
les	DET	le
de	ADP	de
et	CCONJ	et
se	PRON	se
brillants	NOUN	brillant
lourde	NOUN	lourde
d'	ADP	de
la	DET	le
tête	NOUN	tête
avait	VERB	avoir
table	ADJ	tabl
attacha	VERB	attacher
vers	ADP	vers
aux	ADP	à
yeux	NOUN	oeil
Puis	CCONJ	puis
immigrés	NOUN	immigré
d'	ADP	de
,	PUNCT	,
inquiets	ADJ	inquiet
,	PUNCT	,
la	DET	le
la	DET	le
croisa	VERB	croiser
Quand	SCONJ	quand
sortit	VERB	sortir
et	CCONJ	et
,	PUNCT	,
commanda	VERB	commander
bar	NOUN	bar
crémeuse	ADJ	crémeux
retourna	VERB	retourner
démarra	VERB	démarrer
Il	PRON	il
parce	SCONJ	parce
du	ADP	de
très	ADV	très
noire	ADJ	noir
le	DET	le
il	PRON	il
encore	ADV	encore
à	ADP	à
Il	PRON	il
bières	NOUN	bière
arrière-goût	NOUN	arrière-goût
des	ADP	de
15	NUM	15
choix	NOUN	choix
,	PUNCT	,
n'	ADV	n'
.	PUNCT	.
était	AUX	être
de	ADP	de
lait	NOUN	lait
l'	DET	le
,	PUNCT	,
une	DET	un
caramel	NOUN	caramel
sorti	VERB	sortir
et	CCONJ	et
parce	SCONJ	parce
dispensaire	NOUN	dispensaire
de	ADP	de
au	ADP	au
,	PUNCT	,
de	ADP	de
Stout	ADJ	stout
que	SCONJ	que
conséquent	X	conséquent
Mackeson	PROPN	Mackeson
,	PUNCT	,
Tribunaux	NOUN	tribunal
personne	ADJ	personn
.	PUNCT	.
qu'	SCONJ	que
était	AUX	être
pas	ADV	pas
envie	NOUN	envie
Bérénice	PROPN	Bérénice
n'	ADV	n'
lettre	NOUN	lettre
.	PUNCT	.
avait	AUX	avoir
que	SCONJ	que
main	NOUN	main
bière	NOUN	bière
pas	ADV	pas
écrit	VERB	écrire
Hormis	PROPN	Hormis
La	DET	le
que	SCONJ	que
adieu	NOUN	adieu
lourde	VERB	lourde
,	PUNCT	,
il	PRON	il
avait	VERB	avoir
jamais	ADV	jamais
sa	DET	son
la	DET	le
réfléchir	NOUN	réfléchir
est	AUX	être
et	CCONJ	et
n'	ADV	n'
avait	VERB	avoir
,	PUNCT	,
beaucoup	ADV	beaucoup
et	CCONJ	et
sous	ADP	sous
cette	DET	ce
leur	DET	leur
avancé	ADJ	avancé
n'	ADV	n'
grand-chose	NOUN	grand-chose
Il	PRON	il
d'	ADP	de
quasi-certitude	NOUN	quasi-certitude
Frédéric	PROPN	Frédéric
.	PUNCT	.
prouvée	VERB	prouver
n'	ADV	n'
avaient	AUX	avoir
pas	ADV	pas
de	ADP	de
,	PUNCT	,
.	PUNCT	.
non	ADV	non
Ce	PRON	ce
fille	NOUN	fille
de	ADP	de
quoi	PRON	quoi
événement	NOUN	événement
pas	ADV	pas
jeune	ADJ	jeune
raisons	NOUN	raison
doute	NOUN	doute
était	AUX	être
caché	VERB	cacher
un	DET	un
même	ADV	même
non	ADV	non
mais	CCONJ	mais
Dans	ADP	dans
