six	NUM	six
ici	ADV	ici
vous	PRON	vous
?	PUNCT	?
-	PUNCT	-
pas	ADV	pas
-	PUNCT	-
Aucune	DET	aucun
très	ADV	très
Oui	PROPN	Oui
où	PRON	où
Elizabeth	PROPN	Elizabeth
savez	VERB	savoir
un	DET	un
sommes	AUX	être
couché	VERB	coucher
ce	DET	ce
la	DET	le
est	AUX	être
moi	PRON	moi
pas	ADV	pas
Ce	PRON	ce
heure	NOUN	heure
ai	AUX	avoir
dit	VERB	dire
.	PUNCT	.
est	AUX	être
de	ADP	de
,	PUNCT	,
s'	PRON	se
il	PRON	il
avons	AUX	avoir
matin	NOUN	matin
Catherine	NOUN	catherine
Apparemment	ADV	apparemment
.	PUNCT	.
au	ADP	au
Quand	SCONJ	quand
lit	NOUN	lit
vécu	VERB	vivre
hier	ADV	hier
nous	PRON	nous
il	PRON	il
.	PUNCT	.
déplaisant	VERB	déplaire
bonne	ADJ	bon
à	ADP	à
était	AUX	être
.	PUNCT	.
épisode	NOUN	épisode
réveillée	VERB	réveiller
police	NOUN	police
,	PUNCT	,
Comme	SCONJ	comme
parti	VERB	partir
s'	PRON	se
je	PRON	je
l'	PRON	l'
,	PUNCT	,
allées	VERB	aller
est	AUX	être
n'	ADV	n'
ne	ADV	ne
-	PUNCT	-
inhabituel	ADJ	inhabituel
s'	PRON	se
d'	ADP	de
vérité	NOUN	vérité
s'	PRON	se
pas	ADV	pas
Elle	PRON	lui
qu'	SCONJ	que
Julian	PROPN	Julian
moi	PRON	moi
.	PUNCT	.
-vous	PRON	vous
a	AUX	avoir
part	NOUN	part
elle	PRON	lui
de	ADP	de
vous	PRON	vous
en	ADP	en
une	DET	un
...	PUNCT	...
,	PUNCT	,
donc	ADV	donc
de	ADP	de
de	ADP	de
la	DET	le
colère	NOUN	colère
.	PUNCT	.
paraissait	VERB	paraître
désagréable	ADJ	désagréable
installa	VERB	installer
pensez	VERB	penser
de	ADP	de
En	ADP	en
.	PUNCT	.
,	PUNCT	,
Vous	PRON	vous
évader	VERB	évader
,	PUNCT	,
je	PRON	je
en	ADP	en
Asseyez	NOUN	asseyez
prie	NOUN	prie
face	NOUN	face
de	ADP	de
situation	NOUN	situation
,	PUNCT	,
.	PUNCT	.
il	PRON	il
en	PRON	en
en	ADP	en
...	PUNCT	...
m'	PRON	me
dit	VERB	dire
courant	NOUN	courant
j'	PRON	je
pu	VERB	pouvoir
on	PRON	on
York	PROPN	York
-	PUNCT	-
Catherine	PROPN	Catherine
est	AUX	être
probable	ADJ	probable
la	DET	le
part	NOUN	part
-	PUNCT	-
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
que	SCONJ	que
ordinaire	NOUN	ordinaire
.	PUNCT	.
New	PROPN	New
évader	VERB	évader
l'	DET	le
quelque	DET	quelque
Elle	PRON	lui
était	AUX	être
Non	ADV	non
était	AUX	être
a	AUX	avoir
pour	ADP	pour
?	PUNCT	?
au	ADP	au
plus	ADV	plus
A	AUX	avoir
route	NOUN	route
aurais	VERB	avoir
?	PUNCT	?
Toutefois	ADV	toutefois
appris	VERB	apprendre
que	SCONJ	que
ce	PRON	ce
...	PUNCT	...
-	PUNCT	-
c	NOUN	c
s'	PRON	se
qu'	PRON	qu'
quand	SCONJ	quand
après	ADP	après
fille	NOUN	fille
est	AUX	être
besoin	NOUN	besoin
était	AUX	être
part	NOUN	part
)	PUNCT	)
police	NOUN	police
a	VERB	avoir
ou	CCONJ	ou
adressa	VERB	adresser
une	DET	un
personne	NOUN	personne
prendre	VERB	prendre
épouse	NOUN	épouse
Elle	PRON	lui
-	PUNCT	-
.	PUNCT	.
pour	ADP	pour
non	ADV	non
très	ADV	très
machinal	NOUN	machinal
ce	DET	ce
mère	NOUN	mère
.	PUNCT	.
sourire	ADJ	sourir
(	PUNCT	(
comme	ADP	comme
une	DET	un
et	CCONJ	et
à	ADP	à
de	ADP	de
une	DET	un
m'	PRON	me
à	ADP	à
vous	PRON	vous
un	DET	un
,	PUNCT	,
C'	PRON	ce
entière	ADJ	entier
rendez-vous	NOUN	rendez-vous
se	PRON	se
de	ADP	de
.	PUNCT	.
définir	VERB	définir
comme	ADP	comme
gentil	ADJ	gentil
arrivée	VERB	arriver
Catherine	NOUN	catherine
une	DET	un
elle	PRON	lui
présence	NOUN	présence
Julian	PROPN	Julian
dans	ADP	dans
adolescent	ADJ	adolescent
n'	ADV	n'
un	DET	un
.	PUNCT	.
ça	PRON	cela
.	PUNCT	.
bougre	NOUN	bougre
Non	ADV	non
!	PUNCT	!
Vous	PRON	vous
Je	PRON	je
un	DET	un
pas	ADV	pas
est	AUX	être
intention	NOUN	intention
raison	NOUN	raison
.	PUNCT	.
c'	PRON	ce
avez	VERB	avoir
-je	PRON	je
est	AUX	être
mais	CCONJ	mais
pas	ADV	pas
de	ADP	de
ma	DET	mon
la	DET	le
est	AUX	être
votre	DET	votre
protestai	NOUN	protestai
mauvais	ADJ	mauvais
Ce	PRON	ce
destructeur	NOUN	destructeur
,	PUNCT	,
!	PUNCT	!
éternel	ADJ	éternel
est	AUX	être
l'	DET	le
journal	NOUN	journal
.	PUNCT	.
écrire	NOUN	écrire
?	PUNCT	?
-	PUNCT	-
Il	PRON	il
n'	ADV	n'
tout	ADJ	tout
-	PUNCT	-
d'	ADP	de
devant	ADP	devant
le	DET	le
reporter	VERB	reporter
ces	DET	ce
Hollis	PROPN	Hollis
être	AUX	être
ne	ADV	ne
meilleur	ADJ	meilleur
-	PUNCT	-
Vous	PRON	vous
cas	NOUN	cas
.	PUNCT	.
ragots	NOUN	ragot
sera	VERB	être
plus	ADV	plus
leva	VERB	lever
pas	ADV	pas
Je	PRON	je
alla	VERB	aller
gens	NOUN	gens
paraissez	VERB	paraître
.	PUNCT	.
.	PUNCT	.
pas	ADV	pas
me	PRON	me
non	ADV	non
se	PRON	se
planter	VERB	planter
et	CCONJ	et
se	PRON	se
si	SCONJ	si
fenêtre	NOUN	fenêtre
.	PUNCT	.
Mrs	PROPN	Mrs
délectent	VERB	délecter
ne	ADV	ne
la	DET	le
de	ADP	de
se	PRON	se
-	PUNCT	-
tel	ADJ	tel
de	ADP	de
sans	ADP	sans
était	AUX	être
le	DET	le
qui	PRON	qui
pensais	NOUN	pensai
doute	NOUN	doute
Catherine	NOUN	catherine
serais	AUX	être
J'	PROPN	J'
dans	ADP	dans
chose	NOUN	chose
d'	ADP	de
Trager	PROPN	Trager
journée	NOUN	journée
là	ADV	là
quelque	DET	quelque
répondit	NOUN	répondit
ainsi	ADV	ainsi
Ou	CCONJ	ou
bien	ADV	bien
-	ADV	-
d'	ADP	de
deux	PRON	deux
-t	PART	-t
La	DET	le
police	NOUN	police
revenu	VERB	revenir
être	AUX	être
.	PUNCT	.
être	AUX	être
,	PUNCT	,
heure	NOUN	heure
Elizabeth	PROPN	Elizabeth
ou	CCONJ	ou
...	PUNCT	...
-	PUNCT	-
-il	PRON	il
.	PUNCT	.
d'	ADP	de
doute	NOUN	doute
,	PUNCT	,
Mr	PROPN	Mr
-	PUNCT	-
qu'	SCONJ	que
en	ADP	en
promet	VERB	promettre
sera	AUX	être
la	DET	le
ici	ADV	ici
Peut	PROPN	Peut
-t	PART	-t
là	ADV	là
.	PUNCT	.
rude	ADJ	rude
une	DET	un
-elle	PRON	lui
-elle	PRON	lui
saura	VERB	savoir
lourd	ADJ	lourd
ton	NOUN	ton
vide	ADJ	vide
est	AUX	être
police	NOUN	police
situation	NOUN	situation
un	DET	un
portefeuille	NOUN	portefeuille
a	VERB	avoir
s'	PRON	se
,	PUNCT	,
selon	ADP	selon
abandonnée	VERB	abandonner
mal	ADV	mal
Elle	PRON	lui
on	PRON	on
La	DET	le
piquet	NOUN	piquet
traîné	VERB	traîner
guère	ADV	guère
)	PUNCT	)
,	PUNCT	,
y	PRON	y
.	PUNCT	.
.	PUNCT	.
(	PUNCT	(
un	DET	un
objet	NOUN	objet
a	AUX	avoir
-	PUNCT	-
et	CCONJ	et
Il	PRON	il
revint	VERB	revenir
la	DET	le
une	DET	un
asseoir	VERB	asseoir
...	PUNCT	...
n'	ADV	n'
,	PUNCT	,
un	DET	un
la	DET	le
voiture	NOUN	voiture
,	PUNCT	,
rivière	NOUN	rivière
où	PRON	où
encourageante	ADJ	encourageant
bref	ADV	bref
un	DET	un
pas	ADV	pas
ensanglanté	VERB	ensanglanter
.	PUNCT	.
détraqués	NOUN	détraqué
dollars	NOUN	dollar
dollars	NOUN	dollar
vingt	NUM	vingt
pour	ADP	pour
de	ADP	de
quelques	DET	quelque
-vous	PRON	vous
qui	PRON	qui
qui	PRON	qui
en	PRON	en
il	PRON	il
sans	ADP	sans
jours	NOUN	jour
,	PUNCT	,
tout	ADV	tout
être	AUX	être
je	PRON	je
.	PUNCT	.
à	ADP	à
faudrait	VERB	falloir
allez	VERB	aller
de	ADP	de
prêts	ADJ	prêt
nos	DET	notre
me	PRON	me
tus	VERB	taire
mais	CCONJ	mais
faillis	VERB	faillir
et	CCONJ	et
Comment	ADV	comment
,	PUNCT	,
valait	VERB	valoir
rétorquer	VERB	rétorquer
semblent	VERB	sembler
-	PUNCT	-
quelques	DET	quelque
mille	NOUN	mille
effectivement	ADV	effectivement
laisser	VERB	laisser
qu'	SCONJ	que
pour	ADP	pour
une	DET	un
voiture	NOUN	voiture
Je	PRON	je
,	PUNCT	,
voler	VERB	voler
faire	VERB	faire
détraqué	VERB	détraquer
piquet	NOUN	piquet
?	PUNCT	?
éminemment	ADJ	éminemment
reviendrait	VERB	revenir
questions	NOUN	question
qu'	SCONJ	que
Andrew	PROPN	Andrew
garçon	NOUN	garçon
de	ADP	de
matin	NOUN	matin
de	ADP	de
poser	VERB	poser
avant	ADP	avant
droit	NOUN	droit
revenu	VERB	revenir
entre	ADP	entre
sûre	VERB	sûre
:)	PUNCT	:)
à	ADP	à
.	PUNCT	.
étais	AUX	être
d'	ADP	de
Mais	CCONJ	mais
Andrew	PROPN	Andrew
J'	PRON	je
est	AUX	être
propos	NOUN	propos
du	ADP	de
autres	ADJ	autre
Elle	PRON	lui
raisonnable	ADJ	raisonnable
.	PUNCT	.
ce	DET	ce
mille	NUM	mille
s'	PRON	se
.	PUNCT	.
manquant	ADJ	manquant
il	PRON	il
,	PUNCT	,
ajouter	VERB	ajouter
.	PUNCT	.
interrompit	NOUN	interrompit
est	AUX	être
Je	PRON	je
brûlais	VERB	brûler
(	PUNCT	(
-	PUNCT	-
un	DET	un
quel	DET	quel
C'	PRON	ce
qu'	PRON	qu'
-	PUNCT	-
mêmes	PRON	même
demander	VERB	demander
caractère	NOUN	caractère
-je	PRON	je
?	PUNCT	?
-	PRON	-
mise	VERB	mettre
pour	ADP	pour
et	CCONJ	et
force	NOUN	force
vous	PRON	vous
jouer	VERB	jouer
quelque	DET	quelque
Je	PRON	je
bornai	ADV	bornai
C'	PRON	ce
congé	VERB	conger
.	PUNCT	.
me	PRON	me
remercie	VERB	remercier
serait	AUX	être
-je	PRON	je
?	PUNCT	?
faire	VERB	faire
,	PUNCT	,
certaine	ADJ	certain
pris	VERB	prendre
Non	ADV	non
que	PRON	que
se	PRON	se
chose	NOUN	chose
de	ADP	de
,	PUNCT	,
vous	PRON	vous
elle	PRON	lui
à	ADP	à
.	PUNCT	.
.	PUNCT	.
nous	PRON	nous
je	PRON	je
en	ADP	en
puiserons	VERB	puiser
patience	NOUN	patience
-	PUNCT	-
Puis	CCONJ	puis
nous	PRON	nous
à	ADP	à
est	AUX	être
de	ADP	de
que	SCONJ	que
Seberg	PROPN	Seberg
alentour	NOUN	alentour
qui	PRON	qui
je	PRON	je
avant	ADP	avant
Sidonie	NOUN	sidonie
il	PRON	il
.	PUNCT	.
sonnerie	NOUN	sonnerie
du	ADP	de
.	PUNCT	.
enfin	ADV	enfin
la	DET	le
ferait	VERB	faire
,	PUNCT	,
terminer	VERB	terminer
la	DET	le
.	PUNCT	.
dehors	ADP	dehors
Je	PRON	je
Quand	SCONJ	quand
n'	ADV	n'
fois	NOUN	fois
atteigne	VERB	atteindre
douce	NOUN	douce
voix	NOUN	voix
entendre	VERB	entendre
signe	NOUN	signe
,	PUNCT	,
.	PUNCT	.
voiture	NOUN	voiture
téléphone	NOUN	téléphone
d'	ADP	de
Une	DET	un
Walchek	PROPN	Walchek
regardai	VERB	regarder
me	PRON	me
rentrai	VERB	rentrer
attentive	NOUN	attentive
Andrew	PROPN	Andrew
article	NOUN	article
à	ADP	à
la	DET	le
Nul	ADJ	nul
je	PRON	je
sur	ADP	sur
sonna	VERB	sonner
l'	DET	le
très	ADV	très
je	PRON	je
remercier	VERB	remercier
le	DET	le
dire	VERB	dire
Trager	PROPN	Trager
,	PUNCT	,
vous	PRON	vous
Formidable	NOUN	formidable
pas	ADV	pas
,	PUNCT	,
et	CCONJ	et
l'	DET	le
répondis	ADJ	répondi
n'	ADV	n'
Mr	PROPN	Mr
Catherine	NOUN	catherine
-	PUNCT	-
s'	PRON	se
ton	NOUN	ton
mais	CCONJ	mais
ordinaire	NOUN	ordinaire
-	PUNCT	-
.	PUNCT	.
,	PUNCT	,
Ce	PRON	ce
est	AUX	être
montré	VERB	montrer
Drexler	PROPN	Drexler
survolté	VERB	survolter
encore	ADV	encore
.	PUNCT	.
était	AUX	être
vous	PRON	vous
qu'	SCONJ	que
Walchek	PROPN	Walchek
encourageant	ADJ	encourageant
,	PUNCT	,
que	SCONJ	que
.	PUNCT	.
,	PUNCT	,
à	ADP	à
voulais	VERB	vouloir
fit	NOUN	fit
-elle	PRON	lui
moins	ADV	moins
bondis	VERB	bondir
seulement	ADV	seulement
!	PUNCT	!
Je	PRON	je
crois	VERB	croire
,	PUNCT	,
mal	ADV	mal
de	ADP	de
à	ADP	à
votre	DET	votre
-je	PRON	je
pas	ADV	pas
faille	VERB	falloir
-	PUNCT	-
était	AUX	être
très	ADV	très
...	PUNCT	...
alarmer	VERB	alarmer
calme	PROPN	calme
.	PUNCT	.
appris	VERB	apprendre
quelle	ADJ	quell
,	PUNCT	,
ce	DET	ce
a	AUX	avoir
j'	PRON	je
il	PRON	il
par	ADP	par
m'	PRON	me
son	DET	son
je	PRON	je
ne	ADV	ne
Toutefois	ADV	toutefois
.	PUNCT	.
prise	ADJ	pris
qu'	SCONJ	que
.	PUNCT	.
délicat	ADJ	délicat
-	PUNCT	-
Maman	PROPN	Maman
pas	ADV	pas
visite	NOUN	visite
vous	PRON	vous
espère	VERB	espérer
.	PUNCT	.
Euh	PROPN	Euh
l'	PRON	l'
-	PUNCT	-
C'	PRON	ce
matin	NOUN	matin
déroutée	VERB	dérouter
a	AUX	avoir
s'	PRON	se
ne	ADV	ne
.	PUNCT	.
Je	PRON	je
son	DET	son
de	ADP	de
Mais	CCONJ	mais
une	DET	un
.	PUNCT	.
appelé	VERB	appeler
fond	NOUN	fond
bien	ADV	bien
ami	NOUN	ami
Ziggy	PROPN	Ziggy
trouve	VERB	trouve
la	DET	le
Julian	PROPN	Julian
pourrait	VERB	pouvoir
-vous	PRON	vous
Non	ADV	non
n'	ADV	n'
l'	DET	le
Avez	VERB	avoir
?	PUNCT	?
au	ADP	au
persuadée	VERB	persuader
-	PUNCT	-
que	SCONJ	que
importe	VERB	importe
où	ADV	où
être	AUX	être
où	PRON	où
bureau	NOUN	bureau
compris	ADJ	compris
va	VERB	aller
.	PUNCT	.
il	PRON	il
.	PUNCT	.
Y	PRON	y
idée	NOUN	idée
il	PRON	il
-	PUNCT	-
et	CCONJ	et
se	PRON	se
Nous	PRON	nous
contacté	VERB	contacter
son	DET	son
endroit	NOUN	endroit
suis	AUX	être
avons	AUX	avoir
de	ADP	de
.	PUNCT	.
soit	VERB	être
!	PUNCT	!
C'	PRON	ce
comprends	VERB	comprendre
dire	VERB	dire
Je	PRON	je
rivière	NOUN	rivière
.	PUNCT	.
-elle	PRON	lui
ainsi	ADV	ainsi
l'	DET	le
on	PRON	on
Cependant	ADV	cependant
je	PRON	je
-il	PRON	il
-	PUNCT	-
-	PUNCT	-
se	PRON	se
qu'	SCONJ	que
pas	ADV	pas
?	PUNCT	?
,	PUNCT	,
-t	PART	-t
Pourquoi	ADV	pourquoi
Mercedes	NOUN	mercede
aurait	AUX	avoir
il	PRON	il
en	PRON	en
Quoi	NOUN	quoi
admit	ADJ	admit
était	AUX	être
continua	VERB	continuer
abandonné	VERB	abandonner
pût	PRON	pût
-elle	PRON	lui
la	DET	le
,	PUNCT	,
ne	ADV	ne
!	PUNCT	!
Julian	PROPN	Julian
le	DET	le
.	PUNCT	.
parfois	ADV	parfois
moins	ADV	moins
que	SCONJ	que
,	PUNCT	,
-	PUNCT	-
bizarrement	ADV	bizarrement
,	PUNCT	,
comporte	VERB	comporte
pas	ADV	pas
sens	VERB	sentir
raccrocha	NOUN	raccrocha
pour	ADP	pour
me	PRON	me
quelque	DET	quelque
me	PRON	me
et	CCONJ	et
dans	ADP	dans
Maggie	NOUN	maggie
mon	DET	mon
travail	NOUN	travail
ne	ADV	ne
thé	NOUN	thé
vous	PRON	vous
si	SCONJ	si
faire	VERB	faire
pas	ADV	pas
Hollis	PROPN	Hollis
vous	PRON	vous
aimerais	VERB	aimer
me	PRON	me
tranquillisant	NOUN	tranquillisant
dette	NOUN	dette
J'	PRON	je
envers	NOUN	envers
n'	ADV	n'
avait	AUX	avoir
Mrs	PROPN	Mrs
-	PUNCT	-
.	PUNCT	.
quelque	DET	quelque
,	PUNCT	,
,	PUNCT	,
Alors	ADV	alors
.	PUNCT	.
versé	VERB	verser
chose	NOUN	chose
demandant	VERB	demander
remerciez	VERB	remercier
Je	PRON	je
,	PUNCT	,
Elle	PRON	lui
retournai	VERB	retourner
à	ADP	à
.	PUNCT	.
une	DET	un
rit	VERB	rire
le	DET	le
!	PUNCT	!
donner	VERB	donner
sa	DET	son
celui	PRON	celui
je	PRON	je
très	ADV	très
Sidonie	PROPN	Sidonie
de	ADP	de
que	SCONJ	que
lendemain	NOUN	lendemain
eus	AUX	avoir
que	SCONJ	que
je	PRON	je
enveloppe	NOUN	enveloppe
midi	NOUN	midi
que	SCONJ	que
à	ADP	à
sur	ADP	sur
numéro	NOUN	numéro
Seberg	PROPN	Seberg
glissai	VERB	glisser
article	NOUN	article
avec	ADP	avec
le	DET	le
.	PUNCT	.
l'	DET	le
Lors	ADV	lors
de	ADP	de
me	PRON	me
Mrs	PROPN	Mrs
double	NOUN	double
du	ADP	de
verdict	NOUN	verdict
j'	PRON	je
serais	AUX	être
dans	ADP	dans
terminé	VERB	terminer
son	DET	son
,	PUNCT	,
reconnaissante	ADJ	reconnaissant
mon	DET	mon
bureau	NOUN	bureau
une	DET	un
téléphone	NOUN	téléphone
,	PUNCT	,
ajoutant	VERB	ajouter
le	DET	le
fille	NOUN	fille
ainsi	ADV	ainsi
à	ADP	à
de	ADP	de
bordées	VERB	border
Je	PRON	je
de	ADP	de
pour	ADP	pour
.	PUNCT	.
en	ADP	en
.	PUNCT	.
au-dessus	ADV	au-dessus
d'	ADP	de
mon	DET	mon
riches	NOUN	riche
des	ADP	de
était	AUX	être
de	ADP	de
,	PUNCT	,
gravis	VERB	gravir
mis	VERB	mettre
un	DET	un
marches	NOUN	marche
Dunstan	PROPN	Dunstan
me	PRON	me
suspendue	VERB	suspendre
et	CCONJ	et
déjeuner	VERB	déjeuner
et	CCONJ	et
George	PROPN	George
multicolores	ADJ	multicolore
,	PUNCT	,
les	DET	le
.	PUNCT	.
la	DET	le
part	NOUN	part
avalai	ADJ	avalai
Seberg	PROPN	Seberg
Une	DET	un
repas	NOUN	repas
de	ADP	de
route	NOUN	route
Je	PRON	je
dans	ADP	dans
Xanadu	ADJ	xanadu
demi-lune	NOUN	demi-lune
d'	ADP	de
façon	NOUN	façon
nouveaux	ADJ	nouveau
Hill	PROPN	Hill
fis	PRON	fis
encre	NOUN	encre
autre	PRON	autre
ciel	NOUN	ciel
l'	DET	le
lauriers	NOUN	laurier
fiel	ADJ	fiel
atteignais	VERB	atteindre
rideau	NOUN	rideau
Comme	SCONJ	comme
grands	ADJ	grand
de	ADP	de
la	DET	le
habitants	NOUN	habitant
à	ADP	à
entrouvrir	VERB	entrouvrir
j'	PRON	je
vitrée	ADJ	vitrer
visiteurs	NOUN	visiteur
plantes	NOUN	plante
.	PUNCT	.
voix	NOUN	voix
Là	ADV	là
la	DET	le
maison	NOUN	maison
entendis	VERB	entendre
de	ADP	de
cachaient	VERB	cacher
la	DET	le
les	DET	le
,	PUNCT	,
sur	ADP	sur
.	PUNCT	.
d'	ADP	de
que	SCONJ	que
géant	ADJ	géant
aux	ADP	à
le	DET	le
entrée	NOUN	entrée
de	ADP	de
écran	NOUN	écran
j'	PRON	je
de	ADP	de
une	DET	un
je	PRON	je
,	PUNCT	,
si	SCONJ	si
me	PRON	me
risquai	VERB	risquer
porte	VERB	porte
qui	PRON	qui
chargée	VERB	charger
baie	NOUN	baie
nasillarde	ADJ	nasillard
je	PRON	je
se	PRON	se
le	DET	le
lui-même	PRON	lui-même
un	DET	un
Ingmar	PROPN	Ingmar
,	PUNCT	,
sur	ADP	sur
,	PUNCT	,
vie	NOUN	vie
de	ADP	de
séjour	SCONJ	séjour
léopard	ADJ	léopard
autre	ADJ	autre
de	ADP	de
levé	VERB	lever
réjouir	NOUN	réjouir
doré	ADJ	doré
un	DET	un
.	PUNCT	.
à	ADP	à
et	CCONJ	et
pas	ADV	pas
une	DET	un
propre	ADJ	propre
scène	NOUN	scène
point	NOUN	point
que	PRON	que
vers	ADP	vers
,	PUNCT	,
seuil	NOUN	seuil
voyais	VERB	voir
la	DET	le
,	PUNCT	,
en	ADP	en
conjugale	ADJ	conjugal
ne	ADV	ne
Bergman	PROPN	Bergman
bras	NOUN	bras
filet	NOUN	filet
de	ADP	de
pantalon	NOUN	pantalon
se	PRON	se
la	DET	le
salle	NOUN	salle
Sidonie	NOUN	sidonie
déroulait	VERB	dérouler
tenait	VERB	tenir
l'	DET	le
,	PUNCT	,
cigarette	NOUN	cigarette
d'	ADP	de
épaules	NOUN	épaule
retraite	NOUN	retraite
représailles	NOUN	représaille
battant	VERB	battre
armé	VERB	armer
aux	ADP	à
pouvait	VERB	pouvoir
En	ADP	en
de	ADP	de
whisky	NOUN	whisky
la	DET	le
être	AUX	être
cigarette	NOUN	cigarette
l'	DET	le
,	PUNCT	,
cheveux	ADJ	cheveux
du	ADP	de
,	PUNCT	,
elle	PRON	lui
quarantaine	NOUN	quarantaine
ne	ADV	ne
fume	NOUN	fume
d'	ADP	de
-	PUNCT	-
fume	NOUN	fume
-	PUNCT	-
attaque	NOUN	attaque
homme	NOUN	homme
frêles	ADJ	frêle
Ce	PRON	ce
.	PUNCT	.
en	ADP	en
proche	ADJ	proche
face	NOUN	face
.	PUNCT	.
en	ADP	en
contre	ADP	contre
aux	ADP	à
brandissait	VERB	brandir
de	ADP	de
clairsemés	VERB	clairsemer
un	DET	un
verre	NOUN	verre
un	DET	un
un	DET	un
et	CCONJ	et
qu'	SCONJ	que
châtains	NOUN	châtain
ta	DET	ton
redoutable	ADJ	redoutable
le	DET	le
d'	ADP	de
de	ADP	de
et	CCONJ	et
le	DET	le
pour	ADP	pour
criait	VERB	crier
partisan	ADJ	partisan
le	DET	le
moins	ADV	moins
pu	VERB	pouvoir
.	PUNCT	.
agent	ADV	agent
année	NOUN	année
féminine	ADJ	féminin
entendre	VERB	entendre
-	PUNCT	-
après	ADP	après
monogamie	NOUN	monogamie
voir	VERB	voir
!	PUNCT	!
Seberg	PROPN	Seberg
la	DET	le
,	PUNCT	,
...	PUNCT	...
de	ADP	de
.	PUNCT	.
que	PRON	que
titre	NOUN	titre
puante	ADJ	puant
littéraire	ADJ	littéraire
charismatique	ADJ	charismatique
j'	PRON	je
de	ADP	de
carrière	NOUN	carrière
,	PUNCT	,
l'	DET	le
et	CCONJ	et
de	ADP	de
avais	VERB	avoir
excellent	ADJ	excellent
l'	DET	le
homme	NOUN	homme
ce	PRON	ce
Marshall	PROPN	Marshall
candidat	NOUN	candidat
-il	PRON	il
,	PUNCT	,
bonne	ADJ	bon
tes	ADJ	te
enfant	NOUN	enfant
Je	PRON	je
cetait	VERB	ceter
.	PUNCT	.
Rentre	NOUN	rentre
une	DET	un
ai	AUX	avoir
!	PUNCT	!
ignorais	VERB	ignorer
pas	ADV	pas
Me	NOUN	me
me	PRON	me
heure	NOUN	heure
soir	NOUN	soir
ensuite	ADV	ensuite
toute	ADJ	tout
congé	NOUN	congé
parlerai	VERB	parler
parler	VERB	parler
laisser	VERB	laisser
j'	PRON	je
à	ADP	à
pourras	NOUN	pourra
une	DET	un
de	ADP	de
la	DET	le
de	ADP	de
,	PUNCT	,
malade	ADJ	malade
Et	CCONJ	et
décente	ADJ	décent
que	SCONJ	que
monsieur	NOUN	Monsieur
Tu	ADJ	taire
!	PUNCT	!
-	PUNCT	-
le	DET	le
seule	ADJ	seul
!	PUNCT	!
!	PUNCT	!
nuit	NOUN	nuit
Tu	ADP	tu
n'	ADV	n'
maintenant	ADV	maintenant
fesses	NOUN	fesse
avec	ADP	avec
dû	VERB	devoir
la	DET	le
ton	NOUN	ton
pour	ADP	pour
découche	VERB	découche
,	PUNCT	,
les	DET	le
la	DET	le
lever	VERB	lever
qui	PRON	qui
Où	ADV	où
Où	ADV	où
Je	PRON	je
rentre	VERB	rentre
moins	ADV	moins
-	PUNCT	-
salopard	NOUN	salopard
!	PUNCT	!
passé	VERB	passer
c'	PRON	ce
Mais	CCONJ	mais
ordure	NOUN	ordure
tu	AUX	tu
drôle	VERB	drôle
-	PUNCT	-
travailler	VERB	travailler
-	PRON	-
,	PUNCT	,
pas	ADV	pas
de	ADP	de
-	PUNCT	-
-	PUNCT	-
,	PUNCT	,
.	PUNCT	.
!	PUNCT	!
tous	ADJ	tout
C'	PRON	ce
as	NOUN	as
travail	NOUN	travail
nuit	NOUN	nuit
soirs	NOUN	soir
quand	SCONJ	quand
hein	NOUN	hein
est	AUX	être
l'	DET	le
?	PUNCT	?
-	PUNCT	-
?	PUNCT	?
aller	VERB	aller
autre	PRON	autre
étais	VERB	être
est	AUX	être
pour	ADP	pour
?	PUNCT	?
de	ADP	de
te	NOUN	te
faire	VERB	faire
où	PRON	où
tu	NOUN	tu
Hurlement	NOUN	hurlement
pensent	VERB	penser
tes	NOUN	te
reculai	VERB	reculer
.	PUNCT	.
par	ADP	par
que	SCONJ	que
un	PRON	un
Le	DET	le
endroit	NOUN	endroit
avec	ADP	avec
était	AUX	être
montres	NOUN	montre
un	DET	un
semaine	NOUN	semaine
ne	ADV	ne
Je	PRON	je
-	PUNCT	-
visitais	VERB	visiter
d'	ADP	de
attendre	VERB	attendre
mieux	NOUN	mieux
moins	ADV	moins
Sidonie	PROPN	Sidonie
ils	PRON	il
de	ADP	de
Que	PRON	que
une	DET	un
perchoirs	NOUN	perchoir
qu'	SCONJ	que
tu	PRON	tu
?	PUNCT	?
...	PUNCT	...
.	PUNCT	.
fois	NOUN	fois
ami	NOUN	ami
Je	PRON	je
me	PRON	me
au	ADP	au
-	PUNCT	-
.	PUNCT	.
pas	ADV	pas
un	DET	un
un	DET	un
les	PRON	le
finalement	ADV	finalement
me	PRON	me
moment	NOUN	moment
commençais	VERB	commencer
je	PRON	je
décidai	VERB	décider
visage	NOUN	visage
minutes	NOUN	minute
bout	NOUN	bout
d'	ADP	de
était	AUX	être
et	CCONJ	et
De	DET	de
la	DET	le
je	PRON	je
silence	NOUN	silence
s'	PRON	se
sentir	VERB	sentir
;	PUNCT	;
plus	ADV	plus
au	ADP	au
surpris	VERB	surprendre
écoulèrent	VERB	écouler
.	PUNCT	.
ouvrit	NOUN	ouvrit
sur	ADP	sur
porte	VERB	porte
.	PUNCT	.
à	ADP	à
Seberg	PROPN	Seberg
longues	ADJ	long
un	DET	un
