mendiant	NOUN	mendiant
chanter	VERB	chanter
.	PUNCT	.
les	DET	le
,	PUNCT	,
faux	ADJ	faux
intérieur	ADJ	intérieur
dans	ADP	dans
la	DET	le
les	DET	le
.	PUNCT	.
,	PUNCT	,
argent	NOUN	argent
grand	ADJ	grand
devant	ADP	devant
bédouine	NOUN	bédouine
apercevoir	VERB	apercevoir
fête	NOUN	fête
des	DET	un
tresses	NOUN	tresse
argent	NOUN	argent
lustre	NOUN	lustre
où	PRON	où
écartés	VERB	écarter
Le	DET	le
à	ADP	à
chaque	DET	chaque
tapissé	VERB	tapisser
.	PUNCT	.
,	PUNCT	,
laissant	VERB	laisser
du	ADP	de
donnée	VERB	donner
calife	NOUN	calife
côté	NOUN	côté
de	ADP	de
de	ADP	de
toiles	NOUN	toile
Deux	NUM	Deux
,	PUNCT	,
la	DET	le
d'	ADP	de
noir	ADJ	noir
était	AUX	être
porte	NOUN	porte
salon	NOUN	salon
étaient	AUX	être
ressemblait	VERB	ressembler
pans	NOUN	pan
et	CCONJ	et
gigantesque	NOUN	gigantesque
retenus	VERB	retenir
par	ADP	par
de	ADP	de
appartements	NOUN	appartement
tente	ADJ	tent
le	DET	le
une	DET	un
des	ADP	de
cuivre	NOUN	cuivre
de	ADP	de
.	PUNCT	.
courbe	NOUN	courbe
le	DET	le
de	ADP	de
servaient	NOUN	servaient
les	DET	le
tapis	NOUN	tapis
lourd	NOUN	lourd
imprégnait	VERB	imprégner
ciselés	VERB	ciseler
déjà	ADV	déjà
multitude	NOUN	multitude
chaque	DET	chaque
jonchant	VERB	joncher
et	CCONJ	et
,	PUNCT	,
De	ADP	de
rares	ADJ	rare
de	ADP	de
et	CCONJ	et
et	CCONJ	et
couleurs	NOUN	couleur
la	DET	le
chaque	DET	chaque
retombée	NOUN	retombée
pli	NOUN	pli
plateaux	ADJ	plateal
tables	NOUN	table
,	PUNCT	,
des	ADP	de
chaque	DET	chaque
d'	ADP	de
aux	ADP	à
étoffes	NOUN	étoffe
sol	NOUN	sol
,	PUNCT	,
vermeil	NOUN	vermeil
.	PUNCT	.
argent	NOUN	argent
de	ADP	de
Un	DET	un
parfum	NOUN	parfum
vastes	NOUN	vaste
illuminé	VERB	illuminer
coussins	ADJ	coussin
convives	NOUN	convive
entourés	VERB	entourer
étaient	VERB	être
attendaient	VERB	attendre
cette	DET	ce
jambes	NOUN	jambe
Bagdad	PROPN	Bagdad
terre	NOUN	terre
installés	VERB	installer
de	ADP	de
dans	ADP	dans
le	DET	le
la	DET	le
nuit	NOUN	nuit
les	DET	le
nuit	NOUN	nuit
honneur	NOUN	honneur
celles	PRON	celui
par	ADP	par
leurs	DET	leur
leurs	DET	leur
croisées	ADJ	croisé
assis	VERB	asseoir
attitudes	NOUN	attitude
jamais	ADV	jamais
hôte	NOUN	hôte
,	PUNCT	,
d'	ADP	de
ancêtres	NOUN	ancêtre
l'	PRON	l'
de	ADP	de
retrouvant	VERB	retrouver
tente	NOUN	tente
tout	ADV	tout
et	CCONJ	et
de	ADP	de
d'	ADP	de
calife	NOUN	calife
à	ADP	à
,	PUNCT	,
comme	ADP	comme
de	ADP	de
somptueuse	ADJ	somptueux
instinct	NOUN	instinct
au	ADP	au
dressée	VERB	dresser
dans	ADP	dans
,	PUNCT	,
l'	DET	le
milieu	NOUN	milieu
la	DET	le
pères	NOUN	père
cousin	NOUN	cousin
leurs	DET	leur
étaient	AUX	être
la	DET	le
arabe	ADJ	arabe
Fadl	PROPN	Fadl
de	ADP	de
y	PRON	y
le	DET	le
ainsi	ADV	ainsi
de	ADP	de
la	DET	le
où	PRON	où
de	ADP	de
fut	AUX	être
qui	PRON	qui
et	CCONJ	et
le	DET	le
saluèrent	NOUN	saluèrent
grande	ADJ	grand
père	NOUN	père
s'	PRON	se
et	CCONJ	et
.	PUNCT	.
son	DET	son
Djafar	NOUN	djafar
,	PUNCT	,
un	DET	un
le	PRON	le
un	DET	un
installés	VERB	installer
Harun	PROPN	Harun
conduit	VERB	conduire
garde	NOUN	garde
peu	ADV	peu
que	SCONJ	que
d'	ADP	de
à	ADP	à
,	PUNCT	,
assiérait	VERB	asseoir
les	DET	le
isolée	VERB	isoler
.	PUNCT	.
deux	NUM	deux
chefs	NOUN	chef
table	NOUN	table
souvenirs	NOUN	souvenir
Déjà	ADV	déjà
frère	NOUN	frère
calife	PROPN	calife
ses	DET	son
reine	NOUN	reine
Il	PRON	il
le	DET	le
al	NOUN	al
bouche	NOUN	bouche
la	DET	le
.	PUNCT	.
,	PUNCT	,
sur	ADP	sur
seul	ADJ	seul
,	PUNCT	,
son	DET	son
un	DET	un
,	PUNCT	,
Rabi	PROPN	Rabi
la	DET	le
On	PRON	on
était	AUX	être
cœur	NOUN	cœur
,	PUNCT	,
salut	NOUN	salut
Harun	PROPN	Harun
.	PUNCT	.
front	NOUN	front
Djafar	NOUN	djafar
pas	ADV	pas
à	ADP	à
n'	ADV	n'
rendit	VERB	rendre
vint	VERB	venir
.	PUNCT	.
main	NOUN	main
Fadl	PROPN	Fadl
à	ADP	à
le	DET	le
côtés	NOUN	côté
et	CCONJ	et
-	PUNCT	-
.	PUNCT	.
et	CCONJ	et
chacun	PRON	chacun
le	DET	le
il	PRON	il
était	AUX	être
,	PUNCT	,
Zubayda	PROPN	Zubayda
calife	NOUN	calife
d'	ADP	de
attendait	VERB	attendre
tuteur	NOUN	tuteur
,	PUNCT	,
attendaient	VERB	attendre
son	DET	son
à	ADP	à
suivi	VERB	suivre
geste	NOUN	geste
ils	PRON	il
une	DET	un
,	PUNCT	,
ceux	PRON	celui
qui	PRON	qui
table	NOUN	table
,	PUNCT	,
amis	NOUN	ami
côtés	NOUN	côté
,	PUNCT	,
maître	NOUN	maître
Harun	PROPN	Harun
esclave	ADJ	esclave
dirigea	VERB	diriger
où	PRON	où
désigna	NOUN	désigna
asseoir	VERB	asseoir
se	PRON	se
ses	DET	son
regarda	VERB	regarder
son	DET	son
.	PUNCT	.
,	PUNCT	,
que	SCONJ	que
lui	PRON	lui
inclinés	ADJ	incliné
seraient	AUX	être
vers	ADP	vers
puis	CCONJ	puis
et	CCONJ	et
de	ADP	de
ses	DET	son
mon	DET	mon
le	DET	le
la	DET	le
.	PUNCT	.
calife	NOUN	calife
choisissent	VERB	choisir
noir	NOUN	noir
fit	VERB	faire
Debout	ADV	debout
place	NOUN	place
était	AUX	être
calife	ADJ	calif
il	PRON	il
posé	VERB	poser
rencontrant	VERB	rencontrer
la	DET	le
et	CCONJ	et
puis	CCONJ	puis
coussin	ADJ	coussin
Yahya	PROPN	Yahya
lui	PRON	lui
«	PUNCT	«
Sois	PROPN	Sois
il	PRON	il
tu	SCONJ	tu
autour	ADV	autour
d'	ADP	de
hésitait	VERB	hésiter
et	CCONJ	et
auprès	ADV	auprès
ceux	PRON	celui
il	PRON	il
pâlit	NOUN	pâlit
ben	X	ben
les	DET	le
s'	SCONJ	s'
yeux	NOUN	oeil
de	ADP	de
ton	NOUN	ton
honneur	NOUN	honneur
mon	DET	mon
à	ADP	à
Djafar	PROPN	Djafar
de	ADP	de
à	ADP	à
maître	NOUN	maître
comme	ADP	comme
,	PUNCT	,
,	PUNCT	,
place	NOUN	place
légèrement	ADJ	légèrement
sa	DET	son
,	PUNCT	,
montra	VERB	montrer
droite	NOUN	droite
.	PUNCT	.
de	ADP	de
porta	VERB	porter
le	DET	le
;	PUNCT	;
lui	PRON	lui
ressemblait	VERB	ressembler
as	NOUN	as
changé	VERB	changer
côte	ADJ	côt
vivre	PRON	vivre
ils	PRON	il
l'	DET	le
avait	AUX	avoir
austère	ADJ	austère
»	PUNCT	»
toute	DET	tout
joie	NOUN	joie
fois	NOUN	fois
pieux	ADJ	pieux
victoires	NOUN	victoire
l'	PRON	l'
,	PUNCT	,
longs	NOUN	long
quitté	VERB	quitter
à	ADP	à
inclina	VERB	incliner
depuis	ADP	depuis
homme	NOUN	homme
par	ADP	par
s'	PRON	se
tes	ADJ	te
.	PUNCT	.
Il	PRON	il
avoir	AUX	avoir
pour	ADP	pour
;	PUNCT	;
un	DET	un
.	PUNCT	.
de	ADP	de
la	DET	le
Djafar	PROPN	Djafar
à	ADP	à
étaient	AUX	être
semblaient	VERB	sembler
de	ADP	de
toute	DET	tout
première	ADJ	premier
.	PUNCT	.
jeunesse	NOUN	jeunesse
,	PUNCT	,
côte	NOUN	côte
mérité	VERB	mériter
Harun	PROPN	Harun
et	CCONJ	et
mois	NOUN	mois
faisaient	VERB	faire
que	SCONJ	que
que	SCONJ	que
encore	ADV	encore
la	DET	le
mains	NOUN	main
alors	ADV	alors
étaient	AUX	être
plus	ADV	plus
,	PUNCT	,
de	ADP	de
barbe	NOUN	barbe
un	DET	un
,	PUNCT	,
son	DET	son
moustache	ADJ	moustach
ses	DET	son
la	DET	le
entouraient	VERB	entourer
chez	ADP	chez
,	PUNCT	,
goût	NOUN	goût
visage	NOUN	visage
bouche	NOUN	bouche
voix	NOUN	voix
,	PUNCT	,
sa	DET	son
bouche	NOUN	bouche
qui	PRON	qui
une	DET	un
cachés	VERB	cacher
son	DET	son
corps	NOUN	corps
et	CCONJ	et
sensualité	NOUN	sensualité
sa	DET	son
paraître	VERB	paraître
montraient	VERB	montrer
fine	NOUN	fine
de	ADP	de
.	PUNCT	.
,	PUNCT	,
qui	PRON	qui
Le	DET	le
collier	NOUN	collier
lui	PRON	lui
sa	DET	son
n'	ADV	n'
rond	ADJ	rond
vie	NOUN	vie
moutons	NOUN	mouton
presque	ADV	presque
rabattu	VERB	rabattre
portait	VERB	porter
.	PUNCT	.
.	PUNCT	.
et	CCONJ	et
avait	AUX	avoir
les	DET	le
austère	ADJ	austère
de	ADP	de
ses	DET	son
or	NOUN	or
,	PUNCT	,
l'	DET	le
apportait	VERB	apporter
adoptée	VERB	adopter
kufiyya	NOUN	kufiyya
plats	NOUN	plat
une	DET	un
avait	AUX	avoir
et	CCONJ	et
,	PUNCT	,
,	PUNCT	,
il	PRON	il
dans	ADP	dans
,	PUNCT	,
les	DET	le
les	DET	le
noire	ADJ	noir
un	DET	un
entiers	ADJ	entier
attitude	NOUN	attitude
épaules	NOUN	épaule
gansée	VERB	ganser
qu'	PRON	qu'
rôtis	VERB	rôtir
Il	PRON	il
On	PRON	on
une	DET	un
pan	NOUN	pan
d'	ADP	de
dont	PRON	dont
sur	ADP	sur
chacune	PRON	chacun
abaya	NOUN	abaya
juvénile	ADJ	juvénile
il	PRON	il
herbes	NOUN	herbe
blanche	ADJ	blanc
torches	NOUN	torche
légumes	NOUN	légume
un	DET	un
de	ADP	de
,	PUNCT	,
safran	NOUN	safran
les	DET	le
d'	ADP	de
du	ADP	de
et	CCONJ	et
chaude	VERB	chaude
,	PUNCT	,
homme	NOUN	homme
et	CCONJ	et
de	ADP	de
,	PUNCT	,
de	ADP	de
d'	ADP	de
les	DET	le
menthe	VERB	menthe
parsemés	ADJ	parsemer
chantait	VERB	chanter
odeur	NOUN	odeur
les	DET	le
semoule	NOUN	semoule
récipients	NOUN	récipient
lueurs	NOUN	lueur
des	ADP	de
comme	ADP	comme
.	PUNCT	.
tambourin	NOUN	tambourin
l'	DET	le
riz	NOUN	riz
charnelle	ADJ	charnel
Un	DET	un
de	ADP	de
et	CCONJ	et
et	CCONJ	et
semblait	VERB	sembler
accompagné	VERB	accompagner
,	PUNCT	,
jeune	ADJ	jeune
cithare	NOUN	cithare
sa	DET	son
voix	NOUN	voix
hachée	ADJ	haché
,	PUNCT	,
et	CCONJ	et
musc	NOUN	musc
une	DET	un
Le	DET	le
roses	NOUN	rose
des	ADP	de
laines	NOUN	laine
,	PUNCT	,
et	CCONJ	et
des	ADP	de
noirs	ADJ	noir
dont	PRON	dont
le	DET	le
satiné	NOUN	satiné
des	ADP	de
claires	NOUN	claire
yeux	NOUN	oeil
argent	NOUN	argent
moustaches	NOUN	moustache
soies	NOUN	soie
mains	NOUN	main
et	CCONJ	et
,	PUNCT	,
les	DET	le
,	PUNCT	,
Djafar	PROPN	Djafar
caresser	VERB	caresser
,	PUNCT	,
l'	DET	le
douces	NOUN	douce
.	PUNCT	.
sombres	ADJ	sombre
peaux	NOUN	peau
kufiyyas	NOUN	kufiyya
regarda	VERB	regarder
et	CCONJ	et
lèvres	NOUN	lèvre
mates	NOUN	mate
cuivre	NOUN	cuivre
calife	PRON	calife
les	DET	le
les	DET	le
les	DET	le
,	PUNCT	,
ou	CCONJ	ou
les	DET	le
l'	DET	le
épiderme	ADJ	épiderm
les	DET	le
,	PUNCT	,
cordons	NOUN	cordon
les	DET	le
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
tu	SCONJ	tu
Tes	ADJ	te
toi	NOUN	toi
frère	NOUN	frère
brillaient	VERB	briller
;	PUNCT	;
que	SCONJ	que
une	DET	un
nul	ADJ	nul
mieux	NOUN	mieux
je	PRON	je
.	PUNCT	.
pour	ADP	pour
est	AUX	être
mon	DET	mon
nommé	VERB	nommer
de	ADP	de
succès	NOUN	succès
,	PUNCT	,
t'	PRON	te
aussitôt	ADV	aussitôt
J'	PRON	je
importante	ADJ	important
ai	AUX	avoir
ma	DET	mon
confiance	NOUN	confiance
digne	ADJ	digne
une	DET	un
m'	PRON	me
partiras	NOUN	partira
toi	NOUN	toi
que	SCONJ	que
récompense	NOUN	récompense
nouvelle	ADJ	nouveau
Tu	DET	tu
.	PUNCT	.
n'	ADV	n'
ai	AUX	avoir
y	PRON	y
,	PUNCT	,
du	ADP	de
représenteras	VERB	représenter
et	CCONJ	et
méritant	VERB	mériter
«	NOUN	«
Khurasan	PROPN	Khurasan
possible	ADJ	possible
gouverneur	NOUN	gouverneur
son	DET	son
La	DET	le
clarté	NOUN	clarté
visage	NOUN	visage
inaccessible	ADJ	inaccessible
sur	ADP	sur
»	PUNCT	»
une	DET	un
yeux	NOUN	oeil
huile	NOUN	huile
beauté	NOUN	beauté
étrange	ADJ	étrange
de	ADP	de
quittaient	VERB	quitter
lampe	NOUN	lampe
Il	PRON	il
jouait	VERB	jouer
d'	ADP	de
une	DET	un
de	ADP	de
terre	NOUN	terre
ses	DET	son
ses	DET	son
de	ADP	de
à	ADP	à
la	DET	le
main	NOUN	main
sur	ADP	sur
posa	VERB	poser
,	PUNCT	,
mouvante	ADJ	mouvant
,	PUNCT	,
à	ADP	à
,	PUNCT	,
entourait	VERB	entourer
posée	ADJ	poser
cœur	NOUN	cœur
le	DET	le
.	PUNCT	.
traits	NOUN	trait
qui	PRON	qui
chacun	PRON	chacun
et	CCONJ	et
rendaient	VERB	rendre
sa	DET	son
Djafar	PROPN	Djafar
lumière	NOUN	lumière
d'	ADP	de
ne	ADV	ne
ombres	NOUN	ombre
le	DET	le
ceux	PRON	celui
me	PRON	me
,	PUNCT	,
désireras	NOUN	désirera
des	ADP	de
pas	ADV	pas
Je	PRON	je
Le	DET	le
m'	PRON	me
que	SCONJ	que
tu	SCONJ	tu
indigne	ADJ	indigne
psalmodiait	VERB	psalmodier
«	PUNCT	«
Demain	ADV	demain
commandeur	NOUN	commandeur
t'	VERB	t'
si	SCONJ	si
une	DET	un
,	PUNCT	,
et	CCONJ	et
»	PUNCT	»
Harun	PROPN	Harun
là	ADV	là
.	PUNCT	.
tu	VERB	taire
me	PRON	me
,	PUNCT	,
dont	PRON	dont
rendrai	VERB	rendre
.	PUNCT	.
Tu	ADP	tu
le	DET	le
je	PRON	je
accordes	VERB	accorder
demandes	NOUN	demande
croyants	NOUN	croyant
.	PUNCT	.
je	PRON	je
au	ADP	au
suis	AUX	être
remercie	VERB	remercier
Khurasan	PROPN	Khurasan
dès	ADP	dès
confiance	NOUN	confiance
d'	ADP	de
.	PUNCT	.
chanteur	NOUN	chanteur
en	ADP	en
des	ADP	de
mots	NOUN	mot
avant	ADP	avant
Le	DET	le
.	PUNCT	.
départ	NOUN	départ
des	DET	un
d'	ADP	de
maintenant	ADV	maintenant
,	PUNCT	,
fermé	VERB	fermer
les	DET	le
pleurait	VERB	pleurer
parfums	PROPN	parfum
d'	ADP	de
odeur	NOUN	odeur
un	DET	un
balançait	VERB	balancer
mouton	NOUN	mouton
tambourin	NOUN	tambourin
d'	ADP	de
,	PUNCT	,
mélangeait	VERB	mélanger
guerre	NOUN	guerre
tristesse	NOUN	tristesse
et	CCONJ	et
grillé	ADJ	grillé
et	CCONJ	et
du	ADP	de
et	CCONJ	et
en	ADP	en
se	PRON	se
amour	NOUN	amour
yeux	NOUN	oeil
la	DET	le
la	DET	le
épices	NOUN	épice
.	PUNCT	.
L'	DET	le
il	PRON	il
arrière	NOUN	arrière
cithare	NOUN	cithare
son	DET	son
et	CCONJ	et
avait	AUX	avoir
sonnait	VERB	sonner
de	ADP	de
corps	NOUN	corps
aux	ADP	à
légèrement	VERB	légèremer
est-elle	VERB	est-elle
Le	DET	le
vie	NOUN	vie
dit	VERB	dire
volonté	NOUN	volonté
Djafar	PROPN	Djafar
.	PUNCT	.
ma	DET	mon
refusent	VERB	refuser
Je	PRON	je
conforme	ADJ	conforme
à	ADP	à
réalisé	VERB	réaliser
bonheur	NOUN	bonheur
.	PUNCT	.
—	PUNCT	—
,	PUNCT	,
priant	VERB	prier
volonté	NOUN	volonté
encore	ADV	encore
pèlerinage	NOUN	pèlerinage
,	PUNCT	,
hommes	NOUN	homme
semblait	VERB	sembler
du	ADP	de
malheureux	ADJ	malheureux
de	ADP	de
Dieu	PROPN	Dieu
La	DET	le
.	PUNCT	.
n'	ADV	n'
les	DET	le
«	NOUN	«
sa	DET	son
J'	PRON	je
reviens	VERB	revenir
que	SCONJ	que
,	PUNCT	,
.	PUNCT	.
en	ADP	en
était	AUX	être
ai	AUX	avoir
,	PUNCT	,
pas	ADV	pas
toujours	ADV	toujours
Harun	PROPN	Harun
calife	PRON	calife
que	SCONJ	que
le	DET	le
Dieu	PROPN	Dieu
Djafar	PROPN	Djafar
—	PUNCT	—
,	PUNCT	,
.	PUNCT	.
but	VERB	boire
bonheur	NOUN	bonheur
?	PUNCT	?
hôtes	NOUN	hôte
lui	PRON	lui
qu'	PRON	qu'
calife	NOUN	calife
.	PUNCT	.
dans	ADP	dans
contre	ADP	contre
,	PUNCT	,
et	CCONJ	et
un	DET	un
d'	ADP	de
buvant	VERB	boire
»	PUNCT	»
peut-être	ADV	peut-être
des	DET	un
en	ADP	en
,	PUNCT	,
trouvent	VERB	trouver
Djafar	PROPN	Djafar
il	PRON	il
regarda	VERB	regarder
en	ADP	en
servit	VERB	servir
d'	ADP	de
tout	ADV	tout
mais	CCONJ	mais
Harun	PROPN	Harun
du	ADP	de
ils	PRON	il
;	PUNCT	;
différent	ADV	différent
,	PUNCT	,
timbales	NOUN	timbale
or	NOUN	or
vin	NOUN	vin
pour	ADP	pour
pour	ADP	pour
le	DET	le
On	PRON	on
Non	ADV	non
les	DET	le
luttait	VERB	lutter
argent	NOUN	argent
d'	ADP	de
besoin	NOUN	besoin
seul	ADJ	seul
à	ADP	à
homme	NOUN	homme
du	ADP	de
son	DET	son
et	CCONJ	et
A	ADP	à
une	DET	un
était	AUX	être
comme	ADP	comme
,	PUNCT	,
nouvelle	NOUN	nouvelle
,	PUNCT	,
devant	ADP	devant
avait	AUX	avoir
,	PUNCT	,
gouffre	NOUN	gouffre
maîtriser	VERB	maîtriser
il	PRON	il
semblait	VERB	sembler
.	PUNCT	.
mon	DET	mon
qu'	PRON	qu'
maître	NOUN	maître
,	PUNCT	,
prêt	ADJ	prêt
un	DET	un
Djafar	NOUN	djafar
je	PRON	je
tomber	VERB	tomber
contre	ADP	contre
un	DET	un
,	PUNCT	,
émotion	NOUN	émotion
y	PRON	y
mal	NOUN	mal
debout	ADV	debout
calme	PRON	calme
savais	VERB	savoir
lui	PRON	lui
distant	ADJ	distant
qu'	SCONJ	que
il	PRON	il
.	PUNCT	.
de	ADP	de
,	PUNCT	,
la	DET	le
presque	ADV	presque
sur	ADP	sur
son	DET	son
ou	CCONJ	ou
-il	PRON	il
mouton	NOUN	mouton
y	PRON	y
de	ADP	de
rester	VERB	rester
or	NOUN	or
n'	ADV	n'
serviteurs	NOUN	serviteur
apportèrent	ADV	apportèrent
enjeu	NOUN	enjeu
Harun	PROPN	Harun
Khurasan	PROPN	Khurasan
en	ADP	en
,	PUNCT	,
à	ADP	à
et	CCONJ	et
de	ADP	de
réagi	X	réagir
était	AUX	être
d'	ADP	de
pour	ADP	pour
pas	ADV	pas
le	DET	le
l'	DET	le
œil	NOUN	œil
quartiers	NOUN	quartier
importance	NOUN	importance
de	ADP	de
assiette	NOUN	assiette
il	PRON	il
le	DET	le
?	PUNCT	?
avait	VERB	avoir
une	DET	un
attachait	VERB	attacher
coupé	VERB	couper
autre	ADJ	autre
partir	VERB	partir
L'	DET	le
que	SCONJ	que
.	PUNCT	.
Les	DET	le
l'	DET	le
départ	NOUN	départ
de	ADP	de
.	PUNCT	.
présent	NOUN	présent
.	PUNCT	.
prit	NOUN	prit
Le	DET	le
plus	ADV	plus
côté	NOUN	côté
n'	ADV	n'
le	DET	le
.	PUNCT	.
honneur	NOUN	honneur
bouche	NOUN	bouche
Djafar	PROPN	Djafar
à	ADP	à
qu'	PRON	qu'
le	DET	le
de	ADP	de
faisait	VERB	faire
il	PRON	il
en	ADP	en
tout	ADV	tout
sûr	ADJ	sûr
,	PUNCT	,
il	PRON	il
suprême	ADJ	suprême
les	DET	le
légèrement	ADV	légèrement
coins	NOUN	coin
à	ADP	à
fait	NOUN	fait
disparaître	NOUN	disparaître
gagner	VERB	gagner
Syrien	NOUN	syrien
,	PUNCT	,
sa	DET	son
son	DET	son
le	DET	le
tremblaient	ADV	tremblaient
Alors	ADV	alors
était	AUX	être
le	DET	le
était	AUX	être
était	AUX	être
combat	NOUN	combat
de	ADP	de
absent	AUX	absent
et	CCONJ	et
de	ADP	de
,	PUNCT	,
mener	VERB	mener
,	PUNCT	,
train	NOUN	train
si	SCONJ	si
ouvrant	VERB	ouvrir
,	PUNCT	,
maître	NOUN	maître
regard	NOUN	regard
.	PUNCT	.
calife	NOUN	calife
Harun	PROPN	Harun
parut	PROPN	paraître
œil	NOUN	œil
tandis	ADV	tandis
que	SCONJ	que
doigts	NOUN	doigt
perdu	VERB	perdre
tendit	VERB	tendre
le	DET	le
Djafar	PROPN	Djafar
posèrent	VERB	poser
avec	ADP	avec
le	DET	le
à	ADP	à
fins	ADJ	fin
Harun	PROPN	Harun
main	NOUN	main
mouton	NOUN	mouton
,	PUNCT	,
une	DET	un
émotion	NOUN	émotion
calife	NOUN	calife
,	PUNCT	,
s'	PRON	se
qu'	SCONJ	que
l'	DET	le
son	DET	son
ses	DET	son
du	ADP	de
sensuelle	ADJ	sensuel
Mon	DET	mon
caressait	VERB	caresser
se	PRON	se
y	PRON	y
longs	NOUN	long
ceux	PRON	celui
appuyèrent	VERB	appuyer
,	PUNCT	,
prit	NOUN	prit
la	DET	le
d'	ADP	de
soudain	ADV	soudain
sur	ADP	sur
m'	PRON	me
«	PUNCT	«
que	SCONJ	que
revenu	NOUN	revenu
nous	PRON	nous
-	PRON	-
.	PUNCT	.
seul	ADJ	seul
pas	ADV	pas
,	PUNCT	,
le	DET	le
moment	NOUN	moment
te	PRON	te
être	AUX	être
-t	PART	-t
sommes	AUX	être
es	PRON	es
seigneur	NOUN	seigneur
,	PUNCT	,
?	PUNCT	?
pourquoi	ADV	pourquoi
revoir	VERB	revoir
que	SCONJ	que
,	PUNCT	,
,	PUNCT	,
murmura	VERB	murmurer
et	CCONJ	et
Dieu	PROPN	Dieu
quittés	VERB	quitter
Le	DET	le
j'	PRON	je
témoin	NOUN	témoin
-il	PRON	il
où	PRON	où
bonheur	NOUN	bonheur
Djafar	PROPN	Djafar
est	AUX	être
tu	SCONJ	tu
nous	PRON	nous
,	PUNCT	,
aie	AUX	avoir
de	ADP	de
est	AUX	être
recherché	VERB	rechercher
depuis	ADP	depuis
—	PUNCT	—
Djafar	PROPN	Djafar
le	DET	le
un	DET	un
,	PUNCT	,
verte	ADJ	vert
peut	VERB	pouvoir
tambourins	NOUN	tambourin
notre	DET	notre
pour	ADP	pour
cours	NOUN	cours
ne	ADV	ne
les	DET	le
se	PRON	se
effleuré	VERB	effleurer
voix	NOUN	voix
se	PRON	se
chanteur	NOUN	chanteur
de	ADP	de
m'	PRON	me
le	DET	le
au	ADP	au
le	DET	le
,	PUNCT	,
séparation	NOUN	séparation
main	NOUN	main
avait	AUX	avoir
de	ADP	de
vanter	VERB	vanter
sa	DET	son
de	ADP	de
la	DET	le
campagne	NOUN	campagne
printemps	NOUN	printemps
»	PUNCT	»
résonnaient	ADV	résonnaient
point	NOUN	point
avoir	AUX	avoir
joignaient	VERB	joindre
Un	DET	un
de	ADP	de
au	ADP	au
de	ADP	de
célébrer	VERB	célébrer
rejoint	VERB	rejoindre
tandis	ADV	tandis
deuxième	ADJ	deuxième
,	PUNCT	,
que	SCONJ	que
les	DET	le
.	PUNCT	.
se	PRON	se
et	CCONJ	et
teinter	VERB	teinter
premier	ADJ	premier
y	PRON	y
,	PUNCT	,
oublier	VERB	oublier
à	ADP	à
prié	VERB	prier
jeunes	NOUN	jeune
jaune	NOUN	jaune
t'	PRON	te
.	PUNCT	.
l'	DET	le
,	PUNCT	,
j'	PRON	je
d'	ADP	de
veux	VERB	vouloir
comme	ADP	comme
je	PRON	je
les	DET	le
«	PUNCT	«
que	SCONJ	que
la	DET	le
et	CCONJ	et
ambre	NOUN	ambre
parvenu	VERB	parvenir
ruisseaux	NOUN	ruisseau
,	PUNCT	,
tintant	VERB	tinter
je	PRON	je
n'	ADV	n'
vois	VERB	voir
de	ADP	de
?	PUNCT	?
pas	ADV	pas
de	ADP	de
ai	AUX	avoir
miel	NOUN	miel
argent	NOUN	argent
suis	AUX	être
filles	ADJ	fille
,	PUNCT	,
.	PUNCT	.
J'	PRON	je
et	CCONJ	et
,	PUNCT	,
ai	AUX	avoir
essayé	VERB	essayer
peau	NOUN	peau
les	DET	le
comment	ADV	comment
Je	PRON	je
Djafar	PROPN	Djafar
respectant	VERB	respecter
tu	SCONJ	tu
»	PUNCT	»
,	PUNCT	,
parlaient	ADV	parlaient
Je	PRON	je
que	SCONJ	que
.	PUNCT	.
mon	DET	mon
dans	ADP	dans
les	DET	le
autres	ADJ	autre
de	ADP	de
et	CCONJ	et
tôt	ADV	tôt
eux	PRON	lui
—	PUNCT	—
le	DET	le
voix	NOUN	voix
maître	NOUN	maître
.	PUNCT	.
demain	ADV	demain
de	ADP	de
le	DET	le
Khurasan	PROPN	Khurasan
plus	ADV	plus
basse	ADJ	bas
,	PUNCT	,
à	ADP	à
mais	CCONJ	mais
Autour	X	Autour
conversation	NOUN	conversation
possible	ADJ	possible
convives	NOUN	convive
le	DET	le
le	DET	le
la	DET	le
partirai	VERB	partir
entre	ADP	entre
je	PRON	je
de	ADP	de
jour	NOUN	jour
avec	ADP	avec
la	DET	le
table	NOUN	table
,	PUNCT	,
partes	NOUN	parte
toi	NOUN	toi
maître	NOUN	maître
passerai	NOUN	passerai
pour	ADP	pour
calife	NOUN	calife
avec	ADP	avec
Fadl	PROPN	Fadl
savaient	VERB	savoir
produisait	VERB	produire
du	ADP	de
frère	NOUN	frère
grande	ADJ	grand
quelque	DET	quelque
.	PUNCT	.
Les	DET	le
austère	ADJ	austère
leur	DET	leur
probablement	ADV	probablement
de	ADP	de
se	PRON	se
pur	NOUN	pur
amour	NOUN	amour
ben	VERB	ben
important	ADJ	important
et	CCONJ	et
en	ADP	en
se	PRON	se
d'	ADP	de
doutant	VERB	douter
du	ADP	de
calife	NOUN	calife
l'	DET	le
lui-même	PRON	lui-même
une	DET	un
dépendait	VERB	dépendre
que	SCONJ	que
Barmakides	NOUN	barmakide
,	PUNCT	,
chose	NOUN	chose
Djafar	PROPN	Djafar
