suffit	NOUN	suffit
commandes	VERB	commander
que	SCONJ	que
chasse	NOUN	chasse
,	PUNCT	,
coup	NOUN	coup
Posséder	VERB	posséder
ne	ADV	ne
commandes	VERB	commander
un	DET	un
rien	PRON	rien
Rien	NOUN	rien
dans	ADP	dans
d'	ADP	de
la	DET	le
prouver	VERB	prouver
qu'	SCONJ	que
mais	CCONJ	mais
,	PUNCT	,
de	ADP	de
.	PUNCT	.
,	PUNCT	,
Prouver	VERB	prouver
tu	SCONJ	tu
ou	CCONJ	ou
toi	NOUN	toi
tu	SCONJ	tu
doute	NOUN	doute
.	PUNCT	.
te	NOUN	te
ne	ADV	ne
,	PUNCT	,
satisfaire	VERB	satisfaire
:	PUNCT	:
pas	ADV	pas
,	PUNCT	,
tu	SCONJ	tu
bout	NOUN	bout
compterait	VERB	compter
fois	NOUN	fois
portrait	NOUN	portrait
vas	NOUN	va
même	ADV	même
inadvenu	NOUN	inadvenu
toi	NOUN	toi
ce	DET	ce
tu	SCONJ	tu
chez	ADP	chez
afficher	NOUN	afficher
risques	NOUN	risque
pour	ADP	pour
un	DET	un
tu	VERB	taire
sais	NOUN	sai
l'	DET	le
que	SCONJ	que
autre	PRON	autre
de	ADP	de
.	PUNCT	.
plus	ADV	plus
corps	NOUN	corps
de	ADP	de
où	PRON	où
peu	ADV	peu
tu	PRON	tu
la	DET	le
première	ADJ	premier
impact	NOUN	impact
glissant	ADJ	glissant
.	PUNCT	.
quand	SCONJ	quand
t'	PRON	te
l'	DET	le
,	PUNCT	,
un	DET	un
,	PUNCT	,
-	NOUN	-
,	PUNCT	,
l'	DET	le
Où	ADV	où
d'	ADP	de
dès	ADP	dès
tu	PRON	tu
te	NOUN	te
Terrain	ADJ	terrain
,	PUNCT	,
que	SCONJ	que
toi	NOUN	toi
,	PUNCT	,
aussi	ADV	aussi
emportes	VERB	emporter
la	DET	le
le	DET	le
au	ADP	au
d'	ADP	de
n'	ADV	n'
:	PUNCT	:
tu	SCONJ	tu
la	DET	le
nécessaires	ADJ	nécessaire
aussi	ADV	aussi
en	ADP	en
atteindras	VERB	atteindre
conquis	ADJ	conquis
de	ADP	de
commence	NOUN	commence
et	CCONJ	et
chasse	NOUN	chasse
rempart	NOUN	rempart
Alors	ADV	alors
transparaisse	NOUN	transparaisse
ailleurs	ADV	ailleurs
le	DET	le
.	PUNCT	.
déjà	ADV	déjà
.	PUNCT	.
Sachant	VERB	savoir
la	DET	le
que	SCONJ	que
maison	NOUN	maison
jamais	ADV	jamais
:	PUNCT	:
,	PUNCT	,
rien	PRON	rien
chasse	NOUN	chasse
que	SCONJ	que
élever	VERB	élever
frisson	NOUN	frisson
,	PUNCT	,
et	CCONJ	et
n'	ADV	n'
la	DET	le
l'	DET	le
interdit	VERB	interdire
,	PUNCT	,
que	SCONJ	que
balance	NOUN	balance
n'	ADV	n'
maintenir	VERB	maintenir
lui-même	PRON	lui-même
sentiment	NOUN	sentiment
En	ADP	en
endormi	ADP	endormi
vous	PRON	vous
ton	ADJ	ton
ce	DET	ce
.	PUNCT	.
que	SCONJ	que
dans	ADP	dans
,	PUNCT	,
votre	DET	votre
matin	NOUN	matin
que	PRON	que
remplit	VERB	remplir
conduits	VERB	conduire
portes	NOUN	porte
rejoint	VERB	rejoindre
plus	ADV	plus
,	PUNCT	,
tu	ADP	tu
il	PRON	il
grand	ADJ	grand
ici	ADV	ici
bras	NOUN	bras
te	CCONJ	te
grand	ADJ	grand
que	SCONJ	que
à	ADP	à
bien	ADV	bien
vous	PRON	vous
plus	ADV	plus
lorsque	SCONJ	lorsque
mariage	NOUN	mariage
qu'	SCONJ	que
tes	ADJ	te
,	PUNCT	,
enfant	ADJ	enfant
a	AUX	avoir
vous	PRON	vous
conduisant	VERB	conduire
au	ADP	au
votre	DET	votre
aux	ADP	à
gosses	NOUN	gosse
ou	CCONJ	ou
qui	PRON	qui
lit	NOUN	lit
ce	PRON	ce
dans	ADP	dans
toi	VERB	toi
vous	PRON	vous
reconduit	VERB	reconduire
lui	PRON	lui
a	AUX	avoir
que	SCONJ	que
chacun	PRON	chacun
être	AUX	être
divisé	VERB	diviser
tu	NOUN	tu
plus	ADV	plus
grand	ADJ	grand
de	ADP	de
morceaux	ADJ	morceal
.	PUNCT	.
mis	VERB	mettre
compris	ADJ	compris
,	PUNCT	,
les	DET	le
appartient	VERB	appartenir
pas	ADV	pas
toi	NOUN	toi
as	NOUN	as
aviez	VERB	avoir
avais	VERB	avoir
apporté	ADJ	apporter
mains	NOUN	main
et	CCONJ	et
dans	ADP	dans
,	PUNCT	,
comme	ADP	comme
l'	DET	le
Et	CCONJ	et
t'	NOUN	t'
ces	DET	ce
n'	ADV	n'
tu	VERB	taire
cela	PRON	cela
été	AUX	être
secrètes	ADJ	secret
hommage	NOUN	hommage
franges	NOUN	frange
doit	VERB	devoir
.	PUNCT	.
Ce	DET	ce
encore	ADV	encore
y	PRON	y
lui	PRON	lui
,	PUNCT	,
et	CCONJ	et
c'	PRON	ce
la	DET	le
arrivé	VERB	arriver
surplus	NOUN	surplus
belle	ADJ	bel
séparé	VERB	séparer
à	ADP	à
t(était	VERB	t(éter
.	PUNCT	.
tu	ADP	tu
vie	NOUN	vie
,	PUNCT	,
pour	ADP	pour
pourquoi	ADV	pourquoi
que	SCONJ	que
toutes	ADJ	tout
as	AUX	avoir
goûter	NOUN	goûter
autres	ADJ	autre
,	PUNCT	,
Tu	ADP	tu
à	ADP	à
réchauffé	NOUN	réchauffé
de	ADP	de
.	PUNCT	.
ce	PRON	ce
,	PUNCT	,
et	CCONJ	et
les	DET	le
en	ADP	en
une	DET	un
du	ADP	de
déjà	ADV	déjà
plus	ADV	plus
es	ADP	es
connaissais	NOUN	connaissai
était	AUX	être
le	DET	le
que	SCONJ	que
nouveau	ADJ	nouveau
fois	NOUN	fois
servi	VERB	servir
ce	PRON	ce
dans	ADP	dans
ta	DET	ton
t'	DET	t'
taille	NOUN	taille
qui	PRON	qui
Mais	CCONJ	mais
à	ADP	à
les	DET	le
fallait	VERB	falloir
définitive	ADJ	définitif
de	ADP	de
l'	DET	le
au	ADP	au
te	CCONJ	te
que	SCONJ	que
accidenté	VERB	accidenter
,	PUNCT	,
un	DET	un
soir	NOUN	soir
certitude	NOUN	certitude
de	ADP	de
l'	DET	le
,	PUNCT	,
,	PUNCT	,
fêlure	NOUN	fêlure
le	DET	le
tout	ADV	tout
cela	PRON	cela
que	PRON	que
l'	DET	le
,	PUNCT	,
aussi	ADV	aussi
pour	ADP	pour
dernier	ADJ	dernier
puisque	SCONJ	puisque
presque	ADV	presque
,	PUNCT	,
.	PUNCT	.
de	ADP	de
apprendre	NOUN	apprendre
à	ADP	à
et	CCONJ	et
traverser	VERB	traverser
yeux	NOUN	oeil
risque	NOUN	risque
hôpital	NOUN	hôpital
la	DET	le
Alors	ADV	alors
la	DET	le
peut	VERB	pouvoir
quand	SCONJ	quand
,	PUNCT	,
casser	VERB	casser
-il	PRON	il
devenir	VERB	devenir
commençaient	VERB	commencer
ne	ADV	ne
Mais	CCONJ	mais
,	PUNCT	,
devait	VERB	devoir
peu	ADV	peu
moi	PRON	moi
partir	VERB	partir
cicatriser	VERB	cicatriser
elle	PRON	lui
,	PUNCT	,
,	PUNCT	,
rentrer	VERB	rentrer
,	PUNCT	,
sa	DET	son
tu	ADP	tu
bientôt	ADV	bientôt
lui	PRON	lui
devoir	VERB	devoir
en	ADP	en
dit	VERB	dire
plus	ADV	plus
dit	VERB	dire
voiture	NOUN	voiture
remmène	VERB	remmener
il	PRON	il
a	AUX	avoir
allait	VERB	aller
:	PUNCT	:
«	NOUN	«
ai	AUX	avoir
,	PUNCT	,
prendre	VERB	prendre
te	VERB	te
sortir	VERB	sortir
que	SCONJ	que
parce	SCONJ	parce
Monique	PROPN	Monique
je	PRON	je
un	DET	un
je	PRON	je
était	AUX	être
un	DET	un
que	SCONJ	que
,	PUNCT	,
bus	NOUN	bus
pour	ADP	pour
tôt	ADV	tôt
qu'	PRON	qu'
qu'	PRON	qu'
si	SCONJ	si
réparation	NOUN	réparation
-	PRON	-
...	PUNCT	...
reins	NOUN	rein
,	PUNCT	,
mais	CCONJ	mais
En	ADP	en
veux	ADJ	veux
Les	DET	le
piges	NOUN	pige
joué	VERB	jouer
cervelle	NOUN	cervelle
,	PUNCT	,
,	PUNCT	,
gars	NOUN	gars
était	AUX	être
est	AUX	être
.	PUNCT	.
ne	ADV	ne
ça	PRON	cela
si	SCONJ	si
entier	NOUN	entier
garde-le	PROPN	garde-le
quarante	NUM	quarante
,	PUNCT	,
en	ADP	en
c'	PRON	ce
.	PUNCT	.
Au	ADP	au
comme	ADP	comme
as	ADJ	a
comptent	ADV	comptent
de	ADP	de
déjà	ADV	déjà
dommage	NOUN	dommage
le	DET	le
,	PUNCT	,
delà	ADV	delà
fonderie	NOUN	fonderie
c'	PRON	ce
,	PUNCT	,
plus	ADV	plus
gabarit	NOUN	gabarit
pas	ADV	pas
que	SCONJ	que
la	DET	le
t'	DET	t'
»	PUNCT	»
.	PUNCT	.
les	DET	le
vieillis	VERB	vieillir
,	PUNCT	,
les	DET	le
broyeur	NOUN	broyeur
inverses	VERB	inverser
---	NOUN	---
heures	NOUN	heure
tu	VERB	taire
un	DET	un
,	PUNCT	,
cahute	ADJ	cahut
ou	CCONJ	ou
le	DET	le
.	PUNCT	.
quoi	PRON	quoi
une	DET	un
finies	ADJ	fini
les	DET	le
surveiller	VERB	surveiller
primes	NOUN	prime
un	DET	un
toutes	ADJ	tout
Ou	CCONJ	ou
pénibilité	NOUN	pénibilité
:	PUNCT	:
où	PRON	où
dans	ADP	dans
,	PUNCT	,
risque	NOUN	risque
les	DET	le
pour	ADP	pour
,	PUNCT	,
,	PUNCT	,
petite	ADJ	petit
minerai	NOUN	minerai
les	DET	le
,	PUNCT	,
insalubrité	NOUN	insalubrité
tu	ADP	tu
et	CCONJ	et
à	ADP	à
pour	ADP	pour
wagonnets	NOUN	wagonnet
trieur	NOUN	trieur
le	DET	le
sable	NOUN	sable
aiguillage	NOUN	aiguillage
vois	NOUN	voi
ou	CCONJ	ou
par	ADP	par
un	DET	un
au	ADP	au
nous	PRON	nous
parcheminée	ADJ	parcheminer
aller	VERB	aller
mais	CCONJ	mais
bons	ADJ	bon
ils	PRON	il
peau	NOUN	peau
,	PUNCT	,
,	PUNCT	,
gros	ADJ	gros
qui	PRON	qui
gars	NOUN	gars
les	DET	le
qui	PRON	qui
à	ADP	à
sont	AUX	être
des	DET	un
coup	NOUN	coup
jusqu'	ADP	jusque
,	PUNCT	,
secs	ADJ	sec
fer	NOUN	fer
.	PUNCT	.
contre	ADP	contre
Ceux	PRON	celui
contre	ADP	contre
toi	NOUN	toi
tout	DET	tout
bout	NOUN	bout
,	PUNCT	,
de	ADP	de
résistent	VERB	résister
tache	VERB	tache
:	PUNCT	:
par	ADP	par
bras	NOUN	bras
pour	ADP	pour
gagnent	ADV	gagnent
comme	ADP	comme
qui	PRON	qui
des	DET	un
,	PUNCT	,
carburent	VERB	carburer
au	ADP	au
au	ADP	au
tiennent	VERB	tenir
la	DET	le
dans	ADP	dans
triques	NOUN	trique
Le	DET	le
.	PUNCT	.
.	PUNCT	.
En	ADP	en
ils	PRON	il
encore	ADV	encore
vestiaires	NOUN	vestiaire
remplacent	NOUN	remplacent
(	PUNCT	(
pas	ADV	pas
tout	ADV	tout
juste	ADV	juste
,	PUNCT	,
«	ADJ	«
je	PRON	je
tâtent	VERB	tâter
fait	VERB	faire
par	ADP	par
le	DET	le
tout	DET	tout
se	PRON	se
à	ADP	à
personnel	NOUN	personnel
modèle	NOUN	modèle
il	PRON	il
-là	PRON	-là
biceps	NOUN	biceps
.	PUNCT	.
pas	ADV	pas
pas	ADV	pas
En	ADP	en
du	ADP	de
sais	VERB	savoir
s'	SCONJ	s'
chez	ADP	chez
s'	SCONJ	s'
chef	NOUN	chef
.	PUNCT	.
ne	ADV	ne
voir	VERB	voir
t'	DET	t'
nous	PRON	nous
ils	PRON	il
embauchant	VERB	embaucher
,	PUNCT	,
cas	NOUN	cas
Ce	DET	ce
les	DET	le
marqué	VERB	marquer
qui	PRON	qui
pareil	ADJ	pareil
humaines	ADJ	humain
sortir	VERB	sortir
nous	PRON	nous
,	PUNCT	,
était	AUX	être
ressources	NOUN	ressource
le	PRON	le
vous	PRON	vous
,	PUNCT	,
,	PUNCT	,
pour	ADP	pour
)	PUNCT	)
...	PUNCT	...
sa	DET	son
travail	NOUN	travail
n'	ADV	n'
pu	VERB	pouvoir
avec	ADP	avec
,	PUNCT	,
ce	PRON	ce
n'	ADV	n'
pourrez	VERB	pouvoir
maintenant	ADV	maintenant
si	SCONJ	si
sur	ADP	sur
un	DET	un
coffre	NOUN	coffre
:	PUNCT	:
,	PUNCT	,
:	PUNCT	:
Vous	PRON	vous
porte	NOUN	porte
vous	PRON	vous
la	DET	le
comme	ADP	comme
.	PUNCT	.
pas	ADV	pas
ce	DET	ce
avait	AUX	avoir
«	NOUN	«
ressource	NOUN	ressource
empêcher	VERB	empêcher
Du	ADP	de
sur-mesure	NOUN	sur-mesure
plutôt	ADV	plutôt
»	PUNCT	»
de	ADP	de
dépenser	VERB	dépenser
s'	PRON	se
t'	PRON	te
J'	PRON	je
,	PUNCT	,
aussi	ADV	aussi
Un	DET	un
même	ADV	même
»	PUNCT	»
travail	NOUN	travail
la	DET	le
ça	PRON	cela
non	ADV	non
?	PUNCT	?
plutôt	ADV	plutôt
,	PUNCT	,
répondre	VERB	répondre
de	ADP	de
quand	ADV	quand
serait	AUX	être
,	PUNCT	,
sec	ADJ	sec
sorti	VERB	sortir
moi	PRON	moi
toujours	ADV	toujours
pas	ADV	pas
est	AUX	être
dû	VERB	devoir
ça	PRON	cela
ne	ADV	ne
cochon	NOUN	cochon
«	NOUN	«
que	SCONJ	que
pas	ADV	pas
,	PUNCT	,
»	PUNCT	»
Ce	PRON	ce
m'	PRON	me
arrange	NOUN	arrange
,	PUNCT	,
caractère	NOUN	caractère
qui	PRON	qui
l'	DET	le
serait	AUX	être
pour	ADP	pour
inverse	NOUN	inverse
,	PUNCT	,
:	PUNCT	:
aurais	VERB	avoir
votre	DET	votre
carrière	NOUN	carrière
fait	VERB	faire
la	DET	le
ce	PRON	ce
langue	NOUN	langue
pas	ADV	pas
cinq	NUM	cinq
l'	DET	le
mais	CCONJ	mais
sa	DET	son
étais	AUX	être
estomac	NOUN	estomac
Au	ADP	au
bout	NOUN	bout
apprends	ADJ	apprend
le	PRON	le
sur	ADP	sur
,	PUNCT	,
ne	ADV	ne
il	PRON	il
décochage	NOUN	décochage
dire	VERB	dire
tu	SCONJ	tu
,	PUNCT	,
j'	PRON	je
tu	ADP	tu
moins	ADV	moins
as	PRON	as
,	PUNCT	,
ras	VERB	rer
le	DET	le
Après	ADV	après
dans	ADP	dans
,	PUNCT	,
l'	DET	le
de	ADP	de
,	PUNCT	,
au	ADP	au
caisse	NOUN	caisse
envoies	NOUN	envoie
semaines	NOUN	semaine
qu'	PRON	qu'
sa	DET	son
tu	VERB	taire
mieux	ADV	mieux
bouche	NOUN	bouche
.	PUNCT	.
.	PUNCT	.
que	PRON	que
tourner	VERB	tourner
retourné	VERB	retourner
vaut	VERB	valoir
.	PUNCT	.
:	PUNCT	:
ailleurs	ADV	ailleurs
chose	NOUN	chose
...	PUNCT	...
d'	ADP	de
voir	VERB	voir
trouve	VERB	trouve
si	SCONJ	si
monsieur	NOUN	Monsieur
même	ADV	même
un	DET	un
:	PUNCT	:
vous	PRON	vous
ans	NOUN	an
Eh	INTJ	Eh
envie	NOUN	envie
donnez	VERB	donner
,	PUNCT	,
,	PUNCT	,
a	AUX	avoir
vous	PRON	vous
,	PUNCT	,
À	ADP	à
on	PRON	on
vingt	NUM	vingt
au	ADP	au
cubilot	NOUN	cubilot
bien	ADV	bien
lui	PRON	lui
,	PUNCT	,
contraire	NOUN	contraire
,	PUNCT	,
métier	NOUN	métier
ai	AUX	avoir
,	PUNCT	,
Au	ADP	au
autre	ADJ	autre
---	PUNCT	---
me	PRON	me
j'	PRON	je
dit	VERB	dire
ou	CCONJ	ou
ai	VERB	avoir
quand	ADV	quand
je	PRON	je
«	NOUN	«
je	PRON	je
ça	PRON	cela
mieux	ADV	mieux
fond	NOUN	fond
,	PUNCT	,
le	DET	le
primes	NOUN	prime
paye	PROPN	paye
,	PUNCT	,
plaît	VERB	plaire
et	CCONJ	et
En	ADP	en
bonnes	ADJ	bon
qui	PRON	qui
doublaient	VERB	doubler
équipes	NOUN	équipe
,	PUNCT	,
a	VERB	avoir
Trois	NUM	Trois
Évidemment	ADV	évidemment
,	PUNCT	,
citernes	NOUN	citerne
.	PUNCT	.
»	PUNCT	»
au	ADP	au
.	PUNCT	.
il	PRON	il
.	PUNCT	.
y	PRON	y
debout	ADV	debout
au	ADP	au
grandes	ADJ	grand
trois-huit	NOUN	trois-huit
«	NOUN	«
hall	NOUN	hall
de	DET	de
la	DET	le
,	PUNCT	,
primes	NOUN	prime
du	ADP	de
les	DET	le
.	PUNCT	.
relais	NOUN	relais
travail	NOUN	travail
quatre	NUM	quatre
la	DET	le
pénible	ADJ	pénible
»	PROPN	»
En	ADP	en
et	CCONJ	et
salissure	NOUN	salissure
amont	NOUN	amont
plus	ADV	plus
le	DET	le
ballet	NOUN	ballet
est	AUX	être
ferraille	ADJ	ferraill
,	PUNCT	,
et	CCONJ	et
le	DET	le
c'	PRON	ce
,	PUNCT	,
par	ADP	par
chef	NOUN	chef
s'	PRON	se
,	PUNCT	,
lourdement	ADJ	lourdement
pour	ADP	pour
l'	DET	le
coke	PROPN	coke
de	ADP	de
d'	ADP	de
.	PUNCT	.
le	DET	le
une	DET	un
élance	NOUN	élance
wagons	NOUN	wagon
haut	ADJ	haut
,	PUNCT	,
argile	NOUN	argile
et	CCONJ	et
orifice	NOUN	orifice
,	PUNCT	,
prêt	ADJ	prêt
s'	PRON	se
charger	VERB	charger
avance	VERB	avancer
en	ADP	en
en	ADP	en
flot	NOUN	flot
la	DET	le
casse	VERB	casser
douzaine	NOUN	douzaine
dedans	VERB	dedans
bas	NOUN	bas
.	PUNCT	.
,	PUNCT	,
le	DET	le
Nous	PRON	nous
des	ADP	de
Lorsque	SCONJ	lorsque
tombe	NOUN	tombe
gars	ADJ	gar
cœur	NOUN	cœur
la	DET	le
pieds	NOUN	pied
depuis	ADP	depuis
même	ADV	même
de	ADP	de
dans	ADP	dans
tes	ADJ	te
que	SCONJ	que
sol	NOUN	sol
.	PUNCT	.
J'	PRON	je
Et	CCONJ	et
garde	VERB	garde
même	ADV	même
un	DET	un
rien	PRON	rien
qui	PRON	qui
,	PUNCT	,
l'	DET	le
:	PUNCT	:
chaque	DET	chaque
,	PUNCT	,
bêchée	NOUN	bêchée
terre	NOUN	terre
à	ADP	à
un	DET	un
petit	ADJ	petit
cœur	NOUN	cœur
du	ADP	de
solidifier	VERB	solidifier
parfait	VERB	parfaire
le	DET	le
ai	VERB	avoir
bronze	NOUN	bronze
de	ADP	de
,	PUNCT	,
changé	VERB	changer
ramassé	VERB	ramasser
goutte	NOUN	goutte
en	ADP	en
.	PUNCT	.
vient	ADJ	vient
étoiles	NOUN	étoile
bizarres	ADJ	bizarre
âge	NOUN	âge
rivière	NOUN	rivière
à	ADP	à
je	PRON	je
rebondit	VERB	rebondir
Et	CCONJ	et
Tu	SCONJ	tu
des	DET	un
ce	DET	ce
créées	VERB	créer
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
à	ADP	à
,	PUNCT	,
sans	ADP	sans
peau	NOUN	peau
de	ADP	de
extrémité	NOUN	extrémité
équipement	NOUN	équipement
leur	DET	leur
recouvert	VERB	recouvrir
On	PRON	on
de	ADP	de
casque	NOUN	casque
entièrement	ADV	entièrement
mica	NOUN	mica
,	PUNCT	,
revêtu	VERB	revêtir
cuir	NOUN	cuir
l'	DET	le
feu	NOUN	feu
.	PUNCT	.
monde	NOUN	monde
cagoule	ADJ	cagoul
masses	NOUN	masse
deux	PRON	deux
millénaire	ADJ	millénaire
exclusivement	ADV	exclusivement
à	ADP	à
de	ADP	de
par	ADP	par
plus	ADV	plus
pour	ADP	pour
.	PUNCT	.
sans	ADP	sans
visière	NOUN	visière
des	ADP	de
yeux	NOUN	oeil
et	CCONJ	et
-	NOUN	-
as	AUX	avoir
extra-terrestres	NOUN	extra-terrestre
chaque	DET	chaque
est	VERB	être
cette	DET	ce
guidon	NOUN	guidon
craie	NOUN	craie
remplir	VERB	remplir
brun	ADJ	brun
commencez	ADJ	commencez
du	ADP	de
de	ADP	de
lourde	ADJ	lourd
chargez	VERB	charger
épais	NOUN	épai
,	PUNCT	,
sous	ADP	sous
Le	DET	le
,	PUNCT	,
que	SCONJ	que
et	CCONJ	et
,	PUNCT	,
sens	NOUN	sens
un	DET	un
,	PUNCT	,
leurs	DET	leur
soupe	NOUN	soupe
deux	NUM	deux
creusets	NOUN	creuset
mètres	NOUN	mètre
vicieux	ADJ	vicieux
malgré	ADP	malgré
tu	ADP	tu
un	DET	un
,	PUNCT	,
de	ADP	de
vous	PRON	vous
rouge	NOUN	rouge
les	DET	le
les	DET	le
apparence	NOUN	apparence
à	ADP	à
,	PUNCT	,
gueuses	NOUN	gueuse
de	ADP	de
moules	NOUN	moule
leur	DET	leur
ce	DET	ce
liquide	NOUN	liquide
par	ADP	par
de	ADP	de
marque	NOUN	marque
.	PUNCT	.
avec	ADP	avec
nos	DET	notre
où	PRON	où
n'	ADV	n'
de	ADP	de
rouge	NOUN	rouge
la	DET	le
jour	NOUN	jour
On	PRON	on
n'	ADV	n'
de	ADP	de
qu'	SCONJ	que
une	DET	un
casques	NOUN	casque
jamais	ADV	jamais
,	PUNCT	,
un	DET	un
encore	ADV	encore
et	CCONJ	et
suspendu	VERB	suspendre
coulée	NOUN	coulée
avait	VERB	avoir
de	ADP	de
Personne	PRON	personne
a	AUX	avoir
n'	ADV	n'
explosé	VERB	exploser
au-dessus	ADV	au-dessus
de	ADP	de
volcan	NOUN	volcan
juste	ADV	juste
a	VERB	avoir
.	PUNCT	.
aucun	PRON	aucun
masse	NOUN	masse
nos	DET	notre
nous	PRON	nous
têtes	NOUN	tête
tenue	NOUN	tenue
,	PUNCT	,
plastique	NOUN	plastique
plus	ADV	plus
petits	ADJ	petit
tablier	NOUN	tablier
rien	PRON	rien
vu	VERB	voir
:	PUNCT	:
ça	PRON	cela
.	PUNCT	.
a	AUX	avoir
le	DET	le
autres	ADJ	autre
dire	VERB	dire
,	PUNCT	,
,	PUNCT	,
serait	AUX	être
se	PRON	se
pu	VERB	pouvoir
vieux	ADJ	vieux
ci	PRON	ci
est	VERB	être
,	PUNCT	,
ça	PRON	cela
te	CCONJ	te
du	ADP	de
.	PUNCT	.
arrivé	VERB	arriver
parfois	ADV	parfois
ta	DET	ton
un	PRON	un
redeviennent	ADV	redeviennent
qui	PRON	qui
remettent	VERB	remettre
-	PRON	-
le	DET	le
puissances	NOUN	puissance
pourquoi	NOUN	pourquoi
des	ADP	de
deux	NUM	deux
avec	ADP	avec
-	NOUN	-
ce	DET	ce
Celui	PROPN	Celui
C'	PRON	ce
ne	ADV	ne
mêmes	ADJ	même
des	ADP	de
.	PUNCT	.
réveillent	VERB	réveiller
pas	ADV	pas
à	ADP	à
cubilot	NOUN	cubilot
et	CCONJ	et
.	PUNCT	.
,	PUNCT	,
sûr	ADP	sûr
elles	PRON	lui
ensuite	ADV	ensuite
Trop	ADV	trop
datait	VERB	dater
place	NOUN	place
.	PUNCT	.
dernier	ADJ	dernier
à	ADP	à
il	PRON	il
:	PUNCT	:
,	PUNCT	,
siècle	NOUN	siècle
pas	ADV	pas
est	AUX	être
.	PUNCT	.
peut	VERB	pouvoir
changer	VERB	changer
,	PUNCT	,
bien	ADV	bien
juste	ADJ	juste
que	SCONJ	que
fétiche	NOUN	fétiche
La	DET	le
avec	ADP	avec
donnait	VERB	donner
notre	DET	notre
autant	ADV	autant
c'	PRON	ce
la	DET	le
peu	ADV	peu
maison	NOUN	maison
les	DET	le
graphitées	NOUN	graphitée
,	PUNCT	,
les	DET	le
notre	DET	notre
,	PUNCT	,
fondée	NOUN	fondé
beaucoup	ADV	beaucoup
deux	NUM	deux
Un	DET	un
Après	ADV	après
et	CCONJ	et
encore	ADV	encore
.	PUNCT	.
époque	NOUN	époque
autres	ADJ	autre
c'	PRON	ce
que	SCONJ	que
ça	PRON	cela
comme	ADP	comme
,	PUNCT	,
est	AUX	être
allé	VERB	aller
fonte	NOUN	fonte
,	PUNCT	,
vite	ADV	vite
tordais	VERB	tordre
emmené	VERB	emmener
pommes	NOUN	pomme
m'	PRON	me
trop	ADV	trop
me	PRON	me
le	DET	le
.	PUNCT	.
tombé	VERB	tomber
dans	ADP	dans
quatre	NUM	quatre
en	ADP	en
savais	VERB	savoir
Quand	SCONJ	quand
On	PRON	on
sur	ADP	sur
me	PRON	me
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
encore	ADV	encore
je	PRON	je
hurlais	VERB	hurler
me	PRON	me
suis	AUX	être
marié	ADJ	marier
je	PRON	je
me	PRON	me
.	PUNCT	.
avais	VERB	avoir
brûlé	VERB	brûler
les	DET	le
tenaient	VERB	tenir
Je	PRON	je
j'	PRON	je
a	AUX	avoir
.	PUNCT	.
tellement	ADV	tellement
Puis	CCONJ	puis
à	ADP	à
brancard	NOUN	brancard
je	PRON	je
suis	AUX	être
Ils	PRON	il
:	PUNCT	:
je	PRON	je
bras	NOUN	bras
le	DET	le
revient	VERB	revenir
,	PUNCT	,
tout	ADJ	tout
Et	CCONJ	et
toute	DET	tout
poignet	NOUN	poignet
écharpe	NOUN	écharpe
sur	ADP	sur
apprends	ADJ	apprend
greffée	VERB	greffer
carrément	NOUN	carrément
mauve	ADJ	mauve
ai	AUX	avoir
parler	VERB	parler
de	ADP	de
,	PUNCT	,
au	ADP	au
un	DET	un
la	DET	le
la	DET	le
et	CCONJ	et
maintenant	ADV	maintenant
T'	NOUN	t'
la	DET	le
coude	NOUN	coude
peau	NOUN	peau
barbe	NOUN	barbe
ne	ADV	ne
où	PRON	où
comme	SCONJ	comme
un	DET	un
.	PUNCT	.
fesse	NOUN	fesse
,	PUNCT	,
je	PRON	je
au	ADP	au
pas	ADV	pas
.	PUNCT	.
lisse	NOUN	lisse
,	PUNCT	,
côté	NOUN	côté
l'	PRON	l'
trop	ADV	trop
.	PUNCT	.
Même	ADV	même
figure	VERB	figure
de	ADP	de
bronzée	NOUN	bronzée
à	ADP	à
peu	ADV	peu
notre	DET	notre
gens	NOUN	gens
tu	ADP	tu
ombre	NOUN	ombre
.	PUNCT	.
de	ADP	de
aux	ADP	à
quand	SCONJ	quand
ans	NOUN	an
servir	VERB	servir
dans	ADP	dans
la	DET	le
ce	PRON	ce
on	PRON	on
à	ADP	à
ça	PRON	cela
et	CCONJ	et
te	PRON	te
a	AUX	avoir
.	PUNCT	.
lumière	NOUN	lumière
qu'	PRON	qu'
Deux	NUM	Deux
profil	NOUN	profil
la	DET	le
,	PUNCT	,
commencé	VERB	commencer
,	PUNCT	,
il	PRON	il
t'	DET	t'
te	PRON	te
.	PUNCT	.
te	DET	te
rue	NOUN	rue
habitues	NOUN	habitue
de	ADP	de
mariage	NOUN	mariage
l'	DET	le
Comme	SCONJ	comme
on	PRON	on
promènes	ADJ	promène
à	ADP	à
drôlement	VERB	drôlemer
le	DET	le
soir	NOUN	soir
Et	CCONJ	et
de	ADP	de
,	PUNCT	,
qu'	SCONJ	que
regarde	VERB	regarde
blanche	ADJ	blanc
fréquentait	VERB	fréquenter
de	ADP	de
Mais	CCONJ	mais
du	ADP	de
:	PUNCT	:
se	PRON	se
,	PUNCT	,
«	NOUN	«
et	CCONJ	et
