jean	PROPN	jean
ne	ADV	ne
à	ADP	à
se	PRON	se
le	DET	le
front	NOUN	front
parvenaient	VERB	parvenir
à	ADP	à
,	PUNCT	,
dans	ADP	dans
d'	ADP	de
le	DET	le
être	AUX	être
la	DET	le
caractéristique	NOUN	caractéristique
instant	NOUN	instant
dans	ADP	dans
Comme	SCONJ	comme
l'	PRON	l'
craintes	NOUN	crainte
,	PUNCT	,
d'	ADP	de
messager	NOUN	messager
quoique	ADJ	quoiqu
se	PRON	se
peu	ADV	peu
manière	NOUN	manière
,	PUNCT	,
gênant	VERB	gêner
trop	ADV	trop
une	DET	un
.	PUNCT	.
découverts	VERB	découvrir
assuré	VERB	assurer
,	PUNCT	,
ils	PRON	il
étaient	VERB	être
referma	VERB	refermer
Lui	NOUN	lui
décor	NOUN	décor
place	NOUN	place
Emily	NOUN	emily
quand	SCONJ	quand
aussi	ADV	aussi
eût	PRON	eût
la	DET	le
pour	ADP	pour
grille	NOUN	grille
certaine	NOUN	certaine
.	PUNCT	.
,	PUNCT	,
se	PRON	se
Malgré	ADP	malgré
leurs	DET	leur
.	PUNCT	.
être	AUX	être
fondait	VERB	fondre
le	DET	le
,	PUNCT	,
demandé	VERB	demander
éloignait	VERB	éloigner
ils	PRON	il
quittèrent	ADV	quittèrent
petits	ADJ	petit
garde	NOUN	garde
s'	PRON	se
où	PRON	où
préférable	ADJ	préférable
s'	PRON	se
écureuils	NOUN	écureuil
et	CCONJ	et
se	PRON	se
s'	PRON	se
,	PUNCT	,
.	PUNCT	.
de	ADP	de
une	DET	un
s'	PRON	se
vite	ADV	vite
poste	NOUN	poste
réfugier	NOUN	réfugier
serait	AUX	être
vive	ADJ	vif
du	ADP	de
allure	ADJ	allur
étaient	AUX	être
longuement	PRON	longuement
Ils	PRON	il
larges	NOUN	large
provoquèrent	VERB	provoquer
il	PRON	il
ils	PRON	il
autres	ADJ	autre
allées	VERB	aller
écartèrent	VERB	écarter
s'	SCONJ	s'
et	CCONJ	et
animaux	NOUN	animal
dans	ADP	dans
la	DET	le
pour	ADP	pour
boisée	VERB	boiser
fuite	NOUN	fuite
d'	ADP	de
les	DET	le
à	ADP	à
,	PUNCT	,
de	ADP	de
portion	NOUN	portion
refusait	VERB	refuser
de	ADP	de
collaborer	VERB	collaborer
se	PRON	se
fond	NOUN	fond
fini	VERB	finir
introduire	ADJ	introduir
de	ADP	de
possibilité	NOUN	possibilité
le	DET	le
se	PRON	se
trouvait	VERB	trouver
deuxième	ADJ	deuxième
elle	PRON	lui
nuit	NOUN	nuit
un	DET	un
avaient	AUX	avoir
Si	SCONJ	si
cachot	NOUN	cachot
décider	VERB	décider
et	CCONJ	et
solution	NOUN	solution
la	DET	le
ou	CCONJ	ou
,	PUNCT	,
de	ADP	de
—	NOUN	—
Yann	PROPN	Yann
quelconque	ADJ	quelconque
faveur	NOUN	faveur
avec	ADP	avec
envisager	VERB	envisager
dans	ADP	dans
au	ADP	au
de	ADP	de
palais	NOUN	palais
d'	ADP	de
par	ADP	par
d'	ADP	de
.	PUNCT	.
Frankenstein	PROPN	Frankenstein
la	DET	le
avait	AUX	avoir
,	PUNCT	,
elle	PRON	lui
en	ADP	en
jour	NOUN	jour
refusé	VERB	refuser
qu'	PRON	qu'
Marion	NOUN	marion
localiser	VERB	localiser
morte	VERB	mourir
pendant	ADP	pendant
doute	NOUN	doute
suffirait	NOUN	suffirait
possédait	VERB	posséder
fût	ADJ	fût
chercher	VERB	chercher
De	ADP	de
,	PUNCT	,
qu'	SCONJ	que
il	PRON	il
;	PUNCT	;
,	PUNCT	,
cas	NOUN	cas
aux	ADP	à
elle	PRON	lui
sauraient	VERB	savoir
sombres	ADJ	sombre
une	DET	un
,	PUNCT	,
ils	PRON	il
.	PUNCT	.
Dans	ADP	dans
revanche	NOUN	revanche
le	DET	le
,	PUNCT	,
de	ADP	de
heures	NOUN	heure
liberté	NOUN	liberté
la	DET	le
chambre	NOUN	chambre
contraire	ADJ	contraire
leur	PRON	leur
de	ADP	de
en	ADP	en
sa	DET	son
sans	ADP	sans
,	PUNCT	,
ne	ADV	ne
journée	NOUN	journée
mouvement	NOUN	mouvement
où	PRON	où
,	PUNCT	,
alors	ADV	alors
relative	ADJ	relatif
.	PUNCT	.
la	PRON	le
plus	ADV	plus
donc	ADV	donc
humains	NOUN	humain
obscurité	NOUN	obscurité
êtres	NOUN	être
en	ADP	en
possédaient	VERB	posséder
facteur	NOUN	facteur
l'	DET	le
certains	DET	certain
ne	ADV	ne
leur	DET	leur
les	DET	le
vampires	NOUN	vampire
:	PUNCT	:
être	AUX	être
supplémentaire	ADJ	supplémentaire
sensibilité	NOUN	sensibilité
seul	ADJ	seul
cela	PRON	cela
à	ADP	à
faveur	NOUN	faveur
Un	DET	un
semblables	ADJ	semblable
de	ADP	de
un	DET	un
.	PUNCT	.
garant	NOUN	garant
celle	PRON	celui
des	ADP	de
supérieure	ADJ	supérieur
une	DET	un
surnaturels	ADJ	surnaturel
risquaient	VERB	risquer
de	ADP	de
,	PUNCT	,
action	NOUN	action
discrétion	NOUN	discrétion
et	CCONJ	et
plaidait	VERB	plaider
une	DET	un
en	ADP	en
,	PUNCT	,
diurne	ADJ	diurne
animaux	NOUN	animal
en	ADP	en
particulier	ADJ	particulier
d'	ADP	de
serait	AUX	être
,	PUNCT	,
pas	ADV	pas
aux	ADP	à
qu'	SCONJ	que
par	ADP	par
services	NOUN	service
.	PUNCT	.
,	PUNCT	,
la	DET	le
affectés	VERB	affecter
des	DET	un
palais	NOUN	palais
Or	CCONJ	or
de	ADP	de
ces	DET	ce
du	ADP	de
Ils	PRON	il
Emily	NOUN	emily
,	PUNCT	,
rôdaient	VERB	rôder
le	DET	le
rien	PRON	rien
Cependant	ADV	cependant
vampires	ADJ	vampire
garçon	NOUN	garçon
au	ADP	au
sortilège	NOUN	sortilège
les	DET	le
d'	ADP	de
ne	ADV	ne
prouvait	VERB	prouver
et	CCONJ	et
à	ADP	à
que	SCONJ	que
demeurât	ADJ	demeurât
.	PUNCT	.
créatures	NOUN	créature
la	DET	le
,	PUNCT	,
elle	PRON	lui
nuit	NOUN	nuit
Mircalla	PROPN	Mircalla
,	PUNCT	,
d'	ADP	de
connaissance	NOUN	connaissance
ne	ADV	ne
une	DET	un
seule	NOUN	seule
,	PUNCT	,
le	DET	le
disposait	VERB	disposer
.	PUNCT	.
baron	NOUN	baron
qu'	PRON	qu'
donc	ADV	donc
à	ADP	à
ils	PRON	il
.	PUNCT	.
touffus	ADJ	touffu
avaient	AUX	avoir
devisaient	VERB	deviser
être	AUX	être
.	PUNCT	.
parfois	ADV	parfois
un	DET	un
.	PUNCT	.
briser	VERB	briser
le	DET	le
,	PUNCT	,
buissons	NOUN	buisson
Emily	NOUN	emily
loin	ADV	loin
attendirent	VERB	attendre
des	DET	un
Edmont	NOUN	edmont
l'	PRON	l'
de	ADP	de
entre	ADP	entre
courir	VERB	courir
d'	ADP	de
eux	PRON	lui
aussi	ADV	aussi
arrivée	NOUN	arrivée
voix	NOUN	voix
pouvait	VERB	pouvoir
risque	NOUN	risque
baiser	VERB	baiser
des	ADP	de
Dissimulés	VERB	dissimuler
il	PRON	il
,	PUNCT	,
Yann	PROPN	Yann
et	CCONJ	et
basse	ADJ	bas
ténèbres	NOUN	ténèbre
enlacés	VERB	enlacer
,	PUNCT	,
échangeant	VERB	échanger
l'	DET	le
résolu	VERB	résoudre
,	PUNCT	,
sans	ADP	sans
,	PUNCT	,
,	PUNCT	,
enchantement	NOUN	enchantement
.	PUNCT	.
mais	CCONJ	mais
,	PUNCT	,
écouter	VERB	écouter
l'	DET	le
disaient	VERB	dire
apparaissait	VERB	apparaître
effort	NOUN	effort
murailles	ADJ	muraille
du	ADP	de
difficile	ADJ	difficile
de	ADP	de
discrétion	NOUN	discrétion
trois	NUM	trois
les	DET	le
ce	DET	ce
mètres	ADJ	mètre
il	PRON	il
pas	ADV	pas
de	ADP	de
sommet	VERB	sommet
faisait	VERB	faire
ne	ADV	ne
par	ADP	par
de	ADP	de
là	ADV	là
cents	NOUN	cent
était	AUX	être
Lui	VERB	luire
le	PRON	le
l'	DET	le
palais	NOUN	palais
pas	ADV	pas
de	ADP	de
dont	PRON	dont
,	PUNCT	,
à	ADP	à
deviner	VERB	deviner
contemplait	VERB	contempler
bien	ADV	bien
ils	PRON	il
les	DET	le
sombres	NOUN	sombre
n'	ADV	n'
,	PUNCT	,
se	PRON	se
au-dessus	ADV	au-dessus
qu'	PRON	qu'
lycée	NOUN	lycée
végétation	NOUN	végétation
encore	ADV	encore
déjà	ADV	déjà
considéré	VERB	considérer
il	PRON	il
la	DET	le
grands	ADJ	grand
affiché	VERB	afficher
se	PRON	se
s'	PRON	se
était	AUX	être
s'	PRON	se
des	ADP	de
murailles	NOUN	muraille
un	DET	un
qui	PRON	qui
en	PRON	en
moderne	ADJ	moderne
bravé	VERB	braver
pour	ADP	pour
apprêtait	VERB	apprêter
avait	AUX	avoir
Derrière	ADP	derrière
celle	PRON	celui
ces	DET	ce
.	PUNCT	.
Au	ADP	au
jeune	ADJ	jeune
des	ADP	de
.	PUNCT	.
il	PRON	il
,	PUNCT	,
toujours	ADV	toujours
dangers	NOUN	danger
trouvait	VERB	trouver
,	PUNCT	,
avait	AUX	avoir
comme	ADP	comme
à	ADP	à
Curieux	ADJ	curieux
et	CCONJ	et
de	ADP	de
:	PUNCT	:
il	PRON	il
bien	ADV	bien
.	PUNCT	.
plus	ADV	plus
vis-à-vis	ADV	vis-à-vis
affronter	VERB	affronter
eût	PRON	eût
le	DET	le
plus	ADV	plus
l'	DET	le
Comme	ADP	comme
une	PRON	un
filles	NOUN	fille
relations	NOUN	relation
il	PRON	il
,	PUNCT	,
un	DET	un
jeu	NOUN	jeu
semaine	NOUN	semaine
du	ADP	de
ses	DET	son
autres	ADJ	autre
l'	DET	le
paraître	NOUN	paraître
jamais	ADV	jamais
autre	PRON	autre
de	ADP	de
,	PUNCT	,
qu'	PRON	qu'
cynisme	NOUN	cynisme
passaient	NOUN	passaient
que	SCONJ	que
il	PRON	il
n'	ADV	n'
,	PUNCT	,
de	ADP	de
d'	ADP	de
avouer	VERB	avouer
copains	NOUN	copain
.	PUNCT	.
semaine	NOUN	semaine
qui	PRON	qui
osé	NOUN	osé
à	ADP	à
les	DET	le
sans	ADP	sans
intérêt	NOUN	intérêt
en	ADP	en
à	ADP	à
qu'	SCONJ	que
à	ADP	à
,	PUNCT	,
même	ADJ	même
ces	DET	ce
rêvait	VERB	rêver
accorder	VERB	accorder
ou	CCONJ	ou
amour	NOUN	amour
la	DET	le
justement	ADV	justement
sous	ADP	sous
siècle	NOUN	siècle
grand	ADJ	grand
par	ADP	par
.	PUNCT	.
dans	ADP	dans
celle	PRON	celui
de	ADP	de
en	PRON	en
-là	PRON	-là
on	PRON	on
coups	NOUN	coup
XIXe	ADJ	xix
Il	PRON	il
créatures	NOUN	créature
.	PUNCT	.
du	ADP	de
était	AUX	être
vampire	NOUN	vampire
celui	NOUN	celui
romans	NOUN	roman
qu'	PRON	qu'
de	ADP	de
Frankenstein	PROPN	Frankenstein
des	ADP	de
voilà	VERB	voilà
peur	NOUN	peur
un	DET	un
rencontrait	VERB	rencontrer
mourir	VERB	mourir
où	ADV	où
les	DET	le
d'	ADP	de
,	PUNCT	,
les	DET	le
...	PUNCT	...
.	PUNCT	.
il	PRON	il
sentait	VERB	sentir
Non	ADV	non
pas	ADV	pas
Et	CCONJ	et
,	PUNCT	,
dévoré	VERB	dévorer
Celle	PRON	celui
se	PRON	se
si	SCONJ	si
il	PRON	il
ressent	VERB	ressentir
pour	ADP	pour
pour	ADP	pour
elle	PRON	lui
,	PUNCT	,
on	PRON	on
rongeait	NOUN	rongeait
le	DET	le
chez	ADP	chez
le	DET	le
,	PUNCT	,
c'	PRON	ce
se	PRON	se
semaine	NOUN	semaine
mais	CCONJ	mais
instar	NOUN	instar
.	PUNCT	.
l'	DET	le
,	PUNCT	,
à	ADP	à
le	DET	le
qu'	SCONJ	que
venu	VERB	venir
elle	PRON	lui
Non	ADV	non
,	PUNCT	,
suivante	ADJ	suivant
un	DET	un
après	ADP	après
angoisse	NOUN	angoisse
manifesterait	VERB	manifester
dentiste	NOUN	dentiste
peu	ADV	peu
moment	NOUN	moment
l'	DET	le
demeurait	VERB	demeurer
la	DET	le
l'	DET	le
avoir	AUX	avoir
abstraite	NOUN	abstraite
ce	PRON	ce
pris	VERB	prendre
rendez-vous	NOUN	rendez-vous
instant	NOUN	instant
savait	VERB	savoir
qu'	PRON	qu'
,	PUNCT	,
de	ADP	de
jamais	ADV	jamais
qu'	SCONJ	que
découvrir	VERB	découvrir
abusé	VERB	abuser
aimerait	VERB	aimer
s'	PRON	se
était	AUX	être
De	ADP	de
qu'	SCONJ	que
en	ADP	en
il	PRON	il
ne	ADV	ne
sur	ADP	sur
bon	ADJ	bon
s'	PRON	se
ou	CCONJ	ou
il	PRON	il
la	DET	le
il	PRON	il
sur	ADP	sur
qu'	SCONJ	que
ceux	PRON	celui
plus	ADV	plus
craignait	VERB	craindre
Marion	NOUN	marion
de	ADP	de
ne	ADV	ne
serait	AUX	être
qu'	SCONJ	que
propres	ADJ	propre
qu'	SCONJ	que
elle	PRON	lui
apercevoir	VERB	apercevoir
l'	PRON	l'
sentiments	NOUN	sentiment
retrouvant	VERB	retrouver
pour	ADP	pour
était	AUX	être
jamais	ADV	jamais
de	ADP	de
en	ADP	en
ou	CCONJ	ou
fille	NOUN	fille
fait	NOUN	fait
,	PUNCT	,
ses	DET	son
il	PRON	il
.	PUNCT	.
un	DET	un
jeune	ADJ	jeune
se	PRON	se
.	PUNCT	.
sur	ADP	sur
temps	NOUN	temps
forcerait	VERB	forcer
:	PUNCT	:
camarade	NOUN	camarade
retour	NOUN	retour
qu'	SCONJ	que
se	PRON	se
convenance	NOUN	convenance
ne	ADV	ne
charmants	ADJ	charmant
s'	PRON	se
il	PRON	il
rester	VERB	rester
illusion	NOUN	illusion
épousées	NOUN	épousée
,	PUNCT	,
n'	ADV	n'
d'	ADP	de
et	CCONJ	et
vite	ADV	vite
sûr	ADJ	sûr
pas	ADV	pas
,	PUNCT	,
ils	PRON	il
pourraient	VERB	pouvoir
ensemble	ADJ	ensembl
plus	ADV	plus
Terre	PROPN	Terre
aussi	ADV	aussi
ne	ADV	ne
les	PRON	le
aux	ADP	à
faisait	VERB	faire
séparer	VERB	séparer
le	DET	le
à	ADP	à
aux	ADP	à
,	PUNCT	,
princes	NOUN	prince
.	PUNCT	.
puisque	SCONJ	puisque
aucune	DET	aucun
était	AUX	être
Bien	ADV	bien
De	ADP	de
ils	PRON	il
virginales	ADJ	virginal
tout	ADV	tout
unis	VERB	unir
démodées	VERB	démoder
de	ADP	de
pas	ADV	pas
ce	DET	ce
étaient	AUX	être
amours	NOUN	amour
Edmont	VERB	edmont
ce	DET	ce
n'	ADV	n'
était	AUX	être
s'	PRON	se
,	PUNCT	,
plongé	VERB	plonger
moderne	ADJ	moderne
dans	ADP	dans
rêver	VERB	rêver
ça	PRON	cela
cinéma	NOUN	cinéma
,	PUNCT	,
empêcher	VERB	empêcher
fut	AUX	être
Pourtant	ADV	pourtant
suranné	ADJ	suranné
,	PUNCT	,
,	PUNCT	,
après	ADP	après
que	SCONJ	que
il	PRON	il
.	PUNCT	.
Ce	PRON	ce
dans	ADP	dans
-il	PRON	il
ne	ADV	ne
contexte	NOUN	contexte
...	PUNCT	...
passé	NOUN	passé
si	SCONJ	si
de	ADP	de
Peut	NOUN	peut
pouvait	VERB	pouvoir
de	DET	de
-	ADV	-
être	AUX	être
,	PUNCT	,
.	PUNCT	.
magnifiques	NOUN	magnifique
qui	PRON	qui
à	ADP	à
.	PUNCT	.
lui	PRON	lui
A	AUX	avoir
.	PUNCT	.
lune	NOUN	lune
sa	DET	son
en	ADP	en
.	PUNCT	.
du	ADP	de
épaule	NOUN	épaule
hauteur	NOUN	hauteur
de	ADP	de
déclara	VERB	déclarer
qui	PRON	qui
sur	ADP	sur
le	DET	le
de	ADP	de
chevalier	NOUN	chevalier
,	PUNCT	,
—	PUNCT	—
sortit	NOUN	sortit
simplement	ADV	simplement
habitants	NOUN	habitant
la	DET	le
le	DET	le
main	NOUN	main
minuit	NOUN	minuit
approchait	VERB	approcher
ciel	NOUN	ciel
est	AUX	être
en	PRON	en
les	DET	le
l'	DET	le
la	DET	le
temps	ADV	temps
,	PUNCT	,
Tous	ADJ	tout
méditation	NOUN	méditation
dans	ADP	dans
le	DET	le
juger	VERB	juger
,	PUNCT	,
Yann	PROPN	Yann
par	ADP	par
la	DET	le
Il	PRON	il
posant	VERB	poser
acquiesça	VERB	acquiescer
palais	NOUN	palais
.	PUNCT	.
Ils	PRON	il
le	DET	le
vers	ADP	vers
jeunes	NOUN	jeune
où	PRON	où
Les	DET	le
avaient	VERB	avoir
égal	ADJ	égal
sur	ADP	sur
dormir	NOUN	dormir
hors	ADP	hors
des	DET	un
arbres	NOUN	arbre
berges	NOUN	berge
besoin	NOUN	besoin
toujours	ADV	toujours
.	PUNCT	.
dirigèrent	VERB	diriger
patrouilles	NOUN	patrouille
gens	NOUN	gens
assoupis	VERB	assoupir
et	CCONJ	et
incident	NOUN	incident
et	CCONJ	et
être	AUX	être
le	DET	le
mixtes	NOUN	mixte
.	PUNCT	.
des	DET	un
le	DET	le
la	DET	le
sans	ADP	sans
de	ADP	de
allées	NOUN	allée
couvert	NOUN	couvert
devaient	VERB	devoir
arrivèrent	VERB	arriver
trois	NUM	trois
circulaient	NOUN	circulaient
se	PRON	se
forteresse	NOUN	forteresse
des	ADP	de
un	DET	un
,	PUNCT	,
demeurant	VERB	demeurer
quittèrent	VERB	quitter
droit	NOUN	droit
pas	NOUN	pas
les	DET	le
d'	ADP	de
emprunter	NOUN	emprunter
lac	DET	lac
palais	NOUN	palais
.	PUNCT	.
de	ADP	de
régnait	VERB	régner
du	ADP	de
du	ADP	de
serrées	VERB	serrer
s'	PRON	se
clandestins	ADJ	clandestin
n'	ADV	n'
traverser	VERB	traverser
ils	PRON	il
milieu	NOUN	milieu
façon	NOUN	façon
où	PRON	où
l'	DET	le
imaginé	NOUN	imaginé
Le	DET	le
îlot	PROPN	îlot
était	AUX	être
dents	NOUN	dent
,	PUNCT	,
l'	DET	le
au	ADP	au
de	ADP	de
l'	DET	le
pas	ADV	pas
qui	PRON	qui
,	PUNCT	,
Les	DET	le
duquel	PRON	duquel
avaient	VERB	avoir
permettait	VERB	permettre
étendait	VERB	étendre
.	PUNCT	.
Frankenstein	PROPN	Frankenstein
toute	DET	tout
pour	ADP	pour
mais	CCONJ	mais
de	ADP	de
amarré	VERB	amarrer
les	DET	le
visiteurs	NOUN	visiteur
bac	NOUN	bac
Serpentine	PROPN	Serpentine
près	ADV	près
,	PUNCT	,
heure	NOUN	heure
avec	ADP	avec
ensemble	ADJ	ensembl
les	DET	le
mirent	VERB	mettre
n'	ADV	n'
et	CCONJ	et
pénétrèrent	VERB	pénétrer
uns	ADJ	un
pieds	NOUN	pied
s'	PRON	se
nageur	NOUN	nageur
,	PUNCT	,
ne	ADV	ne
l'	DET	le
glacées	ADJ	glacé
encore	ADV	encore
éclaboussures	NOUN	éclaboussure
de	ADP	de
pratiqué	VERB	pratiquer
à	ADP	à
sans	ADP	sans
pas	ADV	pas
aux	ADP	à
les	DET	le
immergèrent	ADV	immergèrent
eaux	NOUN	eau
la	DET	le
brasse	NOUN	brasse
jamais	ADV	jamais
lentement	ADV	lentement
autres	ADJ	autre
bottes	NOUN	botte
,	PUNCT	,
Yann	PROPN	Yann
,	PUNCT	,
y	PRON	y
les	DET	le
se	PRON	se
avait	AUX	avoir
risquer	VERB	risquer
.	PUNCT	.
pour	ADP	pour
distancer	VERB	distancer
Quoique	ADJ	quoiqu
bon	ADJ	bon
nager	VERB	nager
dans	ADP	dans
les	DET	le
,	PUNCT	,
se	PRON	se
problèmes	NOUN	problème
au	ADP	au
d'	ADP	de
agissait	VERB	agir
s'	PRON	se
ne	ADV	ne
épée	NOUN	épée
que	SCONJ	que
abordèrent	ADV	abordèrent
rendit	VERB	rendre
,	PUNCT	,
la	DET	le
La	DET	le
pied	NOUN	pied
il	PRON	il
avant	ADP	avant
il	PRON	il
parcourir	VERB	parcourir
poser	VERB	poser
pas	ADV	pas
qu'	SCONJ	que
distance	NOUN	distance
ils	PRON	il
,	PUNCT	,
compte	NOUN	compte
et	CCONJ	et
de	ADP	de
véritables	ADJ	véritable
de	ADP	de
une	DET	un
une	DET	un
Quand	SCONJ	quand
se	PRON	se
traversée	NOUN	traversée
sinécure	NOUN	sinécure
vite	ADV	vite
.	PUNCT	.
s'	PRON	se
acheva	VERB	achever
à	ADP	à
vingtaine	NOUN	vingtaine
.	PUNCT	.
étant	VERB	être
de	ADP	de
mètres	NOUN	mètre
d'	ADP	de
côté	NOUN	côté
toutefois	ADV	toutefois
au	ADP	au
n'	ADV	n'
clarté	ADJ	clarté
mur	NOUN	mur
noyer	VERB	noyer
jusqu'	ADP	jusque
en	ADP	en
et	CCONJ	et
du	ADP	de
se	PRON	se
leur	DET	leur
compagnons	NOUN	compagnon
?	PUNCT	?
chuchota	NOUN	chuchota
tout	ADV	tout
qu'	SCONJ	que
ses	DET	son
des	ADP	de
trempés	NOUN	trempé
aucun	PRON	aucun
.	PUNCT	.
aux	ADP	à
étaient	AUX	être
le	DET	le
nuit	NOUN	nuit
enceinte	NOUN	enceinte
lui	PRON	lui
,	PUNCT	,
La	DET	le
relative	NOUN	relative
dents	NOUN	dent
,	PUNCT	,
.	PUNCT	.
la	DET	le
deux	NUM	deux
Emily	NOUN	emily
mais	CCONJ	mais
et	CCONJ	et
de	ADP	de
gelés	VERB	geler
claquant	NOUN	claquant
moins	ADV	moins
—	PUNCT	—
à	ADP	à
avait	AUX	avoir
Et	CCONJ	et
maintenant	ADV	maintenant
os	NOUN	os
d'	ADP	de
failli	VERB	faillir
révéla	NOUN	révéla
n'	ADV	n'
remarqua	NOUN	remarqua
garde	NOUN	garde
invisibles	ADJ	invisible
.	PUNCT	.
escalader	VERB	escalader
la	DET	le
aucun	DET	aucun
demeuraient	ADV	demeuraient
Ni	PROPN	Ni
palais	NOUN	palais
réussirons	VERB	réussir
jamais	ADV	jamais
en	ADP	en
sans	ADP	sans
autour	ADV	autour
paroi	NOUN	paroi
devant	ADP	devant
les	DET	le
restant	VERB	rester
S'	SCONJ	s'
même	ADV	même
faction	NOUN	faction
—	PUNCT	—
était	AUX	être
pas	ADV	pas
posté	VERB	poster
groupés	ADV	groupés
,	PUNCT	,
en	ADP	en
s'	PRON	se
.	PUNCT	.
.	PUNCT	.
du	ADP	de
à	ADP	à
en	PRON	en
,	PUNCT	,
Edmont	PRON	edmont
porte	VERB	porte
pareille	DET	pareil
sur	ADP	sur
—	PUNCT	—
trouvait	VERB	trouver
,	PUNCT	,
Nous	PRON	nous
ne	ADV	ne
il	PRON	il
n'	ADV	n'
ils	PRON	il
même	ADV	même
murailles	NOUN	muraille
.	PUNCT	.
,	PUNCT	,
-il	PRON	il
faut	VERB	falloir
ouvrir	VERB	ouvrir
:	PUNCT	:
grappin	NOUN	grappin
faudrait	VERB	falloir
fais	NOUN	fai
vois	VERB	voir
nous	PRON	nous
la	PRON	le
—	PUNCT	—
d'	ADP	de
Je	PRON	je
Le	DET	le
solution	NOUN	solution
y	PRON	y
haussa	VERB	hausser
passer	VERB	passer
seule	ADJ	seul
Comme	ADP	comme
tu	VERB	taire
Yann	PROPN	Yann
une	DET	un
.	PUNCT	.
les	DET	le
épaules	NOUN	épaule
garçon	NOUN	garçon
la	DET	le
trouver	VERB	trouver
Comment	ADV	comment
ne	ADV	ne
faire	AUX	faire
porte	NOUN	porte
qu'	SCONJ	que
—	PUNCT	—
il	PRON	il
.	PUNCT	.
tu	VERB	taire
un	DET	un
.	PUNCT	.
!	PUNCT	!
moyen	NOUN	moyen
de	ADP	de
par	ADP	par
admit	NOUN	admit
Encore	ADV	encore
,	PUNCT	,
vas	DET	vas
ce	PRON	ce
,	PUNCT	,
-il	PRON	il
un	DET	un
Yann	PROPN	Yann
chevalier	NOUN	chevalier
habitude	NOUN	habitude
répondit	NOUN	répondit
en	ADP	en
ouvrir	VERB	ouvrir
juste	ADV	juste
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
te	NOUN	te
tourna	VERB	tourner
Le	DET	le
...	PUNCT	...
Emily	NOUN	emily
instant	NOUN	instant
?	PUNCT	?
—	PUNCT	—
avait	AUX	avoir
tu	ADP	tu
porte	NOUN	porte
veux	ADJ	veux
et	CCONJ	et
expliqua	VERB	expliquer
vers	ADP	vers
question	NOUN	question
enfin	ADV	enfin
il	PRON	il
faire	AUX	faire
(	PUNCT	(
,	PUNCT	,
une	DET	un
qu'	PRON	qu'
médita	VERB	méditer
se	PRON	se
Euh	PROPN	Euh
.	PUNCT	.
hésitant	VERB	hésiter
frappe	VERB	frappe
—	PUNCT	—
Tout	ADV	tout
cette	DET	ce
quand	SCONJ	quand
,	PUNCT	,
tête	NOUN	tête
je	PRON	je
,	PUNCT	,
de	ADP	de
qu'	SCONJ	que
sort	NOUN	sort
pas	ADV	pas
sauter	VERB	sauter
avant	ADP	avant
donné	VERB	donner
oui	NOUN	oui
c'	PRON	ce
ce	PRON	ce
n'	ADV	n'
une	DET	un
pour	ADP	pour
crois	NOUN	croi
qui	PRON	qui
faire	AUX	faire
convaincue	VERB	convaincre
faire	VERB	faire
?	PUNCT	?
sans	ADP	sans
moue	NOUN	moue
que	SCONJ	que
:)	PUNCT	:)
possible	ADJ	possible
Tu	ADP	tu
du	ADP	de
bruit	NOUN	bruit
allons	VERB	aller
jeune	ADJ	jeune
à	ADP	à
pense	VERB	pense
que	SCONJ	que
est	AUX	être
femme	NOUN	femme
est	AUX	être
je	PRON	je
ton	NOUN	ton
nous	PRON	nous
peu	ADV	peu
strictement	ADV	strictement
eut	VERB	avoir
—	PUNCT	—
parler	VERB	parler
,	PUNCT	,
La	DET	le
conclure	VERB	conclure
Etant	PROPN	Etant
,	PUNCT	,
.	PUNCT	.
la	DET	le
que	SCONJ	que
gros	ADJ	gros
ne	ADV	ne
jusqu'	ADP	jusque
Mais	CCONJ	mais
peu	ADV	peu
un	DET	un
,	PUNCT	,
direction	NOUN	direction
sommes	AUX	être
pas	ADV	pas
Assez	ADV	assez
nous	PRON	nous
dans	ADP	dans
pour	ADP	pour
.	PUNCT	.
décida	VERB	décider
maintenant	ADV	maintenant
peux	VERB	pouvoir
crucial	NOUN	crucial
tergiversé	VERB	tergiverser
trahit	VERB	trahir
ne	ADV	ne
moment	NOUN	moment
regarde	VERB	regarde
.	PUNCT	.
Si	SCONJ	si
reculer	VERB	reculer
affirmer	VERB	affirmer
caillou	NOUN	caillou
nous	PRON	nous
notre	DET	notre
venus	VERB	venir
.	PUNCT	.
au	ADP	au
sorcellerie	NOUN	sorcellerie
je	PRON	je
ici	ADV	ici
!	PUNCT	!
.	PUNCT	.
—	PUNCT	—
en	ADP	en
Nous	PRON	nous
ne	ADV	ne
rien	PRON	rien
personne	NOUN	personne
ramassant	VERB	ramasser
il	PRON	il
Edmont	PRON	edmont
pas	ADV	pas
nos	DET	notre
de	ADP	de
ton	NOUN	ton
Emily	NOUN	emily
sur	ADP	sur
restera	VERB	rester
convaincu	NOUN	convaincu
en	ADP	en
le	DET	le
des	ADP	de
pouvoirs	NOUN	pouvoir
amour	NOUN	amour
.	PUNCT	.
avait	AUX	avoir
Sans	ADP	sans
»	PUNCT	»
n'	ADV	n'
n'	ADV	n'
prouvant	VERB	prouver
sorcellerie	VERB	sorcellerie
,	PUNCT	,
s'	PRON	se
.	PUNCT	.
«	VERB	«
Il	PRON	il
