bord	NOUN	bord
un	DET	un
articles	NOUN	article
sont	AUX	être
au	ADP	au
journaux	NOUN	journal
!	PUNCT	!
témoins	NOUN	témoin
mère	NOUN	mère
j'	PRON	je
près	ADV	près
les	DET	le
d'	ADP	de
,	PUNCT	,
des	ADP	de
de	ADP	de
Tu	ADJ	taire
mal	ADV	mal
Si	SCONJ	si
siècle	NOUN	siècle
.	PUNCT	.
oublies	NOUN	oublie
Tous	ADJ	tout
.	PUNCT	.
depuis	ADP	depuis
vieux	ADJ	vieux
travaille	VERB	travaille
de	ADP	de
que	SCONJ	que
.	PUNCT	.
documents	NOUN	document
sur	ADP	sur
—	PUNCT	—
à	ADP	à
Elle	PRON	lui
toi	ADV	toi
musée	VERB	muser
plus	ADV	plus
irais	ADJ	irai
suis	AUX	être
aidera	VERB	aider
épaules	NOUN	épaule
ça	PRON	cela
j'	PRON	je
en	PRON	en
informations	NOUN	information
.	PUNCT	.
Il	PRON	il
haussa	VERB	hausser
dire	VERB	dire
Juliana	PROPN	Juliana
petite	ADJ	petit
«	PUNCT	«
que	SCONJ	que
,	PUNCT	,
toute	DET	tout
?	PUNCT	?
crois	NOUN	croi
que	SCONJ	que
d'	ADP	de
rendre	VERB	rendre
Tu	DET	tu
une	DET	un
façon	NOUN	façon
,	PUNCT	,
De	ADP	de
J'	PRON	je
pas	ADV	pas
auras	NOUN	aura
visite	NOUN	visite
les	DET	le
aimerais	AUX	aimerais
—	PUNCT	—
tu	ADJ	taire
m'	PRON	me
.	PUNCT	.
oui	NOUN	oui
sûr	ADJ	sûr
te	VERB	te
je	PRON	je
.	PUNCT	.
»	PUNCT	»
—	PUNCT	—
lui	PRON	lui
n'	ADV	n'
sur	ADP	sur
mais	CCONJ	mais
ce	DET	ce
sur	ADP	sur
non	ADV	non
Et	CCONJ	et
et	CCONJ	et
devinettes	NOUN	devinette
et	CCONJ	et
,	PUNCT	,
.	PUNCT	.
tu	ADJ	taire
tut	VERB	taire
un	DET	un
apprend	VERB	apprendre
est	AUX	être
et	CCONJ	et
.	PUNCT	.
aux	ADP	à
autant	ADV	autant
Tu	ADP	tu
puisque	SCONJ	puisque
jouer	VERB	jouer
rien	PRON	rien
-il	PRON	il
famille	NOUN	famille
à	ADP	à
,	PUNCT	,
as	AUX	avoir
entendu	VERB	entendre
«	PUNCT	«
présent	NOUN	présent
?	PUNCT	?
-t	PART	-t
moins	ADV	moins
instant	NOUN	instant
ne	ADV	ne
auras	ADJ	aura
nous?demanda	NOUN	nous?demanda
.	PUNCT	.
sourit	ADJ	sourit
,	PUNCT	,
»	PUNCT	»
nous	PRON	nous
le	DET	le
Joshua	PROPN	Joshua
se	PRON	se
le	DET	le
sa	DET	son
passé	NOUN	passé
C'	PRON	ce
fouiller	VERB	fouiller
compter	VERB	compter
,	PUNCT	,
J'	PRON	je
Parce	SCONJ	parce
.	PUNCT	.
Josh	PROPN	Josh
notreproblème	VERB	notreproblème
.	PUNCT	.
Ensemble	NOUN	ensemble
—	PUNCT	—
,	PUNCT	,
tu	ADP	tu
plus	ADV	plus
nous	PRON	nous
fille	NOUN	fille
besoin	NOUN	besoin
,	PUNCT	,
à	ADP	à
—	PUNCT	—
que	SCONJ	que
espère	NOUN	espère
de	ADP	de
.	PUNCT	.
,	PUNCT	,
l'	PRON	l'
petite	ADJ	petit
Tu	PROPN	Tu
peux	NOUN	peu
.	PUNCT	.
ne	ADV	ne
ai	AUX	avoir
moi	PRON	moi
.	PUNCT	.
sais	NOUN	sai
me	PRON	me
Je	PRON	je
sur	ADP	sur
.	PUNCT	.
Vraiment	ADV	vraiment
taille	NOUN	taille
besoinde	ADJ	besoind
sens	VERB	sentir
affronter	VERB	affronter
ton	NOUN	ton
aide	VERB	aide
je	PRON	je
maintenant	ADV	maintenant
seule	ADJ	seul
,	PUNCT	,
l'	PRON	l'
le	DET	le
plus	ADV	plus
de	ADP	de
nous	PRON	nous
sa	DET	son
certain	ADJ	certain
serons	VERB	être
main	NOUN	main
pizzas	NOUN	pizza
casse-tête	NOUN	casse-tête
se	PRON	se
carra	VERB	carrer
en	PRON	en
eux	PRON	lui
ce	DET	ce
en	ADP	en
suis	AUX	être
»	PUNCT	»
,	PUNCT	,
réussirons	VERB	réussir
je	PRON	je
coûte	VERB	coûte
les	DET	le
pour	ADP	pour
Et	CCONJ	et
résoudre	VERB	résoudre
tandis	ADV	tandis
que	SCONJ	que
soupirant	NOUN	soupirant
quoi	PRON	quoi
la	DET	le
posait	VERB	poser
foutu	ADJ	foutu
sur	ADP	sur
qu'	SCONJ	que
.	PUNCT	.
serveur	NOUN	serveur
que	SCONJ	que
banquette	NOUN	banquette
.	PUNCT	.
jeune	ADJ	jeune
il	PRON	il
lâcha	VERB	lâcher
fille	NOUN	fille
et	CCONJ	et
...	PUNCT	...
forts	ADJ	fort
la	DET	le
devant	ADP	devant
Il	PRON	il
de	ADP	de
«	NOUN	«
accord	NOUN	accord
pensées	NOUN	pensée
le	DET	le
minutes	NOUN	minute
.	PUNCT	.
D'	ADP	de
un	DET	un
joyeusement	ADV	joyeusement
l'	PRON	l'
embrassa	NOUN	embrassa
histoires	NOUN	histoire
les	DET	le
dit	VERB	dire
des	ADP	de
quinze	NUM	quinze
devant	ADP	devant
,	PUNCT	,
purement	ADV	purement
prescris	VERB	prescrire
de	ADP	de
dissipa	ADJ	dissipa
maintenant	ADV	maintenant
je	PRON	je
,	PUNCT	,
la	DET	le
tendresse	NOUN	tendresse
Tours	NOUN	tour
!	PUNCT	!
?	PUNCT	?
baiser	VERB	baiser
-il	PRON	il
dans	ADP	dans
Plus	ADV	plus
,	PUNCT	,
ce	DET	ce
de	ADP	de
hall	NOUN	hall
fantômes	NOUN	fantôme
»	PUNCT	»
d'	ADP	de
merveilles	NOUN	merveille
Quand	SCONJ	quand
Joshua	PROPN	Joshua
alimentaires	ADJ	alimentaire
Et	CCONJ	et
...	PUNCT	...
instant	NOUN	instant
ces	DET	ce
seule	ADJ	seul
inquiétudes	NOUN	inquiétude
une	DET	un
chaleur	ADJ	chaleur
va	VERB	aller
une	DET	un
dernières	ADJ	dernier
éprouvé	VERB	éprouver
,	PUNCT	,
Elle	PRON	lui
«	PUNCT	«
Ça	PUNCT	ça
être	NOUN	être
,	PUNCT	,
fille	NOUN	fille
être	AUX	être
par	ADP	par
encore	ADV	encore
de	ADP	de
qui	PRON	qui
envahie	NOUN	envahie
.	PUNCT	.
chambre	NOUN	chambre
la	DET	le
sentit	ADJ	sentit
jeune	ADJ	jeune
dormir	NOUN	dormir
toute	ADJ	tout
drôle	VERB	drôle
dans	ADP	dans
impression	NOUN	impression
ta	DET	ton
.	PUNCT	.
ne	ADV	ne
tout	ADJ	tout
se	PRON	se
dans	ADP	dans
bienfaisante	NOUN	bienfaisante
pas	ADV	pas
Jamais	ADV	jamais
aussi	ADV	aussi
son	NOUN	son
n'	ADV	n'
délicieuse	ADJ	délicieux
.	PUNCT	.
irradiait	VERB	irradier
de	ADP	de
avait	AUX	avoir
Jessie	PROPN	Jessie
elle	PRON	lui
.	PUNCT	.
Joshua	PROPN	Joshua
longtemps	ADV	longtemps
tu	SCONJ	tu
»	PUNCT	»
pas	ADV	pas
dit	VERB	dire
aussi	ADV	aussi
l'	DET	le
étreinte	NOUN	étreinte
restera	VERB	rester
désert	VERB	désert
retournais	VERB	retourner
,	PUNCT	,
relâcher	VERB	relâcher
soupira	VERB	soupirer
crois	VERB	croire
de	ADP	de
hocha	NOUN	hocha
serais	AUX	être
ne	ADV	ne
dans	ADP	dans
de	ADP	de
hésitant	VERB	hésiter
Tu	SCONJ	tu
à	ADP	à
la	DET	le
tête	NOUN	tête
et	CCONJ	et
tranquille	ADJ	tranquille
que	SCONJ	que
coin	NOUN	coin
son	DET	son
?	PUNCT	?
si	SCONJ	si
.	PUNCT	.
Du	ADP	de
que	SCONJ	que
Jessica	PROPN	Jessica
celle	PRON	celui
le	DET	le
tu	ADP	tu
mère	NOUN	mère
premier	ADJ	premier
étage	NOUN	étage
plus	ADV	plus
,	PUNCT	,
,	PUNCT	,
œil	NOUN	œil
ta	DET	ton
installation	NOUN	installation
aperçut	VERB	apercevoir
se	PRON	se
Spectre	NOUN	spectre
Je	PRON	je
.	PUNCT	.
elle	PRON	lui
?	PUNCT	?
répondit	NOUN	répondit
la	DET	le
nouveau	ADJ	nouveau
.	PUNCT	.
peut	VERB	pouvoir
.	PUNCT	.
mur	NOUN	mur
peux	VERB	pouvoir
Margaret	PROPN	Margaret
à	ADP	à
repousser	VERB	repousser
en	ADP	en
de	ADP	de
-elle	PRON	lui
,	PUNCT	,
sur	ADP	sur
toile	NOUN	toile
le	DET	le
indéfiniment	ADV	indéfiniment
mon	DET	mon
pas	ADV	pas
!	PUNCT	!
demanda	ADJ	demanda
Josh	PROPN	Josh
,	PUNCT	,
«	NOUN	«
Comment	ADV	comment
nouvelle	ADJ	nouveau
,	PUNCT	,
Le	DET	le
ne	ADV	ne
savoir	VERB	savoir
-t	PART	-t
maman	ADJ	maman
ressemble	VERB	ressemble
-elle	PRON	lui
de	ADP	de
capuche	NOUN	capuche
,	PUNCT	,
Juliana	PROPN	Juliana
-elle	PRON	lui
quoi	PRON	quoi
volupté	VERB	volupter
Dieu	PROPN	Dieu
sommes	AUX	être
sera	AUX	être
Joshua	PROPN	Joshua
pancarte	NOUN	pancarte
Et	CCONJ	et
nous	PRON	nous
son	DET	son
notre	DET	notre
publicité	NOUN	publicité
.	PUNCT	.
,	PUNCT	,
-	PUNCT	-
nous	PRON	nous
enlaça	NOUN	enlaça
La	DET	le
instant	NOUN	instant
elle	PRON	lui
posée	VERB	poser
!	PUNCT	!
pour	ADP	pour
dans	ADP	dans
sait	VERB	savoir
client	ADV	client
quand	SCONJ	quand
enfouit	NOUN	enfouit
avec	ADP	avec
;	PUNCT	;
demain	ADV	demain
pas	ADV	pas
visage	NOUN	visage
aurons	VERB	avoir
»	PUNCT	»
,	PUNCT	,
premier	ADJ	premier
son	DET	son
ne	ADV	ne
l'	DET	le
l'	DET	le
occupées	VERB	occuper
et	CCONJ	et
nous	PRON	nous
de	ADP	de
la	DET	le
que	SCONJ	que
seul	ADJ	seul
ne	ADV	ne
pull	NOUN	pull
,	PUNCT	,
m'	PRON	me
.	PUNCT	.
arrive	VERB	arrive
Alors	ADV	alors
,	PUNCT	,
:	PUNCT	:
over	X	over
t'	PRON	te
téléphone	NOUN	téléphone
les	DET	le
ou	CCONJ	ou
d'	ADP	de
me	PRON	me
sur	ADP	sur
un	DET	un
que	SCONJ	que
murmura	VERB	murmurer
promesse	NOUN	promesse
soit	VERB	être
,	PUNCT	,
puis	CCONJ	puis
fasses	NOUN	fasse
Mon	DET	mon
lui	PRON	lui
,	PUNCT	,
caressa	VERB	caresser
,	PUNCT	,
tu	SCONJ	tu
ce	PRON	ce
veux	VERB	vouloir
quelque	DET	quelque
.	PUNCT	.
moment	NOUN	moment
inquiétant	ADJ	inquiétant
que	SCONJ	que
cheveux	PRON	cheveux
appelles	VERB	appeler
«	NOUN	«
quoi	PRON	quoi
une	DET	un
chose	NOUN	chose
tu	ADP	tu
S'	SCONJ	s'
d'	ADP	de
incompréhensible	NOUN	incompréhensible
je	PRON	je
Il	PRON	il
il	PRON	il
est	VERB	être
.	PUNCT	.
les	DET	le
table	NOUN	table
-elle	PRON	lui
Je	PRON	je
-	NOUN	-
porte	NOUN	porte
ma	DET	mon
dit	VERB	dire
Juliana	PROPN	Juliana
camionnette	NOUN	camionnette
lèvres	NOUN	lèvre
.	PUNCT	.
dix	NUM	dix
contemplaient	NOUN	contemplaient
et	CCONJ	et
l'	DET	le
la	DET	le
—	PUNCT	—
de	ADP	de
suis	AUX	être
devant	ADP	devant
minutes	NOUN	minute
de	ADP	de
nuit	NOUN	nuit
garée	VERB	garer
,	PUNCT	,
Joshua	PROPN	Joshua
,	PUNCT	,
épaule	NOUN	épaule
en	ADP	en
en	ADP	en
égarés	VERB	égarer
la	DET	le
Par	ADP	par
moins	ADV	moins
est	AUX	être
yeux	NOUN	oeil
...	PUNCT	...
dessus	NOUN	dessus
.	PUNCT	.
lui	PRON	lui
de	ADP	de
»	PUNCT	»
tendant	VERB	tendre
ses	DET	son
ici	ADV	ici
de	ADP	de
,	PUNCT	,
la	DET	le
Promis	PROPN	Promis
pas	ADV	pas
Tant	ADV	tant
dans	ADP	dans
simple	ADJ	simple
étaient	AUX	être
avait	AUX	avoir
.	PUNCT	.
seule	ADJ	seul
temps	NOUN	temps
contre	ADP	contre
.	PUNCT	.
Les	DET	le
,	PUNCT	,
les	PRON	le
restée	VERB	rester
,	PUNCT	,
lui	PRON	lui
qu'	SCONJ	que
Margaret	PROPN	Margaret
.	PUNCT	.
tout	ADV	tout
à	ADP	à
le	DET	le
elle	PRON	lui
,	PUNCT	,
était	AUX	être
n'	ADV	n'
avait	AUX	avoir
mais	CCONJ	mais
était	AUX	être
cette	DET	ce
eu	VERB	avoir
serrée	VERB	serrer
rideaux	NOUN	rideau
bien	ADV	bien
Joshua	PROPN	Joshua
encore	ADV	encore
paru	VERB	paraître
terminés	ADJ	terminer
présent	NOUN	présent
immense	NOUN	immense
différent	ADV	différent
se	PRON	se
chambre	NOUN	chambre
glacée	VERB	glacer
C'	PRON	ce
qu'	SCONJ	que
retrouvait	VERB	retrouver
de	ADP	de
elle	PRON	lui
un	DET	un
.	PUNCT	.
pouvoir	VERB	pouvoir
sur	ADP	sur
bras	NOUN	bras
vue	NOUN	vue
poser	VERB	poser
de	ADP	de
sur	ADP	sur
,	PUNCT	,
en	ADP	en
tendant	VERB	tendre
proche	ADJ	proche
océan	NOUN	océan
son	DET	son
la	DET	le
une	DET	un
on	PRON	on
voguait	NOUN	voguait
la	DET	le
donc	ADV	donc
que	SCONJ	que
,	PUNCT	,
fond	NOUN	fond
avait	AUX	avoir
de	ADP	de
,	PUNCT	,
tel	ADJ	tel
lune	NOUN	lune
étoilée	ADJ	étoilé
la	DET	le
fantôme	VERB	fantôme
lit	NOUN	lit
les	DET	le
.	PUNCT	.
Jessica	PROPN	Jessica
vaisseau	NOUN	vaisseau
panoramique	ADJ	panoramique
,	PUNCT	,
l'	DET	le
toucher	VERB	toucher
Si	SCONJ	si
l'	DET	le
rien	PRON	rien
qu'	SCONJ	que
nuit	NOUN	nuit
Du	ADP	de
impression	NOUN	impression
un	DET	un
avait	VERB	avoir
tour	NOUN	tour
nuages	NOUN	nuage
grenier	NOUN	grenier
.	PUNCT	.
la	DET	le
la	DET	le
de	ADP	de
le	DET	le
lit	NOUN	lit
glissaient	VERB	glisser
de	ADP	de
poupée	NOUN	poupée
poudrait	NOUN	poudrait
cuivre	NOUN	cuivre
les	DET	le
du	ADP	de
de	ADP	de
les	DET	le
étage	NOUN	étage
La	DET	le
sol	NOUN	sol
d'	ADP	de
un	DET	un
,	PUNCT	,
le	DET	le
dont	PRON	dont
de	ADP	de
la	DET	le
premier	ADJ	premier
de	ADP	de
.	PUNCT	.
contenait	VERB	contenir
ombres	NOUN	ombre
,	PUNCT	,
l'	DET	le
sur	ADP	sur
nord	ADJ	nord
pièce	NOUN	pièce
chambre	NOUN	chambre
argent	NOUN	argent
Dans	ADP	dans
astre	NOUN	astre
récupérés	VERB	récupérer
la	DET	le
maison	NOUN	maison
clarté	NOUN	clarté
effilochés	ADJ	effiloché
dans	ADP	dans
en	ADP	en
meubles	NOUN	meuble
d'	ADP	de
une	DET	un
,	PUNCT	,
,	PUNCT	,
moderne	ADJ	moderne
quelques	DET	quelque
,	PUNCT	,
maman	NOUN	maman
mère	NOUN	mère
fauteuil	NOUN	fauteuil
de	ADP	de
...	PUNCT	...
dans	ADP	dans
elle	PRON	lui
un	DET	un
avait	AUX	avoir
Après	ADP	après
.	PUNCT	.
Jessica	PROPN	Jessica
Margaret	PROPN	Margaret
.	PUNCT	.
les	DET	le
sa	DET	son
,	PUNCT	,
bascule	VERB	bascule
et	CCONJ	et
,	PUNCT	,
incapable	ADJ	incapable
protesté	VERB	protester
trouvé	VERB	trouver
je	PRON	je
à	ADP	à
magnifique	NOUN	magnifique
plus	ADV	plus
leur	DET	leur
à	ADP	à
expliquer	VERB	expliquer
recherches	NOUN	recherche
,	PUNCT	,
combles	NOUN	comble
préférerais	VERB	préférer
équivalent	VERB	équivaloir
Ecoute	NOUN	ecoute
quelque	DET	quelque
chose	NOUN	chose
avait	AUX	avoir
coiffeuse	NOUN	coiffeuse
,	PUNCT	,
qu'	PRON	qu'
«	PUNCT	«
lit	NOUN	lit
peur	NOUN	peur
.	PUNCT	.
ça	PRON	cela
pas	ADV	pas
Nous	PRON	nous
avait	VERB	avoir
réplique	NOUN	réplique
Tu	PRON	tu
son	DET	son
tu	SCONJ	tu
ne	ADV	ne
Mme	NOUN	mme
t'	PRON	te
endroit	NOUN	endroit
par	ADP	par
—	PUNCT	—
d'	ADP	de
.	PUNCT	.
plus	ADV	plus
.	PUNCT	.
Ryan	PROPN	Ryan
!	PUNCT	!
voir	VERB	voir
apparence	NOUN	apparence
cet	DET	ce
Ce	DET	ce
petit	ADJ	petit
terre	NOUN	terre
,	PUNCT	,
Mais	CCONJ	mais
parfait	VERB	parfaire
recouvrer	VERB	recouvrer
peux	VERB	pouvoir
avait	AUX	avoir
ancienne	ADJ	ancien
sera	AUX	être
verrons	VERB	voir
dormir	ADJ	dormir
,	PUNCT	,
en	ADP	en
répondu	VERB	répondre
ton	NOUN	ton
attendant	VERB	attendre
,	PUNCT	,
tard	ADV	tard
de	ADP	de
sans	ADP	sans
ne	ADV	ne
un	DET	un
hall	NOUN	hall
rends	NOUN	rend
chance	NOUN	chance
parierais	VERB	parier
cet	DET	ce
!	PUNCT	!
en	ADP	en
la	DET	le
de	ADP	de
il	PRON	il
Tu	SCONJ	tu
te	PRON	te
mille	NUM	mille
?	PUNCT	?
,	PUNCT	,
coffre	ADJ	coffr
valeur	NOUN	valeur
Nous	PRON	nous
,	PUNCT	,
qu'	SCONJ	que
de	ADP	de
dollars	NOUN	dollar
maison	NOUN	maison
pas	ADV	pas
beaucoup	ADV	beaucoup
compte	NOUN	compte
dans	ADP	dans
le	DET	le
chinois	ADJ	chinois
vaut	VERB	valoir
de	ADP	de
la	DET	le
mais	CCONJ	mais
rappelles	ADJ	rappelle
plus	ADV	plus
a	VERB	avoir
de	ADP	de
Je	PRON	je
adorable	NOUN	adorable
!	PUNCT	!
le	PRON	le
de	ADP	de
eu	VERB	avoir
retrouver	VERB	retrouver
.	PUNCT	.
il	PRON	il
peut-être	ADV	peut-être
de	ADP	de
poupée	NOUN	poupée
avons	AUX	avoir
caprice	NOUN	caprice
ai	AUX	avoir
formidable	ADJ	formidable
.	PUNCT	.
pas	ADV	pas
main	NOUN	main
J'	PRON	je
est	AUX	être
était	AUX	être
mais	CCONJ	mais
Jessica	PROPN	Jessica
ne	ADV	ne
de	ADP	de
inclinée	NOUN	inclinée
partout	ADV	partout
l'	DET	le
la	DET	le
est	AUX	être
de	ADP	de
Heureusement	ADV	heureusement
mettre	VERB	mettre
ta	DET	ton
s'	PRON	se
son	DET	son
de	ADP	de
double	NOUN	double
faire	VERB	faire
un	DET	un
air	NOUN	air
tout	ADV	tout
,	PUNCT	,
elle	PRON	lui
,	PUNCT	,
voulait	VERB	vouloir
le	DET	le
impossible	ADJ	impossible
;	PUNCT	;
dessus	ADJ	dessu
avoir	VERB	avoir
chambre	NOUN	chambre
non	ADV	non
mobilier	NOUN	mobilier
!	PUNCT	!
?	PUNCT	?
»	PUNCT	»
,	PUNCT	,
cherché	VERB	chercher
C'	PRON	ce
donc	ADV	donc
là	ADV	là
et	CCONJ	et
à	ADP	à
errer	VERB	errer
effrayants	NOUN	effrayant
devenu	VERB	devenir
par	ADP	par
,	PUNCT	,
à	ADP	à
une	DET	un
le	DET	le
comme	ADP	comme
un	DET	un
que	SCONJ	que
phosphorescente	NOUN	phosphorescente
présent	ADJ	présent
qui	PRON	qui
hanté	VERB	hanter
pièce	NOUN	pièce
rompu	VERB	rompre
reflets	ADJ	reflet
,	PUNCT	,
toute	ADJ	tout
sur	ADP	sur
.	PUNCT	.
bougeait	VERB	bouger
A	AUX	avoir
ses	DET	son
amarres	NOUN	amarre
aurait	AUX	avoir
On	PRON	on
dans	ADP	dans
parti	VERB	partir
,	PUNCT	,
navire	NOUN	navire
aurait	AUX	avoir
plafond	NOUN	plafond
serait	AUX	être
d'	ADP	de
fou	ADJ	fou
la	DET	le
le	DET	le
dit	VERB	dire
était	AUX	être
ciel	NOUN	ciel
,	PUNCT	,
...	PUNCT	...
contrecœur	NOUN	contrecœur
mise	VERB	mettre
mer	ADJ	mer
s'	PRON	se
son	DET	son
laissant	VERB	laisser
l'	DET	le
un	DET	un
fauteuil	NOUN	fauteuil
.	PUNCT	.
,	PUNCT	,
dans	ADP	dans
n'	ADV	n'
lumineuse	ADJ	lumineux
balançant	VERB	balancer
sur	ADP	sur
...	PUNCT	...
pas	ADV	pas
une	DET	un
bascule	VERB	bascule
endormit	NOUN	endormit
bien	ADV	bien
à	ADP	à
sanglotait	NOUN	sanglotait
s'	PRON	se
Tout	ADV	tout
Elle	PRON	lui
son	DET	son
Elle	PRON	lui
sillage	NOUN	sillage
côté	NOUN	côté
de	ADP	de
,	PUNCT	,
Ne	ADV	ne
obscurité	NOUN	obscurité
.	PUNCT	.
traînée	NOUN	traînée
le	DET	le
pleure	VERB	pleure
...	PUNCT	...
lit	NOUN	lit
Quelqu'	ADP	quelqu'
à	ADP	à
va	VERB	aller
,	PUNCT	,
pas	ADV	pas
chuchota	NOUN	chuchota
en	ADP	en
se	PRON	se
.	PUNCT	.
dans	ADP	dans
Jessica	PROPN	Jessica
avait	VERB	avoir
...	PUNCT	...
ténèbres	NOUN	ténèbre
.	PUNCT	.
le	DET	le
ses	DET	son
-elle	X	-elle
ordre	NOUN	ordre
peur	NOUN	peur
dans	ADP	dans
une	DET	un
,	PUNCT	,
arrangera	VERB	arranger
...	PUNCT	...
aide	NOUN	aide
de	ADP	de
de	ADP	de
d'	ADP	de
l'	DET	le
apparition	NOUN	apparition
voix	NOUN	voix
idées	NOUN	idée
de	ADP	de
à	ADP	à
exhalaient	VERB	exhaler
essayait	VERB	essayer
mettre	VERB	mettre
seulement	ADV	seulement
réconfortante	ADJ	réconfortant
aux	ADP	à
une	DET	un
de	ADP	de
noir	NOUN	noir
qui	PRON	qui
comprendre	VERB	comprendre
dit	VERB	dire
venir	VERB	venir
de	ADP	de
tièdes	ADJ	tiède
dans	ADP	dans
,	PUNCT	,
l'	DET	le
.	PUNCT	.
en	ADP	en
elle	PRON	lui
Ça	PRON	cela
s'	PRON	se
et	CCONJ	et
Elle	PRON	lui
devinait	VERB	deviner
odeur	NOUN	odeur
qu'	PRON	qu'
une	DET	un
.	PUNCT	.
suis	AUX	être
ce	PRON	ce
seule	ADJ	seul
-moi	PRON	moi
roses	NOUN	rose
Je	PRON	je
Et	CCONJ	et
sèche	ADJ	sec
Je	PRON	je
suis	AUX	être
Mais	CCONJ	mais
avait	VERB	avoir
prie	NOUN	prie
si	SCONJ	si
Dis	ADP	dis
ne	ADV	ne
...	PUNCT	...
que	PRON	que
...	PUNCT	...
les	DET	le
.	PUNCT	.
t'	VERB	t'
larmes	NOUN	larme
en	ADP	en
C'	PRON	ce
était	AUX	être
seule	ADJ	seul
dois	VERB	devoir
perdue	VERB	perdre
fille	NOUN	fille
,	PUNCT	,
si	ADV	si
faire	VERB	faire
tes	ADJ	te
jeune	ADJ	jeune
seulement	ADV	seulement
...	PUNCT	...
gémissements	NOUN	gémissement
...	PUNCT	...
...	PUNCT	...
pas	ADV	pas
abandonnée	VERB	abandonner
...	PUNCT	...
je	PRON	je
Je	PRON	je
.	PUNCT	.
elle	PRON	lui
cessaient	VERB	cesser
l'	DET	le
air	NOUN	air
fondit	VERB	fondre
secours	NOUN	secours
aurait	AUX	avoir
!	PUNCT	!
l'	DET	le
elle	PRON	lui
elle	PRON	lui
m'	PRON	me
tour	NOUN	tour
.	PUNCT	.
par	ADP	par
savait	VERB	savoir
Tu	SCONJ	tu
pu	VERB	pouvoir
secours	NOUN	secours
sentiment	NOUN	sentiment
quelque	DET	quelque
!	PUNCT	!
Au	ADP	au
un	DET	un
si	SCONJ	si
désespérée	NOUN	désespéré
...	PUNCT	...
!	PUNCT	!
réconfort	NOUN	réconfort
à	ADP	à
apporter	VERB	apporter
se	PRON	se
en	ADP	en
,	PUNCT	,
dois	NOUN	doi
Comment	ADV	comment
sentit	ADJ	sentit
aider	VERB	aider
inconnue	NOUN	inconnue
Au	ADP	au
-elle	PRON	lui
tel	ADJ	tel
larmes	NOUN	larme
submergée	VERB	submerger
impuissance	NOUN	impuissance
à	ADP	à
son	DET	son
Jessica	PROPN	Jessica
si	SCONJ	si
qu'	SCONJ	que
ne	ADV	ne
d'	ADP	de
baigné	VERB	baigner
quoi	ADV	quoi
avait	AUX	avoir
,	PUNCT	,
par	ADP	par
la	DET	le
pas	ADV	pas
Elle	PRON	lui
son	DET	son
...	PUNCT	...
redressa	VERB	redresser
,	PUNCT	,
.	PUNCT	.
battait	VERB	battre
...	PUNCT	...
chagrin	NOUN	chagrin
continuait	VERB	continuer
réveilla	VERB	réveiller
Son	DET	son
de	ADP	de
...	PUNCT	...
Jessica	PROPN	Jessica
et	CCONJ	et
?	PUNCT	?
secours	NOUN	secours
Perdue	PROPN	Perdue
visage	NOUN	visage
était	AUX	être
.	PUNCT	.
en	ADP	en
rêvé	NOUN	rêvé
larmes	NOUN	larme
perdue	VERB	perdre
étouffée	VERB	étouffer
plus	ADV	plus
au	ADP	au
de	ADP	de
malheureuse	NOUN	malheureuse
le	DET	le
se	PRON	se
.	PUNCT	.
fort	ADV	fort
sursaut	NOUN	sursaut
Elle	PRON	lui
se	PRON	se
plus	ADV	plus
faire	VERB	faire
.	PUNCT	.
cœur	NOUN	cœur
en	ADP	en
.	PUNCT	.
dans	ADP	dans
flottait	VERB	flotter
était	AUX	être
lumineux	ADJ	lumineux
qu'	SCONJ	que
follement	VERB	follemer
roses	NOUN	rose
,	PUNCT	,
,	PUNCT	,
!	PUNCT	!
Le	DET	le
à	ADP	à
lune	NOUN	lune
.	PUNCT	.
son	DET	son
compte	NOUN	compte
Et	CCONJ	et
marquait	VERB	marquer
vraiment	ADV	vraiment
rendit	VERB	rendre
bascule	VERB	bascule
ciel	NOUN	ciel
poitrine	NOUN	poitrine
se	PRON	se
oppressée	VERB	oppresser
trois	NUM	trois
heures	NOUN	heure
réveil	NOUN	réveil
dans	ADP	dans
toujours	ADV	toujours
le	DET	le
Alors	ADV	alors
cadran	NOUN	cadran
le	DET	le
elle	PRON	lui
Dans	ADP	dans
elle	PRON	lui
de	ADP	de
.	PUNCT	.
dans	ADP	dans
fauteuil	NOUN	fauteuil
odeur	NOUN	odeur
la	DET	le
pièce	NOUN	pièce
assise	VERB	asseoir
sa	DET	son
de	ADP	de
la	DET	le
l'	DET	le
.	PUNCT	.
disparu	VERB	disparaître
venir	VERB	venir
avait	VERB	avoir
dessous	NOUN	dessous
il	PRON	il
avait	AUX	avoir
semblait	VERB	sembler
bleu	ADJ	bleu
noir	NOUN	noir
la	DET	le
pièce	NOUN	pièce
part	NOUN	part
Autour	ADV	autour
d'	ADP	de
Une	DET	un
mais	CCONJ	mais
l'	DET	le
déchira	VERB	déchirer
une	DET	un
,	PUNCT	,
,	PUNCT	,
Danube	PROPN	Danube
Tout	ADJ	tout
encre	NOUN	encre
était	AUX	être
le	DET	le
silence	NOUN	silence
mélodie	NOUN	mélodie
lueur	NOUN	lueur
de	ADP	de
Beau	PROPN	Beau
un	DET	un
du	ADP	de
jaune	ADJ	jaune
d'	ADP	de
Le	DET	le
y	PRON	y
.	PUNCT	.
à	ADP	à
