Stanislas	PROPN	Stanislas
,	PUNCT	,
par	ADP	par
là	NOUN	là
doit	VERB	devoir
Nous	PRON	nous
attendant	NOUN	attendant
Excusez	PROPN	Excusez
il	PRON	il
que	PRON	que
remonterons	VERB	remonter
en	PRON	en
—	PUNCT	—
sans	ADP	sans
ai	AUX	avoir
loin	ADV	loin
,	PUNCT	,
la	DET	le
le	DET	le
rentrons	NOUN	rentron
,	PUNCT	,
.	PUNCT	.
de	ADP	de
faudra	NOUN	faudra
mais	CCONJ	mais
il	PRON	il
malmenez	VERB	malmener
-vous	PRON	vous
;	PUNCT	;
Il	PRON	il
il	PRON	il
parbleu	VERB	parbleu
allez	VERB	aller
blessé	VERB	blesser
—	PUNCT	—
William	PROPN	William
attaqué	VERB	attaquer
,	PUNCT	,
de	ADP	de
!	PUNCT	!
—	PUNCT	—
dise	NOUN	dise
,	PUNCT	,
comment	ADV	comment
—	PUNCT	—
va	VERB	aller
main	NOUN	main
me	PRON	me
...	PUNCT	...
maintenant	ADV	maintenant
sa	DET	son
?	PUNCT	?
Ne	ADV	ne
le	PRON	le
.	PUNCT	.
faire	VERB	faire
s'	SCONJ	s'
trop	ADV	trop
Ce	DET	ce
qu'	SCONJ	que
le	DET	le
et	CCONJ	et
pas	ADV	pas
!	PUNCT	!
le	DET	le
raconter	VERB	raconter
il	PRON	il
plaisir	NOUN	plaisir
s'	PRON	se
a	AUX	avoir
été	AUX	être
me	PRON	me
entreprendre	VERB	entreprendre
est	AUX	être
Malmener	PROPN	Malmener
il	PRON	il
!	PUNCT	!
qu'	PRON	qu'
avaler	VERB	avaler
témoins	NOUN	témoin
immédiatement	ADV	immédiatement
bout	NOUN	bout
Dommage	NOUN	dommage
faire	AUX	faire
—	PUNCT	—
davantage	ADV	davantage
je	PRON	je
l'	PRON	l'
qu'	SCONJ	que
?	PUNCT	?
en	PRON	en
le	DET	le
à	ADP	à
essaie	VERB	essayer
et	CCONJ	et
!	PUNCT	!
venir	VERB	venir
il	PRON	il
!	PUNCT	!
ne	ADV	ne
pour	ADP	pour
nous	PRON	nous
la	DET	le
presse	NOUN	presse
coroner	NOUN	coroner
tout	DET	tout
une	DET	un
Oh	PROPN	Oh
permette	VERB	permettre
enverrai	PROPN	envoyer
cas	NOUN	cas
aujourd'hui	ADV	aujourd'hui
—	PUNCT	—
des	ADP	de
devant	ADP	devant
n'	ADV	n'
blague	NOUN	blague
,	PUNCT	,
de	ADP	de
,	PUNCT	,
car	CCONJ	car
En	ADP	en
on	PRON	on
me	PRON	me
Quoi	PRON	quoi
pas	ADV	pas
.	PUNCT	.
Oui	PROPN	Oui
comprenant	VERB	comprendre
le	DET	le
sur	ADP	sur
fait	AUX	faire
—	PUNCT	—
vous	PRON	vous
au	ADP	au
À	ADP	à
ayez	VERB	avoir
pas	ADV	pas
Bien	ADV	bien
,	PUNCT	,
affligez	VERB	affliger
de	ADP	de
ai	AUX	avoir
regrette	VERB	regrette
partout	ADV	partout
silence	NOUN	silence
j'	PRON	je
.	PUNCT	.
est	AUX	être
Vous	PRON	vous
,	PUNCT	,
m'	PRON	me
tout	ADV	tout
seul	ADJ	seul
fureter	VERB	fureter
Joyce	PROPN	Joyce
—	VERB	—
paquet	NOUN	paquet
.	PUNCT	.
pris	VERB	prendre
.	PUNCT	.
propos	NOUN	propos
Le	DET	le
jurer	VERB	jurer
vous	PRON	vous
Je	PRON	je
que	SCONJ	que
—	PUNCT	—
tout	ADV	tout
vous	PRON	vous
n'	ADV	n'
à	ADP	à
.	PUNCT	.
en	ADP	en
laboratoire	NOUN	laboratoire
—	VERB	—
nom	NOUN	nom
aurons	VERB	avoir
?	PUNCT	?
)	PUNCT	)
voyons	NOUN	voyon
des	ADP	de
nous	PRON	nous
domestiques	NOUN	domestique
de	ADP	de
William	PROPN	William
de	ADP	de
chambre	NOUN	chambre
la	DET	le
...	PUNCT	...
...	PUNCT	...
j'	PRON	je
un	PRON	un
...	PUNCT	...
pourtant	ADV	pourtant
était	AUX	être
part	NOUN	part
maison	NOUN	maison
ans	NOUN	an
des	DET	un
à	ADP	à
précisions	NOUN	précision
noté	VERB	noter
son	DET	son
ai	AUX	avoir
seul	ADJ	seul
—	PUNCT	—
trente	NUM	trente
Ce	DET	ce
...	PUNCT	...
membre	NOUN	membre
(	PUNCT	(
...	PUNCT	...
domestiques	NOUN	domestique
...	PUNCT	...
dehors	ADP	dehors
La	DET	le
de	ADP	de
Lequel	PROPN	Lequel
grosse	ADJ	gros
femme	NOUN	femme
le	DET	le
bientôt	ADV	bientôt
des	ADP	de
service	NOUN	service
—	PUNCT	—
vérifier	NOUN	vérifier
pour	ADP	pour
partie	VERB	partir
kilomètres	NOUN	kilomètre
à	ADP	à
à	ADP	à
congé	VERB	conger
est	AUX	être
à	ADP	à
qui	PRON	qui
matin	NOUN	matin
pour	ADP	pour
suis	AUX	être
de	ADP	de
sa	DET	son
heures	NOUN	heure
,	PUNCT	,
.	PUNCT	.
soir	NOUN	soir
d'	ADP	de
Waterbeach	PROPN	Waterbeach
...	PUNCT	...
,	PUNCT	,
mariage	NOUN	mariage
à	ADP	à
de	ADP	de
...	PUNCT	...
À	ADP	à
du	ADP	de
...	PUNCT	...
à	ADP	à
Attention	NOUN	attention
sœur	NOUN	sœur
revenir	VERB	revenir
J'	PRON	je
habite	VERB	habite
.	PUNCT	.
quelques	DET	quelque
10	NUM	10
Nuddington	NOUN	nuddington
9	NUM	9
y	PRON	y
!	PUNCT	!
heures	NOUN	heure
du	ADP	de
ici	ADV	ici
le	DET	le
Elle	PRON	lui
partir	VERB	partir
Alice	PROPN	Alice
terne	ADJ	terne
.	PUNCT	.
habits	NOUN	habit
désertes	ADJ	désert
,	PUNCT	,
les	DET	le
maintenant	ADV	maintenant
les	DET	le
Tous	ADJ	tout
La	DET	le
à	ADP	à
l'	DET	le
encore	ADV	encore
beaux	ADJ	beal
songeur	NOUN	songeur
l'	DET	le
et	CCONJ	et
.	PUNCT	.
.	PUNCT	.
et	CCONJ	et
transperçait	VERB	transpercer
plus	ADV	plus
.	PUNCT	.
Campion	NOUN	campion
les	PRON	le
resta	VERB	rester
Routine	NOUN	routine
bien	ADV	bien
inspecteur	NOUN	inspecteur
rendaient	VERB	rendre
que	PRON	que
décevante	ADJ	décevant
.	PUNCT	.
église	NOUN	église
le	DET	le
pluie	NOUN	pluie
et	CCONJ	et
rues	NOUN	rue
dit	VERB	dire
lugubre	NOUN	lugubre
le	DET	le
drame	NOUN	drame
Je	PRON	je
vieux	PROPN	vieux
arborait	VERB	arborer
détrempées	VERB	détremper
Mr	PRON	mr
verrai	VERB	voir
nos	DET	notre
—	PUNCT	—
.	PUNCT	.
policiers	NOUN	policier
—	PUNCT	—
la	DET	le
hilarité	NOUN	hilarité
pensa	VERB	penser
systèmes	NOUN	système
...	PUNCT	...
tut	VERB	taire
l'	PRON	l'
.	PUNCT	.
Mais	CCONJ	mais
:	PUNCT	:
à	ADP	à
!	PUNCT	!
me	PRON	me
Campion	NOUN	campion
ami	NOUN	ami
sur	ADP	sur
gaieté	NOUN	gaieté
,	PUNCT	,
—	PUNCT	—
se	PRON	se
deviennent	NOUN	deviennent
maugréer	VERB	maugréer
risibles	ADJ	risible
les	DET	le
nerfs	NOUN	nerf
porte	VERB	porte
de	ADP	de
Un	DET	un
inspecteur	NOUN	inspecteur
En	ADP	en
son	DET	son
son	DET	son
entendant	VERB	entendre
L'	DET	le
à	ADP	à
perpétuelle	ADJ	perpétuel
Votre	DET	votre
très	ADV	très
collaborateur	NOUN	collaborateur
me	PRON	me
brave	ADJ	brave
type	ADJ	typ
homérique	ADJ	homérique
en	ADP	en
plaît	VERB	plaire
jusqu'	ADP	jusque
Bowditch	PROPN	Bowditch
petit	ADJ	petit
arrivée	NOUN	arrivée
,	PUNCT	,
énigme	NOUN	énigme
éclat	NOUN	éclat
de	ADP	de
leur	DET	leur
sonnaient	ADV	sonnaient
fut	AUX	être
C'	PRON	ce
suivi	VERB	suivre
d'	ADP	de
toit	NOUN	toit
qui	PRON	qui
.	PUNCT	.
rire	NOUN	rire
clef	NOUN	clef
...	PUNCT	...
,	PUNCT	,
.	PUNCT	.
la	DET	le
a	VERB	avoir
Ce	PRON	ce
la	DET	le
ici	ADV	ici
maison	NOUN	maison
émana	NOUN	émana
du	ADP	de
hystérique	ADJ	hystérique
un	PRON	un
un	DET	un
.	PUNCT	.
—	PUNCT	—
un	DET	un
sous	ADP	sous
est	AUX	être
salon	NOUN	salon
l'	DET	le
de	ADP	de
tué	VERB	tuer
cri	AUX	cri
ce	DET	ce
qu'	SCONJ	que
aigu	ADJ	aigu
,	PUNCT	,
Quelqu'	ADP	quelqu'
devant	ADP	devant
ils	PRON	il
Marc	PROPN	Marc
Tandis	ADV	tandis
Marc	PROPN	Marc
leur	PRON	leur
de	ADP	de
.	PUNCT	.
plaintes	NOUN	plainte
la	DET	le
vint	VERB	venir
groupe	NOUN	groupe
essayé	VERB	essayer
les	DET	le
tandis	ADV	tandis
que	SCONJ	que
couloir	VERB	couloir
vous	PRON	vous
pâle	ADJ	pâle
...	PUNCT	...
sur	ADP	sur
,	PUNCT	,
Entrez	PROPN	Entrez
Au	ADP	au
hérissés	VERB	hérisser
de	ADP	de
ai	AUX	avoir
,	PUNCT	,
presque	ADV	presque
très	ADV	très
,	PUNCT	,
dit	VERB	dire
—	PUNCT	—
,	PUNCT	,
domestiques	NOUN	domestique
J'	PRON	je
,	PUNCT	,
les	DET	le
près	ADV	près
cheveux	ADJ	cheveux
.	PUNCT	.
tête	NOUN	tête
continuaient	VERB	continuer
service	NOUN	service
très	ADV	très
du	ADP	de
trouvait	VERB	trouver
agités	NOUN	agité
,	PUNCT	,
fond	NOUN	fond
ouvrir	VERB	ouvrir
un	DET	un
de	ADP	de
se	PRON	se
sujet	NOUN	sujet
au	ADP	au
nerfs	NOUN	nerf
—	PUNCT	—
d'	ADP	de
surpris	VERB	surprendre
avoir	VERB	avoir
de	ADP	de
.	PUNCT	.
,	PUNCT	,
Joyce	PROPN	Joyce
est	AUX	être
est	VERB	être
n'	ADV	n'
une	DET	un
...	PUNCT	...
légèrement	ADV	légèrement
Kitty	PROPN	Kitty
vous	PRON	vous
Qu'	PRON	qu'
fut	AUX	être
?	PUNCT	?
épouvante	NOUN	épouvante
...	PUNCT	...
Oates	PROPN	Oates
Pour	ADP	pour
expliquerai	VERB	expliquer
le	DET	le
je	PRON	je
-ce	PRON	-ce
,	PUNCT	,
cette	DET	ce
fois	NOUN	fois
auprès	ADV	auprès
que	SCONJ	que
Stanislas	PROPN	Stanislas
de	ADP	de
:	PUNCT	:
elle	PRON	lui
—	PUNCT	—
pour	ADP	pour
c'	PRON	ce
une	DET	un
changer	VERB	changer
!	PUNCT	!
est	AUX	être
téléphone	NOUN	téléphone
attaque	NOUN	attaque
Il	PRON	il
a	VERB	avoir
austère	ADJ	austère
a	VERB	avoir
tous	ADJ	tout
aux	ADP	à
tourna	VERB	tourner
s'	PRON	se
y	PRON	y
et	CCONJ	et
remarquait	VERB	remarquer
craindre	VERB	craindre
bibliothèque	NOUN	bibliothèque
où	PRON	où
à	ADP	à
les	DET	le
rien	PRON	rien
bouton	NOUN	bouton
en	ADP	en
.	PUNCT	.
.	PUNCT	.
servantes	NOUN	servante
,	PUNCT	,
vos	DET	votre
y	PRON	y
ailleurs	ADV	ailleurs
pro-nonça-t-il	NOUN	pro-nonça-t-il
absolument	ADV	absolument
Imposante	NOUN	imposante
et	CCONJ	et
électrique	ADJ	électrique
et	CCONJ	et
trois	PRON	trois
on	PRON	on
à	ADP	à
il	PRON	il
veuillez	VERB	vouloir
,	PUNCT	,
,	PUNCT	,
adressant	VERB	adresser
le	DET	le
occupations	NOUN	occupation
pénétrèrent	VERB	pénétrer
retourner	VERB	retourner
fut	AUX	être
dans	ADP	dans
la	DET	le
,	PUNCT	,
d'	ADP	de
obéi	VERB	obéir
surtout	ADV	surtout
Il	PRON	il
N'	ADV	n'
qui	PRON	qui
:	PUNCT	:
chêne	NOUN	chêne
les	DET	le
bureau	NOUN	bureau
livres	NOUN	livre
fenêtre	NOUN	fenêtre
clef	NOUN	clef
en	ADP	en
qui	PRON	qui
ai	AUX	avoir
jaune	ADJ	jaune
la	DET	le
de	ADP	de
que	PRON	que
fastueux	ADJ	fastueux
s'	PRON	se
vais	VERB	aller
,	PUNCT	,
un	DET	un
.	PUNCT	.
la	DET	le
les	DET	le
et	CCONJ	et
murs	NOUN	mur
remonter	VERB	remonter
.	PUNCT	.
je	PRON	je
son	DET	son
—	PUNCT	—
pas	ADV	pas
haut	ADJ	haut
rabattu	VERB	rabattre
fameux	NOUN	fameu
bas	NOUN	bas
ayant	AUX	avoir
de	ADP	de
stores	NOUN	store
Marc	PROPN	Marc
C'	PRON	ce
fauteuil	NOUN	fauteuil
vers	ADP	vers
est	AUX	être
moi	PRON	moi
avec	ADP	avec
tapissaient	VERB	tapir
la	DET	le
de	ADP	de
avança	VERB	avancer
évidemment	ADV	évidemment
,	PUNCT	,
...	PUNCT	...
s'	PRON	se
un	DET	un
ceux	PRON	celui
pièce	NOUN	pièce
Voyez	PROPN	Voyez
présentait	VERB	présenter
d'	ADP	de
vitre	NOUN	vitre
supérieure	ADJ	supérieur
de	ADP	de
:	PUNCT	:
seul	ADJ	seul
à	ADP	à
de	ADP	de
panique	NOUN	panique
craie	NOUN	craie
excitaient	VERB	exciter
défilé	NOUN	défilé
jeter	VERB	jeter
se	PRON	se
fut	AUX	être
le	DET	le
le	DET	le
rouge	NOUN	rouge
,	PUNCT	,
la	DET	le
ce	PRON	ce
Au	ADP	au
,	PUNCT	,
moyen	NOUN	moyen
,	PUNCT	,
qui	PRON	qui
arrêter	VERB	arrêter
singulier	ADJ	singulier
qui	PRON	qui
dessin	NOUN	dessin
la	DET	le
centre	NOUN	centre
vient	VERB	venir
...	PUNCT	...
de	ADP	de
la	DET	le
sur	ADP	sur
ce	PRON	ce
»	PUNCT	»
ainsi	ADV	ainsi
ici	ADV	ici
après	ADP	après
petits	ADJ	petit
,	PUNCT	,
enfermés	VERB	enfermer
,	PUNCT	,
vertical	ADJ	vertical
deux	NUM	deux
exceptionnellement	ADV	exceptionnellement
inspecteur	NOUN	inspecteur
l'	DET	le
,	PUNCT	,
par	ADP	par
—	PUNCT	—
Et	CCONJ	et
au-dessus	NOUN	au-dessu
sont	AUX	être
trait	NOUN	trait
ne	ADV	ne
tirer	VERB	tirer
dans	ADP	dans
un	DET	un
Les	DET	le
,	PUNCT	,
,	PUNCT	,
et	CCONJ	et
un	DET	un
les	DET	le
stores	ADJ	store
venues	VERB	venir
grand	ADJ	grand
continua	VERB	continuer
départ	NOUN	départ
de	ADP	de
exemple	NOUN	exemple
cercle	NOUN	cercle
autre	PRON	autre
votre	DET	votre
,	PUNCT	,
elles	PRON	lui
servantes	NOUN	servante
Marc	PROPN	Marc
.	PUNCT	.
ici	ADV	ici
.	PUNCT	.
Hier	ADV	hier
un	DET	un
cercles	NOUN	cercle
qu'	ADV	qu'
.	PUNCT	.
pénètrent	VERB	pénétrer
.	PUNCT	.
affirment	VERB	affirmer
seule	ADJ	seul
,	PUNCT	,
un	DET	un
,	PUNCT	,
elles	PRON	lui
la	DET	le
le	DET	le
carreau	NOUN	carreau
il	PRON	il
y	PRON	y
bureau	NOUN	bureau
et	CCONJ	et
moment	NOUN	moment
d'	ADP	de
Depuis	ADV	depuis
été	AUX	être
,	PUNCT	,
ayant	VERB	avoir
.	PUNCT	.
,	PUNCT	,
éventé	VERB	éventer
à	ADP	à
net	ADJ	net
ce	DET	ce
pour	ADP	pour
nettoyer	VERB	nettoyer
heure	NOUN	heure
charge	NOUN	charge
à	ADP	à
a	AUX	avoir
le	DET	le
a	VERB	avoir
de	ADP	de
était	AUX	être
Elle	PRON	lui
Kitty	PROPN	Kitty
quart	NOUN	quart
a	AUX	avoir
y	PRON	y
ce	DET	ce
apparemment	ADV	apparemment
revenir	VERB	revenir
,	PUNCT	,
la	DET	le
qu'	SCONJ	que
,	PUNCT	,
phénomène	NOUN	phénomène
,	PUNCT	,
L'	DET	le
est	AUX	être
bizarre	ADJ	bizarre
qui	PRON	qui
surexcitation	NOUN	surexcitation
moi	PRON	moi
s'	PRON	se
très	ADV	très
.	PUNCT	.
affolant	VERB	affoler
pour	ADP	pour
calmer	VERB	calmer
Vous	PRON	vous
De	ADP	de
,	PUNCT	,
règne	VERB	régner
compris	ADJ	compris
suite	NOUN	suite
cette	DET	ce
étais	AUX	être
y	PRON	y
savez	VERB	savoir
approcha	NOUN	approcha
à	ADP	à
,	PUNCT	,
hurler	NOUN	hurler
maison	NOUN	maison
.	PUNCT	.
dans	ADP	dans
à	ADP	à
,	PUNCT	,
s'	PRON	se
nous	PRON	nous
la	DET	le
déjeuner	VERB	déjeuner
tous	ADJ	tout
inspecteur	NOUN	inspecteur
,	PUNCT	,
qui	PRON	qui
la	DET	le
et	CCONJ	et
.	PUNCT	.
C'	PRON	ce
peu	ADV	peu
fait	VERB	faire
invité	VERB	inviter
mise	VERB	mettre
est	AUX	être
—	PUNCT	—
.	PUNCT	.
ses	DET	son
craie	NOUN	craie
plate	NOUN	plate
et	CCONJ	et
châssis	NOUN	châssis
autre	ADJ	autre
la	DET	le
une	DET	un
Eh	INTJ	Eh
La	DET	le
Il	PRON	il
souleva	VERB	soulever
.	PUNCT	.
!	PUNCT	!
dehors	ADP	dehors
grogna	NOUN	grogna
l'	DET	le
a	AUX	avoir
se	PRON	se
ne	ADV	ne
dans	ADP	dans
N'	ADV	n'
—	PUNCT	—
dessiné	NOUN	dessiné
arrive	VERB	arrive
du	ADP	de
retourna	VERB	retourner
vers	ADP	vers
et	CCONJ	et
a	AUX	avoir
-	PUNCT	-
.	PUNCT	.
...	PUNCT	...
le	DET	le
pas	ADV	pas
pluie	NOUN	pluie
interlocuteurs	NOUN	interlocuteur
sens	NOUN	sens
,	PUNCT	,
y	PRON	y
bande	ADV	bande
effacé	VERB	effacer
-il	PRON	il
dessous	ADJ	dessou
?	PUNCT	?
l'	PRON	l'
...	PUNCT	...
pas	ADV	pas
bien	ADV	bien
-t	PART	-t
.	PUNCT	.
donc	ADV	donc
la	DET	le
qu'	SCONJ	que
l'	DET	le
et	CCONJ	et
Venez	VERB	venir
entourait	VERB	entourer
comme	ADP	comme
se	PRON	se
milieu	NOUN	milieu
se	PRON	se
une	DET	un
moule	NOUN	moule
et	CCONJ	et
d'	ADP	de
fenêtre	NOUN	fenêtre
bande	NOUN	bande
énorme	ADJ	énorme
elle	PRON	lui
la	DET	le
plate	NOUN	plate
nette	ADJ	net
.	PUNCT	.
par	ADP	par
Campion	NOUN	campion
pied	NOUN	pied
nu	NOUN	nu
un	DET	un
bien	ADV	bien
maison	NOUN	maison
et	CCONJ	et
Marc	PROPN	Marc
détachait	VERB	détacher
en	ADP	en
penchèrent	VERB	pencher
Profonde	PROPN	Profonde
constatèrent	VERB	constater
empreinte	NOUN	empreinte
-	PUNCT	-
.	PUNCT	.
effet	NOUN	effet
fleurs	NOUN	fleur
Au	ADP	au
beau	NOUN	beau
surplombait	VERB	surplomber
voir	VERB	voir
qui	PRON	qui
un	DET	un
de	ADP	de
14	NUM	14
elle	PRON	lui
Des	DET	un
Campion	NOUN	campion
retourna	VERB	retourner
invraisemblable	ADJ	invraisemblable
,	PUNCT	,
.	PUNCT	.
un	DET	un
orteils	NOUN	orteil
L'	DET	le
inspecteur	NOUN	inspecteur
—	PUNCT	—
—	NOUN	—
avec	ADP	avec
son	DET	son
dimension	NOUN	dimension
pointure	ADJ	pointur
à	ADP	à
se	PRON	se
sa	DET	son
Quelle	ADJ	quell
et	CCONJ	et
comique	VERB	comique
et	CCONJ	et
,	PUNCT	,
Campion	NOUN	campion
.	PUNCT	.
sourire	NOUN	sourire
à	ADP	à
pieds	NOUN	pied
vieillard	NOUN	vieillard
ses	DET	son
ne	ADV	ne
rire	VERB	rire
écartés	VERB	écarter
Un	DET	un
...	PUNCT	...
pas	ADV	pas
belle	ADJ	bel
de	ADP	de
.	PUNCT	.
fit	VERB	faire
policier	NOUN	policier
!	PUNCT	!
mit	VERB	mettre
était	AUX	être
-il	PRON	il
chat	NOUN	chat
,	PUNCT	,
je	PRON	je
est	AUX	être
.	PUNCT	.
inspecteur	NOUN	inspecteur
de	ADP	de
dit	VERB	dire
C'	PRON	ce
voisinage	NOUN	voisinage
l'	DET	le
cette	DET	ce
est	AUX	être
quelque	ADV	quelque
pied	NOUN	pied
d'	ADP	de
propriété	NOUN	propriété
goût	NOUN	goût
,	PUNCT	,
été	AUX	être
ou	CCONJ	ou
,	PUNCT	,
téléphone	NOUN	téléphone
après	ADP	après
,	PUNCT	,
,	PUNCT	,
sans	ADP	sans
une	DET	un
du	ADP	de
moins	ADV	moins
,	PUNCT	,
l'	DET	le
Naturellement	ADV	naturellement
espère	NOUN	espère
de	ADP	de
plaisanterie	NOUN	plaisanterie
avenue	NOUN	avenue
importance	NOUN	importance
l'	PRON	l'
l'	DET	le
mauvais	NOUN	mauvais
avoir	AUX	avoir
,	PUNCT	,
à	ADP	à
dans	ADP	dans
ce	DET	ce
dessin	NOUN	dessin
remontant	VERB	remonter
absurde	VERB	absurde
le	DET	le
équivalent	NOUN	équivalent
téléphoner	VERB	téléphoner
Et	CCONJ	et
lettre	NOUN	lettre
d'	ADP	de
!	PUNCT	!
de	ADP	de
amuser	VERB	amuser
une	DET	un
homme	NOUN	homme
était	AUX	être
toujours	ADV	toujours
par	ADP	par
pur	NOUN	pur
mesurer	VERB	mesurer
«	NOUN	«
y	PRON	y
,	PUNCT	,
s'	PRON	se
et	CCONJ	et
Featherstone	PROPN	Featherstone
Je	PRON	je
pour	ADP	pour
l'	DET	le
n'	ADV	n'
...	PUNCT	...
imbéciles	NOUN	imbécile
il	PRON	il
.	PUNCT	.
—	PUNCT	—
Mr	PROPN	Mr
faire	AUX	faire
en	PRON	en
ce	PRON	ce
a	VERB	avoir
acquit	VERB	acquérir
photographier	VERB	photographier
des	DET	un
si	SCONJ	si
ainsi	ADV	ainsi
conscience	NOUN	conscience
empreinte	NOUN	empreinte
rechercher	VERB	rechercher
et	CCONJ	et
chargerai	VERB	charger
d'	DET	d'
autres	ADJ	autre
vais	VERB	aller
anonyme	ADJ	anonyme
un	DET	un
ni	CCONJ	ni
je	PRON	je
vif	NOUN	vif
plaisanterie	NOUN	plaisanterie
-vous	PRON	vous
lentement	ADV	lentement
?	PUNCT	?
?	PUNCT	?
une	DET	un
Avez	VERB	avoir
de	ADP	de
manifestation	NOUN	manifestation
semblable	ADJ	semblable
,	PUNCT	,
silhouette	NOUN	silhouette
remarques	NOUN	remarque
«	VERB	«
inspecteur	NOUN	inspecteur
»	PUNCT	»
courbée	VERB	courber
lança	VERB	lancer
Mr	PROPN	Mr
goût	NOUN	goût
mince	NOUN	mince
une	DET	un
,	PUNCT	,
mauvais	NOUN	mauvais
ni	CCONJ	ni
un	DET	un
regard	NOUN	regard
lui	PRON	lui
,	PUNCT	,
déjà	ADV	déjà
Encore	ADV	encore
une	DET	un
Stanislas	PROPN	Stanislas
sa	DET	son
de	ADP	de
.	PUNCT	.
dit	VERB	dire
L'	DET	le
,	PUNCT	,
rien	PRON	rien
longue	ADJ	long
avant	ADJ	avant
vu	VERB	voir
de	ADP	de
Campion	NOUN	campion
»	PUNCT	»
.	PUNCT	.
ces	DET	ce
en	ADP	en
sur	ADP	sur
d'	ADP	de
j'	PRON	je
—	PUNCT	—
porte	VERB	porte
retenue	VERB	retenir
,	PUNCT	,
que	PRON	que
rouge	NOUN	rouge
pourtant	ADV	pourtant
Le	DET	le
classique	NOUN	classique
dit	VERB	dire
un	DET	un
qui	PRON	qui
général	NOUN	général
être	AUX	être
mais	CCONJ	mais
morceaux	NOUN	morceau
On	PRON	on
d'	ADP	de
-il	PRON	il
un	DET	un
creuse	ADJ	creux
peine	NOUN	peine
,	PUNCT	,
de	ADP	de
craie	NOUN	craie
deux	NUM	deux
un	DET	un
ai	AUX	avoir
,	PUNCT	,
valait	VERB	valoir
vagabond	VERB	vagabond
signal	NOUN	signal
la	DET	le
lui	PRON	lui
.	PUNCT	.
en	ADP	en
,	PUNCT	,
déjà	ADV	déjà
,	PUNCT	,
de	ADP	de
rencontrés	VERB	rencontrer
.	PUNCT	.
dirait	VERB	dire
apparence	NOUN	apparence
ceux	PRON	celui
et	CCONJ	et
pas	ADV	pas
signifier	VERB	signifier
.	PUNCT	.
-il	PRON	il
gens	NOUN	gens
d'	ADP	de
dispositions	NOUN	disposition
blanc	ADJ	blanc
représenterait	VERB	représenter
,	PUNCT	,
se	PRON	se
Je	PRON	je
ne	ADV	ne
une	DET	un
,	PUNCT	,
servent	ADV	servent
pas	ADV	pas
les	DET	le
franc-maçonnerie	NOUN	franc-maçonnerie
que	PRON	que
du	ADP	de
sur	ADP	sur
sorte	NOUN	sorte
vous	PRON	vous
s'	PRON	se
mutuellement	NOUN	mutuellement
en	ADP	en
cela	PRON	cela
pourrait	VERB	pouvoir
ce	PRON	ce
...	PUNCT	...
le	DET	le
Et	CCONJ	et
pour	ADP	pour
vois	VERB	voir
C'	PRON	ce
renseigner	VERB	renseigner
.	PUNCT	.
des	ADP	de
ailleurs	ADV	ailleurs
de	ADP	de
chiffre	NOUN	chiffre
est	AUX	être
Ce	DET	ce
18	NUM	18
?	PUNCT	?
voisinage	NOUN	voisinage
Ils	PRON	il
dessin	NOUN	dessin
Campion	NOUN	campion
.	PUNCT	.
l'	DET	le
êtes	AUX	être
est	AUX	être
?	PUNCT	?
qui	PRON	qui
un	DET	un
qui	PRON	qui
c'	PRON	ce
lettres	NOUN	lettre
singulières	ADJ	singulier
connais	VERB	connaître
une	DET	un
—	PUNCT	—
seul	ADJ	seul
de	ADP	de
ainsi	ADV	ainsi
-vous	PRON	vous
une	DET	un
alphabet	NOUN	alphabet
Le	DET	le
trouvez	VERB	trouver
J'	PRON	je
des	ADP	de
encyclopédie	NOUN	encyclopédie
y	PRON	y
vivante	ADJ	vivant
entier	ADJ	entier
,	PUNCT	,
l'	DET	le
homme	NOUN	homme
la	DET	le
blanc	ADJ	blanc
connaissances	NOUN	connaissance
fillette	NOUN	fillette
hésita	ADJ	hésita
,	PUNCT	,
intérieur	NOUN	intérieur
sens	NOUN	sens
copiait	VERB	copier
ai	VERB	avoir
lettre	NOUN	lettre
:	PUNCT	:
impression	ADJ	impression
B.	PROPN	B.
Je	PRON	je
jeune	ADJ	jeune
une	DET	un
que	SCONJ	que
étant	AUX	être
vague	NOUN	vague
inspecteur	NOUN	inspecteur
à	ADP	à
:	PUNCT	:
avec	ADP	avec
.	PUNCT	.
triangle	NOUN	triangle
visible	NOUN	visible
ceci	PRON	ceci
:	PUNCT	:
,	PUNCT	,
sur	ADP	sur
une	DET	un
croquet	NOUN	croquet
Oui	PROPN	Oui
Le	DET	le
était	AUX	être
un	DET	un
-	NOUN	-
,	PUNCT	,
une	DET	un
donnait	VERB	donner
carré	VERB	carrer
intéressé	VERB	intéresser
esprit	NOUN	esprit
exemple	NOUN	exemple
.	PUNCT	.
mais	CCONJ	mais
l'	DET	le
sceptique	ADJ	sceptique
d'	ADP	de
Il	PRON	il
immédiatement	ADV	immédiatement
A	NOUN	a
enveloppe	NOUN	enveloppe
arceau	NOUN	arceau
par	ADP	par
fut	AUX	être
,	PUNCT	,
Marc	PROPN	Marc
au	ADP	au
dessina	VERB	dessiner
de	ADP	de
...	PUNCT	...
la	DET	le
figure	NOUN	figure
sorte	NOUN	sorte
son	DET	son
comme	ADP	comme
—	PUNCT	—
dessous	NOUN	dessous
-	ADJ	-
vous	PRON	vous
fillette	VERB	fillette
que	SCONJ	que
contournèrent	VERB	contourner
,	PUNCT	,
