celui	PRON	celui
de	ADP	de
d'	ADP	de
n'	ADV	n'
importe	VERB	importe
à	ADP	à
ne	ADV	ne
indignation	NOUN	indignation
en	ADP	en
fumait	VERB	fumer
sein	NOUN	sein
tout	ADJ	tout
.	PUNCT	.
d'	ADP	de
idée	VERB	ider
t'	DET	t'
toujours	ADV	toujours
comprendre	VERB	comprendre
démolir	VERB	démolir
,	PUNCT	,
n'	ADV	n'
as	PRON	as
tu	NOUN	tu
Tu	ADP	tu
D'	ADP	de
quel	DET	quel
tu	SCONJ	tu
même	ADV	même
cette	DET	ce
elle	PRON	lui
que	SCONJ	que
n'	ADV	n'
la	DET	le
plat	NOUN	plat
sais	VERB	savoir
.	PUNCT	.
ablation	NOUN	ablation
du	ADP	de
point	NOUN	point
papa	NOUN	papa
Par	ADP	par
pu	VERB	pouvoir
accord	NOUN	accord
pas	ADV	pas
.	PUNCT	.
je	PRON	je
a	AUX	avoir
occupes	NOUN	occupe
à	ADP	à
essaies	VERB	essayer
exemple	NOUN	exemple
Mais	CCONJ	mais
de	ADP	de
,	PUNCT	,
tu	VERB	taire
,	PUNCT	,
un	DET	un
la	PRON	le
.	PUNCT	.
pas	ADV	pas
ne	ADV	ne
te	VERB	te
fait	VERB	faire
?	PUNCT	?
rassurer	VERB	rassurer
une	DET	un
ne	ADV	ne
ai	AUX	avoir
moins	ADV	moins
peut	VERB	pouvoir
pouvais	VERB	pouvoir
pour	ADP	pour
,	PUNCT	,
...	PUNCT	...
combien	ADV	combien
pour	ADP	pour
pour	ADP	pour
Dieu	PROPN	Dieu
dire	VERB	dire
-	PUNCT	-
,	PUNCT	,
voyons	NOUN	voyon
pas	ADV	pas
pas	ADV	pas
traumatisant	VERB	traumatiser
compte	NOUN	compte
que	SCONJ	que
ça	PRON	cela
lui	PRON	lui
sûr	ADJ	sûr
tout	ADV	tout
rendait	VERB	rendre
ça	PRON	cela
la	PRON	le
que	SCONJ	que
être	AUX	être
la	DET	le
femme	NOUN	femme
,	PUNCT	,
.	PUNCT	.
ce	PRON	ce
si	SCONJ	si
que	SCONJ	que
qüe	PRON	qüe
je	PRON	je
Bien	ADV	bien
rends	NOUN	rend
j'	PRON	je
séduisante	NOUN	séduisante
sait	VERB	savoir
importe	VERB	importe
Séduisante	NOUN	séduisante
fois	NOUN	fois
se	PRON	se
arrives	VERB	arriver
,	PUNCT	,
-	PUNCT	-
une	DET	un
est	AUX	être
veux	ADJ	veux
:	PUNCT	:
tu	SCONJ	tu
chaise	NOUN	chaise
ce	PRON	ce
,	PUNCT	,
à	ADP	à
Ecœurée	PROPN	Ecœurée
Tu	ADP	tu
que	SCONJ	que
recula	VERB	reculer
(	PUNCT	(
.	PUNCT	.
n'	ADV	n'
Pour	ADP	pour
?	PUNCT	?
toi	NOUN	toi
ce	PRON	ce
qui	PRON	qui
comprendre	VERB	comprendre
faisant	AUX	faire
,	PUNCT	,
ce	PRON	ce
tu	VERB	taire
n'	ADV	n'
claquer	VERB	claquer
dire	VERB	dire
,	PUNCT	,
Lyn	PROPN	Lyn
pas	ADV	pas
)	PUNCT	)
c'	PRON	ce
sa	DET	son
,	PUNCT	,
est	AUX	être
typique	ADJ	typique
en	ADP	en
?	PUNCT	?
encore	ADV	encore
pas	ADV	pas
vois	NOUN	voi
.	PUNCT	.
tu	SCONJ	tu
ne	ADV	ne
n'	ADV	n'
a	AUX	avoir
!	PUNCT	!
que	SCONJ	que
de	ADP	de
sans	ADP	sans
qu'	PRON	qu'
dès	ADP	dès
qu'	SCONJ	que
,	PUNCT	,
pas	ADV	pas
mais	CCONJ	mais
cette	DET	ce
elle-même	PRON	lui-même
t'	VERB	t'
dans	ADP	dans
a	AUX	avoir
pense	NOUN	pense
et	CCONJ	et
était	AUX	être
d'	ADP	de
en	ADP	en
elle	PRON	lui
son	DET	son
sein	NOUN	sein
boule	ADJ	boul
que	ADV	que
pas	ADV	pas
n'	ADV	n'
ce	PRON	ce
elle	PRON	lui
des	DET	un
elle	PRON	lui
Il	PRON	il
Elle	PRON	lui
remarqué	VERB	remarquer
je	PRON	je
m'	PRON	me
malheurs	NOUN	malheur
veux	VERB	vouloir
avoir	AUX	avoir
prévenue	VERB	prévenir
eu	VERB	avoir
penses	NOUN	pense
beaucoup	ADV	beaucoup
doute	NOUN	doute
en	PRON	en
possibilités	NOUN	possibilité
de	ADP	de
en	ADP	en
ça	PRON	cela
à	ADP	à
systématiquement	ADV	systématiquement
nécessaire	ADJ	nécessaire
m'	PRON	me
j'	PRON	je
ils	PRON	il
serais	AUX	être
venue	VERB	venir
,	PUNCT	,
fait	VERB	faire
totale	ADJ	total
maison	NOUN	maison
soigner	VERB	soigner
hôpital	NOUN	hôpital
examiner	VERB	examiner
tous	ADJ	tout
pour	ADP	pour
dans	ADP	dans
,	PUNCT	,
une	DET	un
connus	ADJ	connu
mastectomie	NOUN	mastectomie
les	DET	le
différentes	ADJ	différent
pour	ADP	pour
cancers	NOUN	cancer
avais	NOUN	avai
elle	PRON	lui
:	PUNCT	:
immédiatement	ADV	immédiatement
du	ADP	de
sont	AUX	être
avec	ADP	avec
comme	ADP	comme
la	DET	le
cet	DET	ce
parlé	VERB	parler
sein	NOUN	sein
Si	SCONJ	si
,	PUNCT	,
je	PRON	je
les	DET	le
pratiquer	VERB	pratiquer
tu	ADP	tu
aurais	VERB	avoir
.	PUNCT	.
à	ADP	à
foin	NOUN	foin
pas	ADV	pas
as	VERB	avoir
-	PUNCT	-
ne	ADV	ne
un	DET	un
tu	VERB	taire
dedans	ADJ	dedan
,	PUNCT	,
l'	PRON	l'
aider	VERB	aider
papa	NOUN	papa
Lyn	PROPN	Lyn
des	ADP	de
que	SCONJ	que
Pourquoi	ADV	pourquoi
ne	ADV	ne
n'	ADV	n'
-	ADV	-
.	PUNCT	.
?	PUNCT	?
-	PROPN	-
diable	NOUN	diable
besoin	NOUN	besoin
auprès	ADV	auprès
avais	VERB	avoir
rien	PRON	rien
tu	ADP	tu
pas	ADV	pas
laissé	VERB	laisser
là	ADV	là
toubibs	NOUN	toubib
?	PUNCT	?
avertie	NOUN	avertie
au	ADP	au
voir	VERB	voir
m'	PRON	me
Parce	SCONJ	parce
Pourquoi	ADV	pourquoi
une	DET	un
,	PUNCT	,
as	PRON	as
chance	NOUN	chance
de	ADP	de
tu	VERB	taire
du	ADP	de
-	ADV	-
,	PUNCT	,
m'	PRON	me
peux	VERB	pouvoir
répliqua	VERB	répliquer
le	DET	le
moi	PRON	moi
carabin	NOUN	carabin
mère	NOUN	mère
,	PUNCT	,
pas	ADV	pas
est	VERB	être
était	AUX	être
de	ADP	de
quelque	PRON	quelque
toi	NOUN	toi
je	PRON	je
.	PUNCT	.
.	PUNCT	.
ta	DET	ton
est	AUX	être
ce	PRON	ce
.	PUNCT	.
entre	ADP	entre
!	PUNCT	!
c'	PRON	ce
-il	PRON	il
affaire	NOUN	affaire
sèchement	VERB	sèchemer
que	PRON	que
je	PRON	je
Tout	ADJ	tout
Entre	ADP	entre
tien	NOUN	tien
,	PUNCT	,
C'	PRON	ce
vieux	ADJ	vieux
elle	PRON	lui
une	DET	un
dire	VERB	dire
et	CCONJ	et
décati	NOUN	décati
C'	PRON	ce
,	PUNCT	,
et	CCONJ	et
corps	NOUN	corps
ni	CCONJ	ni
celui	PRON	celui
-	PUNCT	-
-t	PART	-t
,	PUNCT	,
que	SCONJ	que
son	DET	son
Briqueterie	PROPN	Briqueterie
contente	ADJ	content
chez	ADP	chez
quelqu'	DET	quelque
maman	NOUN	maman
parler	VERB	parler
suis	AUX	être
indéfiniment	ADV	indéfiniment
une	DET	un
Collins	PROPN	Collins
Richard	PROPN	Richard
.	PUNCT	.
-	PUNCT	-
.	PUNCT	.
ait	VERB	avoir
voudra	VERB	vouloir
enfin	ADV	enfin
ne	ADV	ne
retourner	VERB	retourner
un	PRON	un
peut	VERB	pouvoir
Seulement	ADV	seulement
pour	ADP	pour
il	PRON	il
maman	NOUN	maman
y	PRON	y
à	ADP	à
la	DET	le
pas	ADV	pas
la	DET	le
elle	PRON	lui
même	ADV	même
Sylvia	PROPN	Sylvia
Et	CCONJ	et
comprend	NOUN	comprend
:	PUNCT	:
,	PUNCT	,
à	ADP	à
ne	ADV	ne
vous	PRON	vous
,	PUNCT	,
.	PUNCT	.
pas	ADV	pas
fit	VERB	faire
remarquer	VERB	remarquer
qui	PRON	qui
qu'	SCONJ	que
rester	VERB	rester
nuit	NOUN	nuit
pourrez	VERB	pouvoir
.	PUNCT	.
y	PRON	y
posa	VERB	poser
est	AUX	être
sa	DET	son
mais	CCONJ	mais
Il	PRON	il
Derek	PROPN	Derek
Lyn	PROPN	Lyn
de	ADP	de
table	NOUN	table
et	CCONJ	et
.	PUNCT	.
été	AUX	être
l'	DET	le
endolorie	ADJ	endolori
,	PUNCT	,
comptez	VERB	compter
sa	DET	son
trop	ADV	trop
Southwold	PROPN	Southwold
Alors	ADV	alors
de	ADP	de
bien	ADV	bien
à	ADP	à
sûr	ADJ	sûr
bonne	ADJ	bon
main	NOUN	main
sur	ADP	sur
de	ADP	de
ses	DET	son
attaque	NOUN	attaque
appartement	NOUN	appartement
appuya	VERB	appuyer
ton	NOUN	ton
mémé	NOUN	mémé
L'	DET	le
c'	PRON	ce
tête	NOUN	tête
où	PRON	où
coudes	NOUN	coude
bureau	NOUN	bureau
aller	VERB	aller
sur	ADP	sur
la	DET	le
loin	ADV	loin
aurait	AUX	avoir
?	PUNCT	?
avait	AUX	avoir
-vous	PRON	vous
sous	ADP	sous
soudaine	ADJ	soudain
pouvaient	VERB	pouvoir
et	CCONJ	et
des	DET	un
sa	DET	son
tellement	ADV	tellement
comment	ADV	comment
l'	DET	le
se	PRON	se
qu'	SCONJ	que
il	PRON	il
trop	ADV	trop
de	ADP	de
.	PUNCT	.
alors	ADV	alors
sur	ADP	sur
discuter	VERB	discuter
il	PRON	il
lui	PRON	lui
,	PUNCT	,
las	PRON	las
de	ADP	de
tellement	ADV	tellement
complètement	ADV	complètement
injuste	ADJ	injuste
était	AUX	être
encore	ADV	encore
qu'	SCONJ	que
mais	CCONJ	mais
-ils	PRON	il
choc	NOUN	choc
Elle	PRON	lui
prenne	VERB	prendre
il	PRON	il
trompait	VERB	tromper
le	DET	le
mère	NOUN	mère
décisions	NOUN	décision
pour	ADP	pour
attendre	VERB	attendre
était	AUX	être
Et	CCONJ	et
de	ADP	de
lui	PRON	lui
,	PUNCT	,
,	PUNCT	,
puis	CCONJ	puis
horreur	NOUN	horreur
.	PUNCT	.
?	PUNCT	?
nuit	NOUN	nuit
comprenaient	VERB	comprendre
Le	DET	le
ne	ADV	ne
-il	PRON	il
la	DET	le
ne	ADV	ne
point	NOUN	point
sais	VERB	savoir
mal	NOUN	mal
?	PUNCT	?
,	PUNCT	,
on	PRON	on
Je	PRON	je
pas	ADV	pas
-t	PART	-t
main	NOUN	main
ficher	VERB	ficher
bandage	NOUN	bandage
murmura	VERB	murmurer
sur	ADP	sur
autre	ADJ	autre
?	PUNCT	?
,	PUNCT	,
-	PUNCT	-
la	DET	le
paix	NOUN	paix
lui	PRON	lui
pourtant	ADV	pourtant
pas	ADV	pas
L'	DET	le
ne	ADV	ne
Ils	PRON	il
bien	ADV	bien
pas	ADV	pas
-	PUNCT	-
.	PUNCT	.
pouvaient	VERB	pouvoir
sa	DET	son
que	SCONJ	que
visible	ADJ	visible
.	PUNCT	.
ça	NOUN	cela
faisait	VERB	faire
était	AUX	être
passée	VERB	passer
Ils	PRON	il
qu'	PRON	qu'
gauche	ADJ	gauche
de	ADP	de
éclaircir	VERB	éclaircir
compte	NOUN	compte
ce	PRON	ce
Qu'	PRON	qu'
est	VERB	être
voudrait	VERB	vouloir
ton	ADJ	ton
forêt	NOUN	forêt
,	PUNCT	,
vieux	ADJ	vieux
Sam	PROPN	Sam
après-midi	NOUN	après-midi
qu'	SCONJ	que
y	PRON	y
-ce	PRON	-ce
c'	PRON	ce
as	PRON	as
t'	PRON	te
qui	PRON	qui
,	PUNCT	,
.	PUNCT	.
en	ADP	en
qu'	SCONJ	que
Tim	X	Tim
on	PRON	on
a	AUX	avoir
pris	VERB	prendre
qui	PRON	qui
est	AUX	être
pour	ADP	pour
sortir	VERB	sortir
est	VERB	être
?	PUNCT	?
passé	VERB	passer
grogna	NOUN	grogna
le	PRON	le
sur	ADP	sur
est	AUX	être
Comment	ADV	comment
perdre	VERB	perdre
hier	ADV	hier
tu	NOUN	tu
ce	DET	ce
brave	NOUN	brave
s'	PRON	se
pendant	ADP	pendant
fait	NOUN	fait
alors	ADV	alors
-	PRON	-
d'	ADP	de
tombait	VERB	tomber
.	PUNCT	.
le	DET	le
à	ADP	à
-	PUNCT	-
il	PRON	il
papa	NOUN	papa
se	PRON	se
costume	NOUN	costume
des	DET	un
coups	NOUN	coup
ce	PRON	ce
nez	NOUN	nez
et	CCONJ	et
porte	NOUN	porte
par	ADP	par
as	PRON	as
Il	PRON	il
marché	NOUN	marché
,	PUNCT	,
que	SCONJ	que
et	CCONJ	et
cordes	NOUN	corde
pièces	NOUN	pièce
-	PUNCT	-
se	PRON	se
hâta	VERB	hâter
.	PUNCT	.
Explique	VERB	explique
Derek	PROPN	Derek
ouvrir	VERB	ouvrir
en	ADP	en
frappés	VERB	frapper
un	DET	un
trois	NUM	trois
aller	VERB	aller
dessus	NOUN	dessus
la	DET	le
tu	ADP	tu
fut	AUX	être
peu	ADV	peu
exactement	ADV	exactement
sauvé	VERB	sauver
par	ADP	par
?	PUNCT	?
des	DET	un
,	PUNCT	,
trouva	VERB	trouver
fait	VERB	faire
le	DET	le
nez	NOUN	nez
avoir	VERB	avoir
,	PUNCT	,
Le	DET	le
Mr	PROPN	Mr
à	ADP	à
voulu	VERB	vouloir
Elle	PRON	lui
-	PUNCT	-
vous	PRON	vous
.	PUNCT	.
à	ADP	à
un	DET	un
inspecteurs	NOUN	inspecteur
pour	ADP	pour
,	PUNCT	,
et	CCONJ	et
soir	NOUN	soir
fit	VERB	faire
intrusion	NOUN	intrusion
Breckham	PROPN	Breckham
.	PUNCT	.
les	DET	le
notre	DET	notre
deux	NUM	deux
,	PUNCT	,
précisa	VERB	préciser
ce	DET	ce
.	PUNCT	.
un	DET	un
Lloyd	PROPN	Lloyd
.	PUNCT	.
-	PUNCT	-
Nous	PRON	nous
Excusez	ADP	excusez
sergent	NOUN	sergent
Cartwright	PROPN	Cartwright
dernier	ADJ	dernier
Market	PROPN	Market
dernier	ADJ	dernier
retournons	VERB	retourner
aurions	VERB	avoir
mot	NOUN	mot
avec	ADP	avec
Quantrill	PROPN	Quantrill
avec	ADP	avec
juste	ADV	juste
adressa	VERB	adresser
nous	PRON	nous
principal	ADJ	principal
aux	ADP	à
boisson	NOUN	boisson
famille	NOUN	famille
de	ADP	de
sa	DET	son
sourire	NOUN	sourire
toute	DET	tout
appel	NOUN	appel
fut	AUX	être
donner	VERB	donner
une	DET	un
de	ADP	de
des	DET	un
et	CCONJ	et
télévisée	VERB	téléviser
présenter	VERB	présenter
mais	CCONJ	mais
expliqua	VERB	expliquer
.	PUNCT	.
de	ADP	de
main	NOUN	main
faire	VERB	faire
juniors	ADV	juniors
obligé	ADJ	obliger
,	PUNCT	,
l'	DET	le
inspecteur	NOUN	inspecteur
,	PUNCT	,
échangea	VERB	échanger
.	PUNCT	.
pour	ADP	pour
Derek	PROPN	Derek
conférence	NOUN	conférence
des	ADP	de
bien	ADV	bien
,	PUNCT	,
petite	ADJ	petit
presse	NOUN	presse
,	PUNCT	,
-	PUNCT	-
poignées	NOUN	poignée
policiers	NOUN	policier
Nous	PRON	nous
devons	VERB	devoir
On	PRON	on
Cartwright	PROPN	Cartwright
refusèrent	VERB	refuser
à	ADP	à
les	DET	le
la	DET	le
éventuels	ADJ	éventuel
,	PUNCT	,
soit	AUX	être
une	DET	un
que	SCONJ	que
témoins	NOUN	témoin
Non	ADV	non
Long	ADJ	long
l'	DET	le
tôt	ADV	tôt
.	PUNCT	.
un	DET	un
quelqu'	DET	quelque
touche	NOUN	touche
possible	ADJ	possible
ce	PRON	ce
demanda	ADJ	demanda
la	DET	le
fini	VERB	finir
à	ADP	à
suspect	NOUN	suspect
Mrs	PROPN	Mrs
Alors	ADV	alors
jusqu'	ADP	jusque
pas	ADV	pas
veille	NOUN	veille
de	ADP	de
:	PUNCT	:
-	PUNCT	-
il	PRON	il
de	ADP	de
à	ADP	à
Mais	CCONJ	mais
Avez	VERB	avoir
alcool	NOUN	alcool
mort	NOUN	mort
ce	PRON	ce
piste	NOUN	piste
?	PUNCT	?
est	AUX	être
-vous	PRON	vous
.	PUNCT	.
encore	ADV	encore
trop	ADV	trop
.	PUNCT	.
.	PUNCT	.
-	PUNCT	-
,	PUNCT	,
Lyn	PROPN	Lyn
du	ADP	de
a	AUX	avoir
eut	VERB	avoir
voiture	NOUN	voiture
d'	ADP	de
d'	ADP	de
un	PRON	un
en	PRON	en
-	PUNCT	-
jumelles	NOUN	jumelle
-	PUNCT	-
Un	DET	un
sur	ADP	sur
l'	PRON	l'
avec	ADP	avec
,	PUNCT	,
côté	NOUN	côté
de	ADP	de
?	PUNCT	?
garée	ADJ	garer
à	ADP	à
la	DET	le
.	PUNCT	.
un	DET	un
rôdait	VERB	rôder
homme	NOUN	homme
La	DET	le
tête	NOUN	tête
peut-être	ADV	peut-être
du	ADP	de
la	DET	le
pivota	ADJ	pivota
des	DET	un
observateur	NOUN	observateur
pont	NOUN	pont
qui	PRON	qui
sergent	NOUN	sergent
une	DET	un
oiseaux	NOUN	oiseau
route	NOUN	route
gorge	NOUN	gorge
,	PUNCT	,
.	PUNCT	.
sèche	ADJ	sec
.	PUNCT	.
près	ADV	près
remarqué	VERB	remarquer
Derek	ADJ	derek
Vous	PRON	vous
Doddenham	PROPN	Doddenham
Tim	PROPN	Tim
vu	VERB	voir
ses	DET	son
juste	ADV	juste
que	SCONJ	que
C'	PRON	ce
avez	AUX	avoir
pour	ADP	pour
qu'	SCONJ	que
-	PUNCT	-
-	PUNCT	-
Première	ADJ	premier
jumelles	NOUN	jumelle
se	PRON	se
Cartwright	PROPN	Cartwright
en	PRON	en
.	PUNCT	.
cet	DET	ce
parler	VERB	parler
que	SCONJ	que
non	ADV	non
-	PUNCT	-
Parce	SCONJ	parce
,	PUNCT	,
,	PUNCT	,
Mr	PROPN	Mr
,	PUNCT	,
marmonna	NOUN	marmonna
enténds	NOUN	enténd
avez	AUX	avoir
passages	NOUN	passage
-	PUNCT	-
?	PUNCT	?
fois	NOUN	fois
parlé	VERB	parler
Non	ADV	non
.	PUNCT	.
est	VERB	être
j'	PRON	je
et	CCONJ	et
d'	ADP	de
de	ADP	de
est	AUX	être
oiseaux	NOUN	oiseau
.	PUNCT	.
vous	PRON	vous
aussi	ADV	aussi
connu	VERB	connaître
il	PRON	il
endroit	NOUN	endroit
observait	VERB	observer
,	PUNCT	,
le	DET	le
l'	PRON	l'
d'	ADP	de
a	AUX	avoir
trouve	VERB	trouve
tout	ADV	tout
campagne	NOUN	campagne
que	PRON	que
il	PRON	il
s'	PRON	se
observateur	NOUN	observateur
lequel	PRON	lequel
Lloyd	PROPN	Lloyd
homme	NOUN	homme
l'	PRON	l'
.	PUNCT	.
et	CCONJ	et
a	AUX	avoir
qui	PRON	qui
d'	ADP	de
de	ADP	de
le	DET	le
personne	NOUN	personne
sergent	NOUN	sergent
qu'	SCONJ	que
il	PRON	il
petit	ADJ	petit
aussi	ADV	aussi
harnachement	NOUN	harnachement
chemin	NOUN	chemin
,	PUNCT	,
agit	VERB	agir
pour	ADP	pour
la	DET	le
le	DET	le
vu	VERB	voir
un	DET	un
oiseaux	NOUN	oiseau
.	PUNCT	.
un	DET	un
en	PRON	en
Mais	CCONJ	mais
comme	SCONJ	comme
pris	VERB	prendre
poursuivit	VERB	poursuivre
portait	VERB	porter
par	ADP	par
Il	PRON	il
rien	PRON	rien
pensons	VERB	penser
ou	CCONJ	ou
beaucoup	ADV	beaucoup
.	PUNCT	.
nous	PRON	nous
nous	PRON	nous
,	PUNCT	,
,	PUNCT	,
approché	VERB	approcher
,	PUNCT	,
fit	VERB	faire
lui	PRON	lui
nous	PRON	nous
s'	PRON	se
s'	SCONJ	s'
,	PUNCT	,
quiconque	SCONJ	quiconque
n'	ADV	n'
lui	PRON	lui
maison	NOUN	maison
ou	CCONJ	ou
crime	NOUN	crime
l'	DET	le
votre	DET	votre
assassin	VERB	assassin
est	AUX	être
en	ADP	en
il	PRON	il
.	PUNCT	.
aurait	AUX	avoir
au	ADP	au
est	AUX	être
Quantrill	PROPN	Quantrill
-	PUNCT	-
de	ADP	de
mêlé	VERB	mêler
aimerions	VERB	aimer
Et	CCONJ	et
à	ADP	à
vu	VERB	voir
A	AUX	avoir
aurait	AUX	avoir
sa	DET	son
voiture	NOUN	voiture
parler	VERB	parler
que	SCONJ	que
vu	VERB	voir
ça	PRON	cela
l'	PRON	l'
voiture	NOUN	voiture
de	ADP	de
pas	ADV	pas
pour	ADP	pour
pouvait	NOUN	pouvait
d'	ADP	de
permettra	VERB	permettre
avait	VERB	avoir
dit	VERB	dire
.	PUNCT	.
si	SCONJ	si
quelqu'	DET	quelque
de	ADP	de
il	PRON	il
nos	DET	notre
rappeler	VERB	rappeler
série	NOUN	série
.	PUNCT	.
détails	NOUN	détail
essayer	VERB	essayer
une	DET	un
son	DET	son
avait	AUX	avoir
rayer	VERB	rayer
prit	NOUN	prit
de	ADP	de
sur	ADP	sur
la	DET	le
certains	DET	certain
maîtriser	VERB	maîtriser
à	ADP	à
Packer	PROPN	Packer
tablettes	NOUN	tablette
un	DET	un
les	DET	le
Derek	PROPN	Derek
,	PUNCT	,
inspirations	NOUN	inspiration
se	PRON	se
cœur	NOUN	cœur
paniquer	VERB	paniquer
battements	NOUN	battement
n'	ADV	n'
:	PUNCT	:
même	ADV	même
de	ADP	de
le	PRON	le
y	PRON	y
qu'	SCONJ	que
Il	PRON	il
.	PUNCT	.
avait	AUX	avoir
poursuivit	VERB	poursuivre
lui	PRON	lui
vous	PRON	vous
jusqu'	ADP	jusque
en	PRON	en
,	PUNCT	,
chien	NOUN	chien
Impossible	NOUN	impossible
nous	PRON	nous
sommes	AUX	être
.	PUNCT	.
-	PUNCT	-
plaques	NOUN	plaque
au	ADP	au
là	NOUN	là
.	PUNCT	.
de	ADP	de
.	PUNCT	.
par	ADP	par
Du	ADP	de
mon	DET	mon
changé	VERB	changer
remonter	VERB	remonter
les	DET	le
votre	DET	votre
chien	NOUN	chien
sujet	NOUN	sujet
calme	PROPN	calme
l'	DET	le
De	ADP	de
.	PUNCT	.
venus	VERB	venir
,	PUNCT	,
de	ADP	de
-	PUNCT	-
à	ADP	à
voir	VERB	voir
calme	PROPN	calme
inspecteur	NOUN	inspecteur
donc	ADV	donc
Mr	PROPN	Mr
principal	ADJ	principal
,	PUNCT	,
Du	ADP	de
depuis	ADP	depuis
Cartwright	PROPN	Cartwright
?	PUNCT	?
-	PUNCT	-
presse	NOUN	presse
.	PUNCT	.
y	PRON	y
repérer	VERB	repérer
nous	PRON	nous
à	ADP	à
Oui	PROPN	Oui
semble	VERB	semble
tout	ADJ	tout
est	AUX	être
c'	PRON	ce
est	VERB	être
pensé	VERB	penser
possible	NOUN	possible
patrouille	NOUN	patrouille
en	PRON	en
arrivée	VERB	arriver
,	PUNCT	,
mention	ADJ	mention
.	PUNCT	.
pas	ADV	pas
par	ADP	par
faisons	VERB	faire
voiture	NOUN	voiture
!	PUNCT	!
de	ADP	de
à	ADP	à
la	DET	le
faire	VERB	faire
que	PRON	que
être	AUX	être
Nous	PRON	nous
n'	ADV	n'
que	SCONJ	que
j'	PRON	je
hélas	INTJ	héler
.	PUNCT	.
le	PRON	le
pourrions	VERB	pouvoir
contre	ADP	contre
tellement	ADV	tellement
ai	AUX	avoir
Mrs	PROPN	Mrs
attachée	VERB	attacher
,	PUNCT	,
Ce	PRON	ce
Notre	DET	notre
Cartwright	PROPN	Cartwright
notre	DET	notre
puisque	SCONJ	puisque
en	PRON	en
tenir	VERB	tenir
seront	AUX	être
,	PUNCT	,
chien	NOUN	chien
le	PRON	le
pour	ADP	pour
ils	PRON	il
entendu	VERB	entendre
de	ADP	de
l'	DET	le
histoire	NOUN	histoire
à	ADP	à
Derek	ADJ	derek
l'	DET	le
Si	SCONJ	si
vous	PRON	vous
je	PRON	je
nous	PRON	nous
mais	CCONJ	mais
,	PUNCT	,
assurer	VERB	assurer
bien	ADV	bien
journalistes	NOUN	journaliste
famille	NOUN	famille
à	ADP	à
autorisez	VERB	autoriser
à	ADP	à
vous	PRON	vous
ont	VERB	avoir
ravis	VERB	ravir
,	PUNCT	,
écart	NOUN	écart
du	ADP	de
un	DET	un
votre	DET	votre
parler	VERB	parler
savez	AUX	savoir
.	PUNCT	.
et	CCONJ	et
de	ADP	de
travail	NOUN	travail
sûr	ADJ	sûr
pouvoir	VERB	pouvoir
exploiter	VERB	exploiter
ils	PRON	il
les	DET	le
qu'	SCONJ	que
.	PUNCT	.
suis	AUX	être
son	DET	son
pour	ADP	pour
monsieur	NOUN	Monsieur
Oui	ADV	oui
tenait	VERB	tenir
oui	NOUN	oui
déglutit	NOUN	déglutit
,	PUNCT	,
vous	PRON	vous
bouche	NOUN	bouche
Tim	PROPN	Tim
qui	PRON	qui
vous	PRON	vous
tous	DET	tout
humecter	VERB	humecter
le	DET	le
...	PUNCT	...
.	PUNCT	.
loin	ADV	loin
,	PUNCT	,
Euh	PROPN	Euh
en	PRON	en
Nous	PRON	nous
de	ADP	de
-	PUNCT	-
s'	PRON	se
possible	ADJ	possible
de	ADP	de
plus	ADV	plus
sûr	ADJ	sûr
l'	DET	le
.	PUNCT	.
la	DET	le
se	PRON	se
-	PUNCT	-
.	PUNCT	.
père	NOUN	père
.	PUNCT	.
debout	ADV	debout
prie	NOUN	prie
inspecteur	NOUN	inspecteur
je	PRON	je
Merci	NOUN	merci
,	PUNCT	,
fit	VERB	faire
bien	ADV	bien
essayer	VERB	essayer
beaucoup	ADV	beaucoup
serons	VERB	être
-	PUNCT	-
plaida	NOUN	plaida
reconnaissants	ADJ	reconnaissant
est	AUX	être
-	PUNCT	-
-	PUNCT	-
comprenons	VERB	comprendre
très	ADV	très
c'	PRON	ce
ne	ADV	ne
.	PUNCT	.
se	PRON	se
perdre	VERB	perdre
notre	DET	notre
ai	AUX	avoir
être	AUX	être
n'	ADV	n'
ne	ADV	ne
vous	PRON	vous
peux	VERB	pouvoir
nous	PRON	nous
nous	PRON	nous
père	NOUN	père
Je	PRON	je
Sam	PROPN	Sam
que	PRON	que
peut	VERB	pouvoir
rien	PRON	rien
,	PUNCT	,
y	PRON	y
disions	VERB	dire
comment	ADV	comment
.	PUNCT	.
retrouvé	VERB	retrouver
.	PUNCT	.
justement	ADV	justement
Ce	PRON	ce
Derek	PROPN	Derek
pas	ADV	pas
Je	PRON	je
quand	SCONJ	quand
il	PRON	il
à	ADP	à
arrivés	VERB	arriver
a	AUX	avoir
pu	VERB	pouvoir
le	DET	le
si	SCONJ	si
-	PUNCT	-
l'	PRON	l'
êtes	AUX	être
à	ADP	à
fait	AUX	faire
t'	PRON	te
.	PUNCT	.
forêt	NOUN	forêt
l'	DET	le
pas	ADV	pas
qui	PRON	qui
Je	PRON	je
dit	VERB	dire
emmener	VERB	emmener
jusqu'	ADP	jusque
-	PUNCT	-
ai	AUX	avoir
Personne	NOUN	personne
un	DET	un
paternalisa	VERB	paternaliser
-	PUNCT	-
où	PRON	où
Mais	CCONJ	mais
,	PUNCT	,
et	CCONJ	et
-	PUNCT	-
.	PUNCT	.
contraire	NOUN	contraire
-	PUNCT	-
il	PRON	il
pleuvait	VERB	pleuvoir
moment	NOUN	moment
qui	PRON	qui
