hébétée	VERB	hébéter
j'	PRON	je
où	PRON	où
se	PRON	se
--	PUNCT	--
seule	ADJ	seul
,	PUNCT	,
.	PUNCT	.
Maintenant	ADV	maintenant
pas	ADV	pas
--	PUNCT	--
ai	AUX	avoir
arrêté	VERB	arrêter
Mais	CCONJ	mais
à	ADP	à
elle	PRON	lui
problème	NOUN	problème
.	PUNCT	.
lui	PRON	lui
toute	ADJ	tout
--	PUNCT	--
Ivy	PROPN	Ivy
J'	PRON	je
ne	ADV	ne
veut	VERB	vouloir
,	PUNCT	,
Vous	PRON	vous
l'	PRON	l'
ça	PRON	cela
vu	VERB	voir
que	SCONJ	que
ne	ADV	ne
dit	VERB	dire
faire	VERB	faire
est	AUX	être
ai	AUX	avoir
apprendre	VERB	apprendre
ai	AUX	avoir
pouvez	VERB	pouvoir
laver	VERB	laver
toujours	ADV	toujours
lavée	ADJ	laver
?	PUNCT	?
.	PUNCT	.
?	PUNCT	?
.	PUNCT	.
se	PRON	se
?	PUNCT	?
bon	ADJ	bon
voudrait	VERB	vouloir
attendu	VERB	attendre
ne	ADV	ne
ai	AUX	avoir
Mais	CCONJ	mais
Elle	PRON	lui
que	SCONJ	que
un	DET	un
partout	ADV	partout
.	PUNCT	.
homme	NOUN	homme
consulte	VERB	consulte
-	PUNCT	-
pas	ADV	pas
J'	PRON	je
est	AUX	être
.	PUNCT	.
.	PUNCT	.
--	PUNCT	--
,	PUNCT	,
faudrait	VERB	falloir
!	PUNCT	!
!	PUNCT	!
donnez	VERB	donner
Vous	PRON	vous
comprenez	VERB	comprendre
bien	ADV	bien
,	PUNCT	,
que	SCONJ	que
Il	PRON	il
lui	PRON	lui
Ce	PRON	ce
dit	VERB	dire
bain	NOUN	bain
--	PUNCT	--
trop	ADV	trop
serait	AUX	être
elle	PRON	lui
je	PRON	je
l'	DET	le
grande	ADJ	grand
la	DET	le
frictionne	ADJ	frictionn
Maintenant	ADV	maintenant
sang	NOUN	sang
.	PUNCT	.
je	PRON	je
trop	ADV	trop
d'	ADP	de
professeur	NOUN	professeur
,	PUNCT	,
,	PUNCT	,
donner	VERB	donner
je	PRON	je
le	DET	le
Quoi	ADV	quoi
puis	CCONJ	puis
.	PUNCT	.
voudriez	VERB	vouloir
bien	ADV	bien
s'	PRON	se
Negra	PROPN	Negra
dit	VERB	dire
bain	NOUN	bain
que	SCONJ	que
.	PUNCT	.
Ivy	PRON	ivy
oui	NOUN	oui
crois	VERB	croire
exclama	VERB	exclamer
perplexe	ADJ	perplexe
Freud	PROPN	Freud
je	PRON	je
,	PUNCT	,
le	DET	le
regarda	NOUN	regarda
?	PUNCT	?
--	PUNCT	--
moi	PRON	moi
air	NOUN	air
Ivy	PROPN	Ivy
lui	PRON	lui
Vous	PRON	vous
Mais	CCONJ	mais
un	DET	un
comprends	VERB	comprendre
un	DET	un
Victor	PROPN	Victor
?	PUNCT	?
!	PUNCT	!
Moi	PROPN	Moi
--	PUNCT	--
Vous	PRON	vous
.	PUNCT	.
docteur	ADJ	docteur
?	PUNCT	?
dévisagea	VERB	dévisager
--	PUNCT	--
de	ADP	de
ne	ADV	ne
charbonneux	ADJ	charbonneux
visage	NOUN	visage
,	PUNCT	,
avait	VERB	avoir
qui	PRON	qui
yeux	NOUN	oeil
Elle	PRON	lui
son	DET	son
barbouillé	VERB	barbouiller
de	ADP	de
un	DET	un
,	PUNCT	,
lui	PRON	lui
poussière	NOUN	poussière
adolescente	NOUN	adolescent
très	ADV	très
de	ADP	de
triangulaire	ADJ	triangulaire
L'	DET	le
petit	ADJ	petit
.	PUNCT	.
plus	ADV	plus
.	PUNCT	.
et	CCONJ	et
sauce	NOUN	sauce
et	CCONJ	et
,	PUNCT	,
pommettes	ADJ	pommette
.	PUNCT	.
séché	ADJ	sécher
rendit	VERB	rendre
crasse	NOUN	crasse
hautes	NOUN	haute
regard	NOUN	regard
sang	NOUN	sang
un	DET	un
de	ADP	de
nez	NOUN	nez
Ce	DET	ce
,	PUNCT	,
,	PUNCT	,
visage	NOUN	visage
était	AUX	être
aux	ADP	à
mâchait	VERB	mâcher
des	DET	un
sourit	VERB	sourire
droit	ADJ	droit
.	PUNCT	.
des	DET	un
tu	VERB	taire
brosse	NOUN	brosse
?	PUNCT	?
de	ADP	de
découvrant	VERB	découvrir
,	PUNCT	,
dégoûtante	ADJ	dégoûtant
On	PRON	on
donne	VERB	donne
un	DET	un
larcins	NOUN	larcin
Je	PRON	je
régulières	ADJ	régulier
Oui	PROPN	Oui
parlé	VERB	parler
Negra	PROPN	Negra
dit	VERB	dire
à	ADP	à
pas	ADV	pas
.	PUNCT	.
complètement	ADV	complètement
jaunes	ADJ	jaune
avait	AUX	avoir
très	ADV	très
la	DET	le
petite	ADJ	petit
,	PUNCT	,
ni	CCONJ	ni
aimerais	NOUN	aimerai
suis	AUX	être
.	PUNCT	.
bain	NOUN	bain
des	DET	un
n'	ADV	n'
Je	PRON	je
la	DET	le
--	PUNCT	--
--	PUNCT	--
que	SCONJ	que
autres	ADJ	autre
demanda	NOUN	demanda
je	PRON	je
te	VERB	te
dents	NOUN	dent
dents	NOUN	dent
Ivy	PROPN	Ivy
.	PUNCT	.
,	PUNCT	,
n'	ADV	n'
que	SCONJ	que
avait	AUX	avoir
15	NUM	15
de	ADP	de
partout	ADV	partout
veux	VERB	vouloir
Victor	PROPN	Victor
eau	NOUN	eau
et	CCONJ	et
torrent	VERB	torrer
une	DET	un
se	PRON	se
la	PRON	le
un	DET	un
en	ADP	en
frictionnes	VERB	frictionner
tous	ADJ	tout
de	ADP	de
Venu	NOUN	venu
me	PRON	me
baignèrent	VERB	baigner
l'	DET	le
me	PRON	me
tu	ADP	tu
donnes	NOUN	donne
cercle	NOUN	cercle
qui	PRON	qui
arc	NOUN	arc
Ivy	PROPN	Ivy
établi	VERB	établir
pas	ADV	pas
bain	NOUN	bain
sorte	NOUN	sorte
et	CCONJ	et
que	SCONJ	que
arrêtait	VERB	arrêter
.	PUNCT	.
barrage	NOUN	barrage
presque	ADV	presque
sur	ADP	sur
Negra	PROPN	Negra
jours	NOUN	jour
le	DET	le
petit	ADJ	petit
septembre	NOUN	septembre
tu	ADP	tu
.	PUNCT	.
mais	CCONJ	mais
les	DET	le
On	PRON	on
et	CCONJ	et
brosser	VERB	brosser
adolescente	NOUN	adolescent
ou	CCONJ	ou
à	ADP	à
ralentissait	PROPN	ralentir
se	PRON	se
lessive	NOUN	lessive
de	ADP	de
brosses	NOUN	brosse
dérobées	VERB	dérober
à	ADP	à
le	DET	le
clair	ADJ	clair
échangées	VERB	échanger
apprit	VERB	apprendre
savon	NOUN	savon
,	PUNCT	,
à	ADP	à
Ivy	PROPN	Ivy
utiliser	VERB	utiliser
la	DET	le
un	DET	un
.	PUNCT	.
bassin	NOUN	bassin
naguère	NOUN	naguère
.	PUNCT	.
»	PUNCT	»
laver	VERB	laver
les	DET	le
aussi	ADV	aussi
parcouru	VERB	parcourir
,	PUNCT	,
elle-même	PRON	lui-même
vaguelettes	NOUN	vaguelette
fit	VERB	faire
l'	DET	le
«	NOUN	«
du	ADP	de
dents	NOUN	dent
et	CCONJ	et
et	CCONJ	et
avec	ADP	avec
les	DET	le
se	PRON	se
créait	VERB	créer
à	ADP	à
dans	ADP	dans
,	PUNCT	,
Propre	ADJ	propre
torrent	NOUN	torrent
une	DET	un
usées	ADJ	user
.	PUNCT	.
chemisettes	NOUN	chemisette
petit	ADJ	petit
et	CCONJ	et
neuf	ADJ	neuf
nuit	NOUN	nuit
noires	ADJ	noir
jamais	ADV	jamais
blanchis	ADJ	blanchir
habillée	VERB	habiller
chemise	NOUN	chemise
préférait	VERB	préférer
deux	NUM	deux
et	CCONJ	et
pieds	NOUN	pied
,	PUNCT	,
possédait	VERB	posséder
d'	ADP	de
sou	NOUN	sou
Outre	ADP	outre
Negra	PROPN	Negra
la	DET	le
nus	PRON	nus
.	PUNCT	.
aller	VERB	aller
slips	NOUN	slip
paire	NOUN	paire
un	DET	un
de	ADP	de
utilisées	VERB	utiliser
de	ADP	de
,	PUNCT	,
comme	ADP	comme
très	ADV	très
Elle	PRON	lui
usure	NOUN	usure
d'	ADP	de
bain	NOUN	bain
soleil	NOUN	soleil
espadrilles	NOUN	espadrille
catalanes	ADJ	catalan
trois	NUM	trois
.	PUNCT	.
,	PUNCT	,
et	CCONJ	et
de	ADP	de
avait	AUX	avoir
frais	NOUN	frais
deux	NUM	deux
accompagner	VERB	accompagner
à	ADP	à
mise	VERB	mettre
de	ADP	de
les	DET	le
lui	PRON	lui
enfant	NOUN	enfant
.	PUNCT	.
Elle	PRON	lui
inventoriait	VERB	inventorier
en	ADP	en
une	DET	un
les	DET	le
était	AUX	être
les	DET	le
qu'	PRON	qu'
très	ADV	très
s'	PRON	se
avec	ADP	avec
Ivy	PROPN	Ivy
Negra	PROPN	Negra
Elle	PRON	lui
était	AUX	être
elle	PRON	lui
lui	PRON	lui
livres	NOUN	livre
Ivy	PROPN	Ivy
tentes	NOUN	tente
et	CCONJ	et
charmante	ADJ	charmant
rendit	VERB	rendre
.	PUNCT	.
.	PUNCT	.
pris	VERB	prendre
à	ADP	à
Ivy	PROPN	Ivy
passion	NOUN	passion
de	ADP	de
Elle	PRON	lui
contenus	VERB	contenir
la	DET	le
photographe	NOUN	photographe
souvent	ADV	souvent
,	PUNCT	,
dans	ADP	dans
donna	VERB	donner
trésors	NOUN	trésor
Negra	PROPN	Negra
une	DET	un
lis	VERB	lire
demanda	ADJ	demanda
Ivy	PROPN	Ivy
.	PUNCT	.
échange	NOUN	échange
ne	ADV	ne
quoique	ADJ	quoiqu
une	DET	un
dit	VERB	dire
Negra	PROPN	Negra
lu	ADJ	lire
.	PUNCT	.
cuir	NOUN	cuir
fit	VERB	faire
fer	NOUN	fer
dérobés	ADJ	dérobé
une	DET	un
à	ADP	à
en	ADP	en
les	DET	le
,	PUNCT	,
ceinture	NOUN	ceinture
boucle	NOUN	boucle
de	ADP	de
page	NOUN	page
.	PUNCT	.
lire	VERB	lire
si	SCONJ	si
pas	ADV	pas
lire	VERB	lire
avec	ADP	avec
.	PUNCT	.
celle-ci	PRON	celui-ci
grosse	ADJ	gros
savait	VERB	savoir
Ivy	NOUN	ivy
lui	PRON	lui
livres	NOUN	livre
très	ADV	très
avait	AUX	avoir
--	PUNCT	--
bien	ADV	bien
,	PUNCT	,
Negra	PROPN	Negra
large	NOUN	large
Je	PRON	je
mal	ADV	mal
.	PUNCT	.
le	DET	le
Ivy	VERB	ivy
forêt	NOUN	forêt
lentement	ADV	lentement
des	ADP	de
s'	PRON	se
Désormais	ADV	désormais
en	ADP	en
patience	NOUN	patience
Les	DET	le
les	DET	le
moindres	ADJ	moindre
Ivy	ADV	ivy
.	PUNCT	.
régulièrement	ADV	régulièrement
,	PUNCT	,
adolescente	NOUN	adolescent
jeune	ADJ	jeune
les	PRON	le
.	PUNCT	.
l'	DET	le
lorsque	SCONJ	lorsque
une	DET	un
fit	VERB	faire
de	ADP	de
lire	VERB	lire
approcher	VERB	approcher
sous	ADP	sous
et	CCONJ	et
souvent	ADV	souvent
.	PUNCT	.
avec	ADP	avec
.	PUNCT	.
traces	NOUN	trace
elle	PRON	lui
maladresses	NOUN	maladresse
vent	NOUN	vent
estompèrent	VERB	estomper
bêtes	NOUN	bête
la	DET	le
Negra	PROPN	Negra
accompagnait	VERB	accompagner
allait	VERB	aller
savait	VERB	savoir
détecter	VERB	détecter
Très	ADV	très
la	DET	le
photographier	VERB	photographier
extrême	ADJ	extrême
femme	NOUN	femme
de	ADP	de
apprit	VERB	apprendre
Victor	PROPN	Victor
n'	ADV	n'
montait	VERB	monter
fois	NOUN	fois
Elle	PRON	lui
Et	CCONJ	et
C'	PRON	ce
sa	DET	son
.	PUNCT	.
Ivy	PROPN	Ivy
,	PUNCT	,
Negra	PROPN	Negra
attention	NOUN	attention
au	ADP	au
autres	ADJ	autre
pendant	ADP	pendant
du	ADP	de
apparaissait	VERB	apparaître
D'	DET	d'
ou	CCONJ	ou
.	PUNCT	.
Ivy	PROPN	Ivy
.	PUNCT	.
son	DET	son
chasseur	NOUN	chasseur
et	CCONJ	et
gourbi	NOUN	gourbi
de	ADP	de
était	AUX	être
adolescente	NOUN	adolescent
et	CCONJ	et
ne	ADV	ne
la	DET	le
patience	NOUN	patience
l'	DET	le
Negra	PROPN	Negra
plus	ADV	plus
bien	ADV	bien
presque	ADV	presque
journée	NOUN	journée
jours	NOUN	jour
constamment	ADV	constamment
invisible	ADJ	invisible
pas	ADV	pas
à	ADP	à
.	PUNCT	.
était	AUX	être
deux	NUM	deux
air	NOUN	air
descendait	VERB	descendre
du	ADP	de
très	ADV	très
un	DET	un
-	ADV	-
qui	PRON	qui
ouest	NOUN	ouest
s'	PRON	se
chantait	VERB	chanter
s'	PRON	se
approchait	VERB	approcher
à	ADP	à
pas	ADV	pas
ça	PRON	cela
qui	PRON	qui
à	ADV	à
trois	NUM	trois
regardait	VERB	regarder
souvent	ADV	souvent
-	ADV	-
deux	PRON	deux
ne	ADV	ne
voir	VERB	voir
est	ADV	est
quand	SCONJ	quand
d'	ADP	de
un	DET	un
la	DET	le
Une	DET	un
campement	NOUN	campement
et	CCONJ	et
lui	PRON	lui
d'	ADP	de
fois	NOUN	fois
c'	PRON	ce
perplexe	ADJ	perplexe
dire	ADV	dire
perroquet	NOUN	perroquet
ou	CCONJ	ou
,	PUNCT	,
,	PUNCT	,
à	ADP	à
comme	SCONJ	comme
Negra	PROPN	Negra
.	PUNCT	.
la	PRON	le
l'	DET	le
envolait	VERB	envoler
kilomètres	NOUN	kilomètre
Victor	PROPN	Victor
Ivy	NOUN	ivy
tandis	ADV	tandis
Elle	PRON	lui
.	PUNCT	.
oiseau	NOUN	oiseau
,	PUNCT	,
figure	NOUN	figure
de	ADP	de
l'	DET	le
envolait	VERB	envoler
en	ADP	en
,	PUNCT	,
part	NOUN	part
et	CCONJ	et
regarda	VERB	regarder
l'	DET	le
faillit	NOUN	faillit
étonnement	ADV	étonnement
reçut	VERB	recevoir
et	CCONJ	et
trébucha	NOUN	trébucha
surgi	VERB	surgir
son	DET	son
sauvage	NOUN	sauvage
Leica	PROPN	Leica
et	CCONJ	et
irritation	NOUN	irritation
avec	ADP	avec
coup	NOUN	coup
que	SCONJ	que
était	AUX	être
cadra	NOUN	cadra
criant	VERB	crier
d'	ADP	de
enfant	NOUN	enfant
qui	PRON	qui
.	PUNCT	.
Elle	PRON	lui
,	PUNCT	,
le	DET	le
épaule	NOUN	épaule
casser	VERB	casser
perroquet	NOUN	perroquet
s'	PRON	se
un	DET	un
braqua	VERB	braquer
la	DET	le
nulle	NOUN	nulle
se	PRON	se
.	PUNCT	.
--	PUNCT	--
qu'	SCONJ	que
photographier	VERB	photographier
apprécieraient	VERB	apprécier
faut	VERB	falloir
.	PUNCT	.
Parce	SCONJ	parce
la	DET	le
poliment	ADV	poliment
gens	NOUN	gens
qui	PRON	qui
Et	CCONJ	et
d'	ADP	de
dit	VERB	dire
l'	DET	le
ne	ADV	ne
sortez	VERB	sortir
qu'	PRON	qu'
Negra	PROPN	Negra
il	PRON	il
d'	ADP	de
,	PUNCT	,
-moi	PRON	moi
Mais	CCONJ	mais
,	PUNCT	,
elle	PRON	lui
reçoit	VERB	recevoir
éducation	NOUN	éducation
--	PUNCT	--
il	PRON	il
eux	PRON	lui
-il	PRON	il
n'	ADV	n'
Pourquoi	ADV	pourquoi
.	PUNCT	.
Pour	ADP	pour
pas	ADV	pas
pas	ADV	pas
où	PRON	où
y	PRON	y
?	PUNCT	?
?	PUNCT	?
a	VERB	avoir
des	DET	un
.	PUNCT	.
Excusez	PROPN	Excusez
--	PUNCT	--
place	NOUN	place
-vous	PRON	vous
forêt	NOUN	forêt
jeune	ADJ	jeune
elle	PRON	lui
faites	VERB	faire
qui	PRON	qui
.	PUNCT	.
une	DET	un
où	PRON	où
,	PUNCT	,
école	NOUN	école
?	PUNCT	?
Une	DET	un
,	PUNCT	,
dire	VERB	dire
à	ADP	à
à	ADP	à
orphelinat	NOUN	orphelinat
.	PUNCT	.
oiseau	NOUN	oiseau
une	DET	un
l'	DET	le
je	PRON	je
est	AUX	être
blanche	ADJ	blanc
à	ADP	à
est	AUX	être
dans	ADP	dans
la	DET	le
un	DET	un
pour	ADP	pour
va	VERB	aller
c'	PRON	ce
l'	DET	le
sauvageonne	NOUN	sauvageon
la	PRON	le
et	CCONJ	et
,	PUNCT	,
Vous	PRON	vous
parle	VERB	parle
suppose	VERB	suppose
aboutir	VERB	aboutir
collectionner	VERB	collectionner
qui	PRON	qui
un	DET	un
jour	NOUN	jour
photo	NOUN	photo
Australienne	PROPN	Australienne
sait	VERB	savoir
comment	ADV	comment
Mais	CCONJ	mais
son	DET	son
...	PUNCT	...
Vous	PRON	vous
reconnaître	VERB	reconnaître
quoi	PRON	quoi
gens	NOUN	gens
?	PUNCT	?
.	PUNCT	.
--	PUNCT	--
pourriez	VERB	pouvoir
vous	PRON	vous
recherchent	VERB	rechercher
gens	NOUN	gens
tuteur	NOUN	tuteur
.	PUNCT	.
--	PUNCT	--
Des	DET	un
exclama	NOUN	exclama
ne	ADV	ne
Negra	PROPN	Negra
.	PUNCT	.
?	PUNCT	?
.	PUNCT	.
est	AUX	être
publier	PROPN	publier
poétique	ADJ	poétique
suis	AUX	être
pas	ADV	pas
Je	PRON	je
--	PUNCT	--
avez	VERB	avoir
légal	ADJ	légal
Vous	PRON	vous
ou	CCONJ	ou
Mais	CCONJ	mais
la	DET	le
tuteur	NOUN	tuteur
pourraient	VERB	pouvoir
?	PUNCT	?
s'	PRON	se
des	DET	un
quels	ADJ	quel
avec	ADP	avec
gens	NOUN	gens
qui	PRON	qui
.	PUNCT	.
c'	PRON	ce
exaspération	NOUN	exaspération
Son	DET	son
Ivy	PROPN	Ivy
avec	ADP	avec
la	DET	le
les	DET	le
Mais	CCONJ	mais
ne	ADV	ne
.	PUNCT	.
légal	ADJ	légal
Simplement	ADV	simplement
haussa	ADP	haussa
a	VERB	avoir
.	PUNCT	.
--	PUNCT	--
de	ADP	de
épaules	NOUN	épaule
Elle	PRON	lui
pas	ADV	pas
légal	ADJ	légal
-vous	PRON	vous
,	PUNCT	,
alors	ADV	alors
tuteur	NOUN	tuteur
quoi	PRON	quoi
Victor	ADV	victor
?	PUNCT	?
de	ADP	de
--	PUNCT	--
déclara	PRON	déclara
Ivy	PROPN	Ivy
debout	ADV	debout
bon	ADJ	bon
gouvernements	NOUN	gouvernement
.	PUNCT	.
n'	ADV	n'
Ça	PROPN	Ça
sang	NOUN	sang
pas	ADV	pas
calme	NOUN	calme
--	PUNCT	--
tient	VERB	tenir
avez	VERB	avoir
,	PUNCT	,
,	PUNCT	,
?	PUNCT	?
les	DET	le
administrations	NOUN	administration
,	PUNCT	,
recherche	NOUN	recherche
--	PUNCT	--
les	DET	le
peur	NOUN	peur
Je	PRON	je
--	PUNCT	--
en	PRON	en
-il	PRON	il
que	SCONJ	que
,	PUNCT	,
.	PUNCT	.
j'	PRON	je
risquer	VERB	risquer
quoi	PRON	quoi
principe	NOUN	principe
.	PUNCT	.
épaules	NOUN	épaule
moindre	ADJ	moindre
pas	ADV	pas
suis	AUX	être
capables	ADJ	capable
enfin	ADV	enfin
anarchiste	NOUN	anarchiste
et	CCONJ	et
sont	AUX	être
.	PUNCT	.
pas	ADV	pas
ne	ADV	ne
gens	NOUN	gens
savez	VERB	savoir
absolu	ADJ	absolu
.	PUNCT	.
un	DET	un
haussa	VERB	hausser
fais	NOUN	fai
veux	ADJ	veux
de	DET	de
Mettons	NOUN	metton
encore	ADV	encore
certaines	DET	certain
ne	ADV	ne
dit	VERB	dire
je	PRON	je
Mais	CCONJ	mais
une	DET	un
les	DET	le
mettons	NOUN	metton
question	NOUN	question
de	ADP	de
il	PRON	il
Vous	PRON	vous
que	PRON	que
le	DET	le
,	PUNCT	,
.	PUNCT	.
avec	ADP	avec
,	PUNCT	,
c'	PRON	ce
je	PRON	je
anarchisme	NOUN	anarchisme
contact	NOUN	contact
debout	ADV	debout
que	SCONJ	que
n'	ADV	n'
Mais	CCONJ	mais
bon	ADJ	bon
soupira	VERB	soupirer
ne	ADV	ne
--	PUNCT	--
en	PRON	en
l'	DET	le
Ça	PUNCT	ça
rien	PRON	rien
est	AUX	être
de	ADP	de
Ivy	PROPN	Ivy
seulement	ADV	seulement
civilisation	NOUN	civilisation
pas	ADV	pas
.	PUNCT	.
à	ADP	à
foutre	VERB	foutre
ai	VERB	avoir
la	DET	le
répéta	VERB	répéter
aimerais	VERB	aimer
Ce	PRON	ce
,	PUNCT	,
dinguerie	NOUN	dinguerie
est	AUX	être
J'	PRON	je
,	PUNCT	,
n'	ADV	n'
.	PUNCT	.
-t	PART	-t
,	PUNCT	,
tient	VERB	tenir
-elle	PRON	lui
.	PUNCT	.
de	ADP	de
la	DET	le
pas	ADV	pas
vous	PRON	vous
ne	ADV	ne
vu	VERB	voir
pas	ADV	pas
homme	NOUN	homme
failli	VERB	faillir
Je	PRON	je
Vous	PRON	vous
surgissiez	VERB	surgir
l'	DET	le
alliez	VERB	allier
un	DET	un
le	DET	le
secteur	NOUN	secteur
.	PUNCT	.
...	PUNCT	...
me	PRON	me
ai	AUX	avoir
.	PUNCT	.
-moi	PRON	moi
.	PUNCT	.
me	PRON	me
épaule	NOUN	épaule
--	PUNCT	--
vous	PRON	vous
néant	NOUN	néant
d'	ADP	de
pour	ADP	pour
J'	PRON	je
ai	AUX	avoir
suivies	VERB	suivre
une	DET	un
.	PUNCT	.
que	PRON	que
flanquer	VERB	flanquer
.	PUNCT	.
crise	NOUN	crise
coup	NOUN	coup
ce	PRON	ce
avez	AUX	avoir
vous	PRON	vous
Excusez	PROPN	Excusez
J'	PRON	je
cardiaque	ADJ	cardiaque
dit	VERB	dire
étais	VERB	être
dans	ADP	dans
coller	VERB	coller
du	ADP	de
encore	ADV	encore
faire	VERB	faire
,	PUNCT	,
voulais	VERB	vouloir
Il	PRON	il
carquois	NOUN	carquois
fatalisme	NOUN	fatalisme
la	DET	le
et	CCONJ	et
(	PUNCT	(
son	DET	son
peur	NOUN	peur
mains	NOUN	main
son	DET	son
parang	NOUN	parang
à	ADP	à
--	PUNCT	--
des	ADP	de
droite	NOUN	droite
regret	NOUN	regret
,	PUNCT	,
)	PUNCT	)
.	PUNCT	.
le	DET	le
l'	DET	le
faire	VERB	faire
un	DET	un
exprimer	VERB	exprimer
geste	NOUN	geste
Je	PRON	je
ne	ADV	ne
.	PUNCT	.
avait	VERB	avoir
sur	ADP	sur
vous	PRON	vous
deux	NUM	deux
sur	ADP	sur
son	DET	son
pour	ADP	pour
pas	ADV	pas
le	DET	le
cuisse	ADJ	cuiss
épaule	NOUN	épaule
le	DET	le
arc	NOUN	arc
flèches	NOUN	flèche
dos	NOUN	dos
,	PUNCT	,
Il	PRON	il
eut	VERB	avoir
dans	ADP	dans
.	PUNCT	.
ses	DET	son
Maintenant	ADV	maintenant
,	PUNCT	,
Oui	PROPN	Oui
déjà	ADV	déjà
affirma	NOUN	affirma
J'	PRON	je
Oh	PROPN	Oh
--	PUNCT	--
.	PUNCT	.
d'	ADP	de
personne	ADJ	personn
solide	NOUN	solide
dans	ADP	dans
photographiez	VERB	photographier
souffla	ADP	souffla
d'	ADP	de
.	PUNCT	.
genre	NOUN	genre
air	NOUN	air
reçu	VERB	recevoir
vantard	ADJ	vantard
le	DET	le
chasser	VERB	chasser
va	VERB	aller
ton	NOUN	ton
,	PUNCT	,
réfléchi	VERB	réfléchir
.	PUNCT	.
un	DET	un
obus	NOUN	obu
,	PUNCT	,
vais	VERB	aller
Ivy	PROPN	Ivy
,	PUNCT	,
de	ADP	de
un	DET	un
je	PRON	je
ai	AUX	avoir
Victor	PROPN	Victor
même	ADJ	même
vous	PRON	vous
mortier	NOUN	mortier
situation	NOUN	situation
êtes	AUX	être
une	DET	un
un	DET	un
ça	PRON	cela
.	PUNCT	.
Ne	ADV	ne
de	ADP	de
Souvent	ADV	souvent
Negra	PROPN	Negra
--	PUNCT	--
.	PUNCT	.
éloignait	VERB	éloigner
se	PRON	se
jamais	ADV	jamais
?	PUNCT	?
repas	NOUN	repas
.	PUNCT	.
Victor	PROPN	Victor
qui	PRON	qui
héla	NOUN	héla
campement	VERB	campemer
vous	PRON	vous
ne	ADV	ne
Il	PRON	il
On	PRON	on
retourna	VERB	retourner
)	PUNCT	)
(	PUNCT	(
Ivy	PROPN	Ivy
ses	DET	son
s'	SCONJ	s'
.	PUNCT	.
il	PRON	il
pas	ADV	pas
.	PUNCT	.
se	PRON	se
Et	CCONJ	et
Non	ADV	non
prenait	VERB	prendre
plaît	VERB	plaire
s'	PRON	se
vous	PRON	vous
Merci	NOUN	merci
Negra	PROPN	Negra
détourna	VERB	détourner
et	CCONJ	et
.	PUNCT	.
plus	ADV	plus
?	PUNCT	?
vous	PRON	vous
,	PUNCT	,
dit	VERB	dire
--	PUNCT	--
,	PUNCT	,
photographier	VERB	photographier
au	ADP	au
peut	VERB	pouvoir
disait	VERB	dire
Ivy	PROPN	Ivy
sa	DET	son
la	DET	le
loin	ADV	loin
fois	NOUN	fois
avec	ADP	avec
oublié	VERB	oublier
Victor	PROPN	Victor
secs	ADJ	sec
.	PUNCT	.
Du	ADP	de
.	PUNCT	.
des	DET	un
les	DET	le
elle	PRON	lui
plusieurs	DET	plusieurs
avait	VERB	avoir
souvînt	VERB	souvenir
viande	NOUN	viande
apporta	VERB	apporter
L'	DET	le
avec	ADP	avec
Elle	PRON	lui
Elle	PRON	lui
aimait	VERB	aimer
,	PUNCT	,
elle	PRON	lui
se	PRON	se
.	PUNCT	.
petite	ADJ	petit
vécu	VERB	vivre
fruits	NOUN	fruit
plus	ADV	plus
On	PRON	on
.	PUNCT	.
avoir	AUX	avoir
de	ADP	de
qu'	SCONJ	que
adolescente	NOUN	adolescent
enfance	NOUN	enfance
bavardait	VERB	bavarder
à	ADP	à
en	ADP	en
Australie	PROPN	Australie
boucanée	VERB	boucaner
.	PUNCT	.
fait	NOUN	fait
dans	ADP	dans
tout	ADV	tout
je	PRON	je
,	PUNCT	,
fait	VERB	faire
,	PUNCT	,
-elle	PRON	lui
l'	DET	le
jungles	NOUN	jungle
Comment	ADV	comment
toi	NOUN	toi
nommait	VERB	nommer
?	PUNCT	?
demanda	ADJ	demanda
et	CCONJ	et
--	PUNCT	--
qu'	PRON	qu'
soir	NOUN	soir
peut-être	ADV	peut-être
quelque	DET	quelque
Plus	ADV	plus
sans	ADP	sans
:	PUNCT	:
Cuba	PROPN	Cuba
comme	ADP	comme
des	DET	un
incertitude	NOUN	incertitude
pays	NOUN	pays
tard	ADV	tard
,	PUNCT	,
.	PUNCT	.
le	DET	le
-on	PRON	on
être	AUX	être
elle	PRON	lui
-t	PART	-t
Brésil	PROPN	Brésil
avec	ADP	avec
voudrais	VERB	vouloir
Insulinde	PROPN	Insulinde
un	DET	un
depuis	ADP	depuis
pour	ADP	pour
,	PUNCT	,
.	PUNCT	.
devenir	VERB	devenir
photographe	NOUN	photographe
doute	NOUN	doute
dans	ADP	dans
--	PUNCT	--
.	PUNCT	.
temps	NOUN	temps
.	PUNCT	.
t'	PRON	te
si	SCONJ	si
,	PUNCT	,
-elle	PRON	lui
de	ADP	de
Je	PRON	je
que	SCONJ	que
l'	DET	le
Ivy	PROPN	Ivy
.	PUNCT	.
Aussi	ADV	aussi
denrées	NOUN	denrée
et	CCONJ	et
,	PUNCT	,
se	PRON	se
apport	NOUN	apport
en	ADP	en
à	ADP	à
il	PRON	il
l'	DET	le
et	CCONJ	et
à	ADP	à
quelques	DET	quelque
Malgré	ADP	malgré
trucs	NOUN	truc
Las	ADJ	las
Mercedes	NOUN	mercede
