miroirs	NOUN	miroir
du	ADP	de
est	AUX	être
départ	NOUN	départ
Frâulein	PROPN	Frâulein
ayant	AUX	avoir
.	PUNCT	.
ils	PRON	il
,	PUNCT	,
esprit	NOUN	esprit
Cédric	PROPN	Cédric
en	ADP	en
ne	ADV	ne
c'	PRON	ce
l'	DET	le
mardi	NOUN	mardi
de	ADP	de
caché	ADJ	cacher
s'	PRON	se
l'	PRON	l'
un	DET	un
étaient	AUX	être
présentés	VERB	présenter
,	PUNCT	,
lendemain	NOUN	lendemain
voisin	NOUN	voisin
disparaître	NOUN	disparaître
par	ADP	par
de	ADP	de
du	ADP	de
s'	PRON	se
interrogatoire	NOUN	interrogatoire
policiers	NOUN	policier
et	CCONJ	et
trace	NOUN	trace
pas	ADV	pas
avaient	AUX	avoir
perquisition	NOUN	perquisition
,	PUNCT	,
les	DET	le
leur	DET	leur
vivement	ADV	vivement
,	PUNCT	,
étaient	AUX	être
donné	VERB	donner
aux	ADP	à
chez	ADP	chez
pas	ADV	pas
rien	PRON	rien
déconvenue	NOUN	déconvenue
l'	PRON	l'
de	ADP	de
avait	AUX	avoir
Cédric	PROPN	Cédric
le	DET	le
voisin	NOUN	voisin
rendus	VERB	rendre
.	PUNCT	.
être	AUX	être
et	CCONJ	et
la	DET	le
deux	NUM	deux
Furieux	PRON	furieux
n'	ADV	n'
palier	NOUN	palier
l'	DET	le
s'	PRON	se
ou	CCONJ	ou
dérangés	VERB	déranger
de	ADP	de
de	ADP	de
pour	ADP	pour
rien	PRON	rien
davantage	ADV	davantage
passage	NOUN	passage
ne	ADV	ne
assez	ADV	assez
fins	NOUN	fin
représailles	NOUN	représaille
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
des	DET	un
grand	ADJ	grand
malmené	ADJ	malmener
beau	NOUN	beau
de	ADP	de
provoqua	VERB	provoquer
qu'	SCONJ	que
il	PRON	il
vous	PRON	vous
Frâulein	PROPN	Frâulein
du	ADP	de
,	PUNCT	,
le	DET	le
encore	ADV	encore
par	ADP	par
-	PUNCT	-
dans	ADP	dans
ai	AUX	avoir
part	NOUN	part
juste	ADJ	juste
acclamation	NOUN	acclamation
châtiment	NOUN	châtiment
crainte	NOUN	crainte
de	ADP	de
soit	CCONJ	soit
.	PUNCT	.
Après	ADP	après
la	DET	le
délateur	NOUN	délateur
eût	ADP	eût
Je	PRON	je
une	DET	un
de	ADP	de
salon	NOUN	salon
remords	NOUN	remords
pas	ADV	pas
ça	PRON	cela
ne	ADV	ne
le	DET	le
,	PUNCT	,
soit	CCONJ	soit
Attendez	PROPN	Attendez
Ce	DET	ce
plus	ADV	plus
Miss	PROPN	Miss
dit	VERB	dire
de	ADP	de
soit	CCONJ	soit
ses	DET	son
pas	ADV	pas
,	PUNCT	,
-t	PART	-t
,	PUNCT	,
faisait	VERB	faire
un	DET	un
,	PUNCT	,
sa	DET	son
poubelle	NOUN	poubelle
constitué	VERB	constituer
»	PUNCT	»
les	DET	le
fois	NOUN	fois
voilà	VERB	voilà
servant	ADJ	servant
,	PUNCT	,
que	SCONJ	que
,	PUNCT	,
son	DET	son
dérober	VERB	dérober
il	PRON	il
savoir	VERB	savoir
aimât	VERB	aimer
avait	AUX	avoir
tenté	VERB	tenter
même	ADV	même
voisin	ADJ	voisin
courses	NOUN	course
«	NOUN	«
coups	NOUN	coup
et	CCONJ	et
s'	PRON	se
allez	VERB	aller
lui	PRON	lui
-il	PRON	il
une	DET	un
chevalier	NOUN	chevalier
,	PUNCT	,
était	AUX	être
Il	PRON	il
lui	PRON	lui
descendait	VERB	descendre
ce	DET	ce
qu'	SCONJ	que
lui	PRON	lui
baiser	NOUN	baiser
.	PUNCT	.
archéologiques	ADJ	archéologique
Ah	ADP	ah
du	ADP	de
avait	AUX	avoir
si	SCONJ	si
Frâulein	PROPN	Frâulein
.	PUNCT	.
rappelé	VERB	rappeler
affecté	VERB	affecter
été	AUX	être
avait	AUX	avoir
passé	VERB	passer
Sur	ADP	sur
front	NOUN	front
Il	PRON	il
moments	NOUN	moment
Miss	NOUN	miss
son	DET	son
visiter	VERB	visiter
encore	ADV	encore
.	PUNCT	.
quoi	PRON	quoi
été	AUX	être
là	ADV	là
reçu	VERB	recevoir
!	PUNCT	!
les	DET	le
sites	NOUN	site
à	ADP	à
lippe	NOUN	lippe
front	NOUN	front
avait	AUX	avoir
avait	AUX	avoir
de	ADP	de
retroussée	VERB	retrousser
bien	ADV	bien
et	CCONJ	et
en	PRON	en
heureux	ADJ	heureux
,	PUNCT	,
grec	VERB	grec
.	PUNCT	.
avait	AUX	avoir
où	PRON	où
il	PRON	il
la	DET	le
là	ADV	là
été	AUX	être
au	ADP	au
mari	NOUN	mari
n'	ADV	n'
l'	DET	le
,	PUNCT	,
Berlin	PROPN	Berlin
ne	ADV	ne
jours	NOUN	jour
de	ADP	de
vais	VERB	aller
.	PUNCT	.
valu	VERB	valoir
dit	VERB	dire
,	PUNCT	,
mélancolique	ADJ	mélancolique
ce	DET	ce
lui	PRON	lui
pas	ADV	pas
quatre	NUM	quatre
De	ADP	de
»	PUNCT	»
.	PUNCT	.
de	ADP	de
.	PUNCT	.
revenu	VERB	revenir
.	PUNCT	.
permission	NOUN	permission
Cela	PRON	cela
Et	CCONJ	et
il	PRON	il
.	PUNCT	.
en	PRON	en
Liebchen	PROPN	Liebchen
pas	ADV	pas
avait	AUX	avoir
on	PRON	on
était	AUX	être
une	DET	un
était	AUX	être
à	ADP	à
revient	VERB	revenir
«	NOUN	«
,	PUNCT	,
reparti	VERB	repartir
où	PRON	où
avait	AUX	avoir
-il	PRON	il
Il	PRON	il
Est	NOUN	est
je	PRON	je
A	ADP	à
là	ADV	là
.	PUNCT	.
de	ADP	de
et	CCONJ	et
,	PUNCT	,
.	PUNCT	.
d'	ADP	de
point	NOUN	point
Marianca	PROPN	Marianca
Berlin	PROPN	Berlin
toute	ADJ	tout
pour	ADP	pour
l'	PRON	l'
de	ADP	de
encore	ADV	encore
et	CCONJ	et
,	PUNCT	,
émanait	VERB	émaner
Successivement	ADV	successivement
reprit	VERB	reprendre
Miss	PROPN	Miss
qui	PRON	qui
faiblesse	NOUN	faiblesse
sur	ADP	sur
récit	NOUN	récit
énergie	NOUN	énergie
,	PUNCT	,
son	DET	son
narré	NOUN	narré
elle	PRON	lui
eut	VERB	avoir
les	DET	le
bombardements	NOUN	bombardement
malgré	ADP	malgré
embrasser	VERB	embrasser
un	DET	un
l'	DET	le
Les	DET	le
elle	PRON	lui
Réconfortée	VERB	réconforter
.	PUNCT	.
enfants	NOUN	enfant
moment	NOUN	moment
Emmeline	PROPN	Emmeline
se	PRON	se
relayèrent	ADV	relayèrent
Frâulein	PROPN	Frâulein
son	DET	son
,	PUNCT	,
avaient	AUX	avoir
,	PUNCT	,
vers	ADP	vers
.	PUNCT	.
.	PUNCT	.
la	DET	le
souvenirs	NOUN	souvenir
avait	AUX	avoir
augmenté	VERB	augmenter
Disparu	VERB	disparaître
que	SCONJ	que
de	ADP	de
-	PUNCT	-
Tous	ADJ	tout
plus	ADV	plus
par	ADP	par
en	ADP	en
dit	VERB	dire
elle	PRON	lui
immeuble	NOUN	immeuble
avec	ADP	avec
nuit	NOUN	nuit
où	PRON	où
retrouvé	VERB	retrouver
regard	VERB	regard
matin	NOUN	matin
abri	NOUN	abri
,	PUNCT	,
un	DET	un
regard	NOUN	regard
-elle	PRON	lui
elle	PRON	lui
Un	DET	un
,	PUNCT	,
sortant	VERB	sortir
mes	DET	mon
n'	ADV	n'
l'	DET	le
Cédric	PROPN	Cédric
passé	VERB	passer
!	PUNCT	!
son	DET	son
grand	ADJ	grand
avait	VERB	avoir
Rien	PRON	rien
trou	NOUN	trou
.	PUNCT	.
,	PUNCT	,
Un	DET	un
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
leur	DET	leur
,	PUNCT	,
l'	DET	le
et	CCONJ	et
sait	VERB	savoir
déjà	ADV	déjà
chance	NOUN	chance
précisément	ADV	précisément
sentiment	NOUN	sentiment
Il	PRON	il
,	PUNCT	,
comme	SCONJ	comme
années	NOUN	année
,	PUNCT	,
pas	ADV	pas
et	CCONJ	et
,	PUNCT	,
Frâulein	PROPN	Frâulein
est	VERB	être
encore	ADV	encore
que	SCONJ	que
,	PUNCT	,
joli	NOUN	joli
n'	ADV	n'
dire	VERB	dire
aperçut	VERB	apercevoir
même	ADV	même
de	ADP	de
c'	PRON	ce
par	ADP	par
escapade	NOUN	escapade
un	DET	un
.	PUNCT	.
on	PRON	on
ces	DET	ce
faut	VERB	falloir
part	NOUN	part
mastoc	ADV	mastoc
-	PRON	-
Miss	PROPN	Miss
.	PUNCT	.
quelques	DET	quelque
évoquait	VERB	évoquer
Les	DET	le
épouses	NOUN	épouse
épaissie	VERB	épaissir
Emmeline	PROPN	Emmeline
pas	ADV	pas
-	PUNCT	-
n'	ADV	n'
connaissance	NOUN	connaissance
épouses	NOUN	épouse
quitte	VERB	quitte
elles	PRON	lui
de	ADP	de
mari	NOUN	mari
les	DET	le
,	PUNCT	,
logement	NOUN	logement
souvent	ADV	souvent
petites	ADJ	petit
horreurs	NOUN	horreur
que	SCONJ	que
Miss	PROPN	Miss
,	PUNCT	,
dondons	NOUN	dondon
leur	DET	leur
traits	NOUN	trait
elles	PRON	lui
ne	ADV	ne
de	ADP	de
sous	ADP	sous
de	ADP	de
dis	ADP	dis
faraudes	NOUN	faraud
-je	PRON	je
font	VERB	faire
leur	DET	leur
lorsqu'	SCONJ	lorsque
imaginer	VERB	imaginer
à	ADP	à
Privée	VERB	priver
sont	AUX	être
ou	CCONJ	ou
leurs	DET	leur
si	ADV	si
.	PUNCT	.
qu'	SCONJ	que
grosses	NOUN	grosse
les	DET	le
les	PRON	le
maîtresses	NOUN	maîtresse
séduisantes	NOUN	séduisante
traiter	VERB	traiter
de	ADP	de
peuvent	VERB	pouvoir
,	PUNCT	,
sirènes	ADJ	sirène
,	PUNCT	,
de	ADP	de
été	AUX	être
s'	PRON	se
cauchemar	NOUN	cauchemar
ferme	ADJ	ferme
Berlin	PROPN	Berlin
dans	ADP	dans
Frâulein	PROPN	Frâulein
au	ADP	au
équipe	NOUN	équipe
parents	NOUN	parent
du	ADP	de
siège	NOUN	siège
.	PUNCT	.
déblaiement	ADV	déblaiement
chez	ADP	chez
Après	ADP	après
,	PUNCT	,
avait	AUX	avoir
,	PUNCT	,
,	PUNCT	,
mari	NOUN	mari
Cela	PRON	cela
une	DET	un
alors	ADV	alors
son	DET	son
réfugiée	VERB	réfugier
elle	PRON	lui
avait	AUX	avoir
cela	PRON	cela
côté	NOUN	côté
des	ADP	de
pour	ADP	pour
des	DET	un
de	ADP	de
de	ADP	de
de	ADP	de
recrutée	VERB	recruter
une	DET	un
.	PUNCT	.
lui	PRON	lui
derniers	ADJ	dernier
Potsdam	PROPN	Potsdam
d'	ADP	de
bombardements	NOUN	bombardement
et	CCONJ	et
du	ADP	de
était	AUX	être
échapper	VERB	échapper
de	ADP	de
permis	VERB	permettre
mais	CCONJ	mais
avait	AUX	avoir
sa	DET	son
caser	VERB	caser
valu	VERB	valoir
à	ADP	à
,	PUNCT	,
,	PUNCT	,
du	ADP	de
comment	ADV	comment
langue	NOUN	langue
lui	PRON	lui
un	DET	un
de	ADP	de
demandait	VERB	demander
seulement	ADV	seulement
trouvé	VERB	trouver
officiers	NOUN	officier
être	AUX	être
comme	ADP	comme
avait	AUX	avoir
mess	NOUN	mess
compliments	NOUN	compliment
elle	PRON	lui
finalement	ADV	finalement
se	PRON	se
nommée	VERB	nommer
économe	ADJ	économe
d'	ADP	de
de	ADP	de
parfaite	ADJ	parfait
les	DET	le
encore	ADV	encore
avait	AUX	avoir
ménage	NOUN	ménage
et	CCONJ	et
aussi	ADV	aussi
se	PRON	se
non	ADV	non
d'	ADP	de
connaissance	NOUN	connaissance
dans	ADP	dans
.	PUNCT	.
de	ADP	de
la	DET	le
femme	NOUN	femme
vécu	VERB	vivre
Là	ADV	là
Général	NOUN	général
français	ADJ	français
baba	NOUN	baba
,	PUNCT	,
sonnet	NOUN	sonnet
avait	AUX	avoir
,	PUNCT	,
Ronsard	PROPN	Ronsard
Lattre	PROPN	Lattre
du	ADP	de
ayant	AUX	avoir
félicitations	NOUN	félicitation
de	ADP	de
Miss	PROPN	Miss
entendre	VERB	entendre
avec	ADP	avec
complété	VERB	compléter
futur	ADJ	futur
de	ADP	de
lui	PRON	lui
en	ADP	en
eu	VERB	avoir
vers	NOUN	vers
Miss	PROPN	Miss
,	PUNCT	,
,	PUNCT	,
un	DET	un
ayant	AUX	avoir
était	AUX	être
resté	VERB	rester
maréchal	ADJ	maréchal
heureuse	NOUN	heureux
.	PUNCT	.
Enfin	ADV	enfin
ses	DET	son
Frâulein	PROPN	Frâulein
surprise	ADJ	surprise
par	ADP	par
.	PUNCT	.
,	PUNCT	,
le	DET	le
Frâulein	PROPN	Frâulein
Selon	ADP	selon
d'	ADP	de
la	DET	le
les	DET	le
dires	NOUN	dire
l'	DET	le
lequel	PRON	lequel
suite	NOUN	suite
renoué	VERB	renouer
réciter	VERB	réciter
particulières	ADJ	particulier
fonctionnaires	NOUN	fonctionnaire
de	ADP	de
-	NOUN	-
où	PRON	où
d'	ADP	de
quelques	DET	quelque
rien	PRON	rien
l'	DET	le
avait	VERB	avoir
avait	AUX	avoir
gagné	VERB	gagner
allez	VERB	aller
.	PUNCT	.
,	PUNCT	,
était	AUX	être
un	PRON	un
,	PUNCT	,
une	DET	un
non	ADV	non
l'	DET	le
pas	ADV	pas
de	ADP	de
son	DET	son
avec	ADP	avec
ministère	NOUN	ministère
des	ADP	de
secrétaires	NOUN	secrétaire
maintenant	ADV	maintenant
non	ADV	non
plus	ADV	plus
Ministre	NOUN	ministre
elle	PRON	lui
Bonn	PROPN	Bonn
,	PUNCT	,
,	PUNCT	,
du	ADP	de
eux	PRON	lui
elle	PRON	lui
croire	VERB	croire
-	PUNCT	-
n'	ADV	n'
ami	NOUN	ami
,	PUNCT	,
elle	PRON	lui
,	PUNCT	,
de	ADP	de
,	PUNCT	,
industrie	NOUN	industrie
un	DET	un
avec	ADP	avec
était	AUX	être
de	ADP	de
on	PRON	on
Par	ADP	par
Frâulein	PROPN	Frâulein
On	PRON	on
reste	NOUN	reste
dessinait	VERB	dessiner
En	ADP	en
histoire	NOUN	histoire
.	PUNCT	.
habituelle	ADJ	habituel
triangle	NOUN	triangle
mai	NOUN	mai
bel	NOUN	bel
Miss	PROPN	Miss
la	DET	le
d'	ADP	de
avança	VERB	avancer
de	ADP	de
transhumance	NOUN	transhumance
qui	PRON	qui
la	DET	le
honneur	NOUN	honneur
fin	NOUN	fin
avril	NOUN	avril
,	PUNCT	,
après-midi	NOUN	après-midi
quelques	DET	quelque
son	DET	son
soleil	NOUN	soleil
.	PUNCT	.
XVIII	NUM	XVIII
jours	NOUN	jour
l'	DET	le
un	DET	un
,	PUNCT	,
un	DET	un
vers	ADP	vers
séjour	NOUN	séjour
l'	DET	le
.	PUNCT	.
fut	AUX	être
sans	ADP	sans
de	ADP	de
à	ADP	à
Le	DET	le
un	DET	un
Mahourgue	PROPN	Mahourgue
depuis	ADP	depuis
sur	ADP	sur
frappé	VERB	frapper
évier	NOUN	évier
depuis	ADP	depuis
sous	ADP	sous
isocèle	NOUN	isocèle
soudain	ADV	soudain
-	NUM	-
de	ADP	de
:	PUNCT	:
que	SCONJ	que
,	PUNCT	,
,	PUNCT	,
et	CCONJ	et
moment	NOUN	moment
couché	VERB	coucher
,	PUNCT	,
et	CCONJ	et
dont	PRON	dont
,	PUNCT	,
Raoul	PROPN	Raoul
quarante	NUM	quarante
carrelage	NOUN	carrelage
cuisine	NOUN	cuisine
rouge	NOUN	rouge
plus	ADV	plus
précisément	ADV	précisément
,	PUNCT	,
réparait	VERB	réparer
par	ADP	par
heures	NOUN	heure
blanc	ADJ	blanc
,	PUNCT	,
le	DET	le
la	DET	le
quatorze	NUM	quatorze
un	DET	un
un	DET	un
Lepoutre	PROPN	Lepoutre
cette	DET	ce
coude	NOUN	coude
,	PUNCT	,
idée	NOUN	idée
forte	ADJ	fort
il	PRON	il
le	DET	le
fut	AUX	être
cinq	NUM	cinq
plombier	NOUN	plombier
évier	NOUN	évier
sens	NOUN	sens
qu'	PRON	qu'
plomberie	NOUN	plomberie
cinq	NUM	cinq
que	SCONJ	que
le	DET	le
autre	PRON	autre
.	PUNCT	.
ou	CCONJ	ou
aller	VERB	aller
ausculter	VERB	ausculter
éviers	NOUN	évier
matière	NOUN	matière
lui	PRON	lui
.	PUNCT	.
,	PUNCT	,
en	PRON	en
décida	VERB	décider
l'	PRON	l'
exactement	ADV	exactement
...	PUNCT	...
attendre	VERB	attendre
sa	DET	son
plus	ADV	plus
vie	NOUN	vie
que	SCONJ	que
cet	DET	ce
Il	PRON	il
.	PUNCT	.
il	PRON	il
pouvait	VERB	pouvoir
échappait	VERB	échapper
à	ADP	à
Tous	ADJ	tout
,	PUNCT	,
-là	PRON	-là
la	DET	le
heures	NOUN	heure
Il	PRON	il
avait	AUX	avoir
ces	DET	ce
encore	ADV	encore
promis	VERB	promettre
d'	ADP	de
emmerdait	VERB	emmerder
de	ADP	de
un	DET	un
En	ADP	en
avait	VERB	avoir
fond	NOUN	fond
rendez-vous	NOUN	rendez-vous
et	CCONJ	et
Il	PRON	il
murmure	NOUN	murmure
libéraux	ADJ	libéral
de	ADP	de
Faubourg-du-Courreau	NOUN	faubourg-du-courreau
la	DET	le
on	PRON	on
,	PUNCT	,
entendit	VERB	entendre
quatre-pièces	NOUN	quatre-pièce
et	CCONJ	et
,	PUNCT	,
provenait	VERB	provenir
fort	ADV	fort
mal	ADV	mal
la	DET	le
rentra	VERB	rentrer
sont	AUX	être
,	PUNCT	,
ouvrit	VERB	ouvrir
les	DET	le
,	PUNCT	,
plombiers	NOUN	plombier
chambre	NOUN	chambre
du	ADP	de
de	ADP	de
lui	PRON	lui
,	PUNCT	,
Il	PRON	il
comme	SCONJ	comme
un	DET	un
,	PUNCT	,
sait	VERB	savoir
.	PUNCT	.
.	PUNCT	.
qui	PRON	qui
pas	ADV	pas
dès	ADP	dès
un	DET	un
rue	NOUN	rue
l'	DET	le
entrée	NOUN	entrée
chez	ADP	chez
,	PUNCT	,
du	ADP	de
porte	VERB	porte
,	PUNCT	,
ailleurs	ADV	ailleurs
trouva	VERB	trouver
y	PRON	y
contre	ADP	contre
un	DET	un
l'	DET	le
se	PRON	se
il	PRON	il
,	PUNCT	,
sur	ADP	sur
fille	NOUN	fille
,	PUNCT	,
n'	ADV	n'
qui	PRON	qui
suivant	VERB	suivre
homme	NOUN	homme
serrés	VERB	serrer
à	ADP	à
au	ADP	au
l'	DET	le
,	PUNCT	,
étant	VERB	être
nus	PRON	nus
le	DET	le
lit	NOUN	lit
spectacle	NOUN	spectacle
repos	NOUN	repos
d'	ADP	de
,	PUNCT	,
,	PUNCT	,
avait	VERB	avoir
mais	CCONJ	mais
:	PUNCT	:
et	CCONJ	et
le	DET	le
le	DET	le
,	PUNCT	,
un	PRON	un
jeune	ADJ	jeune
qu'	SCONJ	que
Muriel	PROPN	Muriel
lit	NOUN	lit
personne	NOUN	personne
,	PUNCT	,
sa	DET	son
autre	PRON	autre
devant	ADP	devant
,	PUNCT	,
ce	PRON	ce
une	DET	un
à	ADP	à
permettait	VERB	permettre
moment	NOUN	moment
Lepoutre	PROPN	Lepoutre
du	ADP	de
!	PUNCT	!
ne	ADV	ne
même	ADJ	même
de	ADP	de
.	PUNCT	.
était	AUX	être
jetée	VERB	jeter
,	PUNCT	,
chambre	NOUN	chambre
d'	ADP	de
et	CCONJ	et
Dieu	PROPN	Dieu
levée	NOUN	levée
couru	VERB	courir
.	PUNCT	.
de	ADP	de
la	DET	le
extrémité	NOUN	extrémité
une	DET	un
Nom	NOUN	nom
infinité	NOUN	infinité
se	PRON	se
réfugier	NOUN	réfugier
avait	AUX	avoir
il	PRON	il
,	PUNCT	,
autre	ADJ	autre
hypothèses	NOUN	hypothèse
hors	ADP	hors
s'	PRON	se
-	PUNCT	-
l'	DET	le
dit	VERB	dire
lit	NOUN	lit
main	NOUN	main
sa	DET	son
avança	VERB	avancer
Dans	ADP	dans
fille	NOUN	fille
s'	PRON	se
Et	CCONJ	et
pas	ADV	pas
le	DET	le
la	DET	le
.	PUNCT	.
un	DET	un
dans	ADP	dans
,	PUNCT	,
découpait	VERB	découper
à	ADP	à
blonde	NOUN	blonde
,	PUNCT	,
face	NOUN	face
sur	ADP	sur
où	PRON	où
qui	PRON	qui
,	PUNCT	,
bleu	VERB	bleu
trottoir	VERB	trottoir
la	DET	le
balcon	NOUN	balcon
de	ADP	de
,	PUNCT	,
s'	PRON	se
sur	ADP	sur
corps	NOUN	corps
légèrement	ADV	légèrement
arrêté	VERB	arrêter
embrasure	NOUN	embrasure
gentil	NOUN	gentil
de	ADP	de
entretenait	VERB	entretenir
avec	ADP	avec
,	PUNCT	,
fond	NOUN	fond
y	PRON	y
probablement	ADV	probablement
fenêtre	NOUN	fenêtre
penchée	ADJ	pencher
mi-partie	NOUN	mi-partie
son	DET	son
quidam	NOUN	quidam
se	PRON	se
son	DET	son
pommelé	VERB	pommeler
compris	ADJ	compris
ciel	ADJ	ciel
immeuble	ADJ	immeuble
une	DET	un
ménagère	NOUN	ménagère
un	DET	un
l'	DET	le
en	ADP	en
le	DET	le
mi-partie	NOUN	mi-partie
,	PUNCT	,
-	PUNCT	-
,	PUNCT	,
voir	VERB	voir
jeune	ADJ	jeune
va	VERB	aller
.	PUNCT	.
regard	NOUN	regard
avait	VERB	avoir
,	PUNCT	,
était	AUX	être
détourné	VERB	détourner
n'	ADV	n'
de	ADP	de
de	ADP	de
.	PUNCT	.
On	PRON	on
le	DET	le
il	PRON	il
de	ADP	de
.	PUNCT	.
est	AUX	être
y	PRON	y
,	PUNCT	,
Lepoutre	PROPN	Lepoutre
tire-toi	NOUN	tire-toi
y	PRON	y
revint	VERB	revenir
Lorsqu'	SCONJ	lorsque
rue	NOUN	rue
un	DET	un
n'	ADV	n'
là	ADV	là
du	DET	de
.	PUNCT	.
dit	VERB	dire
il	PRON	il
te	NOUN	te
homme	NOUN	homme
pas	ADV	pas
instant	NOUN	instant
Ce	PRON	ce
.	PUNCT	.
,	PUNCT	,
s'	PRON	se
la	DET	le
Idiote	PROPN	Idiote
Son	DET	son
plus	ADV	plus
moment	NOUN	moment
Vas	PROPN	Vas
homme	NOUN	homme
apparence	NOUN	apparence
enveloppé	VERB	envelopper
Bougre	NOUN	bougre
s'	PRON	se
jeune	ADJ	jeune
l'	DET	le
de	ADP	de
sur	ADP	sur
blanc	ADJ	blanc
.	PUNCT	.
et	CCONJ	et
!	PUNCT	!
,	PUNCT	,
âne	NOUN	âne
il	PRON	il
présentait	VERB	présenter
dit	VERB	dire
dans	ADP	dans
,	PUNCT	,
ne	ADV	ne
sortir	VERB	sortir
Ou	CCONJ	ou
genoux	NOUN	genou
plutôt	ADV	plutôt
Lepoutre	PROPN	Lepoutre
.	PUNCT	.
,	PUNCT	,
drap	NOUN	drap
d'	ADP	de
tu	ADV	tu
recroquevillé	VERB	recroqueviller
-	PUNCT	-
de	ADP	de
les	DET	le
-	PROPN	-
était	AUX	être
d'	ADP	de
se	PRON	se
un	DET	un
lit	NOUN	lit
que	SCONJ	que
gros	ADJ	gros
tas	NOUN	tas
le	DET	le
.	PUNCT	.
sous	ADP	sous
là	ADV	là
plus	ADV	plus
essayait	VERB	essayer
.	PUNCT	.
.	PUNCT	.
du	ADP	de
.	PUNCT	.
dos	NOUN	dos
Non	ADV	non
cramponnait	VERB	cramponner
à	ADP	à
Par	ADP	par
Lepoutre	PROPN	Lepoutre
l'	DET	le
le	DET	le
colère	NOUN	colère
refusait	VERB	refuser
Ça	PRON	cela
du	ADP	de
Le	DET	le
bête	NOUN	bête
derrière	NOUN	derrière
saccades	NOUN	saccade
drap	NOUN	drap
accrocher	VERB	accrocher
tas	NOUN	tas
brèves	NOUN	brève
blanc	ADJ	blanc
.	PUNCT	.
Il	PRON	il
devient	VERB	devenir
Lepoutre	PROPN	Lepoutre
Ça	PRON	cela
s'	PRON	se
.	PUNCT	.
exprima	NOUN	exprima
voulut	VERB	vouloir
de	DET	de
de	ADP	de
,	PUNCT	,
-	PUNCT	-
.	PUNCT	.
devenait	VERB	devenir
arracher	VERB	arracher
homme	NOUN	homme
bête	NOUN	bête
.	PUNCT	.
.	PUNCT	.
Le	DET	le
se	PRON	se
sa	DET	son
jeune	ADJ	jeune
se	PRON	se
n'	ADV	n'
à	ADP	à
était	AUX	être
bien	ADV	bien
ce	PRON	ce
,	PUNCT	,
coquins	NOUN	coquin
.	PUNCT	.
Devant	ADP	devant
n'	ADV	n'
était	AUX	être
quoi	PRON	quoi
Muriel	PROPN	Muriel
bien	ADV	bien
.	PUNCT	.
,	PUNCT	,
accord	NOUN	accord
cela	PRON	cela
pas	ADV	pas
blanc	ADJ	blanc
?	PUNCT	?
part	NOUN	part
arrivait	VERB	arriver
tas	NOUN	tas
pas	ADV	pas
devait	VERB	devoir
bien	ADV	bien
Mais	CCONJ	mais
.	PUNCT	.
la	DET	le
quelque	DET	quelque
.	PUNCT	.
pas	ADV	pas
Et	CCONJ	et
ce	DET	ce
passer	VERB	passer
n'	ADV	n'
honnête	ADJ	honnête
D'	ADP	de
maison	NOUN	maison
puis	CCONJ	puis
amener	VERB	amener
,	PUNCT	,
ce	PRON	ce
commode	ADJ	commode
y	PRON	y
ses	DET	son
Et	CCONJ	et
,	PUNCT	,
très	ADV	très
lui	PRON	lui
,	PUNCT	,
le	DET	le
,	PUNCT	,
avait	AUX	avoir
ne	ADV	ne
ça	PRON	cela
depuis	ADP	depuis
depuis	ADP	depuis
,	PUNCT	,
brave	NOUN	brave
la	DET	le
mort	NOUN	mort
que	SCONJ	que
humeur	NOUN	humeur
elle	PRON	lui
Et	CCONJ	et
,	PUNCT	,
pas	NOUN	pas
,	PUNCT	,
confiance	NOUN	confiance
ménage	NOUN	ménage
pas	ADV	pas
moment	NOUN	moment
caché	ADJ	cacher
s'	PRON	se
occupant	VERB	occuper
égale	ADJ	égal
C'	PRON	ce
ou	CCONJ	ou
du	ADP	de
,	PUNCT	,
fille	ADJ	fille
est	AUX	être
un	DET	un
bien	ADV	bien
sauté	VERB	sauter
d'	ADP	de
.	PUNCT	.
même	ADV	même
dire	VERB	dire
à	ADP	à
ça	PRON	cela
compris	ADJ	compris
.	PUNCT	.
avait	AUX	avoir
part	NOUN	part
la	DET	le
,	PUNCT	,
apparemment	ADV	apparemment
sa	DET	son
Saint-Damien	PROPN	Saint-Damien
pas	ADV	pas
Lepoutre	PROPN	Lepoutre
bougeait	VERB	bouger
de	ADP	de
petits	NOUN	petit
dictées	VERB	dicter
blanc	ADJ	blanc
,	PUNCT	,
dit	VERB	dire
?	PUNCT	?
deux	NUM	deux
le	DET	le
cette	DET	ce
ne	ADV	ne
.	PUNCT	.
et	CCONJ	et
.	PUNCT	.
,	PUNCT	,
demanda	ADJ	demanda
étant	AUX	être
.	PUNCT	.
lui	PRON	lui
Mais	CCONJ	mais
cette	DET	ce
intonation	NOUN	intonation
appréciation	NOUN	appréciation
Qui	PRON	qui
.	PUNCT	.
lui	PRON	lui
tas	NOUN	tas
rêveusement	VERB	rêveusemer
est	VERB	être
,	PUNCT	,
contradictoires	ADJ	contradictoire
toujours	ADV	toujours
,	PUNCT	,
Lepoutre	PROPN	Lepoutre
-	PUNCT	-
-ce	PRON	-ce
Un	DET	un
La	DET	le
salope	NOUN	salope
-	PUNCT	-
mère	NOUN	mère
des	ADP	de
par	ADP	par
-	PUNCT	-
cette	DET	ce
qui	PRON	qui
qu'	PRON	qu'
avait	VERB	avoir
