couvre	VERB	couvrir
venait	VERB	venir
.	PUNCT	.
,	PUNCT	,
le	DET	le
des	DET	un
un	DET	un
,	PUNCT	,
un	DET	un
raviva	VERB	raviver
sans	ADP	sans
l'	DET	le
la	DET	le
curiosité	NOUN	curiosité
un	DET	un
était	AUX	être
eau	NOUN	eau
eau	NOUN	eau
de	ADP	de
la	DET	le
sûr	ADJ	sûr
encore	ADV	encore
des	DET	un
et	CCONJ	et
parmi	ADP	parmi
Bien	ADV	bien
métiers	NOUN	métier
nécessité	NOUN	nécessité
matelot	NOUN	matelot
ne	ADV	ne
connaissait	VERB	connaître
des	ADP	de
Qu'	PRON	qu'
fit	NOUN	fit
il	PRON	il
avait	VERB	avoir
et	CCONJ	et
comprenait	VERB	comprendre
forgerons	NOUN	forgeron
y	PRON	y
médecins	NOUN	médecin
la	DET	le
non	ADV	non
Il	PRON	il
,	PUNCT	,
même	ADV	même
pas	ADV	pas
ne	ADV	ne
des	DET	un
,	PUNCT	,
ou	CCONJ	ou
le	DET	le
pas	ADV	pas
prêtres	NOUN	prêtre
.	PUNCT	.
nature	NOUN	nature
eux	PRON	lui
dont	PRON	dont
,	PUNCT	,
que	SCONJ	que
,	PUNCT	,
d'	DET	d'
le	DET	le
Yagrr	PROPN	Yagrr
,	PUNCT	,
que	SCONJ	que
autres	ADJ	autre
.	PUNCT	.
bien	ADV	bien
toujours	ADV	toujours
-ce	PRON	-ce
Nièpps	PROPN	Nièpps
,	PUNCT	,
bien	ADV	bien
au	ADP	au
était	AUX	être
des	ADP	de
heures	NOUN	heure
?	PUNCT	?
où	PRON	où
il	PRON	il
seule	ADJ	seul
tard	ADV	tard
de	ADP	de
de	ADP	de
,	PUNCT	,
était	AUX	être
.	PUNCT	.
qu'	SCONJ	que
-ce	PRON	-ce
conclusion	NOUN	conclusion
deux	NUM	deux
un	DET	un
était	AUX	être
traceur	NOUN	traceur
Il	PRON	il
ruminait	VERB	ruminer
vivre	VERB	vivre
lettre	NOUN	lettre
devait	VERB	devoir
pensées	NOUN	pensée
lettres	NOUN	lettre
était	AUX	être
1	NUM	1
Qu'	PRON	qu'
ces	DET	ce
fait	NOUN	fait
compliqué	ADJ	compliqué
possible	ADJ	possible
être	AUX	être
La	DET	le
la	DET	le
un	DET	un
endroit	NOUN	endroit
une	DET	un
qu'	SCONJ	que
ville	NOUN	ville
plus	ADV	plus
que	SCONJ	que
avaient	VERB	avoir
alors	ADV	alors
à	ADP	à
sur	ADP	sur
écarté	VERB	écarter
de	ADP	de
,	PUNCT	,
perche	NOUN	perche
surveiller	VERB	surveiller
fin	NOUN	fin
.	PUNCT	.
Après	ADP	après
fit	VERB	faire
eau	NOUN	eau
allait	VERB	aller
troncs	NOUN	tronc
jour	NOUN	jour
se	PRON	se
,	PUNCT	,
le	DET	le
troisième	ADJ	troisième
qu'	SCONJ	que
à	ADP	à
la	DET	le
leur	DET	leur
nuit	NOUN	nuit
ils	PRON	il
n'	ADV	n'
dangereux	ADJ	dangereux
.	PUNCT	.
côté	NOUN	côté
qu'	SCONJ	que
mettre	VERB	mettre
avoir	AUX	avoir
Le	DET	le
à	ADP	à
plus	ADV	plus
voyage	NOUN	voyage
quelques	DET	quelque
il	PRON	il
du	ADP	de
hasard	NOUN	hasard
maniant	VERB	manier
même	ADJ	même
matelot	NOUN	matelot
fleuve	NOUN	fleuve
que	SCONJ	que
une	DET	un
l'	DET	le
retrouva	VERB	retrouver
grand	ADJ	grand
qui	PRON	qui
eux	PRON	lui
qu'	SCONJ	que
point	NOUN	point
la	DET	le
bourbeuse	VERB	bourbeuse
si	SCONJ	si
être	AUX	être
coque	NOUN	coque
voyageaient	VERB	voyager
d'	ADP	de
mot	NOUN	mot
gens	NOUN	gens
de	ADP	de
l'	DET	le
répéta	VERB	répéter
»	PRON	»
des	ADP	de
il	PRON	il
lui	PRON	lui
«	VERB	«
vraiment	ADV	vraiment
le	DET	le
Il	PRON	il
long	NOUN	long
rives	NOUN	rive
du	ADP	de
autre	PRON	autre
avait	AUX	avoir
-	PRON	-
sans	ADP	sans
la	DET	le
un	DET	un
donnée	VERB	donner
.	PUNCT	.
fleuve	NOUN	fleuve
définition	NOUN	définition
à	ADP	à
passager	NOUN	passager
mêmes	PRON	même
du	ADP	de
puis	CCONJ	puis
,	PUNCT	,
qui	PRON	qui
lui	PRON	lui
défilait	VERB	défiler
demanda	ADJ	demanda
des	ADP	de
,	PUNCT	,
y	PRON	y
l'	DET	le
Rork-la-Masse	NOUN	rork-la-masse
ce	DET	ce
Car	CCONJ	car
,	PUNCT	,
de	ADP	de
,	PUNCT	,
de	ADP	de
des	DET	un
la	DET	le
hutte	NOUN	hutte
pas	ADV	pas
pour	ADP	pour
étaient	AUX	être
était	AUX	être
si	SCONJ	si
d'	ADP	de
qu'	SCONJ	que
cas	NOUN	cas
Et	CCONJ	et
été	AUX	être
assez	ADV	assez
,	PUNCT	,
.	PUNCT	.
n'	ADV	n'
il	PRON	il
n'	ADV	n'
évident	ADJ	évident
il	PRON	il
,	PUNCT	,
pas	ADV	pas
pas	ADV	pas
.	PUNCT	.
n'	ADV	n'
passagers	NOUN	passager
avait	VERB	avoir
dans	ADP	dans
il	PRON	il
séant	VERB	séer
à	ADP	à
aurait	AUX	avoir
leur	DET	leur
loger	VERB	loger
dans	ADP	dans
,	PUNCT	,
eau	NOUN	eau
chef	NOUN	chef
place	NOUN	place
inviter	VERB	inviter
demanda	ADJ	demanda
le	DET	le
comprit	VERB	comprendre
dire	VERB	dire
coup	VERB	coup
,	PUNCT	,
tout	ADJ	tout
ne	ADV	ne
dit	VERB	dire
regarda	NOUN	regarda
trouva	VERB	trouver
tout	ADV	tout
rire	NOUN	rire
bêtise	NOUN	bêtise
matelot	NOUN	matelot
autre	ADJ	autre
étrange	VERB	étrange
quelques	DET	quelque
.	PUNCT	.
quelque	DET	quelque
air	NOUN	air
et	CCONJ	et
avait	AUX	avoir
...	PUNCT	...
un	DET	un
Le	DET	le
Yorg	NOUN	yorg
se	PRON	se
occupation	NOUN	occupation
,	PUNCT	,
pas	ADV	pas
il	PRON	il
le	DET	le
à	ADP	à
commença	VERB	commencer
d'	ADP	de
s'	SCONJ	s'
faillit	NOUN	faillit
une	DET	un
bafouilla	VERB	bafouiller
,	PUNCT	,
à	ADP	à
que	PRON	que
puis	CCONJ	puis
se	PRON	se
chose	NOUN	chose
monde	NOUN	monde
Rork	PROPN	Rork
une	DET	un
mots	NOUN	mot
Le	DET	le
Probablement	ADV	probablement
-t	PART	-t
Nièpps	PROPN	Nièpps
saisisse	VERB	saisir
langue	NOUN	langue
.	PUNCT	.
songea	VERB	songer
train	NOUN	train
ne	ADV	ne
il	PRON	il
n'	ADV	n'
bien	ADV	bien
Il	PRON	il
parlait	VERB	parler
nuances	NOUN	nuance
la	DET	le
et	CCONJ	et
plus	ADV	plus
.	PUNCT	.
imparfaitement	VERB	imparfaitemer
du	ADP	de
bon	ADJ	bon
Il	PRON	il
qu'	SCONJ	que
ne	ADV	ne
subtiles	NOUN	subtile
.	PUNCT	.
les	DET	le
lui	PRON	lui
-il	PRON	il
filait	VERB	filer
et	CCONJ	et
en	PRON	en
faudrait	VERB	falloir
comprenait	VERB	comprendre
bateau	NOUN	bateau
des	ADP	de
les	DET	le
temps	NOUN	temps
,	PUNCT	,
encore	ADV	encore
efforts	NOUN	effort
avant	ADP	avant
qu'	SCONJ	que
Il	PRON	il
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
des	ADP	de
qui	PRON	qui
poussé	VERB	pousser
.	PUNCT	.
emplissait	VERB	emplir
,	PUNCT	,
vent	NOUN	vent
était	AUX	être
pont	NOUN	pont
cœur	NOUN	cœur
en	ADP	en
était	AUX	être
pas	ADV	pas
à	ADP	à
coup	NOUN	coup
et	CCONJ	et
Nièpps	NOUN	nièpp
du	ADP	de
planté	VERB	planter
et	CCONJ	et
une	DET	un
force	NOUN	force
l'	DET	le
bon	ADJ	bon
le	DET	le
la	DET	le
courant	NOUN	courant
les	DET	le
Yagrr	PROPN	Yagrr
—	NOUN	—
voile	ADJ	voil
Quand	SCONJ	quand
de	ADP	de
utilisait	VERB	utiliser
suffisant	VERB	suffire
triangulaire	ADJ	triangulaire
outre	ADP	outre
donnaient	VERB	donner
qui	PRON	qui
les	DET	le
arbre	NOUN	arbre
le	DET	le
accrochée	ADJ	accrocher
milieu	NOUN	milieu
vent	NOUN	vent
n'	ADV	n'
grande	ADJ	grand
par	ADP	par
du	ADP	de
un	DET	un
au	ADP	au
une	DET	un
main	NOUN	main
au-dessus	ADV	au-dessus
du	ADP	de
,	PUNCT	,
La	DET	le
de	ADP	de
,	PUNCT	,
moins	ADV	moins
avec	ADP	avec
fleuve	NOUN	fleuve
en	ADP	en
se	PRON	se
cela	PRON	cela
le	DET	le
parfois	ADV	parfois
.	PUNCT	.
milieu	NOUN	milieu
étaient	AUX	être
temps	NOUN	temps
perches	NOUN	perche
maintenir	VERB	maintenir
À	ADP	à
poussaient	VERB	pousser
longues	ADJ	long
sur	ADP	sur
déportés	VERB	déporter
vers	ADP	vers
ils	PRON	il
ils	PRON	il
du	ADP	de
.	PUNCT	.
fond	NOUN	fond
crue	NOUN	crue
essayaient	ADV	essayaient
les	DET	le
rive	NOUN	rive
plupart	NOUN	plupart
mais	CCONJ	mais
au	ADP	au
lit	NOUN	lit
de	ADP	de
la	DET	le
supposé	ADJ	supposer
du	ADP	de
,	PUNCT	,
—	NOUN	—
vallée	NOUN	vallée
que	SCONJ	que
de	ADP	de
ils	PRON	il
fût	AUX	être
calmant	VERB	calmer
La	DET	le
constamment	ADV	constamment
vallée	NOUN	vallée
ne	ADV	ne
se	PRON	se
deux	NUM	deux
écartait	VERB	écarter
Les	DET	le
matelots	NOUN	matelot
eaux	NOUN	eau
trois	NUM	trois
qui	PRON	qui
profondeur	NOUN	profondeur
sa	DET	son
,	PUNCT	,
les	DET	le
décrue	NOUN	décrue
de	ADP	de
restaient	NOUN	restaient
détourner	VERB	détourner
fleuve	NOUN	fleuve
centre	NOUN	centre
lui-même	PRON	lui-même
perches	NOUN	perche
et	CCONJ	et
avec	ADP	avec
venue	VERB	venir
peu	ADV	peu
se	PRON	se
s'	PRON	se
sondaient	VERB	sonder
.	PUNCT	.
du	ADP	de
devaient	VERB	devoir
.	PUNCT	.
la	DET	le
hautes	NOUN	haute
à	ADP	à
Les	DET	le
redescendaient	VERB	redescendre
peu	ADV	peu
.	PUNCT	.
était	AUX	être
le	DET	le
en	ADP	en
ou	CCONJ	ou
mais	CCONJ	mais
en	ADP	en
dans	ADP	dans
exception	NOUN	exception
troisième	ADJ	troisième
vers	ADP	vers
fin	NOUN	fin
fois	NOUN	fois
l'	DET	le
ne	ADV	ne
obstacle	NOUN	obstacle
pour	ADP	pour
le	PRON	le
descendre	VERB	descendre
venait	NOUN	venait
éviter	VERB	éviter
eau	NOUN	eau
la	DET	le
le	DET	le
profonde	NOUN	profonde
jour	NOUN	jour
À	ADP	à
tous	ADJ	tout
elle	PRON	lui
journée	NOUN	journée
.	PUNCT	.
pour	ADP	pour
,	PUNCT	,
car	CCONJ	car
plus	ADV	plus
ils	PRON	il
du	ADP	de
endroit	NOUN	endroit
un	DET	un
pousser	VERB	pousser
durent	NOUN	durent
invisible	ADJ	invisible
cet	DET	ce
du	ADP	de
une	DET	un
dans	ADP	dans
Kap'	NOUN	kap'
même	ADV	même
,	PUNCT	,
t	NOUN	t
,	PUNCT	,
,	PUNCT	,
la	DET	le
à	ADP	à
leur	PRON	leur
fleuve	NOUN	fleuve
six	NUM	six
un	DET	un
-	PRON	-
quatrième	ADJ	quatrième
Im'	PROPN	Im'
matinée	NOUN	matinée
qu'	SCONJ	que
Celui	PROPN	Celui
chaque	DET	chaque
taille	NOUN	taille
que	SCONJ	que
celui	PRON	celui
autre	ADJ	autre
.	PUNCT	.
que	SCONJ	que
et	CCONJ	et
la	DET	le
remontait	VERB	remonter
était	AUX	être
jour	NOUN	jour
Dans	ADP	dans
bateau	NOUN	bateau
sur	ADP	sur
plus	ADV	plus
A	NOUN	a
haut	ADJ	haut
propulsé	VERB	propulser
par	ADP	par
il	PRON	il
ils	PRON	il
ci	PRON	ci
rames	NOUN	rame
la	DET	le
d'	ADP	de
croisèrent	VERB	croiser
.	PUNCT	.
longues	ADJ	long
du	ADP	de
tri	NOUN	tri
qui	PRON	qui
était	AUX	être
un	DET	un
fleuve	NOUN	fleuve
plus	ADV	plus
petit	ADJ	petit
,	PUNCT	,
peu	ADV	peu
.	PUNCT	.
flanc	NOUN	flanc
le	DET	le
les	DET	le
l'	DET	le
de	ADP	de
armés	VERB	armer
y	PRON	y
bord	NOUN	bord
A	ADP	à
harnais	NOUN	harnais
Le	DET	le
les	DET	le
rouge	ADJ	rouge
.	PUNCT	.
vêtus	NOUN	vêtu
t	NOUN	t
,	PUNCT	,
un	DET	un
à	ADP	à
même	ADJ	même
de	ADP	de
,	PUNCT	,
étaient	AUX	être
de	ADP	de
.	PUNCT	.
des	ADP	de
qui	PRON	qui
rameurs	NOUN	rameur
discours	NOUN	discours
entre	ADP	entre
échange	NOUN	échange
ils	PRON	il
cuir	NOUN	cuir
bateaux	NOUN	bateau
tous	ADJ	tout
Il	PRON	il
étaient	AUX	être
hommes	NOUN	homme
deux	NUM	deux
étaient	AUX	être
eut	VERB	avoir
la	DET	le
sur	ADP	sur
tous	DET	tout
:	PUNCT	:
une	DET	un
tunique	ADJ	tuniqu
et	CCONJ	et
exception	NOUN	exception
un	DET	un
Kap'	NOUN	kap'
manière	NOUN	manière
chose	NOUN	chose
petit	ADJ	petit
s'	PRON	se
présence	NOUN	présence
pas	ADV	pas
de	ADP	de
du	ADP	de
pas	ADV	pas
,	PUNCT	,
ce	PRON	ce
étrangers	NOUN	étranger
n'	ADV	n'
Im'	DET	im'
Yorg	PROPN	Yorg
—	VERB	—
.	PUNCT	.
—	PROPN	—
qu'	SCONJ	que
il	PRON	il
d'	ADP	de
Yorg	PROPN	Yorg
tri	PRON	tri
vite	ADV	vite
s'	PRON	se
comprit	NOUN	comprit
étonnait	VERB	étonner
dit	VERB	dire
autre	ADJ	autre
Puis	CCONJ	puis
à	ADP	à
inquiéter	VERB	inquiéter
très	ADV	très
à	ADP	à
étaient	AUX	être
bord	NOUN	bord
que	SCONJ	que
,	PUNCT	,
la	DET	le
hostiles	NOUN	hostile
répondit	VERB	répondre
,	PUNCT	,
.	PUNCT	.
ne	ADV	ne
que	SCONJ	que
ces	DET	ce
étrangers	NOUN	étranger
bateau	NOUN	bateau
fallait	VERB	falloir
que	SCONJ	que
il	PRON	il
et	CCONJ	et
comprit	NOUN	comprit
il	PRON	il
Grand	ADJ	grand
ses	DET	son
venu	VERB	venir
ne	ADV	ne
,	PUNCT	,
d'	ADP	de
,	PUNCT	,
vers	ADP	vers
aucun	PRON	aucun
le	DET	le
les	DET	le
il	PRON	il
pour	ADP	pour
groupe	NOUN	groupe
la	DET	le
une	DET	un
Chien	NOUN	chien
le	DET	le
mieux	NOUN	mieux
retint	VERB	retenir
.	PUNCT	.
tout	ADJ	tout
Comme	SCONJ	comme
explication	NOUN	explication
,	PUNCT	,
obtenir	VERB	obtenir
celui	PRON	celui
ne	ADV	ne
se	PRON	se
était	AUX	être
de	ADP	de
qui	PRON	qui
de	ADP	de
il	PRON	il
du	ADP	de
compagnons	NOUN	compagnon
appris	VERB	apprendre
pouvait	VERB	pouvoir
avait	AUX	avoir
des	ADP	de
se	PRON	se
tourner	VERB	tourner
,	PUNCT	,
pas	ADV	pas
Nièpps	PROPN	Nièpps
interroger	VERB	interroger
langue	NOUN	langue
de	ADP	de
,	PUNCT	,
prudence	NOUN	prudence
peu	ADV	peu
un	DET	un
.	PUNCT	.
matelots	NOUN	matelot
de	ADP	de
et	CCONJ	et
s'	PRON	se
était	AUX	être
commandé	VERB	commander
tri	PRON	tri
avait	AUX	avoir
lequel	PRON	lequel
t	NOUN	t
lié	VERB	lier
qu'	SCONJ	que
service	NOUN	service
après	ADP	après
plus	ADV	plus
leur	PRON	leur
,	PUNCT	,
celui	PRON	celui
le	DET	le
avec	ADP	avec
du	ADP	de
chef	NOUN	chef
au	ADP	au
rencontre	NOUN	rencontre
.	PUNCT	.
ville	NOUN	ville
il	PRON	il
par	ADP	par
,	PUNCT	,
était	AUX	être
la	DET	le
Un	DET	un
kap'	NOUN	kap'
expliqua	VERB	expliquer
L'	DET	le
Im'	PROPN	Im'
fallait	VERB	falloir
autre	ADJ	autre
bateau	NOUN	bateau
cette	DET	ce
même	ADV	même
redoubler	VERB	redoubler
celui-ci	PRON	celui-ci
il	PRON	il
soldats	NOUN	soldat
qu'	SCONJ	que
était	AUX	être
occidentale	ADJ	occidental
pourquoi	ADV	pourquoi
la	DET	le
signalé	NOUN	signalé
bateau	NOUN	bateau
,	PUNCT	,
de	ADP	de
,	PUNCT	,
c'	PRON	ce
la	DET	le
fut	AUX	être
plusieurs	DET	plusieurs
équipage	NOUN	équipage
sur	ADP	sur
Le	DET	le
composait	VERB	composer
,	PUNCT	,
Has	PROPN	Has
traversée	ADJ	traverser
fois	NOUN	fois
y	PRON	y
-	PUNCT	-
avait	VERB	avoir
entièrement	ADV	entièrement
de	ADP	de
se	PRON	se
groupes	NOUN	groupe
de	ADP	de
Cette	DET	ce
groupes	NOUN	groupe
est	VERB	être
qui	PRON	qui
You	NOUN	you
.	PUNCT	.
rive	NOUN	rive
son	DET	son
.	PUNCT	.
les	PRON	le
tentaient	VERB	tenter
du	ADP	de
en	ADP	en
empêcher	VERB	empêcher
des	DET	un
il	PRON	il
petit	ADJ	petit
ce	PRON	ce
rôle	NOUN	rôle
cette	DET	ce
qui	PRON	qui
.	PUNCT	.
.	PUNCT	.
abstint	NOUN	abstint
des	ADP	de
Rork	PROPN	Rork
tri	PROPN	tri
tri	PRON	tri
pour	ADP	pour
,	PUNCT	,
mais	CCONJ	mais
se	PRON	se
était	AUX	être
mutisme	NOUN	mutisme
toute	DET	tout
étaient	AUX	être
armes	NOUN	arme
même	ADV	même
—	PUNCT	—
qu'	PRON	qu'
servir	VERB	servir
Im'	PROPN	Im'
de	ADP	de
ce	PRON	ce
son	DET	son
si	SCONJ	si
,	PUNCT	,
remarque	ADJ	remarqu
hommes	NOUN	homme
Rork	PROPN	Rork
,	PUNCT	,
habituel	ADJ	habituel
s'	PRON	se
qui	PRON	qui
demander	VERB	demander
fois	NOUN	fois
soldats	NOUN	soldat
de	ADP	de
des	DET	un
grogna	NOUN	grogna
savent	VERB	savoir
expliqua	VERB	expliquer
,	PUNCT	,
mécontent	NOUN	mécontent
Des	DET	un
sortit	NOUN	sortit
Im'	PROPN	Im'
s'	PRON	se
,	PUNCT	,
mensonge	NOUN	mensonge
moqué	VERB	moquer
À	ADP	à
on	PRON	on
le	DET	le
si	SCONJ	si
clairement	ADV	clairement
.	PUNCT	.
voyaient	VERB	voir
peut	VERB	pouvoir
ils	PRON	il
avaient	AUX	avoir
!	PUNCT	!
les	DET	le
on	PRON	on
t	NOUN	t
que	SCONJ	que
conversation	NOUN	conversation
flagrant	ADJ	flagrant
sait	VERB	savoir
homme	NOUN	homme
Cette	DET	ce
ne	ADV	ne
lui	PRON	lui
un	DET	un
:	PUNCT	:
délit	NOUN	délit
de	ADP	de
en	ADP	en
servir	VERB	servir
partir	VERB	partir
ils	PRON	il
ne	ADV	ne
pris	VERB	prendre
des	DET	un
être	AUX	être
,	PUNCT	,
l'	DET	le
Kap'	NOUN	kap'
brève	ADJ	bref
du	ADP	de
armes	NOUN	arme
les	DET	le
moment	NOUN	moment
où	PRON	où
se	PRON	se
de	ADP	de
choses	NOUN	chose
plus	ADV	plus
changea	VERB	changer
Ils	PRON	il
du	ADP	de
la	DET	le
,	PUNCT	,
des	ADP	de
d'	ADP	de
choses	NOUN	chose
outre	ADP	outre
nuit	NOUN	nuit
.	PUNCT	.
,	PUNCT	,
l'	DET	le
approuvé	VERB	approuver
bord	NOUN	bord
d'	ADP	de
serait	AUX	être
rien	PRON	rien
le	DET	le
de	ADP	de
mais	CCONJ	mais
décelèrent	VERB	déceler
par	ADP	par
quatrième	ADJ	quatrième
œil	VERB	œil
ne	ADV	ne
autour	ADV	autour
garde	NOUN	garde
.	PUNCT	.
toujours	ADV	toujours
décida	VERB	décider
sentinelle	NOUN	sentinelle
la	DET	le
eux	PRON	lui
un	PRON	un
—	NOUN	—
Ils	PRON	il
passèrent	VERB	passer
inquiétant	ADJ	inquiétant
leurs	DET	leur
tout	ADJ	tout
officielle	ADJ	officiel
sincèrement	NOUN	sincèrement
—	NOUN	—
du	ADP	de
bateau	NOUN	bateau
Rork	PROPN	Rork
même	ADJ	même
qu'	SCONJ	que
à	ADP	à
monde	NOUN	monde
lendemain	NOUN	lendemain
Avec	ADP	avec
Im'	PROPN	Im'
c'	PRON	ce
,	PUNCT	,
même	ADV	même
.	PUNCT	.
estimait	VERB	estimer
bien	ADV	bien
signalée	VERB	signaler
l'	DET	le
avant-dernière	NOUN	avant-dernière
droite	NOUN	droite
ou	CCONJ	ou
hommes	NOUN	homme
même	ADV	même
,	PUNCT	,
était	AUX	être
dernière	ADJ	dernier
était	AUX	être
région	NOUN	région
,	PUNCT	,
allait	VERB	aller
présence	NOUN	présence
la	DET	le
d'	ADP	de
.	PUNCT	.
Le	DET	le
la	DET	le
sur	ADP	sur
tri	PRON	tri
tout	PRON	tout
noirs	ADJ	noir
nuit	NOUN	nuit
la	DET	le
dans	ADP	dans
si	SCONJ	si
si	SCONJ	si
peut-être	ADV	peut-être
c'	PRON	ce
.	PUNCT	.
rive	NOUN	rive
prudent	ADJ	prudent
Ce	PRON	ce
serait	AUX	être
uniquement	ADV	uniquement
la	DET	le
,	PUNCT	,
,	PUNCT	,
plus	ADV	plus
n'	ADV	n'
surlendemain	NOUN	surlendemain
immédiatement	ADV	immédiatement
levant	NOUN	levant
tri	PRON	tri
direction	NOUN	direction
le	DET	le
quitter	VERB	quitter
à	ADP	à
et	CCONJ	et
tout	ADV	tout
,	PUNCT	,
la	DET	le
.	PUNCT	.
la	DET	le
presque	ADV	presque
la	DET	le
terre	NOUN	terre
maintenant	ADV	maintenant
.	PUNCT	.
reprendraient	VERB	reprendre
nuit	NOUN	nuit
rien	PRON	rien
ils	PRON	il
cavaliers	NOUN	cavalier
atteindraient	VERB	atteindre
et	CCONJ	et
il	PRON	il
arrivé	ADJ	arrivé
aurait	AUX	avoir
le	DET	le
plus	ADV	plus
ville	NOUN	ville
Im'	PROPN	Im'
préféré	VERB	préférer
les	DET	le
avait	VERB	avoir
du	ADP	de
était	AUX	être
à	ADP	à
bateau	NOUN	bateau
passer	VERB	passer
et	CCONJ	et
.	PUNCT	.
Après	ADP	après
Rork	PROPN	Rork
,	PUNCT	,
même	ADV	même
craindre	VERB	craindre
,	PUNCT	,
surtout	ADV	surtout
il	PRON	il
Il	PRON	il
se	PRON	se
un	DET	un
,	PUNCT	,
Mais	CCONJ	mais
.	PUNCT	.
courir	VERB	courir
du	ADP	de
possible	ADJ	possible
de	ADP	de
nuit	NOUN	nuit
risque	NOUN	risque
les	DET	le
où	PRON	où
effet	NOUN	effet
rives	NOUN	rive
la	DET	le
faisait	VERB	faire
En	ADP	en
plongeait	VERB	plonger
sans	ADP	sans
discuta	NOUN	discuta
t.	VERB	t.
pas	ADV	pas
troupe	NOUN	troupe
et	CCONJ	et
débarquer	VERB	débarquer
tard	ADV	tard
n'	ADV	n'
chevaux	NOUN	cheval
ordres	NOUN	ordre
trouver	VERB	trouver
et	CCONJ	et
Kap'	NOUN	kap'
les	DET	le
il	PRON	il
endroit	NOUN	endroit
les	DET	le
était	AUX	être
la	DET	le
l'	DET	le
donc	ADV	donc
pas	ADV	pas
déjà	ADV	déjà
ne	ADV	ne
obscurité	NOUN	obscurité
le	DET	le
dans	ADP	dans
les	DET	le
échouer	VERB	échouer
sa	DET	son
quatre	NUM	quatre
et	CCONJ	et
si	SCONJ	si
d'	ADP	de
de	ADP	de
et	CCONJ	et
rendit	VERB	rendre
perturbait	VERB	perturber
son	DET	son
le	DET	le
,	PUNCT	,
Rork	PROPN	Rork
digestion	NOUN	digestion
même	ADV	même
balançait	VERB	balancer
Le	DET	le
jours	NOUN	jour
arguments	NOUN	argument
ciel	NOUN	ciel
boueuses	ADJ	boueux
bateau	NOUN	bateau
ces	DET	ce
.	PUNCT	.
lendemain	NOUN	lendemain
,	PUNCT	,
.	PUNCT	.
lui	PRON	lui
tête	NOUN	tête
restaient	NOUN	restaient
se	PRON	se
sommeil	NOUN	sommeil
semblait	VERB	sembler
à	ADP	à
eaux	NOUN	eau
depuis	ADP	depuis
sa	DET	son
se	PRON	se
,	PUNCT	,
que	SCONJ	que
cesse	NOUN	cesse
ce	PRON	ce
qui	PRON	qui
il	PRON	il
le	DET	le
au-dessus	ADV	au-dessus
vives	NOUN	vive
sans	ADP	sans
pouvaient	VERB	pouvoir
la	DET	le
même	ADV	même
.	PUNCT	.
le	DET	le
du	ADP	de
mais	CCONJ	mais
soir	NOUN	soir
le	DET	le
matelots	NOUN	matelot
bon	ADJ	bon
,	PUNCT	,
joyeusement	NOUN	joyeusement
.	PUNCT	.
et	CCONJ	et
avant	ADP	avant
points	NOUN	point
qu'	PRON	qu'
s'	SCONJ	s'
L'	DET	le
nombreux	ADJ	nombreux
à	ADP	à
sur	ADP	sur
s'	PRON	se
de	ADP	de
achevait	VERB	achever
ils	PRON	il
ne	ADV	ne
midi	PROPN	midi
d'	ADP	de
si	SCONJ	si
que	SCONJ	que
les	DET	le
ou	CCONJ	ou
eux	PRON	lui
reconnaissaient	NOUN	reconnaissaient
compter	VERB	compter
rivage	NOUN	rivage
lendemain	NOUN	lendemain
Yorg	NOUN	yorg
le	DET	le
confirma	ADJ	confirma
arriveraient	VERB	arriver
vent	NOUN	vent
était	AUX	être
un	PRON	un
crue	NOUN	crue
le	DET	le
courant	NOUN	courant
ils	PRON	il
seuls	ADJ	seul
d'	ADP	de
coupaient	VERB	couper
avaient	AUX	avoir
Maintenant	ADV	maintenant
,	PUNCT	,
Autour	ADV	autour
et	CCONJ	et
de	ADP	de
modifiait	VERB	modifier
quelques	DET	quelque
pas	ADV	pas
qui	PRON	qui
.	PUNCT	.
paysage	NOUN	paysage
sur	ADP	sur
alors	ADV	alors
sur	ADP	sur
rive	NOUN	rive
été	AUX	être
Jusqu'	ADP	jusque
s'	PRON	se
lambeaux	ADJ	lambeal
,	PUNCT	,
.	PUNCT	.
le	DET	le
orientale	ADJ	oriental
,	PUNCT	,
la	DET	le
par	ADP	par
toute	DET	tout
quelques	DET	quelque
se	PRON	se
.	PUNCT	.
les	DET	le
lentement	ADV	lentement
subsistaient	NOUN	subsistaient
ils	PRON	il
,	PUNCT	,
étendaient	VERB	étendre
vue	NOUN	vue
forêts	NOUN	forêt
deux	NUM	deux
au-delà	ADV	au-delà
de	ADP	de
pressés	VERB	presser
eux	PRON	lui
rives	NOUN	rive
forêt	NOUN	forêt
les	DET	le
Quand	SCONJ	quand
eux	PRON	lui
ils	PRON	il
son	DET	son
grand	ADJ	grand
suggéra	NOUN	suggéra
Entre	ADP	entre
,	PUNCT	,
chasse	NOUN	chasse
de	ADP	de
pour	ADP	pour
faire	VERB	faire
débarque	NOUN	débarque
le	DET	le
où	PRON	où
.	PUNCT	.
Yorg	PROPN	Yorg
moins	ADV	moins
,	PUNCT	,
ami	NOUN	ami
.	PUNCT	.
.	PUNCT	.
de	ADP	de
des	DET	un
bêtes	NOUN	bête
prés	NOUN	pré
même	ADV	même
.	PUNCT	.
Plusieurs	NOUN	plusieur
qu'	PRON	qu'
ramèneraient	ADV	ramèneraient
parla	ADJ	parla
paissaient	NOUN	paissaient
un	DET	un
on	PRON	on
