Daniels	PROPN	Daniels
avait	VERB	avoir
un	DET	un
n'	ADV	n'
qu'	PRON	qu'
Ken	PROPN	Ken
quelques	DET	quelque
prépara	VERB	préparer
Tu	SCONJ	tu
aller	VERB	aller
,	PUNCT	,
?	PUNCT	?
Que	PRON	que
.	PUNCT	.
retrouver	VERB	retrouver
,	PUNCT	,
la	DET	le
et	CCONJ	et
-elle	PRON	lui
?	PUNCT	?
elle	PRON	lui
,	PUNCT	,
ldiote\se	PRON	ldiote\se
d'	ADP	de
:	PUNCT	:
froide	ADJ	froid
pain	NOUN	pain
Et	CCONJ	et
qu'	PRON	qu'
voyant	NOUN	voyant
dans	ADP	dans
apprendras	VERB	apprendre
besoin	NOUN	besoin
fromage	NOUN	fromage
dirait	VERB	dire
un	DET	un
viande	NOUN	viande
-elle	PROPN	-elle
fruits	NOUN	fruit
en	ADP	en
dit	VERB	dire
donc	ADV	donc
panier	NOUN	panier
sortant	NOUN	sortant
jamais	ADV	jamais
rien	PRON	rien
mit	VERB	mettre
pique-nique	NOUN	pique-nique
.	PUNCT	.
le	DET	le
en	ADP	en
de	ADP	de
Oh	CCONJ	oh
.	PUNCT	.
des	DET	un
pis	DET	pis
voulait	VERB	vouloir
?	PUNCT	?
rentrée	VERB	rentrer
arrivait	VERB	arriver
excuses	NOUN	excuse
dupe	ADV	dupe
.	PUNCT	.
lui	PRON	lui
écuries	NOUN	écurie
avait	VERB	avoir
Les	DET	le
Rebecca	PROPN	Rebecca
Anna	PROPN	Anna
n'	ADV	n'
nouvelles	ADJ	nouveau
...	PUNCT	...
annoncer	VERB	annoncer
elle	PRON	lui
mais	CCONJ	mais
trouvées	NOUN	trouvée
elle	PRON	lui
étaient	VERB	être
plus	ADV	plus
regrets	NOUN	regret
la	DET	le
Ken	PROPN	Ken
,	PUNCT	,
des	DET	un
Tant	ADV	tant
jument	NOUN	jument
toutes	ADJ	tout
mise	NOUN	mise
prendre	VERB	prendre
!	PUNCT	!
qu'	SCONJ	que
ne	ADV	ne
et	CCONJ	et
était	AUX	être
serait	AUX	être
pas	ADV	pas
de	ADP	de
,	PUNCT	,
pas	ADV	pas
aux	ADP	à
n'	ADV	n'
la	DET	le
Poussant	VERB	pousser
suspendues	VERB	suspendre
et	CCONJ	et
lourde	ADJ	lourd
stalles	NOUN	stalle
.	PUNCT	.
,	PUNCT	,
lampes	NOUN	lampe
femme	NOUN	femme
.	PUNCT	.
Une	DET	un
crépi	NOUN	crépi
,	PUNCT	,
la	DET	le
dans	ADP	dans
de	ADP	de
alignaient	VERB	aligner
bâtiment	NOUN	bâtiment
en	ADP	en
rangée	NOUN	rangée
où	PRON	où
des	ADP	de
battant	NOUN	battant
la	DET	le
,	PUNCT	,
.	PUNCT	.
A	ADP	à
le	DET	le
,	PUNCT	,
à	ADP	à
crue	NOUN	crue
jeune	ADJ	jeune
chaleur	NOUN	chaleur
le	DET	le
découvrit	ADJ	découvrit
lumière	NOUN	lumière
,	PUNCT	,
régnait	VERB	régner
s'	PRON	se
de	ADP	de
mur	NOUN	mur
et	CCONJ	et
lourds	NOUN	lourd
crochets	NOUN	crochet
face	NOUN	face
le	DET	le
longes	NOUN	longe
électriques	ADJ	électrique
selles	ADJ	selle
lui	PRON	lui
devenait	VERB	devenir
.	PUNCT	.
de	ADP	de
et	CCONJ	et
cuir	NOUN	cuir
elle	PRON	lui
allée	NOUN	allée
,	PUNCT	,
des	ADP	de
hennissement	NOUN	hennissement
la	DET	le
serré	VERB	serrer
.	PUNCT	.
sol	NOUN	sol
sursauta	VERB	sursauter
de	ADP	de
,	PUNCT	,
tant	ADV	tant
sciure	NOUN	sciure
,	PUNCT	,
d'	ADP	de
tranquilles	ADJ	tranquille
.	PUNCT	.
moites	ADJ	moite
Du	ADP	de
les	DET	le
lieux	ADJ	lieux
presque	ADV	presque
.	PUNCT	.
—	PUNCT	—
paru	VERB	paraître
montaient	VERB	monter
salua	NOUN	salua
Le	DET	le
odeurs	NOUN	odeur
avaient	AUX	avoir
et	CCONJ	et
elle	PRON	lui
appréhension	NOUN	appréhension
Ken	PROPN	Ken
cœur	NOUN	cœur
remonta	VERB	remonter
?	PUNCT	?
Un	DET	un
mêlées	VERB	mêler
insupportable	ADJ	insupportable
l'	DET	le
inhabités	NOUN	inhabité
Rebecca	PROPN	Rebecca
,	PUNCT	,
Ken	PROPN	Ken
échappa	NOUN	échappa
de	ADP	de
sabots	NOUN	sabot
au	ADP	au
—	PUNCT	—
en	PRON	en
doucement	ADV	doucement
—	PUNCT	—
un	DET	un
raclement	NOUN	raclement
stalle	NOUN	stalle
Les	DET	le
-vous	PRON	vous
La	DET	le
Tout	ADV	tout
Un	DET	un
...	PUNCT	...
l'	DET	le
!	PUNCT	!
entrouverte	ADJ	entrouvert
,	PUNCT	,
Où	ADV	où
fond	NOUN	fond
êtes	VERB	être
—	PUNCT	—
Doucement	PROPN	Doucement
jument	NOUN	jument
elle	PRON	lui
soudain	ADV	soudain
belle	NOUN	belle
?	PUNCT	?
de	ADP	de
remarqua	VERB	remarquer
Au	ADP	au
la	DET	le
bout	NOUN	bout
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
une	DET	un
sourd	ADJ	sourd
suivi	VERB	suivre
d'	ADP	de
allée	NOUN	allée
?	PUNCT	?
s'	PRON	se
.	PUNCT	.
gémissement	NOUN	gémissement
fatigué	VERB	fatiguer
apaisantes	ADJ	apaisant
la	DET	le
et	CCONJ	et
tête	NOUN	tête
son	DET	son
paroles	NOUN	parole
de	ADP	de
.	PUNCT	.
la	DET	le
releva	VERB	relever
pas	ADV	pas
va	VERB	aller
ce	DET	ce
un	DET	un
On	PRON	on
posa	VERB	poser
?	PUNCT	?
sentait	NOUN	sentait
s'	PRON	se
Rebecca	PROPN	Rebecca
-t	PART	-t
Mal	ADV	mal
Ken	PROPN	Ken
.	PUNCT	.
tranquillisèrent	ADV	tranquillisèrent
tendu	VERB	tendre
,	PUNCT	,
le	PRON	le
.	PUNCT	.
jument	NOUN	jument
—	PUNCT	—
instant	NOUN	instant
la	DET	le
—	PUNCT	—
bête	NOUN	bête
.	PUNCT	.
panier	NOUN	panier
.	PUNCT	.
-elle	PROPN	-elle
,	PUNCT	,
Comment	ADV	comment
à	ADP	à
Ken	PROPN	Ken
ne	ADV	ne
avança	VERB	avancer
de	ADP	de
côté	NOUN	côté
Si	SCONJ	si
Accroupi	PROPN	Accroupi
meure	VERB	mourir
ne	ADV	ne
voulez	VERB	vouloir
Et	CCONJ	et
,	PUNCT	,
rejeton	NOUN	rejeton
poulain	NOUN	poulain
Vous	PRON	vous
elle	PRON	lui
perds	VERB	perdre
...	PUNCT	...
—	PUNCT	—
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
crains	ADJ	crain
son	DET	son
est	AUX	être
qu'	SCONJ	que
même	ADV	même
et	CCONJ	et
la	DET	le
si	SCONJ	si
presse	VERB	presse
mère	NOUN	mère
pas	ADV	pas
elle	PRON	lui
ne	ADV	ne
fort	ADV	fort
il	PRON	il
dire	VERB	dire
Comme	ADP	comme
je	PRON	je
Oui	PROPN	Oui
vient	VERB	venir
la	DET	le
.	PUNCT	.
.	PUNCT	.
je	PRON	je
mère	NOUN	mère
qu'	SCONJ	que
bien	ADV	bien
...	PUNCT	...
elle	PRON	lui
pourrait	VERB	pouvoir
s'	SCONJ	s'
se	PRON	se
—	PUNCT	—
comprenait	VERB	comprendre
exténuée	VERB	exténuer
grands	ADJ	grand
jument	NOUN	jument
l'	DET	le
...	PUNCT	...
Navrée	PROPN	Navrée
,	PUNCT	,
la	DET	le
il	PRON	il
...	PUNCT	...
la	DET	le
de	ADP	de
nouveau	ADJ	nouveau
une	DET	un
Oh	PROPN	Oh
pour	ADP	pour
Rebecca	PROPN	Rebecca
Là	PROPN	Là
sur	ADP	sur
l'	DET	le
Calme	PROPN	Calme
—	PUNCT	—
main	NOUN	main
brillants	NOUN	brillant
un	DET	un
.	PUNCT	.
effort	NOUN	effort
animal	NOUN	animal
aux	ADP	à
fixait	VERB	fixer
toi	NOUN	toi
encouragea	NOUN	encouragea
trop	ADV	trop
relever	VERB	relever
.	PUNCT	.
.	PUNCT	.
tête	NOUN	tête
yeux	NOUN	oeil
là	ADV	là
,	PUNCT	,
posée	ADJ	poser
à	ADP	à
D'	ADP	de
encolure	NOUN	encolure
s'	PRON	se
allonger	VERB	allonger
-	PUNCT	-
fit	VERB	faire
,	PUNCT	,
—	PUNCT	—
l'	DET	le
chassa	VERB	chasser
Ken	PROPN	Ken
d'	ADP	de
,	PUNCT	,
ne	ADV	ne
première	ADJ	premier
,	PUNCT	,
et	CCONJ	et
se	PRON	se
rien	PRON	rien
son	DET	son
visage	NOUN	visage
.	PUNCT	.
à	ADP	à
peut	VERB	pouvoir
pas	ADV	pas
la	DET	le
avait	AUX	avoir
Déconcerté	VERB	déconcerter
Ken	PROPN	Ken
Pour	ADP	pour
Il	PRON	il
et	CCONJ	et
On	PRON	on
?	PUNCT	?
ne	ADV	ne
,	PUNCT	,
il	PRON	il
.	PUNCT	.
regarda	NOUN	regarda
indifférence	NOUN	indifférence
pensée	NOUN	pensée
vraiment	ADV	vraiment
bouleversé	VERB	bouleverser
avec	ADP	avec
faire	VERB	faire
cette	DET	ce
fois	NOUN	fois
mentait	VERB	mentir
l'	PRON	l'
,	PUNCT	,
attention	NOUN	attention
d'	ADP	de
pourtant	ADV	pourtant
,	PUNCT	,
la	DET	le
!	PUNCT	!
égoïsme	NOUN	égoïsme
remit	VERB	remettre
accusée	VERB	accuser
seuls	ADJ	seul
la	DET	le
Vu	PUNCT	vu
a	AUX	avoir
,	PUNCT	,
mais	CCONJ	mais
flatter	VERB	flatter
.	PUNCT	.
...	PUNCT	...
opérerait	VERB	opérer
présente	VERB	présente
le	DET	le
Il	PRON	il
restèrent	VERB	rester
Le	DET	le
ne	ADV	ne
,	PUNCT	,
pas	ADV	pas
rien	PRON	rien
été	AUX	être
délivrer	VERB	délivrer
ne	ADV	ne
attendre	VERB	attendre
.	PUNCT	.
la	DET	le
—	PUNCT	—
faire	VERB	faire
tout	DET	tout
pouvons	VERB	pouvoir
à	ADP	à
la	DET	le
Seulement	ADV	seulement
vétérinaire	NOUN	vétérinaire
poulain	NOUN	poulain
Tallulah	PROPN	Tallulah
pour	ADP	pour
.	PUNCT	.
il	PRON	il
nous	PRON	nous
reviendra	VERB	revenir
façon	NOUN	façon
.	PUNCT	.
demain	ADV	demain
dont	PRON	dont
se	PRON	se
appelé	VERB	appeler
jument	NOUN	jument
matin	NOUN	matin
Ils	PRON	il
avant	ADP	avant
Nous	PRON	nous
moment	NOUN	moment
pas	ADV	pas
.	PUNCT	.
Ken	PROPN	Ken
à	ADP	à
un	DET	un
bougeait	VERB	bouger
pour	ADP	pour
releva	VERB	relever
venez	VERB	venir
,	PUNCT	,
reposer	VERB	reposer
aider	VERB	aider
Ken	PROPN	Ken
lui	PRON	lui
comme	ADP	comme
Venez	PROPN	Venez
la	DET	le
—	PUNCT	—
,	PUNCT	,
tranquille	NOUN	tranquille
rien	PRON	rien
,	PUNCT	,
lentement	ADV	lentement
puis	CCONJ	puis
main	NOUN	main
.	PUNCT	.
tendant	VERB	tendre
la	PRON	le
.	PUNCT	.
pouvons	VERB	pouvoir
se	PRON	se
répéta	VERB	répéter
laisser	VERB	laisser
,	PUNCT	,
ne	ADV	ne
regret	NOUN	regret
en	ADP	en
.	PUNCT	.
—	PUNCT	—
se	PRON	se
Rebecca	PROPN	Rebecca
Allons	NOUN	allon
,	PUNCT	,
Autant	ADV	autant
silencieux	ADJ	silencieux
ne	ADV	ne
l'	PRON	l'
.	PUNCT	.
.	PUNCT	.
La	DET	le
.	PUNCT	.
—	PUNCT	—
une	DET	un
offrait	VERB	offrir
.	PUNCT	.
sien	NOUN	sien
respirait	VERB	respirer
acceptant	VERB	accepter
magnétisme	NOUN	magnétisme
...	PUNCT	...
.	PUNCT	.
,	PUNCT	,
décida	VERB	décider
langueur	NOUN	langueur
s'	PRON	se
de	ADP	de
empara	VERB	emparer
Je	PRON	je
qui	PRON	qui
Le	DET	le
elle	PRON	lui
femme	NOUN	femme
main	NOUN	main
se	PRON	se
d'	ADP	de
elle	PRON	lui
s'	PRON	se
mieux	ADV	mieux
Elle	PRON	lui
,	PUNCT	,
,	PUNCT	,
et	CCONJ	et
de	ADP	de
la	DET	le
Soudain	ADV	soudain
.	PUNCT	.
étrange	NOUN	étrange
regard	NOUN	regard
céda	VERB	céder
rentrer	VERB	rentrer
attirait	VERB	attirer
à	ADP	à
son	DET	son
ferais	VERB	faire
jeune	ADJ	jeune
le	DET	le
mal	ADV	mal
Ken	PROPN	Ken
accentué	VERB	accentuer
sentait	VERB	sentir
allions	VERB	allier
dans	ADP	dans
Ken	PROPN	Ken
qui	PRON	qui
se	PRON	se
nous	PRON	nous
ses	DET	son
effet	NOUN	effet
Le	DET	le
ton	NOUN	ton
-elle	PRON	lui
sur	ADP	sur
doute	NOUN	doute
léger	ADJ	léger
étouffante	ADJ	étouffant
rassurer	VERB	rassurer
mais	CCONJ	mais
l'	DET	le
chaleur	NOUN	chaleur
pour	ADP	pour
de	ADP	de
.	PUNCT	.
la	DET	le
Sans	ADP	sans
il	PRON	il
avait	AUX	avoir
,	PUNCT	,
,	PUNCT	,
faire	VERB	faire
pression	NOUN	pression
l'	DET	le
de	ADP	de
se	PRON	se
de	ADP	de
la	DET	le
régnait	VERB	régner
restait	VERB	rester
se	PRON	se
un	DET	un
dit	VERB	dire
—	PUNCT	—
tour	NOUN	tour
?	PUNCT	?
écurie	NOUN	écurie
oppressée	VERB	oppresser
Si	SCONJ	si
doigts	NOUN	doigt
.	PUNCT	.
.	PUNCT	.
siens	NOUN	sien
suivit	NOUN	suivit
la	DET	le
...	PUNCT	...
avait	VERB	avoir
les	DET	le
le	DET	le
,	PUNCT	,
Pourquoi	ADV	pourquoi
songer	VERB	songer
à	ADP	à
,	PUNCT	,
avaient	AUX	avoir
cela	PRON	cela
.	PUNCT	.
Cela	PRON	cela
en	PRON	en
marchaient	VERB	marcher
moindre	ADJ	moindre
?	PUNCT	?
je	PRON	je
consulter	VERB	consulter
—	PUNCT	—
demander	VERB	demander
Où	ADV	où
en	ADP	en
silence	NOUN	silence
Ils	PRON	il
?	PUNCT	?
en	ADP	en
se	PRON	se
?	PUNCT	?
refuser	VERB	refuser
—	PUNCT	—
le	PRON	le
Sans	ADP	sans
-il	PRON	il
7	NUM	7
vous	PRON	vous
souriant	VERB	sourire
Rebecca	PROPN	Rebecca
...	PUNCT	...
,	PUNCT	,
sans	ADP	sans
importance	NOUN	importance
.	PUNCT	.
Elle	PRON	lui
ils	PRON	il
prie	NOUN	prie
n'	ADV	n'
le	DET	le
Aussitôt	ADV	aussitôt
blanche	ADJ	blanc
au	ADP	au
grande	ADJ	grand
emprunté	VERB	emprunter
.	PUNCT	.
geste	NOUN	geste
pré	NOUN	pré
Ken	PROPN	Ken
se	PRON	se
sous	ADP	sous
,	PUNCT	,
menait	VERB	mener
de	ADP	de
une	DET	un
de	ADP	de
reins	NOUN	rein
.	PUNCT	.
d'	ADP	de
les	DET	le
un	DET	un
inégal	ADJ	inégal
clos	VERB	clore
qui	PRON	qui
.	PUNCT	.
Ce	PRON	ce
ses	DET	son
pierre	NOUN	pierre
,	PUNCT	,
qu'	ADV	qu'
au	ADP	au
posait	VERB	poser
roulait	VERB	rouler
,	PUNCT	,
était	AUX	être
barrière	NOUN	barrière
creux	PRON	creux
pas	ADV	pas
la	DET	le
parfois	ADV	parfois
jeune	ADJ	jeune
main	NOUN	main
de	ADP	de
Une	DET	un
chemin	NOUN	chemin
femme	NOUN	femme
courtois	ADJ	courtois
la	DET	le
ce	DET	ce
l'	PRON	l'
main	NOUN	main
.	PUNCT	.
le	DET	le
lui	PRON	lui
pour	ADP	pour
La	DET	le
il	PRON	il
.	PUNCT	.
revanche	NOUN	revanche
,	PUNCT	,
Rebecca	PROPN	Rebecca
suffi	VERB	suffire
son	DET	son
de	ADP	de
coutumier	ADJ	coutumier
prêtait	VERB	prêter
troubler	NOUN	troubler
Mais	CCONJ	mais
était	AUX	être
n'	ADV	n'
,	PUNCT	,
à	ADP	à
en	PRON	en
reprendre	VERB	reprendre
.	PUNCT	.
Sur	ADP	sur
la	DET	le
son	DET	son
de	ADP	de
étroit	VERB	étroit
équilibre	NOUN	équilibre
avait	VERB	avoir
fiancé	NOUN	fiancé
Adam	PROPN	Adam
sentier	ADJ	sentier
aussi	ADV	aussi
don	NOUN	don
y	PRON	y
Ken	PROPN	Ken
,	PUNCT	,
attention	NOUN	attention
,	PUNCT	,
en	ADP	en
avec	ADP	avec
aider	VERB	aider
...	PUNCT	...
aurait	AUX	avoir
aucune	DET	aucun
,	PUNCT	,
un	DET	un
étouffant	VERB	étouffer
compagnon	NOUN	compagnon
la	DET	le
de	ADP	de
d'	ADP	de
Moins	ADV	moins
femme	NOUN	femme
faire	AUX	faire
.	PUNCT	.
Ils	PRON	il
,	PUNCT	,
Rebecca	PROPN	Rebecca
pour	ADP	pour
et	CCONJ	et
bras	NOUN	bras
,	PUNCT	,
s'	PRON	se
.	PUNCT	.
les	DET	le
ce	DET	ce
jeune	ADJ	jeune
infime	ADJ	infime
dans	ADP	dans
...	PUNCT	...
y	PRON	y
adossa	NOUN	adossa
Ken	PROPN	Ken
Il	PRON	il
que	SCONJ	que
la	DET	le
la	PRON	le
atteignaient	VERB	atteindre
fait	VERB	faire
basculer	VERB	basculer
libérant	VERB	libérer
son	DET	son
clôture	NOUN	clôture
soir	NOUN	soir
dans	ADP	dans
bon	ADJ	bon
Ken	PROPN	Ken
la	DET	le
journée	NOUN	journée
—	PUNCT	—
mouvement	NOUN	mouvement
.	PUNCT	.
.	PUNCT	.
murmura	NOUN	murmura
ne	ADV	ne
dans	ADP	dans
.	PUNCT	.
ou	CCONJ	ou
à	ADP	à
le	DET	le
,	PUNCT	,
force	NOUN	force
.	PUNCT	.
se	PRON	se
est	AUX	être
très	ADV	très
mais	CCONJ	mais
fixait	VERB	fixer
lucidité	NOUN	lucidité
heure	NOUN	heure
était	AUX	être
en	PRON	en
ci	PRON	ci
jamais	ADV	jamais
c'	PRON	ce
elle	PRON	lui
pas	ADV	pas
moment	NOUN	moment
que	SCONJ	que
de	ADP	de
.	PUNCT	.
Ken	PROPN	Ken
-	PRON	-
fuir	VERB	fuir
—	PUNCT	—
regardait	VERB	regarder
,	PUNCT	,
agréable	ADJ	agréable
...	PUNCT	...
dit	VERB	dire
la	DET	le
moment	NOUN	moment
cette	DET	ce
n'	ADV	n'
Oui	PROPN	Oui
,	PUNCT	,
pas	ADV	pas
,	PUNCT	,
c'	PRON	ce
dé	NOUN	dé
un	DET	un
la	DET	le
Il	PRON	il
eut	VERB	avoir
ce	DET	ce
point	NOUN	point
possédaient	VERB	posséder
.	PUNCT	.
Je	PRON	je
du	ADP	de
un	DET	un
qui	PRON	qui
ce	PRON	ce
où	PRON	où
absolu	ADJ	absolu
...	PUNCT	...
yeux	NOUN	oeil
s'	PRON	se
horizon	NOUN	horizon
pensais	VERB	penser
traces	NOUN	trace
passion	NOUN	passion
vous	PRON	vous
Et	CCONJ	et
dernières	ADJ	dernier
brûlant	VERB	brûler
Après	ADP	après
à	ADP	à
les	DET	le
l'	DET	le
voir	VERB	voir
sortir	VERB	sortir
pas	ADV	pas
Rebecca	PROPN	Rebecca
sur	ADP	sur
.	PUNCT	.
,	PUNCT	,
—	PUNCT	—
voyait	VERB	voir
apparaissaient	VERB	apparaître
soir	NOUN	soir
crépuscule	NOUN	crépuscule
ne	ADV	ne
de	ADP	de
elle	PRON	lui
ses	DET	son
ces	DET	ce
un	DET	un
pouvoir	NOUN	pouvoir
pourtant	ADV	pourtant
distant	VERB	dister
yeux	NOUN	oeil
qui	PRON	qui
,	PUNCT	,
En	ADP	en
passé	VERB	passer
gratin	NOUN	gratin
aussi	ADV	aussi
vous	PRON	vous
Pensait	PROPN	Pensait
est	AUX	être
ce	DET	ce
compliments	NOUN	compliment
...	PUNCT	...
gâteau	NOUN	gâteau
!	PUNCT	!
cette	DET	ce
vos	DET	votre
la	DET	le
êtes	AUX	être
.	PUNCT	.
vous	PRON	vous
pas	ADV	pas
à	ADP	à
pâli	NOUN	pâli
activité	NOUN	activité
,	PUNCT	,
matin	NOUN	matin
avait	AUX	avoir
dans	ADP	dans
fatiguée	VERB	fatiguer
!	PUNCT	!
même	ADV	même
—	PUNCT	—
aux	ADP	à
cas	NOUN	cas
cuisine	NOUN	cuisine
Et	CCONJ	et
...	PUNCT	...
Rebecca	PROPN	Rebecca
tout	DET	tout
-il	PRON	il
n'	ADV	n'
que	PRON	que
échalotes	NOUN	échalote
Toute	ADJ	tout
déployée	VERB	déployer
,	PUNCT	,
ce	DET	ce
...	PUNCT	...
ce	DET	ce
,	PUNCT	,
pour	ADP	pour
avez	AUX	avoir
Vraiment	ADV	vraiment
de	ADP	de
cuisine	VERB	cuisine
moquez	VERB	moquer
autres	ADJ	autre
Ne	ADV	ne
talents	NOUN	talent
Je	PRON	je
-elle	PRON	lui
aurais	NOUN	aurai
ai	VERB	avoir
bien	ADV	bien
ne	ADV	ne
là	ADV	là
ne	ADV	ne
,	PUNCT	,
—	PUNCT	—
grand-chose	NOUN	grand-chose
-vous	VERB	-vous
pas	ADV	pas
.	PUNCT	.
savez	VERB	savoir
avait	AUX	avoir
.	PUNCT	.
soupçonnés	VERB	soupçonner
Je	PRON	je
!	PUNCT	!
—	PUNCT	—
figurez	VERB	figurer
Ken	PROPN	Ken
honorablement	ADV	honorablement
Qu'	PRON	qu'
les	DET	le
d'	DET	d'
.	PUNCT	.
jamais	ADV	jamais
?	PUNCT	?
vous	PRON	vous
talents	NOUN	talent
pas	ADV	pas
,	PUNCT	,
Vous	PRON	vous
moi	PRON	moi
mais	CCONJ	mais
j'	PRON	je
,	PUNCT	,
cuisinière	NOUN	cuisinière
.	PUNCT	.
dit	VERB	dire
de	ADP	de
ce	PRON	ce
Elle	PRON	lui
,	PUNCT	,
de	ADP	de
à	ADP	à
Je	PRON	je
?	PUNCT	?
dire	VERB	dire
,	PUNCT	,
attendant	VERB	attendre
d'	ADP	de
une	DET	un
...	PUNCT	...
sont	AUX	être
lèvres	NOUN	lèvre
sujet	NOUN	sujet
—	PUNCT	—
tout	ADV	tout
Je	PRON	je
connaître	VERB	connaître
.	PUNCT	.
Racontez	VERB	raconter
plaît	VERB	plaire
mordit	VERB	mordre
réaction	NOUN	réaction
les	DET	le
voudrais	VERB	vouloir
savoir	VERB	savoir
.	PUNCT	.
autres	ADJ	autre
je	PRON	je
vous	PRON	vous
,	PUNCT	,
question	NOUN	question
,	PUNCT	,
sa	DET	son
qui	PRON	qui
brûle	VERB	brûle
votre	DET	votre
-moi	PRON	moi
me	PRON	me
Rebecca	PROPN	Rebecca
A	ADP	à
pose	VERB	pose
plus	ADV	plus
les	DET	le
se	PRON	se
vrai	ADJ	vrai
quelles	ADJ	quelle
.	PUNCT	.
car	CCONJ	car
motivations	NOUN	motivation
à	ADP	à
dissimulait	VERB	dissimuler
risque	NOUN	risque
l'	DET	le
vos	DET	votre
hésitait	VERB	hésiter
ce	PRON	ce
avait	AUX	avoir
sous-estimait	VERB	sous-estimer
pas	ADV	pas
lui	PRON	lui
Ken	PROPN	Ken
...	PUNCT	...
adversaire	NOUN	adversaire
et	CCONJ	et
subite	NOUN	subite
cette	DET	ce
son	DET	son
chapeau	NOUN	chapeau
venait	VERB	venir
bien	ADV	bien
la	DET	le
son	DET	son
vie	NOUN	vie
envergure	NOUN	envergure
,	PUNCT	,
de	ADP	de
.	PUNCT	.
répondre	VERB	répondre
était	AUX	être
Il	PRON	il
sans	ADP	sans
D'	ADP	de
abaissé	VERB	abaisser
c'	PRON	ce
ombre	NOUN	ombre
un	DET	un
cette	DET	ce
.	PUNCT	.
où	PRON	où
?	PUNCT	?
On	PRON	on
ne	ADV	ne
visage	NOUN	visage
dans	ADP	dans
Rebecca	PROPN	Rebecca
que	PRON	que
curiosité	NOUN	curiosité
conquérant	VERB	conquérir
pour	ADP	pour
la	DET	le
Mais	CCONJ	mais
Ken	PROPN	Ken
mieux	ADV	mieux
était	AUX	être
dans	ADP	dans
l'	DET	le
Si	SCONJ	si
deux	NUM	deux
images	NOUN	image
,	PUNCT	,
énigmatique	ADJ	énigmatique
adversaire	NOUN	adversaire
superposèrent	VERB	superposer
comprenait	VERB	comprendre
qu'	SCONJ	que
le	DET	le
il	PRON	il
le	PRON	le
aussi	ADV	aussi
,	PUNCT	,
,	PUNCT	,
elle	PRON	lui
un	DET	un
jeune	ADJ	jeune
homme	NOUN	homme
,	PUNCT	,
tout	ADJ	tout
grange	NOUN	grange
alors	ADV	alors
...	PUNCT	...
de	ADP	de
son	DET	son
seulement	ADV	seulement
d'	ADP	de
!	PUNCT	!
se	PRON	se
fascinant	VERB	fasciner
abandonnée	VERB	abandonner
mystère	NOUN	mystère
premier	ADJ	premier
...	PUNCT	...
Les	DET	le
gardait	VERB	garder
elle	PRON	lui
jour	NOUN	jour
adulte	NOUN	adulte
au	ADP	au
qui	PRON	qui
aujourd'hui	ADV	aujourd'hui
!	PUNCT	!
.	PUNCT	.
conversation	NOUN	conversation
Elle	PRON	lui
d'	ADP	de
Vite	ADV	vite
—	PUNCT	—
.	PUNCT	.
fil	NOUN	fil
de	ADP	de
d'	ADP	de
...	PUNCT	...
aussi	ADV	aussi
tout	ADV	tout
!	PUNCT	!
la	DET	le
que	SCONJ	que
Un	DET	un
Dangereux	PROPN	Dangereux
elle	PRON	lui
!	PUNCT	!
Tous	ADJ	tout
.	PUNCT	.
deux	NUM	deux
ce	DET	ce
vertige	NOUN	vertige
plutôt	ADV	plutôt
insidieux	ADJ	insidieux
Réagir	PROPN	Réagir
guettait	VERB	guetter
farouches	ADJ	farouche
leur	DET	leur
s'	PRON	se
Séduisants	NOUN	séduisant
la	PRON	le
frémit	VERB	frémir
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
emparait	VERB	emparer
frissonner	VERB	frissonner
reprendre	VERB	reprendre
le	DET	le
trouble	NOUN	trouble
.	PUNCT	.
...	PUNCT	...
Vous	PRON	vous
faisait	VERB	faire
relations	NOUN	relation
disiez	VERB	dire
Rebecca	PROPN	Rebecca
regard	NOUN	regard
votre	DET	votre
.	PUNCT	.
vous	PRON	vous
,	PUNCT	,
-il	PRON	il
pensais	VERB	penser
connaître	VERB	connaître
plus	ADV	plus
.	PUNCT	.
Quel	DET	quel
,	PUNCT	,
.	PUNCT	.
chose	NOUN	chose
n'	ADV	n'
travail	NOUN	travail
amusé	VERB	amuser
autre	ADJ	autre
—	PUNCT	—
satisfait	VERB	satisfaire
Excusez	VERB	excuser
...	PUNCT	...
-moi	PRON	moi
dans	ADP	dans
les	DET	le
Votre	DET	votre
Ken	PROPN	Ken
.	PUNCT	.
vous	PRON	vous
je	PRON	je
sur	ADP	sur
l'	PRON	l'
à	ADP	à
publiques	ADJ	public
Le	DET	le
vie	NOUN	vie
Ce	PRON	ce
Je	PRON	je
irrita	VERB	irriter
pas	ADV	pas
désirais	VERB	désirer
en	PRON	en
de	ADP	de
?	PUNCT	?
grave	ADJ	grave
?	PUNCT	?
est	AUX	être
mêler	VERB	mêler
cela	PRON	cela
aurait	AUX	avoir
avis	NOUN	avis
ne	ADV	ne
A	ADP	à
effet	NOUN	effet
Elle	PRON	lui
l'	DET	le
gens	NOUN	gens
!	PUNCT	!
Ken	PROPN	Ken
le	DET	le
à	ADP	à
côtoyer	VERB	côtoyer
lui	PRON	lui
?	PUNCT	?
Rebecca	PROPN	Rebecca
la	DET	le
,	PUNCT	,
célèbres	ADJ	célèbre
bonheur	NOUN	bonheur
