tonnerre	NOUN	tonnerre
poches	NOUN	poche
.	PUNCT	.
au	ADP	au
la	DET	le
Le	DET	le
,	PUNCT	,
s'	PRON	se
violence	NOUN	violence
Elle	PRON	lui
calme	PROPN	calme
faisait	VERB	faire
souffrait	VERB	souffrir
.	PUNCT	.
ses	DET	son
poings	NOUN	poing
subir	VERB	subir
aux	ADP	à
elle	PRON	lui
...	PUNCT	...
son	DET	son
inaudible	ADJ	inaudible
d'	ADP	de
volte	NOUN	volte
Un	DET	un
de	ADP	de
presque	ADV	presque
travailler	VERB	travailler
une	DET	un
entendit	NOUN	entendit
et	CCONJ	et
Elle	PRON	lui
—	PUNCT	—
répugnant	VERB	répugner
face	NOUN	face
.	PUNCT	.
nom	NOUN	nom
—	PUNCT	—
ailleurs	ADV	ailleurs
limace	NOUN	limace
prononça	VERB	prononcer
aille	VERB	aller
,	PUNCT	,
de	ADP	de
aussi	ADV	aussi
Il	PRON	il
faut	VERB	falloir
.	PUNCT	.
—	PUNCT	—
,	PUNCT	,
j'	PRON	je
qu'	SCONJ	que
fit	NOUN	fit
Ian	PROPN	Ian
traînée	NOUN	traînée
que	SCONJ	que
mot	NOUN	mot
-	PUNCT	-
son	DET	son
mais	CCONJ	mais
?	PUNCT	?
une	DET	un
il	PRON	il
l'	DET	le
.	PUNCT	.
conscient	NOUN	conscient
voix	NOUN	voix
.	PUNCT	.
d'	ADP	de
avec	ADP	avec
.	PUNCT	.
avait	AUX	avoir
les	DET	le
souvenir	NOUN	souvenir
s'	PRON	se
Partons	PROPN	Partons
cuisses	NOUN	cuisse
atroce	ADJ	atroce
entrée	NOUN	entrée
ses	DET	son
paumes	NOUN	paume
blanc	ADJ	blanc
sensation	NOUN	sensation
à	ADP	à
,	PUNCT	,
regarda	VERB	regarder
peau	NOUN	peau
ses	DET	son
rondeurs	NOUN	rondeur
et	CCONJ	et
.	PUNCT	.
acuité	NOUN	acuité
la	DET	le
urgences	NOUN	urgence
déposa	NOUN	déposa
reins	ADJ	rein
gardaient	VERB	garder
et	CCONJ	et
dans	ADP	dans
déposé	VERB	déposer
une	DET	un
l'	DET	le
un	DET	un
le	DET	le
des	ADP	de
88	NUM	88
éloigner	VERB	éloigner
indélébile	ADJ	indélébile
La	DET	le
au	ADP	au
short	NOUN	short
de	ADP	de
creux	PRON	creux
de	ADP	de
enveloppées	VERB	envelopper
Ian	VERB	ian
ses	DET	son
la	DET	le
soyeuse	ADJ	soyeux
Pourtant	ADV	pourtant
deux	NUM	deux
prendre	VERB	prendre
.	PUNCT	.
d'	ADP	de
trop	ADV	trop
des	ADP	de
y	PRON	y
,	PUNCT	,
.	PUNCT	.
avait	AUX	avoir
surpris	VERB	surprendre
ce	DET	ce
la	DET	le
de	ADP	de
fois	NOUN	fois
entraîner	VERB	entraîner
Il	PRON	il
flagrant	ADJ	flagrant
Il	PRON	il
laissait	VERB	laisser
soir	NOUN	soir
désirait	VERB	désirer
nouées	ADJ	nouer
se	PRON	se
autour	ADV	autour
délit	NOUN	délit
.	PUNCT	.
en	ADP	en
était	AUX	être
garde	NOUN	garde
le	PRON	le
lui	PRON	lui
plus	ADV	plus
méchamment	ADV	méchamment
Il	PRON	il
elle	PRON	lui
loin	ADV	loin
une	DET	un
.	PUNCT	.
et	CCONJ	et
oublié	VERB	oublier
dérapé	VERB	déraper
elle	PRON	lui
l'	PRON	l'
s'	PRON	se
jambes	NOUN	jambe
sans	ADP	sans
il	PRON	il
avait	AUX	avoir
,	PUNCT	,
,	PUNCT	,
Ian	PROPN	Ian
.	PUNCT	.
des	DET	un
une	DET	un
désirait	VERB	désirer
.	PUNCT	.
.	PUNCT	.
sinon	ADV	sinon
permettre	VERB	permettre
de	ADP	de
l'	PRON	l'
était	AUX	être
banal	ADJ	banal
aussi	ADV	aussi
...	PUNCT	...
d'	ADP	de
avec	ADP	avec
Maudit	VERB	maudire
était	AUX	être
avait	AUX	avoir
Shelley	PROPN	Shelley
de	ADP	de
il	PRON	il
plus	ADV	plus
une	DET	un
femme	NOUN	femme
étroits	ADJ	étroit
le	DET	le
McLaren	PRON	mclaren
avec	ADP	avec
,	PUNCT	,
nouer	VERB	nouer
destin	NOUN	destin
qu'	SCONJ	que
pas	ADV	pas
abomination	NOUN	abomination
liens	NOUN	lien
doté	VERB	doter
ne	ADV	ne
qui	PRON	qui
pouvoir	NOUN	pouvoir
pouvait	VERB	pouvoir
se	PRON	se
par	ADP	par
quoi	NOUN	quoi
contre-nature	NOUN	contre-nature
Elle	PRON	lui
un	DET	un
maintenir	VERB	maintenir
généreuse	ADJ	généreux
elle	PRON	lui
Et	CCONJ	et
calamité	NOUN	calamité
secret	NOUN	secret
trop	ADV	trop
quand	SCONJ	quand
distance	NOUN	distance
pour	ADP	pour
.	PUNCT	.
Une	DET	un
voir	VERB	voir
avec	ADP	avec
aux	ADP	à
qui	PRON	qui
son	DET	son
sur	ADP	sur
avait	AUX	avoir
il	PRON	il
deviner	VERB	deviner
l'	DET	le
une	DET	un
trop	ADV	trop
pas	ADV	pas
attentive	ADJ	attentif
contraint	VERB	contraindre
à	ADP	à
l'	PRON	l'
supporterait	VERB	supporter
découvrirait	VERB	découvrir
cesse	NOUN	cesse
autres	ADJ	autre
véritable	ADJ	véritable
pas	ADV	pas
ne	ADV	ne
sans	ADP	sans
.	PUNCT	.
,	PUNCT	,
horreur	NOUN	horreur
ce	DET	ce
de	ADP	de
charmant	VERB	charmer
monstrueux	NOUN	monstrueu
talent	NOUN	talent
ne	ADV	ne
,	PUNCT	,
visage	NOUN	visage
prudente	ADJ	prudent
son	DET	son
faux	NOUN	faux
femmes	NOUN	femme
,	PUNCT	,
,	PUNCT	,
l'	DET	le
indépendantes	ADJ	indépendant
les	DET	le
précautions	NOUN	précaution
maladresse	NOUN	maladresse
amourettes	NOUN	amourette
un	DET	un
jour	NOUN	jour
elles	PRON	lui
l'	DET	le
ses	DET	son
et	CCONJ	et
,	PUNCT	,
.	PUNCT	.
terminait	VERB	terminer
qui	PRON	qui
carriéristes	NOUN	carriériste
-	PRON	-
une	DET	un
à	ADP	à
les	DET	le
choisir	VERB	choisir
par	ADP	par
un	DET	un
se	PRON	se
l'	DET	le
le	DET	le
,	PUNCT	,
quelques	DET	quelque
ou	CCONJ	ou
écart	NOUN	écart
parmi	ADP	parmi
pas	ADV	pas
forcenées	NOUN	forcené
autre	PRON	autre
mêmes	PRON	même
rapprochement	NOUN	rapprochement
d'	ADP	de
malgré	ADP	malgré
s'	PRON	se
établissait	VERB	établir
instauraient	VERB	instaurer
,	PUNCT	,
ces	DET	ce
,	PUNCT	,
Et	CCONJ	et
milieu	NOUN	milieu
à	ADP	à
de	ADP	de
difficile	ADJ	difficile
d'	ADP	de
bigrement	ADV	bigrement
obligeant	VERB	obliger
moins	ADV	moins
comme	ADP	comme
des	DET	un
fantôme	NOUN	fantôme
,	PUNCT	,
entre	ADP	entre
précédents	NOUN	précédent
de	ADP	de
qu'	SCONJ	que
serait	AUX	être
et	CCONJ	et
s'	PRON	se
de	ADP	de
Ce	PRON	ce
sa	DET	son
nuit	NOUN	nuit
éloigner	VERB	éloigner
.	PUNCT	.
avant	ADP	avant
enfuie	VERB	enfuir
au	ADP	au
elle	PRON	lui
la	DET	le
l'	PRON	l'
une	DET	un
provoquer	VERB	provoquer
et	CCONJ	et
distance	NOUN	distance
apoplexies	NOUN	apoplexie
d'	ADP	de
plus	ADV	plus
attendre	VERB	attendre
voisine	NOUN	voisin
abandonner	VERB	abandonner
perdue	VERB	perdre
.	PUNCT	.
avec	ADP	avec
son	DET	son
remettre	VERB	remettre
s'	PRON	se
A	ADP	à
les	DET	le
lui	PRON	lui
elle	PRON	lui
.	PUNCT	.
il	PRON	il
Mais	CCONJ	mais
génie	NOUN	génie
revoir	VERB	revoir
occupants	NOUN	occupant
,	PUNCT	,
là	ADV	là
de	ADP	de
occuper	VERB	occuper
du	ADP	de
de	ADP	de
ajouter	VERB	ajouter
meilleur	ADJ	meilleur
la	PRON	le
la	PRON	le
partir	VERB	partir
...	PUNCT	...
Ian	PROPN	Ian
jamais	ADV	jamais
la	PRON	le
pas	ADV	pas
serait	AUX	être
plus	ADV	plus
le	DET	le
pendant	ADP	pendant
qu'	SCONJ	que
terrorisait	VERB	terroriser
avait	VERB	avoir
allait	VERB	aller
était	AUX	être
moyen	ADJ	moyen
mauvais	NOUN	mauvais
aucune	DET	aucun
ne	ADV	ne
n'	ADV	n'
.	PUNCT	.
qui	PRON	qui
laisser	VERB	laisser
séance	NOUN	séance
envie	NOUN	envie
Au	ADP	au
tenante	ADJ	tenant
s'	PRON	se
n'	ADV	n'
Ce	PRON	ce
contraire	NOUN	contraire
pour	ADP	pour
.	PUNCT	.
si	SCONJ	si
son	DET	son
la	DET	le
il	PRON	il
La	DET	le
Shelley	PROPN	Shelley
dans	ADP	dans
à	ADP	à
de	ADP	de
En	ADP	en
ses	DET	son
transgressions	NOUN	transgression
clés	NOUN	clé
,	PUNCT	,
supplémentaire	ADJ	supplémentaire
ne	ADV	ne
de	ADP	de
pieux	ADJ	pieux
s'	PRON	se
avait	AUX	avoir
serrures	NOUN	serrure
.	PUNCT	.
cas	NOUN	cas
une	DET	un
les	DET	le
perturbation	NOUN	perturbation
exercer	VERB	exercer
convenablement	ADV	convenablement
pouvait	VERB	pouvoir
un	DET	un
liste	NOUN	liste
en	ADP	en
.	PUNCT	.
.	PUNCT	.
double	NOUN	double
changeant	VERB	changer
,	PUNCT	,
,	PUNCT	,
sécurité	NOUN	sécurité
Ce	DET	ce
déjà	ADV	déjà
des	ADP	de
s'	PRON	se
longue	ADJ	long
de	ADP	de
gardé	VERB	garder
esprit	NOUN	esprit
ajoutait	VERB	ajouter
besoin	NOUN	besoin
délit	NOUN	délit
tonnerre	NOUN	tonnerre
secours	NOUN	secours
,	PUNCT	,
en	ADP	en
,	PUNCT	,
.	PUNCT	.
les	DET	le
revenait	VERB	revenir
avait	AUX	avoir
de	ADP	de
agitant	VERB	agiter
les	DET	le
sous	ADP	sous
emporté	VERB	emporter
le	DET	le
à	ADP	à
maison	NOUN	maison
dantesques	ADJ	dantesque
envi	NOUN	envi
main	NOUN	main
la	DET	le
les	DET	le
n'	ADV	n'
avaient	VERB	avoir
dans	ADP	dans
pas	ADV	pas
éclairs	ADJ	éclair
et	CCONJ	et
l'	DET	le
il	PRON	il
menaçant	VERB	menacer
Ian	VERB	ian
moyen	NOUN	moyen
lianes	NOUN	liane
s'	PRON	se
pénétrer	VERB	pénétrer
.	PUNCT	.
Clé	VERB	cler
dispensant	VERB	dispenser
chênes	NOUN	chêne
et	CCONJ	et
engagea	VERB	engager
L'	DET	le
venteux	ADJ	venteux
,	PUNCT	,
,	PUNCT	,
n'	ADV	n'
orage	NOUN	orage
pas	ADV	pas
.	PUNCT	.
premières	ADJ	premier
lampe	NOUN	lampe
vestibule	ADJ	vestibul
par	ADP	par
,	PUNCT	,
Il	PRON	il
de	ADP	de
le	DET	le
aube	NOUN	aube
avait	VERB	avoir
là	ADV	là
,	PUNCT	,
referma	NOUN	referma
un	DET	un
il	PRON	il
attendre	VERB	attendre
.	PUNCT	.
et	CCONJ	et
Ce	PRON	ce
la	DET	le
voir	VERB	voir
derrière	ADP	derrière
l'	DET	le
torche	NOUN	torche
à	ADP	à
,	PUNCT	,
fut	AUX	être
aux	ADP	à
.	PUNCT	.
porte	VERB	porte
.	PUNCT	.
de	ADP	de
n'	ADV	n'
simplement	ADV	simplement
,	PUNCT	,
rien	PRON	rien
lueurs	NOUN	lueur
entra	VERB	entrer
à	ADP	à
lui	PRON	lui
Il	PRON	il
la	DET	le
dépassa	VERB	dépasser
se	PRON	se
tint	VERB	tenir
grande	ADJ	grand
-	ADJ	-
pas	ADV	pas
qu'	SCONJ	que
ne	ADV	ne
hydre	NOUN	hydre
émana	ADJ	émana
longue	ADJ	long
se	PRON	se
potentiel	NOUN	potentiel
.	PUNCT	.
souffle	NOUN	souffle
une	DET	un
lui	PRON	lui
d'	ADP	de
,	PUNCT	,
accumuler	VERB	accumuler
énergie	NOUN	énergie
Elle	PRON	lui
une	DET	un
Et	CCONJ	et
air	NOUN	air
recomposer	VERB	recomposer
conscience	NOUN	conscience
mit	VERB	mettre
l'	DET	le
semblait	VERB	sembler
de	ADP	de
salon	NOUN	salon
de	ADP	de
,	PUNCT	,
.	PUNCT	.
L'	DET	le
prendre	VERB	prendre
alerte	NOUN	alerte
torpeur	NOUN	torpeur
conscience	NOUN	conscience
sorte	NOUN	sorte
son	DET	son
.	PUNCT	.
étirement	VERB	étiremer
prenait	VERB	prendre
Ian	VERB	ian
...	PUNCT	...
se	PRON	se
,	PUNCT	,
Une	DET	un
sortir	VERB	sortir
se	PRON	se
récupérer	VERB	récupérer
en	ADP	en
du	ADP	de
d'	ADP	de
.	PUNCT	.
au	ADP	au
fut	AUX	être
,	PUNCT	,
fut	AUX	être
alimenter	VERB	alimenter
quelque	DET	quelque
pièce	NOUN	pièce
grossissait	VERB	grossir
en	PRON	en
de	ADP	de
toute	ADJ	tout
moelle	NOUN	moelle
.	PUNCT	.
qu'	SCONJ	que
qui	PRON	qui
,	PUNCT	,
cingla	ADJ	cingla
la	DET	le
si	SCONJ	si
mental	NOUN	mental
ses	DET	son
de	ADP	de
un	DET	un
coup	NOUN	coup
,	PUNCT	,
chaleur	NOUN	chaleur
haineuse	NOUN	haineux
.	PUNCT	.
Ce	PRON	ce
son	DET	son
,	PUNCT	,
transi	ADJ	transir
véritable	ADJ	véritable
aspirant	VERB	aspirer
Alors	ADV	alors
ne	ADV	ne
la	DET	le
un	DET	un
pour	ADP	pour
chose	NOUN	chose
froid	NOUN	froid
jusqu'	ADP	jusque
laissant	VERB	laisser
qu'	SCONJ	que
à	ADP	à
la	DET	le
forces	NOUN	force
hideuse	ADJ	hideux
il	PRON	il
fouet	NOUN	fouet
intense	NOUN	intense
qu'	SCONJ	que
obligea	NOUN	obligea
de	ADP	de
les	DET	le
connaître	VERB	connaître
accroupit	NOUN	accroupit
l'	PRON	l'
menaçait	VERB	menacer
y	PRON	y
le	DET	le
avait	VERB	avoir
besoin	NOUN	besoin
pour	ADP	pour
.	PUNCT	.
tête	NOUN	tête
ennemi	NOUN	ennemi
s'	PRON	se
contre	ADP	contre
et	CCONJ	et
bras	NOUN	bras
Il	PRON	il
se	PRON	se
d'	ADP	de
secouer	VERB	secouer
.	PUNCT	.
la	DET	le
ne	ADV	ne
possédait	VERB	posséder
,	PUNCT	,
des	ADP	de
le	PRON	le
moyen	NOUN	moyen
sous	ADP	sous
de	ADP	de
genoux	NOUN	genou
choc	NOUN	choc
un	DET	un
,	PUNCT	,
l'	DET	le
prémunir	VERB	prémunir
congeler	VERB	congeler
,	PUNCT	,
blizzard	NOUN	blizzard
.	PUNCT	.
Il	PRON	il
autour	ADV	autour
à	ADP	à
qui	PRON	qui
parvenir	VERB	parvenir
un	DET	un
,	PUNCT	,
,	PUNCT	,
chevilles	ADJ	cheville
seconde	ADJ	second
qui	PRON	qui
A	ADP	à
Précautionneusement	ADV	précautionneusement
Ligoté	PROPN	Ligoté
protéger	VERB	protéger
.	PUNCT	.
fil	NOUN	fil
de	ADP	de
fosse	NOUN	fosse
nu	ADV	nu
sixième	NOUN	sixième
sa	DET	son
.	PUNCT	.
ses	DET	son
jusqu'	ADP	jusque
il	PRON	il
mourir	VERB	mourir
qui	PRON	qui
se	PRON	se
projeta	NOUN	projeta
crut	ADJ	crut
son	DET	son
aux	ADP	à
os	NOUN	os
chair	NOUN	chair
tombé	VERB	tomber
et	CCONJ	et
de	ADP	de
sens	VERB	sentir
fer	NOUN	fer
dans	ADP	dans
Et	CCONJ	et
incapable	ADJ	incapable
la	DET	le
cisaillait	VERB	cisailler
hantait	VERB	hanter
poignets	NOUN	poignet
la	DET	le
cauchemars	ADJ	cauchemar
avec	ADP	avec
ce	DET	ce
était	AUX	être
il	PRON	il
.	PUNCT	.
,	PUNCT	,
pires	NOUN	pire
de	ADP	de
impuissant	VERB	impuisser
ses	DET	son
cependant	ADV	cependant
il	PRON	il
il	PRON	il
,	PUNCT	,
que	SCONJ	que
Et	CCONJ	et
acharnait	VERB	acharner
du	ADP	de
plaisir	NOUN	plaisir
,	PUNCT	,
n'	ADV	n'
qui	PRON	qui
la	DET	le
,	PUNCT	,
sursauts	NOUN	sursaut
dans	ADP	dans
,	PUNCT	,
lui	PRON	lui
que	SCONJ	que
.	PUNCT	.
le	DET	le
sur	ADP	sur
démon	NOUN	démon
le	DET	le
cerveau	NOUN	cerveau
jouissance	NOUN	jouissance
son	DET	son
cris	NOUN	cri
tortionnaires	NOUN	tortionnaire
s'	PRON	se
;	PUNCT	;
abominable	ADJ	abominable
90	NUM	90
ses	DET	son
savait	VERB	savoir
voyait	VERB	voir
ses	DET	son
d'	ADP	de
talent	NOUN	talent
douleur	NOUN	douleur
agonie	NOUN	agonie
prodiguaient	ADV	prodiguaient
avec	ADP	avec
contre	ADP	contre
,	PUNCT	,
il	PRON	il
de	ADP	de
froid	NOUN	froid
d'	DET	d'
je	PRON	je
de	ADP	de
...	PUNCT	...
la	DET	le
avait	VERB	avoir
...	PUNCT	...
la	DET	le
élevée	ADJ	élevé
je	PRON	je
veux	VERB	vouloir
:	PUNCT	:
,	PUNCT	,
une	DET	un
Non	ADV	non
toute	ADJ	tout
,	PUNCT	,
Au	ADP	au
son	DET	son
avec	ADP	avec
mon	DET	mon
écorchait	VERB	écorcher
recours	NOUN	recours
Dieu	PROPN	Dieu
qu'	SCONJ	que
mépris	NOUN	mépris
du	ADP	de
!	PUNCT	!
de	ADP	de
t'	VERB	t'
lui	PRON	lui
prière	NOUN	prière
mourir	VERB	mourir
six	NUM	six
vers	ADP	vers
qui	PRON	qui
ferveur	NOUN	ferveur
—	PUNCT	—
Dieu	PROPN	Dieu
en	ADP	en
ans	NOUN	an
-moi	PRON	moi
supplie	NOUN	supplie
...	PUNCT	...
âme	NOUN	âme
autre	ADJ	autre
mourir	VERB	mourir
peau	NOUN	peau
fais	NOUN	fai
en	ADP	en
se	PRON	se
,	PUNCT	,
et	CCONJ	et
l'	DET	le
abominable	NOUN	abominable
il	PRON	il
surhumaine	ADJ	surhumain
à	ADP	à
rejeter	VERB	rejeter
du	ADP	de
passé	NOUN	passé
ennemi	NOUN	ennemi
au	ADP	au
bond	NOUN	bond
au	ADP	au
l'	DET	le
des	ADP	de
profond	ADJ	profond
faire	VERB	faire
de	ADP	de
.	PUNCT	.
esprit	NOUN	esprit
d'	ADP	de
emprise	NOUN	emprise
un	DET	un
,	PUNCT	,
tout	ADV	tout
plus	ADV	plus
à	ADP	à
il	PRON	il
son	DET	son
pour	ADP	pour
,	PUNCT	,
l'	DET	le
l'	DET	le
forçant	VERB	forcer
vision	NOUN	vision
enfouit	NOUN	enfouit
Rassemblant	VERB	rassembler
refoula	VERB	refouler
invisible	ADJ	invisible
de	ADP	de
l'	DET	le
image	NOUN	image
face	NOUN	face
redressa	VERB	redresser
volonté	NOUN	volonté
revenir	VERB	revenir
réserves	NOUN	réserve
savait	VERB	savoir
.	PUNCT	.
La	DET	le
mais	CCONJ	mais
et	CCONJ	et
transpirait	VERB	transpirer
présent	NOUN	présent
.	PUNCT	.
la	DET	le
parvenu	VERB	parvenir
,	PUNCT	,
la	DET	le
ce	PRON	ce
,	PUNCT	,
fut	AUX	être
amertume	NOUN	amertume
et	CCONJ	et
cherchait	VERB	chercher
Mais	CCONJ	mais
n'	ADV	n'
tremblait	VERB	trembler
qu'	PRON	qu'
comment	ADV	comment
il	PRON	il
il	PRON	il
y	PRON	y
il	PRON	il
ne	ADV	ne
.	PUNCT	.
toujours	ADV	toujours
chose	NOUN	chose
pas	ADV	pas
presque	ADV	presque
rage	NOUN	rage
pas	ADV	pas
,	PUNCT	,
toujours	ADV	toujours
,	PUNCT	,
l'	DET	le
il	PRON	il
respirait	VERB	respirer
trouvé	VERB	trouver
La	DET	le
la	DET	le
haine	NOUN	haine
avait	VERB	avoir
Quand	SCONJ	quand
haine	NOUN	haine
combattre	NOUN	combattre
.	PUNCT	.
instant	NOUN	instant
ne	ADV	ne
dans	ADP	dans
vers	ADP	vers
A	ADP	à
l'	PRON	l'
il	PRON	il
était	AUX	être
il	PRON	il
Une	DET	un
la	DET	le
porte	NOUN	porte
se	PRON	se
lentement	ADV	lentement
arme	NOUN	arme
extérieur	NOUN	extérieur
vertigineuse	VERB	vertigineuse
Et	CCONJ	et
Sans	ADP	sans
l'	DET	le
spirale	NOUN	spirale
retirait	VERB	retirer
,	PUNCT	,
pas	ADV	pas
de	ADP	de
l'	DET	le
relâcher	VERB	relâcher
un	DET	un
.	PUNCT	.
.	PUNCT	.
son	DET	son
concentration	NOUN	concentration
...	PUNCT	...
.	PUNCT	.
La	DET	le
sorte	NOUN	sorte
sa	DET	son
aspira	VERB	aspirer
l'	DET	le
.	PUNCT	.
dos	NOUN	dos
chose	NOUN	chose
le	PRON	le
.	PUNCT	.
Derrière	ADP	derrière
avant	NOUN	avant
connaissait	VERB	connaître
danger	VERB	danger
pivota	VERB	pivoter
soudain	ADV	soudain
,	PUNCT	,
tourna	VERB	tourner
mugissaient	NOUN	mugissaient
fouetta	VERB	fouetter
se	PRON	se
tiède	VERB	tiède
,	PUNCT	,
bourrasques	ADJ	bourrasque
pour	ADP	pour
.	PUNCT	.
,	PUNCT	,
les	DET	le
conscience	NOUN	conscience
attirer	VERB	attirer
et	CCONJ	et
et	CCONJ	et
vent	ADV	vent
rude	ADJ	rude
présence	NOUN	présence
le	DET	le
de	ADP	de
mise	VERB	mettre
comme	ADP	comme
poignée	NOUN	poignée
rafale	NOUN	rafale
,	PUNCT	,
était	AUX	être
là	ADV	là
la	DET	le
,	PUNCT	,
,	PUNCT	,
éloignant	VERB	éloigner
sortit	NOUN	sortit
chênes	NOUN	chêne
réveillant	VERB	réveiller
Une	DET	un
s'	PRON	se
lui	PRON	lui
débattaient	VERB	débattre
à	ADP	à
le	DET	le
sa	DET	son
.	PUNCT	.
tonnerre	NOUN	tonnerre
grondait	VERB	gronder
visage	NOUN	visage
la	DET	le
Les	DET	le
l'	PRON	l'
épreuve	NOUN	épreuve
que	SCONJ	que
la	DET	le
.	PUNCT	.
un	DET	un
le	PRON	le
accompagné	VERB	accompagner
dans	ADP	dans
épié	VERB	épier
Là	ADV	là
darda	VERB	darder
épiait	NOUN	épiait
.	PUNCT	.
lui	PRON	lui
De	ADP	de
Un	DET	un
.	PUNCT	.
,	PUNCT	,
la	DET	le
était	AUX	être
fracas	NOUN	fracas
étincelantes	ADJ	étincelant
ôta	VERB	ôter
.	PUNCT	.
tourmentée	VERB	tourmenter
fourches	NOUN	fourche
.	PUNCT	.
autre	ADJ	autre
chose	NOUN	chose
C'	PRON	ce
terrible	ADJ	terrible
Pourtant	ADV	pourtant
chose	NOUN	chose
éclair	ADJ	éclair
On	PRON	on
qu'	SCONJ	que
ses	DET	son
la	DET	le
d'	ADP	de
guettait	VERB	guetter
presque	ADV	presque
,	PUNCT	,
il	PRON	il
d'	ADP	de
on	PRON	on
l'	PRON	l'
si	SCONJ	si
nuit	NOUN	nuit
être	AUX	être
.	PUNCT	.
sensation	NOUN	sensation
dans	ADP	dans
autre	ADJ	autre
cimes	ADJ	cime
végétation	NOUN	végétation
les	DET	le
,	PUNCT	,
l'	DET	le
hautes	NOUN	haute
forêt	NOUN	forêt
l'	DET	le
palmiers	NOUN	palmier
nains	ADJ	nain
.	PUNCT	.
depuis	ADP	depuis
.	PUNCT	.
qui	PRON	qui
chemin	NOUN	chemin
sapins	NOUN	sapin
multipliaient	ADV	multipliaient
était	AUX	être
du	ADP	de
Seuls	ADJ	seul
de	ADP	de
du	ADP	de
côté	NOUN	côté
chemin	NOUN	chemin
à	ADP	à
foison	NOUN	foison
se	PRON	se
une	DET	un
,	PUNCT	,
sorte	NOUN	sorte
De	ADP	de
et	CCONJ	et
luxuriance	NOUN	luxuriance
autre	ADJ	autre
une	DET	un
la	DET	le
fougères	NOUN	fougère
quelques	DET	quelque
asphyxiés	VERB	asphyxier
tropicale	ADJ	tropical
dressaient	VERB	dresser
par	ADP	par
les	DET	le
d'	ADP	de
côté	NOUN	côté
leurs	DET	leur
vierge	NOUN	vierge
rabougris	ADJ	rabougrir
avait	AUX	avoir
livrée	VERB	livrer
tournant	NOUN	tournant
du	ADP	de
s'	PRON	se
trois	NUM	trois
longtemps	ADV	longtemps
premier	ADJ	premier
énergie	NOUN	énergie
à	ADP	à
,	PUNCT	,
la	DET	le
courut	NOUN	courut
Ou	CCONJ	ou
Ian	VERB	ian
affaiblie	VERB	affaiblir
les	DET	le
semelles	ADJ	semelle
comme	ADP	comme
perron	NOUN	perron
loup	VERB	loup
sur	ADP	sur
son	DET	son
elle-même	PRON	lui-même
de	ADP	de
.	PUNCT	.
si	SCONJ	si
elle	PRON	lui
,	PUNCT	,
,	PUNCT	,
du	ADP	de
toute	ADJ	tout
descendit	VERB	descendre
chose	NOUN	chose
accroupi	NOUN	accroupi
pas	ADV	pas
dépensé	VERB	dépenser
marches	NOUN	marche
était	AUX	être
ses	DET	son
sentier	NOUN	sentier
,	PUNCT	,
jusqu'	ADP	jusque
.	PUNCT	.
Bizarrement	ADV	bizarrement
et	CCONJ	et
à	ADP	à
au	ADP	au
.	PUNCT	.
silencieuses	NOUN	silencieux
une	DET	un
si	SCONJ	si
.	PUNCT	.
découvert	NOUN	découvert
le	DET	le
aventura	VERB	aventurer
comme	ADP	comme
autre	PRON	autre
Une	DET	un
Tête	NOUN	tête
nuit	NOUN	nuit
,	PUNCT	,
cette	DET	ce
fulgurante	ADJ	fulgurant
ailleurs	ADV	ailleurs
du	ADP	de
s'	PRON	se
semblait	VERB	sembler
fut	AUX	être
,	PUNCT	,
il	PRON	il
menace	NOUN	menace
.	PUNCT	.
la	PRON	le
,	PUNCT	,
polarisait	VERB	polariser
doublé	VERB	doubler
d'	ADP	de
tonnerre	NOUN	tonnerre
comprit	VERB	comprendre
Un	DET	un
déflagration	NOUN	déflagration
.	PUNCT	.
et	CCONJ	et
aussitôt	ADV	aussitôt
basse	ADJ	bas
autre	ADJ	autre
à	ADP	à
grondement	NOUN	grondement
lui	PRON	lui
éclair	NOUN	éclair
pourquoi	ADV	pourquoi
que	SCONJ	que
illumina	VERB	illuminer
la	DET	le
et	CCONJ	et
elle	PRON	lui
l'	DET	le
douleur	NOUN	douleur
pire	ADJ	pire
le	DET	le
transperça	NOUN	transperça
balafraient	VERB	balafrer
.	PUNCT	.
sinistre	NOUN	sinistre
tiré	VERB	tirer
le	DET	le
éclairs	NOUN	éclair
pas	ADV	pas
.	PUNCT	.
,	PUNCT	,
bas	NOUN	bas
fauve	NOUN	fauve
,	PUNCT	,
en	ADP	en
A	NOUN	a
avait	AUX	avoir
l'	DET	le
h	NOUN	heure
L'	DET	le
lui	PRON	lui
affamé	NOUN	affamé
était	AUX	être
le	DET	le
un	DET	un
plia	VERB	plier
30	NUM	30
,	PUNCT	,
7	NUM	7
tonna	VERB	tonner
un	DET	un
n'	ADV	n'
deux	PRON	deux
,	PUNCT	,
comme	ADP	comme
Quelqu'	ADP	quelqu'
soleil	NOUN	soleil
dessus	ADV	dessus
.	PUNCT	.
à	ADP	à
ciel	NOUN	ciel
un	DET	un
.	PUNCT	.
d'	ADP	de
étain	NOUN	étain
orage	NOUN	orage
et	CCONJ	et
Les	DET	le
là	ADV	là
attache	NOUN	attache
genre	NOUN	genre
Ian	VERB	ian
demi-heure	NOUN	demi-heure
.	PUNCT	.
inquiéter	VERB	inquiéter
son	DET	son
et	CCONJ	et
Une	DET	un
bond	ADJ	bond
heures	NOUN	heure
commençait	VERB	commencer
à	ADP	à
d'	ADP	de
Elle	PRON	lui
