fous	NOUN	fou
père	NOUN	père
la	DET	le
le	DET	le
son	DET	son
ses	DET	son
.	PUNCT	.
avait	AUX	avoir
aussi	ADV	aussi
était	AUX	être
d'	ADP	de
,	PUNCT	,
Il	PRON	il
leurs	DET	leur
s'	PRON	se
regrettait	VERB	regretter
assassinat	NOUN	assassinat
.	PUNCT	.
La	DET	le
Reina	PROPN	Reina
ce	PRON	ce
ses	DET	son
le	DET	le
l'	DET	le
voir	VERB	voir
était	AUX	être
qu'	SCONJ	que
comme	ADP	comme
de	ADP	de
qui	PRON	qui
l'	DET	le
tomber	VERB	tomber
refusait	VERB	refuser
sur	ADP	sur
un	DET	un
événement	NOUN	événement
impression	NOUN	impression
cela	PRON	cela
être	AUX	être
que	SCONJ	que
sol	NOUN	sol
.	PUNCT	.
pouvait	VERB	pouvoir
Il	PRON	il
irréversible	ADJ	irréversible
cadavres	NOUN	cadavre
avait	VERB	avoir
s'	PRON	se
revenu	VERB	revenir
changer	VERB	changer
.	PUNCT	.
au	ADP	au
Rancho	PROPN	Rancho
si	SCONJ	si
laissé	VERB	laisser
Il	PRON	il
de	ADP	de
passé	VERB	passer
—	PUNCT	—
venait	VERB	venir
la	PRON	le
étreinte	NOUN	étreinte
de	ADP	de
de	ADP	de
parents	NOUN	parent
et	CCONJ	et
est	AUX	être
.	PUNCT	.
porte	NOUN	porte
de	ADP	de
son	DET	son
nouvelle	ADJ	nouveau
ce	DET	ce
casa	VERB	caser
doucement	ADV	doucement
de	ADP	de
.	PUNCT	.
de	ADP	de
libéra	VERB	libérer
bras	NOUN	bras
comment	ADV	comment
se	PRON	se
se	PRON	se
produire	VERB	produire
13	NUM	13
.	PUNCT	.
grande	ADJ	grand
,	PUNCT	,
reconduisit	VERB	reconduire
,	PUNCT	,
soir	NOUN	soir
derrière	NOUN	derrière
il	PRON	il
Johnny	PROPN	Johnny
Alors	ADV	alors
l'	DET	le
la	DET	le
autour	ADV	autour
jusqu'	ADP	jusque
passa	VERB	passer
taille	NOUN	taille
à	ADP	à
la	DET	le
Judy	PROPN	Judy
de	ADP	de
fine	NOUN	fine
la	DET	le
sa	DET	son
sept	NUM	sept
?	PUNCT	?
l'	DET	le
le	DET	le
lui	PRON	lui
silhouette	NOUN	silhouette
sœur	ADV	sœur
à	ADP	à
était	AUX	être
elle	PRON	lui
que	SCONJ	que
son	DET	son
se	PRON	se
son	DET	son
comme	ADP	comme
fait	VERB	faire
sa	DET	son
l'	DET	le
quand	SCONJ	quand
lit	NOUN	lit
imprimer	VERB	imprimer
trouvaient	ADV	trouvaient
C'	PRON	ce
se	PRON	se
d'	ADP	de
tortillait	VERB	tortiller
elle	PRON	lui
avait	VERB	avoir
construire	VERB	construire
enfant	NOUN	enfant
extrémité	NOUN	extrémité
.	PUNCT	.
si	SCONJ	si
père	NOUN	père
.	PUNCT	.
essayait	VERB	essayer
ans	NOUN	an
sur	ADP	sur
avait	AUX	avoir
dans	ADP	dans
de	ADP	de
Ils	PRON	il
maison	NOUN	maison
la	DET	le
propriété	NOUN	propriété
d'	ADP	de
Judy	PROPN	Judy
miniature	ADJ	miniature
devenu	VERB	devenir
ancienne	ADJ	ancien
?	PUNCT	?
.	PUNCT	.
une	DET	un
est	AUX	être
son	DET	son
.	PUNCT	.
sanctuaire	NOUN	sanctuaire
comme	ADP	comme
pas	ADV	pas
en	ADP	en
,	PUNCT	,
c'	PRON	ce
sang	NOUN	sang
pire	ADJ	pire
répondit	NOUN	répondit
!	PUNCT	!
nez	NOUN	nez
et	CCONJ	et
te	DET	te
belle	ADJ	bel
joli	NOUN	joli
-	NOUN	-
pouvait	VERB	pouvoir
Ecœurante	NOUN	ecœurante
son	DET	son
,	PUNCT	,
rends	ADJ	rend
compte	NOUN	compte
Tu	SCONJ	tu
elle	PRON	lui
institutrice	NOUN	instituteur
ne	ADV	ne
Judy	PROPN	Judy
était	AUX	être
a	VERB	avoir
plissant	VERB	plisser
Ça	PRON	cela
Elle	PRON	lui
métier	NOUN	métier
froid	ADJ	froid
.	PUNCT	.
du	DET	de
s'	PRON	se
D'	ADP	de
ailleurs	ADV	ailleurs
,	PUNCT	,
—	PUNCT	—
exprime	VERB	exprime
être	AUX	être
elle	PRON	lui
poupées	NOUN	poupée
Grant	PROPN	Grant
par	ADP	par
coquetterie	NOUN	coquetterie
lit	NOUN	lit
sourit	VERB	sourire
.	PUNCT	.
assis	VERB	asseoir
—	PUNCT	—
de	ADP	de
porte	NOUN	porte
et	CCONJ	et
lui	PRON	lui
l'	PRON	l'
.	PUNCT	.
enfant	NOUN	enfant
Judy	PROPN	Judy
moral	NOUN	moral
avait	AUX	avoir
.	PUNCT	.
,	PUNCT	,
remonter	VERB	remonter
.	PUNCT	.
de	ADP	de
réaction	NOUN	réaction
rire	NOUN	rire
bercé	VERB	bercer
les	DET	le
qui	PRON	qui
avait	AUX	avoir
terre	NOUN	terre
Judy	PROPN	Judy
Ravie	NOUN	ravie
le	DET	le
toujours	ADV	toujours
sa	DET	son
de	ADP	de
avec	ADP	avec
d'	ADP	de
le	DET	le
entre	ADP	entre
su	VERB	savoir
Il	PRON	il
la	DET	le
petite	ADJ	petit
Grant	PROPN	Grant
éclata	NOUN	éclata
était	AUX	être
Je	PRON	je
.	PUNCT	.
toi	NOUN	toi
aperçue	NOUN	aperçue
te	PRON	te
a	VERB	avoir
qu'	PRON	qu'
et	CCONJ	et
ai	AUX	avoir
elle	PRON	lui
aimerais	NOUN	aimerai
timidement	ADV	timidement
si	SCONJ	si
tu	DET	tu
Je	PRON	je
Je	PRON	je
dit	VERB	dire
avait	VERB	avoir
mignonne	VERB	mignonne
!	PUNCT	!
de	ADP	de
l'	DET	le
est	AUX	être
la	DET	le
l'	DET	le
loin	ADV	loin
Elle	PRON	lui
,	PUNCT	,
problèmes	NOUN	problème
que	PRON	que
autant	ADV	autant
sympathique	ADJ	sympathique
parait	VERB	parer
tu	VERB	taire
-il	PRON	il
découvrais	VERB	découvrir
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
elle	PRON	lui
elle	PRON	lui
hais	NOUN	hai
invincible	ADJ	invincible
—	PUNCT	—
Parce	SCONJ	parce
.	PUNCT	.
Mais	CCONJ	mais
air	NOUN	air
de	ADP	de
qu'	SCONJ	que
.	PUNCT	.
—	PUNCT	—
qu'	SCONJ	que
connais	VERB	connaître
traitait	VERB	traiter
tendre	ADJ	tendre
était	AUX	être
un	DET	un
te	VERB	te
se	PRON	se
aucune	DET	aucun
-	NOUN	-
,	PUNCT	,
car	CCONJ	car
Grant	PROPN	Grant
.	PUNCT	.
de	ADP	de
et	CCONJ	et
as	NOUN	as
sourire	ADJ	sourir
très	ADV	très
.	PUNCT	.
tu	SCONJ	tu
possédait	VERB	posséder
avait	VERB	avoir
Au	ADP	au
,	PUNCT	,
fond	NOUN	fond
beau	ADJ	beau
et	CCONJ	et
pas	ADV	pas
s'	PRON	se
de	ADP	de
n'	ADV	n'
toi	NOUN	toi
il	PRON	il
esclaffa	VERB	esclaffer
même	ADV	même
il	PRON	il
cœur	NOUN	cœur
petit	ADJ	petit
un	DET	un
tous	ADJ	tout
.	PUNCT	.
.	PUNCT	.
les	DET	le
noms	NOUN	nom
Judy	PROPN	Judy
.	PUNCT	.
Il	PRON	il
ambition	NOUN	ambition
merveilleux	NOUN	merveilleux
Grant	PROPN	Grant
avait	VERB	avoir
de	ADP	de
Grant	PROPN	Grant
être	AUX	être
moquait	VERB	moquer
Il	PRON	il
être	AUX	être
trois	NUM	trois
,	PUNCT	,
,	PUNCT	,
ils	PRON	il
Les	DET	le
.	PUNCT	.
certain	ADJ	certain
,	PUNCT	,
en	PRON	en
avaient	VERB	avoir
et	CCONJ	et
était	AUX	être
s'	PRON	se
amis	NOUN	ami
ces	DET	ce
dans	ADP	dans
Judy	PROPN	Judy
un	DET	un
disponibles	ADJ	disponible
.	PUNCT	.
attentifs	ADJ	attentif
meilleur	ADJ	meilleur
parfaits	NOUN	parfait
réunissait	VERB	réunir
sens	NOUN	sens
devaient	VERB	devoir
ami	NOUN	ami
mais	CCONJ	mais
Foreman	PROPN	Foreman
.	PUNCT	.
loyaux	ADJ	loyal
n'	ADV	n'
spécimens	ADJ	spécimen
.	PUNCT	.
besoin	NOUN	besoin
de	ADP	de
mâles	NOUN	mâle
son	DET	son
raison	NOUN	raison
d'	ADP	de
qualités	NOUN	qualité
pas	ADV	pas
de	ADP	de
Comment	ADV	comment
vraie	NOUN	vraie
J'	PRON	je
on	PRON	on
?	PUNCT	?
—	PUNCT	—
la	DET	le
a	AUX	avoir
si	SCONJ	si
à	ADP	à
ce	PRON	ce
J'	PRON	je
le	DET	le
appris	VERB	apprendre
dans	ADP	dans
femmes	NOUN	femme
grâce	NOUN	grâce
livres	NOUN	livre
ai	AUX	avoir
les	DET	le
ai	AUX	avoir
n'	ADV	n'
-	PUNCT	-
connaître	VERB	connaître
tu	DET	tu
.	PUNCT	.
Aucune	DET	aucun
les	DET	le
trois	NUM	trois
vie	NOUN	vie
sœurs	NOUN	sœur
à	ADP	à
qu'	SCONJ	que
sœurs	NOUN	sœur
bien	ADV	bien
mes	DET	mon
—	PUNCT	—
raconte	ADJ	racont
découvert	VERB	découvrir
ne	ADV	ne
.	PUNCT	.
elles	PRON	lui
ressemblait	VERB	ressembler
pas	ADV	pas
eu	VERB	avoir
as	NOUN	as
que	SCONJ	que
rencontré	VERB	rencontrer
à	ADP	à
ont	AUX	avoir
charmant	VERB	charmer
marier	VERB	marier
l'	DET	le
ont	AUX	avoir
une	DET	un
prince	NOUN	prince
se	PRON	se
parmi	ADP	parmi
amusées	VERB	amuser
-là	PROPN	-là
,	PUNCT	,
qu'	SCONJ	que
garçons	NOUN	garçon
sont	AUX	être
autour	ADV	autour
l'	DET	le
temps	ADJ	temp
elles	PRON	lui
autre	PRON	autre
,	PUNCT	,
il	PRON	il
choix	NOUN	choix
Elles	PRON	lui
puis	CCONJ	puis
se	PRON	se
et	CCONJ	et
elles	PRON	lui
d'	ADP	de
elles	PRON	lui
.	PUNCT	.
leur	DET	leur
beaucoup	ADV	beaucoup
elles	PRON	lui
ont	AUX	avoir
et	CCONJ	et
fait	VERB	faire
après	ADP	après
regardé	VERB	regarder
était	AUX	être
A	NOUN	a
décidé	VERB	décider
elles	PRON	lui
ce	DET	ce
moment	NOUN	moment
,	PUNCT	,
.	PUNCT	.
de	ADP	de
les	DET	le
pour	ADP	pour
vois	VERB	voir
elles	PRON	lui
type	NOUN	type
Tu	ADP	tu
qui	PRON	qui
.	PUNCT	.
qu'	PRON	qu'
le	DET	le
se	PRON	se
devenait	VERB	devenir
bombardé	VERB	bombarder
prince	VERB	prince
?	PUNCT	?
trois	NUM	trois
meilleur	ADJ	meilleur
être	AUX	être
charmant	VERB	charmer
Grant	PROPN	Grant
.	PUNCT	.
es	DET	es
prince	NOUN	prince
s'	PRON	se
chose	NOUN	chose
.	PUNCT	.
le	DET	le
Lé	DET	lé
Quand	SCONJ	quand
tu	PRON	tu
cynique	ADJ	cynique
!	PUNCT	!
qui	PRON	qui
même	ADJ	même
parti	NOUN	parti
charmant	VERB	charmer
—	PUNCT	—
subitement	ADV	subitement
la	DET	le
—	PUNCT	—
devrait	VERB	devoir
étonna	VERB	étonner
se	PRON	se
Moi	PROPN	Moi
C'	PRON	ce
retrouve	VERB	retrouve
soudain	ADV	soudain
cynique	NOUN	cynique
fréquentaient	VERB	fréquenter
est	AUX	être
produire	VERB	produire
.	PUNCT	.
particulier	ADJ	particulier
de	ADP	de
Hmmm	PROPN	Hmmm
là	ADV	là
il	PRON	il
d'	ADP	de
fois	NOUN	fois
—	PUNCT	—
souriant	VERB	sourire
le	DET	le
un	DET	un
homme	NOUN	homme
le	DET	le
Grant	PROPN	Grant
comprends	NOUN	comprend
amoureux	ADJ	amoureux
est	VERB	être
un	DET	un
une	DET	un
au	ADP	au
c'	PRON	ce
regarda	NOUN	regarda
visage	NOUN	visage
,	PUNCT	,
important	ADJ	important
tu	SCONJ	tu
fille	NOUN	fille
en	ADP	en
d'	ADP	de
moment	NOUN	moment
.	PUNCT	.
Le	DET	le
que	SCONJ	que
lorsqu'	SCONJ	lorsque
.	PUNCT	.
plus	ADV	plus
?	PUNCT	?
être	AUX	être
tombe	NOUN	tombe
d'	ADP	de
Et	CCONJ	et
Judy	PROPN	Judy
songeur	NOUN	songeur
que	SCONJ	que
fait	VERB	faire
bon	ADJ	bon
suite	NOUN	suite
.	PUNCT	.
de	ADP	de
air	NOUN	air
aimerais	VERB	aimer
assombrit	VERB	assombrir
de	ADP	de
cas	NOUN	cas
.	PUNCT	.
.	PUNCT	.
s'	PRON	se
peu	ADV	peu
homme	NOUN	homme
proximité	NOUN	proximité
d'	ADP	de
une	DET	un
tout	ADV	tout
Grant	PROPN	Grant
reste	VERB	reste
Je	PRON	je
prudemment	VERB	prudemmer
Les	DET	le
que	SCONJ	que
où	PRON	où
-il	PRON	il
?	PUNCT	?
un	DET	un
—	PUNCT	—
répondit	NOUN	répondit
Il	PRON	il
je	PRON	je
n'	ADV	n'
crois	VERB	croire
—	PUNCT	—
pouvoir	VERB	pouvoir
être	AUX	être
à	ADP	à
femme	NOUN	femme
C'	PRON	ce
,	PUNCT	,
pas	ADV	pas
Au	ADP	au
—	PUNCT	—
—	PUNCT	—
sur	ADP	sur
est	AUX	être
ont	AUX	avoir
l'	DET	le
amour	NOUN	amour
.	PUNCT	.
.	PUNCT	.
très	ADV	très
.	PUNCT	.
hommes	NOUN	homme
indiscrète	ADJ	indiscret
.	PUNCT	.
tant	ADV	tant
une	DET	un
...	PUNCT	...
Grant	PROPN	Grant
sourit	VERB	sourire
en	ADP	en
sûr	ADJ	sûr
avantages	NOUN	avantage
Est	NOUN	est
-ce	PRON	-ce
assurance	NOUN	assurance
—	PUNCT	—
a	VERB	avoir
peux	VERB	pouvoir
de	ADP	de
n'	ADV	n'
poser	VERB	poser
satisfaction	NOUN	satisfaction
regard	NOUN	regard
que	SCONJ	que
Bien	ADV	bien
Il	PRON	il
Le	DET	le
y	PRON	y
une	DET	un
question	NOUN	question
te	VERB	te
soi	ADV	soi
que	SCONJ	que
—	PUNCT	—
certains	DET	certain
que	SCONJ	que
et	CCONJ	et
.	PUNCT	.
?	PUNCT	?
reflétait	VERB	refléter
je	PRON	je
Judy	PROPN	Judy
femme	NOUN	femme
une	DET	un
jamais	ADV	jamais
.	PUNCT	.
—	PUNCT	—
de	ADP	de
—	PUNCT	—
ressenties	VERB	ressentir
.	PUNCT	.
avait	AUX	avoir
tu	ADV	tu
t'	PRON	te
hommes	NOUN	homme
Ça	PROPN	Ça
les	DET	le
?	PUNCT	?
Il	PRON	il
les	DET	le
On	PRON	on
choses	NOUN	chose
mêmes	ADJ	même
occasions	NOUN	occasion
depuis	ADP	depuis
voit	VERB	voir
faire	VERB	faire
.	PUNCT	.
honte	ADJ	hont
répondit	NOUN	répondit
Que	SCONJ	que
ne	ADV	ne
aies	NOUN	aie
longtemps	ADV	longtemps
—	PUNCT	—
parfois	ADV	parfois
tu	PRON	tu
de	ADP	de
veux	ADJ	veux
-	PROPN	-
—	PUNCT	—
est	AUX	être
n'	ADV	n'
?	PUNCT	?
des	DET	un
que	SCONJ	que
pas	ADV	pas
dont	PRON	dont
dire	VERB	dire
—	PUNCT	—
femmes	NOUN	femme
,	PUNCT	,
ont	VERB	avoir
arrivé	VERB	arriver
.	PUNCT	.
pas	ADV	pas
les	DET	le
m'	PRON	me
arrive	VERB	arrive
Mais	CCONJ	mais
ne	ADV	ne
Grant	PROPN	Grant
faisait	VERB	faire
des	DET	un
en	ADP	en
d'	ADP	de
était	AUX	être
des	DET	un
jamais	ADV	jamais
Lupe	PROPN	Lupe
mais	CCONJ	mais
le	DET	le
.	PUNCT	.
Ce	PRON	ce
Grant	PROPN	Grant
le	DET	le
queue	NOUN	queue
aussi	ADV	aussi
avec	ADP	avec
aux	ADP	à
,	PUNCT	,
or	NOUN	or
hommes	NOUN	homme
faisait	VERB	faire
,	PUNCT	,
faire	VERB	faire
des	DET	un
la	DET	le
personne	ADJ	personn
ne	ADV	ne
flagrant	ADJ	flagrant
la	DET	le
échange	NOUN	échange
queue	NOUN	queue
devant	ADP	devant
n'	ADV	n'
main	NOUN	main
dortoir	NOUN	dortoir
la	DET	le
pièces	NOUN	pièce
pas	ADV	pas
allusion	NOUN	allusion
de	ADP	de
.	PUNCT	.
qui	PRON	qui
ses	DET	son
faveurs	NOUN	faveur
dans	ADP	dans
femmes	NOUN	femme
payaient	VERB	payer
tout	ADV	tout
hommes	NOUN	homme
intelligent	VERB	intelliger
le	DET	le
femme	NOUN	femme
.	PUNCT	.
d'	ADP	de
reprit	VERB	reprendre
monde	NOUN	monde
jeune	ADJ	jeune
On	PRON	on
sont	AUX	être
sur	ADP	sur
le	DET	le
un	DET	un
presque	ADV	presque
Les	DET	le
.	PUNCT	.
,	PUNCT	,
de	ADP	de
Tu	ADP	tu
C'	PRON	ce
vulnérables	ADJ	vulnérable
homme	NOUN	homme
.	PUNCT	.
.	PUNCT	.
plus	ADV	plus
—	PUNCT	—
es	DET	es
terriblement	NOUN	terriblement
—	PUNCT	—
incroyablement	ADV	incroyablement
.	PUNCT	.
Grant	PROPN	Grant
femmes	NOUN	femme
lit	NOUN	lit
facile	ADJ	facile
beaucoup	ADV	beaucoup
,	PUNCT	,
Grant	PROPN	Grant
enfant	NOUN	enfant
décidé	VERB	décider
Judy	PROPN	Judy
pour	ADP	pour
d'	ADP	de
se	PRON	se
tortilla	VERB	tortiller
est	AUX	être
savait	VERB	savoir
une	DET	un
croirait	VERB	croire
profiter	VERB	profiter
ans	NOUN	an
Andrea	PROPN	Andrea
.	PUNCT	.
New	PROPN	New
chez	ADP	chez
—	PUNCT	—
entendre	VERB	entendre
souviens	NOUN	souvien
savoir	VERB	savoir
allé	VERB	aller
tu	PRON	tu
parti	NOUN	parti
—	PUNCT	—
je	PRON	je
-	PROPN	-
?	PUNCT	?
?	PUNCT	?
,	PUNCT	,
J'	PRON	je
Haven	PROPN	Haven
école	NOUN	école
Ah	ADP	ah
voulais	VERB	vouloir
Où	ADV	où
l'	DET	le
es	PRON	es
avais	VERB	avoir
vingt	NUM	vingt
—	PUNCT	—
le	DET	le
—	PUNCT	—
Je	PRON	je
tu	PRON	tu
de	ADP	de
Connecticut	PROPN	Connecticut
à	ADP	à
.	PUNCT	.
A	NOUN	a
toi	NOUN	toi
oui	NOUN	oui
Pourquoi	ADV	pourquoi
.	PUNCT	.
m'	PRON	me
es	NOUN	e
-	PUNCT	-
dans	ADP	dans
.	PUNCT	.
en	PRON	en
si	SCONJ	si
je	PRON	je
université	NOUN	université
survivre	NOUN	survivre
la	DET	le
.	PUNCT	.
ans	NOUN	an
le	DET	le
pouvais	PRON	pouvais
pas	ADV	pas
de	ADP	de
parents	NOUN	parent
suivi	VERB	suivre
pendant	ADP	pendant
répondit	VERB	répondre
reprendre	VERB	reprendre
de	ADP	de
cours	NOUN	cours
tu	VERB	taire
.	PUNCT	.
commerce	NOUN	commerce
Et	CCONJ	et
Maintenant	ADV	maintenant
pas	ADV	pas
afin	ADV	afin
l'	DET	le
—	PUNCT	—
aide	NOUN	aide
à	ADP	à
l'	DET	le
de	ADP	de
?	PUNCT	?
réponse	NOUN	réponse
Yale	NOUN	yale
mes	DET	mon
deux	NUM	deux
Grant	PROPN	Grant
.	PUNCT	.
de	ADP	de
sais	NOUN	sai
des	ADP	de
immédiatement	ADV	immédiatement
.	PUNCT	.
ne	ADV	ne
ne	ADV	ne
Il	PRON	il
avait	AUX	avoir
alors	ADV	alors
sans	ADP	sans
connaissait	VERB	connaître
pouvoir	VERB	pouvoir
Il	PRON	il
qu'	SCONJ	que
jour	NOUN	jour
existence	NOUN	existence
s'	PRON	se
épouse	NOUN	épouse
en	ADP	en
un	DET	un
cette	DET	ce
couverte	ADJ	couvert
familiale	ADJ	familial
pas	ADV	pas
d'	ADP	de
compris	VERB	comprendre
bijoux	NOUN	bijou
l'	DET	le
ne	ADV	ne
chose	NOUN	chose
ne	ADV	ne
rien	PRON	rien
était	AUX	être
quelque	DET	quelque
qu'	SCONJ	que
délicate	ADJ	délicat
succession	NOUN	succession
mais	CCONJ	mais
de	ADP	de
d'	ADP	de
autre	PRON	autre
soit	AUX	être
.	PUNCT	.
,	PUNCT	,
main	NOUN	main
affaire	NOUN	affaire
une	DET	un
Il	PRON	il
,	PUNCT	,
une	DET	un
lui	PRON	lui
qui	PRON	qui
il	PRON	il
il	PRON	il
avait	AUX	avoir
pas	ADV	pas
ne	ADV	ne
voulait	VERB	vouloir
rebellé	VERB	rebeller
la	DET	le
de	ADP	de
de	ADP	de
voulait	VERB	vouloir
.	PUNCT	.
sa	DET	son
avait	AUX	avoir
de	ADP	de
,	PUNCT	,
.	PUNCT	.
portant	VERB	porter
il	PRON	il
sa	DET	son
.	PUNCT	.
d'	DET	d'
autres	ADJ	autre
des	ADP	de
natale	ADJ	natal
ses	DET	son
même	ADV	même
-elle	PRON	lui
importait	VERB	importer
désir	NOUN	désir
connaître	VERB	connaître
soit	CCONJ	soit
femmes	NOUN	femme
dans	ADP	dans
étincelante	ADJ	étincelant
belle	ADJ	bel
à	ADP	à
était	AUX	être
impersonnel	ADJ	impersonnel
ce	DET	ce
,	PUNCT	,
éprouvé	VERB	éprouver
Atlanta	PROPN	Atlanta
lèvres	NOUN	lèvre
femmes	NOUN	femme
la	DET	le
Aussi	ADV	aussi
A	AUX	avoir
Avant	ADP	avant
mais	CCONJ	mais
lui	PRON	lui
du	ADP	de
beauté	NOUN	beauté
.	PUNCT	.
désir	NOUN	désir
pour	ADP	pour
Judy	PROPN	Judy
tasse	NOUN	tasse
Certes	ADV	certes
ville	NOUN	ville
peu	ADV	peu
Il	PRON	il
ensuite	ADV	ensuite
fois	NOUN	fois
qu'	SCONJ	que
pleinement	ADV	pleinement
ne	ADV	ne
et	CCONJ	et
six	NUM	six
et	CCONJ	et
toujours	ADV	toujours
qu'	SCONJ	que
il	PRON	il
Arizona	PROPN	Arizona
douceur	NOUN	douceur
Grant	PROPN	Grant
Et	CCONJ	et
de	ADP	de
avait	AUX	avoir
voulait	VERB	vouloir
à	ADP	à
impression	NOUN	impression
,	PUNCT	,
liberté	NOUN	liberté
Yale	PROPN	Yale
l'	DET	le
,	PUNCT	,
davantage	ADV	davantage
.	PUNCT	.
il	PRON	il
.	PUNCT	.
,	PUNCT	,
la	DET	le
avait	AUX	avoir
vivait	VERB	vivre
Ici	ADV	ici
eu	VERB	avoir
voulait	VERB	vouloir
vivre	VERB	vivre
.	PUNCT	.
il	PRON	il
mais	CCONJ	mais
en	ADP	en
failli	VERB	faillir
il	PRON	il
savait	VERB	savoir
moitié	NOUN	moitié
à	ADP	à
mourir	VERB	mourir
la	DET	le
déjà	ADV	déjà
de	ADP	de
Judy	PROPN	Judy
Ohé	PROPN	Ohé
,	PUNCT	,
Je	PRON	je
la	DET	le
.	PUNCT	.
—	PUNCT	—
soupira	VERB	soupirer
Etre	AUX	etre
Ouais	PROPN	Ouais
?	PUNCT	?
son	DET	son
fermant	VERB	fermer
douceur	NOUN	douceur
là	ADV	là
,	PUNCT	,
plein	ADJ	plein
tu	SCONJ	tu
admirer	VERB	admirer
elle	PRON	lui
regard	NOUN	regard
Grant	ADV	grant
représentait	VERB	représenter
d'	ADP	de
cette	DET	ce
te	PRON	te
souviens	NOUN	souvien
,	PUNCT	,
lèvres	NOUN	lèvre
,	PUNCT	,
?	PUNCT	?
.	PUNCT	.
—	PUNCT	—
roses	NOUN	rose
près	ADV	près
moi	PRON	moi
taquiner	NOUN	taquiner
suis	AUX	être
brun	ADJ	brun
Grant	PROPN	Grant
,	PUNCT	,
vie	NOUN	vie
...	PUNCT	...
—	PUNCT	—
ses	DET	son
Burkhart	PROPN	Burkhart
....	PUNCT	....
en	ADP	en
de	ADP	de
par	ADP	par
yeux	NOUN	oeil
ayant	AUX	avoir
après	ADP	après
rire	NOUN	rire
pas	ADV	pas
les	DET	le
,	PUNCT	,
assombri	ADJ	assombrir
que	SCONJ	que
entendu	VERB	entendre
son	DET	son
Burkhart	PROPN	Burkhart
la	DET	le
les	DET	le
et	CCONJ	et
oubliait	VERB	oublier
partie	NOUN	partie
son	DET	son
les	PRON	le
n'	ADV	n'
en	ADP	en
ou	CCONJ	ou
Rares	ADJ	rare
on	PRON	on
étaient	AUX	être
visage	NOUN	visage
illuminé	VERB	illuminer
vu	VERB	voir
rencontrées	VERB	rencontrer
partagé	VERB	partager
gaieté	NOUN	gaieté
filles	NOUN	fille
petit	ADJ	petit
,	PUNCT	,
l'	DET	le
la	DET	le
aussitôt	ADV	aussitôt
malicieux	ADJ	malicieux
faisait	VERB	faire
son	DET	son
Judy	PROPN	Judy
Aucun	DET	aucun
amitié	NOUN	amitié
,	PUNCT	,
avoir	AUX	avoir
.	PUNCT	.
homme	NOUN	homme
par	ADP	par
.	PUNCT	.
—	PUNCT	—
ne	ADV	ne
bien	ADV	bien
dans	ADP	dans
claque	NOUN	claque
à	ADP	à
tristesse	NOUN	tristesse
est	AUX	être
tu	PRON	tu
de	ADP	de
donna	VERB	donner
une	DET	un
—	PUNCT	—
maintenant	ADV	maintenant
.	PUNCT	.
le	DET	le
gravée	VERB	graver
appeles	NOUN	appele
en	ADP	en
l'	DET	le
était	AUX	être
Tu	ADP	tu
-	PUNCT	-
l'	DET	le
expressions	NOUN	expression
oublier	NOUN	oublier
riant	VERB	rire
.	PUNCT	.
bras	NOUN	bras
de	ADP	de
ça	PRON	cela
vas	ADP	vas
Chacune	PRON	chacun
petite	ADJ	petit
Grant	PROPN	Grant
ses	DET	son
Que	SCONJ	que
jamais	VERB	jamer
sur	ADP	sur
t'	DET	t'
?	PUNCT	?
.	PUNCT	.
,	PUNCT	,
Elle	PRON	lui
lui	PRON	lui
esprit	NOUN	esprit
pouvait	VERB	pouvoir
c'	PRON	ce
faire	VERB	faire
Judy	PROPN	Judy
être	NOUN	être
—	PUNCT	—
redressa	VERB	redresser
ce	PRON	ce
?	PUNCT	?
jusqu'	ADP	jusque
?	PUNCT	?
se	PRON	se
-il	PRON	il
.	PUNCT	.
.	PUNCT	.
—	PUNCT	—
charmant	VERB	charmer
un	DET	un
sais	VERB	savoir
Je	PRON	je
ici	ADV	ici
je	PRON	je
suis	AUX	être
que	SCONJ	que
rester	VERB	rester
et	CCONJ	et
répondit	NOUN	répondit
n'	ADV	n'
vais	VERB	aller
en	PRON	en
qu'	SCONJ	que
un	DET	un
ne	ADV	ne
choisisses	NOUN	choisisse
,	PUNCT	,
,	PUNCT	,
rien	PRON	rien
Pourquoi	ADV	pourquoi
ton	ADJ	ton
Je	PRON	je
humain	ADJ	humain
à	ADP	à
—	PUNCT	—
ensuite	ADV	ensuite
l'	DET	le
prince	NOUN	prince
.	PUNCT	.
air	NOUN	air
inquiet	NOUN	inquiet
tu	SCONJ	tu
Je	PRON	je
Judy	PROPN	Judy
d'	ADP	de
partirai	VERB	partir
que	SCONJ	que
bourru	ADJ	bourru
que	SCONJ	que
un	DET	un
amis	NOUN	ami
pas	ADV	pas
ton	NOUN	ton
croyais	VERB	croire
marie	VERB	marier
qu'	SCONJ	que
ami	NOUN	ami
.	PUNCT	.
.	PUNCT	.
Grant	VERB	grer
de	ADP	de
s'	PRON	se
considère	NOUN	considère
sais	VERB	savoir
vont	VERB	aller
homme	NOUN	homme
le	DET	le
—	PUNCT	—
se	PRON	se
Il	PRON	il
ne	ADV	ne
souffrait	VERB	souffrir
pas	ADV	pas
parce	SCONJ	parce
en	PRON	en
Juste	ADV	juste
tu	PRON	tu
un	PRON	un
ce	PRON	ce
Les	DET	le
un	DET	un
elle	PRON	lui
