crottin	NOUN	crottin
et	CCONJ	et
à	ADP	à
pas	ADV	pas
humains	ADJ	humain
main	NOUN	main
fébrile	ADJ	fébrile
,	PUNCT	,
.	PUNCT	.
ces	DET	ce
?	PUNCT	?
déranger	VERB	déranger
ignora	NOUN	ignora
pressa	VERB	presser
indue	ADJ	indu
les	PRON	le
Samantha	PROPN	Samantha
est	AUX	être
pour	ADP	pour
osaient	VERB	oser
lorgner	VERB	lorgner
Doyle	NOUN	doyle
.	PUNCT	.
la	DET	le
Pour	ADP	pour
son	DET	son
n'	ADV	n'
êtres	NOUN	être
.	PUNCT	.
une	DET	un
qui	PRON	qui
Il	PRON	il
une	DET	un
Alors	ADV	alors
les	DET	le
sac	NOUN	sac
fois	NOUN	fois
se	PRON	se
d'	ADP	de
une	DET	un
.	PUNCT	.
retournèrent	VERB	retourner
mit	VERB	mettre
là	ADV	là
et	CCONJ	et
n'	ADV	n'
En	ADP	en
à	ADP	à
le	DET	le
sur	ADP	sur
elle	PRON	lui
—	PUNCT	—
rouge	NOUN	rouge
le	DET	le
D'	ADP	de
papier	NOUN	papier
s'	PRON	se
un	DET	un
petit	ADJ	petit
certaine	NOUN	certaine
cercle	NOUN	cercle
,	PUNCT	,
Clés	PRON	clés
bois	NOUN	bois
contenu	NOUN	contenu
sec	ADJ	sec
tabouret	NOUN	tabouret
pas	ADV	pas
-	NOUN	-
geste	NOUN	geste
tu	VERB	taire
.	PUNCT	.
Il	PRON	il
de	ADP	de
son	DET	son
lèvres	NOUN	lèvre
avait	VERB	avoir
?	PUNCT	?
éparpillèrent	VERB	éparpiller
sac	NOUN	sac
un	DET	un
y	PRON	y
vida	VERB	vider
le	DET	le
.	PUNCT	.
,	PUNCT	,
sur	ADP	sur
portefeuille	ADJ	portefeuill
mouchoirs	NOUN	mouchoir
en	ADP	en
de	ADP	de
es	NOUN	e
,	PUNCT	,
plus	ADV	plus
,	PUNCT	,
.	PUNCT	.
de	ADP	de
en	ADP	en
le	PRON	le
maudit	NOUN	maudit
stupide	ADJ	stupide
morceau	NOUN	morceau
objets	NOUN	objet
la	DET	le
ai	AUX	avoir
dû	VERB	devoir
cacher	VERB	cacher
s'	PRON	se
Doyle	PROPN	Doyle
—	PUNCT	—
de	ADP	de
assez	ADV	assez
-elle	PRON	lui
en	ADP	en
laisser	VERB	laisser
être	AUX	être
écria	VERB	écrier
!	PUNCT	!
froissé	ADJ	froisser
pu	VERB	pouvoir
.	PUNCT	.
lieu	NOUN	lieu
sûr	ADJ	sûr
papier	NOUN	papier
mon	DET	mon
place	NOUN	place
Bah	PROPN	Bah
Comment	ADV	comment
ce	DET	ce
sac	NOUN	sac
-je	PRON	je
—	PUNCT	—
pour	ADP	pour
bout	NOUN	bout
-t	PART	-t
.	PUNCT	.
?	PUNCT	?
remettant	VERB	remettre
J'	PRON	je
aurais	AUX	avoir
dans	ADP	dans
papier	NOUN	papier
les	DET	le
consola	NOUN	consola
en	ADP	en
que	SCONJ	que
moi	PRON	moi
Il	PRON	il
portefeuille	NOUN	portefeuille
d'	ADP	de
dans	ADP	dans
,	PUNCT	,
.	PUNCT	.
qui	PRON	qui
rangé	VERB	ranger
commettions	VERB	commettre
ce	DET	ce
des	DET	un
Sa	DET	son
j'	PRON	je
.	PUNCT	.
or	NOUN	or
,	PUNCT	,
Crois	NOUN	croi
.	PUNCT	.
en	ADP	en
enquêteurs	NOUN	enquêteur
Harley	PROPN	Harley
même	ADV	même
pendentif	NOUN	pendentif
,	PUNCT	,
-	PUNCT	-
tu	VERB	taire
—	PUNCT	—
ne	ADV	ne
est	AUX	être
soit	AUX	être
ai	AUX	avoir
type	NOUN	type
sommes	AUX	être
le	DET	le
ce	PRON	ce
mon	DET	mon
erreur	NOUN	erreur
professionnels	ADJ	professionnel
normal	ADJ	normal
ni	CCONJ	ni
des	DET	un
que	SCONJ	que
nous	PRON	nous
Nous	PRON	nous
-	PUNCT	-
escrocs	NOUN	escroc
...	PUNCT	...
ni	CCONJ	ni
rétorqua	VERB	rétorquer
resta	VERB	rester
sujet	NOUN	sujet
elle	PRON	lui
journaliste	NOUN	journaliste
,	PUNCT	,
question	NOUN	question
Au	ADP	au
Tout	ADJ	tout
alors	ADV	alors
,	PUNCT	,
relança	VERB	relancer
et	CCONJ	et
qu'	PRON	qu'
Doyle	NOUN	doyle
—	PUNCT	—
toujours	ADV	toujours
traits	NOUN	trait
d'	ADP	de
était	AUX	être
grelottait	VERB	grelotter
avait	VERB	avoir
.	PUNCT	.
suspens	NOUN	suspens
Samantha	PROPN	Samantha
.	PUNCT	.
insister	VERB	insister
,	PUNCT	,
Inutile	NOUN	inutile
une	DET	un
de	ADP	de
-elle	PROPN	-elle
remarqua	VERB	remarquer
le	DET	le
pâleur	NOUN	pâleur
que	SCONJ	que
-t	PART	-t
qu'	SCONJ	que
.	PUNCT	.
les	DET	le
ce	DET	ce
extrême	ADJ	extrême
.	PUNCT	.
médecin	NOUN	médecin
...	PUNCT	...
d'	ADP	de
en	ADP	en
—	PUNCT	—
ce	PRON	ce
tirés	VERB	tirer
qu'	SCONJ	que
me	PRON	me
,	PUNCT	,
Comme	SCONJ	comme
et	CCONJ	et
chaud	NOUN	chaud
il	PRON	il
discussions	NOUN	discussion
à	ADP	à
vêtements	NOUN	vêtement
raccompagner	VERB	raccompagner
chez	ADP	chez
lieu	NOUN	lieu
rassuré	VERB	rassurer
sont	AUX	être
la	PRON	le
lit	NOUN	lit
lancer	VERB	lancer
jusqu'	ADP	jusque
elle	PRON	lui
un	DET	un
de	ADP	de
tout	ADV	tout
,	PUNCT	,
et	CCONJ	et
ce	PRON	ce
à	ADP	à
ce	PRON	ce
veiller	VERB	veiller
têtue	VERB	têtue
Doyle	PROPN	Doyle
soit	AUX	être
des	DET	un
elle	PRON	lui
!	PUNCT	!
secs	ADJ	sec
il	PRON	il
.	PUNCT	.
de	ADP	de
se	PRON	se
décida	VERB	décider
Au	ADP	au
de	ADP	de
de	ADP	de
la	PRON	le
était	AUX	être
faut	VERB	falloir
vaines	NOUN	vaine
fait	NOUN	fait
dans	ADP	dans
,	PUNCT	,
son	DET	son
refermèrent	VERB	refermer
il	PRON	il
Doyle	PROPN	Doyle
doute	NOUN	doute
sur	ADP	sur
Ils	PRON	il
l'	DET	le
s'	SCONJ	s'
la	DET	le
voiture	NOUN	voiture
ou	CCONJ	ou
de	ADP	de
.	PUNCT	.
Lorsqu'	SCONJ	lorsque
moindre	ADJ	moindre
accord	NOUN	accord
avait	AUX	avoir
convoquerait	VERB	convoquer
le	DET	le
sans	ADP	sans
,	PUNCT	,
de	ADP	de
avait	VERB	avoir
santé	NOUN	santé
rebroussé	VERB	rebrousser
chemin	NOUN	chemin
il	PRON	il
médecin	NOUN	médecin
l'	DET	le
tôt	ADV	tôt
Mais	CCONJ	mais
de	ADP	de
,	PUNCT	,
il	PRON	il
plus	ADV	plus
,	PUNCT	,
.	PUNCT	.
l'	DET	le
écurie	NOUN	écurie
avec	ADP	avec
Samantha	PROPN	Samantha
et	CCONJ	et
gagnèrent	VERB	gagner
un	DET	un
état	NOUN	état
.	PUNCT	.
idée	NOUN	idée
de	ADP	de
son	DET	son
Samantha	PROPN	Samantha
la	DET	le
de	ADP	de
Courant	NOUN	courant
avait	AUX	avoir
poursuivre	VERB	poursuivre
scruter	VERB	scruter
du	ADP	de
pas	ADV	pas
la	DET	le
galopade	NOUN	galopade
en	ADP	en
pour	ADP	pour
n'	ADV	n'
Air	PROPN	Air
il	PRON	il
vitres	NOUN	vitre
il	PRON	il
traverser	VERB	traverser
,	PUNCT	,
voiture	NOUN	voiture
bord	NOUN	bord
la	DET	le
attrayante	ADJ	attrayant
pluie	NOUN	pluie
avait	AUX	avoir
abandonné	VERB	abandonner
,	PUNCT	,
propriété	NOUN	propriété
nuit	NOUN	nuit
au	ADP	au
étant	AUX	être
de	ADP	de
des	ADP	de
très	ADV	très
véhicule	NOUN	véhicule
décidé	VERB	décider
d'	ADP	de
,	PUNCT	,
.	PUNCT	.
Scott	PROPN	Scott
pour	ADP	pour
Intrigué	VERB	intriguer
par	ADP	par
la	DET	le
sous	ADP	sous
mieux	ADV	mieux
chemin	NOUN	chemin
abaissées	VERB	abaisser
,	PUNCT	,
ce	PRON	ce
sa	DET	son
,	PUNCT	,
femme	NOUN	femme
secouaient	VERB	secouer
voir	VERB	voir
bientôt	ADV	bientôt
veux	ADJ	veux
l'	DET	le
à	ADP	à
la	DET	le
avoir	AUX	avoir
entendre	VERB	entendre
.	PUNCT	.
—	PUNCT	—
qui	PRON	qui
instinct	NOUN	instinct
,	PUNCT	,
il	PRON	il
tremblements	NOUN	tremblement
suivi	VERB	suivre
ne	ADV	ne
se	PRON	se
des	ADP	de
passait	VERB	passer
dit	VERB	dire
-il	PRON	il
Tiens	PROPN	Tiens
félicita	VERB	féliciter
veste	NOUN	veste
je	PRON	je
Voyant	ADP	voyant
jeune	ADJ	jeune
intérieurement	ADV	intérieurement
amplitude	NOUN	amplitude
et	CCONJ	et
Samantha	PROPN	Samantha
.	PUNCT	.
son	DET	son
et	CCONJ	et
d'	ADP	de
Il	PRON	il
la	DET	le
tendit	NOUN	tendit
se	PRON	se
qui	PRON	qui
enleva	VERB	enlever
pas	ADV	pas
.	PUNCT	.
conduisait	VERB	conduire
protestation	NOUN	protestation
heureux	ADJ	heureux
puis	CCONJ	puis
avait	VERB	avoir
vêtement	NOUN	vêtement
de	DET	de
,	PUNCT	,
à	ADP	à
l'	PRON	l'
chaleur	NOUN	chaleur
dont	PRON	dont
ses	DET	son
étrange	NOUN	étrange
.	PUNCT	.
besoin	NOUN	besoin
le	DET	le
l'	DET	le
Tandis	ADV	tandis
passa	VERB	passer
enfiler	VERB	enfiler
épaules	NOUN	épaule
songea	VERB	songer
—	PUNCT	—
à	ADP	à
Merci	NOUN	merci
qu'	SCONJ	que
il	PRON	il
.	PUNCT	.
bras	NOUN	bras
de	ADP	de
il	PRON	il
Il	PRON	il
elle	PRON	lui
autour	ADV	autour
aida	VERB	aider
,	PUNCT	,
,	PUNCT	,
tant	ADV	tant
et	CCONJ	et
lui	PRON	lui
de	ADP	de
contre	ADP	contre
transmettre	VERB	transmettre
la	DET	le
un	DET	un
.	PUNCT	.
lui	PRON	lui
l'	DET	le
attira	VERB	attirer
était	AUX	être
que	SCONJ	que
reconnaître	VERB	reconnaître
Que	SCONJ	que
...	PUNCT	...
jours	NOUN	jour
cheminement	ADJ	cheminement
de	ADP	de
femme	NOUN	femme
suivi	VERB	suivre
laissait	VERB	laisser
jamais	ADV	jamais
en	ADP	en
,	PUNCT	,
Samantha	PROPN	Samantha
tout	DET	tout
derniers	ADJ	dernier
il	PRON	il
,	PUNCT	,
ce	PRON	ce
des	ADP	de
mal	NOUN	mal
une	DET	un
sentiments	NOUN	sentiment
cours	NOUN	cours
pour	ADP	pour
Samantha	PROPN	Samantha
lui	PRON	lui
temps	NOUN	temps
en	ADP	en
qu'	SCONJ	que
comme	ADP	comme
avaient	AUX	avoir
indifférent	NOUN	indifférent
bien	ADV	bien
au	ADP	au
apparue	VERB	apparaître
.	PUNCT	.
De	ADP	de
,	PUNCT	,
elle	PRON	lui
ou	CCONJ	ou
bien	ADV	bien
ne	ADV	ne
le	PRON	le
fût	PRON	fût
ses	DET	son
obligé	ADJ	obliger
forte	ADJ	fort
était	AUX	être
assez	ADV	assez
n'	ADV	n'
frondeuses	ADJ	frondeur
Mais	CCONJ	mais
,	PUNCT	,
haras	NOUN	haras
qui	PRON	qui
mines	NOUN	mine
demanda	ADJ	demanda
de	ADP	de
la	DET	le
trouvait	VERB	trouver
vue	VERB	voir
-il	PRON	il
rien	PRON	rien
irrésistible	ADJ	irrésistible
du	ADP	de
,	PUNCT	,
—	PUNCT	—
maintenant	ADV	maintenant
dehors	ADP	dehors
de	ADP	de
lui	PRON	lui
besoin	NOUN	besoin
en	ADP	en
de	ADP	de
Tu	PROPN	Tu
as	PRON	as
.	PUNCT	.
il	PRON	il
ou	CCONJ	ou
?	PUNCT	?
ni	CCONJ	ni
vraiment	ADV	vraiment
l'	PRON	l'
personne	NOUN	personne
chaud	ADJ	chaud
.	PUNCT	.
vraiment	ADV	vraiment
près	ADV	près
condescendantes	NOUN	condescendante
avait	AUX	avoir
de	ADP	de
,	PUNCT	,
il	PRON	il
qu'	SCONJ	que
avait	VERB	avoir
ses	DET	son
-t	PART	-t
débarrassée	ADV	débarrassée
éprouvé	VERB	éprouver
bout	NOUN	bout
enveloppé	ADJ	enveloppé
se	PRON	se
s'	PRON	se
.	PUNCT	.
au	ADP	au
trajet	NOUN	trajet
arrivèrent	AUX	arrivèrent
Oui	PROPN	Oui
plénitude	NOUN	plénitude
qu'	SCONJ	que
lui	PRON	lui
la	DET	le
.	PUNCT	.
de	ADP	de
mieux	ADV	mieux
passa	VERB	passer
avoir	AUX	avoir
lova	VERB	lover
va	VERB	aller
et	CCONJ	et
ils	PRON	il
quelques	DET	quelque
ça	PRON	cela
minutes	NOUN	minute
encore	ADV	encore
jamais	ADV	jamais
n'	ADV	n'
peu	ADV	peu
d'	ADP	de
Quand	SCONJ	quand
—	PUNCT	—
il	PRON	il
plus	ADV	plus
,	PUNCT	,
.	PUNCT	.
Elle	PRON	lui
étonnait	VERB	étonner
Doyle	NOUN	doyle
un	DET	un
contre	ADP	contre
reste	NOUN	reste
sentiment	NOUN	sentiment
de	ADP	de
un	DET	un
de	ADP	de
du	ADP	de
à	ADP	à
le	DET	le
—	PUNCT	—
des	ADP	de
Va	VERB	aller
Je	PRON	je
un	DET	un
.	PUNCT	.
maison	NOUN	maison
.	PUNCT	.
un	DET	un
sa	DET	son
sers	NOUN	ser
-	PUNCT	-
lui	PRON	lui
si	SCONJ	si
lui	PRON	lui
,	PUNCT	,
vestibule	ADJ	vestibul
-elle	PRON	lui
te	VERB	te
vais	VERB	aller
le	DET	le
cria	VERB	crier
bien	ADV	bien
,	PUNCT	,
dans	ADP	dans
Samantha	PROPN	Samantha
rejoins	VERB	rejoindre
.	PUNCT	.
je	PRON	je
une	DET	un
dans	ADP	dans
veux	VERB	vouloir
rendit	VERB	rendre
toi	NOUN	toi
douche	NOUN	douche
veste	NOUN	veste
Je	PRON	je
—	PUNCT	—
apéritif	NOUN	apéritif
-t	PART	-t
le	DET	le
!	PUNCT	!
s'	PRON	se
salon	NOUN	salon
et	CCONJ	et
prendre	VERB	prendre
Scott	PROPN	Scott
éloignant	VERB	éloigner
brandy	NOUN	brandy
en	ADP	en
d'	ADP	de
en	ADP	en
disparaître	NOUN	disparaître
lança	VERB	lancer
dans	ADP	dans
marche	NOUN	marche
tu	VERB	taire
et	CCONJ	et
mettre	VERB	mettre
dit	VERB	dire
puis	CCONJ	puis
se	PRON	se
.	PUNCT	.
peu	ADV	peu
répon	VERB	répon
salon	NOUN	salon
Ça	DET	ça
regarda	NOUN	regarda
Il	PRON	il
-t	PART	-t
—	PUNCT	—
Doyle	NOUN	doyle
pour	ADP	pour
un	PRON	un
.	PUNCT	.
,	PUNCT	,
avait	VERB	avoir
besoin	NOUN	besoin
.	PUNCT	.
avant	ADP	avant
dans	ADP	dans
verre	NOUN	verre
-	PUNCT	-
rendit	VERB	rendre
de	ADP	de
-il	PRON	il
un	DET	un
!	PUNCT	!
le	DET	le
la	DET	le
le	DET	le
disparaître	NOUN	disparaître
les	DET	le
couloir	NOUN	couloir
,	PUNCT	,
-elle	PRON	lui
prends	NOUN	prend
escaliers	NOUN	escalier
un	DET	un
monter	VERB	monter
choses	NOUN	chose
ordre	NOUN	ordre
attirance	NOUN	attirance
ses	DET	son
force	NOUN	force
convaincu	VERB	convaincre
d'	ADP	de
une	DET	un
que	SCONJ	que
-là	PROPN	-là
en	ADP	en
fait	NOUN	fait
Samantha	PROPN	Samantha
.	PUNCT	.
.	PUNCT	.
était	AUX	être
était	AUX	être
que	SCONJ	que
admettre	NOUN	admettre
sentiments	NOUN	sentiment
s'	PRON	se
n'	ADV	n'
compliquées	VERB	compliquer
ses	DET	son
il	PRON	il
idées	NOUN	idée
que	SCONJ	que
les	DET	le
d'	ADP	de
l'	DET	le
purement	ADV	purement
plus	ADV	plus
Jusque	PROPN	Jusque
,	PUNCT	,
égard	NOUN	égard
,	PUNCT	,
étaient	AUX	être
que	SCONJ	que
lui	PRON	lui
étaient	VERB	être
physique	ADJ	physique
de	ADP	de
fruit	NOUN	fruit
,	PUNCT	,
mais	CCONJ	mais
à	ADP	à
dans	ADP	dans
d'	ADP	de
cela	PRON	cela
le	DET	le
mondes	NOUN	monde
savait	VERB	savoir
l'	DET	le
comme	ADP	comme
ils	PRON	il
en	PRON	en
Doyle	PROPN	Doyle
de	ADP	de
des	DET	un
situation	NOUN	situation
,	PUNCT	,
paradoxalement	ADV	paradoxalement
à	ADP	à
différentes	ADJ	différent
de	ADP	de
côtoyaient	VERB	côtoyer
il	PRON	il
très	ADV	très
Chacun	PRON	chacun
un	DET	un
et	CCONJ	et
deux	NUM	deux
par	ADP	par
le	DET	le
échappait	VERB	échapper
contrôle	NOUN	contrôle
de	ADP	de
ces	DET	ce
.	PUNCT	.
.	PUNCT	.
autre	PRON	autre
régi	VERB	régir
la	DET	le
,	PUNCT	,
Ils	PRON	il
lui	PRON	lui
était	AUX	être
éprouvait	VERB	éprouver
se	PRON	se
mondes	NOUN	monde
,	PUNCT	,
appartenaient	VERB	appartenir
l'	DET	le
même	ADV	même
si	SCONJ	si
vertige	NOUN	vertige
que	SCONJ	que
un	PRON	un
règles	NOUN	règle
éloignés	ADJ	éloigné
mieux	ADV	mieux
et	CCONJ	et
rose	ADJ	rose
second	ADJ	second
serviette	NOUN	serviette
entamait	VERB	entamer
,	PUNCT	,
bain	NOUN	bain
.	PUNCT	.
était	AUX	être
enturbannée	VERB	enturbanner
dans	ADP	dans
,	PUNCT	,
Tu	PROPN	Tu
les	PRON	le
.	PUNCT	.
Doyle	NOUN	doyle
un	DET	un
Je	PRON	je
cognac	NOUN	cognac
.	PUNCT	.
enveloppée	VERB	envelopper
-elle	PRON	lui
frontière	NOUN	frontière
franchie	VERB	franchir
qui	PRON	qui
me	PRON	me
sens	VERB	sentir
—	PUNCT	—
Samantha	PROPN	Samantha
,	PUNCT	,
dit	VERB	dire
séparait	VERB	séparer
une	DET	un
le	DET	le
rarement	ADV	rarement
!	PUNCT	!
son	DET	son
assortie	VERB	assortir
dans	ADP	dans
et	CCONJ	et
rejoignit	NOUN	rejoignit
peignoir	VERB	peignoir
la	DET	le
tête	NOUN	tête
lorsque	SCONJ	lorsque
la	DET	le
de	ADP	de
—	PUNCT	—
épais	NOUN	épai
qu'	PRON	qu'
l'	DET	le
que	SCONJ	que
s'	PRON	se
.	PUNCT	.
dont	PRON	dont
as	PRON	as
,	PUNCT	,
à	ADP	à
un	DET	un
parler	VERB	parler
aux	ADP	à
—	PUNCT	—
légère	NOUN	légère
lui	PRON	lui
n'	ADV	n'
,	PUNCT	,
,	PUNCT	,
pas	ADV	pas
humecta	VERB	humecter
cognac	NOUN	cognac
Je	PRON	je
prise	NOUN	prise
.	PUNCT	.
de	ADP	de
Il	PRON	il
une	DET	un
décision	NOUN	décision
était	AUX	être
les	DET	le
demain	ADV	demain
avait	AUX	avoir
tendit	VERB	tendre
autorités	NOUN	autorité
lèvres	NOUN	lèvre
verre	NOUN	verre
il	PRON	il
elle	PRON	lui
Ce	PRON	ce
crois	VERB	croire
,	PUNCT	,
.	PUNCT	.
-t	PART	-t
nous	PRON	nous
devrions	VERB	devoir
aussitôt	ADV	aussitôt
airmieux	ADJ	airmieux
-il	PRON	il
la	DET	le
déclara	ADJ	déclara
il	PRON	il
dans	ADP	dans
danger	VERB	danger
avait	AUX	avoir
fois	NOUN	fois
une	DET	un
,	PUNCT	,
en	ADP	en
prêt	ADJ	prêt
directement	ADV	directement
peut-être	ADV	peut-être
pas	ADV	pas
la	DET	le
prendre	VERB	prendre
elle	PRON	lui
la	DET	le
Mais	CCONJ	mais
Samantha	PROPN	Samantha
chance	NOUN	chance
trouvé	VERB	trouver
.	PUNCT	.
vie	NOUN	vie
pas	ADV	pas
mesure	NOUN	mesure
père	NOUN	père
où	PRON	où
,	PUNCT	,
et	CCONJ	et
même	ADJ	même
mort	NOUN	mort
.	PUNCT	.
était	AUX	être
impliquait	VERB	impliquer
deux	NUM	deux
,	PUNCT	,
son	DET	son
n'	ADV	n'
personne	NOUN	personne
de	ADP	de
de	ADP	de
Elle	PRON	lui
et	CCONJ	et
été	AUX	être
ne	ADV	ne
jouirait	VERB	jouir
la	DET	le
la	DET	le
mise	VERB	mettre
à	ADP	à
avait	AUX	avoir
sois	AUX	être
risque	NOUN	risque
besoin	NOUN	besoin
-	ADV	-
de	ADP	de
considéra	VERB	considérer
le	DET	le
avons	VERB	avoir
—	PUNCT	—
sur	ADP	sur
de	ADP	de
sommeil	NOUN	sommeil
répondre	VERB	répondre
mon	DET	mon
.	PUNCT	.
une	DET	un
Samantha	PROPN	Samantha
Je	PRON	je
.	PUNCT	.
ment	VERB	mentir
,	PUNCT	,
.	PUNCT	.
!	PUNCT	!
la	PRON	le
divan	NOUN	divan
perdre	VERB	perdre
—	PUNCT	—
Ne	ADV	ne
décision	NOUN	décision
verre	NOUN	verre
d'	ADP	de
folle	ADJ	fou
Affalée	NOUN	affalée
avant	ADP	avant
avant	ADP	avant
le	DET	le
pas	ADV	pas
songeuse	ADJ	songeur
prendre	VERB	prendre
—	PUNCT	—
une	DET	un
de	ADP	de
que	SCONJ	que
bonne	ADJ	bon
nuit	NOUN	nuit
son	DET	son
de	ADP	de
nous	PRON	nous
A	ADP	à
crois	VERB	croire
avons	VERB	avoir
,	PUNCT	,
fous	NOUN	fou
ou	CCONJ	ou
ce	PRON	ce
demain	ADV	demain
avis	NOUN	avis
des	DET	un
billet	NOUN	billet
si	SCONJ	si
aucune	DET	aucun
preuve	NOUN	preuve
fédérale	ADJ	fédéral
puisqu'	SCONJ	puisque
calmement	VERB	calmemer
nous	PRON	nous
Kenney	PROPN	Kenney
nous	PRON	nous
.	PUNCT	.
quiconque	PRON	quiconque
voir	VERB	voir
,	PUNCT	,
le	DET	le
-t	X	-t
allons	VERB	aller
-elle	PRON	lui
Nous	PRON	nous
n'	ADV	n'
avançons	VERB	avancer
par	ADP	par
.	PUNCT	.
plus	ADV	plus
,	PUNCT	,
de	ADP	de
la	DET	le
nous	PRON	nous
même	ADV	même
,	PUNCT	,
que	PRON	que
on	PRON	on
Nous	PRON	nous
police	NOUN	police
vraiment	ADV	vraiment
n'	ADV	n'
avons	VERB	avoir
envoyé	VERB	envoyer
objecta	NOUN	objecta
pour	ADP	pour
,	PUNCT	,
prendra	VERB	prendre
attaqué	VERB	attaquer
nous	PRON	nous
changera	VERB	changer
blessée	VERB	blesser
,	PUNCT	,
tu	SCONJ	tu
il	PRON	il
y	PRON	y
soir	NOUN	soir
Je	PRON	je
un	DET	un
terrible	ADJ	terrible
confions	VERB	confier
s'	PRON	se
.	PUNCT	.
.	PUNCT	.
que	SCONJ	que
police	NOUN	police
qui	PRON	qui
.	PUNCT	.
pas	ADV	pas
à	ADP	à
ce	DET	ce
été	AUX	être
veux	VERB	vouloir
dérobé	VERB	dérober
s'	PRON	se
est	AUX	être
Celui	PROPN	Celui
Que	SCONJ	que
rien	PRON	rien
moi	PRON	moi
—	PUNCT	—
pressentiment	ADJ	pressentiment
nous	PRON	nous
ne	ADV	ne
à	ADP	à
sois	AUX	être
Doyle	PROPN	Doyle
la	DET	le
.	PUNCT	.
nous	PRON	nous
non	ADV	non
J'	PRON	je
ai	VERB	avoir
—	PUNCT	—
a	AUX	avoir
n'	ADV	n'
ne	ADV	ne
ou	CCONJ	ou
la	DET	le
tiendra	NOUN	tiendra
faisant	AUX	faire
en	PRON	en
Il	PRON	il
,	PUNCT	,
en	PRON	en
en	ADP	en
bras	NOUN	bras
le	DET	le
ses	DET	son
doigts	NOUN	doigt
installa	VERB	installer
lui	PRON	lui
C'	PRON	ce
se	PRON	se
visé	VERB	viser
de	ADP	de
pour	ADP	pour
suis	AUX	être
est	AUX	être
à	ADP	à
ses	DET	son
là	ADV	là
qui	PRON	qui
.	PUNCT	.
ne	ADV	ne
pas	ADV	pas
retenir	VERB	retenir
.	PUNCT	.
tourner	VERB	tourner
dans	ADP	dans
est	AUX	être
.	PUNCT	.
Doyle	NOUN	doyle
haras	NOUN	haras
prendre	VERB	prendre
j'	PRON	je
dut	VERB	devoir
côté	NOUN	côté
son	DET	son
s'	PRON	se
jeune	ADJ	jeune
verre	NOUN	verre
entre	ADP	entre
certaine	ADJ	certain
pas	ADV	pas
femme	NOUN	femme
et	CCONJ	et
la	DET	le
serai	VERB	être
des	DET	un
Je	PRON	je
je	PRON	je
l'	DET	le
-il	PRON	il
murmurer	VERB	murmurer
—	PUNCT	—
Promis	PROPN	Promis
,	PUNCT	,
à	ADP	à
moi	PRON	moi
te	ADV	te
Je	PRON	je
—	PUNCT	—
-elle	PRON	lui
-t	PART	-t
cœur	PROPN	cœur
Dorénavant	ADV	dorénavant
sais	VERB	savoir
commença	DET	commença
tient	VERB	tenir
.	PUNCT	.
tendres	ADJ	tendre
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
je	PRON	je
.	PUNCT	.
toute	ADJ	tout
ne	ADV	ne
prudente	ADJ	prudent
Ecoute	NOUN	ecoute
,	PUNCT	,
cette	DET	ce
Sam	PROPN	Sam
plus	ADV	plus
,	PUNCT	,
interrompit	NOUN	interrompit
à	ADP	à
pense	VERB	pense
histoire	NOUN	histoire
mais	CCONJ	mais
pas	ADV	pas
qu'	ADV	qu'
que	SCONJ	que
mots	NOUN	mot
...	PUNCT	...
.	PUNCT	.
,	PUNCT	,
l'	DET	le
me	PRON	me
chance	NOUN	chance
le	DET	le
.	PUNCT	.
vraiment	ADV	vraiment
ne	ADV	ne
de	ADP	de
avait	AUX	avoir
nuit	NOUN	nuit
que	SCONJ	que
les	DET	le
,	PUNCT	,
au	ADP	au
seule	ADJ	seul
qu'	SCONJ	que
est	AUX	être
que	SCONJ	que
retournait	VERB	retourner
haras	NOUN	haras
c'	PRON	ce
tu	SCONJ	tu
il	PRON	il
plus	ADV	plus
Si	SCONJ	si
toute	ADJ	tout
contre	ADP	contre
lui	PRON	lui
elle	PRON	lui
on	PRON	on
d'	ADP	de
qu'	PRON	qu'
la	DET	le
autorités	NOUN	autorité
en	PRON	en
.	PUNCT	.
argument	NOUN	argument
après	ADP	après
Voilà	VERB	voilà
sais	NOUN	sai
éclaircir	VERB	éclaircir
a	VERB	avoir
avons	VERB	avoir
le	DET	le
mystère	NOUN	mystère
qu'	PRON	qu'
baladerai	VERB	balader
plus	ADV	plus
avancé	VERB	avancer
nous	PRON	nous
.	PUNCT	.
pour	ADP	pour
attendant	NOUN	attendant
,	PUNCT	,
ai	VERB	avoir
D'	ADP	de
départ	NOUN	départ
En	ADP	en
raccompagne	VERB	raccompagne
enquête	NOUN	enquête
aller	VERB	aller
.	PUNCT	.
levant	ADV	levant
Quand	SCONJ	quand
mener	VERB	mener
article	NOUN	article
—	PUNCT	—
vais	VERB	aller
terminer	VERB	terminer
abdiqua	VERB	abdiquer
.	PUNCT	.
,	PUNCT	,
te	VERB	te
convaincre	NOUN	convaincre
lui	PRON	lui
de	ADP	de
pour	ADP	pour
demain	ADV	demain
à	ADP	à
-il	PRON	il
,	PUNCT	,
Je	PRON	je
l'	DET	le
J'	PRON	je
en	ADP	en
avec	ADP	avec
—	PUNCT	—
accord	NOUN	accord
un	DET	un
je	PRON	je
je	PRON	je
se	PRON	se
réfléchir	NOUN	réfléchir
dois	VERB	devoir
y	PRON	y
-t	PART	-t
la	DET	le
.	PUNCT	.
.	PUNCT	.
y	PRON	y
,	PUNCT	,
