pénombre	NOUN	pénombre
,	PUNCT	,
à	ADP	à
l'	DET	le
hôtel	NOUN	hôtel
chambre	NOUN	chambre
jour	NOUN	jour
.	PUNCT	.
première	ADJ	premier
souvenir	VERB	souvenir
étaient	AUX	être
qu'	SCONJ	que
Non	ADV	non
la	DET	le
pas	ADV	pas
dans	ADP	dans
il	PRON	il
C'	PRON	ce
il	PRON	il
abordée	VERB	aborder
était	AUX	être
aujourd'hui	ADV	aujourd'hui
Ce	DET	ce
Elle	PRON	lui
sur	ADP	sur
À	ADP	à
avait	AUX	avoir
cet	DET	ce
ce	DET	ce
il	PRON	il
elle-même	PRON	lui-même
dit	NOUN	dit
.	PUNCT	.
de	ADP	de
qu'	SCONJ	que
le	PRON	le
tard	ADV	tard
alors	ADV	alors
elle	PRON	lui
elle	PRON	lui
dans	ADP	dans
arrivera	VERB	arriver
C'	PRON	ce
devrait	VERB	devoir
retard	NOUN	retard
à	ADP	à
elle	PRON	lui
ne	ADV	ne
est	AUX	être
elle	PRON	lui
-là	PROPN	-là
elle	PRON	lui
elle	PRON	lui
cause	NOUN	cause
de	ADP	de
est	VERB	être
dit	VERB	dire
le	PRON	le
,	PUNCT	,
plus	ADV	plus
le	DET	le
pas	ADV	pas
qu'	SCONJ	que
homme	NOUN	homme
D'	ADP	de
.	PUNCT	.
en	ADP	en
lui	PRON	lui
pourquoi	ADV	pourquoi
Il	PRON	il
demande	VERB	demande
,	PUNCT	,
ne	ADV	ne
soir	NOUN	soir
faut	VERB	falloir
revoit	VERB	revoir
.	PUNCT	.
jouit	VERB	jouir
après-midi	NOUN	après-midi
Cet	DET	ce
où	PRON	où
a	AUX	avoir
,	PUNCT	,
l'	DET	le
.	PUNCT	.
désir	NOUN	désir
à	ADP	à
,	PUNCT	,
elle	PRON	lui
-	PROPN	-
elle	PRON	lui
ensemble	ADJ	ensembl
de	ADP	de
contrat	NOUN	contrat
y	PRON	y
.	PUNCT	.
elle	PRON	lui
du	ADP	de
ci	PRON	ci
du	ADP	de
ils	PRON	il
heure	NOUN	heure
restent	VERB	rester
Lui	PROPN	Lui
aussi	ADV	aussi
lui	PRON	lui
dans	ADP	dans
homme	NOUN	homme
violemment	ADV	violemment
jusqu'	ADP	jusque
lui	PRON	lui
cette	DET	ce
l'	DET	le
très	ADV	très
celle	PRON	celui
parlé	VERB	parler
pour	ADP	pour
connaît	VERB	connaître
chambre	NOUN	chambre
la	DET	le
son	DET	son
existence	NOUN	existence
vient	VERB	venir
,	PUNCT	,
nuit	NOUN	nuit
qu'	PRON	qu'
passer	VERB	passer
,	PUNCT	,
pour	ADP	pour
.	PUNCT	.
toujours	ADV	toujours
sait	VERB	savoir
homme	NOUN	homme
a	VERB	avoir
sommeil	NOUN	sommeil
qui	PRON	qui
elle	PRON	lui
,	PUNCT	,
il	PRON	il
Très	ADV	très
de	ADP	de
.	PUNCT	.
sa	DET	son
cet	DET	ce
parle	VERB	parle
qui	PRON	qui
ses	DET	son
de	ADP	de
souvent	ADV	souvent
yeux	NOUN	oeil
autre	ADJ	autre
parle	VERB	parle
homme	NOUN	homme
s'	PRON	se
entrouvre	VERB	entrouvrir
bouche	NOUN	bouche
le	DET	le
Quand	SCONJ	quand
ses	DET	son
Quand	SCONJ	quand
le	PRON	le
regardent	NOUN	regardent
lui	PRON	lui
à	ADP	à
,	PUNCT	,
à	ADP	à
elle	PRON	lui
elle	PRON	lui
.	PUNCT	.
bord	NOUN	bord
s'	PRON	se
endort	VERB	endormir
yeux	NOUN	oeil
un	DET	un
du	ADP	de
cessent	VERB	cesser
du	ADP	de
soie	NOUN	soie
sous	ADP	sous
le	DET	le
du	ADP	de
.	PUNCT	.
l'	DET	le
trembler	VERB	trembler
dans	ADP	dans
le	DET	le
à	ADP	à
.	PUNCT	.
Elle	PRON	lui
fait	AUX	faire
.	PUNCT	.
qui	PRON	qui
regarde	VERB	regarde
vers	ADP	vers
vers	ADP	vers
Fait	NOUN	fait
visage	NOUN	visage
enlisent	VERB	enliser
verser	VERB	verser
regarde	VERB	regarde
paupières	NOUN	paupière
s'	PRON	se
et	CCONJ	et
glisser	VERB	glisser
la	DET	le
.	PUNCT	.
Alors	ADV	alors
champ	NOUN	champ
,	PUNCT	,
tout	ADV	tout
dort	VERB	dormir
il	PRON	il
coup	VERB	coup
noire	ADJ	noir
envers	NOUN	envers
Il	PRON	il
doucement	ADV	doucement
de	ADP	de
la	DET	le
sol	NOUN	sol
son	DET	son
regard	NOUN	regard
.	PUNCT	.
les	DET	le
,	PUNCT	,
visage	NOUN	visage
le	DET	le
meurtrissures	NOUN	meurtrissure
visage	NOUN	visage
,	PUNCT	,
été	AUX	être
rousse	VERB	rousse
yeux	NOUN	oeil
Le	DET	le
nus	VERB	nus
.	PUNCT	.
,	PUNCT	,
de	ADP	de
la	DET	le
l'	DET	le
mains	NOUN	main
Ce	DET	ce
Il	PRON	il
ses	DET	son
.	PUNCT	.
a	VERB	avoir
mangé	VERB	manger
de	ADP	de
autre	ADJ	autre
seins	NOUN	sein
toujours	ADV	toujours
fard	NOUN	fard
.	PUNCT	.
de	DET	de
légères	ADJ	léger
y	PRON	y
les	DET	le
ils	PRON	il
ses	DET	son
soir	NOUN	soir
paille	NOUN	paille
baisers	NOUN	baiser
le	DET	le
sur	ADP	sur
a	AUX	avoir
.	PUNCT	.
homme	NOUN	homme
ont	VERB	avoir
de	ADP	de
cils	NOUN	cil
la	DET	le
couleur	NOUN	couleur
par	ADP	par
,	PUNCT	,
sont	AUX	être
Ses	DET	son
Les	DET	le
âge	NOUN	âge
ouvertes	ADJ	ouvert
demande	VERB	demande
Cet	DET	ce
vient	VERB	venir
changé	VERB	changer
sont	AUX	être
lui	PRON	lui
,	PUNCT	,
salies	VERB	salir
d'	ADP	de
où	PRON	où
dit	NOUN	dit
adresse	NOUN	adresse
très	ADV	très
qui	PRON	qui
a	AUX	avoir
la	DET	le
est	VERB	être
homme	NOUN	homme
odeur	NOUN	odeur
.	PUNCT	.
nom	NOUN	nom
elles	PRON	lui
leur	DET	leur
sont	AUX	être
,	PUNCT	,
son	DET	son
elle	PRON	lui
comme	ADP	comme
tout	ADV	tout
son	DET	son
légèrement	ADV	légèrement
elle	PRON	lui
elle	PRON	lui
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
Il	PRON	il
à	ADP	à
le	DET	le
.	PUNCT	.
la	DET	le
fois	NOUN	fois
existe	VERB	existe
,	PUNCT	,
Il	PRON	il
son	DET	son
réveille	NOUN	réveille
dit	VERB	dire
sa	DET	son
est	AUX	être
.	PUNCT	.
Il	PRON	il
elle	PRON	lui
,	PUNCT	,
C'	PRON	ce
cheveux	NOUN	cheveu
rien	PRON	rien
insistera	VERB	insister
pas	ADV	pas
Elle	PRON	lui
sur	ADP	sur
ne	ADV	ne
d'	ADP	de
où	PRON	où
pas	ADV	pas
chose	NOUN	chose
Ni	CCONJ	ni
d'	ADP	de
ne	ADV	ne
vos	DET	votre
.	PUNCT	.
Ni	VERB	ni
Elle	PRON	lui
.	PUNCT	.
Il	PRON	il
autre	ADJ	autre
elle	PRON	lui
fini	VERB	finir
Dans	ADP	dans
dit	VERB	dire
.	PUNCT	.
est	VERB	être
.	PUNCT	.
:	PUNCT	:
vient	VERB	venir
parle	VERB	parle
donne	VERB	donne
.	PUNCT	.
.	PUNCT	.
nom	NOUN	nom
Il	PRON	il
n'	ADV	n'
qui	PRON	qui
profession	NOUN	profession
.	PUNCT	.
,	PUNCT	,
son	DET	son
il	PRON	il
peau	NOUN	peau
son	DET	son
.	PUNCT	.
celui	PRON	celui
dire	VERB	dire
votre	DET	votre
seulement	ADV	seulement
elle	PRON	lui
nouveau	ADJ	nouveau
c'	PRON	ce
est	AUX	être
le	PRON	le
avec	ADP	avec
a	VERB	avoir
l'	DET	le
de	ADP	de
Ce	PRON	ce
homme	NOUN	homme
Elle	PRON	lui
difficile	ADJ	difficile
dire	VERB	dire
,	PUNCT	,
il	PRON	il
,	PUNCT	,
y	PRON	y
.	PUNCT	.
S'	SCONJ	s'
autre	ADJ	autre
les	DET	le
parfum	NOUN	parfum
désire	ADJ	désir
un	DET	un
aussi	ADV	aussi
yeux	NOUN	oeil
parfum	ADJ	parfum
le	DET	le
quoi	PRON	quoi
de	ADP	de
.	PUNCT	.
à	ADP	à
pour	ADP	pour
est	AUX	être
elle	PRON	lui
,	PUNCT	,
baisse	NOUN	baisse
,	PUNCT	,
plus	ADV	plus
viendra	VERB	venir
n'	ADV	n'
la	PRON	le
elle	PRON	lui
lui	PRON	lui
désire	ADJ	désir
table	NOUN	table
il	PRON	il
sur	ADP	sur
il	PRON	il
elle	PRON	lui
homme	NOUN	homme
allée	VERB	aller
à	ADP	à
s'	SCONJ	s'
accepté	VERB	accepter
de	ADP	de
le	DET	le
s'	SCONJ	s'
désire	ADJ	désir
du	ADP	de
.	PUNCT	.
,	PUNCT	,
il	PRON	il
Pourquoi	ADV	pourquoi
seul	ADJ	seul
demain	ADV	demain
parfum	NOUN	parfum
bord	NOUN	bord
de	ADP	de
café	NOUN	café
ne	ADV	ne
demande	VERB	demande
.	PUNCT	.
cet	DET	ce
sa	DET	son
dit	VERB	dire
,	PUNCT	,
mer	VERB	mer
le	DET	le
dans	ADP	dans
le	DET	le
pourquoi	ADV	pourquoi
pas	ADV	pas
Une	DET	un
elle	PRON	lui
est	AUX	être
Il	PRON	il
le	DET	le
nuit	NOUN	nuit
a	AUX	avoir
.	PUNCT	.
mourir	VERB	mourir
contrat	NOUN	contrat
étiez	VERB	être
que	SCONJ	que
vous	PRON	vous
--	PUNCT	--
le	DET	le
vous	PRON	vous
voulu	VERB	vouloir
cherche	VERB	cherche
paisible	ADJ	paisible
,	PUNCT	,
dans	ADP	dans
à	ADP	à
.	PUNCT	.
,	PUNCT	,
:	PUNCT	:
dans	ADP	dans
aviez	VERB	avoir
dès	ADP	dès
dit	VERB	dire
ce	DET	ce
ai	AUX	avoir
nuits	NOUN	nuit
Elle	PRON	lui
blanches	ADJ	blanc
envie	NOUN	envie
de	ADP	de
vous	PRON	vous
vous	PRON	vous
,	PUNCT	,
j'	PRON	je
Elle	PRON	lui
vous	PRON	vous
êtes	AUX	être
.	PUNCT	.
,	PUNCT	,
Parce	SCONJ	parce
souvenez	VERB	souvenir
café	NOUN	café
dans	ADP	dans
entré	VERB	entrer
état	NOUN	état
cette	DET	ce
douleur	NOUN	douleur
que	SCONJ	que
des	ADP	de
où	PRON	où
mourir	VERB	mourir
l'	DET	le
éducation	NOUN	éducation
tour	NOUN	tour
la	DET	le
.	PUNCT	.
doute	NOUN	doute
avec	ADP	avec
mon	DET	mon
attendre	VERB	attendre
me	PRON	me
extérieure	ADJ	extérieur
l'	PRON	l'
imaginez	NOUN	imaginez
Mettre	VERB	mettre
croire	VERB	croire
théâtrale	ADJ	théâtral
j'	PRON	je
mourir	VERB	mourir
contre	ADP	contre
derrière	ADP	derrière
Je	PRON	je
voulais	VERB	vouloir
mon	DET	mon
dû	VERB	devoir
cette	DET	ce
Je	PRON	je
façon	NOUN	façon
moi	PRON	moi
une	DET	un
ai	VERB	avoir
suis	AUX	être
mort	NOUN	mort
aurait	AUX	avoir
et	CCONJ	et
sans	ADP	sans
dit	VERB	dire
.	PUNCT	.
qui	PRON	qui
vous	PRON	vous
,	PUNCT	,
corps	NOUN	corps
.	PUNCT	.
:	PUNCT	:
corps	NOUN	corps
Comme	SCONJ	comme
vous	PRON	vous
me	PRON	me
de	ADP	de
et	CCONJ	et
faire	AUX	faire
son	DET	son
dit	VERB	dire
vous	PRON	vous
suis	AUX	être
vous	PRON	vous
cette	DET	ce
peur	NOUN	peur
que	SCONJ	que
je	PRON	je
me	PRON	me
il	PRON	il
le	DET	le
matin	NOUN	matin
je	PRON	je
,	PUNCT	,
et	CCONJ	et
nationale	ADJ	national
aie	VERB	avoir
vu	VERB	voir
quand	SCONJ	quand
,	PUNCT	,
j'	PRON	je
n'	ADV	n'
vouliez	VERB	vouloir
un	DET	un
que	SCONJ	que
voyou	NOUN	voyou
vous	PRON	vous
avez	AUX	avoir
,	PUNCT	,
vous	PRON	vous
restée	VERB	rester
vous	PRON	vous
qu'	SCONJ	que
sur	ADP	sur
pleuriez	ADJ	pleuriez
fallait	VERB	falloir
que	SCONJ	que
de	ADP	de
route	NOUN	route
ai	AUX	avoir
.	PUNCT	.
,	PUNCT	,
ça	PRON	cela
C'	PRON	ce
est	AUX	être
mais	CCONJ	mais
étiez	VERB	être
et	CCONJ	et
payer	VERB	payer
que	SCONJ	que
au	ADP	au
je	PRON	je
que	SCONJ	que
clown	NOUN	clown
que	SCONJ	que
vêtements	NOUN	vêtement
que	SCONJ	que
su	VERB	savoir
qu'	PRON	qu'
.	PUNCT	.
pas	ADV	pas
trompée	ADV	trompée
le	DET	le
m'	PRON	me
tout	ADV	tout
vous	PRON	vous
les	DET	le
.	PUNCT	.
parce	SCONJ	parce
et	CCONJ	et
vu	VERB	voir
khôl	NOUN	khôl
ce	PRON	ce
ai	AUX	avoir
ai	AUX	avoir
regardé	VERB	regarder
que	SCONJ	que
,	PUNCT	,
aimais	VERB	aimer
de	ADP	de
je	PRON	je
de	ADP	de
entier	ADJ	entier
,	PUNCT	,
vos	DET	votre
J'	PRON	je
contraire	NOUN	contraire
de	ADP	de
je	PRON	je
bleu	ADJ	bleu
ne	ADV	ne
yeux	NOUN	oeil
j'	PRON	je
m'	PRON	me
étais	VERB	être
autour	ADV	autour
vous	PRON	vous
ai	AUX	avoir
on	PRON	on
Alors	ADV	alors
celle	PRON	celui
enseigné	VERB	enseigner
des	ADP	de
étiez	VERB	être
le	DET	le
,	PUNCT	,
avait	AUX	avoir
tiraillement	NOUN	tiraillement
jours	NOUN	jour
un	DET	un
et	CCONJ	et
,	PUNCT	,
Il	PRON	il
le	DET	le
étiez	VERB	être
,	PUNCT	,
assassin	NOUN	assassin
dans	ADP	dans
nouvelle	ADJ	nouveau
sorti	VERB	sortir
un	DET	un
croit	VERB	croire
quinze	NUM	quinze
vous	PRON	vous
ni	CCONJ	ni
n'	ADV	n'
hypocrisie	NOUN	hypocrisie
,	PUNCT	,
la	DET	le
la	DET	le
larmes	NOUN	larme
arrive	VERB	arrive
ni	CCONJ	ni
dans	ADP	dans
vie	NOUN	vie
voyou	NOUN	voyou
qui	PRON	qui
vous	PRON	vous
regard	NOUN	regard
percevoir	VERB	percevoir
,	PUNCT	,
.	PUNCT	.
sourire	ADJ	sourir
l'	DET	le
absence	NOUN	absence
de	ADP	de
,	PUNCT	,
le	DET	le
après	ADP	après
le	DET	le
trouver	VERB	trouver
des	ADP	de
votre	DET	votre
ne	ADV	ne
place	NOUN	place
--	PUNCT	--
commencement	NOUN	commencement
à	ADP	à
Et	CCONJ	et
effrayé	VERB	effrayer
avez	VERB	avoir
pas	ADV	pas
ne	ADV	ne
est	AUX	être
en	PRON	en
vous	PRON	vous
:	PUNCT	:
connaître	VERB	connaître
savez	VERB	savoir
vous	PRON	vous
dit	VERB	dire
peut	VERB	pouvoir
.	PUNCT	.
.	PUNCT	.
Elle	PRON	lui
Il	PRON	il
pas	ADV	pas
où	ADV	où
ne	ADV	ne
pas	ADV	pas
place	NOUN	place
place	NOUN	place
est	AUX	être
de	ADP	de
.	PUNCT	.
.	PUNCT	.
une	DET	un
Je	PRON	je
,	PUNCT	,
vous	PRON	vous
,	PUNCT	,
Personne	PRON	personne
se	PRON	se
vous	PRON	vous
n'	ADV	n'
connais	VERB	connaître
choses	NOUN	chose
mettre	VERB	mettre
c'	PRON	ce
,	PUNCT	,
j'	PRON	je
ça	PRON	cela
mer	VERB	mer
les	DET	le
sans	ADP	sans
Elle	PRON	lui
de	ADP	de
la	PRON	le
vous	PRON	vous
que	SCONJ	que
comme	ADP	comme
un	DET	un
--	PUNCT	--
avoir	VERB	avoir
aime	VERB	aime
.	PUNCT	.
.	PUNCT	.
maison	NOUN	maison
ce	DET	ce
yeux	NOUN	oeil
perdu	VERB	perdre
Dans	ADP	dans
que	SCONJ	que
je	PRON	je
êtes	AUX	être
vous	PRON	vous
café	NOUN	café
,	PUNCT	,
Dans	ADP	dans
Elle	PRON	lui
,	PUNCT	,
vu	VERB	voir
et	CCONJ	et
peuple	NOUN	peuple
dit	VERB	dire
vous	PRON	vous
ai	AUX	avoir
ferme	ADJ	ferme
descendance	NOUN	descendance
cette	DET	ce
vous	PRON	vous
:	PUNCT	:
bord	NOUN	bord
êtes	AUX	être
perdu	VERB	perdre
.	PUNCT	.
que	PRON	que
de	ADP	de
souhaitiez	VERB	souhaiter
au	ADP	au
regarde	NOUN	regarde
renommée	NOUN	renommée
si	SCONJ	si
de	ADP	de
.	PUNCT	.
un	DET	un
cette	DET	ce
comme	ADP	comme
lui	PRON	lui
suis	AUX	être
aussi	ADV	aussi
le	DET	le
de	ADP	de
que	SCONJ	que
,	PUNCT	,
s'	PRON	se
dans	ADP	dans
--	PRON	--
,	PUNCT	,
ma	DET	mon
vous	PRON	vous
ma	DET	mon
elle	PRON	lui
ce	DET	ce
avec	ADP	avec
statut	NOUN	statut
elle	PRON	lui
le	PRON	le
arrête	VERB	arrête
--	PROPN	--
ce	DET	ce
puis	CCONJ	puis
je	PRON	je
mien	NOUN	mien
au	ADP	au
restée	VERB	rester
,	PUNCT	,
moment	NOUN	moment
Elle	PRON	lui
jeunesse	NOUN	jeunesse
peuple	NOUN	peuple
cœur	NOUN	cœur
j'	PRON	je
égaré	VERB	égarer
était	AUX	être
vie	NOUN	vie
,	PUNCT	,
étais	VERB	être
dit	VERB	dire
où	PRON	où
que	SCONJ	que
les	DET	le
Il	PRON	il
mise	VERB	mettre
mort	NOUN	mort
s'	PRON	se
pendant	ADP	pendant
.	PUNCT	.
c'	PRON	ce
elle	PRON	lui
habituée	VERB	habituer
à	ADP	à
sait	VERB	savoir
la	DET	le
leur	DET	leur
Elle	PRON	lui
elle	PRON	lui
a	AUX	avoir
qu'	SCONJ	que
à	ADP	à
qu'	SCONJ	que
qu'	SCONJ	que
que	SCONJ	que
heures	NOUN	heure
su	VERB	savoir
de	ADP	de
elle	PRON	lui
croit	VERB	croire
dit	VERB	dire
aimer	VERB	aimer
demande	VERB	demande
,	PUNCT	,
rencontre	NOUN	rencontre
la	DET	le
comme	SCONJ	comme
avait	AUX	avoir
oui	NOUN	oui
était	AUX	être
.	PUNCT	.
on	PRON	on
si	SCONJ	si
on	PRON	on
à	ADP	à
elle	PRON	lui
est	AUX	être
l'	DET	le
premières	ADJ	premier
mourir	VERB	mourir
est	AUX	être
commencé	VERB	commencer
.	PUNCT	.
à	ADP	à
que	SCONJ	que
,	PUNCT	,
trop	ADV	trop
--	PUNCT	--
chose	NOUN	chose
pour	ADP	pour
vous	PRON	vous
mieux	NOUN	mieux
a	AUX	avoir
toujours	ADV	toujours
nuit	NOUN	nuit
pensiez	NOUN	pensiez
habitue	VERB	habitue
pour	ADP	pour
:	PUNCT	:
était	AUX	être
plus	ADV	plus
à	ADP	à
dit	VERB	dire
,	PUNCT	,
,	PUNCT	,
on	PRON	on
Elle	PRON	lui
s'	PRON	se
vous	PRON	vous
aimer	VERB	aimer
ne	ADV	ne
fin	NOUN	fin
je	PRON	je
argent	NOUN	argent
le	DET	le
été	AUX	être
de	ADP	de
.	PUNCT	.
L'	DET	le
Après	PROPN	Après
tard	ADV	tard
c'	PRON	ce
refuse	VERB	refuse
la	DET	le
trop	ADV	trop
.	PUNCT	.
Ça	PRON	cela
la	DET	le
laquelle	PRON	lequel
tard	ADV	tard
le	DET	le
déjà	ADV	déjà
ont	AUX	avoir
devait	VERB	devoir
ai	AUX	avoir
ne	ADV	ne
jeune	ADJ	jeune
,	PUNCT	,
,	PUNCT	,
j'	PRON	je
.	PUNCT	.
m'	PRON	me
étiez	VERB	être
encore	ADV	encore
moi	PRON	moi
veut	VERB	vouloir
et	CCONJ	et
vos	DET	votre
ça	PRON	cela
travers	NOUN	travers
d'	ADP	de
pas	ADV	pas
pour	ADP	pour
,	PUNCT	,
rien	PRON	rien
la	DET	le
payée	VERB	payer
mort	NOUN	mort
argent	NOUN	argent
n'	ADV	n'
histoires	NOUN	histoire
aimer	VERB	aimer
seulement	ADV	seulement
à	ADP	à
vous	PRON	vous
très	ADV	très
.	PUNCT	.
aviez	VERB	avoir
servi	VERB	servir
pour	ADP	pour
et	CCONJ	et
à	ADP	à
vu	VERB	voir
Et	CCONJ	et
ces	DET	ce
que	SCONJ	que
vous	PRON	vous
vous	PRON	vous
confirmer	VERB	confirmer
stratagèmes	NOUN	stratagème
Il	PRON	il
tous	ADJ	tout
jusqu'	ADP	jusque
pour	ADP	pour
mois	NOUN	mois
voient	VERB	voir
.	PUNCT	.
Ils	PRON	il
savoir	VERB	savoir
au	ADP	au
du	ADP	de
.	PUNCT	.
dans	ADP	dans
la	DET	le
chambre	NOUN	chambre
.	PUNCT	.
la	DET	le
restent	VERB	rester
:	PUNCT	:
qu'	PRON	qu'
dans	ADP	dans
dans	ADP	dans
dit	VERB	dire
d'	ADP	de
heure	NOUN	heure
homme	NOUN	homme
lui	PRON	lui
de	ADP	de
cette	DET	ce
chambre	NOUN	chambre
ensemble	ADJ	ensembl
après-midi	NOUN	après-midi
pour	ADP	pour
l'	DET	le
ville	NOUN	ville
journée	NOUN	journée
dans	ADP	dans
Elle	PRON	lui
à	ADP	à
se	PRON	se
Ils	PRON	il
hôtel	NOUN	hôtel
eux	PRON	lui
une	DET	un
a	AUX	avoir
se	PRON	se
retrouver	VERB	retrouver
l'	DET	le
cet	DET	ce
louée	VERB	louer
contrat	NOUN	contrat
il	PRON	il
pas	ADV	pas
il	PRON	il
réveille	NOUN	réveille
c'	PRON	ce
pas	ADV	pas
endormir	VERB	endormir
Quelquefois	ADV	quelquefois
la	DET	le
en	ADP	en
il	PRON	il
il	PRON	il
n'	ADV	n'
ses	DET	son
de	ADP	de
et	CCONJ	et
,	PUNCT	,
s'	PRON	se
c'	PRON	ce
ne	ADV	ne
est	AUX	être
de	ADP	de
retards	NOUN	retard
aussi	ADV	aussi
vient	VERB	venir
arrive	VERB	arrive
pas	ADV	pas
se	PRON	se
réveille	VERB	réveille
elle	PRON	lui
la	DET	le
d'	ADP	de
Parfois	ADV	parfois
alors	ADV	alors
est	AUX	être
cause	NOUN	cause
lui	PRON	lui
.	PUNCT	.
,	PUNCT	,
là	ADV	là
,	PUNCT	,
habitude	NOUN	habitude
de	ADP	de
lui	PRON	lui
,	PUNCT	,
s'	SCONJ	s'
là	ADV	là
ne	ADV	ne
qui	PRON	qui
sortant	VERB	sortir
est	AUX	être
dit	VERB	dire
chambre	NOUN	chambre
professeur	NOUN	professeur
lendemain	NOUN	lendemain
d'	ADP	de
jusqu'	ADP	jusque
la	DET	le
de	ADP	de
est	AUX	être
hôtel	NOUN	hôtel
elle	PRON	lui
.	PUNCT	.
qu'	SCONJ	que
moi	PRON	moi
dans	ADP	dans
,	PUNCT	,
reste	VERB	reste
démissionné	VERB	démissionner
folle	ADJ	fou
soir	NOUN	soir
y	PRON	y
elle	PRON	lui
n'	ADV	n'
va	VERB	aller
elle	PRON	lui
directement	ADV	directement
,	PUNCT	,
il	PRON	il
de	ADP	de
Elle	PRON	lui
.	PUNCT	.
Ce	PRON	ce
cet	DET	ce
Espèce	NOUN	espèce
lui	PRON	lui
et	CCONJ	et
.	PUNCT	.
au	ADP	au
idiote	NOUN	idiot
a	AUX	avoir
Il	PRON	il
apprend	VERB	apprendre
son	DET	son
crie	VERB	crier
contre	ADP	contre
.	PUNCT	.
elle	PRON	lui
poste	NOUN	poste
pas	ADV	pas
de	ADP	de
,	PUNCT	,
vais	VERB	aller
.	PUNCT	.
et	CCONJ	et
yeux	NOUN	oeil
beaucoup	ADV	beaucoup
qui	PRON	qui
elle	PRON	lui
yeux	NOUN	oeil
comptez	VERB	compter
soie	NOUN	soie
noire	ADJ	noir
elle	PRON	lui
la	DET	le
n'	ADV	n'
.	PUNCT	.
rit	VERB	rire
est	AUX	être
caresse	VERB	caresse
il	PRON	il
Elle	PRON	lui
.	PUNCT	.
des	ADP	de
entretenir	VERB	entretenir
.	PUNCT	.
,	PUNCT	,
les	DET	le
yeux	NOUN	oeil
Elle	PRON	lui
par	ADP	par
Elle	PRON	lui
cavité	NOUN	cavité
y	PRON	y
les	DET	le
rire	NOUN	rire
pas	ADV	pas
la	DET	le
beaucoup	ADV	beaucoup
fermés	VERB	fermer
Il	PRON	il
est	AUX	être
avec	ADP	avec
près	ADV	près
sous	ADP	sous
la	DET	le
finit	VERB	finir
vous	PRON	vous
d'	ADP	de
,	PUNCT	,
allongé	VERB	allonger
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
un	DET	un
terrible	ADJ	terrible
en	ADP	en
bouche	NOUN	bouche
parle	VERB	parle
.	PUNCT	.
le	DET	le
amour	NOUN	amour
est	AUX	être
la	DET	le
retire	VERB	retire
méplats	NOUN	méplat
vivre	VERB	vivre
cherche	VERB	cherche
les	DET	le
l'	DET	le
autre	ADJ	autre
Elle	PRON	lui
peau	NOUN	peau
crie	NOUN	crie
arête	NOUN	arête
.	PUNCT	.
des	ADP	de
immensité	NOUN	immensité
indienne	ADJ	indien
que	SCONJ	que
,	PUNCT	,
Elle	PRON	lui
elle	PRON	lui
,	PUNCT	,
aussi	ADV	aussi
à	ADP	à
front	VERB	front
Et	CCONJ	et
aveugle	NOUN	aveugle
à	ADP	à
,	PUNCT	,
dit	VERB	dire
travers	NOUN	travers
.	PUNCT	.
que	SCONJ	que
cet	DET	ce
visage	NOUN	visage
l'	DET	le
Elle	PRON	lui
Elle	PRON	lui
os	NOUN	os
.	PUNCT	.
mains	NOUN	main
contre	ADP	contre
y	PRON	y
elle	PRON	lui
elle	PRON	lui
ses	DET	son
jeter	VERB	jeter
la	DET	le
de	ADP	de
mer	VERB	mer
.	PUNCT	.
détourne	VERB	détourne
qu'	PRON	qu'
l'	DET	le
.	PUNCT	.
si	SCONJ	si
,	PUNCT	,
est	AUX	être
était	AUX	être
comme	ADP	comme
de	ADP	de
devant	ADP	devant
visage	NOUN	visage
chambre	NOUN	chambre
de	ADP	de
en	ADP	en
sanglots	NOUN	sanglot
Elle	PRON	lui
,	PUNCT	,
le	DET	le
est	VERB	être
homme	NOUN	homme
Et	CCONJ	et
elle	PRON	lui
la	DET	le
Elle	PRON	lui
s'	PRON	se
crie	NOUN	crie
lui	PRON	lui
mur	NOUN	mur
se	PRON	se
va	VERB	aller
de	ADP	de
la	PRON	le
brûlée	VERB	brûler
du	ADP	de
se	PRON	se
perte	NOUN	perte
elle	PRON	lui
d'	ADP	de
découvre	VERB	découvrir
basse	ADJ	bas
avec	ADP	avec
en	ADP	en
chose	NOUN	chose
elle	PRON	lui
très	ADV	très
au-delà	ADV	au-delà
raison	NOUN	raison
l'	PRON	l'
appelle	VERB	appeler
.	PUNCT	.
mers	NOUN	mer
de	ADP	de
présence	NOUN	présence
La	DET	le
quelqu'	ADP	quelqu'
comme	SCONJ	comme
la	DET	le
.	PUNCT	.
Elle	PRON	lui
,	PUNCT	,
l'	DET	le
vivre	NOUN	vivre
instant	NOUN	instant
elle	PRON	lui
ferait	VERB	faire
,	PUNCT	,
de	ADP	de
,	PUNCT	,
mort	NOUN	mort
toute	DET	tout
comme	ADP	comme
la	DET	le
de	ADP	de
un	DET	un
arrive	VERB	arrive
sa	DET	son
appelle	VERB	appeler
sourde	NOUN	sourde
mort	NOUN	mort
à	ADP	à
,	PUNCT	,
elle	PRON	lui
soudaineté	NOUN	soudaineté
à	ADP	à
voix	NOUN	voix
des	ADP	de
un	PRON	un
Elle	PRON	lui
des	DET	un
combles	NOUN	comble
la	DET	le
fin	NOUN	fin
homme	NOUN	homme
,	PUNCT	,
des	ADP	de
