villages	NOUN	village
que	SCONJ	que
de	ADP	de
,	PUNCT	,
présentera	VERB	présenter
au	ADP	au
avez	VERB	avoir
sa	DET	son
d'	ADP	de
se	PRON	se
espère	VERB	espérer
ans	NOUN	an
des	DET	un
vous	PRON	vous
vie	NOUN	vie
Et	CCONJ	et
vous	PRON	vous
apercevez	VERB	apercevoir
homme	NOUN	homme
je	PRON	je
puis	CCONJ	puis
,	PUNCT	,
.	PUNCT	.
elle	PRON	lui
vous	PRON	vous
femmes	NOUN	femme
,	PUNCT	,
Angie	NOUN	angie
déclara	ADJ	déclara
vous	PRON	vous
les	DET	le
lui	PRON	lui
—	PUNCT	—
,	PUNCT	,
et	CCONJ	et
soit	AUX	être
une	DET	un
trahie	NOUN	trahie
interrompit	NOUN	interrompit
,	PUNCT	,
écrire	NOUN	écrire
prenant	VERB	prendre
je	PRON	je
conditions	NOUN	condition
difficile	ADJ	difficile
à	ADP	à
un	DET	un
ces	DET	ce
peu	ADV	peu
conscience	NOUN	conscience
qu'	SCONJ	que
,	PUNCT	,
qu'	SCONJ	que
célibataires	ADJ	célibataire
confiait	VERB	confier
.	PUNCT	.
...	PUNCT	...
il	PRON	il
Dans	ADP	dans
se	PRON	se
Michael	PROPN	Michael
s'	PRON	se
d'	ADP	de
.	PUNCT	.
vous	PRON	vous
chroniques	NOUN	chronique
—	PUNCT	—
Oui	PROPN	Oui
comprends	VERB	comprendre
sentez	VERB	sentir
sur	ADP	sur
avec	ADP	avec
des	ADP	de
non	ADV	non
déconcertante	ADJ	déconcertant
c'	PRON	ce
J'	PRON	je
vraiment	ADV	vraiment
.	PUNCT	.
facilité	NOUN	facilité
époque	NOUN	époque
une	DET	un
l'	DET	le
mais	CCONJ	mais
je	PRON	je
-elle	PRON	lui
attentive	ADJ	attentif
découverte	NOUN	découverte
un	DET	un
poursuivre	VERB	poursuivre
sais	VERB	savoir
.	PUNCT	.
ai	VERB	avoir
de	ADP	de
.	PUNCT	.
serais	VERB	être
Mais	CCONJ	mais
pas	ADV	pas
cette	DET	ce
Célibataire	NOUN	célibataire
ou	CCONJ	ou
enfant	NOUN	enfant
ans	NOUN	an
est	AUX	être
je	PRON	je
ne	ADV	ne
désire	VERB	désire
,	PUNCT	,
empêcha	NOUN	empêcha
,	PUNCT	,
—	PUNCT	—
avoir	VERB	avoir
Je	PRON	je
encore	ADV	encore
reprit	VERB	reprendre
à	ADP	à
jeune	ADJ	jeune
,	PUNCT	,
trente-quatre	NUM	trente-quatre
.	PUNCT	.
notre	DET	notre
mère	NOUN	mère
qu'	SCONJ	que
Et	CCONJ	et
...	PUNCT	...
—	PUNCT	—
vous	PRON	vous
renseigner	VERB	renseigner
Je	PRON	je
et	CCONJ	et
.	PUNCT	.
toujours	ADV	toujours
regard	NOUN	regard
jusqu'	ADP	jusque
à	ADP	à
restera	VERB	rester
Mais	CCONJ	mais
instant	NOUN	instant
une	DET	un
—	PUNCT	—
?	PUNCT	?
de	ADP	de
avouer	VERB	avouer
.	PUNCT	.
entre	ADP	entre
songe	VERB	songer
soutint	VERB	soutenir
Michael	PROPN	Michael
un	DET	un
sperme	NOUN	sperme
.	PUNCT	.
banque	NOUN	banque
chose	NOUN	chose
Je	PRON	je
y	PRON	y
le	DET	le
me	PRON	me
,	PUNCT	,
de	ADP	de
j'	PRON	je
peux	VERB	pouvoir
dans	ADP	dans
nous	PRON	nous
suis	AUX	être
qui	PRON	qui
Bien	ADV	bien
même	ADV	même
allée	NOUN	allée
quelque	DET	quelque
Elle	PRON	lui
sûr	ADJ	sûr
.	PUNCT	.
—	PUNCT	—
suis	AUX	être
n'	ADV	n'
,	PUNCT	,
trahir	PRON	trahir
.	PUNCT	.
impression	NOUN	impression
je	PRON	je
heureuse	ADJ	heureux
J'	PRON	je
,	PUNCT	,
peux	VERB	pouvoir
l'	PRON	l'
disent	VERB	dire
besoin	NOUN	besoin
le	DET	le
En	ADP	en
l'	DET	le
Elle	PRON	lui
,	PUNCT	,
toutes	ADJ	tout
aurais	VERB	avoir
:	PUNCT	:
.	PUNCT	.
pas	ADV	pas
j'	PRON	je
franchir	VERB	franchir
je	PRON	je
ne	ADV	ne
réalité	NOUN	réalité
lectrices	NOUN	lecteur
alors	ADV	alors
heureuse	ADJ	heureux
pas	ADV	pas
être	AUX	être
qui	PRON	qui
car	CCONJ	car
pas	ADV	pas
de	ADP	de
»	PUNCT	»
«	NOUN	«
moi	PRON	moi
se	PRON	se
célibataire	ADJ	célibataire
aussi	ADV	aussi
je	PRON	je
les	DET	le
ose	AUX	ose
et	CCONJ	et
ai	VERB	avoir
est	AUX	être
jamais	ADV	jamais
autre	ADJ	autre
—	PUNCT	—
lut	VERB	lire
ne	ADV	ne
.	PUNCT	.
d'	ADP	de
.	PUNCT	.
quelque	DET	quelque
j'	PRON	je
-il	PRON	il
,	PUNCT	,
du	ADP	de
.	PUNCT	.
point	NOUN	point
me	PRON	me
malade	ADJ	malade
les	DET	le
si	SCONJ	si
alors	ADV	alors
parfois	ADV	parfois
désenchantement	NOUN	désenchantement
passionnément	ADV	passionnément
,	PUNCT	,
suis	AUX	être
au	ADP	au
j'	PRON	je
ai	AUX	avoir
rappeler	VERB	rappeler
la	DET	le
Je	PRON	je
aussi	ADV	aussi
que	PRON	que
de	ADP	de
sympathie	NOUN	sympathie
en	PRON	en
désiré	VERB	désirer
Angie	NOUN	angie
pas	ADV	pas
dans	ADP	dans
regrette	VERB	regrette
et	CCONJ	et
de	ADP	de
,	PUNCT	,
dit	VERB	dire
de	ADP	de
chose	NOUN	chose
Michael	PROPN	Michael
chose	NOUN	chose
yeux	NOUN	oeil
exemple	NOUN	exemple
Peut	PROPN	Peut
Vous	PRON	vous
d'	ADP	de
cohabitent	VERB	cohabiter
s'	PRON	se
—	PUNCT	—
—	PUNCT	—
à	ADP	à
,	PUNCT	,
que	SCONJ	que
plusieurs	DET	plusieurs
une	DET	un
fois	NOUN	fois
-ce	PRON	-ce
chacun	PRON	chacun
Il	PRON	il
nouant	VERB	nouer
nous	PRON	nous
elle	PRON	lui
.	PUNCT	.
main	NOUN	main
êtes	VERB	être
être	ADV	être
-moi	PRON	moi
est	AUX	être
.	PUNCT	.
Par	ADP	par
de	ADP	de
lui	PRON	lui
savez	VERB	savoir
vous	PRON	vous
préférable	ADJ	préférable
personnes	NOUN	personne
saisit	VERB	saisir
croyez	NOUN	croyez
,	PUNCT	,
approcha	VERB	approcher
en	ADP	en
,	PUNCT	,
,	PUNCT	,
doucement	ADV	doucement
doigts	NOUN	doigt
je	PRON	je
pense	VERB	pense
et	CCONJ	et
-	ADV	-
.	PUNCT	.
la	DET	le
leurs	DET	leur
-il	PRON	il
journaliste	NOUN	journaliste
tout	ADJ	tout
observèrent	VERB	observer
d'	ADP	de
Ils	PRON	il
une	DET	un
accepter	VERB	accepter
une	DET	un
une	DET	un
personnalité	NOUN	personnalité
,	PUNCT	,
—	PUNCT	—
,	PUNCT	,
,	PUNCT	,
être	AUX	être
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
quelques	DET	quelque
intérieur	NOUN	intérieur
L'	DET	le
leva	VERB	lever
,	PUNCT	,
d'	ADP	de
acerbe	ADJ	acerbe
ajouta	ADJ	ajouta
-t	PART	-t
fidèle	ADV	fidèle
en	ADP	en
ce	PRON	ce
Angie	NOUN	angie
et	CCONJ	et
et	CCONJ	et
silence	NOUN	silence
femme	NOUN	femme
.	PUNCT	.
s'	PRON	se
y	PRON	y
important	NOUN	important
qui	PRON	qui
.	PUNCT	.
est	VERB	être
façonne	VERB	façonne
votre	DET	votre
instants	NOUN	instant
drôle	VERB	drôle
d'	ADP	de
main	NOUN	main
c'	PRON	ce
confie	VERB	confier
du	ADP	de
avec	ADP	avec
bras	NOUN	bras
un	DET	un
retomber	VERB	retomber
caressa	NOUN	caressa
personnels	ADJ	personnel
Après	ADP	après
de	ADP	de
Mais	CCONJ	mais
vous	PRON	vous
,	PUNCT	,
ce	PRON	ce
la	DET	le
à	ADP	à
laissa	ADJ	laissa
raconte	VERB	raconte
l'	DET	le
en	ADP	en
puis	CCONJ	puis
je	PRON	je
—	PUNCT	—
des	ADP	de
,	PUNCT	,
doigts	NOUN	doigt
on	PRON	on
se	PRON	se
qui	PRON	qui
.	PUNCT	.
autant	ADV	autant
.	PUNCT	.
joue	NOUN	joue
êtes	AUX	être
—	PUNCT	—
Michael	PROPN	Michael
facilement	ADV	facilement
son	DET	son
homme	NOUN	homme
ne	ADV	ne
d'	ADP	de
Généralement	ADV	généralement
mes	DET	mon
impudeur	NOUN	impudeur
.	PUNCT	.
souriant	VERB	sourire
bout	NOUN	bout
problèmes	NOUN	problème
tout	ADJ	tout
pas	ADV	pas
de	ADP	de
nous	PRON	nous
de	ADP	de
jamais	ADV	jamais
.	PUNCT	.
ne	ADV	ne
que	PRON	que
faire	VERB	faire
sentimentale	ADJ	sentimental
,	PUNCT	,
l'	PRON	l'
espère	NOUN	espère
et	CCONJ	et
Angie	PROPN	Angie
,	PUNCT	,
qu'	SCONJ	que
vous	PRON	vous
me	PRON	me
s'	PRON	se
de	ADP	de
que	SCONJ	que
que	SCONJ	que
aussi	ADV	aussi
connu	VERB	connaître
espère	VERB	espérer
ensemble	ADJ	ensembl
en	ADP	en
voulût	NOUN	voulût
elle	PRON	lui
me	PRON	me
même	ADV	même
montrer	VERB	montrer
Angie	NOUN	angie
aussi	ADV	aussi
dire	VERB	dire
j'	PRON	je
se	PRON	se
craindrez	VERB	craindre
Bien	ADV	bien
je	PRON	je
.	PUNCT	.
...	PUNCT	...
libre	ADJ	libre
—	PUNCT	—
Je	PRON	je
tout	ADJ	tout
avons	AUX	avoir
de	ADP	de
,	PUNCT	,
sentirai	VERB	sentir
vous	PRON	vous
put	PRON	put
toutes	ADJ	tout
rencontrer	VERB	rencontrer
Bien	ADV	bien
chance	NOUN	chance
ne	ADV	ne
transmis	VERB	transmettre
au	ADP	au
elle	PRON	lui
chronique	NOUN	chronique
.	PUNCT	.
tête	NOUN	tête
.	PUNCT	.
songer	VERB	songer
dit	VERB	dire
de	ADP	de
fax	NOUN	fax
.	PUNCT	.
Michael	PROPN	Michael
beaucoup	ADV	beaucoup
vers	ADP	vers
remettre	VERB	remettre
empêcher	VERB	empêcher
eu	VERB	avoir
de	ADP	de
Je	PRON	je
vais	VERB	aller
-elle	PRON	lui
Elle	PRON	lui
les	DET	le
vous	PRON	vous
qu'	SCONJ	que
—	PUNCT	—
tourna	VERB	tourner
avait	AUX	avoir
laisser	VERB	laisser
de	ADP	de
,	PUNCT	,
le	DET	le
pages	NOUN	page
la	DET	le
qui	PRON	qui
de	ADP	de
la	DET	le
.	PUNCT	.
s'	PRON	se
avait	AUX	avoir
travail	NOUN	travail
,	PUNCT	,
des	DET	un
«	NOUN	«
Michael	PROPN	Michael
imaginée	VERB	imaginer
de	ADP	de
ils	PRON	il
Par	ADP	par
de	ADP	de
sur	ADP	sur
référence	NOUN	référence
à	ADP	à
la	DET	le
de	ADP	de
art	NOUN	art
elle	PRON	lui
des	ADP	de
qu'	PRON	qu'
pour	ADP	pour
de	ADP	de
ensemble	NOUN	ensemble
méthode	NOUN	méthode
David	PROPN	David
portant	VERB	porter
»	PUNCT	»
la	DET	le
,	PUNCT	,
CD	PROPN	CD
,	PUNCT	,
dizaines	NOUN	dizaine
sur	ADP	sur
.	PUNCT	.
variés	VERB	varier
faisait	VERB	faire
médiathèque	NOUN	médiathèque
les	DET	le
à	ADP	à
livres	NOUN	livre
avaient	AUX	avoir
Seattle	PROPN	Seattle
,	PUNCT	,
Angie	NOUN	angie
conseils	NOUN	conseil
la	DET	le
avait	AUX	avoir
emprunté	VERB	emprunter
,	PUNCT	,
travail	NOUN	travail
mémoire	NOUN	mémoire
l'	DET	le
stimuler	VERB	stimuler
avait	AUX	avoir
l'	DET	le
il	PRON	il
périodiques	ADJ	périodique
.	PUNCT	.
de	DET	de
,	PUNCT	,
qu'	SCONJ	que
tableau	NOUN	tableau
les	DET	le
qu'	PRON	qu'
il	PRON	il
la	DET	le
Degas	PROPN	Degas
voyages	NOUN	voyage
à	ADP	à
que	SCONJ	que
lire	VERB	lire
,	PUNCT	,
.	PUNCT	.
ainsi	ADV	ainsi
musique	NOUN	musique
un	DET	un
,	PUNCT	,
,	PUNCT	,
les	DET	le
il	PRON	il
n'	ADV	n'
présent	NOUN	présent
devait	VERB	devoir
identifie	VERB	identifier
qu'	SCONJ	que
ou	CCONJ	ou
rencontrait	VERB	rencontrer
écouter	VERB	écouter
affaires	NOUN	affaire
reconnu	VERB	reconnaître
nombreux	ADJ	nombreux
Jusqu'	ADP	jusque
et	CCONJ	et
certaines	DET	certain
de	ADP	de
à	ADP	à
des	ADP	de
informations	NOUN	information
Michael	NOUN	michael
architecture	NOUN	architecture
ce	PRON	ce
de	ADP	de
jusqu'	ADP	jusque
aimerais	VERB	aimer
provenant	VERB	provenir
un	DET	un
aussi	ADV	aussi
Ecoutons	NOUN	ecouton
des	DET	un
,	PUNCT	,
avez	VERB	avoir
me	PRON	me
Ce	DET	ce
dit	VERB	dire
Michael	PROPN	Michael
escompté	VERB	escompter
compagnie	ADJ	compagni
privée	VERB	priver
la	DET	le
pas	ADV	pas
Restez	PROPN	Restez
ensemble	ADJ	ensembl
spectaculaires	ADJ	spectaculaire
donnait	VERB	donner
.	PUNCT	.
vous	PRON	vous
une	DET	un
ne	ADV	ne
collection	NOUN	collection
.	PUNCT	.
J'	PRON	je
musique	NOUN	musique
elle	PRON	lui
peu	ADV	peu
que	SCONJ	que
.	PUNCT	.
.	PUNCT	.
l'	PRON	l'
système	NOUN	système
beaucoup	ADV	beaucoup
résultats	NOUN	résultat
de	ADP	de
—	PUNCT	—
de	ADP	de
avait	AUX	avoir
si	SCONJ	si
temps	NOUN	temps
,	PUNCT	,
qu'	SCONJ	que
d'	ADP	de
vous	PRON	vous
teniez	VERB	tenir
,	PUNCT	,
confiance	NOUN	confiance
Angie	NOUN	angie
à	ADP	à
que	SCONJ	que
trop	ADV	trop
en	ADP	en
.	PUNCT	.
veillé	VERB	veiller
envers	NOUN	envers
envie	NOUN	envie
seule	ADJ	seul
avec	ADP	avec
.	PUNCT	.
.	PUNCT	.
avait	AUX	avoir
,	PUNCT	,
tout	ADV	tout
jours	NOUN	jour
par	ADP	par
ce	PRON	ce
,	PUNCT	,
Depuis	ADP	depuis
qu'	PRON	qu'
.	PUNCT	.
accepter	VERB	accepter
Elle	PRON	lui
manque	NOUN	manque
de	ADP	de
plus	ADV	plus
fût	PRON	fût
ne	ADV	ne
elle-même	PRON	lui-même
très	ADV	très
Michael	PROPN	Michael
pas	ADV	pas
d'	ADP	de
envers	ADJ	envers
craignant	VERB	craindre
longtemps	ADV	longtemps
plusieurs	DET	plusieurs
pas	ADV	pas
raisonnable	ADJ	raisonnable
elle	PRON	lui
se	PRON	se
retrouver	VERB	retrouver
ne	ADV	ne
hésita	ADJ	hésita
avait	AUX	avoir
lui	PRON	lui
,	PUNCT	,
-elle	PROPN	-elle
par	ADP	par
et	CCONJ	et
s'	PRON	se
désagréables	ADJ	désagréable
cherché	VERB	chercher
Et	CCONJ	et
un	PRON	un
rester	VERB	rester
,	PUNCT	,
moments	NOUN	moment
de	ADP	de
elle	PRON	lui
moment	NOUN	moment
accord	NOUN	accord
—	PUNCT	—
pas	ADV	pas
qu'	SCONJ	que
,	PUNCT	,
imposer	VERB	imposer
avait	AUX	avoir
savait	VERB	savoir
vais	VERB	aller
sorte	NOUN	sorte
n'	ADV	n'
d'	ADP	de
acquiesça	VERB	acquiescer
-t	PART	-t
Entendu	PROPN	Entendu
elle	PRON	lui
l'	DET	le
Je	PRON	je
tacite	NOUN	tacite
solitude	NOUN	solitude
.	PUNCT	.
il	PRON	il
.	PUNCT	.
à	ADP	à
.	PUNCT	.
aussi	ADV	aussi
autre	PRON	autre
Mais	CCONJ	mais
avaient	VERB	avoir
connu	VERB	connaître
des	ADP	de
à	ADP	à
une	DET	un
l'	DET	le
un	DET	un
ils	PRON	il
,	PUNCT	,
Ayant	VERB	avoir
—	NOUN	—
disques	ADJ	disque
.	PUNCT	.
lecteur	NOUN	lecteur
.	PUNCT	.
possible	ADJ	possible
aussitôt	ADV	aussitôt
plaça	VERB	placer
jazz	NOUN	jazz
,	PUNCT	,
une	DET	un
volume	NOUN	volume
,	PUNCT	,
premier	ADJ	premier
le	DET	le
disques	ADJ	disque
fit	NOUN	fit
multiples	ADJ	multiple
dans	ADP	dans
sélection	NOUN	sélection
baissa	VERB	baisser
la	DET	le
CD	NOUN	cd
mini-chaîne	NOUN	mini-chaîne
grimacer	VERB	grimacer
Michael	PROPN	Michael
morceau	NOUN	morceau
Angie	NOUN	angie
classique	ADJ	classique
il	PRON	il
Michael	PROPN	Michael
rock	VERB	rock
avait	AUX	avoir
plusieurs	DET	plusieurs
et	CCONJ	et
à	ADP	à
Le	DET	le
de	ADP	de
,	PUNCT	,
effectué	VERB	effectuer
éclectique	ADJ	éclectique
variétés	NOUN	variété
,	PUNCT	,
.	PUNCT	.
allumé	VERB	allumer
que	SCONJ	que
le	DET	le
aussi	ADV	aussi
disques	NOUN	disque
—	PUNCT	—
de	ADP	de
de	ADP	de
—	PUNCT	—
été	AUX	être
.	PUNCT	.
canette	NOUN	canette
écoutés	NOUN	écouté
que	SCONJ	que
le	DET	le
réfrigérateur	NOUN	réfrigérateur
-t	PART	-t
demanda	ADJ	demanda
sans	ADP	sans
n'	ADV	n'
jamais	ADV	jamais
Angie	NOUN	angie
reconnu	VERB	reconnaître
hard	NOUN	hard
ai	AUX	avoir
-il	PRON	il
avez	AUX	avoir
pouvons	VERB	pouvoir
n'	ADV	n'
affirmer	VERB	affirmer
aucun	PRON	aucun
des	ADP	de
avez	AUX	avoir
rock	NOUN	rock
jus	NOUN	jus
vous	PRON	vous
crainte	NOUN	crainte
.	PUNCT	.
,	PUNCT	,
je	PRON	je
que	PRON	que
fan	ADJ	fan
Vous	PRON	vous
.	PUNCT	.
de	ADP	de
déclara	PRON	déclara
prendre	VERB	prendre
fruits	NOUN	fruit
dans	ADP	dans
-	NOUN	-
Nous	PRON	nous
une	DET	un
?	PUNCT	?
alla	VERB	aller
que	SCONJ	que
-elle	PRON	lui
—	PUNCT	—
le	DET	le
,	PUNCT	,
a	AUX	avoir
-t	PART	-t
.	PUNCT	.
préféreriez	NOUN	préféreriez
morceaux	NOUN	morceau
-vous	PRON	vous
la	DET	le
question	NOUN	question
oublié	VERB	oublier
,	PUNCT	,
vous	PRON	vous
n'	ADV	n'
depuis	ADP	depuis
rappeliez	VERB	rappeler
moindre	ADJ	moindre
aucun	PRON	aucun
la	DET	le
même	ADJ	même
—	PUNCT	—
Mais	CCONJ	mais
Si	SCONJ	si
un	DET	un
événement	NOUN	événement
vous	PRON	vous
.	PUNCT	.
Michael	PROPN	Michael
-	PROPN	-
quelques	DET	quelque
vérité	NOUN	vérité
Une	DET	un
.	PUNCT	.
vous	PRON	vous
provoqué	VERB	provoquer
si	SCONJ	si
tracassait	NOUN	tracassait
,	PUNCT	,
autre	ADJ	autre
bon	ADJ	bon
me	PRON	me
diriez	VERB	dire
souvenir	NOUN	souvenir
.	PUNCT	.
moment	NOUN	moment
avoir	AUX	avoir
un	DET	un
dit	VERB	dire
Il	PRON	il
réfléchir	NOUN	réfléchir
laissé	VERB	laisser
davantage	ADP	davantage
il	PRON	il
?	PUNCT	?
de	ADP	de
que	SCONJ	que
et	CCONJ	et
en	PRON	en
ferait	VERB	faire
Angie	NOUN	angie
ai	AUX	avoir
le	DET	le
.	PUNCT	.
qu'	PRON	qu'
il	PRON	il
Je	PRON	je
sur	ADP	sur
verre	NOUN	verre
apprécia	VERB	apprécier
,	PUNCT	,
assit	VERB	asseoir
le	DET	le
sur	ADP	sur
crois	VERB	croire
,	PUNCT	,
—	PUNCT	—
table	NOUN	table
.	PUNCT	.
finalement	ADV	finalement
canapé	NOUN	canapé
que	ADV	que
basse	ADJ	bas
saisit	VERB	saisir
-il	PRON	il
avait	AUX	avoir
confiance	NOUN	confiance
qu'	SCONJ	que
Elle	PRON	lui
.	PUNCT	.
le	DET	le
ne	ADV	ne
lui	PRON	lui
la	DET	le
s'	PRON	se
temps	NOUN	temps
j'	PRON	je
prît	VERB	prendre
-vous	PRON	vous
assez	ADV	assez
quoi	PRON	quoi
serai	VERB	être
tout	ADV	tout
.	PUNCT	.
déjà	ADV	déjà
de	ADP	de
tout	ADJ	tout
la	DET	le
je	PRON	je
vous	PRON	vous
.	PUNCT	.
que	PRON	que
me	PRON	me
En	ADP	en
mensonges	NOUN	mensonge
mesure	NOUN	mesure
,	PUNCT	,
honnête	VERB	honnête
des	DET	un
Dans	ADP	dans
révéler	VERB	révéler
problèmes	NOUN	problème
par	ADP	par
sans	ADP	sans
me	PRON	me
promettez	VERB	promettre
échange	NOUN	échange
vous	PRON	vous
il	PRON	il
me	PRON	me
compliquer	VERB	compliquer
raconterai	VERB	raconter
,	PUNCT	,
vie	NOUN	vie
de	ADP	de
Je	PRON	je
.	PUNCT	.
la	DET	le
s'	PRON	se
Angie	NOUN	angie
je	PRON	je
agit	VERB	agir
,	PUNCT	,
avec	ADP	avec
de	ADP	de
comprendrai	VERB	comprendre
ce	PRON	ce
où	PRON	où
.	PUNCT	.
découvrirez	VERB	découvrir
maintenant	ADV	maintenant
que	PRON	que
ai	VERB	avoir
l'	DET	le
vous	PRON	vous
êtes	AUX	être
elle	PRON	lui
Oui	PROPN	Oui
.	PUNCT	.
Mais	CCONJ	mais
plus	ADV	plus
se	PRON	se
?	PUNCT	?
même	ADV	même
,	PUNCT	,
avec	ADP	avec
droit	NOUN	droit
vous	PRON	vous
tout	PRON	tout
aucun	DET	aucun
jamais	ADV	jamais
mon	DET	mon
Malgré	ADP	malgré
sujet	NOUN	sujet
de	ADP	de
savoir	VERB	savoir
le	DET	le
n'	ADV	n'
.	PUNCT	.
,	PUNCT	,
—	PUNCT	—
j'	PRON	je
a	VERB	avoir
.	PUNCT	.
Non	ADV	non
homme	NOUN	homme
quand	ADV	quand
rapport	NOUN	rapport
—	PUNCT	—
peut-être	ADV	peut-être
que	PRON	que
Je	PRON	je
sais	VERB	savoir
étiez	VERB	être
à	ADP	à
vous	PRON	vous
ne	ADV	ne
celui	NOUN	celui
façon	NOUN	façon
de	ADP	de
—	PUNCT	—
sombre	NOUN	sombre
,	PUNCT	,
avait	VERB	avoir
permettrait	VERB	permettre
.	PUNCT	.
,	PUNCT	,
soit	VERB	être
secret	NOUN	secret
pour	ADP	pour
Michael	PROPN	Michael
est	AUX	être
que	SCONJ	que
-t	PART	-t
elle	PRON	lui
les	PRON	le
.	PUNCT	.
pressentiment	ADJ	pressentiment
si	SCONJ	si
risquait	VERB	risquer
entraider	VERB	entraider
cacher	VERB	cacher
Même	ADV	même
quoi	PRON	quoi
La	DET	le
seule	ADJ	seul
-elle	PRON	lui
le	DET	le
Je	PRON	je
nous	PRON	nous
ce	PRON	ce
moi	PRON	moi
passé	NOUN	passé
.	PUNCT	.
de	ADP	de
le	DET	le
affirma	NOUN	affirma
de	ADP	de
ne	ADV	ne
de	ADP	de
pour	ADP	pour
garderai	VERB	garder
aucun	DET	aucun
que	SCONJ	que
lui	PRON	lui
toujours	ADV	toujours
c'	PRON	ce
séparer	VERB	séparer
car	CCONJ	car
nous	PRON	nous
le	DET	le
Elle	PRON	lui
pas	ADV	pas
cas	NOUN	cas
de	ADP	de
que	SCONJ	que
de	ADP	de
ce	DET	ce
souvenirs	NOUN	souvenir
ne	ADV	ne
sa	DET	son
connaissance	NOUN	connaissance
...	PUNCT	...
,	PUNCT	,
tout	DET	tout
Michael	PROPN	Michael
relation	NOUN	relation
n'	ADV	n'
en	ADP	en
pensée	NOUN	pensée
naissait	VERB	naître
mutuellement	ADV	mutuellement
,	PUNCT	,
confiance	NOUN	confiance
stagnerait	VERB	stagner
,	PUNCT	,
leur	DET	leur
pas	ADV	pas
voile	NOUN	voile
confiance	NOUN	confiance
Sur	ADP	sur
serait	AUX	être
à	ADP	à
point	NOUN	point
la	DET	le
.	PUNCT	.
levé	VERB	lever
.	PUNCT	.
qui	PRON	qui
préciser	VERB	préciser
.	PUNCT	.
masquait	VERB	masquer
ses	DET	son
avait	VERB	avoir
faire	VERB	faire
Tant	ADV	tant
la	DET	le
comprendrait	VERB	comprendre
un	DET	un
l'	DET	le
je	PRON	je
en	ADP	en
?	PUNCT	?
reprit	ADJ	reprit
de	ADP	de
que	SCONJ	que
puis	CCONJ	puis
à	ADP	à
cathédrale	NOUN	cathédrale
St.	NOUN	st.
ces	DET	ce
j'	PRON	je
Asseyez	PROPN	Asseyez
m'	PRON	me
,	PUNCT	,
Vous	PRON	vous
suis	AUX	être
souriant	VERB	sourire
moi	PRON	moi
livres	NOUN	livre
Et	CCONJ	et
.	PUNCT	.
de	ADP	de
—	PUNCT	—
probablement	ADV	probablement
rendu	VERB	rendre
y	PRON	y
Nous	PRON	nous
me	PRON	me
.	PUNCT	.
-vous	PRON	vous
Paul	PROPN	Paul
allons	VERB	aller
côté	NOUN	côté
jour	NOUN	jour
-il	PRON	il
Je	PRON	je
.	PUNCT	.
souvenais	VERB	souvenir
feuilleter	VERB	feuilleter
-je	PRON	je
de	ADP	de
la	DET	le
.	PUNCT	.
autre	PRON	autre
dit	VERB	dire
,	PUNCT	,
ai	AUX	avoir
sur	ADP	sur
une	DET	un
Qui	PRON	qui
emploi	NOUN	emploi
Ce	DET	ce
trouvé	VERB	trouver
ai	VERB	avoir
?	PUNCT	?
l'	DET	le
.	PUNCT	.
rire	NOUN	rire
.	PUNCT	.
,	PUNCT	,
maison	VERB	maison
vous	PRON	vous
,	PUNCT	,
ai	AUX	avoir
—	PUNCT	—
me	PRON	me
.	PUNCT	.
j'	PRON	je
stupéfaite	NOUN	stupéfaite
de	ADP	de
nouvelle	ADJ	nouveau
,	PUNCT	,
à	ADP	à
suis	AUX	être
rendu	VERB	rendre
je	PRON	je
écarquilla	VERB	écarquiller
...	PUNCT	...
chantier	NOUN	chantier
annoncer	VERB	annoncer
—	PUNCT	—
les	DET	le
Aujourd'hui	ADV	aujourd'hui
le	DET	le
un	DET	un
matin	NOUN	matin
.	PUNCT	.
Il	PRON	il
yeux	NOUN	oeil
?	PUNCT	?
éclata	VERB	éclater
de	ADP	de
Angie	NOUN	angie
grande	ADJ	grand
Comment	ADV	comment
immense	NOUN	immense
Quoi	PRON	quoi
,	PUNCT	,
construction	NOUN	construction
,	PUNCT	,
qu'	SCONJ	que
Tout	ADV	tout
a	AUX	avoir
en	ADP	en
dur	ADJ	dur
d'	ADP	de
lac	NOUN	lac
paraît	VERB	paraître
convenable	ADJ	convenable
la	DET	le
air	NOUN	air
rive	NOUN	rive
prenant	NOUN	prenant
m'	PRON	me
Le	DET	le
à	ADP	à
il	PRON	il
contremaître	NOUN	contremaître
journée	NOUN	journée
dévisagea	NOUN	dévisagea
l'	DET	le
Le	DET	le
autre	ADJ	autre
son	DET	son
côté	NOUN	côté
place	NOUN	place
des	DET	un
mais	CCONJ	mais
le	DET	le
du	ADP	de
.	PUNCT	.
ouvriers	NOUN	ouvrier
.	PUNCT	.
elle	PRON	lui
déclaré	VERB	déclarer
en	ADP	en
.	PUNCT	.
le	DET	le
à	ADP	à
est	AUX	être
salaire	NOUN	salaire
me	PRON	me
engageait	VERB	engager
sur	ADP	sur
assez	ADV	assez
un	DET	un
travail	NOUN	travail
peut	VERB	pouvoir
.	PUNCT	.
Qu'	PRON	qu'
!	PUNCT	!
social	ADJ	social
quoi	ADV	quoi
admiratif	ADJ	admiratif
?	PUNCT	?
qu'	SCONJ	que
,	PUNCT	,
,	PUNCT	,
sans	ADP	sans
rendez-vous	VERB	rendez-vous
