sillonnait	VERB	sillonner
devait	VERB	devoir
temps	NOUN	temps
elle	PRON	lui
d'	ADP	de
.	PUNCT	.
pour	ADP	pour
de	ADP	de
minutes	NOUN	minute
;	PUNCT	;
ne	ADV	ne
aider	VERB	aider
le	DET	le
préparer	VERB	préparer
qu'	SCONJ	que
problème	NOUN	problème
lit	NOUN	lit
bien	ADV	bien
Kevin	PROPN	Kevin
pose	VERB	pose
insista	X	insister
compréhension	NOUN	compréhension
de	ADP	de
après	ADP	après
et	CCONJ	et
je	PRON	je
votre	DET	votre
.	PUNCT	.
-	PUNCT	-
Paul	PROPN	Paul
coup	NOUN	coup
le	DET	le
—	PUNCT	—
téléphone	NOUN	téléphone
.	PUNCT	.
lui	PRON	lui
de	ADP	de
aucun	DET	aucun
nez	NOUN	nez
Cela	PRON	cela
répondit	NOUN	répondit
-moi	PRON	moi
cinq	NUM	cinq
cela	PRON	cela
telle	ADJ	tel
-elle	PRON	lui
l'	PRON	l'
,	PUNCT	,
autre	ADJ	autre
la	DET	le
naturel	ADJ	naturel
,	PUNCT	,
elle	PRON	lui
de	ADP	de
et	CCONJ	et
cuir	NOUN	cuir
.	PUNCT	.
gagnèrent	VERB	gagner
couverture	ADJ	couvertur
installée	NOUN	installée
couloir	NOUN	couloir
Vous	PRON	vous
,	PUNCT	,
indiqua	NOUN	indiqua
tapissée	ADJ	tapisser
gaiement	VERB	gaiemer
porte	NOUN	porte
située	VERB	situer
chambre	NOUN	chambre
et	CCONJ	et
corridor	NOUN	corridor
.	PUNCT	.
petite	ADJ	petit
Ensemble	NOUN	ensemble
de	ADP	de
l'	DET	le
une	DET	un
l'	DET	le
.	PUNCT	.
du	ADP	de
ils	PRON	il
,	PUNCT	,
extrémité	NOUN	extrémité
une	DET	un
côté	NOUN	côté
bleu	NOUN	bleu
lui	PRON	lui
déplièrent	ADV	déplièrent
Une	DET	un
du	ADP	de
convertible	NOUN	convertible
fois	NOUN	fois
la	DET	le
à	ADP	à
suivit	NOUN	suivit
de	ADP	de
—	PUNCT	—
un	DET	un
convient	VERB	convier
une	DET	un
pas	ADV	pas
avez	VERB	avoir
vers	ADP	vers
dont	PRON	dont
avez	VERB	avoir
hésitez	VERB	hésiter
En	ADP	en
Vous	PRON	vous
je	PRON	je
me	PRON	me
manque	VERB	manque
qui	PRON	qui
face	NOUN	face
h	NOUN	heure
ce	PRON	ce
ce	PRON	ce
.	PUNCT	.
besoin	NOUN	besoin
tout	ADJ	tout
quoi	ADV	quoi
—	PUNCT	—
juste	ADV	juste
trouverez	VERB	trouver
en	ADP	en
Cela	PRON	cela
vous	PRON	vous
30	NUM	30
S'	SCONJ	s'
.	PUNCT	.
?	PUNCT	?
.	PUNCT	.
lève	VERB	lever
il	PRON	il
y	PRON	y
-il	PRON	il
vous	PRON	vous
6	NUM	6
que	SCONJ	que
En	ADP	en
vous	PRON	vous
,	PUNCT	,
général	NOUN	général
,	PUNCT	,
.	PUNCT	.
douche	NOUN	douche
n'	ADV	n'
ce	PRON	ce
soit	VERB	être
qui	PRON	qui
concerne	VERB	concerne
ployait	VERB	ployer
fit	VERB	faire
genres	NOUN	genre
,	PUNCT	,
me	PRON	me
bureau	NOUN	bureau
dû	VERB	devoir
D'	ADP	de
livres	NOUN	livre
de	ADP	de
.	PUNCT	.
depuis	ADP	depuis
parfait	VERB	parfaire
côtoyant	VERB	côtoyer
œil	NOUN	œil
coin	NOUN	coin
machine	NOUN	machine
le	DET	le
d'	ADP	de
Dans	ADP	dans
pas	ADV	pas
c'	PRON	ce
coup	NOUN	coup
est	AUX	être
à	ADP	à
coudre	VERB	coudre
une	DET	un
de	ADP	de
sous	ADP	sous
avait	AUX	avoir
.	PUNCT	.
tous	ADJ	tout
la	DET	le
un	DET	un
n'	ADV	n'
il	PRON	il
,	PUNCT	,
un	DET	un
une	DET	un
chambre	NOUN	chambre
un	DET	un
pile	NOUN	pile
de	ADP	de
tour	NOUN	tour
,	PUNCT	,
vieux	ADJ	vieux
servir	VERB	servir
,	PUNCT	,
apporté	VERB	apporter
tant	ADV	tant
—	PUNCT	—
,	PUNCT	,
de	ADP	de
,	PUNCT	,
longtemps	ADV	longtemps
.	PUNCT	.
.	PUNCT	.
la	DET	le
est	VERB	être
à	ADP	à
se	PRON	se
ne	ADV	ne
;	PUNCT	;
être	AUX	être
entassaient	VERB	entasser
Bonnie	PROPN	Bonnie
de	ADP	de
de	DET	de
s'	PRON	se
tourna	VERB	tourner
réconfort	ADJ	réconfort
était	AUX	être
,	PUNCT	,
poussiéreuse	ADJ	poussiéreux
m'	PRON	me
avoir	AUX	avoir
reconnaissante	ADJ	reconnaissant
magazines	ADJ	magazine
Non	ADV	non
et	CCONJ	et
sous	ADP	sous
moi	PRON	moi
.	PUNCT	.
fenêtre	NOUN	fenêtre
aide	NOUN	aide
pêle-mêle	NOUN	pêle-mêle
vous	PRON	vous
vers	ADP	vers
Paul	PROPN	Paul
Paul	PROPN	Paul
la	DET	le
.	PUNCT	.
C'	PRON	ce
vieux	ADJ	vieux
elle	PRON	lui
remercia	NOUN	remercia
Je	PRON	je
et	CCONJ	et
justes	ADJ	juste
pas	ADV	pas
même	ADJ	même
.	PUNCT	.
.	PUNCT	.
si	SCONJ	si
sais	VERB	savoir
du	ADP	de
peine	NOUN	peine
sans	ADP	sans
apprécier	VERB	apprécier
quand	SCONJ	quand
chose	NOUN	chose
Elle	PRON	lui
aurais	VERB	avoir
avez	AUX	avoir
étais	AUX	être
peut	VERB	pouvoir
trouver	VERB	trouver
Cela	PRON	cela
J'	PRON	je
:	PUNCT	:
ma	DET	mon
que	PRON	que
.	PUNCT	.
j'	PRON	je
les	DET	le
mots	NOUN	mot
su	VERB	savoir
au	ADP	au
avis	NOUN	avis
soulager	VERB	soulager
fait	VERB	faire
même	ADV	même
moins	ADV	moins
vous	PRON	vous
pour	ADP	pour
désemparée	VERB	désemparer
Vous	PRON	vous
on	PRON	on
et	CCONJ	et
une	DET	un
pas	ADV	pas
savoir	VERB	savoir
s'	PRON	se
prouve	VERB	prouve
ce	PRON	ce
être	AUX	être
.	PUNCT	.
ne	ADV	ne
pas	ADV	pas
arrêta	VERB	arrêter
faire	AUX	faire
regarda	VERB	regarder
signifiait	VERB	signifier
ressentait	VERB	ressentir
s'	PRON	se
-elle	PRON	lui
il	PRON	il
exprimer	VERB	exprimer
que	PRON	que
sa	DET	son
écraser	VERB	écraser
mal	ADV	mal
incapacité	NOUN	incapacité
elle	PRON	lui
elle	PRON	lui
vitre	NOUN	vitre
Elle	PRON	lui
les	DET	le
qu'	PRON	qu'
sur	ADP	sur
qu'	SCONJ	que
dans	ADP	dans
ce	PRON	ce
l'	DET	le
ne	ADV	ne
voulait	VERB	vouloir
?	PUNCT	?
de	ADP	de
comprendre	VERB	comprendre
plus	ADV	plus
d'	ADP	de
présence	NOUN	présence
pluie	NOUN	pluie
clairement	ADV	clairement
non	ADV	non
et	CCONJ	et
pour	ADP	pour
la	DET	le
à	ADP	à
s'	PRON	se
Comment	ADV	comment
Paul	PROPN	Paul
ce	PRON	ce
gouttes	NOUN	goutte
,	PUNCT	,
pouvait	VERB	pouvoir
interprète	VERB	interpréter
.	PUNCT	.
vers	ADP	vers
propos	NOUN	propos
petit	ADJ	petit
,	PUNCT	,
compris	VERB	comprendre
.	PUNCT	.
ses	DET	son
un	DET	un
sa	DET	son
une	DET	un
qu'	SCONJ	que
il	PRON	il
d'	ADP	de
d'	ADP	de
remerciements	NOUN	remerciement
message	NOUN	message
part	NOUN	part
mon	DET	mon
il	PRON	il
elle	PRON	lui
sa	DET	son
avoir	AUX	avoir
effleura	VERB	effleurer
prenne	VERB	prendre
de	ADP	de
ses	DET	son
se	PRON	se
pencha	VERB	pencher
,	PUNCT	,
:	PUNCT	:
sourire	ADJ	sourir
et	CCONJ	et
pour	ADP	pour
avait	AUX	avoir
—	PUNCT	—
avance	NOUN	avance
elle	PRON	lui
Finalement	ADV	finalement
le	DET	le
sauvé	VERB	sauver
entendu	VERB	entendre
Merci	NOUN	merci
.	PUNCT	.
qui	PRON	qui
montrait	VERB	montrer
murmura	VERB	murmurer
et	CCONJ	et
Avec	ADP	avec
joue	NOUN	joue
arbre	NOUN	arbre
,	PUNCT	,
baiser	NOUN	baiser
ne	ADV	ne
vous	PRON	vous
ainsi	ADV	ainsi
nuit	NOUN	nuit
un	DET	un
baiser	VERB	baiser
abuserait	VERB	abuser
,	PUNCT	,
Il	PRON	il
lui	PRON	lui
la	DET	le
de	ADP	de
Bonne	ADJ	bon
elle	PRON	lui
Bonne	ADJ	bon
La	DET	le
lui	PRON	lui
,	PUNCT	,
—	PUNCT	—
pièce	NOUN	pièce
n'	ADV	n'
.	PUNCT	.
.	PUNCT	.
—	PUNCT	—
faire	VERB	faire
confiance	NOUN	confiance
pouvait	VERB	pouvoir
-elle	PRON	lui
lui	PRON	lui
il	PRON	il
nuit	NOUN	nuit
prouvait	VERB	prouver
en	ADP	en
Bonnie	PROPN	Bonnie
qu'	SCONJ	que
à	ADP	à
qu'	SCONJ	que
.	PUNCT	.
échappa	VERB	échapper
quittant	VERB	quitter
de	ADP	de
pas	ADV	pas
.	PUNCT	.
répondit	VERB	répondre
léger	ADJ	léger
ce	DET	ce
pas	ADV	pas
signification	NOUN	signification
de	ADP	de
situation	NOUN	situation
de	ADP	de
Elle	PRON	lui
Il	PRON	il
étreinte	NOUN	étreinte
la	DET	le
Paul	PROPN	Paul
avec	ADP	avec
,	PUNCT	,
ses	DET	son
pensées	NOUN	pensée
était	AUX	être
.	PUNCT	.
certaine	NOUN	certaine
dû	VERB	devoir
dernière	ADJ	dernier
la	DET	le
qu'	SCONJ	que
appréciait	VERB	apprécier
leur	DET	leur
déconcertée	VERB	déconcerter
seule	ADJ	seul
D'	ADP	de
annulait	VERB	annuler
une	DET	un
elle	PRON	lui
redoutait	VERB	redouter
sentir	VERB	sentir
geste	NOUN	geste
lire	VERB	lire
retrouver	VERB	retrouver
façon	NOUN	façon
.	PUNCT	.
,	PUNCT	,
il	PRON	il
se	PRON	se
.	PUNCT	.
avait	AUX	avoir
par	ADP	par
si	ADV	si
mais	CCONJ	mais
qu'	PRON	qu'
facilement	ADV	facilement
dans	ADP	dans
le	DET	le
.	PUNCT	.
avait	AUX	avoir
lui	PRON	lui
faculté	NOUN	faculté
Bonnie	PROPN	Bonnie
homme	NOUN	homme
prendre	VERB	prendre
à	ADP	à
son	DET	son
avait	AUX	avoir
Aucun	DET	aucun
pour	ADP	pour
elle	PRON	lui
même	ADV	même
d'	ADP	de
âme	NOUN	âme
bien	ADV	bien
lui	PRON	lui
,	PUNCT	,
.	PUNCT	.
l'	PRON	l'
à	ADP	à
son	DET	son
ce	DET	ce
ne	ADV	ne
trop	ADV	trop
sur	ADP	sur
ce	DET	ce
,	PUNCT	,
jour	NOUN	jour
côté	NOUN	côté
,	PUNCT	,
De	ADP	de
.	PUNCT	.
en	ADP	en
pris	VERB	prendre
pas	ADV	pas
de	ADP	de
Il	PRON	il
Gary	PROPN	Gary
avait	AUX	avoir
comprise	VERB	comprendre
épouse	NOUN	épouse
occupé	VERB	occuper
compte	NOUN	compte
était	AUX	être
le	DET	le
les	DET	le
états	NOUN	état
point	NOUN	point
à	ADP	à
monde	NOUN	monde
de	ADP	de
refaire	NOUN	refaire
Elle	PRON	lui
tout	DET	tout
Gary	PROPN	Gary
de	ADP	de
pour	ADP	pour
-il	PRON	il
épargner	VERB	épargner
aimé	VERB	aimer
jugé	VERB	juger
ses	DET	son
elle	PRON	lui
admirait	VERB	admirer
Ils	PRON	il
était	AUX	être
distraire	NOUN	distraire
fidélité	NOUN	fidélité
était	AUX	être
dissemblables	ADJ	dissemblable
sa	DET	son
comparer	VERB	comparer
Mais	CCONJ	mais
étaient	AUX	être
bien	ADV	bien
pouvant	VERB	pouvoir
.	PUNCT	.
le	DET	le
droiture	NOUN	droiture
.	PUNCT	.
et	CCONJ	et
deux	NUM	deux
et	CCONJ	et
avait	AUX	avoir
de	ADP	de
Paul	PROPN	Paul
hommes	NOUN	homme
desseins	NOUN	dessein
l'	PRON	l'
sage	ADJ	sage
sa	DET	son
si	SCONJ	si
son	DET	son
?	PUNCT	?
Elle	PRON	lui
intransigeance	NOUN	intransigeance
,	PUNCT	,
les	DET	le
souci	NOUN	souci
avait	AUX	avoir
et	CCONJ	et
.	PUNCT	.
.	PUNCT	.
qu'	SCONJ	que
glissa	VERB	glisser
bon	ADJ	bon
,	PUNCT	,
prit	VERB	prendre
heureuse	ADJ	heureux
se	PRON	se
bruit	NOUN	bruit
attente	NOUN	attente
délice	NOUN	délice
.	PUNCT	.
avoir	AUX	avoir
la	DET	le
à	ADP	à
écoutait	VERB	écouter
elle	PRON	lui
ses	DET	son
vaquer	VERB	vaquer
bain	NOUN	bain
,	PUNCT	,
frictionné	VERB	frictionner
le	DET	le
ait	AUX	avoir
Exténuée	PROPN	Exténuée
répondu	VERB	répondre
au	ADP	au
rez-de-chaussée	PROPN	rez-de-chaussée
Paul	PROPN	Paul
et	CCONJ	et
entre	ADP	entre
entendit	VERB	entendre
son	DET	son
Attentive	NOUN	attentive
,	PUNCT	,
.	PUNCT	.
Elle	PRON	lui
un	DET	un
elle	PRON	lui
longuement	VERB	longuemer
les	DET	le
après	ADP	après
endoloris	VERB	endolorir
draps	VERB	draps
avec	ADP	avec
chaud	ADJ	chaud
il	PRON	il
,	PUNCT	,
de	ADP	de
membres	NOUN	membre
-t	PART	-t
,	PUNCT	,
maison	NOUN	maison
sa	DET	son
sommeil	NOUN	sommeil
il	PRON	il
douche	NOUN	douche
la	DET	le
le	DET	le
sur	ADP	sur
immédiatement	ADV	immédiatement
dans	ADP	dans
ferma	VERB	fermer
devint	VERB	devenir
de	ADP	de
.	PUNCT	.
qu'	SCONJ	que
silence	NOUN	silence
Non	ADV	non
chambre	NOUN	chambre
tandis	ADV	tandis
et	CCONJ	et
Mais	CCONJ	mais
le	DET	le
carrelage	NOUN	carrelage
pas	NOUN	pas
!	PUNCT	!
hurla	NOUN	hurla
—	PUNCT	—
Une	DET	un
.	PUNCT	.
.	PUNCT	.
Paul	PROPN	Paul
un	DET	un
porte	VERB	porte
le	DET	le
-il	PRON	il
regagnait	VERB	regagner
réparateur	NOUN	réparateur
le	DET	le
Bonnie	NOUN	bonnie
se	PRON	se
abattit	NOUN	abattit
sombra	ADJ	sombra
presque	ADV	presque
.	PUNCT	.
puis	CCONJ	puis
sur	ADP	sur
hurlement	NOUN	hurlement
s'	PRON	se
Mais	CCONJ	mais
.	PUNCT	.
et	CCONJ	et
la	DET	le
avait	AUX	avoir
,	PUNCT	,
murmure	ADJ	murmur
entende	NOUN	entende
ni	CCONJ	ni
couvrir	VERB	couvrir
Lui	PRON	lui
qui	PRON	qui
nuages	NOUN	nuage
ne	ADV	ne
crier	VERB	crier
sur	ADP	sur
vent	NOUN	vent
ce	PRON	ce
terre	NOUN	terre
végétation	NOUN	végétation
du	ADP	de
jusqu'	ADP	jusque
,	PUNCT	,
aurait	AUX	avoir
souffle	NOUN	souffle
voulu	VERB	vouloir
hostile	ADJ	hostile
.	PUNCT	.
cette	DET	ce
et	CCONJ	et
arrête	VERB	arrête
rien	PRON	rien
pour	ADP	pour
les	PRON	le
crever	VERB	crever
le	DET	le
plus	ADV	plus
percer	VERB	percer
abandonnés	VERB	abandonner
à	ADP	à
ce	DET	ce
les	DET	le
il	PRON	il
massacre	NOUN	massacre
;	PUNCT	;
dense	NOUN	dense
Il	PRON	il
l'	DET	le
personne	VERB	personne
qu'	SCONJ	que
trois	NUM	trois
les	PRON	le
:	PUNCT	:
destructrice	NOUN	destructeur
.	PUNCT	.
son	DET	son
pourrait	VERB	pouvoir
doucement	ADV	doucement
entendaient	VERB	entendre
acharnait	VERB	acharner
y	PRON	y
allez	VERB	aller
l'	DET	le
.	PUNCT	.
destin	NOUN	destin
faites	NOUN	faite
parachevait	VERB	parachever
proche	ADJ	proche
ça	PRON	cela
.	PUNCT	.
et	CCONJ	et
ennemi	NOUN	ennemi
l'	PRON	l'
.	PUNCT	.
eux	PRON	lui
Le	DET	le
!	PUNCT	!
Les	DET	le
pas	ADV	pas
ne	ADV	ne
—	PUNCT	—
ne	ADV	ne
s'	PRON	se
pas	ADV	pas
pas	ADV	pas
contre	ADP	contre
hommes	NOUN	homme
œuvre	NOUN	œuvre
Ne	ADV	ne
tout	ADV	tout
Non	ADV	non
alerter	VERB	alerter
Paul	PROPN	Paul
,	PUNCT	,
n'	ADV	n'
Pour	ADP	pour
sauver	VERB	sauver
psalmodiait	VERB	psalmodier
pas	ADV	pas
,	PUNCT	,
l'	DET	le
derrière	ADP	derrière
Il	PRON	il
soldat	NOUN	soldat
derrière	ADP	derrière
,	PUNCT	,
Tapi	NOUN	tapi
.	PUNCT	.
,	PUNCT	,
un	DET	un
,	PUNCT	,
l'	DET	le
le	DET	le
la	DET	le
arbre	NOUN	arbre
autre	PRON	autre
décharnés	VERB	décharner
serpentait	VERB	serpenter
Rigguci	PROPN	Rigguci
Tremaine	PROPN	Tremaine
buissons	NOUN	buisson
sentier	NOUN	sentier
félin	NOUN	félin
souche	NOUN	souche
de	ADP	de
d'	ADP	de
,	PUNCT	,
à	ADP	à
.	PUNCT	.
ses	DET	son
les	DET	le
de	ADP	de
et	CCONJ	et
un	PRON	un
compagnons	NOUN	compagnon
massif	NOUN	massif
allure	NOUN	allure
le	DET	le
l'	DET	le
qui	PRON	qui
vit	VERB	voir
gravir	ADJ	gravir
la	DET	le
s'	PRON	se
éloigner	VERB	éloigner
regardait	VERB	regarder
une	DET	un
colline	NOUN	colline
ouvrait	VERB	ouvrir
dans	ADP	dans
un	DET	un
suivi	VERB	suivre
sans	ADP	sans
inconscient	VERB	inconscier
l'	PRON	l'
Swann	PROPN	Swann
marche	NOUN	marche
rêvant	VERB	rêver
,	PUNCT	,
rage	NOUN	rage
bien	ADV	bien
improbable	ADJ	improbable
,	PUNCT	,
,	PUNCT	,
d'	ADP	de
avec	ADP	avec
enfin	ADV	enfin
un	DET	un
amie	NOUN	amie
du	ADP	de
,	PUNCT	,
avançait	NOUN	avançait
impuissance	NOUN	impuissance
Mason	PROPN	Mason
contenue	VERB	contenir
écumant	VERB	écumer
.	PUNCT	.
Dans	ADP	dans
son	DET	son
qu'	SCONJ	que
doute	NOUN	doute
d'	ADP	de
une	DET	un
qui	PRON	qui
ils	PRON	il
difficilement	VERB	difficilemer
geste	NOUN	geste
,	PUNCT	,
attendait	VERB	attendre
d'	ADP	de
à	ADP	à
encouraient	VERB	encourir
allègre	VERB	allègre
l'	DET	le
avenir	NOUN	avenir
danger	VERB	danger
de	ADP	de
,	PUNCT	,
Paul	PROPN	Paul
pas	NOUN	pas
plat	ADJ	plat
à	ADP	à
pouvait	VERB	pouvoir
entendit	VERB	entendre
?	PUNCT	?
.	PUNCT	.
recroquevillé	VERB	recroqueviller
diable	VERB	diable
sol	NOUN	sol
improvisée	ADJ	improviser
dans	ADP	dans
cet	DET	ce
-ce	PRON	-ce
pressa	VERB	presser
sa	DET	son
,	PUNCT	,
poings	NOUN	poing
des	ADP	de
se	PRON	se
le	DET	le
les	DET	le
le	DET	le
le	DET	le
abri	NOUN	abri
serra	VERB	serrer
de	ADP	de
jeta	VERB	jeter
à	ADP	à
il	PRON	il
ou	CCONJ	ou
encore	ADV	encore
sur	ADP	sur
cache	NOUN	cache
enfer	NOUN	enfer
peut-être	ADV	peut-être
,	PUNCT	,
ventre	NOUN	ventre
Il	PRON	il
Instinctivement	ADV	instinctivement
crépitement	NOUN	crépitement
faire	VERB	faire
était	AUX	être
?	PUNCT	?
la	DET	le
différence	NOUN	différence
tonnerre	NOUN	tonnerre
l'	DET	le
Qui	PRON	qui
et	CCONJ	et
armes	NOUN	arme
les	DET	le
corps	NOUN	corps
les	DET	le
se	PRON	se
tirent	VERB	tirer
aspérité	NOUN	aspérité
son	DET	son
fermant	VERB	fermer
tues	ADJ	taire
à	ADP	à
ils	PRON	il
s'	PRON	se
Mon	DET	mon
le	DET	le
humide	ADJ	humide
Lorsqu'	SCONJ	lorsque
moindre	ADJ	moindre
pria	NOUN	pria
les	PRON	le
confondre	VERB	confondre
la	DET	le
Dieu	PROPN	Dieu
étaient	AUX	être
la	DET	le
épouser	VERB	épouser
terre	NOUN	terre
rouvrit	NOUN	rouvrit
,	PUNCT	,
il	PRON	il
elle	PRON	lui
yeux	NOUN	oeil
s'	PRON	se
jusqu'	ADP	jusque
en	PRON	en
.	PUNCT	.
en	PRON	en
armes	NOUN	arme
et	CCONJ	et
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
—	PUNCT	—
-il	PRON	il
faites	NOUN	faite
qu'	PRON	qu'
avec	ADP	avec
contre	ADP	contre
en	ADP	en
et	CCONJ	et
-t	PART	-t
l'	DET	le
était	AUX	être
ils	PRON	il
vous	PRON	vous
son	DET	son
—	PUNCT	—
calme	PROPN	calme
qu'	PRON	qu'
la	DET	le
ses	DET	son
En	ADP	en
réponse	NOUN	réponse
,	PUNCT	,
et	CCONJ	et
colline	NOUN	colline
,	PUNCT	,
.	PUNCT	.
m'	PRON	me
détonation	NOUN	détonation
en	PRON	en
disparu	VERB	disparaître
si	SCONJ	si
de	ADP	de
sur	ADP	sur
avaient	AUX	avoir
la	DET	le
éclata	ADJ	éclata
dans	ADP	dans
une	DET	un
,	PUNCT	,
aient	AUX	avoir
moiteur	ADJ	moiteur
;	PUNCT	;
à	ADP	à
mon	DET	mon
amis	NOUN	ami
étouffante	NOUN	étouffante
Je	PRON	je
imprécation	NOUN	imprécation
Vous	PRON	vous
pu	VERB	pouvoir
Dieu	PROPN	Dieu
,	PUNCT	,
passer	VERB	passer
.	PUNCT	.
prie	NOUN	prie
revenu	VERB	revenir
faites	ADJ	fait
jungle	NOUN	jungle
entendez	VERB	entendre
suis	AUX	être
cri	NOUN	cri
salve	ADJ	salv
il	PRON	il
ordre	NOUN	ordre
nuit	NOUN	nuit
un	DET	un
autre	ADJ	autre
-t	PART	-t
écho	NOUN	écho
Mason	PROPN	Mason
donner	VERB	donner
de	ADP	de
.	PUNCT	.
lui	PRON	lui
puis	CCONJ	puis
la	DET	le
de	ADP	de
rien	PRON	rien
reconnut	VERB	reconnaître
dans	ADP	dans
Swann	PROPN	Swann
pensa	NOUN	pensa
animal	NOUN	animal
résonna	NOUN	résonna
blessé	VERB	blesser
.	PUNCT	.
Je	PRON	je
plus	ADV	plus
voix	NOUN	voix
retentit	ADJ	retentit
,	PUNCT	,
fit	VERB	faire
un	DET	un
haut	ADJ	haut
et	CCONJ	et
perdu	VERB	perdre
;	PUNCT	;
,	PUNCT	,
hurler	NOUN	hurler
;	PUNCT	;
perchée	ADJ	percher
.	PUNCT	.
il	PRON	il
entendit	VERB	entendre
la	DET	le
d'	ADP	de
Une	DET	un
-il	PRON	il
douleur	NOUN	douleur
nuit	NOUN	nuit
amis	NOUN	ami
impression	NOUN	impression
peut	VERB	pouvoir
cri	ADV	cri
Il	PRON	il
Mes	DET	mon
quelle	DET	quel
sa	DET	son
vont	VERB	aller
.	PUNCT	.
L'	DET	le
dans	ADP	dans
.	PUNCT	.
mais	CCONJ	mais
douleur	NOUN	douleur
.	PUNCT	.
,	PUNCT	,
Swann	PROPN	Swann
en	PRON	en
chercher	VERB	chercher
la	DET	le
à	ADP	à
partis	VERB	partir
me	PRON	me
,	PUNCT	,
déchirant	VERB	déchirer
la	DET	le
de	ADP	de
autrement	ADV	autrement
cela	PRON	cela
répondu	VERB	répondre
ils	PRON	il
ultime	NOUN	ultime
.	PUNCT	.
revenir	VERB	revenir
avait	AUX	avoir
ne	ADV	ne
de	ADP	de
boue	NOUN	boue
faisait	VERB	faire
Immobile	NOUN	immobile
se	PRON	se
de	ADP	de
mourir	VERB	mourir
être	VERB	être
sont	AUX	être
demanda	ADJ	demanda
question	NOUN	question
il	PRON	il
impitoyable	ADJ	impitoyable
aurait	AUX	avoir
encore	ADV	encore
se	PRON	se
,	PUNCT	,
pitié	NOUN	pitié
Il	PRON	il
avait	AUX	avoir
une	DET	un
à	ADP	à
de	ADP	de
mourir	VERB	mourir
partir	VERB	partir
folle	ADJ	fou
demander	VERB	demander
il	PRON	il
Sa	DET	son
en	ADP	en
tromper	VERB	tromper
repentir	VERB	repentir
implorer	VERB	implorer
l'	DET	le
avait	VERB	avoir
prier	ADJ	prier
,	PUNCT	,
,	PUNCT	,
cette	DET	ce
faucheuse	ADJ	faucheus
voulait	VERB	vouloir
ses	DET	son
tant	ADV	tant
Il	PRON	il
pardon	NOUN	pardon
...	PUNCT	...
péchés	NOUN	péché
Dieu	PROPN	Dieu
.	PUNCT	.
,	PUNCT	,
surtout	ADV	surtout
esprit	NOUN	esprit
à	ADP	à
et	CCONJ	et
.	PUNCT	.
faire	VERB	faire
avant	ADP	avant
de	ADP	de
voulu	VERB	vouloir
Il	PRON	il
envie	NOUN	envie
paix	NOUN	paix
poussa	VERB	pousser
vivre	NOUN	vivre
râler	VERB	râler
,	PUNCT	,
moment	NOUN	moment
pour	ADP	pour
de	ADP	de
entendit	VERB	entendre
agonie	NOUN	agonie
Mais	CCONJ	mais
avait	AUX	avoir
fait	VERB	faire
Il	PRON	il
.	PUNCT	.
encore	ADV	encore
rendre	VERB	rendre
tard	ADV	tard
mort	NOUN	mort
âme	NOUN	âme
trop	ADV	trop
trop	ADV	trop
était	AUX	être
d'	ADP	de
d'	ADP	de
était	AUX	être
aimer	VERB	aimer
,	PUNCT	,
et	CCONJ	et
l'	DET	le
pour	ADP	pour
,	PUNCT	,
cri	NOUN	cri
!	PUNCT	!
au	ADP	au
tout	ADV	tout
il	PRON	il
un	DET	un
prier	NOUN	prier
de	ADP	de
déjà	ADV	déjà
comme	ADP	comme
.	PUNCT	.
Il	PRON	il
Swann	PROPN	Swann
l'	PRON	l'
tard	ADV	tard
et	CCONJ	et
s'	PRON	se
interminable	ADJ	interminable
.	PUNCT	.
mains	NOUN	main
Paul	PROPN	Paul
lit	NOUN	lit
pour	ADP	pour
taille	NOUN	taille
une	DET	un
-	PUNCT	-
du	ADP	de
.	PUNCT	.
la	DET	le
autour	ADV	autour
de	ADP	de
obscurité	NOUN	obscurité
qu'	PRON	qu'
irruption	NOUN	irruption
la	DET	le
arrêta	VERB	arrêter
était	AUX	être
baissée	VERB	baisser
habituer	VERB	habituer
s'	PRON	se
.	PUNCT	.
yeux	NOUN	oeil
Bonnie	NOUN	bonnie
et	CCONJ	et
fît	ADV	fît
et	CCONJ	et
les	DET	le
tête	NOUN	tête
yeux	NOUN	oeil
,	PUNCT	,
les	DET	le
dans	ADP	dans
la	DET	le
à	ADP	à
chambre	NOUN	chambre
sur	ADP	sur
seconde	ADJ	second
,	PUNCT	,
Il	PRON	il
la	DET	le
l'	DET	le
au	ADP	au
couverture	ADJ	couvertur
enroulée	VERB	enrouler
ses	DET	son
!	PUNCT	!
milieu	NOUN	milieu
Ce	PRON	ce
assis	VERB	asseoir
balbutiait	VERB	balbutier
vit	VERB	voir
de	ADP	de
de	ADP	de
.	PUNCT	.
nudité	NOUN	nudité
elle	PRON	lui
muscles	NOUN	muscle
suite	NOUN	suite
pièce	NOUN	pièce
ses	DET	son
cheveux	ADJ	cheveux
qui	PRON	qui
elle	PRON	lui
de	ADP	de
était	AUX	être
la	DET	le
le	DET	le
en	ADP	en
Paul	PROPN	Paul
pas	ADV	pas
lui	PRON	lui
sans	ADP	sans
la	DET	le
fut	AUX	être
pénombre	NOUN	pénombre
avant	ADJ	avant
et	CCONJ	et
penché	VERB	pencher
mais	CCONJ	mais
ses	DET	son
mots	NOUN	mot
la	DET	le
ébouriffés	VERB	ébouriffer
la	DET	le
ne	ADV	ne
des	ADP	de
virile	ADJ	viril
