cessé	VERB	cesser
la	DET	le
se	PRON	se
l'	DET	le
.	PUNCT	.
telle	ADJ	tel
ce	PRON	ce
émue	VERB	émouvoir
silencieux	ADJ	silencieux
en	ADP	en
impression	NOUN	impression
,	PUNCT	,
même	ADJ	même
temps	NOUN	temps
autochtones	NOUN	autochtone
dans	ADP	dans
soupçonneux	ADJ	soupçonneux
comme	ADP	comme
réservés	VERB	réserver
C'	PRON	ce
s'	PRON	se
serré	VERB	serrer
qui	PRON	qui
,	PUNCT	,
des	ADP	de
elle	PRON	lui
dessin	NOUN	dessin
elle	PRON	lui
vivant	ADV	vivant
et	CCONJ	et
elle	PRON	lui
Elle	PRON	lui
un	DET	un
seul	ADJ	seul
les	DET	le
unique	ADJ	unique
,	PUNCT	,
en	ADP	en
avaient	AUX	avoir
témoin	NOUN	témoin
était	AUX	être
qu'	SCONJ	que
trouvée	VERB	trouver
le	DET	le
le	DET	le
alerte	NOUN	alerte
.	PUNCT	.
sens	NOUN	sens
la	DET	le
contre	ADP	contre
alors	ADV	alors
être	AUX	être
écoutait	VERB	écouter
création	NOUN	création
,	PUNCT	,
est	AUX	être
moments	NOUN	moment
tous	ADJ	tout
immobile	ADJ	immobile
sa	DET	son
.	PUNCT	.
carnet	NOUN	carnet
poitrine	NOUN	poitrine
,	PUNCT	,
suivi	VERB	suivre
était	AUX	être
à	ADP	à
entendit	VERB	entendre
son	DET	son
Ses	DET	son
martèlement	ADV	martèlement
puis	CCONJ	puis
à	ADP	à
pas	ADV	pas
sa	DET	son
lourd	NOUN	lourd
,	PUNCT	,
sa	DET	son
panique	NOUN	panique
un	DET	un
bruit	NOUN	bruit
l'	DET	le
.	PUNCT	.
prise	NOUN	prise
,	PUNCT	,
dans	ADP	dans
Le	DET	le
,	PUNCT	,
la	DET	le
être	AUX	être
abri	NOUN	abri
dans	ADP	dans
Elle	PRON	lui
souhaita	VERB	souhaiter
fut	AUX	être
inexorable	ADJ	inexorable
.	PUNCT	.
pesant	VERB	peser
,	PUNCT	,
reprit	VERB	reprendre
tourbillonnèrent	VERB	tourbillonner
de	ADP	de
de	ADP	de
bien	ADV	bien
et	CCONJ	et
pensées	NOUN	pensée
chambre	NOUN	chambre
régulier	ADJ	régulier
.	PUNCT	.
de	ADP	de
à	ADP	à
s'	PRON	se
nouveau	ADJ	nouveau
,	PUNCT	,
Résidence	NOUN	résidence
.	PUNCT	.
arrêta	VERB	arrêter
tête	NOUN	tête
son	DET	son
,	PUNCT	,
Campbell	PROPN	Campbell
glacées	VERB	glacer
des	DET	un
.	PUNCT	.
cri	AUX	cri
Les	DET	le
étaient	AUX	être
ombre	NOUN	ombre
Et	CCONJ	et
chemin	NOUN	chemin
,	PUNCT	,
chair	NOUN	chair
Hester	VERB	hester
gorge	NOUN	gorge
chose	NOUN	chose
faible	ADJ	faible
,	PUNCT	,
lentement	ADV	lentement
cornemuses	NOUN	cornemuse
le	DET	le
de	ADP	de
l'	DET	le
dans	ADP	dans
,	PUNCT	,
la	DET	le
du	ADP	de
virage	NOUN	virage
émergea	VERB	émerger
Elle	PRON	lui
.	PUNCT	.
de	ADP	de
...	PUNCT	...
hagarde	VERB	hagarde
avait	VERB	avoir
là	ADV	là
sortant	VERB	sortir
strident	ADV	strident
Quelque	DET	quelque
poule	NOUN	poule
Elle	PRON	lui
la	DET	le
ses	DET	son
fixait	VERB	fixer
le	DET	le
!	PUNCT	!
avançaient	ADV	avançaient
mains	NOUN	main
.	PUNCT	.
et	CCONJ	et
salua	ADJ	salua
le	DET	le
seul	ADJ	seul
kilt	NOUN	kilt
encore	ADV	encore
d'	ADP	de
reprit	VERB	reprendre
,	PUNCT	,
,	PUNCT	,
distingua	VERB	distinguer
l'	PRON	l'
avait	AUX	avoir
elle	PRON	lui
releva	VERB	relever
sens	NOUN	sens
.	PUNCT	.
vêtue	NOUN	vêtue
homme	NOUN	homme
,	PUNCT	,
qui	PRON	qui
silhouette	NOUN	silhouette
.	PUNCT	.
Aussitôt	ADV	aussitôt
de	ADP	de
petite	ADJ	petit
ses	DET	son
elle	PRON	lui
le	PRON	le
Soulagée	ADV	soulagée
dirigeait	VERB	diriger
,	PUNCT	,
.	PUNCT	.
et	CCONJ	et
pas	ADV	pas
lentement	ADV	lentement
une	DET	un
gaiement	VERB	gaiemer
un	DET	un
remarquée	VERB	remarquer
Un	DET	un
et	CCONJ	et
vers	ADP	vers
tout	ADV	tout
qui	PRON	qui
ne	ADV	ne
se	PRON	se
contrôle	NOUN	contrôle
simplement	ADV	simplement
il	PRON	il
,	PUNCT	,
déjà	ADV	déjà
tête	NOUN	tête
avait	AUX	avoir
déboucha	VERB	déboucher
Edimbourg	PROPN	Edimbourg
Quand	SCONJ	quand
la	DET	le
elle	PRON	lui
,	PUNCT	,
serpent	NOUN	serpent
en	ADP	en
venant	VERB	venir
reconnut	VERB	reconnaître
Fordyce	PROPN	Fordyce
prudence	NOUN	prudence
Comment	ADV	comment
.	PUNCT	.
du	ADP	de
appelait	VERB	appeler
dans	ADP	dans
mordre	VERB	mordre
le	DET	le
oui	NOUN	oui
avec	ADP	avec
va	VERB	aller
la	DET	le
-il	PRON	il
,	PUNCT	,
s'	PRON	se
lumière	NOUN	lumière
rencontré	VERB	rencontrer
Ah	ADP	ah
du	ADP	de
d'	ADP	de
,	PUNCT	,
qui	PRON	qui
?	PUNCT	?
il	PRON	il
.	PUNCT	.
visage	NOUN	visage
dans	ADP	dans
elle	PRON	lui
homme	NOUN	homme
le	DET	le
train	NOUN	train
la	DET	le
,	PUNCT	,
qu'	PRON	qu'
Nock	PROPN	Nock
petit	ADJ	petit
bruit	NOUN	bruit
Lentement	ADV	lentement
Rien	PRON	rien
vieux	NOUN	vieux
fait	VERB	faire
dans	ADP	dans
.	PUNCT	.
.	PUNCT	.
entière	ADJ	entier
rencontre	NOUN	rencontre
qu'	SCONJ	que
il	PRON	il
gros	ADJ	gros
—	PUNCT	—
à	ADP	à
en	ADP	en
emmitouflé	VERB	emmitoufler
elle	PRON	lui
,	PUNCT	,
châle	ADJ	châl
était	AUX	être
brodequins	ADV	brodequins
armée	NOUN	armée
il	PRON	il
Il	PRON	il
vint	VERB	venir
autant	ADV	autant
de	ADP	de
marchant	NOUN	marchant
portait	VERB	porter
d'	ADP	de
une	DET	un
sa	DET	son
ait	AUX	avoir
les	DET	le
.	PUNCT	.
qu'	SCONJ	que
un	DET	un
,	PUNCT	,
qu'	SCONJ	que
étonnant	ADJ	étonnant
plus	ADV	plus
jamais	ADV	jamais
à	ADP	à
ce	PRON	ce
et	CCONJ	et
,	PUNCT	,
vus	VERB	voir
.	PUNCT	.
eût	PRON	eût
voix	NOUN	voix
après-midi	NOUN	après-midi
—	PUNCT	—
à	ADP	à
se	PRON	se
la	DET	le
Bon	PROPN	Bon
?	PUNCT	?
en	PRON	en
dit	VERB	dire
,	PUNCT	,
furieuse	ADJ	furieux
faites	VERB	faire
d'	ADP	de
Lane	PROPN	Lane
si	ADV	si
portant	VERB	porter
tit	NOUN	tit
maîtresse	NOUN	maîtresse
son	DET	son
en	ADP	en
un	DET	un
s'	PRON	se
m'	PRON	me
poliment	VERB	polimer
zelle	NOUN	zelle
de	ADP	de
sa	DET	son
peu	ADV	peu
bleu	ADJ	bleu
Oui	PROPN	Oui
Elle	PRON	lui
,	PUNCT	,
de	ADP	de
.	PUNCT	.
-il	PRON	il
.	PUNCT	.
main	NOUN	main
sentir	VERB	sentir
p'	NOUN	p'
,	PUNCT	,
Vous	PRON	vous
d'	ADP	de
bredouilla	NOUN	bredouilla
Hester	PROPN	Hester
béret	NOUN	béret
,	PUNCT	,
promenade	NOUN	promenade
voulait	VERB	vouloir
bout	NOUN	bout
lui	PRON	lui
incapable	ADJ	incapable
pourquoi	ADV	pourquoi
,	PUNCT	,
?	PUNCT	?
d'	ADP	de
être	AUX	être
et	CCONJ	et
qu'	SCONJ	que
une	DET	un
de	ADP	de
cette	DET	ce
étrange	NOUN	étrange
se	PRON	se
mieux	ADV	mieux
ce	PRON	ce
,	PUNCT	,
du	ADP	de
elle	PRON	lui
se	PRON	se
Pourquoi	ADV	pourquoi
regard	ADJ	regard
est	VERB	être
se	PRON	se
.	PUNCT	.
contrôler	VERB	contrôler
savait	VERB	savoir
de	ADP	de
qu'	PRON	qu'
-elle	PRON	lui
s'	PRON	se
c'	PRON	ce
qu'	SCONJ	que
méfiance	NOUN	méfiance
de	ADP	de
gamine	NOUN	gamin
,	PUNCT	,
instinct	NOUN	instinct
Tout	ADJ	tout
gris	ADJ	gris
en	PRON	en
l'	DET	le
homme	NOUN	homme
voulait	VERB	vouloir
-elle	PROPN	-elle
méfiait	VERB	méfier
de	ADP	de
,	PUNCT	,
il	PRON	il
petit	ADJ	petit
en	ADP	en
apparenté	VERB	apparenter
ou	CCONJ	ou
l'	DET	le
à	ADP	à
,	PUNCT	,
disait	VERB	dire
réels	NOUN	réel
pont	NOUN	pont
Résidence	NOUN	résidence
qu'	PRON	qu'
elle	PRON	lui
de	ADP	de
—	PUNCT	—
de	ADP	de
fut	AUX	être
avait	AUX	avoir
,	PUNCT	,
—	PUNCT	—
encontre	NOUN	encontre
il	PRON	il
ses	DET	son
le	DET	le
la	DET	le
qu'	SCONJ	que
gouvernante	NOUN	gouvernante
Je	PRON	je
m'	PRON	me
:	PUNCT	:
cet	DET	ce
imaginaires	ADJ	imaginaire
dessiner	VERB	dessiner
la	DET	le
parvint	VERB	parvenir
endroit	NOUN	endroit
et	CCONJ	et
allais	PRON	allais
à	ADP	à
dire	VERB	dire
occupants	NOUN	occupant
.	PUNCT	.
et	CCONJ	et
griefs	NOUN	grief
Tout	ADJ	tout
ce	PRON	ce
de	ADP	de
à	ADP	à
,	PUNCT	,
!	PUNCT	!
des	ADP	de
-elle	PRON	lui
en	PRON	en
—	CCONJ	—
la	DET	le
Résidence	NOUN	résidence
-il	PRON	il
Y	NOUN	y
:	PUNCT	:
à	ADP	à
ça	PRON	cela
bien	ADV	bien
à	ADP	à
comme	SCONJ	comme
reprendre	VERB	reprendre
qui	PRON	qui
—	PUNCT	—
dit	VERB	dire
silencieuse	ADJ	silencieux
bien	ADV	bien
regardant	NOUN	regardant
,	PUNCT	,
elle	PRON	lui
commençait	VERB	commencer
pas	ADV	pas
été	NOUN	été
mal	ADV	mal
,	PUNCT	,
répondit	NOUN	répondit
Très	ADV	très
.	PUNCT	.
Alors	ADV	alors
Elle	PRON	lui
font	VERB	faire
la	DET	le
Et	CCONJ	et
l'	PRON	l'
.	PUNCT	.
en	ADP	en
?	PUNCT	?
restait	VERB	rester
,	PUNCT	,
,	PUNCT	,
il	PRON	il
vous	PRON	vous
êtes	AUX	être
fixement	ADV	fixement
a	AUX	avoir
demanda	ADJ	demanda
se	PRON	se
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
?	PUNCT	?
que	SCONJ	que
un	DET	un
l'	DET	le
et	CCONJ	et
Fordyce	PROPN	Fordyce
son	DET	son
questionna	NOUN	questionna
une	DET	un
petite	ADJ	petit
Habitez	NOUN	habitez
se	PRON	se
,	PUNCT	,
plus	ADV	plus
garder	VERB	garder
les	DET	le
sur	ADP	sur
par	ADP	par
pour	ADP	pour
-vous	PRON	vous
,	PUNCT	,
son	DET	son
davantage	ADV	davantage
tour	NOUN	tour
le	DET	le
chemin	NOUN	chemin
bas	ADJ	bas
intérêt	NOUN	intérêt
—	PUNCT	—
Soudain	PROPN	Soudain
le	DET	le
chaumière	NOUN	chaumière
.	PUNCT	.
,	PUNCT	,
(	PUNCT	(
initiative	NOUN	initiative
peu	ADV	peu
dans	ADP	dans
Ouais	PROPN	Ouais
—	PUNCT	—
,	PUNCT	,
,	PUNCT	,
dans	ADP	dans
réel	ADJ	réel
à	ADP	à
monsieur	NOUN	Monsieur
regard	NOUN	regard
environs	NOUN	environ
mépris	NOUN	mépris
insidieux	ADJ	insidieux
lèchent	VERB	lécher
pauvre	NOUN	pauvre
Il	PRON	il
visite	NOUN	visite
fit	VERB	faire
qui	PRON	qui
ne	ADV	ne
comme	SCONJ	comme
,	PUNCT	,
moi	PRON	moi
J	NOUN	j
pas	ADV	pas
une	DET	un
ces	DET	ce
rendre	VERB	rendre
pas	ADV	pas
mots	NOUN	mot
Nock	PROPN	Nock
pas	ADV	pas
'	PUNCT	'
Hester	VERB	hester
.	PUNCT	.
viendrait	VERB	venir
Mais	CCONJ	mais
avec	ADP	avec
un	DET	un
derniers	ADJ	dernier
chez	ADP	chez
les	DET	le
.	PUNCT	.
demoiselle	NOUN	demoiselle
.	PUNCT	.
lui	PRON	lui
vous	PRON	vous
évident	ADJ	évident
au	ADP	au
prononça	VERB	prononcer
suis	AUX	être
bottes	NOUN	botte
!	PUNCT	!
de	ADP	de
des	ADP	de
riches	NOUN	riche
Fordyce	PROPN	Fordyce
)	PUNCT	)
ceux	PRON	celui
sut	VERB	savoir
un	PRON	un
qui	PRON	qui
elle	PRON	lui
employée	VERB	employer
pas	ADV	pas
de	ADP	de
ne	ADV	ne
pourquoi	ADV	pourquoi
qu'	SCONJ	que
la	DET	le
colère	ADJ	colèr
je	PRON	je
serais	AUX	être
,	PUNCT	,
m'	PRON	me
une	DET	un
votre	DET	votre
Je	PRON	je
;	PUNCT	;
.	PUNCT	.
de	ADP	de
—	PUNCT	—
monsieur	NOUN	Monsieur
de	ADP	de
répondit	VERB	répondre
.	PUNCT	.
avec	ADP	avec
Tout	ADJ	tout
ce	PRON	ce
chaumière	NOUN	chaumière
vous	PRON	vous
à	ADP	à
partie	NOUN	partie
telle	ADJ	tel
enchantée	VERB	enchanter
voulez	VERB	vouloir
froide	NOUN	froide
fait	VERB	faire
sais	VERB	savoir
voir	VERB	voir
Fordyce	PROPN	Fordyce
la	DET	le
parler	VERB	parler
ne	ADV	ne
Résidence	NOUN	résidence
et	CCONJ	et
qui	PRON	qui
lui	PRON	lui
suis	AUX	être
Combe	NOUN	combe
je	PRON	je
maintenant	ADV	maintenant
.	PUNCT	.
Il	PRON	il
manifestement	ADV	manifestement
une	DET	un
s'	PRON	se
intéresse	VERB	intéresse
.	PUNCT	.
puis	CCONJ	puis
semblait	VERB	sembler
—	PUNCT	—
Z'	PRON	z'
jeune	ADJ	jeune
,	PUNCT	,
,	PUNCT	,
dame	ADJ	dam
ne	ADV	ne
aussi	ADV	aussi
Vous	PRON	vous
pas	ADV	pas
Il	PRON	il
femme	NOUN	femme
hésita	VERB	hésiter
une	DET	un
.	PUNCT	.
fois	NOUN	fois
pourriez	VERB	pouvoir
venir	VERB	venir
.	PUNCT	.
ce	PRON	ce
eut	VERB	avoir
Elle	PRON	lui
il	PRON	il
êtes	AUX	être
que	SCONJ	que
décontenancé	VERB	décontenancer
?	PUNCT	?
attendait	VERB	attendre
vraie	NOUN	vraie
accepte	VERB	accepte
un	DET	un
la	DET	le
son	DET	son
demi-sourire	NOUN	demi-sourire
.	PUNCT	.
à	ADP	à
Pour	ADP	pour
invitation	NOUN	invitation
dit	VERB	dire
vite	ADV	vite
oreille	NOUN	oreille
:	PUNCT	:
,	PUNCT	,
pas	ADV	pas
à	ADP	à
ne	ADV	ne
réticente	NOUN	réticente
Bah	PROPN	Bah
rappels	ADJ	rappel
est	AUX	être
!	PUNCT	!
Elle	PRON	lui
du	ADP	de
—	PRON	—
que	SCONJ	que
côtés	NOUN	côté
je	PRON	je
mentit	ADJ	mentit
écoutant	VERB	écouter
rester	VERB	rester
mais	CCONJ	mais
travail	NOUN	travail
innombrables	NOUN	innombrable
Je	PRON	je
,	PUNCT	,
pense	VERB	pense
d'	ADP	de
une	DET	un
,	PUNCT	,
,	PUNCT	,
c'	PRON	ce
les	DET	le
c'	PRON	ce
marchait	VERB	marcher
j'	PRON	je
possible	ADJ	possible
distraite	VERB	distraire
pourrai	VERB	pouvoir
ses	DET	son
,	PUNCT	,
est	AUX	être
ai	VERB	avoir
.	PUNCT	.
pas	ADV	pas
loin	ADV	loin
longtemps	ADV	longtemps
—	PUNCT	—
—	PUNCT	—
historiques	NOUN	historique
-elle	PRON	lui
monticule	NOUN	monticule
la	DET	le
qui	PRON	qui
évoquer	VERB	évoquer
d'	ADP	de
manquaient	VERB	manquer
pour	ADP	pour
chevrier	ADJ	chevrier
est	AUX	être
pierre	NOUN	pierre
dans	ADP	dans
la	DET	le
,	PUNCT	,
que	SCONJ	que
que	SCONJ	que
on	PRON	on
ne	ADV	ne
dans	ADP	dans
jusqu'	ADP	jusque
au	ADP	au
ruisseau	NOUN	ruisseau
ils	PRON	il
C'	PRON	ce
sanglants	NOUN	sanglant
tel	ADJ	tel
—	NOUN	—
à	ADP	à
un	DET	un
grimpait	VERB	grimper
homme	NOUN	homme
conduisait	VERB	conduire
.	PUNCT	.
telle	ADJ	tel
colline	NOUN	colline
.	PUNCT	.
ou	CCONJ	ou
arrondi	ADJ	arrondi
d'	ADP	de
où	PRON	où
obliquèrent	VERB	obliquer
à	ADP	à
Bientôt	ADV	bientôt
étroit	NOUN	étroit
une	DET	un
fissure	NOUN	fissure
petit	ADJ	petit
plupart	NOUN	plupart
chemin	NOUN	chemin
là	ADV	là
un	DET	un
ainsi	ADV	ainsi
cachait	VERB	cacher
tomber	VERB	tomber
fumée	NOUN	fumée
avait	VERB	avoir
de	ADP	de
se	PRON	se
de	ADP	de
chien	NOUN	chien
,	PUNCT	,
,	PUNCT	,
il	PRON	il
paresseuses	ADJ	paresseux
berger	VERB	berger
Nock	PROPN	Nock
chèvre	NOUN	chèvre
voir	VERB	voir
la	DET	le
quelques	DET	quelque
s'	PRON	se
pouvait	VERB	pouvoir
,	PUNCT	,
petit	ADJ	petit
chaumière	NOUN	chaumière
Hester	PROPN	Hester
de	ADP	de
poules	NOUN	poule
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
en	ADP	en
un	DET	un
Fordyce	PROPN	Fordyce
y	PRON	y
en	ADP	en
et	CCONJ	et
qu'	SCONJ	que
la	DET	le
une	DET	un
de	ADP	de
ruine	NOUN	ruine
volutes	NOUN	volute
qui	PRON	qui
.	PUNCT	.
Dehors	ADV	dehors
échapper	VERB	échapper
la	DET	le
menaçait	VERB	menacer
de	ADP	de
cheminée	NOUN	cheminée
elfe	NOUN	elfe
et	CCONJ	et
fit	VERB	faire
approche	NOUN	approche
la	DET	le
à	ADP	à
jaune	PRON	jaune
,	PUNCT	,
dit	VERB	dire
les	DET	le
Puis	CCONJ	puis
il	PRON	il
et	CCONJ	et
—	PUNCT	—
qui	PRON	qui
et	CCONJ	et
furieusement	ADV	furieusement
un	DET	un
grimaçant	VERB	grimacer
.	PUNCT	.
aboya	VERB	aboyer
,	PUNCT	,
lui	PRON	lui
efflanqué	ADJ	efflanqué
et	CCONJ	et
,	PUNCT	,
comme	ADP	comme
un	DET	un
,	PUNCT	,
Fordyce	PROPN	Fordyce
décamper	VERB	décamper
il	PRON	il
montra	VERB	montrer
ouvrit	VERB	ouvrir
s'	PRON	se
crocs	NOUN	croc
,	PUNCT	,
leur	DET	leur
porte	NOUN	porte
d'	ADP	de
l'	DET	le
avança	NOUN	avança
du	ADP	de
animal	NOUN	animal
.	PUNCT	.
Nock	PROPN	Nock
noir	NOUN	noir
bras	NOUN	bras
:	PUNCT	:
geste	NOUN	geste
et	CCONJ	et
vous	PRON	vous
de	ADP	de
le	DET	le
excuses	NOUN	excuse
Elle	PRON	lui
Vous	PRON	vous
pieds	NOUN	pied
esprits	NOUN	esprit
entrer	VERB	entrer
y	PRON	y
eut	VERB	avoir
pas	NOUN	pas
L'	DET	le
peine	NOUN	peine
de	ADP	de
!	PUNCT	!
,	PUNCT	,
et	CCONJ	et
seuil	NOUN	seuil
Lane	PROPN	Lane
en	ADP	en
ses	DET	son
bien	ADV	bien
mademoiselle	NOUN	mademoiselle
la	DET	le
d'	ADP	de
autre	PRON	autre
part	NOUN	part
fit	VERB	faire
son	DET	son
reprit	VERB	reprendre
d'	ADP	de
des	DET	un
instantanément	ADV	instantanément
,	PUNCT	,
Hester	PROPN	Hester
franchit	VERB	franchir
embarrassées	NOUN	embarrassée
arrière	NOUN	arrière
hôte	NOUN	hôte
un	DET	un
sur	ADP	sur
.	PUNCT	.
Il	PRON	il
puis	CCONJ	puis
donnerez	VERB	donner
les	DET	le
.	PUNCT	.
marchant	VERB	marcher
n'	ADV	n'
.	PUNCT	.
moqueurs	ADJ	moqueur
de	ADP	de
nouveau	ADJ	nouveau
la	DET	le
odeur	NOUN	odeur
yeux	NOUN	oeil
à	ADP	à
rance	NOUN	rance
elle	PRON	lui
entra	VERB	entrer
arrêtée	VERB	arrêter
odeur	NOUN	odeur
odeur	NOUN	odeur
—	PUNCT	—
,	PUNCT	,
son	DET	son
!	PUNCT	!
la	DET	le
vieux	ADJ	vieux
.	PUNCT	.
habitué	VERB	habituer
est	AUX	être
de	ADP	de
cette	DET	ce
quand	SCONJ	quand
on	PRON	on
Ah	PROPN	Ah
qui	PRON	qui
de	ADP	de
pas	ADV	pas
de	ADP	de
à	ADP	à
l'	PRON	l'
,	PUNCT	,
est	AUX	être
puanteur	NOUN	puanteur
.	PUNCT	.
Mais	CCONJ	mais
Nock	PROPN	Nock
avaient	VERB	avoir
rencontra	VERB	rencontrer
Fordyce	PROPN	Fordyce
et	CCONJ	et
crasse	NOUN	crasse
C'	PRON	ce
les	DET	le
l'	DET	le
regard	NOUN	regard
bout	NOUN	bout
la	DET	le
avança	VERB	avancer
porte	VERB	porte
et	CCONJ	et
laisser	VERB	laisser
de	ADP	de
lui	PRON	lui
.	PUNCT	.
sollicitude	NOUN	sollicitude
pleine	NOUN	pleine
d'	ADP	de
aérera	VERB	aérer
regarda	VERB	regarder
-il	PRON	il
attiser	VERB	attiser
vais	VERB	aller
-vous	X	-vous
feu	NOUN	feu
ouverte	VERB	ouvrir
'	PUNCT	'
.	PUNCT	.
recourbé	ADJ	recourber
!	PUNCT	!
J	NOUN	j
dit	VERB	dire
avec	ADP	avec
un	DET	un
le	DET	le
moment	NOUN	moment
une	DET	un
fer	NOUN	fer
avec	ADP	avec
éclats	NOUN	éclat
,	PUNCT	,
.	PUNCT	.
de	ADP	de
la	DET	le
alla	VERB	aller
Asseyez	PROPN	Asseyez
chaise	NOUN	chaise
ça	PRON	cela
.	PUNCT	.
en	ADP	en
bois	NOUN	bois
un	DET	un
suie	NOUN	suie
Il	PRON	il
Hester	VERB	hester
donc	ADV	donc
literie	NOUN	literie
d'	ADP	de
qu'	SCONJ	que
que	SCONJ	que
.	PUNCT	.
n'	ADV	n'
autour	ADV	autour
sentait	VERB	sentir
ne	ADV	ne
posait	VERB	poser
pas	ADV	pas
des	DET	un
essayait	VERB	essayer
qu'	SCONJ	que
où	PRON	où
,	PUNCT	,
ça	PRON	cela
sa	DET	son
,	PUNCT	,
saleté	NOUN	saleté
,	PUNCT	,
de	ADP	de
chaumière	NOUN	chaumière
.	PUNCT	.
yeux	NOUN	oeil
Partout	ADV	partout
vaisselle	NOUN	vaisselle
,	PUNCT	,
poutres	NOUN	poutre
dénuement	ADV	dénuement
il	PRON	il
la	DET	le
elle	PRON	lui
yeux	NOUN	oeil
.	PUNCT	.
les	DET	le
—	DET	—
était	AUX	être
Murs	NOUN	mur
dissimuler	VERB	dissimuler
ne	ADV	ne
Elle	PRON	lui
car	CCONJ	car
la	PRON	le
lâchait	VERB	lâcher
et	CCONJ	et
elle	PRON	lui
elle	PRON	lui
comportait	VERB	comporter
répulsion	NOUN	répulsion
Etes	PROPN	Etes
seule	ADJ	seul
prit	NOUN	prit
la	DET	le
conversation	NOUN	conversation
manifestement	ADV	manifestement
une	DET	un
et	CCONJ	et
ici	ADV	ici
noir	VERB	noir
un	DET	un
sujet	NOUN	sujet
cuisinière	NOUN	cuisinière
monsieur	NOUN	Monsieur
tout	ADV	tout
Hester	PROPN	Hester
,	PUNCT	,
lui	PRON	lui
enquit	VERB	enquérir
cheminée	NOUN	cheminée
et	CCONJ	et
.	PUNCT	.
par	ADP	par
—	VERB	—
crasse	NOUN	crasse
,	PUNCT	,
:	PUNCT	:
—	PUNCT	—
s'	PRON	se
également	ADV	également
un	DET	un
né	VERB	naître
était	AUX	être
de	ADP	de
office	NOUN	office
de	ADP	de
-vous	PRON	vous
,	PUNCT	,
,	PUNCT	,
Il	PRON	il
whisky	NOUN	whisky
de	ADP	de
du	ADP	de
.	PUNCT	.
Cherchant	VERB	chercher
faisait	VERB	faire
pièce	NOUN	pièce
thé	NOUN	thé
,	PUNCT	,
offrit	VERB	offrir
qu'	SCONJ	que
?	PUNCT	?
?	PUNCT	?
avant	ADP	avant
récentes	ADJ	récent
mes	DET	mon
Fordyce	PROPN	Fordyce
Clan	PROPN	Clan
de	ADP	de
—	PUNCT	—
souvenir	VERB	souvenir
de	ADP	de
'	PUNCT	'
qui	PRON	qui
éclairèrent	VERB	éclairer
.	PUNCT	.
tous	ADJ	tout
est	AUX	être
Je	PRON	je
moi	PRON	moi
comme	ADP	comme
que	SCONJ	que
agit	VERB	agir
yeux	NOUN	oeil
,	PUNCT	,
s'	PRON	se
crois	VERB	croire
bien	ADV	bien
—	PUNCT	—
Vous	PRON	vous
Hester	PROPN	Hester
s'	PRON	se
.	PUNCT	.
ses	DET	son
savez	VERB	savoir
Ouais	PROPN	Ouais
il	PRON	il
ancêtres	NOUN	ancêtre
recherches	NOUN	recherche
c'	PRON	ce
tenta	VERB	tenter
c	VERB	c
branche	NOUN	branche
de	ADP	de
se	PRON	se
.	PUNCT	.
Ses	DET	son
de	ADP	de
familles	NOUN	famille
une	DET	un
un	DET	un
prêté	VERB	prêter
ont	AUX	avoir
savez	VERB	savoir
.	PUNCT	.
Vous	PRON	vous
ont	AUX	avoir
qui	PRON	qui
devez	VERB	devoir
—	PUNCT	—
chiens	NOUN	chien
de	ADP	de
a	AUX	avoir
!	PUNCT	!
clan	NOUN	clan
J'	PRON	je
!	PUNCT	!
aux	ADP	à
que	SCONJ	que
des	DET	un
ah	VERB	ah
prêté	VERB	prêter
vous	PRON	vous
à	ADP	à
!	PUNCT	!
un	DET	un
Campbell	PROPN	Campbell
est	AUX	être
imagine	VERB	imagine
.	PUNCT	.
été	AUX	être
que	PRON	que
.	PUNCT	.
Campbell	PROPN	Campbell
Ma	DET	mon
Ah	PROPN	Ah
nom	NOUN	nom
en	PRON	en
—	PUNCT	—
allégeance	NOUN	allégeance
massacrés	VERB	massacrer
famille	NOUN	famille
,	PUNCT	,
par	ADP	par
ces	DET	ce
choses	NOUN	chose
allégeance	NOUN	allégeance
ceux	PRON	celui
haïr	NOUN	haïr
McDonald	NOUN	mcdonald
Par	ADP	par
Ouais	PROPN	Ouais
de	ADP	de
sont	AUX	être
lui	PRON	lui
qui	PRON	qui
—	PUNCT	—
haines	NOUN	haine
cents	NOUN	cent
et	CCONJ	et
non	ADV	non
?	PUNCT	?
,	PUNCT	,
,	PUNCT	,
hais	NOUN	hai
un	DET	un
ceux	PRON	celui
cents	NOUN	cent
sournois	ADJ	sournois
reliés	VERB	relier
tous	ADJ	tout
après	ADP	après
deux	NUM	deux
je	PRON	je
hais	VERB	haïr
le	PRON	le
.	PUNCT	.
—	PUNCT	—
regard	NOUN	regard
—	PUNCT	—
sang	NOUN	sang
,	PUNCT	,
,	PUNCT	,
Il	PRON	il
Mais	CCONJ	mais
je	PRON	je
ici	ADV	ici
y	PRON	y
lança	VERB	lancer
deux	NUM	deux
sont	AUX	être
enfin	ADV	enfin
,	PUNCT	,
éteintes	VERB	éteindre
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
les	DET	le
ans	NOUN	an
ans	ADJ	an
il	PRON	il
est	AUX	être
!	PUNCT	!
voulait	VERB	vouloir
maintenant	ADV	maintenant
si	SCONJ	si
c'	PRON	ce
ridicule	ADJ	ridicule
cents	NOUN	cent
