propre	ADJ	propre
,	PUNCT	,
dit	VERB	dire
tes	ADJ	te
soupira	AUX	soupira
.	PUNCT	.
rappelles	ADJ	rappelle
d'	ADP	de
qui	PRON	qui
une	DET	un
fille	NOUN	fille
—	PUNCT	—
pas	ADV	pas
?	PUNCT	?
de	ADP	de
Pour	ADP	pour
instant	NOUN	instant
laisser	VERB	laisser
et	CCONJ	et
Très	ADV	très
plus	ADV	plus
?	PUNCT	?
pas	ADV	pas
soulagée	VERB	soulager
arrivé	VERB	arriver
fille	NOUN	fille
n'	ADV	n'
y	PRON	y
sœur	ADV	sœur
village	NOUN	village
.	PUNCT	.
à	ADP	à
bien	ADV	bien
vit	VERB	voir
.	PUNCT	.
bien	ADV	bien
connais	NOUN	connai
.	PUNCT	.
était	AUX	être
sa	DET	son
tu	ADP	tu
jalousie	NOUN	jalousie
Dès	ADP	dès
l'	DET	le
faire	VERB	faire
C'	PRON	ce
se	PRON	se
il	PRON	il
Une	DET	un
avait	VERB	avoir
est	AUX	être
que	SCONJ	que
où	PRON	où
—	PUNCT	—
rien	PRON	rien
Il	PRON	il
dit	VERB	dire
ma	DET	mon
elle	PRON	lui
qu'	SCONJ	que
il	PRON	il
.	PUNCT	.
paraître	VERB	paraître
était	AUX	être
au	ADP	au
qu'	SCONJ	que
de	ADP	de
il	PRON	il
savait	VERB	savoir
l'	DET	le
avec	ADP	avec
jusqu'	ADP	jusque
,	PUNCT	,
il	PRON	il
En	ADP	en
se	PRON	se
l'	PRON	l'
emmenait	VERB	emmener
une	DET	un
,	PUNCT	,
qui	PRON	qui
,	PUNCT	,
,	PUNCT	,
Connaissant	VERB	connaître
trouverait	VERB	trouver
impossibilité	NOUN	impossibilité
Tout	ADV	tout
fois	NOUN	fois
.	PUNCT	.
prévu	VERB	prévoir
.	PUNCT	.
ce	PRON	ce
un	DET	un
moyen	NOUN	moyen
elle	PRON	lui
l'	PRON	l'
que	SCONJ	que
rejoindre	VERB	rejoindre
allait	VERB	aller
pas	ADV	pas
abandonner	VERB	abandonner
passer	VERB	passer
le	PRON	le
à	ADP	à
lui	PRON	lui
.	PUNCT	.
s'	SCONJ	s'
encore	ADV	encore
détermination	NOUN	détermination
il	PRON	il
ne	ADV	ne
de	ADP	de
avait	AUX	avoir
,	PUNCT	,
outre	ADV	outre
sa	DET	son
la	DET	le
serait	AUX	être
Le	DET	le
,	PUNCT	,
Laquelle	PROPN	Laquelle
D'	ADP	de
elle	PRON	lui
.	PUNCT	.
j'	PRON	je
que	SCONJ	que
évanouit	VERB	évanouir
.	PUNCT	.
les	DET	le
sur	ADP	sur
avec	ADP	avec
—	PUNCT	—
—	PUNCT	—
Mais	CCONJ	mais
tu	PUNCT	tu
dit	VERB	dire
.	PUNCT	.
mains	NOUN	main
que	SCONJ	que
en	ADP	en
seule	ADJ	seul
sécurité	NOUN	sécurité
restes	VERB	rester
dans	ADP	dans
Que	SCONJ	que
en	ADP	en
sourire	NOUN	sourire
pendant	ADP	pendant
lui	PRON	lui
—	PUNCT	—
lui	PRON	lui
toute	ADJ	tout
voiture	NOUN	voiture
accord	NOUN	accord
?	PUNCT	?
.	PUNCT	.
d'	ADP	de
tendant	VERB	tendre
une	DET	un
Hilary	PROPN	Hilary
s'	PRON	se
-il	PRON	il
plus	ADV	plus
condition	NOUN	condition
irai	VERB	aller
à	ADP	à
.	PUNCT	.
frontière	NOUN	frontière
elle	PRON	lui
d'	ADP	de
et	CCONJ	et
la	DET	le
la	DET	le
,	PUNCT	,
:	PUNCT	:
mettrons	VERB	mettre
autour	ADV	autour
du	ADP	de
C'	PRON	ce
D'	ADP	de
nous	PRON	nous
sa	DET	son
à	ADP	à
accord	NOUN	accord
sur	ADP	sur
Hal	PROPN	Hal
deux	NUM	deux
est	AUX	être
murmura	VERB	murmurer
Ensuite	ADV	ensuite
les	DET	le
,	PUNCT	,
la	DET	le
sienne	NOUN	sienne
bouche	NOUN	bouche
de	ADP	de
lui	PRON	lui
elle	PRON	lui
nous	PRON	nous
cou	NOUN	cou
Jerry	PROPN	Jerry
tous	ADJ	tout
Puis	CCONJ	puis
poursuite	NOUN	poursuite
posa	VERB	poser
d'	ADP	de
passa	VERB	passer
.	PUNCT	.
En	ADP	en
les	DET	le
bras	NOUN	bras
et	CCONJ	et
.	PUNCT	.
réponse	NOUN	réponse
—	PUNCT	—
?	PUNCT	?
lit	NOUN	lit
.	PUNCT	.
heure	NOUN	heure
air	NOUN	air
.	PUNCT	.
d'	ADP	de
accord	NOUN	accord
L'	DET	le
sur	ADP	sur
sa	DET	son
-t	PART	-t
-elle	PRON	lui
qu'	SCONJ	que
.	PUNCT	.
montre	NOUN	montre
la	DET	le
examina	VERB	examiner
l'	DET	le
doucement	ADV	doucement
solennel	ADJ	solennel
l'	PRON	l'
il	PRON	il
coucha	NOUN	coucha
tira	VERB	tirer
et	CCONJ	et
sa	DET	son
sur	ADP	sur
le	DET	le
renversa	NOUN	renversa
—	PUNCT	—
de	ADP	de
se	PRON	se
de	ADP	de
innocemment	ADV	innocemment
Je	PRON	je
poche	NOUN	poche
et	CCONJ	et
un	DET	un
Il	PRON	il
est	AUX	être
quoi	PRON	quoi
crois	VERB	croire
.	PUNCT	.
?	PUNCT	?
demanda	ADJ	demanda
.	PUNCT	.
Il	PRON	il
—	PUNCT	—
elle	PRON	lui
heure	NOUN	heure
les	PRON	le
nuit	NOUN	nuit
de	ADP	de
constata	NOUN	constata
,	PUNCT	,
Hilary	VERB	hilary
La	DET	le
Avant	ADP	avant
au	ADP	au
milliers	NOUN	millier
dîné	VERB	dîner
au	ADP	au
Le	DET	le
du	ADP	de
résonne	VERB	résonne
Simon	PROPN	Simon
comme	ADP	comme
passé	VERB	passer
puis	CCONJ	puis
quelques	DET	quelque
,	PUNCT	,
temps	NOUN	temps
jusqu'	ADP	jusque
la	DET	le
bruits	NOUN	bruit
jungle	NOUN	jungle
les	DET	le
enfants	NOUN	enfant
,	PUNCT	,
plus	ADV	plus
partir	VERB	partir
raccompagnés	VERB	raccompagner
de	ADP	de
village	NOUN	village
tard	ADV	tard
de	ADP	de
avaient	AUX	avoir
le	DET	le
avec	ADP	avec
avait	AUX	avoir
,	PUNCT	,
.	PUNCT	.
vite	ADV	vite
elle	PRON	lui
avait	AUX	avoir
heures	NOUN	heure
,	PUNCT	,
.	PUNCT	.
début	NOUN	début
très	ADV	très
de	ADP	de
.	PUNCT	.
l'	PRON	l'
avoir	AUX	avoir
Puis	CCONJ	puis
.	PUNCT	.
raidillon	NOUN	raidillon
Simon	PROPN	Simon
sous	ADP	sous
avait	AUX	avoir
les	DET	le
feuillages	NOUN	feuillage
l'	DET	le
prétexte	NOUN	prétexte
dénouement	NOUN	dénouement
ayant	AUX	avoir
fébriles	ADJ	fébrile
il	PRON	il
promettre	ADJ	promettr
reconduit	VERB	reconduire
peu	ADV	peu
endroit	NOUN	endroit
sortir	VERB	sortir
approche	NOUN	approche
un	DET	un
du	ADP	de
à	ADP	à
Hilary	PROPN	Hilary
fait	AUX	faire
voiture	NOUN	voiture
avait	AUX	avoir
en	PRON	en
les	PRON	le
.	PUNCT	.
jusqu'	ADP	jusque
rendus	VERB	rendre
n'	ADV	n'
Après	ADP	après
,	PUNCT	,
qu'	SCONJ	que
soigneusement	ADV	soigneusement
à	ADP	à
repéré	VERB	repérer
dissimulée	VERB	dissimuler
sous	ADP	sous
la	DET	le
L'	DET	le
,	PUNCT	,
aucun	DET	aucun
avait	AUX	avoir
lui	PRON	lui
il	PRON	il
était	AUX	être
hors	ADP	hors
avoir	AUX	avoir
Dormir	NOUN	dormir
,	PUNCT	,
humidité	NOUN	humidité
.	PUNCT	.
fondu	VERB	fondre
se	PRON	se
félicita	VERB	féliciter
la	DET	le
passer	VERB	passer
s'	PRON	se
un	DET	un
.	PUNCT	.
et	CCONJ	et
,	PUNCT	,
de	ADP	de
ténèbres	NOUN	ténèbre
jungle	NOUN	jungle
Simon	PROPN	Simon
parti	VERB	partir
les	DET	le
et	CCONJ	et
comme	SCONJ	comme
le	PRON	le
chandail	NOUN	chandail
.	PUNCT	.
pénétrante	ADJ	pénétrant
conseillé	VERB	conseiller
était	AUX	être
d'	ADP	de
Elle	PRON	lui
dans	ADP	dans
avait	AUX	avoir
était	AUX	être
emporté	VERB	emporter
bruire	ADJ	bruir
,	PUNCT	,
entendait	VERB	entendre
.	PUNCT	.
et	CCONJ	et
elle	PRON	lui
question	NOUN	question
était	AUX	être
L'	DET	le
Pour	ADP	pour
soupirer	VERB	soupirer
regret	NOUN	regret
temps	NOUN	temps
quoi	PRON	quoi
qu'	PRON	qu'
dirigerait	VERB	diriger
aux	ADP	à
le	DET	le
,	PUNCT	,
attendu	VERB	attendre
penser	VERB	penser
réservât	VERB	réserver
,	PUNCT	,
laissant	VERB	laisser
mort	NOUN	mort
mit	VERB	mettre
sa	DET	son
et	CCONJ	et
sa	DET	son
.	PUNCT	.
elle	PRON	lui
père	NOUN	père
influencer	VERB	influencer
avoir	AUX	avoir
elle	PRON	lui
son	DET	son
se	PRON	se
Son	DET	son
seul	ADJ	seul
vie	NOUN	vie
gâchées	VERB	gâcher
que	SCONJ	que
d'	ADP	de
à	ADP	à
elle	PRON	lui
en	ADP	en
à	ADP	à
était	AUX	être
années	NOUN	année
elle-même	PRON	lui-même
par	ADP	par
l'	DET	le
se	PRON	se
.	PUNCT	.
avenir	NOUN	avenir
lui	PRON	lui
avait	AUX	avoir
,	PUNCT	,
Désormais	ADV	désormais
la	DET	le
mère	NOUN	mère
pas	ADV	pas
son	DET	son
à	ADP	à
songea	VERB	songer
autre	ADJ	autre
,	PUNCT	,
de	ADP	de
arrivée	VERB	arriver
.	PUNCT	.
sa	DET	son
n'	ADV	n'
importe	VERB	importe
en	ADP	en
y	PRON	y
conscience	NOUN	conscience
.	PUNCT	.
Ensuite	ADV	ensuite
demi-journée	NOUN	demi-journée
ne	ADV	ne
à	ADP	à
.	PUNCT	.
une	DET	un
lui	PRON	lui
pour	ADP	pour
personnalité	NOUN	personnalité
prendre	VERB	prendre
connaissait	VERB	connaître
pourtant	ADV	pourtant
Elle	PRON	lui
et	CCONJ	et
le	PRON	le
de	ADP	de
de	ADP	de
quel	DET	quel
réalisa	NOUN	réalisa
véritable	ADJ	véritable
tout	ADV	tout
elle	PRON	lui
homme	NOUN	homme
seule	ADJ	seul
connaître	VERB	connaître
qu'	SCONJ	que
elle	PRON	lui
mieux	ADV	mieux
que	SCONJ	que
Simon	PROPN	Simon
père	NOUN	père
était	AUX	être
Il	PRON	il
,	PUNCT	,
encore	ADV	encore
en	ADP	en
-il	PRON	il
un	DET	un
évident	ADJ	évident
cacher	VERB	cacher
avait	VERB	avoir
réservait	VERB	réserver
Elle	PRON	lui
prenait	VERB	prendre
,	PUNCT	,
c'	PRON	ce
-il	PRON	il
s'	PRON	se
qu'	SCONJ	que
Elle	PRON	lui
à	ADP	à
?	PUNCT	?
.	PUNCT	.
apparent	ADJ	apparent
fou	ADJ	fou
sa	DET	son
.	PUNCT	.
quelque	DET	quelque
mal	NOUN	mal
chose	NOUN	chose
Elle	PRON	lui
avait	AUX	avoir
soupira	VERB	soupirer
.	PUNCT	.
?	PUNCT	?
temps	NOUN	temps
il	PRON	il
était	AUX	être
Pourquoi	ADV	pourquoi
un	DET	un
le	DET	le
derrière	ADP	derrière
.	PUNCT	.
sensibilité	NOUN	sensibilité
Pas	ADV	pas
refoulait	VERB	refouler
qui	PRON	qui
pour	ADP	pour
elle	PRON	lui
détachement	NOUN	détachement
lui	PRON	lui
la	DET	le
ne	ADV	ne
Pour	ADP	pour
était	AUX	être
vaincue	VERB	vaincre
instructions	NOUN	instruction
commençait	VERB	commencer
le	DET	le
.	PUNCT	.
avouerait	VERB	avouer
aux	ADP	à
moteur	NOUN	moteur
se	PRON	se
s'	PRON	se
aplatit	VERB	aplatir
des	DET	un
et	CCONJ	et
les	DET	le
de	ADP	de
elle	PRON	lui
firent	NOUN	firent
voiture	NOUN	voiture
à	ADP	à
devant	ADP	devant
ronronnements	NOUN	ronronnement
de	ADP	de
lorsque	SCONJ	lorsque
refermées	VERB	refermer
toutes	ADJ	tout
.	PUNCT	.
C'	PRON	ce
la	DET	le
assoupir	NOUN	assoupir
de	ADP	de
bruit	NOUN	bruit
portes	NOUN	porte
dans	ADP	dans
,	PUNCT	,
seraient	AUX	être
un	DET	un
Elle	PRON	lui
fond	NOUN	fond
la	DET	le
Simon	PROPN	Simon
quand	SCONJ	quand
.	PUNCT	.
,	PUNCT	,
elle	PRON	lui
s'	PRON	se
que	SCONJ	que
Obéissant	NOUN	obéissant
,	PUNCT	,
sursauter	VERB	sursauter
sur	ADP	sur
lui	PRON	lui
une	DET	un
cœur	NOUN	cœur
elle	PRON	lui
,	PUNCT	,
il	PRON	il
à	ADP	à
sans	ADP	sans
plusieurs	DET	plusieurs
l'	DET	le
endroit	NOUN	endroit
elle	PRON	lui
oser	VERB	oser
y	PRON	y
cachée	VERB	cacher
attendit	VERB	attendre
lentement	ADV	lentement
Elle	PRON	lui
battant	VERB	battre
Elle	PRON	lui
vit	VERB	voir
,	PUNCT	,
qu'	SCONJ	que
.	PUNCT	.
il	PRON	il
resta	VERB	rester
pelotonnée	VERB	pelotonner
.	PUNCT	.
chamade	NOUN	chamade
dizaine	NOUN	dizaine
siège	NOUN	siège
avait	VERB	avoir
où	PRON	où
,	PUNCT	,
véhicules	NOUN	véhicule
son	DET	son
le	DET	le
était	AUX	être
passer	VERB	passer
de	ADP	de
et	CCONJ	et
voitures	NOUN	voiture
mètres	NOUN	mètre
de	ADP	de
la	DET	le
sembla	NOUN	sembla
,	PUNCT	,
presque	ADV	presque
cinq	NUM	cinq
bon	ADJ	bon
,	PUNCT	,
leur	DET	leur
annoncé	VERB	annoncer
et	CCONJ	et
montagnes	NOUN	montagne
bouger	VERB	bouger
à	ADP	à
en	PRON	en
pâle	NOUN	pâle
-il	PRON	il
vu	VERB	voir
Simon	PROPN	Simon
posant	VERB	poser
qu'	SCONJ	que
?	PUNCT	?
les	DET	le
contrebandiers	NOUN	contrebandier
-il	PRON	il
l'	DET	le
derrière	ADP	derrière
?	PUNCT	?
Tout	ADV	tout
à	ADP	à
apparaissant	VERB	apparaître
ce	PRON	ce
trouvé	VERB	trouver
le	DET	le
Avait	AUX	avoir
.	PUNCT	.
rendez-vous	NOUN	rendez-vous
?	PUNCT	?
une	DET	un
Hal	PROPN	Hal
Que	PRON	que
lueur	NOUN	lueur
endroit	NOUN	endroit
eût	ADP	eût
Jerry	PROPN	Jerry
Les	DET	le
?	PUNCT	?
faisait	VERB	faire
-ils	PRON	il
Simon	PROPN	Simon
avait	AUX	avoir
aube	NOUN	aube
jusqu'	ADP	jusque
venus	VERB	venir
se	PRON	se
étaient	AUX	être
la	DET	le
multitude	NOUN	multitude
brume	NOUN	brume
.	PUNCT	.
,	PUNCT	,
avec	ADP	avec
cette	DET	ce
La	DET	le
hautes	NOUN	haute
amèrement	ADV	amèrement
un	DET	un
manteau	NOUN	manteau
le	DET	le
.	PUNCT	.
elle	PRON	lui
le	DET	le
être	AUX	être
réchauffa	NOUN	réchauffa
levant	ADJ	levant
Elle	PRON	lui
pas	ADV	pas
soleil	NOUN	soleil
aux	ADP	à
questions	NOUN	question
ne	ADV	ne
,	PUNCT	,
faisait	VERB	faire
scintiller	VERB	scintiller
soleil	NOUN	soleil
la	DET	le
enveloppait	VERB	envelopper
accrochée	ADJ	accrocher
regrettait	VERB	regretter
transparent	ADJ	transparent
vitre	NOUN	vitre
de	ADP	de
rosée	NOUN	rosée
lui	PRON	lui
et	CCONJ	et
la	DET	le
les	DET	le
et	CCONJ	et
peu	ADV	peu
arbres	NOUN	arbre
d'	ADP	de
baissa	VERB	baisser
de	ADP	de
.	PUNCT	.
herbes	NOUN	herbe
un	DET	un
l'	DET	le
sourit	VERB	sourire
hier	ADV	hier
si	SCONJ	si
cascade	NOUN	cascade
sa	DET	son
Hilary	VERB	hilary
vue	VERB	voir
.	PUNCT	.
semblait	VERB	sembler
homme	NOUN	homme
sous	ADP	sous
moment	NOUN	moment
sur	ADP	sur
Angeles	PROPN	Angeles
En	ADP	en
dirait	VERB	dire
si	SCONJ	si
à	ADP	à
elle	PRON	lui
Que	PRON	que
?	PUNCT	?
reprit	NOUN	reprit
Comme	ADP	comme
.	PUNCT	.
Los	PROPN	Los
Simon	PROPN	Simon
,	PUNCT	,
pensant	VERB	penser
voyait	VERB	voir
après-midi	NOUN	après-midi
la	DET	le
lui	PRON	lui
une	DET	un
en	ADP	en
loin	ADV	loin
inquiétude	NOUN	inquiétude
mère	NOUN	mère
?	PUNCT	?
Et	CCONJ	et
folâtrant	VERB	folâtrer
ce	DET	ce
l'	PRON	l'
avec	ADP	avec
un	DET	un
la	PRON	le
.	PUNCT	.
avait	AUX	avoir
Accroupi	PROPN	Accroupi
elle	PRON	lui
petit	ADJ	petit
jambes	NOUN	jambe
au	DET	au
d'	ADP	de
voyait	VERB	voir
son	DET	son
ses	DET	son
grâce	NOUN	grâce
il	PRON	il
marchandages	NOUN	marchandage
photo	ADJ	photo
,	PUNCT	,
pas	ADV	pas
être	AUX	être
suivait	VERB	suivre
Hal	PROPN	Hal
De	ADP	de
ils	PRON	il
Jerry	PROPN	Jerry
observation	NOUN	observation
.	PUNCT	.
ce	PRON	ce
qu'	SCONJ	que
,	PUNCT	,
contrebandiers	NOUN	contrebandier
Simon	PROPN	Simon
encadrant	VERB	encadrer
un	DET	un
et	CCONJ	et
il	PRON	il
téléobjectif	NOUN	téléobjectif
voûté	ADJ	voûter
les	DET	le
il	PRON	il
n'	ADV	n'
des	ADP	de
homme	NOUN	homme
poste	NOUN	poste
nettement	ADV	nettement
qu'	PRON	qu'
de	ADP	de
entendait	VERB	entendre
,	PUNCT	,
son	DET	son
appareil	NOUN	appareil
,	PUNCT	,
engourdies	VERB	engourdir
mais	CCONJ	mais
supposa	VERB	supposer
disaient	VERB	dire
jade	NOUN	jade
.	PUNCT	.
un	DET	un
ventrus	ADJ	ventru
un	DET	un
quelques	DET	quelque
Chen	PROPN	Chen
d'	ADP	de
examina	VERB	examiner
le	DET	le
de	ADP	de
coco	NOUN	coco
brunâtres	NOUN	brunâtre
blocs	NOUN	bloc
vidaient	VERB	vider
galet	NOUN	galet
de	ADP	de
semblaient	VERB	sembler
c'	PRON	ce
.	PUNCT	.
contenu	NOUN	contenu
,	PUNCT	,
Chen	PROPN	Chen
autres	ADJ	autre
le	DET	le
individus	NOUN	individu
était	AUX	être
du	ADP	de
:	PUNCT	:
distingua	VERB	distinguer
croisement	NOUN	croisement
.	PUNCT	.
sur	ADP	sur
et	CCONJ	et
des	DET	un
sol	NOUN	sol
brut	ADJ	brut
sacs	NOUN	sac
gros	ADJ	gros
qui	PRON	qui
entre	ADP	entre
masses	NOUN	masse
le	DET	le
une	DET	un
noix	NOUN	noix
Simon	PROPN	Simon
Plusieurs	DET	plusieurs
produit	NOUN	produit
les	DET	le
être	AUX	être
,	PUNCT	,
un	PRON	un
Le	DET	le
avoir	VERB	avoir
jadéite	NOUN	jadéite
pointu	VERB	pointu
l'	DET	le
.	PUNCT	.
infinité	NOUN	infinité
la	DET	le
ou	CCONJ	ou
plutôt	ADV	plutôt
.	PUNCT	.
colorations	NOUN	coloration
,	PUNCT	,
comme	SCONJ	comme
outil	NOUN	outil
fébrilement	VERB	fébrilemer
l'	PRON	l'
une	DET	un
un	DET	un
Simon	PROPN	Simon
une	DET	un
l'	DET	le
avec	ADP	avec
autre	PRON	autre
appelle	VERB	appeler
officiellement	ADV	officiellement
on	PRON	on
de	ADP	de
jade	NOUN	jade
avoir	VERB	avoir
entaillant	VERB	entailler
la	DET	le
leur	DET	leur
gangue	NOUN	gangue
peut	VERB	pouvoir
pour	ADP	pour
,	PUNCT	,
actionnait	VERB	actionner
de	ADP	de
couleur	NOUN	couleur
appareil	NOUN	appareil
Birmanie	NOUN	birmanie
,	PUNCT	,
idée	NOUN	idée
après	ADP	après
photo	NOUN	photo
de	ADP	de
son	DET	son
comptait	VERB	compter
du	ADP	de
à	ADP	à
est	AUX	être
berner	VERB	berner
Mais	CCONJ	mais
,	PUNCT	,
convenait	NOUN	convenait
assez	ADV	assez
ou	CCONJ	ou
copies	NOUN	copie
capables	ADJ	capable
le	DET	le
pièces	NOUN	pièce
beige	NOUN	beige
moment	NOUN	moment
.	PUNCT	.
,	PUNCT	,
experts	NOUN	expert
le	DET	le
jaunâtre	ADJ	jaunâtre
plus	ADV	plus
subtiliser	VERB	subtiliser
lavande	NOUN	lavande
blanc	ADJ	blanc
au	ADP	au
.	PUNCT	.
Chambers	PROPN	Chambers
les	DET	le
impérial	ADJ	impérial
Chen	PROPN	Chen
doute	NOUN	doute
rosé	VERB	roser
de	ADP	de
qui	PRON	qui
au	ADP	au
sans	ADP	sans
c'	PRON	ce
un	DET	un
prisé	VERB	priser
pour	ADP	pour
est	AUX	être
qui	PRON	qui
exécuter	VERB	exécuter
des	DET	un
vert	NOUN	vert
bleu	NOUN	bleu
seul	ADJ	seul
de	ADP	de
et	CCONJ	et
enduré	VERB	endurer
pour	ADP	pour
des	DET	un
.	PUNCT	.
déception	NOUN	déception
soit	AUX	être
authentiques	ADJ	authentique
à	ADP	à
,	PUNCT	,
,	PUNCT	,
il	PRON	il
imagina	VERB	imaginer
objets	NOUN	objet
découvrait	VERB	découvrir
soit	AUX	être
Hilary	PROPN	Hilary
supercherie	NOUN	supercherie
déjà	ADV	déjà
,	PUNCT	,
Simon	PROPN	Simon
la	DET	le
il	PRON	il
épreuves	NOUN	épreuve
son	DET	son
que	SCONJ	que
trafic	NOUN	trafic
après	ADP	après
avoir	AUX	avoir
si	SCONJ	si
demanda	ADJ	demanda
amateurs	NOUN	amateur
ces	DET	ce
rentable	ADJ	rentable
la	DET	le
combien	ADV	combien
avant	ADP	avant
toutes	ADJ	tout
découverte	NOUN	découverte
d'	ADP	de
avait	AUX	avoir
reconnaissants	ADJ	reconnaissant
d'	ADP	de
à	ADP	à
,	PUNCT	,
et	CCONJ	et
se	PRON	se
que	SCONJ	que
vendre	VERB	vendre
elle	PRON	lui
réussi	ADV	réussi
bien	ADV	bien
son	DET	son
tout	ADJ	tout
forcer	VERB	forcer
entendu	VERB	entendre
alors	ADV	alors
que	SCONJ	que
laisser	VERB	laisser
.	PUNCT	.
acquéreur	NOUN	acquéreur
condition	NOUN	condition
,	PUNCT	,
était	AUX	être
essaya	VERB	essayer
trouvé	VERB	trouver
qu'	SCONJ	que
jura	VERB	jurer
,	PUNCT	,
puisse	VERB	pouvoir
Chambers	PROPN	Chambers
se	PRON	se
le	DET	le
mission	NOUN	mission
avait	AUX	avoir
Il	PRON	il
déjà	ADV	déjà
mener	VERB	mener
à	ADP	à
il	PRON	il
lui	PRON	lui
le	DET	le
propre	ADJ	propre
un	DET	un
bien	ADV	bien
dire	VERB	dire
.	PUNCT	.
sa	DET	son
de	ADP	de
,	PUNCT	,
scorpion	NOUN	scorpion
reste	NOUN	reste
où	PRON	où
à	ADP	à
.	PUNCT	.
A	ADP	à
à	ADP	à
jade	NOUN	jade
lui	PRON	lui
Il	PRON	il
quitte	VERB	quitte
de	ADP	de
changer	VERB	changer
et	CCONJ	et
se	PRON	se
se	PRON	se
.	PUNCT	.
de	ADP	de
,	PUNCT	,
un	DET	un
crampe	ADJ	cramp
être	AUX	être
obligé	ADJ	obliger
pourrait	VERB	pouvoir
sac	NOUN	sac
mais	CCONJ	mais
.	PUNCT	.
cuisse	NOUN	cuisse
ainsi	ADV	ainsi
fut	AUX	être
rendit	VERB	rendre
la	DET	le
pas	ADV	pas
jeter	VERB	jeter
position	NOUN	position
noua	VERB	nouer
,	PUNCT	,
-il	PRON	il
heureux	ADJ	heureux
Aussi	ADV	aussi
qu'	SCONJ	que
qu'	SCONJ	que
Chen	PROPN	Chen
une	DET	un
de	ADP	de
il	PRON	il
lui	PRON	lui
voir	VERB	voir
Il	PRON	il
redresser	VERB	redresser
rester	VERB	rester
il	PRON	il
ne	ADV	ne
très	ADV	très
allait	VERB	aller
bientôt	ADV	bientôt
compte	NOUN	compte
de	ADP	de
longtemps	ADV	longtemps
gros	ADJ	gros
encore	ADV	encore
un	DET	un
son	DET	son
qu'	SCONJ	que
appareil	NOUN	appareil
Hal	PROPN	Hal
rangé	VERB	ranger
sur	ADP	sur
avant	ADP	avant
,	PUNCT	,
le	DET	le
sa	DET	son
cachette	NOUN	cachette
que	SCONJ	que
traînant	VERB	traîner
chancelant	VERB	chanceler
Jerry	PROPN	Jerry
avoir	AUX	avoir
contrebandiers	NOUN	contrebandier
à	ADP	à
,	PUNCT	,
Après	ADP	après
les	DET	le
lui	PRON	lui
,	PUNCT	,
.	PUNCT	.
en	ADP	en
moins	ADV	moins
d'	ADP	de
passèrent	VERB	passer
attendit	VERB	attendre
il	PRON	il
de	ADP	de
sous	ADP	sous
.	PUNCT	.
en	ADP	en
poids	NOUN	poids
mètre	NOUN	mètre
son	DET	son
et	CCONJ	et
autres	ADJ	autre
puisse	VERB	pouvoir
espérant	VERB	espérer
bougeraient	VERB	bouger
sortir	VERB	sortir
de	ADP	de
Simon	PROPN	Simon
épaule	NOUN	épaule
pas	ADV	pas
Chen	PROPN	Chen
ne	ADV	ne
éloignés	ADJ	éloigné
eux	PRON	lui
Chambers	PROPN	Chambers
las	PRON	las
Quand	SCONJ	quand
semblait	VERB	sembler
derrière	ADP	derrière
.	PUNCT	.
de	ADP	de
pitié	NOUN	pitié
au	ADP	au
paradis	NOUN	paradis
à	ADP	à
abri	NOUN	abri
pris	VERB	prendre
trois	NUM	trois
qui	PRON	qui
et	CCONJ	et
se	PRON	se
et	CCONJ	et
malheureux	NOUN	malheureux
May	PROPN	May
sortit	NOUN	sortit
Simon	PROPN	Simon
ce	DET	ce
fut	AUX	être
furent	AUX	être
suffisamment	ADV	suffisamment
hommes	NOUN	homme
.	PUNCT	.
ne	ADV	ne
Simon	PROPN	Simon
de	ADP	de
.	PUNCT	.
Il	PRON	il
pour	ADP	pour
,	PUNCT	,
si	SCONJ	si
les	DET	le
Song	PROPN	Song
l'	PRON	l'
songea	VERB	songer
les	DET	le
emporterait	VERB	emporter
pas	ADV	pas
terrorisé	VERB	terroriser
.	PUNCT	.
poings	NOUN	poing
son	DET	son
serra	VERB	serrer
la	DET	le
Il	PRON	il
,	PUNCT	,
d'	ADP	de
la	DET	le
le	DET	le
.	PUNCT	.
deux	NUM	deux
la	DET	le
chemin	NOUN	chemin
courir	VERB	courir
et	CCONJ	et
silence	NOUN	silence
.	PUNCT	.
sur	ADP	sur
blanche	ADJ	blanc
entendit	VERB	entendre
forêt	NOUN	forêt
Jerry	PROPN	Jerry
un	DET	un
il	PRON	il
de	ADP	de
à	ADP	à
d'	ADP	de
quand	SCONJ	quand
arriver	VERB	arriver
cahotant	VERB	cahoter
sur	ADP	sur
de	ADP	de
qui	PRON	qui
il	PRON	il
menant	VERB	mener
le	DET	le
aperçut	VERB	apercevoir
perturbait	VERB	perturber
,	PUNCT	,
piste	NOUN	piste
ronflement	NOUN	ronflement
voiture	NOUN	voiture
la	DET	le
se	PRON	se
le	DET	le
Courbé	NOUN	courbé
mit	VERB	mettre
à	ADP	à
moteur	NOUN	moteur
venait	VERB	venir
en	ADP	en
route	NOUN	route
.	PUNCT	.
bien	ADV	bien
sienne	NOUN	sienne
bien	ADV	bien
où	PRON	où
Jerry	PROPN	Jerry
,	PUNCT	,
La	DET	le
avait	AUX	avoir
pensa	VERB	penser
,	PUNCT	,
que	SCONJ	que
Hal	PROPN	Hal
il	PRON	il
-il	PRON	il
plus	ADV	plus
la	DET	le
sûr	ADJ	sûr
en	ADP	en
pas	ADV	pas
exactement	VERB	exactemer
