pourtant	ADV	pourtant
-t	PART	-t
que	SCONJ	que
.	PUNCT	.
avez	AUX	avoir
a	AUX	avoir
parlé	VERB	parler
aussi	ADV	aussi
un	DET	un
a	AUX	avoir
Elle	PRON	lui
gentil	ADJ	gentil
histoire	NOUN	histoire
soir	NOUN	soir
...	PUNCT	...
n'	ADV	n'
Qu'	PRON	qu'
votre	DET	votre
de	ADP	de
elle	PRON	lui
des	DET	un
,	PUNCT	,
a	AUX	avoir
disant	VERB	dire
prévenant	VERB	prévenir
,	PUNCT	,
-	PUNCT	-
lui	PRON	lui
combien	ADV	combien
un	DET	un
,	PUNCT	,
signification	NOUN	signification
le	DET	le
mais	CCONJ	mais
est	AUX	être
a	AUX	avoir
-	PUNCT	-
dans	ADP	dans
,	PUNCT	,
satisfaction	NOUN	satisfaction
les	DET	le
.	PUNCT	.
Ma	DET	mon
on	PRON	on
Je	PRON	je
on	PRON	on
dépourvue	VERB	dépourvoir
.	PUNCT	.
rien	PRON	rien
but	NOUN	but
dur	ADJ	dur
éloigner	VERB	éloigner
n'	ADV	n'
de	ADP	de
et	CCONJ	et
s'	PRON	se
l'	DET	le
,	PUNCT	,
de	ADP	de
de	ADP	de
devoir	VERB	devoir
je	PRON	je
comme	ADP	comme
entendit	VERB	entendre
vie	NOUN	vie
admettre	VERB	admettre
pas	ADV	pas
tout	ADV	tout
C'	PRON	ce
été	AUX	être
est	AUX	être
l'	DET	le
qu'	SCONJ	que
dit	VERB	dire
admets	VERB	admettre
maintenant	ADV	maintenant
de	ADP	de
couloir	NOUN	couloir
Loftus	PROPN	Loftus
.	PUNCT	.
,	PUNCT	,
moment	NOUN	moment
aurais	VERB	avoir
cela	PRON	cela
ma	DET	mon
à	ADP	à
enfant	NOUN	enfant
n'	ADV	n'
Tout	ADJ	tout
,	PUNCT	,
père	NOUN	père
,	PUNCT	,
du	ADP	de
sous	ADP	sous
perspective	NOUN	perspective
;	PUNCT	;
fin	NOUN	fin
d'	ADP	de
de	ADP	de
J'	PRON	je
mère	NOUN	mère
pas	ADV	pas
le	DET	le
mourrai	VERB	mourir
dû	VERB	devoir
voulait	VERB	vouloir
naître	NOUN	naître
appréhende	VERB	appréhende
le	DET	le
.	PUNCT	.
est	AUX	être
a	AUX	avoir
je	PRON	je
mon	DET	mon
commencement	NOUN	commencement
sentie	NOUN	sentie
ne	ADV	ne
où	PRON	où
et	CCONJ	et
la	DET	le
poids	NOUN	poids
été	AUX	être
écrasée	VERB	écraser
responsabilité	NOUN	responsabilité
une	DET	un
erreur	NOUN	erreur
s'	PRON	se
jamais	ADV	jamais
.	PUNCT	.
cette	DET	ce
la	DET	le
engager	VERB	engager
effraie	PRON	effraie
avez	AUX	avoir
établit	VERB	établir
l'	DET	le
silence	NOUN	silence
m'	PRON	me
m'	PRON	me
pas	ADV	pas
heureux	ADJ	heureux
ici	ADV	ici
?	PUNCT	?
bruissement	NOUN	bruissement
me	PRON	me
je	PRON	je
.	PUNCT	.
Un	DET	un
ventilateur	NOUN	ventilateur
Je	PRON	je
,	PUNCT	,
.	PUNCT	.
soyeux	ADJ	soyeux
!	PUNCT	!
,	PUNCT	,
partir	VERB	partir
mais	CCONJ	mais
veux	VERB	vouloir
vous	PRON	vous
-	PUNCT	-
troublé	VERB	troubler
-vous	PRON	vous
Oh	CCONJ	oh
serai	VERB	être
demanda	ADJ	demanda
par	ADP	par
de	ADP	de
.	PUNCT	.
s'	PRON	se
avocat	NOUN	avocat
du	ADP	de
demandé	VERB	demander
le	DET	le
-	PUNCT	-
de	ADP	de
venir	VERB	venir
uniquement	ADV	uniquement
terriblement	ADV	terriblement
Pourquoi	ADV	pourquoi
pour	ADP	pour
.	PUNCT	.
un	DET	un
...	PUNCT	...
vous	PRON	vous
deux	NUM	deux
-	PUNCT	-
une	DET	un
défendre	VERB	défendre
que	SCONJ	que
,	PUNCT	,
.	PUNCT	.
ma	DET	mon
place	NOUN	place
pas	ADV	pas
ai	AUX	avoir
pas	ADV	pas
choses	NOUN	chose
a	VERB	avoir
occuper	VERB	occuper
-	PUNCT	-
choses	NOUN	chose
y	PRON	y
pu	VERB	pouvoir
argent	NOUN	argent
ne	ADV	ne
il	PRON	il
sera	AUX	être
J'	PRON	je
ai	VERB	avoir
?	PUNCT	?
je	PRON	je
vous	PRON	vous
d'	ADP	de
nécessaire	ADJ	nécessaire
.	PUNCT	.
n'	ADV	n'
Mais	CCONJ	mais
peu	ADV	peu
ou	CCONJ	ou
Quelles	DET	quel
m'	PRON	me
en	PRON	en
ai	AUX	avoir
j'	PRON	je
chargiez	NOUN	chargiez
à	ADP	à
dont	PRON	dont
ça	PRON	cela
aimerais	VERB	aimer
j'	PRON	je
et	CCONJ	et
paquet	NOUN	paquet
mon	DET	mon
-	PUNCT	-
voudrais	VERB	vouloir
dans	ADP	dans
.	PUNCT	.
vendu	VERB	vendre
?	PUNCT	?
Vous	PRON	vous
en	ADP	en
.	PUNCT	.
Il	PRON	il
mère	NOUN	mère
vos	DET	votre
trucs	NOUN	truc
enveloppe	NOUN	enveloppe
dollars	NOUN	dollar
Où	ADV	où
milieu	NOUN	milieu
les	PRON	le
716	NUM	716
.	PUNCT	.
.	PUNCT	.
et	CCONJ	et
,	PUNCT	,
différents	ADJ	différent
d'	ADP	de
un	DET	un
au	ADP	au
porter	VERB	porter
Emmy	PROPN	Emmy
lettres	NOUN	lettre
;	PUNCT	;
est	VERB	être
à	ADP	à
tout	PRON	tout
de	ADP	de
Je	PRON	je
une	DET	un
-	PUNCT	-
vous	PRON	vous
ma	DET	mon
cet	DET	ce
le	DET	le
donnera	VERB	donner
faire	AUX	faire
auto	NOUN	auto
argent	NOUN	argent
déduirez	VERB	déduire
est	AUX	être
les	PRON	le
,	PUNCT	,
(	PUNCT	(
avec	ADP	avec
mains	NOUN	main
mère	NOUN	mère
honoraires	NOUN	honoraire
...	PUNCT	...
les	PRON	le
donnerez	VERB	donner
et	CCONJ	et
fermant	VERB	fermer
sont	AUX	être
toutes	ADJ	tout
et	CCONJ	et
)	PUNCT	)
ma	DET	mon
.	PUNCT	.
-	PUNCT	-
toutes	ADJ	tout
à	ADP	à
ses	DET	son
de	ADP	de
entendu	VERB	entendre
reste	NOUN	reste
,	PUNCT	,
lui	PRON	lui
de	ADP	de
Dites	PROPN	Dites
lettres	NOUN	lettre
Il	PRON	il
,	PUNCT	,
vous	PRON	vous
ses	DET	son
.	PUNCT	.
le	DET	le
relire	VERB	relire
,	PUNCT	,
.	PUNCT	.
lettres	NOUN	lettre
hésita	VERB	hésiter
Ce	PRON	ce
-	PUNCT	-
,	PUNCT	,
ouvrant	VERB	ouvrir
les	DET	le
bien	ADV	bien
lui	PRON	lui
relire	VERB	relire
Dites	PROPN	Dites
d'	ADP	de
pour	ADP	pour
,	PUNCT	,
Qu'	PRON	qu'
simplement	ADV	simplement
ça	PRON	cela
,	PUNCT	,
tard	ADV	tard
un	DET	un
,	PUNCT	,
Donnez	PROPN	Donnez
-	PROPN	-
il	PRON	il
temps	NOUN	temps
.	PUNCT	.
argent	NOUN	argent
pas	ADV	pas
.	PUNCT	.
dites	VERB	dire
elle	PRON	lui
dites	VERB	dire
lui	PRON	lui
part	NOUN	part
...	PUNCT	...
lui	PRON	lui
Non	ADV	non
-	PUNCT	-
lui	PRON	lui
et	CCONJ	et
fasse	VERB	faire
de	ADP	de
quelque	DET	quelque
Non	ADV	non
lui	PRON	lui
ce	PRON	ce
ne	ADV	ne
aller	VERB	aller
.	PUNCT	.
l'	DET	le
plaira	VERB	plaire
toute	DET	tout
qu'	PRON	qu'
est	AUX	être
façon	NOUN	façon
.	PUNCT	.
en	ADP	en
voir	VERB	voir
trop	ADV	trop
certain	ADJ	certain
C'	PRON	ce
est	AUX	être
-	PUNCT	-
Dans	ADP	dans
face	NOUN	face
il	PRON	il
de	ADP	de
.	PUNCT	.
.	PUNCT	.
reporters	NOUN	reporter
elle	PRON	lui
ce	DET	ce
matin	NOUN	matin
vaut	VERB	valoir
lui	PRON	lui
Elle	PRON	lui
a	VERB	avoir
capable	ADJ	capable
qu'	SCONJ	que
adresse	NOUN	adresse
aux	DET	aux
guère	ADV	guère
donc	ADV	donc
Les	DET	le
?	PUNCT	?
est	AUX	être
-	PUNCT	-
.	PUNCT	.
C'	PRON	ce
son	DET	son
pénibles	ADJ	pénible
un	PRON	un
.	PUNCT	.
...	PUNCT	...
,	PUNCT	,
.	PUNCT	.
n'	ADV	n'
ennuyeux	ADJ	ennuyeux
faire	VERB	faire
y	PRON	y
mieux	ADV	mieux
des	ADP	de
Il	PRON	il
s'	PRON	se
journaux	NOUN	journal
de	ADP	de
situations	NOUN	situation
Pourquoi	ADV	pourquoi
éloigne	VERB	éloigne
vont	VERB	aller
elle	PRON	lui
-	PUNCT	-
la	DET	le
partir	VERB	partir
votre	DET	votre
je	PRON	je
lui	PRON	lui
donner	VERB	donner
à	ADP	à
pas	ADV	pas
ville	NOUN	ville
.	PUNCT	.
Tenez	ADV	tenez
garantis	VERB	garantir
peine	NOUN	peine
est	AUX	être
vous	PRON	vous
Je	PRON	je
je	PRON	je
son	DET	son
commission	NOUN	commission
-	PUNCT	-
pas	ADV	pas
donnez	VERB	donner
...	PUNCT	...
.	PUNCT	.
Kincaid	PROPN	Kincaid
adresse	NOUN	adresse
.	PUNCT	.
écrire	ADJ	écrir
mais	CCONJ	mais
.	PUNCT	.
vous	PRON	vous
une	DET	un
,	PUNCT	,
je	PRON	je
cruelle	ADJ	cruel
Ne	ADV	ne
ferai	VERB	faire
vais	VERB	aller
que	SCONJ	que
-	PUNCT	-
ne	ADV	ne
la	DET	le
Essayez	NOUN	essayez
toujours	ADV	toujours
,	PUNCT	,
chasse	NOUN	chasse
décider	VERB	décider
la	DET	le
saurai	VERB	savoir
,	PUNCT	,
J'	PRON	je
la	DET	le
pas	ADV	pas
Loftus	PROPN	Loftus
,	PUNCT	,
.	PUNCT	.
sur	ADP	sur
Je	PRON	je
Meecham	NOUN	meecham
Mrs	PROPN	Mrs
Charles	PROPN	Charles
mais	CCONJ	mais
que	SCONJ	que
journaux	NOUN	journal
231	NUM	231
adresse	NOUN	adresse
il	PRON	il
Street	PROPN	Street
à	ADP	à
l'	DET	le
parce	SCONJ	parce
-	PUNCT	-
vu	VERB	voir
rappelait	VERB	rappeler
les	DET	le
,	PUNCT	,
Kincaid	PROPN	Kincaid
Oak	X	Oak
des	DET	un
valise	PROPN	valise
...	PUNCT	...
.	PUNCT	.
E.	PROPN	E.
journaux	NOUN	journal
se	PRON	se
Michigan	PROPN	Michigan
non	ADV	non
,	PUNCT	,
qu'	SCONJ	que
:	PUNCT	:
,	PUNCT	,
avait	AUX	avoir
Envoi	NOUN	envoi
de	ADP	de
cause	NOUN	cause
ai	AUX	avoir
lue	VERB	lire
sais	VERB	savoir
l'	PRON	l'
d'	ADP	de
est	AUX	être
J'	PRON	je
allez	VERB	aller
Loftus	PROPN	Loftus
aujourd'hui	ADV	aujourd'hui
c'	PRON	ce
-	PUNCT	-
la	DET	le
vous	PRON	vous
Merci	NOUN	merci
.	PUNCT	.
est	VERB	être
,	PUNCT	,
Mais	CCONJ	mais
leva	VERB	lever
moment	NOUN	moment
cent	PRON	cent
,	PUNCT	,
la	PRON	le
un	DET	un
qu'	SCONJ	que
sur	ADP	sur
demander	VERB	demander
trouver	VERB	trouver
...	PUNCT	...
s'	PRON	se
appuyant	VERB	appuyer
gauchement	ADJ	gauchement
...	PUNCT	...
irai	VERB	aller
main	NOUN	main
si	SCONJ	si
(	PUNCT	(
ça	PRON	cela
pouvez	VERB	pouvoir
une	DET	un
...	PUNCT	...
se	PRON	se
à	ADP	à
aujourd'hui	ADV	aujourd'hui
n'	ADV	n'
kilomètres	NOUN	kilomètre
.	PUNCT	.
-	PUNCT	-
voir	VERB	voir
beaucoup	ADV	beaucoup
.	PUNCT	.
table	NOUN	table
cinquante	NUM	cinquante
?	PUNCT	?
l'	DET	le
.	PUNCT	.
Pourquoi	ADV	pourquoi
.	PUNCT	.
.	PUNCT	.
de	ADP	de
seul	ADJ	seul
est	AUX	être
chaise	NOUN	chaise
même	ADV	même
une	DET	un
sa	DET	son
bon	ADJ	bon
de	ADP	de
-ce	PRON	-ce
beaucoup	ADV	beaucoup
-	PUNCT	-
vous	PRON	vous
n'	ADV	n'
Merci	NOUN	merci
photo	NOUN	photo
n'	ADV	n'
au	ADP	au
)	PUNCT	)
dossier	NOUN	dossier
me	PRON	me
comprenez	VERB	comprendre
que	SCONJ	que
-vous	PRON	vous
Complètement	ADV	complètement
Ça	PROPN	Ça
la	DET	le
photo	NOUN	photo
pas	ADV	pas
.	PUNCT	.
-	PUNCT	-
-	PUNCT	-
Est	VERB	être
?	PUNCT	?
seul	ADJ	seul
gardé	VERB	garder
voulais	VERB	vouloir
,	PUNCT	,
sans	ADP	sans
avez	VERB	avoir
autre	PRON	autre
être	AUX	être
pas	ADV	pas
Je	PRON	je
a	AUX	avoir
être	AUX	être
?	PUNCT	?
urgence	NOUN	urgence
naguère	NOUN	naguère
cas	NOUN	cas
d'	ADP	de
mère	NOUN	mère
.	PUNCT	.
famille	NOUN	famille
une	DET	un
femme	NOUN	femme
de	DET	de
ne	ADV	ne
liens	NOUN	lien
Elle	PRON	lui
les	DET	le
en	ADP	en
a	AUX	avoir
.	PUNCT	.
dans	ADP	dans
parents	NOUN	parent
divorce	NOUN	divorce
.	PUNCT	.
resserrent	ADV	resserrent
Les	DET	le
quitté	VERB	quitter
et	CCONJ	et
m'	PRON	me
avez	VERB	avoir
-	PUNCT	-
le	DET	le
de	ADP	de
,	PUNCT	,
-vous	PRON	vous
se	PRON	se
obtenu	VERB	obtenir
d'	ADP	de
.	PUNCT	.
,	PUNCT	,
J'	PRON	je
pas	ADV	pas
de	ADP	de
ai	AUX	avoir
eu	VERB	avoir
N'	ADV	n'
seul	ADJ	seul
votre	DET	votre
Je	PRON	je
dehors	ADP	dehors
un	DET	un
la	PRON	le
Avez	VERB	avoir
mais	CCONJ	mais
venir	VERB	venir
santé	NOUN	santé
peux	VERB	pouvoir
-	PUNCT	-
las	PRON	las
femme	NOUN	femme
mère	NOUN	mère
pourrait	VERB	pouvoir
je	PRON	je
-	PUNCT	-
était	AUX	être
voir	VERB	voir
de	ADP	de
ai	AUX	avoir
?	PUNCT	?
il	PRON	il
pleine	NOUN	pleine
ne	ADV	ne
épaules	NOUN	épaule
.	PUNCT	.
,	PUNCT	,
C'	PRON	ce
Loftus	NOUN	loftu
eut	VERB	avoir
ici	ADV	ici
a	VERB	avoir
-vous	PRON	vous
d'	ADP	de
une	DET	un
vouloir	VERB	vouloir
longtemps	ADV	longtemps
forte	ADJ	fort
haussement	NOUN	haussement
...	PUNCT	...
vous	PRON	vous
l'	PRON	l'
pensé	VERB	penser
que	SCONJ	que
vue	NOUN	vue
que	SCONJ	que
votre	DET	votre
y	PRON	y
blâmer	VERB	blâmer
.	PUNCT	.
:	PUNCT	:
pas	ADV	pas
.	PUNCT	.
ne	ADV	ne
est	AUX	être
elle	PRON	lui
la	DET	le
faire	VERB	faire
Elle	PRON	lui
Il	PRON	il
boira	VERB	boire
elle	PRON	lui
aille	ADJ	aill
jusqu'	ADP	jusque
,	PUNCT	,
petit	ADJ	petit
Oh	CCONJ	oh
routière	NOUN	routière
le	PRON	le
valise	PROPN	valise
prendre	VERB	prendre
se	PRON	se
de	ADP	de
fera	VERB	faire
elle	PRON	lui
pas	ADV	pas
envie	NOUN	envie
.	PUNCT	.
le	DET	le
bus	NOUN	bus
pour	ADP	pour
même	ADV	même
même	ADV	même
,	PUNCT	,
!	PUNCT	!
à	ADP	à
à	ADP	à
aura	AUX	avoir
Là	ADV	là
...	PUNCT	...
gare	NOUN	gare
sa	DET	son
possible	ADJ	possible
venir	VERB	venir
tout	ADV	tout
qu'	SCONJ	que
elle	PRON	lui
préparera	VERB	préparer
viendra	VERB	venir
.	PUNCT	.
un	DET	un
,	PUNCT	,
sans	ADP	sans
pour	ADP	pour
se	PRON	se
.	PUNCT	.
-	PUNCT	-
la	PRON	le
verre	NOUN	verre
qui	PRON	qui
d'	ADP	de
La	DET	le
de	ADP	de
Loftus	PROPN	Loftus
se	PRON	se
.	PUNCT	.
nerfs	NOUN	nerf
a	AUX	avoir
pouvez	VERB	pouvoir
ouvrages	NOUN	ouvrage
atteint	VERB	atteindre
-	PUNCT	-
vous	PRON	vous
souvenant	VERB	souvenir
bu	NOUN	bu
calmer	VERB	calmer
,	PUNCT	,
les	DET	le
la	DET	le
cinquantaine	NOUN	cinquantaine
presque	ADV	presque
,	PUNCT	,
trouvaient	ADV	trouvaient
jamais	ADV	jamais
.	PUNCT	.
.	PUNCT	.
dit	VERB	dire
suite	NOUN	suite
avoir	AUX	avoir
deviner	VERB	deviner
Elle	PRON	lui
des	DET	un
dans	ADP	dans
Meecham	PROPN	Meecham
l'	DET	le
la	DET	le
chambre	NOUN	chambre
Oui	PROPN	Oui
se	PRON	se
alcoolisme	NOUN	alcoolisme
alcool	NOUN	alcool
sur	ADP	sur
y	PRON	y
ce	DET	ce
.	PUNCT	.
,	PUNCT	,
et	CCONJ	et
un	DET	un
A	NOUN	a
nerfs	NOUN	nerf
ans	NOUN	an
l'	PRON	l'
.	PUNCT	.
Un	DET	un
bouteille	NOUN	bouteille
elle	PRON	lui
mon	DET	mon
a	AUX	avoir
,	PUNCT	,
pour	ADP	pour
ivre	ADJ	ivre
elle	PRON	lui
et	CCONJ	et
de	ADP	de
trente	NUM	trente
-là	PROPN	-là
quittée	ADJ	quitter
,	PUNCT	,
.	PUNCT	.
Il	PRON	il
été	AUX	être
sortie	VERB	sortir
Ç'	PRON	ç'
peut-être	ADV	peut-être
père	NOUN	père
verre	NOUN	verre
acheter	VERB	acheter
a	AUX	avoir
avait	VERB	avoir
jour	NOUN	jour
elle	PRON	lui
vin	NOUN	vin
a	AUX	avoir
une	DET	un
calmer	VERB	calmer
été	AUX	être
immédiat	VERB	immédiat
est	AUX	être
moment	NOUN	moment
les	DET	le
qu'	SCONJ	que
se	PRON	se
-	PUNCT	-
une	DET	un
Elle	PRON	lui
alors	ADV	alors
et	CCONJ	et
aperçu	VERB	apercevoir
était	AUX	être
.	PUNCT	.
...	PUNCT	...
elle	PRON	lui
revu	VERB	revoir
depuis	ADP	depuis
monde	NOUN	monde
y	PRON	y
,	PUNCT	,
le	PRON	le
est	AUX	être
à	ADP	à
jamais	ADV	jamais
.	PUNCT	.
en	PRON	en
a	AUX	avoir
être	ADV	être
en	ADP	en
s'	PRON	se
puissance	NOUN	puissance
plus	ADV	plus
.	PUNCT	.
reverra	NOUN	reverra
elle	PRON	lui
ne	ADV	ne
-	ADV	-
mais	CCONJ	mais
lors	ADV	lors
,	PUNCT	,
ne	ADV	ne
Peut	PROPN	Peut
qu'	SCONJ	que
ne	ADV	ne
disparu	VERB	disparaître
l'	PRON	l'
le	DET	le
moment	NOUN	moment
a	AUX	avoir
pas	ADV	pas
Pour	ADP	pour
ivrognesse	NOUN	ivrogne
-là	PROPN	-là
Il	PRON	il
ce	DET	ce
personne	ADJ	personn
des	DET	un
désirez	VERB	désirer
-	PUNCT	-
poliment	ADV	poliment
tête	NOUN	tête
a	VERB	avoir
le	PRON	le
s'	PRON	se
se	PRON	se
merci	NOUN	merci
,	PUNCT	,
qu'	SCONJ	que
et	CCONJ	et
...	PUNCT	...
.	PUNCT	.
la	DET	le
vous	PRON	vous
ne	ADV	ne
Je	PRON	je
secouer	VERB	secouer
elle	PRON	lui
porte	VERB	porte
de	ADP	de
de	ADP	de
désintoxication	NOUN	désintoxication
veux	ADJ	veux
voir	VERB	voir
Je	PRON	je
personnellement	ADV	personnellement
.	PUNCT	.
La	DET	le
Loftus	PROPN	Loftus
dit	VERB	dire
à	ADP	à
contenta	VERB	contenter
.	PUNCT	.
.	PUNCT	.
Loftus	PROPN	Loftus
vienne	VERB	venir
-	PUNCT	-
ce	PRON	ce
si	SCONJ	si
Non	ADV	non
,	PUNCT	,
veillerai	VERB	veiller
cures	NOUN	cure
vous	PRON	vous
ouvrit	NOUN	ouvrit
voir	VERB	voir
Nous	PRON	nous
entra	ADJ	entra
s'	PRON	se
avec	ADP	avec
.	PUNCT	.
Jennings	PROPN	Jennings
Samuels	ADJ	samuel
il	PRON	il
déménager	VERB	déménager
menottes	NOUN	menotte
un	DET	un
peu	ADV	peu
pour	ADP	pour
-	PUNCT	-
avec	ADP	avec
Fini	PROPN	Fini
miss	NOUN	miss
raison	NOUN	raison
Mr	PROPN	Mr
son	DET	son
comme	ADP	comme
la	DET	le
de	ADP	de
Il	PRON	il
tout	ADV	tout
jouait	VERB	jouer
Meecham	PROPN	Meecham
?	PUNCT	?
,	PUNCT	,
de	ADP	de
ennuyait	VERB	ennuyer
ordre	VERB	ordre
ses	DET	son
embarrassé	VERB	embarrasser
clefs	NOUN	clé
,	PUNCT	,
avons	AUX	avoir
jouait	VERB	jouer
-	PUNCT	-
même	ADJ	même
et	CCONJ	et
et	CCONJ	et
parce	SCONJ	parce
se	PRON	se
sentait	VERB	sentir
trousseau	NOUN	trousseau
.	PUNCT	.
qu'	SCONJ	que
.	PUNCT	.
,	PUNCT	,
m'	PRON	me
-nous	PRON	nous
toute	DET	tout
crois	VERB	croire
j'	PRON	je
-	PUNCT	-
Avons	AUX	avoir
De	ADP	de
-	PUNCT	-
se	PRON	se
vous	PRON	vous
voir	VERB	voir
le	DET	le
.	PUNCT	.
Meecham	PROPN	Meecham
réglé	VERB	régler
.	PUNCT	.
,	PUNCT	,
affaire	NOUN	affaire
que	SCONJ	que
Loftus	PROPN	Loftus
cas	NOUN	cas
.	PUNCT	.
?	PUNCT	?
vers	ADP	vers
demanda	ADJ	demanda
dont	PRON	dont
vous	PRON	vous
l'	DET	le
.	PUNCT	.
façon	NOUN	façon
chargé	VERB	charger
en	ADP	en
quand	SCONJ	quand
-	PUNCT	-
tournant	VERB	tourner
avez	AUX	avoir
Je	PRON	je
aurai	VERB	avoir
contraire	ADJ	contraire
,	PUNCT	,
Dans	ADP	dans
savoir	VERB	savoir
je	PRON	je
passerai	VERB	passer
oui	NOUN	oui
fini	VERB	finir
.	PUNCT	.
Merci	NOUN	merci
faites-le-moi	NOUN	faites-le-moi
par	ADP	par
Je	PRON	je
.	PUNCT	.
de	ADP	de
Meecham	PROPN	Meecham
-	PUNCT	-
-	PUNCT	-
accord	NOUN	accord
s'	PRON	se
de	ADP	de
le	DET	le
seuil	NOUN	seuil
que	SCONJ	que
d'	ADP	de
Emmy	NOUN	emmy
les	DET	le
Dites	PROPN	Dites
bien	ADV	bien
hommes	NOUN	homme
ne	ADV	ne
-	PUNCT	-
tout	DET	tout
,	PUNCT	,
aller	VERB	aller
.	PUNCT	.
voir	VERB	voir
,	PUNCT	,
unis	VERB	unir
deux	NUM	deux
se	PRON	se
Bonne	ADJ	bon
menottes	NOUN	menotte
tout	ADV	tout
,	PUNCT	,
tracasser	VERB	tracasser
suite	NOUN	suite
les	DET	le
lui	NOUN	lui
regarda	VERB	regarder
va	VERB	aller
chance	NOUN	chance
,	PUNCT	,
-	PUNCT	-
.	PUNCT	.
Sur	ADP	sur
pas	ADV	pas
vais	VERB	aller
D'	ADP	de
éloigner	VERB	éloigner
.	PUNCT	.
un	PRON	un
même	ADJ	même
ouvrir	VERB	ouvrir
la	DET	le
de	ADP	de
sortit	NOUN	sortit
un	DET	un
lui	PRON	lui
jamais	ADV	jamais
dans	ADP	dans
derrière	ADP	derrière
le	DET	le
Quand	SCONJ	quand
.	PUNCT	.
il	PRON	il
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
avait	AUX	avoir
porte	NOUN	porte
opposée	ADJ	opposer
Meecham	PROPN	Meecham
viendrait	VERB	venir
.	PUNCT	.
direction	NOUN	direction
Puis	CCONJ	puis
guetté	VERB	guetter
quelqu'	DET	quelque
elle	PRON	lui
derrière	NOUN	derrière
aussitôt	ADV	aussitôt
ne	ADV	ne
tourna	VERB	tourner
rideau	NOUN	rideau
.	PUNCT	.
la	DET	le
qui	PRON	qui
par	ADP	par
guipure	NOUN	guipure
sonna	ADJ	sonna
comme	ADP	comme
XI	NUM	XI
Hearst	PROPN	Hearst
si	SCONJ	si
,	PUNCT	,
de	ADP	de
pas	ADV	pas
vint	VERB	venir
plus	ADV	plus
Emmy	PROPN	Emmy
l'	DET	le
Vous	PRON	vous
n'	ADV	n'
n'	ADV	n'
.	PUNCT	.
mais	CCONJ	mais
-	PUNCT	-
je	PRON	je
Meecham	PROPN	Meecham
,	PUNCT	,
...	PUNCT	...
aucun	DET	aucun
entrer	VERB	entrer
-	PUNCT	-
?	PUNCT	?
Ils	PRON	il
,	PUNCT	,
m'	PRON	me
ont	AUX	avoir
ont	AUX	avoir
essayé	VERB	essayer
.	PUNCT	.
dit	VERB	dire
avez	AUX	avoir
ai	AUX	avoir
vu	VERB	voir
transféré	VERB	transférer
à	ADP	à
l'	PRON	l'
voulu	VERB	vouloir
avais	VERB	avoir
,	PUNCT	,
Moi	PRON	moi
droit	NOUN	droit
me	PRON	me
j'	PRON	je
hôpital	NOUN	hôpital
ils	PRON	il
-	PUNCT	-
Ils	PRON	il
pas	ADV	pas
laisser	VERB	laisser
dit	VERB	dire
le	DET	le
droit	NOUN	droit
pas	ADV	pas
l'	PRON	l'
que	SCONJ	que
.	PUNCT	.
ont	AUX	avoir
d'	ADP	de
,	PUNCT	,
Hearst	PROPN	Hearst
!	PUNCT	!
:	PUNCT	:
-	PUNCT	-
Là	PROPN	Là
Mrs	PROPN	Mrs
...	PUNCT	...
n'	ADV	n'
de	ADP	de
l'	DET	le
une	DET	un
suis	AUX	être
traité	VERB	traiter
Je	PRON	je
?	PUNCT	?
du	ADP	de
vous	PRON	vous
Un	DET	un
pas	ADV	pas
des	ADP	de
je	PRON	je
sera	AUX	être
-ce	PRON	-ce
bien	ADV	bien
demande	VERB	demande
pas	ADV	pas
ne	ADV	ne
masculin	ADJ	masculin
regarda	VERB	regarder
,	PUNCT	,
,	PUNCT	,
escaber	NOUN	escaber
fusa	VERB	fuser
est	AUX	être
entrer	VERB	entrer
Certainement	ADV	certainement
-	PUNCT	-
pièces	NOUN	pièce
nerveusement	NOUN	nerveusement
d'	ADP	de
étage	NOUN	étage
du	ADP	de
côté	NOUN	côté
rire	NOUN	rire
il	PRON	il
.	PUNCT	.
je	PRON	je
premier	ADJ	premier
Elle	PRON	lui
.	PUNCT	.
sa	DET	son
m'	PRON	me
-elle	PRON	lui
.	PUNCT	.
occupée	VERB	occuper
à	ADP	à
meule	NOUN	meule
je	PRON	je
mère	NOUN	mère
,	PUNCT	,
paquet	NOUN	paquet
son	DET	son
façon	NOUN	façon
,	PUNCT	,
rester	VERB	rester
que	SCONJ	que
sa	DET	son
a	AUX	avoir
pas	ADV	pas
de	ADP	de
une	DET	un
De	ADP	de
pourrais	VERB	pouvoir
toute	DET	tout
mère	NOUN	mère
.	PUNCT	.
toujours	ADV	toujours
de	ADP	de
mère	NOUN	mère
comme	ADP	comme
,	PUNCT	,
dit	VERB	dire
prendre	VERB	prendre
ne	ADV	ne
est	AUX	être
Loftus	NOUN	loftu
calmement	NOUN	calmement
lettres	NOUN	lettre
.	PUNCT	.
un	DET	un
dois	VERB	devoir
-	PUNCT	-
Sa	DET	son
demandé	VERB	demander
-	PUNCT	-
porter	VERB	porter
à	ADP	à
je	PRON	je
pousser	VERB	pousser
,	PUNCT	,
fond	NOUN	fond
ai	VERB	avoir
la	DET	le
,	PUNCT	,
cou	NOUN	cou
le	DET	le
de	ADP	de
,	PUNCT	,
la	DET	le
porte	NOUN	porte
aller	VERB	aller
:	PUNCT	:
au	ADP	au
.	PUNCT	.
Oui	PROPN	Oui
chercher	VERB	chercher
