rien	PRON	rien
plaire	NOUN	plaire
du	ADP	de
,	PUNCT	,
Crozat	PROPN	Crozat
l'	PRON	l'
bien	ADV	bien
de	ADP	de
il	PRON	il
à	ADP	à
on	PRON	on
.	PUNCT	.
entrain	NOUN	entrain
dans	ADP	dans
:	PUNCT	:
faisait	VERB	faire
galerie	NOUN	galerie
il	PRON	il
brillait	VERB	briller
après	ADP	après
Nous	PRON	nous
de	ADP	de
il	PRON	il
grande	ADJ	grand
fièvre	NOUN	fièvre
gaieté	NOUN	gaieté
ans	NOUN	an
où	PRON	où
,	PUNCT	,
royaume	NOUN	royaume
de	ADP	de
cinquante	NUM	cinquante
le	DET	le
calme	NOUN	calme
Ça	PRON	cela
se	PRON	se
guerre	NOUN	guerre
fermente	ADJ	ferment
ramener	VERB	ramener
puis	CCONJ	puis
du	ADP	de
à	ADP	à
ressort	NOUN	ressort
jansénistes	NOUN	janséniste
dedans	ADV	dedans
ouverte	VERB	ouvrir
tout	ADV	tout
Reste	VERB	reste
-	NOUN	-
à	ADP	à
,	PUNCT	,
vieille	ADJ	vieux
ça	PRON	cela
ultramontains	ADJ	ultramontain
que	SCONJ	que
,	PUNCT	,
le	DET	le
tasse	VERB	tasser
sont	AUX	être
au	ADP	au
mauvaise	ADJ	mauvais
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
ça	PRON	cela
en	ADP	en
.	PUNCT	.
dure	ADJ	dur
.	PUNCT	.
et	CCONJ	et
.	PUNCT	.
Voilà	VERB	voilà
pays	NOUN	pays
nouveau	ADJ	nouveau
.	PUNCT	.
pue	DET	pue
!	PUNCT	!
fille	NOUN	fille
»	PUNCT	»
à	ADP	à
et	CCONJ	et
grâce	NOUN	grâce
un	DET	un
fils	NOUN	fils
incompréhensible	ADJ	incompréhensible
par	ADP	par
.	PUNCT	.
aussi	ADV	aussi
vomit	VERB	vomir
comme	SCONJ	comme
ment	VERB	mentir
à	ADP	à
le	DET	le
et	CCONJ	et
mère	NOUN	mère
Et	CCONJ	et
dans	ADP	dans
le	DET	le
la	DET	le
père	NOUN	père
vieux	ADJ	vieux
pape	NOUN	pape
disait	VERB	dire
prêtres	NOUN	prêtre
D'	ADP	de
«	VERB	«
le	DET	le
elle-même	PRON	lui-même
compliquent	VERB	compliquer
,	PUNCT	,
Et	CCONJ	et
sa	DET	son
,	PUNCT	,
ce	DET	ce
une	DET	un
tout	ADV	tout
de	ADP	de
matière	NOUN	matière
«	ADJ	«
les	DET	le
,	PUNCT	,
la	DET	le
royaume	NOUN	royaume
propos	NOUN	propos
aussi	ADV	aussi
que	SCONJ	que
,	PUNCT	,
du	ADP	de
tout	ADV	tout
nouvel	ADJ	nouveau
éclairé	VERB	éclairer
»	PUNCT	»
les	DET	le
ces	DET	ce
jésuite	ADJ	jésuite
par	ADP	par
Valette	PROPN	Valette
de	ADP	de
...	PUNCT	...
arrivé	VERB	arriver
le	DET	le
L'	DET	le
Cette	DET	ce
feuilleton	NOUN	feuilleton
,	PUNCT	,
.	PUNCT	.
ont	AUX	avoir
France	PROPN	France
60	NUM	60
»	PUNCT	»
idée	NOUN	idée
,	PUNCT	,
.	PUNCT	.
pour	ADP	pour
du	ADP	de
qu'	SCONJ	que
En	ADP	en
lequel	PRON	lequel
intitulé	VERB	intituler
années	NOUN	année
,	PUNCT	,
épisode	NOUN	épisode
est	AUX	être
«	PUNCT	«
nom	NOUN	nom
La	DET	le
La	DET	le
du	ADP	de
père	NOUN	père
a	AUX	avoir
la	DET	le
Valette	PROPN	Valette
gens	NOUN	gens
affaire	NOUN	affaire
canne	NOUN	canne
de	ADP	de
qu'	PRON	qu'
Martinique	PROPN	Martinique
il	PRON	il
à	ADP	à
Dieu	PROPN	Dieu
dettes	NOUN	dette
en	ADP	en
Valette	PROPN	Valette
les	DET	le
jésuites	NOUN	jésuite
,	PUNCT	,
,	PUNCT	,
!	PUNCT	!
est	AUX	être
essayé	VERB	essayer
.	PUNCT	.
négociant	ADJ	négociant
.	PUNCT	.
est	AUX	être
bien	ADV	bien
,	PUNCT	,
du	ADP	de
y	PRON	y
commerce	NOUN	commerce
,	PUNCT	,
en	ADP	en
fait	VERB	faire
majorem	NOUN	majorem
avaient	VERB	avoir
sucre	NOUN	sucre
La	DET	le
,	PUNCT	,
Dei	NOUN	dei
s'	PRON	se
à	ADP	à
la	DET	le
s'	PRON	se
sûr	ADJ	sûr
là	ADV	là
gloriam	ADJ	gloriam
éponger	VERB	éponger
-	ADJ	-
bas	NOUN	bas
Ad	DET	ad
faire	VERB	faire
les	DET	le
bananes	NOUN	banane
Pour	ADP	pour
.	PUNCT	.
nègres	NOUN	nègre
,	PUNCT	,
coulé	VERB	couler
prêté	VERB	prêter
anglais	PRON	anglais
en	ADP	en
Marseille	PROPN	Marseille
remboursement	NOUN	remboursement
épidémie	NOUN	épidémie
,	PUNCT	,
lui	PRON	lui
Lioney	PROPN	Lioney
père	NOUN	père
,	PUNCT	,
million	NOUN	million
corsaires	NOUN	corsaire
eux	ADJ	eux
cent	NUM	cent
son	DET	son
les	DET	le
,	PUNCT	,
demandent	VERB	demander
Un	DET	un
et	CCONJ	et
cyclone	NOUN	cyclone
mille	NUM	mille
livres	NOUN	livre
cinq	NUM	cinq
.	PUNCT	.
et	CCONJ	et
prêteurs	NOUN	prêteur
une	DET	un
avaient	AUX	avoir
Gouffre	PROPN	Gouffre
,	PUNCT	,
Les	DET	le
ont	AUX	avoir
un	DET	un
négociants	NOUN	négociant
non	ADV	non
et	CCONJ	et
,	PUNCT	,
moins	ADV	moins
imprudents	NOUN	imprudent
négoce	NOUN	négoce
.	PUNCT	.
de	ADP	de
au	ADP	au
aussi	ADV	aussi
une	DET	un
Sacy	PROPN	Sacy
prier	NOUN	prier
:	PUNCT	:
.	PUNCT	.
saint	NOUN	saint
de	ADP	de
de	ADP	de
humour	NOUN	humour
à	ADP	à
vous	PRON	vous
console	VERB	console
faire	VERB	faire
Ils	PRON	il
des	ADP	de
Les	DET	le
du	ADP	de
en	ADP	en
font	VERB	faire
«	NOUN	«
Réponse	NOUN	réponse
de	ADP	de
d'	ADP	de
procureur	NOUN	procureur
.	PUNCT	.
général	ADJ	général
preuve	NOUN	preuve
d'	ADP	de
Marseillais	NOUN	marseillais
ne	ADV	ne
Dieu	PROPN	Dieu
absence	NOUN	absence
missions	NOUN	mission
lui-même	PRON	lui-même
puis	VERB	pouvoir
Paris	PROPN	Paris
absolue	ADJ	absolu
homme	NOUN	homme
»	PUNCT	»
mieux	ADV	mieux
pour	ADP	pour
rien	PRON	rien
faveur	NOUN	faveur
qu'	SCONJ	que
il	PRON	il
Je	PRON	je
,	PUNCT	,
que	SCONJ	que
.	PUNCT	.
votre	DET	votre
confiance	NOUN	confiance
les	DET	le
A	ADP	à
rient	VERB	rire
erreur	NOUN	erreur
juges	NOUN	juge
traduisent	VERB	traduire
.	PUNCT	.
Ils	PRON	il
consulaire	ADJ	consulaire
jésuites	NOUN	jésuite
font	VERB	faire
condamnent	ADV	condamnent
l'	DET	le
la	DET	le
Ils	PRON	il
Les	DET	le
à	ADP	à
par	ADP	par
pas	ADV	pas
.	PUNCT	.
la	DET	le
.	PUNCT	.
pères	NOUN	père
Marseille	PROPN	Marseille
devant	ADP	devant
abus	NOUN	abus
de	ADP	de
pèchent	VERB	pècher
plus	ADV	plus
ce	DET	ce
eux	PRON	lui
juridiction	NOUN	juridiction
une	DET	un
,	PUNCT	,
de	ADP	de
en	ADP	en
ne	ADV	ne
.	PUNCT	.
Société	PROPN	Société
stade	NOUN	stade
et	CCONJ	et
ses	DET	son
,	PUNCT	,
les	DET	le
non	ADV	non
bons	ADJ	bon
dettes	NOUN	dette
portent	VERB	porter
payer	VERB	payer
n'	ADV	n'
en	ADP	en
Mais	CCONJ	mais
nombreux	ADJ	nombreux
ils	PRON	il
magistrats	NOUN	magistrat
affaire	NOUN	affaire
.	PUNCT	.
jésuites	NOUN	jésuite
Paris	PROPN	Paris
,	PUNCT	,
et	CCONJ	et
leurs	DET	leur
Beaucoup	PRON	beaucoup
parlement	NOUN	parlement
ont	AUX	avoir
les	DET	le
,	PUNCT	,
aimés	ADJ	aimé
à	ADP	à
que	SCONJ	que
fameux	ADJ	fameux
les	DET	le
devant	ADP	devant
sûrs	ADJ	sûr
le	DET	le
,	PUNCT	,
ils	PRON	il
jamais	ADV	jamais
été	AUX	être
les	DET	le
plus	ADV	plus
de	ADP	de
s'	SCONJ	s'
élevés	VERB	élever
,	PUNCT	,
aiment	VERB	aimer
,	PUNCT	,
les	PRON	le
collèges	NOUN	collège
élèves	NOUN	élève
dans	ADP	dans
donneront	NOUN	donneront
ont	AUX	avoir
grandi	VERB	grandir
avoir	AUX	avoir
appel	NOUN	appel
raison	NOUN	raison
.	PUNCT	.
leur	DET	leur
plus	ADV	plus
ces	DET	ce
faire	VERB	faire
la	DET	le
Ils	PRON	il
ont	AUX	avoir
de	ADP	de
à	ADP	à
eux	PRON	lui
au	ADP	au
querelles	NOUN	querelle
nationales	ADJ	national
des	ADP	de
l'	DET	le
ou	CCONJ	ou
comme	ADP	comme
en	PRON	en
et	CCONJ	et
au	ADP	au
tête	NOUN	tête
Tous	ADJ	tout
jésuites	NOUN	jésuite
entre	ADP	entre
sont	AUX	être
.	PUNCT	.
jansénistes	VERB	jansénister
procès	NOUN	procès
le	DET	le
rapporteur	NOUN	rapporteur
parti	NOUN	parti
intervenir	VERB	intervenir
d'	ADP	de
favorables	ADJ	favorable
.	PUNCT	.
pris	VERB	prendre
jansénisme	NOUN	jansénisme
janséniste	ADJ	janséniste
pardessus	VERB	pardessus
désignent	ADV	désignent
,	PUNCT	,
Rome	PROPN	Rome
ultramontain	ADJ	ultramontain
leur	DET	leur
dans	ADP	dans
les	DET	le
du	ADP	de
parlementaires	NOUN	parlementaire
propension	NOUN	propension
,	PUNCT	,
de	ADP	de
menaçant	VERB	menacer
de	ADP	de
La	DET	le
ans	NOUN	an
l'	DET	le
depuis	ADP	depuis
abbé	NOUN	abbé
.	PUNCT	.
.	PUNCT	.
des	ADP	de
un	DET	un
État	NOUN	état
porte	VERB	porte
premier	ADJ	premier
pire	ADJ	pire
,	PUNCT	,
ce	PRON	ce
sur	ADP	sur
les	DET	le
.	PUNCT	.
et	CCONJ	et
l'	DET	le
public	ADJ	public
.	PUNCT	.
,	PUNCT	,
Le	DET	le
lois	NOUN	loi
et	CCONJ	et
méconnaissant	VERB	méconnaître
rapport	NOUN	rapport
Compagnie	PROPN	Compagnie
ordre	NOUN	ordre
ennemi	NOUN	ennemi
dans	ADP	dans
de	ADP	de
jésuites	NOUN	jésuite
l'	DET	le
vingt	NUM	vingt
État	NOUN	état
affaire	NOUN	affaire
est	AUX	être
Chauvelin	PROPN	Chauvelin
terrain	NOUN	terrain
dénoncée	VERB	dénoncer
comme	ADP	comme
Le	DET	le
Chauvelin	PROPN	Chauvelin
politique	ADJ	politique
Un	DET	un
le	DET	le
,	PUNCT	,
suit	VERB	suivre
jésuites	NOUN	jésuite
magistrats	NOUN	magistrat
que	SCONJ	que
Mais	CCONJ	mais
arrêt	NOUN	arrêt
les	DET	le
robes	NOUN	robe
à	ADP	à
Ils	PRON	il
savent	VERB	savoir
là	ADV	là
,	PUNCT	,
l'	DET	le
roi	NOUN	roi
.	PUNCT	.
savent	VERB	savoir
besoin	NOUN	besoin
ne	ADV	ne
créanciers	NOUN	créancier
.	PUNCT	.
grandes	ADJ	grand
qui	PRON	qui
ses	DET	son
condamne	VERB	condamne
d'	ADP	de
eux	PRON	lui
a	VERB	avoir
en	PRON	en
ont	AUX	avoir
«	NOUN	«
ordre	NOUN	ordre
surtout	ADV	surtout
tiennent	ADV	tiennent
payer	VERB	payer
les	DET	le
les	DET	le
le	DET	le
Ils	PRON	il
des	DET	un
pas	ADV	pas
à	ADP	à
appuis	NOUN	appui
.	PUNCT	.
s'	PRON	se
,	PUNCT	,
Versailles	PROPN	Versailles
»	PUNCT	»
qu'	SCONJ	que
aiment	VERB	aimer
voter	VERB	voter
encore	ADV	encore
front	NOUN	front
sa	DET	son
contrer	VERB	contrer
pour	ADP	pour
Choiseul	PROPN	Choiseul
.	PUNCT	.
et	CCONJ	et
roi	NOUN	roi
,	PUNCT	,
le	DET	le
ils	PRON	il
royaume	NOUN	royaume
,	PUNCT	,
les	PRON	le
la	DET	le
son	DET	son
.	PUNCT	.
guère	ADV	guère
piège	NOUN	piège
jésuites	NOUN	jésuite
finances	NOUN	finance
peut	VERB	pouvoir
du	ADP	de
ministre	NOUN	ministre
n'	ADV	n'
ni	CCONJ	ni
XV	ADJ	xv
mieux	ADV	mieux
les	DET	le
,	PUNCT	,
ni	CCONJ	ni
voit	VERB	voir
ne	ADV	ne
trop	ADV	trop
de	ADP	de
dame	NOUN	dame
,	PUNCT	,
.	PUNCT	.
bien	ADV	bien
aussi	ADV	aussi
Ni	CCONJ	ni
le	DET	le
Louis	PROPN	Louis
les	DET	le
et	CCONJ	et
Mais	CCONJ	mais
Pompadour	PROPN	Pompadour
prononcer	VERB	prononcer
veulent	VERB	vouloir
Conseil	NOUN	conseil
pas	ADV	pas
,	PUNCT	,
ordre	NOUN	ordre
ne	ADV	ne
Grand	ADJ	grand
.	PUNCT	.
,	PUNCT	,
de	ADP	de
la	DET	le
pères	NOUN	père
opinion	NOUN	opinion
le	DET	le
interdit	VERB	interdire
l'	DET	le
XV	ADJ	xv
magistrats	NOUN	magistrat
plus	ADV	plus
de	ADP	de
.	PUNCT	.
dessus	NOUN	dessus
,	PUNCT	,
suppression	NOUN	suppression
comme	SCONJ	comme
de	ADP	de
se	PRON	se
aux	ADP	à
l'	DET	le
l'	DET	le
-	PROPN	-
parlement	NOUN	parlement
Société	PROPN	Société
éviction	NOUN	éviction
la	DET	le
là	ADV	là
,	PUNCT	,
et	CCONJ	et
Louis	PROPN	Louis
examen	NOUN	examen
des	ADP	de
à	ADP	à
des	ADP	de
constitutions	NOUN	constitution
que	SCONJ	que
pas	ADV	pas
son	DET	son
L'	DET	le
confie	VERB	confier
ardemment	ADV	ardemment
se	PRON	se
.	PUNCT	.
de	ADP	de
avait	VERB	avoir
les	DET	le
publique	ADJ	public
souverain	NOUN	souverain
de	ADP	de
affaire	NOUN	affaire
monsieur	NOUN	Monsieur
de	ADP	de
fort	ADV	fort
Société	PROPN	Société
pour	ADP	pour
Jésuites	NOUN	jésuite
pour	ADP	pour
leurs	DET	leur
haine	NOUN	haine
montrer	VERB	montrer
occasion	ADJ	occasion
,	PUNCT	,
fin	NOUN	fin
de	ADP	de
Superbe	PROPN	Superbe
passion	NOUN	passion
,	PUNCT	,
et	CCONJ	et
en	ADP	en
est	AUX	être
On	PRON	on
la	DET	le
l'	DET	le
Choiseul	PROPN	Choiseul
le	DET	le
.	PUNCT	.
voulu	VERB	vouloir
parlements	NOUN	parlement
les	DET	le
de	ADP	de
a	AUX	avoir
plus	ADV	plus
ou	CCONJ	ou
dit	VERB	dire
que	SCONJ	que
qui	PRON	qui
prend	VERB	prendre
du	ADP	de
leur	DET	leur
cours	NOUN	cours
moins	ADV	moins
C'	PRON	ce
avait	AUX	avoir
y	PRON	y
bien	ADV	bien
Il	PRON	il
.	PUNCT	.
Choiseul	PROPN	Choiseul
un	DET	un
qu'	SCONJ	que
des	ADP	de
gens	NOUN	gens
lui	PRON	lui
de	ADP	de
plus	ADV	plus
choses	NOUN	chose
.	PUNCT	.
féroce	NOUN	féroce
mais	CCONJ	mais
avait	VERB	avoir
était	AUX	être
qui	PRON	qui
d'	ADP	de
le	PRON	le
n'	ADV	n'
faire	VERB	faire
c'	PRON	ce
était	AUX	être
,	PUNCT	,
la	DET	le
du	ADP	de
fait	NOUN	fait
féroce	PRON	féroce
,	PUNCT	,
lucidité	NOUN	lucidité
il	PRON	il
du	ADP	de
n'	ADV	n'
des	DET	un
fût	PRON	fût
mépris	NOUN	mépris
en	ADP	en
Monsieur	NOUN	Monsieur
pour	ADP	pour
bien	ADV	bien
que	SCONJ	que
est	AUX	être
de	ADP	de
sentiment	NOUN	sentiment
.	PUNCT	.
tout	ADV	tout
que	SCONJ	que
de	ADP	de
son	DET	son
trop	ADV	trop
dit	VERB	dire
supériorité	NOUN	supériorité
suppression	NOUN	suppression
de	ADP	de
sur	ADP	sur
.	PUNCT	.
Il	PRON	il
Pour	ADP	pour
contraires	ADJ	contraire
je	PRON	je
que	SCONJ	que
ai	AUX	avoir
ne	ADV	ne
monde	NOUN	monde
exigence	NOUN	exigence
j'	PRON	je
autant	ADV	autant
somme	NOUN	somme
exigence	NOUN	exigence
que	PRON	que
—	PUNCT	—
est	AUX	être
un	DET	un
le	DET	le
était	AUX	être
ce	PRON	ce
une	DET	un
reviens	VERB	revenir
avait	VERB	avoir
féroce	VERB	féroce
ce	PRON	ce
,	PUNCT	,
:	PUNCT	:
conscience	NOUN	conscience
il	PRON	il
qui	PRON	qui
.	PUNCT	.
pas	ADV	pas
l'	PRON	l'
irritait	VERB	irriter
aussi	ADV	aussi
par	ADP	par
la	DET	le
forces	NOUN	force
souhaitait	VERB	souhaiter
plus	ADV	plus
rien	PRON	rien
mal	NOUN	mal
ne	ADV	ne
janséniste	ADJ	janséniste
de	ADP	de
dont	PRON	dont
du	ADP	de
la	DET	le
être	AUX	être
n'	ADV	n'
était	AUX	être
où	PRON	où
,	PUNCT	,
ne	ADV	ne
Il	PRON	il
trop	ADV	trop
ne	ADV	ne
avait	VERB	avoir
serait	AUX	être
où	PRON	où
le	DET	le
pour	ADP	pour
peut	VERB	pouvoir
,	PUNCT	,
ni	CCONJ	ni
pas	ADV	pas
non	ADV	non
n'	ADV	n'
un	DET	un
.	PUNCT	.
haine	NOUN	haine
doit	VERB	devoir
pas	ADV	pas
bien	NOUN	bien
retranché	VERB	retrancher
de	ADP	de
pureté	VERB	pureter
.	PUNCT	.
mal	NOUN	mal
Bref	ADV	bref
,	PUNCT	,
pas	ADV	pas
,	PUNCT	,
il	PRON	il
pas	ADV	pas
ne	ADV	ne
que	ADV	que
religion	NOUN	religion
fait	VERB	faire
l'	DET	le
les	DET	le
ami	NOUN	ami
clercs	NOUN	clerc
de	ADP	de
eût	ADP	eût
comme	ADP	comme
l'	DET	le
lui	PRON	lui
pas	ADV	pas
de	ADP	de
ces	DET	ce
congrégations	NOUN	congrégation
et	CCONJ	et
ne	ADV	ne
prêtrise	NOUN	prêtrise
y	PRON	y
était	AUX	être
pour	ADP	pour
,	PUNCT	,
il	PRON	il
.	PUNCT	.
avec	ADP	avec
.	PUNCT	.
qu'	SCONJ	que
Il	PRON	il
peu	ADV	peu
que	SCONJ	que
,	PUNCT	,
religieux	NOUN	religieux
de	ADP	de
pûtrire	VERB	pûtrire
pensait	VERB	penser
messieurs	NOUN	monsieur
,	PUNCT	,
inutile	ADJ	inutile
on	PRON	on
des	DET	un
la	DET	le
Il	PRON	il
tel	ADJ	tel
des	DET	un
à	ADP	à
ou	CCONJ	ou
tel	ADJ	tel
des	DET	un
Encyclopédistes	NOUN	encyclopédiste
devenir	VERB	devenir
,	PUNCT	,
prêt	ADJ	prêt
à	ADP	à
sérieusement	ADV	sérieusement
si	SCONJ	si
.	PUNCT	.
sous	ADP	sous
d'	ADP	de
plus	ADV	plus
aimait	VERB	aimer
à	ADP	à
les	DET	le
c'	PRON	ce
était	AUX	être
Choiseul	PROPN	Choiseul
avènement	NOUN	avènement
,	PUNCT	,
de	ADP	de
discours	NOUN	discours
horreur	NOUN	horreur
à	ADP	à
Mais	CCONJ	mais
les	DET	le
avait	AUX	avoir
et	CCONJ	et
en	ADP	en
et	CCONJ	et
vérité	NOUN	vérité
Notre-Seigneur	PROPN	Notre-Seigneur
,	PUNCT	,
dévotion	NOUN	dévotion
que	PRON	que
joyeusement	NOUN	joyeusement
gloire	NOUN	gloire
bas	ADJ	bas
que	ADV	que
monsieur	NOUN	Monsieur
masques	NOUN	masque
Sa	DET	son
autorité	NOUN	autorité
couvert	NOUN	couvert
en	ADP	en
le	DET	le
de	ADP	de
lui	PRON	lui
pouvoir	NOUN	pouvoir
,	PUNCT	,
ce	PRON	ce
parler	VERB	parler
qui	PRON	qui
l'	DET	le
,	PUNCT	,
les	PRON	le
Son	DET	son
voir	VERB	voir
sur	ADP	sur
les	PRON	le
la	DET	le
de	ADP	de
en	ADP	en
,	PUNCT	,
pouvoir	NOUN	pouvoir
monstruosités	NOUN	monstruosité
,	PUNCT	,
de	ADP	de
adversaires	NOUN	adversaire
briguât	VERB	briguer
comme	ADP	comme
travers	NOUN	travers
,	PUNCT	,
étaient	AUX	être
les	DET	le
à	ADP	à
pouvoir	VERB	pouvoir
rivaux	PROPN	rival
,	PUNCT	,
,	PUNCT	,
on	PRON	on
,	PUNCT	,
il	PRON	il
ils	PRON	il
.	PUNCT	.
les	DET	le
pour	ADP	pour
le	DET	le
il	PRON	il
Les	DET	le
aussi	ADV	aussi
acceptait	VERB	accepter
mainmise	NOUN	mainmise
prenait	VERB	prendre
déclarés	VERB	déclarer
petitesses	NOUN	petitesse
hommes	NOUN	homme
pouvait	VERB	pouvoir
et	CCONJ	et
les	DET	le
esprits	NOUN	esprit
règne	NOUN	règne
bien	ADV	bien
pour	ADP	pour
il	PRON	il
-là	PROPN	-là
s'	SCONJ	s'
les	DET	le
,	PUNCT	,
les	DET	le
de	ADP	de
,	PUNCT	,
,	PUNCT	,
abominait	VERB	abominer
faux	ADJ	faux
faux	ADJ	faux
humbles	NOUN	humble
persuadés	VERB	persuader
Il	PRON	il
Mais	CCONJ	mais
pauvres	NOUN	pauvre
assoiffés	ADV	assoiffés
seuls	ADJ	seul
esprit	NOUN	esprit
les	DET	le
vrais	ADJ	vrai
d'	ADP	de
les	PRON	le
fallait	VERB	falloir
et	CCONJ	et
.	PUNCT	.
,	PUNCT	,
ceux	PRON	celui
en	ADP	en
tolérants	NOUN	tolérant
faux	ADJ	faux
il	PRON	il
les	DET	le
,	PUNCT	,
en	ADP	en
détachés	NOUN	détaché
,	PUNCT	,
puissance	NOUN	puissance
faux	ADJ	faux
être	AUX	être
doux	NOUN	dou
fait	NOUN	fait
le	DET	le
,	PUNCT	,
les	DET	le
faux	ADJ	faux
il	PRON	il
vrai	NOUN	vrai
.	PUNCT	.
dans	ADP	dans
Le	DET	le
,	PUNCT	,
il	PRON	il
goulus	NOUN	goulu
pactisa	VERB	pactiser
les	DET	le
préférait	VERB	préférer
mais	CCONJ	mais
roi	NOUN	roi
,	PUNCT	,
et	CCONJ	et
il	PRON	il
Monsieur	NOUN	Monsieur
demandé	VERB	demander
à	ADP	à
avec	ADP	avec
,	PUNCT	,
avait	VERB	avoir
fausseté	NOUN	fausseté
,	PUNCT	,
dominateurs	NOUN	dominateur
de	ADP	de
du	ADP	de
qu	PRON	que
vrais	ADJ	vrai
'	PUNCT	'
.	PUNCT	.
XVIII	NUM	XVIII
la	DET	le
vraies	NOUN	vraie
n'	ADV	n'
Conseil	NOUN	conseil
faire	VERB	faire
ne	ADV	ne
brutes	NOUN	brute
les	DET	le
Grand	ADJ	grand
vrais	ADJ	vrai
jamais	ADV	jamais
Choiseul	PROPN	Choiseul
était	AUX	être
.	PUNCT	.
défauts	NOUN	défaut
pas	ADV	pas
faux	ADJ	faux
les	DET	le
tant	ADV	tant
,	PUNCT	,
a	AUX	avoir
des	DET	un
août	NOUN	août
supérieurs	NOUN	supérieur
,	PUNCT	,
leurs	DET	leur
de	ADP	de
titres	NOUN	titre
aux	ADP	à
royale	ADJ	royal
de	ADP	de
jésuites	VERB	jésuiter
dénonçant	VERB	dénoncer
les	DET	le
juillet	NOUN	juillet
rend	VERB	rendre
des	DET	un
ordre	NOUN	ordre
les	DET	le
outre	ADP	outre
Et	CCONJ	et
fondations	NOUN	fondation
communiquer	VERB	communiquer
,	PUNCT	,
parlement	NOUN	parlement
collèges	NOUN	collège
lui	PRON	lui
et	CCONJ	et
le	DET	le
8	NUM	8
.	PUNCT	.
Mais	CCONJ	mais
Chauvelin	NOUN	chauvelin
le	DET	le
maisons	NOUN	maison
statuts	NOUN	statut
le	DET	le
de	ADP	de
,	PUNCT	,
de	ADP	de
l'	DET	le
passant	VERB	passer
soutient	VERB	soutenir
7	NUM	7
l'	DET	le
un	DET	un
mémoire	NOUN	mémoire
.	PUNCT	.
des	ADP	de
interdiction	NOUN	interdiction
Paris	PROPN	Paris
à	ADP	à
peu	ADV	peu
arrêt	NOUN	arrêt
dans	ADP	dans
de	ADP	de
Mais	CCONJ	mais
la	DET	le
un	DET	un
que	SCONJ	que
du	ADP	de
par	ADP	par
de	ADP	de
Paris	PROPN	Paris
octobre	NOUN	octobre
—	PROPN	—
ouvrages	NOUN	ouvrage
ressort	NOUN	ressort
ordonne	VERB	ordonne
arrêt	NOUN	arrêt
vaste	ADJ	vaste
leurs	DET	leur
et	CCONJ	et
.	PUNCT	.
tiers	NOUN	tiers
condamne	VERB	condamne
jésuites	NOUN	jésuite
vingt-cinq	NUM	vingt-cinq
—	VERB	—
à	ADP	à
est	AUX	être
avant	ADP	avant
le	DET	le
le	DET	le
écrits	VERB	écrire
.	PUNCT	.
le	DET	le
les	DET	le
près	ADV	près
fermeture	NOUN	fermeture
ce	DET	ce
L'	DET	le
ressort	NOUN	ressort
1er	ADJ	premier
est	AUX	être
du	ADP	de
parlement	NOUN	parlement
collèges	NOUN	collège
qui	PRON	qui
applicable	ADJ	applicable
royaume	NOUN	royaume
n'	ADV	n'
des	ADP	de
et	CCONJ	et
les	PRON	le
de	ADP	de
,	PUNCT	,
l'	DET	le
,	PUNCT	,
soit	ADV	soit
contraire	NOUN	contraire
de	ADP	de
hésite	NOUN	hésite
.	PUNCT	.
soit	AUX	être
ce	DET	ce
les	DET	le
passe	VERB	passer
est	AUX	être
arrêts	NOUN	arrêt
l'	DET	le
force	NOUN	force
C'	PRON	ce
ratifier	VERB	ratifier
au	ADP	au
influent	VERB	influer
.	PUNCT	.
sur	ADP	sur
ennemi	NOUN	ennemi
juré	ADJ	jurer
pour	ADP	pour
Le	DET	le
casser	VERB	casser
,	PUNCT	,
parlements	NOUN	parlement
Choiseul	PROPN	Choiseul
roi	NOUN	roi
province	NOUN	province
jésuites	NOUN	jésuite
épreuve	NOUN	épreuve
qui	PRON	qui
les	DET	le
.	PUNCT	.
peut	VERB	pouvoir
parlement	NOUN	parlement
Louis	PROPN	Louis
XV	ADJ	xv
.	PUNCT	.
Paris	PROPN	Paris
,	PUNCT	,
à	ADP	à
du	ADP	de
,	PUNCT	,
-là	PRON	-là
.	PUNCT	.
finances	NOUN	finance
.	PUNCT	.
général	ADJ	général
moment	NOUN	moment
cause	NOUN	cause
différée	VERB	différer
pas	ADV	pas
poire	NOUN	poire
en	ADP	en
de	ADP	de
six	NUM	six
de	ADP	de
arrêt	NOUN	arrêt
contrôleur	NOUN	contrôleur
opposé	ADJ	opposer
est	AUX	être
,	PUNCT	,
Le	DET	le
l'	DET	le
application	NOUN	application
au	ADP	au
.	PUNCT	.
roi	NOUN	roi
pas	ADV	pas
cassé	ADJ	cassé
n'	ADV	n'
,	PUNCT	,
Le	DET	le
son	DET	son
ne	ADV	ne
deux	PRON	deux
est	AUX	être
plier	ADJ	plier
mais	CCONJ	mais
des	ADP	de
L'	DET	le
avis	NOUN	avis
roi	NOUN	roi
lui	PRON	lui
et	CCONJ	et
coupe	VERB	coupe
la	DET	le
Bertin	PROPN	Bertin
conseille	VERB	conseille
pour	ADP	pour
de	ADP	de
,	PUNCT	,
L'	DET	le
.	PUNCT	.
il	PRON	il
que	SCONJ	que
Paris	PROPN	Paris
Mais	CCONJ	mais
mois	NOUN	mois
tour	NOUN	tour
publie	VERB	publier
veut	VERB	vouloir
Jésus	PROPN	Jésus
.	PUNCT	.
le	DET	le
Compte	NOUN	compte
