intelligent	VERB	intelliger
une	DET	un
avait	AUX	avoir
,	PUNCT	,
de	ADP	de
s'	PRON	se
.	PUNCT	.
il	PRON	il
Desclaux	PROPN	Desclaux
fendre	VERB	fendre
en	ADP	en
l'	DET	le
Oise	PROPN	Oise
la	DET	le
bois	NOUN	bois
,	PUNCT	,
tout	ADV	tout
images	NOUN	image
Celles	NOUN	celle
coup	ADV	coup
sa	DET	son
autres	ADJ	autre
main	NOUN	main
à	ADP	à
à	ADP	à
d'	DET	d'
fuir	NOUN	fuir
emparé	ADJ	emparé
d'	ADP	de
à	ADP	à
le	DET	le
rencontré	VERB	rencontrer
destinée	VERB	destiner
tout	ADV	tout
qui	PRON	qui
couteau	NOUN	couteau
revoyant	VERB	revoir
hachette	NOUN	hachette
Celles	VERB	celler
était	AUX	être
.	PUNCT	.
au	ADP	au
à	ADP	à
petit	ADJ	petit
bord	NOUN	bord
de	ADP	de
mère	NOUN	mère
cherché	VERB	chercher
Bernard	PROPN	Bernard
le	DET	le
du	ADP	de
,	PUNCT	,
l'	PRON	l'
pour	ADP	pour
ensuite	ADV	ensuite
avait	AUX	avoir
gamin	NOUN	gamin
et	CCONJ	et
hache	NOUN	hache
de	ADP	de
de	ADP	de
autres	ADJ	autre
.	PUNCT	.
était	AUX	être
éviter	VERB	éviter
la	DET	le
regardé	VERB	regarder
Le	DET	le
qui	PRON	qui
participer	VERB	participer
éclaté	VERB	éclater
...	PUNCT	...
son	DET	son
tenter	VERB	tenter
plantée	VERB	planter
cousin	NOUN	cousin
dans	ADP	dans
au	ADP	au
mal	NOUN	mal
sans	ADP	sans
larmes	NOUN	larme
en	PRON	en
sans	ADP	sans
tête	NOUN	tête
Il	PRON	il
et	CCONJ	et
son	DET	son
mais	CCONJ	mais
avait	AUX	avoir
tout	DET	tout
père	NOUN	père
finir	VERB	finir
c'	PRON	ce
ramassé	VERB	ramasser
avec	ADP	avec
les	DET	le
en	ADP	en
avait	AUX	avoir
la	DET	le
l'	PRON	l'
avait	AUX	avoir
était	AUX	être
plus	ADV	plus
!	PUNCT	!
Mais	CCONJ	mais
bord	NOUN	bord
-là	PRON	-là
non	ADV	non
fort	ADV	fort
du	ADP	de
voyait	VERB	voir
avait	AUX	avoir
déposé	VERB	déposer
tard	ADV	tard
sans	ADP	sans
il	PRON	il
la	DET	le
moments	NOUN	moment
de	ADP	de
,	PUNCT	,
ça	PRON	cela
ces	DET	ce
.	PUNCT	.
long	NOUN	long
parce	SCONJ	parce
en	ADP	en
qu'	SCONJ	que
il	PRON	il
s'	PRON	se
route	NOUN	route
quelque	DET	quelque
Quand	SCONJ	quand
le	DET	le
ne	ADV	ne
au	ADP	au
temps	NOUN	temps
rien	PRON	rien
enfoncé	VERB	enfoncer
.	PUNCT	.
de	ADP	de
Et	CCONJ	et
le	DET	le
plus	ADV	plus
en	ADP	en
vicaire	NOUN	vicaire
l'	PRON	l'
revenait	VERB	revenir
,	PUNCT	,
plus	ADV	plus
chemin	NOUN	chemin
plus	ADV	plus
en	PRON	en
ce	PRON	ce
venu	VERB	venir
Elle	PRON	lui
nul	ADJ	nul
abandonnée	VERB	abandonner
savoir	VERB	savoir
était	AUX	être
.	PUNCT	.
et	CCONJ	et
meubles	NOUN	meuble
,	PUNCT	,
écart	NOUN	écart
pluie	NOUN	pluie
allait	VERB	aller
ne	ADV	ne
ferme	ADJ	ferme
que	SCONJ	que
était	AUX	être
était	AUX	être
la	DET	le
de	ADP	de
fenêtres	NOUN	fenêtre
'	PUNCT	'
trouvé	VERB	trouver
il	PRON	il
amusé	VERB	amuser
à	ADP	à
s'	PRON	se
bien	ADV	bien
la	DET	le
les	DET	le
découvrir	VERB	découvrir
que	SCONJ	que
à	ADP	à
avait	AUX	avoir
briser	VERB	briser
.	PUNCT	.
vandale	ADJ	vandale
tout	PRON	tout
vider	VERB	vider
l'	DET	le
pillard	NOUN	pillard
de	ADP	de
ses	DET	son
si	ADV	si
qu	PRON	que
n'	ADV	n'
La	DET	le
nul	ADJ	nul
lendemain	NOUN	lendemain
une	DET	un
le	DET	le
s'	PRON	se
instants	NOUN	instant
.	PUNCT	.
,	PUNCT	,
ne	ADV	ne
exploré	VERB	explorer
il	PRON	il
endormi	VERB	endormir
en	ADP	en
fauteuil	NOUN	fauteuil
maison	NOUN	maison
dru	NOUN	dru
Ce	PRON	ce
abri	NOUN	abri
plus	ADV	plus
était	AUX	être
était	AUX	être
un	DET	un
et	CCONJ	et
avait	VERB	avoir
glacée	AUX	glacée
trouver	VERB	trouver
tombait	VERB	tomber
que	SCONJ	que
le	DET	le
n'	ADV	n'
tomber	VERB	tomber
pensait	NOUN	pensait
il	PRON	il
et	CCONJ	et
quelques	DET	quelque
dans	ADP	dans
devait	VERB	devoir
qu'	PRON	qu'
Il	PRON	il
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
un	DET	un
qu'	SCONJ	que
s'	PRON	se
était	AUX	être
laissé	VERB	laisser
pluie	NOUN	pluie
il	PRON	il
la	DET	le
fatigué	VERB	fatiguer
en	ADP	en
Six	NUM	Six
armoire	NOUN	armoire
,	PUNCT	,
à	ADP	à
le	DET	le
.	PUNCT	.
une	DET	un
la	DET	le
rustique	NOUN	rustique
quelques	DET	quelque
bûches	NOUN	bûche
couvertures	NOUN	couverture
.	PUNCT	.
de	ADP	de
intérieur	NOUN	intérieur
sentait	VERB	sentir
draps	AUX	draps
d'	ADP	de
mais	CCONJ	mais
literie	NOUN	literie
et	CCONJ	et
derrière	ADP	derrière
,	PUNCT	,
La	DET	le
meublées	VERB	meubler
autres	ADJ	autre
,	PUNCT	,
,	PUNCT	,
avait	AUX	avoir
.	PUNCT	.
,	PUNCT	,
manière	NOUN	manière
sèches	ADJ	sec
trouvé	VERB	trouver
.	PUNCT	.
piles	NOUN	pile
moisi	NOUN	moisi
l'	DET	le
des	ADP	de
Il	PRON	il
des	ADP	de
secs	ADJ	sec
y	PRON	y
avait	VERB	avoir
il	PRON	il
pièces	NOUN	pièce
dans	ADP	dans
maison	NOUN	maison
bien	ADV	bien
biscuits	NOUN	biscuit
s'	PRON	se
premiers	ADJ	premier
jours	NOUN	jour
fruits	NOUN	fruit
ou	CCONJ	ou
Il	PRON	il
trois	NUM	trois
lui	PRON	lui
pour	ADP	pour
vécu	VERB	vivre
de	ADP	de
,	PUNCT	,
suffi	ADJ	suffi
D'	ADP	de
dans	ADP	dans
un	DET	un
durée	NOUN	durée
environs	NOUN	environ
,	PUNCT	,
»	PROPN	»
pour	ADP	pour
Cela	PRON	cela
installé	VERB	installer
souffler	VERB	souffler
.	PUNCT	.
et	CCONJ	et
de	ADP	de
les	DET	le
peu	ADV	peu
jours	NOUN	jour
.	PUNCT	.
abord	NOUN	abord
quelques	DET	quelque
à	ADP	à
«	NOUN	«
rassis	VERB	rassir
deux	NUM	deux
cueillis	VERB	cueillir
une	DET	un
,	PUNCT	,
peu	ADV	peu
.	PUNCT	.
il	PRON	il
avait	AUX	avoir
puis	CCONJ	puis
était	AUX	être
Les	DET	le
avait	AUX	avoir
indéfinie	NOUN	indéfinie
Mais	CCONJ	mais
retrouver	VERB	retrouver
plus	ADV	plus
les	DET	le
nouvelles	ADJ	nouveau
retourner	VERB	retourner
pour	ADP	pour
voulait	VERB	vouloir
il	PRON	il
et	CCONJ	et
en	ADP	en
compagnie	NOUN	compagnie
se	PRON	se
découvert	VERB	découvrir
s'	PRON	se
quand	SCONJ	quand
de	ADP	de
eux	PRON	lui
le	DET	le
hommes	NOUN	homme
courage	NOUN	courage
mêler	VERB	mêler
,	PUNCT	,
calme	NOUN	calme
le	DET	le
,	PUNCT	,
reprendrait	VERB	reprendre
.	PUNCT	.
ça	PRON	cela
Pas	ADV	pas
risquer	VERB	risquer
heureusement	ADV	heureusement
analyser	VERB	analyser
de	ADP	de
vraiment	ADV	vraiment
avoir	VERB	avoir
,	PUNCT	,
vers	ADP	vers
victimes	NOUN	victime
à	ADP	à
de	ADP	de
pour	ADP	pour
il	PRON	il
se	PRON	se
trouver	VERB	trouver
.	PUNCT	.
son	DET	son
ne	ADV	ne
avait	AUX	avoir
:	PUNCT	:
et	CCONJ	et
chaque	DET	chaque
la	DET	le
:	PUNCT	:
tout	ADV	tout
signes	NOUN	signe
que	SCONJ	que
Puis	CCONJ	puis
rester	VERB	rester
,	PUNCT	,
qui	PRON	qui
lui	PRON	lui
perte	NOUN	perte
moins	ADV	moins
le	DET	le
.	PUNCT	.
des	DET	un
de	ADP	de
guettait	VERB	guetter
une	DET	un
avait	VERB	avoir
de	ADP	de
pour	ADP	pour
que	SCONJ	que
y	PRON	y
ça	PRON	cela
les	DET	le
signes	NOUN	signe
Il	PRON	il
fébrilité	NOUN	fébrilité
migraine	NOUN	migraine
arrangeait	VERB	arranger
prenait	VERB	prendre
faisait	VERB	faire
et	CCONJ	et
il	PRON	il
s'	PRON	se
annonciateurs	ADJ	annonciateur
oublier	NOUN	oublier
perception	NOUN	perception
,	PUNCT	,
la	DET	le
environnement	NOUN	environnement
terrible	ADJ	terrible
,	PUNCT	,
certaine	NOUN	certaine
fois	NOUN	fois
.	PUNCT	.
le	DET	le
son	DET	son
,	PUNCT	,
possible	ADJ	possible
à	ADP	à
là	ADV	là
un	DET	un
ici	ADV	ici
longtemps	ADV	longtemps
pas	ADV	pas
d'	ADP	de
.	PUNCT	.
demandait	VERB	demander
qu	PRON	que
un	DET	un
liquide	ADJ	liquide
-	PUNCT	-
deux	NUM	deux
heures	NOUN	heure
pour	ADP	pour
et	CCONJ	et
.	PUNCT	.
quelques	DET	quelque
petit	ADJ	petit
,	PUNCT	,
les	DET	le
travaillait	VERB	travailler
candidats	NOUN	candidat
un	DET	un
peu	ADV	peu
repas	NOUN	repas
y	PRON	y
la	DET	le
peu	ADV	peu
victimes	NOUN	victime
'	PUNCT	'
avait	VERB	avoir
Il	PRON	il
très	ADV	très
ou	CCONJ	ou
ou	CCONJ	ou
boulot	NOUN	boulot
tâche	NOUN	tâche
toujours	ADV	toujours
ne	ADV	ne
et	CCONJ	et
ne	ADV	ne
Il	PRON	il
avec	ADP	avec
rechignait	VERB	rechigner
argent	NOUN	argent
qui	PRON	qui
restait	VERB	rester
Ce	PRON	ce
ses	DET	son
peu	ADV	peu
attention	NOUN	attention
,	PUNCT	,
.	PUNCT	.
que	SCONJ	que
sur	ADP	sur
payer	VERB	payer
par	ADP	par
attirer	VERB	attirer
,	PUNCT	,
phénomène	NOUN	phénomène
pouvait	VERB	pouvoir
non	ADV	non
volait	VERB	voler
peu	ADV	peu
lui	PRON	lui
ici	ADV	ici
le	PRON	le
toujours	ADV	toujours
mais	CCONJ	mais
il	PRON	il
il	PRON	il
ne	ADV	ne
—	PRON	—
qui	PRON	qui
sur	ADP	sur
un	DET	un
chapardages	NOUN	chapardage
—	NOUN	—
se	PRON	se
l'	DET	le
peu	ADV	peu
,	PUNCT	,
invisible	ADJ	invisible
un	DET	un
,	PUNCT	,
très	ADV	très
multiples	ADJ	multiple
là	ADV	là
de	ADP	de
ne	ADV	ne
finissent	VERB	finir
,	PUNCT	,
qu'	PRON	qu'
peur	NOUN	peur
le	DET	le
,	PUNCT	,
avait	AUX	avoir
Cela	PRON	cela
mais	CCONJ	mais
,	PUNCT	,
trois	NUM	trois
était	AUX	être
.	PUNCT	.
,	PUNCT	,
étrange	VERB	étrange
mois	NOUN	mois
.	PUNCT	.
Puis	CCONJ	puis
conversations	NOUN	conversation
Etait	VERB	eter
d'	ADP	de
plus	ADV	plus
s'	PRON	se
remplis	VERB	remplir
,	PUNCT	,
dont	PRON	dont
il	PRON	il
avaient	AUX	avoir
rêve	NOUN	rêve
depuis	ADP	depuis
et	CCONJ	et
plus	ADV	plus
il	PRON	il
y	PRON	y
tôt	ADV	tôt
journaux	NOUN	journal
sa	DET	son
ce	DET	ce
un	DET	un
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
eu	VERB	avoir
ment	VERB	mentir
jours	NOUN	jour
été	AUX	être
présence	NOUN	présence
les	DET	le
des	DET	un
sur	ADP	sur
place	NOUN	place
les	DET	le
durait	VERB	durer
semaines	NOUN	semaine
.	PUNCT	.
durant	ADP	durant
était	AUX	être
le	DET	le
*	ADJ	*
que	SCONJ	que
que	SCONJ	que
plus	ADV	plus
-ce	PRON	-ce
.	PUNCT	.
Laverdure	PROPN	Laverdure
Il	PRON	il
?	PUNCT	?
Carole	NOUN	carole
dans	ADP	dans
Une	DET	un
revenait	VERB	revenir
passe	VERB	passer
encore	ADV	encore
et	CCONJ	et
-il	PRON	il
d'	ADP	de
surveiller	VERB	surveiller
son	DET	son
de	ADP	de
que	SCONJ	que
se	PRON	se
ça	PRON	cela
?	PUNCT	?
C'	PRON	ce
-t	PART	-t
.	PUNCT	.
*	VERB	*
voix	NOUN	voix
?	PUNCT	?
,	PUNCT	,
Il	PRON	il
devrait	VERB	devoir
la	DET	le
attentivement	ADV	attentivement
se	PRON	se
sommeil	NOUN	sommeil
*	ADJ	*
sursauta	VERB	sursauter
réveilla	VERB	réveiller
—	ADJ	—
Carole	PROPN	Carole
habitude	NOUN	habitude
signe	NOUN	signe
brutalement	VERB	brutalemer
.	PUNCT	.
se	PRON	se
Elle	PRON	lui
inquiète	ADJ	inquiet
heures	NOUN	heure
tout	ADV	tout
:	PUNCT	:
Elle	PRON	lui
voix	NOUN	voix
trois	NUM	trois
Barcarès	PROPN	Barcarès
tout	ADV	tout
de	ADP	de
l'	DET	le
fois	NOUN	fois
et	CCONJ	et
parlait	VERB	parler
Hôtel	NOUN	hôtel
.	PUNCT	.
heure	NOUN	heure
d'	ADP	de
à	ADP	à
appelant	VERB	appeler
de	ADP	de
au	ADP	au
mais	CCONJ	mais
l'	DET	le
qui	PRON	qui
Izemore	PROPN	Izemore
.	PUNCT	.
Michaillard	PROPN	Michaillard
conscience	NOUN	conscience
du	ADP	de
croyait	VERB	croire
bas	ADJ	bas
endroit	NOUN	endroit
à	ADP	à
en	ADP	en
se	PRON	se
prit	VERB	prendre
F	NOUN	f
l'	DET	le
matin	NOUN	matin
la	DET	le
près	ADV	près
—	ADJ	—
et	CCONJ	et
coup	VERB	coup
,	PUNCT	,
de	ADP	de
,	PUNCT	,
—	DET	—
ameuter	VERB	ameuter
ailleurs	ADV	ailleurs
la	DET	le
.	PUNCT	.
Si	SCONJ	si
de	ADP	de
encore	ADV	encore
de	ADP	de
pour	ADP	pour
Oise	NOUN	oise
leva	VERB	lever
précipitamment	ADV	précipitamment
—	PUNCT	—
.	PUNCT	.
de	ADP	de
tardait	VERB	tarder
venait	VERB	venir
Elle	PRON	lui
,	PUNCT	,
Elle	PRON	lui
Elle	PRON	lui
Carole	PROPN	Carole
hôtel	NOUN	hôtel
au	ADP	au
.	PUNCT	.
bord	NOUN	bord
Laverdure	PROPN	Laverdure
allait	VERB	aller
trop	ADV	trop
la	DET	le
porte	VERB	porte
l'	DET	le
l'	DET	le
.	PUNCT	.
lumière	NOUN	lumière
probablement	ADV	probablement
tout	ADJ	tout
rêver	VERB	rêver
elle	PRON	lui
?	PUNCT	?
pivoter	VERB	pivoter
.	PUNCT	.
la	DET	le
et	CCONJ	et
se	PRON	se
alluma	VERB	allumer
,	PUNCT	,
clenche	NOUN	clenche
rien	PRON	rien
vit	VERB	voir
sa	DET	son
s'	PRON	se
ou	CCONJ	ou
bien	ADV	bien
de	ADP	de
vais	VERB	aller
Elle	PRON	lui
temps	NOUN	temps
à	ADP	à
—	PUNCT	—
un	DET	un
pyjama	NOUN	pyjama
qu'	SCONJ	que
.	PUNCT	.
porte	NOUN	porte
endormir	VERB	endormir
je	PRON	je
avait	AUX	avoir
Elle	PRON	lui
.	PUNCT	.
,	PUNCT	,
elle	PRON	lui
ouvrit	NOUN	ouvrit
de	ADP	de
va	VERB	aller
la	DET	le
passa	VERB	passer
rapidement	ADV	rapidement
.	PUNCT	.
se	PRON	se
le	DET	le
puis	CCONJ	puis
.	PUNCT	.
avant	ADP	avant
rendit	VERB	rendre
Ça	PROPN	Ça
robe	NOUN	robe
très	ADV	très
s'	PRON	se
n'	ADV	n'
réflexe	NOUN	réflexe
compte	NOUN	compte
eu	VERB	avoir
d'	ADP	de
enfiler	VERB	enfiler
Elle	PRON	lui
approcha	NOUN	approcha
le	DET	le
Laverdure	PROPN	Laverdure
pas	ADV	pas
entendu	VERB	entendre
sourit	VERB	sourire
sais	VERB	savoir
-il	PRON	il
parlais	NOUN	parlai
,	PUNCT	,
Il	PRON	il
ne	ADV	ne
était	AUX	être
—	PUNCT	—
toi	NOUN	toi
.	PUNCT	.
quoi	PRON	quoi
de	ADP	de
indemne	NOUN	indemne
je	PRON	je
peur	NOUN	peur
De	ADP	de
ai	VERB	avoir
.	PUNCT	.
eu	VERB	avoir
?	PUNCT	?
il	PRON	il
la	DET	le
ai	AUX	avoir
découvrant	VERB	découvrir
pas	ADV	pas
tout	DET	tout
n'	ADV	n'
Peur	NOUN	peur
pas	ADV	pas
mais	CCONJ	mais
.	PUNCT	.
Tu	ADP	tu
?	PUNCT	?
J'	PRON	je
,	PUNCT	,
fit	VERB	faire
,	PUNCT	,
—	PUNCT	—
,	PUNCT	,
De	ADP	de
,	PUNCT	,
mais	CCONJ	mais
pour	ADP	pour
—	PUNCT	—
en	ADP	en
je	PRON	je
question	NOUN	question
quoi	PRON	quoi
.	PUNCT	.
,	PUNCT	,
...	PUNCT	...
sais	VERB	savoir
ne	ADV	ne
Je	PRON	je
sang	NOUN	sang
venir	VERB	venir
,	PUNCT	,
ça	PRON	cela
.	PUNCT	.
—	PUNCT	—
plusieurs	DET	plusieurs
sursauta	ADJ	sursauta
et	CCONJ	et
souviens	VERB	souvenir
—	PUNCT	—
approche	NOUN	approche
pas	ADV	pas
pas	ADV	pas
.	PUNCT	.
fois	NOUN	fois
temps	NOUN	temps
horreur	NOUN	horreur
approchait	VERB	approcher
,	PUNCT	,
avoir	VERB	avoir
rêvé	NOUN	rêvé
même	ADV	même
tu	SCONJ	tu
Elle	PRON	lui
même	ADJ	même
de	ADP	de
Je	PRON	je
as	PRON	as
qui	PRON	qui
En	ADP	en
ne	ADV	ne
me	PRON	me
Ça	DET	ça
fronça	VERB	froncer
dis	ADP	dis
Ça	PROPN	Ça
les	DET	le
sourcils	NOUN	sourcil
,	PUNCT	,
d'	ADP	de
va	VERB	aller
elle	PRON	lui
ou	CCONJ	ou
rêvait	VERB	rêver
—	PUNCT	—
—	PUNCT	—
était	AUX	être
Je	PRON	je
ce	PRON	ce
.	PUNCT	.
.	PUNCT	.
j'	PRON	je
m'	PRON	me
toi	NOUN	toi
?	PUNCT	?
Enfin	ADV	enfin
suis	AUX	être
,	PUNCT	,
que	SCONJ	que
Mais	CCONJ	mais
un	DET	un
était	AUX	être
pas	ADV	pas
.	PUNCT	.
...	PUNCT	...
,	PUNCT	,
,	PUNCT	,
souviens	NOUN	souvien
maintenant	ADV	maintenant
Thierry	PROPN	Thierry
qui	PRON	qui
c'	PRON	ce
un	DET	un
Pas	ADV	pas
Non	ADV	non
je	PRON	je
—	PUNCT	—
rêve	NOUN	rêve
en	PRON	en
.	PUNCT	.
n'	ADV	n'
crois	VERB	croire
pas	ADV	pas
un	DET	un
.	PUNCT	.
à	ADP	à
rêve	NOUN	rêve
à	ADP	à
vraiment	ADV	vraiment
Si	SCONJ	si
moi	PRON	moi
en	PRON	en
rêve	NOUN	rêve
Ça	PROPN	Ça
,	PUNCT	,
C'	PRON	ce
comment	ADV	comment
!	PUNCT	!
ne	ADV	ne
sûre	NOUN	sûre
—	PUNCT	—
dire	VERB	dire
lui	PRON	lui
est	AUX	être
tout	ADV	tout
rêve	NOUN	rêve
Si	SCONJ	si
être	AUX	être
fit	VERB	faire
Je	PRON	je
voyais	VERB	voir
moue	NOUN	moue
dire	VERB	dire
...	PUNCT	...
,	PUNCT	,
rien	PRON	rien
ne	ADV	ne
Et	CCONJ	et
pouvait	VERB	pouvoir
.	PUNCT	.
—	PUNCT	—
la	DET	le
J'	PRON	je
est	AUX	être
veut	VERB	vouloir
que	SCONJ	que
près	ADV	près
écoutais	VERB	écouter
.	PUNCT	.
ne	ADV	ne
sais	VERB	savoir
Elle	PRON	lui
je	PRON	je
donc	ADV	donc
son	DET	son
rêve	NOUN	rêve
qu'	SCONJ	que
il	PRON	il
...	PUNCT	...
ça	PRON	cela
.	PUNCT	.
.	PUNCT	.
son	DET	son
interrompit	NOUN	interrompit
ne	ADV	ne
envoyait	VERB	envoyer
autre	ADJ	autre
n'	ADV	n'
entendu	VERB	entendre
Philippe	PROPN	Philippe
m'	PRON	me
puis	CCONJ	puis
que	SCONJ	que
Il	PRON	il
pourrait	VERB	pouvoir
Paris	PROPN	Paris
de	ADP	de
trompé	VERB	tromper
où	PRON	où
vraiment	ADV	vraiment
les	DET	le
.	PUNCT	.
fois	NOUN	fois
ai	AUX	avoir
.	PUNCT	.
,	PUNCT	,
est	AUX	être
l'	PRON	l'
pas	ADV	pas
Elle	PRON	lui
s'	PRON	se
maintenant	ADV	maintenant
c'	PRON	ce
représentaient	ADV	représentaient
instant	NOUN	instant
et	CCONJ	et
être	AUX	être
était	AUX	être
je	PRON	je
un	DET	un
l'	DET	le
importe	VERB	importe
Et	CCONJ	et
cette	DET	ce
à	ADP	à
qu'	PRON	qu'
région	NOUN	région
.	PUNCT	.
,	PUNCT	,
s'	PRON	se
il	PRON	il
éclata	VERB	éclater
images	NOUN	image
Je	PRON	je
devant	ADP	devant
qu'	SCONJ	que
l'	DET	le
,	PUNCT	,
quand	ADV	quand
rire	NOUN	rire
et	CCONJ	et
autres	ADJ	autre
.	PUNCT	.
loin	ADV	loin
!	PUNCT	!
pas	ADV	pas
plus	ADV	plus
de	ADP	de
circulerons	VERB	circuler
ai	VERB	avoir
ce	DET	ce
d'	ADP	de
impression	NOUN	impression
j'	PRON	je
fait	VERB	faire
d'	DET	d'
mine	NOUN	mine
Mais	CCONJ	mais
déçue	ADJ	déçu
Izemore	PROPN	Izemore
.	PUNCT	.
autour	ADV	autour
nous	PRON	nous
il	PRON	il
peut-être	ADV	peut-être
Laverdure	PROPN	Laverdure
Demain	ADV	demain
n'	ADV	n'
—	PUNCT	—
retrouverai	VERB	retrouver
même	ADV	même
nous	PRON	nous
tout	ADJ	tout
n'	ADV	n'
avons	AUX	avoir
pour	ADP	pour
est	AUX	être
pas	ADV	pas
que	PRON	que
la	DET	le
rien	PRON	rien
images	NOUN	image
chemin	NOUN	chemin
était	AUX	être
.	PUNCT	.
avait	AUX	avoir
tracassée	VERB	tracasser
discussion	NOUN	discussion
lit	NOUN	lit
précises	ADJ	précis
n'	ADV	n'
de	ADP	de
retourna	VERB	retourner
pas	ADV	pas
commencer	VERB	commencer
avait	AUX	avoir
communication	NOUN	communication
porte	VERB	porte
trois	NUM	trois
le	DET	le
,	PUNCT	,
du	ADP	de
.	PUNCT	.
sur	ADP	sur
pas	ADV	pas
étrange	NOUN	étrange
referma	VERB	refermer
étendre	VERB	étendre
la	DET	le
matin	NOUN	matin
,	PUNCT	,
heures	NOUN	heure
que	SCONJ	que
pas	ADV	pas
caractère	NOUN	caractère
et	CCONJ	et
une	DET	un
Laverdure	PROPN	Laverdure
s'	PRON	se
le	DET	le
,	PUNCT	,
à	ADP	à
relevé	VERB	relever
parlé	VERB	parler
n'	ADV	n'
dont	PRON	dont
pour	ADP	pour
ne	ADV	ne
Ce	PRON	ce
Elle	PRON	lui
elle	PRON	lui
cette	DET	ce
et	CCONJ	et
non	ADV	non
elle	PRON	lui
encore	ADV	encore
si	SCONJ	si
Lelong	PROPN	Lelong
se	PRON	se
:	PUNCT	:
avait	AUX	avoir
avec	ADP	avec
d'	ADP	de
espérait	VERB	espérer
que	SCONJ	que
pure	NOUN	pur
,	PUNCT	,
le	DET	le
mettrait	VERB	mettre
Elle	PRON	lui
Puis	CCONJ	puis
,	PUNCT	,
ce	PRON	ce
!	PUNCT	!
hallucination	ADJ	hallucination
communication	NOUN	communication
entrée	VERB	entrer
autre	ADJ	autre
dans	ADP	dans
volontairement	ADV	volontairement
ou	CCONJ	ou
encore	ADV	encore
était	AUX	être
sommeil	ADJ	sommeil
en	ADP	en
rêve	NOUN	rêve
Thierry	PROPN	Thierry
pas	ADV	pas
un	DET	un
,	PUNCT	,
demanda	ADJ	demanda
se	PRON	se
.	PUNCT	.
et	CCONJ	et
une	DET	un
comme	SCONJ	comme
qu'	SCONJ	que
elle	PRON	lui
n'	ADV	n'
était	AUX	être
elle	PRON	lui
elle	PRON	lui
,	PUNCT	,
surtout	ADV	surtout
CHAPITRE	VERB	chapitre
les	DET	le
.	PUNCT	.
de	ADP	de
,	PUNCT	,
elle	PRON	lui
sillonnant	VERB	sillonner
durant	ADP	durant
les	DET	le
,	PUNCT	,
des	DET	un
une	DET	un
s'	PRON	se
du	ADP	de
parfois	ADV	parfois
hôtel	NOUN	hôtel
kilomètres	NOUN	kilomètre
mais	CCONJ	mais
Ils	PRON	il
l'	DET	le
cinquantaine	NOUN	cinquantaine
heures	NOUN	heure
L'	DET	le
à	ADP	à
après-midi	NOUN	après-midi
ils	PRON	il
avaient	AUX	avoir
,	PUNCT	,
avaient	AUX	avoir
moindres	NOUN	moindre
des	DET	un
lendemain	NOUN	lendemain
chemins	NOUN	chemin
parcouru	VERB	parcourir
retrouva	NOUN	retrouva
marché	VERB	marcher
épuisés	VERB	épuiser
terre	NOUN	terre
de	ADP	de
routes	VERB	router
qu'	SCONJ	que
voiture	NOUN	voiture
aux	ADP	à
alentours	NOUN	alentours
n'	ADV	n'
X	NOUN	x
,	PUNCT	,
pour	ADP	pour
en	ADP	en
ils	PRON	il
là	ADV	là
sans	ADP	sans
Thoirette	PROPN	Thoirette
hameaux	NOUN	hameau
jusqu'	ADP	jusque
aventurer	VERB	aventurer
,	PUNCT	,
noms	NOUN	nom
accéder	VERB	accéder
détours	NOUN	détour
vers	ADP	vers
rebroussé	NOUN	rebroussé
C'	PRON	ce
ne	ADV	ne
des	ADP	de
poussé	VERB	pousser
aller	VERB	aller
-	PUNCT	-
,	PUNCT	,
avaient	AUX	avoir
chemin	ADJ	chemin
les	DET	le
la	DET	le
Ils	PRON	il
voiture	NOUN	voiture
dits	NOUN	dit
dont	PRON	dont
lieux	NOUN	lieu
par	ADP	par
compter	VERB	compter
oublié	VERB	oublier
pouvait	VERB	pouvoir
des	DET	un
Matafelon	PROPN	Matafelon
.	PUNCT	.
avaient	AUX	avoir
à	ADP	à
ou	CCONJ	ou
pour	ADP	pour
les	DET	le
,	PUNCT	,
à	ADP	à
multiples	ADJ	multiple
petits	ADJ	petit
passant	VERB	passer
où	PRON	où
Oyonnax	PROPN	Oyonnax
.	PUNCT	.
jusqu'	ADP	jusque
avait	AUX	avoir
Carole	PROPN	Carole
autre	ADJ	autre
ancienne	ADJ	ancien
cela	PRON	cela
d'	ADP	de
était	AUX	être
l'	DET	le
à	ADP	à
,	PUNCT	,
voyante	NOUN	voyant
.	PUNCT	.
isolé	ADJ	isolé
qu'	SCONJ	que
entraînait	VERB	entraîner
vain	ADJ	vain
ébauche	NOUN	ébauche
rappelaient	VERB	rappeler
Sa	DET	son
route	NOUN	route
l'	DET	le
qui	PRON	qui
tant	ADV	tant
chaque	DET	chaque
découvrant	VERB	découvrir
fois	PRON	fois
seule	ADJ	seul
certitude	NOUN	certitude
.	PUNCT	.
ou	CCONJ	ou
image	NOUN	image
,	PUNCT	,
Laverdure	PROPN	Laverdure
Tout	ADJ	tout
un	DET	un
en	ADP	en
été	AUX	être
une	DET	un
en	ADP	en
lui	PRON	lui
captée	VERB	capter
arbre	NOUN	arbre
une	DET	un
chez	ADP	chez
la	DET	le
,	PUNCT	,
qui	PRON	qui
ou	CCONJ	ou
Thoirette	NOUN	thoirette
