autres	ADJ	autre
le	DET	le
se	PRON	se
presbytère	NOUN	presbytère
militaire	ADJ	militaire
de	ADP	de
du	ADP	de
.	PUNCT	.
la	DET	le
de	ADP	de
demanda	ADJ	demanda
conseil	NOUN	conseil
Je	PRON	je
en	PRON	en
armée	NOUN	armée
.	PUNCT	.
la	DET	le
.	PUNCT	.
place	NOUN	place
vous	PRON	vous
fit	VERB	faire
.	PUNCT	.
Un	DET	un
minute	NOUN	minute
voyez	VERB	voir
le	DET	le
la	DET	le
Pieri	PROPN	Pieri
à	ADP	à
de	ADP	de
à	ADP	à
le	DET	le
pas	ADV	pas
Il	PRON	il
immobilière	ADJ	immobilier
quatre	NUM	quatre
j'	PRON	je
de	ADP	de
presbytère	NOUN	presbytère
n'	ADV	n'
avisa	NOUN	avisa
où	PRON	où
Paris	PROPN	Paris
la	DET	le
.	PUNCT	.
trois	NUM	trois
,	PUNCT	,
perron	NOUN	perron
point	NOUN	point
deux	NUM	deux
et	CCONJ	et
Ville	NOUN	ville
,	PUNCT	,
de	ADP	de
dit	VERB	dire
-il	PRON	il
place	NOUN	place
l'	DET	le
quatre	NUM	quatre
,	PUNCT	,
:	PUNCT	:
est	AUX	être
église	NOUN	église
presbytère	NOUN	presbytère
Petitgrand	PROPN	Petitgrand
grimpa	VERB	grimper
sur	ADP	sur
ou	CCONJ	ou
.	PUNCT	.
,	PUNCT	,
et	CCONJ	et
«	NOUN	«
Le	DET	le
de	ADP	de
la	DET	le
redescendit	VERB	redescendre
ignore	VERB	ignore
annonces	NOUN	annonce
ministre	NOUN	ministre
se	PRON	se
sacrement	NOUN	sacrement
a	VERB	avoir
,	PUNCT	,
il	PRON	il
il	PRON	il
le	DET	le
.	PUNCT	.
entrée	NOUN	entrée
adresser	VERB	adresser
au	ADP	au
peut	VERB	pouvoir
absolution	NOUN	absolution
à	ADP	à
Montalemhert	PROPN	Montalemhert
,	PUNCT	,
La	DET	le
»	PUNCT	»
une	DET	un
église	NOUN	église
lire	VERB	lire
tête	NOUN	tête
.	PUNCT	.
l'	DET	le
Mais	CCONJ	mais
Le	DET	le
Premier	ADJ	premier
.	PUNCT	.
plaque	ADJ	plaqu
des	ADP	de
la	DET	le
l'	DET	le
1	PRON	1
où	PRON	où
de	ADP	de
hocha	ADJ	hocha
y	PRON	y
rue	NOUN	rue
:	PUNCT	:
malades	NOUN	malade
on	PRON	on
,	PUNCT	,
,	PUNCT	,
s'	PRON	se
petite	ADJ	petit
trouve	VERB	trouve
pour	ADP	pour
L'	DET	le
nuit	NOUN	nuit
,	PUNCT	,
un	DET	un
1	PRON	1
«	PUNCT	«
pas	ADV	pas
agissait	VERB	agir
pour	ADP	pour
le	DET	le
,	PUNCT	,
de	ADP	de
immeubles	NOUN	immeuble
voisins	ADJ	voisin
souffla	ADP	souffla
irai	VERB	aller
était	AUX	être
une	DET	un
s'	PRON	se
.	PUNCT	.
.	PUNCT	.
Allons	PROPN	Allons
il	PRON	il
-t	PART	-t
Petitgrand	PROPN	Petitgrand
,	PUNCT	,
qu'	SCONJ	que
c'	PRON	ce
«	NOUN	«
Laissez	PROPN	Laissez
plaque	NOUN	plaque
y	PRON	y
,	PUNCT	,
pourtant	ADV	pourtant
bien	ADV	bien
,	PUNCT	,
»	PUNCT	»
cela	PRON	cela
dit	VERB	dire
.	PUNCT	.
même	ADV	même
-il	PRON	il
rue	NOUN	rue
,	PUNCT	,
ne	ADV	ne
Montalembert	NOUN	montalembert
des	ADP	de
-	PROPN	-
malade	NOUN	malade
distinguait	VERB	distinguer
j'	PRON	je
Rien	PRON	rien
tableau	NOUN	tableau
.	PUNCT	.
une	DET	un
était	AUX	être
et	CCONJ	et
la	DET	le
seul	ADJ	seul
sur	ADP	sur
par	ADP	par
.	PUNCT	.
,	PUNCT	,
elle	PRON	lui
du	ADP	de
une	DET	un
d'	ADP	de
un	DET	un
sur	ADP	sur
entrée	NOUN	entrée
et	CCONJ	et
ouverte	VERB	ouvrir
porte	VERB	porte
hall	NOUN	hall
appeler	VERB	appeler
bougez	VERB	bouger
La	DET	le
pas	ADV	pas
d'	ADP	de
un	DET	un
code	NOUN	code
Mais	CCONJ	mais
autre	ADJ	autre
d'	ADP	de
ici	ADV	ici
,	PUNCT	,
au	ADP	au
»	PUNCT	»
permettant	VERB	permettre
rue	NOUN	rue
d'	ADP	de
d'	ADP	de
porte	VERB	porte
bout	NOUN	bout
on	PRON	on
,	PUNCT	,
dotée	VERB	doter
.	PUNCT	.
Ne	ADV	ne
butait	VERB	buter
interphone	NOUN	interphone
,	PUNCT	,
enfin	ADV	enfin
de	ADP	de
devaient	VERB	devoir
du	ADP	de
plus	ADV	plus
étaient	AUX	être
vingtaine	NOUN	vingtaine
autres	ADJ	autre
identification	NOUN	identification
noms	NOUN	nom
prêtres	NOUN	prêtre
,	PUNCT	,
avait	VERB	avoir
.	PUNCT	.
détailla	VERB	détailler
,	PUNCT	,
tiers	NOUN	tiers
des	DET	un
de	ADP	de
P.	NOUN	p.
deux	NUM	deux
affaire	NOUN	affaire
toute	DET	tout
.	PUNCT	.
Les	DET	le
Petitgrand	PROPN	Petitgrand
gauche	NOUN	gauche
,	PUNCT	,
ou	CCONJ	ou
informant	VERB	informer
être	AUX	être
à	ADP	à
les	DET	le
mais	CCONJ	mais
qu'	SCONJ	que
.	PUNCT	.
hostiles	ADJ	hostile
précédés	VERB	précéder
jeunes	ADJ	jeune
à	ADP	à
aussi	ADV	aussi
on	PRON	on
.	PUNCT	.
ceux	PRON	celui
de	ADP	de
majuscule	ADJ	majuscule
messieurs	NOUN	monsieur
Les	DET	le
spécifique	ADJ	spécifique
prêtres	NOUN	prêtre
.	PUNCT	.
ne	ADV	ne
il	PRON	il
plutôt	ADV	plutôt
personne	NOUN	personne
saints	NOUN	saint
Petitgrand	PROPN	Petitgrand
instant	NOUN	instant
dit	VERB	dire
déranger	VERB	déranger
été	AUX	être
entendu	VERB	entendre
appuya	VERB	appuyer
quinquagénaire	ADJ	quinquagénaire
quel	DET	quel
Mais	CCONJ	mais
ces	DET	ce
bouton	NOUN	bouton
porte	VERB	porte
que	SCONJ	que
de	ADP	de
sur	ADP	sur
,	PUNCT	,
pas	ADV	pas
un	PRON	un
selon	ADP	selon
s'	PRON	se
ouvrit	NOUN	ouvrit
la	DET	le
autres	ADJ	autre
craignit	NOUN	craignit
Oui	PRON	oui
critère	NOUN	critère
de	DET	de
,	PUNCT	,
l'	DET	le
«	NOUN	«
hommes	NOUN	homme
.	PUNCT	.
le	DET	le
de	ADP	de
il	PRON	il
.	PUNCT	.
n'	ADV	n'
avoir	AUX	avoir
les	DET	le
voyait	VERB	voir
Un	DET	un
un	DET	un
Communauté	ADJ	communauté
,	PUNCT	,
lunettes	NOUN	lunette
son	DET	son
Au	ADP	au
disait	VERB	dire
...	PUNCT	...
à	ADP	à
reconnaître	VERB	reconnaître
paroisse	NOUN	paroisse
C'	PRON	ce
êtes	AUX	être
prêtre	NOUN	prêtre
il	PRON	il
—	PUNCT	—
gris	ADJ	gris
arrivant	VERB	arriver
urg	NOUN	urg
qu'	SCONJ	que
—	PUNCT	—
collapsus	NOUN	collapsus
une	DET	un
fut	AUX	être
cette	DET	ce
en	ADP	en
pour	ADP	pour
pull	NOUN	pull
Père	NOUN	père
Paindavoine	PROPN	Paindavoine
.	PUNCT	.
sa	DET	son
interlocuteur	NOUN	interlocuteur
de	ADP	de
.	PUNCT	.
?	PUNCT	?
voix	NOUN	voix
est	AUX	être
curé	VERB	curer
»	PUNCT	»
l'	DET	le
clair	ADJ	clair
.	PUNCT	.
,	PUNCT	,
venait	VERB	venir
«	NOUN	«
Vous	PRON	vous
de	ADP	de
,	PUNCT	,
de	ADP	de
.	PUNCT	.
il	PRON	il
Premier	ADJ	premier
père	NOUN	père
retrouvé	VERB	retrouver
curé	NOUN	curé
.	PUNCT	.
dit	VERB	dire
Mon	DET	mon
avait	AUX	avoir
homme	NOUN	homme
confesser	VERB	confesser
s'	PRON	se
était	AUX	être
au	ADP	au
humble	ADJ	humble
ardemment	ADV	ardemment
visiteur	NOUN	visiteur
,	PUNCT	,
chaussée	VERB	chausser
pouvait	VERB	pouvoir
.	PUNCT	.
ici	ADV	ici
re£-de	NOUN	re£-de
Un	DET	un
je	PRON	je
Par	ADP	par
désire	VERB	désire
être	AUX	être
le	DET	le
ne	ADV	ne
avons	VERB	avoir
son	DET	son
.	PUNCT	.
me	PRON	me
trompé	VERB	tromper
un	DET	un
—	PROPN	—
ministre	NOUN	ministre
le	DET	le
Ce	DET	ce
-	PROPN	-
assurance	NOUN	assurance
oratoire	NOUN	oratoire
»	PUNCT	»
.	PUNCT	.
Il	PRON	il
Nous	PRON	nous
,	PUNCT	,
Il	PRON	il
si	SCONJ	si
.	PUNCT	.
ne	ADV	ne
si	SCONJ	si
boncatholique	ADJ	boncatholiqu
toujours	ADV	toujours
.	PUNCT	.
me	PRON	me
,	PUNCT	,
très	ADV	très
Telle	ADJ	tel
commença	PRON	commença
-il	PRON	il
avec	ADP	avec
.	PUNCT	.
l'	DET	le
Voilà	VERB	voilà
croyait	VERB	croire
Je	PRON	je
hésita	VERB	hésiter
,	PUNCT	,
considéré	VERB	considérer
.	PUNCT	.
»	PUNCT	»
.	PUNCT	.
.	PUNCT	.
Petitgrand	PROPN	Petitgrand
«	NOUN	«
et	CCONJ	et
il	PRON	il
croire	VERB	croire
un	DET	un
»	PUNCT	»
pas	ADV	pas
,	PUNCT	,
tristesse	NOUN	tristesse
catholique	NOUN	catholique
Jean-Charles	PROPN	Jean-Charles
croyait	VERB	croire
suis	AUX	être
Il	PRON	il
Il	PRON	il
,	PUNCT	,
pratiquant	ADJ	pratiquant
«	PUNCT	«
ajouta	ADJ	ajouta
-t	PART	-t
comme	ADP	comme
contrit	NOUN	contrit
Un	DET	un
était	AUX	être
.	PUNCT	.
croyant	VERB	croire
qui	PRON	qui
entre	ADP	entre
preuve	NOUN	preuve
devenue	VERB	devenir
que	SCONJ	que
intuition	NOUN	intuition
preuve	NOUN	preuve
irréprochable	ADJ	irréprochable
aussitôt	ADV	aussitôt
l'	DET	le
intuition	NOUN	intuition
était	AUX	être
au	ADP	au
le	DET	le
.	PUNCT	.
appris	VERB	apprendre
Il	PRON	il
,	PUNCT	,
de	ADP	de
avait	AUX	avoir
faite	VERB	faire
pratiquant	VERB	pratiquer
avait	AUX	avoir
il	PRON	il
étreint	VERB	étreindre
Petitgrand	PROPN	Petitgrand
,	PUNCT	,
Lui	NOUN	lui
existence	NOUN	existence
les	DET	le
et	CCONJ	et
cœur	NOUN	cœur
était	AUX	être
de	ADP	de
qu'	SCONJ	que
sincère	ADJ	sincère
la	DET	le
consternation	NOUN	consternation
.	PUNCT	.
mains	NOUN	main
Dieu	PROPN	Dieu
eu	VERB	avoir
,	PUNCT	,
et	CCONJ	et
l'	DET	le
lui	PRON	lui
la	DET	le
,	PUNCT	,
avait	AUX	avoir
navré	ADJ	navrer
n'	ADV	n'
n'	ADV	n'
ses	DET	son
«	NOUN	«
après-midi	NOUN	après-midi
fond	NOUN	fond
il	PRON	il
part	NOUN	part
existence	NOUN	existence
de	ADP	de
contrition	NOUN	contrition
croyait	VERB	croire
messe	NOUN	messe
sérieux	NOUN	sérieux
pourtant	ADV	pourtant
cet	DET	ce
chrétien	NOUN	chrétien
dit	VERB	dire
soixante-sept	NUM	soixante-sept
que	SCONJ	que
si	ADV	si
à	ADP	à
pris	VERB	prendre
Dieu	PROPN	Dieu
au	ADP	au
-il	PRON	il
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
avait	AUX	avoir
mis	VERB	mettre
l'	DET	le
.	PUNCT	.
Il	PRON	il
de	ADP	de
,	PUNCT	,
de	ADP	de
Et	CCONJ	et
bon	ADJ	bon
eu	VERB	avoir
se	PRON	se
jamais	ADV	jamais
une	DET	un
pensée	NOUN	pensée
ans	NOUN	an
avait	AUX	avoir
jusque-là	ADV	jusque-là
la	DET	le
que	SCONJ	que
et	CCONJ	et
dimanche	NOUN	dimanche
été	AUX	être
j'	PRON	je
—	VERB	—
vécu	VERB	vivre
du	ADP	de
aurais	AUX	avoir
—	NOUN	—
ni	CCONJ	ni
intègre	NOUN	intègre
,	PUNCT	,
n'	ADV	n'
ne	ADV	ne
ni	CCONJ	ni
peu	ADV	peu
aurais	VERB	avoir
.	PUNCT	.
de	ADP	de
avais	VERB	avoir
j'	PRON	je
existe	VERB	existe
beaucoup	ADV	beaucoup
je	PRON	je
comme	ADP	comme
vivais	VERB	vivre
justice	NOUN	justice
sociale	ADJ	social
—	VERB	—
convaincu	VERB	convaincre
aussi	ADV	aussi
|	ADV	|
plus	ADV	plus
préoccupé	VERB	préoccuper
que	SCONJ	que
moins	ADV	moins
—	CCONJ	—
si	SCONJ	si
un	DET	un
pas	ADV	pas
courtois	ADJ	courtois
Dieu	PROPN	Dieu
,	PUNCT	,
,	PUNCT	,
aussi	ADV	aussi
été	AUX	être
,	PUNCT	,
j'	PRON	je
de	ADP	de
Athée	PROPN	Athée
«	PUNCT	«
laminer	VERB	laminer
,	PUNCT	,
que	SCONJ	que
»	PUNCT	»
,	PUNCT	,
pas	ADV	pas
Thomas	PROPN	Thomas
m'	PRON	me
...	PUNCT	...
preuve	NOUN	preuve
établie	VERB	établir
de	ADP	de
ce	PRON	ce
ce	DET	ce
père	NOUN	père
fallu	VERB	falloir
que	SCONJ	que
était	AUX	être
je	PRON	je
a	AUX	avoir
Dieu	PROPN	Dieu
bien	ADV	bien
élite	NOUN	élite
il	PRON	il
de	ADP	de
ennuyé	VERB	ennuyer
.	PUNCT	.
Paindavoine	PROPN	Paindavoine
au	ADP	au
j'	PRON	je
voulez	VERB	vouloir
pays	NOUN	pays
...	PUNCT	...
sérieuxl'	DET	sérieuxl'
Et	CCONJ	et
Vous	PRON	vous
pour	ADP	pour
Le	DET	le
,	PUNCT	,
en	PRON	en
existence	NOUN	existence
tel	ADJ	tel
sache	NOUN	sache
la	DET	le
prenne	VERB	prendre
l'	DET	le
saint	NOUN	saint
expliquer	VERB	expliquer
,	PUNCT	,
,	PUNCT	,
c'	PRON	ce
il	PRON	il
-il	PRON	il
de	ADP	de
demanda	ADJ	demanda
que	PRON	que
seulement	ADV	seulement
pensé	VERB	penser
vous	PRON	vous
son	DET	son
affreuse	ADJ	affreux
voiture	NOUN	voiture
confesser	VERB	confesser
preuve	NOUN	preuve
,	PUNCT	,
,	PUNCT	,
toute	DET	tout
à	ADP	à
respectueusement	VERB	respectueusemer
»	PUNCT	»
délivré	VERB	délivrer
avait	AUX	avoir
que	SCONJ	que
?	PUNCT	?
cette	DET	ce
ce	DET	ce
jour	NOUN	jour
jusqu'	ADP	jusque
Petitgrand	PROPN	Petitgrand
avait	AUX	avoir
il	PRON	il
dont	PRON	dont
incroyance	NOUN	incroyance
remonta	VERB	remonter
parlez	VERB	parler
mais	CCONJ	mais
-t	PART	-t
croyant	NOUN	croyant
de	ADP	de
été	AUX	être
en	ADP	en
.	PUNCT	.
absous	VERB	absoudre
de	ADP	de
.	PUNCT	.
est	VERB	être
Non	ADV	non
à	ADP	à
angoisse	NOUN	angoisse
devant	ADP	devant
dernier	ADJ	dernier
Le	DET	le
à	ADP	à
Pardonné	VERB	pardonner
avoir	AUX	avoir
son	DET	son
pauvre	NOUN	pauvre
au	ADP	au
qui	PRON	qui
savaient	VERB	savoir
tout	ADV	tout
pardonné	VERB	pardonner
,	PUNCT	,
misérable	NOUN	misérable
avoir	AUX	avoir
d'	ADP	de
fait	VERB	faire
jusqu'	ADP	jusque
la	DET	le
permis	VERB	permettre
d'	ADP	de
,	PUNCT	,
,	PUNCT	,
avait	AUX	avoir
ce	DET	ce
à	ADP	à
donner	VERB	donner
été	VERB	être
...	PUNCT	...
Dangeolet	NOUN	dangeolet
provincial	NOUN	provincial
bluff	ADJ	bluff
...	PUNCT	...
Il	PRON	il
lui	PRON	lui
le	DET	le
accès	NOUN	accès
d'	ADP	de
avoir	AUX	avoir
que	SCONJ	que
était	AUX	être
à	ADP	à
les	DET	le
RG	PROPN	RG
preuve	NOUN	preuve
péché	NOUN	péché
ce	DET	ce
téléphone	NOUN	téléphone
croire	VERB	croire
un	DET	un
ordre	NOUN	ordre
.	PUNCT	.
fantôme	VERB	fantôme
était	AUX	être
un	DET	un
l'	DET	le
fil	NOUN	fil
À	ADP	à
n'	ADV	n'
.	PUNCT	.
Le	DET	le
avait	VERB	avoir
instant	NOUN	instant
surveillance	NOUN	surveillance
passé	NOUN	passé
à	ADP	à
l'	DET	le
et	CCONJ	et
—	VERB	—
commencé	VERB	commencer
personne	ADJ	personn
.	PUNCT	.
cesser	VERB	cesser
jamais	ADV	jamais
une	DET	un
le	DET	le
présent	NOUN	présent
,	PUNCT	,
il	PRON	il
Il	PRON	il
âge	NOUN	âge
qui	PRON	qui
passé	NOUN	passé
n'	ADV	n'
avait	AUX	avoir
nouvel	ADJ	nouveau
interlocuteur	NOUN	interlocuteur
le	DET	le
à	ADP	à
avait	AUX	avoir
y	PRON	y
bout	NOUN	bout
tout	ADV	tout
dit	VERB	dire
puisqu'	SCONJ	puisque
de	ADP	de
du	ADP	de
l'	DET	le
autre	ADJ	autre
«	PUNCT	«
se	PRON	se
dire	VERB	dire
confesser	VERB	confesser
instant	NOUN	instant
pu	VERB	pouvoir
Petitgrand	PROPN	Petitgrand
vrai	ADJ	vrai
Martin	PROPN	Martin
tous	ADJ	tout
vu	VERB	voir
un	DET	un
n'	ADV	n'
»	PUNCT	»
casuistes	NOUN	casuiste
Dangeolet	NOUN	dangeolet
aurait	AUX	avoir
pas	ADV	pas
un	DET	un
à	ADP	à
Il	PRON	il
y	PRON	y
-	PUNCT	-
que	SCONJ	que
.	PUNCT	.
les	DET	le
prêtre	NOUN	prêtre
.	PUNCT	.
comme	ADP	comme
Dangeolet	PROPN	Dangeolet
il	PRON	il
Henri	PROPN	Henri
sont	AUX	être
seul	ADJ	seul
.	PUNCT	.
prêtres	NOUN	prêtre
Avenue	PROPN	Avenue
se	PRON	se
Le	DET	le
avait	AUX	avoir
n'	ADV	n'
Il	PRON	il
.	PUNCT	.
avait	VERB	avoir
pas	ADV	pas
Le	DET	le
souvint	VERB	souvenir
À	ADP	à
?	PUNCT	?
pensé	VERB	penser
.	PUNCT	.
demanda	VERB	demander
.	PUNCT	.
patron	NOUN	patron
bonté	VERB	bonter
de	ADP	de
,	PUNCT	,
rétroviseur	NOUN	rétroviseur
dernier	ADJ	dernier
,	PUNCT	,
,	PUNCT	,
dit	VERB	dire
son	DET	son
à	ADP	à
,	PUNCT	,
Premier	ADJ	premier
songerie	NOUN	songerie
poire	NOUN	poire
.	PUNCT	.
,	PUNCT	,
la	DET	le
visage	NOUN	visage
un	DET	un
Pieri	PROPN	Pieri
respecté	VERB	respecter
qui	PRON	qui
Nous	PRON	nous
rentrons	VERB	rentrer
ministre	NOUN	ministre
venait	VERB	venir
«	NOUN	«
ai	VERB	avoir
jusque-là	ADV	jusque-là
avec	ADP	avec
de	ADP	de
avait	AUX	avoir
J'	PRON	je
son	DET	son
le	DET	le
en	ADP	en
Oui	X	Oui
voir	VERB	voir
dans	ADP	dans
,	PUNCT	,
Pieri	PROPN	Pieri
et	CCONJ	et
Sanpiero	NOUN	sanpiero
le	DET	le
arrêt	NOUN	arrêt
sourire	VERB	sourire
dit	VERB	dire
encore	ADV	encore
le	DET	le
Menez	PROPN	Menez
.	PUNCT	.
celui-ci	PRON	celui-ci
faire	VERB	faire
nota	NOUN	nota
.	PUNCT	.
il	PRON	il
.	PUNCT	.
Adresse	NOUN	adresse
du	ADP	de
Et	CCONJ	et
-vous	PRON	vous
Passez	VERB	passer
que	SCONJ	que
.	PUNCT	.
le	DET	le
-moi	PRON	moi
court	ADJ	court
parc	NOUN	parc
merci	NOUN	merci
mais	CCONJ	mais
plus	ADV	plus
rassurez	VERB	rassurer
téléphone	NOUN	téléphone
,	PUNCT	,
-moi	PRON	moi
Rembrandt	PROPN	Rembrandt
chauffeur	NOUN	chauffeur
,	PUNCT	,
,	PUNCT	,
inconnue	ADJ	inconnu
,	PUNCT	,
sera	AUX	être
Petitgrand	PROPN	Petitgrand
.	PUNCT	.
«	PUNCT	«
Monceau	PROPN	Monceau
.	PUNCT	.
près	ADV	près
Tiens	PROPN	Tiens
Du	ADP	de
nouveau	ADJ	nouveau
rue	VERB	rue
,	PUNCT	,
,	PUNCT	,
»	PUNCT	»
»	PUNCT	»
2	NUM	2
instant	NOUN	instant
est	AUX	être
.	PUNCT	.
Belœil	PROPN	Belœil
,	PUNCT	,
un	DET	un
Quel	ADJ	quel
Et	CCONJ	et
Mimine	PROPN	Mimine
de	ADP	de
ton	NOUN	ton
encore	ADV	encore
téléphone	NOUN	téléphone
Allô	PROPN	Allô
3enjamin	NOUN	3enjamin
rentre	VERB	rentre
que	SCONJ	que
oui	NOUN	oui
Juste	ADV	juste
Je	PRON	je
,	PUNCT	,
.	PUNCT	.
:	PUNCT	:
....	PUNCT	....
«	NOUN	«
...	PUNCT	...
Le	DET	le
,	PUNCT	,
un	PRON	un
le	DET	le
Bien	ADV	bien
?	PUNCT	?
neveu	NOUN	neveu
à	ADP	à
?	PUNCT	?
.	PUNCT	.
oui	NOUN	oui
?	PUNCT	?
et	CCONJ	et
numéro	NOUN	numéro
voir	VERB	voir
connais	NOUN	connai
rue	NOUN	rue
Rembrandt	PROPN	Rembrandt
quelqu'	SCONJ	quelqu'
après	ADP	après
.	PUNCT	.
son	DET	son
tu	ADP	tu
Safrane	PROPN	Safrane
...	PUNCT	...
était	AUX	être
enfin	ADV	enfin
carra	VERB	carrer
.	PUNCT	.
?	PUNCT	?
n'	ADV	n'
en	PRON	en
disait	VERB	dire
Jean-Charles	PROPN	Jean-Charles
Petitgrand	PROPN	Petitgrand
vie	ADJ	vi
pas	ADV	pas
le	DET	le
la	DET	le
Pieri	PROPN	Pieri
ce	DET	ce
arrière	ADJ	arrière
,	PUNCT	,
à	ADP	à
privée	VERB	priver
n'	ADV	n'
Belœil	PROPN	Belœil
chose	NOUN	chose
,	PUNCT	,
de	ADP	de
la	DET	le
banquette	NOUN	banquette
neveu	NOUN	neveu
pas	ADV	pas
Il	PRON	il
nom	NOUN	nom
se	PRON	se
:	PUNCT	:
quelque	DET	quelque
.	PUNCT	.
Mais	CCONJ	mais
dans	ADP	dans
,	PUNCT	,
marrant	ADJ	marrant
côté	NOUN	côté
ministre	NOUN	ministre
.	PUNCT	.
Alors	ADV	alors
un	DET	un
»	PUNCT	»
-là	NUM	-là
croyait	VERB	croire
Premier	ADJ	premier
ENA	NOUN	ena
corps	NOUN	corps
il	PRON	il
.	PUNCT	.
ans	NOUN	an
était	AUX	être
son	DET	son
qu'	SCONJ	que
à	ADP	à
tout	ADV	tout
quarante	NUM	quarante
-	PUNCT	-
Quels	ADJ	quel
pas	ADV	pas
âme	ADJ	âm
il	PRON	il
il	PRON	il
seuls	ADJ	seul
sorti	VERB	sortir
Il	PRON	il
:	PUNCT	:
étaient	AUX	être
seuls	ADJ	seul
son	DET	son
être	NOUN	être
.	PUNCT	.
de	ADP	de
l'	DET	le
était	AUX	être
de	ADP	de
eût	PRON	eût
Les	DET	le
,	PUNCT	,
quatre	NUM	quatre
vie	NOUN	vie
son	DET	son
?	PUNCT	?
heureux	ADJ	heureux
qu'	SCONJ	que
les	DET	le
connus	NOUN	connu
.	PUNCT	.
vraiment	ADV	vraiment
,	PUNCT	,
depuis	ADP	depuis
changeait	VERB	changer
,	PUNCT	,
clairs	ADJ	clair
ne	ADV	ne
moments	NOUN	moment
,	PUNCT	,
été	AUX	être
où	PRON	où
autour	ADV	autour
.	PUNCT	.
les	DET	le
avoir	AUX	avoir
moments	NOUN	moment
saison	NOUN	saison
l'	DET	le
rosiers	NOUN	rosier
à	ADP	à
réflexes	ADJ	réflexe
Loin	ADV	loin
pouvoir	NOUN	pouvoir
ou	CCONJ	ou
,	PUNCT	,
de	ADP	de
matinées	NOUN	matinée
du	ADP	de
pouvoir	VERB	pouvoir
des	ADP	de
belle	ADJ	bel
par	ADP	par
de	ADP	de
le	DET	le
par	ADP	par
an	NOUN	an
trois	NUM	trois
,	PUNCT	,
il	PRON	il
la	DET	le
,	PUNCT	,
Pontchartrain	PROPN	Pontchartrain
les	DET	le
esprit	NOUN	esprit
à	ADP	à
manœuvres	NOUN	manœuvre
Deux	NUM	Deux
hommes	NOUN	homme
avait	AUX	avoir
terribles	ADJ	terrible
?	PUNCT	?
soigné	VERB	soigner
ses	DET	son
pouvoir	NOUN	pouvoir
infestés	VERB	infester
Les	DET	le
.	PUNCT	.
pouvoir	NOUN	pouvoir
dans	ADP	dans
la	DET	le
leur	DET	leur
croire	VERB	croire
-ce	PRON	-ce
n'	ADV	n'
de	ADP	de
de	ADP	de
Jean-Charles	PROPN	Jean-Charles
L'	DET	le
Et	CCONJ	et
qu'	SCONJ	que
heures	NOUN	heure
?	PUNCT	?
silence	NOUN	silence
tenait	VERB	tenir
Mimine	NOUN	mimine
comme	ADP	comme
à	ADP	à
qu'	SCONJ	que
.	PUNCT	.
,	PUNCT	,
de	ADP	de
.	PUNCT	.
bleu	ADJ	bleu
Le	DET	le
présent	NOUN	présent
,	PUNCT	,
,	PUNCT	,
lui	PRON	lui
mariage	NOUN	mariage
vie	NOUN	vie
.	PUNCT	.
est	AUX	être
consacrait	VERB	consacrer
air	NOUN	air
la	DET	le
osant	VERB	oser
qui	PRON	qui
émue	VERB	émouvoir
,	PUNCT	,
plusieurs	DET	plusieurs
premiers	ADJ	premier
rajeunie	NOUN	rajeunie
...	PUNCT	...
il	PRON	il
Cour	NOUN	cour
jours	NOUN	jour
Petitgrand	PROPN	Petitgrand
aux	ADP	à
simplement	ADV	simplement
est	AUX	être
ou	CCONJ	ou
il	PRON	il
vivre	VERB	vivre
maintenant	ADV	maintenant
Qu'	PRON	qu'
dix	NUM	dix
l'	DET	le
,	PUNCT	,
lui	PRON	lui
restait	VERB	rester
Sa	DET	son
de	ADP	de
allait	VERB	aller
il	PRON	il
,	PUNCT	,
ses	DET	son
l'	DET	le
croyait	VERB	croire
activités	NOUN	activité
femme	NOUN	femme
travers	NOUN	travers
qu'	SCONJ	que
ses	DET	son
il	PRON	il
Éternel	NOUN	éternel
,	PUNCT	,
louerait	VERB	louer
Ses	DET	son
quinze	NUM	quinze
à	ADP	à
garder	VERB	garder
à	ADP	à
roses	NOUN	rose
de	ADP	de
,	PUNCT	,
qu'	SCONJ	que
,	PUNCT	,
et	CCONJ	et
années	NOUN	année
.	PUNCT	.
.	PUNCT	.
qu'	SCONJ	que
il	PRON	il
?	PUNCT	?
-ce	PRON	-ce
Les	DET	le
amour	NOUN	amour
roses	NOUN	rose
«	PUNCT	«
roses	NOUN	rose
,	PUNCT	,
Mercredi	NOUN	mercredi
vibré	VERB	vibrer
Pontchartrain	PROPN	Pontchartrain
ses	DET	son
»	PUNCT	»
répéta	VERB	répéter
de	ADP	de
Le	DET	le
téléphone	NOUN	téléphone
Qu'	PRON	qu'
Le	DET	le
femme	NOUN	femme
la	DET	le
à	ADP	à
que	SCONJ	que
du	ADP	de
,	PUNCT	,
,	PUNCT	,
est	AUX	être
,	PUNCT	,
de	ADP	de
prochain	NOUN	prochain
sa	DET	son
provincial	NOUN	provincial
.	PUNCT	.
main	NOUN	main
h	NOUN	heure
tonna	NOUN	tonna
Waldenhag	PROPN	Waldenhag
et	CCONJ	et
avait	AUX	avoir
57	NUM	57
son	DET	son
Père	NOUN	père
.	PUNCT	.
dans	ADP	dans
-ce	PRON	-ce
Waldemar	PROPN	Waldemar
«	NOUN	«
dites	VERB	dire
Waldenhag	PROPN	Waldenhag
.	PUNCT	.
22	NUM	22
,	PUNCT	,
