rude	ADJ	rude
policiers	NOUN	policier
franchit	VERB	franchir
retrouva	VERB	retrouver
.	PUNCT	.
Bien	ADV	bien
nez	NOUN	nez
tonitruante	ADJ	tonitruant
—	PUNCT	—
à	ADP	à
pièce	NOUN	pièce
à	ADP	à
voix	NOUN	voix
policiers	NOUN	policier
jusqu'	ADP	jusque
pas	ADV	pas
un	DET	un
revoir	VERB	revoir
entendu	VERB	entendre
Il	PRON	il
ami	ADJ	ami
la	DET	le
-t	PART	-t
Miranda	PROPN	Miranda
Je	PRON	je
de	ADP	de
!	PUNCT	!
les	DET	le
lui	PRON	lui
centre	NOUN	centre
.	PUNCT	.
fulminait	VERB	fulminer
.	PUNCT	.
?	PUNCT	?
heureux	ADJ	heureux
.	PUNCT	.
,	PUNCT	,
avança	VERB	avancer
baiser	VERB	baiser
de	ADP	de
au	ADP	au
sûr	ADJ	sûr
.	PUNCT	.
ton	NOUN	ton
déclara	PRON	déclara
Tu	ADP	tu
te	PRON	te
d'	ADP	de
ne	ADV	ne
donnes	ADJ	donne
suis	AUX	être
avec	ADP	avec
une	DET	un
avaient	AUX	avoir
-il	PRON	il
l'	PRON	l'
.	PUNCT	.
main	NOUN	main
posa	VERB	poser
lui	PRON	lui
,	PUNCT	,
Harald	PROPN	Harald
une	DET	un
aurait	AUX	avoir
choix	NOUN	choix
la	DET	le
retint	NOUN	retint
du	ADP	de
facilement	ADV	facilement
pas	ADV	pas
la	DET	le
tête	NOUN	tête
Mais	CCONJ	mais
à	ADP	à
un	DET	un
la	DET	le
Viking	PROPN	Viking
Elle	PRON	lui
n'	ADV	n'
Inclinant	VERB	incliner
avait	VERB	avoir
continuer	VERB	continuer
de	ADP	de
forçant	NOUN	forçant
sur	ADP	sur
derrière	ADP	derrière
.	PUNCT	.
le	DET	le
contre	ADP	contre
la	DET	le
.	PUNCT	.
embrasser	VERB	embrasser
elle	PRON	lui
,	PUNCT	,
.	PUNCT	.
sa	DET	son
bouche	NOUN	bouche
remonta	VERB	remonter
nuque	NOUN	nuque
et	CCONJ	et
baiser	VERB	baiser
Elle	PRON	lui
alors	ADV	alors
pu	VERB	pouvoir
il	PRON	il
contact	NOUN	contact
résister	VERB	résister
façon	NOUN	façon
aurait	AUX	avoir
quelques	DET	quelque
telle	ADJ	tel
lui	PRON	lui
une	DET	un
par	ADP	par
étreinte	NOUN	étreinte
temps	NOUN	temps
s'	PRON	se
lèvres	NOUN	lèvre
sur	ADP	sur
à	ADP	à
...	PUNCT	...
une	DET	un
caressèrent	VERB	caresser
il	PRON	il
intrigué	VERB	intriguer
mais	CCONJ	mais
de	ADP	de
reposa	NOUN	reposa
mettre	VERB	mettre
,	PUNCT	,
fin	NOUN	fin
rompit	VERB	rompre
le	DET	le
Puis	CCONJ	puis
policiers	NOUN	policier
étrangement	ADV	étrangement
la	DET	le
cette	DET	ce
arrêta	VERB	arrêter
.	PUNCT	.
imprévue	ADJ	imprévu
et	CCONJ	et
réaction	NOUN	réaction
instants	NOUN	instant
Harald	PROPN	Harald
sensuelle	ADJ	sensuel
Les	DET	le
siennes	NOUN	sienne
,	PUNCT	,
le	DET	le
les	DET	le
et	CCONJ	et
d'	ADP	de
terre	NOUN	terre
les	DET	le
dit	VERB	dire
pieds	NOUN	pied
sa	DET	son
de	ADP	de
—	PUNCT	—
en	PRON	en
ses	DET	son
de	ADP	de
voix	NOUN	voix
plus	ADV	plus
contre	ADP	contre
lui	PRON	lui
elle	PRON	lui
assurée	VERB	assurer
ne	ADV	ne
Morgan	PROPN	Morgan
elle	PRON	lui
glisser	VERB	glisser
inspecteur	NOUN	inspecteur
son	DET	son
où	PRON	où
laissa	ADJ	laissa
une	DET	un
Etourdie	NOUN	etourdie
bien	ADV	bien
,	PUNCT	,
Flanders	NOUN	flander
,	PUNCT	,
,	PUNCT	,
de	ADP	de
taille	NOUN	taille
d'	ADP	de
sachant	VERB	savoir
.	PUNCT	.
campagne	NOUN	campagne
très	ADV	très
-elle	PRON	lui
était	AUX	être
Inspecteur	NOUN	inspecteur
Harald	PROPN	Harald
et	CCONJ	et
,	PUNCT	,
bras	NOUN	bras
la	PRON	le
serrer	VERB	serrer
plan	NOUN	plan
.	PUNCT	.
autour	ADV	autour
mal	ADV	mal
un	DET	un
.	PUNCT	.
je	PRON	je
termine	ADJ	termin
trois	NUM	trois
nouveau	ADJ	nouveau
.	PUNCT	.
,	PUNCT	,
se	PRON	se
peu	ADV	peu
son	DET	son
Elle	PRON	lui
craignait	VERB	craindre
.	PUNCT	.
café	NOUN	café
Magnus	PROPN	Magnus
de	ADP	de
archéologue	ADJ	archéologu
pour	ADP	pour
part	NOUN	part
hommes	NOUN	homme
ami	NOUN	ami
Miranda	PROPN	Miranda
un	DET	un
présente	VERB	présente
un	DET	un
Harald	PROPN	Harald
de	ADP	de
Harald	PROPN	Harald
la	DET	le
serrèrent	VERB	serrer
au	ADP	au
Encore	ADV	encore
-	PUNCT	-
un	DET	un
la	DET	le
,	PUNCT	,
—	PUNCT	—
Les	DET	le
dérapage	NOUN	dérapage
priait	VERB	prier
plus	ADV	plus
main	NOUN	main
cette	DET	ce
vite	ADV	vite
.	PUNCT	.
se	PRON	se
vous	PRON	vous
rencontre	NOUN	rencontre
de	ADP	de
que	SCONJ	que
—	PUNCT	—
s'	PRON	se
retourner	VERB	retourner
pas	ADV	pas
Flanders	NOUN	flander
n'	ADV	n'
?	PUNCT	?
de	ADP	de
fait	VERB	faire
aussitôt	ADV	aussitôt
mademoiselle	ADJ	mademoisell
,	PUNCT	,
leur	DET	leur
connaissance	NOUN	connaissance
Elle	PRON	lui
Merci	NOUN	merci
Ce	PRON	ce
—	PUNCT	—
votre	DET	votre
ainsi	ADV	ainsi
.	PUNCT	.
départ	NOUN	départ
avoir	AUX	avoir
-elle	PRON	lui
question	NOUN	question
.	PUNCT	.
gentillesse	NOUN	gentillesse
.	PUNCT	.
de	ADP	de
elle	PRON	lui
à	ADP	à
d'	ADP	de
regretta	VERB	regretter
répondit	NOUN	répondit
allait	VERB	aller
cette	DET	ce
Enchanté	PROPN	Enchanté
était	AUX	être
.	PUNCT	.
...	PUNCT	...
notre	DET	notre
accélérer	VERB	accélérer
ferions	VERB	faire
poste	NOUN	poste
,	PUNCT	,
qu'	SCONJ	que
enquit	VERB	enquérir
mieux	ADV	mieux
votre	DET	votre
Nous	PRON	nous
Qu'	PRON	qu'
monsieur	NOUN	Monsieur
la	DET	le
sur	ADP	sur
avais	VERB	avoir
la	DET	le
,	PUNCT	,
,	PUNCT	,
t'	PRON	te
Les	DET	le
Je	PRON	je
ne	ADV	ne
aussitôt	ADV	aussitôt
passé	VERB	passer
Morgan	PROPN	Morgan
dit	VERB	dire
refermèrent	ADV	refermèrent
et	CCONJ	et
m'	PRON	me
eux	PRON	lui
et	CCONJ	et
de	ADP	de
qui	PRON	qui
,	PUNCT	,
sortirent	ADV	sortirent
ajouta	NOUN	ajouta
embrasser	VERB	embrasser
!	PUNCT	!
de	ADP	de
Miranda	PROPN	Miranda
mine	NOUN	mine
-ce	PRON	-ce
.	PUNCT	.
t'	PRON	te
s'	PRON	se
policiers	NOUN	policier
est	AUX	être
porte	VERB	porte
pas	ADV	pas
Harald	PROPN	Harald
renfrognée	ADJ	renfrogné
écarta	VERB	écarter
fit	VERB	faire
.	PUNCT	.
—	PUNCT	—
.	PUNCT	.
Magnusson	PROPN	Magnusson
face	NOUN	face
est	AUX	être
lui	PRON	lui
—	PUNCT	—
la	DET	le
de	ADP	de
Miranda	PROPN	Miranda
seulement	ADV	seulement
fois	NOUN	fois
par	ADP	par
audace	NOUN	audace
ne	ADV	ne
as	AUX	avoir
que	PRON	que
je	PRON	je
.	PUNCT	.
pas	ADV	pas
Tu	PROPN	Tu
je	PRON	je
cette	DET	ce
,	PUNCT	,
sens	VERB	sentir
eut	VERB	avoir
,	PUNCT	,
En	ADP	en
Je	PRON	je
?	PUNCT	?
vomi	ADJ	vomir
—	PUNCT	—
agressée	VERB	agresser
.	PUNCT	.
me	PRON	me
de	ADP	de
sourire	VERB	sourire
?	PUNCT	?
n'	ADV	n'
vomis	VERB	vomir
le	DET	le
pas	ADV	pas
Agressée	PROPN	Agressée
.	PUNCT	.
lorsque	SCONJ	lorsque
plus	ADV	plus
!	PUNCT	!
gifler	NOUN	gifler
avait	VERB	avoir
—	PUNCT	—
Sache	PROPN	Sache
envie	NOUN	envie
tête	NOUN	tête
l'	DET	le
connais	VERB	connaître
il	PRON	il
heure	NOUN	heure
mot	NOUN	mot
...	PUNCT	...
répéta	VERB	répéter
,	PUNCT	,
Violentée	NOUN	violentée
ce	DET	ce
femmes	NOUN	femme
.	PUNCT	.
emporta	VERB	emporter
pour	ADP	pour
l'	DET	le
horrifié	ADJ	horrifier
saisit	VERB	saisir
!	PUNCT	!
interrompit	NOUN	interrompit
—	PUNCT	—
ne	ADV	ne
sèchement	VERB	sèchemer
-t	PART	-t
.	PUNCT	.
.	PUNCT	.
approche	NOUN	approche
—	PUNCT	—
-elle	PRON	lui
Violentée	PROPN	Violentée
.	PUNCT	.
L'	DET	le
-elle	PRON	lui
d'	ADP	de
—	PUNCT	—
visites	ADJ	visite
s'	PRON	se
hôpital	NOUN	hôpital
un	DET	un
-t	PART	-t
des	ADP	de
?	PUNCT	?
l'	DET	le
Je	PRON	je
Il	PRON	il
air	NOUN	air
jamais	ADV	jamais
faut	VERB	falloir
partir	VERB	partir
-il	PRON	il
.	PUNCT	.
les	DET	le
Elle	PRON	lui
violente	ADJ	violent
Il	PRON	il
veste	NOUN	veste
si	SCONJ	si
expliqué	VERB	expliquer
secret	NOUN	secret
ai	AUX	avoir
sa	DET	son
comme	ADP	comme
la	DET	le
enfila	NOUN	enfila
n'	ADV	n'
avait	VERB	avoir
voiture	NOUN	voiture
d'	ADP	de
et	CCONJ	et
toi	NOUN	toi
t'	PRON	te
-	NOUN	-
D'	ADP	de
en	ADP	en
Je	PRON	je
.	PUNCT	.
de	ADP	de
un	DET	un
—	PUNCT	—
fauteuil	NOUN	fauteuil
accord	NOUN	accord
?	PUNCT	?
.	PUNCT	.
qui	PRON	qui
ce	DET	ce
contenta	VERB	contenter
l'	DET	le
aucun	DET	aucun
concerne	VERB	concerne
.	PUNCT	.
se	PRON	se
tout	DET	tout
pour	ADP	pour
Souviens	NOUN	souvien
moyen	NOUN	moyen
la	DET	le
d'	ADP	de
de	ADP	de
transport	NOUN	transport
ce	PRON	ce
dans	ADP	dans
agir	VERB	agir
fixer	NOUN	fixer
toi	NOUN	toi
!	PUNCT	!
air	NOUN	air
l'	DET	le
avant	ADP	avant
deuxième	ADJ	deuxième
hommes	NOUN	homme
un	DET	un
question	NOUN	question
nullement	ADV	nullement
tu	VERB	taire
était	AUX	être
déjà	ADV	déjà
.	PUNCT	.
intention	NOUN	intention
As	PROPN	As
qu'	SCONJ	que
autres	ADJ	autre
les	DET	le
la	DET	le
moi	PRON	moi
d'	DET	d'
Miranda	PROPN	Miranda
avait	AUX	avoir
.	PUNCT	.
connu	VERB	connaître
—	PUNCT	—
lui	PRON	lui
posait	VERB	poser
il	PRON	il
demanda	ADJ	demanda
horripilait	NOUN	horripilait
n'	ADV	n'
-	PUNCT	-
la	DET	le
-t	PART	-t
déjà	ADV	déjà
Elle	PRON	lui
,	PUNCT	,
fois	NOUN	fois
détourna	VERB	détourner
,	PUNCT	,
-il	PRON	il
.	PUNCT	.
et	CCONJ	et
c'	PRON	ce
?	PUNCT	?
songeur	NOUN	songeur
Cette	DET	ce
l'	DET	le
yeux	NOUN	oeil
de	ADP	de
y	PRON	y
question	NOUN	question
ou	CCONJ	ou
de	ADP	de
,	PUNCT	,
d'	ADP	de
ma	DET	mon
Harald	PROPN	Harald
tu	PRON	tu
talons	NOUN	talon
,	PUNCT	,
.	PUNCT	.
rejoignit	NOUN	rejoignit
Veux	PROPN	Veux
maison	NOUN	maison
hôpital	NOUN	hôpital
veux	VERB	vouloir
ouvrit	NOUN	ouvrit
non	ADV	non
l'	DET	le
—	PUNCT	—
.	PUNCT	.
.	PUNCT	.
à	ADP	à
—	PUNCT	—
les	DET	le
portières	NOUN	portière
et	CCONJ	et
répliqua	VERB	répliquer
.	PUNCT	.
voiture	NOUN	voiture
-	NOUN	-
sortit	NOUN	sortit
-t	PART	-t
venir	VERB	venir
la	DET	le
oui	NOUN	oui
la	DET	le
Je	PRON	je
Elle	PRON	lui
-elle	PRON	lui
réponse	NOUN	réponse
tourna	VERB	tourner
les	DET	le
?	PUNCT	?
répondre	VERB	répondre
à	ADP	à
la	DET	le
une	DET	un
qu'	SCONJ	que
instants	NOUN	instant
à	ADP	à
indiqué	VERB	indiquer
Miranda	PROPN	Miranda
lui	PRON	lui
quelques	DET	quelque
rapport	NOUN	rapport
ce	DET	ce
place	NOUN	place
Il	PRON	il
sursauta	ADJ	sursauta
passager	NOUN	passager
trajet	NOUN	trajet
Il	PRON	il
.	PUNCT	.
le	PRON	le
voiture	NOUN	voiture
le	DET	le
,	PUNCT	,
elle	PRON	lui
.	PUNCT	.
,	PUNCT	,
tard	ADV	tard
comme	SCONJ	comme
.	PUNCT	.
guerrier	NOUN	guerrier
viking	VERB	viking
Pour	ADP	pour
le	DET	le
son	DET	son
était	AUX	être
prit	VERB	prendre
quand	SCONJ	quand
siège	NOUN	siège
,	PUNCT	,
il	PRON	il
avait	AUX	avoir
démarra	VERB	démarrer
La	DET	le
corps	NOUN	corps
du	ADP	de
minuscule	ADJ	minuscule
immense	ADJ	immense
.	PUNCT	.
sur	ADP	sur
plus	ADV	plus
par	ADP	par
premier	ADJ	premier
paraissait	VERB	paraître
sécurité	NOUN	sécurité
automobile	NOUN	automobile
sa	DET	son
-elle	PRON	lui
.	PUNCT	.
,	PUNCT	,
en	ADP	en
attrapa	VERB	attraper
,	PUNCT	,
.	PUNCT	.
boucla	NOUN	boucla
sans	ADP	sans
sécurité	NOUN	sécurité
nous	PRON	nous
véritable	ADJ	véritable
C'	PRON	ce
moi	PRON	moi
son	DET	son
une	DET	un
en	ADP	en
comme	ADP	comme
autour	ADV	autour
-elle	PRON	lui
représenter	VERB	représenter
Fais	PROPN	Fais
une	DET	un
ceinture	NOUN	ceinture
de	ADP	de
est	AUX	être
la	DET	le
propre	ADJ	propre
reprit	VERB	reprendre
aventure	NOUN	aventure
difficulté	VERB	difficulter
ceinture	NOUN	ceinture
—	PUNCT	—
,	PUNCT	,
dit	VERB	dire
—	PUNCT	—
de	ADP	de
ceinture	NOUN	ceinture
de	ADP	de
.	PUNCT	.
et	CCONJ	et
la	DET	le
tirant	VERB	tirer
devait	VERB	devoir
Il	PRON	il
pour	ADP	pour
buste	NOUN	buste
portière	NOUN	portière
en	ADP	en
sur	ADP	sur
tête	NOUN	tête
d'	ADP	de
hocha	VERB	hocher
protéger	VERB	protéger
engagea	VERB	engager
s'	PRON	se
-	PUNCT	-
se	PRON	se
retint	VERB	retenir
Elle	PRON	lui
profondément	ADV	profondément
.	PUNCT	.
à	ADP	à
Il	PRON	il
première	ADJ	premier
accoudoir	VERB	accoudoir
,	PUNCT	,
?	PUNCT	?
passa	VERB	passer
il	PRON	il
d'	ADP	de
prêt	NOUN	prêt
accident	NOUN	accident
de	ADP	de
la	DET	le
l'	DET	le
mâchoire	NOUN	mâchoire
la	DET	le
s'	SCONJ	s'
Es	SCONJ	es
tout	ADV	tout
crispée	ADJ	crisper
tu	ADJ	taire
comme	ADP	comme
la	DET	le
abord	ADV	abord
la	DET	le
route	NOUN	route
.	PUNCT	.
et	CCONJ	et
.	PUNCT	.
Il	PRON	il
la	DET	le
cas	NOUN	cas
s'	PRON	se
était	AUX	être
vitesse	NOUN	vitesse
Que	PRON	que
de	ADP	de
.	PUNCT	.
ils	PRON	il
volant	ADJ	volant
.	PUNCT	.
méfié	VERB	méfier
questions	NOUN	question
sur	ADP	sur
se	PRON	se
vitesse	NOUN	vitesse
?	PUNCT	?
hôpital	NOUN	hôpital
tableau	NOUN	tableau
,	PUNCT	,
-il	PRON	il
peu	ADV	peu
l'	PRON	l'
la	DET	le
arrivèrent	VERB	arriver
à	ADP	à
,	PUNCT	,
chiffres	NOUN	chiffre
engin	NOUN	engin
peu	ADV	peu
moderne	ADJ	moderne
direction	NOUN	direction
?	PUNCT	?
lui-même	PRON	lui-même
vue	NOUN	vue
Quelle	ADJ	quell
les	DET	le
puis	CCONJ	puis
Le	DET	le
de	ADP	de
détendit	VERB	détendre
signifiaient	VERB	signifier
Lorsqu'	SCONJ	lorsque
choisissait	VERB	choisir
il	PRON	il
pédale	ADJ	pédal
l'	DET	le
déjà	ADV	déjà
contrôlait	VERB	contrôler
la	DET	le
en	ADP	en
cet	DET	ce
de	ADP	de
le	DET	le
accablait	VERB	accabler
fit	VERB	faire
bord	NOUN	bord
:	PUNCT	:
entrèrent	VERB	entrer
Dans	ADP	dans
quand	SCONJ	quand
de	ADP	de
promesse	NOUN	promesse
de	ADP	de
au	ADP	au
à	ADP	à
conduire	VERB	conduire
avait	AUX	avoir
asseoir	VERB	asseoir
arrêtait	VERB	arrêter
salle	NOUN	salle
Et	CCONJ	et
obtenir	VERB	obtenir
attente	NOUN	attente
dans	ADP	dans
?	PUNCT	?
réussi	ADV	réussi
Harald	PROPN	Harald
Pourquoi	ADV	pourquoi
rouge	ADJ	rouge
s'	PRON	se
,	PUNCT	,
Miranda	PROPN	Miranda
d'	ADP	de
hôpital	NOUN	hôpital
qu'	SCONJ	que
à	ADP	à
-elle	PRON	lui
.	PUNCT	.
,	PUNCT	,
feu	NOUN	feu
signe	VERB	signe
ils	PRON	il
la	DET	le
à	ADP	à
elle	PRON	lui
il	PRON	il
elle	PRON	lui
lui	PRON	lui
apprenne	VERB	apprendre
l'	DET	le
?	PUNCT	?
une	DET	un
s'	PRON	se
d'	ADP	de
visite	NOUN	visite
un	DET	un
.	PUNCT	.
pointant	VERB	pointer
le	PRON	le
-elle	PRON	lui
sur	ADP	sur
longue	ADJ	long
mais	CCONJ	mais
par	ADP	par
l'	DET	le
idée	NOUN	idée
des	DET	un
n'	ADV	n'
Je	PRON	je
seul	ADJ	seul
-t	PART	-t
Je	PRON	je
qu'	SCONJ	que
un	DET	un
déclara	PRON	déclara
urgences	NOUN	urgence
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
—	PUNCT	—
elle	PRON	lui
rendait	VERB	rendre
pendant	ADP	pendant
vers	ADP	vers
Elle	PRON	lui
Russell	PROPN	Russell
vais	VERB	aller
de	ADP	de
le	DET	le
là	ADV	là
à	ADP	à
en	ADP	en
laisser	VERB	laisser
.	PUNCT	.
n'	ADV	n'
couloir	VERB	couloir
serai	VERB	être
aimait	VERB	aimer
guère	ADV	guère
doigt	NOUN	doigt
siège	NOUN	siège
pas	ADV	pas
il	PRON	il
ne	ADV	ne
approchait	VERB	approcher
avait	VERB	avoir
air	NOUN	air
Va	VERB	aller
chambre	NOUN	chambre
Miranda	PROPN	Miranda
y	PRON	y
un	DET	un
son	DET	son
—	PUNCT	—
dirigea	VERB	diriger
vers	ADP	vers
t'	PRON	te
se	PRON	se
solution	NOUN	solution
Russell	PROPN	Russell
,	PUNCT	,
Elle	PRON	lui
Tandis	ADV	tandis
voir	VERB	voir
rien	PRON	rien
attendrai	PRON	attendrai
sentit	ADJ	sentit
d'	DET	d'
crains	ADJ	crain
autre	ADJ	autre
qu'	SCONJ	que
elle	PRON	lui
.	PUNCT	.
père	ADJ	pèr
reconnaissant	ADJ	reconnaissant
elle	PRON	lui
.	PUNCT	.
la	DET	le
.	PUNCT	.
Ne	ADV	ne
,	PUNCT	,
.	PUNCT	.
de	ADP	de
.	PUNCT	.
,	PUNCT	,
Je	PRON	je
sourit	VERB	sourire
puis	CCONJ	puis
se	PRON	se
ton	NOUN	ton
pas	ADV	pas
d'	ADP	de
cœur	NOUN	cœur
lui	PRON	lui
.	PUNCT	.
.	PUNCT	.
vers	ADP	vers
rassembla	VERB	rassembler
avait	VERB	avoir
?	PUNCT	?
serrer	VERB	serrer
avança	VERB	avancer
livide	VERB	livide
le	PRON	le
nouée	VERB	nouer
.	PUNCT	.
porte	VERB	porte
ses	DET	son
allait	VERB	aller
air	NOUN	air
matin	NOUN	matin
Miranda	PROPN	Miranda
mal	ADV	mal
son	DET	son
ce	DET	ce
.	PUNCT	.
était	AUX	être
quel	DET	quel
,	PUNCT	,
état	NOUN	état
en	ADP	en
point	NOUN	point
très	ADV	très
et	CCONJ	et
lui	PRON	lui
visage	NOUN	visage
-elle	PRON	lui
Il	PRON	il
poussa	VERB	pousser
trouver	VERB	trouver
Son	DET	son
Elle	PRON	lui
l'	DET	le
—	PUNCT	—
,	PUNCT	,
la	DET	le
Elle	PRON	lui
la	DET	le
gorge	NOUN	gorge
courage	NOUN	courage
Dans	ADP	dans
s'	PRON	se
,	PUNCT	,
!	PUNCT	!
.	PUNCT	.
tirés	VERB	tirer
la	DET	le
vas	NOUN	va
voix	NOUN	voix
—	PUNCT	—
traits	NOUN	trait
à	ADP	à
dit	VERB	dire
de	ADP	de
-il	PRON	il
d'	ADP	de
Il	PRON	il
—	PUNCT	—
semblait	VERB	sembler
.	PUNCT	.
.	PUNCT	.
tête	NOUN	tête
avec	ADP	avec
-	PUNCT	-
membres	NOUN	membre
secoua	VERB	secouer
ai	AUX	avoir
et	CCONJ	et
ses	DET	son
il	PRON	il
le	DET	le
spécimen	NOUN	spécimen
Reste	VERB	reste
,	PUNCT	,
maison	NOUN	maison
t'	PRON	te
incapable	ADJ	incapable
une	DET	un
Russell	PROPN	Russell
bouger	VERB	bouger
Je	PRON	je
Comment	ADV	comment
grinçante	ADJ	grinçant
la	DET	le
,	PUNCT	,
?	PUNCT	?
—	PUNCT	—
déclara	PRON	déclara
-t	PART	-t
tu	NOUN	tu
,	PUNCT	,
Retourne	PROPN	Retourne
...	PUNCT	...
.	PUNCT	.
affectueux	ADJ	affectueux
spécimen	NOUN	spécimen
père	NOUN	père
composa	VERB	composer
moindre	ADJ	moindre
Elle	PRON	lui
Le	DET	le
Son	DET	son
Il	PRON	il
Ne	ADV	ne
aurait	VERB	avoir
jamais	ADV	jamais
cacher	VERB	cacher
pensait	VERB	penser
garde	NOUN	garde
tendre	ADJ	tendre
.	PUNCT	.
qui	PRON	qui
le	DET	le
une	DET	un
pas	ADV	pas
le	DET	le
.	PUNCT	.
sous	ADP	sous
inquiète	ADJ	inquiet
bonne	ADJ	bon
moindre	NOUN	moindre
geste	VERB	geste
,	PUNCT	,
impassible	ADJ	impassible
,	PUNCT	,
elle	PRON	lui
.	PUNCT	.
la	DET	le
,	PUNCT	,
t'	DET	t'
envers	NOUN	envers
se	PRON	se
parole	NOUN	parole
chagrin	NOUN	chagrin
décidément	ADV	décidément
pour	ADP	pour
envahissait	VERB	envahir
,	PUNCT	,
n'	ADV	n'
expression	NOUN	expression
est	AUX	être
.	PUNCT	.
ne	ADV	ne
l'	PRON	l'
de	ADP	de
à	ADP	à
cette	DET	ce
mon	DET	mon
yeux	NOUN	oeil
tu	NOUN	tu
qu'	SCONJ	que
après	ADP	après
de	ADP	de
découverte	NOUN	découverte
un	DET	un
instant	NOUN	instant
Pas	ADV	pas
.	PUNCT	.
:	PUNCT	:
comme	ADP	comme
-	PUNCT	-
Je	PRON	je
puiser	VERB	puiser
carnet	NOUN	carnet
As	PROPN	As
encore	ADV	encore
force	NOUN	force
seule	ADJ	seul
—	PUNCT	—
chose	NOUN	chose
au	ADP	au
fond	NOUN	fond
pour	ADP	pour
notes	NOUN	note
visite	NOUN	visite
la	DET	le
sa	DET	son
les	DET	le
?	PUNCT	?
.	PUNCT	.
lui-même	PRON	lui-même
lu	PROPN	lire
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
—	PUNCT	—
le	PRON	le
Russell	PROPN	Russell
ferma	VERB	fermer
de	ADP	de
une	DET	un
faire	VERB	faire
parler	VERB	parler
comptais	VERB	compter
Non	ADV	non
Je	PRON	je
.	PUNCT	.
le	DET	le
d'	ADP	de
crois	VERB	croire
—	PUNCT	—
poitrine	NOUN	poitrine
Je	PRON	je
de	ADP	de
vers	ADP	vers
le	DET	le
Il	PRON	il
mourir	VERB	mourir
...	PUNCT	...
de	ADP	de
je	PRON	je
une	DET	un
infirmière	NOUN	infirmier
...	PUNCT	...
Mais	CCONJ	mais
porta	VERB	porter
...	PUNCT	...
suis	AUX	être
.	PUNCT	.
pas	ADV	pas
.	PUNCT	.
—	PUNCT	—
l'	DET	le
du	ADP	de
Miranda	PROPN	Miranda
Ecoute	NOUN	ecoute
certain	ADJ	certain
bouton	NOUN	bouton
Nord	PROPN	Nord
tout	ADV	tout
!	PUNCT	!
que	SCONJ	que
appel	NOUN	appel
soudain	ADV	soudain
tendit	VERB	tendre
...	PUNCT	...
à	ADP	à
la	DET	le
main	NOUN	main
Fléau	PROPN	Fléau
ne	ADV	ne
sa	DET	son
vais	VERB	aller
main	NOUN	main
.	PUNCT	.
—	PUNCT	—
est	VERB	être
.	PUNCT	.
...	PUNCT	...
la	DET	le
.	PUNCT	.
Tout	ADV	tout
le	DET	le
chose	NOUN	chose
.	PUNCT	.
Le	DET	le
...	PUNCT	...
d'	ADP	de
une	DET	un
dois	NOUN	doi
faiblement	ADV	faiblement
,	PUNCT	,
notre	DET	notre
—	PUNCT	—
secoua	VERB	secouer
à	ADP	à
sur	ADP	sur
dis	ADP	dis
Il	PRON	il
pas	ADV	pas
...	PUNCT	...
travail	NOUN	travail
terminer	VERB	terminer
ai	VERB	avoir
...	PUNCT	...
appuya	VERB	appuyer
telle	ADJ	tel
trésor	NOUN	trésor
du	ADP	de
!	PUNCT	!
Elle	PRON	lui
tête	NOUN	tête
Tu	SCONJ	tu
parler	VERB	parler
dans	ADP	dans
mal	NOUN	mal
respirer	VERB	respirer
le	DET	le
carnet	NOUN	carnet
J'	PRON	je
Ne	ADV	ne
...	PUNCT	...
bouton	NOUN	bouton
à	ADP	à
de	ADP	de
.	PUNCT	.
traits	NOUN	trait
.	PUNCT	.
,	PUNCT	,
voix	NOUN	voix
appel	NOUN	appel
ses	DET	son
—	PUNCT	—
,	PUNCT	,
de	ADP	de
l'	DET	le
Soudain	ADV	soudain
-	NOUN	-
va	VERB	aller
le	DET	le
une	DET	un
grimace	NOUN	grimace
,	PUNCT	,
Tiens	NOUN	tien
d'	ADP	de
,	PUNCT	,
.	PUNCT	.
L'	DET	le
-elle	PRON	lui
infirmière	NOUN	infirmier
s'	PRON	se
aplanit	NOUN	aplanit
moniteur	NOUN	moniteur
,	PUNCT	,
,	PUNCT	,
anormale	ADJ	anormal
venir	VERB	venir
électrocardiogramme	NOUN	électrocardiogramme
Russell	PROPN	Russell
dit	VERB	dire
façon	NOUN	façon
rauque	ADJ	rauque
sur	ADP	sur
une	DET	un
et	CCONJ	et
.	PUNCT	.
douleur	NOUN	douleur
la	DET	le
courbe	NOUN	courbe
bon	ADJ	bon
—	PUNCT	—
déforma	VERB	déformer
Souviens	PROPN	Souviens
de	ADP	de
fermèrent	VERB	fermer
...	PUNCT	...
larmes	NOUN	larme
Miranda	PROPN	Miranda
Verne	PROPN	Verne
demandèrent	ADV	demandèrent
toi	NOUN	toi
en	ADP	en
intermittent	ADV	intermittent
irruption	NOUN	irruption
toi	NOUN	toi
...	PUNCT	...
!	PUNCT	!
l'	DET	le
blanc	ADJ	blanc
Les	DET	le
et	CCONJ	et
-t	PART	-t
de	ADP	de
de	ADP	de
chambre	NOUN	chambre
s'	PRON	se
carillon	NOUN	carillon
hommes	NOUN	homme
la	DET	le
en	ADP	en
Russell	PROPN	Russell
se	PRON	se
paupières	NOUN	paupière
.	PUNCT	.
.	PUNCT	.
Le	DET	le
firent	ADJ	firent
Jules	PROPN	Jules
—	PUNCT	—
dans	ADP	dans
